"('date', '')","('open', 'BGH')","('high', 'BGH')","('low', 'BGH')","('close', 'BGH')","('volume', 'BGH')"
2024-02-06 00:00:00+00:00,11.630471878453584,11.680566787719727,11.588725589902314,11.680566787719727,61400
2024-02-07 00:00:00+00:00,11.772411346711754,11.789109388023835,11.722315630286712,11.755712509155273,65700
2024-02-08 00:00:00+00:00,11.780757100227467,11.79745593371721,11.72231277550178,11.747360229492188,50900
2024-02-09 00:00:00+00:00,11.747360229492188,11.80580535046208,11.739011608991522,11.747360229492188,80000
2024-02-12 00:00:00+00:00,11.797458806525281,11.839205104171103,11.747363090101413,11.772411346435547,76100
2024-02-13 00:00:00+00:00,11.747360385137647,11.805805506881901,11.672217225926616,11.739011764526367,57700
2024-02-14 00:00:00+00:00,11.805808225303325,11.847553726704747,11.764061927657503,11.772411346435547,74300
2024-02-15 00:00:00+00:00,11.805806958491518,11.839203833775672,11.797457540609399,11.830854415893555,31300
2024-02-16 00:00:00+00:00,11.839205104171103,11.855903145482792,11.747363090101413,11.772411346435547,29500
2024-02-20 00:00:00+00:00,11.81110642782214,11.853168933219962,11.743806740095847,11.769043922424316,44700
2024-02-21 00:00:00+00:00,11.80269507472193,11.878407432376292,11.777457889595691,11.785870552062988,45700
2024-02-22 00:00:00+00:00,11.869997058132569,11.869997058132569,11.718573115908937,11.726984977722168,97500
2024-02-23 00:00:00+00:00,11.735395130374892,11.777457639542671,11.718570608073161,11.743807792663574,65600
2024-02-26 00:00:00+00:00,11.81110672950103,11.819519391250584,11.743807040055772,11.760631561279297,46400
2024-02-27 00:00:00+00:00,11.827933716337059,11.84475823992658,11.77745854101711,11.794283866882324,61000
2024-02-28 00:00:00+00:00,11.794282812377348,11.844757180908784,11.794282812377348,11.819519996643066,58900
2024-02-29 00:00:00+00:00,11.937294357529034,11.954119682312012,11.878407325339895,11.954119682312012,33000
2024-03-01 00:00:00+00:00,11.928882396376933,12.088718969083217,11.928882396376933,11.97935676574707,68100
2024-03-04 00:00:00+00:00,11.99618203942914,12.080306255447232,11.979356714860142,12.029831886291504,72700
2024-03-05 00:00:00+00:00,12.038242285086644,12.113953824584582,11.970941801740452,12.013004302978516,58400
2024-03-06 00:00:00+00:00,12.046656658314232,12.097131830791954,12.021419473213196,12.071894645690918,60600
2024-03-07 00:00:00+00:00,12.139194191439945,12.147606051519684,11.970944153434932,12.004594802856445,59400
2024-03-08 00:00:00+00:00,12.063480023417284,12.063480023417284,11.928880655044372,12.04665470123291,72900
2024-03-11 00:00:00+00:00,12.105544493250848,12.105544493250848,12.038244798130988,12.071894645690918,36700
2024-03-12 00:00:00+00:00,12.097131977994731,12.147606348810996,12.080306652872205,12.13919448852539,37300
2024-03-13 00:00:00+00:00,12.156018761292048,12.198081270957374,12.071894544237038,12.097131729125977,59000
2024-03-14 00:00:00+00:00,12.097129865510512,12.113954385419365,12.021417520231868,12.04665470123291,37200
2024-03-15 00:00:00+00:00,12.08030595325557,12.172843631518942,12.021418923288415,12.038244247436523,117100
2024-03-18 00:00:00+00:00,12.113956508541339,12.156019019098732,11.987769779144815,11.996182441711426,173400
2024-03-19 00:00:00+00:00,12.009741509448421,12.052119022709938,11.958888331877835,12.035167694091797,98800
2024-03-20 00:00:00+00:00,12.06059455871582,12.077545888289684,12.001266521775065,12.06059455871582,33300
2024-03-21 00:00:00+00:00,12.060595427601484,12.102972946305279,12.035169239692785,12.043644905090332,28200
2024-03-22 00:00:00+00:00,12.102971350571975,12.119922679132095,12.069069501735564,12.077545166015625,27200
2024-03-25 00:00:00+00:00,12.11992487235715,12.196204248113567,12.04364549660073,12.05212116241455,55300
2024-03-26 00:00:00+00:00,12.111451148986816,12.128402483333122,12.077549288578311,12.111451148986816,31700
2024-03-27 00:00:00+00:00,12.196202320300024,12.196202320300024,12.128398621074934,12.153824806213379,65200
2024-03-28 00:00:00+00:00,12.153826399344508,12.162302064929603,12.119924545288086,12.119924545288086,58500
2024-04-01 00:00:00+00:00,12.094496133692687,12.153824165315179,12.06906914161121,12.086020469665527,123600
2024-04-02 00:00:00+00:00,12.077545888289684,12.102972074366596,11.992790856988133,12.06059455871582,54800
2024-04-03 00:00:00+00:00,12.07754735157203,12.07754735157203,12.00974364162943,12.05212116241455,51900
2024-04-04 00:00:00+00:00,12.119922912034697,12.136873432636715,12.052119213058926,12.094496726989746,118200
2024-04-05 00:00:00+00:00,12.136874198913574,12.136874198913574,12.069070495656932,12.136874198913574,53900
2024-04-08 00:00:00+00:00,12.170775326877726,12.213152840964371,12.119922956600835,12.153824806213379,85900
2024-04-09 00:00:00+00:00,12.196202596021612,12.196202596021612,12.069070050887571,12.128398895263672,52600
2024-04-10 00:00:00+00:00,12.035168884213055,12.069070736517952,11.933463327298366,11.950414657592773,53200
2024-04-11 00:00:00+00:00,12.009743424671386,12.009743424671386,11.882611672896665,11.933464050292969,59700
2024-04-12 00:00:00+00:00,11.94194142375982,11.967367616094148,11.81480884552002,11.81480884552002,35600
2024-04-15 00:00:00+00:00,11.899561344108056,11.899561344108056,11.619870863598049,11.645297050476074,121600
2024-04-16 00:00:00+00:00,11.619870101288013,11.730051314909673,11.619870101288013,11.704625129699707,54900
2024-04-17 00:00:00+00:00,11.704623916961234,11.85718182069807,11.704623916961234,11.831755638122559,98900
2024-04-18 00:00:00+00:00,11.865660305434446,11.899562159690044,11.81480711990907,11.874135971069336,50000
2024-04-19 00:00:00+00:00,11.89633815477117,11.90487762042553,11.828017542860666,11.862177848815918,39400
2024-04-22 00:00:00+00:00,11.862177945150831,11.964658863848854,11.862177945150831,11.9561185836792,37600
2024-04-23 00:00:00+00:00,11.964660171353291,12.075681382353427,11.94757960914741,12.041521072387695,42000
2024-04-24 00:00:00+00:00,12.041520845318916,12.041520845318916,11.939039102908202,11.947579383850098,53300
2024-04-25 00:00:00+00:00,11.930498040609578,11.9902783703147,11.836556591706206,11.981738090515137,73700
2024-04-26 00:00:00+00:00,11.956119841540627,12.0159001801256,11.939039279404332,11.990280151367188,29000
2024-04-29 00:00:00+00:00,12.007359450251181,12.024439196144547,11.930498557616179,11.9561185836792,67600
2024-04-30 00:00:00+00:00,11.88779818250814,11.964659076509271,11.88779818250814,11.89633846282959,54300
2024-05-01 00:00:00+00:00,11.89633932709076,11.981739693171663,11.89633932709076,11.947579383850098,73900
2024-05-02 00:00:00+00:00,11.93904062359028,11.98174121929254,11.87926027827479,11.973201751708984,124000
2024-05-03 00:00:00+00:00,11.990280629114194,12.07568181430638,11.990280629114194,12.06714153289795,78300
2024-05-06 00:00:00+00:00,12.084219805693973,12.109840646790767,12.058599779043142,12.09276008605957,43700
2024-05-07 00:00:00+00:00,12.144002088414487,12.161081836295473,12.10984177820648,12.135461807250977,38400
2024-05-08 00:00:00+00:00,12.169622549227745,12.17816283069426,12.14400251927427,12.16108226776123,38200
2024-05-09 00:00:00+00:00,12.186702764890587,12.229402542114258,12.178162483667435,12.229402542114258,94300
2024-05-10 00:00:00+00:00,12.237941828880215,12.25502238993855,12.161080933009666,12.186701774597168,90000
2024-05-13 00:00:00+00:00,12.220862082267859,12.237941828880215,12.169621213538832,12.186701774597168,24600
2024-05-14 00:00:00+00:00,12.212320972771337,12.212320972771337,12.16108010752052,12.178160667419434,63100
2024-05-15 00:00:00+00:00,12.212323188781738,12.255023781831415,12.169622595732061,12.212323188781738,175800
2024-05-16 00:00:00+00:00,12.21232180173869,12.25502238993855,12.169621213538832,12.186701774597168,61300
2024-05-17 00:00:00+00:00,12.212321099661049,12.212321099661049,12.161080233877824,12.169620513916016,59200
2024-05-20 00:00:00+00:00,12.195241240680357,12.21232180173869,12.169621213538832,12.186701774597168,70900
2024-05-21 00:00:00+00:00,12.148844249056944,12.226280357062858,12.148844249056944,12.217676162719727,90600
2024-05-22 00:00:00+00:00,12.269300605544183,12.269300605544183,12.2176762596171,12.260696411132812,48800
2024-05-23 00:00:00+00:00,12.28650990312258,12.28650990312258,12.16605444657414,12.174657821655273,28900
2024-05-24 00:00:00+00:00,12.24348807027628,12.277904848056599,12.174656155797937,12.20907211303711,106200
2024-05-28 00:00:00+00:00,12.243485408525457,12.243485408525457,12.08000985231449,12.10582160949707,29700
2024-05-29 00:00:00+00:00,12.148844136863442,12.148844136863442,12.011180310809191,12.036992073059082,64700
2024-05-30 00:00:00+00:00,12.105824325697586,12.13163690921274,12.088616757228635,12.114428520202637,39100
2024-05-31 00:00:00+00:00,12.166052781894003,12.20907211303711,12.148844393003843,12.20907211303711,34300
2024-06-03 00:00:00+00:00,12.217678730804543,12.269303087173336,12.191866962890801,12.23488712310791,72100
2024-06-04 00:00:00+00:00,12.260696087031574,12.3553397614314,12.209071742469138,12.320923805236816,79800
2024-06-05 00:00:00+00:00,12.381151444377343,12.415567398071289,12.29511114987195,12.415567398071289,44500
2024-06-06 00:00:00+00:00,12.415567398071289,12.475795111900426,12.36394305725984,12.415567398071289,35800
2024-06-07 00:00:00+00:00,12.441381215121186,12.441381215121186,12.36394510137215,12.406965255737305,47900
2024-06-10 00:00:00+00:00,12.406962681741543,12.449982827181573,12.329526584057696,12.389754295349121,26300
2024-06-11 00:00:00+00:00,12.432775309175637,12.5360231731186,12.424171115378453,12.493003845214844,54800
2024-06-12 00:00:00+00:00,12.587647438049316,12.604855004996915,12.510211335432423,12.587647438049316,49500
2024-06-13 00:00:00+00:00,12.596252634089668,12.622064396835473,12.510212330882124,12.53602409362793,44600
2024-06-14 00:00:00+00:00,12.536024178529825,12.536024178529825,12.4327763063062,12.441380500793457,43700
2024-06-17 00:00:00+00:00,12.458586199836759,12.493002972621603,12.389754295349121,12.389754295349121,41100
2024-06-18 00:00:00+00:00,12.432776596116044,12.441380790803866,12.381153069071454,12.424172401428223,48700
2024-06-20 00:00:00+00:00,12.455376502221043,12.52471743317743,12.394703394286477,12.446708679199219,70000
2024-06-21 00:00:00+00:00,12.429374825948951,12.53338623046875,12.403372181471292,12.53338623046875,74000
2024-06-24 00:00:00+00:00,12.585390798152165,12.602725616802202,12.524716866354382,12.568055152893066,52300
2024-06-25 00:00:00+00:00,12.602724878985308,12.620060523229505,12.472710853589886,12.498713493347168,52400
2024-06-26 00:00:00+00:00,12.542053809324312,12.542053809324312,12.464045050805021,12.516050338745117,51000
2024-06-27 00:00:00+00:00,12.52471613310445,12.52471613310445,12.464043031467789,12.498713493347168,45300
2024-06-28 00:00:00+00:00,12.524715423583984,12.542051066846122,12.481377142037603,12.524715423583984,38100
2024-07-01 00:00:00+00:00,12.568053705130364,12.568053705130364,12.490044963668673,12.524715423583984,64000
2024-07-02 00:00:00+00:00,12.507383014506592,12.654732704162598,12.507383014506592,12.654732704162598,96500
2024-07-03 00:00:00+00:00,12.672066006794983,12.802080860892971,12.672066006794983,12.784745216369629,58500
2024-07-05 00:00:00+00:00,12.767409324645996,12.767409324645996,12.71540404530094,12.767409324645996,64400
2024-07-08 00:00:00+00:00,12.802081104463221,12.845418563378054,12.741407174086175,12.810748100280762,45800
2024-07-09 00:00:00+00:00,12.845417395375208,12.871420860290527,12.776076475485626,12.871420860290527,67800
2024-07-10 00:00:00+00:00,12.992768653226856,13.02743911743164,12.90609290601943,13.02743911743164,95900
2024-07-11 00:00:00+00:00,13.070775615404425,13.070775615404425,13.01010251800236,13.036105155944824,53000
2024-07-12 00:00:00+00:00,13.027439141053197,13.235462753268166,13.018772144943087,13.114115715026855,98800
2024-07-15 00:00:00+00:00,13.200790945215584,13.218126589974775,12.914759419561246,12.975433349609375,78800
2024-07-16 00:00:00+00:00,13.044773811174156,13.11411473452505,12.975432887823263,13.018771171569824,58300
2024-07-17 00:00:00+00:00,13.044774762838568,13.096780045841209,13.018772121337246,13.02743911743164,93400
2024-07-18 00:00:00+00:00,13.044776789634211,13.09678208071703,12.906094911267763,12.940765380859375,44200
2024-07-19 00:00:00+00:00,13.027437886925686,13.027437886925686,12.914758682250977,12.914758682250977,30000
2024-07-22 00:00:00+00:00,12.914759759179578,13.053442441072914,12.88875711796604,12.92342758178711,53900
2024-07-23 00:00:00+00:00,12.954852104187012,13.007229745670946,12.928663283445044,12.954852104187012,49800
2024-07-24 00:00:00+00:00,12.928665945122056,13.02469219596365,12.806450035619122,12.876287460327148,180100
2024-07-25 00:00:00+00:00,12.93739516861437,12.946125054949393,12.858827856654722,12.928666114807129,130800
2024-07-26 00:00:00+00:00,13.01596430589866,13.01596430589866,12.893749210180335,12.911208152770996,85000
2024-07-29 00:00:00+00:00,12.97231287533275,13.050880181198952,12.841367920574228,12.91993522644043,65100
2024-07-30 00:00:00+00:00,13.024692463376113,13.050881290047368,12.963584923633922,12.989773750305176,77100
2024-07-31 00:00:00+00:00,13.11198902130127,13.11198902130127,13.033421712600697,13.11198902130127,57100
2024-08-01 00:00:00+00:00,13.173098469242085,13.2342060148625,13.10326103638222,13.155638694763184,47500
2024-08-02 00:00:00+00:00,13.155636515163634,13.199285111601405,12.963584022881813,13.042150497436523,62600
2024-08-05 00:00:00+00:00,12.8850152524219,12.911204074299151,12.70169183422586,12.780259132385254,107800
2024-08-06 00:00:00+00:00,12.7802591608525,12.841366689544747,12.76279939121035,12.806447982788086,32100
2024-08-07 00:00:00+00:00,12.850099815910477,13.024693393736465,12.850099815910477,13.007233619689941,71000
2024-08-08 00:00:00+00:00,13.03342258798471,13.120718955993652,12.998503874275572,13.120718955993652,56000
2024-08-09 00:00:00+00:00,13.155636859890587,13.22547428300993,13.138177920374629,13.146907806396484,46900
2024-08-12 00:00:00+00:00,13.216745970989217,13.22547502497303,13.059611343891401,13.085800170898438,41400
2024-08-13 00:00:00+00:00,13.129448034352771,13.22547428300993,13.0945293227931,13.146907806396484,42500
2024-08-14 00:00:00+00:00,13.190555669720743,13.216745327981426,13.129448132168001,13.208015441894531,24800
2024-08-15 00:00:00+00:00,13.330231399127449,13.330231399127449,13.20801549103946,13.260393142700195,44700
2024-08-16 00:00:00+00:00,13.32150168341122,13.32150168341122,13.277853084783764,13.312771797180176,43100
2024-08-19 00:00:00+00:00,13.304041130481151,13.443715971872912,13.277852305852127,13.36514949798584,61800
2024-08-20 00:00:00+00:00,13.373878479003906,13.443715899322903,13.373878479003906,13.373878479003906,68100
2024-08-21 00:00:00+00:00,13.408798314349475,13.443717027439144,13.373879601259807,13.426258087158203,56400
2024-08-22 00:00:00+00:00,13.395974183826674,13.565204867351158,13.378160830026815,13.440508842468262,82100
2024-08-23 00:00:00+00:00,13.440509170789415,13.458322525024414,13.333626497095478,13.458322525024414,66500
2024-08-26 00:00:00+00:00,13.493949317994533,13.502856419321109,13.369253297134206,13.422694206237793,54600
2024-08-27 00:00:00+00:00,13.449415727293704,13.449415727293704,13.404881069369962,13.431601524353027,44300
2024-08-28 00:00:00+00:00,13.43160130756437,13.449415510217522,13.387066650359424,13.422694206237793,48300
2024-08-29 00:00:00+00:00,13.404880853012576,13.46722886344274,13.404880853012576,13.422694206237793,38200
2024-08-30 00:00:00+00:00,13.422694967126434,13.476136728687395,13.404881612891437,13.458322525024414,84000
2024-09-03 00:00:00+00:00,13.4226927034523,13.4226927034523,13.37815890066123,13.39597225189209,54700
2024-09-04 00:00:00+00:00,13.458321597916042,13.565204264247114,13.413787790682372,13.502856254577637,67000
2024-09-05 00:00:00+00:00,13.493950538086613,13.556299403582154,13.48504428538269,13.520671844482422,34000
2024-09-06 00:00:00+00:00,13.476135036504052,13.556297244065622,13.467227935791016,13.467227935791016,51000
2024-09-09 00:00:00+00:00,13.449415510217522,13.48504306609589,13.413787954339153,13.422694206237793,67600
2024-09-10 00:00:00+00:00,13.440507529360438,13.467227982163678,13.369252422266547,13.378159523010254,53200
2024-09-11 00:00:00+00:00,13.369253512916556,13.440508625823366,13.360346411446217,13.431601524353027,48500
2024-09-12 00:00:00+00:00,13.458322332747745,13.493949890136719,13.360346762285056,13.493949890136719,39800
2024-09-13 00:00:00+00:00,13.485044850198914,13.574113326964838,13.351440860907955,13.369255065917969,174100
2024-09-16 00:00:00+00:00,13.378159523010254,13.422693327873025,13.351438220779134,13.378159523010254,74700
2024-09-17 00:00:00+00:00,13.467229626855904,13.493950082922392,13.449416272620907,13.458322525024414,124300
2024-09-18 00:00:00+00:00,13.485043830518885,13.511764286585374,13.458322525024414,13.458322525024414,41100
2024-09-19 00:00:00+00:00,13.52067105813753,13.547391513551299,13.440508842468262,13.440508842468262,41700
2024-09-20 00:00:00+00:00,13.499709129333496,13.526618608664803,13.436919203644544,13.499709129333496,56100
2024-09-23 00:00:00+00:00,13.499711184347348,13.508681297302246,13.463831587964803,13.508681297302246,61400
2024-09-24 00:00:00+00:00,13.517648885705716,13.607348293304819,13.499709517448064,13.59837818145752,75600
2024-09-25 00:00:00+00:00,13.598378936820065,13.616319161511209,13.562499342874775,13.580439567565918,83500
2024-09-26 00:00:00+00:00,13.57146800380731,13.589407371142913,13.526618302312938,13.54455852508545,100400
2024-09-27 00:00:00+00:00,13.54455982564008,13.598378788251521,13.499710119839222,13.5714693069458,43400
2024-09-30 00:00:00+00:00,13.571469948451226,13.63425902627819,13.553529723108076,13.61631965637207,92900
2024-10-01 00:00:00+00:00,13.616320001298742,13.652199597456908,13.616320001298742,13.643229484558105,63700
2024-10-02 00:00:00+00:00,13.64322867913465,13.652198791503906,13.598378972725365,13.652198791503906,51200
2024-10-03 00:00:00+00:00,13.589409828186035,13.63425953778949,13.562500344598785,13.589409828186035,82400
2024-10-04 00:00:00+00:00,13.706016957314272,13.706016957314272,13.580438813199867,13.59837818145752,82900
2024-10-07 00:00:00+00:00,13.688079193615076,13.723958789773244,13.625289258760496,13.643229484558105,136200
2024-10-08 00:00:00+00:00,13.723958361208881,13.813656921084716,13.706018135971501,13.75086784362793,82800
2024-10-09 00:00:00+00:00,13.822626608763038,13.858506202697754,13.786747014828324,13.858506202697754,80800
2024-10-10 00:00:00+00:00,13.858506054324527,13.894385647875104,13.768807498166577,13.849535942077637,151200
2024-10-11 00:00:00+00:00,13.885416757102767,13.885416757102767,13.759838596347361,13.7957181930542,51900
2024-10-14 00:00:00+00:00,13.876447202221723,13.876447202221723,13.741898075875792,13.777777671813965,66800
2024-10-15 00:00:00+00:00,13.822627298247122,13.822627298247122,13.661168689768719,13.697049140930176,40300
2024-10-16 00:00:00+00:00,13.67013788797528,13.804687004517785,13.67013788797528,13.768807411193848,139700
2024-10-17 00:00:00+00:00,13.80468812681685,13.80468812681685,13.679109112255203,13.714988708496094,61400
2024-10-18 00:00:00+00:00,13.759836545425479,13.78674602508545,13.714986842367571,13.78674602508545,55000
2024-10-21 00:00:00+00:00,13.82262785414272,13.876447677612305,13.804688483277575,13.876447677612305,57400
2024-10-22 00:00:00+00:00,13.903356256017451,13.912326368584282,13.822626953790007,13.885416030883789,98300
2024-10-23 00:00:00+00:00,13.908899549770174,13.908899549770174,13.764391636733876,13.818582534790039,60400
2024-10-24 00:00:00+00:00,13.890835124332282,13.90889818101671,13.746327225516787,13.773422241210938,51800
2024-10-25 00:00:00+00:00,13.890834948498282,13.92696192274485,13.800517082214355,13.800517082214355,38800
2024-10-28 00:00:00+00:00,13.90889829759967,13.90889829759967,13.78245431574378,13.809549331665039,48800
2024-10-29 00:00:00+00:00,13.809550320999593,13.818582280732082,13.619883473292747,13.68310546875,90800
2024-10-30 00:00:00+00:00,13.746328840302585,13.791487779321018,13.628915943388709,13.764391899108887,33800
2024-10-31 00:00:00+00:00,13.854708961481533,13.899867897841338,13.7734230483009,13.863740921020508,56200
2024-11-01 00:00:00+00:00,13.872772216796875,13.890836136132085,13.818582181461405,13.872772216796875,39800
2024-11-04 00:00:00+00:00,13.899866358341612,13.899866358341612,13.773421522805755,13.845675468444824,53900
2024-11-05 00:00:00+00:00,13.845676536965659,13.881803512573242,13.818581520593732,13.881803512573242,33400
2024-11-06 00:00:00+00:00,13.999216805794678,13.999216805794678,13.81858192250305,13.926962852478027,80900
2024-11-07 00:00:00+00:00,13.990183614001872,14.27016830444336,13.972120557931285,14.27016830444336,90000
2024-11-08 00:00:00+00:00,14.234042357709248,14.721756104150106,14.161788405545042,14.595312118530273,359600
2024-11-11 00:00:00+00:00,14.577247798463993,14.586279757569603,14.30629591597591,14.387581825256348,109700
2024-11-12 00:00:00+00:00,14.459836587442814,14.523058582062346,13.836645155520001,13.89986801147461,447100
2024-11-13 00:00:00+00:00,13.981152595528542,14.089534384580666,13.809549675310267,13.917930603027344,136300
2024-11-14 00:00:00+00:00,13.981152247613043,13.990184206698471,13.773422356658353,13.809549331665039,68900
2024-11-15 00:00:00+00:00,13.782454573747398,13.791486533001901,13.65600972818947,13.755358695983887,117800
2024-11-18 00:00:00+00:00,13.827614606664197,13.945026640955659,13.773423708169197,13.85470962524414,103600
2024-11-19 00:00:00+00:00,13.836644805490344,13.963089652865772,13.827613707441072,13.954057693481445,50100
2024-11-20 00:00:00+00:00,13.919464742613219,14.074226683366575,13.919464742613219,14.046916007995605,44500
2024-11-21 00:00:00+00:00,14.065120536104788,14.274504661560059,14.065120536104788,14.274504661560059,85000
2024-11-22 00:00:00+00:00,14.283607639735056,14.411058884281333,14.210778605191633,14.274504661560059,75900
2024-11-25 00:00:00+00:00,14.356440113767858,14.411061465363051,14.292714045985825,14.301817893981934,57700
2024-11-26 00:00:00+00:00,14.365540592486004,14.429266649173124,14.201675698039104,14.265400886535645,67600
2024-11-27 00:00:00+00:00,14.3109209905832,14.438371383074024,14.3109209905832,14.374646186828613,58000
2024-11-29 00:00:00+00:00,14.438371513173736,14.538512100393929,14.438371513173736,14.456579208374023,34800
2024-12-02 00:00:00+00:00,14.502096661556775,14.638650894165039,14.483888967507335,14.638650894165039,64800
2024-12-03 00:00:00+00:00,14.656858578969743,14.76610127043494,14.647754731950766,14.738791465759277,123800
2024-12-04 00:00:00+00:00,14.756999134570156,14.766102982644776,14.638652582363056,14.665964126586914,45300
2024-12-05 00:00:00+00:00,14.729690160094922,14.766103818072112,14.638653410579584,14.756999969482422,43100
2024-12-06 00:00:00+00:00,14.793411325963184,14.875344204525161,14.766099787648827,14.784307479858398,79700
2024-12-09 00:00:00+00:00,14.838930392595874,14.857138086734926,14.593133467243804,14.629547119140625,41600
2024-12-10 00:00:00+00:00,14.65685786659771,14.65685786659771,14.47478440783006,14.520302772521973,50400
2024-12-11 00:00:00+00:00,14.593134826288233,14.620444633658863,14.456579712100023,14.502098083496094,42500
2024-12-12 00:00:00+00:00,14.556717150762099,14.556717150762099,14.420162926189104,14.438369750976562,64800
2024-12-13 00:00:00+00:00,14.474784800039888,14.502096340509429,14.320022876808304,14.392852783203125,72900
2024-12-16 00:00:00+00:00,14.465683560017382,14.565823282536158,14.420165188621311,14.502098083496094,102400
2024-12-17 00:00:00+00:00,14.483887918824756,14.56582079973375,14.256296968828917,14.274504661560059,72300
2024-12-18 00:00:00+00:00,14.310919415301566,14.347333933174982,13.974084907924828,14.05601692199707,68900
2024-12-19 00:00:00+00:00,14.04691588000729,14.083330402900366,13.92856846355712,13.964982986450195,100100
2024-12-20 00:00:00+00:00,13.948463240621068,14.086113075734389,13.801637449954121,14.040229797363281,96100
2024-12-23 00:00:00+00:00,14.076936814021945,14.297175508924447,14.058583151871348,14.25129222869873,51700
2024-12-24 00:00:00+00:00,14.223761558532715,14.315528112196438,14.223761558532715,14.223761558532715,33200
2024-12-26 00:00:00+00:00,14.223763089318712,14.407295341247503,14.187056638932955,14.21458625793457,36100
2024-12-27 00:00:00+00:00,14.23293906740394,14.278822346423027,14.040229995644381,14.09528923034668,56200
2024-12-30 00:00:00+00:00,14.113643743719477,14.187056644519902,14.095290080943965,14.141173362731934,55700
2024-12-31 00:00:00+00:00,14.196232618048954,14.278822345246352,14.122819721684767,14.168702125549316,112700
2025-01-02 00:00:00+00:00,14.35223561712131,14.38894206626379,14.223762607547249,14.324705123901367,65700
2025-01-03 00:00:00+00:00,14.425646787631804,14.499059677124023,14.352233898139586,14.499059677124023,70300
2025-01-06 00:00:00+00:00,14.49906035139567,14.49906035139567,14.407293797687501,14.444000244140625,42300
2025-01-07 00:00:00+00:00,14.48070726855356,14.544944208773416,14.398117541949997,14.434823989868164,47200
2025-01-08 00:00:00+00:00,14.471530062352109,14.535766121870132,14.416469957657608,14.499059677124023,56900
2025-01-10 00:00:00+00:00,14.49906035139567,14.563296413900959,14.407293797687501,14.444000244140625,48000
2025-01-13 00:00:00+00:00,14.489885330200195,14.535768612783261,14.425649259674397,14.489885330200195,39600
2025-01-14 00:00:00+00:00,14.535767378006186,14.554120164389895,14.36141109403183,14.434823989868164,52400
2025-01-15 00:00:00+00:00,14.55412081731745,14.600004098061264,14.453178299801692,14.572474479675293,34700
2025-01-16 00:00:00+00:00,14.526591781236483,14.57247506381955,14.425649259674397,14.489885330200195,38200
2025-01-17 00:00:00+00:00,14.563295736642045,14.581649396590437,14.462353232377913,14.499059677124023,61000
2025-01-21 00:00:00+00:00,14.572474377962672,14.61835765838623,14.526591097539113,14.61835765838623,79300
2025-01-22 00:00:00+00:00,14.620206186016656,14.666442690480105,14.56472114599381,14.647948265075684,52500
2025-01-23 00:00:00+00:00,14.68493757272151,14.795906767650315,14.601710456048714,14.777411460876465,91800
