"('date', '')","('open', 'ARIS')","('high', 'ARIS')","('low', 'ARIS')","('close', 'ARIS')","('volume', 'ARIS')"
2024-02-09 00:00:00+00:00,8.37335731886954,8.498046604870222,8.277443116748175,8.334991455078125,199300
2024-02-12 00:00:00+00:00,8.421315097642495,8.680285371046608,8.421315097642495,8.57477855682373,228100
2024-02-13 00:00:00+00:00,8.315808472412462,8.459680224160575,8.11438747113653,8.191119194030762,267100
2024-02-14 00:00:00+00:00,8.315808272999602,8.680284405364223,8.315808272999602,8.651510238647461,266400
2024-02-15 00:00:00+00:00,8.81456439888208,9.111900501946177,8.795381926108346,8.987211227416992,294000
2024-02-16 00:00:00+00:00,8.958437607491303,9.140675226175038,8.824156631025073,9.054351806640625,227300
2024-02-20 00:00:00+00:00,8.977620797673666,9.25097861957934,8.891298285966727,9.073535919189453,164700
2024-02-21 00:00:00+00:00,9.054350754080568,9.44760194343494,9.054350754080568,9.361278533935547,195100
2024-02-22 00:00:00+00:00,9.390053881459947,9.51186547353595,9.13108453506103,9.159858703613281,231800
2024-02-23 00:00:00+00:00,9.10230856284168,9.32291293943574,8.99680267864449,9.265363693237305,154600
2024-02-26 00:00:00+00:00,9.26536333007238,9.399644289462632,9.11189989917735,9.25577163696289,238200
2024-02-27 00:00:00+00:00,9.38046165305287,9.54351679009089,9.356483333076687,9.457193374633789,209400
2024-02-28 00:00:00+00:00,9.418827967109303,9.754529951216645,9.36127963051133,9.495559692382812,295900
2024-02-29 00:00:00+00:00,10.358792232435695,11.692006549684782,10.128597073089498,11.548134803771973,766200
2024-03-01 00:00:00+00:00,11.557726686851195,11.81669601668154,11.356305690443476,11.682415962219238,451400
2024-03-04 00:00:00+00:00,11.797515175478079,11.864655211995283,11.174068712409778,11.33712387084961,370100
2024-03-05 00:00:00+00:00,11.202841949788388,11.509768825766947,11.183658562682606,11.260390281677246,392100
2024-03-06 00:00:00+00:00,11.260390806410552,11.289388185565118,10.9414270099564,11.096076011657715,294500
2024-03-07 00:00:00+00:00,11.115407442529941,11.41504057047732,11.009086485790288,11.337715148925781,236100
2024-03-08 00:00:00+00:00,11.405376203272489,11.59868747686405,11.357048154429384,11.589021682739258,205500
2024-03-11 00:00:00+00:00,11.589020936930417,12.468587866503336,11.492365767245289,12.439591407775879,543900
2024-03-12 00:00:00+00:00,12.787552040265021,12.932536181572972,12.199885420998182,12.487919807434082,457800
2024-03-13 00:00:00+00:00,12.487919393616748,12.971198005066991,12.265610753023621,12.826214790344238,542400
2024-03-14 00:00:00+00:00,12.826214087323633,12.90837056185751,12.584574794843059,12.758554458618164,252900
2024-03-15 00:00:00+00:00,12.565244083818433,13.241833965514033,12.439591532366551,13.14517879486084,599200
2024-03-18 00:00:00+00:00,13.145178379533329,13.512469306903885,12.816548781777877,13.009860038757324,437500
2024-03-19 00:00:00+00:00,12.932535027241888,13.338489111820211,12.903538570280793,13.203170776367188,271200
2024-03-20 00:00:00+00:00,13.232166851293758,13.313358218933743,12.92286886122336,13.09684944152832,264700
2024-03-21 00:00:00+00:00,12.913204067617837,13.261165255147755,12.632902511985844,13.18384075164795,422100
2024-03-22 00:00:00+00:00,13.212837098646158,13.232167763467778,12.932535545376785,13.038856506347656,171900
2024-03-25 00:00:00+00:00,13.04852163715373,13.773439505884491,12.96153134542112,13.473806381225586,538600
2024-03-26 00:00:00+00:00,13.531801087382764,13.70578168204754,13.183840819834009,13.299827575683594,494800
2024-03-27 00:00:00+00:00,13.425479366980438,13.628456408702586,13.27082944613153,13.589794158935547,251000
2024-03-28 00:00:00+00:00,13.638121311848673,13.89909218972485,13.41001376115302,13.676783561706543,475800
2024-04-01 00:00:00+00:00,13.763772881820186,13.812100921172979,13.464140697038102,13.647786140441895,231400
2024-04-02 00:00:00+00:00,13.628457804468518,13.937755834281768,13.462210021265811,13.841099739074707,223800
2024-04-03 00:00:00+00:00,13.889427000997047,14.09240405202543,13.773440246378083,14.073073387145996,200500
2024-04-04 00:00:00+00:00,14.169728143768934,14.334042938487736,13.957085305583293,13.966751098632812,230600
2024-04-05 00:00:00+00:00,14.053741430922551,14.575682273873099,13.918423093201756,14.498357772827148,391100
2024-04-08 00:00:00+00:00,14.604678142679708,14.65300618433076,14.164894715038518,14.575681686401367,237000
2024-04-09 00:00:00+00:00,14.61434555862837,14.797991952944416,14.459696545592223,14.643342018127441,241500
2024-04-10 00:00:00+00:00,14.411367946868014,14.411367946868014,12.023971364621051,14.247053146362305,1079100
2024-04-11 00:00:00+00:00,14.27604927871073,14.421032479764078,13.99574682558769,14.285714149475098,200300
2024-04-12 00:00:00+00:00,14.256717994559114,14.401701198672846,13.734777169256654,13.802435874938965,204200
2024-04-15 00:00:00+00:00,13.87976120212816,13.87976120212816,13.454476435361673,13.599459648132324,291000
2024-04-16 00:00:00+00:00,13.464142159324545,13.696115667274842,13.265998006061071,13.48347282409668,246000
2024-04-17 00:00:00+00:00,13.570462478208569,13.599458934885774,12.961531357302839,13.029190063476562,211200
2024-04-18 00:00:00+00:00,13.096849680436758,13.232167092670613,12.79721655575471,13.00019359588623,250500
2024-04-19 00:00:00+00:00,12.913203624928247,13.512468967398162,12.913203624928247,13.464141845703125,347100
2024-04-22 00:00:00+00:00,13.386817117213397,13.725111572229816,13.251498782138384,13.589794158935547,274300
2024-04-23 00:00:00+00:00,13.560798222772947,13.995748809364192,13.454477255049127,13.92809009552002,234800
2024-04-24 00:00:00+00:00,13.928088981252264,14.218056323042225,13.870096065962734,14.16972827911377,320900
2024-04-25 00:00:00+00:00,14.005413783451019,14.363039841348781,13.821768318717872,14.160062789916992,351200
2024-04-26 00:00:00+00:00,14.11173547572957,14.343708982288769,13.831433924858677,14.314712524414062,275600
2024-04-29 00:00:00+00:00,14.35337496978025,14.498358182896903,14.160062789916992,14.160062789916992,277200
2024-04-30 00:00:00+00:00,14.11173494734628,14.11173494734628,13.560796737670898,13.560796737670898,346600
2024-05-01 00:00:00+00:00,13.531800073182177,13.686449069390772,13.22250208076499,13.270829200744629,266300
2024-05-02 00:00:00+00:00,13.522135254041427,13.841099062131608,13.415814291938297,13.744443893432617,321200
2024-05-03 00:00:00+00:00,13.976417657098196,14.324377929910057,13.783106394424939,14.150398254394531,450700
2024-05-06 00:00:00+00:00,14.411366229529927,14.817320285723504,14.411366229529927,14.50802230834961,647100
2024-05-07 00:00:00+00:00,14.56601686163068,15.237774749479264,14.56601686163068,15.078292846679688,1093200
2024-05-08 00:00:00+00:00,15.464914963570198,16.694375083737356,15.426252713032504,16.479799270629883,1302200
2024-05-09 00:00:00+00:00,16.55712564671927,16.644115950725503,16.141507558598274,16.305822372436523,608900
2024-05-10 00:00:00+00:00,16.63444816770226,16.6924429258136,15.870868954851442,16.276823043823242,766000
2024-05-13 00:00:00+00:00,16.431472646396035,16.576455859857802,15.667891562036308,15.754881858825684,576600
2024-05-14 00:00:00+00:00,16.015850832478755,16.22849457409844,15.919194753884476,16.141504287719727,617900
2024-05-15 00:00:00+00:00,15.97718950717786,16.141504287719727,15.60989677723187,16.141504287719727,540000
2024-05-16 00:00:00+00:00,16.18983247276133,16.18983247276133,15.841871304302606,15.870868682861328,394900
2024-05-17 00:00:00+00:00,15.948190813351028,16.064178466796875,15.783876046380113,16.064178466796875,266300
2024-05-20 00:00:00+00:00,16.06418209147218,16.170502133929308,15.687223515388242,15.745218276977539,360000
2024-05-21 00:00:00+00:00,15.658226795815228,15.890200293971414,15.329596290756182,15.455248832702637,433300
2024-05-22 00:00:00+00:00,15.368258480228379,15.368258480228379,14.25671811458333,14.421032905578613,605300
2024-05-23 00:00:00+00:00,14.575681838123113,14.701334379011506,14.189059344451707,14.3340425491333,451000
2024-05-24 00:00:00+00:00,14.479024752081068,14.778657855281793,14.3437073495484,14.720664024353027,253600
2024-05-28 00:00:00+00:00,14.817321357015164,14.962304563946285,14.38237081444105,14.682003021240234,307200
2024-05-29 00:00:00+00:00,14.517689602480175,14.662672813927905,14.324377424842165,14.401701927185059,225900
2024-05-30 00:00:00+00:00,14.382371262489723,14.53702026717551,14.334043218080222,14.401701927185059,212500
2024-05-31 00:00:00+00:00,14.401701601794777,14.875315320170197,14.372705144516528,14.85598373413086,281600
2024-06-03 00:00:00+00:00,14.904311430059257,14.981635928852814,14.247052268533299,14.363039016723633,356500
2024-06-04 00:00:00+00:00,14.59501350039316,14.711000249104087,14.276049710992924,14.450029373168945,318500
2024-06-05 00:00:00+00:00,14.633676244717757,14.730331411021004,14.479026319427176,14.701334953308105,348400
2024-06-06 00:00:00+00:00,14.6380713930784,14.685761710435491,14.394752386592263,14.521278381347656,187500
2024-06-07 00:00:00+00:00,14.365555035130445,14.560210063752459,14.27796004020344,14.28769302368164,202200
2024-06-10 00:00:00+00:00,14.180632111757587,14.80352913373093,13.927581037751649,14.599141120910645,367700
2024-06-11 00:00:00+00:00,14.433684856832672,14.59914187230723,14.287693809384978,14.501813888549805,184100
2024-06-12 00:00:00+00:00,14.803529818160067,14.8229948578966,14.39475377362007,14.453150749206543,217100
2024-06-13 00:00:00+00:00,14.365554832763745,14.540743891961485,14.015174857991513,14.10276985168457,382500
2024-06-14 00:00:00+00:00,13.917848315245681,14.010309803971497,13.6414375187131,13.6842622756958,208000
2024-06-17 00:00:00+00:00,13.616131973064817,13.898381995750771,13.528536978405661,13.888649940490723,215100
2024-06-18 00:00:00+00:00,13.888649940490723,14.073571985069083,13.839985951436926,13.888649940490723,165400
2024-06-20 00:00:00+00:00,13.859451845998578,14.385994587900555,13.801055798078641,14.326624870300293,290000
2024-06-21 00:00:00+00:00,14.316891387753683,14.316891387753683,13.888650314560698,14.170900344848633,468700
2024-06-24 00:00:00+00:00,14.161165539111465,14.618605504580318,14.112501555008262,14.482346534729004,280800
2024-06-25 00:00:00+00:00,14.423950695383235,14.681869181554458,14.32662364775912,14.667269706726074,201600
2024-06-26 00:00:00+00:00,14.599141756924752,14.715934779597537,14.467749258347204,14.54074478149414,206700
2024-06-27 00:00:00+00:00,14.589408024856324,14.677003019416228,14.492080975047397,14.63807201385498,258400
2024-06-28 00:00:00+00:00,14.842459941723012,15.55295102127179,14.754864947655163,15.251235961914062,1167000
2024-07-01 00:00:00+00:00,15.32909842914901,15.397227458480492,14.706201396927824,15.095512390136719,341300
2024-07-02 00:00:00+00:00,15.124709243825542,15.280433257796263,14.910588260521632,14.998183250427246,314900
2024-07-03 00:00:00+00:00,15.10524469572928,15.874131807582003,15.076045746022187,15.416692733764648,384100
2024-07-05 00:00:00+00:00,15.377762730090124,15.38749571395943,14.881391691016626,15.066313743591309,260100
2024-07-08 00:00:00+00:00,15.153907039502023,15.241502028107659,14.920321022012542,15.163640022277832,181500
2024-07-09 00:00:00+00:00,15.085777909328476,15.192837934537206,14.697440624301393,15.114975929260254,279700
2024-07-10 00:00:00+00:00,15.124709624596141,15.455623626708984,14.949519640374433,15.455623626708984,214400
2024-07-11 00:00:00+00:00,15.728139659793653,15.874130685253824,15.416691643778192,15.718406677246094,427100
2024-07-12 00:00:00+00:00,16.010393294526317,16.127185392112512,15.591884256025798,15.621081352233887,341600
2024-07-15 00:00:00+00:00,15.786536504146792,16.419167407379323,15.718407479214477,16.020122528076172,674200
2024-07-16 00:00:00+00:00,16.07851976297155,16.51649284362793,15.990924775564947,16.51649284362793,512100
2024-07-17 00:00:00+00:00,16.438631946884435,16.80847788672489,16.132051326673363,16.214778900146484,404300
2024-07-18 00:00:00+00:00,16.185580129501002,16.214779079720223,15.640546053379595,15.737874031066895,270200
2024-07-19 00:00:00+00:00,15.747605761371535,15.981191775407595,15.56268280411842,15.59188175201416,497800
2024-07-22 00:00:00+00:00,15.679477111147415,15.981192154385111,15.377761139721388,15.961726188659668,252900
2024-07-23 00:00:00+00:00,15.864397698697736,16.399700600418583,15.67947659947066,16.331571578979492,345000
2024-07-24 00:00:00+00:00,16.292641750002197,16.434739972008657,15.806003698246897,15.854668617248535,246400
2024-07-25 00:00:00+00:00,15.95199268925769,16.000657601995485,15.591881616881041,15.718406677246094,245300
2024-07-26 00:00:00+00:00,15.961727378732453,16.030831005296996,15.601616267845971,15.796270370483398,198400
2024-07-29 00:00:00+00:00,16.273172810507972,16.643018701869803,15.79626782964793,16.20504379272461,482500
2024-07-30 00:00:00+00:00,16.263441924377382,16.847407926368646,16.263441924377382,16.652753829956055,508600
2024-07-31 00:00:00+00:00,16.808477116856842,17.431373168424237,16.506760217549303,17.236717224121094,470200
2024-08-01 00:00:00+00:00,17.27565015966828,17.42164119819294,16.380236105306462,16.399702072143555,474900
2024-08-02 00:00:00+00:00,15.942261706522352,15.942261706522352,14.531012474876793,14.79379653930664,744800
2024-08-05 00:00:00+00:00,13.713459840243424,13.956778855355795,13.372812847810751,13.927580833435059,435500
2024-08-06 00:00:00+00:00,13.888650040765716,14.706201164380921,13.839986051360569,14.51154613494873,549000
2024-08-07 00:00:00+00:00,14.180630600367868,14.511544579016086,12.987394423289897,13.869182586669922,1392300
2024-08-08 00:00:00+00:00,13.995709827218116,14.239028841749331,13.635597797094523,14.015174865722656,780900
2024-08-09 00:00:00+00:00,14.112502651541744,14.754864692687988,14.015174675773006,14.754864692687988,445000
2024-08-12 00:00:00+00:00,14.81326136981714,15.027381427157755,14.346088394861976,14.60887336730957,576800
2024-08-13 00:00:00+00:00,14.550476349255183,15.144175316960247,14.550476349255183,15.046847343444824,403000
2024-08-14 00:00:00+00:00,15.163641079884872,15.40696009712075,14.99331758218208,15.212305068969727,322200
2024-08-15 00:00:00+00:00,15.543217928390105,16.185579009563178,15.543217928390105,15.776803016662598,535300
2024-08-16 00:00:00+00:00,15.698942390976283,15.932530284344082,15.679478280176303,15.796270370483398,560800
2024-08-19 00:00:00+00:00,15.864399934461032,16.458098958745627,15.844935823004368,16.263442993164062,376900
2024-08-20 00:00:00+00:00,16.263441909020855,16.29264085882471,15.72814082392075,15.815735816955566,418400
2024-08-21 00:00:00+00:00,15.951993427379733,15.97145939337557,15.476062068317018,15.883864402770996,241800
2024-08-22 00:00:00+00:00,15.864397184493939,16.224510101484068,15.815734129722335,15.91306209564209,188900
2024-08-23 00:00:00+00:00,16.078521409047443,16.63328848183373,15.9909264126731,16.50676155090332,444200
2024-08-26 00:00:00+00:00,16.643020846678915,16.7792788998054,16.253710797476987,16.652753829956055,353600
2024-08-27 00:00:00+00:00,16.65275430154179,16.691684379376063,16.24397827420954,16.321840286254883,169500
2024-08-28 00:00:00+00:00,16.17584876516868,16.214778841846428,15.90333080291748,15.90333080291748,216100
2024-08-29 00:00:00+00:00,16.11745258866295,16.30237557768794,15.825470485046182,16.29264259338379,201700
2024-08-30 00:00:00+00:00,16.27317449797938,16.370502471923828,16.06878742343507,16.370502471923828,202500
2024-09-03 00:00:00+00:00,16.068788505402114,16.078521489089585,15.24150345573539,15.58215045928955,385500
2024-09-04 00:00:00+00:00,15.591882777934549,15.844934773884845,15.509154276496504,15.728140830993652,306300
2024-09-05 00:00:00+00:00,15.850596148031652,15.968152054807016,15.713446967287913,15.762428283691406,187500
2024-09-06 00:00:00+00:00,15.791818435245238,15.87508704810333,14.802379572717967,14.821972846984863,241600
2024-09-09 00:00:00+00:00,14.85136172485072,15.066883069052206,14.616248040772044,14.655433654785156,229000
2024-09-10 00:00:00+00:00,14.586859285557427,14.870955225035637,14.361541300862987,14.76319408416748,258900
2024-09-11 00:00:00+00:00,14.831768464004442,15.164845695304319,14.665229381225165,15.066882133483887,187500
2024-09-12 00:00:00+00:00,15.155050828280046,15.630176511652365,15.071781282301522,15.537110328674316,167600
2024-09-13 00:00:00+00:00,15.801611943827705,16.017134206542686,15.556702574831947,16.00733757019043,173300
2024-09-16 00:00:00+00:00,16.154284155853443,16.53634364939115,16.154284155853443,16.291433334350586,250700
2024-09-17 00:00:00+00:00,16.467770283737174,16.722477254526783,16.379602414290094,16.604921340942383,259600
2024-09-18 00:00:00+00:00,16.771459881257307,16.908609065357137,16.301230637096825,16.428585052490234,214900
2024-09-19 00:00:00+00:00,16.996776236263972,16.996776236263972,16.448177653798485,16.516752243041992,173600
2024-09-20 00:00:00+00:00,16.438380871513772,16.898811587015466,16.222858600349973,16.781253814697266,556600
2024-09-23 00:00:00+00:00,16.7910511339178,17.584561925154304,16.59512399678041,17.32985496520996,477400
2024-09-24 00:00:00+00:00,17.77069271165653,18.603388196338248,17.672730075767216,18.446645736694336,817600
2024-09-25 00:00:00+00:00,18.466238071492796,18.466238071492796,17.31026108906097,17.378835678100586,562600
2024-09-26 00:00:00+00:00,17.182908569442823,17.437613652334736,15.537110022088404,15.879983901977539,739900
2024-09-27 00:00:00+00:00,15.928967466115951,16.271842288445693,15.458739165042552,16.13469123840332,387200
2024-09-30 00:00:00+00:00,16.017136345720328,16.546141699772473,15.927989372081246,16.52655029296875,291800
2024-10-01 00:00:00+00:00,16.438381016975494,16.76166255806448,16.252248654373528,16.516752243041992,251200
2024-10-02 00:00:00+00:00,16.585327212597672,16.957590077820413,16.531446643094423,16.771459579467773,205300
2024-10-03 00:00:00+00:00,16.810644956391403,16.996777330981665,16.653902494163038,16.869422912597656,157900
2024-10-04 00:00:00+00:00,17.133926078104484,17.133926078104484,16.732273295398695,17.065351486206055,240800
2024-10-07 00:00:00+00:00,17.07514856209585,17.124129880848137,16.761663637639117,16.869422912597656,136700
2024-10-08 00:00:00+00:00,16.859625829374316,16.967386970001183,16.526549507333744,16.653902053833008,138600
2024-10-09 00:00:00+00:00,16.595122027881903,16.854726341334462,16.555935483993153,16.732271194458008,119600
2024-10-10 00:00:00+00:00,16.644106221487267,16.849831875494218,16.39919588532321,16.71268081665039,158700
2024-10-11 00:00:00+00:00,16.712679120833712,17.158415812683195,16.712679120833712,17.045757293701172,177400
2024-10-14 00:00:00+00:00,16.908606077921924,17.00657056433509,16.634305889668493,16.673492431640625,114400
2024-10-15 00:00:00+00:00,16.40899057433569,16.472667777361256,16.007337820206473,16.11509895324707,344000
2024-10-16 00:00:00+00:00,16.056320701580226,16.085710613964977,15.057087036967943,15.223626136779785,501200
2024-10-17 00:00:00+00:00,15.380367740219455,16.046523168006868,15.370571103304961,16.026931762695312,430800
2024-10-18 00:00:00+00:00,16.046523713134285,16.242452721045336,15.615481951099216,15.791818618774414,1289500
2024-10-21 00:00:00+00:00,15.889780927707115,16.075913294546194,15.561601994994689,15.928967475891113,444500
2024-10-22 00:00:00+00:00,15.870187998513039,16.080811003487497,15.742833597659176,15.752630233764648,268800
2024-10-23 00:00:00+00:00,15.615480695602592,15.782020712640541,14.95912193520381,15.066882133483887,295300
2024-10-24 00:00:00+00:00,15.076680403298687,15.164847338211171,14.7063757264829,14.978715896606445,329300
2024-10-25 00:00:00+00:00,15.086475694552712,15.25301479082611,14.645637294994378,14.74360179901123,380600
2024-10-28 00:00:00+00:00,14.753398712261207,14.919936877391338,14.16561354568171,14.831769943237305,456700
2024-10-29 00:00:00+00:00,14.93952974645956,15.566500511496583,14.929733109288964,15.419553756713867,328000
2024-10-30 00:00:00+00:00,15.37057072876407,16.046522776994777,15.37057072876407,15.977948188781738,340100
2024-10-31 00:00:00+00:00,16.134691661595504,16.477566492918413,15.987745839176403,16.164081573486328,324300
2024-11-01 00:00:00+00:00,16.39919429863167,16.457972250439106,15.791817770080906,15.958356857299805,263700
2024-11-04 00:00:00+00:00,16.04652270659947,17.04575722093632,16.04652270659947,16.222858428955078,344600
2024-11-05 00:00:00+00:00,17.153517449726145,21.581496074028568,17.149599168983375,20.552871704101562,1995300
2024-11-06 00:00:00+00:00,20.729207277047628,21.904777443728392,20.552871565193783,21.718645095825195,1167800
2024-11-07 00:00:00+00:00,20.768395069688278,21.87538885056789,20.73900515977351,21.767627716064453,666900
2024-11-08 00:00:00+00:00,21.826410433581604,23.227296025521802,21.189642047178857,23.16851806640625,786100
2024-11-11 00:00:00+00:00,23.893450246506575,25.098410442252312,23.595640328493715,24.745738983154297,1018000
2024-11-12 00:00:00+00:00,24.64777625730781,25.803753351183634,24.56940502391882,24.59879493713379,663100
2024-11-13 00:00:00+00:00,24.804518170218337,24.863296126818213,23.96202602871074,24.011009216308594,380000
2024-11-14 00:00:00+00:00,24.24612279907111,24.588997636599867,23.795488686360635,24.050193786621094,356200
2024-11-15 00:00:00+00:00,24.236324682450935,24.236324682450935,23.42322250688692,23.44281578063965,286200
2024-11-18 00:00:00+00:00,23.69752344459997,24.373474592685174,23.442816483727686,24.177547454833984,326400
2024-11-19 00:00:00+00:00,23.844469325631827,24.549810387017637,23.844469325631827,24.363679885864258,314500
2024-11-20 00:00:00+00:00,24.461640236597283,25.852730823598858,24.24611984398366,25.833139419555664,512500
2024-11-21 00:00:00+00:00,26.30336730641154,27.018504953344543,25.460875253658095,26.871559143066406,627800
2024-11-22 00:00:00+00:00,26.871562042255444,26.871562042255444,26.185812362281712,26.440519332885742,568700
2024-11-25 00:00:00+00:00,26.783392170300637,27.074344622695683,25.999679910514647,26.479703903198242,482100
2024-11-26 00:00:00+00:00,26.264181173104426,27.06748669252871,26.264181173104426,26.675630569458008,324200
2024-11-27 00:00:00+00:00,26.72461314431165,27.331989654115702,26.136828038827126,26.31316375732422,242400
2024-11-29 00:00:00+00:00,26.616853830803002,26.88233652977419,26.009475410982933,26.35235023498535,126600
2024-12-02 00:00:00+00:00,26.558076486673688,26.695225672017163,25.725381000265063,26.303369522094727,341400
2024-12-03 00:00:00+00:00,26.185810739569238,27.008709557136353,26.185810739569238,26.959728240966797,232800
2024-12-04 00:00:00+00:00,27.03809839182624,27.37117656037146,25.72537899074034,25.931102752685547,354300
2024-12-05 00:00:00+00:00,25.82783202144138,26.04421074423754,25.208199058045103,25.286882400512695,351200
2024-12-06 00:00:00+00:00,25.37540122164904,25.493427172522246,24.686922448758345,25.109846115112305,372500
2024-12-09 00:00:00+00:00,25.345898987120332,25.46392307528822,24.391861248641444,24.88363265991211,286800
2024-12-10 00:00:00+00:00,25.07050405331441,25.754065952984778,24.096796972205656,25.050832748413086,344500
2024-12-11 00:00:00+00:00,25.51310002022257,25.985200100353946,25.109847633948817,25.936023712158203,387600
2024-12-12 00:00:00+00:00,25.670466404054853,26.260592435082575,25.27213091102038,25.375402450561523,255900
2024-12-13 00:00:00+00:00,25.355733564650357,25.857340607978994,24.865928179254155,25.385238647460938,441700
2024-12-16 00:00:00+00:00,25.30655342723395,25.48359141483173,24.421365365203886,24.65741539001465,569500
2024-12-17 00:00:00+00:00,24.657417453037656,24.657417453037656,23.55781658345041,24.38202667236328,444000
2024-12-18 00:00:00+00:00,24.391859735361628,24.73610007708611,22.79852151223302,22.94605255126953,445000
2024-12-19 00:00:00+00:00,23.880417825496682,24.46562506631048,23.233245787739392,23.51650619506836,406200
2024-12-20 00:00:00+00:00,22.8870401795101,24.50004968474769,22.8870401795101,23.703380584716797,773000
2024-12-23 00:00:00+00:00,23.6738726110635,24.60823893127072,23.378810549923767,24.204986572265625,357200
2024-12-24 00:00:00+00:00,24.35251921377595,25.365568942365144,24.02795017466818,24.82461929321289,904400
2024-12-26 00:00:00+00:00,25.080340323984316,25.27704962592855,24.446939673411602,24.9229736328125,708000
2024-12-27 00:00:00+00:00,24.58856896709661,25.07050469373663,23.447659517100043,23.673873901367188,486400
2024-12-30 00:00:00+00:00,23.398483548286087,24.02795032480177,22.89687650726554,23.959102630615234,535200
2024-12-31 00:00:00+00:00,23.959101443538078,24.155808863473684,23.368975431813514,23.555849075317383,600100
2025-01-02 00:00:00+00:00,23.94926558163377,24.47742679108112,23.74272063515558,24.037784576416016,343400
2025-01-03 00:00:00+00:00,24.145973168150185,24.770523024151966,24.106632434616564,24.28367042541504,697900
2025-01-06 00:00:00+00:00,24.637744699339645,25.326225362489918,24.342682629966035,24.529556274414062,1717800
2025-01-07 00:00:00+00:00,24.62791292906138,24.814784712773196,23.07391348416348,23.280458450317383,908000
2025-01-08 00:00:00+00:00,22.837860891024427,23.113253523242278,21.569091779502482,22.955886840820312,969600
2025-01-10 00:00:00+00:00,23.113254056437587,24.694790564433678,23.113254056437587,24.28367042541504,1174700
2025-01-13 00:00:00+00:00,24.382024861781268,26.760230431791214,24.204986872517818,26.74252700805664,1097600
2025-01-14 00:00:00+00:00,26.722857494252224,27.696564624493117,26.42681053121348,26.949071884155273,850500
2025-01-15 00:00:00+00:00,27.39166672429723,28.906321625912476,26.919566641400973,28.404714584350586,888000
2025-01-16 00:00:00+00:00,28.227678850397933,29.40792907395205,28.050640847875066,28.168664932250977,1629200
2025-01-17 00:00:00+00:00,28.424385999374877,29.663650128709815,28.424385999374877,29.309574127197266,2364800
2025-01-21 00:00:00+00:00,29.702992299736458,29.89969972746806,27.313966079393666,28.503068923950195,1374300
2025-01-22 00:00:00+00:00,28.522740851354474,28.94566455033834,28.104735916847527,28.37520980834961,529600
2025-01-23 00:00:00+00:00,28.34570070721981,29.06368643795368,28.030967339005443,28.92599105834961,754400
