"('date', '')","('open', 'C')","('high', 'C')","('low', 'C')","('close', 'C')","('volume', 'C')"
1977-02-23 00:00:00+00:00,6.748708537753753,6.770201683044434,6.727216182710345,6.770201683044434,44337
1977-02-24 00:00:00+00:00,6.770201683044434,6.770201683044434,6.727216182710345,6.770201683044434,80723
1977-02-25 00:00:00+00:00,6.748709747388149,6.748709747388149,6.705724239349365,6.705724239349365,18072
1977-02-28 00:00:00+00:00,6.70572315987926,6.748708660998348,6.619752552764727,6.684230804443359,35181
1977-03-01 00:00:00+00:00,6.68423188045368,6.748709747388149,6.641246372414897,6.705724239349365,47229
1977-03-02 00:00:00+00:00,6.705723037419665,6.770201683044434,6.705723037419665,6.770201683044434,36386
1977-03-03 00:00:00+00:00,6.770201683044434,6.770201683044434,6.727216182710345,6.770201683044434,68434
1977-03-04 00:00:00+00:00,6.770199090856117,6.813183784484863,6.748705953794776,6.813183784484863,43614
1977-03-07 00:00:00+00:00,6.813183784484863,6.834676921546205,6.770199090856117,6.813183784484863,21205
1977-03-08 00:00:00+00:00,6.813186393131251,6.85617189346534,6.770201683044434,6.770201683044434,43614
1977-03-09 00:00:00+00:00,6.770201870862526,6.770201870862526,6.727216369335939,6.748708724975586,21687
1977-03-10 00:00:00+00:00,6.748707163900573,6.770200304815834,6.68422932164901,6.727214813232422,25542
1977-03-11 00:00:00+00:00,6.727216369335939,6.770201870862526,6.727216369335939,6.748708724975586,24819
1977-03-14 00:00:00+00:00,6.748707241685788,6.791692733764648,6.727214890769918,6.791692733764648,28916
1977-03-15 00:00:00+00:00,6.813183606055251,6.877662225303684,6.813183606055251,6.834676742553711,103614
1977-03-16 00:00:00+00:00,6.8346776470896735,6.920648623967455,6.8346776470896735,6.8776631355285645,86024
1977-03-17 00:00:00+00:00,6.8776642740349105,6.899156626688605,6.813185635579462,6.856171131134033,40964
1977-03-18 00:00:00+00:00,6.856169088805224,6.877662225303684,6.834676742553711,6.834676742553711,22651
1977-03-21 00:00:00+00:00,6.834678778480339,6.899156626688605,6.834678778480339,6.856171131134033,31807
1977-03-22 00:00:00+00:00,6.856169268360578,6.856169268360578,6.79169143767049,6.813183784484863,33253
1977-03-23 00:00:00+00:00,6.813183606055251,6.856169088805224,6.813183606055251,6.834676742553711,29398
1977-03-24 00:00:00+00:00,6.834676742553711,6.834676742553711,6.813183606055251,6.834676742553711,31084
1977-03-25 00:00:00+00:00,6.8346795384219305,6.8346795384219305,6.727216182710345,6.770201683044434,20482
1977-03-28 00:00:00+00:00,6.748708724975586,6.748708724975586,6.684230867809352,6.748708724975586,33735
1977-03-29 00:00:00+00:00,6.748708537753753,6.770201683044434,6.727216182710345,6.770201683044434,13735
1977-03-30 00:00:00+00:00,6.770201870862526,6.770201870862526,6.748708724975586,6.748708724975586,15904
1977-03-31 00:00:00+00:00,6.748708724975586,6.791694226502173,6.748708724975586,6.748708724975586,44096
1977-04-01 00:00:00+00:00,6.748707241685788,6.813185084680519,6.748707241685788,6.791692733764648,31566
1977-04-04 00:00:00+00:00,6.791694038087842,6.813186393131251,6.748708537753753,6.770201683044434,17831
1977-04-05 00:00:00+00:00,6.770201683044434,6.791694038087842,6.684230682376256,6.770201683044434,37590
1977-04-06 00:00:00+00:00,6.7702003828487785,6.8346782258435095,6.7702003828487785,6.791692733764648,21446
1977-04-07 00:00:00+00:00,6.813185635579462,6.856171131134033,6.813185635579462,6.856171131134033,24337
1977-04-11 00:00:00+00:00,6.856169088805224,6.899154571555197,6.813183606055251,6.834676742553711,42410
1977-04-12 00:00:00+00:00,6.834680358673837,6.963636875152588,6.834680358673837,6.963636875152588,24578
1977-04-13 00:00:00+00:00,6.963635699118295,7.006620407104492,6.877664702651434,7.006620407104492,144337
1977-04-14 00:00:00+00:00,7.00661703102369,7.114081119950195,7.00661703102369,7.049602508544922,49398
1977-04-15 00:00:00+00:00,7.0496059053379225,7.114084547811685,7.006620407104492,7.006620407104492,33012
1977-04-18 00:00:00+00:00,6.920649769589482,6.920649769589482,6.834678778480339,6.856171131134033,37108
1977-04-19 00:00:00+00:00,6.8346782258435095,6.8346782258435095,6.791692733764648,6.791692733764648,57108
1977-04-20 00:00:00+00:00,6.8346776470896735,6.8776631355285645,6.8346776470896735,6.8776631355285645,28675
1977-04-21 00:00:00+00:00,6.8776642740349105,6.8776642740349105,6.834678778480339,6.856171131134033,16627
1977-04-22 00:00:00+00:00,6.856169268360578,6.877662405421919,6.813183784484863,6.813183784484863,25060
1977-04-25 00:00:00+00:00,6.813185006152135,6.834678147067397,6.727214813232422,6.727214813232422,22651
1977-04-26 00:00:00+00:00,6.727214890769918,6.791692733764648,6.705721749606928,6.791692733764648,23855
1977-04-27 00:00:00+00:00,6.79169143767049,6.877662405421919,6.770199090856117,6.813183784484863,27711
1977-04-28 00:00:00+00:00,6.813183784484863,6.856169268360578,6.79169143767049,6.813183784484863,20000
1977-04-29 00:00:00+00:00,6.813183606055251,6.856169088805224,6.791691259803738,6.834676742553711,34217
1977-05-02 00:00:00+00:00,6.8346776470896735,6.920648623967455,6.813184507746701,6.8776631355285645,34217
1977-05-03 00:00:00+00:00,6.8776631355285645,6.920648623967455,6.856169996185592,6.8776631355285645,21446
1977-05-04 00:00:00+00:00,6.877663267252703,6.920648756514872,6.856170127498085,6.899155616760254,21205
1977-05-05 00:00:00+00:00,6.899155484624483,6.899155484624483,6.856169996185592,6.8776631355285645,20723
1977-05-06 00:00:00+00:00,6.8776631355285645,6.8776631355285645,6.813184507746701,6.8776631355285645,14458
1977-05-09 00:00:00+00:00,6.877663267252703,6.942141106022422,6.834677777990534,6.899155616760254,49157
1977-05-10 00:00:00+00:00,6.899155616760254,6.942141106022422,6.899155616760254,6.899155616760254,16386
1977-05-11 00:00:00+00:00,6.899155435638736,6.94214092377242,6.877663086695418,6.920648574829102,17108
1977-05-12 00:00:00+00:00,6.920648756514872,6.942141106022422,6.856170127498085,6.899155616760254,39518
1977-05-13 00:00:00+00:00,6.899155484624483,6.920648623967455,6.8776631355285645,6.8776631355285645,11566
1977-05-16 00:00:00+00:00,6.8776631355285645,6.899155484624483,6.8776631355285645,6.8776631355285645,24337
1977-05-17 00:00:00+00:00,6.877663086695418,6.94214092377242,6.877663086695418,6.920648574829102,29880
1977-05-18 00:00:00+00:00,6.920648574829102,6.94214092377242,6.899155435638736,6.920648574829102,35422
1977-05-19 00:00:00+00:00,6.920648574829102,6.985126411906102,6.899155435638736,6.920648574829102,53494
1977-05-20 00:00:00+00:00,6.963635699118295,7.006620407104492,6.963635699118295,7.006620407104492,19759
1977-05-23 00:00:00+00:00,6.9851289439621835,6.9851289439621835,6.920651083512449,6.942143440246582,23133
1977-05-24 00:00:00+00:00,6.94214092377242,6.963634062962785,6.877663086695418,6.920648574829102,23855
1977-05-25 00:00:00+00:00,6.920651083512449,6.9636365872280495,6.899157936530981,6.942143440246582,26024
1977-05-26 00:00:00+00:00,6.94214092377242,6.94214092377242,6.877663086695418,6.920648574829102,14217
1977-05-27 00:00:00+00:00,6.920648623967455,6.920648623967455,6.8776631355285645,6.8776631355285645,15904
1977-05-31 00:00:00+00:00,6.877662225303684,6.877662225303684,6.770198913552226,6.834676742553711,28916
1977-06-01 00:00:00+00:00,6.834678778480339,6.8776642740349105,6.813185635579462,6.856171131134033,14699
1977-06-02 00:00:00+00:00,6.856170127498085,6.899155616760254,6.834677777990534,6.899155616760254,30120
1977-06-03 00:00:00+00:00,6.899155435638736,6.920648574829102,6.877663086695418,6.920648574829102,26506
1977-06-06 00:00:00+00:00,6.9206478892976335,6.9206478892976335,6.79169143767049,6.813183784484863,35663
1977-06-07 00:00:00+00:00,6.813184507746701,6.899155484624483,6.791692158650783,6.8776631355285645,43373
1977-06-08 00:00:00+00:00,6.8776642740349105,6.899156626688605,6.834678778480339,6.856171131134033,25542
1977-06-09 00:00:00+00:00,6.856169996185592,6.8776631355285645,6.8346776470896735,6.8776631355285645,14458
1977-06-10 00:00:00+00:00,6.8776631355285645,6.8776631355285645,6.8346776470896735,6.8776631355285645,11566
1977-06-13 00:00:00+00:00,6.8776631355285645,6.8776631355285645,6.8346776470896735,6.8776631355285645,13976
1977-06-14 00:00:00+00:00,6.8776631355285645,6.8776631355285645,6.791692158650783,6.8776631355285645,16386
1977-06-15 00:00:00+00:00,6.877662225303684,6.877662225303684,6.813183606055251,6.834676742553711,19759
1977-06-16 00:00:00+00:00,6.834676742553711,6.834676742553711,6.770198913552226,6.834676742553711,73735
1977-06-17 00:00:00+00:00,6.834678778480339,6.856171131134033,6.813185635579462,6.856171131134033,40482
1977-06-20 00:00:00+00:00,6.856169088805224,6.856169088805224,6.791691259803738,6.834676742553711,14699
1977-06-21 00:00:00+00:00,6.834676742553711,6.877662225303684,6.834676742553711,6.834676742553711,33012
1977-06-22 00:00:00+00:00,6.834678778480339,6.856171131134033,6.813185635579462,6.856171131134033,16386
1977-06-23 00:00:00+00:00,6.856169996185592,6.8776631355285645,6.8346776470896735,6.8776631355285645,20241
1977-06-24 00:00:00+00:00,6.8776631355285645,6.899155484624483,6.8346776470896735,6.8776631355285645,47229
1977-06-27 00:00:00+00:00,6.877662225303684,6.899154571555197,6.834676742553711,6.834676742553711,22410
1977-06-28 00:00:00+00:00,6.834676742553711,6.856169088805224,6.834676742553711,6.834676742553711,19759
1977-06-29 00:00:00+00:00,6.8346776470896735,6.8776631355285645,6.770199809554863,6.8776631355285645,16386
1977-06-30 00:00:00+00:00,6.8776642740349105,6.8776642740349105,6.856171131134033,6.856171131134033,46506
1977-07-01 00:00:00+00:00,6.877663086695418,6.920648574829102,6.877663086695418,6.920648574829102,22169
1977-07-05 00:00:00+00:00,6.920651083512449,6.9636365872280495,6.899157936530981,6.942143440246582,27952
1977-07-06 00:00:00+00:00,6.985128879547119,7.028114382866319,6.985128879547119,6.985128879547119,24337
1977-07-07 00:00:00+00:00,6.9851246873865005,7.049602508544922,6.9851246873865005,7.049602508544922,46747
1977-07-08 00:00:00+00:00,7.049602508544922,7.071095642428963,7.00661703102369,7.049602508544922,20482
1977-07-11 00:00:00+00:00,7.049603892397558,7.092589378356934,7.028111544541373,7.092589378356934,23133
1977-07-12 00:00:00+00:00,7.092589378356934,7.114082516460126,7.049603892397558,7.092589378356934,33976
1977-07-13 00:00:00+00:00,7.092593952831841,7.114087104797363,7.071101591113835,7.114087104797363,22651
1977-07-15 00:00:00+00:00,7.114087104797363,7.1355794665153685,7.092593952831841,7.114087104797363,27229
1977-07-18 00:00:00+00:00,7.049606739402256,7.049606739402256,6.942143376227919,6.985128879547119,19036
1977-07-19 00:00:00+00:00,6.985126058581997,7.092589378356934,6.985126058581997,7.092589378356934,19759
1977-07-20 00:00:00+00:00,7.0925898059438115,7.157068433893565,7.0925898059438115,7.135575294494629,36867
1977-07-21 00:00:00+00:00,7.13557666748478,7.178562164306641,7.13557666748478,7.178562164306641,23855
1977-07-22 00:00:00+00:00,7.157068350056989,7.157068350056989,7.071097373962402,7.071097373962402,30602
1977-07-25 00:00:00+00:00,7.0710970305007494,7.114082516460126,7.0710970305007494,7.092589378356934,53494
1977-07-26 00:00:00+00:00,7.092593952831841,7.1355794665153685,7.071101591113835,7.114087104797363,19277
1977-07-27 00:00:00+00:00,7.114082516460126,7.157068002419502,7.0710970305007494,7.092589378356934,15904
1977-07-28 00:00:00+00:00,7.09259121569188,7.09259121569188,7.006620221502351,7.02811336517334,39277
1977-07-29 00:00:00+00:00,7.028114382866319,7.071099886185519,6.942143376227919,6.985128879547119,34458
1977-08-01 00:00:00+00:00,6.985129232775363,7.02811473826828,6.963636875152588,6.963636875152588,31807
1977-08-02 00:00:00+00:00,6.963636523011182,6.985128879547119,6.920651019691983,6.985128879547119,17349
1977-08-03 00:00:00+00:00,6.985128053111394,7.028113551344824,6.9206502008848645,7.006620407104492,19518
1977-08-04 00:00:00+00:00,7.0066187467679395,7.071097373962402,6.985126397867815,7.071097373962402,20482
1977-08-05 00:00:00+00:00,7.071100104296218,7.157071113586426,7.049606956849991,7.157071113586426,21205
1977-08-08 00:00:00+00:00,7.157068002419502,7.157068002419502,7.092589378356934,7.092589378356934,18072
1977-08-09 00:00:00+00:00,7.092592242721455,7.1140853895047185,6.985128879547119,6.985128879547119,19277
1977-08-10 00:00:00+00:00,6.985126058581997,7.092589378356934,6.985126058581997,7.092589378356934,17349
1977-08-11 00:00:00+00:00,7.09259121569188,7.157069856457633,7.02811336517334,7.02811336517334,25542
1977-08-12 00:00:00+00:00,7.028114382866319,7.028114382866319,6.963636523011182,6.985128879547119,10120
1977-08-15 00:00:00+00:00,6.985126411906102,7.00661876084942,6.834677598561735,6.920648574829102,12771
1977-08-16 00:00:00+00:00,6.813184624242655,6.813184624242655,6.6412434577941895,6.6412434577941895,15181
1977-08-17 00:00:00+00:00,6.576767921447754,6.576767921447754,6.4263190427571635,6.576767921447754,46506
1977-08-18 00:00:00+00:00,6.576767650163953,6.598260402679443,6.555274897648463,6.598260402679443,14940
1977-08-19 00:00:00+00:00,6.598263348624704,6.619756110736129,6.533785457414286,6.5552778244018555,31566
1977-08-22 00:00:00+00:00,6.555275168045712,6.619753428251835,6.533782809767367,6.576767921447754,18313
1977-08-23 00:00:00+00:00,6.576767380641739,6.619752883911133,6.555274629007042,6.619752883911133,13253
1977-08-24 00:00:00+00:00,6.619752883911133,6.64124563554583,6.576767380641739,6.619752883911133,13253
1977-08-25 00:00:00+00:00,6.619752883911133,6.64124563554583,6.598260132276436,6.619752883911133,12771
1977-08-26 00:00:00+00:00,6.641243830065598,6.748707163900573,6.641243830065598,6.727214813232422,37831
1977-08-29 00:00:00+00:00,6.727216369335939,6.791694226502173,6.727216369335939,6.748708724975586,18313
1977-08-30 00:00:00+00:00,6.748708724975586,6.770201870862526,6.748708724975586,6.748708724975586,53253
1977-08-31 00:00:00+00:00,6.748705953794776,6.813183784484863,6.748705953794776,6.813183784484863,26506
1977-09-01 00:00:00+00:00,6.834676742553711,6.877662225303684,6.834676742553711,6.834676742553711,26988
1977-09-02 00:00:00+00:00,6.877663086695418,6.94214092377242,6.877663086695418,6.920648574829102,17831
1977-09-06 00:00:00+00:00,6.920648756514872,6.942141106022422,6.877663267252703,6.899155616760254,32530
1977-09-07 00:00:00+00:00,6.899158221789529,6.963636875152588,6.877665864166754,6.963636875152588,14940
1977-09-08 00:00:00+00:00,6.963636875152588,7.092592601383972,6.9421437272824456,6.963636875152588,23133
1977-09-09 00:00:00+00:00,6.94214092377242,6.94214092377242,6.877663086695418,6.920648574829102,30120
1977-09-12 00:00:00+00:00,6.899155484624483,6.899155484624483,6.856169996185592,6.8776631355285645,25060
1977-09-13 00:00:00+00:00,6.877663267252703,6.920648756514872,6.813184638235916,6.899155616760254,34699
1977-09-14 00:00:00+00:00,6.899155616760254,6.920648756514872,6.856170127498085,6.899155616760254,20000
1977-09-15 00:00:00+00:00,6.899155484624483,6.899155484624483,6.8776631355285645,6.8776631355285645,35904
1977-09-16 00:00:00+00:00,6.877663267252703,6.899155616760254,6.877663267252703,6.899155616760254,47470
1977-09-19 00:00:00+00:00,6.899155484624483,6.899155484624483,6.856169996185592,6.8776631355285645,17590
1977-09-20 00:00:00+00:00,6.8776631355285645,6.899155484624483,6.8346776470896735,6.8776631355285645,34940
1977-09-21 00:00:00+00:00,6.877662225303684,6.920647708053657,6.813183606055251,6.834676742553711,105060
1977-09-22 00:00:00+00:00,6.8346795384219305,6.8346795384219305,6.748708537753753,6.770201683044434,58554
1977-09-23 00:00:00+00:00,6.770201870862526,6.770201870862526,6.727216369335939,6.748708724975586,9639
1977-09-26 00:00:00+00:00,6.748708660998348,6.748708660998348,6.6627376587601725,6.684230804443359,28434
1977-09-27 00:00:00+00:00,6.684227644035298,6.727213124830174,6.619749422842984,6.662734508514404,27711
1977-09-28 00:00:00+00:00,6.662737992056864,6.684231138815224,6.619752883911133,6.619752883911133,14458
1977-09-29 00:00:00+00:00,6.619752552764727,6.684230804443359,6.598259802205184,6.684230804443359,20000
1977-09-30 00:00:00+00:00,6.68423188045368,6.705724239349365,6.641246372414897,6.705724239349365,21928
1977-10-03 00:00:00+00:00,6.727213606980403,6.813183784484863,6.727213606980403,6.813183784484863,22892
1977-10-04 00:00:00+00:00,6.813183784484863,6.856169268360578,6.705720469919061,6.813183784484863,23855
1977-10-05 00:00:00+00:00,6.813185084680519,6.8346782258435095,6.7702003828487785,6.791692733764648,17108
1977-10-06 00:00:00+00:00,6.791691259803738,6.877662225303684,6.770198913552226,6.834676742553711,67952
1977-10-07 00:00:00+00:00,6.834676742553711,6.856169088805224,6.791691259803738,6.834676742553711,155663
1977-10-10 00:00:00+00:00,6.834676742553711,6.856169088805224,6.813183606055251,6.834676742553711,7952
1977-10-11 00:00:00+00:00,6.8346795384219305,6.85617189346534,6.770201683044434,6.770201683044434,23614
1977-10-12 00:00:00+00:00,6.7272173884924635,6.7272173884924635,6.641246372414897,6.705724239349365,24096
1977-10-13 00:00:00+00:00,6.684231412741405,6.684231412741405,6.598260402679443,6.598260402679443,31084
1977-10-14 00:00:00+00:00,6.598257968620306,6.6412434577941895,6.512287385396074,6.6412434577941895,45542
1977-10-17 00:00:00+00:00,6.5982606748497945,6.5982606748497945,6.490797302963285,6.576767921447754,26988
1977-10-18 00:00:00+00:00,6.576769511569114,6.619755028766169,6.44781335510174,6.53378438949585,9639
1977-10-19 00:00:00+00:00,6.533786867883374,6.576772006261705,6.4908013343811035,6.4908013343811035,25783
1977-10-20 00:00:00+00:00,6.4907937489535765,6.533779232221119,6.383330040784722,6.447808265686035,19759
1977-10-21 00:00:00+00:00,6.4478099622548335,6.4478099622548335,6.383331720387795,6.42631721496582,14699
1977-10-24 00:00:00+00:00,6.383330037925836,6.383330037925836,6.275866724928589,6.297359466552734,24578
1977-10-25 00:00:00+00:00,6.275867561513805,6.275867561513805,6.125418745213152,6.189896583557129,34699
1977-10-26 00:00:00+00:00,6.18989538281201,6.361836910247803,6.125417556975746,6.361836910247803,34699
1977-10-27 00:00:00+00:00,6.361836910247803,6.469300611847332,6.3403445650513515,6.361836910247803,34217
1977-10-28 00:00:00+00:00,6.361842354811647,6.426320630952878,6.340349991221696,6.383335113525391,9157
1977-10-31 00:00:00+00:00,6.383327366362203,6.426312831620126,6.27586409834071,6.318849563598633,22410
1977-11-01 00:00:00+00:00,6.318855917079531,6.318855917079531,6.125421524047852,6.125421524047852,15181
1977-11-02 00:00:00+00:00,6.125421113508144,6.1684066191061335,6.039450102312167,6.082435607910156,24337
1977-11-03 00:00:00+00:00,6.0824360155688755,6.125421524047852,6.0394505070899,6.125421524047852,28193
1977-11-04 00:00:00+00:00,6.16840397275585,6.232881808367059,6.16840397275585,6.211389064788818,19518
1977-11-07 00:00:00+00:00,6.211389328046297,6.2328820725354666,6.189896583557129,6.189896583557129,11566
1977-11-08 00:00:00+00:00,6.189899375513646,6.232884883880615,6.168407016453871,6.232884883880615,21446
1977-11-09 00:00:00+00:00,6.254375425948669,6.404824256896973,6.254375425948669,6.404824256896973,21928
1977-11-10 00:00:00+00:00,6.404822782418493,6.4907937489535765,6.404822782418493,6.447808265686035,54458
1977-11-11 00:00:00+00:00,6.46930428271018,6.641245907710425,6.46930428271018,6.598260402679443,25783
1977-11-14 00:00:00+00:00,6.598262270167641,6.641247787364696,6.53378438949585,6.53378438949585,34699
1977-11-15 00:00:00+00:00,6.533785457414286,6.5552778244018555,6.426321646857163,6.5552778244018555,37590
1977-11-16 00:00:00+00:00,6.576767380641739,6.619752883911133,6.576767380641739,6.619752883911133,19277
1977-11-17 00:00:00+00:00,6.6197531551949345,6.662738265102236,6.533782540256651,6.598260402679443,15181
1977-11-18 00:00:00+00:00,6.598260132276436,6.64124563554583,6.555274629007042,6.619752883911133,14940
1977-11-21 00:00:00+00:00,6.641245303324271,6.684230804443359,6.641245303324271,6.684230804443359,15422
1977-11-22 00:00:00+00:00,6.684230867809352,6.81318658214182,6.662737721922412,6.748708724975586,14940
1977-11-23 00:00:00+00:00,6.748705470104156,6.7916909508990315,6.662734508514404,6.662734508514404,24096
1977-11-25 00:00:00+00:00,6.6627376587601725,6.727216305562447,6.6627376587601725,6.684230804443359,10843
1977-11-28 00:00:00+00:00,6.684231688457958,6.684231688457958,6.576767921447754,6.576767921447754,104819
1977-11-29 00:00:00+00:00,6.576769511569114,6.576769511569114,6.512291630897322,6.53378438949585,15422
1977-11-30 00:00:00+00:00,6.533782809767367,6.576767921447754,6.533782809767367,6.576767921447754,19518
1977-12-01 00:00:00+00:00,6.576767921447754,6.576767921447754,6.512290056365327,6.576767921447754,38072
1977-12-02 00:00:00+00:00,6.576765224033365,6.6412434577941895,6.576765224033365,6.6412434577941895,15904
1977-12-05 00:00:00+00:00,6.641242163240422,6.70571998930928,6.641242163240422,6.662734508514404,20482
1977-12-06 00:00:00+00:00,6.662737992056864,6.662737992056864,6.598260132276436,6.619752883911133,56145
1977-12-07 00:00:00+00:00,6.619753428251835,6.641246181653876,6.555275168045712,6.576767921447754,22651
1977-12-08 00:00:00+00:00,6.57677058651328,6.619756110736129,6.512292695302862,6.5552778244018555,52289
1977-12-09 00:00:00+00:00,6.555275168045712,6.5982606748497945,6.533782809767367,6.576767921447754,24819
1977-12-12 00:00:00+00:00,6.533782540256651,6.641245907710425,6.533782540256651,6.598260402679443,20000
1977-12-13 00:00:00+00:00,6.598260132276436,6.619752883911133,6.576767380641739,6.619752883911133,10120
1977-12-14 00:00:00+00:00,6.619749422842984,6.684227644035298,6.598256682445546,6.662734508514404,20964
1977-12-15 00:00:00+00:00,6.662734508514404,6.684227644035298,6.641242163240422,6.662734508514404,25060
1977-12-16 00:00:00+00:00,6.662734508514404,6.662734508514404,6.598256682445546,6.662734508514404,37590
1977-12-19 00:00:00+00:00,6.662737992056864,6.662737992056864,6.576767380641739,6.619752883911133,49398
1977-12-20 00:00:00+00:00,6.6197531551949345,6.6197531551949345,6.555274897648463,6.598260402679443,23133
1977-12-21 00:00:00+00:00,6.598260132276436,6.64124563554583,6.555274629007042,6.619752883911133,24337
1977-12-22 00:00:00+00:00,6.619750713207248,6.684228946968072,6.619750713207248,6.6412434577941895,19518
1977-12-23 00:00:00+00:00,6.662738731310582,6.705724239349365,6.662738731310582,6.705724239349365,39518
1977-12-27 00:00:00+00:00,6.70571998930928,6.70571998930928,6.662734508514404,6.662734508514404,23614
1977-12-28 00:00:00+00:00,6.662737992056864,6.705723495326258,6.598260132276436,6.619752883911133,38072
1977-12-29 00:00:00+00:00,6.619750713207248,6.662735807257597,6.576765224033365,6.6412434577941895,37590
1977-12-30 00:00:00+00:00,6.641242163240422,6.684227644035298,6.619749422842984,6.662734508514404,48675
1978-01-03 00:00:00+00:00,6.6627376587601725,6.684230804443359,6.619752552764727,6.684230804443359,13494
1978-01-04 00:00:00+00:00,6.662738265102236,6.662738265102236,6.598260402679443,6.598260402679443,9639
1978-01-05 00:00:00+00:00,6.619750713207248,6.662735807257597,6.619750713207248,6.6412434577941895,18795
1978-01-06 00:00:00+00:00,6.641248872847554,6.662741239835123,6.5552778244018555,6.5552778244018555,24337
1978-01-09 00:00:00+00:00,6.533784424521598,6.533784424521598,6.383335113525391,6.383335113525391,32771
1978-01-10 00:00:00+00:00,6.383329650567709,6.42631513120752,6.3403445650513515,6.361836910247803,22651
1978-01-11 00:00:00+00:00,6.361842354811647,6.383335113525391,6.297364473794208,6.383335113525391,25783
1978-01-12 00:00:00+00:00,6.383329650567709,6.404822390887615,6.318851824731445,6.361836910247803,12530
1978-01-13 00:00:00+00:00,6.36183876373358,6.447809750060365,6.36183876373358,6.404824256896973,12530
1978-01-16 00:00:00+00:00,6.404824289477285,6.404824289477285,6.254375457763672,6.254375457763672,19036
1978-01-17 00:00:00+00:00,6.254376618825896,6.318854870868715,6.232883868144956,6.275869369506836,14940
1978-01-18 00:00:00+00:00,6.275866344091633,6.361836910247803,6.254373603771727,6.361836910247803,12048
