"('date', '')","('open', 'AMRX')","('high', 'AMRX')","('low', 'AMRX')","('close', 'AMRX')","('volume', 'AMRX')"
2024-04-09 00:00:00+00:00,6.0,6.03000020980835,5.71999979019165,5.730000019073486,2314500
2024-04-10 00:00:00+00:00,5.699999809265137,5.920000076293945,5.610000133514404,5.699999809265137,1777000
2024-04-11 00:00:00+00:00,5.71999979019165,5.809999942779541,5.650000095367432,5.690000057220459,1275200
2024-04-12 00:00:00+00:00,5.679999828338623,5.809999942779541,5.420000076293945,5.519999980926514,2184800
2024-04-15 00:00:00+00:00,5.5,5.670000076293945,5.46999979019165,5.539999961853027,1118000
2024-04-16 00:00:00+00:00,5.480000019073486,5.539999961853027,5.380000114440918,5.449999809265137,1203900
2024-04-17 00:00:00+00:00,5.519999980926514,5.519999980926514,5.369999885559082,5.460000038146973,1220500
2024-04-18 00:00:00+00:00,5.460000038146973,5.46999979019165,5.340000152587891,5.360000133514404,843300
2024-04-19 00:00:00+00:00,5.329999923706055,5.429999828338623,5.329999923706055,5.420000076293945,1058300
2024-04-22 00:00:00+00:00,5.409999847412109,5.429999828338623,5.179999828338623,5.369999885559082,1847600
2024-04-23 00:00:00+00:00,5.409999847412109,5.480000019073486,5.355000019073486,5.400000095367432,1382000
2024-04-24 00:00:00+00:00,5.760000228881836,6.110000133514404,5.559999942779541,6.050000190734863,3066500
2024-04-25 00:00:00+00:00,5.96999979019165,5.96999979019165,5.590000152587891,5.900000095367432,3428200
2024-04-26 00:00:00+00:00,5.900000095367432,5.974999904632568,5.840000152587891,5.869999885559082,959100
2024-04-29 00:00:00+00:00,5.860000133514404,5.96999979019165,5.824999809265137,5.940000057220459,1265300
2024-04-30 00:00:00+00:00,5.889999866485596,6.098999977111816,5.815000057220459,6.050000190734863,1965900
2024-05-01 00:00:00+00:00,6.019999980926514,6.190000057220459,5.994999885559082,6.119999885559082,1245900
2024-05-02 00:00:00+00:00,6.199999809265137,6.349999904632568,6.079999923706055,6.210000038146973,2165800
2024-05-03 00:00:00+00:00,6.25,6.900000095367432,5.809999942779541,6.760000228881836,3851000
2024-05-06 00:00:00+00:00,6.820000171661377,6.840000152587891,6.545000076293945,6.650000095367432,1788900
2024-05-07 00:00:00+00:00,6.679999828338623,6.710000038146973,6.480000019073486,6.510000228881836,1312500
2024-05-08 00:00:00+00:00,6.489999771118164,6.730000019073486,6.480000019073486,6.590000152587891,904300
2024-05-09 00:00:00+00:00,6.659999847412109,6.684999942779541,6.440000057220459,6.46999979019165,809100
2024-05-10 00:00:00+00:00,6.5,6.75,6.489999771118164,6.659999847412109,1142200
2024-05-13 00:00:00+00:00,6.659999847412109,6.739999771118164,6.5,6.710000038146973,1147400
2024-05-14 00:00:00+00:00,6.71999979019165,6.869999885559082,6.684999942779541,6.849999904632568,1649800
2024-05-15 00:00:00+00:00,6.849999904632568,6.980000019073486,6.820000171661377,6.869999885559082,1080300
2024-05-16 00:00:00+00:00,6.820000171661377,6.840000152587891,6.630000114440918,6.75,1056900
2024-05-17 00:00:00+00:00,6.730000019073486,6.829999923706055,6.579999923706055,6.820000171661377,1093600
2024-05-20 00:00:00+00:00,6.75,6.809999942779541,6.610000133514404,6.730000019073486,1582000
2024-05-21 00:00:00+00:00,6.670000076293945,6.775000095367432,6.639999866485596,6.690000057220459,1210700
2024-05-22 00:00:00+00:00,6.679999828338623,6.695000171661377,6.550000190734863,6.650000095367432,861600
2024-05-23 00:00:00+00:00,6.699999809265137,6.699999809265137,6.420000076293945,6.440000057220459,1115600
2024-05-24 00:00:00+00:00,6.53000020980835,6.550000190734863,6.440000057220459,6.449999809265137,948000
2024-05-28 00:00:00+00:00,6.53000020980835,6.900000095367432,6.525000095367432,6.789999961853027,2609200
2024-05-29 00:00:00+00:00,6.619999885559082,6.815000057220459,6.590000152587891,6.78000020980835,2012800
2024-05-30 00:00:00+00:00,6.849999904632568,6.909999847412109,6.730000019073486,6.78000020980835,1720100
2024-05-31 00:00:00+00:00,6.650000095367432,6.789999961853027,6.510000228881836,6.679999828338623,1348500
2024-06-03 00:00:00+00:00,6.75,6.75,6.550000190734863,6.610000133514404,1118500
2024-06-04 00:00:00+00:00,6.619999885559082,6.710000038146973,6.460000038146973,6.679999828338623,1417600
2024-06-05 00:00:00+00:00,6.710000038146973,6.820000171661377,6.619999885559082,6.809999942779541,801900
2024-06-06 00:00:00+00:00,6.760000228881836,6.894999980926514,6.659999847412109,6.690000057220459,1191900
2024-06-07 00:00:00+00:00,6.699999809265137,6.800000190734863,6.639999866485596,6.75,1084500
2024-06-10 00:00:00+00:00,6.670000076293945,6.849999904632568,6.639999866485596,6.849999904632568,1789700
2024-06-11 00:00:00+00:00,6.800000190734863,7.190000057220459,6.659999847412109,7.03000020980835,2694700
2024-06-12 00:00:00+00:00,7.190000057220459,7.25,7.0,7.110000133514404,1408200
2024-06-13 00:00:00+00:00,7.099999904632568,7.119999885559082,6.949999809265137,7.0,731500
2024-06-14 00:00:00+00:00,6.929999828338623,7.039999961853027,6.809999942779541,6.889999866485596,854900
2024-06-17 00:00:00+00:00,6.849999904632568,6.90500020980835,6.730000019073486,6.75,1286400
2024-06-18 00:00:00+00:00,6.75,6.809999942779541,6.679999828338623,6.71999979019165,1114800
2024-06-20 00:00:00+00:00,6.670000076293945,6.800000190734863,6.369999885559082,6.75,2357900
2024-06-21 00:00:00+00:00,6.760000228881836,6.789999961853027,6.510000228881836,6.650000095367432,1602500
2024-06-24 00:00:00+00:00,6.710000038146973,6.949999809265137,6.534999847412109,6.550000190734863,1667200
2024-06-25 00:00:00+00:00,6.559999942779541,6.650000095367432,6.389999866485596,6.5,1822200
2024-06-26 00:00:00+00:00,6.46999979019165,6.505000114440918,6.289999961853027,6.46999979019165,1438800
2024-06-27 00:00:00+00:00,6.480000019073486,6.480000019073486,6.289999961853027,6.420000076293945,962800
2024-06-28 00:00:00+00:00,6.460000038146973,6.46999979019165,6.289999961853027,6.349999904632568,9101800
2024-07-01 00:00:00+00:00,6.349999904632568,6.485000133514404,6.320000171661377,6.420000076293945,911700
2024-07-02 00:00:00+00:00,6.420000076293945,6.559999942779541,6.320000171661377,6.539999961853027,974300
2024-07-03 00:00:00+00:00,6.579999923706055,6.760000228881836,6.494999885559082,6.75,816900
2024-07-05 00:00:00+00:00,6.739999771118164,6.739999771118164,6.59499979019165,6.670000076293945,1235300
2024-07-08 00:00:00+00:00,6.760000228881836,6.875,6.75,6.820000171661377,1118300
2024-07-09 00:00:00+00:00,6.860000133514404,6.909999847412109,6.764999866485596,6.809999942779541,936000
2024-07-10 00:00:00+00:00,6.809999942779541,7.110000133514404,6.699999809265137,7.099999904632568,1220100
2024-07-11 00:00:00+00:00,7.179999828338623,7.284999847412109,7.019999980926514,7.25,1112200
2024-07-12 00:00:00+00:00,7.320000171661377,7.510000228881836,7.170000076293945,7.190000057220459,1276100
2024-07-15 00:00:00+00:00,7.239999771118164,7.425000190734863,7.059999942779541,7.380000114440918,1001800
2024-07-16 00:00:00+00:00,7.46999979019165,7.650000095367432,7.400000095367432,7.599999904632568,1192100
2024-07-17 00:00:00+00:00,7.519999980926514,7.735000133514404,7.380000114440918,7.429999828338623,1170200
2024-07-18 00:00:00+00:00,7.400000095367432,7.570000171661377,7.255000114440918,7.320000171661377,1146300
2024-07-19 00:00:00+00:00,7.260000228881836,7.369999885559082,7.139999866485596,7.239999771118164,936100
2024-07-22 00:00:00+00:00,7.260000228881836,7.489999771118164,7.199999809265137,7.449999809265137,700200
2024-07-23 00:00:00+00:00,7.449999809265137,7.670000076293945,7.360000133514404,7.429999828338623,1394000
2024-07-24 00:00:00+00:00,7.420000076293945,7.570000171661377,7.360000133514404,7.409999847412109,725200
2024-07-25 00:00:00+00:00,7.409999847412109,7.494999885559082,7.349999904632568,7.380000114440918,971600
2024-07-26 00:00:00+00:00,7.480000019073486,7.539999961853027,7.388999938964844,7.440000057220459,917300
2024-07-29 00:00:00+00:00,7.440000057220459,7.510000228881836,7.300000190734863,7.340000152587891,785300
2024-07-30 00:00:00+00:00,7.380000114440918,7.385000228881836,7.150000095367432,7.21999979019165,974900
2024-07-31 00:00:00+00:00,7.380000114440918,7.505000114440918,7.21999979019165,7.329999923706055,1447600
2024-08-01 00:00:00+00:00,7.329999923706055,7.394999980926514,7.070000171661377,7.179999828338623,906200
2024-08-02 00:00:00+00:00,7.019999980926514,7.085000038146973,6.800000190734863,6.989999771118164,1285300
2024-08-05 00:00:00+00:00,6.630000114440918,6.855000019073486,6.5,6.699999809265137,1353300
2024-08-06 00:00:00+00:00,6.679999828338623,6.974999904632568,6.590000152587891,6.880000114440918,720800
2024-08-07 00:00:00+00:00,6.920000076293945,6.96999979019165,6.704999923706055,6.809999942779541,2042100
2024-08-08 00:00:00+00:00,7.25,7.809999942779541,7.25,7.769999980926514,2634600
2024-08-09 00:00:00+00:00,7.670000076293945,8.149999618530273,7.489999771118164,7.650000095367432,3528600
2024-08-12 00:00:00+00:00,7.769999980926514,7.769999980926514,7.090000152587891,7.539999961853027,1821700
2024-08-13 00:00:00+00:00,7.46999979019165,7.860000133514404,7.46999979019165,7.860000133514404,1294700
2024-08-14 00:00:00+00:00,7.929999828338623,7.929999828338623,7.664999961853027,7.809999942779541,2055200
2024-08-15 00:00:00+00:00,7.730000019073486,7.925000190734863,7.730000019073486,7.909999847412109,1710700
2024-08-16 00:00:00+00:00,7.900000095367432,8.069999694824219,7.835000038146973,8.039999961853027,1774500
2024-08-19 00:00:00+00:00,7.940000057220459,8.279999732971191,7.940000057220459,8.149999618530273,1553000
2024-08-20 00:00:00+00:00,8.119999885559082,8.210000038146973,8.050000190734863,8.100000381469727,1290400
2024-08-21 00:00:00+00:00,8.1899995803833,8.1899995803833,8.085000038146973,8.140000343322754,1581600
2024-08-22 00:00:00+00:00,8.140000343322754,8.225000381469727,8.029999732971191,8.050000190734863,1247100
2024-08-23 00:00:00+00:00,8.109999656677246,8.395000457763672,8.043000221252441,8.380000114440918,1836300
2024-08-26 00:00:00+00:00,8.40999984741211,8.59000015258789,8.329999923706055,8.470000267028809,1143800
2024-08-27 00:00:00+00:00,8.449999809265137,8.5,8.34000015258789,8.479999542236328,1355700
2024-08-28 00:00:00+00:00,8.529999732971191,8.649999618530273,8.470000267028809,8.609999656677246,1328500
2024-08-29 00:00:00+00:00,8.630000114440918,8.710000038146973,8.529999732971191,8.670000076293945,936500
2024-08-30 00:00:00+00:00,8.710000038146973,8.720000267028809,8.555000305175781,8.65999984741211,964300
2024-09-03 00:00:00+00:00,8.529999732971191,8.614999771118164,8.470000267028809,8.489999771118164,1840200
2024-09-04 00:00:00+00:00,8.449999809265137,8.59000015258789,8.40999984741211,8.489999771118164,2481300
2024-09-05 00:00:00+00:00,8.5,8.5,8.229999542236328,8.449999809265137,1095500
2024-09-06 00:00:00+00:00,8.5600004196167,8.579999923706055,8.270000457763672,8.390000343322754,1111800
2024-09-09 00:00:00+00:00,8.390000343322754,8.600000381469727,8.380000114440918,8.460000038146973,1470200
2024-09-10 00:00:00+00:00,8.460000038146973,8.529999732971191,8.3149995803833,8.380000114440918,773400
2024-09-11 00:00:00+00:00,8.300000190734863,8.40999984741211,8.170000076293945,8.359999656677246,707200
2024-09-12 00:00:00+00:00,8.420000076293945,8.479999542236328,8.260000228881836,8.470000267028809,762500
2024-09-13 00:00:00+00:00,8.5600004196167,8.640000343322754,8.5,8.619999885559082,625800
2024-09-16 00:00:00+00:00,8.65999984741211,8.885000228881836,8.609999656677246,8.779999732971191,1668000
2024-09-17 00:00:00+00:00,8.819999694824219,8.885000228881836,8.732999801635742,8.829999923706055,1009500
2024-09-18 00:00:00+00:00,8.829999923706055,8.904999732971191,8.670000076293945,8.710000038146973,932500
2024-09-19 00:00:00+00:00,8.850000381469727,8.855999946594238,8.680000305175781,8.8100004196167,919500
2024-09-20 00:00:00+00:00,8.789999961853027,8.819999694824219,8.6899995803833,8.699999809265137,3803200
2024-09-23 00:00:00+00:00,8.670000076293945,8.720000267028809,8.444999694824219,8.520000457763672,1066900
2024-09-24 00:00:00+00:00,8.520000457763672,8.520000457763672,8.3100004196167,8.4399995803833,982400
2024-09-25 00:00:00+00:00,8.420000076293945,8.460000038146973,8.260000228881836,8.34000015258789,933800
2024-09-26 00:00:00+00:00,8.430000305175781,8.470000267028809,8.28499984741211,8.350000381469727,1273100
2024-09-27 00:00:00+00:00,8.390000343322754,8.390000343322754,8.170000076293945,8.1899995803833,769800
2024-09-30 00:00:00+00:00,8.109999656677246,8.34000015258789,8.010000228881836,8.319999694824219,1077100
2024-10-01 00:00:00+00:00,8.380000114440918,8.9399995803833,8.380000114440918,8.699999809265137,2557400
2024-10-02 00:00:00+00:00,8.760000228881836,8.760000228881836,8.550000190734863,8.59000015258789,932000
2024-10-03 00:00:00+00:00,8.529999732971191,8.585000038146973,8.414999961853027,8.550000190734863,776900
2024-10-04 00:00:00+00:00,8.65999984741211,8.704999923706055,8.579999923706055,8.649999618530273,477800
2024-10-07 00:00:00+00:00,8.619999885559082,8.65999984741211,8.390000343322754,8.460000038146973,950500
2024-10-08 00:00:00+00:00,8.489999771118164,8.774999618530273,8.4399995803833,8.65999984741211,892300
2024-10-09 00:00:00+00:00,8.65999984741211,8.725000381469727,8.59000015258789,8.680000305175781,713300
2024-10-10 00:00:00+00:00,8.569999694824219,8.598999977111816,8.425000190734863,8.460000038146973,692600
2024-10-11 00:00:00+00:00,8.5,8.604999542236328,8.460000038146973,8.569999694824219,720800
2024-10-14 00:00:00+00:00,8.579999923706055,8.675000190734863,8.5,8.65999984741211,609900
2024-10-15 00:00:00+00:00,8.640000343322754,8.850000381469727,8.5600004196167,8.8100004196167,659200
2024-10-16 00:00:00+00:00,8.899999618530273,8.949999809265137,8.670000076293945,8.699999809265137,824600
2024-10-17 00:00:00+00:00,8.6899995803833,8.699999809265137,8.449999809265137,8.460000038146973,990100
2024-10-18 00:00:00+00:00,8.470000267028809,8.699999809265137,8.319999694824219,8.579999923706055,958900
2024-10-21 00:00:00+00:00,8.680000305175781,8.699999809265137,8.444999694824219,8.470000267028809,796400
2024-10-22 00:00:00+00:00,8.399999618530273,8.529999732971191,8.329999923706055,8.5,598500
2024-10-23 00:00:00+00:00,8.529999732971191,8.529999732971191,8.164999961853027,8.319999694824219,696200
2024-10-24 00:00:00+00:00,8.329999923706055,8.420000076293945,8.180000305175781,8.3100004196167,653400
2024-10-25 00:00:00+00:00,8.369999885559082,8.430000305175781,8.3100004196167,8.399999618530273,640800
2024-10-28 00:00:00+00:00,8.489999771118164,8.574999809265137,8.430000305175781,8.539999961853027,743500
2024-10-29 00:00:00+00:00,8.479999542236328,8.59000015258789,8.460000038146973,8.550000190734863,605100
2024-10-30 00:00:00+00:00,8.5,8.65999984741211,8.430000305175781,8.569999694824219,563500
2024-10-31 00:00:00+00:00,8.529999732971191,8.592000007629395,8.4399995803833,8.470000267028809,752400
2024-11-01 00:00:00+00:00,8.520000457763672,8.58899974822998,8.460000038146973,8.489999771118164,923000
2024-11-04 00:00:00+00:00,8.449999809265137,8.5,8.300000190734863,8.40999984741211,1110800
2024-11-05 00:00:00+00:00,8.350000381469727,8.414999961853027,8.229999542236328,8.25,1044900
2024-11-06 00:00:00+00:00,8.399999618530273,8.5600004196167,8.279999732971191,8.5,2042800
2024-11-07 00:00:00+00:00,8.539999961853027,8.65999984741211,8.40999984741211,8.609999656677246,2056000
2024-11-08 00:00:00+00:00,8.149999618530273,8.755000114440918,7.519999980926514,8.729999542236328,1720300
2024-11-11 00:00:00+00:00,8.789999961853027,9.319999694824219,8.789999961853027,9.199999809265137,2220300
2024-11-12 00:00:00+00:00,9.25,9.475000381469727,9.225000381469727,9.25,1445800
2024-11-13 00:00:00+00:00,9.270000457763672,9.335000038146973,9.0,9.029999732971191,1061200
2024-11-14 00:00:00+00:00,9.0600004196167,9.25,8.880000114440918,9.0,1379800
2024-11-15 00:00:00+00:00,9.0,9.010000228881836,8.369999885559082,8.470000267028809,1623700
2024-11-18 00:00:00+00:00,8.430000305175781,8.470000267028809,8.180000305175781,8.329999923706055,1194700
2024-11-19 00:00:00+00:00,8.300000190734863,8.460000038146973,8.109999656677246,8.4399995803833,762400
2024-11-20 00:00:00+00:00,8.380000114440918,8.40999984741211,8.239999771118164,8.40999984741211,729200
2024-11-21 00:00:00+00:00,8.399999618530273,8.473999977111816,8.279999732971191,8.319999694824219,796900
2024-11-22 00:00:00+00:00,8.399999618530273,8.425000190734863,8.25,8.390000343322754,848300
2024-11-25 00:00:00+00:00,8.5,8.529999732971191,8.324999809265137,8.380000114440918,1015900
2024-11-26 00:00:00+00:00,8.319999694824219,8.34000015258789,7.965000152587891,8.25,1077100
2024-11-27 00:00:00+00:00,8.25,8.369999885559082,8.09000015258789,8.350000381469727,1015600
2024-11-29 00:00:00+00:00,8.350000381469727,8.375,8.130000114440918,8.270000457763672,741100
2024-12-02 00:00:00+00:00,8.25,8.6899995803833,8.199999809265137,8.569999694824219,2117200
2024-12-03 00:00:00+00:00,8.5600004196167,8.59000015258789,8.399999618530273,8.529999732971191,2156400
2024-12-04 00:00:00+00:00,8.5600004196167,8.829999923706055,8.470000267028809,8.8100004196167,1748100
2024-12-05 00:00:00+00:00,8.8100004196167,8.899999618530273,8.581000328063965,8.630000114440918,1083000
2024-12-06 00:00:00+00:00,8.670000076293945,8.670000076293945,8.40999984741211,8.449999809265137,1139200
2024-12-09 00:00:00+00:00,8.369999885559082,8.420000076293945,8.039999961853027,8.09000015258789,1282900
2024-12-10 00:00:00+00:00,8.079999923706055,8.15999984741211,7.96999979019165,8.149999618530273,885500
2024-12-11 00:00:00+00:00,8.140000343322754,8.239999771118164,8.039999961853027,8.100000381469727,740800
2024-12-12 00:00:00+00:00,8.029999732971191,8.154999732971191,7.894999980926514,7.920000076293945,620500
2024-12-13 00:00:00+00:00,7.929999828338623,7.949999809265137,7.760000228881836,7.829999923706055,735000
2024-12-16 00:00:00+00:00,7.840000152587891,7.900000095367432,7.679999828338623,7.75,1097500
2024-12-17 00:00:00+00:00,7.739999771118164,8.180000305175781,7.690000057220459,8.069999694824219,1276800
2024-12-18 00:00:00+00:00,8.050000190734863,8.050000190734863,7.590000152587891,7.690000057220459,1402000
2024-12-19 00:00:00+00:00,7.730000019073486,7.820000171661377,7.639999866485596,7.75,1026300
2024-12-20 00:00:00+00:00,7.690000057220459,7.860000133514404,7.570000171661377,7.78000020980835,1657800
2024-12-23 00:00:00+00:00,7.78000020980835,7.840000152587891,7.650000095367432,7.789999961853027,604700
2024-12-24 00:00:00+00:00,7.789999961853027,7.849999904632568,7.710000038146973,7.849999904632568,353800
2024-12-26 00:00:00+00:00,7.809999942779541,7.860000133514404,7.639999866485596,7.849999904632568,507100
2024-12-27 00:00:00+00:00,7.769999980926514,7.829999923706055,7.650000095367432,7.820000171661377,933600
2024-12-30 00:00:00+00:00,7.739999771118164,7.869999885559082,7.630000114440918,7.829999923706055,981600
2024-12-31 00:00:00+00:00,7.849999904632568,8.010000228881836,7.71999979019165,7.920000076293945,1685100
2025-01-02 00:00:00+00:00,7.929999828338623,8.069999694824219,7.710000038146973,7.760000228881836,1051600
2025-01-03 00:00:00+00:00,7.760000228881836,7.864999771118164,7.690000057220459,7.820000171661377,778200
2025-01-06 00:00:00+00:00,7.820000171661377,7.876999855041504,7.715000152587891,7.769999980926514,1020500
2025-01-07 00:00:00+00:00,7.78000020980835,7.880000114440918,7.625,7.869999885559082,1038500
2025-01-08 00:00:00+00:00,8.0,8.069999694824219,7.789999961853027,8.0600004196167,1447900
2025-01-10 00:00:00+00:00,8.020000457763672,8.020000457763672,7.820000171661377,7.96999979019165,662700
2025-01-13 00:00:00+00:00,7.869999885559082,7.954999923706055,7.690000057220459,7.71999979019165,1486000
2025-01-14 00:00:00+00:00,7.730000019073486,7.880000114440918,7.690000057220459,7.849999904632568,848200
2025-01-15 00:00:00+00:00,8.010000228881836,8.25,7.889999866485596,8.220000267028809,1503400
2025-01-16 00:00:00+00:00,8.199999809265137,8.420000076293945,8.119999885559082,8.3100004196167,1452700
2025-01-17 00:00:00+00:00,8.350000381469727,8.380000114440918,8.164999961853027,8.260000228881836,1109500
2025-01-21 00:00:00+00:00,8.34000015258789,8.59000015258789,8.279999732971191,8.5600004196167,2206200
2025-01-22 00:00:00+00:00,8.609999656677246,8.609999656677246,8.375,8.520000457763672,851500
2025-01-23 00:00:00+00:00,8.449999809265137,9.045000076293945,8.420000076293945,8.8100004196167,1631700
2025-01-24 00:00:00+00:00,8.770000457763672,8.824999809265137,8.539999961853027,8.680000305175781,767200
2025-01-27 00:00:00+00:00,8.649999618530273,8.854999542236328,8.609999656677246,8.819999694824219,1134900
