"('date', '')","('open', 'ATNI')","('high', 'ATNI')","('low', 'ATNI')","('close', 'ATNI')","('volume', 'ATNI')"
2024-06-04 00:00:00+00:00,21.719764709472656,22.10560094197472,21.023377319226544,21.719764709472656,232700
2024-06-05 00:00:00+00:00,21.729174880939908,22.227939607273083,21.33392780222664,22.17147445678711,107100
2024-06-06 00:00:00+00:00,22.011493340338536,22.45379470884718,21.86092319635959,22.24675941467285,136300
2024-06-07 00:00:00+00:00,21.97385047032899,22.265579883571554,21.531549126608308,21.832691192626953,155600
2024-06-10 00:00:00+00:00,21.17394731261741,21.20217988854516,18.849519076032113,20.543434143066406,500000
2024-06-11 00:00:00+00:00,20.326989548717496,20.80693256442309,19.658832952168936,20.741058349609375,304600
2024-06-12 00:00:00+00:00,21.4092126823806,21.785638040885466,20.87280632214395,20.985733032226562,181300
2024-06-13 00:00:00+00:00,20.957499805174646,20.957499805174646,19.84704378103899,19.99761390686035,160800
2024-06-14 00:00:00+00:00,19.809400562588113,19.959970690009268,19.33886846566262,19.856454849243164,160100
2024-06-17 00:00:00+00:00,19.734117282512088,20.035259359510118,18.8777489323013,19.941152572631836,173500
2024-06-18 00:00:00+00:00,19.92233217687499,20.477560281830225,19.79999460228011,20.279935836791992,172200
2024-06-20 00:00:00+00:00,20.27052411377108,20.844572066093892,19.997614629028433,20.82575035095215,225200
2024-06-21 00:00:00+00:00,20.89162861391315,21.65389021023643,20.61871909964835,20.64695167541504,2252500
2024-06-24 00:00:00+00:00,20.750467885103706,20.86339639516519,20.336400869733065,20.392864227294922,350700
2024-06-25 00:00:00+00:00,20.496379311233305,20.929267989880252,20.054077980077672,20.835161209106445,177400
2024-06-26 00:00:00+00:00,20.684593084316013,20.92927002008735,20.41168536803034,20.797521591186523,147300
2024-06-27 00:00:00+00:00,20.966910892513262,21.315103639194948,20.750464763699302,21.268051147460938,89200
2024-06-28 00:00:00+00:00,21.505845321022758,22.152637934317216,21.29658782013125,21.686565399169922,255300
2024-07-01 00:00:00+00:00,21.48682246525594,22.34287080042794,21.48682246525594,22.086055755615234,113400
2024-07-02 00:00:00+00:00,22.190683364868164,22.247752767146032,21.648519507719445,22.190683364868164,80400
2024-07-03 00:00:00+00:00,22.276287510258218,22.276287510258218,21.22049363100105,21.258541107177734,50200
2024-07-05 00:00:00+00:00,21.153913614593453,21.153913614593453,19.993492735539338,20.079097747802734,107400
2024-07-08 00:00:00+00:00,20.08860960041413,20.583214120157518,20.08860960041413,20.354934692382812,85100
2024-07-09 00:00:00+00:00,20.431027381520686,20.431027381520686,19.413280941620325,19.479862213134766,73000
2024-07-10 00:00:00+00:00,19.498885807166875,20.326400295769382,19.498885807166875,19.993492126464844,102500
2024-07-11 00:00:00+00:00,20.27884261438626,21.448775423476917,20.27884261438626,21.325124740600586,104600
2024-07-12 00:00:00+00:00,21.48682106100376,21.753147958315488,21.106355360703834,21.33463478088379,102300
2024-07-15 00:00:00+00:00,21.60095900176357,21.648518346279896,21.011237643389016,21.22049331665039,79100
2024-07-16 00:00:00+00:00,21.448773057009365,22.257263784164355,21.02074983501215,22.076541900634766,67600
2024-07-17 00:00:00+00:00,21.83875221071152,22.43798730512216,21.72461340219764,22.02898597717285,102100
2024-07-18 00:00:00+00:00,21.952891996876325,22.504567721547254,21.249029990517112,21.3726806640625,60300
2024-07-19 00:00:00+00:00,21.4392636013801,21.534378666124443,21.049284216273307,21.07781982421875,47100
2024-07-22 00:00:00+00:00,20.973191221079855,21.486821282430505,20.65930678832232,21.3726806640625,59200
2024-07-23 00:00:00+00:00,21.32512117788423,21.952889985892856,21.020748642389552,21.629493713378906,64400
2024-07-24 00:00:00+00:00,21.39170321281962,22.124100786578992,21.249028808449175,22.009960174560547,85500
2024-07-25 00:00:00+00:00,23.33208341711979,26.023880907622914,23.33208341711979,24.796876907348633,148400
2024-07-26 00:00:00+00:00,25.196364896168646,26.461414487679445,25.196364896168646,26.214111328125,114600
2024-07-29 00:00:00+00:00,26.318740399724646,26.318740399724646,25.167829597435297,25.70999526977539,73000
2024-07-30 00:00:00+00:00,25.87169361643937,27.203324505328837,25.87169361643937,27.098695755004883,99100
2024-07-31 00:00:00+00:00,27.374532955094057,28.7156756364273,27.212834811249447,28.2210693359375,178900
2024-08-01 00:00:00+00:00,28.04986093481216,28.1259540766286,26.870416329555567,27.098695755004883,100200
2024-08-02 00:00:00+00:00,26.14753065049,27.098695833036178,26.14753065049,26.841880798339844,61500
2024-08-05 00:00:00+00:00,25.15832149371115,25.348553454474576,24.302271320562653,24.63517951965332,66500
2024-08-06 00:00:00+00:00,24.57810693719956,24.996620099530556,24.254710650062446,24.98710823059082,53900
2024-08-07 00:00:00+00:00,25.36757398086047,25.453178987329572,24.292758186820162,24.73029327392578,79300
2024-08-08 00:00:00+00:00,24.872967917065743,25.177340469988973,24.597130971305383,24.75882911682129,42400
2024-08-09 00:00:00+00:00,24.625663560530555,25.053688576033636,23.864732215417778,24.064476013183594,56300
2024-08-12 00:00:00+00:00,24.016917662683426,24.016917662683426,23.255986343606487,23.408172607421875,49900
2024-08-13 00:00:00+00:00,23.446219958453888,24.083500664501436,23.189404939404092,23.921802520751953,49600
2024-08-14 00:00:00+00:00,23.893267474334404,23.893267474334404,23.170381799869467,23.474754333496094,33200
2024-08-15 00:00:00+00:00,23.883757855219283,24.188130417511257,23.64596656415323,23.78864097595215,42400
2024-08-16 00:00:00+00:00,23.950338898191617,24.578107755486887,23.39866318074415,24.56859588623047,74100
2024-08-19 00:00:00+00:00,24.796874463557273,25.05368948214732,24.44494438404069,24.720781326293945,43200
2024-08-20 00:00:00+00:00,24.77785241788626,24.77785241788626,24.25471229024862,24.682737350463867,47800
2024-08-21 00:00:00+00:00,24.654201571080783,25.053691019782235,24.2452002528622,24.939550399780273,41800
2024-08-22 00:00:00+00:00,25.082226020838775,25.082226020838775,24.368852152164454,24.578107833862305,37400
2024-08-23 00:00:00+00:00,24.701755623856005,25.538781881386043,24.701755623856005,25.51024627685547,48200
2024-08-26 00:00:00+00:00,25.700481231469922,26.004853770758423,25.415130615234375,25.415130615234375,39600
2024-08-27 00:00:00+00:00,25.196363764077347,25.729015722306404,24.882479347631218,25.234411239624023,56900
2024-08-28 00:00:00+00:00,25.291482016527198,25.909739014213148,24.834923170316365,25.1583194732666,76400
2024-08-29 00:00:00+00:00,25.320016639109525,25.719506067543975,24.968084741644418,25.55780792236328,91800
2024-08-30 00:00:00+00:00,25.45317840576172,25.4722021432543,24.502013301574227,25.45317840576172,248700
2024-09-03 00:00:00+00:00,25.281969381502037,25.662435075155994,25.053689965309665,25.595853805541992,66900
2024-09-04 00:00:00+00:00,25.738529269848613,26.442391285536306,25.738529269848613,26.290205001831055,50200
2024-09-05 00:00:00+00:00,26.39483183147937,26.43287930673881,25.89071366951264,26.014366149902344,49500
2024-09-06 00:00:00+00:00,26.02387938445482,26.394833216684706,25.719506823219675,26.214111328125,54200
2024-09-09 00:00:00+00:00,26.204599150673637,26.233134758280222,25.795599660200526,25.900226593017578,65900
2024-09-10 00:00:00+00:00,25.88120271513375,26.813345935686336,25.52927262756689,26.689693450927734,74600
2024-09-11 00:00:00+00:00,26.4518998615409,26.4518998615409,25.947783539860673,26.366294860839844,53400
2024-09-12 00:00:00+00:00,26.385320699474565,27.46013832092285,26.290203822873302,27.46013832092285,63500
2024-09-13 00:00:00+00:00,27.58379137534171,28.477887189967753,27.54574389573037,28.35423469543457,87700
2024-09-16 00:00:00+00:00,28.515928347665227,28.763231483434986,28.21155581570349,28.525440216064453,60400
2024-09-17 00:00:00+00:00,28.60153417165499,28.78225604803123,27.735974078668416,28.0974178314209,46300
2024-09-18 00:00:00+00:00,27.973766930513722,28.706164531793043,27.707440035265726,27.793045043945312,52900
2024-09-19 00:00:00+00:00,28.11643872504348,28.56348746527842,27.3555074011167,28.487394332885742,123700
2024-09-20 00:00:00+00:00,28.13546419295146,28.962978646069217,28.087906662605945,28.74420928955078,248500
2024-09-23 00:00:00+00:00,28.782257080078125,29.3244209144438,28.468372659434657,28.782257080078125,54100
2024-09-24 00:00:00+00:00,28.78225609311873,30.03779373263953,28.630069822522476,29.980724334716797,90100
2024-09-25 00:00:00+00:00,29.999750455053317,29.999750455053317,28.65860589081251,28.962980270385742,59100
2024-09-26 00:00:00+00:00,29.314909302783292,30.199493172599723,29.248328033305242,30.170957565307617,81500
2024-09-27 00:00:00+00:00,30.47533262565026,31.711846609122464,30.47533262565026,31.35040283203125,98900
2024-09-30 00:00:00+00:00,31.283334354972748,32.12649659152921,30.382678633848375,30.986309051513672,100200
2024-10-01 00:00:00+00:00,31.216264937935623,31.216264937935623,30.200633205475505,31.072542190551758,61500
2024-10-02 00:00:00+00:00,31.110869764949193,31.532450900079294,30.871334281461802,31.16835594177246,54800
2024-10-03 00:00:00+00:00,30.794679338665368,30.947981892768038,30.47849259238979,30.497655868530273,53000
2024-10-04 00:00:00+00:00,30.823422295265246,31.139610867716847,30.727609569988438,30.852169036865234,41300
2024-10-07 00:00:00+00:00,30.82342265103572,30.909655566788643,30.095236427472013,30.58388900756836,54800
2024-10-08 00:00:00+00:00,30.57430693704645,30.87133223266625,30.24853855492257,30.74677276611328,51300
2024-10-09 00:00:00+00:00,30.78509786612037,31.139609318027418,30.75635112595099,30.91923713684082,40300
2024-10-10 00:00:00+00:00,30.65095924174776,31.120448554672613,30.535983236853443,31.072542190551758,44700
2024-10-11 00:00:00+00:00,31.0725439518754,31.302495974698687,30.78510209583554,31.091707229614258,31300
2024-10-14 00:00:00+00:00,30.995887817237872,30.995887817237872,30.59346998904266,30.660539627075195,24100
2024-10-15 00:00:00+00:00,30.746772703451,31.685751295889443,30.746772703451,31.082120895385742,52600
2024-10-16 00:00:00+00:00,31.35040517733457,31.77198631150853,31.35040517733457,31.522871017456055,38500
2024-10-17 00:00:00+00:00,31.561192889544056,32.116916946295014,31.51328652551894,32.078590393066406,57600
2024-10-18 00:00:00+00:00,32.09775373594454,32.308546124115765,31.474960037268442,31.513286590576172,36400
2024-10-21 00:00:00+00:00,31.465380819262275,31.609103569363366,30.488075621630397,30.555145263671875,42300
2024-10-22 00:00:00+00:00,30.306026086902605,30.34435263832962,29.865281710555244,30.133562088012695,34100
2024-10-23 00:00:00+00:00,29.85570029700913,30.4305857801597,29.85570029700913,30.3251895904541,32600
2024-10-24 00:00:00+00:00,30.631794692906823,31.082120710476303,29.798212295755807,30.21979522705078,52900
2024-10-25 00:00:00+00:00,30.29644677587541,30.56472533024383,29.664071459481267,29.740724563598633,42100
2024-10-28 00:00:00+00:00,29.903606801371872,30.497655563205388,29.903606801371872,30.306026458740234,29700
2024-10-29 00:00:00+00:00,29.922770727436177,30.33477203173018,29.922770727436177,30.2293758392334,28600
2024-10-30 00:00:00+00:00,23.809826926052278,26.914206507804618,21.65400761976504,21.91270637512207,96400
2024-10-31 00:00:00+00:00,21.816893246514738,21.816893246514738,19.977260578280738,20.08265495300293,128100
2024-11-01 00:00:00+00:00,20.456330145814544,20.590469428423017,19.46944332052327,19.689815521240234,103300
2024-11-04 00:00:00+00:00,19.84311853880914,20.74377246678705,19.07660572404754,19.0861873626709,156500
2024-11-05 00:00:00+00:00,18.990372218766566,19.229907694437205,18.664603825653646,18.932884216308594,102700
2024-11-06 00:00:00+00:00,19.756887268864055,22.14266043934215,19.4502803182011,21.663589477539062,211600
2024-11-07 00:00:00+00:00,21.539029477331344,21.721076950067573,20.025165348155276,20.60963249206543,121500
2024-11-08 00:00:00+00:00,20.65753799251499,21.17493547418563,20.561723441000733,20.935400009155273,89100
2024-11-11 00:00:00+00:00,20.983306896447054,21.606098755614656,20.858749255617777,21.31865692138672,96200
2024-11-12 00:00:00+00:00,21.14619013467774,21.14619013467774,19.29697608947754,19.29697608947754,73500
2024-11-13 00:00:00+00:00,19.316141968785985,19.87186423827942,18.69335005379501,18.779582977294922,113900
2024-11-14 00:00:00+00:00,18.923302198382007,18.923302198382007,18.396324893481943,18.53046417236328,85500
2024-11-15 00:00:00+00:00,18.750836220831125,18.750836220831125,18.405904560669338,18.54962730407715,75000
2024-11-18 00:00:00+00:00,18.51130243955097,18.702931563225594,18.195115664745376,18.463396072387695,65800
2024-11-19 00:00:00+00:00,18.31009088051279,18.520881424338786,17.917252878035402,18.434648513793945,70800
2024-11-20 00:00:00+00:00,18.587952477210273,19.54609437631916,18.587952477210273,19.162837982177734,102400
2024-11-21 00:00:00+00:00,19.31614185299749,19.910190674934714,18.904140515970006,19.450281143188477,141100
2024-11-22 00:00:00+00:00,19.450279460193343,19.881444037800488,19.258652180431753,19.43111801147461,51200
2024-11-25 00:00:00+00:00,19.594001812411324,20.03474619180514,18.23344029502738,19.028697967529297,113200
2024-11-26 00:00:00+00:00,18.884976169390136,18.99995400269784,18.53046468608681,18.913721084594727,61200
2024-11-27 00:00:00+00:00,19.134093506516788,19.843118308831492,19.114932057002854,19.335304260253906,72800
2024-11-29 00:00:00+00:00,19.402371428265614,19.584418881764613,18.875394169860108,18.952045440673828,38200
2024-12-02 00:00:00+00:00,18.90413973430882,19.39279233517041,18.635861165019808,19.210744857788086,65100
2024-12-03 00:00:00+00:00,19.287395546980964,19.287395546980964,18.837069514124224,19.05744171142578,64000
2024-12-04 00:00:00+00:00,19.095768787946817,19.287396075740908,18.42506871189078,18.5592098236084,87600
2024-12-05 00:00:00+00:00,18.635858355509004,18.635858355509004,17.87892547196165,18.425065994262695,88500
2024-12-06 00:00:00+00:00,18.300510101607912,18.655021570472094,17.936415167221867,18.00348663330078,113700
2024-12-09 00:00:00+00:00,18.099299557796616,18.31009194134581,17.36153169790627,17.41901969909668,105300
2024-12-10 00:00:00+00:00,17.351949091705414,17.419018727270775,17.054923809186658,17.198646545410156,124400
2024-12-11 00:00:00+00:00,17.390274273881943,17.706461012406685,17.035762811526304,17.47650718688965,137800
2024-12-12 00:00:00+00:00,17.42859970541178,17.48608770121972,16.987853530856434,17.275297164916992,53600
2024-12-13 00:00:00+00:00,17.236972296486183,17.256135572793884,16.585435522109194,17.18906593322754,75000
2024-12-16 00:00:00+00:00,17.121996731158752,17.30404237820168,16.95911253340252,17.026182174682617,77400
2024-12-17 00:00:00+00:00,16.853716703939266,17.26571802646193,16.662087586832218,16.757902145385742,88500
2024-12-18 00:00:00+00:00,16.729156255162202,17.18906574392915,16.125527678202065,16.202178955078125,114700
2024-12-19 00:00:00+00:00,16.28841268626629,16.51836652841818,15.579387882753629,16.0009708404541,192800
2024-12-20 00:00:00+00:00,15.895573840181632,16.66208660858575,15.579387094776108,15.981806755065918,212300
2024-12-23 00:00:00+00:00,15.914736653967239,16.14469047780862,15.63687464129815,15.69436264038086,74300
2024-12-24 00:00:00+00:00,15.809340190024498,16.307574380070218,15.368595825568253,15.84766674041748,45200
2024-12-26 00:00:00+00:00,15.723108366572939,16.096783121195603,15.493154530842789,15.93389892578125,55800
2024-12-27 00:00:00+00:00,15.84766630319449,16.17343283499469,15.608130852378446,15.895572662353516,81600
2024-12-30 00:00:00+00:00,15.7901785907205,16.048877350798627,15.378177267820671,15.866829872131348,99800
2024-12-31 00:00:00+00:00,16.100165509745732,16.508503128134272,15.983498678426637,16.343223571777344,81300
2025-01-02 00:00:00+00:00,16.52794680734765,16.693226349596554,15.82794031602707,16.080720901489258,107700
2025-01-03 00:00:00+00:00,16.177943909018136,16.177943909018136,15.643216917819833,15.983498573303223,88100
2025-01-06 00:00:00+00:00,16.080721690162317,16.382113156908765,15.594605583751882,16.070999145507812,97300
2025-01-07 00:00:00+00:00,16.03210830238348,16.245998712759757,15.361268511307234,15.507102966308594,99600
2025-01-08 00:00:00+00:00,15.361269286378548,15.905719738427372,14.807096289587644,15.789051055908203,135900
2025-01-10 00:00:00+00:00,15.545992547434208,15.701549550002277,14.651538855474934,14.82654094696045,177600
2025-01-13 00:00:00+00:00,14.651538388186252,15.429324303413166,14.554315728278414,15.264044761657715,143000
2025-01-14 00:00:00+00:00,15.41960190890422,15.41960190890422,14.437648120183612,14.690427780151367,83500
2025-01-15 00:00:00+00:00,15.030709895739733,15.176544355315219,14.554316338787403,14.894597053527832,52400
2025-01-16 00:00:00+00:00,14.972375735517756,15.040432621037992,14.486259628167273,14.670984268188477,61000
2025-01-17 00:00:00+00:00,14.729317504839411,15.098765853249242,14.70015079836289,14.894597053527832,51000
2025-01-21 00:00:00+00:00,15.2251558303833,15.555714920801185,14.982097784745783,15.2251558303833,84900
2025-01-22 00:00:00+00:00,15.254323526819686,15.254323526819686,14.680707280708083,14.700151443481445,48500
2025-01-23 00:00:00+00:00,14.583483360202974,15.14737797595539,14.330702759433159,15.030710220336914,74600
