"('date', '')","('open', 'BRX')","('high', 'BRX')","('low', 'BRX')","('close', 'BRX')","('volume', 'BRX')"
2013-12-05 00:00:00+00:00,11.52779803173287,11.608331196139194,11.522045506106407,11.556559562683105,872000
2013-12-06 00:00:00+00:00,11.619835815512754,11.665854921631968,11.533549031504949,11.614083290100098,657000
2013-12-09 00:00:00+00:00,11.677359606691285,11.700369709783155,11.504788222230665,11.579568862915039,624900
2013-12-10 00:00:00+00:00,11.642845738314058,11.792408119293786,11.550807518816091,11.608331680297852,1970200
2013-12-11 00:00:00+00:00,11.568066044953595,11.642846692984131,11.49903682607892,11.504789352416992,1370000
2013-12-12 00:00:00+00:00,11.602577650693773,11.614082700935452,11.435757713735372,11.44726276397705,691400
2013-12-13 00:00:00+00:00,11.504787929227017,11.614083721765656,11.309206446655592,11.556559562683105,1906100
2013-12-16 00:00:00+00:00,11.562312597957334,11.683112349891475,11.47027437824119,11.510540962219238,928900
2013-12-17 00:00:00+00:00,11.562312088309568,11.642845252715894,11.533549460177255,11.556559562683105,685900
2013-12-18 00:00:00+00:00,11.591073989868162,11.66010320241075,11.527798400318078,11.591073989868164,1530600
2013-12-19 00:00:00+00:00,11.602577751499089,11.694615959868203,11.533548546631259,11.562311172485352,828000
2013-12-20 00:00:00+00:00,11.516290699821308,11.73488114442738,11.516290699821308,11.619833946228027,3768100
2013-12-23 00:00:00+00:00,11.573816709393542,11.694616451513212,11.499034976211048,11.614083290100098,324900
2013-12-24 00:00:00+00:00,11.59682571386213,11.677358875275244,11.591073188449474,11.614083290100098,93400
2013-12-26 00:00:00+00:00,11.654345431880262,11.734878562619786,11.591068773623999,11.642840385437012,267800
2013-12-27 00:00:00+00:00,11.642846986395066,11.786656856924425,11.510542168831792,11.734885215759277,244300
2013-12-30 00:00:00+00:00,11.780899923234829,11.838424069363374,11.671605252490604,11.769394874572754,328500
2013-12-31 00:00:00+00:00,11.821171475817092,11.821171475817092,11.677361598509428,11.694619178771973,171500
2014-01-02 00:00:00+00:00,11.629204047218321,11.831803640140246,11.606049303305435,11.68130111694336,280300
2014-01-03 00:00:00+00:00,11.640781435646968,11.779706587083997,11.634992749660555,11.721820831298828,350500
2014-01-06 00:00:00+00:00,11.704458809727845,11.820230361223047,11.66972778591102,11.692882537841797,277700
2014-01-07 00:00:00+00:00,11.716032145312415,11.756551843138345,11.675512447486485,11.721820831298828,449200
2014-01-08 00:00:00+00:00,11.716037025626669,11.837597273819332,11.658151245729185,11.768134117126465,1620200
2014-01-09 00:00:00+00:00,11.76812781615955,11.826013565063477,11.692877115439629,11.826013565063477,654300
2014-01-10 00:00:00+00:00,11.797078459321408,11.89548397064209,11.710250326763068,11.89548397064209,303700
2014-01-13 00:00:00+00:00,11.918634031738462,11.947576363160245,11.733400460849026,11.739189147949219,418900
2014-01-14 00:00:00+00:00,11.698667397788677,11.756553160057965,11.617627993059124,11.652359008789062,605400
2014-01-15 00:00:00+00:00,11.773921620696475,11.912846816022535,11.733401910069622,11.756555557250977,569700
2014-01-16 00:00:00+00:00,11.704456793805338,11.727611541748047,11.606051323207131,11.727611541748047,726200
2014-01-17 00:00:00+00:00,11.849173166605599,11.91284763285913,11.721825338177924,11.878116607666016,484300
2014-01-21 00:00:00+00:00,11.889692306518555,11.907057264625317,11.826017849249148,11.889692306518555,507500
2014-01-22 00:00:00+00:00,11.889694100694122,12.017041930370716,11.826019633816127,12.005464553833008,336800
2014-01-23 00:00:00+00:00,11.982307231937506,12.196483111837447,11.982307231937506,12.179118156433105,957300
2014-01-24 00:00:00+00:00,12.115447654326575,12.13281261538561,11.947579003559788,12.01704216003418,563500
2014-01-27 00:00:00+00:00,12.063348525499494,12.069137212901273,11.924423340094492,11.970731735229492,431800
2014-01-28 00:00:00+00:00,11.91863670322816,12.051773224136783,11.762345428728775,11.768134117126465,297300
2014-01-29 00:00:00+00:00,11.721824154214534,11.797074885212142,11.687093132529428,11.744978904724121,287600
2014-01-30 00:00:00+00:00,11.849172824394955,11.901269912719727,11.721824999645156,11.901269912719727,236200
2014-01-31 00:00:00+00:00,11.837595237226271,11.970731735229492,11.779709467287713,11.970731735229492,345400
2014-02-03 00:00:00+00:00,12.017040988536907,12.017040988536907,11.716035846624123,11.756555557250977,190900
2014-02-04 00:00:00+00:00,11.831810595608431,11.930216106929112,11.74498246305009,11.89548397064209,291000
2014-02-05 00:00:00+00:00,11.860750083251357,11.959155570883343,11.756555907631686,11.854961395263672,411400
2014-02-06 00:00:00+00:00,11.826013861371393,12.063344444153,11.721819731549447,11.959150314331055,405800
2014-02-07 00:00:00+00:00,11.953367691939272,12.144389992144578,11.953367691939272,12.01704216003418,366100
2014-02-10 00:00:00+00:00,12.01703977810523,12.196484665983327,11.976520071559776,12.121233940124512,306000
2014-02-11 00:00:00+00:00,12.121229793552448,12.167538171488285,11.993880926169783,12.144383430480957,412800
2014-02-12 00:00:00+00:00,12.092286323846372,12.208057820309412,11.988092197845399,12.06334400177002,363900
2014-02-13 00:00:00+00:00,11.785497453162057,12.127022260983257,11.733400373726337,12.022828102111816,647900
2014-02-14 00:00:00+00:00,12.045977989357452,12.155960800984621,12.045977989357452,12.144383430480957,355900
2014-02-18 00:00:00+00:00,12.13859761696794,12.242791767993438,12.0575582124277,12.184906005859375,431600
2014-02-19 00:00:00+00:00,12.138599385707384,12.39329611376218,12.138599385707384,12.30646800994873,267400
2014-02-20 00:00:00+00:00,11.88968957199318,12.312253717953162,11.88968957199318,12.300676345825195,627900
2014-02-21 00:00:00+00:00,12.358561045681874,12.439600435490508,12.265944284735182,12.335406303405762,570800
2014-02-24 00:00:00+00:00,12.37013841681993,12.40486942615522,12.225424589830865,12.335406303405762,385300
2014-02-25 00:00:00+00:00,12.306467083964398,12.468547008545453,12.306467083964398,12.42802619934082,138300
2014-02-26 00:00:00+00:00,12.399081878101232,12.607470161388658,12.399081878101232,12.590104103088379,197400
2014-02-27 00:00:00+00:00,12.636411242658802,12.786913754194245,12.613257604618896,12.78112506866455,405500
2014-02-28 00:00:00+00:00,12.746394059565255,12.82164476329354,12.653777299247887,12.78112506866455,288000
2014-03-03 00:00:00+00:00,12.752183092291569,12.833222483755963,12.54958350955168,12.711662292480469,210100
2014-03-04 00:00:00+00:00,12.705879709919143,12.948999084044992,12.601685534711018,12.763764381408691,274000
2014-03-05 00:00:00+00:00,12.757974395431104,12.856378760067338,12.584317101420925,12.619048118591309,293200
2014-03-06 00:00:00+00:00,12.34698467662767,12.590103969864067,12.260156594203023,12.543795585632324,615900
2014-03-07 00:00:00+00:00,12.636412236115298,12.636412236115298,12.381715573179212,12.538006782531738,241600
2014-03-10 00:00:00+00:00,12.613259198651392,12.624835467094888,12.422235864267028,12.607470512390137,338000
2014-03-11 00:00:00+00:00,12.63640954741892,12.705872660377546,12.300673560289463,12.422232627868652,402400
2014-03-12 00:00:00+00:00,12.428025443429796,12.451180190138384,12.161752480755565,12.31804370880127,471900
2014-03-13 00:00:00+00:00,12.393297171068664,12.665358880648942,12.283314308013088,12.561165809631348,1072900
2014-03-14 00:00:00+00:00,12.566952112613455,12.68851233919619,12.462759052215826,12.66535758972168,201800
2014-03-17 00:00:00+00:00,12.665355786305367,12.705876592116017,12.50327697937904,12.630624771118164,330400
2014-03-18 00:00:00+00:00,12.56116583699901,12.67114759621487,12.404874574013094,12.433816909790039,469500
2014-03-19 00:00:00+00:00,12.399083596033723,12.601683221291879,12.213850031481968,12.254369735717773,148000
2014-03-20 00:00:00+00:00,12.24858177043409,12.375929577546263,12.011251113860057,12.242793083190918,260100
2014-03-21 00:00:00+00:00,12.24279284240299,12.410661456915768,12.173330805009492,12.358564376831055,312100
2014-03-24 00:00:00+00:00,12.370140212519168,12.462756986910481,12.121232217312873,12.329619407653809,124700
2014-03-25 00:00:00+00:00,12.323833358134307,12.393295395527804,12.1270224120541,12.358564376831055,208800
2014-03-26 00:00:00+00:00,12.364348387705922,12.53221583465127,12.190691151741802,12.32382869720459,249600
2014-03-27 00:00:00+00:00,12.318042387955101,12.422235424734009,12.184904816815047,12.260156631469727,225700
2014-03-28 00:00:00+00:00,12.242790589264342,12.410659172882923,12.242790589264342,12.300676345825195,294100
2014-03-31 00:00:00+00:00,12.329617852569232,12.439600672316873,12.248578461217763,12.346983909606934,260000
2014-04-01 00:00:00+00:00,12.335299630424643,12.498912550316575,11.943795534994134,12.29439640045166,267200
2014-04-02 00:00:00+00:00,12.26517626735635,12.5281271362502,12.20674261709892,12.446319580078125,346400
2014-04-03 00:00:00+00:00,12.504755155830708,12.545658382950478,12.282708588096524,12.463851928710938,252200
2014-04-04 00:00:00+00:00,12.493066496755803,12.569030577783142,12.393729623932574,12.533970832824707,137000
2014-04-07 00:00:00+00:00,12.569030424236443,12.697583563866395,12.422946855076832,12.539813041687012,90800
2014-04-08 00:00:00+00:00,12.52228649884974,12.796923268437938,12.43463656085601,12.691742897033691,273400
2014-04-09 00:00:00+00:00,12.662526990801462,12.66837046877491,12.382046735252734,12.458009719848633,170200
2014-04-10 00:00:00+00:00,12.458010781739967,12.539817251282303,12.265180450297633,12.323614120483398,253000
2014-04-11 00:00:00+00:00,12.323612488985583,12.37620267373751,12.124938705373733,12.241806030273438,154900
2014-04-14 00:00:00+00:00,12.329456960610447,12.382047149601878,12.183373349974136,12.317770004272461,87200
2014-04-15 00:00:00+00:00,12.29439371544688,12.639149913296714,12.247645903367788,12.539813041687012,399300
2014-04-16 00:00:00+00:00,12.598252271341876,12.732650061528416,12.43463931472645,12.504758834838867,355900
2014-04-17 00:00:00+00:00,12.47553696247143,12.5281271362502,12.282706696792333,12.446319580078125,333200
2014-04-21 00:00:00+00:00,12.399575241972258,12.522286042313242,12.393731764381792,12.417105674743652,144600
2014-04-22 00:00:00+00:00,12.422950288127947,12.522287187189152,12.294397112972648,12.469696998596191,342900
2014-04-23 00:00:00+00:00,12.458006686338335,12.528127290415961,12.35282633748649,12.44047737121582,197800
2014-04-24 00:00:00+00:00,12.516440899208202,12.609934299156055,12.452163768795588,12.563187599182129,161700
2014-04-25 00:00:00+00:00,12.563187035190179,12.598246779964397,12.422946941564117,12.44047737121582,129700
2014-04-28 00:00:00+00:00,12.422950999741323,12.709274757076747,12.422950999741323,12.680058479309082,324200
2014-04-29 00:00:00+00:00,12.604094183304692,12.761864755735683,12.522287715168419,12.5924072265625,487500
2014-04-30 00:00:00+00:00,12.598246271640997,12.872884085790453,12.452162707358655,12.831979751586914,450500
2014-05-01 00:00:00+00:00,12.89041816092221,12.89041816092221,12.580721603564509,12.756021499633789,906600
2014-05-02 00:00:00+00:00,12.802765729368842,13.089089431822504,12.72680275301556,12.878729820251465,382700
2014-05-05 00:00:00+00:00,12.779393163089583,13.054029915776134,12.703429070848406,13.007283210754395,524100
2014-05-06 00:00:00+00:00,13.001441357415766,13.147524968173247,12.919634892041017,13.089091300964355,358900
2014-05-07 00:00:00+00:00,13.071564395841147,13.281924076314157,13.071564395841147,13.229333877563477,468400
2014-05-08 00:00:00+00:00,13.23517391885611,13.550715029395418,13.065717522644919,13.352041244506836,1251700
2014-05-09 00:00:00+00:00,13.299454540132473,13.574091378401022,13.299454540132473,13.340357780456543,1031900
2014-05-12 00:00:00+00:00,13.42216298347137,13.521499892458273,13.24101960162335,13.346199989318848,779800
2014-05-13 00:00:00+00:00,13.369565610681457,13.492276368611785,13.094928946024448,13.1475191116333,864500
2014-05-14 00:00:00+00:00,13.147521902622676,13.369568448807438,13.118305633095211,13.2819185256958,692200
2014-05-15 00:00:00+00:00,13.334511811618102,13.41631827699285,13.024815270111125,13.089091300964355,983100
2014-05-16 00:00:00+00:00,13.205961861546507,13.235178145023626,13.048191255898612,13.19427490234375,679300
2014-05-19 00:00:00+00:00,13.205955893258698,13.264389548334254,12.97222238748574,13.065715789794922,659100
2014-05-20 00:00:00+00:00,13.100776303769548,13.141679530357575,12.983908986778614,13.013126373291016,653900
2014-05-21 00:00:00+00:00,13.007282886603363,13.08908933972039,12.90210252429328,12.995595932006836,346300
2014-05-22 00:00:00+00:00,13.042345834726353,13.112466464974494,12.931321967887467,13.024816513061523,470400
2014-05-23 00:00:00+00:00,13.036498718853629,13.112462806639513,12.96637922269821,13.0598726272583,418800
2014-05-27 00:00:00+00:00,13.08909261140226,13.246863194302902,13.08324913264339,13.211803436279297,476500
2014-05-28 00:00:00+00:00,13.001438601021999,13.030654871167647,12.697584487578506,12.726801872253418,954900
2014-05-29 00:00:00+00:00,12.773550619508102,12.8553570806446,12.557346396395214,12.668370246887207,903100
2014-05-30 00:00:00+00:00,12.715116816124997,12.93131992234151,12.644996196968915,12.709273338317871,4902700
2014-06-02 00:00:00+00:00,12.779392916101331,12.91963302845612,12.76770596143943,12.843668937683105,790900
2014-06-03 00:00:00+00:00,12.726802610299638,12.978065445899395,12.639151565721154,12.90210247039795,1155600
2014-06-04 00:00:00+00:00,12.943007752081748,13.048188130654674,12.74433395133944,12.861201286315918,495800
2014-06-05 00:00:00+00:00,12.92547991297303,13.059876583424135,12.820299522348812,13.001442909240723,442300
2014-06-06 00:00:00+00:00,13.042347894140041,13.083251137189494,12.93716748942443,12.966384887695312,388800
2014-06-09 00:00:00+00:00,12.983911115049702,13.083248016416105,12.744334079024172,12.785237312316895,531300
2014-06-10 00:00:00+00:00,12.820299750010479,12.907949705577261,12.64499872434726,12.697588920593262,206900
2014-06-11 00:00:00+00:00,12.697586197664025,12.709273153107965,12.627466694059212,12.656682968139648,490500
2014-06-12 00:00:00+00:00,12.650839312916114,12.691742541866585,12.592405651045699,12.621623039245605,394300
2014-06-13 00:00:00+00:00,12.650839312916114,12.691742541866585,12.551502422095227,12.621623039245605,368300
2014-06-16 00:00:00+00:00,12.569034582371051,12.808611625888245,12.569034582371051,12.586565017700195,439100
2014-06-17 00:00:00+00:00,12.569031075995026,12.68589726866522,12.539813691930545,12.563187599182129,469400
2014-06-18 00:00:00+00:00,12.586563647956515,12.767707001859701,12.56318973672801,12.709273338317871,791800
2014-06-19 00:00:00+00:00,12.773550897204256,13.042344197941695,12.750176985211713,12.925477981567383,446500
2014-06-20 00:00:00+00:00,12.943010353999561,13.054034233093262,12.902107112893917,13.054034233093262,1802900
2014-06-23 00:00:00+00:00,13.059875482132705,13.14752542875181,12.972225535513601,13.04234504699707,268100
2014-06-24 00:00:00+00:00,12.767709693098691,13.28776706772936,12.767709693098691,13.200117111206055,641300
2014-06-25 00:00:00+00:00,13.229334054864413,13.3403579331071,13.100780853156373,13.316985130310059,710000
2014-06-26 00:00:00+00:00,13.281920041579724,13.439690589904785,13.235173336282969,13.439690589904785,16394100
2014-06-27 00:00:00+00:00,13.363730147825269,13.492283333154964,13.322825797714856,13.463067054748535,2754900
2014-06-30 00:00:00+00:00,13.398786869020904,13.457220527123875,13.252703281028142,13.410473823547363,1731400
2014-07-01 00:00:00+00:00,13.351528535453323,13.575528323086543,13.215950367549194,13.540159225463867,1457200
2014-07-02 00:00:00+00:00,13.563736164065489,13.669841189035939,13.434052869283493,13.62268352508545,1423600
2014-07-03 00:00:00+00:00,13.57552435464322,13.699312787153534,13.445839949925055,13.675734519958496,2839800
2014-07-07 00:00:00+00:00,13.705211642207534,13.823106385634983,13.569633474295287,13.77005386352539,1762500
2014-07-08 00:00:00+00:00,13.734683422106917,13.811315335135415,13.652157784378524,13.787735939025879,1588800
2014-07-09 00:00:00+00:00,13.864368812976608,13.870263662412556,13.646263881156788,13.68752670288086,1480700
2014-07-10 00:00:00+00:00,13.687524216855163,13.734681879450072,13.604998588395913,13.640366554260254,1229300
2014-07-11 00:00:00+00:00,13.65805016757609,13.764155182257776,13.528366885369188,13.740575790405273,1021100
2014-07-14 00:00:00+00:00,13.734684765900596,13.852579509328045,13.616791146800747,13.77005386352539,978200
2014-07-15 00:00:00+00:00,13.770055934578268,13.852581592793,13.711108553998702,13.8348970413208,729600
2014-07-16 00:00:00+00:00,13.858478163286204,13.893846146292425,13.787741072945854,13.84079360961914,422800
2014-07-17 00:00:00+00:00,13.828996282087198,13.935101296929163,13.775944898993504,13.805418014526367,774200
2014-07-18 00:00:00+00:00,13.846685211647799,13.935105710578995,13.740580163199306,13.887948036193848,708600
2014-07-21 00:00:00+00:00,13.858481215594548,13.905638911431886,13.829006952991115,13.864376068115234,530100
2014-07-22 00:00:00+00:00,13.92331713522844,13.952790260096291,13.846685211647799,13.887948036193848,490800
2014-07-23 00:00:00+00:00,13.87026404861781,13.982262818036634,13.787737278544215,13.970474243164062,292100
2014-07-24 00:00:00+00:00,13.94100055165767,14.005842775519369,13.876159452123616,13.988158226013184,605000
2014-07-25 00:00:00+00:00,13.935105331838951,13.994052704300175,13.870264234026457,13.899737358093262,554400
2014-07-28 00:00:00+00:00,13.899735262904018,13.935103231318484,13.828998201747641,13.905630111694336,420600
2014-07-29 00:00:00+00:00,13.858474938409953,13.964579987065811,13.717001914978027,13.717001914978027,922900
2014-07-30 00:00:00+00:00,13.705208745613971,13.811313767407876,13.45763073620398,13.504788398742676,772500
2014-07-31 00:00:00+00:00,13.445842549721158,13.563737281473484,13.316159244255589,13.351527214050293,775200
2014-08-01 00:00:00+00:00,13.339737511927535,13.422264273859904,13.233633602575894,13.386895179748535,738300
2014-08-04 00:00:00+00:00,13.404577464395079,13.498892784118652,13.333841536766046,13.498892784118652,415600
2014-08-05 00:00:00+00:00,13.475319297688108,13.522476974282466,13.392792520402208,13.42816162109375,641200
2014-08-06 00:00:00+00:00,13.45763015886407,13.793628630578672,13.439945614547975,13.492998123168945,526500
2014-08-07 00:00:00+00:00,13.557843774275204,13.658053968884255,13.487106703357451,13.540159225463867,321000
2014-08-08 00:00:00+00:00,13.56963329163557,13.634474387753007,13.445843700270311,13.510685920715332,190700
2014-08-11 00:00:00+00:00,13.557847357826061,13.752372948856538,13.534267953178539,13.71111011505127,335000
2014-08-12 00:00:00+00:00,13.705209900984013,13.770052114063777,13.534262657165527,13.534262657165527,330700
2014-08-13 00:00:00+00:00,13.56963233639362,13.775947557926987,13.56963233639362,13.74647331237793,375500
2014-08-14 00:00:00+00:00,13.73468323483299,13.811315146816606,13.699315265478425,13.793630599975586,284400
2014-08-15 00:00:00+00:00,13.79363385851472,13.92331831732993,13.652160823348098,13.77595043182373,362000
2014-08-18 00:00:00+00:00,13.829000101417213,14.017631915637146,13.793632128144301,13.970474243164062,420000
2014-08-19 00:00:00+00:00,13.976363412809643,14.106047813085402,13.929205755707704,14.06478500366211,331600
2014-08-20 00:00:00+00:00,14.076579092499143,14.176789293662559,13.988158591314406,14.1414213180542,450000
2014-08-21 00:00:00+00:00,14.165000907445357,14.206263733594879,14.02352787879227,14.135526657104492,370400
2014-08-22 00:00:00+00:00,14.10605547613783,14.117845177899826,13.976371005411554,13.999950408935547,371800
2014-08-25 00:00:00+00:00,14.058893571829033,14.135524361615717,13.88794632059546,13.982261657714844,374700
2014-08-26 00:00:00+00:00,13.958685478457259,14.00584315408741,13.864370127196953,13.97636890411377,368200
2014-08-27 00:00:00+00:00,14.041208069043858,14.041208069043858,13.781840347450819,13.946892738342285,391900
2014-08-28 00:00:00+00:00,13.940997702031089,14.05299757735483,13.882050340053993,13.952787399291992,465400
2014-08-29 00:00:00+00:00,13.988155366747284,14.011734761269087,13.787735010621605,13.952787399291992,418800
2014-09-02 00:00:00+00:00,13.964581075340107,14.15910663825954,13.90563369656773,14.082474708557129,601500
2014-09-03 00:00:00+00:00,14.064790158822655,14.100158133530707,13.946895410692285,14.017632484436035,401200
2014-09-04 00:00:00+00:00,13.994050393174314,14.005840090585007,13.787735185796919,13.84668254852295,557800
2014-09-05 00:00:00+00:00,13.83489039388233,14.052995259932578,13.83489039388233,13.935100555419922,778700
2014-09-08 00:00:00+00:00,13.935102290798943,14.147312335617972,13.923313718341396,14.07657527923584,780500
2014-09-09 00:00:00+00:00,14.053000459144089,14.117842683048556,13.994053085078905,14.017632484436035,682100
2014-09-10 00:00:00+00:00,14.023529451438945,14.094265411534217,13.882055282592773,13.882055282592773,423100
2014-09-11 00:00:00+00:00,13.88205280905661,13.970474429912253,13.823106560923,13.899737358093262,565200
2014-09-12 00:00:00+00:00,13.89384155921456,13.929209530543979,13.575527568594714,13.663948059082031,1571100
2014-09-15 00:00:00+00:00,13.675735628150047,13.787734373974848,13.47531528127875,13.504788398742676,743800
2014-09-16 00:00:00+00:00,13.551951777334027,13.622688863141816,13.445846710786263,13.60500431060791,1154100
2014-09-17 00:00:00+00:00,13.640372115659536,13.722898902093648,13.540161901247117,13.575531005859375,920600
2014-09-18 00:00:00+00:00,13.575528140927126,13.581422990451806,13.333844932053125,13.345633506774902,553200
2014-09-19 00:00:00+00:00,13.386902919595618,13.599113109646511,13.375114339070231,13.546060562133789,1754800
2014-09-22 00:00:00+00:00,13.510681684550844,13.546049646282617,13.351524170267021,13.392786979675293,384200
2014-09-23 00:00:00+00:00,13.345635616343257,13.39279329566742,13.298477937019095,13.304372787475586,823200
2014-09-24 00:00:00+00:00,13.245421221962799,13.345631399403295,13.17468528749151,13.25131607055664,634100
2014-09-25 00:00:00+00:00,13.227738572020332,13.245421994505842,13.109843841922064,13.18647575378418,715800
2014-09-26 00:00:00+00:00,13.204161076670916,13.221845626029136,13.050898355215908,13.157003402709961,828300
2014-09-29 00:00:00+00:00,13.11574019475903,13.233634938375545,12.99195172585653,13.204160690307617,444900
2014-09-30 00:00:00+00:00,13.186474785212782,13.198263357894739,13.045000669755412,13.12163257598877,463200
2014-10-01 00:00:00+00:00,13.074049271053678,13.139479363389157,12.984827139836812,13.121634483337402,1285800
2014-10-02 00:00:00+00:00,13.091894102574393,13.193012820117586,12.978878798374131,13.068100929260254,526700
2014-10-03 00:00:00+00:00,13.103792190551758,13.163272861609995,13.008621755433287,13.103792190551758,1030600
2014-10-06 00:00:00+00:00,13.145425857673535,13.264388304841322,13.1216326875275,13.228699684143066,895100
2014-10-07 00:00:00+00:00,13.222751612533164,13.3417151962094,13.121632906764608,13.193011283874512,629000
2014-10-08 00:00:00+00:00,13.193009912030178,13.490417705774698,13.163268451943308,13.484469413757324,499100
2014-10-09 00:00:00+00:00,13.496372187008511,13.532060820958284,13.377408561147643,13.442838668823242,867200
2014-10-10 00:00:00+00:00,13.41904140397543,13.526108407745907,13.371456195024203,13.395249366760254,502300
2014-10-13 00:00:00+00:00,13.448779749647963,13.662912573007052,13.383349677069031,13.59748363494873,837900
2014-10-14 00:00:00+00:00,13.609386021674025,14.03765415576678,13.58559397784731,14.001965522766113,671000
2014-10-15 00:00:00+00:00,13.912740710578388,14.007911144475962,13.734296430650707,13.853260040283203,627300
2014-10-16 00:00:00+00:00,13.764032917883938,13.930581697904344,13.514210315113703,13.799722671508789,1751100
2014-10-17 00:00:00+00:00,13.841359915531848,13.853256500359375,13.597485599171412,13.651019096374512,1486200
2014-10-20 00:00:00+00:00,13.627227094423551,14.03765022997581,13.615330508576617,13.92463493347168,594200
2014-10-21 00:00:00+00:00,13.99006824802379,14.138772201847544,13.912741556703606,14.04955005645752,559100
2014-10-22 00:00:00+00:00,14.097136485596781,14.245840452176827,14.043602966866267,14.156617164611816,428600
2014-10-23 00:00:00+00:00,14.233942029739461,14.27557895349712,14.156615341742878,14.26368236541748,435100
2014-10-24 00:00:00+00:00,14.269629478113357,14.323162985518763,14.144718717181402,14.239889144897461,195000
2014-10-27 00:00:00+00:00,14.257733844238789,14.400489495357002,14.16851170410504,14.269630432128906,901200
2014-10-28 00:00:00+00:00,15.435471597252189,15.435471597252189,14.15661662572757,14.418335914611816,827300
2014-10-29 00:00:00+00:00,14.382645748042892,14.394542335933009,14.239890096924679,14.269630432128906,353900
2014-10-30 00:00:00+00:00,14.227992920409312,14.459970702064139,14.227992920409312,14.39454174041748,375600
2014-10-31 00:00:00+00:00,14.412384131507254,14.596777815270094,14.394540386609561,14.489710807800293,612100
2014-11-03 00:00:00+00:00,14.501609389648323,14.608676420227933,14.412387242339033,14.537299156188965,613900
2014-11-04 00:00:00+00:00,14.537296701737992,14.715740966228363,14.471866608648405,14.501606941223145,970500
2014-11-05 00:00:00+00:00,14.50160812498133,14.668156950749673,14.358852474831775,14.436179161071777,431700
2014-11-06 00:00:00+00:00,14.454021629964425,14.549192054980676,14.329110872575955,14.33505916595459,304000
2014-11-07 00:00:00+00:00,14.388593584113591,14.41238562461565,14.210148175003525,14.281526565551758,348100
2014-11-10 00:00:00+00:00,14.275578629208134,14.483764377788296,14.216096824682221,14.436179161071777,287900
2014-11-11 00:00:00+00:00,14.239887916517324,14.382643545776835,14.114976031839692,14.22204303741455,1316300
2014-11-12 00:00:00+00:00,14.144721709521548,14.245840452176827,14.12092853029855,14.156617164611816,19605100
2014-11-13 00:00:00+00:00,14.180409392519504,14.239891202065337,14.085238951054635,14.126875877380371,3362700
2014-11-14 00:00:00+00:00,14.138775100629774,14.19230862574365,14.09713816654595,14.132826805114746,1833900
2014-11-17 00:00:00+00:00,14.126868686136442,14.174453882645762,14.025750001739064,14.08523178100586,1196800
2014-11-18 00:00:00+00:00,14.067394067834538,14.15661621489271,14.001965098403161,14.126875877380371,1415200
