"('date', '')","('open', 'CSGS')","('high', 'CSGS')","('low', 'CSGS')","('close', 'CSGS')","('volume', 'CSGS')"
1996-05-06 00:00:00+00:00,12.682449927696814,12.682449927696814,12.490291595458984,12.490291595458984,229200
1996-05-07 00:00:00+00:00,12.202054318927583,12.394212654658727,12.105975151062012,12.105975151062012,47800
1996-05-08 00:00:00+00:00,12.009895764864407,12.490291595458984,11.913816598745493,12.490291595458984,21000
1996-05-09 00:00:00+00:00,12.682449927696814,12.682449927696814,12.298133263221153,12.490291595458984,43200
1996-05-10 00:00:00+00:00,12.682447948595033,13.162843704223633,12.682447948595033,13.162843704223633,15000
1996-05-13 00:00:00+00:00,12.874606250846472,13.162843704223633,12.874606250846472,13.162843704223633,14800
1996-05-14 00:00:00+00:00,12.874607451974528,14.219715693225599,12.874607451974528,14.027557373046875,24200
1996-05-15 00:00:00+00:00,14.31579093999218,14.31579093999218,13.835395270864925,13.859415054321289,28600
1996-05-16 00:00:00+00:00,13.931480628856715,13.931480628856715,13.258926391601562,13.258926391601562,27200
1996-05-17 00:00:00+00:00,13.066768646240234,13.451085371129652,13.066768646240234,13.066768646240234,4400
1996-05-20 00:00:00+00:00,12.970689465017879,13.355006189907298,12.970689465017879,13.066768646240234,29600
1996-05-21 00:00:00+00:00,13.355001816878449,14.219714164733888,13.355001816878449,14.219714164733887,30400
1996-05-22 00:00:00+00:00,14.219715986580685,14.219715986580685,13.931478500366211,13.931478500366211,800
1996-05-23 00:00:00+00:00,13.931478791766697,14.219716284010147,13.835399627685547,13.835399627685547,2200
1996-05-24 00:00:00+00:00,14.219711806166728,14.219711806166728,13.835395270864925,13.859415054321289,18400
1996-05-28 00:00:00+00:00,14.219718159108922,14.219718159108922,12.970688861349355,13.258926391601562,101000
1996-05-29 00:00:00+00:00,13.162845758291391,13.21088534135085,12.202054097102238,12.490291595458984,168200
1996-05-30 00:00:00+00:00,12.009894371032715,12.105973526000977,11.913815216064453,12.009894371032715,32800
1996-05-31 00:00:00+00:00,12.202054023742676,12.202054023742676,12.057935275430754,12.202054023742676,13000
1996-06-03 00:00:00+00:00,12.009896992639518,12.105976168580634,11.433421936992822,11.481461524963379,104400
1996-06-04 00:00:00+00:00,11.241261381851999,11.625578010291383,10.953023910522461,10.953023910522461,155600
1996-06-05 00:00:00+00:00,10.953023910522461,11.241261381851999,10.760865596302768,10.953023910522461,33400
1996-06-06 00:00:00+00:00,10.7608642578125,11.433418273925781,10.568705967494418,11.433418273925781,124800
1996-06-07 00:00:00+00:00,11.24126176998533,11.337340930412555,11.145182609558105,11.145182609558105,64200
1996-06-10 00:00:00+00:00,11.337342317439306,11.625579833984375,11.241263145257617,11.625579833984375,14800
1996-06-11 00:00:00+00:00,11.817736341107276,12.009894655596826,11.625578026617728,11.91381549835205,59000
1996-06-12 00:00:00+00:00,11.913815481620922,11.913815481620922,10.760865596302768,10.953023910522461,53800
1996-06-13 00:00:00+00:00,11.049104356765747,11.049104356765747,9.559877247810364,9.607916831970215,89400
1996-06-14 00:00:00+00:00,9.944191658896123,10.040270805358887,9.944191658896123,10.040270805358887,13000
1996-06-17 00:00:00+00:00,10.184389114379883,10.184389114379883,9.84811211532017,10.184389114379883,2800
1996-06-18 00:00:00+00:00,9.752034368270483,10.136350993621043,8.983401117569361,9.367717742919922,109600
1996-06-19 00:00:00+00:00,9.319682121276855,9.319682121276855,8.983404931333876,9.319682121276855,2200
1996-06-20 00:00:00+00:00,8.983404159545898,9.271641726162343,8.599087404057304,8.983404159545898,15400
1996-06-21 00:00:00+00:00,8.935359954833984,8.935359954833984,8.935359954833984,8.935359954833984,400
1996-06-24 00:00:00+00:00,8.599082967286469,8.935359954833984,8.599082967286469,8.935359954833984,9000
1996-06-25 00:00:00+00:00,8.935361139702074,9.511836051940918,8.935361139702074,9.511836051940918,245000
1996-06-26 00:00:00+00:00,9.319682121276855,9.607919712656553,9.319682121276855,9.319682121276855,15800
1996-06-27 00:00:00+00:00,9.415759885371639,9.559878659127326,9.367720294119742,9.463799476623535,80200
1996-06-28 00:00:00+00:00,9.559877941241632,9.992234230041504,9.46379876595277,9.992234230041504,107400
1996-07-01 00:00:00+00:00,10.088313405330364,10.088313405330364,9.703996704174923,9.992234230041504,7800
1996-07-02 00:00:00+00:00,9.992231236826076,9.992231236826076,9.607914650794303,9.703993797302246,16600
1996-07-03 00:00:00+00:00,9.992231236826076,9.992231236826076,9.703993797302246,9.703993797302246,36400
1996-07-05 00:00:00+00:00,9.992234230041504,9.992234230041504,9.992234230041504,9.992234230041504,1000
1996-07-08 00:00:00+00:00,9.80007266998291,9.80007266998291,9.80007266998291,9.80007266998291,3000
1996-07-09 00:00:00+00:00,9.896154336929321,9.896154336929321,9.559877247810364,9.607916831970215,40400
1996-07-10 00:00:00+00:00,9.511836051940918,9.703994356020532,9.511836051940918,9.511836051940918,3800
1996-07-11 00:00:00+00:00,9.51183550428636,9.703993797302246,9.51183550428636,9.703993797302246,1800
1996-07-12 00:00:00+00:00,9.511834407339292,9.89615094904997,9.415755271911621,9.415755271911621,81600
1996-07-15 00:00:00+00:00,9.415756522284614,9.415756522284614,8.647123336791992,8.647123336791992,20800
1996-07-16 00:00:00+00:00,8.551044604199081,8.83928206276759,8.166727992774403,8.503005027770996,39400
1996-07-17 00:00:00+00:00,8.454965451342911,8.551044604199081,8.166727992774403,8.503005027770996,45800
1996-07-18 00:00:00+00:00,8.551045273935328,8.599084854125977,8.358886953172737,8.599084854125977,29400
1996-07-19 00:00:00+00:00,8.358885892232259,8.647123336791992,8.358885892232259,8.647123336791992,7000
1996-07-22 00:00:00+00:00,8.647124875675548,8.647124875675548,8.45496654510498,8.45496654510498,10400
1996-07-23 00:00:00+00:00,8.35888437383315,8.35888437383315,8.166726112365723,8.166726112365723,12800
1996-07-24 00:00:00+00:00,7.974569978593271,7.974569978593271,7.5902533531188965,7.5902533531188965,136200
1996-07-25 00:00:00+00:00,8.070648052074292,8.070648052074292,7.782410621643066,7.782410621643066,19600
1996-07-26 00:00:00+00:00,7.878491401672362,8.07064972854242,7.782412238237334,7.878491401672363,32200
1996-07-29 00:00:00+00:00,8.166726112365723,8.166726112365723,8.166726112365723,8.166726112365723,400
1996-07-30 00:00:00+00:00,7.78240823171225,8.26280380157103,7.78240823171225,7.974566459655762,137200
1996-07-31 00:00:00+00:00,7.974566459655762,8.26280380157103,7.974566459655762,7.974566459655762,113400
1996-08-01 00:00:00+00:00,8.26280782620112,9.223599433898926,8.11868908504645,9.223599433898926,118600
1996-08-02 00:00:00+00:00,9.415755823029944,9.559874534606934,9.127518399875967,9.559874534606934,16800
1996-08-05 00:00:00+00:00,9.463796475921015,9.511836051940918,9.463796475921015,9.511836051940918,20400
1996-08-06 00:00:00+00:00,9.655952453613281,9.655952453613281,9.655952453613281,9.655952453613281,45200
1996-08-07 00:00:00+00:00,9.631933326623878,9.631933326623878,9.415755271911621,9.415755271911621,50600
1996-08-08 00:00:00+00:00,9.175557433342448,9.415755271911621,9.127517865628612,9.415755271911621,17800
1996-08-09 00:00:00+00:00,9.415755271911621,9.415755271911621,9.415755271911621,9.415755271911621,0
1996-08-12 00:00:00+00:00,9.415756085044459,9.415756085044459,9.127518653869629,9.127518653869629,600
1996-08-13 00:00:00+00:00,9.127518653869629,9.127518653869629,9.127518653869629,9.127518653869629,800
1996-08-14 00:00:00+00:00,9.319682121276855,9.319682121276855,9.319682121276855,9.319682121276855,600
1996-08-15 00:00:00+00:00,9.031439510144684,9.127518653869629,9.031439510144684,9.127518653869629,8000
1996-08-16 00:00:00+00:00,8.875312476108471,9.223599433898926,8.875312476108471,9.223599433898926,3000
1996-08-19 00:00:00+00:00,8.839280932137136,8.839280932137136,8.551043510437012,8.551043510437012,17800
1996-08-20 00:00:00+00:00,8.382906913757324,8.382906913757324,8.382906913757324,8.382906913757324,800
1996-08-21 00:00:00+00:00,8.64712449007256,8.64712449007256,8.262807846069336,8.262807846069336,800
1996-08-22 00:00:00+00:00,8.262806744045681,8.647123336791992,8.262806744045681,8.647123336791992,1600
1996-08-23 00:00:00+00:00,8.647123336791992,8.647123336791992,8.647123336791992,8.647123336791992,2200
1996-08-26 00:00:00+00:00,8.64712375705525,8.64712375705525,8.503005027770996,8.503005027770996,32000
1996-08-27 00:00:00+00:00,8.647123336791992,8.647123336791992,8.647123336791992,8.647123336791992,200
1996-08-28 00:00:00+00:00,8.647123336791992,8.647123336791992,8.647123336791992,8.647123336791992,200
1996-08-29 00:00:00+00:00,8.262807846069336,8.262807846069336,8.262807846069336,8.262807846069336,7000
1996-08-30 00:00:00+00:00,8.64712449007256,8.64712449007256,8.262807846069336,8.262807846069336,3800
1996-09-03 00:00:00+00:00,8.262807846069336,8.358887007070141,8.262807846069336,8.262807846069336,58000
1996-09-04 00:00:00+00:00,8.358886953172737,8.599084854125977,8.262807792791442,8.599084854125977,1600
1996-09-05 00:00:00+00:00,8.599084854125977,8.599084854125977,8.599084854125977,8.599084854125977,200
1996-09-06 00:00:00+00:00,8.262808214534413,8.45496654510498,8.262808214534413,8.45496654510498,6000
1996-09-09 00:00:00+00:00,8.599084180627164,8.599084180627164,8.454965451342911,8.503005027770996,26400
1996-09-10 00:00:00+00:00,8.599084854125977,8.599084854125977,8.599084854125977,8.599084854125977,2000
1996-09-11 00:00:00+00:00,8.695160865783691,8.695160865783691,8.695160865783691,8.695160865783691,5200
1996-09-12 00:00:00+00:00,8.69516460963658,8.69516460963658,8.406927108764648,8.406927108764648,13600
1996-09-13 00:00:00+00:00,8.503005027770996,8.503005027770996,8.503005027770996,8.503005027770996,4000
1996-09-16 00:00:00+00:00,8.45496654510498,8.45496654510498,8.45496654510498,8.45496654510498,2600
1996-09-17 00:00:00+00:00,8.454963725772712,8.791240692138672,8.454963725772712,8.791240692138672,800
1996-09-18 00:00:00+00:00,8.406926587570545,8.454966168070948,8.262807846069336,8.262807846069336,10000
1996-09-19 00:00:00+00:00,8.262809446488303,8.358888626098633,8.262809446488303,8.358888626098633,7400
1996-09-20 00:00:00+00:00,8.358888626098633,8.358888626098633,8.358888626098633,8.358888626098633,3600
1996-09-23 00:00:00+00:00,8.358887007070141,8.358887007070141,8.262807846069336,8.262807846069336,8800
1996-09-24 00:00:00+00:00,8.262807846069336,8.262807846069336,8.262807846069336,8.262807846069336,0
1996-09-25 00:00:00+00:00,8.26280380157103,8.26280380157103,7.974566459655762,7.974566459655762,1200
1996-09-26 00:00:00+00:00,7.974566459655762,8.166724687599274,7.974566459655762,7.974566459655762,6600
1996-09-27 00:00:00+00:00,8.022610146824906,8.07064972854242,7.686333074802305,7.878491401672363,50800
1996-09-30 00:00:00+00:00,7.782410621643066,7.782410621643066,7.494173191211842,7.782410621643066,66400
1996-10-01 00:00:00+00:00,7.782410621643066,7.782410621643066,7.638291906427455,7.782410621643066,2000
1996-10-02 00:00:00+00:00,7.302015502731522,7.686332108138444,7.302015502731522,7.398094654083252,14600
1996-10-03 00:00:00+00:00,7.6863349111456625,7.6863349111456625,7.302018165588379,7.302018165588379,242200
1996-10-04 00:00:00+00:00,7.302015502731522,7.494173805434983,7.302015502731522,7.398094654083252,249800
1996-10-07 00:00:00+00:00,7.302016166791524,7.302016166791524,7.0137786865234375,7.0137786865234375,4600
1996-10-08 00:00:00+00:00,7.0137786865234375,7.15789742665748,7.0137786865234375,7.0137786865234375,61000
1996-10-09 00:00:00+00:00,7.013780606420417,7.35005775878304,7.013780606420417,7.302018165588379,22000
1996-10-10 00:00:00+00:00,7.446136795557462,7.494176387786865,7.253978426639851,7.494176387786865,67200
1996-10-11 00:00:00+00:00,7.398094654083252,7.494173805434983,7.350055078407387,7.398094654083252,116400
1996-10-14 00:00:00+00:00,7.35005532570605,7.6382927894592285,7.157897016537264,7.6382927894592285,729200
1996-10-15 00:00:00+00:00,7.830452668039422,8.21476936340332,7.830452668039422,8.21476936340332,76000
1996-10-16 00:00:00+00:00,8.07064972854242,8.07064972854242,7.686333074802305,7.878491401672363,53200
1996-10-17 00:00:00+00:00,7.734373211101362,7.734373211101362,7.49417528529076,7.542214870452881,18600
1996-10-18 00:00:00+00:00,7.638292532462579,7.638292532462579,7.398094654083252,7.398094654083252,31600
1996-10-21 00:00:00+00:00,7.446134229759117,7.446134229759117,7.398094654083252,7.398094654083252,22400
1996-10-22 00:00:00+00:00,7.4461332470381345,7.4461332470381345,7.061816692352295,7.061816692352295,4200
1996-10-23 00:00:00+00:00,7.061816692352295,7.302014539030945,7.061816692352295,7.061816692352295,29200
1996-10-24 00:00:00+00:00,7.109857082366944,7.109857082366944,6.725540483320082,7.109857082366943,211400
1996-10-25 00:00:00+00:00,7.109857082366944,7.109857082366944,7.109857082366944,7.109857082366943,0
1996-10-28 00:00:00+00:00,6.725540483320082,7.109857082366944,6.725540483320082,7.109857082366943,2600
1996-10-29 00:00:00+00:00,7.013779277532874,7.013779277532874,6.437304268420583,6.821620941162109,40600
1996-10-30 00:00:00+00:00,6.821621549302253,6.821621549302253,6.629463195800781,6.629463195800781,4400
1996-10-31 00:00:00+00:00,6.437304496765136,6.437304496765136,6.437304496765136,6.437304496765137,18200
1996-11-01 00:00:00+00:00,6.821621183139174,6.821621183139174,6.437304496765136,6.437304496765137,36000
1996-11-04 00:00:00+00:00,6.533384323120117,6.629463504342472,6.437305141897762,6.533384323120117,143600
1996-11-05 00:00:00+00:00,6.629462839952155,6.629462839952155,6.437304496765136,6.437304496765137,26000
1996-11-06 00:00:00+00:00,6.821621549302253,6.821621549302253,6.485344430674678,6.629463195800781,116400
1996-11-07 00:00:00+00:00,6.67750242574891,6.725542011545665,6.437304496765136,6.437304496765137,40800
1996-11-08 00:00:00+00:00,7.013777932605229,7.39809453165209,7.013777932605229,7.109857082366943,246400
1996-11-11 00:00:00+00:00,7.398094654083252,7.398094654083252,7.398094654083252,7.398094654083252,6800
1996-11-12 00:00:00+00:00,7.0137786865234375,7.0137786865234375,7.0137786865234375,7.0137786865234375,2600
1996-11-13 00:00:00+00:00,7.109859792809738,7.302018165588379,7.109859792809738,7.302018165588379,8400
1996-11-14 00:00:00+00:00,7.013777123016565,7.061816692352295,6.965737553680835,7.061816692352295,177000
1996-11-15 00:00:00+00:00,6.917700726052989,7.0137799028037255,6.629463195800781,6.629463195800781,20800
1996-11-18 00:00:00+00:00,6.581423913731294,6.821621866787181,6.533384323120117,6.533384323120117,13000
1996-11-19 00:00:00+00:00,6.533384323120117,6.533384323120117,6.437305141897762,6.533384323120117,10400
1996-11-20 00:00:00+00:00,6.773581441243489,6.773581441243489,6.389264763726128,6.485343933105469,187800
1996-11-21 00:00:00+00:00,6.437304348415799,6.485343933105469,6.437304348415799,6.485343933105469,14400
1996-11-22 00:00:00+00:00,6.437304496765136,6.437304496765136,6.437304496765136,6.437304496765137,400
1996-11-25 00:00:00+00:00,6.677501003237537,6.821619729926116,6.533382276548957,6.581421852111816,25200
1996-11-26 00:00:00+00:00,6.821620757239206,6.821620757239206,6.533383260454451,6.725541591644287,51600
1996-11-27 00:00:00+00:00,6.821621866787181,6.821621866787181,6.533384323120117,6.533384323120117,11800
1996-11-29 00:00:00+00:00,6.821620941162109,6.821620941162109,6.821620941162109,6.821620941162109,1400
1996-12-02 00:00:00+00:00,6.629463195800781,6.677502784176149,6.533384019050045,6.629463195800781,120400
1996-12-03 00:00:00+00:00,6.629463195800781,6.821621549302253,6.629463195800781,6.629463195800781,18000
1996-12-04 00:00:00+00:00,6.629463504342472,6.821621866787181,6.533384323120117,6.533384323120117,50800
1996-12-05 00:00:00+00:00,6.629461427674676,6.629461427674676,6.557402064330387,6.581421852111816,18400
1996-12-06 00:00:00+00:00,6.341224816009289,6.533383143767146,6.24514565213036,6.293185234069824,21200
1996-12-09 00:00:00+00:00,6.1490654945373535,6.437302939593792,6.1490654945373535,6.1490654945373535,4200
1996-12-10 00:00:00+00:00,6.437303832083037,6.437303832083037,6.149066347064394,6.341224670410156,10400
1996-12-11 00:00:00+00:00,6.149066777192345,6.245145945585975,6.0529876087987144,6.19710636138916,46600
1996-12-12 00:00:00+00:00,6.052987575531006,6.245145911262149,6.052987575531006,6.052987575531006,20000
1996-12-13 00:00:00+00:00,5.9569082993727465,6.245145797729492,5.9569082993727465,6.245145797729492,102400
1996-12-16 00:00:00+00:00,5.9569076080322265,6.245145072937012,5.9569076080322265,6.004947185516357,27200
1996-12-17 00:00:00+00:00,6.2451452209103495,6.2451452209103495,5.956907749176025,5.956907749176025,24400
1996-12-18 00:00:00+00:00,5.956906584442639,6.149064861360143,5.57259003060763,5.860827445983887,57600
1996-12-19 00:00:00+00:00,5.860828200976054,5.860828200976054,5.764749050140381,5.764749050140381,117200
1996-12-20 00:00:00+00:00,5.860827445983887,5.860827445983887,5.764748307525134,5.860827445983887,58400
1996-12-23 00:00:00+00:00,5.764749050140381,5.860828200976054,5.572590748469035,5.764749050140381,63200
1996-12-24 00:00:00+00:00,5.764749050140381,5.764749050140381,5.764749050140381,5.764749050140381,0
1996-12-26 00:00:00+00:00,5.812789205847115,5.812789205847115,5.52455172456544,5.572591304779053,8400
1996-12-27 00:00:00+00:00,5.572591986537964,5.8127899169921875,5.52455240044712,5.8127899169921875,36800
1996-12-30 00:00:00+00:00,5.812789013308864,5.956907749176025,5.572591120196927,5.956907749176025,565200
1996-12-31 00:00:00+00:00,5.956906931187079,6.149065219289888,5.764748643084269,5.908867359161377,213600
1997-01-02 00:00:00+00:00,5.764748901128769,6.1490654945373535,5.764748901128769,6.1490654945373535,4600
1997-01-03 00:00:00+00:00,6.437304496765136,6.437304496765136,6.3892649109683815,6.437304496765137,2400
1997-01-06 00:00:00+00:00,6.341224963848407,6.341224963848407,6.149066631610577,6.245145797729492,266200
1997-01-07 00:00:00+00:00,6.533382993755918,6.5814225745923585,6.2451455087372745,6.341224670410156,67000
1997-01-08 00:00:00+00:00,6.581422879145696,6.581422879145696,6.245145797729492,6.245145797729492,10000
1997-01-09 00:00:00+00:00,6.581423607425413,6.821621549302253,6.581423607425413,6.629463195800781,18800
1997-01-10 00:00:00+00:00,6.821620757239206,6.821620757239206,6.533383260454451,6.725541591644287,35600
1997-01-13 00:00:00+00:00,6.821620941162109,6.821620941162109,6.629462604791346,6.821620941162109,4000
1997-01-14 00:00:00+00:00,6.917699922834124,6.917699922834124,6.629462426049368,6.725541591644287,132000
1997-01-15 00:00:00+00:00,6.821620757239206,6.917699922834124,6.677502008846828,6.725541591644287,154400
1997-01-16 00:00:00+00:00,7.109857082366944,7.109857082366944,6.725540483320082,7.109857082366943,6400
1997-01-17 00:00:00+00:00,7.109857082366944,7.109857082366944,6.917698782843513,7.109857082366943,6600
1997-01-20 00:00:00+00:00,7.109857082366944,7.109857082366944,7.013777932605229,7.109857082366943,24600
1997-01-21 00:00:00+00:00,7.109857200028061,7.398094654083252,7.01377804867633,7.398094654083252,37800
1997-01-22 00:00:00+00:00,7.398097203328059,7.494176387786865,7.302018018869253,7.494176387786865,47200
1997-01-23 00:00:00+00:00,7.302015502731522,7.590252956786713,7.302015502731522,7.398094654083252,11400
1997-01-24 00:00:00+00:00,7.590255245085686,7.590255245085686,7.302017704133065,7.446136474609375,208000
1997-01-27 00:00:00+00:00,7.590255245085686,7.590255245085686,7.446136474609375,7.446136474609375,23800
1997-01-28 00:00:00+00:00,7.590255245085686,7.590255245085686,7.302017704133065,7.446136474609375,14000
1997-01-29 00:00:00+00:00,7.302015884013116,7.5902533531188965,7.302015884013116,7.5902533531188965,3000
1997-01-30 00:00:00+00:00,7.686334425403226,7.686334425403226,7.398096884450605,7.446136474609375,42400
1997-01-31 00:00:00+00:00,7.2059335708618155,7.494170913696289,7.2059335708618155,7.205933570861816,13000
1997-02-03 00:00:00+00:00,7.49417528529076,7.782412796263482,7.302016944642279,7.542214870452881,82200
1997-02-04 00:00:00+00:00,7.78241316909846,7.78241316909846,7.302017294462752,7.308022975921631,104200
1997-02-05 00:00:00+00:00,7.39809453165209,7.39809453165209,7.109857082366944,7.109857082366943,22800
1997-02-06 00:00:00+00:00,7.109854456583658,7.2059335708618155,7.013775342305501,7.205933570861816,11200
1997-02-07 00:00:00+00:00,7.302012685139974,7.302012685139974,7.2059335708618155,7.205933570861816,600
1997-02-10 00:00:00+00:00,7.013779277532874,7.109858445718255,6.821620941162109,6.821620941162109,13200
1997-02-11 00:00:00+00:00,6.821620941162109,6.821620941162109,6.821620941162109,6.821620941162109,0
1997-02-12 00:00:00+00:00,7.0137789779239235,7.0137789779239235,6.821620649761624,6.917699813842773,8800
1997-02-13 00:00:00+00:00,6.917699526434075,7.0137786865234375,6.917699526434075,7.0137786865234375,261400
1997-02-14 00:00:00+00:00,6.965739106478756,7.0137786865234375,6.965739106478756,7.0137786865234375,101800
1997-02-18 00:00:00+00:00,7.205936232128659,7.205936232128659,7.013777932605229,7.109857082366943,9000
1997-02-19 00:00:00+00:00,6.917698782843513,7.109857082366944,6.917698782843513,7.109857082366943,400
1997-02-20 00:00:00+00:00,7.109858445718255,7.109858445718255,6.821620941162109,6.821620941162109,5400
1997-02-21 00:00:00+00:00,7.0137786865234375,7.0137786865234375,6.821620366344713,7.0137786865234375,4400
1997-02-24 00:00:00+00:00,6.917700440733583,7.0137796135215495,6.821621267945616,6.8696608543396,30000
1997-02-25 00:00:00+00:00,6.965740027127566,7.061819199915533,6.8696608543396,6.8696608543396,170400
1997-02-26 00:00:00+00:00,6.893680647536591,7.0137796135215495,6.8696608543396,6.8696608543396,9800
1997-02-27 00:00:00+00:00,7.061817841241824,7.350055304149654,7.061817841241824,7.157896995544434,37400
1997-02-28 00:00:00+00:00,7.1578969955444345,7.1578969955444345,7.1578969955444345,7.157896995544434,2800
1997-03-03 00:00:00+00:00,7.35005532570605,7.6382927894592285,7.35005532570605,7.6382927894592285,38600
1997-03-04 00:00:00+00:00,7.686331478165992,7.782410621643066,7.590252334688917,7.782410621643066,23200
1997-03-05 00:00:00+00:00,7.782412796263482,7.782412796263482,7.542214870452881,7.542214870452881,8200
1997-03-06 00:00:00+00:00,7.542214807295641,7.686333561575176,7.253977298736572,7.253977298736572,50400
1997-03-07 00:00:00+00:00,7.205936955470665,7.350055694580077,7.205936955470665,7.350055694580078,3800
1997-03-10 00:00:00+00:00,7.350054956771232,7.350054956771232,7.109857082366944,7.109857082366943,32000
1997-03-11 00:00:00+00:00,7.302016883496417,7.302016883496417,7.205937713976727,7.253977298736572,20200
1997-03-12 00:00:00+00:00,7.205936572695739,7.3020157269983486,7.061817841241824,7.157896995544434,71200
1997-03-13 00:00:00+00:00,7.2059335708618155,7.2059335708618155,7.109854456583658,7.205933570861816,2400
1997-03-14 00:00:00+00:00,7.109859792809738,7.302018165588379,7.109859792809738,7.302018165588379,37000
