"('date', '')","('open', 'CSPI')","('high', 'CSPI')","('low', 'CSPI')","('close', 'CSPI')","('volume', 'CSPI')"
1982-01-29 00:00:00+00:00,1.9359700679779053,1.9648650428925856,1.9359700679779053,1.9359700679779053,101156
1982-02-01 00:00:00+00:00,1.9359702637481746,1.9359702637481746,1.9070752859115603,1.90707528591156,72939
1982-02-02 00:00:00+00:00,1.9070752859115603,1.9359702637481746,1.9070752859115603,1.90707528591156,28483
1982-02-03 00:00:00+00:00,1.9070752859115603,1.964865241584789,1.9070752859115603,1.90707528591156,18102
1982-02-04 00:00:00+00:00,1.9070752859115603,1.964865241584789,1.9070752859115603,1.90707528591156,7986
1982-02-05 00:00:00+00:00,1.9070752859115603,1.964865241584789,1.9070752859115603,1.90707528591156,3993
1982-02-08 00:00:00+00:00,1.9359700679779053,2.022654992721946,1.9359700679779053,1.9359700679779053,4259
1982-02-09 00:00:00+00:00,1.9359702637481746,1.964865241584789,1.9070752859115603,1.90707528591156,7986
1982-02-10 00:00:00+00:00,1.9070752859115603,1.964865241584789,1.9070752859115603,1.90707528591156,2130
1982-02-11 00:00:00+00:00,1.9070752859115603,1.964865241584789,1.9070752859115603,1.90707528591156,799
1982-02-12 00:00:00+00:00,1.9070752859115603,1.964865241584789,1.9070752859115603,1.90707528591156,3993
1982-02-16 00:00:00+00:00,1.9070752859115603,1.964865241584789,1.9070752859115603,1.90707528591156,6123
1982-02-17 00:00:00+00:00,1.9070752859115603,1.964865241584789,1.9070752859115603,1.90707528591156,2130
1982-02-18 00:00:00+00:00,1.9070752859115603,1.964865241584789,1.9070752859115603,1.90707528591156,3727
1982-02-19 00:00:00+00:00,1.9070752859115603,1.964865241584789,1.9070752859115603,1.90707528591156,799
1982-02-22 00:00:00+00:00,1.9070752859115603,1.964865241584789,1.9070752859115603,1.90707528591156,1863
1982-02-23 00:00:00+00:00,1.9070752859115603,1.964865241584789,1.9070752859115603,1.90707528591156,1331
1982-02-24 00:00:00+00:00,1.9070752859115603,1.964865241584789,1.9070752859115603,1.90707528591156,799
1982-02-25 00:00:00+00:00,1.9070752859115603,1.9359702637481746,1.9070752859115603,1.90707528591156,6389
1982-02-26 00:00:00+00:00,1.9070752859115603,1.9070752859115603,1.9070752859115603,1.90707528591156,0
1982-03-01 00:00:00+00:00,1.9070752859115603,1.9359702637481746,1.9070752859115603,1.90707528591156,3194
1982-03-02 00:00:00+00:00,1.9070752859115603,1.9359702637481746,1.9070752859115603,1.90707528591156,1331
1982-03-03 00:00:00+00:00,1.9070752859115603,1.9359702637481746,1.9070752859115603,1.90707528591156,10116
1982-03-04 00:00:00+00:00,1.9070752859115603,1.9359702637481746,1.9070752859115603,1.90707528591156,8518
1982-03-05 00:00:00+00:00,1.9070752859115603,1.9359702637481746,1.9070752859115603,1.90707528591156,4792
1982-03-08 00:00:00+00:00,1.9070752859115603,1.9359702637481746,1.9070752859115603,1.90707528591156,2130
1982-03-09 00:00:00+00:00,1.9070752859115603,1.9070752859115603,1.9070752859115603,1.90707528591156,0
1982-03-10 00:00:00+00:00,1.9070752859115603,1.9359702637481746,1.9070752859115603,1.90707528591156,2662
1982-03-11 00:00:00+00:00,1.9070752859115603,1.9359702637481746,1.9070752859115603,1.90707528591156,3993
1982-03-12 00:00:00+00:00,1.9070752859115603,1.9359702637481746,1.9070752859115603,1.90707528591156,799
1982-03-15 00:00:00+00:00,1.9070752859115603,1.9359702637481746,1.9070752859115603,1.90707528591156,2130
1982-03-16 00:00:00+00:00,1.9070752859115603,1.9359702637481746,1.9070752859115603,1.90707528591156,1331
1982-03-17 00:00:00+00:00,1.9070752859115603,1.9359702637481746,1.9070752859115603,1.90707528591156,1863
1982-03-18 00:00:00+00:00,1.9070752859115603,1.9070752859115603,1.9070752859115603,1.90707528591156,0
1982-03-19 00:00:00+00:00,1.9070752859115603,1.9359702637481746,1.9070752859115603,1.90707528591156,1863
1982-03-22 00:00:00+00:00,1.9070752859115603,1.9359702637481746,1.9070752859115603,1.90707528591156,266
1982-03-23 00:00:00+00:00,1.9070752859115603,1.9070752859115603,1.9070752859115603,1.90707528591156,0
1982-03-24 00:00:00+00:00,1.9070752859115603,1.9359702637481746,1.9070752859115603,1.90707528591156,2130
1982-03-25 00:00:00+00:00,1.9070752859115603,1.9070752859115603,1.9070752859115603,1.90707528591156,0
1982-03-26 00:00:00+00:00,1.9070752859115603,1.9359702637481746,1.9070752859115603,1.90707528591156,1331
1982-03-29 00:00:00+00:00,1.9070752859115603,1.9070752859115603,1.9070752859115603,1.90707528591156,0
1982-03-30 00:00:00+00:00,1.9070752859115603,1.9070752859115603,1.9070752859115603,1.90707528591156,0
1982-03-31 00:00:00+00:00,1.9070752859115603,1.9359702637481746,1.9070752859115603,1.90707528591156,1863
1982-04-01 00:00:00+00:00,1.9070752859115603,1.9070752859115603,1.9070752859115603,1.90707528591156,0
1982-04-02 00:00:00+00:00,1.9070752859115603,1.9359702637481746,1.9070752859115603,1.90707528591156,266
1982-04-05 00:00:00+00:00,1.9070752859115603,1.9070752859115603,1.9070752859115603,1.90707528591156,0
1982-04-06 00:00:00+00:00,1.9070752859115603,1.9359702637481746,1.9070752859115603,1.90707528591156,532
1982-04-07 00:00:00+00:00,1.9070748196545753,1.9070748196545753,1.849284291267395,1.849284291267395,7720
1982-04-08 00:00:00+00:00,1.849284291267395,1.9070748196545753,1.849284291267395,1.849284291267395,266
1982-04-12 00:00:00+00:00,1.849284291267395,1.9070748196545753,1.849284291267395,1.849284291267395,1065
1982-04-13 00:00:00+00:00,1.849284291267395,1.849284291267395,1.849284291267395,1.849284291267395,0
1982-04-14 00:00:00+00:00,1.849284291267395,1.849284291267395,1.849284291267395,1.849284291267395,0
1982-04-15 00:00:00+00:00,1.849284291267395,1.935969790426715,1.849284291267395,1.849284291267395,2130
1982-04-16 00:00:00+00:00,1.878178954124451,1.9648644390722558,1.878178954124451,1.8781789541244507,68147
1982-04-19 00:00:00+00:00,2.022655487060547,2.138236001810222,2.022655487060547,2.022655487060547,16238
1982-04-20 00:00:00+00:00,2.022655487060547,2.138236001810222,2.022655487060547,2.022655487060547,30081
1982-04-21 00:00:00+00:00,2.022655487060547,2.138236001810222,2.022655487060547,2.022655487060547,5058
1982-04-22 00:00:00+00:00,2.022655487060547,2.138236001810222,2.022655487060547,2.022655487060547,11180
1982-04-23 00:00:00+00:00,2.0515496730804443,2.1382351722213913,2.0515496730804443,2.0515496730804443,3461
1982-04-26 00:00:00+00:00,2.0515496730804443,2.1382351722213913,2.0515496730804443,2.0515496730804443,3993
1982-04-27 00:00:00+00:00,2.1093406677246094,2.19602545247358,2.1093406677246094,2.1093406677246094,29814
1982-04-28 00:00:00+00:00,2.1093406677246094,2.19602545247358,2.1093406677246094,2.1093406677246094,10914
1982-04-29 00:00:00+00:00,2.1382360458374023,2.253816416256144,2.1382360458374023,2.1382360458374023,33275
1982-04-30 00:00:00+00:00,2.1960248947143555,2.3116053608145557,2.1960248947143555,2.1960248947143555,18900
1982-05-03 00:00:00+00:00,2.1960248947143555,2.3116053608145557,2.1960248947143555,2.1960248947143555,5856
1982-05-04 00:00:00+00:00,2.2538161277770996,2.3405010643965793,2.2538161277770996,2.2538161277770996,11713
1982-05-05 00:00:00+00:00,2.369396448135376,2.427187002599601,2.369396448135376,2.369396448135376,25555
1982-05-06 00:00:00+00:00,2.369396448135376,2.427187002599601,2.369396448135376,2.369396448135376,20764
1982-05-07 00:00:00+00:00,2.3693958841948257,2.3982914479710806,2.311605930328369,2.311605930328369,13576
1982-05-10 00:00:00+00:00,2.2827105652926054,2.2827105652926054,2.2249200344085693,2.2249200344085693,13576
1982-05-11 00:00:00+00:00,2.224920846841407,2.224920846841407,2.1382360458374023,2.1382360458374023,23426
1982-05-12 00:00:00+00:00,2.1382360458374023,2.224920846841407,2.1382360458374023,2.1382360458374023,3461
1982-05-13 00:00:00+00:00,2.167130470275879,2.253815988376859,2.167130470275879,2.167130470275879,8518
1982-05-14 00:00:00+00:00,2.167130470275879,2.253815988376859,2.167130470275879,2.167130470275879,266
1982-05-17 00:00:00+00:00,2.167130470275879,2.253815988376859,2.167130470275879,2.167130470275879,4792
1982-05-18 00:00:00+00:00,2.167130475320337,2.19602545247358,2.1093406677246094,2.1093406677246094,5856
1982-05-19 00:00:00+00:00,2.1093406677246094,2.19602545247358,2.1093406677246094,2.1093406677246094,799
1982-05-20 00:00:00+00:00,2.1093406677246094,2.19602545247358,2.1093406677246094,2.1093406677246094,6921
1982-05-21 00:00:00+00:00,2.1093406677246094,2.1093406677246094,2.1093406677246094,2.1093406677246094,0
1982-05-24 00:00:00+00:00,2.1093406677246094,2.167130475320337,2.1093406677246094,2.1093406677246094,3461
1982-05-25 00:00:00+00:00,2.1093406677246094,2.167130475320337,2.1093406677246094,2.1093406677246094,9051
1982-05-26 00:00:00+00:00,2.109340201455376,2.1382351722213913,2.0515496730804443,2.0515496730804443,4792
1982-05-27 00:00:00+00:00,2.0226550396324865,2.0226550396324865,1.9648650884628296,1.9648650884628296,8785
1982-05-28 00:00:00+00:00,1.9648650884628296,2.0226550396324865,1.9648650884628296,1.9648650884628296,799
1982-06-01 00:00:00+00:00,1.9648650884628296,2.0226550396324865,1.9648650884628296,1.9648650884628296,1065
1982-06-02 00:00:00+00:00,1.9648650884628296,2.0226550396324865,1.9648650884628296,1.9648650884628296,1065
