"('date', '')","('open', 'AQNB')","('high', 'AQNB')","('low', 'AQNB')","('close', 'AQNB')","('volume', 'AQNB')"
2024-02-14 00:00:00+00:00,21.722452024332384,21.722452024332384,21.568657024225114,21.670318603515625,8300
2024-02-15 00:00:00+00:00,21.652939375740072,21.765895392528133,21.652939375740072,21.7572078704834,28600
2024-02-16 00:00:00+00:00,21.757209409092187,21.82672119140625,21.757209409092187,21.82672119140625,7400
2024-02-20 00:00:00+00:00,21.7789309911636,21.825850572985953,21.755470371606638,21.778060913085938,9300
2024-02-21 00:00:00+00:00,21.740697851313126,21.796306610107422,21.696383534051375,21.796306610107422,4900
2024-02-22 00:00:00+00:00,21.82672119140625,21.82672119140625,21.748520229141477,21.82672119140625,4700
2024-02-23 00:00:00+00:00,21.75720645030763,21.887540817260742,21.748517271538574,21.887540817260742,15400
2024-02-26 00:00:00+00:00,21.80065499197643,21.87885595904942,21.80065499197643,21.870166778564453,6900
2024-02-27 00:00:00+00:00,21.8301957758448,21.896232215349745,21.8301957758448,21.844097137451172,7800
2024-02-28 00:00:00+00:00,21.76589656520634,21.89623260498047,21.76589656520634,21.89623260498047,10900
2024-02-29 00:00:00+00:00,21.835405888815643,21.939674377441406,21.818029188454187,21.939674377441406,24800
2024-03-01 00:00:00+00:00,21.852789249067765,21.944023161693693,21.84757540912006,21.93099021911621,6000
2024-03-04 00:00:00+00:00,21.852785811396043,21.965743486937388,21.79196321254679,21.861474990844727,11100
2024-03-05 00:00:00+00:00,21.791963017517,21.93967575223958,21.774584658775165,21.835407257080078,34800
2024-03-06 00:00:00+00:00,21.81803027200689,21.950971565799893,21.665972120929773,21.73114013671875,58200
2024-03-07 00:00:00+00:00,21.73983321304878,21.93967939993179,21.73983321304878,21.93099021911621,9300
2024-03-08 00:00:00+00:00,21.93098746651077,22.004844665527344,21.844097326552514,22.004844665527344,12700
2024-03-11 00:00:00+00:00,21.957056745489837,21.96574592590332,21.896234139887145,21.96574592590332,7700
2024-03-12 00:00:00+00:00,21.94836341135277,22.009186005444793,21.870162459722625,21.887540817260742,81000
2024-03-13 00:00:00+00:00,21.82672007056341,21.939676089538903,21.82672007056341,21.91360855102539,271400
2024-03-14 00:00:00+00:00,22.03538895407853,22.03538895407853,21.929492950439453,21.929492950439453,24400
2024-03-15 00:00:00+00:00,21.885370108104237,21.99126780410019,21.885370108104237,21.98244285583496,24700
2024-03-18 00:00:00+00:00,21.929492950439453,22.008915794762075,21.90301810793637,21.929492950439453,21700
2024-03-19 00:00:00+00:00,22.000092260846294,22.04421531799987,21.938319307556593,22.017742156982422,17200
2024-03-20 00:00:00+00:00,21.94714613352214,22.150114906894302,21.94714613352214,22.123640060424805,30300
2024-03-21 00:00:00+00:00,22.09716357901925,22.150111580820656,22.01774073472382,22.035388946533203,34300
2024-03-22 00:00:00+00:00,22.01244613209988,22.15011228772637,22.01244613209988,22.105987548828125,11600
2024-03-25 00:00:00+00:00,22.097164644599545,22.097164644599545,22.00891684855058,22.061864852905273,8300
2024-03-26 00:00:00+00:00,21.991268427128745,22.133346226894485,21.9824434786135,22.101577758789062,18300
2024-03-27 00:00:00+00:00,22.097163799514778,22.101575431714487,22.061864009170513,22.08833885192871,20300
2024-03-28 00:00:00+00:00,22.06716015829676,22.150112648954238,22.057453220536846,22.061864852905273,60300
2024-04-01 00:00:00+00:00,22.017741437405004,22.123637444387423,22.017741437405004,22.105987548828125,14400
2024-04-02 00:00:00+00:00,22.14128685425846,22.14128685425846,22.061864009170513,22.08833885192871,19400
2024-04-03 00:00:00+00:00,22.06186710184953,22.15629220275183,22.044217204203196,22.123640060424805,46700
2024-04-04 00:00:00+00:00,22.07068980082884,22.105987909336402,22.00891684855058,22.061864852905273,51100
2024-04-05 00:00:00+00:00,22.00891733870435,22.079515240478443,22.00891733870435,22.026565551757812,12400
2024-04-08 00:00:00+00:00,22.026564357990985,22.03097767340522,21.982441302968528,21.99126625061035,14500
2024-04-09 00:00:00+00:00,21.982442011080106,22.02656506752388,21.982442011080106,22.0089168548584,5900
2024-04-10 00:00:00+00:00,21.97361635995154,21.982441307595217,21.938318252563477,21.938318252563477,27500
2024-04-11 00:00:00+00:00,21.88536821293431,22.015975079488246,21.850070106116828,21.929492950439453,28500
2024-04-12 00:00:00+00:00,21.938319444405238,22.07951524800153,21.938319444405238,21.973617553710938,40800
2024-04-15 00:00:00+00:00,21.947143684811046,21.982441792978506,21.938318736972505,21.95596694946289,28700
2024-04-16 00:00:00+00:00,21.93832065320211,22.01774350749955,21.8500728502953,21.90302085876465,99400
2024-04-17 00:00:00+00:00,21.92949555487691,22.079516313838216,21.92949555487691,22.000093460083008,11000
2024-04-18 00:00:00+00:00,21.973617907569736,22.06186570703523,21.973617907569736,21.98244285583496,31100
2024-04-19 00:00:00+00:00,21.929493789133968,21.97361684513997,21.929493789133968,21.95596694946289,13900
2024-04-22 00:00:00+00:00,21.99126625061035,22.052157211108263,21.938318247946075,21.99126625061035,20000
2024-04-23 00:00:00+00:00,21.982440944731795,22.070688736525227,21.982440944731795,22.035388946533203,10100
2024-04-24 00:00:00+00:00,22.09716357901925,22.09716357901925,22.026563999035197,22.035388946533203,14100
2024-04-25 00:00:00+00:00,22.017741093535818,22.017741093535818,21.982441302968528,21.99126625061035,8500
2024-04-26 00:00:00+00:00,21.99126780410019,22.071572645170946,21.98244285583496,21.98244285583496,20300
2024-04-29 00:00:00+00:00,22.000091198252175,22.026564357990985,21.982441302968528,21.99126625061035,16800
2024-04-30 00:00:00+00:00,22.000092260846294,22.061865214136,21.99126731277823,22.017742156982422,23900
2024-05-01 00:00:00+00:00,22.017741796474148,22.074219443360928,21.98244200477988,22.061864852905273,22200
2024-05-02 00:00:00+00:00,22.000091900627012,22.105987909336402,22.000091900627012,22.061864852905273,32000
2024-05-03 00:00:00+00:00,22.035390009134574,22.088339696675977,22.035390009134574,22.061864852905273,4300
2024-05-06 00:00:00+00:00,22.11481250206736,22.11481250206736,21.8588957491411,22.05303955078125,89300
2024-05-07 00:00:00+00:00,22.076866391230702,22.09716393912556,21.964791407684885,21.99126625061035,47100
2024-05-08 00:00:00+00:00,21.955967161009177,22.061864852905273,21.955967161009177,22.061864852905273,43300
2024-05-09 00:00:00+00:00,22.00009225369448,22.097164999224876,22.00009225369448,22.070690155029297,26800
2024-05-10 00:00:00+00:00,22.05303955078125,22.08569168925534,22.05303955078125,22.05303955078125,6100
2024-05-13 00:00:00+00:00,22.01774060088078,22.114811656395513,22.01774060088078,22.079513549804688,49600
2024-05-14 00:00:00+00:00,22.017741790194016,22.15011264263635,22.017741790194016,22.11481285095215,14600
2024-05-15 00:00:00+00:00,22.114812361197156,22.15011215209961,22.107753076291335,22.15011215209961,14000
2024-05-16 00:00:00+00:00,22.07951699949586,22.193355977896996,22.07951699949586,22.123640060424805,10000
2024-05-17 00:00:00+00:00,22.19423556250395,22.202178520540038,22.132462610623367,22.158937454223633,14100
2024-05-20 00:00:00+00:00,22.16599828378414,22.203062057495117,22.15893899827352,22.203062057495117,4500
2024-05-21 00:00:00+00:00,22.15893935107286,22.21188735961914,22.15893935107286,22.21188735961914,16400
2024-05-22 00:00:00+00:00,22.18541166892579,22.238361358642578,22.18541166892579,22.238361358642578,36900
2024-05-23 00:00:00+00:00,22.18541216053175,22.260423381032645,22.18541216053175,22.203062057495117,21900
2024-05-24 00:00:00+00:00,22.247184623741926,22.247184623741926,22.203061565498054,22.238361358642578,11900
2024-05-28 00:00:00+00:00,22.21188579961144,22.273658752441406,22.21188579961144,22.273658752441406,14200
2024-05-29 00:00:00+00:00,22.28248519016587,22.28248519016587,22.24718539579632,22.26042366027832,7600
2024-05-30 00:00:00+00:00,22.282482501813153,22.300132396868488,22.282482501813153,22.29130744934082,6000
2024-05-31 00:00:00+00:00,22.30895944192304,22.54722631482582,22.29130954520823,22.503103256225586,179500
2024-06-03 00:00:00+00:00,22.45015628420321,22.70607306561837,22.414856489146292,22.635475158691406,30400
2024-06-04 00:00:00+00:00,22.644298707444502,22.644298707444502,22.458979844413864,22.494277954101562,15200
2024-06-05 00:00:00+00:00,22.450156293110634,22.450156293110634,22.300135530432957,22.333669662475586,11500
2024-06-06 00:00:00+00:00,22.30895840132611,22.474863383058423,22.30895840132611,22.370731353759766,9300
2024-06-07 00:00:00+00:00,22.370732406117327,22.45015525817871,22.31072343053787,22.45015525817871,3200
2024-06-10 00:00:00+00:00,22.450155611802817,22.494278671115573,22.326608015990832,22.458980560302734,10600
2024-06-11 00:00:00+00:00,22.529577037497774,22.591349989896027,22.361906392997714,22.476627349853516,19100
2024-06-12 00:00:00+00:00,22.538403543484247,22.538403543484247,22.414855946960362,22.467803955078125,13700
2024-06-13 00:00:00+00:00,22.43250570507165,22.526930802474276,22.43250570507165,22.51192855834961,14800
2024-06-14 00:00:00+00:00,22.447406768798828,22.478770275211364,22.384679755973764,22.447406768798828,37400
2024-06-17 00:00:00+00:00,22.429488229821928,22.492215248922196,22.429488229821928,22.474292755126953,17600
2024-06-18 00:00:00+00:00,22.48504522589425,22.492215248922196,22.45637026133171,22.474292755126953,11500
2024-06-20 00:00:00+00:00,22.40260501068937,22.55494279312938,22.40260501068937,22.46533203125,7100
2024-06-21 00:00:00+00:00,22.483253139686163,22.496694154925528,22.456369400024414,22.456369400024414,7100
2024-06-24 00:00:00+00:00,22.456370077038923,22.5101375579834,22.456370077038923,22.5101375579834,44500
2024-06-25 00:00:00+00:00,22.537019774227222,22.537019774227222,22.465331508229333,22.474292755126953,55100
2024-06-26 00:00:00+00:00,22.483251193233517,22.533432802244636,22.483251193233517,22.519094467163086,3700
2024-06-27 00:00:00+00:00,22.492214499540122,22.581825256347656,22.492214499540122,22.581825256347656,6100
2024-06-28 00:00:00+00:00,22.58182439375862,22.58182439375862,22.51013613288757,22.563901901245117,37700
2024-07-01 00:00:00+00:00,22.62662801242778,22.689355024537523,22.54597850852014,22.608705520629883,7000
2024-07-02 00:00:00+00:00,22.528055836912706,22.671432351785718,22.528055836912706,22.644550323486328,13100
2024-07-03 00:00:00+00:00,22.62662827689446,22.796888532598743,22.581823756058924,22.761043548583984,12000
2024-07-05 00:00:00+00:00,22.61498076175322,22.754773136947833,22.61498076175322,22.725202560424805,5600
2024-07-08 00:00:00+00:00,22.67143440246582,22.796890146214608,22.67143440246582,22.67143440246582,6300
2024-07-09 00:00:00+00:00,22.805852073390277,22.846176829873013,22.689357572803225,22.725202560424805,6500
2024-07-10 00:00:00+00:00,22.671433994696866,22.821980542651072,22.671433994696866,22.805850982666016,3400
2024-07-11 00:00:00+00:00,22.983279095990213,22.985070319739545,22.912486446683424,22.967147827148438,3600
2024-07-12 00:00:00+00:00,22.931304708240987,23.029876708984375,22.716239923223306,23.029876708984375,5700
2024-07-15 00:00:00+00:00,22.97611038817956,23.02987786902955,22.962669372558594,22.962669372558594,6600
2024-07-16 00:00:00+00:00,23.01195377167717,23.020915017860982,22.71623948434322,22.81660270690918,11400
2024-07-17 00:00:00+00:00,22.805851984230685,22.850656509399414,22.805851984230685,22.850656509399414,4600
2024-07-18 00:00:00+00:00,22.922341257178875,22.98506826646131,22.922341257178875,22.940263748168945,10700
2024-07-19 00:00:00+00:00,22.85065508397595,22.967147867657676,22.85065508397595,22.904420852661133,4800
2024-07-22 00:00:00+00:00,22.92055097745719,22.922343910436854,22.814810661232276,22.832733154296875,21800
2024-07-23 00:00:00+00:00,22.814810250838224,22.92234349810849,22.77896697453679,22.792407989501953,8400
2024-07-24 00:00:00+00:00,22.85065669431448,22.85961794125736,22.770007181011664,22.81481170654297,13100
2024-07-25 00:00:00+00:00,22.761045680011264,22.886501426628143,22.725202401822923,22.837215423583984,13300
2024-07-26 00:00:00+00:00,22.787928969136672,22.895460510754695,22.778967722471332,22.859617233276367,8900
2024-07-29 00:00:00+00:00,22.80584873311653,22.83273076071234,22.770003750745012,22.77896499633789,6900
2024-07-30 00:00:00+00:00,22.770005996758773,22.850655505867064,22.770005996758773,22.805850982666016,7000
2024-07-31 00:00:00+00:00,22.77000543760151,22.913381959343607,22.447407409090314,22.563901901245117,141200
2024-08-01 00:00:00+00:00,22.6087047837509,22.72967903566948,22.6087047837509,22.716238021850586,23700
2024-08-02 00:00:00+00:00,22.662474865010864,22.716240635655755,22.599746138544955,22.67143440246582,16000
2024-08-05 00:00:00+00:00,22.563902465544754,22.608706988766066,22.03520088745489,22.49221420288086,24100
2024-08-06 00:00:00+00:00,22.60870694697094,22.61766819343524,22.49221416130109,22.554941177368164,14700
2024-08-07 00:00:00+00:00,22.563901901245117,22.635590162116166,22.51013613288757,22.563901901245117,10000
2024-08-08 00:00:00+00:00,22.58182387117144,22.58182387117144,22.519992469858828,22.57286262512207,5100
2024-08-09 00:00:00+00:00,22.49221330084118,22.572862806751527,22.27714852147456,22.537017822265625,40200
2024-08-12 00:00:00+00:00,22.51909619151098,22.653513179292425,22.366758419983938,22.554941177368164,43200
2024-08-13 00:00:00+00:00,22.590782471398718,22.68039321899414,22.56390044354809,22.68039321899414,28300
2024-08-14 00:00:00+00:00,22.680393039423077,22.725199267457462,22.62662727496465,22.716238021850586,22100
2024-08-15 00:00:00+00:00,22.64454973081035,22.77896499633789,22.63648409702191,22.77896499633789,14900
2024-08-16 00:00:00+00:00,22.725200613781997,22.787927627563477,22.725200613781997,22.787927627563477,11100
2024-08-19 00:00:00+00:00,22.787929012106822,22.796890258789062,22.680395761102993,22.796890258789062,14800
2024-08-20 00:00:00+00:00,22.805849778602433,22.81480931542321,22.752082302580295,22.761043548583984,19100
2024-08-21 00:00:00+00:00,22.77896551825914,22.787926764057346,22.770004272460938,22.770004272460938,10200
2024-08-22 00:00:00+00:00,22.79420119132786,22.805850982666016,22.743122257328345,22.805850982666016,6000
2024-08-23 00:00:00+00:00,22.805851505471303,22.849760417786147,22.778967765424586,22.796890258789062,7700
2024-08-26 00:00:00+00:00,22.85065512450108,22.886500109810086,22.787928109393295,22.841693878173828,12300
2024-08-27 00:00:00+00:00,22.81033100535484,22.81570809513741,22.76104500377498,22.783447265625,17000
2024-08-28 00:00:00+00:00,22.761044750281965,22.850655505867064,22.761044750281965,22.805850982666016,60200
2024-08-29 00:00:00+00:00,22.850654942262924,22.877538681030273,22.77000543514383,22.877538681030273,38700
2024-08-30 00:00:00+00:00,22.7789682436196,22.94026726891995,22.7789682436196,22.850656509399414,41500
2024-09-03 00:00:00+00:00,22.94026581264846,22.94026581264846,22.805850536492017,22.906213760375977,14500
2024-09-04 00:00:00+00:00,22.940265094895842,23.047796628783374,22.84169309784651,23.011953353881836,17100
2024-09-05 00:00:00+00:00,22.970734512377014,23.04779815673828,22.970734512377014,23.04779815673828,11500
2024-09-06 00:00:00+00:00,23.04779815673828,23.065720649968682,23.01195487946051,23.04779815673828,10800
2024-09-09 00:00:00+00:00,23.011951933518365,23.065717697143555,22.972522795295728,23.065717697143555,13200
2024-09-10 00:00:00+00:00,23.065719564807207,23.173252809947513,22.980590289742388,23.128446578979492,27400
2024-09-11 00:00:00+00:00,23.029876547431225,23.28974585322767,22.976109069666748,23.280784606933594,27200
2024-09-12 00:00:00+00:00,23.28974585322767,23.343511621809185,23.16429182347649,23.280784606933594,51100
2024-09-13 00:00:00+00:00,23.357881261407634,23.724998876894865,23.357881261407634,23.468015670776367,53000
2024-09-16 00:00:00+00:00,23.668094665550036,23.954446922634816,23.504727637661674,23.862667083740234,20600
2024-09-17 00:00:00+00:00,23.917733747811745,24.220605983949536,23.862666545937998,24.14718246459961,23300
2024-09-18 00:00:00+00:00,24.13800484986915,24.13800484986915,23.706641882785892,23.862667083740234,40100
2024-09-19 00:00:00+00:00,23.88102339090076,23.931502389797842,23.743354507898154,23.82595443725586,52000
2024-09-20 00:00:00+00:00,23.78006362242301,23.86266529618495,23.679105632146264,23.761707305908203,48200
2024-09-23 00:00:00+00:00,23.844308979670142,23.844308979670142,23.679105632146264,23.761707305908203,45400
2024-09-24 00:00:00+00:00,23.679107545928385,23.844310906804257,23.679107545928385,23.807600021362305,48000
2024-09-25 00:00:00+00:00,23.85348714804587,23.85348714804587,23.642394759700124,23.789241790771484,50100
2024-09-26 00:00:00+00:00,23.83513069152832,23.945266839462306,23.706639977734238,23.83513069152832,45600
2024-09-27 00:00:00+00:00,23.89020263478216,24.321565621261367,23.724999267454617,24.294031143188477,125000
2024-09-30 00:00:00+00:00,24.183895641880635,24.220606527101452,23.85348892211914,23.85348892211914,603400
2024-10-01 00:00:00+00:00,23.862667622027168,23.862667622027168,23.468015531266403,23.53226089477539,42200
2024-10-02 00:00:00+00:00,23.532261039505816,23.697464404147755,23.486371994018555,23.486371994018555,20900
2024-10-03 00:00:00+00:00,23.568973683594475,23.568973683594475,23.48637200124808,23.513906478881836,9700
2024-10-04 00:00:00+00:00,23.504726535641282,23.53960283777495,23.367055908476694,23.412946701049805,9900
2024-10-07 00:00:00+00:00,23.43130492928278,23.51390661209715,23.339525087205164,23.42212677001953,14400
2024-10-08 00:00:00+00:00,23.367058544664555,23.51390734691072,23.367058544664555,23.481782913208008,5000
2024-10-09 00:00:00+00:00,23.51390265638082,23.58273621344308,23.357877476263273,23.495546340942383,54800
2024-10-10 00:00:00+00:00,23.495550145977653,23.587329987478732,23.385413986065384,23.458837509155273,18000
2024-10-11 00:00:00+00:00,23.376235692753266,23.54235634714532,23.376235692753266,23.541439056396484,429100
2024-10-14 00:00:00+00:00,23.578151830699973,23.578151830699973,23.422126625298542,23.468015670776367,17300
2024-10-15 00:00:00+00:00,23.504726272373837,23.624038830618066,23.504726272373837,23.55979347229004,8200
2024-10-16 00:00:00+00:00,23.60568427787213,23.706642277392135,23.53134346490195,23.596506118774414,99700
2024-10-17 00:00:00+00:00,23.468015531266403,23.66075337234823,23.458837372114424,23.53226089477539,8700
2024-10-18 00:00:00+00:00,23.55061721307935,23.58732984968726,23.477193690418382,23.53226089477539,7700
2024-10-21 00:00:00+00:00,23.54143920354711,23.559795521967732,23.449659361998872,23.504728317260742,15000
2024-10-22 00:00:00+00:00,23.458837511569826,23.541439193873813,23.458837511569826,23.468015670776367,5800
2024-10-23 00:00:00+00:00,23.45883737703341,23.568973536325387,23.45883737703341,23.550617218017578,7500
2024-10-24 00:00:00+00:00,23.57814800986077,23.57814800986077,23.385410198866342,23.495546340942383,46500
2024-10-25 00:00:00+00:00,23.50472830518325,23.57815182827314,23.458837509155273,23.458837509155273,5100
2024-10-28 00:00:00+00:00,23.4588354675127,23.532258984212476,23.440480901253796,23.523080825805664,5100
2024-10-29 00:00:00+00:00,23.495547232211425,23.559792588128424,23.495547232211425,23.536848068237305,10000
2024-10-30 00:00:00+00:00,23.550617218017578,23.57815169547929,23.536850854564157,23.550617218017578,5700
2024-10-31 00:00:00+00:00,23.57815170288086,23.67910795249576,23.495550021024666,23.57815170288086,61900
2024-11-01 00:00:00+00:00,23.55061721307935,23.65157521319625,23.49555000872234,23.53226089477539,19600
2024-11-04 00:00:00+00:00,23.532260899709772,23.587329854633193,23.52308274055587,23.550617218017578,16700
2024-11-05 00:00:00+00:00,23.523080838642755,23.60109430986587,23.48269904229641,23.55979347229004,28700
2024-11-06 00:00:00+00:00,23.495546215754544,23.63229778909948,23.495546215754544,23.5689697265625,8800
2024-11-07 00:00:00+00:00,23.468015536187313,23.624040740693943,23.468015536187313,23.550617218017578,6500
2024-11-08 00:00:00+00:00,23.573561738154346,23.633218897371034,23.541439056396484,23.541439056396484,42400
2024-11-11 00:00:00+00:00,23.62404075057806,23.67910795496966,23.587329864501953,23.587329864501953,9200
2024-11-12 00:00:00+00:00,23.587327816660373,23.669929491353756,23.587327816660373,23.633216857910156,8000
2024-11-13 00:00:00+00:00,23.527670921311508,23.527670921311508,23.412946566370778,23.477191925048828,13300
2024-11-14 00:00:00+00:00,23.44965922769067,23.66993154636678,23.44965922769067,23.587329864501953,9600
2024-11-15 00:00:00+00:00,23.504727149895285,23.67910691456598,23.504727149895285,23.57356071472168,42900
2024-11-18 00:00:00+00:00,23.63321875516527,23.6515750733607,23.54143891474298,23.596506118774414,9200
2024-11-19 00:00:00+00:00,23.651574947141345,23.835132876451496,23.633218629043874,23.706642150878906,22000
2024-11-20 00:00:00+00:00,23.752529418767807,23.752529418767807,23.550615186464313,23.64239501953125,9900
2024-11-21 00:00:00+00:00,23.70480787394702,23.816780373716178,23.587331629270185,23.660755157470703,9500
2024-11-22 00:00:00+00:00,23.780063897130937,23.780063897130937,23.641477732118986,23.651573181152344,16300
2024-11-25 00:00:00+00:00,23.789244114307714,23.789244114307714,23.568973546186466,23.587329864501953,5400
2024-11-26 00:00:00+00:00,23.715820717688324,23.806681517889782,23.321168624581475,23.468015670776367,48500
2024-11-27 00:00:00+00:00,23.431304645213352,23.59558896753564,23.431304645213352,23.53226089477539,12800
2024-11-29 00:00:00+00:00,23.477193979767222,23.557959330523232,23.44048309326172,23.44048309326172,120400
2024-12-02 00:00:00+00:00,23.48637184957036,23.622206154242836,23.44048280436533,23.53226089477539,14000
2024-12-03 00:00:00+00:00,23.477193690418382,23.58732984968726,23.449659212962445,23.53226089477539,13500
2024-12-04 00:00:00+00:00,23.541436901624767,23.72499656677246,23.523080584999054,23.72499656677246,23600
2024-12-05 00:00:00+00:00,23.72499669750507,23.752529422040645,23.624955996731984,23.651573181152344,7300
2024-12-06 00:00:00+00:00,23.743354787073844,23.743354787073844,23.601095947650727,23.706642150878906,11400
2024-12-09 00:00:00+00:00,23.624042518092946,23.70480787394702,23.53226267020355,23.660755157470703,10700
2024-12-10 00:00:00+00:00,23.679107945062498,23.679107945062498,23.541439058863677,23.550617218017578,9100
2024-12-11 00:00:00+00:00,23.54144083004799,23.679109726604587,23.54144083004799,23.660755157470703,32600
2024-12-12 00:00:00+00:00,23.568973392036124,23.6515750733607,23.52308259654755,23.596506118774414,17300
2024-12-13 00:00:00+00:00,23.724135658390676,23.87428826844705,23.630289829615368,23.705366134643555,30500
2024-12-16 00:00:00+00:00,23.83675072348284,23.94936608310389,23.72413715382221,23.855520248413086,11600
2024-12-17 00:00:00+00:00,23.76167395012504,23.949365615844727,23.747597701682196,23.949365615844727,15300
2024-12-18 00:00:00+00:00,23.949366607398243,23.968136132739385,23.7241376731859,23.817981719970703,26700
2024-12-19 00:00:00+00:00,23.72413770532785,23.86490556565622,23.714752942644562,23.78982925415039,26700
2024-12-20 00:00:00+00:00,23.771058425997357,23.930595802948762,23.726012283570547,23.88930320739746,7400
2024-12-23 00:00:00+00:00,23.780444491467104,23.939981877162047,23.714752942644562,23.78982925415039,13200
2024-12-24 00:00:00+00:00,23.78982786690352,23.836749887623345,23.714751559775586,23.752288818359375,14100
2024-12-26 00:00:00+00:00,23.89305684461644,23.905257214478237,23.769180847454496,23.808597564697266,7900
2024-12-27 00:00:00+00:00,23.808597533901057,23.907134851979606,23.78982800951647,23.836750030517578,13800
2024-12-30 00:00:00+00:00,23.789830047995196,23.921213150024414,23.766369035484338,23.921213150024414,31400
2024-12-31 00:00:00+00:00,23.817982138999664,23.949367028738653,23.57398546511401,23.667829513549805,136800
2025-01-02 00:00:00+00:00,23.714752197265625,23.785135230237373,23.657505683685034,23.714752197265625,12800
2025-01-03 00:00:00+00:00,23.714751503597725,23.855519355384093,23.667827693028705,23.695981979370117,12300
2025-01-06 00:00:00+00:00,23.68659782409668,23.834874563349086,23.68659782409668,23.68659782409668,10900
2025-01-07 00:00:00+00:00,23.667828213247816,23.723197057964025,23.602136666967635,23.658443450927734,14500
2025-01-08 00:00:00+00:00,23.63029037828939,23.71475144715225,23.63029037828939,23.63967514038086,22000
2025-01-10 00:00:00+00:00,23.649058600908713,23.82736370095224,23.620904316183825,23.63028907775879,17200
2025-01-13 00:00:00+00:00,23.630292200190617,23.745721381890622,23.611522674560547,23.611522674560547,16400
2025-01-14 00:00:00+00:00,23.611519554608865,23.799211206187604,23.611519554608865,23.63028907775879,8500
2025-01-15 00:00:00+00:00,23.74290462394922,23.74290462394922,23.63029105554475,23.672521591186523,7400
2025-01-16 00:00:00+00:00,23.677212181496753,23.78044277359518,23.649059685441056,23.726951599121094,7500
2025-01-17 00:00:00+00:00,23.761674913187843,23.780444438512617,23.667829076524416,23.733522415161133,9200
2025-01-21 00:00:00+00:00,23.7053694747741,24.0150595003963,23.686599948382316,23.79921531677246,10400
2025-01-22 00:00:00+00:00,23.740091590729826,24.015058156131786,23.740091590729826,23.817981719970703,6100
2025-01-23 00:00:00+00:00,23.930597167515952,24.00567347918817,23.799214069579683,23.84613609313965,9800
