"('date', '')","('open', 'ACM')","('high', 'ACM')","('low', 'ACM')","('close', 'ACM')","('volume', 'ACM')"
2024-03-04 00:00:00+00:00,88.2436474556311,88.6674222484362,87.87900158123801,88.50973510742188,534200
2024-03-05 00:00:00+00:00,88.16481095351551,88.52945685714316,87.00189451157951,87.2876968383789,599800
2024-03-06 00:00:00+00:00,87.82974426961516,88.58859308205618,87.64249263894851,88.14511108398438,620500
2024-03-07 00:00:00+00:00,88.44075737351076,89.78106812536213,88.32249952530694,89.29816436767578,678200
2024-03-08 00:00:00+00:00,89.69238503385732,90.60892105732175,89.5248405314425,90.40196228027344,720200
2024-03-11 00:00:00+00:00,89.97817133816218,90.22455186480673,88.65756780550021,90.0274429321289,532100
2024-03-12 00:00:00+00:00,89.9486124750572,90.66804702609703,89.44600154104795,90.55963897705078,546300
2024-03-13 00:00:00+00:00,90.28368686720349,90.89471332126175,89.86976935910151,90.11614990234375,502400
2024-03-14 00:00:00+00:00,90.48079127184644,90.95384523877173,88.78569187552593,89.5346908569336,700700
2024-03-15 00:00:00+00:00,89.06164650807217,90.56949431484536,89.06164650807217,90.2541275024414,2169700
2024-03-18 00:00:00+00:00,90.21470545085461,91.39732911422438,89.96832489440774,90.26397705078125,909600
2024-03-19 00:00:00+00:00,90.4413646967936,92.42226633015864,89.97817560066642,92.30400848388672,998400
2024-03-20 00:00:00+00:00,92.27443943849703,94.54114347068193,92.27443943849703,94.22577667236328,1238600
2024-03-21 00:00:00+00:00,95.27043083096487,97.04437382761539,94.73824793196972,96.97538757324219,1181100
2024-03-22 00:00:00+00:00,97.02465816398913,97.21190978917157,95.82232738869003,96.19682312011719,694700
2024-03-25 00:00:00+00:00,96.29535953508574,96.5515973758676,94.01880598361504,94.46228790283203,1440500
2024-03-26 00:00:00+00:00,94.81708124423557,95.95043317384652,94.71853053708179,95.45767211914062,683300
2024-03-27 00:00:00+00:00,96.14754173952618,96.33479336030187,95.13245509436068,95.90116119384766,539100
2024-03-28 00:00:00+00:00,95.87159058827687,97.29074484651069,95.68433897949963,96.6600112915039,830900
2024-04-01 00:00:00+00:00,96.58116613588487,97.2611787933096,95.81246009824142,96.3249282836914,509800
2024-04-02 00:00:00+00:00,95.59564971923828,95.96029562601572,95.14231042696592,95.59564971923828,527200
2024-04-03 00:00:00+00:00,95.40839172887235,96.54174364331122,95.29013388944571,96.36434936523438,569700
2024-04-04 00:00:00+00:00,97.14291792811947,97.221761504586,95.15216649543198,95.66463470458984,627900
2024-04-05 00:00:00+00:00,95.76318727690536,96.38407105497483,95.3098479818179,95.9800033569336,563000
2024-04-08 00:00:00+00:00,96.58117434583855,96.74871131311795,95.94058342036945,96.29537200927734,420100
2024-04-09 00:00:00+00:00,96.59103721273871,96.91625383877489,94.55100646898656,94.74810791015625,490600
2024-04-10 00:00:00+00:00,93.24025079375612,94.69881935859271,92.89531954659458,93.59503936767578,406700
2024-04-11 00:00:00+00:00,93.8217109363058,94.54114545450219,93.01358302872316,94.11737060546875,342900
2024-04-12 00:00:00+00:00,93.72315614129613,94.05823758636258,91.88023450971147,92.25473022460938,381400
2024-04-15 00:00:00+00:00,93.51619595689446,93.6344613213893,91.77182506448513,92.33357238769531,1154000
2024-04-16 00:00:00+00:00,92.22517536758784,92.93475260145135,91.23965310254142,92.56024932861328,778900
2024-04-17 00:00:00+00:00,92.77705224570947,92.94458920241408,90.87499424370765,91.19036102294922,731000
2024-04-18 00:00:00+00:00,91.58458906009965,92.68837676003561,91.27907954842195,91.89009857177734,596400
2024-04-19 00:00:00+00:00,91.89994629184041,92.30401400795095,91.41704251314296,91.99849700927734,535500
2024-04-22 00:00:00+00:00,92.79678025459589,92.80663006362877,91.27907506139213,91.30863952636719,454700
2024-04-23 00:00:00+00:00,92.11868897774319,93.49182486465233,91.44693845101655,92.74104309082031,625600
2024-04-24 00:00:00+00:00,92.72127937092084,93.51157668582886,92.35576554382997,92.86946105957031,577100
2024-04-25 00:00:00+00:00,92.49406731657915,93.0769132876136,91.63462708059967,92.45455169677734,815700
2024-04-26 00:00:00+00:00,92.4446746015196,93.47205806315682,92.20758089256472,92.90897369384766,613100
2024-04-29 00:00:00+00:00,93.31400086224174,94.25247988866488,92.54346510669122,92.83982849121094,523900
2024-04-30 00:00:00+00:00,92.33601302748983,93.19545326954992,91.21971748648376,91.2394790649414,538400
2024-05-01 00:00:00+00:00,91.24934926315765,92.8003013713773,90.92335108794914,91.78279876708984,422400
2024-05-02 00:00:00+00:00,91.8717187350087,93.10655366424268,91.19008744228456,93.08679962158203,486300
2024-05-03 00:00:00+00:00,94.1734465658062,94.1734465658062,93.04727778846399,93.57084655761719,654300
2024-05-06 00:00:00+00:00,94.49944920498014,95.90221984788535,94.49944920498014,95.1218032836914,981500
2024-05-07 00:00:00+00:00,94.9044706998646,95.72440288167357,90.15282842010956,92.01001739501953,1900400
2024-05-08 00:00:00+00:00,92.06929123854675,93.22510248452738,90.69615537140702,91.15057373046875,810000
2024-05-09 00:00:00+00:00,91.1209371792918,92.2273519914719,90.68628040833494,91.57535552978516,775300
2024-05-10 00:00:00+00:00,92.37552272771624,93.25472449189061,91.87170802500769,91.92110443115234,749100
2024-05-13 00:00:00+00:00,92.13843905997119,92.20758951400691,90.65663715620505,90.88385009765625,435100
2024-05-14 00:00:00+00:00,91.38766104601632,91.46668474959596,89.99476369685468,90.33064270019531,668600
2024-05-15 00:00:00+00:00,90.85421477182689,91.21972108252935,89.92561650539194,89.9848861694336,641700
2024-05-16 00:00:00+00:00,89.83670851245876,89.83670851245876,88.37466071605617,88.52284240722656,789600
2024-05-17 00:00:00+00:00,88.56236493571805,88.98714846389741,88.20673186390117,88.53273010253906,594700
2024-05-20 00:00:00+00:00,88.54260707118884,88.81921644508049,88.266005234132,88.48333740234375,403200
2024-05-21 00:00:00+00:00,87.92023330001362,89.04640197753906,87.47569580929736,89.04640197753906,706000
2024-05-22 00:00:00+00:00,88.79944904616863,89.45144550808557,87.5053444489408,88.15733337402344,723800
2024-05-23 00:00:00+00:00,88.58211616493621,88.83896393905243,87.76218396780298,88.1672134399414,818000
2024-05-24 00:00:00+00:00,88.68089726952486,88.91799098991376,87.60412488588567,87.92024230957031,611000
2024-05-28 00:00:00+00:00,88.01902638937675,88.33514380874468,85.06530354557951,85.42093658447266,1089200
2024-05-29 00:00:00+00:00,84.74919084814785,84.88749175577486,84.14659080627264,84.45282745361328,825700
2024-05-30 00:00:00+00:00,84.43306102315393,85.52959487048058,83.79094545376297,84.81832885742188,905500
2024-05-31 00:00:00+00:00,84.99614896324829,86.31988823723293,83.94901147565844,86.2803726196289,3643600
2024-06-03 00:00:00+00:00,86.45819616807017,86.80395596604171,83.87986785682536,84.68003845214844,793200
2024-06-04 00:00:00+00:00,84.6800321538535,84.83808708854603,83.5341018457904,84.05767059326172,819700
2024-06-05 00:00:00+00:00,84.40344262917837,85.26288294826729,83.70205726774707,85.20361328125,666600
2024-06-06 00:00:00+00:00,84.86774060513785,85.25300850906001,83.99841197119291,84.31452941894531,435800
2024-06-07 00:00:00+00:00,84.21573339375198,84.95663427404891,83.75143430287252,84.75906372070312,949700
2024-06-10 00:00:00+00:00,84.24537119012875,85.48020603411359,83.78107208289704,84.71955108642578,590500
2024-06-11 00:00:00+00:00,84.13670771741195,85.03567112925558,83.74155904777557,84.98627471923828,488400
2024-06-12 00:00:00+00:00,85.87535990903113,87.27813056818508,85.49009201724708,86.86322784423828,689900
2024-06-13 00:00:00+00:00,86.5767446884102,86.88298133459132,85.83584374171328,86.46807861328125,958100
2024-06-14 00:00:00+00:00,85.54935527623054,86.1124396556654,84.74918472041092,85.53947448730469,652800
2024-06-17 00:00:00+00:00,85.3715339273604,87.80168782404031,85.09493214776268,87.41641998291016,572900
2024-06-18 00:00:00+00:00,87.59423947911566,87.86096801628406,86.69528366473982,87.37690734863281,573100
2024-06-20 00:00:00+00:00,87.46581554798286,88.43392176727825,87.30775308296873,87.83132934570312,680300
2024-06-21 00:00:00+00:00,87.61400068790722,88.81920065236261,86.71503734048008,88.6907730102539,1029400
2024-06-24 00:00:00+00:00,89.15508000856569,90.78506358811129,88.91799381747143,89.99476623535156,835700
2024-06-25 00:00:00+00:00,89.76755370844472,90.01452066947473,87.46581982280507,88.17708587646484,708300
2024-06-26 00:00:00+00:00,87.69303717978354,87.97951979811423,87.10031789974937,87.51522064208984,759500
2024-06-27 00:00:00+00:00,87.84121167430592,88.3746612436034,87.10031075086508,87.81157684326172,1325000
2024-06-28 00:00:00+00:00,87.59424750772565,88.42406048773333,86.487840250161,87.0706787109375,1025100
2024-07-01 00:00:00+00:00,87.16946534494942,87.32752783380896,84.37380478896348,84.6405258178711,940700
2024-07-02 00:00:00+00:00,84.65040196346638,85.06530466870846,84.03792115798956,84.60100555419922,784600
2024-07-03 00:00:00+00:00,84.73966928206238,86.1460604130056,84.4227376658454,86.13615417480469,381500
2024-07-05 00:00:00+00:00,85.36363060429167,85.4428578381654,83.39270487036502,83.63040924072266,1240600
2024-07-08 00:00:00+00:00,83.59078543658444,83.88790454238253,82.61027954183442,82.62017822265625,765300
2024-07-09 00:00:00+00:00,82.62017412476074,82.96681684245442,81.44158888460221,81.58024597167969,683200
2024-07-10 00:00:00+00:00,81.59014452770602,83.17480990259635,81.4514874408398,82.90739440917969,929200
2024-07-11 00:00:00+00:00,83.84830391763059,85.9479730317413,83.52146606472802,85.3141098022461,1015100
2024-07-12 00:00:00+00:00,85.94796411314577,87.42367608278548,85.57161022101305,86.32432556152344,764000
2024-07-15 00:00:00+00:00,86.61153589436418,87.4632909124544,86.15594723105345,86.4233627319336,860400
2024-07-16 00:00:00+00:00,86.87896720988721,90.95946100503035,86.87896720988721,90.88023376464844,1061600
2024-07-17 00:00:00+00:00,90.31568458343524,90.74156210172997,88.73101912990002,88.7508316040039,649500
2024-07-18 00:00:00+00:00,89.19651634504832,90.38501546591125,88.48341838377958,88.72112274169922,700300
2024-07-19 00:00:00+00:00,88.89939868508836,89.09747809701393,87.70100086357462,88.3051528930664,567500
2024-07-22 00:00:00+00:00,88.92910623273666,89.79076750776385,87.95849901869758,89.34507751464844,719100
2024-07-23 00:00:00+00:00,88.82016606570835,89.88981305120251,88.68150896272711,88.93901824951172,625400
2024-07-24 00:00:00+00:00,88.62208404646624,88.83006969483037,86.2648982525157,86.52240753173828,1021000
2024-07-25 00:00:00+00:00,86.53232233245055,89.90962422760016,86.29461794830088,88.09716796875,1058700
2024-07-26 00:00:00+00:00,89.50355578909891,90.24636496030217,88.94891980302012,89.36489868164062,713900
2024-07-29 00:00:00+00:00,89.36488634931472,89.79076385095011,88.94890752809916,89.12718200683594,589900
2024-07-30 00:00:00+00:00,89.55307186676508,90.01856682305176,89.05786575262958,89.36489868164062,507000
2024-07-31 00:00:00+00:00,90.13741547147484,91.2961959195538,89.66201429582316,89.74124908447266,867300
2024-08-01 00:00:00+00:00,89.780866965567,91.65274540914967,88.49332808989054,89.60259246826172,956700
2024-08-02 00:00:00+00:00,88.22591474324693,88.40418922968347,86.21537931947346,87.3543472290039,1029300
2024-08-05 00:00:00+00:00,85.40324584738646,86.96809135346028,83.93743249209805,85.80931091308594,1037400
2024-08-06 00:00:00+00:00,86.16586222178002,92.35593853081595,85.4032481452548,90.1473159790039,2018200
2024-08-07 00:00:00+00:00,92.10832915426033,94.83196254323039,89.93932414650033,90.6920394897461,1438000
2024-08-08 00:00:00+00:00,91.62303501527754,97.04059097468674,91.05850036181735,95.98085021972656,2179900
2024-08-09 00:00:00+00:00,96.6048094174819,96.84250623594038,94.1981074063836,95.65401458740234,2437300
2024-08-12 00:00:00+00:00,95.42621328606455,95.42621328606455,92.95018280351879,94.03963470458984,977800
2024-08-13 00:00:00+00:00,94.64378708093109,95.07957086539602,93.07894155318462,94.2674331665039,639900
2024-08-14 00:00:00+00:00,94.45561194065593,94.87158324105631,93.53452831477206,94.52494049072266,1085200
2024-08-15 00:00:00+00:00,95.753050434168,96.4661484170086,94.26743215533187,95.50544738769531,624400
2024-08-16 00:00:00+00:00,95.44601516013175,96.60479548375731,95.3568741434135,95.53514862060547,406600
2024-08-19 00:00:00+00:00,95.60448308825832,96.7929821952645,95.24793411178096,96.68403625488281,433200
2024-08-20 00:00:00+00:00,96.37700739103087,96.37700739103087,94.78244316724712,95.50544738769531,330200
2024-08-21 00:00:00+00:00,95.67380973041793,96.89201996849124,95.24793221456652,96.27796173095703,454400
2024-08-22 00:00:00+00:00,96.25816276472098,96.54538320537873,95.30736797301529,95.50544738769531,395000
2024-08-23 00:00:00+00:00,96.17892861631493,97.74378169393356,95.62430020652417,97.21886444091797,342200
2024-08-26 00:00:00+00:00,97.41694010335611,98.78370615606866,97.25847053166737,98.625244140625,747900
2024-08-27 00:00:00+00:00,98.40735176827117,101.13098517910421,98.19936612364786,100.685302734375,1042300
2024-08-28 00:00:00+00:00,100.66548644031216,101.27954466988518,98.83322554470455,98.91246032714844,1101600
2024-08-29 00:00:00+00:00,98.99169303722967,100.33865418841492,98.07060941996689,98.57572174072266,939400
2024-08-30 00:00:00+00:00,99.15016707752363,100.30894755124315,98.19937226142719,99.17987823486328,1301500
2024-09-03 00:00:00+00:00,98.18946272414868,98.70448128821509,96.31758431219535,96.67413330078125,954800
2024-09-04 00:00:00+00:00,96.30767884026832,97.26837986958161,95.33707912959277,95.50544738769531,782000
2024-09-05 00:00:00+00:00,95.57477548950028,95.84218345368672,94.39618257582816,94.68340301513672,495300
2024-09-06 00:00:00+00:00,95.07956261708748,95.50544012689296,92.96008130491448,93.14826202392578,701100
2024-09-09 00:00:00+00:00,93.58404671592959,94.62398254902425,92.98980090683783,93.53453063964844,608300
2024-09-10 00:00:00+00:00,93.53452870166419,94.14857941729653,92.81152448548175,94.08915710449219,575200
2024-09-11 00:00:00+00:00,93.87126136184561,95.62429508005302,92.40545562705401,94.90129089355469,654800
2024-09-12 00:00:00+00:00,95.23804449519824,96.72366285316726,93.9802167206202,95.6044921875,712200
2024-09-13 00:00:00+00:00,96.15911401581732,97.56550504080487,95.86199489838673,96.88211822509766,571100
2024-09-16 00:00:00+00:00,97.01086495308675,97.64472811075535,96.39681426948303,97.46646118164062,466000
2024-09-17 00:00:00+00:00,98.0508058694557,98.58562935367489,96.2977796347194,96.60480499267578,759100
2024-09-18 00:00:00+00:00,96.7830770774428,98.64504921016912,96.1591125832683,97.29808807373047,1143800
2024-09-19 00:00:00+00:00,99.04120875415015,100.68529644646642,98.74408210538986,100.26931762695312,1204100
2024-09-20 00:00:00+00:00,100.21980285644531,101.04183915702292,99.49679869841309,100.21980285644531,1681800
2024-09-23 00:00:00+00:00,100.69519817135769,101.28944393060064,100.05142878374248,100.99232482910156,711600
2024-09-24 00:00:00+00:00,101.39839220256276,102.10158391541871,100.79424019248674,101.25973510742188,1020700
2024-09-25 00:00:00+00:00,101.66580843788785,102.00254494099308,99.5166158916126,100.09104919433594,1139800
2024-09-26 00:00:00+00:00,101.76484643246889,102.95333796684648,101.0418422522885,102.20063018798828,1096900
2024-09-27 00:00:00+00:00,102.51756382696492,103.62682059966833,102.11149121821096,102.24024963378906,1189100
2024-09-30 00:00:00+00:00,102.04217225685662,102.38881503089378,100.91310290356654,102.27986907958984,929500
2024-10-01 00:00:00+00:00,102.18082516857459,102.27986487762409,100.49712744599643,101.60638427734375,587700
2024-10-02 00:00:00+00:00,101.12996077960415,101.77511368187706,100.54436546241494,101.20936584472656,584800
2024-10-03 00:00:00+00:00,100.68332529267144,102.40041636521315,99.96869481780482,101.80489349365234,1123400
2024-10-04 00:00:00+00:00,103.0654161845276,103.54183902251917,102.19198314944121,102.9661636352539,515900
2024-10-07 00:00:00+00:00,102.51951933869046,104.8519882309173,102.37063673440282,104.41526794433594,768700
2024-10-08 00:00:00+00:00,104.70310762014104,105.2093054553633,103.02571912584935,103.86937713623047,678300
2024-10-09 00:00:00+00:00,103.87930700948476,104.8619201227163,103.2440740332465,104.2564697265625,518100
2024-10-10 00:00:00+00:00,103.79990237445776,103.91900240535655,102.92646176128444,103.3631820678711,603700
2024-10-11 00:00:00+00:00,103.42272876000861,105.10012481778517,103.15474612661333,105.03064727783203,571700
2024-10-14 00:00:00+00:00,105.07034956810493,105.90408004561512,104.54430425646392,105.56661987304688,707600
2024-10-15 00:00:00+00:00,105.47728988303159,106.75766821007214,105.15967718293128,105.41773986816406,706300
2024-10-16 00:00:00+00:00,105.66587959034649,107.45245583837351,105.44751942975603,106.45991516113281,678200
2024-10-17 00:00:00+00:00,106.83706671603349,107.09512938541546,105.70557106814499,106.74774169921875,476900
2024-10-18 00:00:00+00:00,107.0355750189693,107.12490761095279,105.82468184389886,107.085205078125,481500
2024-10-21 00:00:00+00:00,106.67826669172669,107.0951319250482,106.04303374299569,106.68818664550781,389400
2024-10-22 00:00:00+00:00,105.93385918839994,106.33086936148771,104.80235596315208,105.58646392822266,452400
2024-10-23 00:00:00+00:00,105.34826788950902,105.97356579608883,103.90908692266527,104.58401489257812,398100
2024-10-24 00:00:00+00:00,104.34579736092832,105.04058036975626,103.51206683731597,104.10758972167969,446100
2024-10-25 00:00:00+00:00,104.68326446631083,104.68326446631083,102.87684077069329,103.7105712890625,346400
2024-10-28 00:00:00+00:00,104.38549095268488,105.37803153241371,104.04803079036924,105.13982391357422,451700
2024-10-29 00:00:00+00:00,104.47483563580548,107.8494755120042,104.22670046215093,107.65096282958984,1149500
2024-10-30 00:00:00+00:00,107.3730472962593,109.15962348654016,106.4996142546132,106.569091796875,608900
2024-10-31 00:00:00+00:00,106.21176665275566,106.96609202053457,105.14974856438565,106.00333404541016,769300
2024-11-01 00:00:00+00:00,106.94624725642683,107.84946281700412,105.90407662075822,107.59140014648438,729500
2024-11-04 00:00:00+00:00,106.71795974124478,108.52438329244804,106.71795974124478,107.23408508300781,575400
2024-11-05 00:00:00+00:00,107.24401516924723,109.1794663158529,107.21423259027466,109.09014129638672,500400
2024-11-06 00:00:00+00:00,112.95112509883516,114.87664874405831,111.88910694290561,113.26873779296875,1100900
2024-11-07 00:00:00+00:00,113.25880840059777,113.43746601138481,108.20677281208218,109.89409637451172,1241900
2024-11-08 00:00:00+00:00,109.5665512084961,110.99581203021046,108.63356066404549,109.5665512084961,1232100
2024-11-11 00:00:00+00:00,109.57648246692524,111.31342849651536,109.5367799346937,110.7476806640625,866400
2024-11-12 00:00:00+00:00,111.0156638950703,111.53178924440485,110.35066351466212,111.32335662841797,644600
2024-11-13 00:00:00+00:00,111.204258150096,114.01315007810592,110.77746535689137,111.6707534790039,1050400
2024-11-14 00:00:00+00:00,111.08514546194884,111.184398010425,105.8842346824609,106.40035247802734,1817300
2024-11-15 00:00:00+00:00,106.40035263364315,106.40035263364315,104.97109927403122,106.13236999511719,1009100
2024-11-18 00:00:00+00:00,106.20184730206552,108.85192896407602,106.20184730206552,108.31595611572266,1680100
2024-11-19 00:00:00+00:00,105.97355730570378,108.7427465086689,105.97355730570378,108.01819610595703,1233500
2024-11-20 00:00:00+00:00,109.02066232136784,109.35813008303175,106.58894073644501,108.65342712402344,717600
2024-11-21 00:00:00+00:00,108.96111321820693,112.3159055192584,108.89163567441213,111.72037506103516,1159600
2024-11-22 00:00:00+00:00,112.93126402948127,115.88903823866718,112.35558868563218,115.44239044189453,1580400
2024-11-25 00:00:00+00:00,116.59374942042916,117.23890234665443,115.38284863604909,116.01807403564453,1395100
2024-11-26 00:00:00+00:00,116.07761901665019,116.75254692101203,114.95605087560816,115.86918640136719,716200
2024-11-27 00:00:00+00:00,116.58381683804251,117.67560997297036,114.6086631834698,115.86918640136719,1268500
2024-11-29 00:00:00+00:00,116.12725578175953,116.79225619832725,115.44240031164652,116.09748077392578,422300
2024-12-02 00:00:00+00:00,115.95852536309965,115.95852536309965,114.3506067922391,115.07516479492188,884200
2024-12-03 00:00:00+00:00,114.14217056200943,114.57889085518066,112.95112485470376,113.8047103881836,1017900
2024-12-04 00:00:00+00:00,113.6558352328503,114.13225051801244,113.11986235767954,114.07270050048828,659900
2024-12-05 00:00:00+00:00,114.29105164767385,114.29105164767385,112.90149329265213,113.36798858642578,650700
2024-12-06 00:00:00+00:00,113.87419003843596,113.87419003843596,112.54418165389714,112.90149688720703,397600
2024-12-09 00:00:00+00:00,112.90150179586762,113.62605982060457,111.41269078317485,111.6707534790039,607200
2024-12-10 00:00:00+00:00,111.68067259975858,112.45486068146563,110.04298655601103,111.63105010986328,664600
2024-12-11 00:00:00+00:00,112.90149563063744,112.97097317120308,111.59134231391094,111.92880249023438,731300
2024-12-12 00:00:00+00:00,111.88911130972144,112.01813886870755,110.58887790308314,111.19432830810547,630600
2024-12-13 00:00:00+00:00,110.51939726240543,111.43253282152251,110.43007224079973,110.67820739746094,782900
2024-12-16 00:00:00+00:00,110.31095907813526,111.42260725002751,109.56655364568114,109.86431884765625,963600
2024-12-17 00:00:00+00:00,109.36805206111305,110.21171006374333,108.25640385362789,109.57648468017578,851100
2024-12-18 00:00:00+00:00,110.17201006112576,110.27126260974708,106.00334243915788,106.13236999511719,809400
2024-12-19 00:00:00+00:00,107.44251984701012,108.2167003026706,105.96363647472317,106.24154663085938,702700
2024-12-20 00:00:00+00:00,105.67579751121028,108.03804138221464,105.67579751121028,107.18445587158203,2456700
2024-12-23 00:00:00+00:00,106.38050466159403,107.20431519906592,105.69564920604702,107.11498260498047,476500
2024-12-24 00:00:00+00:00,107.08520824860561,107.66088363292694,106.41028031551814,107.60133361816406,136400
2024-12-26 00:00:00+00:00,106.86684795708737,108.08767626550693,106.86684795708737,107.77998352050781,303300
2024-12-27 00:00:00+00:00,107.07528275021818,108.07775092845847,106.20184970305372,106.87677764892578,240800
2024-12-30 00:00:00+00:00,105.74528224840407,106.93632800491486,105.05049924670259,106.25148010253906,444200
2024-12-31 00:00:00+00:00,106.62863609687314,106.94624878340012,105.7155005696685,106.02318572998047,384900
2025-01-02 00:00:00+00:00,106.4609741049888,107.29673885617065,105.08792876049266,105.7645034790039,687800
2025-01-03 00:00:00+00:00,105.58541310991198,107.47583560590155,105.29687310165993,107.20719909667969,419600
2025-01-06 00:00:00+00:00,107.07785864518175,108.0728210677095,106.37143623610235,106.69976806640625,590700
2025-01-07 00:00:00+00:00,106.70971196863587,107.32659135798349,105.36651431519476,106.60026550292969,585600
2025-01-08 00:00:00+00:00,105.73465197264701,106.78931728911998,105.06802897976517,106.77936553955078,967800
2025-01-10 00:00:00+00:00,106.99825527493675,107.54548002945668,104.5108493244992,105.336669921875,1198100
2025-01-13 00:00:00+00:00,105.0978716674602,108.15240581813052,104.988425200257,107.92356872558594,1233800
2025-01-14 00:00:00+00:00,108.45089465048153,109.92344224814359,108.0628599466236,109.33641052246094,988000
2025-01-15 00:00:00+00:00,109.66475307521809,110.68956309652437,108.39120246268365,108.69963836669922,924600
2025-01-16 00:00:00+00:00,108.70959466769153,108.91853586215669,105.68490804079275,107.30669403076172,1122200
2025-01-17 00:00:00+00:00,107.75443251519364,108.58024555000999,106.98830720517265,108.38125610351562,3398400
2025-01-21 00:00:00+00:00,109.73439657013681,111.31638303526331,108.91852776106724,110.49057006835938,831000
2025-01-22 00:00:00+00:00,110.81890850159296,111.08755259840335,109.59510901022317,110.04283905029297,645100
2025-01-23 00:00:00+00:00,109.8040513318686,110.00304077595658,107.57533767604832,107.7842788696289,773300
