"('date', '')","('open', 'CBRL')","('high', 'CBRL')","('low', 'CBRL')","('close', 'CBRL')","('volume', 'CBRL')"
1981-11-05 00:00:00+00:00,0.2785898745059967,0.2855546504495453,0.2785898745059967,0.2785898745059967,1021739
1981-11-06 00:00:00+00:00,0.2785898745059967,0.2925189440757493,0.2785898745059967,0.2785898745059967,587756
1981-11-09 00:00:00+00:00,0.2785898745059967,0.2855546504495453,0.2785898745059967,0.2785898745059967,367348
1981-11-10 00:00:00+00:00,0.278589937252469,0.278589937252469,0.2716251313686371,0.2716251313686371,746655
1981-11-11 00:00:00+00:00,0.2716251313686371,0.278589937252469,0.2716251313686371,0.2716251313686371,235786
1981-11-12 00:00:00+00:00,0.2716251313686371,0.28555471476468597,0.2716251313686371,0.2716251313686371,172568
1981-11-13 00:00:00+00:00,0.2716251313686371,0.28555471476468597,0.2716251313686371,0.2716251313686371,225534
1981-11-16 00:00:00+00:00,0.27162519723469764,0.27859000480741714,0.26466041803359985,0.26466041803359985,175985
1981-11-17 00:00:00+00:00,0.26466041803359985,0.27859000480741714,0.26466041803359985,0.26466041803359985,61509
1981-11-18 00:00:00+00:00,0.26466041803359985,0.27859000480741714,0.26466041803359985,0.26466041803359985,56384
1981-11-19 00:00:00+00:00,0.26466041803359985,0.27859000480741714,0.26466041803359985,0.26466041803359985,34172
1981-11-20 00:00:00+00:00,0.26466041803359985,0.27162519723469764,0.26466041803359985,0.26466041803359985,78595
1981-11-23 00:00:00+00:00,0.26466041803359985,0.27859000480741714,0.26466041803359985,0.26466041803359985,102516
1981-11-24 00:00:00+00:00,0.26466041803359985,0.27859000480741714,0.26466041803359985,0.26466041803359985,128145
1981-11-25 00:00:00+00:00,0.26466041803359985,0.27859000480741714,0.26466041803359985,0.26466041803359985,70052
1981-11-27 00:00:00+00:00,0.26466041803359985,0.27859000480741714,0.26466041803359985,0.26466041803359985,10252
1981-11-30 00:00:00+00:00,0.26466024081747813,0.27162501535497274,0.2576954662799835,0.2576954662799835,87138
1981-12-01 00:00:00+00:00,0.2576957129635289,0.26466049416817716,0.2507309317588806,0.2507309317588806,114476
1981-12-02 00:00:00+00:00,0.2507309317588806,0.26466049416817716,0.2507309317588806,0.2507309317588806,324633
1981-12-03 00:00:00+00:00,0.2507309317588806,0.26466049416817716,0.2507309317588806,0.2507309317588806,104224
1981-12-04 00:00:00+00:00,0.2507307869908825,0.26466034135747435,0.24376600980758667,0.24376600980758667,82013
1981-12-07 00:00:00+00:00,0.24376600980758667,0.25769556417417844,0.24376600980758667,0.24376600980758667,111059
1981-12-08 00:00:00+00:00,0.24376596742131793,0.24376596742131793,0.2368011772632599,0.2368011772632599,201614
1981-12-09 00:00:00+00:00,0.2368011772632599,0.24376596742131793,0.2368011772632599,0.2368011772632599,37589
1981-12-10 00:00:00+00:00,0.24376600980758667,0.2507307869908825,0.24376600980758667,0.24376600980758667,82013
1981-12-11 00:00:00+00:00,0.24376596742131793,0.25073074339357165,0.2368011772632599,0.2368011772632599,129853
1981-12-14 00:00:00+00:00,0.2368011335925493,0.24376592246616555,0.2298363447189331,0.2298363447189331,63218
1981-12-15 00:00:00+00:00,0.2368011772632599,0.25073074339357165,0.2368011772632599,0.2368011772632599,116184
1981-12-16 00:00:00+00:00,0.2368011772632599,0.25073074339357165,0.2368011772632599,0.2368011772632599,46132
1981-12-17 00:00:00+00:00,0.2368011772632599,0.25073074339357165,0.2368011772632599,0.2368011772632599,10252
1981-12-18 00:00:00+00:00,0.24376600980758667,0.2507307869908825,0.24376600980758667,0.24376600980758667,71761
1981-12-21 00:00:00+00:00,0.24376600980758667,0.2507307869908825,0.24376600980758667,0.24376600980758667,32463
1981-12-22 00:00:00+00:00,0.24376600980758667,0.2507307869908825,0.24376600980758667,0.24376600980758667,10252
1981-12-23 00:00:00+00:00,0.24376596742131793,0.25073074339357165,0.2368011772632599,0.2368011772632599,27338
1981-12-24 00:00:00+00:00,0.2368011772632599,0.25073074339357165,0.2368011772632599,0.2368011772632599,46132
1981-12-28 00:00:00+00:00,0.2368011335925493,0.24724830981007279,0.2298363447189331,0.2298363447189331,59801
1981-12-29 00:00:00+00:00,0.2298363447189331,0.24376592246616555,0.2298363447189331,0.2298363447189331,10252
1981-12-30 00:00:00+00:00,0.2298363447189331,0.24376592246616555,0.2298363447189331,0.2298363447189331,35880
1981-12-31 00:00:00+00:00,0.2298363447189331,0.24376592246616555,0.2298363447189331,0.2298363447189331,68344
1982-01-04 00:00:00+00:00,0.2298363447189331,0.24376592246616555,0.2298363447189331,0.2298363447189331,11960
1982-01-05 00:00:00+00:00,0.2298363447189331,0.24376592246616555,0.2298363447189331,0.2298363447189331,56384
1982-01-06 00:00:00+00:00,0.2298363447189331,0.24376592246616555,0.2298363447189331,0.2298363447189331,20503
1982-01-07 00:00:00+00:00,0.2298363447189331,0.24376592246616555,0.2298363447189331,0.2298363447189331,51258
1982-01-08 00:00:00+00:00,0.2368011772632599,0.24376596742131793,0.2368011772632599,0.2368011772632599,13669
1982-01-11 00:00:00+00:00,0.2368011335925493,0.24028350675065488,0.2298363447189331,0.2298363447189331,85430
1982-01-12 00:00:00+00:00,0.2298363447189331,0.24028350675065488,0.2298363447189331,0.2298363447189331,59801
1982-01-13 00:00:00+00:00,0.2298363447189331,0.24028350675065488,0.2298363447189331,0.2298363447189331,13669
1982-01-14 00:00:00+00:00,0.22983637725534511,0.23680116711492044,0.2228716015815735,0.2228716015815735,59801
1982-01-15 00:00:00+00:00,0.22635401785373688,0.23680119686260429,0.22635401785373688,0.22635401785373688,18795
1982-01-18 00:00:00+00:00,0.2263539894184593,0.23680116711492044,0.2228716015815735,0.2228716015815735,51258
1982-01-19 00:00:00+00:00,0.22287158828357898,0.229836363541786,0.2159067988395691,0.2159067988395691,47841
1982-01-20 00:00:00+00:00,0.2159067988395691,0.229836363541786,0.2159067988395691,0.2159067988395691,3417
1982-01-21 00:00:00+00:00,0.2193891853094101,0.2263539747166177,0.2193891853094101,0.2193891853094101,42715
1982-01-22 00:00:00+00:00,0.2193891864686726,0.229836363541786,0.2159067988395691,0.2159067988395691,8543
1982-01-25 00:00:00+00:00,0.21590673964390072,0.22287152717835812,0.2089419662952423,0.2089419662952423,54675
1982-01-26 00:00:00+00:00,0.2089419662952423,0.22287152717835812,0.2089419662952423,0.2089419662952423,10252
1982-01-27 00:00:00+00:00,0.2089420219691786,0.21590679717364586,0.2019777148962021,0.2019777148962021,39298
1982-01-28 00:00:00+00:00,0.2089419662952423,0.22287152717835812,0.2089419662952423,0.2089419662952423,20503
1982-01-29 00:00:00+00:00,0.2089419662952423,0.22287152717835812,0.2089419662952423,0.2089419662952423,49549
1982-02-01 00:00:00+00:00,0.2159067988395691,0.229836363541786,0.2159067988395691,0.2159067988395691,46132
1982-02-02 00:00:00+00:00,0.2159067988395691,0.229836363541786,0.2159067988395691,0.2159067988395691,5126
1982-02-03 00:00:00+00:00,0.2159067988395691,0.229836363541786,0.2159067988395691,0.2159067988395691,15377
1982-02-04 00:00:00+00:00,0.2159067988395691,0.2159067988395691,0.2159067988395691,0.2159067988395691,0
1982-02-05 00:00:00+00:00,0.2228716015815735,0.23680116711492044,0.2228716015815735,0.2228716015815735,71761
1982-02-08 00:00:00+00:00,0.2368011772632599,0.25073074339357165,0.2368011772632599,0.2368011772632599,63218
1982-02-09 00:00:00+00:00,0.2368011335925493,0.25073069715398005,0.2298363447189331,0.2298363447189331,37589
1982-02-10 00:00:00+00:00,0.2368011772632599,0.25073074339357165,0.2368011772632599,0.2368011772632599,30755
1982-02-11 00:00:00+00:00,0.2368011772632599,0.25073074339357165,0.2368011772632599,0.2368011772632599,73470
1982-02-12 00:00:00+00:00,0.2368011772632599,0.25073074339357165,0.2368011772632599,0.2368011772632599,8543
1982-02-16 00:00:00+00:00,0.2368011772632599,0.24376596742131793,0.2368011772632599,0.2368011772632599,25629
1982-02-17 00:00:00+00:00,0.2368011772632599,0.24376596742131793,0.2368011772632599,0.2368011772632599,22212
1982-02-18 00:00:00+00:00,0.2368011772632599,0.24376596742131793,0.2368011772632599,0.2368011772632599,41006
1982-02-19 00:00:00+00:00,0.2368011772632599,0.24376596742131793,0.2368011772632599,0.2368011772632599,35880
1982-02-22 00:00:00+00:00,0.2368011772632599,0.24376596742131793,0.2368011772632599,0.2368011772632599,61509
1982-02-23 00:00:00+00:00,0.2368011772632599,0.24376596742131793,0.2368011772632599,0.2368011772632599,10252
1982-02-24 00:00:00+00:00,0.2368011772632599,0.24376596742131793,0.2368011772632599,0.2368011772632599,34172
1982-02-25 00:00:00+00:00,0.2368011772632599,0.24376596742131793,0.2368011772632599,0.2368011772632599,49549
1982-02-26 00:00:00+00:00,0.2368011772632599,0.24376596742131793,0.2368011772632599,0.2368011772632599,11960
1982-03-01 00:00:00+00:00,0.2368011772632599,0.25073074339357165,0.2368011772632599,0.2368011772632599,49549
1982-03-02 00:00:00+00:00,0.2368011772632599,0.25073074339357165,0.2368011772632599,0.2368011772632599,30755
1982-03-03 00:00:00+00:00,0.2368011772632599,0.25073074339357165,0.2368011772632599,0.2368011772632599,10252
1982-03-04 00:00:00+00:00,0.2368011772632599,0.25073074339357165,0.2368011772632599,0.2368011772632599,37589
1982-03-05 00:00:00+00:00,0.2368011772632599,0.25073074339357165,0.2368011772632599,0.2368011772632599,29046
1982-03-08 00:00:00+00:00,0.2368011772632599,0.25073074339357165,0.2368011772632599,0.2368011772632599,18795
1982-03-09 00:00:00+00:00,0.2368011335925493,0.24376592246616555,0.2298363447189331,0.2298363447189331,37589
1982-03-10 00:00:00+00:00,0.2298363447189331,0.24376592246616555,0.2298363447189331,0.2298363447189331,11960
1982-03-11 00:00:00+00:00,0.2298363447189331,0.24376592246616555,0.2298363447189331,0.2298363447189331,6834
1982-03-12 00:00:00+00:00,0.2298363447189331,0.24376592246616555,0.2298363447189331,0.2298363447189331,8543
1982-03-15 00:00:00+00:00,0.2298363447189331,0.24376592246616555,0.2298363447189331,0.2298363447189331,8543
1982-03-16 00:00:00+00:00,0.2368011772632599,0.24376596742131793,0.2368011772632599,0.2368011772632599,25629
1982-03-17 00:00:00+00:00,0.2368011772632599,0.25073074339357165,0.2368011772632599,0.2368011772632599,17086
1982-03-18 00:00:00+00:00,0.2368011772632599,0.25073074339357165,0.2368011772632599,0.2368011772632599,6834
1982-03-19 00:00:00+00:00,0.2368011772632599,0.25073074339357165,0.2368011772632599,0.2368011772632599,15377
1982-03-22 00:00:00+00:00,0.24376600980758667,0.2507307869908825,0.24376600980758667,0.24376600980758667,35880
1982-03-23 00:00:00+00:00,0.24376600980758667,0.25769556417417844,0.24376600980758667,0.24376600980758667,63218
