"('date', '')","('open', 'BHR')","('high', 'BHR')","('low', 'BHR')","('close', 'BHR')","('volume', 'BHR')"
2024-01-29 00:00:00+00:00,2.1471725371824455,2.200629061987648,2.1293536955807113,2.1649913787841797,167000
2024-01-30 00:00:00+00:00,2.1382630736560446,2.19171959739311,2.1026251787473247,2.1560819149017334,171500
2024-01-31 00:00:00+00:00,2.14717283467941,2.1828105228205827,2.0313501358032227,2.0313501358032227,216000
2024-02-01 00:00:00+00:00,2.0402596109582274,2.1382634683154333,1.9957124996219437,2.0937161445617676,287300
2024-02-02 00:00:00+00:00,2.04025936126709,2.0937158883285103,2.0135310977363794,2.04025936126709,166500
2024-02-05 00:00:00+00:00,2.004621450098453,2.013530870268864,1.9600743492463981,1.968983769416809,177100
2024-02-06 00:00:00+00:00,1.9511652152918941,2.0402594300652104,1.9511652152918941,2.004621744155884,139400
2024-02-07 00:00:00+00:00,2.022440768705576,2.022440768705576,1.9155277013778687,1.9155277013778687,165300
2024-02-08 00:00:00+00:00,1.9066182791005597,1.9422559682097955,1.8977088568232507,1.9155277013778687,147300
2024-02-09 00:00:00+00:00,1.91552747176925,1.9689839990254276,1.91552747176925,1.9422557353973389,175200
2024-02-12 00:00:00+00:00,1.942255752545298,2.0313499654255303,1.942255752545298,1.9957122802734375,218300
2024-02-13 00:00:00+00:00,1.90661796303872,1.915527383839106,1.8442518050186711,1.8798894882202148,350700
2024-02-14 00:00:00+00:00,1.915527311378879,1.9511649932323272,1.8442517352546441,1.933346152305603,289400
2024-02-15 00:00:00+00:00,1.942255935156663,2.1917199670933405,1.942255935156663,2.1828105449676514,358400
2024-02-16 00:00:00+00:00,2.147172689437866,2.21844806089892,2.1204444251399712,2.147172689437866,205900
2024-02-20 00:00:00+00:00,2.0758970718656466,2.093715914441693,1.986802858985414,1.9957122802734375,436900
2024-02-21 00:00:00+00:00,2.0046219218892003,2.0937161445617676,1.986803077354687,2.0937161445617676,137600
2024-02-22 00:00:00+00:00,2.0669877529144287,2.0758971746435586,2.0402594877270395,2.0669877529144287,161100
2024-02-23 00:00:00+00:00,2.049168718192773,2.1204442977905273,2.0313498763976723,2.1204442977905273,164900
2024-02-26 00:00:00+00:00,2.084806467151607,2.120444364276577,2.04025936126709,2.04025936126709,141500
2024-02-27 00:00:00+00:00,2.0580783593245546,2.0848066248773884,2.013531250069832,2.0224406719207764,169400
2024-02-28 00:00:00+00:00,2.0046220194203155,2.0491691329239554,1.9778937513181318,1.9868031740188599,153300
2024-02-29 00:00:00+00:00,2.058078401909102,2.0937160900502745,2.0224407137679297,2.0313501358032227,218700
2024-03-01 00:00:00+00:00,2.013531176596218,2.0313500196478986,1.8887990628170872,1.9066181182861328,307300
2024-03-04 00:00:00+00:00,1.915527417832943,1.9244368387914397,1.8531612587061153,1.8620706796646118,254800
2024-03-05 00:00:00+00:00,1.8531613612554112,1.8798896256099762,1.7907954110947595,1.8086142539978027,386400
2024-03-06 00:00:00+00:00,1.835342449989346,1.9511651369623155,1.835342449989346,1.8442518711090088,320300
2024-03-07 00:00:00+00:00,1.862070704046747,1.9066180218398885,1.7818859143703296,1.8175235986709595,351000
2024-03-08 00:00:00+00:00,1.862070704046747,1.897708600764731,1.808614177595802,1.8175235986709595,181200
2024-03-11 00:00:00+00:00,1.8264330969008462,1.8531613612554112,1.799704832546281,1.8086142539978027,193700
2024-03-12 00:00:00+00:00,1.8264330006695695,1.8353424216516707,1.7640670537948608,1.7640670537948608,361300
2024-03-13 00:00:00+00:00,1.7818861424360044,1.835342675728913,1.764067298005035,1.7907955646514893,263900
2024-03-14 00:00:00+00:00,1.7907954522605016,1.7997048739168278,1.6660634428632515,1.7195199728012085,611200
2024-03-15 00:00:00+00:00,1.6927917281867835,1.7284295214492897,1.6126068261070006,1.6482446193695068,932600
2024-03-18 00:00:00+00:00,1.6838822280896388,1.6838822280896388,1.5947879083910415,1.6571539640426636,390100
2024-03-19 00:00:00+00:00,1.6482446193695068,1.6749728846598728,1.621516354079141,1.6482446193695068,250500
2024-03-20 00:00:00+00:00,1.6393351374275729,1.7284294580002408,1.6304257159911741,1.7106105089187622,239600
2024-03-21 00:00:00+00:00,1.746248254084265,1.7818859388749877,1.7284294116889036,1.7729765176773071,441400
2024-03-22 00:00:00+00:00,1.7818860306041755,1.7818860306041755,1.7106105511448824,1.7195199728012085,237400
2024-03-25 00:00:00+00:00,1.7551577436556105,1.8086142729241392,1.737338900566101,1.737338900566101,319300
2024-03-26 00:00:00+00:00,1.7729765601486491,1.8264330886152749,1.7462482959153363,1.7818859815597534,1183000
2024-03-27 00:00:00+00:00,1.7818861029774522,1.8458511825695538,1.7818861029774522,1.8367133140563965,332100
2024-03-28 00:00:00+00:00,1.8275753259658813,1.8824025334575083,1.8001617222200679,1.8275753259658813,370500
2024-04-01 00:00:00+00:00,1.8184374599538273,1.8732646675028377,1.8184374599538273,1.8458510637283325,223500
2024-04-02 00:00:00+00:00,1.8275753220232103,1.8275753220232103,1.745334402031212,1.791023850440979,294300
2024-04-03 00:00:00+00:00,1.7818858670837983,1.8275752036010358,1.7727479997803506,1.8092994689941406,199500
2024-04-04 00:00:00+00:00,1.8275753249950728,1.8824025324575755,1.8092995891742385,1.8184374570846558,433500
2024-04-05 00:00:00+00:00,1.8641269195958687,1.8824026566221834,1.8275754455432391,1.8367133140563965,293500
2024-04-08 00:00:00+00:00,1.8458510710879856,1.9463678365259014,1.8458510710879856,1.9189540147781372,284200
2024-04-09 00:00:00+00:00,1.8641269486938994,2.1656768321990967,1.8641269486938994,2.1656768321990967,826400
2024-04-10 00:00:00+00:00,2.0925736757195055,2.2570555130987016,2.0560222047161183,2.1930904388427734,738300
2024-04-11 00:00:00+00:00,2.2022283216089664,2.3301584709930827,2.165676632492408,2.3210206031799316,543700
2024-04-12 00:00:00+00:00,2.3027451028968438,2.3484344466321034,2.1565389850800374,2.2387800216674805,288000
2024-04-15 00:00:00+00:00,2.293607234149792,2.293607234149792,2.193090677932221,2.2387800216674805,397100
2024-04-16 00:00:00+00:00,2.2296419229800857,2.330158468831504,2.193090451761388,2.3027448654174805,229600
2024-04-17 00:00:00+00:00,2.311882724292075,2.357572063138963,2.2113661788289205,2.229641914367676,414000
2024-04-18 00:00:00+00:00,2.2022285204881102,2.2022285204881102,2.0103330612182617,2.0103330612182617,441800
2024-04-19 00:00:00+00:00,2.001195194892247,2.110849618679451,2.001195194892247,2.1017117500305176,310500
2024-04-22 00:00:00+00:00,2.083435815272644,2.2753312565771164,2.0651600797068803,2.2570555210113525,405300
2024-04-23 00:00:00+00:00,2.266193438306791,2.6408464613183993,2.2022283624290875,2.5494675636291504,891700
2024-04-24 00:00:00+00:00,2.5311918240431623,2.5494675599820766,2.3210206428816904,2.512916088104248,397700
2024-04-25 00:00:00+00:00,2.4398133752856768,2.4763648506232334,2.3758480755809743,2.40326189994812,158700
2024-04-26 00:00:00+00:00,2.4306752798562723,2.5677432995942087,2.403261675908685,2.5494675636291504,281900
2024-04-29 00:00:00+00:00,2.5586054307065176,2.5860190346444067,2.494640354851443,2.540329694747925,303500
2024-04-30 00:00:00+00:00,2.512916086267352,2.5403296901556844,2.4672267464534645,2.494640350341797,180100
2024-05-01 00:00:00+00:00,2.4946401046495423,2.5311915729007697,2.4306750352098954,2.4580886363983154,195300
2024-05-02 00:00:00+00:00,2.4763645783550237,2.485502446184734,2.357572078704834,2.357572078704834,242100
2024-05-03 00:00:00+00:00,2.430675243476747,2.430675243476747,2.3301584793093877,2.3941235542297363,129800
2024-05-06 00:00:00+00:00,2.348434211918519,2.4215373724526357,2.348434211918519,2.3667099475860596,134100
2024-05-07 00:00:00+00:00,2.5129158369092415,2.668259794725545,2.384985480261003,2.44895076751709,517800
2024-05-08 00:00:00+00:00,2.4398131081201764,2.5586053899591907,2.193090458744423,2.3667099475860596,380700
2024-05-09 00:00:00+00:00,2.4489507729320863,2.512915842465674,2.4398129058558595,2.4763643741607666,162600
2024-05-10 00:00:00+00:00,2.494640362572837,2.622570514678955,2.448951022534938,2.622570514678955,252900
2024-05-13 00:00:00+00:00,2.649984086891262,2.668259821184531,2.531191596121076,2.576880931854248,185400
2024-05-14 00:00:00+00:00,2.622570773483466,2.677398204803467,2.576881428936781,2.677398204803467,293800
2024-05-15 00:00:00+00:00,2.6865355554778003,2.7322248912109726,2.576880931854248,2.576880931854248,198700
2024-05-16 00:00:00+00:00,2.622570274550045,2.622570274550045,2.567743071524678,2.6134324073791504,173600
2024-05-17 00:00:00+00:00,2.5768811964027822,2.6499843589447343,2.5768811964027822,2.6408464908599854,313700
2024-05-20 00:00:00+00:00,2.649984330231721,2.7048115381461533,2.558605432510376,2.558605432510376,165200
2024-05-21 00:00:00+00:00,2.5586056703292037,2.5586056703292037,2.4306755066379315,2.4398133754730225,198000
2024-05-22 00:00:00+00:00,2.4489510114262454,2.54946755905367,2.430675275493986,2.5037782192230225,163700
2024-05-23 00:00:00+00:00,2.503778220134791,2.576881163890448,2.4672267482569623,2.512916088104248,228100
2024-05-24 00:00:00+00:00,2.5311918267686284,2.5586054307065176,2.5037782228307393,2.540329694747925,116000
2024-05-28 00:00:00+00:00,2.567743295920991,2.567743295920991,2.4763646162264195,2.512916088104248,169200
2024-05-29 00:00:00+00:00,2.4489512443081134,2.4946405884835676,2.4123997689677497,2.4398133754730225,207700
2024-05-30 00:00:00+00:00,2.4763643741607666,2.522053709541901,2.458088640008313,2.4763643741607666,86300
2024-05-31 00:00:00+00:00,2.494640355733976,2.5677432995942087,2.494640355733976,2.5494675636291504,133500
2024-06-03 00:00:00+00:00,2.5860187733574143,2.595156640413436,2.44895076751709,2.44895076751709,731800
2024-06-04 00:00:00+00:00,2.430675281557719,2.6225705093251546,2.430675281557719,2.5677433013916016,167100
2024-06-05 00:00:00+00:00,2.5677433275409154,2.640846490060743,2.5311918552129815,2.6317086219787598,133700
2024-06-06 00:00:00+00:00,2.5586052399761687,2.7048113346099854,2.5403295053799346,2.7048113346099854,219600
2024-06-07 00:00:00+00:00,2.6591224461828027,2.6956739215342127,2.5951571464538574,2.5951571464538574,132800
2024-06-10 00:00:00+00:00,2.576880966901672,2.6865355920166056,2.576880966901672,2.6591219902038574,133300
2024-06-11 00:00:00+00:00,2.6591220027416527,2.768776410509667,2.6225703156217057,2.732224941253662,236800
2024-06-12 00:00:00+00:00,2.7779142917455055,2.8601553158476185,2.7596385570259123,2.8144657611846924,251700
2024-06-13 00:00:00+00:00,2.8053281253511386,2.832741729692998,2.7139494442116074,2.741363048553467,138700
2024-06-14 00:00:00+00:00,2.6865360737128037,2.732225418259488,2.66826033589413,2.677398204803467,94700
2024-06-17 00:00:00+00:00,2.6499843235729723,2.6499843235729723,2.4855024823790193,2.494640350341797,206700
2024-06-18 00:00:00+00:00,2.5037782192230225,2.5768811629520587,2.494640351256893,2.5037782192230225,180200
2024-06-20 00:00:00+00:00,2.494640353962538,2.55860542979482,2.4855024859864976,2.531191825866699,166600
2024-06-21 00:00:00+00:00,2.54946755905367,2.6317085886127933,2.494640351256893,2.5037782192230225,366100
2024-06-24 00:00:00+00:00,2.5494673070263834,2.5586051740891897,2.403261434021475,2.4580886363983154,349300
2024-06-25 00:00:00+00:00,2.4123995035470505,2.439813107036182,2.357572078704834,2.357572078704834,283000
2024-06-26 00:00:00+00:00,2.339296092370233,2.3667096929217672,2.2844688912671645,2.293606758117676,261100
2024-06-27 00:00:00+00:00,2.3027448621489155,2.348434201107435,2.2296419198152844,2.2753312587738037,301900
2024-06-28 00:00:00+00:00,2.32195703464468,2.433858471336765,2.256681196574297,2.3779077529907227,1280400
2024-07-01 00:00:00+00:00,2.3965578255394626,2.4058829446143877,2.266006158490514,2.3219568729400635,178700
2024-07-02 00:00:00+00:00,2.312631808405744,2.3499322855851297,2.293981569816051,2.340607166290283,251400
2024-07-03 00:00:00+00:00,2.377907606255231,2.405882963701954,2.293981533915062,2.3685824871063232,356200
2024-07-05 00:00:00+00:00,2.36858246769957,2.844163985053985,2.359257348627067,2.7136123180389404,1003200
2024-07-08 00:00:00+00:00,2.7322625389393522,2.8068634910485364,2.6856369438711125,2.7882132530212402,332200
2024-07-09 00:00:00+00:00,2.788213420950322,2.797538540525605,2.666986644143253,2.72293758392334,280800
2024-07-10 00:00:00+00:00,2.732262665845829,2.8068636214200327,2.7042873075055027,2.75091290473938,146800
2024-07-11 00:00:00+00:00,2.834839029574337,2.9374155676197335,2.8068636707424255,2.890789747238159,298600
2024-07-12 00:00:00+00:00,2.9467404445352288,2.993366038748305,2.9187650880073828,2.965390682220459,223500
2024-07-15 00:00:00+00:00,2.974716087858714,3.6088246749483943,2.9653909681170534,3.3477210998535156,1453500
2024-07-16 00:00:00+00:00,3.4316470820772476,3.4969229142241547,3.3197454332113217,3.4782726764678955,631800
2024-07-17 00:00:00+00:00,3.4502973746862153,3.5715239220291553,3.4129968985806953,3.4969229698181152,425300
2024-07-18 00:00:00+00:00,3.4782731358762047,3.5062484962055627,3.282445391242297,3.3104207515716553,259900
2024-07-19 00:00:00+00:00,3.3197455776544613,3.4036718735376574,3.2637948619512516,3.2917702198028564,160300
2024-07-22 00:00:00+00:00,3.3663711341713904,3.4409723098864524,3.2824450616113716,3.3943467140197754,218400
2024-07-23 00:00:00+00:00,3.3383960029546498,3.590174460030649,3.3383960029546498,3.515573501586914,455200
2024-07-24 00:00:00+00:00,3.48759790575313,3.534223501619807,3.34772089582472,3.3943467140197754,350500
2024-07-25 00:00:00+00:00,3.4223223268665186,3.5155735255569978,3.375696505192884,3.4409725666046143,287100
2024-07-26 00:00:00+00:00,3.4689479316638714,3.6554505516663496,3.394346972594238,3.6088247299194336,414300
2024-07-29 00:00:00+00:00,3.6368003118989414,3.683425911317462,3.5342237708498003,3.6088247299194336,398900
2024-07-30 00:00:00+00:00,3.618150041775443,3.618150041775443,3.3943469441158447,3.515573501586914,335900
2024-07-31 00:00:00+00:00,3.524898736425135,3.524898736425135,3.291770511352083,3.3104207515716553,371500
2024-08-01 00:00:00+00:00,3.151893417100555,3.1612185363446472,2.7882133219241907,3.049316883087158,1025600
2024-08-02 00:00:00+00:00,2.9653905305546524,3.002691004017369,2.853488887838143,2.8814642429351807,519500
2024-08-05 00:00:00+00:00,2.7229374921282434,2.890789638824744,2.657661434973446,2.73226261138916,386200
2024-08-06 00:00:00+00:00,2.713612464348057,2.8161887796761715,2.6949622251974903,2.72293758392334,299600
2024-08-07 00:00:00+00:00,2.8068637229629805,2.8068637229629805,2.611035985167918,2.6669867038726807,333500
2024-08-08 00:00:00+00:00,2.722937718452321,2.881464759064294,2.6856372383083276,2.853489398956299,349700
2024-08-09 00:00:00+00:00,2.844164155130648,2.853489274760779,2.704287360678682,2.7695631980895996,290400
2024-08-12 00:00:00+00:00,2.7695629544561102,2.7695629544561102,2.564410118311765,2.573735237121582,263300
2024-08-13 00:00:00+00:00,2.5830602645874023,2.6390109754677367,2.5550849091472356,2.5830602645874023,205200
2024-08-14 00:00:00+00:00,2.6110357512449642,2.7695629957010466,2.583060394398898,2.7415876388549805,238700
2024-08-15 00:00:00+00:00,2.834838903963795,2.881464499951019,2.6763116552788526,2.80686354637146,483100
2024-08-16 00:00:00+00:00,2.7882133269546605,2.806863565476494,2.6763116734952797,2.73226261138916,244300
2024-08-19 00:00:00+00:00,2.732262709203637,2.8068636659616706,2.6203610517381986,2.648336410522461,414700
2024-08-20 00:00:00+00:00,2.6203609064824014,2.7042872005112484,2.592385549248911,2.6390111446380615,250900
2024-08-21 00:00:00+00:00,2.6390112325260207,2.7229375293498963,2.5550851580305287,2.70428729057312,338400
2024-08-22 00:00:00+00:00,2.7136123365250535,2.778888170477259,2.6763116376525593,2.7602379322052,250100
2024-08-23 00:00:00+00:00,2.7788883864416314,2.872139585049044,2.76956326658089,2.834839105606079,308900
2024-08-26 00:00:00+00:00,2.8814645733228335,2.8907896927577275,2.7975384984087883,2.8721394538879395,277700
2024-08-27 00:00:00+00:00,2.8255139857453377,2.8534893453275614,2.8068637460238555,2.834839105606079,188700
2024-08-28 00:00:00+00:00,2.834839291619694,2.9467409596196337,2.8161890506744385,2.8161890506744385,326300
2024-08-29 00:00:00+00:00,2.83483883112996,2.918765124079074,2.778888117382799,2.86281418800354,399200
2024-08-30 00:00:00+00:00,2.872139416760924,2.9280903549754163,2.8628142974465725,2.9001147747039795,153000
2024-09-03 00:00:00+00:00,2.8255138397216797,2.8814645559945724,2.7975384815852333,2.8255138397216797,272900
2024-09-04 00:00:00+00:00,2.844164042520161,2.918765218935875,2.73226261138916,2.73226261138916,394600
2024-09-05 00:00:00+00:00,2.7322626487382844,2.7602380069034482,2.666986590691185,2.70428729057312,190000
2024-09-06 00:00:00+00:00,2.7229376449058367,2.7322627646899638,2.6296862247361723,2.6669867038726807,124100
2024-09-09 00:00:00+00:00,2.69496223082462,2.722937589608883,2.6296861713329527,2.648336410522461,179700
2024-09-10 00:00:00+00:00,2.6763116194205514,2.732262556183947,2.601710666840526,2.7136123180389404,161000
2024-09-11 00:00:00+00:00,2.6763116194205514,2.7229374371114434,2.648336262203042,2.7136123180389404,134800
2024-09-12 00:00:00+00:00,2.7415877852926043,2.788213382526482,2.7042873075055027,2.75091290473938,141100
2024-09-13 00:00:00+00:00,2.816188737278576,2.8814645733228335,2.7975384984087883,2.8721394538879395,190200
2024-09-16 00:00:00+00:00,2.909439969976551,2.909439969976551,2.8161887743984773,2.8441641330718994,117200
2024-09-17 00:00:00+00:00,2.900114627993782,3.00269115759092,2.8628141526233213,2.965390682220459,243700
2024-09-18 00:00:00+00:00,2.9467407420532803,3.0493170596786787,2.900114920804252,2.909440040588379,290800
2024-09-19 00:00:00+00:00,3.0213413796142072,3.049316735997035,2.9187650728771715,3.039991617202759,151000
2024-09-20 00:00:00+00:00,2.9094398194298408,3.1518933600440366,2.9094398194298408,3.0306665897369385,598800
2024-09-23 00:00:00+00:00,3.0772921125137307,3.142567944500744,3.0586418748031554,3.0866172313690186,317100
2024-09-24 00:00:00+00:00,3.1239180026145066,3.1612187038962762,3.0679672841844394,3.1052677631378174,214700
2024-09-25 00:00:00+00:00,3.095942643399473,3.198519182849654,3.0399919249694056,3.1052677631378174,361200
2024-09-26 00:00:00+00:00,3.1798686621948296,3.3290705648152454,3.1332428452975774,3.2078440189361572,600100
2024-09-27 00:00:00+00:00,3.25446963113125,3.25446963113125,3.0586419105529785,3.0586419105529785,327000
2024-09-30 00:00:00+00:00,3.049172360444172,3.1059891820361174,2.9165995509596514,2.9260690212249756,335100
2024-10-01 00:00:00+00:00,2.945008250801474,2.945008250801474,2.812435654075235,2.8787219524383545,236800
2024-10-02 00:00:00+00:00,2.8692524706499296,2.9450082399280793,2.850313528330392,2.9355387687683105,128700
2024-10-03 00:00:00+00:00,2.869252289056378,2.916599641858631,2.831374406814575,2.831374406814575,183100
2024-10-04 00:00:00+00:00,2.888191423633086,2.926069308412011,2.8597830100488917,2.8787219524383545,162200
2024-10-07 00:00:00+00:00,2.86925236669747,2.8881913083308532,2.802966070980629,2.850313425064087,154900
2024-10-08 00:00:00+00:00,2.888191412969467,2.9355387687683105,2.859782999490161,2.9355387687683105,201300
2024-10-09 00:00:00+00:00,2.907130241394043,2.9260691829715944,2.86925235823894,2.907130241394043,157600
2024-10-10 00:00:00+00:00,2.8597830100488917,2.9071303660225487,2.840844067659429,2.8787219524383545,167500
2024-10-11 00:00:00+00:00,2.9071302003711317,3.0112946033477783,2.88819125906083,3.0112946033477783,156100
2024-10-14 00:00:00+00:00,2.973416955594097,3.0302337840128994,2.9355388442115546,2.9544777870178223,152300
2024-10-15 00:00:00+00:00,2.982886114686594,3.0586418779799733,2.9544774776815936,2.9923555850982666,177500
2024-10-16 00:00:00+00:00,3.039703045801966,3.0775809288024902,2.9828862213011798,3.0775809288024902,187400
2024-10-17 00:00:00+00:00,3.068111381065496,3.0775808515780136,3.0207640285029087,3.0586419105529785,120600
2024-10-18 00:00:00+00:00,3.0775808979338333,3.0775808979338333,2.992355662037477,3.0112946033477783,169900
2024-10-21 00:00:00+00:00,3.001825214507982,3.0112946854212246,2.907130279605556,2.916599750518799,152100
2024-10-22 00:00:00+00:00,2.916599750518799,2.945008163258528,2.916599750518799,2.916599750518799,78300
2024-10-23 00:00:00+00:00,2.897660983260266,2.897660983260266,2.774557853971828,2.84084415435791,249700
2024-10-24 00:00:00+00:00,2.8503137008744175,2.87872211607343,2.8408442291414135,2.859783172607422,143000
2024-10-25 00:00:00+00:00,2.8597829437092703,2.8692524146843343,2.7934966468838227,2.8029661178588867,263500
2024-10-28 00:00:00+00:00,2.8503134338085894,2.8692523755000754,2.784027137888388,2.793496608734131,156400
2024-10-29 00:00:00+00:00,2.774557512874251,2.774557512874251,2.7082709948672683,2.7556185722351074,251400
2024-10-30 00:00:00+00:00,2.7556188485094752,2.8408440899301795,2.7556188485094752,2.7650883197784424,126400
2024-10-31 00:00:00+00:00,2.7272104333283016,2.784027260913474,2.698801793765712,2.7082712650299072,210900
2024-11-01 00:00:00+00:00,2.717740590519918,2.736679757802453,2.5188817046382095,2.6135764122009277,351500
2024-11-04 00:00:00+00:00,2.651454362790108,2.7177406597731113,2.623045949797392,2.6893322467803955,215200
2024-11-05 00:00:00+00:00,2.670393466949463,2.70827135323995,2.613576637513732,2.670393466949463,273500
2024-11-06 00:00:00+00:00,2.746149254505416,2.8124355504256173,2.6988016745067065,2.793496608734131,356700
2024-11-07 00:00:00+00:00,2.765088358955147,2.992355898400364,2.6988018333632033,2.9544777870178223,558800
2024-11-08 00:00:00+00:00,2.9260692376214257,3.210153818130493,2.9260692376214257,3.210153818130493,633900
2024-11-11 00:00:00+00:00,3.124928079269451,3.295378767453596,3.124928079269451,3.2575008869171143,275000
2024-11-12 00:00:00+00:00,3.219623083009628,3.409012490199621,3.1817449758016476,3.276439905166626,684900
2024-11-13 00:00:00+00:00,3.314317771258044,3.5889326361819425,3.2953788306267398,3.5605242252349854,925000
2024-11-14 00:00:00+00:00,3.5984021107893396,3.617341051443232,3.371134597172645,3.390073537826538,449300
2024-11-15 00:00:00+00:00,3.4090124891276905,3.4184819594842124,3.1343976230185686,3.1628060340881348,198200
2024-11-18 00:00:00+00:00,3.191214723999359,3.2480317768730282,3.087050540975968,3.1722757816314697,257300
2024-11-19 00:00:00+00:00,3.1628063104475252,3.2006844209533054,3.0681115986080787,3.1722757816314697,139100
2024-11-20 00:00:00+00:00,3.15333677296103,3.15333677296103,3.0586420631126496,3.096519947052002,131400
2024-11-21 00:00:00+00:00,3.1343977872665696,3.2006843090057373,3.096519903855613,3.2006843090057373,164100
2024-11-22 00:00:00+00:00,3.2575010410869845,3.3048483939984257,3.2196231587578317,3.2953789234161377,212400
2024-11-25 00:00:00+00:00,3.342726544604869,3.437421483797673,3.3143181305780294,3.3616654872894287,251200
2024-11-26 00:00:00+00:00,3.3237871778559573,3.333256647990078,3.2575008869171143,3.2575008869171143,149300
2024-11-27 00:00:00+00:00,3.2385621070861816,3.314317871912061,3.2006842246732417,3.2385621070861816,115700
2024-11-29 00:00:00+00:00,3.2859094390236856,3.4184820266185394,3.257501027396217,3.40901255607605,146000
2024-12-02 00:00:00+00:00,3.3616654009733287,3.475299279932962,3.2859096321802395,3.399543285369873,282500
2024-12-03 00:00:00+00:00,3.4090128334079286,3.484768829680775,3.380604419469363,3.47529935836792,264900
2024-12-04 00:00:00+00:00,3.4658296122607,3.5415853767571135,3.3143178574978873,3.3521957397460938,212800
2024-12-05 00:00:00+00:00,3.3332567917361335,3.437421193473505,3.3048483801086648,3.40901255607605,151500
2024-12-06 00:00:00+00:00,3.475299290604928,3.475299290604928,3.276440171142412,3.342726469039917,140400
2024-12-09 00:00:00+00:00,3.361665224928236,3.4090125779444103,3.2290926364829464,3.2385621070861816,256900
2024-12-10 00:00:00+00:00,3.2196231963063684,3.3332568446190685,3.2196231963063684,3.3048484325408936,128500
2024-12-11 00:00:00+00:00,3.3237874600896755,3.3521958729042884,3.257501163522245,3.266970634460449,172900
2024-12-12 00:00:00+00:00,3.2385621924166936,3.285909546680389,3.2006843090057373,3.2006843090057373,118900
2024-12-13 00:00:00+00:00,3.2101536184600317,3.21962308883667,3.1722755111834973,3.21962308883667,98300
2024-12-16 00:00:00+00:00,3.2006841864906197,3.2953788913933066,3.2006841864906197,3.229092597961426,124400
2024-12-17 00:00:00+00:00,3.238562296918463,3.29537912386826,3.2290928257601634,3.285909652709961,152100
2024-12-18 00:00:00+00:00,3.3143180573417412,3.3143180573417412,3.0207642264477013,3.0491726398468018,285600
2024-12-19 00:00:00+00:00,3.077581024848665,3.09651996693998,2.954477675485119,2.98288631439209,318200
2024-12-20 00:00:00+00:00,2.935538376947538,3.210153455466605,2.935538376947538,3.0681111812591553,738800
2024-12-23 00:00:00+00:00,2.982885952196668,3.1533364103216424,2.982885952196668,3.0681111812591553,300000
2024-12-24 00:00:00+00:00,3.058641789099167,3.1154586099181665,3.0397028488261673,3.087050199508667,88300
2024-12-26 00:00:00+00:00,3.0965197858989035,3.153336608850997,3.03970296294681,3.1154587268829346,172400
2024-12-27 00:00:00+00:00,3.087050446970803,3.162806214135487,3.0018252089105335,3.03023362159729,235500
2024-12-30 00:00:00+00:00,2.982886390069794,3.068111631642929,2.926069336584366,3.0018253326416016,257900
2024-12-31 00:00:00+00:00,3.0499314843526313,3.0691739354712886,2.876749194896604,2.8863704204559326,758700
2025-01-02 00:00:00+00:00,2.9056127890831758,2.9922038166587823,2.8478854373661044,2.895991563796997,222600
2025-01-03 00:00:00+00:00,2.886370412301266,2.953718991026291,2.8767491867691195,2.915234088897705,243300
2025-01-06 00:00:00+00:00,2.9248551777196075,2.9440976278844917,2.79977925164786,2.819021701812744,407600
