"('date', '')","('open', 'BUD')","('high', 'BUD')","('low', 'BUD')","('close', 'BUD')","('volume', 'BUD')"
2009-07-01 00:00:00+00:00,27.08227911171452,27.22370147705078,26.622659796130744,27.22370147705078,341500
2009-07-02 00:00:00+00:00,27.43582850645694,27.471183416777055,27.046919098122157,27.152986526489258,329100
2009-07-06 00:00:00+00:00,26.481234452501475,26.87014389038086,26.127679927628044,26.87014389038086,161000
2009-07-07 00:00:00+00:00,26.410523277674212,26.51659071951511,26.396383469675385,26.445880889892578,197400
2009-07-08 00:00:00+00:00,26.65801438937565,26.834791669547364,26.516592025756836,26.516592025756836,46800
2009-07-09 00:00:00+00:00,26.339814745585123,26.68629940158086,26.16303746541341,26.516592025756836,47300
2009-07-10 00:00:00+00:00,26.375165796999816,26.658010482788086,26.304455974256165,26.658010482788086,19600
2009-07-13 00:00:00+00:00,26.551946942309733,26.728724222481443,26.509522121409148,26.516592025756836,232300
2009-07-14 00:00:00+00:00,26.834791311689248,27.471187893376342,26.587301504304936,27.435832977294922,6300
2009-07-15 00:00:00+00:00,27.718679614588225,28.178298950195312,27.612612161613388,28.178298950195312,5500
2009-07-16 00:00:00+00:00,28.17829389841671,28.28436133237588,27.860096991353,27.966161727905273,8600
2009-07-17 00:00:00+00:00,27.365119861049752,27.647961853164475,27.223697516288954,27.506542205810547,20700
2009-07-20 00:00:00+00:00,27.32976521637095,28.107584074048532,26.41052131514322,27.966161727905273,36900
2009-07-21 00:00:00+00:00,27.22369729318926,27.541896891941676,27.22369729318926,27.400474548339844,30100
2009-07-22 00:00:00+00:00,28.072229161864442,28.107584074048532,27.167127764991722,27.966161727905273,148700
2009-07-23 00:00:00+00:00,28.07223500357773,28.355077057315587,28.036880084036433,28.21365737915039,7600
2009-07-24 00:00:00+00:00,28.284367218232987,28.284367218232987,27.966167547546377,28.21365737915039,24400
2009-07-27 00:00:00+00:00,28.036879680649022,28.14294443774689,27.824744771638453,28.001522064208984,7400
2009-07-28 00:00:00+00:00,28.00151645682886,28.19243621826172,27.93080663292345,28.19243621826172,20500
2009-07-29 00:00:00+00:00,28.072227312627348,28.072227312627348,27.824737548828125,27.824737548828125,17100
2009-07-30 00:00:00+00:00,28.142942428588867,28.142942428588867,27.8601003991129,28.142942428588867,38700
2009-07-31 00:00:00+00:00,28.036875912812096,28.425785364720777,28.001518301123717,28.390430450439453,23700
2009-08-03 00:00:00+00:00,27.930805812835366,28.21365049496604,27.683318739026127,28.135868072509766,16800
2009-08-04 00:00:00+00:00,27.329765876392155,27.89545257721978,27.24491084821279,27.754030227661133,38500
2009-08-05 00:00:00+00:00,27.647963010408006,27.895452798450144,27.216628752073447,27.860097885131836,37200
2009-08-06 00:00:00+00:00,27.78938536108823,28.065157461340828,27.75403044776992,27.860097885131836,6200
2009-08-07 00:00:00+00:00,27.966162325268208,28.03687484855372,27.761100053850654,27.89545249938965,7500
2009-08-10 00:00:00+00:00,28.425785364720777,28.510637698477364,28.28436301018842,28.390430450439453,3900
2009-08-11 00:00:00+00:00,28.489426809760317,28.779341438190087,28.489426809760317,28.567209243774414,9600
2009-08-12 00:00:00+00:00,28.956122738408734,29.20360988336816,28.956122738408734,29.026832580566406,13700
2009-08-13 00:00:00+00:00,27.64796338793741,27.78231583675133,27.471186121525005,27.683320999145508,246000
2009-08-14 00:00:00+00:00,27.117630155738418,27.36511993408203,26.905497986734517,27.36511993408203,19400
2009-08-17 00:00:00+00:00,27.64796338793741,27.683320999145508,27.471186121525005,27.683320999145508,28200
2009-08-18 00:00:00+00:00,27.902523462173185,28.425785364720777,27.902523462173185,28.390430450439453,3200
2009-08-19 00:00:00+00:00,28.14294722503923,28.814701542819627,28.08637988846606,28.772274017333984,6300
2009-08-20 00:00:00+00:00,28.6520584732073,28.86419064460587,28.595488455550665,28.70862579345703,14100
2009-08-21 00:00:00+00:00,29.620797064685245,29.875356749043263,29.620797064685245,29.73393440246582,13100
2009-08-24 00:00:00+00:00,29.924862774671368,29.988502714069135,29.62787818908691,29.627878189086914,11900
2009-08-25 00:00:00+00:00,30.342051395622818,30.342051395622818,29.769292053131156,30.122846603393555,33800
2009-08-26 00:00:00+00:00,29.94606422685936,30.15112647845629,29.875354407815372,30.05213165283203,14900
2009-08-27 00:00:00+00:00,29.627873254819633,30.299624761978905,29.24603368202513,29.96021270751953,11700
2009-08-28 00:00:00+00:00,29.98142555836608,30.193557739257812,29.946067947044934,30.193557739257812,9600
2009-08-31 00:00:00+00:00,30.19356253929691,30.759249344074256,30.19356253929691,30.688539505004883,7000
2009-09-01 00:00:00+00:00,30.052137030176368,30.19355939097628,29.345027923583984,29.345027923583984,11200
2009-09-02 00:00:00+00:00,29.48644989418998,29.663227168498786,29.415737366022174,29.521804809570312,20600
2009-09-03 00:00:00+00:00,29.69858410002935,29.7692939355903,29.38038444519043,29.38038444519043,11100
2009-09-04 00:00:00+00:00,29.34503031914248,29.76929473876953,29.27432048167377,29.76929473876953,5800
2009-09-08 00:00:00+00:00,30.794597923730556,30.97844778331252,30.73095800270709,30.75924301147461,3900
2009-09-09 00:00:00+00:00,31.112800124198646,31.46635467106454,31.112800124198646,31.430999755859375,10600
2009-09-10 00:00:00+00:00,31.21886651170207,31.819908142089844,31.183508900285233,31.819908142089844,18000
2009-09-11 00:00:00+00:00,32.24417586759228,32.24417586759228,31.975476335170924,32.13811111450195,47500
2009-09-14 00:00:00+00:00,32.046182796484864,32.77450427450274,31.968400367297125,32.64722442626953,11100
2009-09-15 00:00:00+00:00,32.59772894109624,32.70379638671875,32.258316891474294,32.70379638671875,36500
2009-09-16 00:00:00+00:00,33.05735387089391,33.870530499622184,32.61894693846843,33.19877624511719,1138600
2009-09-17 00:00:00+00:00,32.8805691610362,33.163413845685255,32.83814164911679,32.915924072265625,359900
2009-09-18 00:00:00+00:00,32.321955676286535,33.48161414583484,31.812838968562343,33.234127044677734,1543700
2009-09-21 00:00:00+00:00,33.38262600916642,33.87760300828746,33.248276226902455,33.72911071777344,558900
2009-09-22 00:00:00+00:00,33.4745517331691,33.51697925889401,32.93714989435871,33.12806701660156,712900
2009-09-23 00:00:00+00:00,32.77450722402876,32.87350476843596,32.4563102722168,32.4563102722168,203500
2009-09-24 00:00:00+00:00,33.120993912650526,33.17049133917929,32.20882242820756,32.25831985473633,145600
2009-09-25 00:00:00+00:00,31.819910020017822,32.09568214193949,31.621920331952456,31.76333999633789,99200
2009-09-28 00:00:00+00:00,31.65727808419711,32.35024475191537,31.614850562636118,32.12397003173828,95900
2009-09-29 00:00:00+00:00,32.22296468107241,32.42095438562471,31.855267588755698,32.01790237426758,94500
2009-09-30 00:00:00+00:00,32.633091237101915,32.68258866618623,31.996691866864236,32.484596252441406,106600
2009-10-01 00:00:00+00:00,31.777477007880375,32.279526440309404,31.46635002365671,31.869401931762695,250300
2009-10-02 00:00:00+00:00,30.723885479628734,31.459279460441394,30.702670376158494,31.112794876098633,400300
2009-10-05 00:00:00+00:00,31.41685229494532,32.20174369677256,31.395639888649455,32.10274887084961,500200
2009-10-06 00:00:00+00:00,32.46338150760102,33.23413060179425,32.41388408207179,32.99371337890625,183200
2009-10-07 00:00:00+00:00,32.66843958695675,33.30483613177504,32.6189421678289,33.036136627197266,157800
2009-10-08 00:00:00+00:00,33.778607465983455,34.12508947018765,33.771534863297404,34.075592041015625,364100
2009-10-09 00:00:00+00:00,33.84931492859838,34.061447138336916,33.23413071113443,33.65132522583008,182300
2009-10-12 00:00:00+00:00,33.97658627498214,34.09679620538512,33.72909920857413,33.870521545410156,21900
2009-10-13 00:00:00+00:00,33.573538012254346,33.76445778309366,33.17048606184034,33.6230354309082,100500
2009-10-14 00:00:00+00:00,34.789763446996695,35.291810191170605,34.36549642724146,35.03725051879883,172900
2009-10-15 00:00:00+00:00,34.42207339379987,35.32717223621394,34.42207339379987,35.221107482910156,139600
2009-10-16 00:00:00+00:00,35.313033637792245,35.53223846806496,34.789774323139156,35.489810943603516,479100
2009-10-19 00:00:00+00:00,35.76558414720282,36.69896806279081,35.63830427713105,36.19691848754883,187100
2009-10-20 00:00:00+00:00,35.5958670725581,35.631221982982055,35.02310781302572,35.461517333984375,359000
2009-10-21 00:00:00+00:00,35.46859221841455,36.64946581374846,35.46859221841455,35.89285659790039,456900
2009-10-22 00:00:00+00:00,35.89286268147277,37.15151892244026,35.73730048791181,36.9818115234375,807900
2009-10-23 00:00:00+00:00,36.46561732257833,36.46561732257833,35.63830094194319,35.74436569213867,329600
2009-10-26 00:00:00+00:00,35.652440076725675,35.87164487217067,34.93826106157778,34.99483108520508,195100
2009-10-27 00:00:00+00:00,34.47863228143376,34.6978370337793,33.983658159051366,34.22407531738281,237800
2009-10-28 00:00:00+00:00,34.08265512207004,34.14629504142758,33.396758513150665,33.58060836791992,171800
2009-10-29 00:00:00+00:00,34.01194366761618,34.980684992344024,34.004873764091315,34.570560455322266,755400
2009-10-30 00:00:00+00:00,34.51400473838355,34.53521715349658,33.149283619683295,33.36141586303711,185400
2009-11-02 00:00:00+00:00,33.870531505061756,34.37964829100818,33.43919446470995,34.16044616699219,213400
2009-11-03 00:00:00+00:00,32.901780398803915,33.460397147556115,32.72500315153347,33.31190490722656,245300
2009-11-04 00:00:00+00:00,33.41797166470279,33.75031377290546,33.340191937006345,33.50282669067383,211500
2009-11-05 00:00:00+00:00,33.79274225278661,34.36549885874122,33.51697015400744,34.358428955078125,170500
2009-11-06 00:00:00+00:00,34.30893686856048,34.457429145222754,33.94123978058195,34.2028694152832,253300
2009-11-09 00:00:00+00:00,34.697841109070495,35.22817290025955,34.6129887777542,35.15746307373047,92800
2009-11-10 00:00:00+00:00,34.16043726838484,34.32307201711132,33.87759258522159,34.16750717163086,432800
2009-11-11 00:00:00+00:00,33.714959532484905,34.464496092387265,33.65131961044218,34.39378356933594,424200
2009-11-12 00:00:00+00:00,33.43919725649373,34.42914859327772,33.361414806997665,34.132164001464844,2096400
2009-11-13 00:00:00+00:00,35.32011194654942,35.55345662526524,34.98069978824854,35.54638671875,564100
2009-11-16 00:00:00+00:00,35.91407201862582,36.62825102639082,35.90699941704192,36.522186279296875,418200
2009-11-17 00:00:00+00:00,35.998933188064086,36.380772845063234,35.37667626896265,36.12621307373047,352300
2009-11-18 00:00:00+00:00,36.331270854252836,36.59997040370395,36.04135619491322,36.338340759277344,395300
2009-11-19 00:00:00+00:00,35.892857657426234,35.98478259807766,35.284746081520844,35.779720306396484,736600
2009-11-20 00:00:00+00:00,35.52516157881156,36.0554933919876,35.52516157881156,35.82921600341797,753200
2009-11-23 00:00:00+00:00,36.35248500014095,36.543404813796215,36.03428531071551,36.28884506225586,454100
2009-11-24 00:00:00+00:00,36.302987570386726,36.41612493802604,36.06964023233887,36.28884506225586,242300
2009-11-25 00:00:00+00:00,36.74846723116464,37.158589178396,36.621187355063405,37.080806732177734,348200
2009-11-27 00:00:00+00:00,34.881695207414,36.91109768606109,34.8463375924512,36.18984603881836,799300
2009-11-30 00:00:00+00:00,35.87164338222765,36.09791807252405,35.0089694395932,35.560516357421875,331600
2009-12-01 00:00:00+00:00,36.062562933378814,37.003019300710555,36.062562933378814,36.946449279785156,456400
2009-12-02 00:00:00+00:00,37.356577363320326,37.80912678378667,37.22222489965185,37.64649200439453,542300
2009-12-03 00:00:00+00:00,37.76669568738549,37.964685365737026,37.08787162097419,37.22222137451172,172700
2009-12-04 00:00:00+00:00,37.85154802133514,37.893975537013496,36.77674190081371,37.22222137451172,403100
2009-12-07 00:00:00+00:00,36.90402517523173,37.893979053673824,36.86867025758894,37.12322998046875,220500
2009-12-08 00:00:00+00:00,36.55754455445931,36.64239689941343,35.928217826018766,36.17570495605469,257500
2009-12-09 00:00:00+00:00,36.52218825577277,36.60704059752132,36.048423728078134,36.324195861816406,121500
2009-12-10 00:00:00+00:00,36.550472259521484,36.7555345675081,36.27470011304652,36.550472259521484,73500
2009-12-11 00:00:00+00:00,36.94644755950512,37.11615491697243,36.71310028016344,36.99594497680664,92700
2009-12-14 00:00:00+00:00,37.3424390571067,37.582856300947974,37.20101667295167,37.46971893310547,134900
2009-12-15 00:00:00+00:00,37.20808262666121,37.271722557901754,37.0171628329396,37.08787536621094,96800
2009-12-16 00:00:00+00:00,37.22221658640362,37.7030509126109,37.13029166296221,37.193931579589844,273300
2009-12-17 00:00:00+00:00,36.621178802862154,36.62824870659112,36.218126855136155,36.36661911010742,132200
2009-12-18 00:00:00+00:00,36.161555868401294,36.28883571137409,35.53222925448409,35.78678894042969,311200
2009-12-21 00:00:00+00:00,35.76557883824956,36.06256335939506,35.701938912660225,35.94235610961914,101500
2009-12-22 00:00:00+00:00,35.94235589329464,36.15448807817997,35.76557862298902,35.83628845214844,148300
2009-12-23 00:00:00+00:00,35.97063306398208,36.50803739942926,35.85042583211504,36.26054763793945,192200
2009-12-24 00:00:00+00:00,36.47269007021616,36.5575424101933,36.2888401866239,36.4019775390625,41300
2009-12-28 00:00:00+00:00,36.79795598139432,36.98180314939389,36.614106115987745,36.7838134765625,130800
2009-12-29 00:00:00+00:00,37.29293909889642,37.406076459068494,36.91109949678788,37.073734283447266,96200
2009-12-30 00:00:00+00:00,36.918158805800324,36.94644381207712,36.698956750671805,36.85451889038086,59800
2009-12-31 00:00:00+00:00,37.03130696887586,37.087876997981866,36.790889739990234,36.790889739990234,35400
2010-01-04 00:00:00+00:00,37.70305893454906,37.97176116163724,37.46971432220437,37.82326889038086,139600
2010-01-05 00:00:00+00:00,37.71012314925392,37.717193052185806,37.201003821143985,37.37070846557617,141300
2010-01-06 00:00:00+00:00,36.9888711974925,37.264643264250125,36.93937378537737,37.13736343383789,172700
2010-01-07 00:00:00+00:00,36.50804523163501,36.50804523163501,36.04135331252378,36.23227310180664,310600
2010-01-08 00:00:00+00:00,36.06256133370499,36.133271159318106,35.70900681082553,36.02720642089844,484800
2010-01-11 00:00:00+00:00,36.38075922051472,36.5009664578445,36.26054928577813,36.352474212646484,119500
2010-01-12 00:00:00+00:00,35.82215132768527,36.25348836360732,35.70901396559158,36.2039909362793,455400
2010-01-13 00:00:00+00:00,36.677744993647835,36.932304678551084,36.40904550172278,36.621177673339844,223100
2010-01-14 00:00:00+00:00,36.58582723681452,36.79088683260038,36.51511470602004,36.68482208251953,148100
2010-01-15 00:00:00+00:00,36.41612539496546,36.49390784195741,35.461529012118746,35.70194625854492,411200
2010-01-19 00:00:00+00:00,35.59587104112541,35.81507582604379,35.53223111630441,35.730220794677734,207500
2010-01-20 00:00:00+00:00,34.98776000307281,35.136252275432724,34.43621573578894,34.83926773071289,448500
2010-01-21 00:00:00+00:00,34.6624882153317,34.733198045980515,33.77860184518576,33.85638427734375,986400
2010-01-22 00:00:00+00:00,34.45034964602694,34.931183958131925,33.884660315969334,33.98365783691406,764500
2010-01-25 00:00:00+00:00,34.4220718197533,34.528139265614165,33.99780743112422,34.188724517822266,419800
2010-01-26 00:00:00+00:00,33.64425688406805,34.40086350897668,33.54525933067735,34.01902389526367,159600
2010-01-27 00:00:00+00:00,35.05847457818207,35.20696685919314,34.846339665414874,35.1645393371582,281000
2010-01-28 00:00:00+00:00,35.60294038537409,35.63122539538481,34.47156695901537,34.69784164428711,210100
2010-01-29 00:00:00+00:00,35.7231480319208,35.91406779110492,34.90290167620763,35.20695877075195,331100
2010-02-01 00:00:00+00:00,35.546376509012816,35.87871866534213,35.49687908539874,35.81507873535156,249600
2010-02-02 00:00:00+00:00,35.82214622978128,36.35247804488705,35.71607878779729,36.07670593261719,291300
2010-02-03 00:00:00+00:00,36.1120635443377,36.21105839229861,35.73022396156793,36.05549621582031,201900
2010-02-04 00:00:00+00:00,34.846345862785235,34.867560976279506,33.86346435546875,33.86346435546875,892600
2010-02-05 00:00:00+00:00,33.09977595815504,33.297765631117784,32.20881703500872,32.83107376098633,565200
2010-02-08 00:00:00+00:00,33.48869156389015,33.84224615777006,33.23413182471142,33.26241683959961,211500
2010-02-09 00:00:00+00:00,33.73618517900917,34.71906670715305,33.700830252313466,34.30894470214844,259900
2010-02-10 00:00:00+00:00,34.28065358967324,34.47864330191004,33.87053165755308,34.15337371826172,191300
2010-02-11 00:00:00+00:00,34.415000270178794,34.853409875559606,34.0260907858116,34.740272521972656,186800
2010-02-12 00:00:00+00:00,34.7332022551488,35.12211176566186,34.4432875985037,35.030189514160156,117000
2010-02-16 00:00:00+00:00,34.72613672211308,35.581738292441145,34.577644422616366,35.50395584106445,115500
2010-02-17 00:00:00+00:00,35.871641048696006,36.16862824626976,35.73021870210883,35.95649337768555,292600
2010-02-18 00:00:00+00:00,35.69487050563569,36.23934488912212,35.666585491515185,36.17570495605469,382200
2010-02-19 00:00:00+00:00,35.51102005749592,35.83628959787984,35.27060285429754,35.581729888916016,457000
2010-02-22 00:00:00+00:00,35.447380853069546,35.574660710146844,35.0089712576223,35.09382629394531,386700
2010-02-23 00:00:00+00:00,35.086744811725126,35.157457324096896,34.55641310726625,34.683692932128906,280700
2010-02-24 00:00:00+00:00,35.29182692567233,35.65952410485029,35.07262205998699,35.54638671875,277300
2010-02-25 00:00:00+00:00,34.4008626721029,35.18575159576441,34.4008626721029,35.17161178588867,212000
2010-02-26 00:00:00+00:00,35.06554296527481,35.624159842887074,34.8675532658304,35.32010269165039,240300
2010-03-01 00:00:00+00:00,35.39080668874375,36.196910557661674,35.199886925462096,35.95649337768555,267100
2010-03-02 00:00:00+00:00,36.069634388800104,36.11206190631914,35.666582413294385,35.96356964111328,170400
2010-03-03 00:00:00+00:00,36.43026937858361,36.74846908488781,36.30298949606193,36.34541702270508,288800
2010-03-04 00:00:00+00:00,35.56759223979495,35.69487211165653,34.86755564196377,34.945335388183594,1250100
2010-03-05 00:00:00+00:00,34.662483317906315,35.228169975393016,34.648340814293306,35.07260513305664,759300
2010-03-08 00:00:00+00:00,34.973615486331624,35.008970401898424,34.407928745041374,34.648345947265625,329400
2010-03-09 00:00:00+00:00,34.77562494384188,35.31302666046624,34.76148243848242,35.1433219909668,543200
2010-03-10 00:00:00+00:00,35.60294199752807,35.87164420998314,35.53223216670644,35.61708450317383,935700
2010-03-11 00:00:00+00:00,35.7160786578367,35.89285592889538,35.61708381762897,35.82921600341797,254900
2010-03-12 00:00:00+00:00,36.0201375145106,36.048422526619845,35.7090104735306,35.779720306396484,158500
2010-03-15 00:00:00+00:00,35.20696249865122,35.38373977245758,34.98775770806478,35.348384857177734,254600
2010-03-16 00:00:00+00:00,36.13327763726467,36.44440739951815,35.97771545354536,36.28177261352539,611200
2010-03-17 00:00:00+00:00,36.64239037985095,36.74138521425176,36.43732811007389,36.58582305908203,656200
2010-03-18 00:00:00+00:00,36.55046859341096,36.65653603791207,36.1898441374401,36.522186279296875,1078400
2010-03-19 00:00:00+00:00,36.38077163696289,36.63533139984246,36.20399432356405,36.38077163696289,609100
2010-03-22 00:00:00+00:00,35.758509643531035,36.65653859133186,35.758509643531035,36.529258728027344,349200
2010-03-23 00:00:00+00:00,36.59289319008919,36.81916786938511,36.35247600616141,36.71310043334961,420600
2010-03-24 00:00:00+00:00,35.72315252566752,36.06256457444401,35.56051775421673,35.822147369384766,288700
2010-03-25 00:00:00+00:00,35.744364444561775,35.921141719458134,35.46152242317189,35.47566223144531,243200
2010-03-26 00:00:00+00:00,35.59587239468147,35.77971957481803,35.4049526129586,35.581729888916016,234100
2010-03-29 00:00:00+00:00,35.737292346200356,36.083774273175656,35.73021974509075,35.84335708618164,214300
2010-03-30 00:00:00+00:00,36.090854093248346,36.11206650600615,35.59587711544181,35.88579177856445,327500
2010-03-31 00:00:00+00:00,35.4544516603169,35.77265131111379,35.355456812826155,35.67365646362305,312500
2010-04-01 00:00:00+00:00,35.83628740186883,36.0979169989794,35.70193765144059,35.949424743652344,194200
2010-04-05 00:00:00+00:00,36.529259280860394,36.529259280860394,35.88579004993035,35.93528747558594,149700
2010-04-06 00:00:00+00:00,35.850438058315326,36.18985016084022,35.81508313673291,36.15449523925781,168100
2010-04-07 00:00:00+00:00,36.00599206584061,36.21105434076292,35.89285472405709,35.949424743652344,123600
2010-04-08 00:00:00+00:00,35.74436667624717,36.22520110977854,35.6312293211461,36.18277359008789,202400
2010-04-09 00:00:00+00:00,36.20397844258154,36.783807560393356,36.19690584259967,36.734310150146484,467000
2010-04-12 00:00:00+00:00,36.953530008912274,37.21516238622456,36.85453514070021,37.01716995239258,210800
2010-04-13 00:00:00+00:00,36.550472976309926,36.58583059365493,36.17570596963878,36.338340759277344,373900
2010-04-14 00:00:00+00:00,35.92820582461266,36.58581734750611,35.91406332227655,36.38782501220703,505600
2010-04-15 00:00:00+00:00,35.58879801019687,35.96356492487656,35.447375667753285,35.79385757446289,397100
2010-04-16 00:00:00+00:00,35.23524377894371,35.454445848912755,34.83926175647959,35.20695877075195,716500
2010-04-19 00:00:00+00:00,34.81098383649621,35.03725855329065,34.655418957172266,34.86048126220703,568300
2010-04-20 00:00:00+00:00,35.36960011651149,35.461525061570974,35.13625280153143,35.32010269165039,332500
2010-04-21 00:00:00+00:00,35.07261015227775,35.17160769173631,34.754413216371645,34.931190490722656,1359500
2010-04-22 00:00:00+00:00,34.84633515680532,35.13624977634795,34.66955788397671,34.96654510498047,279800
2010-04-23 00:00:00+00:00,34.70497760354365,35.162373893821496,34.64065607982977,35.12664031982422,296000
2010-04-26 00:00:00+00:00,35.1695108628049,35.255274690848026,34.96940071663014,35.01942825317383,244900
2010-04-27 00:00:00+00:00,34.719271362737196,35.112346126859514,33.97600103250417,34.11178970336914,779400
2010-04-28 00:00:00+00:00,33.87594161430215,34.14037329806569,33.28990235499021,33.64724349975586,776100
2010-04-29 00:00:00+00:00,34.54774545428949,34.733561668656854,34.29045936801403,34.411956787109375,399900
2010-04-30 00:00:00+00:00,34.7692950377004,34.840762177289015,34.21184098898208,34.62635803222656,371900
2010-05-03 00:00:00+00:00,34.304749172685575,35.01943144711653,34.304749172685575,34.790733337402344,231700
2010-05-04 00:00:00+00:00,34.28331697514248,34.48342718275167,33.48287069211153,34.18326187133789,736200
2010-05-05 00:00:00+00:00,33.51144917848649,34.61206046207098,33.3041906784031,33.96884536743164,1295300
2010-05-06 00:00:00+00:00,33.63295426486332,34.040323009180646,30.867131451807452,33.47572326660156,1333900
2010-05-07 00:00:00+00:00,33.35422529855819,33.618659741557465,32.203588959173395,32.732452392578125,1492900
2010-05-10 00:00:00+00:00,34.74784796450546,35.73411016851955,34.74784796450546,35.655494689941406,1100900
2010-05-11 00:00:00+00:00,35.13378073786217,36.04857318286082,34.94081619531466,35.140926361083984,724300
2010-05-12 00:00:00+00:00,35.576881078518916,35.67693615603449,35.06231171896791,35.33388900756836,337200
2010-05-13 00:00:00+00:00,35.355333225890014,35.58403133713968,34.96940414079501,35.140926361083984,287700
