"('date', '')","('open', 'APAM')","('high', 'APAM')","('low', 'APAM')","('close', 'APAM')","('volume', 'APAM')"
2024-03-13 00:00:00+00:00,38.86876613642676,39.531809087097734,38.86876613642676,39.17340850830078,349000
2024-03-14 00:00:00+00:00,38.99420552799696,39.15548698069222,37.90107644150546,38.277400970458984,440800
2024-03-15 00:00:00+00:00,38.03547545684621,38.913561390097655,38.03547545684621,38.64476013183594,1484600
2024-03-18 00:00:00+00:00,38.54619691611754,38.58203799353119,38.15195531854719,38.331153869628906,340000
2024-03-19 00:00:00+00:00,38.12507384059506,38.87771939682884,38.03547456261216,38.62683868408203,362900
2024-03-20 00:00:00+00:00,38.44763852996434,39.56764664773071,38.36699780876542,39.263004302978516,267400
2024-03-21 00:00:00+00:00,39.61244839780064,40.57117512421158,39.603489836298714,40.10525131225586,346200
2024-03-22 00:00:00+00:00,40.03357011857944,40.09629029923933,39.48700561454884,39.77372741699219,247000
2024-03-25 00:00:00+00:00,39.89916991072835,40.0694133398983,39.397408438632525,39.41532897949219,197700
2024-03-26 00:00:00+00:00,39.62141050406595,39.952931968597454,39.38844688834587,39.782691955566406,293800
2024-03-27 00:00:00+00:00,40.19485060692526,40.8399763561275,40.06941024857892,40.82205581665039,476400
2024-03-28 00:00:00+00:00,40.85789668545668,41.28798283068748,40.69661523549355,41.01021957397461,543700
2024-04-01 00:00:00+00:00,40.95645749042563,40.95645749042563,40.40989296258944,40.75933837890625,353000
2024-04-02 00:00:00+00:00,40.687656289979614,40.687656289979614,39.854369945700434,40.40989303588867,395900
2024-04-03 00:00:00+00:00,39.96188850998434,40.75037518657231,39.96188850998434,40.535335540771484,311200
2024-04-04 00:00:00+00:00,40.875815301420815,41.270060346317685,39.97085024634972,39.97980880737305,243200
2024-04-05 00:00:00+00:00,40.006689463577786,40.49949232875871,39.7737258718966,40.29341125488281,261100
2024-04-08 00:00:00+00:00,40.499497432560226,41.71806690816905,40.47261491136717,41.395503997802734,472300
2024-04-09 00:00:00+00:00,41.43134169418353,41.88830350118844,40.768295386183404,41.87934494018555,265000
2024-04-10 00:00:00+00:00,40.78622083471868,41.341743969579035,39.773732419865084,39.99773406982422,572500
2024-04-11 00:00:00+00:00,40.2575710914392,40.2575710914392,39.34364407913532,39.47804641723633,414000
2024-04-12 00:00:00+00:00,39.22716476156205,39.4511663939017,38.60892148678232,38.97628402709961,348700
2024-04-15 00:00:00+00:00,39.18236562344932,39.50492852505273,38.16987727519275,38.51036071777344,291400
2024-04-16 00:00:00+00:00,38.116114840940234,38.33115447281953,37.50683018729337,38.026512145996094,469900
2024-04-17 00:00:00+00:00,38.25947835306183,38.304277994603005,37.73083437969142,37.802513122558594,374900
2024-04-18 00:00:00+00:00,38.15196313427205,38.38492334919795,37.7129183909963,37.775638580322266,412600
2024-04-19 00:00:00+00:00,37.72187750640514,38.46556464502541,37.72187750640514,38.187801361083984,449400
2024-04-22 00:00:00+00:00,38.25051665839081,38.50140080527538,37.954836287625504,38.12507629394531,528600
2024-04-23 00:00:00+00:00,38.178841456876235,38.99420731940777,38.178841456876235,38.91356658935547,518000
2024-04-24 00:00:00+00:00,38.12507474480672,38.54619888089953,36.288262158646745,37.81147384643555,598300
2024-04-25 00:00:00+00:00,37.14843109932747,37.14843109932747,36.135946149062526,36.77210998535156,581100
2024-04-26 00:00:00+00:00,36.99610902080861,37.730834073704855,36.745224877824235,37.596431732177734,485600
2024-04-29 00:00:00+00:00,37.6681183389434,37.93691963573442,37.06779213871599,37.40827560424805,345400
2024-04-30 00:00:00+00:00,37.112590962932494,37.34555458818549,36.61978802673495,36.67354965209961,346300
2024-05-01 00:00:00+00:00,36.52122098138809,37.354507243820045,36.31513991039861,36.59290313720703,483500
2024-05-02 00:00:00+00:00,37.005068314839924,37.6233149965186,36.745225605670434,37.56955337524414,397900
2024-05-03 00:00:00+00:00,38.40283998953088,38.49243927432282,37.766676180724694,37.89211654663086,402600
2024-05-06 00:00:00+00:00,38.33116162173104,38.528284169378956,38.026519238090614,38.4924430847168,339900
2024-05-07 00:00:00+00:00,38.64476513743635,39.17340916162272,38.62684459549856,38.86876678466797,347700
2024-05-08 00:00:00+00:00,38.582043385883445,39.28092740316159,38.465561577005836,39.271968841552734,301700
2024-05-09 00:00:00+00:00,39.31676248393091,40.257568536960285,39.003158187592305,40.18588638305664,316800
2024-05-10 00:00:00+00:00,40.14108929295123,40.14108929295123,39.13756300057564,39.47804641723633,265300
2024-05-13 00:00:00+00:00,39.7826896628344,40.41885345264889,39.71996948175373,40.212772369384766,521300
2024-05-14 00:00:00+00:00,40.526378098861926,41.144621422247134,40.391979159688056,40.99230194091797,368500
2024-05-15 00:00:00+00:00,41.44030138246212,41.87038410016412,41.413422280728746,41.592620849609375,378900
2024-05-16 00:00:00+00:00,41.40195815906088,41.42011732886795,40.96614847421374,41.0478630065918,212600
2024-05-17 00:00:00+00:00,41.093253817377445,41.093253817377445,40.666525505076144,40.71192169189453,346500
2024-05-20 00:00:00+00:00,40.593892242915345,41.456433718896825,40.593892242915345,41.3838005065918,269200
2024-05-21 00:00:00+00:00,41.238523517883834,41.77420683247909,41.07509793873421,41.683414459228516,216800
2024-05-22 00:00:00+00:00,41.510910647424666,41.59262517482146,40.80271692215003,41.11141586303711,367200
2024-05-23 00:00:00+00:00,41.21128878345502,41.3837991511053,40.14900341079834,40.321510314941406,348400
2024-05-24 00:00:00+00:00,40.6029740725759,40.92075087450498,40.46678203545922,40.902591705322266,283600
2024-05-28 00:00:00+00:00,41.02062497068115,41.15681700911731,39.84938452335383,40.12176513671875,314600
2024-05-29 00:00:00+00:00,38.96868291517089,39.331859366535184,38.60550992731392,39.059478759765625,422400
2024-05-30 00:00:00+00:00,39.42264825595451,39.65871396748514,39.17750815602913,39.413570404052734,286700
2024-05-31 00:00:00+00:00,39.586080366776045,40.00373432028017,39.286462741693896,39.97649383544922,443000
2024-06-03 00:00:00+00:00,40.4667820043266,40.52125951183284,39.42265228992167,39.68595504760742,313700
2024-06-04 00:00:00+00:00,39.404491597297735,39.767664544188,39.123029706064564,39.70410919189453,322400
2024-06-05 00:00:00+00:00,39.94925770379531,40.103605446076436,39.35909682958629,39.60424041748047,233900
2024-06-06 00:00:00+00:00,39.35001475096534,39.67687283305616,39.26830023044264,39.27737808227539,187900
2024-06-07 00:00:00+00:00,38.868813503888695,39.032242564110256,38.496559191941245,38.82341384887695,243100
2024-06-10 00:00:00+00:00,38.496562968967694,38.87789517122683,38.360370917585,38.7144660949707,274400
2024-06-11 00:00:00+00:00,38.396683928106086,38.678142382069815,38.260491895634615,38.26957321166992,374500
2024-06-12 00:00:00+00:00,39.7949099953892,39.7949099953892,37.071096967811805,37.252681732177734,1015300
2024-06-13 00:00:00+00:00,37.14373055830537,37.16188972762797,36.24487072612752,36.3629035949707,571800
2024-06-14 00:00:00+00:00,36.00880694713542,36.181313853229895,35.818140872477215,36.13591766357422,397400
2024-06-17 00:00:00+00:00,36.06328864255813,36.79871600553888,35.71827132677877,36.57173156738281,364500
2024-06-18 00:00:00+00:00,36.526330667382695,37.23452091488298,36.526330667382695,36.83502960205078,263400
2024-06-20 00:00:00+00:00,36.81687232777404,37.38887403745499,36.68976160640214,37.27992248535156,393500
2024-06-21 00:00:00+00:00,37.352556417952236,37.407033926806335,36.75331767458697,36.85319137573242,781800
2024-06-24 00:00:00+00:00,37.02569641720207,37.91547490239076,37.016618564606404,37.51598358154297,330000
2024-06-25 00:00:00+00:00,37.3616368307884,37.51598457354703,36.925823697512236,37.22544479370117,424900
2024-06-26 00:00:00+00:00,37.025693216013316,37.198203571981566,36.689757282901596,36.762393951416016,410100
2024-06-27 00:00:00+00:00,36.844109790337086,36.98937966905793,36.40829669066745,36.825950622558594,554200
2024-06-28 00:00:00+00:00,37.1346527103378,37.824683827151276,37.03477901080393,37.47058868408203,1676800
2024-07-01 00:00:00+00:00,37.57046142516318,37.6430946371029,36.45369851646993,36.51725387573242,314600
2024-07-02 00:00:00+00:00,36.3265855385966,36.67160283139206,36.272111493712934,36.49909591674805,374700
2024-07-03 00:00:00+00:00,36.689761190959665,37.32531825413008,36.68068333818192,36.844112396240234,147900
2024-07-05 00:00:00+00:00,36.76239837665085,37.07109732798247,36.190396665520154,36.25395202636719,371100
2024-07-08 00:00:00+00:00,36.31750675974644,36.62620570574458,35.563916831998185,35.65471267700195,539400
2024-07-09 00:00:00+00:00,35.5276051104807,35.64563452419937,35.10087325986006,35.19166564941406,474000
2024-07-10 00:00:00+00:00,35.273376487424535,36.308428322768684,35.01915505251928,36.27210998535156,521000
2024-07-11 00:00:00+00:00,37.12556750687403,37.99718676217168,36.91674227676149,37.38887023925781,718500
2024-07-12 00:00:00+00:00,37.779288232233235,38.40576399805668,37.56138166039913,37.96087646484375,689700
2024-07-15 00:00:00+00:00,38.224172187931515,38.78709600268913,38.14245766408007,38.34220504760742,570500
2024-07-16 00:00:00+00:00,38.44208108761444,39.54068483710909,38.44208108761444,39.33185958862305,680300
2024-07-17 00:00:00+00:00,39.04131982909383,40.02189417565692,38.87789077133331,39.44081115722656,502700
2024-07-18 00:00:00+00:00,39.204749862609305,40.40322734034339,38.66906648517457,39.04132080078125,351100
2024-07-19 00:00:00+00:00,38.94144494148257,38.94144494148257,37.90639658295933,38.21509552001953,414700
2024-07-22 00:00:00+00:00,38.39668559123633,39.00500217867465,37.98811293963209,38.905128479003906,450900
2024-07-23 00:00:00+00:00,38.741697906097514,39.31369959601562,38.58735016790937,38.67814254760742,507200
2024-07-24 00:00:00+00:00,38.60550832280779,38.78709654094285,37.26176105021989,37.6158561706543,875500
2024-07-25 00:00:00+00:00,37.75204862144233,39.61332008520711,37.75204862144233,39.186588287353516,608800
2024-07-26 00:00:00+00:00,39.885702444956245,39.90386161412499,39.241067525248965,39.68595504760742,347000
2024-07-29 00:00:00+00:00,39.5406858237941,39.61332250169258,38.53287443075093,38.932369232177734,338200
2024-07-30 00:00:00+00:00,39.16843193249592,39.595163761002105,38.787099759921645,39.47713088989258,497000
2024-07-31 00:00:00+00:00,39.54068189191839,40.748240565596845,39.231982968561326,40.09452438354492,533600
2024-08-01 00:00:00+00:00,40.15808184621721,40.584813650064376,38.369443567290745,38.46023941040039,428000
2024-08-02 00:00:00+00:00,37.46150674214209,37.670335454139064,36.381062161650355,36.8713493347168,566800
2024-08-05 00:00:00+00:00,35.65471191425046,35.94525168503241,34.637822716513654,34.86480712890625,606700
2024-08-06 00:00:00+00:00,34.78309420602878,35.61839521967241,34.64690216690941,35.17350769042969,567000
2024-08-07 00:00:00+00:00,35.79998137206714,35.8907737505369,34.40175657718657,34.53794860839844,625900
2024-08-08 00:00:00+00:00,34.837566868988944,35.563916300629856,34.80125199503737,35.13718795776367,396200
2024-08-09 00:00:00+00:00,35.20981882820352,35.85445715296329,35.05547109952627,35.50035858154297,417200
2024-08-12 00:00:00+00:00,35.609317581814636,35.95433141292168,35.33693350193046,35.44588851928711,389100
2024-08-13 00:00:00+00:00,36.04512415984796,36.154075704324335,35.382330113730355,36.12683868408203,412900
2024-08-14 00:00:00+00:00,36.317507000580036,36.40829938267854,35.88169733219396,36.03604507446289,521200
2024-08-15 00:00:00+00:00,36.58988833111047,36.916746454715145,36.2630302075058,36.71699905395508,736500
2024-08-16 00:00:00+00:00,36.6153387972014,37.48405431436886,36.596855113282714,37.39163589477539,492500
2024-08-19 00:00:00+00:00,37.57646579157791,38.223380568296655,37.40087609842076,37.89992141723633,443800
2024-08-20 00:00:00+00:00,37.67812861726697,37.7335796703621,37.08666481919497,37.33618927001953,301700
2024-08-21 00:00:00+00:00,37.56722826514771,38.17717571882514,37.18832156703601,38.05703353881836,489400
2024-08-22 00:00:00+00:00,38.029312951093544,38.177178905983865,37.7150973562763,38.158695220947266,284000
2024-08-23 00:00:00+00:00,38.472909014189646,39.28616996530254,38.3527668297789,38.879539489746094,330800
2024-08-26 00:00:00+00:00,39.276925785207055,39.56341757184384,38.537596122565894,38.740909576416016,254800
2024-08-27 00:00:00+00:00,38.52835488080092,38.81484668500165,38.371248860221314,38.6669807434082,298200
2024-08-28 00:00:00+00:00,38.5283553108816,38.80560703919105,38.047790113987965,38.33428192138672,262800
2024-08-29 00:00:00+00:00,38.73167146596343,38.777878911213456,38.1032403394372,38.204898834228516,310600
2024-08-30 00:00:00+00:00,38.38973234332436,38.694704303906434,37.992341966352186,38.43593978881836,417100
2024-09-03 00:00:00+00:00,38.08475753603554,38.35276566023976,37.24376932161022,37.49329376220703,417900
2024-09-04 00:00:00+00:00,37.30846240925437,37.5487467833572,36.86486455560569,37.04969787597656,260400
2024-09-05 00:00:00+00:00,37.17908226824932,37.45633050195551,36.790935446141155,36.92955780029297,273000
2024-09-06 00:00:00+00:00,36.98500918277761,37.18832620113983,36.09781341694669,36.319610595703125,219100
2024-09-09 00:00:00+00:00,36.4767203082155,36.70776109349601,36.27340328903982,36.596858978271484,319700
2024-09-10 00:00:00+00:00,36.643061079996826,36.81865076513388,36.04235377360931,36.800167083740234,402500
2024-09-11 00:00:00+00:00,36.61533488954269,37.17907484999163,35.99614740865736,37.021968841552734,466300
2024-09-12 00:00:00+00:00,37.410118103027344,37.61343509271077,36.7909305804854,37.410118103027344,541200
2024-09-13 00:00:00+00:00,37.77978665179674,37.88144515184729,37.44708738814122,37.71509552001953,374800
2024-09-16 00:00:00+00:00,37.90916921509231,38.7593975396881,37.49329513223468,38.36200714111328,418800
2024-09-17 00:00:00+00:00,38.77788037892016,39.38782784535191,38.35276622588639,38.93498992919922,317100
2024-09-18 00:00:00+00:00,39.082856450617086,39.90536100568309,38.72243342315241,38.971954345703125,461400
2024-09-19 00:00:00+00:00,40.02550164445605,40.02550164445605,39.452518034065534,39.78521728515625,370700
2024-09-20 00:00:00+00:00,39.77597763872505,39.77597763872505,39.05512807838814,39.452518463134766,1243700
2024-09-23 00:00:00+00:00,39.67431553897145,39.85914883318268,39.20299046246271,39.63734817504883,434300
2024-09-24 00:00:00+00:00,39.80370448378239,40.59848531482149,39.692805898759076,40.39516830444336,364900
2024-09-25 00:00:00+00:00,40.38592557302795,40.43213301997032,39.72052705577058,39.72977066040039,335900
2024-09-26 00:00:00+00:00,40.33047471773051,40.47834066390707,39.886876879200834,39.960811614990234,386400
2024-09-27 00:00:00+00:00,40.30274920989541,40.47833891169099,39.70204184651765,39.88687515258789,353300
2024-09-30 00:00:00+00:00,39.66507762128111,40.0717116319172,39.3970730079283,40.03474426269531,391100
2024-10-01 00:00:00+00:00,39.960811024697584,39.960811024697584,39.082855439879765,39.2676887512207,281200
2024-10-02 00:00:00+00:00,39.11058105853697,39.43403672468036,38.87954028974817,39.05513000488281,435900
2024-10-03 00:00:00+00:00,38.824086799730594,38.97195274146017,38.38973257893867,38.57456588745117,323300
2024-10-04 00:00:00+00:00,39.15678620293881,39.683558842745896,38.861054318324385,39.6465950012207,280000
2024-10-07 00:00:00+00:00,39.41555469521302,39.572660718341396,38.87953844486451,39.2676887512207,173200
2024-10-08 00:00:00+00:00,39.17526986307959,39.184513467506996,38.87029789961597,38.99043655395508,381500
2024-10-09 00:00:00+00:00,38.88878197643581,39.471002146774396,38.879538371914904,39.452518463134766,286800
2024-10-10 00:00:00+00:00,39.06437003420368,39.19375228881836,38.58380485606197,39.19375228881836,408400
2024-10-11 00:00:00+00:00,39.434033928871955,40.45985543362957,39.34161903806944,40.117916107177734,344400
2024-10-14 00:00:00+00:00,40.02549887685204,41.0235930357078,39.812941820108705,40.98662567138672,375600
2024-10-15 00:00:00+00:00,41.09753289034232,41.855346326435054,41.005114468012515,41.3470573425293,246700
2024-10-16 00:00:00+00:00,41.827617838751394,42.280459281688536,41.772170312344315,42.058658599853516,342900
2024-10-17 00:00:00+00:00,42.24349044404908,42.834954207827515,42.058657136517795,42.77950668334961,329200
2024-10-18 00:00:00+00:00,42.94585608472165,43.50959608333562,42.8164738277418,43.34324645996094,484900
2024-10-21 00:00:00+00:00,43.19538228627528,43.19538228627528,41.95700366462095,41.966243743896484,423200
2024-10-22 00:00:00+00:00,41.9200344156126,42.003209226969055,40.7463469777613,40.774070739746094,540100
2024-10-23 00:00:00+00:00,40.57075880909724,40.79255596416003,39.535693667463484,39.91460037231445,421600
2024-10-24 00:00:00+00:00,40.145637786476996,40.43212957374422,39.9145970460556,40.19184875488281,348700
2024-10-25 00:00:00+00:00,40.46910012575237,40.87573059177653,39.92384379439609,40.339717864990234,320600
2024-10-28 00:00:00+00:00,40.70937919220235,41.143736927634585,40.38592355437114,41.10676956176758,264900
2024-10-29 00:00:00+00:00,40.653932584324956,41.06980312078699,40.23805852246079,40.25654220581055,526400
2024-10-30 00:00:00+00:00,41.70747755222342,42.650124243749694,41.097530107753734,41.753684997558594,684500
2024-10-31 00:00:00+00:00,41.4949217815965,41.98472706319743,40.57999882356605,40.75558853149414,575300
2024-11-01 00:00:00+00:00,40.977387306635094,41.688993235265805,40.829521368569104,41.10676956176758,507600
2024-11-04 00:00:00+00:00,41.06980219590057,41.39326135913383,40.7925540027021,41.10676956176758,385600
2024-11-05 00:00:00+00:00,40.848005835358244,42.2342503533541,40.848005835358244,42.07714080810547,386200
2024-11-06 00:00:00+00:00,44.424514166357106,45.561234208703475,44.20271702538328,45.27474594116211,1056100
2024-11-07 00:00:00+00:00,45.19157260840431,45.3024711825144,44.322857122569275,44.5076904296875,498600
2024-11-08 00:00:00+00:00,44.45223915979758,44.80342208904289,43.88850268771174,44.32285690307617,453500
2024-11-11 00:00:00+00:00,45.11764158948923,45.76455645495613,45.09915790471562,45.441097259521484,469700
2024-11-12 00:00:00+00:00,45.39488748466582,45.579720797530385,43.18613838571002,43.324764251708984,479100
2024-11-13 00:00:00+00:00,43.722154836080925,44.202720041517836,43.01054886988024,43.55580520629883,456300
2024-11-14 00:00:00+00:00,43.842292356727434,44.461483412730274,43.52807678921901,44.174991607666016,371100
2024-11-15 00:00:00+00:00,44.372456089043304,44.475888964538875,43.65783449270166,43.88350296020508,387300
2024-11-18 00:00:00+00:00,44.0339508881806,44.34424591011766,43.71425092158566,44.07155990600586,407500
2024-11-19 00:00:00+00:00,43.6672306418026,44.015141833682044,43.187682515362425,43.65782928466797,320800
2024-11-20 00:00:00+00:00,43.71424906532176,44.12797693931461,43.159475722933365,44.062156677246094,304100
2024-11-21 00:00:00+00:00,44.38186037671358,45.08708060435118,44.12798066433177,44.62633514404297,331400
2024-11-22 00:00:00+00:00,44.7955860981301,45.350359460257884,44.72976583371963,44.85200500488281,368200
2024-11-25 00:00:00+00:00,45.42558608782596,45.85812029229788,45.049467204933116,45.077674865722656,558100
2024-11-26 00:00:00+00:00,44.804991434998186,45.62304586193004,44.654544602609164,45.472599029541016,343900
2024-11-27 00:00:00+00:00,45.83931280383538,46.24363933705994,45.60423940484135,45.726478576660156,326800
2024-11-29 00:00:00+00:00,45.94274668833683,46.17782009252445,45.51021248549614,45.87692642211914,233100
2024-12-02 00:00:00+00:00,46.083788500738265,46.24364028052191,45.4631948582101,46.16841506958008,456300
2024-12-03 00:00:00+00:00,46.3846825379134,46.58214332252632,45.764085351526695,45.970951080322266,338000
2024-12-04 00:00:00+00:00,45.97095240158162,46.32826496515212,45.60423848049349,45.88632583618164,267700
2024-12-05 00:00:00+00:00,45.92393747920391,46.215429773245795,45.340956478055396,45.44438934326172,239500
2024-12-06 00:00:00+00:00,45.86751850201438,45.86751850201438,45.38797036682974,45.463191986083984,267600
2024-12-09 00:00:00+00:00,45.735878448257594,46.17781757182563,45.4631924534205,45.51961135864258,353000
2024-12-10 00:00:00+00:00,45.39737451984119,46.34707307832492,44.97424526324112,45.58543395996094,448300
2024-12-11 00:00:00+00:00,46.14961006150992,46.15901141894293,45.26573181152344,45.26573181152344,323800
2024-12-12 00:00:00+00:00,45.17170144309716,45.416176179404005,44.7767763005275,44.88961410522461,263200
2024-12-13 00:00:00+00:00,44.8520078444375,45.00245468503404,44.04335473113025,44.15618896484375,262200
2024-12-16 00:00:00+00:00,44.1655928844027,44.80499283882351,44.024547405334516,44.55111312866211,322200
2024-12-17 00:00:00+00:00,44.118574576924516,44.29723265893884,43.01843277202471,43.03723907470703,446300
2024-12-18 00:00:00+00:00,43.25350669759553,43.38514723102636,40.41381952310374,40.583072662353516,520900
2024-12-19 00:00:00+00:00,41.06262083227088,41.57038025002022,40.41381952310374,40.583072662353516,473500
2024-12-20 00:00:00+00:00,40.10352447850133,41.19426493832341,39.802630805925276,41.12844467163086,1242100
2024-12-23 00:00:00+00:00,40.883965395231655,41.401126159079965,40.771131167304034,41.288291931152344,269400
2024-12-24 00:00:00+00:00,41.47635167728753,41.702020134820195,41.30709854067031,41.59859085083008,185800
2024-12-26 00:00:00+00:00,41.175456788511994,42.20977829323117,41.175456788511994,41.99351119995117,258000
2024-12-27 00:00:00+00:00,41.57037592658623,42.02171638866648,40.9215746848962,41.34470748901367,212600
2024-12-30 00:00:00+00:00,40.902767151968675,41.15664682679241,40.460828060208655,40.63008117675781,345100
2024-12-31 00:00:00+00:00,40.83695355243767,41.081428323461274,40.37620808516719,40.47964096069336,304800
2025-01-02 00:00:00+00:00,40.724119663215205,41.00620704353243,39.91546654255302,39.97188186645508,324400
2025-01-03 00:00:00+00:00,40.13173161632197,40.57367076144222,39.82143300287103,40.21635818481445,348900
2025-01-06 00:00:00+00:00,40.38561276861707,40.43262673347818,39.22905201574287,39.29487228393555,457300
2025-01-07 00:00:00+00:00,39.49233057921586,39.49233057921586,38.429797823576,38.937557220458984,438900
2025-01-08 00:00:00+00:00,38.646064925693196,39.53934454922246,38.55203700192607,39.48292922973633,710500
2025-01-10 00:00:00+00:00,38.83412765518507,39.0033808018751,38.11950604788822,38.298160552978516,465500
2025-01-13 00:00:00+00:00,37.79040227588654,38.32636939458718,37.48010722202944,38.19472885131836,466000
2025-01-14 00:00:00+00:00,38.36397855904762,38.87173796915906,38.147711459245066,38.8153190612793,305100
2025-01-15 00:00:00+00:00,40.02829551565141,40.15053467959718,39.04098802085295,39.4735221862793,432300
2025-01-16 00:00:00+00:00,39.49233167715484,40.07531271185662,39.47352537449537,39.94367218017578,476700
2025-01-17 00:00:00+00:00,40.413819530267546,40.5266537608089,40.0094929849809,40.310386657714844,377300
2025-01-21 00:00:00+00:00,40.59247124736194,41.57978235451835,40.59247124736194,41.27888870239258,474500
2025-01-22 00:00:00+00:00,41.137844551570204,41.43873821333543,40.81814458757773,41.19426345825195,646900
2025-01-23 00:00:00+00:00,41.03441322339265,41.91829152658097,41.03441322339265,41.71142578125,418400
