"('date', '')","('open', 'AWR')","('high', 'AWR')","('low', 'AWR')","('close', 'AWR')","('volume', 'AWR')"
2024-01-31 00:00:00+00:00,72.62558575225545,73.35491450614194,71.41643679845222,71.58917236328125,208200
2024-02-01 00:00:00+00:00,71.73312371834706,72.942272736723,71.57957773186571,72.88468933105469,136800
2024-02-02 00:00:00+00:00,72.00181064074863,72.92306445149194,71.50280090548227,72.35688018798828,176900
2024-02-05 00:00:00+00:00,71.56038359096912,71.85786976900343,70.97500236733862,71.11894989013672,314500
2024-02-06 00:00:00+00:00,70.94621668452886,72.39527577162329,70.85025410663313,72.14576721191406,186900
2024-02-07 00:00:00+00:00,72.27052405676962,72.4624565505705,71.61796822079869,71.78111267089844,182100
2024-02-08 00:00:00+00:00,71.60836865123282,72.23212904854313,71.04217701306673,72.0785903930664,241400
2024-02-09 00:00:00+00:00,71.91545338900639,72.82710883369933,71.84827885436034,72.46244812011719,286600
2024-02-12 00:00:00+00:00,72.78872613489123,74.00747359748797,72.65437705859364,73.85392761230469,139800
2024-02-13 00:00:00+00:00,72.56802996790358,73.55645868475256,70.88865879848676,71.43565368652344,212300
2024-02-14 00:00:00+00:00,71.94424506087215,72.02101805333581,70.9174300814663,71.93464660644531,215000
2024-02-15 00:00:00+00:00,72.46244884338435,74.11303150713397,72.46244884338435,74.08423614501953,222100
2024-02-16 00:00:00+00:00,73.90089457495604,74.14214846894912,72.90692970970208,73.6982421875,151900
2024-02-20 00:00:00+00:00,73.33153478091907,74.51850723104764,73.17713611046679,73.60173797607422,294500
2024-02-21 00:00:00+00:00,73.91053320767821,74.10354072411536,73.20607601951346,73.48593139648438,145800
2024-02-22 00:00:00+00:00,72.67531301177829,72.7139145142474,70.44612962219408,71.23744201660156,400400
2024-02-23 00:00:00+00:00,71.13129592964945,71.13129592964945,69.63552623154686,69.65482330322266,470500
2024-02-26 00:00:00+00:00,69.51006976774556,69.70307729767757,68.79596031320831,69.51972198486328,248300
2024-02-27 00:00:00+00:00,69.55831663173413,69.91536764255189,68.78630131310315,69.11441040039062,202400
2024-02-28 00:00:00+00:00,68.05289610047589,69.19161479005702,67.8791929999471,68.43890380859375,291600
2024-02-29 00:00:00+00:00,69.3363679006513,70.24348490119417,68.8345630389053,68.9117660522461,268000
2024-03-01 00:00:00+00:00,68.60295127600857,69.41356815894407,67.7633924673247,69.13371276855469,192300
2024-03-04 00:00:00+00:00,68.7959521316771,69.88641693679308,68.6801476274899,69.85746765136719,183800
2024-03-05 00:00:00+00:00,69.92502169710838,70.36892794012257,68.3134475917665,68.69945526123047,178200
2024-03-06 00:00:00+00:00,69.31706523129061,69.56796396066156,68.68015146638595,68.8924560546875,180700
2024-03-07 00:00:00+00:00,69.19160474200262,69.64516318098867,68.73805366550016,69.12405395507812,183200
2024-03-08 00:00:00+00:00,69.39427439289358,69.90573147598931,68.96966517863237,69.7706298828125,177900
2024-03-11 00:00:00+00:00,69.61621774705453,71.79715484375217,69.61621774705453,71.3532485961914,291200
2024-03-12 00:00:00+00:00,71.02514863947323,71.14095316515038,69.84782839711961,70.47509002685547,198500
2024-03-13 00:00:00+00:00,70.53297799679841,71.34359482961159,70.28207927263962,70.30137634277344,224800
2024-03-14 00:00:00+00:00,69.92502390432895,70.11803142639529,68.47750062001016,69.2784652709961,223300
2024-03-15 00:00:00+00:00,68.76701027247641,70.04083050616248,68.51610416755031,69.25916290283203,945600
2024-03-18 00:00:00+00:00,69.02754634254184,69.46180766460641,67.71512488638352,67.79232788085938,225000
2024-03-19 00:00:00+00:00,67.98534366126026,68.56435889069074,67.74408976982572,68.12044525146484,206900
2024-03-20 00:00:00+00:00,67.88883803250727,69.16265818074572,67.7440842369721,68.90210723876953,193700
2024-03-21 00:00:00+00:00,69.04686620615503,69.87678017607061,68.94071390564366,68.98896026611328,217500
2024-03-22 00:00:00+00:00,69.4232079825043,69.45215726556896,68.44854039859074,68.64154052734375,178800
2024-03-25 00:00:00+00:00,68.64154711189543,68.96965619722953,67.98533630371094,67.98533630371094,133600
2024-03-26 00:00:00+00:00,68.25554864547976,68.25554864547976,67.53178703011868,67.70549011230469,184200
2024-03-27 00:00:00+00:00,68.09149988735595,69.63553077152417,68.09149988735595,69.54867553710938,257600
2024-03-28 00:00:00+00:00,69.80921522295509,70.23382438366451,69.47146128261065,69.71271514892578,211500
2024-04-01 00:00:00+00:00,70.03116769803097,70.03116769803097,68.42924595304011,69.15300750732422,193400
2024-04-02 00:00:00+00:00,68.6029565075314,69.24952256479821,67.40633920692996,67.56074523925781,315700
2024-04-03 00:00:00+00:00,67.40633680442058,67.68619220617651,66.78872742209182,67.11683654785156,185300
2024-04-04 00:00:00+00:00,67.90814222000535,68.13974387453491,67.51248233780365,67.84059143066406,177700
2024-04-05 00:00:00+00:00,67.45459438652884,67.70550051322705,66.39307866009258,67.34844207763672,163600
2024-04-08 00:00:00+00:00,67.62828349461287,68.13974049748934,67.3194788497167,67.86953735351562,125600
2024-04-09 00:00:00+00:00,68.18799991048785,68.58365244364857,67.78268779818521,68.35205078125,145900
2024-04-10 00:00:00+00:00,66.95277029697836,66.95277029697836,65.69825461023517,66.65361785888672,243800
2024-04-11 00:00:00+00:00,66.81767629748335,66.88522709317935,66.0070667491313,66.05531311035156,200600
2024-04-12 00:00:00+00:00,66.19040495604514,66.29655724257852,65.18679538561175,65.40874481201172,196300
2024-04-15 00:00:00+00:00,65.23505298271509,65.44735759237162,64.44374048648558,65.24470520019531,343700
2024-04-16 00:00:00+00:00,64.92624135606637,64.92624135606637,63.71997198675039,64.24108123779297,316300
2024-04-17 00:00:00+00:00,64.44373051273436,65.01309345619336,64.29897672287302,64.80078887939453,176900
2024-04-18 00:00:00+00:00,65.09994210426126,65.99740677733482,64.98413759846723,65.59210205078125,211500
2024-04-19 00:00:00+00:00,65.48595294676257,66.90452692119257,65.48595294676257,66.82732391357422,418500
2024-04-22 00:00:00+00:00,66.67291842671663,66.93347673887247,65.87196114440185,66.55712127685547,260900
2024-04-23 00:00:00+00:00,66.65362461694127,68.26519883955129,66.65362461694127,67.72479248046875,271900
2024-04-24 00:00:00+00:00,67.22298452465995,68.54505107246361,66.7308245489347,68.28450012207031,258400
2024-04-25 00:00:00+00:00,68.28449636207385,68.3520471501217,67.38703168516159,67.85023498535156,271600
2024-04-26 00:00:00+00:00,67.81163218569071,68.20729205274566,67.2326243902906,67.4642333984375,237800
2024-04-29 00:00:00+00:00,67.73442931624388,68.43888639400836,67.63792189190768,67.79232788085938,139600
2024-04-30 00:00:00+00:00,67.41598327100459,68.8056079439489,66.94312773853814,68.3616943359375,449600
2024-05-01 00:00:00+00:00,68.7187529552791,70.32068222122437,68.70910073877182,69.55831909179688,239000
2024-05-02 00:00:00+00:00,69.89607830152002,70.38823830563037,69.33636750174627,70.24348449707031,318900
2024-05-03 00:00:00+00:00,71.11199420905062,71.29534214667989,70.36892815463266,70.95758819580078,187100
2024-05-06 00:00:00+00:00,71.034794796264,71.4883532800272,70.6198378177662,71.45940399169922,195700
2024-05-07 00:00:00+00:00,71.9033017839914,72.13490342580295,71.12163427884177,71.19883728027344,277600
2024-05-08 00:00:00+00:00,72.22176063295723,74.00704530045486,71.33394808897549,73.84298706054688,302600
2024-05-09 00:00:00+00:00,74.30619203446157,75.40630909376529,73.79473500754645,75.22295379638672,239200
2024-05-10 00:00:00+00:00,75.3773643476152,75.58001672732678,74.63429825952178,75.25191497802734,365200
2024-05-13 00:00:00+00:00,75.512466970603,76.30377942902241,75.08785777157841,75.24226379394531,206600
2024-05-14 00:00:00+00:00,75.96601736835711,76.65117745405567,75.01065413477559,75.44490814208984,147000
2024-05-15 00:00:00+00:00,76.1300726645153,76.1300726645153,75.00100628971136,75.40631103515625,179000
2024-05-16 00:00:00+00:00,75.33875600096114,76.10111909111235,75.17470514120906,76.04322052001953,214500
2024-05-17 00:00:00+00:00,76.25669538529404,76.40224343465516,75.78124533340362,75.96560668945312,174900
2024-05-20 00:00:00+00:00,75.91707277778673,75.91707277778673,74.84002779542139,75.16993713378906,158100
2024-05-21 00:00:00+00:00,75.25727063061277,75.50955340197376,74.59745927673988,75.49015045166016,298200
2024-05-22 00:00:00+00:00,75.41252645745116,75.54836932299499,74.2675598743811,74.53924560546875,131500
2024-05-23 00:00:00+00:00,74.41310050983542,74.5974544359339,72.31722667369931,72.59861755371094,176400
2024-05-24 00:00:00+00:00,72.84119669405811,72.97703954899198,71.34691788690513,71.89028930664062,241900
2024-05-28 00:00:00+00:00,71.7641534131167,71.87088814505998,69.6876898327521,69.81382751464844,195600
2024-05-29 00:00:00+00:00,69.25104310286612,69.29955417216395,68.73677246757683,68.94054412841797,201600
2024-05-30 00:00:00+00:00,69.40629925392922,70.11462907795224,68.92114407121994,69.69739532470703,272200
2024-05-31 00:00:00+00:00,70.05640529514069,71.75444843154669,70.02729716869177,71.40513610839844,350400
2024-06-03 00:00:00+00:00,71.65742229517329,71.9388132024082,70.7065222390231,70.90058135986328,180000
2024-06-04 00:00:00+00:00,71.01702778299128,71.57010447124574,70.65801023336303,71.25960540771484,219500
2024-06-05 00:00:00+00:00,71.2498926136486,71.34692217258971,70.75503223930387,70.80355072021484,146500
2024-06-06 00:00:00+00:00,70.4542378936238,71.21107881211132,70.35720833536041,70.69681549072266,152400
2024-06-07 00:00:00+00:00,69.84293770540819,70.03699680162808,68.63004984683391,68.6397476196289,151800
2024-06-10 00:00:00+00:00,68.30015156321672,68.87263857469411,68.0575739522086,68.47480773925781,177200
2024-06-11 00:00:00+00:00,67.92173114537955,68.98907115423071,67.68885871140213,68.81441497802734,160500
2024-06-12 00:00:00+00:00,70.3572093142926,70.3572093142926,68.28074564646543,68.29044342041016,167200
2024-06-13 00:00:00+00:00,68.22252022994824,68.74648872181248,67.39775789017109,68.3195571899414,184100
2024-06-14 00:00:00+00:00,67.7858855873098,68.48451026441973,67.62093459490355,68.17401123046875,133700
2024-06-17 00:00:00+00:00,67.54330543634228,68.533018756305,67.42686552692523,68.21282196044922,219600
2024-06-18 00:00:00+00:00,68.12548986201537,69.01817362143473,68.07697878547684,68.32925415039062,147500
2024-06-20 00:00:00+00:00,68.12548623927304,68.77559237278696,67.9508300866848,68.72708129882812,203400
2024-06-21 00:00:00+00:00,68.9599506928008,69.92055578868765,68.3971689586934,68.54271697998047,418900
2024-06-24 00:00:00+00:00,68.68827086912017,71.02671497348113,68.68827086912017,70.61918640136719,199100
2024-06-25 00:00:00+00:00,70.74533610177193,70.74533610177193,69.34808673148284,69.63917541503906,144200
2024-06-26 00:00:00+00:00,69.16372363455348,69.67798695842697,69.05698889908379,69.66828918457031,239300
2024-06-27 00:00:00+00:00,69.8429526675492,70.11463842161106,69.46452476395552,69.78472900390625,118600
2024-06-28 00:00:00+00:00,70.10492152194699,70.60947963757117,69.43540502361154,70.41542053222656,1044200
2024-07-01 00:00:00+00:00,70.59978502964391,71.57979317931701,70.04670841144636,70.82295227050781,227300
2024-07-02 00:00:00+00:00,70.73562930082132,71.44395174380584,70.33779848534935,70.34750366210938,154400
2024-07-03 00:00:00+00:00,70.47364994342632,70.47364994342632,69.29957511022124,69.42572021484375,71500
2024-07-05 00:00:00+00:00,69.36748604282333,70.61918730421647,69.04728924800045,70.49304962158203,124200
2024-07-08 00:00:00+00:00,70.60947745160331,71.0461215294313,70.22135925292969,70.22135925292969,162400
2024-07-09 00:00:00+00:00,69.95937613751383,70.90057838008218,69.91086506078307,70.71621704101562,137200
2024-07-10 00:00:00+00:00,71.1334522784801,71.58949934596217,70.82295324998522,71.49246978759766,135600
2024-07-11 00:00:00+00:00,72.61803707364031,74.87886240272327,72.39486979562757,74.17053985595703,180900
2024-07-12 00:00:00+00:00,74.57806487472214,75.92679586397307,74.57806487472214,75.2475814819336,145400
2024-07-15 00:00:00+00:00,75.36400496171669,75.36400496171669,74.29666503103688,74.81092834472656,272900
2024-07-16 00:00:00+00:00,75.48044308898892,77.05234852256994,75.2475706775667,76.88739013671875,233000
2024-07-17 00:00:00+00:00,77.20758955879039,79.08028871653646,76.93590386177107,78.43988037109375,206400
2024-07-18 00:00:00+00:00,77.66364737659649,78.97356497097203,76.96502268549459,77.25611877441406,161300
2024-07-19 00:00:00+00:00,77.28521356992589,77.39194829059102,76.24698188944842,76.77095031738281,219300
2024-07-22 00:00:00+00:00,76.73214276329578,77.41135703394212,76.06262626588702,77.1396713256836,124700
2024-07-23 00:00:00+00:00,77.13967092948971,78.1779026823626,77.04264137745007,77.37254333496094,164200
2024-07-24 00:00:00+00:00,77.57631512056861,79.02208297649365,77.41136412585426,78.40108489990234,196000
2024-07-25 00:00:00+00:00,78.98326942066117,80.11853083180634,78.43989055320766,78.85712432861328,396100
2024-07-26 00:00:00+00:00,79.72069670617402,80.22525479797513,78.73097606815801,80.15733337402344,318500
2024-07-29 00:00:00+00:00,80.07971028791577,80.56486545253699,78.47869676408973,78.96385192871094,128600
2024-07-30 00:00:00+00:00,79.01237005210764,80.24466090745373,78.69216586820187,80.10881805419922,122500
2024-07-31 00:00:00+00:00,81.39933458085966,81.39933458085966,80.0797119140625,80.0797119140625,423500
2024-08-01 00:00:00+00:00,80.84625908277908,81.68072658650556,79.92446719983685,81.54488372802734,235300
2024-08-02 00:00:00+00:00,81.12765422896673,83.0488647012309,81.12765422896673,82.84510040283203,225800
2024-08-05 00:00:00+00:00,81.69043514015661,81.72924844459507,78.68246697066307,79.33258056640625,278500
2024-08-06 00:00:00+00:00,79.33257875220063,81.05002486776247,79.08029598056035,80.04090118408203,263700
2024-08-07 00:00:00+00:00,79.60425032185998,80.72980631320712,79.35196759507137,80.25435638427734,213900
2024-08-08 00:00:00+00:00,80.3028849400197,81.05972581254805,79.19673175665052,79.4198989868164,168400
2024-08-09 00:00:00+00:00,79.68188889895056,79.68188889895056,77.9838457802298,78.47869873046875,269300
2024-08-12 00:00:00+00:00,78.11969349978422,78.3331629753138,77.12997273194361,78.29434967041016,342100
2024-08-13 00:00:00+00:00,78.77949889742985,79.19673263987168,78.36226515498801,78.83771514892578,130100
2024-08-14 00:00:00+00:00,78.74068981080278,80.27378200723241,78.53692551677821,79.79832458496094,285000
2024-08-15 00:00:00+00:00,80.36110162686182,80.57457108496499,79.63336887580854,80.09912109375,241600
2024-08-16 00:00:00+00:00,80.21230579712922,80.56360117567839,79.6658496282336,80.32940673828125,129200
2024-08-19 00:00:00+00:00,79.96835169652147,80.61239571040824,79.78295117775069,80.35868072509766,151200
2024-08-20 00:00:00+00:00,80.0854514006639,80.36843975588474,79.29504052757227,79.72439575195312,116900
2024-08-21 00:00:00+00:00,79.81222806384093,80.03666223983532,79.43165929158322,79.70488739013672,208200
2024-08-22 00:00:00+00:00,79.61705399575528,79.68536846030483,78.4558346618281,78.5143814086914,126400
2024-08-23 00:00:00+00:00,78.92423338131813,79.52924380577423,78.08502849525968,78.72907257080078,206300
2024-08-26 00:00:00+00:00,79.11940549006299,79.23649900411307,78.53391558508838,78.90472412109375,159100
2024-08-27 00:00:00+00:00,78.62172620820495,78.81688700461468,78.08502285071744,78.4655990600586,107800
2024-08-28 00:00:00+00:00,78.54365811386377,79.88053263490322,78.48511136451697,79.01205444335938,118000
2024-08-29 00:00:00+00:00,79.06085342054624,79.49021617006541,78.2118956411529,78.76811218261719,162300
2024-08-30 00:00:00+00:00,79.11939702746724,79.743920518629,78.7485810862162,79.451171875,190400
2024-09-03 00:00:00+00:00,79.19747344284677,79.93909052091436,78.55342933067908,79.28529357910156,176600
2024-09-04 00:00:00+00:00,79.4902065801917,79.80246832992236,79.0315705067013,79.38286590576172,110500
2024-09-05 00:00:00+00:00,80.00739047030818,80.12449141985633,79.24625291051389,79.31455993652344,134400
2024-09-06 00:00:00+00:00,79.68536954376259,79.70488264468008,78.58268949679915,79.02181243896484,158800
2024-09-09 00:00:00+00:00,79.02182255576226,79.60731244203386,78.06551670042263,79.4902114868164,239200
2024-09-10 00:00:00+00:00,79.72439809864065,82.23225227779506,79.5389975772784,81.91999053955078,257700
2024-09-11 00:00:00+00:00,81.52967339300729,81.52967339300729,78.93399150342515,79.44142150878906,337300
2024-09-12 00:00:00+00:00,79.67562103271484,79.96836225913344,79.17795126942286,79.67562103271484,158500
2024-09-13 00:00:00+00:00,80.27085687871468,81.15884811874992,79.72439328609406,81.11006164550781,143000
2024-09-16 00:00:00+00:00,81.53942910839227,82.37863400128093,81.43208842826179,82.01758575439453,231100
2024-09-17 00:00:00+00:00,82.30056457572132,83.25687039815236,81.91999579049559,82.1541976928711,165000
2024-09-18 00:00:00+00:00,82.32008241449276,82.53476376215207,81.48087757086492,81.68579864501953,190000
2024-09-19 00:00:00+00:00,81.5199139643144,82.5933132938392,81.04176477519025,82.5054931640625,275400
2024-09-20 00:00:00+00:00,82.47621199499562,82.68114052009281,81.80290200148897,82.37863159179688,901100
2024-09-23 00:00:00+00:00,82.86654166644256,83.43251843205773,82.36887937297077,82.40790557861328,294800
2024-09-24 00:00:00+00:00,81.98830799615435,82.61283899702919,80.7490211586631,80.75878143310547,257100
2024-09-25 00:00:00+00:00,81.22716983613282,81.22716983613282,79.51948662059657,80.15377044677734,172200
2024-09-26 00:00:00+00:00,79.71465312308956,80.53433747488825,79.35359742818329,79.4902114868164,133900
2024-09-27 00:00:00+00:00,80.05618676162194,81.0710393529992,80.05618676162194,80.5831298828125,201800
2024-09-30 00:00:00+00:00,80.86611305842389,81.41256924745245,80.42699009660548,81.27595520019531,147200
2024-10-01 00:00:00+00:00,81.19788771071659,81.99805889057161,80.88562596845382,81.8516845703125,169800
2024-10-02 00:00:00+00:00,81.71506930146487,82.661614787425,81.3637739160589,82.3688735961914,179000
2024-10-03 00:00:00+00:00,82.40789714186525,82.4859644349731,81.51990587871066,81.67603302001953,199500
2024-10-04 00:00:00+00:00,81.40281148995395,82.03709526891237,80.85635528403651,81.74434661865234,151100
2024-10-07 00:00:00+00:00,81.65653311419425,81.92976123931622,80.52457951593689,80.75878143310547,257900
2024-10-08 00:00:00+00:00,80.99296896196614,80.99296896196614,80.35868518593311,80.56360626220703,140900
2024-10-09 00:00:00+00:00,80.23183297054993,81.31499256973163,79.77319688595313,80.74901580810547,154300
2024-10-10 00:00:00+00:00,80.31965287306822,80.57336787668515,79.8317434133705,80.27086639404297,173200
2024-10-11 00:00:00+00:00,80.15375819253171,81.35401863056724,80.15375819253171,81.10030364990234,112500
2024-10-14 00:00:00+00:00,81.63701966167794,83.6569646579578,81.5101584291929,83.31542205810547,155600
2024-10-15 00:00:00+00:00,83.74477544227315,84.8084218859469,83.3934800521522,83.93018341064453,188300
2024-10-16 00:00:00+00:00,84.49614840426737,85.38414710774316,84.07655345701984,85.13043212890625,144100
2024-10-17 00:00:00+00:00,85.06213157293756,85.12068576936906,83.62767660133731,83.79357147216797,186700
2024-10-18 00:00:00+00:00,83.84235267492146,84.07655455609715,83.10073571925243,83.55936431884766,321500
2024-10-21 00:00:00+00:00,83.75453094363588,83.86187160921857,82.27128217098787,82.67137145996094,141100
2024-10-22 00:00:00+00:00,81.79313273078697,82.29080241073876,81.5686911277007,81.61748504638672,122200
2024-10-23 00:00:00+00:00,81.66628794802921,82.52500591904877,81.66628794802921,82.37863159179688,145100
2024-10-24 00:00:00+00:00,82.34936574718633,82.71042146144298,81.10031860422356,81.32475280761719,129500
2024-10-25 00:00:00+00:00,81.89072611716401,81.89072611716401,80.3001438773663,80.34893035888672,102100
2024-10-28 00:00:00+00:00,80.98321109915209,82.115164634066,80.91490407169401,81.25643920898438,146200
2024-10-29 00:00:00+00:00,80.37820285018726,80.74901133992003,80.01714718880292,80.5440902709961,137000
2024-10-30 00:00:00+00:00,80.807557117972,81.3637735683365,80.30013458839143,80.38795471191406,126200
2024-10-31 00:00:00+00:00,80.76852778543437,81.44184521470851,80.4465132037405,80.46602630615234,296200
2024-11-01 00:00:00+00:00,80.87586503235401,81.23692069338006,79.51947740255562,79.61705780029297,150100
2024-11-04 00:00:00+00:00,79.61706421566544,80.58313033235798,79.40239030130816,80.48554992675781,131400
2024-11-05 00:00:00+00:00,80.3977250419897,82.72993180498212,80.23183760242475,82.71041870117188,200800
2024-11-06 00:00:00+00:00,82.43717861240174,84.7596247639257,82.32983794475626,83.55936431884766,365600
2024-11-07 00:00:00+00:00,83.3544514811521,83.3544514811521,81.58822159455798,82.5347671508789,417400
2024-11-08 00:00:00+00:00,83.11049581744219,84.59374474834237,82.93484811364894,84.35954284667969,405600
2024-11-11 00:00:00+00:00,84.74987296781713,85.05238190003317,83.91066808859934,84.2912368774414,211200
2024-11-12 00:00:00+00:00,84.34003596410491,85.09141331385798,83.54962496119597,83.8228530883789,264000
2024-11-13 00:00:00+00:00,84.4571298823168,84.4571298823168,82.97388096568604,83.27638244628906,244600
2024-11-14 00:00:00+00:00,83.62768272163315,83.62768272163315,81.2466894982077,81.62725830078125,273400
2024-11-15 00:00:00+00:00,82.31021861197249,83.76252433257972,81.86864316612892,83.45832824707031,232400
2024-11-18 00:00:00+00:00,83.5957124930984,84.03728796474955,82.92843806678539,83.340576171875,221100
2024-11-19 00:00:00+00:00,83.32095202338283,83.67420790138793,82.43779361183525,83.59571075439453,190500
2024-11-20 00:00:00+00:00,83.90972308188653,84.25317150088897,82.67330128686369,82.82049560546875,235500
2024-11-21 00:00:00+00:00,83.17376260062534,83.17376260062534,82.21209949889011,82.47705078125,344300
2024-11-22 00:00:00+00:00,82.92843269217904,83.78214621359047,82.8793654266805,83.4386978149414,264700
2024-11-25 00:00:00+00:00,83.74289440412707,84.60643036778828,83.4877655845123,83.79196166992188,251800
2024-11-26 00:00:00+00:00,83.52701789982541,83.83121398523498,83.09524991799482,83.79196166992188,303400
2024-11-27 00:00:00+00:00,84.28261934239676,85.34240958413292,83.59572241902053,83.77235412597656,249300
2024-11-29 00:00:00+00:00,83.80178241680665,84.41017462970707,83.26207240218773,83.71346282958984,132000
2024-12-02 00:00:00+00:00,83.67421319586101,84.37093250494341,82.58499315374834,84.16485595703125,234300
2024-12-03 00:00:00+00:00,84.57699376525306,84.57699376525306,82.47704354006325,82.49666595458984,204400
2024-12-04 00:00:00+00:00,82.2120921299526,82.69291989441486,80.66165935371984,80.99530029296875,227900
2024-12-05 00:00:00+00:00,81.17193642232374,81.59388947984584,80.46540967609006,81.19155883789062,195200
2024-12-06 00:00:00+00:00,81.14250404080775,81.18175636096717,80.30840533899551,80.57335662841797,170400
2024-12-09 00:00:00+00:00,80.69110506152883,81.2013701964478,80.08270539327478,80.2004623413086,127100
2024-12-10 00:00:00+00:00,79.90608216446125,81.57426459497194,79.43506180913019,81.24063110351562,222400
2024-12-11 00:00:00+00:00,81.13268055785532,81.4761289648678,80.80885456555194,81.20137023925781,252200
2024-12-12 00:00:00+00:00,81.27006669105562,81.95696356230413,80.78923888118165,81.66258239746094,159100
2024-12-13 00:00:00+00:00,81.22099091743776,81.73126352832975,80.91679483296106,81.62332153320312,119500
2024-12-16 00:00:00+00:00,81.65276255027528,82.64386296503645,81.65276255027528,81.94715118408203,151900
2024-12-17 00:00:00+00:00,81.69201299357765,82.54573402274555,80.7794172336443,80.86773681640625,189300
2024-12-18 00:00:00+00:00,80.85792147201568,80.94623356773383,77.3743551774896,77.53136444091797,217100
2024-12-19 00:00:00+00:00,77.47248845781107,78.74816262266825,77.28604930075484,77.97294616699219,263400
2024-12-20 00:00:00+00:00,77.3645438401766,78.55190586212149,77.3645438401766,78.02201080322266,574400
2024-12-23 00:00:00+00:00,77.52155338141716,77.7766897039877,76.41270347759823,76.8739013671875,171100
2024-12-24 00:00:00+00:00,76.62858406184047,77.24679874215725,75.87299749175993,76.88372039794922,182000
2024-12-26 00:00:00+00:00,76.30476417178508,77.26641978938933,76.30476417178508,77.15847778320312,153400
2024-12-27 00:00:00+00:00,76.6285755709084,77.3351022777745,76.09868802737252,76.51082611083984,110300
2024-12-30 00:00:00+00:00,76.31456229917863,76.88370962822904,75.6276655135064,76.57951354980469,104900
2024-12-31 00:00:00+00:00,76.77577572698715,76.96222236844011,75.85337244424164,76.26551055908203,124200
2025-01-02 00:00:00+00:00,76.53044781391677,76.6776421242479,75.01926736863687,75.15664672851562,139800
2025-01-03 00:00:00+00:00,75.15665346992321,75.19590578863995,74.60713598111755,74.9505844116211,142400
2025-01-06 00:00:00+00:00,74.54825522121585,74.64638226676972,72.95857013143392,73.19407653808594,211800
2025-01-07 00:00:00+00:00,72.45810833136201,72.45810833136201,70.93712049554486,71.68289947509766,269800
2025-01-08 00:00:00+00:00,71.19226201401257,71.6044001040362,70.54461002687789,71.58477020263672,184500
2025-01-10 00:00:00+00:00,70.92731281571614,71.0745071340411,69.38669492202474,69.5142593383789,164900
2025-01-13 00:00:00+00:00,69.3278176761584,70.22078353149492,68.98436927025975,69.89696502685547,243800
2025-01-14 00:00:00+00:00,70.0048991989865,70.99599958260147,69.80864510702541,70.87825012207031,143300
2025-01-15 00:00:00+00:00,71.89877555660468,72.82118619743721,71.68289906458787,72.49736022949219,188100
2025-01-16 00:00:00+00:00,72.42868005763566,74.2244343119442,72.30111563834805,74.07723999023438,221200
2025-01-17 00:00:00+00:00,74.23424695496473,74.7739494689673,73.38052590488418,73.47865295410156,236300
2025-01-21 00:00:00+00:00,74.3127493374966,75.12721055927732,73.34127136582013,73.38052368164062,149500
2025-01-22 00:00:00+00:00,72.98800442093119,72.98800442093119,70.36797423331373,70.74085998535156,199400
2025-01-23 00:00:00+00:00,70.54461141529438,70.94694204915051,70.33854236622683,70.80956268310547,148900
2025-01-24 00:00:00+00:00,70.4562996459923,71.11375911322169,70.0834063764603,70.16191101074219,200700
