"('date', '')","('open', 'ASGN')","('high', 'ASGN')","('low', 'ASGN')","('close', 'ASGN')","('volume', 'ASGN')"
2024-03-19 00:00:00+00:00,101.5199966430664,102.9000015258789,101.5199966430664,102.77999877929688,205600
2024-03-20 00:00:00+00:00,102.7300033569336,104.62000274658203,102.58000183105469,104.16999816894531,187800
2024-03-21 00:00:00+00:00,104.98999786376953,106.41999816894531,104.38999938964844,104.44000244140625,282200
2024-03-22 00:00:00+00:00,104.58999633789062,104.58999633789062,100.4000015258789,101.06999969482422,271800
2024-03-25 00:00:00+00:00,101.19999694824219,101.75,100.5199966430664,100.7300033569336,235000
2024-03-26 00:00:00+00:00,101.1500015258789,101.37999725341797,100.44999694824219,100.62000274658203,162200
2024-03-27 00:00:00+00:00,101.4800033569336,103.72000122070312,101.33000183105469,103.48999786376953,172900
2024-03-28 00:00:00+00:00,103.7300033569336,105.31999969482422,103.58000183105469,104.76000213623047,302400
2024-04-01 00:00:00+00:00,103.95999908447266,103.95999908447266,102.08000183105469,102.23999786376953,198000
2024-04-02 00:00:00+00:00,101.12999725341797,101.63999938964844,100.19999694824219,100.87000274658203,314400
2024-04-03 00:00:00+00:00,100.11000061035156,102.27999877929688,100.11000061035156,101.19000244140625,219100
2024-04-04 00:00:00+00:00,102.37000274658203,102.37000274658203,98.2699966430664,98.54000091552734,265000
2024-04-05 00:00:00+00:00,98.26000213623047,99.19999694824219,98.06999969482422,98.75,198300
2024-04-08 00:00:00+00:00,99.25,100.20999908447266,98.83000183105469,98.87999725341797,186700
2024-04-09 00:00:00+00:00,99.16000366210938,99.69999694824219,98.51000213623047,98.87000274658203,198900
2024-04-10 00:00:00+00:00,96.80000305175781,96.95999908447266,94.91000366210938,95.9800033569336,269700
2024-04-11 00:00:00+00:00,96.4800033569336,97.73999786376953,96.45999908447266,96.5,366600
2024-04-12 00:00:00+00:00,95.75,96.63999938964844,95.16999816894531,95.44999694824219,215500
2024-04-15 00:00:00+00:00,96.05999755859375,96.66000366210938,94.44000244140625,94.81999969482422,209800
2024-04-16 00:00:00+00:00,94.0999984741211,94.93000030517578,93.62000274658203,94.81999969482422,275900
2024-04-17 00:00:00+00:00,95.33999633789062,95.91000366210938,94.48999786376953,94.7300033569336,305000
2024-04-18 00:00:00+00:00,95.22000122070312,96.94999694824219,94.72000122070312,95.55000305175781,276100
2024-04-19 00:00:00+00:00,95.62999725341797,97.87000274658203,95.62999725341797,97.77999877929688,424700
2024-04-22 00:00:00+00:00,98.36000061035156,100.44000244140625,98.22000122070312,99.62000274658203,308300
2024-04-23 00:00:00+00:00,99.61000061035156,101.2699966430664,98.93000030517578,100.77999877929688,287700
2024-04-24 00:00:00+00:00,100.19000244140625,102.41000366210938,99.58999633789062,102.11000061035156,405900
2024-04-25 00:00:00+00:00,99.95999908447266,101.9800033569336,97.08000183105469,98.72000122070312,556400
2024-04-26 00:00:00+00:00,98.56999969482422,99.9800033569336,97.2699966430664,97.51000213623047,414800
2024-04-29 00:00:00+00:00,97.68000030517578,99.9000015258789,97.68000030517578,98.68000030517578,437900
2024-04-30 00:00:00+00:00,98.19999694824219,99.02999877929688,96.41999816894531,96.44999694824219,983100
2024-05-01 00:00:00+00:00,96.62000274658203,97.44000244140625,95.26000213623047,95.55999755859375,282700
2024-05-02 00:00:00+00:00,96.66000366210938,96.66000366210938,95.0999984741211,96.05999755859375,310000
2024-05-03 00:00:00+00:00,97.44999694824219,97.87999725341797,95.68000030517578,96.1500015258789,282000
2024-05-06 00:00:00+00:00,97.27999877929688,98.9000015258789,96.83000183105469,98.16999816894531,220600
2024-05-07 00:00:00+00:00,98.68000030517578,99.66999816894531,98.33999633789062,98.80999755859375,272600
2024-05-08 00:00:00+00:00,98.33999633789062,99.6500015258789,98.0199966430664,99.55999755859375,231400
2024-05-09 00:00:00+00:00,99.6500015258789,99.6500015258789,98.16999816894531,99.36000061035156,212800
2024-05-10 00:00:00+00:00,99.79000091552734,100.33999633789062,98.95999908447266,100.29000091552734,188400
2024-05-13 00:00:00+00:00,101.13999938964844,101.6500015258789,99.20999908447266,99.22000122070312,165000
2024-05-14 00:00:00+00:00,100.6500015258789,100.8499984741211,99.9000015258789,100.16999816894531,194500
2024-05-15 00:00:00+00:00,100.94000244140625,102.58000183105469,100.76000213623047,102.54000091552734,215600
2024-05-16 00:00:00+00:00,102.20999908447266,102.22000122070312,100.81999969482422,101.25,216100
2024-05-17 00:00:00+00:00,101.62000274658203,101.62000274658203,100.70999908447266,101.12000274658203,207300
2024-05-20 00:00:00+00:00,101.18000030517578,101.73999786376953,99.8499984741211,99.87000274658203,216300
2024-05-21 00:00:00+00:00,99.7699966430664,99.7699966430664,98.25,98.41999816894531,210800
2024-05-22 00:00:00+00:00,98.6500015258789,99.54000091552734,97.0199966430664,97.25,374900
2024-05-23 00:00:00+00:00,97.75,97.77999877929688,94.80000305175781,95.31999969482422,493600
2024-05-24 00:00:00+00:00,95.98999786376953,95.98999786376953,94.41999816894531,95.33999633789062,308700
2024-05-28 00:00:00+00:00,95.77999877929688,96.58999633789062,92.75,93.51000213623047,410900
2024-05-29 00:00:00+00:00,92.3499984741211,94.1500015258789,92.3499984741211,93.16000366210938,236400
2024-05-30 00:00:00+00:00,93.19999694824219,93.86000061035156,91.87000274658203,92.1500015258789,283900
2024-05-31 00:00:00+00:00,92.31999969482422,94.0199966430664,91.83000183105469,93.91000366210938,428300
2024-06-03 00:00:00+00:00,94.69000244140625,95.12000274658203,93.26000213623047,94.06999969482422,275200
2024-06-04 00:00:00+00:00,93.37000274658203,94.86000061035156,92.8499984741211,94.44000244140625,224800
2024-06-05 00:00:00+00:00,94.9000015258789,95.56999969482422,93.91000366210938,95.20999908447266,203300
2024-06-06 00:00:00+00:00,94.30000305175781,96.29000091552734,94.01000213623047,94.05000305175781,205300
2024-06-07 00:00:00+00:00,93.58000183105469,94.52999877929688,93.2699966430664,93.7300033569336,201100
2024-06-10 00:00:00+00:00,92.38999938964844,92.80999755859375,91.58000183105469,92.37000274658203,294800
2024-06-11 00:00:00+00:00,92.0199966430664,92.56999969482422,90.37999725341797,91.0,451200
2024-06-12 00:00:00+00:00,93.20999908447266,94.66999816894531,90.2699966430664,90.87000274658203,587100
2024-06-13 00:00:00+00:00,90.8499984741211,91.33000183105469,88.80999755859375,89.44999694824219,432800
2024-06-14 00:00:00+00:00,88.26000213623047,88.68000030517578,87.77999877929688,88.06999969482422,287900
2024-06-17 00:00:00+00:00,87.5999984741211,88.02999877929688,87.16000366210938,87.44000244140625,323600
2024-06-18 00:00:00+00:00,87.23999786376953,87.23999786376953,86.69999694824219,87.02999877929688,459300
2024-06-20 00:00:00+00:00,86.66999816894531,89.75,86.19000244140625,88.6500015258789,408900
2024-06-21 00:00:00+00:00,88.80999755859375,89.12000274658203,88.02999877929688,88.6500015258789,1221300
2024-06-24 00:00:00+00:00,88.91999816894531,89.87999725341797,88.04000091552734,88.16999816894531,371900
2024-06-25 00:00:00+00:00,88.22000122070312,88.62000274658203,86.76000213623047,87.1500015258789,378400
2024-06-26 00:00:00+00:00,86.56999969482422,87.62999725341797,86.33999633789062,86.41999816894531,356100
2024-06-27 00:00:00+00:00,86.83999633789062,88.4000015258789,86.69000244140625,87.93000030517578,525900
2024-06-28 00:00:00+00:00,88.93000030517578,89.5,87.43000030517578,88.16999816894531,619300
2024-07-01 00:00:00+00:00,88.2300033569336,89.08000183105469,86.5199966430664,86.80000305175781,320100
2024-07-02 00:00:00+00:00,87.12000274658203,88.1500015258789,86.88999938964844,87.3499984741211,231900
2024-07-03 00:00:00+00:00,87.52999877929688,88.29000091552734,87.31999969482422,87.61000061035156,114700
2024-07-05 00:00:00+00:00,87.22000122070312,87.88999938964844,86.4800033569336,87.31999969482422,200500
2024-07-08 00:00:00+00:00,87.97000122070312,88.4800033569336,87.0,87.20999908447266,210400
2024-07-09 00:00:00+00:00,87.05000305175781,87.30000305175781,85.80999755859375,85.83000183105469,284500
2024-07-10 00:00:00+00:00,86.04000091552734,86.54000091552734,85.33000183105469,86.30999755859375,216500
2024-07-11 00:00:00+00:00,87.5,91.47000122070312,87.20999908447266,91.08000183105469,448500
2024-07-12 00:00:00+00:00,91.77999877929688,95.01000213623047,91.5999984741211,94.66999816894531,405200
2024-07-15 00:00:00+00:00,95.62000274658203,98.94000244140625,95.58999633789062,97.66000366210938,437900
2024-07-16 00:00:00+00:00,98.7300033569336,104.55000305175781,98.22000122070312,103.1500015258789,665000
2024-07-17 00:00:00+00:00,102.19999694824219,104.30000305175781,101.47000122070312,103.52999877929688,436800
2024-07-18 00:00:00+00:00,102.55000305175781,105.66999816894531,102.41999816894531,103.66000366210938,406900
2024-07-19 00:00:00+00:00,103.69000244140625,103.91999816894531,101.66000366210938,102.69999694824219,642400
2024-07-22 00:00:00+00:00,101.69999694824219,103.36000061035156,100.69999694824219,102.48999786376953,405900
2024-07-23 00:00:00+00:00,102.58000183105469,104.9000015258789,102.5,104.06999969482422,467000
2024-07-24 00:00:00+00:00,104.2699966430664,105.0,101.80000305175781,101.83000183105469,518600
2024-07-25 00:00:00+00:00,93.97000122070312,99.0,90.77999877929688,92.7699966430664,843900
2024-07-26 00:00:00+00:00,93.62999725341797,96.3499984741211,93.56999969482422,94.86000061035156,378100
2024-07-29 00:00:00+00:00,95.1500015258789,96.79000091552734,94.77999877929688,95.83000183105469,418700
2024-07-30 00:00:00+00:00,96.0,96.5199966430664,94.88999938964844,95.16999816894531,621600
2024-07-31 00:00:00+00:00,95.93000030517578,96.3499984741211,94.13999938964844,94.66999816894531,656700
2024-08-01 00:00:00+00:00,94.19000244140625,95.80999755859375,91.05999755859375,92.11000061035156,338700
2024-08-02 00:00:00+00:00,89.56999969482422,91.26000213623047,89.16999816894531,90.58999633789062,337400
2024-08-05 00:00:00+00:00,86.95999908447266,87.33000183105469,84.93000030517578,85.56999969482422,327800
2024-08-06 00:00:00+00:00,85.6500015258789,87.12000274658203,84.62000274658203,85.41999816894531,218200
2024-08-07 00:00:00+00:00,86.86000061035156,87.80999755859375,85.11000061035156,85.1500015258789,235800
2024-08-08 00:00:00+00:00,86.23999786376953,88.93000030517578,85.91999816894531,88.66999816894531,247300
2024-08-09 00:00:00+00:00,88.61000061035156,89.19999694824219,87.68000030517578,88.3499984741211,183900
2024-08-12 00:00:00+00:00,88.73999786376953,88.7699966430664,86.75,87.02999877929688,166200
2024-08-13 00:00:00+00:00,87.94000244140625,89.05999755859375,87.56999969482422,88.62000274658203,189800
2024-08-14 00:00:00+00:00,88.79000091552734,89.0999984741211,87.19999694824219,87.91999816894531,178100
2024-08-15 00:00:00+00:00,90.3499984741211,91.77999877929688,89.8499984741211,90.77999877929688,221900
2024-08-16 00:00:00+00:00,90.37000274658203,92.06999969482422,90.37000274658203,90.80000305175781,185700
2024-08-19 00:00:00+00:00,90.94999694824219,92.41000366210938,90.94999694824219,92.37999725341797,206100
2024-08-20 00:00:00+00:00,92.13999938964844,92.62000274658203,90.73999786376953,90.79000091552734,209600
2024-08-21 00:00:00+00:00,92.05000305175781,93.86000061035156,91.98999786376953,93.81999969482422,212700
2024-08-22 00:00:00+00:00,94.05999755859375,94.97000122070312,92.83000183105469,92.94000244140625,232700
2024-08-23 00:00:00+00:00,93.72000122070312,96.75,93.72000122070312,96.12999725341797,271600
2024-08-26 00:00:00+00:00,96.36000061035156,97.0999984741211,95.2300033569336,95.3499984741211,165300
2024-08-27 00:00:00+00:00,94.83999633789062,95.7699966430664,94.61000061035156,95.26000213623047,244800
2024-08-28 00:00:00+00:00,95.02999877929688,96.2699966430664,94.69999694824219,95.13999938964844,239700
2024-08-29 00:00:00+00:00,96.20999908447266,98.18000030517578,95.61000061035156,96.94000244140625,309200
2024-08-30 00:00:00+00:00,97.5999984741211,97.61000061035156,95.47000122070312,96.16000366210938,773300
2024-09-03 00:00:00+00:00,95.0,96.8499984741211,92.69999694824219,92.70999908447266,241400
2024-09-04 00:00:00+00:00,92.25,93.63999938964844,92.25,93.05999755859375,168200
2024-09-05 00:00:00+00:00,93.16999816894531,93.36000061035156,91.5,92.0199966430664,209100
2024-09-06 00:00:00+00:00,92.38999938964844,93.02999877929688,89.63999938964844,89.73999786376953,224500
2024-09-09 00:00:00+00:00,88.8499984741211,90.95999908447266,88.83000183105469,89.97000122070312,300000
2024-09-10 00:00:00+00:00,90.16999816894531,91.5999984741211,89.58000183105469,91.30000305175781,314800
2024-09-11 00:00:00+00:00,90.44999694824219,90.5999984741211,87.94000244140625,89.16999816894531,293400
2024-09-12 00:00:00+00:00,89.88999938964844,90.25,88.54000091552734,89.73999786376953,178800
2024-09-13 00:00:00+00:00,91.22000122070312,93.05999755859375,90.58999633789062,92.72000122070312,176400
2024-09-16 00:00:00+00:00,92.58000183105469,94.26000213623047,92.58000183105469,93.91000366210938,162700
2024-09-17 00:00:00+00:00,93.12999725341797,94.0,91.7699966430664,92.51000213623047,305900
2024-09-18 00:00:00+00:00,92.97000122070312,94.18000030517578,91.9800033569336,92.08999633789062,283100
2024-09-19 00:00:00+00:00,94.43000030517578,94.83000183105469,92.56999969482422,93.9800033569336,301800
2024-09-20 00:00:00+00:00,93.45999908447266,94.54000091552734,93.05000305175781,93.25,840800
2024-09-23 00:00:00+00:00,93.66999816894531,94.41999816894531,93.01000213623047,94.13999938964844,242400
2024-09-24 00:00:00+00:00,94.36000061035156,94.36000061035156,92.05999755859375,92.19999694824219,186300
2024-09-25 00:00:00+00:00,92.2300033569336,92.7300033569336,91.43000030517578,92.16999816894531,240200
2024-09-26 00:00:00+00:00,93.4000015258789,94.80000305175781,93.4000015258789,94.13999938964844,220500
2024-09-27 00:00:00+00:00,95.02999877929688,95.61000061035156,92.4000015258789,93.36000061035156,230000
2024-09-30 00:00:00+00:00,92.37000274658203,93.56999969482422,91.91000366210938,93.2300033569336,233400
2024-10-01 00:00:00+00:00,93.0,93.54000091552734,92.01000213623047,93.22000122070312,256200
2024-10-02 00:00:00+00:00,92.81999969482422,94.19000244140625,92.16000366210938,94.11000061035156,235300
2024-10-03 00:00:00+00:00,93.23999786376953,94.04000091552734,92.30000305175781,92.58000183105469,237500
2024-10-04 00:00:00+00:00,93.91999816894531,95.13999938964844,93.12000274658203,94.26000213623047,189700
2024-10-07 00:00:00+00:00,93.36000061035156,94.37000274658203,92.94999694824219,94.0199966430664,234400
2024-10-08 00:00:00+00:00,94.38999938964844,94.62999725341797,93.0,94.16000366210938,206100
2024-10-09 00:00:00+00:00,94.31999969482422,95.62000274658203,93.69999694824219,94.98999786376953,150000
2024-10-10 00:00:00+00:00,93.9800033569336,94.44000244140625,93.3499984741211,94.33000183105469,152400
2024-10-11 00:00:00+00:00,94.55999755859375,96.61000061035156,94.55999755859375,96.41000366210938,182700
2024-10-14 00:00:00+00:00,96.66999816894531,97.9000015258789,96.5,97.6500015258789,125100
2024-10-15 00:00:00+00:00,97.80000305175781,99.73999786376953,97.0999984741211,97.44999694824219,227900
2024-10-16 00:00:00+00:00,98.12999725341797,99.6500015258789,97.4800033569336,99.12999725341797,340600
2024-10-17 00:00:00+00:00,97.5999984741211,98.7699966430664,96.41999816894531,98.70999908447266,294500
2024-10-18 00:00:00+00:00,98.86000061035156,98.86000061035156,95.1500015258789,95.4000015258789,292700
2024-10-21 00:00:00+00:00,95.69000244140625,95.69000244140625,92.95999908447266,93.12000274658203,242000
2024-10-22 00:00:00+00:00,92.80000305175781,93.37999725341797,92.1500015258789,92.66000366210938,250800
2024-10-23 00:00:00+00:00,92.44000244140625,94.62999725341797,92.44000244140625,93.04000091552734,442700
2024-10-24 00:00:00+00:00,93.83000183105469,95.26000213623047,91.7300033569336,93.87000274658203,696800
2024-10-25 00:00:00+00:00,94.0999984741211,95.98999786376953,92.6500015258789,92.75,247000
2024-10-28 00:00:00+00:00,93.66000366210938,94.62000274658203,93.47000122070312,93.93000030517578,211500
2024-10-29 00:00:00+00:00,93.0,95.11000061035156,92.36000061035156,95.08000183105469,382500
2024-10-30 00:00:00+00:00,94.69000244140625,95.77999877929688,94.2699966430664,94.43000030517578,315400
2024-10-31 00:00:00+00:00,94.11000061035156,94.58999633789062,91.95999908447266,92.0999984741211,343300
2024-11-01 00:00:00+00:00,92.68000030517578,92.86000061035156,90.69000244140625,91.05999755859375,293900
2024-11-04 00:00:00+00:00,91.05000305175781,92.37999725341797,90.7699966430664,91.43000030517578,200500
2024-11-05 00:00:00+00:00,91.33999633789062,93.0,91.33999633789062,92.66000366210938,194000
2024-11-06 00:00:00+00:00,98.5199966430664,101.66000366210938,97.83000183105469,100.79000091552734,583800
2024-11-07 00:00:00+00:00,100.52999877929688,100.7699966430664,98.75,99.06999969482422,242400
2024-11-08 00:00:00+00:00,99.55000305175781,99.77999877929688,98.05999755859375,98.37999725341797,230900
2024-11-11 00:00:00+00:00,99.3499984741211,100.43000030517578,98.61000061035156,99.80000305175781,266300
2024-11-12 00:00:00+00:00,99.7300033569336,99.91999816894531,96.69000244140625,97.37999725341797,294400
2024-11-13 00:00:00+00:00,97.79000091552734,97.79000091552734,95.22000122070312,95.4000015258789,288900
2024-11-14 00:00:00+00:00,95.69999694824219,95.69999694824219,91.22000122070312,91.79000091552734,429700
2024-11-15 00:00:00+00:00,92.26000213623047,92.26000213623047,87.73999786376953,87.88999938964844,701500
2024-11-18 00:00:00+00:00,87.69999694824219,88.05000305175781,85.61000061035156,85.73999786376953,386400
2024-11-19 00:00:00+00:00,84.83000183105469,85.20999908447266,84.05999755859375,84.38999938964844,391600
2024-11-20 00:00:00+00:00,84.36000061035156,85.37999725341797,83.70999908447266,85.08000183105469,386800
2024-11-21 00:00:00+00:00,85.19999694824219,85.9000015258789,84.45999908447266,84.5,1609700
2024-11-22 00:00:00+00:00,86.69999694824219,90.5999984741211,86.69999694824219,89.23999786376953,893400
2024-11-25 00:00:00+00:00,90.16999816894531,92.08999633789062,90.12000274658203,91.33999633789062,785100
2024-11-26 00:00:00+00:00,90.79000091552734,91.51000213623047,89.94000244140625,90.88999938964844,362600
2024-11-27 00:00:00+00:00,91.30999755859375,92.6500015258789,90.80999755859375,90.9800033569336,307400
2024-11-29 00:00:00+00:00,91.79000091552734,92.26000213623047,91.23999786376953,91.55000305175781,230400
2024-12-02 00:00:00+00:00,91.62000274658203,92.37000274658203,90.7300033569336,92.06999969482422,377200
2024-12-03 00:00:00+00:00,92.54000091552734,92.54000091552734,89.70999908447266,90.26000213623047,253300
2024-12-04 00:00:00+00:00,90.43000030517578,90.73999786376953,89.6500015258789,90.6500015258789,234400
2024-12-05 00:00:00+00:00,90.25,90.33000183105469,88.58999633789062,88.93000030517578,240800
2024-12-06 00:00:00+00:00,89.4000015258789,89.97000122070312,87.58999633789062,88.7300033569336,289300
2024-12-09 00:00:00+00:00,89.79000091552734,91.05999755859375,89.55999755859375,90.12999725341797,282000
2024-12-10 00:00:00+00:00,89.62999725341797,90.41000366210938,88.02999877929688,89.61000061035156,253200
2024-12-11 00:00:00+00:00,89.97000122070312,90.44999694824219,89.19000244140625,89.58000183105469,261000
2024-12-12 00:00:00+00:00,89.1500015258789,89.87999725341797,87.37000274658203,88.37000274658203,248900
2024-12-13 00:00:00+00:00,87.9000015258789,89.41999816894531,87.6500015258789,88.0199966430664,312600
2024-12-16 00:00:00+00:00,87.58000183105469,89.37999725341797,86.87999725341797,88.55999755859375,398500
2024-12-17 00:00:00+00:00,87.7699966430664,88.80000305175781,86.04000091552734,87.16999816894531,275800
2024-12-18 00:00:00+00:00,87.76000213623047,88.11000061035156,82.75,83.19999694824219,301200
2024-12-19 00:00:00+00:00,84.05000305175781,85.37000274658203,83.37000274658203,84.69000244140625,283400
2024-12-20 00:00:00+00:00,83.56999969482422,85.5,83.56999969482422,83.87000274658203,1131700
2024-12-23 00:00:00+00:00,83.58999633789062,83.93000030517578,82.93000030517578,83.55999755859375,253100
2024-12-24 00:00:00+00:00,83.55999755859375,84.1500015258789,83.33000183105469,84.1500015258789,87400
2024-12-26 00:00:00+00:00,83.31999969482422,85.0199966430664,83.23999786376953,84.94999694824219,156100
2024-12-27 00:00:00+00:00,84.31999969482422,84.91999816894531,82.81999969482422,83.69000244140625,320300
2024-12-30 00:00:00+00:00,83.11000061035156,84.0,82.04000091552734,83.47000122070312,149000
2024-12-31 00:00:00+00:00,84.0199966430664,84.79000091552734,82.75,83.33999633789062,316600
2025-01-02 00:00:00+00:00,84.23999786376953,84.44000244140625,82.1500015258789,82.86000061035156,270300
2025-01-03 00:00:00+00:00,82.91999816894531,85.19999694824219,82.80000305175781,85.05000305175781,196800
2025-01-06 00:00:00+00:00,85.58000183105469,87.0,85.02999877929688,85.2699966430664,231300
2025-01-07 00:00:00+00:00,85.11000061035156,86.63999938964844,84.27999877929688,86.33999633789062,670500
2025-01-08 00:00:00+00:00,85.73999786376953,87.0199966430664,85.02999877929688,86.91999816894531,321300
2025-01-10 00:00:00+00:00,85.3499984741211,86.33999633789062,84.87000274658203,86.01000213623047,380400
2025-01-13 00:00:00+00:00,85.44000244140625,87.98999786376953,85.29000091552734,87.52999877929688,296800
2025-01-14 00:00:00+00:00,87.52999877929688,88.68000030517578,86.94999694824219,87.83999633789062,236100
2025-01-15 00:00:00+00:00,89.4800033569336,89.4800033569336,88.19999694824219,89.0999984741211,177700
2025-01-16 00:00:00+00:00,89.36000061035156,89.98999786376953,88.95999908447266,89.30999755859375,172900
2025-01-17 00:00:00+00:00,90.47000122070312,90.4800033569336,88.25,88.44999694824219,311400
2025-01-21 00:00:00+00:00,89.68000030517578,91.9800033569336,89.68000030517578,91.76000213623047,331400
2025-01-22 00:00:00+00:00,91.51000213623047,92.33999633789062,91.13999938964844,91.6500015258789,277900
2025-01-23 00:00:00+00:00,91.36000061035156,92.61000061035156,90.66999816894531,92.56999969482422,308600
2025-01-24 00:00:00+00:00,92.05000305175781,92.48999786376953,91.12999725341797,92.2699966430664,228200
2025-01-27 00:00:00+00:00,91.98999786376953,94.02999877929688,91.66000366210938,93.95999908447266,263800
2025-01-28 00:00:00+00:00,93.43000030517578,95.29000091552734,93.05999755859375,93.12000274658203,318500
2025-01-29 00:00:00+00:00,92.80999755859375,93.5999984741211,92.61000061035156,93.22000122070312,236600
