"('date', '')","('open', 'ARR')","('high', 'ARR')","('low', 'ARR')","('close', 'ARR')","('volume', 'ARR')"
2024-03-14 00:00:00+00:00,15.24967283742577,15.336140536021816,14.652262782028318,14.715147972106934,1926100
2024-03-15 00:00:00+00:00,14.573657320141772,14.809476406513161,14.557935647903363,14.762312889099121,2183200
2024-03-18 00:00:00+00:00,14.801616132202962,14.840918814989568,14.605099719667447,14.691567420959473,1106800
2024-03-19 00:00:00+00:00,14.652264206505604,14.856641468955742,14.581518173376658,14.848780632019043,860400
2024-03-20 00:00:00+00:00,14.856641261287853,15.281117454128148,14.75445338114185,15.171067237854004,931900
2024-03-21 00:00:00+00:00,15.186785753046305,15.320416952707728,15.076737058960784,15.273253440856934,750700
2024-03-22 00:00:00+00:00,15.320416793365434,15.35972096891648,15.108178743292765,15.123900413513184,596200
2024-03-25 00:00:00+00:00,15.139627976739858,15.367586286463311,15.061021094341518,15.092464447021484,824200
2024-03-26 00:00:00+00:00,15.233949408087618,15.233949408087618,14.92738432922441,14.950966835021973,752100
2024-03-27 00:00:00+00:00,15.045294507583213,15.430466456392589,15.00599182886227,15.414746284484863,1185500
2024-03-28 00:00:00+00:00,15.414747426619726,15.571959652453014,15.359723072613017,15.540517807006836,911300
2024-04-01 00:00:00+00:00,15.485491651076792,15.50907265759219,15.391163127112119,15.422606468200684,845500
2024-04-02 00:00:00+00:00,15.296839139840097,15.39116769178046,15.18679041199423,15.210372924804688,1173300
2024-04-03 00:00:00+00:00,15.17106558251516,15.288976622750663,15.084599385457256,15.202508926391602,785100
2024-04-04 00:00:00+00:00,15.383303508284065,15.548378063450357,15.139623592782643,15.163206100463867,939400
2024-04-05 00:00:00+00:00,15.108183267264288,15.296838868497078,15.02171705376266,15.288979530334473,712900
2024-04-08 00:00:00+00:00,15.32828080128227,15.454051190476893,15.178927901875669,15.312559127807617,833400
2024-04-09 00:00:00+00:00,15.344001697483423,15.603403299469615,15.312558352126926,15.548378944396973,1411800
2024-04-10 00:00:00+00:00,15.233949817871146,15.233949817871146,14.424303254622458,14.550073623657227,3041800
2024-04-11 00:00:00+00:00,14.691564362802191,14.770171211314052,14.329973459368006,14.746588706970215,1920500
2024-04-12 00:00:00+00:00,14.64307832416029,14.873992204588989,14.563454314511008,14.666966438293457,858300
2024-04-15 00:00:00+00:00,14.698812691422916,14.714738097543774,13.998111528138587,14.18921184539795,1705500
2024-04-16 00:00:00+00:00,14.061813975741172,14.061813975741172,13.814976214680847,13.822938919067383,1079600
2024-04-17 00:00:00+00:00,13.934411526311337,14.117549141876149,13.894599529442578,13.942374229431152,757000
2024-04-18 00:00:00+00:00,14.077739801043412,14.1971773329142,13.96626497379476,14.1016263961792,869200
2024-04-19 00:00:00+00:00,14.149401615010605,14.507714185074038,14.101625390684408,14.467902183532715,972100
2024-04-22 00:00:00+00:00,14.475863167660945,14.67492618917723,14.42808846774153,14.627151489257812,777200
2024-04-23 00:00:00+00:00,14.587337770220806,15.152677533180245,14.547525773965063,15.120826721191406,1189400
2024-04-24 00:00:00+00:00,14.969539553450176,15.05712777442815,14.818252741054216,14.913802146911621,1150700
2024-04-25 00:00:00+00:00,14.659003094494711,14.83417803430893,14.459940041588775,14.499752044677734,1643400
2024-04-26 00:00:00+00:00,14.55549121628622,14.953617328691669,14.380314754840244,14.746591567993164,1604200
2024-04-29 00:00:00+00:00,14.81029360447792,15.096943409819662,14.730668067932129,14.730668067932129,1639600
2024-04-30 00:00:00+00:00,14.651039820591615,14.722702638350404,14.404202069828294,14.467902183532715,897100
2024-05-01 00:00:00+00:00,14.507715619701038,15.136755633625388,14.451978204539266,14.834178924560547,1442200
2024-05-02 00:00:00+00:00,15.065092004981711,15.073054709398637,14.818254242979336,14.993429183959961,737900
2024-05-03 00:00:00+00:00,15.232303925801173,15.407480381881214,15.073054396955417,15.1447172164917,1005000
2024-05-06 00:00:00+00:00,15.248228161925754,15.319890975952148,15.216378866097592,15.319890975952148,778400
2024-05-07 00:00:00+00:00,15.327855825424194,15.447293359278774,15.128792762756348,15.128792762756348,952800
2024-05-08 00:00:00+00:00,14.985466723034204,15.272118011778858,14.94565471903327,15.192492485046387,593800
2024-05-09 00:00:00+00:00,15.224343542293482,15.431367788825883,15.224343542293482,15.40748119354248,825300
2024-05-10 00:00:00+00:00,15.431369219847543,15.487108157715868,15.296006265343145,15.415445327758789,981800
2024-05-13 00:00:00+00:00,15.510991307112395,15.526916714391689,15.296002865033207,15.319890975952148,1161600
2024-05-14 00:00:00+00:00,15.440839062027905,15.489217240402775,15.319892847133449,15.408587455749512,863200
2024-05-15 00:00:00+00:00,15.545664905821296,15.642421291594102,15.360212346912542,15.47309684753418,1282300
2024-05-16 00:00:00+00:00,15.465030389325022,15.59403990252341,15.424713955253834,15.489218711853027,800600
2024-05-17 00:00:00+00:00,15.513408912906801,15.529535486889351,15.432777580908798,15.481157302856445,529500
2024-05-20 00:00:00+00:00,15.45696535103992,15.602101421421018,15.432775493338225,15.529533386230469,822100
2024-05-21 00:00:00+00:00,15.521470100329903,15.594038135520453,15.497280242628209,15.529533386230469,500600
2024-05-22 00:00:00+00:00,15.497280563037126,15.561785313660758,15.311829597233507,15.319892883300781,579500
2024-05-23 00:00:00+00:00,15.408586943248116,15.408586943248116,14.989305310172702,15.037683486938477,826100
2024-05-24 00:00:00+00:00,15.150569373809617,15.31183049082251,15.037684900194469,15.303767204284668,918700
2024-05-28 00:00:00+00:00,15.368271061789864,15.456965670615318,15.279577990878975,15.319892883300781,988100
2024-05-29 00:00:00+00:00,15.11831662079293,15.18282137685839,15.029622004484908,15.11025333404541,591800
2024-05-30 00:00:00+00:00,15.255387060856304,15.416649695042592,15.223133918853263,15.38439655303955,581300
2024-05-31 00:00:00+00:00,15.521469025802462,15.618226911996306,15.432774424950974,15.594037055969238,822500
2024-06-03 00:00:00+00:00,15.658540399258758,15.787549877360464,15.529530921157054,15.763360023498535,879900
2024-06-04 00:00:00+00:00,15.67466837147837,15.731109830960435,15.54565888182953,15.594037055969238,1003500
2024-06-05 00:00:00+00:00,15.682733087124237,15.981066982428048,15.634353370657752,15.956878662109375,1133400
2024-06-06 00:00:00+00:00,15.795615901772164,15.924625402250905,15.795615901772164,15.82786750793457,622300
2024-06-07 00:00:00+00:00,15.72304513830961,15.852054616411316,15.666603683879401,15.763360023498535,700700
2024-06-10 00:00:00+00:00,15.666606972188736,15.763363332116342,15.577912360659587,15.585975646972656,800400
2024-06-11 00:00:00+00:00,15.505343910328875,15.545660340824442,15.336019515991211,15.336019515991211,1092600
2024-06-12 00:00:00+00:00,15.682735580665762,15.811745102592987,15.561787808183528,15.618230819702148,1163100
2024-06-13 00:00:00+00:00,15.6666028000227,15.868180290423581,15.618224632942466,15.779485702514648,859300
2024-06-14 00:00:00+00:00,15.682733437120223,15.86818440730347,15.610165398715544,15.755301475524902,1119400
2024-06-17 00:00:00+00:00,15.65733867135243,15.926729728952772,15.608358903708389,15.787952423095703,1022500
2024-06-18 00:00:00+00:00,15.689988133183032,15.771622100645436,15.56753796050864,15.592028617858887,755600
2024-06-20 00:00:00+00:00,15.5757046872532,15.845095744853541,15.567541133139404,15.787952423095703,896200
2024-06-21 00:00:00+00:00,15.74713922060097,16.065510106721558,15.738975664926206,16.041019439697266,1467700
2024-06-24 00:00:00+00:00,15.975706954104764,16.081831583655926,15.877747434406682,15.934890747070312,750800
2024-06-25 00:00:00+00:00,15.926727700815634,15.99203456837098,15.845093727111816,15.845093727111816,591000
2024-06-26 00:00:00+00:00,15.763466498615909,15.869591176953323,15.755302942048477,15.836936950683594,573200
2024-06-27 00:00:00+00:00,15.836932284325613,15.85325939264969,15.616520993066828,15.828768730163574,634100
2024-06-28 00:00:00+00:00,15.861424005223359,15.9512215499591,15.755299351074056,15.820606231689453,929300
2024-07-01 00:00:00+00:00,15.85326197412221,15.89407819453998,15.518563984171703,15.632850646972656,1043200
2024-07-02 00:00:00+00:00,15.747137587232576,15.967547339433086,15.730810477576576,15.877751350402832,890600
2024-07-03 00:00:00+00:00,15.910401445661757,15.967544763199273,15.85325812812424,15.902237892150879,414900
2024-07-05 00:00:00+00:00,15.885910916794739,16.065505981445312,15.82060404520507,16.065505981445312,801300
2024-07-08 00:00:00+00:00,15.992038697134685,16.187959350382773,15.934895367900529,16.089998245239258,781100
2024-07-09 00:00:00+00:00,16.049184382267207,16.163471057511938,16.02469371312655,16.081838607788086,877400
2024-07-10 00:00:00+00:00,16.196121624668596,16.408369371494473,16.12265119088122,16.383878707885742,1083400
2024-07-11 00:00:00+00:00,16.53082113454013,16.80837578679429,16.506330468621595,16.726741790771484,1576500
2024-07-12 00:00:00+00:00,16.922656864383256,17.379806468486187,16.865513553130004,17.257354736328125,2329200
2024-07-15 00:00:00+00:00,17.257361590286084,17.447274764373105,17.12524794092825,17.273876190185547,1448600
2024-07-16 00:00:00+00:00,17.348191787983094,17.917932933544204,17.306905284728483,17.868389129638672,1960700
2024-07-17 00:00:00+00:00,17.60415766943465,18.107841866282328,17.58764307201568,17.87664222717285,1537400
2024-07-18 00:00:00+00:00,17.810586516657324,17.9922439496912,17.472045123172656,17.637187957763672,1083700
2024-07-19 00:00:00+00:00,17.59590107276149,17.62067296987828,17.298646181953735,17.422502517700195,893800
2024-07-22 00:00:00+00:00,17.513325891811263,17.6784686872456,17.389469582694723,17.604154586791992,910100
2024-07-23 00:00:00+00:00,17.50507470432947,17.8353588058431,17.455530907913307,17.628931045532227,663700
2024-07-24 00:00:00+00:00,17.513328462000295,17.59589987183533,17.042673473334855,17.075702667236328,1255900
2024-07-25 00:00:00+00:00,16.861017961450187,17.158274412703463,16.547248487841816,16.6628475189209,1806800
2024-07-26 00:00:00+00:00,16.927075592785247,16.927075592785247,16.530734688593213,16.90230369567871,1440300
2024-07-29 00:00:00+00:00,17.026157781496526,17.224328189075074,16.885786879263588,16.976613998413086,2113800
2024-07-30 00:00:00+00:00,17.06744842097597,17.092220320832098,16.827991447123548,16.943592071533203,1385200
2024-07-31 00:00:00+00:00,17.059187613569964,17.092216806587164,16.65458944862089,16.67936134338379,1144700
2024-08-01 00:00:00+00:00,16.687618229971616,16.811476137501337,16.48944778281026,16.728904724121094,984800
2024-08-02 00:00:00+00:00,16.481187516628598,16.894042934278637,16.481187516628598,16.86101531982422,1163900
2024-08-05 00:00:00+00:00,16.258252330754342,16.522479636143064,15.828882172038183,16.20045280456543,1170500
2024-08-06 00:00:00+00:00,16.33256344349169,16.720647029805335,16.16742062063725,16.588533401489258,978600
2024-08-07 00:00:00+00:00,16.84450414499994,16.935332859297382,16.497705460768234,16.572019577026367,1502000
2024-08-08 00:00:00+00:00,16.671107138310024,16.76193428612231,16.572021115792467,16.687620162963867,889300
2024-08-09 00:00:00+00:00,16.687617483157403,16.778446191302724,16.530733537166494,16.704132080078125,1184100
2024-08-12 00:00:00+00:00,16.704132432536156,16.786703843963373,16.48119009415827,16.588533401489258,1037900
2024-08-13 00:00:00+00:00,16.712388968214746,16.712388968214746,16.423389828872242,16.48944664001465,1238400
2024-08-14 00:00:00+00:00,16.555504202300288,16.5802760981971,16.456419768550404,16.514219284057617,1386000
2024-08-15 00:00:00+00:00,16.597793008003958,16.7315112490434,16.48078835155907,16.631221771240234,1035700
2024-08-16 00:00:00+00:00,16.63122620996797,16.781659669798497,16.589439846258422,16.77330207824707,1261200
2024-08-19 00:00:00+00:00,16.798375502062743,16.873592234884704,16.764945134565135,16.831804275512695,1110200
2024-08-20 00:00:00+00:00,16.79837441762039,16.881948736921498,16.69808491564955,16.84851837158203,879600
2024-08-21 00:00:00+00:00,16.865229572170705,17.03237657725997,16.8067280406871,16.973875045776367,1167700
2024-08-22 00:00:00+00:00,16.96552165800895,16.982236840871625,16.698085108396413,16.72315788269043,756300
2024-08-23 00:00:00+00:00,16.781654770507654,16.94044577553165,16.723153240774376,16.79001235961914,1047400
2024-08-26 00:00:00+00:00,16.90701839864887,17.29145959529259,16.873589630358822,16.940448760986328,1534000
2024-08-27 00:00:00+00:00,16.890299262103923,17.074163023807845,16.890299262103923,17.065805435180664,737500
2024-08-28 00:00:00+00:00,17.074166856321227,17.141025986299024,16.89030305334674,16.982234954833984,670300
2024-08-29 00:00:00+00:00,17.099238033783276,17.124310805292726,16.92373341535934,16.982234954833984,648500
2024-08-30 00:00:00+00:00,17.00730324400123,17.11594870381343,16.92372895504347,17.090877532958984,745200
2024-09-03 00:00:00+00:00,17.032379069319518,17.049094250488245,16.848516858605727,16.940448760986328,894700
2024-09-04 00:00:00+00:00,16.898657257973166,17.05744825762226,16.8401557302201,16.907014846801758,838300
2024-09-05 00:00:00+00:00,16.998946058521238,17.04073240696683,16.89029900208747,16.932086944580078,901700
2024-09-06 00:00:00+00:00,16.96551596570152,17.107591784269534,16.890299262103923,17.065805435180664,999600
2024-09-09 00:00:00+00:00,17.090882677925382,17.19952817044376,17.032379542210535,17.124311447143555,1280800
2024-09-10 00:00:00+00:00,17.21623992919922,17.241311102616415,17.13266563169858,17.21623992919922,694700
2024-09-11 00:00:00+00:00,17.174455378958925,17.28310246540434,17.057452295753823,17.2078857421875,924300
2024-09-12 00:00:00+00:00,17.27474363529642,17.27474363529642,17.107595019239803,17.182811737060547,1003600
2024-09-13 00:00:00+00:00,17.31653377371522,17.383392915928496,17.107598755042773,17.349964141845703,2264400
2024-09-16 00:00:00+00:00,17.37532693374547,17.49370009173983,17.290776751495525,17.485244750976562,1764800
2024-09-17 00:00:00+00:00,17.493698373892023,17.552884140731596,17.426057267119486,17.459877014160156,1482700
2024-09-18 00:00:00+00:00,17.502155303955078,17.70507864270897,17.42605885033595,17.502155303955078,1382600
2024-09-19 00:00:00+00:00,17.721987385569395,17.78117476938927,17.51060871000092,17.679712295532227,1507100
2024-09-20 00:00:00+00:00,17.65434620996118,17.82344979488009,17.62052646059218,17.688167572021484,1848100
2024-09-23 00:00:00+00:00,17.75580721723249,17.77271789686621,16.986389033501045,17.003299713134766,2146500
2024-09-24 00:00:00+00:00,17.079396282151453,17.31613934796875,17.079396282151453,17.29922866821289,869100
2024-09-25 00:00:00+00:00,17.324593196132664,17.358414552732235,17.079394811549964,17.104759216308594,928100
2024-09-26 00:00:00+00:00,17.24004425505601,17.256954936139312,17.096306691230556,17.197769165039062,766700
2024-09-27 00:00:00+00:00,17.34150505065918,17.409146155755185,17.231587246946198,17.34150505065918,949500
2024-09-30 00:00:00+00:00,17.34150221096486,17.41759864332337,17.19776468458667,17.24849510192871,1288800
2024-10-01 00:00:00+00:00,17.2907721829231,17.299225908761365,16.791918498537186,16.876468658447266,1877700
2024-10-02 00:00:00+00:00,16.91874570886364,16.95256545100465,16.808827918350687,16.86801528930664,1091700
2024-10-03 00:00:00+00:00,16.85956074579776,16.88492515042712,16.665091171723475,16.80037498474121,1167800
2024-10-04 00:00:00+00:00,16.842652981790597,16.893383412518002,16.580543874892474,16.70737075805664,1314900
2024-10-07 00:00:00+00:00,16.91029273157446,16.91029273157446,16.37761922011399,16.495990753173828,1548900
2024-10-08 00:00:00+00:00,16.50444077619145,16.71581936724096,16.436799691563234,16.622812271118164,1153500
2024-10-09 00:00:00+00:00,16.656639289782625,16.76655548496051,16.563632161999724,16.63127326965332,842200
2024-10-10 00:00:00+00:00,16.65663646228504,16.74118662298106,16.563629350290288,16.715822219848633,1070100
2024-10-11 00:00:00+00:00,16.74118878645243,16.758099465853384,16.639727935428994,16.682003021240234,1210400
2024-10-14 00:00:00+00:00,16.698912777610364,16.80037523571662,16.631271676436544,16.76655387878418,1575900
2024-10-15 00:00:00+00:00,16.76655605320492,16.912054561935406,16.70664519063035,16.809349060058594,1211000
2024-10-16 00:00:00+00:00,16.85214147290032,17.237283381045156,16.85214147290032,17.22016716003418,1806800
2024-10-17 00:00:00+00:00,17.16881490388394,17.28863825475328,17.1260218994332,17.20305061340332,1004700
2024-10-18 00:00:00+00:00,17.228726992162372,17.425579071044922,17.2030518406397,17.425579071044922,1061700
2024-10-21 00:00:00+00:00,17.408459200105792,17.451252202656196,17.074669209357083,17.091785430908203,1014500
2024-10-22 00:00:00+00:00,17.11746254636751,17.126021473534504,16.783672549096842,16.852142333984375,1282500
2024-10-23 00:00:00+00:00,16.80934753552548,16.912053028087364,16.629614964102714,16.75799560546875,1562800
2024-10-24 00:00:00+00:00,16.783677398485032,16.86070613279584,16.458444601961855,16.792236328125,1846600
2024-10-25 00:00:00+00:00,16.894934787025637,16.920611567690216,16.595378875732422,16.595378875732422,1658500
2024-10-28 00:00:00+00:00,16.655290729692133,16.655290729692133,16.116091363007573,16.347177505493164,3037100
2024-10-29 00:00:00+00:00,16.261590303324613,16.31294223667058,15.919241360270645,16.27014923095703,2290800
2024-10-30 00:00:00+00:00,16.31294223667058,16.398529880546203,16.21023836997865,16.27014923095703,2063800
2024-10-31 00:00:00+00:00,16.193119266958092,16.218796047876822,16.0219439923967,16.04762077331543,1896000
2024-11-01 00:00:00+00:00,16.124650974990097,16.201679692422257,15.850771816319542,15.910682678222656,2117500
2024-11-04 00:00:00+00:00,15.833654852680885,16.056182089747537,15.730949346169876,15.936360359191895,1536800
2024-11-05 00:00:00+00:00,15.91068374715286,16.064741192367254,15.756626301938468,16.039064407348633,1881700
2024-11-06 00:00:00+00:00,16.13320780671811,16.13320780671811,15.508420853117554,16.030502319335938,2512500
2024-11-07 00:00:00+00:00,16.07329820066323,16.36429519965175,16.07329820066323,16.25303077697754,2296000
2024-11-08 00:00:00+00:00,16.287267334296775,16.646734138090693,16.278708406533998,16.52691078186035,2378600
2024-11-11 00:00:00+00:00,16.68952538546465,16.826464950339258,16.55258582059004,16.621055603027344,1585600
2024-11-12 00:00:00+00:00,16.603939246378584,16.62961602927583,16.201679442346236,16.27014923095703,2155500
2024-11-13 00:00:00+00:00,16.50123664984704,16.50123664984704,16.244473698456186,16.278709411621094,1984900
2024-11-14 00:00:00+00:00,16.37285254966694,16.43276504108864,16.218796754785135,16.227354049682617,2120100
2024-11-15 00:00:00+00:00,16.288032764678785,16.3833846748058,16.071321322807343,16.305368423461914,2049900
2024-11-18 00:00:00+00:00,16.253359799825784,16.340044716100305,15.967300733483938,16.296701431274414,2895300
2024-11-19 00:00:00+00:00,16.166673232934357,16.39205333088591,16.166673232934357,16.305368423461914,1791900
2024-11-20 00:00:00+00:00,16.262028379558473,16.262028379558473,15.802599482849526,15.975969314575195,1843100
2024-11-21 00:00:00+00:00,15.941294752342948,16.262028446339368,15.915290434841385,16.210018157958984,1374400
2024-11-22 00:00:00+00:00,16.210021731991013,16.296705013944745,16.166678437636527,16.201353073120117,1241700
2024-11-25 00:00:00+00:00,16.32270573562213,16.44406361398947,16.305368423461914,16.305368423461914,1458500
2024-11-26 00:00:00+00:00,16.288038236783095,16.296705242397866,16.09733104570519,16.21868896484375,1064300
2024-11-27 00:00:00+00:00,16.279367446899414,16.41806266586827,16.27069878904168,16.279367446899414,1224900
2024-11-29 00:00:00+00:00,16.34004356256678,16.435395475697806,16.30536893715394,16.40072250366211,730800
2024-12-02 00:00:00+00:00,16.42673089931962,16.61743640713031,16.322708661091816,16.574094772338867,1479600
2024-12-03 00:00:00+00:00,16.62610649427046,16.678116791167493,16.487411266960013,16.556758880615234,1293600
2024-12-04 00:00:00+00:00,16.57409189135346,16.695449770376424,16.496075639588103,16.539417266845703,1341300
2024-12-05 00:00:00+00:00,16.530750496616292,16.634772728629766,16.41806126086421,16.461402893066406,1686400
2024-12-06 00:00:00+00:00,16.548088818748983,16.808141934555895,16.522082845817337,16.738794326782227,1758300
2024-12-09 00:00:00+00:00,16.816809900084326,16.99884839635907,16.782136924313193,16.868820190429688,1538000
2024-12-10 00:00:00+00:00,16.903496259319308,17.024854164920814,16.834148648493095,16.842817306518555,1350000
2024-12-11 00:00:00+00:00,16.8774888477168,16.938169448726594,16.72145797668072,16.868820190429688,1453200
2024-12-12 00:00:00+00:00,16.868822110487116,16.964175698121462,16.782138834504085,16.86015510559082,1330800
2024-12-13 00:00:00+00:00,16.860153410654355,16.886157729484072,16.71278954156905,16.79947280883789,1679600
2024-12-16 00:00:00+00:00,16.781918657735357,16.983792791611243,16.711701494904215,16.825803756713867,2157700
2024-12-17 00:00:00+00:00,16.72925511906406,16.913576224303984,16.65026059883399,16.702924728393555,1997300
2024-12-18 00:00:00+00:00,16.71170404531149,16.869691430210427,16.19385176261036,16.21140480041504,2191700
2024-12-19 00:00:00+00:00,16.395725327060493,16.588822128718615,16.22018156256445,16.255290985107422,2148700
2024-12-20 00:00:00+00:00,16.176294700352464,16.869688979119573,16.123632246371105,16.54493522644043,7327900
2024-12-23 00:00:00+00:00,16.509829708851115,16.588824245543528,16.237738345860365,16.404504776000977,1332000
2024-12-24 00:00:00+00:00,16.386946190387125,16.54493522644043,16.325506381724004,16.54493522644043,680800
2024-12-26 00:00:00+00:00,16.44838770970246,16.544936947133877,16.38694789464952,16.39572525024414,1093000
2024-12-27 00:00:00+00:00,16.38695006248941,16.527384422362676,16.32551023930856,16.404504776000977,1222400
2024-12-30 00:00:00+00:00,16.369392958000564,16.37817031347429,16.158741448959244,16.316730499267578,2431500
2024-12-31 00:00:00+00:00,16.386946451456716,16.606375299668986,16.27284418699441,16.553712844848633,1732000
2025-01-02 00:00:00+00:00,16.64147975750797,16.75558367353958,16.54493222176075,16.650257110595703,1698900
2025-01-03 00:00:00+00:00,16.720477667053306,16.913576126098633,16.65026050215753,16.913576126098633,1876600
2025-01-06 00:00:00+00:00,16.913575690133477,16.975015498569945,16.66781478227838,16.68536949157715,2919900
2025-01-07 00:00:00+00:00,16.72047646926875,16.79947098338132,16.527379698165326,16.58881950378418,1954100
2025-01-08 00:00:00+00:00,16.527381106732804,16.527381106732804,16.211403023352883,16.501049041748047,2055900
2025-01-10 00:00:00+00:00,16.369392268330095,16.465941500363932,16.062191536130044,16.07974624633789,2712200
2025-01-13 00:00:00+00:00,16.079747974728228,16.097302686823006,15.73743945942752,15.930536270141602,2674200
2025-01-14 00:00:00+00:00,16.044642632952353,16.132412858381592,15.825213721159782,15.842766761779785,3638500
2025-01-15 00:00:00+00:00,16.145206893357603,16.287533653339285,16.065147878784305,16.08293914794922,2820700
2025-01-16 00:00:00+00:00,16.011778497368415,16.465445758394146,16.011778497368415,16.438758850097656,2394900
2025-01-17 00:00:00+00:00,16.518817924679936,16.598876953125,16.447654532358666,16.598876953125,1680000
