"('date', '')","('open', 'AM')","('high', 'AM')","('low', 'AM')","('close', 'AM')","('volume', 'AM')"
2024-02-07 00:00:00+00:00,11.024587245403513,11.061244192955465,10.90545194736703,10.987930297851562,2119800
2024-02-08 00:00:00+00:00,10.98793083783428,11.020005559272175,10.804646091067315,10.923781394958496,2498900
2024-02-09 00:00:00+00:00,10.942109015816357,11.006259330218983,10.844052138866022,10.859631538391113,1638600
2024-02-12 00:00:00+00:00,10.859631738937122,10.9787661665194,10.813810334652079,10.969602584838867,1936100
2024-02-13 00:00:00+00:00,10.887125012040205,10.91553430221202,10.612197440600525,10.703840255737305,4450800
2024-02-14 00:00:00+00:00,10.76798841717693,10.813809819278175,10.612196174415024,10.722167015075684,4673400
2024-02-15 00:00:00+00:00,11.134557543905132,11.556112857136128,11.129976190409279,11.363663673400879,6600800
2024-02-16 00:00:00+00:00,11.381992938800565,11.501128234736193,11.19870820427289,11.372828483581543,3714000
2024-02-20 00:00:00+00:00,11.391157536279248,11.4965461507025,11.290350275552171,11.427814483642578,3932700
2024-02-21 00:00:00+00:00,11.473635144402156,11.876861539324333,11.45530623492044,11.849369049072266,4780600
2024-02-22 00:00:00+00:00,11.739399357808884,11.977669086491161,11.711905990907757,11.959341049194336,4515800
2024-02-23 00:00:00+00:00,11.904354656097727,12.032654407310583,11.886026619621921,12.023489952087402,3928900
2024-02-26 00:00:00+00:00,11.931848813397187,12.170118547214217,11.931848813397187,12.124297142028809,4244700
2024-02-27 00:00:00+00:00,12.170118487377872,12.21135766444492,11.986833741507992,12.06931209564209,4111000
2024-02-28 00:00:00+00:00,12.078476367132819,12.179282757330478,12.05098300019388,12.14262580871582,1971300
2024-02-29 00:00:00+00:00,12.179282986264417,12.35340327696433,12.147208264870006,12.280089378356934,2979900
2024-03-01 00:00:00+00:00,12.325910707695558,12.41755351737666,12.280089302855007,12.38089656829834,2121500
2024-03-04 00:00:00+00:00,12.417554147439818,12.56418195119295,12.3717327402743,12.399225234985352,2006800
2024-03-05 00:00:00+00:00,12.390060486942865,12.5412705045822,12.390060486942865,12.445045471191406,2649300
2024-03-06 00:00:00+00:00,12.509194910804892,12.573345224388945,12.431298788143987,12.445045471191406,2145800
2024-03-07 00:00:00+00:00,12.417553019457806,12.472538003885196,12.312164404329833,12.31674575805664,2753200
2024-03-08 00:00:00+00:00,12.3167456644911,12.371731522471352,12.133460927841192,12.234268188476562,2582700
2024-03-11 00:00:00+00:00,12.197611807585272,12.564181297908021,12.188447351834553,12.536688804626465,2899800
2024-03-12 00:00:00+00:00,12.380896765757246,12.518360108500652,12.380896765757246,12.490867614746094,3214600
2024-03-13 00:00:00+00:00,12.527523639496914,12.655823390830125,12.504613375388027,12.518359184265137,2727200
2024-03-14 00:00:00+00:00,12.527523187616362,12.54585122344825,12.197610676907672,12.27092456817627,2020600
2024-03-15 00:00:00+00:00,12.225104007891307,12.3854784838031,12.096804252367756,12.24343204498291,6838000
2024-03-18 00:00:00+00:00,12.280088779491628,12.316745727007671,12.160954355542415,12.289253234863281,2468300
2024-03-19 00:00:00+00:00,12.28008894000045,12.614584573673303,12.28008894000045,12.5275239944458,1976200
2024-03-20 00:00:00+00:00,12.527523670919525,12.637494512065022,12.463374232077292,12.545851707458496,3104200
2024-03-21 00:00:00+00:00,12.573345963095562,12.829944610595703,12.564181507192188,12.829944610595703,4019600
2024-03-22 00:00:00+00:00,12.829944195334402,12.884930055004324,12.729137805571902,12.76579475402832,3853300
2024-03-25 00:00:00+00:00,12.811614507059844,12.889510627051433,12.678733404703921,12.692480087280273,1573400
2024-03-26 00:00:00+00:00,12.692480900752518,12.747465886640889,12.614584775768499,12.637495040893555,1576200
2024-03-27 00:00:00+00:00,12.64665907062878,12.756629912672615,12.628330159969527,12.729137420654297,1464300
2024-03-28 00:00:00+00:00,12.802452254580338,12.939915598727254,12.765795304543119,12.884930610656738,2774800
2024-04-01 00:00:00+00:00,12.92158610120885,13.004063573998845,12.834525526964908,12.976571083068848,1792700
2024-04-02 00:00:00+00:00,12.994900310813273,13.114035606384277,12.889510824058178,13.114035606384277,2010300
2024-04-03 00:00:00+00:00,13.114035637909177,13.187349531672105,13.100288955089672,13.141528129577637,2093900
2024-04-04 00:00:00+00:00,13.18734914274707,13.306484435090892,13.09112411378953,13.104870796203613,1736400
2024-04-05 00:00:00+00:00,13.077378902944806,13.155274151605965,13.004064134023272,13.095706939697266,1296400
2024-04-08 00:00:00+00:00,13.095706765659239,13.146110395507144,13.004063961203151,13.013228416442871,1528200
2024-04-09 00:00:00+00:00,13.031557926921533,13.068214875597617,12.92158708089328,13.004064559936523,1643500
2024-04-10 00:00:00+00:00,12.921585747250184,13.026974354570392,12.875764347641677,12.967406272888184,1771100
2024-04-11 00:00:00+00:00,13.022392878635557,13.040720915154228,12.793286741343568,12.857436180114746,1776100
2024-04-12 00:00:00+00:00,12.912421829529544,13.04896923897394,12.70164373215289,12.747465133666992,2125300
2024-04-15 00:00:00+00:00,12.857436162105886,12.880347300185328,12.486284464924474,12.518359184265137,3083100
2024-04-16 00:00:00+00:00,12.481702774279592,12.500031685531667,12.32591052451932,12.45421028137207,2424400
2024-04-17 00:00:00+00:00,12.518360737802197,12.619168009920882,12.435882378421695,12.509196281433105,1341600
2024-04-18 00:00:00+00:00,12.50919531374678,12.710808968417059,12.500031732057225,12.664987564086914,2047300
2024-04-19 00:00:00+00:00,12.646658156082077,12.894092314294792,12.619165666051888,12.75662899017334,2954900
2024-04-22 00:00:00+00:00,12.710809305763698,12.939915459524336,12.619167368641813,12.829944610595703,2560700
2024-04-23 00:00:00+00:00,12.760089303548545,13.025536278373815,12.732147750473768,12.983623504638672,2986600
2024-04-24 00:00:00+00:00,12.91842549892564,13.114018135548353,12.853228249466705,13.058135032653809,2371900
2024-04-25 00:00:00+00:00,12.983623857189828,13.300297761455967,12.89048504832954,13.253727912902832,3144900
2024-04-26 00:00:00+00:00,13.225786773384023,13.29098491869922,13.151275368663235,13.216472625732422,1843100
2024-04-29 00:00:00+00:00,13.25372800298206,13.290984592674567,13.169903340911878,13.207159042358398,1620000
2024-04-30 00:00:00+00:00,13.169903007779512,13.188530413908598,12.867199441906674,12.890484809875488,4352700
2024-05-01 00:00:00+00:00,12.853229180355916,12.899799028304772,12.643665308709048,12.750775337219238,3644300
2024-05-02 00:00:00+00:00,12.853228826326161,13.039507324744754,12.843914679343744,13.002251625061035,1541500
2024-05-03 00:00:00+00:00,13.160588978591592,13.216472085725874,13.058136023348096,13.179216384887695,3691800
2024-05-06 00:00:00+00:00,13.272356448022904,13.351524925523407,13.197845044286666,13.235100746154785,1690200
2024-05-07 00:00:00+00:00,13.272357135010033,13.412065802185406,13.272357135010033,13.300298690795898,3484600
2024-05-08 00:00:00+00:00,13.244414868576042,13.356181973968523,13.216472426043424,13.281670570373535,4826600
2024-05-09 00:00:00+00:00,13.33755356366125,13.374809265136719,13.263042160710317,13.374809265136719,3700000
2024-05-10 00:00:00+00:00,13.412063426333772,13.449319123530692,13.337552031939932,13.430691719055176,2137200
2024-05-13 00:00:00+00:00,13.48657632012067,13.579716017590878,13.458634766178001,13.467948913574219,1414500
2024-05-14 00:00:00+00:00,13.458634220583603,13.644912719726562,13.440006814792282,13.644912719726562,2043600
2024-05-15 00:00:00+00:00,13.635599287694006,13.68216824570356,13.523832189628394,13.663540840148926,1903600
2024-05-16 00:00:00+00:00,13.61697206732757,13.779966097947735,13.607657919693045,13.738053321838379,1819900
2024-05-17 00:00:00+00:00,13.784621910915174,13.90570315435094,13.672854814261987,13.89638900756836,1407200
2024-05-20 00:00:00+00:00,13.896389912282434,14.064041012299976,13.896389912282434,13.989529609680176,1808300
2024-05-21 00:00:00+00:00,13.989528961898378,13.989528961898378,13.821877869643881,13.831192016601562,1518900
2024-05-22 00:00:00+00:00,13.793936232015112,13.807906564119602,13.616970993893435,13.663540840148926,2566300
2024-05-23 00:00:00+00:00,13.263041193891008,13.616970776230982,13.253727047139606,13.421378135681152,4603700
2024-05-24 00:00:00+00:00,13.440005865415877,13.486574820727613,13.314267554284063,13.430691719055176,2739700
2024-05-28 00:00:00+00:00,13.458634202935398,13.50520404972156,13.38412280337592,13.477262496948242,2126300
2024-05-29 00:00:00+00:00,13.421378135681152,13.458633834440837,13.356180884913183,13.421378135681152,1935700
2024-05-30 00:00:00+00:00,13.449320668087655,13.449320668087655,13.318926157046512,13.374809265136719,3248900
2024-05-31 00:00:00+00:00,13.430692667773647,13.644912719726562,13.374808673907784,13.644912719726562,3828800
2024-06-03 00:00:00+00:00,13.644912328239267,13.644912328239267,13.351523811537481,13.421378135681152,2545100
2024-06-04 00:00:00+00:00,13.365495547069791,13.523832494965784,13.24907137292544,13.505204200744629,2646400
2024-06-05 00:00:00+00:00,13.505203788854931,13.584372260388403,13.402750838501118,13.542459487915039,2547600
2024-06-06 00:00:00+00:00,13.486575906523473,13.59648035533961,13.477262647658852,13.505204200744629,1312900
2024-06-07 00:00:00+00:00,13.458634526876413,13.612314403197558,13.430692973430558,13.486576080322266,2606200
2024-06-10 00:00:00+00:00,13.47726313638904,13.686826124500744,13.44932069404402,13.635600090026855,2893700
2024-06-11 00:00:00+00:00,13.579715338641961,13.6262851850487,13.47260531367862,13.570401191711426,1958500
2024-06-12 00:00:00+00:00,13.70079712907511,13.728738682732406,13.575058805248311,13.607657432556152,1293300
2024-06-13 00:00:00+00:00,13.616971126337942,13.635599420319702,13.486575733203477,13.523832321166992,1024200
2024-06-14 00:00:00+00:00,13.477262367778444,13.49588977336681,13.370151454723072,13.402750968933105,1945200
2024-06-17 00:00:00+00:00,13.393437385559082,13.445595189296228,13.2723561352793,13.393437385559082,1758000
2024-06-18 00:00:00+00:00,13.449320033485906,13.551773873893683,13.412064333768337,13.523832321166992,1725700
2024-06-20 00:00:00+00:00,13.523832082507951,13.690551402420377,13.495889642028423,13.542459487915039,1413000
2024-06-21 00:00:00+00:00,13.551774071299523,13.644912877827208,13.360838496434917,13.458634376525879,3945200
2024-06-24 00:00:00+00:00,13.477262899595633,13.738052805845177,13.449320457741559,13.654227256774902,2077300
2024-06-25 00:00:00+00:00,13.654226691050749,13.915016586495204,13.654226691050749,13.877760887145996,3173400
2024-06-26 00:00:00+00:00,13.859133569228664,13.92433082144055,13.765993876143733,13.831192016601562,2101900
2024-06-27 00:00:00+00:00,13.915018229678937,13.942960673674937,13.710112303184523,13.775309562683105,1915800
2024-06-28 00:00:00+00:00,13.849820997951685,13.887076701775014,13.66354247883504,13.728739738464355,3109900
2024-07-01 00:00:00+00:00,13.80325006034607,13.80325006034607,13.607657408597419,13.654227256774902,1702300
2024-07-02 00:00:00+00:00,13.738053710988357,13.803250969784825,13.644914008496801,13.747367858886719,1885100
2024-07-03 00:00:00+00:00,13.784622366140795,13.840505472189918,13.710110965911328,13.76599407196045,1318300
2024-07-05 00:00:00+00:00,13.775309414335771,13.83119341347991,13.658885230344344,13.747367858886719,3138300
2024-07-08 00:00:00+00:00,13.775307960507522,13.835848138965476,13.612313942472497,13.616971015930176,3148500
2024-07-09 00:00:00+00:00,13.570401683973916,13.849819884304223,13.542460130414678,13.700797080993652,2433500
2024-07-10 00:00:00+00:00,13.69148347191176,13.765994876495947,13.64491362198514,13.738053321838379,1608800
2024-07-11 00:00:00+00:00,13.812564726422568,13.82839859975206,13.663541917254191,13.738053321838379,2378600
2024-07-12 00:00:00+00:00,13.821877869643881,13.905703415771129,13.765993876143733,13.831192016601562,1752600
2024-07-15 00:00:00+00:00,13.859133749671033,13.924331002731769,13.598343849182129,13.598343849182129,3465700
2024-07-16 00:00:00+00:00,13.607656049572551,13.710109882979932,13.458633260884598,13.691481590270996,2915200
2024-07-17 00:00:00+00:00,13.738052920670086,13.863791245326441,13.551774414649179,13.561088562011719,2697500
2024-07-18 00:00:00+00:00,13.561088785651718,13.81256455086561,13.514518936316998,13.756681442260742,1918200
2024-07-19 00:00:00+00:00,13.765993638668425,13.924330581233791,13.756680380117347,13.84981918334961,3481900
2024-07-22 00:00:00+00:00,13.849819545165863,14.157179291529136,13.821877992290824,14.11992359161377,2954300
2024-07-23 00:00:00+00:00,14.119924120141834,14.166493968840705,13.989529609680176,13.989529609680176,4213500
2024-07-24 00:00:00+00:00,13.984800410532356,14.022622688043263,13.738955155834354,13.767322540283203,3292200
2024-07-25 00:00:00+00:00,13.824056546933027,13.833512342461544,13.559300584414641,13.616033554077148,2620100
2024-07-26 00:00:00+00:00,13.644399809394297,13.729500158586612,13.530932977722616,13.701132774353027,1910000
2024-07-29 00:00:00+00:00,13.710589426536709,13.729501017208467,13.516750130922565,13.568756103515625,1735000
2024-07-30 00:00:00+00:00,13.549843768279823,13.786233228161542,13.549843768279823,13.767322540283203,2719600
2024-07-31 00:00:00+00:00,13.814600300662711,13.871334170228403,13.540388551562769,13.578210830688477,2672400
2024-08-01 00:00:00+00:00,13.757866614594489,13.805144686471943,13.001420169817878,13.27563190460205,5631400
2024-08-02 00:00:00+00:00,13.114887595416203,13.233082329587317,12.826492155477325,12.944686889648438,4148600
2024-08-05 00:00:00+00:00,12.54755344206904,12.793397804392095,12.405719219676314,12.661020278930664,3071800
2024-08-06 00:00:00+00:00,12.793397084945195,13.460015277615843,12.774486397408845,13.285087585449219,3429200
2024-08-07 00:00:00+00:00,13.417466270032893,13.464744345615621,13.039243468879645,13.058155059814453,3068700
2024-08-08 00:00:00+00:00,13.114887553426106,13.321964597178281,13.077065274682615,13.303998947143555,2344000
2024-08-09 00:00:00+00:00,13.2850891901808,13.30399988000141,13.039243910232662,13.095977783203125,2220600
2024-08-12 00:00:00+00:00,13.105431380493743,13.247265598008674,13.03924262003931,13.190531730651855,3097300
2024-08-13 00:00:00+00:00,13.190531833855498,13.29454377453109,13.02505902967052,13.256721496582031,3015700
2024-08-14 00:00:00+00:00,13.303999162316611,13.398555311581774,13.22835460360619,13.360733032226562,2461400
2024-08-15 00:00:00+00:00,13.417465693242384,13.701133232790152,13.318182550365503,13.597122192382812,3612200
2024-08-16 00:00:00+00:00,13.58766604579073,13.847694992713157,13.568755357912389,13.767322540283203,3013900
2024-08-19 00:00:00+00:00,13.767322857959716,14.01316721657627,13.767322857959716,13.95643424987793,2110000
2024-08-20 00:00:00+00:00,13.899699609289105,13.965889269099291,13.701132433366938,13.729499816894531,2554200
2024-08-21 00:00:00+00:00,13.814599990844727,13.951706313196965,13.75786702430564,13.814599990844727,2615400
2024-08-22 00:00:00+00:00,13.852421926405995,13.937522275863442,13.75313878654179,13.84296703338623,2100500
2024-08-23 00:00:00+00:00,13.899700937214876,14.003712883244571,13.819328479716603,13.984801292419434,2034400
2024-08-26 00:00:00+00:00,14.060445175033982,14.197551496650089,13.928066750896456,13.965889930725098,3140200
2024-08-27 00:00:00+00:00,13.946978699007838,13.998984670853638,13.795689582824707,13.795689582824707,2727700
2024-08-28 00:00:00+00:00,13.795689697255982,13.852422665418109,13.715317240897745,13.786233901977539,1774400
2024-08-29 00:00:00+00:00,13.824055218109276,13.946977842901283,13.748410664660994,13.92806625366211,1485300
2024-08-30 00:00:00+00:00,13.852421856639216,14.12663359142426,13.852421856639216,14.060444831848145,2660000
2024-09-03 00:00:00+00:00,13.946978133021451,13.946978133021451,13.672766395628825,13.767322540283203,2236400
2024-09-04 00:00:00+00:00,13.795689830035078,13.847695802812794,13.620761222717304,13.634944915771484,1858200
2024-09-05 00:00:00+00:00,13.691677639133106,13.819328169070472,13.653855360087324,13.795689582824707,1940500
2024-09-06 00:00:00+00:00,13.795689561719147,13.908210458462648,13.436377460456777,13.512022018432617,2953500
2024-09-09 00:00:00+00:00,13.52147827731734,13.606578633397117,13.370189156177423,13.408011436462402,2860400
2024-09-10 00:00:00+00:00,13.445832926043508,13.493110999058041,13.313454501953661,13.464743614196777,1545700
2024-09-11 00:00:00+00:00,13.408010976654403,13.564027990198854,13.297380156842896,13.512022018432617,1298000
2024-09-12 00:00:00+00:00,13.568755908550008,13.80987237387046,13.521477834304214,13.795689582824707,1578000
2024-09-13 00:00:00+00:00,13.852423156920578,13.923340722270892,13.805145982359438,13.89024543762207,1248800
2024-09-16 00:00:00+00:00,13.994256907552126,14.136090229896375,13.899700758153111,14.069901466369629,1797800
2024-09-17 00:00:00+00:00,14.164456469285437,14.282651203114938,14.145545780784929,14.230646133422852,1736600
2024-09-18 00:00:00+00:00,14.287378998002485,14.358296559193942,14.098267605585182,14.164456367492676,2178200
2024-09-19 00:00:00+00:00,14.353568994124426,14.353568994124426,13.786233901977539,13.786233901977539,2668200
2024-09-20 00:00:00+00:00,13.909157452278682,14.050990783788457,13.7578683248671,14.003713607788086,13436800
2024-09-23 00:00:00+00:00,14.003712012323847,14.372478992936811,13.980072525262614,14.334656715393066,3424600
2024-09-24 00:00:00+00:00,14.419757860834038,14.467035935810578,14.225918565009069,14.277924537658691,2803700
2024-09-25 00:00:00+00:00,14.306290626525879,14.363023593526242,14.136089922016284,14.306290626525879,5306500
2024-09-26 00:00:00+00:00,14.183368453775241,14.320474781670457,14.121907587247433,14.202280044555664,5227300
2024-09-27 00:00:00+00:00,14.259012170343775,14.320473934992021,14.136089542801509,14.19282341003418,2460600
2024-09-30 00:00:00+00:00,14.22119033829547,14.268468412178121,14.069901223274389,14.230646133422852,2379100
2024-10-01 00:00:00+00:00,14.164456342418307,14.43866898813079,14.1266340640018,14.381935119628906,2292700
2024-10-02 00:00:00+00:00,14.476491729651007,14.73179189169093,14.452852241288058,14.703425407409668,2594800
2024-10-03 00:00:00+00:00,14.741248176946776,14.901993096139925,14.623053436466773,14.8074369430542,2598100
2024-10-04 00:00:00+00:00,14.911448083878854,14.982364743973644,14.82161983348985,14.939814567565918,1685700
2024-10-07 00:00:00+00:00,14.939814813644169,15.006003577255619,14.703425341598388,14.779069900512695,2661900
2024-10-08 00:00:00+00:00,14.75070348238129,14.75070348238129,14.516204987995632,14.703425407409668,1672300
2024-10-09 00:00:00+00:00,14.58995861629039,14.83202102634116,14.561591230161989,14.769614219665527,2127800
2024-10-10 00:00:00+00:00,14.693969231760141,14.76961378905522,14.542680117169981,14.589958190917969,2186500
2024-10-11 00:00:00+00:00,14.589958729498719,14.769614334267864,14.580502934049216,14.76015853881836,4371300
2024-10-14 00:00:00+00:00,14.703425126854437,14.94454249303012,14.703425126854437,14.722335815429688,2242600
2024-10-15 00:00:00+00:00,14.618325253205487,14.660875431087815,14.447179503181268,14.476491928100586,1942200
2024-10-16 00:00:00+00:00,14.495402617295904,14.632508946417692,14.476491928100586,14.476491928100586,1864700
2024-10-17 00:00:00+00:00,14.542680945864097,14.580503226666886,14.287379874129543,14.315747261047363,2274800
2024-10-18 00:00:00+00:00,14.325201988220215,14.37248006411207,14.150274279700932,14.325201988220215,3050300
2024-10-21 00:00:00+00:00,14.381935696613182,14.448124461058912,14.230646576877636,14.268468856811523,1910700
2024-10-22 00:00:00+00:00,14.33465822590053,14.363024711608887,14.215518444872838,14.363024711608887,2454100
2024-10-23 00:00:00+00:00,14.262247321017526,14.377420139717316,14.051097611057344,14.20466136932373,4073600
2024-10-24 00:00:00+00:00,14.29104018101892,14.406212991408514,14.209459325912274,14.396615028381348,2223400
2024-10-25 00:00:00+00:00,14.454202662761203,14.473397674527982,14.32655231056021,14.406213760375977,1756500
2024-10-28 00:00:00+00:00,14.223855777650472,14.348626554773462,14.156671865088924,14.281442642211914,2199800
2024-10-29 00:00:00+00:00,14.26224671558738,14.300637653524287,14.075091007558976,14.281442642211914,2330500
2024-10-30 00:00:00+00:00,14.305436210247535,14.492592828028744,14.243051281195221,14.396615028381348,2466500
2024-10-31 00:00:00+00:00,14.022303488828383,14.223856147059731,13.79195785522461,13.79195785522461,6318700
2024-11-01 00:00:00+00:00,13.868740505266244,14.017505287504143,13.801556587219238,13.801556587219238,2972800
2024-11-04 00:00:00+00:00,13.849544301833784,14.065492983555023,13.782359474249974,13.85914134979248,1980900
2024-11-05 00:00:00+00:00,13.849544812552542,14.113482405048906,13.839946848927754,14.022303581237793,2450700
2024-11-06 00:00:00+00:00,14.29104051111508,14.641357931889122,14.204660672499639,14.569375038146973,3840400
2024-11-07 00:00:00+00:00,14.636558884257033,14.790122634297655,14.521386071726567,14.713340759277344,2216000
2024-11-08 00:00:00+00:00,14.703742204598125,14.790122039349292,14.502189561949441,14.742133140563965,3205900
2024-11-11 00:00:00+00:00,14.838112030497234,15.09725063851607,14.786284308893467,14.972480773925781,2500600
2024-11-12 00:00:00+00:00,14.962882666397894,15.03966454324321,14.670151188855014,14.790122985839844,3892700
2024-11-13 00:00:00+00:00,14.857306451587558,14.866904414732069,14.425408178518085,14.435006141662598,2745600
2024-11-14 00:00:00+00:00,14.492592996402834,14.569374870887945,14.420609188174918,14.48299503326416,1892400
2024-11-15 00:00:00+00:00,14.473397766430667,14.732537291769047,14.473397766430667,14.63655948638916,2889000
2024-11-18 00:00:00+00:00,14.71334163864265,14.914894301445106,14.650956704702173,14.857307434082031,2263100
2024-11-19 00:00:00+00:00,14.770927953933674,14.962882645782498,14.73253701556391,14.886100769042969,2236000
2024-11-20 00:00:00+00:00,14.857307484589578,14.905296388336577,14.66631294741985,14.809319496154785,3971000
2024-11-21 00:00:00+00:00,14.876502316588573,15.21242370276543,14.866904353483603,15.145238876342773,2541900
2024-11-22 00:00:00+00:00,15.135642051696777,15.265210894275574,15.0348652682331,15.135642051696777,3593200
2024-11-25 00:00:00+00:00,15.193228795469157,15.212424722966448,14.943687229877584,15.049263000488281,4506700
2024-11-26 00:00:00+00:00,15.05885920468415,15.241216844436144,15.030066230364628,15.231618881225586,1715500
2024-11-27 00:00:00+00:00,15.1836313667138,15.260413248783962,15.07805650769539,15.116447448730469,2005300
2024-11-29 00:00:00+00:00,15.202826834687853,15.356390594179697,15.188429888993415,15.327597618103027,1936000
2024-12-02 00:00:00+00:00,15.337193722645408,15.346791685850983,14.703742796071769,14.713340759277344,3010600
2024-12-03 00:00:00+00:00,14.818916494277381,14.895699289198884,14.636559759033354,14.857307434082031,3830000
2024-12-04 00:00:00+00:00,14.828513562652159,14.847709489051459,14.646156838419552,14.761329650878906,1960300
2024-12-05 00:00:00+00:00,14.770927953933674,15.039664522522028,14.756531008802948,14.886100769042969,2293400
2024-12-06 00:00:00+00:00,14.847709910616919,14.88610084919339,14.511788511588666,14.694146156311035,2847400
2024-12-09 00:00:00+00:00,14.732536600977882,14.775726519842488,14.367822239072401,14.387017250061035,3231500
2024-12-10 00:00:00+00:00,14.367822636927642,14.636559205395027,14.339028746679151,14.415811538696289,1507100
2024-12-11 00:00:00+00:00,14.482995925106847,14.655755610992717,14.42061007617597,14.578972816467285,2121400
2024-12-12 00:00:00+00:00,14.530984529611741,14.655755309595367,14.377419859031155,14.454202651977539,2334900
2024-12-13 00:00:00+00:00,14.435006676030413,14.530984480404241,14.411012682593046,14.502190589904785,2265800
2024-12-16 00:00:00+00:00,14.406213419334902,14.48779427686485,14.271844678899647,14.281442642211914,1499900
2024-12-17 00:00:00+00:00,14.252650645164966,14.257448711838036,14.017505104446789,14.185465812683105,3487700
2024-12-18 00:00:00+00:00,14.03190054493171,14.147073354285247,13.647991180419922,13.647991180419922,2236400
2024-12-19 00:00:00+00:00,13.772762590303445,14.118281034359308,13.733411489611633,13.945521354675293,4894900
2024-12-20 00:00:00+00:00,13.935924530687576,14.502190649834246,13.887935628302351,14.406213760375977,9288200
2024-12-23 00:00:00+00:00,14.396615786095795,14.48299562726232,14.214259055542609,14.454202651977539,1950300
2024-12-24 00:00:00+00:00,14.550180578570645,14.692226970788449,14.482996659679571,14.684549331665039,871900
2024-12-26 00:00:00+00:00,14.588570605949169,14.6941463750905,14.482995752120026,14.540581703186035,1732400
2024-12-27 00:00:00+00:00,14.530984480404241,14.588570430778795,14.339028871656588,14.502190589904785,2072300
2024-12-30 00:00:00+00:00,14.502190764037966,14.655755435942432,14.358224971060753,14.540581703186035,1891200
2024-12-31 00:00:00+00:00,14.540580981471921,14.617362855957031,14.425408169744255,14.48299503326416,1527500
2025-01-02 00:00:00+00:00,14.62696179525414,14.910095319555499,14.56937584320327,14.857307434082031,1575500
2025-01-03 00:00:00+00:00,14.953284672160231,15.22682022227221,14.924491697230595,14.934089660644531,2476800
2025-01-06 00:00:00+00:00,15.010871734344795,15.126044550887121,14.857307063642844,14.876502990722656,1874800
2025-01-07 00:00:00+00:00,14.953284506206819,14.962882469514234,14.751731853311876,14.847709655761719,2739400
2025-01-08 00:00:00+00:00,14.75173236086373,15.030066899170134,14.75173236086373,15.010871887207031,1861800
2025-01-10 00:00:00+00:00,15.078055283266751,15.15963614075547,14.780524827921964,14.847709655761719,2366200
2025-01-13 00:00:00+00:00,14.866904744721543,15.22682013282023,14.847709733318604,15.174033164978027,2050100
2025-01-14 00:00:00+00:00,15.174033566127855,15.567540005756616,15.163475440030563,15.481160163879395,2349600
2025-01-15 00:00:00+00:00,15.64432209824144,15.692311916955013,15.461966279003077,15.519552230834961,2920000
2025-01-16 00:00:00+00:00,15.500356990184766,15.720145426946067,15.481161061848749,15.673116683959961,3509100
