"('date', '')","('open', 'CL')","('high', 'CL')","('low', 'CL')","('close', 'CL')","('volume', 'CL')"
1973-05-02 00:00:00+00:00,0.43059964808063,0.4380139112472534,0.43059964808063,0.4380139112472534,672000
1973-05-03 00:00:00+00:00,0.4380140924649472,0.4408657815229984,0.4277481371728,0.4391546845436096,739200
1973-05-04 00:00:00+00:00,0.4391545028540236,0.4442875828071067,0.4357325191724044,0.4380139112472534,1339200
1973-05-07 00:00:00+00:00,0.43801363608693006,0.4414356176188592,0.43459165455500093,0.43573224544525146,316800
1973-05-08 00:00:00+00:00,0.43573275095026187,0.43573275095026187,0.42660759551957,0.4351624548435211,619200
1973-05-09 00:00:00+00:00,0.43516221206702943,0.43801389987119976,0.4334513247013092,0.4334513247013092,508800
1973-05-10 00:00:00+00:00,0.4334513247013092,0.43573250785560286,0.43174022847428567,0.4334513247013092,307200
1973-05-11 00:00:00+00:00,0.4334513247013092,0.43573250785560286,0.4323105242628591,0.4334513247013092,451200
1973-05-14 00:00:00+00:00,0.43345136946493235,0.434591961159871,0.42717769742012024,0.42717769742012024,657600
1973-05-15 00:00:00+00:00,0.4271778203184152,0.43117010126059735,0.42546672342240294,0.4288887083530426,830400
1973-05-16 00:00:00+00:00,0.4288887083530426,0.43231069328368227,0.42546672342240294,0.4288887083530426,331200
1973-05-17 00:00:00+00:00,0.4288886410787521,0.4288886410787521,0.4254666566848755,0.4254666566848755,619200
1973-05-18 00:00:00+00:00,0.4231854863018215,0.4231854863018215,0.4174821091789243,0.41805240511894226,604800
1973-05-21 00:00:00+00:00,0.4152008807504141,0.4152008807504141,0.40892741406798905,0.41063830256462097,1022400
1973-05-22 00:00:00+00:00,0.41291937686982333,0.41748195152839557,0.41291937686982333,0.414630264043808,1099200
1973-05-23 00:00:00+00:00,0.41177889489570896,0.41177889489570896,0.40949771023353304,0.41063830256462097,768000
1973-05-24 00:00:00+00:00,0.40379400995717524,0.40379400995717524,0.395809452262063,0.39980173110961914,1483200
1973-05-25 00:00:00+00:00,0.39980167927411125,0.4037939576040563,0.3872543397846426,0.40265336632728577,3124800
1973-05-29 00:00:00+00:00,0.40265357624904674,0.4072161525960572,0.40037218364486293,0.4032238721847534,1756800
1973-05-30 00:00:00+00:00,0.4037939766740001,0.4037939766740001,0.3952391239717054,0.3986611068248749,2478400
1973-05-31 00:00:00+00:00,0.39866102743663656,0.39866102743663656,0.3901059675767144,0.3918170630931854,3008000
1973-06-01 00:00:00+00:00,0.3832623625922472,0.3832623625922472,0.37641839183167136,0.38155147433280945,800000
1973-06-04 00:00:00+00:00,0.37470756114023374,0.37470756114023374,0.3644416034221649,0.3644416034221649,531200
1973-06-05 00:00:00+00:00,0.36444124708649894,0.3712852122067971,0.3456202385750588,0.35417529940605164,1417600
1973-06-06 00:00:00+00:00,0.3541754373679435,0.35930830877695347,0.3233775823299189,0.33706551790237427,2070400
1973-06-07 00:00:00+00:00,0.33706543475140666,0.3712852652408251,0.3353543387963007,0.3507533669471741,2363200
1973-06-08 00:00:00+00:00,0.3575973407659148,0.3815512226256942,0.3575973407659148,0.3764181435108185,1230400
1973-06-11 00:00:00+00:00,0.37641785116436266,0.37983983162949325,0.3729958706992321,0.37812894582748413,576000
1973-06-12 00:00:00+00:00,0.383262298418128,0.3969502376473468,0.383262298418128,0.3935282528400421,857600
1973-06-13 00:00:00+00:00,0.39352811675156113,0.4003720839994144,0.3832621658797813,0.3866841495037079,876800
1973-06-14 00:00:00+00:00,0.38668385926667637,0.3883949542249792,0.37641791610030445,0.3798398971557617,1216000
1973-06-15 00:00:00+00:00,0.3781292819164967,0.3781292819164967,0.35759738087654114,0.35759738087654114,465600
1973-06-18 00:00:00+00:00,0.3575972666148768,0.36273013580413094,0.3558861709776379,0.3593081533908844,457600
1973-06-19 00:00:00+00:00,0.36272999187847516,0.3798398971557617,0.36272999187847516,0.3798398971557617,566400
1973-06-20 00:00:00+00:00,0.3849730987497343,0.39694993192016553,0.3849730987497343,0.3918170630931854,944000
1973-06-21 00:00:00+00:00,0.3918170732900249,0.3935279599898044,0.38497310876846313,0.38497310876846313,681600
1973-06-22 00:00:00+00:00,0.38497310876846313,0.40892698459392945,0.38497310876846313,0.38497310876846313,926400
1973-06-25 00:00:00+00:00,0.38326242147456885,0.38326242147456885,0.3627305060384312,0.3644416034221649,523200
1973-06-26 00:00:00+00:00,0.3644416126510266,0.36957448720932007,0.35930852923128337,0.36957448720932007,380800
1973-06-27 00:00:00+00:00,0.3695743455799348,0.37470742703256316,0.3678634576699718,0.37299633026123047,316800
1973-06-28 00:00:00+00:00,0.3729958706992321,0.37983983162949325,0.371284984897223,0.37812894582748413,380800
1973-06-29 00:00:00+00:00,0.37812928654797623,0.38326215744018555,0.3764181903430394,0.38326215744018555,524800
1973-07-02 00:00:00+00:00,0.38155139639515456,0.38155139639515456,0.37299633026123047,0.37299633026123047,360000
1973-07-03 00:00:00+00:00,0.37299609296726727,0.37299609296726727,0.36273014545440674,0.36273014545440674,699200
1973-07-05 00:00:00+00:00,0.36273051522396227,0.37299647320199897,0.3610196266583477,0.36957448720932007,345600
1973-07-06 00:00:00+00:00,0.36957448720932007,0.37470757062906324,0.3678635986437055,0.36957448720932007,244800
1973-07-09 00:00:00+00:00,0.36957389023410153,0.37812894582748413,0.36957389023410153,0.37812894582748413,313600
1973-07-10 00:00:00+00:00,0.3781290110586073,0.38326187821121904,0.3781290110586073,0.3798398971557617,660800
1973-07-11 00:00:00+00:00,0.38155163051931196,0.40550553798675537,0.38155163051931196,0.40550553798675537,689600
1973-07-12 00:00:00+00:00,0.405505122660825,0.42945900559425354,0.4003720433158769,0.42945900559425354,1675200
1973-07-13 00:00:00+00:00,0.42432589511402313,0.42432589511402313,0.41234905895676166,0.417481929063797,936000
1973-07-16 00:00:00+00:00,0.4174817434446079,0.4345916509628296,0.40550491261244065,0.4345916509628296,1004800
1973-07-17 00:00:00+00:00,0.43459201994985264,0.44314708540316405,0.4328811321760022,0.4397251009941101,961600
1973-07-18 00:00:00+00:00,0.439725079017282,0.44485795094365277,0.4328811105412258,0.44314706325531006,1099200
1973-07-19 00:00:00+00:00,0.4450026397603608,0.44672069139778614,0.4381300137388564,0.43984806537628174,1190400
1973-07-20 00:00:00+00:00,0.4398483684044758,0.4518755770960587,0.4398483684044758,0.4501573145389557,2331200
1973-07-23 00:00:00+00:00,0.45187512857981177,0.45874775251459343,0.45187512857981177,0.4570294916629791,1499200
1973-07-24 00:00:00+00:00,0.45702949166297907,0.45874775251459343,0.44672055576080666,0.4570294916629791,1316800
1973-07-25 00:00:00+00:00,0.4570296729880844,0.4707749263110343,0.4553116211906762,0.4690568745136261,835200
1973-07-26 00:00:00+00:00,0.4690568745136261,0.4707749263110343,0.46733861298029683,0.4690568745136261,896000
1973-07-27 00:00:00+00:00,0.4690569176497861,0.4742112832519457,0.46562060400303285,0.4724932312965393,913600
1973-07-30 00:00:00+00:00,0.4724930965983877,0.47764746073114317,0.46562047126412665,0.4759294092655182,500800
1973-07-31 00:00:00+00:00,0.47592963966775215,0.48280226832912054,0.47592963966775215,0.47764769196510315,675200
1973-08-01 00:00:00+00:00,0.47421079479596195,0.47421079479596195,0.4639018644743106,0.4673381745815277,392000
1973-08-02 00:00:00+00:00,0.46562033891677856,0.46562033891677856,0.4570294548228742,0.46562033891677856,408000
1973-08-03 00:00:00+00:00,0.4621843033789837,0.4621843033789837,0.44156642091752596,0.4450027346611023,297600
1973-08-06 00:00:00+00:00,0.44500281603110964,0.4587480735187735,0.4398482396052434,0.4467208683490753,520000
1973-08-07 00:00:00+00:00,0.44672097797999405,0.4501572931952248,0.4398483475495326,0.44843924045562744,622400
1973-08-08 00:00:00+00:00,0.4484392080943395,0.45187552306159107,0.44156657815983635,0.44328463077545166,1009600
1973-08-09 00:00:00+00:00,0.44328468378263575,0.4518755770960587,0.44328468378263575,0.4501573145389557,1174400
1973-08-10 00:00:00+00:00,0.45015710040849355,0.45187536214825486,0.4450027346611023,0.4450027346611023,1310400
1973-08-13 00:00:00+00:00,0.4450024431815854,0.4450024431815854,0.4364115595817566,0.4364115595817566,971200
1973-08-14 00:00:00+00:00,0.43641180556619386,0.4398481189958489,0.43469375371932983,0.43469375371932983,752000
1973-08-15 00:00:00+00:00,0.43469382630114123,0.43813014030456543,0.43469382630114123,0.43813014030456543,318400
1973-08-16 00:00:00+00:00,0.4381300137388564,0.45015700440853834,0.4381300137388564,0.43984806537628174,507200
1973-08-17 00:00:00+00:00,0.4381298201960459,0.4381298201960459,0.42438457422496695,0.4364115595817566,2259200
1973-08-20 00:00:00+00:00,0.4295392929653484,0.4295392929653484,0.41751229763031006,0.41751229763031006,668800
1973-08-21 00:00:00+00:00,0.41751221703424196,0.4243848443950036,0.4157939553260803,0.4157939553260803,288000
1973-08-22 00:00:00+00:00,0.41579386422304604,0.42438475140965226,0.41063949969979946,0.4226664900779724,704000
1973-08-23 00:00:00+00:00,0.42266647590965517,0.42953910153420244,0.41579385028510796,0.4192301630973816,504000
1973-08-24 00:00:00+00:00,0.41923023285432875,0.41923023285432875,0.4072032408781094,0.41063955426216125,665600
1973-08-27 00:00:00+00:00,0.4106394845221442,0.43125736132486553,0.40892122325397307,0.42610278725624084,481600
1973-08-28 00:00:00+00:00,0.42953912634402514,0.44328437838703394,0.42953912634402514,0.43984806537628174,1643200
1973-08-29 00:00:00+00:00,0.44500274434547515,0.46046605166011556,0.44500274434547515,0.45531168580055237,507200
1973-08-30 00:00:00+00:00,0.45359362991711566,0.45359362991711566,0.4467209991607957,0.4501573145389557,228800
1973-08-31 00:00:00+00:00,0.45015736429384434,0.4570299958097809,0.44843931128289477,0.45187562704086304,600000
1973-09-04 00:00:00+00:00,0.4535934240233974,0.45874799961891144,0.4535934240233974,0.45531168580055237,542400
1973-09-05 00:00:00+00:00,0.4518754400964939,0.4518754400964939,0.4398482350513182,0.44156649708747864,705600
1973-09-06 00:00:00+00:00,0.4381300621862683,0.4381300621862683,0.42953917384147644,0.42953917384147644,705600
1973-09-07 00:00:00+00:00,0.4346937934303734,0.4484390484046786,0.4346937934303734,0.4450027346611023,353600
1973-09-10 00:00:00+00:00,0.44500276831141383,0.44500276831141383,0.43813014030456543,0.43813014030456543,894400
1973-09-11 00:00:00+00:00,0.4364115595817566,0.4364115595817566,0.4278208857177367,0.4364115595817566,968000
1973-09-12 00:00:00+00:00,0.4398483158082001,0.4535935756772064,0.4398483158082001,0.44328463077545166,715200
1973-09-13 00:00:00+00:00,0.4432845539771593,0.4484391304030256,0.4415665016591937,0.4467208683490753,536000
1973-09-14 00:00:00+00:00,0.4467207963866793,0.45531168580055237,0.43984816874996113,0.45531168580055237,417600
1973-09-17 00:00:00+00:00,0.455311838485722,0.4656207833978211,0.4501572611616618,0.460466206073761,659200
1973-09-18 00:00:00+00:00,0.46046627245166083,0.46046627245166083,0.45015732605348935,0.4535936415195465,689600
1973-09-19 00:00:00+00:00,0.45015718272099126,0.45015718272099126,0.43469387291536177,0.4467208683490753,2430400
1973-09-20 00:00:00+00:00,0.44672097797999405,0.4518755556708582,0.441566610025166,0.44843924045562744,1644800
1973-09-21 00:00:00+00:00,0.45015736429384434,0.4570299958097809,0.45015736429384434,0.45187562704086304,1299200
1973-09-24 00:00:00+00:00,0.4535933036167066,0.46733855524145523,0.4535933036167066,0.46218419075012207,916800
1973-09-25 00:00:00+00:00,0.462184027226381,0.46733838989406684,0.4570294548228742,0.46562033891677856,1020800
1973-09-26 00:00:00+00:00,0.46562058606323936,0.46562058606323936,0.45874795903452686,0.4639023244380951,593600
1973-09-27 00:00:00+00:00,0.46390224233526806,0.46733855524145523,0.4553115649377477,0.46218419075012207,1040000
1973-09-28 00:00:00+00:00,0.4570298114648232,0.4570298114648232,0.4432845539771593,0.4467208683490753,417600
1973-10-01 00:00:00+00:00,0.44672074585515903,0.45015705928481414,0.4312574402896748,0.43469375371932983,971200
1973-10-02 00:00:00+00:00,0.43469382630114123,0.4398481924382965,0.4312575122977171,0.43813014030456543,339200
1973-10-03 00:00:00+00:00,0.4381300137388564,0.44328437838703394,0.43297543935477734,0.43984806537628174,596800
1973-10-04 00:00:00+00:00,0.43984787107452633,0.44156613168881564,0.43297524808898685,0.4364115595817566,942400
1973-10-05 00:00:00+00:00,0.4364121012619712,0.45187562704086304,0.4364121012619712,0.45187562704086304,508800
1973-10-08 00:00:00+00:00,0.4518755235150223,0.460466206073761,0.4432846312202624,0.460466206073761,342400
1973-10-09 00:00:00+00:00,0.46218419075012207,0.46905681656249637,0.46218419075012207,0.46218419075012207,384000
1973-10-10 00:00:00+00:00,0.46218450131655037,0.46390255405614766,0.44328466276476336,0.44843924045562744,422400
1973-10-11 00:00:00+00:00,0.44843900032931383,0.4828021340811416,0.44843900032931383,0.4742112457752228,705600
1973-10-12 00:00:00+00:00,0.474211377634419,0.47764769196510315,0.4673387489730506,0.47764769196510315,1032000
1973-10-15 00:00:00+00:00,0.47764759689869896,0.4810839105454522,0.46733865595843926,0.4724932312965393,388800
1973-10-16 00:00:00+00:00,0.47249323129653925,0.47249323129653925,0.45531166306277315,0.4724932312965393,400000
1973-10-17 00:00:00+00:00,0.4673388360151604,0.4673388360151604,0.45702989110306125,0.460466206073761,294400
1973-10-18 00:00:00+00:00,0.46232936211994713,0.46405457697242775,0.4485284856387547,0.45887914299964905,761600
1973-10-19 00:00:00+00:00,0.46750459961639784,0.4813054702975524,0.46750459961639784,0.47613003849983215,456000
1973-10-22 00:00:00+00:00,0.474405321706888,0.474405321706888,0.4606044426839196,0.4623294472694397,278400
1973-10-23 00:00:00+00:00,0.46232939931422257,0.4692298381099572,0.45715417550976156,0.4640546143054962,224000
1973-10-24 00:00:00+00:00,0.46405438749911143,0.4744050406338361,0.4588789556394605,0.4692296087741852,584000
1973-10-25 00:00:00+00:00,0.4623294472694397,0.4623294472694397,0.45542900775795553,0.4623294472694397,265600
1973-10-26 00:00:00+00:00,0.462329227648787,0.4640544419994789,0.4571540057659149,0.4571540057659149,1860800
1973-10-29 00:00:00+00:00,0.4571541728370156,0.4623293966112197,0.4433532953262329,0.4433532953262329,822400
1973-10-30 00:00:00+00:00,0.44335316016681364,0.44852838236331377,0.42265185021158375,0.429552286863327,1134400
1973-10-31 00:00:00+00:00,0.42955256650251955,0.4312775714961282,0.42265212535858154,0.42265212535858154,683200
1973-11-01 00:00:00+00:00,0.42265189705716283,0.43127733853555494,0.41575145964059396,0.4278271198272705,460800
1973-11-02 00:00:00+00:00,0.42782717425758787,0.42782717425758787,0.4157515125345851,0.41920173168182373,574400
