"('date', '')","('open', 'CCIF')","('high', 'CCIF')","('low', 'CCIF')","('close', 'CCIF')","('volume', 'CCIF')"
2019-09-11 00:00:00+00:00,4.679551506107568,4.78225181279236,4.679551506107568,4.76439094543457,59100
2019-09-12 00:00:00+00:00,4.750995642243354,4.777786731719971,4.736706692130695,4.777786731719971,70800
2019-09-13 00:00:00+00:00,4.791180854234059,4.791180854234059,4.733133368986765,4.768855094909668,98000
2019-09-16 00:00:00+00:00,4.728667981761128,4.742063522338867,4.71973733748493,4.742063522338867,24900
2019-09-17 00:00:00+00:00,4.733131626097222,4.733131626097222,4.710805449157476,4.728666305541992,43200
2019-09-18 00:00:00+00:00,4.701875984749868,4.72062982477153,4.659902983033811,4.715271949768066,131000
2019-09-19 00:00:00+00:00,4.688479272217729,4.728666305541992,4.688479272217729,4.728666305541992,41100
2019-09-20 00:00:00+00:00,4.7197375422829495,4.737152129042563,4.6884811376331,4.7108073234558105,45400
2019-09-23 00:00:00+00:00,4.7309011563460714,4.750994682312012,4.70410964644595,4.750994682312012,28500
2019-09-24 00:00:00+00:00,4.717505902472455,4.78225181279236,4.717505902472455,4.76439094543457,50300
2019-09-25 00:00:00+00:00,4.73759651184082,4.7643880092850415,4.6974099044290964,4.73759651184082,32000
2019-09-26 00:00:00+00:00,4.733131626097222,4.817970587464573,4.706340128602245,4.728666305541992,160000
2019-09-27 00:00:00+00:00,4.730452263429522,4.763048336977174,4.710805449157476,4.728666305541992,24100
2019-09-30 00:00:00+00:00,4.692946320864359,4.773319991272609,4.675085457902908,4.768855094909668,285000
2019-10-01 00:00:00+00:00,4.701877117156982,4.764390358121485,4.679550929252759,4.701877117156982,60400
2019-10-02 00:00:00+00:00,4.6393637796510125,4.692946369085946,4.576850545725308,4.666154861450195,92500
2019-10-03 00:00:00+00:00,4.634898457405627,4.706341909985537,4.630879837719406,4.666154861450195,17800
2019-10-04 00:00:00+00:00,4.728665758471509,4.728665758471509,4.621500632562598,4.692944049835205,22300
2019-10-07 00:00:00+00:00,4.6616888733880755,4.7018759161836075,4.643828012794118,4.688480377197266,27800
2019-10-08 00:00:00+00:00,4.69205450713683,4.709928983450906,4.651836828889876,4.674180030822754,25300
2019-10-09 00:00:00+00:00,4.651838544643845,4.6831187831903955,4.611620851563258,4.6339640617370605,28500
2019-10-10 00:00:00+00:00,4.566933917100053,4.593745422859418,4.50213866355272,4.526716232299805,80000
2019-10-11 00:00:00+00:00,4.513311145120564,4.557997136697629,4.513311145120564,4.531185626983643,43800
2019-10-14 00:00:00+00:00,4.517780144336692,4.517780144336692,4.374784267327355,4.417236328125,197300
2019-10-15 00:00:00+00:00,4.4507520296165,4.4507520296165,4.419471780357647,4.432877540588379,39900
2019-10-16 00:00:00+00:00,4.401594545811584,4.459686279296875,4.401594545811584,4.459686279296875,28000
2019-10-17 00:00:00+00:00,4.428406761235536,4.468624449466533,4.4150010072122825,4.441812515258789,28600
2019-10-18 00:00:00+00:00,4.441811750230677,4.455217928106176,4.410531520843506,4.410531520843506,20500
2019-10-21 00:00:00+00:00,4.440025385881626,4.4507501600257156,4.410532470066006,4.446281433105469,34800
2019-10-22 00:00:00+00:00,4.428405540645679,4.531184096258667,4.423936815149219,4.517777919769287,108700
2019-10-23 00:00:00+00:00,4.482029634572155,4.602682683950286,4.482029634572155,4.593745231628418,59800
2019-10-24 00:00:00+00:00,4.5490608003871875,4.647370252498323,4.5490608003871875,4.620558738708496,10000
2019-10-25 00:00:00+00:00,4.593744512764278,4.638430915058388,4.54458981116965,4.575870037078857,34500
2019-10-28 00:00:00+00:00,4.540122807836341,4.587043590658938,4.432875913043659,4.464156150817871,51700
2019-10-29 00:00:00+00:00,4.5043756856979655,4.544593394239073,4.486501195919856,4.522250175476074,44000
2019-10-30 00:00:00+00:00,4.508841037750244,4.522246788503119,4.468623359330489,4.508841037750244,42800
2019-10-31 00:00:00+00:00,4.513310479285094,4.53565325869683,4.4418121362194585,4.490967273712158,44900
2019-11-01 00:00:00+00:00,4.436897452568648,4.513311150279506,4.436897452568648,4.495436668395996,28200
2019-11-04 00:00:00+00:00,4.468623402464907,4.511075444113441,4.432874449338078,4.48649787902832,48900
2019-11-05 00:00:00+00:00,4.455218313206891,4.493201634815018,4.417234991598763,4.444046497344971,72300
2019-11-06 00:00:00+00:00,4.423936468299496,4.486497341861623,4.423936468299496,4.437342643737793,31300
2019-11-07 00:00:00+00:00,4.490967656946112,4.490967656946112,4.428406761235536,4.441812515258789,13900
2019-11-08 00:00:00+00:00,4.439580633784462,4.446283300819111,4.423940082993601,4.432877540588379,36400
2019-11-11 00:00:00+00:00,4.42840881179099,4.464157789847232,4.42840881179099,4.432877540588379,22300
2019-11-12 00:00:00+00:00,4.423940082993601,4.451645690143691,4.410534322762869,4.432877540588379,34500
2019-11-13 00:00:00+00:00,4.41499934310837,4.441810841049072,4.41499934310837,4.423936367034912,25300
2019-11-14 00:00:00+00:00,4.415000676749696,4.473986501430409,4.415000676749696,4.468624114990234,45900
2019-11-15 00:00:00+00:00,4.49096708034523,4.49096708034523,4.43734364497576,4.450749397277832,17500
2019-11-18 00:00:00+00:00,4.42393822466549,4.472199708313895,4.42393822466549,4.446281433105469,26600
2019-11-19 00:00:00+00:00,4.468624641545447,4.468624641545447,4.446281433105469,4.446281433105469,19400
2019-11-20 00:00:00+00:00,4.437342643737793,4.4578980975521105,4.397124969745074,4.437342643737793,35500
2019-11-21 00:00:00+00:00,4.4328760147831865,4.4489631772196905,4.4150015319074996,4.4306416511535645,33700
2019-11-22 00:00:00+00:00,4.42840881179099,4.454773715069576,4.410534322762869,4.432877540588379,72000
2019-11-25 00:00:00+00:00,4.415003051560258,4.432877540588379,4.415003051560258,4.432877540588379,37500
2019-11-26 00:00:00+00:00,4.4150014305782115,4.464156150817871,4.41053270342153,4.464156150817871,59000
2019-11-27 00:00:00+00:00,4.464154633692487,4.513309763388246,4.431087086757987,4.508841037750244,81900
2019-11-29 00:00:00+00:00,4.513310961295833,4.553528224228784,4.473093272201635,4.544144153594971,37900
2019-12-02 00:00:00+00:00,4.513310336875523,4.571402072906494,4.499904158258049,4.571402072906494,64200
2019-12-03 00:00:00+00:00,4.5758729897691275,4.5892791748046875,4.504375040891702,4.5892791748046875,39600
2019-12-04 00:00:00+00:00,4.564254551768476,4.59821620533367,4.553529774204584,4.5892791748046875,37000
2019-12-05 00:00:00+00:00,4.5445913716933255,4.6026835441589355,4.5445913716933255,4.6026835441589355,41500
2019-12-06 00:00:00+00:00,4.571402881347446,4.6026835441589355,4.5669345805126005,4.6026835441589355,18700
2019-12-09 00:00:00+00:00,4.57760061154161,4.658223421715933,4.57760061154161,4.644786357879639,26600
2019-12-10 00:00:00+00:00,4.620150887669356,4.6627020835876465,4.615672151643624,4.6627020835876465,45000
2019-12-11 00:00:00+00:00,4.667182350780268,4.667182350780268,4.635829055401043,4.647026538848877,31800
2019-12-12 00:00:00+00:00,4.635827295628634,4.655535012792101,4.6179110726191785,4.631348133087158,27300
2019-12-13 00:00:00+00:00,4.608952043688688,4.652846633853818,4.57311960314186,4.635826587677002,82800
2019-12-16 00:00:00+00:00,4.676373450412904,4.706320916733471,4.621086327263009,4.653337478637695,58000
2019-12-17 00:00:00+00:00,4.6302996549571604,4.701251639077215,4.6302996549571604,4.690194129943848,39500
2019-12-18 00:00:00+00:00,4.657483666198223,4.7643719223433445,4.635368642466074,4.755618095397949,142900
2019-12-19 00:00:00+00:00,4.713230126976992,4.811825884605839,4.70401582889131,4.8007683753967285,185500
2019-12-20 00:00:00+00:00,4.759303642035574,4.786947419161854,4.685587488876069,4.782340049743652,206100
2019-12-23 00:00:00+00:00,4.759302108291842,4.777731140642735,4.712768834559545,4.762988090515137,27500
2019-12-24 00:00:00+00:00,4.745480453754324,4.773123782646822,4.745480453754324,4.74778413772583,29000
2019-12-26 00:00:00+00:00,4.786945260386951,4.786945260386951,4.75699781205701,4.763908863067627,16300
2019-12-27 00:00:00+00:00,4.736265880041895,4.768517017364502,4.723365600865974,4.768517017364502,42900
2019-12-30 00:00:00+00:00,4.800767820234184,4.800767820234184,4.754695016985054,4.777731418609619,56500
2019-12-31 00:00:00+00:00,4.8007680663747125,4.80445404900144,4.7694387518874555,4.796160697937012,28300
2020-01-02 00:00:00+00:00,4.773123512294704,4.791552543640137,4.745019272446627,4.791552543640137,23300
2020-01-03 00:00:00+00:00,4.786946323076767,4.786946323076767,4.75469518391695,4.7731242179870605,24000
2020-01-06 00:00:00+00:00,4.7546948340802295,4.763909570128707,4.745480537414551,4.745480537414551,18900
2020-01-07 00:00:00+00:00,4.745479833088715,4.763908863067627,4.745479833088715,4.763908863067627,15400
2020-01-08 00:00:00+00:00,4.743178593679757,4.833020106201365,4.742717680955105,4.786947727203369,71100
2020-01-09 00:00:00+00:00,4.776810032845887,4.869876585725063,4.754695016985054,4.777731418609619,92400
2020-01-10 00:00:00+00:00,4.777731039817896,4.842232871376231,4.776348741590482,4.837625503540039,18900
2020-01-13 00:00:00+00:00,4.8293326803532315,4.842232959021841,4.800767526511146,4.809981822967529,39500
2020-01-14 00:00:00+00:00,4.809981200163613,4.902126789093018,4.809981200163613,4.902126789093018,148200
2020-01-15 00:00:00+00:00,4.879091215542017,4.948199979523183,4.828411045198544,4.9297709465026855,147000
2020-01-16 00:00:00+00:00,4.906734775695363,4.920556880646627,4.835322324311801,4.911342144012451,43200
2020-01-17 00:00:00+00:00,4.881853257208546,4.906732419035626,4.860660076141357,4.860660076141357,7900
2020-01-21 00:00:00+00:00,4.842232581302337,4.914566406589703,4.842232581302337,4.869875907897949,29200
2020-01-22 00:00:00+00:00,4.846840195224284,4.906734219020071,4.798463712148885,4.888305187225342,79200
2020-01-23 00:00:00+00:00,4.846840745104522,4.924703336378876,4.846840745104522,4.911342144012451,95600
2020-01-24 00:00:00+00:00,4.865270315968469,4.915950054901467,4.856055578317265,4.897521018981934,45700
2020-01-27 00:00:00+00:00,4.823803302132663,4.902126789093018,4.823803302132663,4.902126789093018,45600
2020-01-28 00:00:00+00:00,4.86066507371093,4.925166507957597,4.86066507371093,4.915952205657959,19100
2020-01-29 00:00:00+00:00,4.862505119356313,4.926085571037883,4.860662347806442,4.925163745880127,37300
2020-01-30 00:00:00+00:00,4.879087818102063,4.915945858477815,4.846837142618905,4.906731128692627,141300
2020-01-31 00:00:00+00:00,4.925164353169796,4.925164353169796,4.888306281330729,4.897521018981934,75800
2020-02-03 00:00:00+00:00,4.920555637695228,4.952806329002544,4.883697579234664,4.943591594696045,107400
2020-02-04 00:00:00+00:00,4.9528078388669,4.975844242273084,4.9343788040185235,4.966629505157471,64300
2020-02-05 00:00:00+00:00,4.989665908563654,5.008094943412031,4.948200470309094,4.966629505157471,123500
2020-02-06 00:00:00+00:00,4.9574140279690795,4.994272088896655,4.934377630043659,4.985057353973389,50700
2020-02-07 00:00:00+00:00,4.952807812048002,5.003487547760901,4.952807812048002,4.980451583862305,33800
2020-02-10 00:00:00+00:00,4.957414335963491,5.012701430789733,4.9528069682156115,4.9896650314331055,47500
2020-02-11 00:00:00+00:00,4.9804504258945,4.998879456358288,4.948199293045813,4.985057353973389,53700
2020-02-12 00:00:00+00:00,4.962021703711371,4.9896650314331055,4.962021703711371,4.9896650314331055,40100
2020-02-13 00:00:00+00:00,4.966628632076478,4.994272399180986,4.966628632076478,4.9896650314331055,125200
2020-02-14 00:00:00+00:00,4.982276265959677,4.99151146580922,4.966115106581543,4.977197170257568,89500
2020-02-18 00:00:00+00:00,4.963807994104173,4.991513162712823,4.941643859217255,4.986895561218262,56200
2020-02-19 00:00:00+00:00,4.968425840050709,5.0584668718311825,4.968425840050709,4.973043441772461,69900
2020-02-20 00:00:00+00:00,4.968425441609944,5.0792452318924175,4.968425441609944,5.005365371704102,106800
2020-02-21 00:00:00+00:00,4.996130323848668,4.996130323848668,4.963807994104173,4.986895561218262,91000
2020-02-24 00:00:00+00:00,4.940720107080513,4.977660035927722,4.940720107080513,4.968425273895264,78500
2020-02-25 00:00:00+00:00,4.959191571183973,4.991514348968837,4.959191571183973,4.983664512634277,54900
2020-02-26 00:00:00+00:00,4.940721283911164,5.023836363793914,4.940721283911164,4.982278823852539,80700
2020-02-27 00:00:00+00:00,4.922249257228946,4.9591891794312986,4.86222177356047,4.945336818695068,62600
2020-02-28 00:00:00+00:00,4.852989410817448,4.962423863309592,4.783726692199707,4.783726692199707,68100
2020-03-02 00:00:00+00:00,4.852990052952971,4.9361047097894275,4.852990052952971,4.903782367706299,34800
2020-03-03 00:00:00+00:00,4.8945457331206255,5.039534721036621,4.8945457331206255,4.986895561218262,18600
2020-03-04 00:00:00+00:00,4.99151317403372,5.073704367101478,4.945338039700817,5.0423054695129395,128700
2020-03-05 00:00:00+00:00,4.977660040161443,5.079245064757016,4.977660040161443,5.051539897918701,48900
2020-03-06 00:00:00+00:00,4.977661868704364,5.0792469306171855,4.977661868704364,5.046924591064453,56000
2020-03-09 00:00:00+00:00,4.973043332451194,5.0607755614421945,4.529763705158493,4.668288230895996,198600
2020-03-10 00:00:00+00:00,4.686757899003535,5.028452911076028,4.686757899003535,4.894545555114746,69000
2020-03-11 00:00:00+00:00,4.894545359655119,4.9730428176382455,4.774490372109315,4.82990026473999,50400
2020-03-12 00:00:00+00:00,4.779107674447348,4.779107674447348,4.571320039625474,4.596716403961182,130800
2020-03-13 00:00:00+00:00,4.617496790537616,4.765256546920001,4.496518335873955,4.552851676940918,75000
2020-03-16 00:00:00+00:00,4.308124935810164,4.580557346343994,4.284113928767899,4.580557346343994,78700
2020-03-17 00:00:00+00:00,4.518219022073003,4.626730442047119,4.406013873644798,4.626730442047119,38300
2020-03-18 00:00:00+00:00,4.434626323880097,4.4971185549340635,3.550478550456732,3.6615755558013916,73300
2020-03-19 00:00:00+00:00,3.582882465640925,4.096706992938656,3.5643662942988663,4.073561668395996,115700
2020-03-20 00:00:00+00:00,4.226317940532394,4.452215287130553,4.2124309297899964,4.397592544555664,36600
2020-03-23 00:00:00+00:00,4.351301544229833,4.351301544229833,3.9346877262678546,3.9624621868133545,219800
2020-03-24 00:00:00+00:00,4.059671553656981,4.244833125841788,3.939316311006852,4.02263879776001,14500
2020-03-25 00:00:00+00:00,4.064301504942489,4.073559807113408,3.772671608460741,3.8374783992767334,28700
2020-03-26 00:00:00+00:00,3.8097031116485596,3.985606841774284,3.8004452529367057,3.8097031116485596,66100
2020-03-27 00:00:00+00:00,3.726381177085301,3.9254298046167833,3.7032358646392822,3.7032358646392822,29000
2020-03-30 00:00:00+00:00,3.703235979083072,3.865252729752008,3.4717837303903796,3.5921390056610107,126000
2020-03-31 00:00:00+00:00,3.6245425506791733,3.8791401386260986,3.5921393738085343,3.8791401386260986,260400
2020-04-01 00:00:00+00:00,3.772671608460741,3.953204527652341,3.707865259104894,3.8374783992767334,18600
2020-04-02 00:00:00+00:00,3.7356391024535966,4.008752822875977,3.7111053975126707,4.008752822875977,61300
2020-04-03 00:00:00+00:00,3.930059322804383,3.9948661154197542,3.7124945132687985,3.86525297164917,15300
2020-04-06 00:00:00+00:00,3.9022847416186988,4.152253132523734,3.9022847416186988,3.9670910835266113,18400
2020-04-07 00:00:00+00:00,3.967090326104568,4.16151019762862,3.91107920435817,4.02263879776001,15200
2020-04-08 00:00:00+00:00,3.934688833728642,4.152254104614258,3.934688833728642,4.152254104614258,38300
2020-04-09 00:00:00+00:00,4.101333716841508,4.298068217910177,3.897655930797562,4.082817554473877,45800
2020-04-13 00:00:00+00:00,4.082819533336852,4.092077839738055,3.9444111194454385,4.073561668395996,30700
2020-04-14 00:00:00+00:00,4.078189180849396,4.198544025421143,4.068930878173017,4.198544025421143,8800
2020-04-15 00:00:00+00:00,4.096703650310903,4.237426525982452,4.096703650310903,4.166139125823975,24700
2020-04-16 00:00:00+00:00,4.129106813355672,4.189747081548022,4.129106813355672,4.166139125823975,12900
2020-04-17 00:00:00+00:00,4.2891529836327384,4.2891529836327384,4.140611026942758,4.2055983543396,13400
2020-04-20 00:00:00+00:00,4.159178372423173,4.196313858032227,4.149894279675956,4.196313858032227,17900
2020-04-21 00:00:00+00:00,4.140610629618647,4.214881600836754,4.140610629618647,4.196313858032227,27900
2020-04-22 00:00:00+00:00,4.168462058916112,4.295651297449313,4.159178408777656,4.191671848297119,7400
2020-04-23 00:00:00+00:00,4.212097336323458,4.228807997732571,4.191672505972349,4.224166393280029,41900
2020-04-24 00:00:00+00:00,4.214880152859941,4.38895284786029,4.214880152859941,4.247373580932617,25500
2020-04-27 00:00:00+00:00,4.195383768529942,4.217200846059977,4.163818663339024,4.18238639831543,7200
2020-04-28 00:00:00+00:00,4.261298862045513,4.324893446175702,4.16381815465592,4.187027931213379,16600
2020-04-29 00:00:00+00:00,4.177746807234762,4.291938687876932,4.1638211084971735,4.224166393280029,15700
2020-04-30 00:00:00+00:00,4.191671789123637,4.303078688041768,4.168462000070281,4.298436641693115,19400
2020-05-01 00:00:00+00:00,4.209310722188404,4.349497318267822,4.191671302264254,4.349497318267822,5400
2020-05-04 00:00:00+00:00,4.265942440223725,4.330929756164551,4.265942440223725,4.330929756164551,41100
2020-05-05 00:00:00+00:00,4.275226852639759,4.409843097921341,4.261301156283707,4.298436641693115,56500
2020-05-06 00:00:00+00:00,4.279868578225963,4.340213848166043,4.279868578225963,4.330929756164551,22800
2020-05-07 00:00:00+00:00,4.307720413494858,4.381991386413574,4.284510623785279,4.381991386413574,45700
2020-05-08 00:00:00+00:00,4.3402135277255605,4.380598351032696,4.319324764954305,4.363422870635986,41000
2020-05-11 00:00:00+00:00,4.391273836201557,4.433051353508075,4.36342201043396,4.4051995277404785,38600
2020-05-12 00:00:00+00:00,4.641940088148178,4.641940088148178,4.36806555211705,4.446978569030762,16000
2020-05-13 00:00:00+00:00,4.423767228903959,4.516605909576021,4.36342197579468,4.409841537475586,44900
2020-05-14 00:00:00+00:00,4.330929190155908,4.437694020770619,4.330929190155908,4.391274452209473,27600
2020-05-15 00:00:00+00:00,4.3330969428082,4.519266335510475,4.3330969428082,4.4969258308410645,20300
2020-05-18 00:00:00+00:00,4.412218446341213,4.50530358327526,4.402910198965506,4.482032299041748,21900
2020-05-19 00:00:00+00:00,4.482032037843007,4.534159285379946,4.426181225255086,4.5006489753723145,21200
2020-05-20 00:00:00+00:00,4.491340657061509,4.617005328700521,4.435489839842894,4.449452877044678,39700
2020-05-21 00:00:00+00:00,4.402910307431079,4.452245218167331,4.388947714092136,4.449452877044678,9600
2020-05-22 00:00:00+00:00,4.412218280044197,4.491340377138318,4.407564378463163,4.426181316375732,19500
2020-05-26 00:00:00+00:00,4.430835661819577,4.521593178660501,4.402910033019317,4.426181316375732,19300
2020-05-27 00:00:00+00:00,4.4959950027954365,4.4959950027954365,4.432697498720241,4.449452877044678,7700
2020-05-28 00:00:00+00:00,4.50064890144055,4.50064890144055,4.444798089770085,4.494132995605469,10600
2020-05-29 00:00:00+00:00,4.495994721073559,4.558827052955951,4.4727234377249525,4.509957313537598,5200
2020-06-01 00:00:00+00:00,4.505302948520673,4.6030419734406545,4.444797795583278,4.468069076538086,5800
2020-06-02 00:00:00+00:00,4.516940025864456,4.537884142029009,4.454107677370798,4.486687660217285,11600
2020-06-03 00:00:00+00:00,4.472724079875629,4.6542395834196295,4.449453237048831,4.607697010040283,36800
2020-06-04 00:00:00+00:00,4.5634813226516515,4.607696272031011,4.52857417627674,4.542537212371826,13400
2020-06-05 00:00:00+00:00,4.537883268978415,4.582098666137237,4.435489881191665,4.495995044708252,17800
2020-06-08 00:00:00+00:00,4.590939957356597,4.603040985346455,4.514610225473388,4.547190189361572,6600
2020-06-09 00:00:00+00:00,4.5239202747745155,4.556499804604108,4.5146115840444585,4.542537212371826,8100
2020-06-10 00:00:00+00:00,4.5378828048706055,4.568135161603445,4.52392021282951,4.5378828048706055,6900
2020-06-11 00:00:00+00:00,4.44014437582505,4.51461213530728,4.384293556213379,4.384293556213379,13100
2020-06-12 00:00:00+00:00,4.426180859591984,4.47737732260235,4.379638297682368,4.468069076538086,21800
2020-06-15 00:00:00+00:00,4.505302948520673,4.505302948520673,4.42152651462847,4.468069076538086,8900
2020-06-16 00:00:00+00:00,4.570463090657004,4.570463090657004,4.4820327346112805,4.561154842376709,3400
2020-06-17 00:00:00+00:00,4.568153340015334,4.587286649680768,4.493954354451739,4.535953998565674,7000
