"('date', '')","('open', 'BLND')","('high', 'BLND')","('low', 'BLND')","('close', 'BLND')","('volume', 'BLND')"
2024-03-06 00:00:00+00:00,2.75,3.1700000762939453,2.684999942779541,3.0299999713897705,4324300
2024-03-07 00:00:00+00:00,3.0799999237060547,3.1389999389648438,2.990000009536743,3.0,1797900
2024-03-08 00:00:00+00:00,3.0799999237060547,3.2249999046325684,2.940000057220459,3.0999999046325684,2141400
2024-03-11 00:00:00+00:00,3.069999933242798,3.0999999046325684,2.8499999046325684,2.9100000858306885,1885500
2024-03-12 00:00:00+00:00,2.9600000381469727,3.0199999809265137,2.799999952316284,3.009999990463257,1966100
2024-03-13 00:00:00+00:00,3.0,3.069999933242798,2.5799999237060547,2.609999895095825,5588000
2024-03-14 00:00:00+00:00,2.619999885559082,2.6600000858306885,2.2899999618530273,2.3499999046325684,3593300
2024-03-15 00:00:00+00:00,2.5799999237060547,2.9800000190734863,2.5799999237060547,2.809999942779541,4672100
2024-03-18 00:00:00+00:00,2.880000114440918,3.190000057220459,2.740000009536743,3.0899999141693115,3743700
2024-03-19 00:00:00+00:00,3.0399999618530273,3.3399999141693115,2.9600000381469727,3.25,4250900
2024-03-20 00:00:00+00:00,3.2100000381469727,3.4049999713897705,3.009999990463257,3.2899999618530273,2607500
2024-03-21 00:00:00+00:00,3.3299999237060547,3.3499999046325684,3.0399999618530273,3.059999942779541,2541800
2024-03-22 00:00:00+00:00,3.049999952316284,3.075000047683716,2.9100000858306885,2.990000009536743,1680300
2024-03-25 00:00:00+00:00,2.990000009536743,3.180000066757202,2.8299999237060547,3.0999999046325684,2382100
2024-03-26 00:00:00+00:00,3.119999885559082,3.25,3.0799999237060547,3.130000114440918,1482500
2024-03-27 00:00:00+00:00,3.200000047683716,3.2049999237060547,3.069999933242798,3.1600000858306885,842400
2024-03-28 00:00:00+00:00,3.1600000858306885,3.309999942779541,3.119999885559082,3.25,1542000
2024-04-01 00:00:00+00:00,3.259999990463257,3.299999952316284,3.049999952316284,3.069999933242798,893700
2024-04-02 00:00:00+00:00,2.9800000190734863,3.055000066757202,2.9000000953674316,3.0199999809265137,802900
2024-04-03 00:00:00+00:00,2.990000009536743,3.1649999618530273,2.9600000381469727,3.119999885559082,863400
2024-04-04 00:00:00+00:00,3.200000047683716,3.2899999618530273,3.0,3.0,1272900
2024-04-05 00:00:00+00:00,2.9800000190734863,3.049999952316284,2.950000047683716,3.009999990463257,877500
2024-04-08 00:00:00+00:00,3.049999952316284,3.0850000381469727,2.890000104904175,2.9100000858306885,1038100
2024-04-09 00:00:00+00:00,2.930000066757202,2.9700000286102295,2.8299999237060547,2.9200000762939453,1146100
2024-04-10 00:00:00+00:00,2.799999952316284,2.930000066757202,2.75,2.8299999237060547,1152800
2024-04-11 00:00:00+00:00,2.809999942779541,2.8399999141693115,2.640000104904175,2.6600000858306885,1331400
2024-04-12 00:00:00+00:00,2.6600000858306885,2.680000066757202,2.5299999713897705,2.5299999713897705,1709200
2024-04-15 00:00:00+00:00,2.509999990463257,2.549999952316284,2.3350000381469727,2.4200000762939453,2070200
2024-04-16 00:00:00+00:00,2.450000047683716,2.450000047683716,2.305000066757202,2.380000114440918,2080100
2024-04-17 00:00:00+00:00,2.450000047683716,2.515000104904175,2.3499999046325684,2.4000000953674316,1237100
2024-04-18 00:00:00+00:00,2.390000104904175,2.4800000190734863,2.3499999046325684,2.4000000953674316,929200
2024-04-19 00:00:00+00:00,2.359999895095825,2.430000066757202,2.309999942779541,2.3299999237060547,1079900
2024-04-22 00:00:00+00:00,2.3399999141693115,2.380000114440918,2.2699999809265137,2.380000114440918,1199300
2024-04-23 00:00:00+00:00,2.390000104904175,2.559999942779541,2.375,2.4800000190734863,1259400
2024-04-24 00:00:00+00:00,2.5,2.5399999618530273,2.4100000858306885,2.4700000286102295,897800
2024-04-25 00:00:00+00:00,2.4100000858306885,2.450000047683716,2.299999952316284,2.4000000953674316,705000
2024-04-26 00:00:00+00:00,2.4000000953674316,2.4800000190734863,2.384999990463257,2.4800000190734863,578600
2024-04-29 00:00:00+00:00,2.509999990463257,2.5299999713897705,2.2300000190734863,2.25,1632900
2024-04-30 00:00:00+00:00,2.559999942779541,2.890000104904175,2.430000066757202,2.450000047683716,6152400
2024-05-01 00:00:00+00:00,2.4200000762939453,2.430000066757202,2.1700000762939453,2.299999952316284,2264900
2024-05-02 00:00:00+00:00,2.25,2.4600000381469727,2.240000009536743,2.4200000762939453,1065100
2024-05-03 00:00:00+00:00,2.450000047683716,2.5399999618530273,2.299999952316284,2.319999933242798,1046500
2024-05-06 00:00:00+00:00,2.319999933242798,2.430000066757202,2.299999952316284,2.390000104904175,1843800
2024-05-07 00:00:00+00:00,2.369999885559082,2.565000057220459,2.359999895095825,2.4100000858306885,1546900
2024-05-08 00:00:00+00:00,2.4000000953674316,2.430000066757202,2.319999933242798,2.359999895095825,2513100
2024-05-09 00:00:00+00:00,2.450000047683716,2.809999942779541,2.382999897003174,2.7799999713897705,2275900
2024-05-10 00:00:00+00:00,2.75,2.9100000858306885,2.7100000381469727,2.880000114440918,1859400
2024-05-13 00:00:00+00:00,2.859999895095825,2.990000009536743,2.700000047683716,2.799999952316284,1760800
2024-05-14 00:00:00+00:00,2.7899999618530273,2.950000047683716,2.765000104904175,2.930000066757202,1798500
2024-05-15 00:00:00+00:00,3.0199999809265137,3.140000104904175,2.950000047683716,3.109999895095825,1663700
2024-05-16 00:00:00+00:00,3.109999895095825,3.2799999713897705,3.065000057220459,3.200000047683716,1888100
2024-05-17 00:00:00+00:00,3.180000066757202,3.240000009536743,3.075000047683716,3.1600000858306885,1414100
2024-05-20 00:00:00+00:00,3.1700000762939453,3.1700000762939453,3.0350000858306885,3.130000114440918,1077100
2024-05-21 00:00:00+00:00,3.049999952316284,3.0899999141693115,2.9600000381469727,3.009999990463257,1356300
2024-05-22 00:00:00+00:00,3.0,3.0950000286102295,2.950000047683716,2.9700000286102295,1084200
2024-05-23 00:00:00+00:00,2.940000057220459,2.9600000381469727,2.759999990463257,2.859999895095825,1217200
2024-05-24 00:00:00+00:00,2.8499999046325684,3.0799999237060547,2.821000099182129,3.069999933242798,1450900
2024-05-28 00:00:00+00:00,3.069999933242798,3.1500000953674316,2.990000009536743,3.0199999809265137,1593500
2024-05-29 00:00:00+00:00,2.950000047683716,3.0999999046325684,2.950000047683716,3.069999933242798,951500
2024-05-30 00:00:00+00:00,3.059999942779541,3.0899999141693115,2.8299999237060547,2.869999885559082,1044000
2024-05-31 00:00:00+00:00,2.9000000953674316,2.9200000762939453,2.6649999618530273,2.75,6821600
2024-06-03 00:00:00+00:00,2.799999952316284,2.8399999141693115,2.7200000286102295,2.819999933242798,2625900
2024-06-04 00:00:00+00:00,2.809999942779541,2.8299999237060547,2.740000009536743,2.799999952316284,1467200
2024-06-05 00:00:00+00:00,2.809999942779541,2.9079999923706055,2.7300000190734863,2.799999952316284,1922000
2024-06-06 00:00:00+00:00,2.7699999809265137,2.799999952316284,2.680000066757202,2.75,1055700
2024-06-07 00:00:00+00:00,2.700000047683716,2.75,2.5799999237060547,2.6600000858306885,769300
2024-06-10 00:00:00+00:00,2.609999895095825,2.734999895095825,2.6050000190734863,2.640000104904175,976300
2024-06-11 00:00:00+00:00,2.619999885559082,2.619999885559082,2.450000047683716,2.4800000190734863,1291900
2024-06-12 00:00:00+00:00,2.5899999141693115,2.740000009536743,2.5510001182556152,2.640000104904175,1742500
2024-06-13 00:00:00+00:00,2.6600000858306885,2.690000057220459,2.5,2.5399999618530273,878100
2024-06-14 00:00:00+00:00,2.4800000190734863,2.494999885559082,2.369999885559082,2.450000047683716,2135800
2024-06-17 00:00:00+00:00,2.4800000190734863,2.4800000190734863,2.315000057220459,2.369999885559082,1789700
2024-06-18 00:00:00+00:00,2.380000114440918,2.440000057220459,2.319999933242798,2.3399999141693115,1175100
2024-06-20 00:00:00+00:00,2.3299999237060547,2.380000114440918,2.2899999618530273,2.3399999141693115,2031800
2024-06-21 00:00:00+00:00,2.430000066757202,2.440000057220459,2.259999990463257,2.2899999618530273,1869400
2024-06-24 00:00:00+00:00,2.2899999618530273,2.315000057220459,2.174999952316284,2.240000009536743,1731700
2024-06-25 00:00:00+00:00,2.2300000190734863,2.240000009536743,2.109999895095825,2.119999885559082,2073900
2024-06-26 00:00:00+00:00,2.0999999046325684,2.3499999046325684,2.0799999237060547,2.319999933242798,2191600
2024-06-27 00:00:00+00:00,2.319999933242798,2.4700000286102295,2.2039999961853027,2.299999952316284,2776400
2024-06-28 00:00:00+00:00,2.319999933242798,2.369999885559082,2.2249999046325684,2.359999895095825,34828800
2024-07-01 00:00:00+00:00,2.359999895095825,2.4100000858306885,2.319999933242798,2.4100000858306885,2208400
2024-07-02 00:00:00+00:00,2.4000000953674316,2.5,2.369999885559082,2.430000066757202,1605300
2024-07-03 00:00:00+00:00,2.4700000286102295,2.5299999713897705,2.4000000953674316,2.430000066757202,910200
2024-07-05 00:00:00+00:00,2.4000000953674316,2.4100000858306885,2.325000047683716,2.3499999046325684,1335000
2024-07-08 00:00:00+00:00,2.319999933242798,2.390000104904175,2.2699999809265137,2.359999895095825,1050000
2024-07-09 00:00:00+00:00,2.380000114440918,2.4769999980926514,2.359999895095825,2.390000104904175,1689400
2024-07-10 00:00:00+00:00,2.4100000858306885,2.4100000858306885,2.2850000858306885,2.3299999237060547,1496900
2024-07-11 00:00:00+00:00,2.430000066757202,2.5,2.359999895095825,2.4600000381469727,1812900
2024-07-12 00:00:00+00:00,2.5,2.799999952316284,2.4800000190734863,2.799999952316284,2846200
2024-07-15 00:00:00+00:00,2.799999952316284,3.0,2.700000047683716,2.9100000858306885,3203900
2024-07-16 00:00:00+00:00,2.990000009536743,3.2300000190734863,2.9100000858306885,3.2200000286102295,2437000
2024-07-17 00:00:00+00:00,3.2300000190734863,3.2899999618530273,3.0450000762939453,3.2100000381469727,2741000
2024-07-18 00:00:00+00:00,3.180000066757202,3.3949999809265137,3.065000057220459,3.140000104904175,2432900
2024-07-19 00:00:00+00:00,3.130000114440918,3.244999885559082,3.059999942779541,3.119999885559082,1425500
2024-07-22 00:00:00+00:00,3.0999999046325684,3.309999942779541,3.0299999713897705,3.299999952316284,1461400
2024-07-23 00:00:00+00:00,3.2799999713897705,3.3499999046325684,3.200000047683716,3.2699999809265137,1474000
2024-07-24 00:00:00+00:00,3.240000009536743,3.244999885559082,2.9100000858306885,2.930000066757202,1567600
2024-07-25 00:00:00+00:00,2.950000047683716,3.1549999713897705,2.859999895095825,3.119999885559082,1339100
2024-07-26 00:00:00+00:00,3.200000047683716,3.2249999046325684,3.0199999809265137,3.059999942779541,2200500
2024-07-29 00:00:00+00:00,3.0799999237060547,3.0999999046325684,2.869999885559082,2.9200000762939453,2106300
2024-07-30 00:00:00+00:00,2.9600000381469727,2.9800000190734863,2.680000066757202,2.799999952316284,2022300
2024-07-31 00:00:00+00:00,2.819999933242798,2.9100000858306885,2.759999990463257,2.7699999809265137,1584700
2024-08-01 00:00:00+00:00,2.7699999809265137,2.7699999809265137,2.484999895095825,2.5799999237060547,2673700
2024-08-02 00:00:00+00:00,2.4200000762939453,2.734999895095825,2.4000000953674316,2.609999895095825,2259200
2024-08-05 00:00:00+00:00,2.4100000858306885,2.869999885559082,2.369999885559082,2.759999990463257,3700600
2024-08-06 00:00:00+00:00,2.7200000286102295,2.819999933242798,2.619999885559082,2.740000009536743,1667400
2024-08-07 00:00:00+00:00,2.799999952316284,2.859999895095825,2.609999895095825,2.6700000762939453,1921600
2024-08-08 00:00:00+00:00,2.7200000286102295,2.75,2.5899999141693115,2.690000057220459,2171800
2024-08-09 00:00:00+00:00,3.309999942779541,4.139999866485596,3.180000066757202,3.299999952316284,17895500
2024-08-12 00:00:00+00:00,3.5899999141693115,3.9149999618530273,3.4839999675750732,3.6600000858306885,5725700
2024-08-13 00:00:00+00:00,3.6700000762939453,3.9200000762939453,3.565000057220459,3.759999990463257,3226200
2024-08-14 00:00:00+00:00,3.7699999809265137,3.8380000591278076,3.5199999809265137,3.569999933242798,4074900
2024-08-15 00:00:00+00:00,3.7100000381469727,4.215000152587891,3.7100000381469727,4.019999980926514,5684300
2024-08-16 00:00:00+00:00,4.0,4.170000076293945,3.8350000381469727,3.950000047683716,3567400
2024-08-19 00:00:00+00:00,3.9700000286102295,4.050000190734863,3.8299999237060547,3.9700000286102295,2778000
2024-08-20 00:00:00+00:00,3.940000057220459,4.019999980926514,3.8399999141693115,3.9000000953674316,1611400
2024-08-21 00:00:00+00:00,3.940000057220459,4.119999885559082,3.880000114440918,4.099999904632568,2923500
2024-08-22 00:00:00+00:00,3.9200000762939453,3.950000047683716,3.4200000762939453,3.4800000190734863,6098700
2024-08-23 00:00:00+00:00,3.5199999809265137,3.8299999237060547,3.4600000381469727,3.740000009536743,5740800
2024-08-26 00:00:00+00:00,3.75,3.805000066757202,3.609999895095825,3.700000047683716,2517800
2024-08-27 00:00:00+00:00,3.690000057220459,4.014999866485596,3.6600000858306885,4.0,4552300
2024-08-28 00:00:00+00:00,3.9200000762939453,4.0,3.674999952316284,3.7799999713897705,3018000
2024-08-29 00:00:00+00:00,3.8499999046325684,3.880000114440918,3.7300000190734863,3.740000009536743,3206200
2024-08-30 00:00:00+00:00,3.7799999713897705,3.8399999141693115,3.5799999237060547,3.6700000762939453,6890500
2024-09-03 00:00:00+00:00,3.609999895095825,3.6600000858306885,3.450000047683716,3.5,2229700
2024-09-04 00:00:00+00:00,3.4600000381469727,3.619999885559082,3.3550000190734863,3.390000104904175,3538800
2024-09-05 00:00:00+00:00,3.390000104904175,3.450000047683716,3.2300000190734863,3.2799999713897705,3077300
2024-09-06 00:00:00+00:00,3.2699999809265137,3.4600000381469727,3.2699999809265137,3.359999895095825,4303600
2024-09-09 00:00:00+00:00,3.3399999141693115,3.615000009536743,3.311000108718872,3.5,3036700
2024-09-10 00:00:00+00:00,3.490000009536743,3.5,3.315000057220459,3.380000114440918,2821200
2024-09-11 00:00:00+00:00,3.369999885559082,3.4149999618530273,3.259999990463257,3.309999942779541,1328700
2024-09-12 00:00:00+00:00,3.4100000858306885,3.4700000286102295,3.2809998989105225,3.4000000953674316,1847800
2024-09-13 00:00:00+00:00,3.4700000286102295,3.9100000858306885,3.430000066757202,3.9100000858306885,4504700
2024-09-16 00:00:00+00:00,3.930000066757202,3.9600000381469727,3.684999942779541,3.740000009536743,2277700
2024-09-17 00:00:00+00:00,3.819999933242798,4.056000232696533,3.759999990463257,3.9800000190734863,3814900
2024-09-18 00:00:00+00:00,3.990000009536743,4.090000152587891,3.8399999141693115,3.9100000858306885,3999900
2024-09-19 00:00:00+00:00,4.099999904632568,4.099999904632568,3.8399999141693115,3.9800000190734863,2681500
2024-09-20 00:00:00+00:00,3.950000047683716,3.990000009536743,3.8499999046325684,3.9600000381469727,6241500
2024-09-23 00:00:00+00:00,3.9800000190734863,3.9800000190734863,3.7200000286102295,3.859999895095825,2461500
2024-09-24 00:00:00+00:00,3.890000104904175,3.990000009536743,3.7699999809265137,3.9000000953674316,2037200
2024-09-25 00:00:00+00:00,3.8499999046325684,3.950000047683716,3.809999942779541,3.930000066757202,2008900
2024-09-26 00:00:00+00:00,4.010000228881836,4.25,3.890000104904175,4.03000020980835,4505700
2024-09-27 00:00:00+00:00,4.050000190734863,4.050000190734863,3.8399999141693115,3.9100000858306885,2257300
2024-09-30 00:00:00+00:00,3.799999952316284,3.9100000858306885,3.6500000953674316,3.75,2138400
2024-10-01 00:00:00+00:00,3.7799999713897705,3.7899999618530273,3.5799999237060547,3.5799999237060547,1502000
2024-10-02 00:00:00+00:00,3.5199999809265137,3.740000009536743,3.5,3.7100000381469727,1360700
2024-10-03 00:00:00+00:00,3.6500000953674316,3.744999885559082,3.619999885559082,3.6500000953674316,801200
2024-10-04 00:00:00+00:00,3.7100000381469727,3.75,3.509999990463257,3.619999885559082,1274500
2024-10-07 00:00:00+00:00,3.619999885559082,3.6500000953674316,3.4700000286102295,3.5199999809265137,1201900
2024-10-08 00:00:00+00:00,3.5,3.634999990463257,3.4800000190734863,3.5399999618530273,801000
2024-10-09 00:00:00+00:00,3.5399999618530273,3.5450000762939453,3.444999933242798,3.5,1031900
2024-10-10 00:00:00+00:00,3.440000057220459,3.549999952316284,3.380000114440918,3.5199999809265137,1141300
2024-10-11 00:00:00+00:00,3.509999990463257,3.6500000953674316,3.494999885559082,3.640000104904175,930200
2024-10-14 00:00:00+00:00,3.630000114440918,3.7100000381469727,3.5799999237060547,3.700000047683716,690000
2024-10-15 00:00:00+00:00,3.740000009536743,3.933000087738037,3.7149999141693115,3.9000000953674316,1233100
2024-10-16 00:00:00+00:00,3.9700000286102295,3.9700000286102295,3.809999942779541,3.9200000762939453,1114900
2024-10-17 00:00:00+00:00,3.930000066757202,3.930000066757202,3.571000099182129,3.630000114440918,1675600
2024-10-18 00:00:00+00:00,3.640000104904175,3.684999942779541,3.569999933242798,3.5999999046325684,1485700
2024-10-21 00:00:00+00:00,3.569999933242798,3.5899999141693115,3.319999933242798,3.3299999237060547,2225700
2024-10-22 00:00:00+00:00,3.3499999046325684,3.4700000286102295,3.299999952316284,3.450000047683716,1293500
2024-10-23 00:00:00+00:00,3.430000066757202,3.4700000286102295,3.200000047683716,3.319999933242798,1747900
2024-10-24 00:00:00+00:00,3.369999885559082,3.5399999618530273,3.3299999237060547,3.450000047683716,1770100
2024-10-25 00:00:00+00:00,3.4800000190734863,3.5350000858306885,3.2899999618530273,3.3499999046325684,1791200
2024-10-28 00:00:00+00:00,3.4200000762939453,3.490000009536743,3.371000051498413,3.440000057220459,1795700
2024-10-29 00:00:00+00:00,3.4000000953674316,3.490000009536743,3.3299999237060547,3.4700000286102295,1023200
2024-10-30 00:00:00+00:00,3.450000047683716,3.5799999237060547,3.450000047683716,3.4800000190734863,1577600
2024-10-31 00:00:00+00:00,3.4700000286102295,3.640000104904175,3.4000000953674316,3.630000114440918,2609500
2024-11-01 00:00:00+00:00,3.6700000762939453,3.740000009536743,3.569999933242798,3.630000114440918,1197500
2024-11-04 00:00:00+00:00,3.5899999141693115,3.7699999809265137,3.5199999809265137,3.609999895095825,1342900
2024-11-05 00:00:00+00:00,3.619999885559082,3.799999952316284,3.619999885559082,3.799999952316284,1383500
2024-11-06 00:00:00+00:00,3.8499999046325684,3.944999933242798,3.750999927520752,3.859999895095825,3417400
2024-11-07 00:00:00+00:00,3.869999885559082,4.449999809265137,3.700000047683716,4.440000057220459,6862100
2024-11-08 00:00:00+00:00,4.46999979019165,4.75,4.400000095367432,4.75,3524900
2024-11-11 00:00:00+00:00,4.78000020980835,4.840000152587891,4.539999961853027,4.75,3140600
2024-11-12 00:00:00+00:00,4.710000038146973,4.715000152587891,4.485000133514404,4.550000190734863,2078900
2024-11-13 00:00:00+00:00,4.590000152587891,4.75,4.340000152587891,4.360000133514404,2675100
2024-11-14 00:00:00+00:00,4.360000133514404,4.519999980926514,4.269999980926514,4.380000114440918,2286400
2024-11-15 00:00:00+00:00,4.400000095367432,4.400000095367432,4.070000171661377,4.320000171661377,2817700
2024-11-18 00:00:00+00:00,4.329999923706055,4.610000133514404,4.321000099182129,4.53000020980835,1627200
2024-11-19 00:00:00+00:00,4.429999828338623,4.980000019073486,4.4039998054504395,4.96999979019165,3155600
2024-11-20 00:00:00+00:00,4.909999847412109,5.105000019073486,4.840000152587891,5.070000171661377,3650000
2024-11-21 00:00:00+00:00,5.050000190734863,5.289999961853027,4.940000057220459,5.210000038146973,6011700
2024-11-22 00:00:00+00:00,5.179999828338623,5.25,5.065000057220459,5.199999809265137,3273300
2024-11-25 00:00:00+00:00,5.28000020980835,5.400000095367432,5.090000152587891,5.28000020980835,2924800
2024-11-26 00:00:00+00:00,5.159999847412109,5.307000160217285,5.059999942779541,5.179999828338623,4872300
2024-11-27 00:00:00+00:00,5.230000019073486,5.289999961853027,5.105000019073486,5.190000057220459,3349200
2024-11-29 00:00:00+00:00,5.260000228881836,5.309999942779541,5.110000133514404,5.110000133514404,1502400
2024-12-02 00:00:00+00:00,5.119999885559082,5.210000038146973,4.96999979019165,5.119999885559082,4488400
2024-12-03 00:00:00+00:00,5.070000171661377,5.380000114440918,5.070000171661377,5.289999961853027,3028100
2024-12-04 00:00:00+00:00,5.300000190734863,5.329999923706055,5.119999885559082,5.199999809265137,2936300
2024-12-05 00:00:00+00:00,5.230000019073486,5.328999996185303,5.099999904632568,5.130000114440918,3013100
2024-12-06 00:00:00+00:00,5.199999809265137,5.525000095367432,5.142000198364258,5.349999904632568,4542000
2024-12-09 00:00:00+00:00,5.400000095367432,5.40500020980835,5.050000190734863,5.119999885559082,3047600
2024-12-10 00:00:00+00:00,5.070000171661377,5.199999809265137,5.019999980926514,5.090000152587891,2300500
2024-12-11 00:00:00+00:00,5.179999828338623,5.300000190734863,5.025000095367432,5.179999828338623,3318200
2024-12-12 00:00:00+00:00,5.119999885559082,5.239999771118164,5.03000020980835,5.079999923706055,2487500
2024-12-13 00:00:00+00:00,5.079999923706055,5.170000076293945,4.880000114440918,4.920000076293945,2933200
2024-12-16 00:00:00+00:00,4.929999828338623,5.144999980926514,4.870999813079834,5.059999942779541,2902000
2024-12-17 00:00:00+00:00,5.050000190734863,5.1579999923706055,4.985000133514404,5.039999961853027,2394900
2024-12-18 00:00:00+00:00,5.329999923706055,5.340000152587891,4.630000114440918,4.699999809265137,3521600
2024-12-19 00:00:00+00:00,4.739999771118164,4.829999923706055,4.420000076293945,4.429999828338623,3452100
2024-12-20 00:00:00+00:00,4.320000171661377,4.550000190734863,4.260000228881836,4.400000095367432,5655300
2024-12-23 00:00:00+00:00,4.369999885559082,4.514999866485596,4.239999771118164,4.409999847412109,3004700
2024-12-24 00:00:00+00:00,4.440000057220459,4.539999961853027,4.360000133514404,4.5,1989700
2024-12-26 00:00:00+00:00,4.480000019073486,4.53000020980835,4.389999866485596,4.400000095367432,3251200
2024-12-27 00:00:00+00:00,4.360000133514404,4.389999866485596,4.170000076293945,4.289999961853027,4257100
2024-12-30 00:00:00+00:00,4.260000228881836,4.380000114440918,4.15500020980835,4.300000190734863,2418800
2024-12-31 00:00:00+00:00,4.329999923706055,4.340000152587891,4.199999809265137,4.210000038146973,4083600
2025-01-02 00:00:00+00:00,4.300000190734863,4.320000171661377,3.7950000762939453,3.8399999141693115,4898000
2025-01-03 00:00:00+00:00,3.7899999618530273,3.869999885559082,3.5999999046325684,3.799999952316284,4028600
2025-01-06 00:00:00+00:00,3.859999895095825,3.940000057220459,3.680000066757202,3.7200000286102295,4279300
2025-01-07 00:00:00+00:00,3.759999990463257,3.9049999713897705,3.6549999713897705,3.7300000190734863,4815100
2025-01-08 00:00:00+00:00,3.680000066757202,3.7699999809265137,3.625,3.75,3015200
2025-01-10 00:00:00+00:00,3.630000114440918,3.640000104904175,3.3450000286102295,3.359999895095825,5673700
2025-01-13 00:00:00+00:00,3.25,3.3499999046325684,3.2300000190734863,3.309999942779541,3807000
