"('date', '')","('open', 'CRI')","('high', 'CRI')","('low', 'CRI')","('close', 'CRI')","('volume', 'CRI')"
2003-11-28 00:00:00+00:00,10.189924731693115,10.261605262038255,10.186151996456458,10.254059791564941,71000
2003-12-01 00:00:00+00:00,10.299331459688728,10.525690543109778,10.242741868727387,10.469100952148438,238400
2003-12-02 00:00:00+00:00,10.43137480323113,10.638870939169346,10.374785209639152,10.525691032409668,195000
2003-12-03 00:00:00+00:00,10.563421113034755,10.752053632910377,9.922070257627261,9.959796905517578,527400
2003-12-04 00:00:00+00:00,10.016383864435388,10.186153375185453,9.60139300629215,9.80888843536377,518200
2003-12-05 00:00:00+00:00,9.620257140464025,9.752300029444388,9.620257140464025,9.639120101928711,280400
2003-12-08 00:00:00+00:00,9.431623192015213,9.544802382489099,9.18262839731207,9.2052640914917,464600
2003-12-09 00:00:00+00:00,9.242991211077198,9.412760725233419,9.242991211077198,9.280717849731445,452400
2003-12-10 00:00:00+00:00,9.299581760197636,9.657983784697642,9.280718798729575,9.522168159484863,425800
2003-12-11 00:00:00+00:00,9.525939940467193,9.60139321792497,9.525939940467193,9.541030883789062,256000
2003-12-12 00:00:00+00:00,9.507076243838831,9.507076243838831,9.28071714859015,9.356169700622559,341200
2003-12-15 00:00:00+00:00,9.393896336426627,9.431622972230695,9.341079478046368,9.356169700622559,98400
2003-12-16 00:00:00+00:00,9.35616639780311,9.431619642775503,9.34862164896625,9.427846908569336,150800
2003-12-17 00:00:00+00:00,9.43162322433254,9.582529052006711,9.427850488693718,9.46934986114502,220800
2003-12-18 00:00:00+00:00,9.488214960389701,9.639120822109586,9.46935199751568,9.563668251037598,202400
2003-12-19 00:00:00+00:00,9.620257859235567,9.620257859235567,9.563668251037598,9.563668251037598,18800
2003-12-22 00:00:00+00:00,9.469349395086292,9.59007405128385,9.469349395086292,9.525938987731934,118400
2003-12-23 00:00:00+00:00,9.525941368552703,9.616484883330433,9.525941368552703,9.582530975341797,70600
2003-12-24 00:00:00+00:00,9.60139179197182,9.63911770552205,9.582528115621027,9.59761905670166,38400
2003-12-26 00:00:00+00:00,9.635348081200489,9.771162986755371,9.620257136374471,9.771162986755371,21200
2003-12-29 00:00:00+00:00,9.77116203235416,9.808888671158387,9.75229907273994,9.782480239868164,83000
2003-12-30 00:00:00+00:00,9.786253931581388,9.846616271733748,9.752300025298704,9.771162986755371,161400
2003-12-31 00:00:00+00:00,9.771159591469305,9.771159591469305,9.601390838623047,9.601390838623047,59000
2004-01-02 00:00:00+00:00,9.605164509010885,9.714571681107081,9.450485949518539,9.484439849853516,67800
2004-01-05 00:00:00+00:00,9.50330211512239,9.563664435729528,9.450484544909427,9.559891700744629,113600
2004-01-06 00:00:00+00:00,9.563667536494114,9.676846744433938,9.559894800286006,9.639120101928711,99600
2004-01-07 00:00:00+00:00,9.620255506813821,9.8843412399292,9.620255506813821,9.8843412399292,147600
2004-01-08 00:00:00+00:00,9.884342910133169,9.94093251405561,9.831525322839818,9.903205871582031,76000
2004-01-09 00:00:00+00:00,9.891888410331362,9.891888410331362,9.507078642839629,9.563668251037598,201400
2004-01-12 00:00:00+00:00,9.544802652538348,9.544802652538348,9.431623458862305,9.431623458862305,79400
2004-01-13 00:00:00+00:00,9.431625356610123,9.544804573059082,9.397671447760255,9.544804573059082,110800
2004-01-14 00:00:00+00:00,9.525940418081696,9.563667058702134,9.393897535698073,9.45048713684082,62400
2004-01-15 00:00:00+00:00,9.43162166099318,9.805113792419434,9.39389503043408,9.805113792419434,524000
2004-01-16 00:00:00+00:00,9.805113679605176,10.223877906799316,9.790023459300535,10.223877906799316,201000
2004-01-20 00:00:00+00:00,10.22387644434223,10.299328974223688,10.110696570156767,10.148423194885254,120000
2004-01-21 00:00:00+00:00,10.129563581415812,10.205016136169434,10.11069990304559,10.205016136169434,73000
2004-01-22 00:00:00+00:00,10.20501590215259,10.242742538452148,10.110699671191565,10.242742538452148,36400
2004-01-23 00:00:00+00:00,10.242743968947998,10.461557626553939,10.242743968947998,10.431376457214355,58600
2004-01-26 00:00:00+00:00,10.45023896140903,10.597372055429831,10.22387985705535,10.582281112670898,64000
2004-01-27 00:00:00+00:00,10.582283747112584,10.582283747112584,10.487967490116656,10.491740226745605,24400
2004-01-28 00:00:00+00:00,10.469104267986125,10.770915995088691,10.469104267986125,10.66150951385498,132000
2004-01-29 00:00:00+00:00,10.638872148353062,10.650189636612337,10.582281828753468,10.62000846862793,19800
2004-01-30 00:00:00+00:00,10.60114598360633,10.60114598360633,10.540783644932162,10.563419342041016,52000
2004-02-02 00:00:00+00:00,10.582280626001646,10.676596855180183,10.506828074404249,10.525691032409668,89000
2004-02-03 00:00:00+00:00,10.525689548467419,10.533235018436093,10.355920791625977,10.355920791625977,184000
2004-02-04 00:00:00+00:00,10.374785643543037,10.374785643543037,10.1861531772968,10.208788871765137,156000
2004-02-05 00:00:00+00:00,10.223881244211052,10.280470848083496,10.201245546577244,10.280470848083496,137800
2004-02-06 00:00:00+00:00,10.299334512262813,10.47664952795783,10.299334512262813,10.435150146484375,79000
2004-02-09 00:00:00+00:00,10.450236892755033,10.75204849243164,10.450236892755033,10.75204849243164,130200
2004-02-10 00:00:00+00:00,10.752049933495954,10.801094055175781,10.71432329858609,10.801094055175781,34600
2004-02-11 00:00:00+00:00,10.789778471857062,10.94068431854248,10.73318886929701,10.94068431854248,63800
2004-02-12 00:00:00+00:00,10.902956243098703,10.94068287970248,10.865229606494925,10.887866020202637,38000
2004-02-13 00:00:00+00:00,10.887866492115132,11.016136630382139,10.752050882285175,10.812413215637207,87200
2004-02-17 00:00:00+00:00,10.827504394798693,10.827504394798693,10.695461517871726,10.789777755737305,98600
2004-02-18 00:00:00+00:00,10.752050882654903,10.808640480227405,10.752050882654903,10.8048677444458,37000
2004-02-19 00:00:00+00:00,10.808639269067418,10.827502945861669,10.695460086604685,10.714323043823242,29400
2004-02-20 00:00:00+00:00,10.714324950737263,10.718097686767578,10.706779478676635,10.718097686767578,20200
2004-02-23 00:00:00+00:00,10.714324946889223,10.733188627034018,10.60114574432373,10.60114574432373,38000
2004-02-24 00:00:00+00:00,10.638869053729033,10.653959273543906,10.563415795927881,10.650186538696289,75400
2004-02-25 00:00:00+00:00,10.695464110112988,10.865232947672137,10.563421201183008,10.827507019042969,215400
2004-02-26 00:00:00+00:00,10.884092185963844,11.276447296142578,10.86522850977815,11.276447296142578,253000
2004-02-27 00:00:00+00:00,11.29908157362479,11.657482718557427,11.242491275331,11.317944526672363,307800
2004-03-01 00:00:00+00:00,11.355673356008,11.544305801391602,11.355673356008,11.544305801391602,55200
2004-03-02 00:00:00+00:00,11.525442588802848,11.82725494530462,11.468852996826172,11.468852996826172,133800
2004-03-03 00:00:00+00:00,11.449989966523281,11.449989966523281,11.016135471361011,11.091588020324707,91000
2004-03-04 00:00:00+00:00,11.129314679057659,11.25758480411116,11.129314679057659,11.223630905151367,41800
2004-03-05 00:00:00+00:00,11.227402948465961,11.317946433585567,11.227402948465961,11.314173698425293,12200
2004-03-08 00:00:00+00:00,11.317944526672363,11.348125683293802,11.28021790100168,11.317944526672363,25800
2004-03-09 00:00:00+00:00,11.336810560859293,11.336810560859293,11.167041778564453,11.167041778564453,27000
2004-03-10 00:00:00+00:00,11.170814514114436,11.182132001188654,11.167041778564453,11.167041778564453,40800
2004-03-11 00:00:00+00:00,11.148179060379954,11.374538175832377,11.148179060379954,11.29908561706543,67400
2004-03-12 00:00:00+00:00,11.336811537221271,11.340584273096173,11.242495299076083,11.291540145874023,45000
2004-03-15 00:00:00+00:00,11.317946202484643,11.351900098658149,11.2802195712279,11.336809158325195,31600
2004-03-16 00:00:00+00:00,11.336812021654472,11.487718584795793,11.336812021654472,11.465082168579102,37600
2004-03-17 00:00:00+00:00,11.468851316176032,11.476396785887394,11.412261732492018,11.431124687194824,41000
2004-03-18 00:00:00+00:00,11.431125873224863,11.431125873224863,11.412262916564941,11.412262916564941,220000
2004-03-19 00:00:00+00:00,11.431125873224863,11.431125873224863,11.393399959905022,11.412262916564941,64000
2004-03-22 00:00:00+00:00,11.393401847256884,11.397173863553176,11.16704273196239,11.170815467834473,49000
2004-03-23 00:00:00+00:00,11.170815460413742,11.170815460413742,11.016136887640013,11.03499984741211,38400
2004-03-24 00:00:00+00:00,11.072725764804924,11.084043252100185,10.959545854822103,10.993499755859375,28400
2004-03-25 00:00:00+00:00,11.072727203338664,11.072727203338664,10.676598546298624,10.695462226867676,137800
2004-03-26 00:00:00+00:00,10.71432374636105,10.71432374636105,10.593599085264705,10.62755298614502,67800
2004-03-29 00:00:00+00:00,10.627554176950623,10.646417137519599,10.60114574432373,10.60114574432373,81200
2004-03-30 00:00:00+00:00,10.620008704892705,10.646417137519599,10.593600272265812,10.60114574432373,63200
2004-03-31 00:00:00+00:00,10.62000636201833,10.786003112792969,10.601143405610703,10.786003112792969,120600
2004-04-01 00:00:00+00:00,10.823730702390794,10.823730702390794,10.75205016646648,10.797322273254395,57400
2004-04-02 00:00:00+00:00,10.827499163323766,10.902951685414694,10.827499163323766,10.846362113952637,133800
2004-04-05 00:00:00+00:00,10.827503204198864,10.865229119536096,10.808639526954538,10.82373046875,70200
2004-04-06 00:00:00+00:00,10.819956810814427,10.936908721455334,10.819956810814427,10.933135986328125,49600
2004-04-07 00:00:00+00:00,10.921821357547742,10.94068431854248,10.884094715982428,10.94068431854248,54400
2004-04-08 00:00:00+00:00,10.94068238936198,10.94068238936198,10.789776569285923,10.82373046875,83600
2004-04-12 00:00:00+00:00,10.808639526367188,10.819957732713167,10.789776568699596,10.808639526367188,59800
2004-04-13 00:00:00+00:00,10.789777994404885,10.80486821861776,10.714324714613095,10.74073314666748,188000
2004-04-14 00:00:00+00:00,10.733186460907259,10.740731211866706,10.582279928507498,10.623779296875,103200
2004-04-15 00:00:00+00:00,10.638871428441137,10.714323983508525,10.563418153797992,10.582281112670898,116600
2004-04-16 00:00:00+00:00,10.597372313123627,10.812413215637207,10.582281369997732,10.812413215637207,60400
2004-04-19 00:00:00+00:00,10.789780370837837,10.842597246579444,10.752053722632706,10.827507019042969,12200
2004-04-20 00:00:00+00:00,10.808639090410335,11.129314394855196,10.808639090410335,10.997271537780762,48000
2004-04-21 00:00:00+00:00,11.001045928443684,11.001045928443684,10.733188158268495,10.770914077758789,62200
2004-04-22 00:00:00+00:00,10.770914791286486,10.94068431854248,10.770914791286486,10.94068431854248,84000
2004-04-23 00:00:00+00:00,10.921821357547742,10.94068431854248,10.884094715982428,10.94068431854248,48600
2004-04-26 00:00:00+00:00,10.94068431854248,10.94068431854248,10.902957676977167,10.94068431854248,39200
2004-04-27 00:00:00+00:00,10.936911582428365,10.94068431854248,10.921821357547742,10.94068431854248,37600
2004-04-28 00:00:00+00:00,10.940680325657263,11.11044979095459,10.936907590920038,11.11044979095459,80400
2004-04-29 00:00:00+00:00,11.110450057690771,11.204766269659027,11.07272342898835,11.18590259552002,81000
2004-04-30 00:00:00+00:00,11.167043917345433,11.431128980241844,11.167043917345433,11.374539375305176,132800
2004-05-03 00:00:00+00:00,11.412264340267443,11.487717615471416,11.317948106050357,11.355674743652344,137200
2004-05-04 00:00:00+00:00,11.355672835279803,11.393399466541657,11.272674102588596,11.348127365112305,116400
2004-05-05 00:00:00+00:00,11.299085147037244,11.39340138125433,11.280221468448369,11.355674743652344,83400
2004-05-06 00:00:00+00:00,11.33680866540678,11.33680866540678,11.28021908076997,11.295310020446777,126800
2004-05-07 00:00:00+00:00,11.317949056993909,11.43112825973352,11.317949056993909,11.351902961730957,40200
2004-05-10 00:00:00+00:00,11.317946664175436,11.33680962078546,11.167040852568231,11.276447296142578,78800
2004-05-11 00:00:00+00:00,11.26135684663166,11.336809391118873,11.242493170828116,11.325491905212402,26600
2004-05-12 00:00:00+00:00,11.340581893408434,11.351900098658149,11.261356615387347,11.336809158325195,54000
2004-05-13 00:00:00+00:00,11.317946433585567,11.33680938981128,11.280219801558484,11.314173698425293,42000
2004-05-14 00:00:00+00:00,11.29908157362479,11.317944526672363,11.19721990018661,11.317944526672363,41800
2004-05-17 00:00:00+00:00,11.280218448978916,11.657483284861659,11.242491821475527,11.517895698547363,108200
2004-05-18 00:00:00+00:00,11.506579424799826,11.63862228342578,11.449989833838899,11.63107681274414,309800
2004-05-19 00:00:00+00:00,11.627304564369327,11.695212364196777,11.544306542122285,11.695212364196777,52600
2004-05-20 00:00:00+00:00,11.714074858097174,11.88384435094089,11.695211900925957,11.770665168762207,350400
2004-05-21 00:00:00+00:00,11.789530992885675,11.808393954643947,11.751804349793268,11.76312255859375,116400
2004-05-24 00:00:00+00:00,11.770667553816152,11.902709719921349,11.770667553816152,11.82725715637207,184600
2004-05-25 00:00:00+00:00,11.831029891449967,11.966844793657112,11.808393474768913,11.834802627563477,248200
2004-05-26 00:00:00+00:00,11.808391805002401,11.827255482902528,11.77443790435791,11.77443790435791,57400
2004-05-27 00:00:00+00:00,11.789528846709388,11.808391805033828,11.695212615935713,11.781983375549316,68000
2004-05-28 00:00:00+00:00,11.781981468826906,11.797072408704825,11.714073678527516,11.785754203796387,77400
2004-06-01 00:00:00+00:00,11.74802922202892,11.770665635021883,11.627304564369327,11.695212364196777,60200
2004-06-02 00:00:00+00:00,11.732942886809493,11.732942886809493,11.167045326862823,11.329269409179688,242000
2004-06-03 00:00:00+00:00,11.31794710636719,11.33681006371419,11.05386138605501,11.091588020324707,88800
2004-06-04 00:00:00+00:00,10.940682179288016,10.978408813476562,10.778458155980255,10.978408813476562,296200
2004-06-07 00:00:00+00:00,11.034998172668608,11.091587762972287,10.925591007782575,11.016135215759277,119600
2004-06-08 00:00:00+00:00,10.997272003467803,11.004817474380301,10.884092818083168,10.929364204406738,170200
2004-06-09 00:00:00+00:00,10.921817965657358,10.921817965657358,10.71054912633379,10.744503021240234,362200
2004-06-10 00:00:00+00:00,10.752048491125135,10.770911446261778,10.695458906139601,10.744503021240234,105000
2004-06-14 00:00:00+00:00,10.676597346186952,10.680370081876685,10.469101920281938,10.582281112670898,129000
2004-06-15 00:00:00+00:00,10.60114574432373,10.646417137519599,10.544556143040984,10.60114574432373,495400
2004-06-16 00:00:00+00:00,10.620006562263024,10.635097503334201,10.510600117799687,10.631324768066406,240200
2004-06-17 00:00:00+00:00,10.650189416108459,10.91804790605311,10.623780984615845,10.90295696258545,132200
2004-06-18 00:00:00+00:00,10.921817371546705,11.11044979095459,10.918044636809478,11.11044979095459,226400
2004-06-21 00:00:00+00:00,11.110453370125787,11.148179290500101,11.053863050412703,11.125543594360352,68400
2004-06-22 00:00:00+00:00,11.129315142640356,11.182132001188654,11.016135954443797,11.167041778564453,81000
2004-06-23 00:00:00+00:00,11.204767716579873,11.26135730715337,11.19722224594989,11.257584571838379,81000
2004-06-24 00:00:00+00:00,11.28022098533358,11.329265827988376,11.185904755155915,11.272675514221191,86200
2004-06-25 00:00:00+00:00,11.26135993824539,11.26135993824539,10.955775502091536,11.019909858703613,825400
2004-06-28 00:00:00+00:00,11.03499984741211,11.05009079089042,11.016136887640013,11.03499984741211,126200
2004-06-29 00:00:00+00:00,11.035000322590417,11.053863283174772,10.95954704110135,10.974637985229492,393200
2004-06-30 00:00:00+00:00,10.978409767042464,11.106679902679428,10.940683129577046,10.982182502746582,243000
2004-07-01 00:00:00+00:00,10.997274160501465,11.031228066691805,10.9784111990961,11.023682594299316,178600
2004-07-02 00:00:00+00:00,11.035000084349665,11.050091028152,10.997273444419633,11.0048189163208,110200
2004-07-06 00:00:00+00:00,11.016135215759277,11.167041029760977,11.004817009868269,11.016135215759277,101200
2004-07-07 00:00:00+00:00,11.031227828278233,11.182133674987243,11.01613760339525,11.053863525390625,476000
2004-07-08 00:00:00+00:00,11.034996756986665,11.091586340030453,11.034996756986665,11.057632446289062,136200
2004-07-09 00:00:00+00:00,11.053865671843983,11.151954671145841,11.027457233488862,11.038775444030762,80400
2004-07-12 00:00:00+00:00,11.016131547914247,11.027449030461392,10.846362113952637,10.846362113952637,111200
2004-07-13 00:00:00+00:00,10.801093593761413,10.936909185804705,10.72941378202806,10.884092330932617,142400
2004-07-14 00:00:00+00:00,10.865225064581509,10.876543266704097,10.827499163323766,10.846362113952637,33400
2004-07-15 00:00:00+00:00,10.846366161278079,10.85768436762406,10.808639526367188,10.808639526367188,32000
2004-07-16 00:00:00+00:00,10.786005258457715,10.786005258457715,10.733188394348945,10.74073314666748,120400
2004-07-19 00:00:00+00:00,10.733186975828877,10.801094055175781,10.582280436189418,10.801094055175781,536600
2004-07-20 00:00:00+00:00,10.770913104340345,10.774685839863572,10.601144323249464,10.642642974853516,248000
2004-07-21 00:00:00+00:00,10.638870656728285,10.64264267256865,10.299331665039062,10.299331665039062,133000
2004-07-22 00:00:00+00:00,10.29933080980144,10.29933080980144,9.771160128196994,9.790023803710938,171800
2004-07-23 00:00:00+00:00,9.79002642974839,9.933386804230548,9.79002642974839,9.92206859588623,95000
2004-07-26 00:00:00+00:00,9.959795233948398,9.959795233948398,9.68061923773617,9.695710182189941,51800
2004-07-27 00:00:00+00:00,9.733437290363385,9.790027619385716,9.684393154063413,9.7862548828125,42200
2004-07-28 00:00:00+00:00,9.827751648964213,10.031475067138672,9.748526354946891,10.031475067138672,121400
2004-07-29 00:00:00+00:00,10.148427959330556,10.306879281918913,9.978659147713222,10.280470848083496,151800
2004-07-30 00:00:00+00:00,10.24274135688653,10.303103680172347,10.182379033600713,10.29555892944336,55400
2004-08-02 00:00:00+00:00,10.30687690424718,10.348376273315635,10.242741842766696,10.337058067321777,64200
2004-08-03 00:00:00+00:00,10.337058299624054,10.401193362545829,10.242742072949426,10.299331665039062,112600
2004-08-04 00:00:00+00:00,10.303104168915894,10.450237968533289,10.231424356348526,10.337058067321777,40800
2004-08-05 00:00:00+00:00,10.337058786913595,10.397421117264784,10.276696456562405,10.371012687683105,47800
2004-08-06 00:00:00+00:00,10.318196285026186,10.32196902078702,10.050337802613189,10.189926147460938,140600
2004-08-09 00:00:00+00:00,10.189925867039797,10.197471338353816,9.827751159300131,9.850387573242188,405000
2004-08-10 00:00:00+00:00,9.884342914222936,9.884342914222936,9.71834611901602,9.771162986755371,90400
2004-08-11 00:00:00+00:00,9.771160473537345,10.238968849182129,9.669298780888907,10.238968849182129,46800
2004-08-12 00:00:00+00:00,10.223877227289114,10.563415436696383,10.201241538548782,10.321966171264648,115400
2004-08-13 00:00:00+00:00,10.321966442847923,10.544552760115156,10.280467079419108,10.420055389404297,82000
2004-08-16 00:00:00+00:00,10.420058736130969,10.76714253558584,10.420058736130969,10.718097686767578,65000
2004-08-17 00:00:00+00:00,10.752051593514828,11.065181488332403,10.714324952780315,10.850140571594238,202600
2004-08-18 00:00:00+00:00,10.831275125917905,10.831275125917905,10.208788173780505,10.299331665039062,373200
2004-08-19 00:00:00+00:00,10.280468502560177,10.563417176942568,10.223878911598838,10.469100952148438,90600
2004-08-20 00:00:00+00:00,10.431376456350336,10.657735586166382,10.321969987344346,10.563419342041016,49200
2004-08-23 00:00:00+00:00,10.563417387558301,10.563417387558301,10.299331665039062,10.299331665039062,15800
2004-08-24 00:00:00+00:00,10.337059501294505,10.63509915762941,10.299332862323839,10.41251277923584,98800
2004-08-25 00:00:00+00:00,10.412512059642243,10.484192596775193,10.29933215055194,10.374785423278809,72800
2004-08-26 00:00:00+00:00,10.374787815317525,10.404968987451776,10.299334525193945,10.303107261657715,13800
2004-08-27 00:00:00+00:00,10.291789968260357,10.695463423101009,10.291789968260357,10.66150951385498,38800
2004-08-30 00:00:00+00:00,10.63887000720898,10.793548551945952,10.435146624633072,10.657732963562012,236200
2004-08-31 00:00:00+00:00,10.635098929628908,10.638871665402672,10.37478591784539,10.548327445983887,71400
2004-09-01 00:00:00+00:00,10.5294647124267,10.65396211732685,10.408740043381194,10.41251277923584,96800
2004-09-02 00:00:00+00:00,10.41250890837791,10.41628164283004,10.284238815307617,10.284238815307617,76800
2004-09-03 00:00:00+00:00,10.261607409368654,10.29933333047836,10.205017088552456,10.21633529663086,63400
2004-09-07 00:00:00+00:00,10.216334806088208,10.223880277778177,10.031475067138672,10.031475067138672,66000
2004-09-08 00:00:00+00:00,10.035248998191937,10.054111960087672,9.83152555575381,9.993749618530273,175600
2004-09-09 00:00:00+00:00,9.959796417995738,10.125793228842177,9.959796417995738,10.035249710083008,55800
2004-09-10 00:00:00+00:00,10.016383405073045,10.091836677407318,9.940930852314505,9.997520446777344,46800
2004-09-13 00:00:00+00:00,9.99752140011332,10.035248039877963,9.978658440018897,10.001294136047363,147200
2004-09-14 00:00:00+00:00,9.940931320502967,9.956021543935085,9.922067641743107,9.933385848999023,19200
2004-09-15 00:00:00+00:00,9.933384895736275,9.940930366516113,9.865477097869128,9.940930366516113,60000
2004-09-16 00:00:00+00:00,9.940932035916239,9.97865867657524,9.922068355798828,9.974885940551758,26200
2004-09-17 00:00:00+00:00,9.959795483859349,9.959795483859349,9.639120101928711,9.639120101928711,127800
2004-09-20 00:00:00+00:00,9.639119617348936,9.661756033459602,9.450487133881632,9.476896286010742,62000
2004-09-21 00:00:00+00:00,9.488213777035813,9.518394945615647,9.442942383953973,9.454259872436523,35000
2004-09-22 00:00:00+00:00,9.454259870321975,9.52594041552398,9.307126763475175,9.473123550415039,110600
2004-09-23 00:00:00+00:00,9.431624414179245,9.94093227646009,9.39389777260736,9.92206859588623,459200
2004-09-24 00:00:00+00:00,10.035248751585666,10.404968264433217,9.997522109145418,10.280470848083496,6065200
2004-09-27 00:00:00+00:00,10.242741092269831,10.246513827324685,10.12956191892677,10.193696975708008,639200
2004-09-28 00:00:00+00:00,10.223877449722133,10.291785236996118,10.205013775715145,10.276694297790527,278800
2004-09-29 00:00:00+00:00,10.280467032591925,10.299329987023327,10.220104714920735,10.276694297790527,242000
2004-09-30 00:00:00+00:00,10.261605773885593,10.446465492248535,10.242742096761392,10.446465492248535,443400
2004-10-01 00:00:00+00:00,10.446467165015507,10.60114574432373,10.374786619616923,10.60114574432373,228600
2004-10-04 00:00:00+00:00,10.601144556445698,10.638871192932129,10.521918547866617,10.638871192932129,187000
2004-10-05 00:00:00+00:00,10.601144113432206,10.801094055175781,10.582280436189418,10.801094055175781,141800
2004-10-06 00:00:00+00:00,10.752048307195167,10.940680733637187,10.752048307195167,10.918045043945312,144200
2004-10-07 00:00:00+00:00,10.90295577564954,11.125542130535429,10.872774611575641,10.925591468811035,184800
2004-10-08 00:00:00+00:00,10.902954760569198,11.072724242413917,10.703004837036133,10.703004837036133,108400
2004-10-11 00:00:00+00:00,10.638872624827743,10.736960885488216,10.638872624827743,10.691689491271973,57600
2004-10-12 00:00:00+00:00,10.657732008391523,10.676594963054013,10.55209759138503,10.650186538696289,139400
2004-10-13 00:00:00+00:00,10.695460804716474,10.921819904415777,10.695460804716474,10.75959587097168,99600
2004-10-14 00:00:00+00:00,10.75959801053261,10.880322695824978,10.755825274170238,10.853914260864258,198800
2004-10-15 00:00:00+00:00,10.853913548342128,11.200997355560768,10.853913548342128,11.053863525390625,215000
2004-10-18 00:00:00+00:00,11.068954955657357,11.068954955657357,10.808641908924479,10.86523151397705,162200
2004-10-19 00:00:00+00:00,10.865227470935324,10.967089153871896,10.808637886940208,10.895408630371094,273000
2004-10-20 00:00:00+00:00,10.959544905879918,11.016135215759277,10.944454684267589,11.016135215759277,273200
2004-10-21 00:00:00+00:00,10.993498802484272,11.001044273077252,10.906728049392038,10.997271537780762,433400
2004-10-22 00:00:00+00:00,10.978408813476562,10.997271770782987,10.827502996298074,10.978408813476562,186200
2004-10-25 00:00:00+00:00,10.940683143074661,11.106679916381836,10.910501976980246,11.106679916381836,115000
2004-10-26 00:00:00+00:00,11.091589012573246,11.487717628479004,10.997272778249366,11.487717628479004,181200
2004-10-27 00:00:00+00:00,11.50657905638218,12.242245874046716,11.50657905638218,12.072476387023926,1141000
2004-10-28 00:00:00+00:00,12.064931908648727,12.525195569278607,12.046068950573222,12.329017639160156,538400
2004-10-29 00:00:00+00:00,12.110204685614598,12.129069085006414,11.619760523611344,11.868755340576172,350200
2004-11-01 00:00:00+00:00,11.846120834350586,12.129070303407337,11.744259111839261,11.846120834350586,375000
2004-11-02 00:00:00+00:00,11.92157174897806,12.185656764180214,11.92157174897806,12.030978202819824,303600
2004-11-03 00:00:00+00:00,12.053614616389545,12.27997299525589,11.997024302097222,12.04984188079834,431200
2004-11-04 00:00:00+00:00,12.072478551734877,12.445971490155875,12.072478551734877,12.430880546569824,233800
2004-11-05 00:00:00+00:00,12.445971491362037,12.44974350768312,12.385609156163577,12.415789604187012,128400
2004-11-08 00:00:00+00:00,12.355424151645224,12.430877411393913,12.26865340663716,12.298833847045898,74600
2004-11-09 00:00:00+00:00,12.110203988497037,12.257338523864746,12.10265995615652,12.257338523864746,129200
2004-11-10 00:00:00+00:00,12.223386289678121,12.261112213134766,12.087570662591428,12.261112213134766,147800
2004-11-11 00:00:00+00:00,12.298832233465424,12.449738733164192,12.193198547166908,12.438421249389648,206200
2004-11-12 00:00:00+00:00,12.449745613717246,12.789284706115723,12.415791704477398,12.789284706115723,133800
2004-11-15 00:00:00+00:00,12.808144335426219,12.940186481905798,12.638374833415716,12.819461822509766,102000
2004-11-16 00:00:00+00:00,12.808145286360324,12.959050402233506,12.804371830951341,12.849644660949707,63000
2004-11-17 00:00:00+00:00,12.887370110157573,12.955277913527114,12.770417462320804,12.864733695983887,279600
