"('date', '')","('open', 'CNI')","('high', 'CNI')","('low', 'CNI')","('close', 'CNI')","('volume', 'CNI')"
1997-01-09 00:00:00+00:00,1.8424405792707192,1.8424405792707192,1.8239545515049636,1.8301167488098145,1026000
1997-01-10 00:00:00+00:00,1.8177925330320641,1.8547645807266235,1.8177925330320641,1.8547645807266235,715200
1997-01-13 00:00:00+00:00,1.8486023847279713,1.8547645807266235,1.842440188729319,1.8547645807266235,912000
1997-01-14 00:00:00+00:00,1.8486033365564438,1.9102236358246478,1.8486033365564438,1.9040614366531372,3075600
1997-01-15 00:00:00+00:00,1.9040603353104086,1.9471945762634277,1.9040603353104086,1.9471945762634277,1285200
1997-01-16 00:00:00+00:00,1.953355994678532,1.953355994678532,1.9225461483001711,1.922546148300171,736800
1997-01-17 00:00:00+00:00,1.916383953365067,1.9348699740217994,1.916383953365067,1.922546148300171,2652000
1997-01-20 00:00:00+00:00,1.9163831472396848,1.9163831472396848,1.904059326702064,1.916383147239685,297600
1997-01-21 00:00:00+00:00,1.9163848793846254,1.9163848793846254,1.9040610477079776,1.9102232456207275,454800
1997-01-22 00:00:00+00:00,1.9225474393592692,1.9656817045740338,1.9225474393592692,1.9595195055007935,1254000
1997-01-23 00:00:00+00:00,1.9595177633033019,2.033461829843049,1.9533555697088372,2.0088136196136475,4110000
1997-01-24 00:00:00+00:00,1.996490716934204,1.996490716934204,1.9903285204990322,1.996490716934204,1075200
1997-01-27 00:00:00+00:00,1.9903277753041977,1.996489969432194,1.9841661453247073,1.984166145324707,1790400
1997-01-28 00:00:00+00:00,1.9903285204990322,2.0149767420910023,1.9903285204990322,1.996490716934204,3631200
1997-01-29 00:00:00+00:00,1.9964910801326003,1.9964910801326003,1.9718428540566655,1.978005051612854,2434800
1997-01-30 00:00:00+00:00,1.978003951196711,1.9841661453247073,1.9718417570687146,1.984166145324707,363600
1997-01-31 00:00:00+00:00,1.9903293725690778,1.9903293725690778,1.9595195055007937,1.9595195055007935,969600
1997-02-03 00:00:00+00:00,1.953356742858887,1.9595189401542537,1.947195109712316,1.9533567428588867,3934800
1997-02-04 00:00:00+00:00,1.9533573064275533,1.9656817045740338,1.9533573064275533,1.9595195055007935,546000
1997-02-05 00:00:00+00:00,1.9595173653438716,1.9595173653438716,1.9163831472396848,1.916383147239685,390000
1997-02-06 00:00:00+00:00,1.9102232456207275,1.9287092752101254,1.9102232456207275,1.9102232456207275,858000
1997-02-07 00:00:00+00:00,1.9163831472396848,1.9287075319256481,1.9102215190450456,1.916383147239685,3850800
1997-02-10 00:00:00+00:00,1.9102226814321321,1.9102226814321321,1.867088437080383,1.8670884370803833,799200
1997-02-11 00:00:00+00:00,1.867088437080383,1.867088437080383,1.8547646090436058,1.8670884370803833,524400
1997-02-12 00:00:00+00:00,1.8670881119542915,1.8978979587554932,1.8670881119542915,1.8978979587554932,476400
1997-02-13 00:00:00+00:00,1.8978988497952276,1.9225470772973754,1.8978988497952276,1.9102232456207275,3140400
1997-02-14 00:00:00+00:00,1.9040601537751685,1.9163839796659317,1.8732503069739668,1.8978979587554932,922800
1997-02-18 00:00:00+00:00,1.8917372160313297,1.9102232456207275,1.8917372160313297,1.9102232456207275,1183200
1997-02-19 00:00:00+00:00,1.9102223487948438,1.9102223487948438,1.8917363278844053,1.8978979587554932,655200
1997-02-20 00:00:00+00:00,1.8917367757173504,1.8917367757173504,1.8794123827604325,1.8855745792388916,1496400
1997-02-21 00:00:00+00:00,1.8855741287331618,1.8855741287331618,1.8547642819994687,1.8609259128570557,240000
1997-02-24 00:00:00+00:00,1.8609259128570557,1.8670881078632287,1.8547642819994687,1.8609259128570557,3927600
1997-02-25 00:00:00+00:00,1.8609262125765986,1.8609262125765986,1.8547645807266235,1.8547645807266235,470400
1997-02-26 00:00:00+00:00,1.8486027765755702,1.8486027765755702,1.8301167488098145,1.8301167488098145,66000
1997-02-27 00:00:00+00:00,1.8301165153070824,1.8301165153070824,1.7869822679741756,1.7931444644927979,2325600
1997-02-28 00:00:00+00:00,1.7993066610114201,1.7993066610114201,1.7746584390856557,1.7931444644927979,319200
1997-03-03 00:00:00+00:00,1.7931451474782711,1.7993073463439941,1.7808213138957645,1.7993073463439941,704400
1997-03-04 00:00:00+00:00,1.8054683208465576,1.8177927140712837,1.8054683208465576,1.8054683208465576,229200
1997-03-05 00:00:00+00:00,1.8168779799831083,1.8354808281321293,1.8168779799831083,1.8292802572250366,466800
1997-03-06 00:00:00+00:00,1.835481289135205,1.8602852821350098,1.835481289135205,1.8602852821350098,757200
1997-03-07 00:00:00+00:00,1.8540831961666722,1.8912888828303092,1.8540831961666722,1.8788871765136719,2680800
1997-03-10 00:00:00+00:00,1.8912905510119078,1.9036928359815006,1.8912905510119078,1.897491693496704,873600
1997-03-11 00:00:00+00:00,1.8974921908198217,1.9036933349299066,1.8850904703140259,1.8850904703140259,424800
1997-03-12 00:00:00+00:00,1.891289234161377,1.8974903723284984,1.891289234161377,1.891289234161377,506400
1997-03-13 00:00:00+00:00,1.88508878243304,1.897490491834526,1.866485934473878,1.872686505317688,558000
1997-03-14 00:00:00+00:00,1.872686505317688,1.872686505317688,1.866485934473878,1.872686505317688,1002000
1997-03-17 00:00:00+00:00,1.8664863146542183,1.8664863146542183,1.841682323085112,1.8478834629058838,1312800
1997-03-18 00:00:00+00:00,1.8540840350126744,1.8540840350126744,1.841682323085112,1.8478834629058838,313200
1997-03-19 00:00:00+00:00,1.8540836762811506,1.8602848149021147,1.8292802572250368,1.8292802572250366,108000
1997-03-20 00:00:00+00:00,1.823078633712596,1.823078633712596,1.785872947310298,1.7920740842819214,1161600
1997-03-21 00:00:00+00:00,1.7734726445622315,1.7796732187271118,1.7672715026831813,1.7796732187271118,4107600
1997-03-24 00:00:00+00:00,1.7796731993913395,1.816878914833069,1.7796731993913395,1.8168789148330688,3626400
1997-03-25 00:00:00+00:00,1.8230793366191798,1.8416821869928448,1.8168781972566448,1.83548104763031,2431200
1997-03-26 00:00:00+00:00,1.8354808281321293,1.8478831053740579,1.8230791186040725,1.8292802572250366,1326000
1997-03-27 00:00:00+00:00,1.8416819667530937,1.8478831053740579,1.8230791186040725,1.8292802572250366,1166400
1997-03-31 00:00:00+00:00,1.8292807546818965,1.8292807546818965,1.7486682015429706,1.7548693418502808,427200
1997-04-01 00:00:00+00:00,1.7672710547508745,1.7672710547508745,1.7486682015429706,1.7548693418502808,799200
1997-04-02 00:00:00+00:00,1.7548695889652899,1.7548695889652899,1.7052615949492262,1.7114627361297607,436800
1997-04-03 00:00:00+00:00,1.7052608822850743,1.736266007515951,1.7052608822850743,1.730064868927002,4537200
1997-04-04 00:00:00+00:00,1.7300649971209938,1.7486678465524024,1.7300649971209938,1.7362661361694336,4254000
1997-04-07 00:00:00+00:00,1.7486682015429706,1.7610699144435646,1.7486682015429706,1.7548693418502808,464400
1997-04-08 00:00:00+00:00,1.7610703767719984,1.7672715187072754,1.7548698025508966,1.7672715187072754,678000
1997-04-09 00:00:00+00:00,1.7796722744969884,1.7796722744969884,1.7486677169799805,1.7486677169799805,2035200
1997-04-10 00:00:00+00:00,1.7424667075039626,1.7424667075039626,1.7362661361694336,1.7362661361694336,464400
1997-04-11 00:00:00+00:00,1.730065591957258,1.7362667331377926,1.7114627361297607,1.7114627361297607,4400400
1997-04-14 00:00:00+00:00,1.7052616176815183,1.717663900207918,1.6804581880569458,1.6804581880569458,1210800
1997-04-15 00:00:00+00:00,1.6804581665738225,1.699061022411488,1.6804581665738225,1.6866587400436401,1014000
1997-04-16 00:00:00+00:00,1.6804574633570155,1.730064868927002,1.6804574633570155,1.730064868927002,1332000
1997-04-17 00:00:00+00:00,1.7238642080277566,1.7548693418502808,1.7238642080277566,1.7548693418502808,2437200
1997-04-18 00:00:00+00:00,1.7486685449369217,1.7610702602728965,1.7424674034118655,1.7424674034118652,1093200
1997-04-21 00:00:00+00:00,1.7486678465524024,1.7486678465524024,1.7362661361694336,1.7362661361694336,319200
1997-04-22 00:00:00+00:00,1.7362664886423766,1.7672710547508745,1.7362664886423766,1.7548693418502808,1068000
1997-04-23 00:00:00+00:00,1.7548698025508966,1.779673234863654,1.7548698025508966,1.7672715187072754,6451200
1997-04-24 00:00:00+00:00,1.8106790118505036,1.8912910467097366,1.8106790118505036,1.8850904703140259,3018000
1997-04-25 00:00:00+00:00,1.8850883135288528,1.9160928631773089,1.8788871765136717,1.8788871765136719,2338800
1997-04-28 00:00:00+00:00,1.878889326203941,1.8850904703140259,1.8602864615880603,1.8850904703140259,873600
1997-04-29 00:00:00+00:00,1.8850904703140259,1.8974921908198217,1.8726881820938561,1.8850904703140259,288000
1997-04-30 00:00:00+00:00,1.8850899592296404,1.9098933935165405,1.8788888168008053,1.9098933935165405,1041600
1997-05-01 00:00:00+00:00,1.9098924439882035,1.9595004233271798,1.9098924439882035,1.9532992839813232,817200
1997-05-02 00:00:00+00:00,1.965701345612917,2.0153093338012695,1.9595007728749025,2.0153093338012695,626400
1997-05-05 00:00:00+00:00,2.0215098804390066,2.052515014584921,2.0215098804390066,2.0401127338409424,1940400
1997-05-06 00:00:00+00:00,2.033912420272827,2.052515276044487,2.0215101379489844,2.033912420272827,692400
1997-05-07 00:00:00+00:00,2.021509539075985,2.021509539075985,2.002906688815427,2.009107828140259,781200
1997-05-08 00:00:00+00:00,1.9967055143219654,2.021508928704309,1.990504376869497,2.002906084060669,1135200
1997-05-09 00:00:00+00:00,1.9967057704925537,2.0029063410267693,1.9843034939964472,1.9967057704925537,642000
1997-05-12 00:00:00+00:00,1.9905056778444064,2.0277113914489746,1.9905056778444064,2.0277113914489746,452400
1997-05-13 00:00:00+00:00,2.021510249943501,2.0525153897567323,2.021510249943501,2.0277113914489746,888000
1997-05-14 00:00:00+00:00,2.0401120350874145,2.0401120350874145,1.9967057704925537,1.9967057704925537,1653600
1997-05-15 00:00:00+00:00,2.002906688815427,2.009107828140259,1.9967061172045322,2.009107828140259,585600
1997-05-16 00:00:00+00:00,2.0153083589656053,2.0153083589656053,2.002906084060669,2.002906084060669,324000
1997-05-19 00:00:00+00:00,2.002906688815427,2.009107828140259,2.002906688815427,2.009107828140259,102000
1997-05-20 00:00:00+00:00,2.0153083589656053,2.0153083589656053,1.9843032394170288,2.002906084060669,7770000
1997-05-21 00:00:00+00:00,2.0029070528971618,2.0153093338012695,2.0029070528971618,2.0153093338012695,349200
1997-05-22 00:00:00+00:00,2.0215091705322266,2.0277103087265207,2.015308600051765,2.0215091705322266,481200
1997-05-23 00:00:00+00:00,2.0277102036519095,2.064915895462036,2.0277102036519095,2.064915895462036,223200
1997-05-27 00:00:00+00:00,2.0587147575890805,2.064915895462036,2.040111911684017,2.064915895462036,541200
1997-05-28 00:00:00+00:00,2.07111857044165,2.0773191452026367,2.0587162854912275,2.0773191452026367,999600
1997-05-29 00:00:00+00:00,2.0773178433446446,2.0835189819335938,2.0773178433446446,2.0835189819335938,186000
1997-05-30 00:00:00+00:00,2.077317254986203,2.077317254986203,2.0711166858673096,2.0711166858673096,104400
1997-06-02 00:00:00+00:00,2.0711172724695643,2.0835189819335938,2.0711172724695643,2.0835189819335938,246000
1997-06-03 00:00:00+00:00,2.0773188973452457,2.108324038307668,2.0773188973452457,2.095921754837036,4436400
1997-06-04 00:00:00+00:00,2.089720120522543,2.095920691397623,2.0835189819335938,2.0835189819335938,222000
1997-06-05 00:00:00+00:00,2.0762871165150574,2.0825224032410916,2.05134654045105,2.05134654045105,294000
1997-06-06 00:00:00+00:00,2.0451118245651445,2.057581827177084,2.0388765378391103,2.05134654045105,199200
1997-06-09 00:00:00+00:00,2.0513469666007644,2.057582254622126,2.0388769613982887,2.050567626953125,3288000
1997-06-10 00:00:00+00:00,2.045112912471911,2.0513476316744024,2.038877622428987,2.0497889518737793,963600
1997-06-11 00:00:00+00:00,2.0326410091060634,2.0388762950897217,2.0326410091060634,2.0388762950897217,88800
1997-06-12 00:00:00+00:00,2.0326407880813004,2.0451113586925955,2.0326407880813004,2.0427727699279785,771600
1997-06-13 00:00:00+00:00,2.0388769203253414,2.0700522181236316,2.0326416324295886,2.0638175010681152,924000
1997-06-16 00:00:00+00:00,2.0575804835129228,2.0700504779815674,2.0575804835129228,2.0700504779815674,1016400
1997-06-17 00:00:00+00:00,2.0700524583544104,2.0887577533721924,2.0638177405753515,2.0887577533721924,3729600
1997-06-18 00:00:00+00:00,2.082522004440649,2.1136972904205322,2.082522004440649,2.1136972904205322,1328400
1997-06-19 00:00:00+00:00,2.12616673649232,2.1448720173730145,2.12616673649232,2.1386373043060303,2470800
1997-06-20 00:00:00+00:00,2.1324034646754035,2.1386387528054174,2.1074628829956055,2.1074628829956055,375600
1997-06-23 00:00:00+00:00,2.1074620048885477,2.1199325759525167,2.1074620048885477,2.1136972904205322,422400
1997-06-24 00:00:00+00:00,2.12616737268993,2.1324026584625244,2.1136973719847827,2.1324026584625244,699600
1997-06-25 00:00:00+00:00,2.151108225360187,2.157343511945618,2.1417555809020996,2.1417555809020996,1828800
1997-06-26 00:00:00+00:00,2.116814415515408,2.176048194470243,2.116814415515408,2.1573429107666016,1297200
1997-06-27 00:00:00+00:00,2.157342960519475,2.188518243797859,2.157342960519475,2.1791656017303467,2397600
1997-06-30 00:00:00+00:00,2.1916362848943565,2.1916362848943565,2.1698136368725267,2.182283639907837,499200
1997-07-01 00:00:00+00:00,2.1822825251615425,2.194753092666827,2.1760478122487568,2.1885178089141846,518400
1997-07-02 00:00:00+00:00,2.19475474756427,2.2321653366088867,2.182284170655873,2.2321653366088867,697200
1997-07-03 00:00:00+00:00,2.250870503522372,2.2695757969842196,2.2446352154216718,2.260223150253296,610800
1997-07-07 00:00:00+00:00,2.260223280144044,2.282045933490221,2.2571053504943848,2.2571053504943848,812400
1997-07-08 00:00:00+00:00,2.263340066835945,2.335043868048812,2.263340066835945,2.3256912231445312,1332000
1997-07-09 00:00:00+00:00,2.3256911442767754,2.3256911442767754,2.3007505684310856,2.306985855102539,703200
1997-07-10 00:00:00+00:00,2.310102277065402,2.3319249153137207,2.306984920412754,2.3319249153137207,379200
1997-07-11 00:00:00+00:00,2.338161144983406,2.369336436636477,2.3319258583167426,2.3631017208099365,855600
1997-07-14 00:00:00+00:00,2.372454409050988,2.3942770565257354,2.3662191222695745,2.3849244117736816,802800
1997-07-15 00:00:00+00:00,2.388041959393115,2.4254525413723296,2.388041959393115,2.419217824935913,260400
1997-07-16 00:00:00+00:00,2.4285695355271644,2.5033906706824047,2.4285695355271644,2.487802743911743,638400
1997-07-17 00:00:00+00:00,2.487803541456622,2.5439194108127867,2.487803541456622,2.5189788341522217,1138800
1997-07-18 00:00:00+00:00,2.4940380708620014,2.5189780691078423,2.481567500899112,2.4971554279327393,705600
1997-07-21 00:00:00+00:00,2.4878031816365365,2.4878031816365365,2.4192173192899853,2.434804677963257,364800
1997-07-22 00:00:00+00:00,2.450392922222386,2.4659808537379417,2.4379229195140213,2.441040277481079,500400
1997-07-23 00:00:00+00:00,2.4316872798115376,2.437922565680815,2.4067467071744795,2.4254519939422607,2468400
1997-07-24 00:00:00+00:00,2.6062699408853924,2.6062699408853924,2.5127435144282613,2.5220961570739746,2242800
1997-07-25 00:00:00+00:00,2.5563894096102113,2.5563894096102113,2.4940388243193237,2.5065088272094727,733200
1997-07-28 00:00:00+00:00,2.503390705035486,2.503390705035486,2.4690974940054216,2.4846854209899902,1042800
1997-07-29 00:00:00+00:00,2.4846861754042737,2.4940388202667236,2.4815682465566966,2.4940388202667236,1917600
1997-07-30 00:00:00+00:00,2.500273420143724,2.5937998644239144,2.500273420143724,2.5906825065612793,2875200
1997-07-31 00:00:00+00:00,2.5937998644239144,2.5937998644239144,2.5875651486986446,2.5906825065612793,2607600
1997-08-01 00:00:00+00:00,2.587564392026568,2.5906817489776057,2.559506466947388,2.581329107284546,264000
1997-08-04 00:00:00+00:00,2.575094410343574,2.575094410343574,2.5376838350318507,2.540801763534546,870000
1997-08-05 00:00:00+00:00,2.537683713255857,2.537683713255857,2.5127437114715576,2.5127437114715576,1462800
1997-08-06 00:00:00+00:00,2.5065084256054577,2.518978426497607,2.5065084256054577,2.5127437114715576,1473600
1997-08-07 00:00:00+00:00,2.512744109991624,2.5189788260064967,2.490920891419147,2.4940388202667236,4497600
1997-08-08 00:00:00+00:00,2.4815680980682373,2.487803384550153,2.4690980959445126,2.4815680980682373,770400
1997-08-11 00:00:00+00:00,2.475332948042792,2.4940382333659366,2.475332948042792,2.490920305252075,992400
1997-08-12 00:00:00+00:00,2.487803384550153,2.5158613174586133,2.4815680980682373,2.4815680980682373,3882000
1997-08-13 00:00:00+00:00,2.4940391478180985,2.4940391478180985,2.4690985679626465,2.4690985679626465,1111200
1997-08-14 00:00:00+00:00,2.475332948042792,2.5127435186890814,2.475332948042792,2.490920305252075,7174800
1997-08-15 00:00:00+00:00,2.4909212185610325,2.4909212185610325,2.4566285634550282,2.4690985679626465,856800
1997-08-18 00:00:00+00:00,2.481568329171377,2.481568329171377,2.4316877451911,2.4566283226013184,2326800
1997-08-19 00:00:00+00:00,2.459744859724009,2.5096254270556595,2.459744859724009,2.4971554279327393,2245200
1997-08-20 00:00:00+00:00,2.5096250448248827,2.5283303260803227,2.5065076882289365,2.5283303260803223,2288400
1997-08-21 00:00:00+00:00,2.531449403829913,2.531449403829913,2.5065088272094727,2.5065088272094727,1732800
1997-08-22 00:00:00+00:00,2.494038036798171,2.503390678722614,2.481567467005606,2.500272750854492,1608000
1997-08-25 00:00:00+00:00,2.494038621751124,2.5158612677464647,2.494038621751124,2.5033912658691406,2524800
1997-08-26 00:00:00+00:00,2.494038036798171,2.5065080357507745,2.494038036798171,2.500272750854492,938400
1997-08-27 00:00:00+00:00,2.50650882313661,2.5189788260064967,2.4878035334117103,2.4940388202667236,3454800
1997-08-28 00:00:00+00:00,2.4971561782741603,2.4971561782741603,2.4878035334117103,2.4940388202667236,4305600
1997-08-29 00:00:00+00:00,2.4815674168559094,2.4878027016261837,2.4753327029255847,2.478450059890747,135600
1997-09-02 00:00:00+00:00,2.4753327029255847,2.4846853446610213,2.46909741815531,2.478450059890747,1437600
1997-09-03 00:00:00+00:00,2.478450691274398,2.5314491982231906,2.478450691274398,2.5033912658691406,1990800
1997-09-04 00:00:00+00:00,2.5180482864379883,2.53683969156066,2.5180482864379883,2.5180482864379883,1095600
1997-09-05 00:00:00+00:00,2.5243136298276516,2.530577052574069,2.5149179222395444,2.521181344985962,265200
1997-09-08 00:00:00+00:00,2.5274454058378386,2.5775556564331055,2.5274454058378386,2.5775556564331055,680400
1997-09-09 00:00:00+00:00,2.561894178390503,2.568157595558314,2.5587618963386274,2.561894178390503,2697600
1997-09-10 00:00:00+00:00,2.549367103819716,2.549367103819716,2.5149165767402675,2.5180482864379883,1210800
1997-09-11 00:00:00+00:00,2.5180477645100936,2.539970874786377,2.5055203548476537,2.539970874786377,1822800
1997-09-12 00:00:00+00:00,2.5399705743743453,2.5712899550282646,2.5399705743743453,2.56815767288208,2120400
1997-09-15 00:00:00+00:00,2.568157595558314,2.5838172854137813,2.561894178390503,2.561894178390503,2907600
1997-09-16 00:00:00+00:00,2.5744219993731905,2.596345109914995,2.5744219993731905,2.5900816917419434,889200
1997-09-17 00:00:00+00:00,2.5869494091873557,2.593213400828469,2.565026298645551,2.5900816917419434,888000
1997-09-18 00:00:00+00:00,2.5838183102959644,2.605741426015137,2.5838183102959644,2.599478006362915,586800
1997-09-19 00:00:00+00:00,2.599477686540029,2.6088733883305735,2.599477686540029,2.602609395980835,2698800
1997-09-22 00:00:00+00:00,2.599477367485901,2.605740785598755,2.599477367485901,2.605740785598755,259200
1997-09-23 00:00:00+00:00,2.602609076542328,2.605740785598755,2.596345084961418,2.605740785598755,1502400
1997-09-24 00:00:00+00:00,2.6057421403927905,2.608874424545831,2.571291602456183,2.574423313140869,1048800
1997-09-25 00:00:00+00:00,2.574423944979806,2.5838196528081996,2.574423944979806,2.5775556564331055,570000
1997-09-26 00:00:00+00:00,2.580685991014304,2.596345109914995,2.580685991014304,2.5900816917419434,586800
1997-09-29 00:00:00+00:00,2.59321369419029,2.602609395980835,2.5900819847494843,2.602609395980835,690000
1997-09-30 00:00:00+00:00,2.602609076542328,2.608873068123238,2.599477367485901,2.605740785598755,2500800
1997-10-01 00:00:00+00:00,2.605741105421641,2.605741105421641,2.599477686540029,2.602609395980835,471600
1997-10-02 00:00:00+00:00,2.5963452674735947,2.615136670069225,2.593213558197022,2.5932135581970215,2908800
1997-10-03 00:00:00+00:00,2.6057409687714097,2.6120049607926523,2.5806861476226337,2.5932135581970215,3453600
1997-10-06 00:00:00+00:00,2.593213375904991,2.605740785598755,2.577553683686744,2.605740785598755,2722800
1997-10-07 00:00:00+00:00,2.6057418244216577,2.7059628623307432,2.6057418244216577,2.662116050720215,3708000
1997-10-08 00:00:00+00:00,2.6746438010457405,2.784259960122505,2.6746438010457405,2.77799654006958,2058000
1997-10-09 00:00:00+00:00,2.7779964165111823,2.7779964165111823,2.6871710951011125,2.7028307914733887,2060400
1997-10-10 00:00:00+00:00,2.705962305636942,2.705962305636942,2.677775198286557,2.690302610397339,890400
1997-10-13 00:00:00+00:00,2.7247519667622413,2.7247519667622413,2.71535627032513,2.7184879779815674,319200
1997-10-14 00:00:00+00:00,2.7122251773039388,2.740412273002936,2.699697196903542,2.727884292602539,508800
1997-10-15 00:00:00+00:00,2.734150273712057,2.8061842063290863,2.734150273712057,2.7842605113983154,552000
1997-10-16 00:00:00+00:00,2.784259825127078,2.8061835146540433,2.7560727158508707,2.7686007022857666,244800
1997-10-17 00:00:00+00:00,2.7560713883015366,2.7560713883015366,2.7059611871037403,2.727884292602539,326400
1997-10-20 00:00:00+00:00,2.740412056717993,2.752939462661743,2.724752369187391,2.752939462661743,692400
1997-10-21 00:00:00+00:00,2.740414242378887,2.7686013583343216,2.740414242378887,2.7654690742492676,799200
1997-10-22 00:00:00+00:00,2.77486378641564,2.831237998149602,2.77486378641564,2.8124465942382812,502800
1997-10-23 00:00:00+00:00,2.78112727108787,2.793654680252075,2.7059616691665767,2.793654680252075,770400
1997-10-24 00:00:00+00:00,2.828106321854723,2.850029435519254,2.809314917722798,2.831238031387329,818400
1997-10-27 00:00:00+00:00,2.818710389344589,2.818710389344589,2.5806861476226337,2.5932135581970215,550800
1997-10-28 00:00:00+00:00,2.59634409383327,2.705960750579834,2.5305742144788987,2.705960750579834,1533600
1997-10-29 00:00:00+00:00,2.7059625320724274,2.7435453450178775,2.6809071322860554,2.7216222286224365,1226400
1997-10-30 00:00:00+00:00,2.680907413881009,2.70596281629913,2.6683799994060866,2.6746439933776855,5763600
1997-10-31 00:00:00+00:00,2.68090710185856,2.7028307914733887,2.6621156955991117,2.7028307914733887,667200
1997-11-03 00:00:00+00:00,2.712227757490319,2.7748654252088136,2.705963761331079,2.7592062950134277,1219200
1997-11-04 00:00:00+00:00,2.7529411394531773,2.787392243617202,2.7529411394531773,2.77799654006958,1305600
1997-11-05 00:00:00+00:00,2.7811294213680533,2.7905251288726753,2.75607401019957,2.7592062950134277,1484400
1997-11-06 00:00:00+00:00,2.75607233059988,2.762336322941731,2.734149217605591,2.734149217605591,1934400
1997-11-07 00:00:00+00:00,2.715358141549554,2.715358141549554,2.6307968153421286,2.665247917175293,2005200
1997-11-10 00:00:00+00:00,2.662116050720215,2.680907459486401,2.6589843404152793,2.662116050720215,288000
1997-11-11 00:00:00+00:00,2.6558515713099227,2.65898328036635,2.593213375904991,2.605740785598755,342000
1997-11-12 00:00:00+00:00,2.60574068344044,2.60574068344044,2.5055202628833686,2.5086519718170166,990000
1997-11-13 00:00:00+00:00,2.5180482864379883,2.5524993869856107,2.47420148332903,2.5180482864379883,2121600
1997-11-14 00:00:00+00:00,2.5180474666909913,2.5994770535359994,2.5180474666909913,2.56815767288208,728400
1997-11-17 00:00:00+00:00,2.5681582310415774,2.6433238433985804,2.5681582310415774,2.630796432495117,639600
1997-11-18 00:00:00+00:00,2.6307975751121138,2.637061570018501,2.612006163861313,2.6182701587677,864000
1997-11-19 00:00:00+00:00,2.6182707073461007,2.630798126315251,2.593215295939319,2.6245341300964355,3435600
1997-11-20 00:00:00+00:00,2.6245328222447726,2.6746436200872292,2.6245328222447726,2.665247917175293,355200
1997-11-21 00:00:00+00:00,2.662116341795224,2.70596315819995,2.662116341795224,2.6996991634368896,544800
