"('date', '')","('open', 'ADV')","('high', 'ADV')","('low', 'ADV')","('close', 'ADV')","('volume', 'ADV')"
2024-02-28 00:00:00+00:00,3.930000066757202,3.9600000381469727,3.7699999809265137,3.7799999713897705,498100
2024-02-29 00:00:00+00:00,4.0,4.269999980926514,3.680000066757202,3.809999942779541,1183200
2024-03-01 00:00:00+00:00,3.930000066757202,4.005000114440918,3.8399999141693115,3.859999895095825,524000
2024-03-04 00:00:00+00:00,3.8499999046325684,3.890000104904175,3.5299999713897705,3.630000114440918,663600
2024-03-05 00:00:00+00:00,3.619999885559082,3.809999942779541,3.5199999809265137,3.6500000953674316,584100
2024-03-06 00:00:00+00:00,3.6700000762939453,3.690000057220459,3.450000047683716,3.5,534600
2024-03-07 00:00:00+00:00,3.619999885559082,3.7899999618530273,3.5999999046325684,3.740000009536743,378500
2024-03-08 00:00:00+00:00,3.809999942779541,3.9600000381469727,3.7699999809265137,3.8499999046325684,573200
2024-03-11 00:00:00+00:00,3.8399999141693115,3.930000066757202,3.8299999237060547,3.9100000858306885,351600
2024-03-12 00:00:00+00:00,3.9100000858306885,4.050000190734863,3.890000104904175,4.039999961853027,522400
2024-03-13 00:00:00+00:00,4.0,4.110000133514404,4.0,4.050000190734863,415700
2024-03-14 00:00:00+00:00,4.050000190734863,4.079999923706055,4.0,4.050000190734863,662400
2024-03-15 00:00:00+00:00,4.050000190734863,4.309999942779541,4.050000190734863,4.25,1075400
2024-03-18 00:00:00+00:00,4.25,4.28000020980835,4.114999771118164,4.210000038146973,983300
2024-03-19 00:00:00+00:00,4.179999828338623,4.340000152587891,4.159999847412109,4.25,853100
2024-03-20 00:00:00+00:00,4.199999809265137,4.28000020980835,4.15500020980835,4.239999771118164,571200
2024-03-21 00:00:00+00:00,4.239999771118164,4.320000171661377,4.199999809265137,4.21999979019165,497300
2024-03-22 00:00:00+00:00,4.21999979019165,4.230000019073486,4.179999828338623,4.199999809265137,329200
2024-03-25 00:00:00+00:00,4.179999828338623,4.320000171661377,4.179999828338623,4.239999771118164,405600
2024-03-26 00:00:00+00:00,4.739999771118164,4.949999809265137,4.420000076293945,4.429999828338623,1389800
2024-03-27 00:00:00+00:00,4.5,4.510000228881836,4.244999885559082,4.269999980926514,798300
2024-03-28 00:00:00+00:00,4.289999961853027,4.440000057220459,4.230000019073486,4.329999923706055,901900
2024-04-01 00:00:00+00:00,4.389999866485596,4.445000171661377,4.25,4.289999961853027,564200
2024-04-02 00:00:00+00:00,4.210000038146973,4.300000190734863,4.170000076293945,4.28000020980835,525400
2024-04-03 00:00:00+00:00,4.429999828338623,4.429999828338623,4.260000228881836,4.349999904632568,552800
2024-04-04 00:00:00+00:00,4.480000019073486,4.480000019073486,4.239999771118164,4.289999961853027,886800
2024-04-05 00:00:00+00:00,4.269999980926514,4.40500020980835,4.239999771118164,4.260000228881836,951900
2024-04-08 00:00:00+00:00,4.360000133514404,4.380000114440918,4.230000019073486,4.25,732400
2024-04-09 00:00:00+00:00,4.25,4.309999942779541,4.164999961853027,4.300000190734863,798000
2024-04-10 00:00:00+00:00,4.150000095367432,4.21999979019165,4.039999961853027,4.130000114440918,880200
2024-04-11 00:00:00+00:00,4.050000190734863,4.394999980926514,4.050000190734863,4.329999923706055,944600
2024-04-12 00:00:00+00:00,4.300000190734863,4.414999961853027,4.175000190734863,4.21999979019165,1004400
2024-04-15 00:00:00+00:00,4.21999979019165,4.28000020980835,4.090000152587891,4.119999885559082,1534200
2024-04-16 00:00:00+00:00,4.099999904632568,4.289999961853027,4.039999961853027,4.210000038146973,971800
2024-04-17 00:00:00+00:00,4.239999771118164,4.309999942779541,4.239999771118164,4.260000228881836,666200
2024-04-18 00:00:00+00:00,4.25,4.394999980926514,4.215000152587891,4.260000228881836,975200
2024-04-19 00:00:00+00:00,4.230000019073486,4.375,4.21999979019165,4.329999923706055,881300
2024-04-22 00:00:00+00:00,4.329999923706055,4.53000020980835,4.317999839782715,4.489999771118164,880600
2024-04-23 00:00:00+00:00,4.510000228881836,4.820000171661377,4.510000228881836,4.679999828338623,1277300
2024-04-24 00:00:00+00:00,4.710000038146973,4.820000171661377,4.510000228881836,4.570000171661377,1222400
2024-04-25 00:00:00+00:00,4.510000228881836,4.599999904632568,4.389999866485596,4.550000190734863,1094100
2024-04-26 00:00:00+00:00,4.590000152587891,4.619999885559082,4.489999771118164,4.510000228881836,575500
2024-04-29 00:00:00+00:00,4.510000228881836,4.534999847412109,4.320000171661377,4.329999923706055,533600
2024-04-30 00:00:00+00:00,4.25,4.309999942779541,4.21999979019165,4.260000228881836,497300
2024-05-01 00:00:00+00:00,4.25,4.559999942779541,4.25,4.420000076293945,760300
2024-05-02 00:00:00+00:00,4.440000057220459,4.590000152587891,4.400000095367432,4.559999942779541,643600
2024-05-03 00:00:00+00:00,4.659999847412109,4.710000038146973,4.534999847412109,4.550000190734863,539600
2024-05-06 00:00:00+00:00,4.550000190734863,4.679999828338623,4.510000228881836,4.519999980926514,626600
2024-05-07 00:00:00+00:00,4.449999809265137,4.519999980926514,4.28000020980835,4.28000020980835,623900
2024-05-08 00:00:00+00:00,4.25,4.309999942779541,4.159999847412109,4.260000228881836,1157400
2024-05-09 00:00:00+00:00,3.2300000190734863,3.759999990463257,3.009999990463257,3.740000009536743,2272800
2024-05-10 00:00:00+00:00,3.700000047683716,3.700000047683716,3.440000057220459,3.509999990463257,1292200
2024-05-13 00:00:00+00:00,3.4700000286102295,3.6600000858306885,3.299999952316284,3.4200000762939453,1698900
2024-05-14 00:00:00+00:00,3.4800000190734863,3.630000114440918,3.4000000953674316,3.4000000953674316,1147200
2024-05-15 00:00:00+00:00,3.430000066757202,3.515000104904175,3.1600000858306885,3.4000000953674316,2140600
2024-05-16 00:00:00+00:00,3.4000000953674316,3.4100000858306885,3.259999990463257,3.319999933242798,811800
2024-05-17 00:00:00+00:00,3.3399999141693115,3.4100000858306885,3.299999952316284,3.369999885559082,805200
2024-05-20 00:00:00+00:00,3.3499999046325684,3.630000114440918,3.3380000591278076,3.619999885559082,1464900
2024-05-21 00:00:00+00:00,3.5899999141693115,3.6500000953674316,3.490000009536743,3.5199999809265137,945300
2024-05-22 00:00:00+00:00,3.509999990463257,3.630000114440918,3.440000057220459,3.569999933242798,905100
2024-05-23 00:00:00+00:00,3.609999895095825,3.619999885559082,3.430000066757202,3.4700000286102295,781800
2024-05-24 00:00:00+00:00,3.4800000190734863,3.5199999809265137,3.440000057220459,3.4600000381469727,385900
2024-05-28 00:00:00+00:00,3.5,3.569999933242798,3.4830000400543213,3.5399999618530273,870800
2024-05-29 00:00:00+00:00,3.4600000381469727,3.5299999713897705,3.4000000953674316,3.5199999809265137,867200
2024-05-30 00:00:00+00:00,3.549999952316284,3.5799999237060547,3.4600000381469727,3.4600000381469727,936500
2024-05-31 00:00:00+00:00,3.4600000381469727,3.484999895095825,3.365000009536743,3.440000057220459,800200
2024-06-03 00:00:00+00:00,3.4800000190734863,3.4800000190734863,3.2300000190734863,3.240000009536743,836600
2024-06-04 00:00:00+00:00,3.2300000190734863,3.240000009536743,2.859999895095825,2.865000009536743,1267400
2024-06-05 00:00:00+00:00,2.8299999237060547,2.930000066757202,2.7149999141693115,2.930000066757202,949400
2024-06-06 00:00:00+00:00,2.950000047683716,3.0799999237060547,2.930000066757202,2.9800000190734863,1098100
2024-06-07 00:00:00+00:00,2.9600000381469727,3.119999885559082,2.924999952316284,3.0199999809265137,963100
2024-06-10 00:00:00+00:00,2.9800000190734863,3.015000104904175,2.930000066757202,2.990000009536743,931600
2024-06-11 00:00:00+00:00,2.950000047683716,3.0299999713897705,2.9000000953674316,3.009999990463257,707200
2024-06-12 00:00:00+00:00,3.0899999141693115,3.1600000858306885,3.0299999713897705,3.059999942779541,935000
2024-06-13 00:00:00+00:00,3.069999933242798,3.109999895095825,2.7850000858306885,2.930000066757202,1456700
2024-06-14 00:00:00+00:00,2.819999933242798,2.9000000953674316,2.7300000190734863,2.7799999713897705,1131200
2024-06-17 00:00:00+00:00,2.7799999713897705,3.0,2.75,2.990000009536743,982600
2024-06-18 00:00:00+00:00,3.0,3.115000009536743,2.9200000762939453,2.9600000381469727,2954700
2024-06-20 00:00:00+00:00,2.950000047683716,2.950000047683716,2.700000047683716,2.740000009536743,2462000
2024-06-21 00:00:00+00:00,2.7899999618530273,2.940000057220459,2.75,2.9000000953674316,2970400
2024-06-24 00:00:00+00:00,2.880000114440918,2.9600000381469727,2.809999942779541,2.869999885559082,1885400
2024-06-25 00:00:00+00:00,3.0799999237060547,3.1500000953674316,2.944999933242798,3.049999952316284,2142400
2024-06-26 00:00:00+00:00,3.0199999809265137,3.2200000286102295,3.0199999809265137,3.1500000953674316,1393900
2024-06-27 00:00:00+00:00,3.1500000953674316,3.2200000286102295,3.069999933242798,3.2100000381469727,1445200
2024-06-28 00:00:00+00:00,3.2100000381469727,3.3350000381469727,3.200000047683716,3.2200000286102295,3825400
2024-07-01 00:00:00+00:00,3.2899999618530273,3.2899999618530273,3.0999999046325684,3.130000114440918,734600
2024-07-02 00:00:00+00:00,3.130000114440918,3.180000066757202,3.0950000286102295,3.180000066757202,577700
2024-07-03 00:00:00+00:00,3.130000114440918,3.2950000762939453,3.130000114440918,3.25,369300
2024-07-05 00:00:00+00:00,3.2300000190734863,3.3299999237060547,3.1700000762939453,3.240000009536743,812400
2024-07-08 00:00:00+00:00,3.2699999809265137,3.434999942779541,3.2699999809265137,3.319999933242798,1103900
2024-07-09 00:00:00+00:00,3.240000009536743,3.3499999046325684,3.240000009536743,3.319999933242798,628500
2024-07-10 00:00:00+00:00,3.3399999141693115,3.380000114440918,3.2899999618530273,3.3399999141693115,424500
2024-07-11 00:00:00+00:00,3.430000066757202,3.640000104904175,3.4200000762939453,3.640000104904175,1133200
2024-07-12 00:00:00+00:00,3.6700000762939453,3.7899999618530273,3.6549999713897705,3.7300000190734863,1033900
2024-07-15 00:00:00+00:00,3.759999990463257,3.934999942779541,3.75,3.9200000762939453,1177600
2024-07-16 00:00:00+00:00,3.950000047683716,4.135000228881836,3.950000047683716,4.090000152587891,1149300
2024-07-17 00:00:00+00:00,4.039999961853027,4.059999942779541,3.859999895095825,3.890000104904175,1521500
2024-07-18 00:00:00+00:00,3.8399999141693115,3.9100000858306885,3.4600000381469727,3.7100000381469727,706100
2024-07-19 00:00:00+00:00,3.690000057220459,3.805000066757202,3.4700000286102295,3.700000047683716,884500
2024-07-22 00:00:00+00:00,3.7799999713897705,3.805000066757202,3.6449999809265137,3.759999990463257,1071700
2024-07-23 00:00:00+00:00,3.759999990463257,3.8299999237060547,3.680000066757202,3.7699999809265137,553700
2024-07-24 00:00:00+00:00,3.740000009536743,3.8499999046325684,3.5,3.7300000190734863,792200
2024-07-25 00:00:00+00:00,3.740000009536743,3.9200000762939453,3.5199999809265137,3.6700000762939453,1580400
2024-07-26 00:00:00+00:00,3.7799999713897705,3.930000066757202,3.765000104904175,3.930000066757202,804300
2024-07-29 00:00:00+00:00,3.9200000762939453,4.025000095367432,3.8550000190734863,3.890000104904175,565500
2024-07-30 00:00:00+00:00,3.890000104904175,4.050000190734863,3.619999885559082,4.010000228881836,741000
2024-07-31 00:00:00+00:00,4.039999961853027,4.159999847412109,3.934999942779541,4.010000228881836,1257200
2024-08-01 00:00:00+00:00,4.050000190734863,4.070000171661377,3.7049999237060547,3.8299999237060547,939800
2024-08-02 00:00:00+00:00,3.5999999046325684,3.7799999713897705,3.569999933242798,3.6700000762939453,929500
2024-08-05 00:00:00+00:00,3.2699999809265137,3.5999999046325684,3.2300000190734863,3.5399999618530273,1011400
2024-08-06 00:00:00+00:00,3.490000009536743,3.6449999809265137,3.4049999713897705,3.609999895095825,1178400
2024-08-07 00:00:00+00:00,2.950000047683716,3.8499999046325684,2.950000047683716,3.765000104904175,894300
2024-08-08 00:00:00+00:00,3.7699999809265137,3.884999990463257,3.6600000858306885,3.755000114440918,551500
2024-08-09 00:00:00+00:00,3.759999990463257,3.7799999713897705,3.549999952316284,3.6600000858306885,849600
2024-08-12 00:00:00+00:00,3.630000114440918,3.7200000286102295,3.555000066757202,3.619999885559082,624000
2024-08-13 00:00:00+00:00,3.6500000953674316,3.740000009536743,3.569999933242798,3.6600000858306885,415800
2024-08-14 00:00:00+00:00,3.6700000762939453,3.700000047683716,3.509999990463257,3.5199999809265137,346500
2024-08-15 00:00:00+00:00,3.5299999713897705,3.640000104904175,3.5299999713897705,3.5999999046325684,341800
2024-08-16 00:00:00+00:00,3.5899999141693115,3.684000015258789,3.369999885559082,3.5899999141693115,323800
2024-08-19 00:00:00+00:00,3.5899999141693115,3.755000114440918,3.5799999237060547,3.7200000286102295,358900
2024-08-20 00:00:00+00:00,3.7100000381469727,3.7100000381469727,3.555000066757202,3.6649999618530273,404500
2024-08-21 00:00:00+00:00,3.7100000381469727,3.7899999618530273,3.6700000762939453,3.740000009536743,732000
2024-08-22 00:00:00+00:00,3.75,3.75,3.5899999141693115,3.619999885559082,342000
2024-08-23 00:00:00+00:00,3.619999885559082,3.799999952316284,3.5799999237060547,3.7799999713897705,912400
2024-08-26 00:00:00+00:00,3.799999952316284,3.890000104904175,3.75,3.7699999809265137,525800
2024-08-27 00:00:00+00:00,3.7300000190734863,3.799999952316284,3.6500000953674316,3.759999990463257,842000
2024-08-28 00:00:00+00:00,3.7699999809265137,3.8299999237060547,3.7049999237060547,3.819999933242798,408500
2024-08-29 00:00:00+00:00,3.819999933242798,3.875,3.75,3.819999933242798,752800
2024-08-30 00:00:00+00:00,3.819999933242798,3.9000000953674316,3.4700000286102295,3.869999885559082,577800
2024-09-03 00:00:00+00:00,3.819999933242798,3.8299999237060547,3.6700000762939453,3.740000009536743,513400
2024-09-04 00:00:00+00:00,3.7200000286102295,3.8499999046325684,3.4600000381469727,3.8399999141693115,584800
2024-09-05 00:00:00+00:00,3.8499999046325684,3.9200000762939453,3.809999942779541,3.9100000858306885,439600
2024-09-06 00:00:00+00:00,3.9000000953674316,3.9600000381469727,3.7100000381469727,3.740000009536743,550300
2024-09-09 00:00:00+00:00,3.7200000286102295,3.7200000286102295,3.25,3.390000104904175,1369400
2024-09-10 00:00:00+00:00,3.380000114440918,3.630000114440918,3.3499999046325684,3.619999885559082,536100
2024-09-11 00:00:00+00:00,3.640000104904175,3.6700000762939453,3.509999990463257,3.630000114440918,409200
2024-09-12 00:00:00+00:00,3.640000104904175,3.694999933242798,3.569999933242798,3.6700000762939453,711200
2024-09-13 00:00:00+00:00,3.740000009536743,3.930000066757202,3.734999895095825,3.9100000858306885,512000
2024-09-16 00:00:00+00:00,3.9100000858306885,3.9600000381469727,3.75,3.9100000858306885,495600
2024-09-17 00:00:00+00:00,3.9700000286102295,3.9700000286102295,3.8450000286102295,3.9100000858306885,579200
2024-09-18 00:00:00+00:00,3.9000000953674316,4.099999904632568,3.6600000858306885,3.890000104904175,614400
2024-09-19 00:00:00+00:00,4.050000190734863,4.050000190734863,3.9100000858306885,4.0,536700
2024-09-20 00:00:00+00:00,3.940000057220459,4.0,3.8299999237060547,3.859999895095825,4060900
2024-09-23 00:00:00+00:00,3.859999895095825,3.930000066757202,3.5999999046325684,3.5999999046325684,436200
2024-09-24 00:00:00+00:00,3.619999885559082,3.7300000190734863,3.5799999237060547,3.700000047683716,408100
2024-09-25 00:00:00+00:00,3.700000047683716,3.700000047683716,3.5199999809265137,3.5399999618530273,732600
2024-09-26 00:00:00+00:00,3.5999999046325684,3.609999895095825,3.4800000190734863,3.5,467200
2024-09-27 00:00:00+00:00,3.5399999618530273,3.5950000286102295,3.484999895095825,3.509999990463257,379400
2024-09-30 00:00:00+00:00,3.4700000286102295,3.490000009536743,3.299999952316284,3.430000066757202,1142100
2024-10-01 00:00:00+00:00,3.4000000953674316,3.4049999713897705,3.309999942779541,3.319999933242798,486800
2024-10-02 00:00:00+00:00,3.2899999618530273,3.3499999046325684,3.25,3.2899999618530273,331500
2024-10-03 00:00:00+00:00,3.240000009536743,3.2699999809265137,2.990000009536743,3.130000114440918,623100
2024-10-04 00:00:00+00:00,3.190000057220459,3.2100000381469727,3.059999942779541,3.059999942779541,468500
2024-10-07 00:00:00+00:00,3.059999942779541,3.0899999141693115,2.950000047683716,3.049999952316284,1395000
2024-10-08 00:00:00+00:00,3.049999952316284,3.1600000858306885,3.0350000858306885,3.140000104904175,359000
2024-10-09 00:00:00+00:00,3.130000114440918,3.200000047683716,3.069999933242798,3.0999999046325684,377300
2024-10-10 00:00:00+00:00,3.0899999141693115,3.119999885559082,3.0299999713897705,3.059999942779541,231900
2024-10-11 00:00:00+00:00,3.049999952316284,3.1649999618530273,3.0399999618530273,3.1600000858306885,237600
2024-10-14 00:00:00+00:00,3.1500000953674316,3.2750000953674316,3.119999885559082,3.2699999809265137,244800
2024-10-15 00:00:00+00:00,3.2699999809265137,3.309999942779541,3.180000066757202,3.190000057220459,406800
2024-10-16 00:00:00+00:00,3.240000009536743,3.299999952316284,3.1700000762939453,3.180000066757202,380700
2024-10-17 00:00:00+00:00,3.1600000858306885,3.200000047683716,3.055000066757202,3.1600000858306885,649500
2024-10-18 00:00:00+00:00,3.180000066757202,3.3499999046325684,3.119999885559082,3.140000104904175,559100
2024-10-21 00:00:00+00:00,3.119999885559082,3.1549999713897705,2.994999885559082,3.0199999809265137,403800
2024-10-22 00:00:00+00:00,3.0,3.130000114440918,3.0,3.119999885559082,454500
2024-10-23 00:00:00+00:00,3.0899999141693115,3.134999990463257,2.9800000190734863,3.059999942779541,295900
2024-10-24 00:00:00+00:00,3.0899999141693115,3.1449999809265137,3.0799999237060547,3.0999999046325684,240900
2024-10-25 00:00:00+00:00,3.140000104904175,3.1600000858306885,3.071000099182129,3.0999999046325684,236500
2024-10-28 00:00:00+00:00,3.1600000858306885,3.240000009536743,3.1600000858306885,3.1700000762939453,254100
2024-10-29 00:00:00+00:00,3.140000104904175,3.1500000953674316,3.049999952316284,3.109999895095825,240200
2024-10-30 00:00:00+00:00,3.0999999046325684,3.200000047683716,3.059999942779541,3.1500000953674316,259500
2024-10-31 00:00:00+00:00,3.1700000762939453,3.184999942779541,3.059999942779541,3.059999942779541,316000
2024-11-01 00:00:00+00:00,3.069999933242798,3.2699999809265137,3.069999933242798,3.2100000381469727,433000
2024-11-04 00:00:00+00:00,3.2100000381469727,3.299999952316284,3.1600000858306885,3.2300000190734863,258900
2024-11-05 00:00:00+00:00,3.2300000190734863,3.2899999618530273,3.180000066757202,3.2699999809265137,319200
2024-11-06 00:00:00+00:00,3.4600000381469727,3.559999942779541,3.259999990463257,3.3499999046325684,870100
2024-11-07 00:00:00+00:00,3.25,3.740000009536743,2.9200000762939453,3.7300000190734863,955400
2024-11-08 00:00:00+00:00,3.630000114440918,4.039999961853027,3.559999942779541,3.690000057220459,1297900
2024-11-11 00:00:00+00:00,3.7200000286102295,3.7249999046325684,3.2899999618530273,3.299999952316284,659200
2024-11-12 00:00:00+00:00,3.240000009536743,3.390000104904175,3.2100000381469727,3.2950000762939453,747500
2024-11-13 00:00:00+00:00,3.369999885559082,3.5899999141693115,3.240000009536743,3.2799999713897705,760100
2024-11-14 00:00:00+00:00,3.309999942779541,3.4000000953674316,3.2200000286102295,3.240000009536743,1039300
2024-11-15 00:00:00+00:00,3.2699999809265137,3.299999952316284,3.0450000762939453,3.0999999046325684,828400
2024-11-18 00:00:00+00:00,3.0999999046325684,3.249000072479248,3.0999999046325684,3.2200000286102295,383700
2024-11-19 00:00:00+00:00,3.1700000762939453,3.380000114440918,3.1649999618530273,3.369999885559082,311500
2024-11-20 00:00:00+00:00,3.369999885559082,3.4000000953674316,3.2950000762939453,3.390000104904175,343200
2024-11-21 00:00:00+00:00,3.3949999809265137,3.490000009536743,3.319999933242798,3.440000057220459,352800
2024-11-22 00:00:00+00:00,3.450000047683716,3.6050000190734863,3.390000104904175,3.5999999046325684,530200
2024-11-25 00:00:00+00:00,3.5999999046325684,3.755000114440918,3.5799999237060547,3.5999999046325684,620300
2024-11-26 00:00:00+00:00,3.5799999237060547,3.5999999046325684,3.490000009536743,3.549999952316284,291000
2024-11-27 00:00:00+00:00,3.5899999141693115,3.6600000858306885,3.5,3.509999990463257,248500
2024-11-29 00:00:00+00:00,3.549999952316284,3.5999999046325684,3.509999990463257,3.559999942779541,184100
2024-12-02 00:00:00+00:00,3.5299999713897705,3.7200000286102295,3.505000114440918,3.7100000381469727,651200
2024-12-03 00:00:00+00:00,3.7200000286102295,3.7200000286102295,3.5799999237060547,3.640000104904175,379600
2024-12-04 00:00:00+00:00,3.640000104904175,3.640000104904175,3.559999942779541,3.569999933242798,347100
2024-12-05 00:00:00+00:00,3.569999933242798,3.569999933242798,3.444999933242798,3.450000047683716,534000
2024-12-06 00:00:00+00:00,3.4800000190734863,3.549999952316284,3.4600000381469727,3.5199999809265137,287700
2024-12-09 00:00:00+00:00,3.5399999618530273,3.619999885559082,3.4200000762939453,3.440000057220459,214500
2024-12-10 00:00:00+00:00,3.390000104904175,3.5250000953674316,3.3399999141693115,3.490000009536743,348400
2024-12-11 00:00:00+00:00,3.5299999713897705,3.5399999618530273,3.434999942779541,3.450000047683716,634700
2024-12-12 00:00:00+00:00,3.440000057220459,3.4800000190734863,3.380000114440918,3.4700000286102295,290600
2024-12-13 00:00:00+00:00,3.430000066757202,3.4700000286102295,3.359999895095825,3.450000047683716,261400
2024-12-16 00:00:00+00:00,3.430000066757202,3.450000047683716,3.265000104904175,3.309999942779541,419300
2024-12-17 00:00:00+00:00,3.2899999618530273,3.3350000381469727,3.2049999237060547,3.2899999618530273,338700
2024-12-18 00:00:00+00:00,3.2899999618530273,3.369999885559082,3.0450000762939453,3.119999885559082,378900
2024-12-19 00:00:00+00:00,3.1500000953674316,3.178999900817871,3.0850000381469727,3.130000114440918,265100
2024-12-20 00:00:00+00:00,3.0999999046325684,3.194999933242798,3.059999942779541,3.109999895095825,647400
2024-12-23 00:00:00+00:00,3.1700000762939453,3.1700000762939453,2.9700000286102295,2.990000009536743,206000
2024-12-24 00:00:00+00:00,3.0,3.049999952316284,2.9600000381469727,3.049999952316284,104800
2024-12-26 00:00:00+00:00,3.0199999809265137,3.069999933242798,3.0,3.0299999713897705,195800
2024-12-27 00:00:00+00:00,2.990000009536743,3.015000104904175,2.8299999237060547,2.9700000286102295,349900
2024-12-30 00:00:00+00:00,2.930000066757202,2.934999942779541,2.8610000610351562,2.9100000858306885,141300
2024-12-31 00:00:00+00:00,2.950000047683716,2.9800000190734863,2.875,2.9200000762939453,260400
2025-01-02 00:00:00+00:00,2.930000066757202,2.934999942779541,2.7100000381469727,2.809999942779541,479400
2025-01-03 00:00:00+00:00,2.809999942779541,2.8499999046325684,2.759999990463257,2.8399999141693115,263900
2025-01-06 00:00:00+00:00,2.7799999713897705,2.8550000190734863,2.640000104904175,2.6500000953674316,283900
2025-01-07 00:00:00+00:00,2.6700000762939453,2.7200000286102295,2.625,2.6600000858306885,433400
2025-01-08 00:00:00+00:00,2.680000066757202,2.680000066757202,2.555000066757202,2.630000114440918,436700
2025-01-10 00:00:00+00:00,2.5799999237060547,2.5850000381469727,2.380000114440918,2.380000114440918,381300
2025-01-13 00:00:00+00:00,2.380000114440918,2.450000047683716,2.2799999713897705,2.299999952316284,646300
2025-01-14 00:00:00+00:00,2.359999895095825,2.359999895095825,2.2200000286102295,2.299999952316284,583000
2025-01-15 00:00:00+00:00,2.369999885559082,2.430000066757202,2.3299999237060547,2.380000114440918,453300
2025-01-16 00:00:00+00:00,2.380000114440918,2.450000047683716,2.2850000858306885,2.430000066757202,599200
