"('date', '')","('open', 'APA')","('high', 'APA')","('low', 'APA')","('close', 'APA')","('volume', 'APA')"
2024-02-27 00:00:00+00:00,27.943992733275294,28.524402965295977,27.803571018145064,28.271644592285156,6607000
2024-02-28 00:00:00+00:00,28.252918681865903,28.543123771797262,27.82229010386434,28.03760528564453,4815100
2024-02-29 00:00:00+00:00,28.16866844858905,28.365258496944655,27.73803982250306,27.88782501220703,6496200
2024-03-01 00:00:00+00:00,28.281004869493522,28.71163349193384,28.028246493113148,28.46823501586914,6267000
2024-03-04 00:00:00+00:00,28.711632834856704,28.720994520517138,28.075052494418806,28.112499237060547,6582400
2024-03-05 00:00:00+00:00,28.11249957641423,28.73971823876302,28.0001611326919,28.51504135131836,5866600
2024-03-06 00:00:00+00:00,28.93630855397408,28.9924768835811,28.468234974277884,28.67418670654297,4716100
2024-03-07 00:00:00+00:00,28.580573076536943,28.94566989294572,28.47759631885899,28.599294662475586,4730900
2024-03-08 00:00:00+00:00,28.599294854431577,29.14226013259416,28.580573268367278,28.842693328857422,5703600
2024-03-11 00:00:00+00:00,28.646101754941533,29.2452353304454,28.477594990441347,29.20779037475586,4475600
2024-03-12 00:00:00+00:00,29.357574807370185,29.479273149615786,28.926946195570977,29.432466506958008,4969000
2024-03-13 00:00:00+00:00,29.816287795710238,30.79924339798846,29.80692610971989,30.480953216552734,7910400
2024-03-14 00:00:00+00:00,30.65881804775855,30.84604818517454,30.22819123148427,30.396697998046875,8569100
2024-03-15 00:00:00+00:00,30.181385796183577,30.73371275952104,29.825648877987078,29.956708908081055,22213300
2024-03-18 00:00:00+00:00,30.18138442853311,30.77115453723094,30.022237562689217,30.27499771118164,5540000
2024-03-19 00:00:00+00:00,30.321802147646284,31.183059284081047,30.246912241196664,31.02391242980957,7294800
2024-03-20 00:00:00+00:00,30.6775433181938,31.80092064113244,30.537119813657192,31.632413864135742,5679200
2024-03-21 00:00:00+00:00,31.64177041226411,31.941337190494103,31.323480264005028,31.744747161865234,4453300
2024-03-22 00:00:00+00:00,31.68858511615955,31.857091918186683,31.276681584048006,31.323488235473633,5746400
2024-03-25 00:00:00+00:00,31.510715199461764,32.52175590853883,31.473268453691897,32.38133239746094,12154200
2024-03-26 00:00:00+00:00,32.31579624478126,32.577916273186716,30.714985663675005,30.780515670776367,11751200
2024-03-27 00:00:00+00:00,30.64009612427399,31.58560675588548,30.471589349751508,31.557519912719727,7795100
2024-03-28 00:00:00+00:00,31.922614543949486,32.512388214320225,31.744747881318588,32.18473815917969,26801600
2024-04-01 00:00:00+00:00,32.325163938991615,33.22386802803378,32.11921396891643,33.16769790649414,8326100
2024-04-02 00:00:00+00:00,33.28939237939615,33.43917577353138,32.577918578915416,33.083438873291016,7179800
2024-04-03 00:00:00+00:00,33.29875211434135,33.61704227169296,32.652811899915044,32.96173858642578,9794900
2024-04-04 00:00:00+00:00,33.1115277849545,33.551518142552304,32.75579439522536,33.16769790649414,6932700
2024-04-05 00:00:00+00:00,33.074077038073504,33.57023383252749,32.77450669621565,33.4578971862793,6055800
2024-04-08 00:00:00+00:00,33.44853340502099,33.748100172976635,32.69961648513188,32.80259323120117,6294700
2024-04-09 00:00:00+00:00,32.886847276247906,33.07407740280468,32.32515689657758,32.66217041015625,6547500
2024-04-10 00:00:00+00:00,32.27835094742884,32.92429114817839,32.18473766770898,32.811954498291016,5797100
2024-04-11 00:00:00+00:00,32.98046481258906,32.989828284240666,31.960064240768343,32.20346450805664,4740100
2024-04-12 00:00:00+00:00,32.624728768274345,32.99918907989777,31.491991503734873,31.566884994506836,7068500
2024-04-15 00:00:00+00:00,31.39837568903928,31.71666585701429,30.892855380293454,31.042638778686523,8170400
2024-04-16 00:00:00+00:00,30.696269173484048,30.864775964112667,30.059688758024446,30.424785614013672,6090500
2024-04-17 00:00:00+00:00,30.42478447727943,30.78052141877303,30.087770908613727,30.20010757446289,5993700
2024-04-18 00:00:00+00:00,30.312446285533067,30.649459837233856,30.069046022141144,30.3592529296875,5679700
2024-04-19 00:00:00+00:00,30.340381401210113,31.085683926027553,30.330948786467307,30.52906608581543,4814400
2024-04-22 00:00:00+00:00,30.40642067498391,30.812091489605308,29.972448417111128,30.632843017578125,4376100
2024-04-23 00:00:00+00:00,30.29321252519583,30.547936321317415,29.915843138602114,30.246042251586914,6781900
2024-04-24 00:00:00+00:00,30.170567493851813,30.36868480599754,29.849804588961057,30.23660659790039,4522200
2024-04-25 00:00:00+00:00,30.274342301427406,30.604537800340943,29.746027703735233,30.52906608581543,8115800
2024-04-26 00:00:00+00:00,30.434724579604968,30.746054875992826,30.208305817560465,30.651714324951172,4801300
2024-04-29 00:00:00+00:00,30.57623667598719,30.972474877674962,30.55736784744386,30.868698120117188,4261800
2024-04-30 00:00:00+00:00,30.623406303936523,30.651711345586822,29.632816218839764,29.66111946105957,6414000
2024-05-01 00:00:00+00:00,29.330921253263394,29.595079440801246,28.444106151714593,28.774303436279297,7638600
2024-05-02 00:00:00+00:00,28.415808836917197,29.0762017025316,27.264835380663204,27.528993606567383,13332100
2024-05-03 00:00:00+00:00,27.613899899207233,28.10447866120446,27.283702586346383,27.60446548461914,9600800
2024-05-06 00:00:00+00:00,27.802581710364922,28.500712167831235,27.7459770244705,28.227121353149414,6306600
2024-05-07 00:00:00+00:00,28.236557405152535,28.849779969630205,28.236557405152535,28.54788589477539,5697700
2024-05-08 00:00:00+00:00,28.31202917724812,29.000725217952642,28.179950977504927,28.78373908996582,5898000
2024-05-09 00:00:00+00:00,28.915818731797128,29.161108114575054,28.72713583695837,29.13280487060547,4542200
2024-05-10 00:00:00+00:00,29.22714694359536,29.368659563254717,28.60448997754972,28.661094665527344,4247700
2024-05-13 00:00:00+00:00,28.632792216745532,28.887516002854394,28.20825257323076,28.49127960205078,3969600
2024-05-14 00:00:00+00:00,28.39693735523608,28.698831414121614,28.245990325793315,28.462976455688477,4327300
2024-05-15 00:00:00+00:00,28.444107282024003,28.868646921824716,28.02900205637781,28.812042236328125,5164300
2024-05-16 00:00:00+00:00,28.81204233252387,28.915817289709015,28.49127944792139,28.78373908996582,4447500
2024-05-17 00:00:00+00:00,28.78374052546694,29.25545046170973,28.613924660510637,29.13280487060547,3786300
2024-05-20 00:00:00+00:00,29.227147789929074,29.51017483687402,29.0007272320315,29.151674270629883,4427400
2024-05-21 00:00:00+00:00,28.79317440845001,29.359226681375183,28.783739993967693,28.981857299804688,5116200
2024-05-22 00:00:00+00:00,28.887518815814765,28.991293783666528,28.189386489735465,28.425241470336914,6192000
2024-05-23 00:00:00+00:00,28.632794696017044,28.802610568127058,27.689374783788676,27.849756240844727,5294300
2024-05-24 00:00:00+00:00,28.057307438097116,28.245992136712875,27.67993984029624,27.698808670043945,3933600
2024-05-28 00:00:00+00:00,27.93466399719972,28.330900429763926,27.878057507240072,28.142215728759766,4687800
2024-05-29 00:00:00+00:00,28.113911685127594,28.27429313659586,27.104452702122302,27.51955795288086,7221000
2024-05-30 00:00:00+00:00,27.51012162996065,28.17051621947704,27.51012162996065,28.047870635986328,5419800
2024-05-31 00:00:00+00:00,28.16108270805276,28.906383449235026,28.113910636186443,28.802608489990234,14922000
2024-06-03 00:00:00+00:00,28.91581570316371,28.962987771505563,27.585593966240484,27.77427864074707,8022900
2024-06-04 00:00:00+00:00,27.48182119979652,27.604466795836814,27.047848904714073,27.321439743041992,5729600
2024-06-05 00:00:00+00:00,27.43465015448425,27.58559719196838,27.189360768714888,27.359176635742188,4674600
2024-06-06 00:00:00+00:00,27.29313709733677,27.679939099661805,27.17992592131039,27.576162338256836,3577800
2024-06-07 00:00:00+00:00,27.33087601524266,27.698811028934465,27.07615398967854,27.217666625976562,3621600
2024-06-10 00:00:00+00:00,27.34974257612518,28.076176328094913,27.2365331962573,27.802583694458008,4277800
2024-06-11 00:00:00+00:00,27.519555026326444,28.066738426187506,27.349739178191903,28.010133743286133,4158400
2024-06-12 00:00:00+00:00,28.37806849073576,28.764870478121487,27.5101221728245,27.670503616333008,6211700
2024-06-13 00:00:00+00:00,27.42521642348287,27.576163464730435,26.613874727204205,26.953506469726562,5387400
2024-06-14 00:00:00+00:00,26.56670213935169,26.689347724334972,25.8119669988027,26.245939254760742,9514600
2024-06-17 00:00:00+00:00,26.321414181441938,26.604441223910285,25.95348100560676,26.35915184020996,5541200
2024-06-18 00:00:00+00:00,26.415756225585938,26.953505260840757,26.311979464596202,26.415756225585938,5601300
2024-06-20 00:00:00+00:00,26.453492491274684,26.86859591451929,25.63271646001147,26.698780059814453,4879400
2024-06-21 00:00:00+00:00,26.698779140690576,26.811990306406592,26.406319511783977,26.500661849975586,12078500
2024-06-24 00:00:00+00:00,26.651611462554143,27.84975513538895,26.632742633195186,27.67993927001953,6535800
2024-06-25 00:00:00+00:00,27.613900436283135,27.651636295938854,27.085584005658063,27.359176635742188,5178300
2024-06-26 00:00:00+00:00,27.321438673053972,27.349741917054217,26.745953773827136,27.01954460144043,5614400
2024-06-27 00:00:00+00:00,27.349741251389617,27.491253869085366,27.15162394650168,27.425214767456055,4154100
2024-06-28 00:00:00+00:00,27.727106572405216,27.87805359223832,27.30256875391102,27.77427864074707,11159700
2024-07-01 00:00:00+00:00,28.066742446709302,28.255427149316596,27.44408544730819,27.95353126525879,5428600
2024-07-02 00:00:00+00:00,28.03843860834941,28.236557721839024,27.330873687686275,27.698808670043945,5906900
2024-07-03 00:00:00+00:00,27.87805617741552,28.217687903249807,27.679938870299242,27.764846801757812,2035800
2024-07-05 00:00:00+00:00,27.64220246927459,27.78371689442858,26.8591640208795,26.981809616088867,8165200
2024-07-08 00:00:00+00:00,26.79312569853031,27.245966833851444,26.78369128328228,27.20823097229004,2914300
2024-07-09 00:00:00+00:00,27.000675082863655,27.56672551525042,26.849726261539352,27.161056518554688,3304600
2024-07-10 00:00:00+00:00,27.161057854401264,27.302570469457887,26.94406992525521,27.142189025878906,3212400
2024-07-11 00:00:00+00:00,27.283702756094947,28.198819383666258,27.09501806202037,28.10447883605957,4277200
2024-07-12 00:00:00+00:00,28.274293899536133,28.444109770311893,27.764848086639518,28.274293899536133,4201800
2024-07-15 00:00:00+00:00,28.27429162459332,29.896974881951508,28.255424595582348,29.67998695373535,6388800
2024-07-16 00:00:00+00:00,29.387526435290624,29.8969739914537,29.132802657209083,29.87810516357422,4852600
2024-07-17 00:00:00+00:00,30.095093947903813,30.670578853687594,30.038489258688983,30.396989822387695,4858200
2024-07-18 00:00:00+00:00,30.51963087527069,31.274369638497223,30.161132122054767,30.330949783325195,6462600
2024-07-19 00:00:00+00:00,30.27434311326204,30.425290145221876,29.75546291582893,30.198867797851562,4457200
2024-07-22 00:00:00+00:00,30.075259271775852,30.217887627819753,29.552294678264495,29.732955932617188,4602800
2024-07-23 00:00:00+00:00,29.542783911136443,29.628360193273203,29.114904314047394,29.18146324157715,3814300
2024-07-24 00:00:00+00:00,29.42868720728124,29.561805079514304,28.696535282809418,28.7916202545166,3846800
2024-07-25 00:00:00+00:00,28.70604176190289,29.970666892007262,28.648989695092876,29.742464065551758,3953800
2024-07-26 00:00:00+00:00,29.799514318136733,30.027717144587413,29.352617343036844,29.6759033203125,3493100
2024-07-29 00:00:00+00:00,29.618852253704127,29.809022177321328,28.801125934777684,29.267040252685547,3323600
2024-07-30 00:00:00+00:00,29.219496325287313,29.732954021413097,29.076869792006185,29.504751205444336,4077700
2024-07-31 00:00:00+00:00,30.06575305559699,30.265429856611565,29.63787160543015,29.656888961791992,5897600
2024-08-01 00:00:00+00:00,31.187748253980196,31.76776489766728,29.21949731283233,29.55229377746582,9326100
2024-08-02 00:00:00+00:00,29.18146562507549,29.22900720188137,26.90894234457541,27.184688568115234,8733700
2024-08-05 00:00:00+00:00,26.319417226352478,26.54762004573998,25.492180419177334,26.233840942382812,15324200
2024-08-06 00:00:00+00:00,26.110229947499793,26.813857574247578,25.777435302734375,25.777435302734375,6236600
2024-08-07 00:00:00+00:00,26.32892711243946,26.671230450436106,25.67284284308733,25.69186019897461,6786800
2024-08-08 00:00:00+00:00,25.863011504337397,27.07058452634368,25.834485471907723,27.05156898498535,4667100
2024-08-09 00:00:00+00:00,27.05157044239873,27.270264595357432,26.604671644897596,26.927959442138672,4063900
2024-08-12 00:00:00+00:00,26.994519574456532,27.85028249554477,26.994519574456532,27.755197525024414,4282800
2024-08-13 00:00:00+00:00,27.33682259857256,27.745686670222035,27.099111097715408,27.49846649169922,3913300
2024-08-14 00:00:00+00:00,27.717160912267463,27.78371984299277,27.365348903120882,27.526992797851562,3807700
2024-08-15 00:00:00+00:00,27.660111631816704,28.192584909935476,27.660111631816704,28.030941009521484,5336300
2024-08-16 00:00:00+00:00,27.517484561719908,27.92634864398848,27.498467205894656,27.812246322631836,3230100
2024-08-19 00:00:00+00:00,27.86929648264186,28.411278426671924,27.75519597526441,27.87880516052246,4001800
2024-08-20 00:00:00+00:00,27.736180337928506,27.80273927362156,26.775825575626605,26.937469482421875,4312200
2024-08-21 00:00:00+00:00,27.232229060622878,27.317805346342013,26.661722907288407,26.68073844909668,3738100
2024-08-22 00:00:00+00:00,26.756806243421636,26.965993527122688,26.509586062244388,26.54762077331543,3957100
2024-08-23 00:00:00+00:00,26.690247209586826,27.165670214570117,26.652214312257478,27.070585250854492,3948500
2024-08-26 00:00:00+00:00,27.57453646096392,27.679130110649,27.0896047400535,27.555519104003906,4352800
2024-08-27 00:00:00+00:00,27.39387340980832,27.479449696950244,26.80434989126937,27.03255271911621,4577900
2024-08-28 00:00:00+00:00,26.67123003116995,27.289281392626762,26.642705811382303,27.16567039489746,3879300
2024-08-29 00:00:00+00:00,27.336824017510683,28.02143252262026,26.985010179999215,27.897823333740234,4703300
2024-08-30 00:00:00+00:00,27.479450154839306,27.526993544929734,26.956485559008854,27.089603424072266,6069000
2024-09-03 00:00:00+00:00,26.528604203462272,26.57614759370914,25.359064007312757,25.425622940063477,6062100
2024-09-04 00:00:00+00:00,25.32102691007035,25.634806001764534,24.588876905180413,24.617401123046875,6476700
2024-09-05 00:00:00+00:00,25.007251040695653,25.026268397453602,24.42723616833789,24.693471908569336,15356200
2024-09-06 00:00:00+00:00,24.67445502837947,25.064301752818125,23.866235545910968,23.999353408813477,5689800
2024-09-09 00:00:00+00:00,24.056404318871532,24.113456387610803,23.561965751628925,23.695083618164062,7208100
2024-09-10 00:00:00+00:00,23.609505786615188,23.657047360531198,22.24979573491778,22.677677154541016,10400700
2024-09-11 00:00:00+00:00,22.772764050218807,22.839322984792453,21.60322200844279,22.44947624206543,10967200
2024-09-12 00:00:00+00:00,22.64915185234062,22.867846001157563,22.173728843471693,22.535051345825195,6513100
2024-09-13 00:00:00+00:00,22.801288973813676,23.286220700979232,22.56357744953223,22.763256072998047,6081100
2024-09-16 00:00:00+00:00,22.848829367605727,23.4383528548275,22.848829367605727,23.238676071166992,6050200
2024-09-17 00:00:00+00:00,23.191135242361216,24.04689816270994,23.191135242361216,24.00886344909668,4939000
2024-09-18 00:00:00+00:00,23.866235188245565,24.398708445470678,23.666556583289374,23.875743865966797,5330700
2024-09-19 00:00:00+00:00,24.39870788948296,24.569860457375302,24.037387212283967,24.113454818725586,4540700
2024-09-20 00:00:00+00:00,24.008863921667086,24.008863921667086,23.485899294355903,23.837711334228516,8764000
2024-09-23 00:00:00+00:00,23.97082583988225,24.58887716627431,23.818690630996596,24.18952178955078,4227300
2024-09-24 00:00:00+00:00,24.674455211689008,24.731505465700362,24.0754211969877,24.094438552856445,3469200
2024-09-25 00:00:00+00:00,24.027878530454117,24.113454814384884,23.324252717597105,23.362285614013672,4781400
2024-09-26 00:00:00+00:00,22.85833915046944,23.077033299415792,21.89798445435456,22.0120849609375,8566800
2024-09-27 00:00:00+00:00,22.31635501435324,23.381303334589628,22.211763187376278,23.32425308227539,9083800
2024-09-30 00:00:00+00:00,23.181624729424367,23.84721765622342,22.94391322893825,23.257692337036133,8179300
2024-10-01 00:00:00+00:00,23.019980910801348,24.702978774934348,22.91538908349457,24.39870834350586,11307500
2024-10-02 00:00:00+00:00,24.997742526819376,25.11184303264998,24.189523053874094,24.493793487548828,7116700
2024-10-03 00:00:00+00:00,24.56986028460082,25.444638659325424,24.351166144318366,25.22594451904297,6452200
2024-10-04 00:00:00+00:00,25.663335627387195,25.82497953444945,25.168895227714998,25.56825065612793,6617900
2024-10-07 00:00:00+00:00,25.748909358945365,26.12924739255564,25.549232571398022,25.644315719604492,5725800
2024-10-08 00:00:00+00:00,24.96921730041504,25.083317809932666,24.218048056111915,24.96921730041504,5100900
2024-10-09 00:00:00+00:00,24.617403373272595,25.140369782962654,24.427235253599303,25.035776138305664,4144000
2024-10-10 00:00:00+00:00,25.235453917653363,25.67284221071785,25.045283990654553,25.539724349975586,3636100
2024-10-11 00:00:00+00:00,25.43513043460493,25.882027400561796,25.254469187262867,25.73940086364746,4185100
2024-10-14 00:00:00+00:00,25.482671648510987,25.653824215824617,25.235453288607733,25.387588500976562,3769200
2024-10-15 00:00:00+00:00,24.42723560989808,24.436744288059675,23.58098138946547,23.628524780273438,8377000
2024-10-16 00:00:00+00:00,23.72360865314819,23.885252547243514,23.476388473143874,23.58098030090332,4495900
2024-10-17 00:00:00+00:00,23.495405004766447,23.780659907678054,23.390813172600947,23.695083618164062,3817000
2024-10-18 00:00:00+00:00,23.75213385906295,23.951812472340805,23.45737209179983,23.92328643798828,4528100
2024-10-21 00:00:00+00:00,24.199031654109323,24.484284731366927,23.83770915508187,23.875743865966797,4432800
2024-10-22 00:00:00+00:00,24.058220879056677,24.39436406235447,23.866140368481496,24.183074951171875,3616300
2024-10-23 00:00:00+00:00,24.039012658310593,24.096636624819325,23.23226979985687,23.5203914642334,5747800
2024-10-24 00:00:00+00:00,23.827722451463742,23.837326751478926,23.424351009990573,23.693265914916992,3091000
2024-10-25 00:00:00+00:00,23.92376482982898,24.0678256736774,23.578017339126347,23.83732795715332,4566800
2024-10-28 00:00:00+00:00,22.857710403912975,23.184249280983128,22.713649565636835,22.76167106628418,5675200
2024-10-29 00:00:00+00:00,22.761672057852863,22.886524301309013,22.243050819266486,22.38711166381836,4844200
2024-10-30 00:00:00+00:00,22.59840301072429,22.963357278813813,22.425529261480232,22.5407772064209,5116700
2024-10-31 00:00:00+00:00,22.723254310648215,22.963356323086877,22.511965199162066,22.665630340576172,5569500
2024-11-01 00:00:00+00:00,22.809692412155815,23.0305858358757,22.022158061966255,22.175823211669922,5213500
2024-11-04 00:00:00+00:00,22.454340450574776,22.838505153963922,22.32948820425645,22.608007431030273,4859700
2024-11-05 00:00:00+00:00,22.79048115659002,22.896126621646545,22.454337993818875,22.636816024780273,4792200
2024-11-06 00:00:00+00:00,22.93454351968133,23.96218167602933,22.752067308371572,23.750890731811523,9324600
2024-11-07 00:00:00+00:00,23.86614004064398,23.904555409498133,21.04253990429512,21.061748504638672,20140800
2024-11-08 00:00:00+00:00,21.100165391136958,21.369080319789727,20.31263103873688,20.908084869384766,11740000
2024-11-11 00:00:00+00:00,20.812041855134407,21.417098101392455,20.533522650209022,21.292245864868164,8421400
2024-11-12 00:00:00+00:00,21.30184965372159,21.657199586571124,20.984915088175818,21.00412368774414,6880700
2024-11-13 00:00:00+00:00,21.032935957814065,21.38828774281358,20.514316562647693,21.14818572998047,6715000
2024-11-14 00:00:00+00:00,21.436306276566444,21.753240843435947,21.24422577557962,21.70522117614746,7416000
2024-11-15 00:00:00+00:00,21.801262923721165,22.291069404985883,21.35947427919207,21.49393081665039,7335700
2024-11-18 00:00:00+00:00,21.74363636603669,22.012551263421543,21.455514700993028,21.570762634277344,5568200
2024-11-19 00:00:00+00:00,21.37868195825336,21.58997105541776,21.023330197924334,21.052143096923828,7203500
2024-11-20 00:00:00+00:00,21.080958040787614,21.551557779097337,21.080958040787614,21.253829956054688,4697700
2024-11-21 00:00:00+00:00,21.388286203297124,21.695616464508777,21.3306604054453,21.551555633544922,5505200
2024-11-22 00:00:00+00:00,21.407496693918734,22.07978124175689,21.388288092937728,21.868492126464844,12820800
2024-11-25 00:00:00+00:00,21.887697342288043,22.070173527886755,21.551554204440453,21.77244758605957,7440400
2024-11-26 00:00:00+00:00,21.858887066788093,21.93571963621062,21.36907874978212,21.628389358520508,4680200
2024-11-27 00:00:00+00:00,21.64759795883438,22.22384131358686,21.47472421967545,21.628389358520508,4679600
2024-11-29 00:00:00+00:00,21.68601422064178,21.782055394333078,21.570764445845622,21.75324249267578,2770600
2024-12-02 00:00:00+00:00,21.666804008783693,21.849282042048074,21.119371740823443,21.455514907836914,5728000
2024-12-03 00:00:00+00:00,21.695616153370203,21.849281281772306,21.436305562254347,21.532346725463867,5016100
2024-12-04 00:00:00+00:00,21.426701907374657,21.78205367239083,21.071351974191366,21.32105827331543,7094300
2024-12-05 00:00:00+00:00,21.40749562053451,21.68601299346205,20.956102679278995,20.975311279296875,6727100
2024-12-06 00:00:00+00:00,20.91768887456537,20.9945214485468,20.12055023257067,20.571941375732422,8629900
2024-12-09 00:00:00+00:00,21.02333022144576,21.8108644766512,20.773623925335986,21.369077682495117,9011600
2024-12-10 00:00:00+00:00,21.42670275925214,21.65720046795391,21.138581081333164,21.37868309020996,4631600
2024-12-11 00:00:00+00:00,21.49393081665039,21.561160917212487,21.10976797260309,21.49393081665039,7055800
2024-12-12 00:00:00+00:00,21.37868340265096,22.11819804043912,21.301850831960824,22.031761169433594,6257900
2024-12-13 00:00:00+00:00,22.108592577759296,22.18542514440994,21.782053711535838,21.954927444458008,4064500
2024-12-16 00:00:00+00:00,21.820469071639657,21.83967767125411,20.956102239151058,21.071352005004883,7115800
2024-12-17 00:00:00+00:00,20.65837568607835,20.840853713570304,19.640343749236365,20.21658706665039,10229200
2024-12-18 00:00:00+00:00,20.39906493407399,20.639166925056735,19.938069551027,20.014902114868164,8738800
2024-12-19 00:00:00+00:00,20.427878309347484,20.514315174665793,19.515489989579915,19.66915512084961,6377400
2024-12-20 00:00:00+00:00,19.649947067510254,20.52392004466256,19.630740299442476,20.206985473632812,14247600
2024-12-23 00:00:00+00:00,20.024506051810686,20.850455640192305,20.005297453239937,20.74481201171875,12387700
2024-12-24 00:00:00+00:00,20.898478221951255,21.07135195440038,20.45668959104428,21.00412368774414,2081900
2024-12-26 00:00:00+00:00,20.975311279296875,21.100163515747237,20.71600067455429,20.975311279296875,2909400
2024-12-27 00:00:00+00:00,21.071353205590416,21.340266288183102,20.936894832461086,21.21541404724121,3861300
2024-12-30 00:00:00+00:00,21.340264399044827,21.868489880780775,21.07135134025756,21.532346725463867,4485700
2024-12-31 00:00:00+00:00,21.609182285200248,22.396716635389808,21.532349710348413,22.175823211669922,5921100
2025-01-02 00:00:00+00:00,22.617609427055783,22.867315746304413,22.223842262964908,22.4543399810791,4663200
2025-01-03 00:00:00+00:00,22.425527621621058,22.5599841581641,22.14700841668713,22.492755889892578,3983500
2025-01-06 00:00:00+00:00,22.86731408449515,23.453163553689617,22.57919241574899,22.72325325012207,7644500
2025-01-07 00:00:00+00:00,22.86731408449515,23.26108121997025,22.61760778339313,22.72325325012207,5483300
2025-01-08 00:00:00+00:00,22.569588421878446,22.79048182636757,22.473547253716635,22.742462158203125,4305900
2025-01-10 00:00:00+00:00,23.289894435342653,23.501183539832304,22.69444065820576,22.742462158203125,5845600
2025-01-13 00:00:00+00:00,23.07860400924292,23.875742545221375,22.93454134933358,23.414745330810547,7030500
2025-01-14 00:00:00+00:00,23.26108041037777,24.04861648575099,23.184247845930727,23.866138458251953,6654600
2025-01-15 00:00:00+00:00,24.077428648242087,24.692089191790483,23.942972112299106,24.442384719848633,8306800
2025-01-16 00:00:00+00:00,24.26951040043648,24.807338363108794,23.99099120344277,24.154260635375977,6157800
