"('date', '')","('open', 'CB')","('high', 'CB')","('low', 'CB')","('close', 'CB')","('volume', 'CB')"
1993-05-10 00:00:00+00:00,5.516515254974365,5.538759438491927,5.427539539154261,5.516515254974365,288900
1993-05-11 00:00:00+00:00,5.494269956297903,5.538757801055908,5.494269956297903,5.538757801055908,396000
1993-05-12 00:00:00+00:00,5.516513624114445,5.538757801055908,5.494269956297903,5.538757801055908,428400
1993-05-13 00:00:00+00:00,5.516516645840673,5.516516645840673,5.360808849334717,5.360808849334717,135300
1993-05-14 00:00:00+00:00,5.33856466020878,5.383052529335453,5.33856466020878,5.360808849334717,402600
1993-05-17 00:00:00+00:00,5.360808316302704,5.360808316302704,5.271832077771178,5.316319942474365,121800
1993-05-18 00:00:00+00:00,5.316319942474365,5.316319942474365,5.294076264685346,5.316319942474365,91200
1993-05-19 00:00:00+00:00,5.271832014010944,5.449783979796604,5.271832014010944,5.427540302276611,201600
1993-05-20 00:00:00+00:00,5.4497824741152945,5.4497824741152945,5.338562589868045,5.383050441741943,138900
1993-05-21 00:00:00+00:00,5.40529671846139,5.40529671846139,5.360808849334717,5.360808849334717,244500
1993-05-24 00:00:00+00:00,5.360808849334717,5.383052529335453,5.33856466020878,5.360808849334717,162600
1993-05-25 00:00:00+00:00,5.294076175829151,5.33856403978565,5.27183198928833,5.27183198928833,30300
1993-05-26 00:00:00+00:00,5.294074740624787,5.294074740624787,5.116122314790759,5.160610675811768,139500
1993-05-27 00:00:00+00:00,5.205099700333236,5.2495875622516435,5.138367652893066,5.138367652893066,398400
1993-05-28 00:00:00+00:00,5.1606131952033545,5.1606131952033545,5.0716369388484726,5.093881130218506,262800
1993-06-01 00:00:00+00:00,5.093880867008968,5.138368738325019,5.049392486567692,5.07163667678833,204000
1993-06-02 00:00:00+00:00,5.071636113136895,5.116123979508654,5.027148246765137,5.027148246765137,305700
1993-06-03 00:00:00+00:00,5.027149153941357,5.027149153941357,4.98266077041626,4.98266077041626,487800
1993-06-04 00:00:00+00:00,4.982659247521362,5.027147617449078,4.93817138671875,4.93817138671875,240300
1993-06-07 00:00:00+00:00,4.893685219189289,4.938173095385233,4.804708957672119,4.804708957672119,318600
1993-06-08 00:00:00+00:00,4.760220660829515,4.760220660829515,4.693488597869873,4.693488597869873,428700
1993-06-09 00:00:00+00:00,4.693487467737688,4.737975329290258,4.648999097060004,4.715731143951416,1035300
1993-06-10 00:00:00+00:00,4.693488597869873,4.715732279439596,4.649000216479955,4.693488597869873,211200
1993-06-11 00:00:00+00:00,4.626755237579346,4.67124309736974,4.604511053121602,4.626755237579346,1272600
1993-06-14 00:00:00+00:00,4.626755537398298,4.671243400071556,4.626755537398298,4.648999214172363,33300
1993-06-15 00:00:00+00:00,4.671242340751316,4.715730193335849,4.537778273872707,4.604510307312012,552600
1993-06-16 00:00:00+00:00,4.604510991717254,4.626755175878357,4.582266807556152,4.582266807556152,379500
1993-06-17 00:00:00+00:00,4.604510991717254,4.626755175878357,4.582266807556152,4.582266807556152,489900
1993-06-18 00:00:00+00:00,4.626755237579346,4.67124309736974,4.604511053121602,4.626755237579346,551700
1993-06-21 00:00:00+00:00,4.649001017803211,4.760221481323242,4.582268943341321,4.760221481323242,480300
1993-06-22 00:00:00+00:00,4.871440887451172,4.9381729544025585,4.849196695425621,4.871440887451172,938700
1993-06-23 00:00:00+00:00,4.84919648195158,4.938172737011555,4.84919648195158,4.8936848640441895,346200
1993-06-24 00:00:00+00:00,4.911542753483985,4.956192970275878,4.889217389596475,4.956192970275879,459300
1993-06-25 00:00:00+00:00,5.000844293675487,5.134795484675574,5.000844293675487,5.112470626831055,234900
1993-06-28 00:00:00+00:00,5.134799003601074,5.179449771856184,5.134799003601074,5.134799003601074,41400
1993-06-29 00:00:00+00:00,5.179444789886475,5.179444789886475,5.134794064579705,5.179444789886475,312000
1993-06-30 00:00:00+00:00,5.179448540758125,5.313399791717529,5.179448540758125,5.313399791717529,32700
1993-07-01 00:00:00+00:00,5.31339807291016,5.3580483051251,5.268747329711913,5.268747329711914,377700
1993-07-02 00:00:00+00:00,5.268747329711913,5.268747329711913,5.224097097496973,5.268747329711914,45000
1993-07-06 00:00:00+00:00,5.224097107788122,5.224097107788122,5.2017717361450195,5.2017717361450195,157800
1993-07-07 00:00:00+00:00,5.179447528442468,5.179447528442468,5.090146541595459,5.090146541595459,438000
1993-07-08 00:00:00+00:00,5.112470626831055,5.112470626831055,5.090145258003293,5.112470626831055,189900
1993-07-09 00:00:00+00:00,5.112469212909422,5.179444789886475,5.112469212909422,5.179444789886475,200400
1993-07-12 00:00:00+00:00,5.179446865282032,5.268747329711913,5.179446865282032,5.268747329711914,108000
1993-07-13 00:00:00+00:00,5.246420720774685,5.291070938110352,5.246420720774685,5.291070938110352,166500
1993-07-14 00:00:00+00:00,5.268744599950598,5.268744599950598,5.224094390869141,5.224094390869141,1323300
1993-07-15 00:00:00+00:00,5.224097097496973,5.268747329711913,5.224097097496973,5.268747329711914,41100
1993-07-16 00:00:00+00:00,5.2464197509013895,5.268744599950598,5.224094390869141,5.224094390869141,75300
1993-07-19 00:00:00+00:00,5.268744599950598,5.268744599950598,5.224094390869141,5.224094390869141,64200
1993-07-20 00:00:00+00:00,5.224094390869141,5.2464197509013895,5.201769030836892,5.224094390869141,89700
1993-07-21 00:00:00+00:00,5.157124387728629,5.179449771856184,5.134799003601074,5.134799003601074,61800
1993-07-22 00:00:00+00:00,5.134795186953628,5.157120554486936,5.067819595336914,5.067819595336914,27600
1993-07-23 00:00:00+00:00,5.045494079589844,5.09014429783967,5.045494079589844,5.045494079589844,48600
1993-07-26 00:00:00+00:00,5.04549630366364,5.090146541595459,5.00084555474845,5.090146541595459,60600
1993-07-27 00:00:00+00:00,5.045496322569816,5.134796798768075,5.0231709480285645,5.0231709480285645,52800
1993-07-28 00:00:00+00:00,4.978518496723533,5.045494079589844,4.978518496723533,5.045494079589844,75300
1993-07-29 00:00:00+00:00,5.090144962870223,5.090144962870223,5.023169371253509,5.067819595336914,48900
1993-07-30 00:00:00+00:00,5.045496322569816,5.045496322569816,5.0231709480285645,5.0231709480285645,3300
1993-08-02 00:00:00+00:00,5.02316889032871,5.067819110137244,5.000843524932861,5.000843524932861,113400
1993-08-03 00:00:00+00:00,5.023170929206045,5.112471916053054,5.023170929206045,5.090146541595459,67500
1993-08-04 00:00:00+00:00,5.090145111083984,5.157120704650879,5.06781974290061,5.157120704650879,123300
1993-08-05 00:00:00+00:00,5.179444181787683,5.224094390869141,5.179444181787683,5.224094390869141,21600
1993-08-06 00:00:00+00:00,5.268746666326828,5.469673452470435,5.268746666326828,5.447348594665527,221100
1993-08-09 00:00:00+00:00,5.536649350955506,5.8268771171569815,5.514324491928425,5.826877117156982,508200
1993-08-10 00:00:00+00:00,5.826878569846929,5.893854185592296,5.7599029541015625,5.7599029541015625,232800
1993-08-11 00:00:00+00:00,5.782225131988525,5.782225131988525,5.737574405528785,5.782225131988525,213600
1993-08-12 00:00:00+00:00,5.8045499842352815,5.826875347465151,5.759899768758656,5.782225131988525,153600
1993-08-13 00:00:00+00:00,5.759899768758656,5.782225131988525,5.759899768758656,5.782225131988525,279000
1993-08-16 00:00:00+00:00,5.782229117959334,5.871529610471744,5.782229117959334,5.804553985595703,370500
1993-08-17 00:00:00+00:00,5.8268771171569815,5.849202487167332,5.804551747146632,5.826877117156982,689700
1993-08-18 00:00:00+00:00,5.782226096720533,5.983152866363525,5.782226096720533,5.983152866363525,408300
1993-08-19 00:00:00+00:00,6.027806291403449,6.3180341720581055,6.027806291403449,6.3180341720581055,197100
1993-08-20 00:00:00+00:00,6.295703460772832,6.429654598236084,6.273378100867944,6.429654598236084,353700
1993-08-23 00:00:00+00:00,6.429655662818481,6.429655662818481,6.251054286956787,6.251054286956787,379200
1993-08-24 00:00:00+00:00,6.2064017585852875,6.2064017585852875,6.00547507743343,6.072450637817383,1358400
1993-08-25 00:00:00+00:00,6.094780288204686,6.161755895767375,6.072454915356012,6.139430522918701,549600
1993-08-26 00:00:00+00:00,6.117105661053361,6.161755895767375,6.117105661053361,6.139430522918701,600300
1993-08-27 00:00:00+00:00,6.139427318649093,6.139427318649093,6.0947771072387695,6.0947771072387695,103200
1993-08-30 00:00:00+00:00,6.094780569874442,6.184081554412842,6.094780569874442,6.184081554412842,188700
1993-08-31 00:00:00+00:00,6.184081254670599,6.228731489283925,6.184081254670599,6.206406116485596,68400
1993-09-01 00:00:00+00:00,6.2064105350744345,6.22873592376709,6.16176026867282,6.22873592376709,149400
1993-09-02 00:00:00+00:00,6.270081289074061,6.292554870170828,6.225134641256053,6.247607707977295,280800
1993-09-03 00:00:00+00:00,6.2026650686253,6.247611745490052,6.2026650686253,6.2251386642456055,120900
1993-09-07 00:00:00+00:00,6.2251386642456055,6.2251386642456055,6.2026650686253,6.2251386642456055,172500
1993-09-08 00:00:00+00:00,6.180186271667481,6.247606487410673,6.180186271667481,6.1801862716674805,20400
1993-09-09 00:00:00+00:00,6.135237693786621,6.15771126339078,6.112764124182461,6.135237693786621,540600
1993-09-10 00:00:00+00:00,6.11276934287812,6.11276934287812,6.090296268463135,6.090296268463135,19800
1993-09-13 00:00:00+00:00,6.112766716065016,6.112766716065016,6.022873428283129,6.067820072174072,53700
1993-09-14 00:00:00+00:00,6.045346944916545,6.067820525729606,6.022873878479004,6.022873878479004,54300
1993-09-15 00:00:00+00:00,6.022873428283129,6.0902936513072845,6.022873428283129,6.067820072174072,247200
1993-09-16 00:00:00+00:00,6.090296779282194,6.090296779282194,6.045349597930907,6.045349597930908,218700
1993-09-17 00:00:00+00:00,6.022873878479004,6.067820525729606,6.022873878479004,6.022873878479004,216000
1993-09-20 00:00:00+00:00,6.067820525729606,6.067820525729606,6.022873878479004,6.022873878479004,792900
1993-09-21 00:00:00+00:00,6.0003997788058046,6.0003997788058046,5.843085755468509,5.888032913208008,1635300
1993-09-22 00:00:00+00:00,5.932982700274875,5.977929367454739,5.888036033095012,5.91050910949707,1178100
1993-09-23 00:00:00+00:00,5.88803625439424,6.000403183755034,5.88803625439424,5.977929592132568,1326000
1993-09-24 00:00:00+00:00,5.950875887954482,5.973417256475446,5.8381700772037535,5.9057936668396,283800
1993-09-27 00:00:00+00:00,5.90579746369052,5.973421096801757,5.90579746369052,5.973421096801758,161400
1993-09-28 00:00:00+00:00,5.973419999017964,5.973419999017964,5.950878620147705,5.950878620147705,1001400
1993-09-29 00:00:00+00:00,5.950878620147705,5.973419999017964,5.950878620147705,5.950878620147705,89700
1993-09-30 00:00:00+00:00,5.928338330776015,5.973421096801757,5.928338330776015,5.973421096801758,20700
1993-10-01 00:00:00+00:00,5.973421096801757,5.973421096801757,5.928338330776015,5.973421096801758,600900
1993-10-04 00:00:00+00:00,5.995958502419833,6.086123466491699,5.995958502419833,6.086123466491699,161700
1993-10-05 00:00:00+00:00,6.08612359926242,6.08612359926242,6.01850000371506,6.041041374206543,104100
1993-10-06 00:00:00+00:00,6.04104457150872,6.04104457150872,6.018503189086914,6.018503189086914,537900
1993-10-07 00:00:00+00:00,6.018502240831201,6.018502240831201,5.928337241277445,5.950878620147705,170100
1993-10-08 00:00:00+00:00,5.950877998491961,5.995960235595703,5.950877998491961,5.995960235595703,277200
1993-10-11 00:00:00+00:00,5.973421096801757,5.995961963887252,5.973421096801757,5.973421096801758,25500
1993-10-12 00:00:00+00:00,5.995960235595703,6.018501612111188,5.973419375007446,5.995960235595703,72000
1993-10-13 00:00:00+00:00,5.995960861960942,5.995960861960942,5.950878620147705,5.950878620147705,224700
1993-10-14 00:00:00+00:00,5.995961963887252,5.995961963887252,5.973421096801757,5.973421096801758,107400
1993-10-15 00:00:00+00:00,5.995960235595703,6.041042988626673,5.973419375007446,5.995960235595703,798600
1993-10-18 00:00:00+00:00,6.041043279939873,6.108666896820068,6.041043279939873,6.108666896820068,172200
1993-10-19 00:00:00+00:00,6.131208551894103,6.3115385641947634,6.131208551894103,6.221373558044434,274800
1993-10-20 00:00:00+00:00,6.243917676897988,6.266458551375613,6.176294021610023,6.1988348960876465,283500
1993-10-21 00:00:00+00:00,6.198828345323329,6.198828345323329,6.108663910841222,6.153746128082275,36000
1993-10-22 00:00:00+00:00,6.108664836491435,6.131205690564093,6.086123466491699,6.086123466491699,21000
1993-10-25 00:00:00+00:00,6.108664969753903,6.108664969753903,6.041041374206543,6.041041374206543,69900
1993-10-26 00:00:00+00:00,6.041040846111292,6.041040846111292,5.883252298318635,5.9057936668396,223800
1993-10-27 00:00:00+00:00,5.9283390045166025,5.9283390045166025,5.883256749294753,5.928339004516602,94800
1993-10-28 00:00:00+00:00,5.9057936668396,5.950875887954482,5.9057936668396,5.9057936668396,105600
1993-10-29 00:00:00+00:00,5.860713005065917,5.860713005065917,5.860713005065917,5.860713005065918,445200
1993-11-01 00:00:00+00:00,5.860714101001974,5.883255481719971,5.815631855493304,5.883255481719971,474000
1993-11-02 00:00:00+00:00,5.905799645268567,5.905799645268567,5.77055232908629,5.793093204498291,351600
1993-11-03 00:00:00+00:00,5.793090168315424,5.793090168315424,5.680384302542334,5.702925682067871,524700
1993-11-04 00:00:00+00:00,5.680385472094181,5.680385472094181,5.545138198949081,5.5902204513549805,137100
1993-11-05 00:00:00+00:00,5.545136600664176,5.545136600664176,5.2746421323390935,5.432430744171143,255900
1993-11-08 00:00:00+00:00,5.454970984517404,5.477512359619141,5.454970984517404,5.477512359619141,37800
1993-11-09 00:00:00+00:00,5.500054361252413,5.522595222994667,5.432430744171143,5.432430744171143,189000
1993-11-10 00:00:00+00:00,5.454970984517404,5.500053734720877,5.432430125342863,5.477512359619141,118800
1993-11-11 00:00:00+00:00,5.477512836456299,5.680383682250977,5.477512836456299,5.680383682250977,146400
1993-11-12 00:00:00+00:00,5.680384302542334,5.702925682067871,5.680384302542334,5.702925682067871,155400
1993-11-15 00:00:00+00:00,5.680382387378467,5.680382387378467,5.6127587875287235,5.635300159454346,174300
1993-11-16 00:00:00+00:00,5.545135826426473,5.5676772009486495,5.454970844264949,5.522594451904297,1303200
1993-11-17 00:00:00+00:00,5.432429503209134,5.477511732322496,5.409888130688884,5.454970359802246,614700
1993-11-18 00:00:00+00:00,5.4549714593922545,5.4549714593922545,5.409889221191406,5.409889221191406,554700
1993-11-19 00:00:00+00:00,5.409889221191406,5.409889221191406,5.364806982990558,5.409889221191406,150300
1993-11-22 00:00:00+00:00,5.40988728969912,5.40988728969912,5.342263698577881,5.342263698577881,73800
1993-11-23 00:00:00+00:00,5.342266226062736,5.364807605743408,5.29718398262869,5.364807605743408,317100
1993-11-24 00:00:00+00:00,5.319724228862469,5.319724228862469,5.252100613597577,5.274641990661621,193200
1993-11-26 00:00:00+00:00,5.297184182417893,5.297184182417893,5.252101421356201,5.252101421356201,16800
1993-11-29 00:00:00+00:00,5.274641990661621,5.342265605926514,5.274641990661621,5.274641990661621,71700
1993-11-30 00:00:00+00:00,5.229560556752674,5.252101421356201,5.229560556752674,5.252101421356201,243000
1993-12-01 00:00:00+00:00,5.2521017038293,5.297184467315673,5.2521017038293,5.297184467315674,222600
1993-12-02 00:00:00+00:00,5.2971814764727405,5.40988728969912,5.2971814764727405,5.342263698577881,234300
1993-12-03 00:00:00+00:00,5.342266226062736,5.364807605743408,5.319724846382063,5.364807605743408,176400
1993-12-06 00:00:00+00:00,5.36480506759398,5.36480506759398,5.319722329561783,5.342263698577881,44100
1993-12-07 00:00:00+00:00,5.342266226062736,5.387348469496781,5.319724846382063,5.364807605743408,126000
1993-12-08 00:00:00+00:00,5.364805901575523,5.454970359802246,5.364805901575523,5.454970359802246,119100
1993-12-09 00:00:00+00:00,5.454971794467547,5.454971794467547,5.364807312527438,5.387348175048828,384000
1993-12-10 00:00:00+00:00,5.387346730559514,5.387346730559514,5.297182272794866,5.319723129272461,75900
1993-12-13 00:00:00+00:00,5.274640900390137,5.319723129272461,5.274640900390137,5.319723129272461,130200
1993-12-14 00:00:00+00:00,5.319724228862469,5.342265605926514,5.274641990661621,5.274641990661621,63000
1993-12-15 00:00:00+00:00,5.2746406949917795,5.2746406949917795,5.207017096338038,5.22955846786499,319200
1993-12-16 00:00:00+00:00,5.2295600906712805,5.2295600906712805,5.116853713989258,5.116853713989258,326400
1993-12-17 00:00:00+00:00,5.161933898925781,5.184474750288629,5.094310312983204,5.161933898925781,564600
1993-12-20 00:00:00+00:00,5.1619358018816515,5.1619358018816515,5.0943121910095215,5.0943121910095215,176100
1993-12-21 00:00:00+00:00,5.139394426281872,5.139394426281872,5.071770815409742,5.0943121910095215,173400
1993-12-22 00:00:00+00:00,5.071772085992913,5.184477960372533,5.071772085992913,5.139395713806152,33600
1993-12-23 00:00:00+00:00,5.139396506248027,5.2070201444881326,5.11685512152552,5.184478759765625,123000
1993-12-27 00:00:00+00:00,5.179954500749282,5.338293370868855,5.179954500749282,5.315673828125,70500
1993-12-28 00:00:00+00:00,5.315672870832872,5.45139217376709,5.293052814434485,5.45139217376709,44100
1993-12-29 00:00:00+00:00,5.451391070803675,5.451391070803675,5.338291329422918,5.428771018981934,544800
1993-12-30 00:00:00+00:00,5.428770708529028,5.564489976242254,5.4061506580008505,5.519250392913818,102600
1993-12-31 00:00:00+00:00,5.564488916511995,5.654968583665366,5.564488916511995,5.632348537445068,64200
1994-01-03 00:00:00+00:00,5.609732151031494,5.609732151031494,5.519252942577026,5.609732151031494,217200
1994-01-04 00:00:00+00:00,5.564489823800546,5.564489823800546,5.496630191802978,5.4966301918029785,86700
1994-01-05 00:00:00+00:00,5.496630209248241,5.564489841461182,5.474010159267958,5.564489841461182,390000
1994-01-06 00:00:00+00:00,5.587110206071859,5.609729739598023,5.451390934003133,5.474010467529297,219900
1994-01-07 00:00:00+00:00,5.519251338230444,5.541870874904891,5.3835320472717285,5.3835320472717285,149400
1994-01-10 00:00:00+00:00,5.406150321002237,5.406150321002237,5.247811530358984,5.338290691375732,87300
1994-01-11 00:00:00+00:00,5.383529984547738,5.383529984547738,5.315670365069102,5.360909938812256,246000
1994-01-12 00:00:00+00:00,5.338289893076774,5.360909938812256,5.315670365069102,5.360909938812256,115200
1994-01-13 00:00:00+00:00,5.360913431340857,5.360913431340857,5.315673828125,5.315673828125,36600
1994-01-14 00:00:00+00:00,5.338291329422918,5.428771018981934,5.315671795329126,5.428771018981934,50700
1994-01-17 00:00:00+00:00,5.383533491812859,5.406153034556714,5.315673828125,5.315673828125,335700
1994-01-18 00:00:00+00:00,5.270432949066162,5.315673063502692,5.270432949066162,5.270432949066162,75600
1994-01-19 00:00:00+00:00,5.2930537676529985,5.315673828125,5.2930537676529985,5.315673828125,356400
1994-01-20 00:00:00+00:00,5.293053639399541,5.293053639399541,5.225193977355957,5.225193977355957,230700
1994-01-21 00:00:00+00:00,5.225193835555163,5.225193835555163,5.202573776245117,5.202573776245117,141600
1994-01-24 00:00:00+00:00,5.225193835555163,5.225193835555163,5.157334175353148,5.202573776245117,144300
1994-01-25 00:00:00+00:00,5.225193977355957,5.247814037279864,5.202573917432051,5.225193977355957,64500
1994-01-26 00:00:00+00:00,5.2251923905659945,5.247812443620627,5.1347126960754395,5.1347126960754395,111300
1994-01-27 00:00:00+00:00,5.112093160748784,5.157332749130072,5.021613466258229,5.1347126960754395,9475200
1994-01-28 00:00:00+00:00,5.134714267719525,5.179954387675982,5.112094725469433,5.157334327697754,1242900
1994-01-31 00:00:00+00:00,5.157334327697754,5.202573929926075,5.112094725469433,5.157334327697754,600600
1994-02-01 00:00:00+00:00,5.179952802184705,5.202572337511361,5.1347126960754395,5.1347126960754395,810600
1994-02-02 00:00:00+00:00,5.134714267719525,5.179954387675982,5.112094725469433,5.157334327697754,656100
1994-02-03 00:00:00+00:00,5.157332749130072,5.157332749130072,5.112093160748784,5.1347126960754395,178200
1994-02-04 00:00:00+00:00,5.134710880344436,5.157330925400192,5.02161169052124,5.02161169052124,148800
1994-02-07 00:00:00+00:00,4.998991645465483,5.0442317355769966,4.9537520730817635,5.02161169052124,160500
1994-02-08 00:00:00+00:00,5.021613591337856,5.0668531808459845,4.93113389459361,4.95375394821167,918900
1994-02-09 00:00:00+00:00,4.998991327560399,5.044231414794922,4.998991327560399,5.044231414794922,360900
1994-02-10 00:00:00+00:00,5.066855092723418,5.089475154876709,5.044235548298311,5.089475154876709,333300
1994-02-11 00:00:00+00:00,5.08947291958318,5.112092971801758,5.066852867364602,5.112092971801758,316200
1994-02-14 00:00:00+00:00,5.112094725469433,5.202573929926075,5.112094725469433,5.157334327697754,573300
1994-02-15 00:00:00+00:00,5.202570240319899,5.202570240319899,5.089471056093739,5.179950714111328,665100
1994-02-16 00:00:00+00:00,5.157334327697754,5.179954387675982,5.134714267719525,5.157334327697754,179400
1994-02-17 00:00:00+00:00,5.179952802184705,5.179952802184705,5.1347126960754395,5.1347126960754395,241500
1994-02-18 00:00:00+00:00,5.134712506292377,5.134712506292377,5.08947291958318,5.112092971801758,257100
1994-02-22 00:00:00+00:00,5.06685126290496,5.112091353016473,5.02161169052124,5.02161169052124,192000
1994-02-23 00:00:00+00:00,5.06685126290496,5.06685126290496,4.976372118137521,5.02161169052124,469200
1994-02-24 00:00:00+00:00,4.998991645465483,5.0442317355769966,4.998991645465483,5.02161169052124,114600
1994-02-25 00:00:00+00:00,5.021615383484705,5.044235445175559,4.931135654449463,4.931135654449463,1286100
1994-02-28 00:00:00+00:00,4.931135166639106,4.998994827270508,4.931135166639106,4.998994827270508,390900
1994-03-01 00:00:00+00:00,5.021612604459127,5.021612604459127,4.8632732957065254,4.88589334487915,508800
1994-03-02 00:00:00+00:00,4.863272637884018,4.863272637884018,4.795413017272949,4.795413017272949,165000
1994-03-03 00:00:00+00:00,4.818032897324147,4.840652942657471,4.7727933243853,4.840652942657471,555000
1994-03-04 00:00:00+00:00,4.818034648895264,4.840654702451989,4.7954145953385385,4.818034648895264,399600
1994-03-07 00:00:00+00:00,4.840654702451989,4.8632742382807255,4.772795059509802,4.818034648895264,926700
1994-03-08 00:00:00+00:00,4.79541521804695,4.8180352745410016,4.7049360275268555,4.7049360275268555,669000
1994-03-09 00:00:00+00:00,4.659696567376254,4.727556228637695,4.659696567376254,4.727556228637695,418200
1994-03-10 00:00:00+00:00,4.72755339666188,4.818033063385911,4.72755339666188,4.795413017272949,123900
1994-03-11 00:00:00+00:00,4.772796347964075,4.795415889899137,4.704936686702634,4.727556228637695,70800
1994-03-14 00:00:00+00:00,4.750174196969192,4.772794246673584,4.70493461528831,4.772794246673584,82500
1994-03-15 00:00:00+00:00,4.750175334138217,4.863274574279785,4.704935741627194,4.863274574279785,165900
1994-03-16 00:00:00+00:00,4.818033063385911,4.818033063385911,4.772793488887805,4.795413017272949,173400
1994-03-17 00:00:00+00:00,4.840652942657471,4.840652942657471,4.7954128519908235,4.840652942657471,100800
1994-03-18 00:00:00+00:00,4.795413665916537,4.88589334487915,4.795413665916537,4.88589334487915,158700
1994-03-21 00:00:00+00:00,4.885892515596319,4.908512560929642,4.840652942657471,4.840652942657471,94500
1994-03-22 00:00:00+00:00,4.88589334487915,4.88589334487915,4.840653764261788,4.88589334487915,139200
1994-03-23 00:00:00+00:00,4.908512560929642,4.908512560929642,4.840652942657471,4.840652942657471,233400
1994-03-24 00:00:00+00:00,4.885892515596319,4.885892515596319,4.840652942657471,4.840652942657471,139500
1994-03-25 00:00:00+00:00,4.8134089962914,4.836113929748535,4.790704582504986,4.836113929748535,118200
1994-03-28 00:00:00+00:00,4.881523276992084,4.881523276992084,4.836113929748535,4.836113929748535,91200
1994-03-29 00:00:00+00:00,4.813407250084411,4.9042264312948625,4.813407250084411,4.858817100524902,429600
1994-03-30 00:00:00+00:00,4.858817100524902,4.9042264312948625,4.858817100524902,4.858817100524902,401700
1994-03-31 00:00:00+00:00,4.858818712919624,4.858818712919624,4.450133041356405,4.677180290222168,484500
1994-04-04 00:00:00+00:00,4.631769983893709,4.677179320316194,4.586360647471224,4.609065055847168,302100
1994-04-05 00:00:00+00:00,4.654474332554283,4.9042264312948625,4.654474332554283,4.858817100524902,584100
1994-04-06 00:00:00+00:00,4.858817100524902,4.858817100524902,4.790702844534696,4.858817100524902,224100
1994-04-07 00:00:00+00:00,4.881523595815288,5.085866451263428,4.881523595815288,5.085866451263428,86100
1994-04-08 00:00:00+00:00,5.085865317247087,5.153979587208748,5.085865317247087,5.131275177001953,80400
