"('date', '')","('open', 'BGY')","('high', 'BGY')","('low', 'BGY')","('close', 'BGY')","('volume', 'BGY')"
2024-02-06 00:00:00+00:00,4.571458763418454,4.623703956604004,4.571458763418454,4.623703956604004,173500
2024-02-07 00:00:00+00:00,4.632412433624268,4.65853482677031,4.606289625270271,4.632412433624268,240500
2024-02-08 00:00:00+00:00,4.614997366457588,4.632412433624268,4.606289625270271,4.632412433624268,93700
2024-02-09 00:00:00+00:00,4.641120433807373,4.641120433807373,4.606290294414328,4.641120433807373,200500
2024-02-12 00:00:00+00:00,4.667242267451609,4.6759495928703405,4.63241213536083,4.658534526824951,177800
2024-02-13 00:00:00+00:00,4.597583059714409,4.614998129761478,4.571460247039795,4.571460247039795,110700
2024-02-14 00:00:00+00:00,4.601258700807845,4.636315876523698,4.601258700807845,4.6187872886657715,306800
2024-02-15 00:00:00+00:00,4.61002249363829,4.653843747576315,4.61002249363829,4.627551078796387,372600
2024-02-16 00:00:00+00:00,4.627551078796387,4.653843747576315,4.618786577260121,4.627551078796387,254000
2024-02-20 00:00:00+00:00,4.627551261795748,4.6626084334983,4.627551261795748,4.63631534576416,162700
2024-02-21 00:00:00+00:00,4.6275510277671295,4.662608197696739,4.6275510277671295,4.645079612731934,195100
2024-02-22 00:00:00+00:00,4.680137580260826,4.715194756164956,4.680137580260826,4.697666168212891,120100
2024-02-23 00:00:00+00:00,4.697665164268115,4.723957831619917,4.697665164268115,4.715193748474121,140000
2024-02-26 00:00:00+00:00,4.715194756164956,4.723958841183737,4.680137580260826,4.697666168212891,118800
2024-02-27 00:00:00+00:00,4.688901241667188,4.6976657438086535,4.6801371574401855,4.6801371574401855,141800
2024-02-28 00:00:00+00:00,4.645080511983593,4.688901773921846,4.6100233352671856,4.662609100341797,221100
2024-02-29 00:00:00+00:00,4.6976657438086535,4.715194330177122,4.653844068930251,4.6801371574401855,159600
2024-03-01 00:00:00+00:00,4.671373077327543,4.723958841183737,4.662608992308761,4.697666168212891,167300
2024-03-04 00:00:00+00:00,4.697664593281672,4.750250339508057,4.671371511211299,4.750250339508057,194600
2024-03-05 00:00:00+00:00,4.741487429135802,4.759016017087867,4.697666168212891,4.697666168212891,287300
2024-03-06 00:00:00+00:00,4.732722282409668,4.759014949482193,4.732722282409668,4.732722282409668,196800
2024-03-07 00:00:00+00:00,4.759015748489258,4.802837424853378,4.759015748489258,4.785308837890625,150200
2024-03-08 00:00:00+00:00,4.794072576259683,4.8378942494596675,4.759015404865475,4.811601161956787,242900
2024-03-11 00:00:00+00:00,4.820366011816129,4.820366011816129,4.767780250927873,4.785308837890625,71900
2024-03-12 00:00:00+00:00,4.785306749039026,4.864185564896972,4.776542250426234,4.85542106628418,293200
2024-03-13 00:00:00+00:00,4.864187423521074,4.8817160095301,4.837894335550306,4.872951507568359,233800
2024-03-14 00:00:00+00:00,4.867659766068295,4.876478192145792,4.797114039391112,4.80593204498291,254100
2024-03-15 00:00:00+00:00,4.814749979180883,4.814749979180883,4.770658694269203,4.779477119445801,232300
2024-03-18 00:00:00+00:00,4.788296222686768,4.814751083800287,4.779478215972763,4.788296222686768,140100
2024-03-19 00:00:00+00:00,4.7794777292674615,4.7794777292674615,4.753022870847902,4.761841297149658,162900
2024-03-20 00:00:00+00:00,4.761841712729236,4.832387447357178,4.761841712729236,4.832387447357178,128400
2024-03-21 00:00:00+00:00,4.84120613484892,4.876479427609756,4.84120613484892,4.867660999298096,288900
2024-03-22 00:00:00+00:00,4.89411455848081,4.89411455848081,4.8412048436935455,4.85002326965332,237700
2024-03-25 00:00:00+00:00,4.832386902729703,4.858841760476496,4.80593204498291,4.80593204498291,171200
2024-03-26 00:00:00+00:00,4.823567867279053,4.841204296720295,4.823567867279053,4.823567867279053,156900
2024-03-27 00:00:00+00:00,4.8323862922424965,4.850022721683739,4.797113433360012,4.823567867279053,188800
2024-03-28 00:00:00+00:00,4.82356847966381,4.894114626870737,4.805932047983503,4.87647819519043,520500
2024-04-01 00:00:00+00:00,4.88529619773759,4.88529619773759,4.80593204498291,4.80593204498291,131200
2024-04-02 00:00:00+00:00,4.761840952018741,4.761840952018741,4.726568090339658,4.744204521179199,199300
2024-04-03 00:00:00+00:00,4.744205956371293,4.779478828720939,4.744205956371293,4.770660400390625,99100
2024-04-04 00:00:00+00:00,4.779478142801978,4.823569016668504,4.717750414805948,4.735386848449707,288300
2024-04-05 00:00:00+00:00,4.7353862274685445,4.753022658799527,4.717749796137562,4.726568222045898,108000
2024-04-08 00:00:00+00:00,4.75302267074585,4.779477528051661,4.744204665301041,4.75302267074585,184900
2024-04-09 00:00:00+00:00,4.753023282093467,4.797114576445738,4.726568841870701,4.735386848449707,133700
2024-04-10 00:00:00+00:00,4.700113284108259,4.708931709865188,4.656022416780663,4.673658847808838,342600
2024-04-11 00:00:00+00:00,4.664840422051909,4.691295278837012,4.647203991023734,4.673658847808838,459000
2024-04-12 00:00:00+00:00,4.659459188698226,4.659459188698226,4.60620827732575,4.61508321762085,329300
2024-04-15 00:00:00+00:00,4.650583430779696,4.650583430779696,4.579582221638111,4.5884575843811035,334000
2024-04-16 00:00:00+00:00,4.597332563222389,4.597332563222389,4.561831958348131,4.570707321166992,218800
2024-04-17 00:00:00+00:00,4.588457623604121,4.60620792604125,4.570707321166992,4.570707321166992,157200
2024-04-18 00:00:00+00:00,4.561831958348131,4.597332563222389,4.561831958348131,4.570707321166992,176800
2024-04-19 00:00:00+00:00,4.579582300237651,4.579582300237651,4.552957057952881,4.552957057952881,242300
2024-04-22 00:00:00+00:00,4.579582616506441,4.623958587646484,4.552957372382916,4.623958587646484,180000
2024-04-23 00:00:00+00:00,4.64170786896709,4.686083830331805,4.64170786896709,4.668333530426025,198400
2024-04-24 00:00:00+00:00,4.67720890045166,4.694959201995667,4.659458598907654,4.67720890045166,124700
2024-04-25 00:00:00+00:00,4.64170880390884,4.65945910738992,4.597332833605833,4.650583744049072,209800
2024-04-26 00:00:00+00:00,4.67720886226668,4.703834525965601,4.641708259468496,4.6949591636657715,88700
2024-04-29 00:00:00+00:00,4.694959647314445,4.7215853137561945,4.694959647314445,4.7038350105285645,168400
2024-04-30 00:00:00+00:00,4.71270906859021,4.71270906859021,4.659458168872869,4.668333530426025,198400
2024-05-01 00:00:00+00:00,4.686085134883635,4.739336049425414,4.659459466012421,4.712710380554199,179100
2024-05-02 00:00:00+00:00,4.748210556997333,4.748210556997333,4.686084707300935,4.7038350105285645,104200
2024-05-03 00:00:00+00:00,4.739335529982345,4.757085832884126,4.703834924178781,4.730460166931152,145500
2024-05-06 00:00:00+00:00,4.765960141846228,4.8014607429504395,4.765960141846228,4.8014607429504395,195900
2024-05-07 00:00:00+00:00,4.79258580427466,4.819211043502546,4.79258580427466,4.8014607429504395,121900
2024-05-08 00:00:00+00:00,4.774836024112481,4.81033662908576,4.774836024112481,4.792586326599121,122600
2024-05-09 00:00:00+00:00,4.7837094685690325,4.845835719454512,4.7837094685690325,4.828085422515869,117200
2024-05-10 00:00:00+00:00,4.8369626577313145,4.872463268477182,4.828087716645179,4.854712963104248,118800
2024-05-13 00:00:00+00:00,4.8547129688326125,4.890214002821032,4.8547129688326125,4.863588333129883,147900
2024-05-14 00:00:00+00:00,4.85822868347168,4.876089801115808,4.831436794084171,4.85822868347168,345300
2024-05-15 00:00:00+00:00,4.876090156815205,4.9118123947093135,4.8671593844203445,4.902881622314453,364600
2024-05-16 00:00:00+00:00,4.8850207995211266,4.938604585453466,4.8760904524275315,4.920743465423584,299500
2024-05-17 00:00:00+00:00,4.893951416015625,4.920743308125355,4.893951416015625,4.893951416015625,368400
2024-05-20 00:00:00+00:00,4.8760904524275315,4.929673812517179,4.8760904524275315,4.920743465423584,143700
2024-05-21 00:00:00+00:00,4.9028815332178715,4.9207430776830074,4.9028815332178715,4.9118123054504395,101500
2024-05-22 00:00:00+00:00,4.90288176282375,4.911812535474553,4.885020643364822,4.893951416015625,154600
2024-05-23 00:00:00+00:00,4.893950689714691,4.902881035197482,4.8671588015810885,4.876089572906494,178500
2024-05-24 00:00:00+00:00,4.893951676762709,4.947535037994385,4.88502090363608,4.947535037994385,216000
2024-05-28 00:00:00+00:00,4.956465705483349,4.956465705483349,4.911812692487296,4.920743465423584,188000
2024-05-29 00:00:00+00:00,4.893951149495548,4.893951149495548,4.831437021872424,4.840367794036865,180500
2024-05-30 00:00:00+00:00,4.840368130230797,4.858229249957591,4.840368130230797,4.849298477172852,208500
2024-05-31 00:00:00+00:00,4.911812535474553,4.911812535474553,4.85822917709777,4.893951416015625,255200
2024-06-03 00:00:00+00:00,4.920741896963841,4.956464125637339,4.902880356784535,4.9296722412109375,250900
2024-06-04 00:00:00+00:00,4.9296734240729165,4.9296734240729165,4.893951186827962,4.9118123054504395,177600
2024-06-05 00:00:00+00:00,4.902881237701728,5.001117597125585,4.902881237701728,4.974326133728027,343000
2024-06-06 00:00:00+00:00,4.974326133728027,5.001117597125585,4.95646501618211,4.974326133728027,168400
2024-06-07 00:00:00+00:00,4.965395362033752,4.983256479579669,4.95646501618211,4.974326133728027,127200
2024-06-10 00:00:00+00:00,4.983257525561309,4.983257525561309,4.938604935245292,4.965396404266357,147900
2024-06-11 00:00:00+00:00,4.974326825513232,4.974326825513232,4.911812692487296,4.920743465423584,137500
2024-06-12 00:00:00+00:00,4.974326133728027,4.992187251273943,4.965395362033752,4.974326133728027,83800
2024-06-13 00:00:00+00:00,4.974325239974089,4.974325239974089,4.902880356784535,4.9296722412109375,160900
2024-06-14 00:00:00+00:00,4.9063099028704675,4.915295595570152,4.870366275108048,4.888338088989258,86700
2024-06-17 00:00:00+00:00,4.870367051196208,4.9063106846862095,4.852395234451207,4.897324562072754,86300
2024-06-18 00:00:00+00:00,4.888338094281037,4.942253535983031,4.879351973089784,4.915295600891113,237800
2024-06-20 00:00:00+00:00,4.906310081481934,4.924281896017397,4.897323959973273,4.906310081481934,127800
2024-06-21 00:00:00+00:00,4.9063106846862095,4.9063106846862095,4.870367051196208,4.897324562072754,177200
2024-06-24 00:00:00+00:00,4.906309908181702,4.933267414791778,4.897323786990449,4.915295600891113,205500
2024-06-25 00:00:00+00:00,4.924281005874944,4.960224628448486,4.924281005874944,4.960224628448486,126100
2024-06-26 00:00:00+00:00,4.933266697277439,4.969210748332762,4.933266697277439,4.960224628448486,179300
2024-06-27 00:00:00+00:00,4.942254116945472,4.9871838712195515,4.942254116945472,4.969212055206299,214800
2024-06-28 00:00:00+00:00,4.978197926294021,5.01414155960083,4.960226109640616,5.01414155960083,130100
2024-07-01 00:00:00+00:00,5.005156167054344,5.023127984790474,4.960226408473053,4.9961700439453125,211200
2024-07-02 00:00:00+00:00,4.996169742947425,5.01414155960083,4.978197926294021,5.01414155960083,147700
2024-07-03 00:00:00+00:00,5.023127732399848,5.077043182899216,5.023127732399848,5.068057060241699,156300
2024-07-05 00:00:00+00:00,5.086028750439912,5.121972383211212,5.068056934054262,5.077043056488037,85500
2024-07-08 00:00:00+00:00,5.041099674975168,5.068057186656309,5.032113552093506,5.032113552093506,328100
2024-07-09 00:00:00+00:00,5.068056882109845,5.068056882109845,5.014141433505494,5.023127555847168,231200
2024-07-10 00:00:00+00:00,5.041098773092068,5.068056279950348,5.005155144959798,5.059070587158203,221800
2024-07-11 00:00:00+00:00,5.050085117668611,5.095014872873687,5.050085117668611,5.077043056488037,187600
2024-07-12 00:00:00+00:00,5.086028926236335,5.104000743243174,5.068057109229497,5.095015048980713,226400
2024-07-15 00:00:00+00:00,5.107670761906787,5.134790895778573,5.080550196968246,5.116710662841797,306300
2024-07-16 00:00:00+00:00,5.107670785503865,5.143831251544475,5.08959055248356,5.12575101852417,213700
2024-07-17 00:00:00+00:00,5.0895905479455905,5.107670780949775,5.071510314941406,5.071510314941406,148800
2024-07-18 00:00:00+00:00,5.071509346337489,5.080549245579679,5.017268657684326,5.017268657684326,211000
2024-07-19 00:00:00+00:00,5.017269589283154,5.053430055099481,4.999189356374989,5.026309490203857,63300
2024-07-22 00:00:00+00:00,5.06247091293335,5.080551149259057,5.026310440281934,5.06247091293335,191200
2024-07-23 00:00:00+00:00,5.062468541626583,5.062468541626583,4.9991879596612305,5.035348415374756,83900
2024-07-24 00:00:00+00:00,5.017269560417908,5.04438969409075,4.963028430938721,4.963028430938721,105900
2024-07-25 00:00:00+00:00,4.935907844112105,4.97206830640059,4.935907844112105,4.953988075256348,203700
2024-07-26 00:00:00+00:00,4.963027978672306,4.981108640895565,4.95398807862739,4.9720683097839355,129600
2024-07-29 00:00:00+00:00,4.972067838033275,5.008228296915456,4.963027507779394,4.990148067474365,139100
2024-07-30 00:00:00+00:00,5.017270088374904,5.02630999019485,4.981109618961522,4.999189853668213,129600
2024-07-31 00:00:00+00:00,5.062469479099163,5.080549710304039,4.999188885415454,5.044389247894287,120900
2024-08-01 00:00:00+00:00,5.053429116786435,5.071509346337489,4.999188428133272,5.017268657684326,246100
2024-08-02 00:00:00+00:00,4.990148512743285,4.990148512743285,4.899747357471375,4.944947719573975,132700
2024-08-05 00:00:00+00:00,4.782225636938557,4.827426430078133,4.737024843798982,4.8093461990356445,156300
2024-08-06 00:00:00+00:00,4.800306796971904,4.881668067942091,4.791266895234547,4.8726277351379395,138300
2024-08-07 00:00:00+00:00,4.926867958385689,4.935908290308395,4.890707492828369,4.890707492828369,239400
2024-08-08 00:00:00+00:00,4.917827612967862,4.953988075256348,4.917827612967862,4.953988075256348,136900
2024-08-09 00:00:00+00:00,4.944948718659145,5.017270088555307,4.935908816838873,4.981109619140625,91000
2024-08-12 00:00:00+00:00,4.9991879596612305,5.062468541626583,4.981107731804467,5.035348415374756,124400
2024-08-13 00:00:00+00:00,5.035350322546208,5.062470459069962,5.026309989660425,5.053430557250977,68900
2024-08-14 00:00:00+00:00,5.062470459069962,5.080550693774731,5.044390224365193,5.053430557250977,79200
2024-08-15 00:00:00+00:00,5.102545247763575,5.129831342462905,5.102545247763575,5.120736122131348,81700
2024-08-16 00:00:00+00:00,5.129831328867531,5.138926982879639,5.102545234240515,5.138926982879639,103900
2024-08-19 00:00:00+00:00,5.175309181213379,5.175309181213379,5.12983177461051,5.175309181213379,115500
2024-08-20 00:00:00+00:00,5.175308703016598,5.175308703016598,5.129831300615827,5.148022174835205,134800
2024-08-21 00:00:00+00:00,5.138927873180801,5.1935005055940024,5.138927873180801,5.1844048500061035,94500
2024-08-22 00:00:00+00:00,5.193501032774568,5.193501032774568,5.157119274139404,5.157119274139404,83200
2024-08-23 00:00:00+00:00,5.1753086659095136,5.275358690251059,5.1753086659095136,5.257167816162109,242300
2024-08-26 00:00:00+00:00,5.2753596339104805,5.2753596339104805,5.229882223700757,5.248073101043701,119900
2024-08-27 00:00:00+00:00,5.220787048339844,5.248073583716203,5.193500946668252,5.220787048339844,159000
2024-08-28 00:00:00+00:00,5.229881301493858,5.238976955413818,5.184403899303356,5.238976955413818,137500
2024-08-29 00:00:00+00:00,5.238977879224592,5.284454855729589,5.238977879224592,5.248073101043701,159200
2024-08-30 00:00:00+00:00,5.293550491333008,5.293550491333008,5.25716873678403,5.293550491333008,105100
2024-09-03 00:00:00+00:00,5.293550045407954,5.293550045407954,5.229881763458252,5.229881763458252,91300
2024-09-04 00:00:00+00:00,5.211690439301468,5.211690439301468,5.166213037006751,5.193499565124512,187000
2024-09-05 00:00:00+00:00,5.175308703016598,5.184403923273962,5.148022174835205,5.148022174835205,143200
2024-09-06 00:00:00+00:00,5.138926995351937,5.157117869715648,5.093449592590332,5.093449592590332,151000
2024-09-09 00:00:00+00:00,5.102545247763575,5.138926996499119,5.102545247763575,5.120736122131348,145000
2024-09-10 00:00:00+00:00,5.138926996499119,5.138926996499119,5.093449593727362,5.120736122131348,152100
2024-09-11 00:00:00+00:00,5.120736614336494,5.120736614336494,5.066163985987657,5.102545738220215,228700
2024-09-12 00:00:00+00:00,5.111641340121836,5.1844048500061035,5.102546118238667,5.1844048500061035,137200
2024-09-13 00:00:00+00:00,5.1662139725350364,5.211691383065069,5.14802309506397,5.1844048500061035,166300
2024-09-16 00:00:00+00:00,5.18806480431705,5.224664873359616,5.18806480431705,5.197214603424072,124000
2024-09-17 00:00:00+00:00,5.197214419148103,5.224664688110352,5.169764586493077,5.224664688110352,263600
2024-09-18 00:00:00+00:00,5.197213392295031,5.215513422551779,5.169763565063477,5.169763565063477,203000
2024-09-19 00:00:00+00:00,5.206364654237927,5.242964721982776,5.206364654237927,5.224664688110352,235600
2024-09-20 00:00:00+00:00,5.2155144530205275,5.252114520765377,5.197214419148103,5.224664688110352,181800
2024-09-23 00:00:00+00:00,5.215514681664428,5.242964951830074,5.206364882480708,5.233814716339111,91500
2024-09-24 00:00:00+00:00,5.233814716339111,5.279565021179441,5.215514681664428,5.233814716339111,155200
2024-09-25 00:00:00+00:00,5.233814486892952,5.252114520765377,5.224664688110352,5.224664688110352,159100
2024-09-26 00:00:00+00:00,5.252114588168379,5.307015126797443,5.252114588168379,5.27956485748291,115200
2024-09-27 00:00:00+00:00,5.279565354946003,5.334465462440759,5.261265319114417,5.297865390777588,229200
2024-09-30 00:00:00+00:00,5.3070149421691895,5.325314975639819,5.27041487522793,5.3070149421691895,185900
2024-10-01 00:00:00+00:00,5.307015126797443,5.307015126797443,5.2338145540611,5.27956485748291,194000
2024-10-02 00:00:00+00:00,5.261264823375632,5.288715092690164,5.252114588168379,5.27956485748291,131000
2024-10-03 00:00:00+00:00,5.252114543389886,5.252114543389886,5.224664710616615,5.242964744567871,153100
2024-10-04 00:00:00+00:00,5.242964951830074,5.261264986504758,5.233814716339111,5.233814716339111,76700
2024-10-07 00:00:00+00:00,5.233813452808527,5.233813452808527,5.1606133317815335,5.169763565063477,282500
2024-10-08 00:00:00+00:00,5.206364838838334,5.206364838838334,5.160614534381506,5.197214603424072,338900
2024-10-09 00:00:00+00:00,5.188064351810322,5.2246644176606045,5.169764318885181,5.215514183044434,248400
2024-10-10 00:00:00+00:00,5.206364130389285,5.21551392825126,5.188064098358154,5.188064098358154,226000
2024-10-11 00:00:00+00:00,5.197214150119292,5.215514183044434,5.188064351810322,5.215514183044434,285500
2024-10-14 00:00:00+00:00,5.2155144530205275,5.233814486892952,5.206364654237927,5.224664688110352,188700
2024-10-15 00:00:00+00:00,5.209936465655973,5.237551163760482,5.163912554042774,5.173117160797119,229200
2024-10-16 00:00:00+00:00,5.173117486805663,5.182322533060844,5.127093572292048,5.136298179626465,251700
2024-10-17 00:00:00+00:00,5.154708606518014,5.182323310505512,5.127094341451345,5.145503997802734,295400
2024-10-18 00:00:00+00:00,5.154707431793213,5.163912477331551,5.136297779637266,5.154707431793213,157700
2024-10-21 00:00:00+00:00,5.15470758439909,5.219141588312848,5.15470758439909,5.191526889801025,278800
2024-10-22 00:00:00+00:00,5.191527041332215,5.2375513938883715,5.191527041332215,5.228346347808838,430400
2024-10-23 00:00:00+00:00,5.200731858901628,5.200731858901628,5.173117160797119,5.173117160797119,195200
2024-10-24 00:00:00+00:00,5.200731535785301,5.209936141967773,5.173116839396466,5.209936141967773,207600
2024-10-25 00:00:00+00:00,5.219141187070955,5.2651650958247345,5.200731535785301,5.209936141967773,290300
2024-10-28 00:00:00+00:00,5.228346347808838,5.255961047126683,5.21914174065006,5.228346347808838,217600
2024-10-29 00:00:00+00:00,5.237550838356608,5.237550838356608,5.182321884499647,5.209936141967773,146700
2024-10-30 00:00:00+00:00,5.182323310505512,5.20993757557218,5.145503997802734,5.145503997802734,185800
2024-10-31 00:00:00+00:00,5.154707224518327,5.154707224518327,5.044249316024245,5.0534539222717285,274700
2024-11-01 00:00:00+00:00,5.090274664369769,5.154708237526846,5.090274664369769,5.117888927459717,243900
2024-11-04 00:00:00+00:00,5.1178879216869655,5.163912269686523,5.0534539222717285,5.0534539222717285,244900
2024-11-05 00:00:00+00:00,5.071864461511391,5.117888374663744,5.071864461511391,5.099478721618652,155100
2024-11-06 00:00:00+00:00,5.182321493231595,5.2283453985105455,5.007429599761963,5.007429599761963,723900
2024-11-07 00:00:00+00:00,5.025839664608564,5.0626589674399245,5.025839664608564,5.0534539222717285,213400
2024-11-08 00:00:00+00:00,5.035044933517374,5.108683987792429,5.035044933517374,5.090274333953857,243700
2024-11-11 00:00:00+00:00,5.117888428378968,5.274370700364996,5.099478775140656,5.228346347808838,733700
2024-11-12 00:00:00+00:00,5.209936454811325,5.228346107202433,5.05345419002655,5.1086835861206055,391400
2024-11-13 00:00:00+00:00,5.136297823917465,5.14550286953516,4.970610953085549,4.998225212097168,296000
2024-11-14 00:00:00+00:00,4.989019949866248,5.035043855145198,4.989019949866248,5.007429599761963,137500
2024-11-15 00:00:00+00:00,5.029661494613152,5.029661494613152,4.964822676782146,5.011136054992676,262900
2024-11-18 00:00:00+00:00,5.011135427582991,5.11302555357931,4.992609990281957,5.048186302185059,355600
2024-11-19 00:00:00+00:00,5.048186088798931,5.09449990093447,5.029660652280964,5.075974464416504,71400
2024-11-20 00:00:00+00:00,5.066711902618408,5.066711902618408,5.048186464720913,5.066711902618408,68900
2024-11-21 00:00:00+00:00,5.085237247811202,5.27049206509021,5.075974749871951,5.214915752410889,344700
2024-11-22 00:00:00+00:00,5.233441103200224,5.298279912743769,5.159339354189737,5.261229038238525,494900
2024-11-25 00:00:00+00:00,5.363120176460108,5.39090855842578,5.326069294960111,5.372383117675781,291200
2024-11-26 00:00:00+00:00,5.363117753627319,5.363117753627319,5.159337997436523,5.159337997436523,452000
2024-11-27 00:00:00+00:00,5.187127416106235,5.1963903557997515,5.103763167270961,5.113025665283203,498100
2024-11-29 00:00:00+00:00,5.150075060405459,5.159337997436523,5.12228713267456,5.159337997436523,238200
2024-12-02 00:00:00+00:00,5.159340284123582,5.159340284123582,5.103763962348485,5.1500773429870605,352600
2024-12-03 00:00:00+00:00,5.177863429817505,5.205651357548403,5.159337997436523,5.159337997436523,281400
2024-12-04 00:00:00+00:00,5.177865505218506,5.196390945024886,5.140814625605746,5.177865505218506,320900
2024-12-05 00:00:00+00:00,5.16860224995544,5.205653127313584,5.16860224995544,5.196390628814697,255000
2024-12-06 00:00:00+00:00,5.196390052495139,5.242703423215662,5.168601676717826,5.187127113342285,268200
2024-12-09 00:00:00+00:00,5.205653351569009,5.242704230523276,5.205653351569009,5.224178791046143,126800
2024-12-10 00:00:00+00:00,5.233439726960449,5.233439726960449,5.159337997436523,5.159337997436523,224200
2024-12-11 00:00:00+00:00,5.205652549966745,5.205652549966745,5.150076240093367,5.187127113342285,269000
2024-12-12 00:00:00+00:00,5.16860049278644,5.224176789929384,5.113024195643496,5.159337997436523,445100
2024-12-13 00:00:00+00:00,5.16860049278644,5.196388862198486,5.140812565055542,5.159337997436523,307100
2024-12-16 00:00:00+00:00,5.152804847284139,5.180809417402644,5.124800277165633,5.143470287322998,170400
2024-12-17 00:00:00+00:00,5.152804692961618,5.152804692961618,5.059456870558197,5.087460994720459,249200
2024-12-18 00:00:00+00:00,5.0781261853432245,5.106130308128501,4.956773799627011,4.975443363189697,313300
2024-12-19 00:00:00+00:00,4.975443636696099,4.994113201285074,4.882095813751221,4.882095813751221,327000
2024-12-20 00:00:00+00:00,4.8914305693540845,4.98477884115443,4.872761004017525,4.966109275817871,293800
2024-12-23 00:00:00+00:00,5.003448014322085,5.031452137573195,4.984778450448841,5.012782573699951,209400
2024-12-24 00:00:00+00:00,5.040787260942829,5.068791384854345,5.02211769662931,5.059456825256348,157400
2024-12-26 00:00:00+00:00,5.0781263115808235,5.087460871035462,5.012782614928284,5.031452178955078,110200
2024-12-27 00:00:00+00:00,5.03145257222939,5.03145257222939,4.966109315586931,4.984778881072998,135600
2024-12-30 00:00:00+00:00,4.966109235748668,4.984778800934591,4.92877010537682,4.947439670562744,344600
2024-12-31 00:00:00+00:00,4.95677375793457,4.975443321340223,4.95677375793457,4.95677375793457,331400
2025-01-02 00:00:00+00:00,4.966108803967107,4.994112926752384,4.966108803967107,4.975443363189697,272900
2025-01-03 00:00:00+00:00,4.984778409144306,5.01278253216337,4.966108845425761,4.994112968444824,164100
2025-01-06 00:00:00+00:00,5.012782610182775,5.059456742764335,5.012782610182775,5.022117614746094,205200
2025-01-07 00:00:00+00:00,5.068791307008667,5.087460871035462,5.012782614928284,5.031452178955078,326000
2025-01-08 00:00:00+00:00,5.003448055473645,5.031452178955078,4.966108927420056,5.031452178955078,206900
2025-01-10 00:00:00+00:00,5.022117452413106,5.022117452413106,4.919434631123265,4.95677375793457,211900
2025-01-13 00:00:00+00:00,4.900765535039163,4.956774230596934,4.854091399515581,4.947439670562744,482100
2025-01-14 00:00:00+00:00,4.947439240404421,4.984778367529794,4.947439240404421,4.975443363189697,196000
2025-01-15 00:00:00+00:00,5.062964033411346,5.081785442694972,5.006499805560465,5.053553104400635,401500
2025-01-16 00:00:00+00:00,5.062963793634104,5.091195681853612,5.034731456676824,5.081785202026367,226500
2025-01-17 00:00:00+00:00,5.119427680969238,5.119427680969238,5.0817848666688406,5.119427680969238,242400
2025-01-21 00:00:00+00:00,5.128837420484914,5.166480229356395,5.100605538200142,5.147658824920654,206200
2025-01-22 00:00:00+00:00,5.194713283275632,5.213534690330562,5.166480948324368,5.175891876220703,202800
