"('date', '')","('open', 'BUXX')","('high', 'BUXX')","('low', 'BUXX')","('close', 'BUXX')","('volume', 'BUXX')"
2023-10-11 00:00:00+00:00,18.248963161597874,18.248963161597874,18.203791428533638,18.212825775146484,5700
2023-10-12 00:00:00+00:00,18.194764902580836,18.212833603573003,18.16766357421875,18.16766357421875,6300
2023-10-13 00:00:00+00:00,18.258001241051808,18.276069939676898,18.160432680852626,18.163143157958984,8700
2023-10-16 00:00:00+00:00,18.17579271217326,18.230901731529325,18.158628652958516,18.18572998046875,99100
2023-10-17 00:00:00+00:00,18.17669735338275,18.18572998046875,18.16766300317063,18.18572998046875,7500
2023-10-18 00:00:00+00:00,18.22186594371601,18.230900293215367,18.176695919345203,18.19024658203125,177500
2023-10-19 00:00:00+00:00,18.18572998046875,18.20379868089298,18.16766300317063,18.18572998046875,83200
2023-10-20 00:00:00+00:00,18.194763944047246,18.230901344127798,18.185729594027105,18.203798294067383,117100
2023-10-23 00:00:00+00:00,18.201985593086324,18.212825775146484,18.19475708192079,18.212825775146484,115800
2023-10-24 00:00:00+00:00,18.203791428533638,18.212825775146484,18.176690111820523,18.212825775146484,149500
2023-10-25 00:00:00+00:00,18.21283264408752,18.21283264408752,18.194763944047246,18.203798294067383,85300
2023-10-26 00:00:00+00:00,18.22186012175933,18.239928814985028,18.203791428533638,18.212825775146484,37800
2023-10-27 00:00:00+00:00,18.22008253362388,18.229147458605183,18.201952683661276,18.211017608642578,25700
2023-10-30 00:00:00+00:00,18.165695674982782,18.238213349717018,18.165695674982782,18.2246150970459,107400
2023-10-31 00:00:00+00:00,18.229150772094727,18.23821569872375,18.21102091883668,18.229150772094727,43200
2023-11-01 00:00:00+00:00,18.247278896394803,18.247278896394803,18.201955992207658,18.229150772094727,31000
2023-11-02 00:00:00+00:00,18.256341946316226,18.256341946316226,18.220083972485337,18.230960845947266,12600
2023-11-03 00:00:00+00:00,18.256340729814095,18.27447058000036,18.229147683492368,18.265405654907227,105100
2023-11-06 00:00:00+00:00,18.27447297276536,18.27447297276536,18.211020217762922,18.22008514404297,77300
2023-11-07 00:00:00+00:00,18.265408066080525,18.28353791866007,18.238215016169107,18.247278213500977,65600
2023-11-08 00:00:00+00:00,18.283535505093496,18.283535505093496,18.24727580472096,18.265405654907227,117700
2023-11-09 00:00:00+00:00,18.27447058000036,18.27447058000036,18.256340729814095,18.265405654907227,6900
2023-11-10 00:00:00+00:00,18.27447509765625,18.283540024990334,18.256345242988075,18.27447509765625,187000
2023-11-13 00:00:00+00:00,18.27447509765625,18.29260495232442,18.256345242988075,18.27447509765625,23500
2023-11-14 00:00:00+00:00,18.265411569674058,18.292606353759766,18.265411569674058,18.292606353759766,28000
2023-11-15 00:00:00+00:00,18.297133435217113,18.301666762591108,18.25634213364019,18.283536911010742,77300
2023-11-16 00:00:00+00:00,18.283530692305792,18.328853576883407,18.283530692305792,18.301660537719727,143700
2023-11-17 00:00:00+00:00,18.310731425991285,18.34698939967464,18.274471723350146,18.27900505065918,44200
2023-11-20 00:00:00+00:00,18.256341872029576,18.310731425991285,18.256341872029576,18.27900505065918,65800
2023-11-21 00:00:00+00:00,18.29260495232442,18.310734806992592,18.256345242988075,18.27447509765625,95900
2023-11-22 00:00:00+00:00,18.283531396603017,18.310726165771484,18.274466473546862,18.310726165771484,98000
2023-11-24 00:00:00+00:00,18.310725460426696,18.346983422297342,18.283530692305792,18.301660537719727,13200
2023-11-27 00:00:00+00:00,18.301666982636526,18.34698988317456,18.301666982636526,18.33792495727539,92000
2023-11-28 00:00:00+00:00,18.366150308154424,18.366150308154424,18.317890679272015,18.347938537597656,62000
2023-11-29 00:00:00+00:00,18.30241295403867,18.366152421551845,18.30241295403867,18.338834762573242,114800
2023-11-30 00:00:00+00:00,18.32972846894775,18.357046127319336,18.32972846894775,18.357046127319336,20600
2023-12-01 00:00:00+00:00,18.37525749206543,18.384363377987352,18.329728062455807,18.37525749206543,51100
2023-12-04 00:00:00+00:00,18.43899851188012,18.43899851188012,18.34794138175134,18.352495193481445,54500
2023-12-05 00:00:00+00:00,18.347940037646698,18.384363581738068,18.347940037646698,18.366151809692383,48900
2023-12-06 00:00:00+00:00,18.367969463372127,18.39346524367287,18.366147591877883,18.38435935974121,30700
2023-12-07 00:00:00+00:00,18.375257695715227,18.393469467760912,18.347940037646698,18.366151809692383,96400
2023-12-08 00:00:00+00:00,18.33883368664726,18.38436311560709,18.33883368664726,18.37616729736328,11600
2023-12-11 00:00:00+00:00,18.41167929898297,18.41167929898297,18.347939834299655,18.37525749206543,46400
2023-12-12 00:00:00+00:00,18.393468122323497,18.393468122323497,18.357044580896417,18.37980842590332,25000
2023-12-13 00:00:00+00:00,18.366151199650368,18.43899654864334,18.366151199650368,18.393468856811523,137100
2023-12-14 00:00:00+00:00,18.34794297169498,18.429894222235344,18.34794297169498,18.39438247680664,129800
2023-12-15 00:00:00+00:00,18.42989066292295,18.42989066292295,18.393468856811523,18.393468856811523,30800
2023-12-18 00:00:00+00:00,18.43899654864334,18.448102434363722,18.393468856811523,18.393468856811523,101900
2023-12-19 00:00:00+00:00,18.438997676485382,18.438997676485382,18.411680017653307,18.420785903930664,17200
2023-12-20 00:00:00+00:00,18.4757449682013,18.4757449682013,18.42994560533362,18.439104080200195,37900
2023-12-21 00:00:00+00:00,18.393306258924706,18.47574651670303,18.393306258924706,18.457426071166992,68800
2023-12-22 00:00:00+00:00,18.42994982474334,18.47574919809647,18.42994982474334,18.466588973999023,37800
2023-12-26 00:00:00+00:00,18.44826852580413,18.484909422193915,18.44826852580413,18.466588973999023,15300
2023-12-27 00:00:00+00:00,18.48490828566803,18.49406850920227,18.458343113278538,18.47574806213379,16900
2023-12-28 00:00:00+00:00,18.539861779172917,18.539861779172917,18.47574198266594,18.494062423706055,25500
2023-12-29 00:00:00+00:00,18.50322264422611,18.50322264422611,18.484902203186,18.494062423706055,38900
2024-01-02 00:00:00+00:00,18.594821355159834,18.594821355159834,18.484902203186,18.494062423706055,21500
2024-01-03 00:00:00+00:00,18.53070765620523,18.53070765620523,18.45742761506531,18.47574806213379,160400
2024-01-04 00:00:00+00:00,18.494067373240146,18.503227596211737,18.475746927296964,18.484907150268555,62600
2024-01-05 00:00:00+00:00,18.47574466099419,18.503225326538086,18.47574466099419,18.503225326538086,40800
2024-01-08 00:00:00+00:00,18.521549224853516,18.521549224853516,18.503230523146478,18.521549224853516,14700
2024-01-09 00:00:00+00:00,18.521548453409185,18.521548453409185,18.494069528426074,18.512388229370117,54400
2024-01-10 00:00:00+00:00,18.54902571612979,18.54902571612979,18.50322635148668,18.539865493774414,140100
2024-01-11 00:00:00+00:00,18.613144387342295,18.613144387342295,18.521543916523417,18.54902458190918,96500
2024-01-12 00:00:00+00:00,18.553604592737138,18.558185577392578,18.539865133038294,18.558185577392578,56400
2024-01-16 00:00:00+00:00,18.55818480370443,18.55818480370443,18.540779858153353,18.54902458190918,23900
2024-01-17 00:00:00+00:00,18.547191838696662,18.54902458190918,18.521543916523417,18.54902458190918,295900
2024-01-18 00:00:00+00:00,18.548108724270342,18.567344665527344,18.548108724270342,18.567344665527344,53500
2024-01-19 00:00:00+00:00,18.576504887145003,18.576504887145003,18.5499397203137,18.567344665527344,119600
2024-01-22 00:00:00+00:00,18.576504887145003,18.576504887145003,18.553603459534038,18.567344665527344,23000
2024-01-23 00:00:00+00:00,18.55819093341495,18.57651138305664,18.549030708594103,18.57651138305664,108600
2024-01-24 00:00:00+00:00,18.613145163321697,18.613145163321697,18.539865133038294,18.558185577392578,70000
2024-01-25 00:00:00+00:00,18.54902828100151,18.59482765197754,18.54902828100151,18.59482765197754,50000
2024-01-26 00:00:00+00:00,18.64062877008758,18.64062877008758,18.579257193667537,18.59482765197754,14400
2024-01-29 00:00:00+00:00,18.6343571762116,18.6343571762116,18.592988282492755,18.615970611572266,65000
2024-01-30 00:00:00+00:00,18.643548269604768,18.643548269604768,18.58838858216303,18.59758186340332,71000
2024-01-31 00:00:00+00:00,18.625164031982422,18.63435731437025,18.602181702732516,18.625164031982422,55600
2024-02-01 00:00:00+00:00,18.680321008642373,18.680321008642373,18.606776506775248,18.629758834838867,56000
2024-02-02 00:00:00+00:00,18.68951497798576,18.68951497798576,18.58839062665923,18.60677719116211,83400
2024-02-05 00:00:00+00:00,18.58839090243111,18.625164031982422,18.58839090243111,18.625164031982422,94300
2024-02-06 00:00:00+00:00,18.606777605024813,18.634357452392578,18.606777605024813,18.634357452392578,73100
2024-02-07 00:00:00+00:00,18.62516811868999,18.6435546875,18.615974834284984,18.6435546875,46500
2024-02-08 00:00:00+00:00,18.61413043093019,18.63895211675216,18.606776506775248,18.629758834838867,63100
2024-02-09 00:00:00+00:00,18.634357452392578,18.671128828776922,18.615970887480735,18.634357452392578,126800
2024-02-12 00:00:00+00:00,18.625164169936657,18.634357452392578,18.606777605024813,18.634357452392578,69900
2024-02-13 00:00:00+00:00,18.634357452392578,18.634357452392578,18.606777605024813,18.634357452392578,73500
2024-02-14 00:00:00+00:00,18.615974834284984,18.6435546875,18.61137906880234,18.6435546875,30500
2024-02-15 00:00:00+00:00,18.625164429377858,18.671129088858393,18.625164429377858,18.661935806274414,134900
2024-02-16 00:00:00+00:00,18.606779782901665,18.652746200561523,18.606779782901665,18.652746200561523,225100
2024-02-20 00:00:00+00:00,18.625164169936657,18.698708676144687,18.625164169936657,18.634357452392578,57200
2024-02-21 00:00:00+00:00,18.63435963349758,18.652746200561523,18.63435963349758,18.652746200561523,34800
2024-02-22 00:00:00+00:00,18.73548224547018,18.73548224547018,18.63435963349758,18.652746200561523,51200
2024-02-23 00:00:00+00:00,18.671129088858393,18.717095501778292,18.643550994545816,18.661935806274414,102100
2024-02-26 00:00:00+00:00,18.680322371442372,18.680322371442372,18.643550994545816,18.661935806274414,31200
2024-02-27 00:00:00+00:00,18.67116812053989,18.67116812053989,18.652701438559358,18.66193389892578,57100
2024-02-28 00:00:00+00:00,18.680402342153997,18.680402342153997,18.643467216945247,18.66193389892578,58800
2024-02-29 00:00:00+00:00,18.680404663085938,18.680404663085938,18.65270375604962,18.680404663085938,38800
2024-03-01 00:00:00+00:00,18.652704166322817,18.69887351989746,18.652704166322817,18.69887351989746,39000
2024-03-04 00:00:00+00:00,18.69887310860875,18.69887310860875,18.661936217563124,18.680404663085938,55100
2024-03-05 00:00:00+00:00,18.681329318235612,18.68594554899236,18.661936217563124,18.680404663085938,36000
2024-03-06 00:00:00+00:00,18.68040653175219,18.69887497912247,18.671172308067053,18.68594741821289,107800
2024-03-07 00:00:00+00:00,18.689639296932942,18.69887351989746,18.671170851003907,18.69887351989746,75700
2024-03-08 00:00:00+00:00,18.67117010424813,18.708106994628906,18.67117010424813,18.708106994628906,103100
2024-03-11 00:00:00+00:00,18.70810624713412,18.71734046936035,18.698872024907885,18.71734046936035,75800
2024-03-12 00:00:00+00:00,18.745042123761806,18.745042123761806,18.68963854943852,18.708106994628906,78800
2024-03-13 00:00:00+00:00,18.772744791547385,18.772744791547385,18.698872772033713,18.708106994628906,15600
2024-03-14 00:00:00+00:00,18.67117010424813,18.70995278239922,18.67117010424813,18.708106994628906,23200
2024-03-15 00:00:00+00:00,18.671169358229182,18.71734046936035,18.671169358229182,18.71734046936035,55700
2024-03-18 00:00:00+00:00,18.680403580455415,18.71734046936035,18.671169358229182,18.71734046936035,87600
2024-03-19 00:00:00+00:00,18.71734046936035,18.726574691586585,18.698872024907885,18.71734046936035,72900
2024-03-20 00:00:00+00:00,18.745045603930542,18.745045603930542,18.708110467940337,18.73581314086914,57400
2024-03-21 00:00:00+00:00,18.698871278518883,18.735808165949436,18.698871278518883,18.726573944091797,52600
2024-03-22 00:00:00+00:00,18.70810767043618,18.74504280090332,18.70810767043618,18.74504280090332,61300
2024-03-25 00:00:00+00:00,18.745043959483887,18.772746629982418,18.728423061683987,18.7542781829834,81000
2024-03-26 00:00:00+00:00,18.775613142173526,18.775613142173526,18.72923140585591,18.76633644104004,52500
2024-03-27 00:00:00+00:00,18.72923140585591,18.775613142173526,18.72923140585591,18.76633644104004,48500
2024-03-28 00:00:00+00:00,18.74314493074142,18.759842284469716,18.738507465008464,18.75705909729004,30500
2024-04-01 00:00:00+00:00,18.812720064670724,18.812720064670724,18.71995482210399,18.738508224487305,30700
2024-04-02 00:00:00+00:00,18.71067800358893,18.775613142173526,18.71067800358893,18.76633644104004,280600
2024-04-03 00:00:00+00:00,18.739432080329188,18.775609970092773,18.739432080329188,18.775609970092773,37600
2024-04-04 00:00:00+00:00,18.812718057997074,18.812718057997074,18.75798676534914,18.794164657592773,70500
2024-04-05 00:00:00+00:00,18.775613142173526,18.821996647840972,18.74963908673969,18.76633644104004,38000
2024-04-08 00:00:00+00:00,18.766337725003666,18.794167830308226,18.766337725003666,18.78489112854004,44000
2024-04-09 00:00:00+00:00,18.83126968905173,18.83126968905173,18.766334556986322,18.794164657592773,46700
2024-04-10 00:00:00+00:00,18.766335798105708,18.794165900552716,18.729230764192796,18.75705909729004,69700
2024-04-11 00:00:00+00:00,18.719951542044985,18.78488666965899,18.719951542044985,18.775609970092773,77800
2024-04-12 00:00:00+00:00,18.78025245666504,18.78488992257644,18.775613221403805,18.78025245666504,22500
2024-04-15 00:00:00+00:00,18.803444532076412,18.803444532076412,18.75706102323548,18.78489112854004,76500
2024-04-16 00:00:00+00:00,18.821994758199228,18.821994758199228,18.77190093097754,18.794164657592773,124000
2024-04-17 00:00:00+00:00,18.803444532076412,18.840549569799208,18.766337725003666,18.78489112854004,92000
2024-04-18 00:00:00+00:00,18.803441357794924,18.803441357794924,18.775611257188473,18.794164657592773,18000
2024-04-19 00:00:00+00:00,18.803441357794924,18.812718057997074,18.784887957390623,18.794164657592773,40400
2024-04-22 00:00:00+00:00,18.840547034071648,18.840547034071648,18.786744648147295,18.803442001342773,38500
2024-04-23 00:00:00+00:00,18.8776544816008,18.8776544816008,18.79509308269787,18.812719345092773,35400
2024-04-24 00:00:00+00:00,18.812719345092773,18.849824379090315,18.794165943419117,18.812719345092773,55200
2024-04-25 00:00:00+00:00,18.812719345092773,18.812719345092773,18.78488924258229,18.812719345092773,35000
2024-04-26 00:00:00+00:00,18.841603441379693,18.841603441379693,18.800604112518748,18.832284927368164,173200
2024-04-29 00:00:00+00:00,18.78569413463534,18.850921955391218,18.78569413463534,18.832284927368164,59200
2024-04-30 00:00:00+00:00,18.841602779340327,18.841602779340327,18.804330501928668,18.822967529296875,37400
2024-05-01 00:00:00+00:00,18.8043300489257,18.841602325439453,18.8043300489257,18.841602325439453,98000
2024-05-02 00:00:00+00:00,18.83042117568274,18.841602325439453,18.813648562385314,18.841602325439453,97600
2024-05-03 00:00:00+00:00,18.888198389181703,18.888198389181703,18.850924328443337,18.86024284362793,22600
2024-05-06 00:00:00+00:00,18.897516904366295,18.897516904366295,18.850924328443337,18.86024284362793,24000
2024-05-07 00:00:00+00:00,18.897519605946773,18.897519605946773,18.859314221425635,18.869564056396484,52800
2024-05-08 00:00:00+00:00,18.944110411205287,18.944110411205287,18.85092702336296,18.869564056396484,61300
2024-05-09 00:00:00+00:00,18.850920193000878,18.878875732421875,18.850920193000878,18.878875732421875,33900
2024-05-10 00:00:00+00:00,18.897519605946773,18.916154861655002,18.860245539879724,18.869564056396484,24600
2024-05-13 00:00:00+00:00,18.888194245562207,18.888194245562207,18.850920193000878,18.878875732421875,51700
2024-05-14 00:00:00+00:00,18.916150711282114,18.916150711282114,18.869559916246036,18.88819694519043,49700
2024-05-15 00:00:00+00:00,18.897515134369847,18.90683364868164,18.878878105746264,18.90683364868164,33500
2024-05-16 00:00:00+00:00,18.90683285718341,18.934786621623683,18.87887731541834,18.89751434326172,19100
2024-05-17 00:00:00+00:00,18.890991561249017,18.89751434326172,18.87887731541834,18.89751434326172,33600
2024-05-20 00:00:00+00:00,18.897515134369847,18.90683364868164,18.888196620058057,18.90683364868164,21300
2024-05-21 00:00:00+00:00,18.86024107712268,18.90683364868164,18.86024107712268,18.90683364868164,35900
2024-05-22 00:00:00+00:00,18.9161495937803,18.9161495937803,18.884468779236315,18.89751434326172,61300
2024-05-23 00:00:00+00:00,18.925468899980352,18.925468899980352,18.888196620058057,18.90683364868164,56900
2024-05-24 00:00:00+00:00,18.93478998525568,18.93478998525568,18.89751770027256,18.916152954101562,31900
2024-05-28 00:00:00+00:00,19.83866727360862,19.83866727360862,18.906837004914752,18.925472259521484,31700
2024-05-29 00:00:00+00:00,18.90683621584962,18.916152954101562,18.89751770027256,18.916152954101562,21200
2024-05-30 00:00:00+00:00,18.908652538348836,18.936761383032735,18.908652538348836,18.927392959594727,28700
2024-05-31 00:00:00+00:00,18.93676435516714,18.946134567260742,18.92739593025875,18.946134567260742,22600
2024-06-03 00:00:00+00:00,18.955502149435926,18.964872360229492,18.936761727848793,18.964872360229492,18800
2024-06-04 00:00:00+00:00,18.946134435326073,18.974245071411133,18.946134435326073,18.974245071411133,13100
2024-06-05 00:00:00+00:00,18.964872360229492,18.964872360229492,18.955502149435926,18.964872360229492,22100
2024-06-06 00:00:00+00:00,19.021093026226456,19.021093026226456,18.95925106087307,18.983613967895508,39900
2024-06-07 00:00:00+00:00,18.964872360229492,18.964872360229492,18.94613193864236,18.964872360229492,15100
2024-06-10 00:00:00+00:00,18.960188148425193,18.983612781816625,18.955502149435926,18.964872360229492,31400
2024-06-11 00:00:00+00:00,18.983618705658362,19.030467987060547,18.96956427867481,19.030467987060547,181700
2024-06-12 00:00:00+00:00,19.03046765345341,19.03046765345341,18.9836183728725,18.99298858642578,65900
2024-06-13 00:00:00+00:00,18.946134893609482,19.02109480446429,18.946134893609482,19.01172637939453,28300
2024-06-14 00:00:00+00:00,19.01172637939453,19.01172637939453,18.98361574262951,19.01172637939453,177300
2024-06-17 00:00:00+00:00,18.974245530374503,19.01172637939453,18.974245530374503,19.01172637939453,87000
2024-06-18 00:00:00+00:00,19.021093368530273,19.03046358007791,19.00235473262012,19.021093368530273,47800
2024-06-20 00:00:00+00:00,19.021093368530273,19.021093368530273,18.98361430952485,19.021093368530273,47500
2024-06-21 00:00:00+00:00,18.983618705658362,19.030467987060547,18.983618705658362,19.030467987060547,202800
2024-06-24 00:00:00+00:00,19.039833068847656,19.039833068847656,19.011724222456916,19.039833068847656,45700
2024-06-25 00:00:00+00:00,19.039835228974304,19.039835228974304,19.002356167139524,19.01172637939453,88100
2024-06-26 00:00:00+00:00,19.00703788013177,19.011723879235657,18.98361324616736,19.00235366821289,127600
2024-06-27 00:00:00+00:00,19.111507311741114,19.111507311741114,19.007999627250634,19.03622817993164,207800
2024-06-28 00:00:00+00:00,19.055049154278404,19.055049154278404,19.02681880570101,19.045639038085938,61300
2024-07-01 00:00:00+00:00,19.017407206318786,19.026817321777344,19.00799888565623,19.026817321777344,100600
2024-07-02 00:00:00+00:00,19.036228921893475,19.045639038085938,19.02681880570101,19.045639038085938,55900
2024-07-03 00:00:00+00:00,19.036228921893475,19.055049154278404,19.02681880570101,19.045639038085938,55800
2024-07-05 00:00:00+00:00,19.06916682327812,19.06916682327812,19.008003749341352,19.064462661743164,65200
2024-07-08 00:00:00+00:00,19.083283638129064,19.083283638129064,19.05505328343426,19.07387351989746,28300
2024-07-09 00:00:00+00:00,19.083283638129064,19.083283638129064,19.04564316520266,19.07387351989746,48100
2024-07-10 00:00:00+00:00,19.05505328343426,19.083283638129064,19.05505328343426,19.07387351989746,86800
2024-07-11 00:00:00+00:00,19.03623324614922,19.102102279663086,19.03623324614922,19.102102279663086,88000
2024-07-12 00:00:00+00:00,19.087987999566273,19.102102279663086,19.08328383779952,19.102102279663086,60400
2024-07-15 00:00:00+00:00,19.139739673568283,19.139739673568283,19.09269088428427,19.111509323120117,35900
2024-07-16 00:00:00+00:00,19.083280767468214,19.111509323120117,19.083280767468214,19.111509323120117,44500
2024-07-17 00:00:00+00:00,19.102102279663086,19.102102279663086,19.087987999566273,19.102102279663086,95000
2024-07-18 00:00:00+00:00,19.083280767468214,19.12091943993617,19.083280767468214,19.111509323120117,97900
2024-07-19 00:00:00+00:00,19.12091943993617,19.130329556752226,19.10209920630406,19.111509323120117,23300
2024-07-22 00:00:00+00:00,19.149149365294402,19.149149365294402,19.102098782258594,19.130329132080078,63300
2024-07-23 00:00:00+00:00,19.14914894104004,19.15855905743872,19.11150847544533,19.14914894104004,72500
2024-07-24 00:00:00+00:00,19.130329132080078,19.149149365294402,19.120919015472918,19.130329132080078,25400
2024-07-25 00:00:00+00:00,19.13032987326263,19.149150107206122,19.120919756290885,19.139739990234375,31200
2024-07-26 00:00:00+00:00,19.139739029604076,19.186787817305113,19.139739029604076,19.177377700805664,149800
2024-07-29 00:00:00+00:00,19.196201124090813,19.196201124090813,19.130332092443865,19.167972564697266,215500
2024-07-30 00:00:00+00:00,19.1783702654523,19.1783702654523,19.131085234450943,19.159456253051758,68600
2024-07-31 00:00:00+00:00,19.140542240651214,19.16891325925203,19.140542240651214,19.159456253051758,73600
2024-08-01 00:00:00+00:00,19.164189203329197,19.17837561845902,19.164189203329197,19.16891860961914,52700
2024-08-02 00:00:00+00:00,19.12163197163154,19.216200248408086,19.12163197163154,19.206743240356445,36900
2024-08-05 00:00:00+00:00,19.272939744080453,19.35805100949815,19.19728548634692,19.225656509399414,155800
2024-08-06 00:00:00+00:00,19.17837401994138,19.215255088724877,19.17837401994138,19.206743240356445,44300
2024-08-07 00:00:00+00:00,19.20674361407061,19.235114638777556,19.19728660583496,19.19728660583496,73900
2024-08-08 00:00:00+00:00,19.187831027993017,19.21147264625219,19.187831027993017,19.206743240356445,32800
2024-08-09 00:00:00+00:00,19.21903753119756,19.21903753119756,19.197286232304805,19.206743240356445,43600
2024-08-12 00:00:00+00:00,19.216200248408086,19.222819973670248,19.1594600038381,19.206743240356445,168800
2024-08-13 00:00:00+00:00,19.20674368521134,19.235114710023375,19.187831472409883,19.220930099487305,218600
2024-08-14 00:00:00+00:00,19.17837290265646,19.244570151421595,19.17837290265646,19.2351131439209,83400
2024-08-15 00:00:00+00:00,19.301310767132946,19.301310767132946,19.19728548634692,19.225656509399414,102100
2024-08-16 00:00:00+00:00,19.254028248619896,19.254028248619896,19.216200216476196,19.230384826660156,41900
2024-08-19 00:00:00+00:00,19.19728548634692,19.254027532451907,19.19728548634692,19.225656509399414,65600
2024-08-20 00:00:00+00:00,19.19728627188567,19.263485328383638,19.19728627188567,19.2540283203125,20600
2024-08-21 00:00:00+00:00,19.225657296099083,19.263485328383638,19.225657296099083,19.2540283203125,17900
2024-08-22 00:00:00+00:00,19.27294053271492,19.27294053271492,19.23511430417022,19.2540283203125,105900
2024-08-23 00:00:00+00:00,19.2918571405672,19.2918571405672,19.24457389759923,19.282400131225586,53900
2024-08-26 00:00:00+00:00,19.254030906940844,19.282400131225586,19.254030906940844,19.282400131225586,22500
2024-08-27 00:00:00+00:00,19.280505624548173,19.291852951049805,19.264428892532745,19.291852951049805,123000
2024-08-28 00:00:00+00:00,19.28523397233063,19.287126095357284,19.263484478092906,19.272939682006836,41500
2024-08-29 00:00:00+00:00,19.287181865047675,19.287181865047675,19.26819044756689,19.282434463500977,63300
