"('date', '')","('open', 'BTT')","('high', 'BTT')","('low', 'BTT')","('close', 'BTT')","('volume', 'BTT')"
2012-10-04 00:00:00+00:00,15.477091652276279,15.538387298583984,15.446444413681032,15.538387298583984,64900
2012-10-05 00:00:00+00:00,15.53224909339153,15.624191927838908,15.464823802542387,15.569025993347168,83000
2012-10-08 00:00:00+00:00,15.323854185782299,15.385149836348887,15.280947581120875,15.37289047241211,492800
2012-10-09 00:00:00+00:00,15.329974896242314,15.379011154174805,15.323845217861177,15.379011154174805,134500
2012-10-10 00:00:00+00:00,15.323850797708443,15.40966398805816,15.323850797708443,15.3667573928833,164900
2012-10-11 00:00:00+00:00,15.323853807869142,15.415796696892905,15.323853807869142,15.409667015075684,92300
2012-10-12 00:00:00+00:00,15.391267296527886,15.464821083506882,15.385137619426908,15.41578483581543,59000
2012-10-15 00:00:00+00:00,15.385143503918986,15.458697319030762,15.354495106691736,15.458697319030762,106800
2012-10-16 00:00:00+00:00,15.47096045336802,15.477090134309323,15.385147258423974,15.428053855895996,89100
2012-10-17 00:00:00+00:00,15.440323581526814,15.440323581526814,15.317732218650015,15.385157585144043,133400
2012-10-18 00:00:00+00:00,15.3906858353616,15.446070244035663,15.3722239745547,15.421454429626465,74600
2012-10-19 00:00:00+00:00,15.415295791335229,15.446065549995836,15.353758621506566,15.384527206420898,86100
2012-10-22 00:00:00+00:00,15.384537070321638,15.427613586319014,15.261460304260254,15.261460304260254,104100
2012-10-23 00:00:00+00:00,15.292220277931628,15.384527206420898,15.242989837820932,15.384527206420898,148500
2012-10-24 00:00:00+00:00,15.384524860792585,15.40298671317413,15.34144837898174,15.359909057617188,113800
2012-10-25 00:00:00+00:00,15.341453444708199,15.38452994074284,15.292222995847682,15.335299491882324,100600
2012-10-26 00:00:00+00:00,15.304530901499433,15.38452994074284,15.304530901499433,15.335299491882324,98800
2012-10-31 00:00:00+00:00,15.384534505918735,15.396842415222709,15.175304742738494,15.279919624328613,185800
2012-11-01 00:00:00+00:00,15.341456625792759,15.353764533996582,15.25530361585946,15.353764533996582,64200
2012-11-02 00:00:00+00:00,15.329152642968719,15.33530659864649,15.206075876907333,15.261460304260254,76100
2012-11-05 00:00:00+00:00,15.298365986893863,15.316826658397328,15.144520797721546,15.267596244812012,123700
2012-11-06 00:00:00+00:00,15.292220277931628,15.384527206420898,15.23683588608881,15.384527206420898,107500
2012-11-07 00:00:00+00:00,15.353763805704196,15.446070765360906,15.353763805704196,15.409148216247559,144700
2012-11-08 00:00:00+00:00,15.255295013105158,15.470677416480125,15.255295013105158,15.390678405761719,210600
2012-11-09 00:00:00+00:00,15.384530229926272,15.526067626342432,15.329145827198817,15.519913673400879,180000
2012-11-12 00:00:00+00:00,15.50144184371987,15.538364361077605,15.390673117901,15.495287895202637,114100
2012-11-13 00:00:00+00:00,15.550279524596096,15.550279524596096,15.420538797009085,15.513211250305176,125500
2012-11-14 00:00:00+00:00,15.52557584030801,15.52557584030801,15.445261001586912,15.445261001586914,143900
2012-11-15 00:00:00+00:00,15.476139515283117,15.476139515283117,15.321687020406523,15.334043502807617,79000
2012-11-16 00:00:00+00:00,15.29080392869439,15.494681267275132,15.154886095767079,15.402009963989258,127700
2012-11-19 00:00:00+00:00,15.50086300223857,15.507041247632976,15.39583518729331,15.463794708251953,133800
2012-11-20 00:00:00+00:00,15.50703421192175,15.537924246498813,15.426718236614532,15.469965934753418,108200
2012-11-21 00:00:00+00:00,15.494680995320056,15.537927524202452,15.389653205871582,15.389653205871582,91800
2012-11-23 00:00:00+00:00,15.500864035463017,15.513220527075463,15.402014459323253,15.445261001586914,37900
2012-11-26 00:00:00+00:00,15.519398231831131,15.519398231831131,15.43290397193935,15.476150512695312,127400
2012-11-27 00:00:00+00:00,15.482321718508086,15.525568239599947,15.414363404669153,15.426718711853027,179300
2012-11-28 00:00:00+00:00,15.476153293954198,15.507044527459897,15.445263238828568,15.494688034057617,85400
2012-11-29 00:00:00+00:00,15.494685789656796,15.52557584030801,15.445261001586912,15.445261001586914,106000
2012-11-30 00:00:00+00:00,15.476153293954198,15.519401020862176,15.457619732230848,15.494688034057617,72700
2012-12-03 00:00:00+00:00,15.556467069339122,15.556467069339122,15.426726264168245,15.445261001586914,133700
2012-12-04 00:00:00+00:00,15.48232364654541,15.488501890096394,15.414365324243525,15.48232364654541,121200
2012-12-05 00:00:00+00:00,15.44526453335768,15.500867579948181,15.439086286138718,15.488511085510254,139700
2012-12-06 00:00:00+00:00,15.507032089772125,15.574990392217373,15.3896478533607,15.439072608947754,220200
2012-12-07 00:00:00+00:00,15.469965296498131,15.482320602791633,15.395827566840934,15.408184051513672,120200
2012-12-10 00:00:00+00:00,15.408194937001799,15.525578089183247,15.408194937001799,15.494688034057617,97600
2012-12-11 00:00:00+00:00,15.451438708711844,15.531753544632936,15.43290397193935,15.476150512695312,127900
2012-12-12 00:00:00+00:00,15.469322911472668,15.556159147218667,15.444511882370964,15.518943786621094,35600
2012-12-13 00:00:00+00:00,15.54995957506601,15.556162333611956,15.463123321533205,15.463123321533203,132600
2012-12-14 00:00:00+00:00,15.432109847062582,15.500339009419875,15.351476350412806,15.407299995422363,197300
2012-12-17 00:00:00+00:00,15.549960404516947,15.549960404516947,15.17160039441865,15.332868576049805,187200
2012-12-18 00:00:00+00:00,15.277040957249234,15.425904765478114,14.855264110784011,14.960708618164062,205400
2012-12-19 00:00:00+00:00,15.25843386851186,15.25843386851186,14.886276714049622,14.960708618164062,203200
2012-12-20 00:00:00+00:00,14.948299152941612,15.08475622752296,14.762220033361956,14.824246406555176,243800
2012-12-21 00:00:00+00:00,14.76223329004355,14.929704293140025,14.390077082792356,14.805652618408203,357900
2012-12-24 00:00:00+00:00,14.7002003159781,14.880075563844263,14.427284882156734,14.483108520507812,205000
2012-12-26 00:00:00+00:00,14.51412436093594,14.71260792682721,14.328046313676717,14.588556289672852,295600
2012-12-27 00:00:00+00:00,14.54513702366656,14.56994687594126,14.141965980941361,14.29703140258789,655400
2012-12-28 00:00:00+00:00,14.377669993666958,14.65058554122651,14.266022670435522,14.45210075378418,278400
2012-12-31 00:00:00+00:00,14.582350220775384,14.700200254922079,14.110951267243706,14.489311218261719,428100
2013-01-02 00:00:00+00:00,14.582341258388386,14.780824657243242,14.427275955151233,14.756014823913574,262500
2013-01-03 00:00:00+00:00,14.793246035030801,15.053756071256014,14.793246035030801,14.86147403717041,171800
2013-01-04 00:00:00+00:00,14.886277804966603,15.121976683001012,14.787036047577898,15.115775108337402,123500
2013-01-07 00:00:00+00:00,15.084762331718634,15.134383213741847,15.02273593342583,15.109573364257812,86500
2013-01-08 00:00:00+00:00,15.109576650041042,15.252236568999228,15.084765612106363,15.208818435668945,119600
2013-01-09 00:00:00+00:00,15.258422805876792,15.38867706482162,15.258422805876792,15.289435386657715,141300
2013-01-10 00:00:00+00:00,15.301840892191734,15.320449150492763,15.140572869411859,15.289435386657715,126000
2013-01-11 00:00:00+00:00,15.338653564453125,15.382247976197823,15.251467116616258,15.338653564453125,77200
2013-01-14 00:00:00+00:00,15.31996726989746,15.382243796211966,15.276374057825088,15.319967269897461,112000
2013-01-15 00:00:00+00:00,15.363560006732774,15.382243320396983,15.226552603339629,15.282601356506348,102700
2013-01-16 00:00:00+00:00,15.226545637240415,15.36355297795311,15.226545637240415,15.295048713684082,132900
2013-01-17 00:00:00+00:00,15.34486270222738,15.376001529943238,15.257676360272622,15.30126953125,89700
2013-01-18 00:00:00+00:00,15.319968751891802,15.382245284230699,15.239008903503418,15.239008903503418,113800
2013-01-22 00:00:00+00:00,15.257685397969135,15.35109956079976,14.946304063316704,15.027262687683105,160600
2013-01-23 00:00:00+00:00,15.03971881014891,15.133132976606865,14.915166984146829,15.126906394958496,127900
2013-01-24 00:00:00+00:00,15.164273415715664,15.164273415715664,14.964989522933765,15.139362335205078,160800
2013-01-25 00:00:00+00:00,15.064632415771484,15.151818827384693,14.983672586851416,15.064632415771484,115200
2013-01-28 00:00:00+00:00,14.99612569075079,15.052174428486293,14.79684181783592,14.958760261535645,232300
2013-01-29 00:00:00+00:00,14.977449039959469,15.06463666398528,14.834213841109639,14.890262603759766,156100
2013-01-30 00:00:00+00:00,14.884034831484628,14.958766910960165,14.821758296559366,14.890262603759766,120000
2013-01-31 00:00:00+00:00,14.946305068015748,15.058402546077962,14.796842159874663,14.902711868286133,148800
2013-02-01 00:00:00+00:00,15.052178826558778,15.083316495365201,14.915171420854222,14.946309089660645,105800
2013-02-04 00:00:00+00:00,14.977448049695656,15.014814680875908,14.803075188825257,14.821757316589355,144900
2013-02-05 00:00:00+00:00,14.877796740386042,15.045942911714942,14.859114624344132,14.98366641998291,134700
2013-02-06 00:00:00+00:00,15.014812466901153,15.095771113535406,14.971219258111491,15.089543342590332,86700
2013-02-07 00:00:00+00:00,15.095766615523024,15.251457279281915,15.058401188812029,15.20163631439209,95100
2013-02-08 00:00:00+00:00,15.176730389929645,15.23900572143874,15.07086066340805,15.101998329162598,115800
2013-02-11 00:00:00+00:00,15.133132783810767,15.164271630783759,15.077084047084941,15.15804386138916,79800
2013-02-12 00:00:00+00:00,15.089541158484185,15.176728751269565,15.070859036178923,15.095768928527832,147500
2013-02-13 00:00:00+00:00,15.095137131496402,15.163922315414725,14.97632787725102,15.00133991241455,150400
2013-02-14 00:00:00+00:00,15.020107980362543,15.063879960163332,14.820006819732077,14.932562828063965,205100
2013-02-15 00:00:00+00:00,14.857522830986822,14.907548112194315,14.751218959333801,14.87002944946289,161500
2013-02-19 00:00:00+00:00,14.988849875728699,14.988849875728699,14.801255230090621,14.926319122314453,126800
2013-02-20 00:00:00+00:00,14.857523462578069,14.888788817400544,14.751219586406085,14.788738250732422,182100
2013-02-21 00:00:00+00:00,14.763725681497379,14.882534979764097,14.694940472092695,14.726205825805664,200300
2013-02-22 00:00:00+00:00,14.73246482814426,14.788743440732746,14.65742747315778,14.707452774047852,180600
2013-02-25 00:00:00+00:00,14.726209949803991,14.75747650496979,14.601147307232178,14.67618465423584,139200
2013-02-26 00:00:00+00:00,14.726204459361549,14.776229736278532,14.501091309583467,14.60739517211914,226800
2013-02-27 00:00:00+00:00,14.613656570010635,14.763732483834053,14.544871328913398,14.694947242736816,139000
2013-02-28 00:00:00+00:00,14.663676883119235,14.851271413367204,14.632410332946616,14.738714218139648,93000
2013-03-01 00:00:00+00:00,14.832509273567196,15.001345041255956,14.701193360496,14.945066452026367,124600
2013-03-04 00:00:00+00:00,15.007601529081864,15.007601529081864,14.882537705927376,14.895044326782227,91100
2013-03-05 00:00:00+00:00,14.913804258064504,15.02636146036414,14.888791016354801,14.895044326782227,85700
2013-03-06 00:00:00+00:00,14.976326516597512,15.020098468679112,14.888781419738068,14.901288032531738,108300
2013-03-07 00:00:00+00:00,14.888783604804253,15.007594058388158,14.845011646298715,14.851264953613281,114100
2013-03-08 00:00:00+00:00,14.863775479545323,14.932559492712757,14.794990273681158,14.820003509521484,117600
2013-03-11 00:00:00+00:00,14.820009562446144,14.820009562446144,14.626160483600186,14.638667106628418,126300
2013-03-12 00:00:00+00:00,14.576130009024471,14.963826836369934,14.576130009024471,14.701193809509277,103600
2013-03-13 00:00:00+00:00,14.769645922278386,14.769645922278386,14.480783182445629,14.581256866455078,34200
2013-03-14 00:00:00+00:00,14.568691866454026,14.719402323284072,13.934451278706597,14.17935562133789,383200
2013-03-15 00:00:00+00:00,14.066321082966159,14.23587077922195,13.802577510259413,14.141676902770996,413700
2013-03-18 00:00:00+00:00,14.041210492040982,14.392868370488772,14.041210492040982,14.34891128540039,159900
2013-03-19 00:00:00+00:00,14.311233547935235,14.380308452077617,14.066327912959151,14.147963523864746,230600
2013-03-20 00:00:00+00:00,14.229590130685557,14.39286006518626,14.147955762305228,14.304945945739746,144300
2013-03-21 00:00:00+00:00,14.267275704428776,14.43054573351242,14.129124694161419,14.185641288757324,189800
2013-03-22 00:00:00+00:00,14.223318045893114,14.27355488375988,14.097726550096548,14.198200225830078,150400
2013-03-25 00:00:00+00:00,14.179351528773559,14.179351528773559,13.90932825573687,14.009801864624023,294900
2013-03-26 00:00:00+00:00,14.047486050500858,14.235873843959402,14.034926544872853,14.116560935974121,179500
2013-03-27 00:00:00+00:00,14.273553550639368,14.273553550639368,14.003530123172377,14.022369384765625,177800
2013-03-28 00:00:00+00:00,14.091442976329798,14.468219757080078,14.016087141083595,14.468219757080078,161700
2013-04-01 00:00:00+00:00,14.474503893576095,14.474503893576095,14.191922097352803,14.267276763916016,137500
2013-04-02 00:00:00+00:00,14.273543945977968,14.417974594450477,14.204469095430989,14.399136543273926,128900
2013-04-03 00:00:00+00:00,14.323789538647132,14.380306122351568,14.223315878226025,14.29867172241211,161100
2013-04-04 00:00:00+00:00,14.380306115674589,14.430542945861816,14.304951469264003,14.430542945861816,108500
2013-04-05 00:00:00+00:00,14.424264719034273,14.738245240371254,14.380307637685599,14.449383735656738,190200
2013-04-08 00:00:00+00:00,14.5058973294578,14.719404135691287,14.455660504328767,14.499617576599121,160100
2013-04-09 00:00:00+00:00,14.531005191274296,14.556124185505713,14.411693561893774,14.487048149108887,142700
2013-04-10 00:00:00+00:00,14.518461141937067,14.662891907309486,14.455664792462745,14.625214576721191,110400
2013-04-11 00:00:00+00:00,14.68134464673811,14.68134464673811,14.416474986520921,14.498457908630371,36600
2013-04-12 00:00:00+00:00,14.384933562325651,14.605658347600109,14.340788845841422,14.441691398620605,40600
2013-04-15 00:00:00+00:00,14.441688873166218,14.567817643510399,14.347092896834631,14.366012573242188,129500
2013-04-16 00:00:00+00:00,14.429084818973537,14.485842680994706,14.302957172257274,14.328182220458984,132800
2013-04-17 00:00:00+00:00,14.321870025370119,14.391240985637731,14.220967466537257,14.384934425354004,130500
2013-04-18 00:00:00+00:00,14.384937122992131,14.44800153480262,14.290341106703199,14.32187271118164,127800
2013-04-19 00:00:00+00:00,14.334481316677696,14.340787876156627,14.239885330200195,14.239885330200195,144500
2013-04-22 00:00:00+00:00,14.246191889679126,14.321868197719835,14.18943405722198,14.239885330200195,171400
2013-04-23 00:00:00+00:00,14.265117645263672,14.366020234206074,14.2398913966012,14.265117645263672,250300
2013-04-24 00:00:00+00:00,14.25250788039628,14.309265750411518,14.107460524959128,14.126379013061523,280300
2013-04-25 00:00:00+00:00,14.132672452443416,14.176817154159508,13.981318673908424,14.04438304901123,372600
2013-04-26 00:00:00+00:00,14.063310336621958,14.239890457047203,14.063310336621958,14.214665412902832,133500
2013-04-29 00:00:00+00:00,14.20205579631607,14.309264966823536,14.20205579631607,14.296651840209961,161600
2013-04-30 00:00:00+00:00,14.2903430784666,14.38493910780777,14.2903430784666,14.378632545471191,104200
2013-05-01 00:00:00+00:00,14.384942195893458,14.542602679592413,14.378635632203016,14.448006629943848,168100
2013-05-02 00:00:00+00:00,14.548907407453992,14.693954745469513,14.517375795834576,14.662423133850098,141700
2013-05-03 00:00:00+00:00,14.57413773555028,14.66873379972178,14.511073291817874,14.630895614624023,179900
2013-05-06 00:00:00+00:00,14.605662357440202,14.64980708604393,14.542597943926173,14.555211067199707,114100
2013-05-07 00:00:00+00:00,14.517369183455163,14.630884858147086,14.511062623433018,14.561513900756836,166400
2013-05-08 00:00:00+00:00,14.54259995380427,14.586744688509077,14.479535531574344,14.511068344116211,161400
2013-05-09 00:00:00+00:00,14.492149841756419,14.662423434846021,14.492149841756419,14.580440521240234,109400
2013-05-10 00:00:00+00:00,14.580434802057349,14.61196640195577,14.435386315105676,14.529983520507812,135800
2013-05-13 00:00:00+00:00,14.56735742653473,14.580024983792892,14.377348899841309,14.377348899841309,180800
2013-05-14 00:00:00+00:00,14.345675419936873,14.497682434299186,14.339341643332897,14.453347206115723,178000
2013-05-15 00:00:00+00:00,14.453349151495937,14.60535618631797,14.421681472258044,14.573688507080078,209400
2013-05-16 00:00:00+00:00,14.51668131681149,14.561016537520683,14.421677099856906,14.44701099395752,161000
2013-05-17 00:00:00+00:00,14.50400999644893,14.561012753416682,14.421673351964314,14.428007125854492,134600
2013-05-20 00:00:00+00:00,14.491342448668576,14.52934509200964,14.415339578074137,14.428007125854492,161900
2013-05-21 00:00:00+00:00,14.428007125854492,14.472342335041889,14.358336821106384,14.428007125854492,147900
2013-05-22 00:00:00+00:00,14.383675253117369,14.440678028095036,14.26333713531494,14.263337135314941,230900
2013-05-23 00:00:00+00:00,14.244340541924446,14.282342001858407,14.022663144227863,14.1430025100708,305700
2013-05-24 00:00:00+00:00,14.060665984492807,14.143002683366035,13.984661855648975,14.047998428344727,164200
2013-05-28 00:00:00+00:00,14.079660582870748,14.079660582870748,13.857983269490411,13.876984596252441,332100
2013-05-29 00:00:00+00:00,13.895993966510488,13.895993966510488,13.636315057338866,13.71865177154541,291400
2013-05-30 00:00:00+00:00,13.693318485137434,13.832658010916168,13.585646649021392,13.617314338684082,273000
2013-05-31 00:00:00+00:00,13.693320099196644,13.705986451727775,13.27529905649761,13.395638465881348,343100
2013-06-03 00:00:00+00:00,13.490633145643809,13.490633145643809,13.237288154785768,13.2562894821167,373600
2013-06-04 00:00:00+00:00,13.243623389513045,13.389296624298616,13.110617707676916,13.17395305633545,554600
2013-06-05 00:00:00+00:00,13.199287875461982,13.300625880767138,12.920607756850643,13.224621772766113,478400
2013-06-06 00:00:00+00:00,13.161291728025294,13.414636843358185,13.161291728025294,13.382967948913574,212400
2013-06-07 00:00:00+00:00,13.389290118660565,13.446292871192009,13.300619707186655,13.338621139526367,217900
2013-06-10 00:00:00+00:00,13.401969210220237,13.610979080200197,13.313298722363525,13.610979080200195,536100
2013-06-11 00:00:00+00:00,13.484305735690755,13.648979136703304,13.363966365986506,13.49697208404541,335500
2013-06-12 00:00:00+00:00,13.518602966086775,13.518602966086775,13.149624674842409,13.302305221557617,49000
2013-06-13 00:00:00+00:00,13.238686010107218,13.30230319824484,13.105091007075458,13.1368989944458,369700
2013-06-14 00:00:00+00:00,13.181429952474092,13.40408949226997,13.105090301536396,13.308664321899414,299900
2013-06-17 00:00:00+00:00,13.334108613181865,13.467704803837016,13.09872663989888,13.117812156677246,243700
2013-06-18 00:00:00+00:00,13.073278003321924,13.117810871441609,12.88242770782391,12.907875061035156,350000
2013-06-19 00:00:00+00:00,12.831529956114752,12.965124875944948,12.729743003845215,12.729743003845215,409000
2013-06-20 00:00:00+00:00,12.659770339862517,12.723387520142587,12.468920012419094,12.64068603515625,511100
2013-06-21 00:00:00+00:00,12.647047438730091,12.723388302439346,12.35441009020448,12.545260429382324,314000
2013-06-24 00:00:00+00:00,12.411668215340075,12.468923572600257,11.711881459246722,11.82639217376709,773100
2013-06-25 00:00:00+00:00,11.934538996212801,12.055411531145976,11.641900419016208,11.979070663452148,577600
2013-06-26 00:00:00+00:00,12.093583464171395,12.214456020152321,11.788222367016871,11.864562034606934,804500
2013-06-27 00:00:00+00:00,11.959985929422796,12.150837504505388,11.896369951125607,12.093582153320312,626100
2013-06-28 00:00:00+00:00,12.150832324774251,12.430747120866723,12.023597995624085,12.386214256286621,423400
2013-07-01 00:00:00+00:00,12.583434484715761,12.850625751659887,12.468923768397257,12.837902069091797,492500
2013-07-02 00:00:00+00:00,12.818806283732014,12.895147104632258,12.564338903058173,12.729743003845215,293700
2013-07-03 00:00:00+00:00,12.704302187746814,12.73611138505022,12.564345359802246,12.564345359802246,93000
2013-07-05 00:00:00+00:00,12.462557792663574,12.532536810175399,12.246260114351342,12.462557792663574,208500
2013-07-08 00:00:00+00:00,12.46891963183708,12.666131792628791,12.392578775151748,12.462557792663574,223600
2013-07-09 00:00:00+00:00,12.437113561386248,12.583433472353247,12.341688376597027,12.51345443725586,160700
2013-07-10 00:00:00+00:00,12.640689918786169,12.640689918786169,12.303519609089891,12.32260513305664,220300
2013-07-11 00:00:00+00:00,12.440231471223541,12.523337506935034,12.344340923284062,12.401875495910645,206100
2013-07-12 00:00:00+00:00,12.472196252283362,12.638407110418175,12.344341370852117,12.580872535705566,181300
2013-07-15 00:00:00+00:00,12.561693964771983,12.593658294855947,12.24205797981944,12.254843711853027,235800
2013-07-16 00:00:00+00:00,12.24205866976585,12.274023001651283,12.050277555711599,12.17173957824707,334100
2013-07-17 00:00:00+00:00,12.337946388963337,12.465801248468221,12.178128424239386,12.190914154052734,224200
2013-07-18 00:00:00+00:00,12.210092748772759,12.248448718898501,12.0758450243612,12.190914154052734,245900
2013-07-19 00:00:00+00:00,12.120592737483094,12.146164194742838,11.922418820976842,11.986346244812012,251900
2013-07-22 00:00:00+00:00,12.050266037651758,12.14615650302347,11.890448188927765,11.896841049194336,422300
2013-07-23 00:00:00+00:00,11.884058753172093,12.095018325505347,11.84570279983344,12.043876647949219,282000
2013-07-24 00:00:00+00:00,12.031089911285026,12.056661357568075,11.775381545022888,11.960769653320312,284600
2013-07-25 00:00:00+00:00,11.890453338623047,11.935202160556107,11.794562831721642,11.890453338623047,260000
2013-07-26 00:00:00+00:00,11.916025419166495,12.082236225914997,11.916025419166495,12.063058853149414,174500
2013-07-29 00:00:00+00:00,11.979954048635232,12.05666720537867,11.839314683805567,11.903242111206055,76800
2013-07-30 00:00:00+00:00,11.94798495580126,12.063054023582232,11.903236144845028,11.979948043823242,192400
2013-07-31 00:00:00+00:00,11.92241999981594,11.92241999981594,11.698674603926932,11.77538776397705,338500
2013-08-01 00:00:00+00:00,11.877665198118937,11.877665198118937,11.602778240049016,11.621956825256348,307500
2013-08-02 00:00:00+00:00,11.666710713122361,11.73063813897492,11.609176151786482,11.705066680908203,234600
2013-08-05 00:00:00+00:00,11.737024044750088,11.826521656293064,11.641132353167176,11.673096656799316,200900
2013-08-06 00:00:00+00:00,11.634749446535702,11.698675663165535,11.54525054848797,11.685891151428223,208700
2013-08-07 00:00:00+00:00,11.64113947721477,11.82013602915505,11.634747831890344,11.768994331359863,200500
2013-08-08 00:00:00+00:00,11.756209169135943,11.916027134868903,11.730638928662113,11.77538776397705,157600
2013-08-09 00:00:00+00:00,11.768993902938668,11.864884430399702,11.711459342599206,11.724245071411133,190200
2013-08-12 00:00:00+00:00,11.698667095224664,11.884056401755023,11.679489732006717,11.826521873474121,165000
2013-08-13 00:00:00+00:00,11.77126175306411,11.77126175306411,11.501396528352359,11.507822036743164,372400
2013-08-14 00:00:00+00:00,11.5014066696167,11.64918981629047,11.5014066696167,11.5014066696167,292900
2013-08-15 00:00:00+00:00,11.469281234385079,11.50140758167342,11.257244155873893,11.385750770568848,316500
2013-08-16 00:00:00+00:00,11.39216901503469,11.398594525500133,11.096602886869256,11.135154724121094,256300
2013-08-19 00:00:00+00:00,11.154434299396042,11.180135122730368,10.846015840596122,10.910269737243652,434000
2013-08-20 00:00:00+00:00,10.929548691490885,11.199414136671207,10.910272150570357,10.968100547790527,295400
2013-08-21 00:00:00+00:00,11.00022192623357,11.058049065373346,10.910266011430165,10.929542541503906,340800
2013-08-22 00:00:00+00:00,10.948817740010313,11.334338490273304,10.923115703037807,11.244383811950684,272700
2013-08-23 00:00:00+00:00,11.20583888581165,11.398599379700508,11.192987859408037,11.327919960021973,225600
2013-08-26 00:00:00+00:00,11.3086486735509,11.417879985801845,11.27652109609958,11.398603439331055,253600
2013-08-27 00:00:00+00:00,11.308645266884843,11.372899176889582,11.180137446875369,11.212265014648438,299000
2013-08-28 00:00:00+00:00,11.167285654374593,11.30864449180474,11.167285654374593,11.180136680603027,197700
2013-08-29 00:00:00+00:00,11.11587845209215,11.180132332704993,10.993797427022676,11.12230396270752,246400
2013-08-30 00:00:00+00:00,11.083759078824022,11.096610108117861,10.98737881020344,11.013079643249512,200100
2013-09-03 00:00:00+00:00,11.090176841233593,11.096602351388961,10.961669089207689,11.077325820922852,230000
2013-09-04 00:00:00+00:00,11.038778219504428,11.180135820518665,10.980949831466509,11.11588191986084,251800
2013-09-05 00:00:00+00:00,11.064481735229492,11.167287511067002,11.051631932405943,11.064481735229492,208600
2013-09-06 00:00:00+00:00,11.115878379011857,11.192983280348514,11.051625724362276,11.18655776977539,133700
2013-09-09 00:00:00+00:00,11.212258144673884,11.347190170021026,11.15442978365635,11.160855293273926,210000
2013-09-10 00:00:00+00:00,11.141579177343589,11.257235903665052,11.006645921454984,11.10302734375,240700
2013-09-11 00:00:00+00:00,11.115880703766212,11.19941113314539,11.10303090547341,11.128731727600098,183500
2013-09-12 00:00:00+00:00,11.15716305445509,11.221767601762087,11.04733569370197,11.150702476501465,276500
2013-09-13 00:00:00+00:00,11.1119329525324,11.15715573631625,11.060249595032511,11.092551231384277,282200
2013-09-16 00:00:00+00:00,11.189463354900834,11.260528471542456,11.06025550818682,11.073175430297852,325000
2013-09-17 00:00:00+00:00,11.099013251348662,11.286364984612822,11.073170953117137,11.221761703491211,298200
2013-09-18 00:00:00+00:00,11.273443991408294,11.57062299932646,11.189457762402911,11.434954643249512,332200
2013-09-19 00:00:00+00:00,11.473717254752476,11.583544551123287,11.234680939511819,11.396191596984863,347500
2013-09-20 00:00:00+00:00,11.441413984962095,11.544781935790677,11.357428988185195,11.434954643249512,320900
2013-09-23 00:00:00+00:00,11.422031820976615,11.590003022135484,11.389728956006659,11.557700157165527,351800
2013-09-24 00:00:00+00:00,11.551247596740723,11.5964716390685,11.43496089887105,11.551247596740723,448400
