"('date', '')","('open', 'CX')","('high', 'CX')","('low', 'CX')","('close', 'CX')","('volume', 'CX')"
1999-10-22 00:00:00+00:00,5.607917450939555,5.7594828605651855,5.607917450939555,5.7594828605651855,62902
1999-10-25 00:00:00+00:00,5.776322832435237,5.860525838469439,5.658438962138456,5.810004711151123,243711
1999-10-26 00:00:00+00:00,5.826844936312548,5.826844936312548,5.607917785644531,5.607917785644531,282399
1999-10-27 00:00:00+00:00,5.4731923556734765,5.6584389691792225,5.4731923556734765,5.624757766723633,357933
1999-10-28 00:00:00+00:00,5.692120839480609,5.927888594023494,5.692120839480609,5.793163776397705,969315
1999-10-29 00:00:00+00:00,5.860525797342577,6.062613010406494,5.826844595165258,6.062613010406494,2051274
1999-11-01 00:00:00+00:00,6.129975034652403,6.264700511309796,6.062612634474785,6.163656234741211,447680
1999-11-02 00:00:00+00:00,6.197338919013441,6.433107376098633,6.197338919013441,6.433107376098633,145016
1999-11-03 00:00:00+00:00,6.399426167943605,6.500469792408687,6.365744959788578,6.433107376098633,1755453
1999-11-04 00:00:00+00:00,6.500469604980647,6.550991415756493,6.298382361877264,6.399425983428955,1373043
1999-11-05 00:00:00+00:00,6.466788209366748,6.500469415569238,6.298382178354296,6.365744590759277,726131
1999-11-08 00:00:00+00:00,6.3320635690611615,6.4667883977967495,6.3320635690611615,6.399425983428955,298453
1999-11-09 00:00:00+00:00,6.399425651393709,6.416266254111879,6.315222637802853,6.382585048675537,311349
1999-11-10 00:00:00+00:00,6.46678733956944,6.635193347930909,6.382584335388706,6.635193347930908,482157
1999-11-11 00:00:00+00:00,6.7025561251880745,6.870962142944336,6.7025561251880745,6.870962142944336,964052
1999-11-12 00:00:00+00:00,6.904642681149811,6.938323881455473,6.736236679621503,6.803598403930664,728763
1999-11-15 00:00:00+00:00,6.854120880691319,6.904642681149811,6.736236679621503,6.803598403930664,981422
1999-11-16 00:00:00+00:00,6.83727997925979,6.83727997925979,6.5846716394139735,6.736237049102783,1243819
1999-11-17 00:00:00+00:00,6.668874644796645,6.820440054485456,6.668874644796645,6.736237049102783,868515
1999-11-18 00:00:00+00:00,6.837278812070156,6.837278812070156,6.635192309952063,6.702554702758789,1332513
1999-11-19 00:00:00+00:00,6.719397985904665,6.736238590835534,6.517310726734246,6.6688761711120605,650597
1999-11-22 00:00:00+00:00,6.736239114640651,6.736239114640651,6.2310209274292,6.231020927429199,781663
1999-11-23 00:00:00+00:00,6.16365624372576,6.416265244760045,6.16365624372576,6.332062244415283,1294877
1999-11-24 00:00:00+00:00,6.332062945191337,6.601512576114849,6.332062945191337,6.584671974182129,589274
1999-11-26 00:00:00+00:00,6.870963502937603,6.870963502937603,6.685716170436851,6.7699198722839355,489527
1999-11-29 00:00:00+00:00,6.76991980069727,6.837281544118389,6.6688761711120605,6.6688761711120605,750607
1999-11-30 00:00:00+00:00,6.668874693614081,6.668874693614081,6.517309282815783,6.618352890014648,1030638
1999-12-01 00:00:00+00:00,6.6015137513885875,6.702557380973797,6.53415065536276,6.6688761711120605,1790720
1999-12-02 00:00:00+00:00,6.685714202860848,6.8372796042363255,6.66887427901018,6.803598403930664,1157230
1999-12-03 00:00:00+00:00,6.870962045301313,7.039367384362144,6.837280165926485,6.938324451446533,1627281
1999-12-06 00:00:00+00:00,6.904644092058606,7.039368244508893,6.904644092058606,7.005687713623047,434521
1999-12-07 00:00:00+00:00,7.022527412251729,7.022527412251729,6.769918390893355,6.887802600860596,743765
1999-12-08 00:00:00+00:00,6.820441074088239,7.005687713623047,6.736238056117871,7.005687713623047,1971003
1999-12-09 00:00:00+00:00,7.207773326857825,7.207773326857825,6.76991773242422,6.85412073135376,2239716
1999-12-10 00:00:00+00:00,6.904644092058606,7.005687713623047,6.736238056117871,7.005687713623047,1634124
1999-12-13 00:00:00+00:00,7.005687581611497,7.05620939144171,6.837280872541831,6.988846302032471,1242766
1999-12-14 00:00:00+00:00,7.005687400449324,7.005687400449324,6.820440769195556,6.820440769195557,519267
1999-12-15 00:00:00+00:00,6.820439639016843,6.921482563018798,6.769917838864787,6.921482563018799,454523
1999-12-16 00:00:00+00:00,6.92148294433379,7.2077738372698015,6.9046430196575255,7.157251358032227,575589
1999-12-17 00:00:00+00:00,7.207774448490178,7.443542205879561,7.207774448490178,7.308817386627197,710603
1999-12-20 00:00:00+00:00,7.3761789777254165,7.3761789777254165,7.1404105701967895,7.291975975036621,513740
1999-12-21 00:00:00+00:00,7.275136181814107,7.342498591440289,7.207774448490178,7.308817386627197,655334
1999-12-22 00:00:00+00:00,7.275136313779446,7.409861135475613,7.275136313779446,7.325658798217773,422151
1999-12-23 00:00:00+00:00,7.291976212857243,7.376179218292236,7.275135611770244,7.376179218292236,186073
1999-12-27 00:00:00+00:00,7.342497439339649,7.393019238631982,7.207773317528906,7.275135040283203,156070
1999-12-28 00:00:00+00:00,7.2414543400647196,7.443540855992599,7.174091942654716,7.409859657287598,266871
1999-12-29 00:00:00+00:00,7.3424975914757775,7.510904268908415,7.3424975914757775,7.426700592041016,389779
1999-12-30 00:00:00+00:00,7.426701106273201,7.510904788970947,7.409860504994094,7.510904788970947,111328
1999-12-31 00:00:00+00:00,7.544585315226954,7.57826651778517,7.510904788970947,7.510904788970947,21844
2000-01-03 00:00:00+00:00,7.6624694367712145,7.746672442206208,7.32565809133344,7.376179218292236,631121
2000-01-04 00:00:00+00:00,7.342498780972086,7.342498780972086,6.820440769195556,6.820440769195557,1800458
2000-01-05 00:00:00+00:00,6.668876241630268,6.904644713155492,6.635195031412378,6.7699198722839355,1664917
2000-01-06 00:00:00+00:00,6.736236714589617,6.904642716992128,6.685714237566697,6.719396114349365,1063799
2000-01-07 00:00:00+00:00,6.702555667889451,6.837279796600342,6.702555667889451,6.837279796600342,3669871
2000-01-10 00:00:00+00:00,6.972006375058021,7.005687581611497,6.837280872541831,6.988846302032471,1599647
2000-01-11 00:00:00+00:00,7.005686282066796,7.022526882219626,6.769917879927164,6.803598403930664,1119068
2000-01-12 00:00:00+00:00,6.753077983856201,6.837280317097202,6.70255617813026,6.753077983856201,481894
2000-01-13 00:00:00+00:00,6.753077469769353,7.0056864791688644,6.753077469769353,6.837279796600342,1107488
2000-01-14 00:00:00+00:00,6.938325299246753,7.039368244508893,6.887803488464533,7.005687713623047,1119332
2000-01-18 00:00:00+00:00,7.07304945169704,7.106730658885186,6.938325299246753,7.005687713623047,603486
2000-01-19 00:00:00+00:00,7.005687699649312,7.005687699649312,6.753078646242071,6.786759853363037,1048534
2000-01-20 00:00:00+00:00,6.820439303795499,6.820439303795499,6.466786720112959,6.4836273193359375,1947842
2000-01-21 00:00:00+00:00,6.483628919426743,6.567831936322045,6.28154167887802,6.29838228225708,1080117
2000-01-24 00:00:00+00:00,6.433105818257244,6.46678701825603,6.028932094573975,6.028932094573975,1857306
2000-01-25 00:00:00+00:00,6.096295287433605,6.231020119896483,6.0626140793178855,6.214179515838623,1204604
2000-01-26 00:00:00+00:00,6.34890417265311,6.433107190612852,6.197338740325573,6.399425983428955,771926
2000-01-27 00:00:00+00:00,6.399424635362872,6.500468235629299,6.163656234741211,6.163656234741211,994055
2000-01-28 00:00:00+00:00,6.197338009074651,6.197338009074651,5.894207180187304,5.9615702629089355,954840
2000-01-31 00:00:00+00:00,5.9952512835873675,5.9952512835873675,5.826844596363926,5.894207000732422,730079
2000-02-01 00:00:00+00:00,5.927888570121991,6.146817074183414,5.877367440018268,6.12997579574585,577168
2000-02-02 00:00:00+00:00,6.0289328598527,6.1636570006468085,5.961570451304525,5.995251655578613,848513
2000-02-03 00:00:00+00:00,6.332063386033839,6.332063386033839,5.927888911509675,5.978410720825195,2716873
2000-02-04 00:00:00+00:00,6.028932194538855,6.079453319072561,5.927887916564942,5.927887916564941,1825197
2000-02-07 00:00:00+00:00,5.995249865039184,6.466785907745361,5.894205606092525,6.466785907745361,2351307
2000-02-08 00:00:00+00:00,6.567832208718742,6.601513416873769,6.365744959788578,6.433107376098633,1682814
2000-02-09 00:00:00+00:00,6.433107558616711,6.433107558616711,6.214179699397681,6.247860908508301,1616491
2000-02-10 00:00:00+00:00,6.247860087779209,6.3320630994947145,6.180497678406805,6.2647013664245605,1758085
2000-02-11 00:00:00+00:00,6.281541169315184,6.281541169315184,6.079453945159911,6.079453945159912,1449367
2000-02-14 00:00:00+00:00,6.096294403076172,6.163656809535699,5.927888386927352,6.096294403076172,1628334
2000-02-15 00:00:00+00:00,6.129975366625373,6.231018972363884,5.92788815514835,6.180497169494629,2133915
2000-02-16 00:00:00+00:00,6.113134360157575,6.264699741943506,6.062611889926856,6.197336673736572,1533324
2000-02-17 00:00:00+00:00,6.129976495549324,6.247860723954342,6.096295287433605,6.214179515838623,1069853
2000-02-18 00:00:00+00:00,6.180496818266353,6.197337418265746,5.944728418274854,6.028932094573975,1228554
2000-02-22 00:00:00+00:00,6.028932094573975,6.079453218269997,5.961569694576403,6.028932094573975,2337884
2000-02-23 00:00:00+00:00,6.02893372559161,6.26470218936595,5.927889421957412,6.247860908508301,1132754
2000-02-24 00:00:00+00:00,6.399425372077698,6.399425372077698,6.01209152646574,6.113135814666748,1075643
2000-02-25 00:00:00+00:00,6.079454148771196,6.079454148771196,5.927888725578558,5.944729328155518,1169863
2000-02-28 00:00:00+00:00,5.894207097707002,5.9278883004453915,5.793163489491835,5.826844692230225,1023795
2000-02-29 00:00:00+00:00,5.894206992819103,5.927888194958132,5.7594828605651855,5.7594828605651855,639016
2000-03-01 00:00:00+00:00,5.725801944732666,5.826844879899991,5.6921207409094805,5.725801944732666,1276191
2000-03-02 00:00:00+00:00,5.624756680696316,6.264699741943506,5.591075484743887,6.197336673736572,1281191
2000-03-03 00:00:00+00:00,6.365742325100744,6.601510684604852,6.365742325100744,6.466785907745361,1971792
2000-03-06 00:00:00+00:00,6.534148716535507,6.534148716535507,6.163656194292132,6.281540393829346,1171969
2000-03-07 00:00:00+00:00,6.24786053942759,6.80359978062122,6.129976314504211,6.786759853363037,2938212
2000-03-08 00:00:00+00:00,6.988845954988738,7.157251979393612,6.904643619088556,7.140411376953125,2176025
2000-03-09 00:00:00+00:00,7.207773317528906,7.443541037924317,7.174092118000683,7.275135040283203,1252241
2000-03-10 00:00:00+00:00,7.241455771569013,7.376179916719407,7.039367863087763,7.073049068450928,1957580
2000-03-13 00:00:00+00:00,6.938323839371642,7.005686239574384,6.736236638763416,6.921482563018799,1216447
2000-03-14 00:00:00+00:00,6.904643783401815,7.056209208973079,6.820440769195556,6.820440769195557,1342250
2000-03-15 00:00:00+00:00,6.837279562765371,6.938323839371642,6.753077238814102,6.921482563018799,1449894
2000-03-16 00:00:00+00:00,6.955164475520239,7.03936748439837,6.803599059539604,6.870962142944336,865094
2000-03-17 00:00:00+00:00,6.870962045301313,7.0225274591280575,6.870962045301313,6.938324451446533,527952
2000-03-20 00:00:00+00:00,7.039367863087763,7.106730273814092,6.972006128663699,7.073049068450928,1038270
2000-03-21 00:00:00+00:00,7.039366664539924,7.106729063796889,7.005686141213591,7.022526741027832,579273
2000-03-22 00:00:00+00:00,7.00568612942693,7.00568612942693,6.820439531781943,6.85412073135376,353196
2000-03-23 00:00:00+00:00,6.92148317360801,7.005686857591752,6.870962045301313,6.938324451446533,1008530
2000-03-24 00:00:00+00:00,6.938324740087796,7.005687149035359,6.887802933377123,6.904643535614014,714025
2000-03-27 00:00:00+00:00,6.938324740087796,6.938324740087796,6.803599245890423,6.904643535614014,844039
2000-03-28 00:00:00+00:00,6.887801282977285,6.887801282977285,6.635192309952063,6.702554702758789,490316
2000-03-29 00:00:00+00:00,6.7193976454163655,6.736238249493879,6.365744959788578,6.433107376098633,1230659
2000-03-30 00:00:00+00:00,6.399425232144048,6.399425232144048,6.062613199846408,6.096294403076172,1279349
2000-03-31 00:00:00+00:00,6.129975606305936,6.231019215995228,6.07945380146129,6.096294403076172,1692288
2000-04-03 00:00:00+00:00,6.163657455224598,6.382585299152382,6.045773231571176,6.29838228225708,1733872
2000-04-04 00:00:00+00:00,6.399424635362872,6.399424635362872,5.92788783411955,6.163656234741211,1056956
2000-04-05 00:00:00+00:00,6.163657353544335,6.399425796961768,6.079454338038109,6.365744590759277,1827303
2000-04-06 00:00:00+00:00,6.3994241305186605,6.5173083215297245,6.3994241305186605,6.44994592666626,1257241
2000-04-07 00:00:00+00:00,6.466786525382126,6.6351925125407885,6.3994241305186605,6.44994592666626,968526
2000-04-10 00:00:00+00:00,6.466787385753744,6.466787385753744,6.16365656853821,6.180497169494629,479262
2000-04-11 00:00:00+00:00,6.163656809535699,6.163656809535699,5.9952514696891015,6.096294403076172,574009
2000-04-12 00:00:00+00:00,6.163657161655996,6.163657161655996,5.927888725578558,5.944729328155518,524530
2000-04-13 00:00:00+00:00,6.012090917958064,6.113135195931978,5.927887916564942,5.927887916564941,926153
2000-04-14 00:00:00+00:00,5.658438727017546,5.725801467196936,5.49003306009788,5.540554523468018,1019321
2000-04-17 00:00:00+00:00,5.473192400143929,5.574236346482798,5.456352136930406,5.523714542388916,711393
2000-04-18 00:00:00+00:00,5.523714490634836,5.810004711151123,5.523714490634836,5.810004711151123,821668
2000-04-19 00:00:00+00:00,5.810005172693364,5.810005172693364,5.506873988738631,5.5573954582214355,472946
2000-04-20 00:00:00+00:00,5.624758092516592,5.894207389617047,5.60791782846449,5.793163776397705,164491
2000-04-24 00:00:00+00:00,5.793163487920742,5.793163487920742,5.422670934201152,5.523714542388916,921942
2000-04-25 00:00:00+00:00,5.4563523871932125,5.995251655578613,5.4563523871932125,5.995251655578613,845881
2000-04-26 00:00:00+00:00,5.944728264772187,6.197337258240298,5.860525266949483,5.877366542816162,1394098
2000-04-27 00:00:00+00:00,5.84368587375825,5.978410006193043,5.658438923593786,5.894207000732422,946945
2000-04-28 00:00:00+00:00,5.860525798548174,5.9952512835873675,5.826844596363926,5.894207000732422,1225659
2000-05-01 00:00:00+00:00,5.927888492559799,5.961570372691981,5.810004955457213,5.860526084899902,81325
2000-05-02 00:00:00+00:00,5.860526084899902,5.927888492559799,5.77632307532503,5.860526084899902,484789
2000-05-03 00:00:00+00:00,5.877367118472878,5.877367118472878,5.624757762111961,5.641598701477051,651123
2000-05-04 00:00:00+00:00,5.620587938241052,5.918251252664615,5.620587938241052,5.795683860778809,1824408
2000-05-05 00:00:00+00:00,5.778173446655273,5.865722285620419,5.760664171080991,5.778173446655273,110012
2000-05-08 00:00:00+00:00,5.7606647567856575,5.778174034140163,5.585568818976915,5.743155479431152,871410
2000-05-09 00:00:00+00:00,5.778172726737941,5.935759351535732,5.778172726737941,5.830702304840088,1148282
2000-05-10 00:00:00+00:00,5.9007414367156805,5.9007414367156805,5.6731169636737135,5.743155479431152,875358
2000-05-11 00:00:00+00:00,5.743154711193691,5.865722097373889,5.708135457999348,5.760663986206055,649281
2000-05-12 00:00:00+00:00,5.708135791162533,6.02330838513748,5.708135791162533,5.988289833068848,598223
2000-05-15 00:00:00+00:00,6.00579912527596,6.145876857976259,5.9532709423716845,6.023308753967285,392148
2000-05-16 00:00:00+00:00,6.005799123914647,6.2334250000199765,6.005799123914647,6.198405742645264,892202
2000-05-17 00:00:00+00:00,6.19840533918233,6.19840533918233,5.953270553515513,6.040818691253662,404517
2000-05-18 00:00:00+00:00,6.005798757518336,6.0583276403757695,5.953270577830558,5.988289833068848,3315095
2000-05-19 00:00:00+00:00,5.900740915670467,5.918251246233345,5.830703109267192,5.8832316398620605,1245924
2000-05-22 00:00:00+00:00,5.935759351535732,5.935759351535732,5.743154179952426,5.830702304840088,1288824
2000-05-23 00:00:00+00:00,5.778173530196902,5.918251252664615,5.708135723717518,5.795683860778809,1058009
2000-05-24 00:00:00+00:00,5.813192474734894,5.865721702575684,5.690625096804214,5.865721702575684,1869413
2000-05-25 00:00:00+00:00,5.8307028205390194,6.058327262209728,5.8307028205390194,5.900740623474121,1164336
2000-05-26 00:00:00+00:00,5.883231348532749,5.988289459274626,5.865722073591376,5.900740623474121,929837
2000-05-30 00:00:00+00:00,5.9532702260604164,6.128365788736063,5.9532702260604164,6.0758376121521,904045
2000-05-31 00:00:00+00:00,6.093346663786475,6.145876247815024,5.935760021209717,5.935760021209717,349511
2000-06-01 00:00:00+00:00,5.970779695825314,5.970779695825314,5.813193393729616,5.9182515144348145,1443577
2000-06-02 00:00:00+00:00,6.023308105966121,6.268443584442139,6.023308105966121,6.268443584442139,2118124
2000-06-05 00:00:00+00:00,6.2334229396753,6.2334229396753,6.093345253306885,6.110855579376221,1095645
2000-06-06 00:00:00+00:00,6.093346586525587,6.093346586525587,5.638096994690277,5.655606269836426,1483318
2000-06-07 00:00:00+00:00,5.67311690852515,5.67311690852515,5.550549507141113,5.550549507141113,1881256
2000-06-08 00:00:00+00:00,5.463000899417174,5.743154566320107,5.463000899417174,5.638096809387207,895886
2000-06-09 00:00:00+00:00,5.70813512802124,5.778172927191537,5.638096625681369,5.70813512802124,914573
2000-06-12 00:00:00+00:00,5.760664107300269,5.8832314960569425,5.708135577989368,5.848212242126465,1095908
2000-06-13 00:00:00+00:00,5.88323069396546,6.005797714427118,5.88323069396546,5.970778465270996,738764
2000-06-14 00:00:00+00:00,5.970777893007806,6.128364499106622,5.970777893007806,6.110855579376221,638490
2000-06-15 00:00:00+00:00,6.145876857976259,6.145876857976259,5.9532709423716845,6.023308753967285,789033
2000-06-16 00:00:00+00:00,6.023308753967285,6.163385783497884,5.988290199754335,6.023308753967285,1313037
2000-06-19 00:00:00+00:00,6.04081908582831,6.058328011349935,5.93576061051066,6.023308753967285,467945
2000-06-20 00:00:00+00:00,5.98829002718172,5.98829002718172,5.883231906476522,5.9182515144348145,1048008
2000-06-21 00:00:00+00:00,5.93576022279823,6.058327615631638,5.9182512984202535,6.040818691253662,1469633
2000-06-22 00:00:00+00:00,6.1808954121892095,6.1808954121892095,5.988290199754335,6.023308753967285,1369622
2000-06-23 00:00:00+00:00,6.075836852424698,6.075836852424698,5.848211383703518,5.9532694816589355,273187
2000-06-26 00:00:00+00:00,5.935759154094299,6.023307276069844,5.935759154094299,5.9532694816589355,841144
2000-06-27 00:00:00+00:00,5.9532709423716845,6.058328011349935,5.883232076021535,6.023308753967285,638227
2000-06-28 00:00:00+00:00,6.093346246084022,6.233423955275028,6.075837323500926,6.180894374847412,1253820
2000-06-29 00:00:00+00:00,6.198406121085928,6.478559494018555,6.145877231816734,6.478559494018555,775873
2000-06-30 00:00:00+00:00,6.461048725624978,6.583616112319588,6.461048725624978,6.5485968589782715,1125385
2000-07-03 00:00:00+00:00,6.93380999088641,7.038867771291489,6.758713690211279,6.811242580413818,796402
2000-07-05 00:00:00+00:00,7.143923986776003,7.143923986776003,6.933808471992944,6.968827724456787,936154
2000-07-06 00:00:00+00:00,6.898788662213396,6.951316833496094,6.82875016294374,6.951316833496094,702971
2000-07-07 00:00:00+00:00,6.986337594706157,7.1439242362976065,6.916299087332179,7.143924236297607,869305
2000-07-10 00:00:00+00:00,7.213962409259674,7.248981661323303,7.143923905132415,7.178943157196045,484789
2000-07-11 00:00:00+00:00,7.178944478054217,7.23147266264476,6.933809668506316,7.091396331787109,1158283
2000-07-12 00:00:00+00:00,7.1264142990112305,7.161433551172701,7.09139504684976,7.1264142990112305,912730
2000-07-13 00:00:00+00:00,7.196453404137917,7.196453404137917,7.073885999363966,7.091396331787109,437153
2000-07-14 00:00:00+00:00,7.108903969760901,7.143923925091966,7.07388471759943,7.1264142990112305,557955
2000-07-17 00:00:00+00:00,7.126414691940651,7.143924318986815,7.073885107632525,7.1089043617248535,446101
2000-07-18 00:00:00+00:00,7.108904637218859,7.108904637218859,7.003847574040192,7.0563764572143555,574536
2000-07-19 00:00:00+00:00,7.07388632825676,7.07388632825676,6.758713690211279,6.811242580413818,1218026
2000-07-20 00:00:00+00:00,6.828751087188721,6.898789595937817,6.723693324065075,6.828751087188721,852724
2000-07-21 00:00:00+00:00,6.723694185619626,6.811242332774161,6.6886749267578125,6.6886749267578125,654018
2000-07-24 00:00:00+00:00,6.6886749267578125,6.723694185619626,6.6711652973269056,6.6886749267578125,411887
2000-07-25 00:00:00+00:00,6.7236923255703305,6.828750073092486,6.688673076396278,6.728070259094238,909572
2000-07-26 00:00:00+00:00,6.741203674349464,6.741203674349464,6.653655529022217,6.653655529022217,275293
2000-07-27 00:00:00+00:00,6.671163451809252,6.728070259094237,6.618634578048174,6.728070259094238,1141176
2000-07-28 00:00:00+00:00,6.706184998328775,6.706184998328775,6.461050170134292,6.496069431304932,600854
2000-07-31 00:00:00+00:00,6.5485965283037055,6.583615779876709,6.4785580251576995,6.583615779876709,481368
2000-08-01 00:00:00+00:00,6.583616279877931,6.618635534110517,6.513578474582396,6.531087398529053,935364
2000-08-02 00:00:00+00:00,6.548598323060893,6.618636845402174,6.478559800719612,6.496069431304932,455049
2000-08-03 00:00:00+00:00,6.531085826607283,6.531085826607283,6.373499220489076,6.443537712097168,723236
2000-08-04 00:00:00+00:00,6.373501715480167,6.496069123774952,6.373501715480167,6.478559494018555,623488
2000-08-07 00:00:00+00:00,6.496069123774952,6.583617272556943,6.443540234505758,6.478559494018555,766135
2000-08-08 00:00:00+00:00,6.478558563887006,6.513578521541703,6.391011130844009,6.426029682159424,512161
2000-08-09 00:00:00+00:00,6.478557768406202,6.478557768406202,6.373500017850732,6.408519268035889,288715
2000-08-10 00:00:00+00:00,6.408519268035889,6.426028893128467,6.373500017850732,6.408519268035889,116065
2000-08-11 00:00:00+00:00,6.426030485294208,6.6886749267578125,6.408520855863301,6.6886749267578125,397675
2000-08-14 00:00:00+00:00,6.688672693140142,6.82874968181004,6.653653445972668,6.723691940307617,791401
2000-08-15 00:00:00+00:00,6.7937318583760975,6.7937318583760975,6.618636270891318,6.653655529022217,537427
2000-08-16 00:00:00+00:00,6.653653445972668,6.7762208110588285,6.653653445972668,6.723691940307617,431362
2000-08-17 00:00:00+00:00,6.758712291717529,6.758712291717529,6.723693038828588,6.758712291717529,473209
2000-08-18 00:00:00+00:00,6.758713821339575,6.793732378984255,6.583617517267337,6.6011271476745605,722710
2000-08-21 00:00:00+00:00,6.601125906994224,6.618635534110517,6.513578474582396,6.531087398529053,258712
2000-08-22 00:00:00+00:00,6.496069431304932,6.548598323060893,6.478559800719612,6.496069431304932,284241
2000-08-23 00:00:00+00:00,6.4610483578880125,6.531086860584337,6.4260291065398505,6.513577938079834,456102
2000-08-24 00:00:00+00:00,6.513579456701093,6.531088383287749,6.461049864262156,6.478559494018555,244237
2000-08-25 00:00:00+00:00,6.461048563011269,6.548596694161123,6.391010761260985,6.391010761260986,236868
2000-08-28 00:00:00+00:00,6.408519684321356,6.443538936781298,6.373500431861414,6.391010761260986,479526
2000-08-29 00:00:00+00:00,6.426029560798229,6.426029560798229,6.320971799327171,6.338481426239014,763240
2000-08-30 00:00:00+00:00,6.355991307013105,6.548596486258418,6.355991307013105,6.513577938079834,581642
2000-08-31 00:00:00+00:00,6.548597644331273,6.636145788183944,6.531088015560739,6.566107273101807,712709
2000-09-01 00:00:00+00:00,6.601125738990247,6.636144992331565,6.496067978966295,6.5485968589782715,903782
2000-09-05 00:00:00+00:00,6.583614643668551,6.70618200302124,6.5310857753745415,6.70618200302124,761135
2000-09-06 00:00:00+00:00,6.68867529971068,6.828752342968471,6.6011271476745605,6.6011271476745605,717446
2000-09-07 00:00:00+00:00,6.653654283022716,6.741202411955224,6.5485965283037055,6.583615779876709,2508429
2000-09-08 00:00:00+00:00,6.583615925265954,6.63614480378548,6.478558168226901,6.618635177612305,683758
2000-09-11 00:00:00+00:00,6.618636409034185,6.793732000173525,6.548597891310557,6.6886749267578125,549270
2000-09-12 00:00:00+00:00,6.688675096183022,6.72369435593188,6.566107687062021,6.671165466308594,530321
2000-09-13 00:00:00+00:00,6.653655667895999,6.6886749267578125,6.583617150172371,6.6886749267578125,770346
2000-09-14 00:00:00+00:00,6.758712291717529,6.81124117105094,6.723693038828588,6.758712291717529,587958
2000-09-15 00:00:00+00:00,6.776223073912347,6.776223073912347,6.653655667895999,6.6886749267578125,937996
2000-09-18 00:00:00+00:00,6.618635031449712,6.653654283022716,6.531086902517204,6.583615779876709,1421996
2000-09-19 00:00:00+00:00,6.56610525061263,6.583614873989856,6.338480146708681,6.373499393463135,1422785
2000-09-20 00:00:00+00:00,6.338481593162753,6.37350084790867,6.268443786840566,6.320971965789795,1284349
2000-09-21 00:00:00+00:00,6.28595212936348,6.303461755116158,6.163384749094734,6.180894374847412,721131
2000-09-22 00:00:00+00:00,6.040818758379527,6.233424663543701,6.0233084274676685,6.233424663543701,1019321
2000-09-25 00:00:00+00:00,6.233424532094649,6.320971965789795,6.198405277348732,6.320971965789795,1017478
2000-09-26 00:00:00+00:00,6.303462054581323,6.303462054581323,6.040818358983047,6.0758376121521,600328
