"('date', '')","('open', 'CMRE')","('high', 'CMRE')","('low', 'CMRE')","('close', 'CMRE')","('volume', 'CMRE')"
2010-12-03 00:00:00+00:00,5.151455442329716,5.19919413950812,5.142775867335756,5.19051456451416,373600
2010-12-06 00:00:00+00:00,5.164475779491141,5.181835345944307,5.108057498931885,5.108057498931885,237900
2010-12-07 00:00:00+00:00,4.96484114271721,5.151456814467623,4.917102432823161,5.0993781089782715,290000
2010-12-08 00:00:00+00:00,5.073337793346631,5.20787473956123,5.0472986514242555,5.168815612792969,315700
2010-12-09 00:00:00+00:00,5.073336601560766,5.2946713253303415,5.073336601560766,5.22523307800293,323500
2010-12-10 00:00:00+00:00,5.164475907113311,5.35543155670166,5.164475907113311,5.35543155670166,391900
2010-12-13 00:00:00+00:00,5.403168651583056,5.46826731840008,5.2946712874392805,5.3250508308410645,423700
2010-12-14 00:00:00+00:00,5.4726075234497795,5.581104899985233,5.442228390462939,5.5333662033081055,778000
2010-12-15 00:00:00+00:00,5.5550656391088316,5.64186345564959,5.472607402981633,5.542046070098877,451300
2010-12-16 00:00:00+00:00,5.555065503348771,5.620163760692246,5.437888143468962,5.576765060424805,193300
2010-12-17 00:00:00+00:00,5.633182614810509,5.641862602093711,5.546384811401367,5.546384811401367,285800
2010-12-20 00:00:00+00:00,5.650542432597679,5.698281119677013,5.615822898312772,5.667901992797852,252200
2010-12-21 00:00:00+00:00,5.70262042662536,5.832816905509233,5.68526086851521,5.802437782287598,306400
2010-12-22 00:00:00+00:00,5.8371579558649485,5.9456553171779944,5.828478382179891,5.867537498474121,496800
2010-12-23 00:00:00+00:00,5.936974977333253,5.9760340885869505,5.750359407514267,5.785078525543213,423500
2010-12-27 00:00:00+00:00,5.746021865337317,6.036794913276543,5.746021865337317,5.928297519683838,104100
2010-12-28 00:00:00+00:00,5.967356417622028,6.01075553894043,5.949996851871606,6.01075553894043,106800
2010-12-29 00:00:00+00:00,6.010755853277146,6.106233262955177,6.006415858141404,6.071514129638672,155100
2010-12-30 00:00:00+00:00,6.119251167012076,6.236428098628532,6.101891606258358,6.193029403686523,144200
2010-12-31 00:00:00+00:00,6.249448348860978,6.292847462431596,6.162650535604363,6.275487899780273,150800
2011-01-03 00:00:00+00:00,6.33624495803819,6.379643646642305,6.21472763662383,6.245107173919678,188800
2011-01-04 00:00:00+00:00,6.2841662946370045,6.340584966135277,6.145289819493283,6.2190680503845215,203600
2011-01-05 00:00:00+00:00,6.227748431313525,6.340585367569442,6.227748431313525,6.2928466796875,365800
2011-01-06 00:00:00+00:00,6.314547361312468,6.318887355681577,6.240769112576196,6.310207366943359,138500
2011-01-07 00:00:00+00:00,6.314544728526692,6.392662525177002,6.292845179613201,6.392662525177002,131800
2011-01-10 00:00:00+00:00,6.357943061940703,6.427381697412453,6.240766166483243,6.318884372711182,176100
2011-01-11 00:00:00+00:00,6.314548692860775,6.509843927921473,6.2928491303240905,6.449085235595703,259700
2011-01-12 00:00:00+00:00,6.457762635964959,6.579279557991506,6.405683955096439,6.531540870666504,270300
2011-01-13 00:00:00+00:00,6.518523532106193,6.627020924473728,6.444745272185492,6.579281806945801,149700
2011-01-14 00:00:00+00:00,6.561919282980817,6.605318385919856,6.462101925659354,6.501160621643066,118700
2011-01-18 00:00:00+00:00,6.509841442108154,6.59229925159898,6.501161454854082,6.509841442108154,79400
2011-01-19 00:00:00+00:00,6.531543855952966,6.596642133321085,6.4968247195053355,6.522863864898682,348900
2011-01-20 00:00:00+00:00,6.509840786647083,6.587959008529898,6.2971860869489,6.505500793457031,187000
2011-01-21 00:00:00+00:00,6.553240555883737,6.553240555883737,6.4143636568988125,6.496821880340576,133700
2011-01-24 00:00:00+00:00,6.501161460086532,6.5662601228907524,6.357944981355652,6.496821880340576,247500
2011-01-25 00:00:00+00:00,6.50984322661409,6.596641053525341,6.47512409584959,6.518523216247559,349700
2011-01-26 00:00:00+00:00,6.544999586766426,6.642093427912733,6.531759651438733,6.620026588439941,240400
2011-01-27 00:00:00+00:00,6.664164066314697,6.686230497476576,6.6288572713874565,6.664164066314697,145000
2011-01-28 00:00:00+00:00,6.620029152858388,6.730362972072694,6.584722364381019,6.717123031616211,161700
2011-01-31 00:00:00+00:00,6.642094733485474,6.761255016636809,6.642094733485474,6.7524285316467285,223500
2011-02-01 00:00:00+00:00,6.840698784912136,6.902485893199571,6.778911676624701,6.858352184295654,203400
2011-02-02 00:00:00+00:00,6.867176124895552,6.955443083644327,6.858349218575645,6.915722846984863,223900
2011-02-03 00:00:00+00:00,6.902482204177696,6.942202015894734,6.893655298758343,6.924548625946045,258400
2011-02-04 00:00:00+00:00,6.9245482250467,6.977508812716611,6.849521637775976,6.911308288574219,253300
2011-02-07 00:00:00+00:00,6.9113091681508605,6.9377894653558645,6.8406956034575765,6.893655776977539,205800
2011-02-08 00:00:00+00:00,6.876002636984438,6.92454935926197,6.796562163357512,6.871589183807373,108700
2011-02-09 00:00:00+00:00,6.831868223492924,6.924548625946045,6.831868223492924,6.924548625946045,58000
2011-02-10 00:00:00+00:00,6.933374881744385,6.933374881744385,6.893654652858908,6.933374881744385,96200
2011-02-11 00:00:00+00:00,6.973097998917518,7.109912130537617,6.973097998917518,7.056951522827148,110100
2011-02-14 00:00:00+00:00,7.061361609952371,7.282029160263383,7.061361609952371,7.1761088371276855,155400
2011-02-15 00:00:00+00:00,7.127563924426795,7.224658215513605,7.109910952634751,7.171697616577148,136500
2011-02-16 00:00:00+00:00,7.215830328047244,7.233483297440129,7.118736050156204,7.184937000274658,110600
2011-02-17 00:00:00+00:00,7.215831205891081,7.436498821717841,7.198177392570467,7.396778583526611,188600
2011-02-18 00:00:00+00:00,7.440910816850459,7.5556580556069415,7.418843554524221,7.502697467803955,230800
2011-02-22 00:00:00+00:00,7.476220222390701,7.498286650692438,7.312925790904891,7.326166152954102,202600
2011-02-23 00:00:00+00:00,7.312925790904891,7.370299851337857,7.1805255375339065,7.326166152954102,128300
2011-02-24 00:00:00+00:00,7.339405824124424,7.392366431629879,7.162871868740068,7.33057975769043,202500
2011-02-25 00:00:00+00:00,7.383538397457,7.467392329144809,7.326165186373871,7.387951850891113,90400
2011-02-28 00:00:00+00:00,7.440912100193509,7.480632337451349,7.3261648416464284,7.405605316162109,115700
2011-03-01 00:00:00+00:00,7.436499790314766,7.436499790314766,7.326165968030511,7.365886211395264,45000
2011-03-02 00:00:00+00:00,7.352646000150305,7.370299816131592,7.330579571953974,7.370299816131592,51300
2011-03-03 00:00:00+00:00,7.370298500301116,7.546832419695726,7.3526446874715905,7.480632305145264,298200
2011-03-04 00:00:00+00:00,7.507112182609423,7.520352542231567,7.326164810007431,7.480632305145264,149000
2011-03-07 00:00:00+00:00,7.480632337451349,7.498285308576983,7.3261648416464284,7.405605316162109,48600
2011-03-08 00:00:00+00:00,7.35264381342777,7.4320842781569105,7.171696462335852,7.379123687744141,165900
2011-03-09 00:00:00+00:00,7.418846868398794,7.49828736469802,7.370300553156216,7.471807479858398,73200
2011-03-10 00:00:00+00:00,7.39236618287285,7.396779636831481,7.189352351457439,7.215832233428955,191000
2011-03-11 00:00:00+00:00,7.237896725367458,7.282030411368122,7.215830303257148,7.2599639892578125,126200
2011-03-14 00:00:00+00:00,7.207007108770774,7.295274526223222,7.127566601419666,7.198180198669434,151500
2011-03-15 00:00:00+00:00,6.986335579236775,7.171696380906798,6.8406950094803305,7.0878424644470215,209300
2011-03-16 00:00:00+00:00,7.048121792503729,7.171695504892692,6.9377880155053795,6.999574661254883,77900
2011-03-17 00:00:00+00:00,7.087844789771797,7.131978488797036,6.981924417179401,7.039298057556152,98500
2011-03-18 00:00:00+00:00,7.0790168345841735,7.171696820206252,7.0790168345841735,7.114323616027832,85500
2011-03-21 00:00:00+00:00,7.171695724573637,7.198175596165987,6.9907483920960205,7.096668720245361,127200
2011-03-22 00:00:00+00:00,7.123149680053695,7.171696820206252,7.021642788625685,7.114323616027832,57400
2011-03-23 00:00:00+00:00,7.127564051858065,7.22465834468079,7.127564051858065,7.189351558685303,369800
2011-03-24 00:00:00+00:00,7.246724907921364,7.264377880364361,7.158457520365801,7.255551815032959,36300
2011-03-25 00:00:00+00:00,7.255550951485842,7.4453252228974565,7.242310592394301,7.440911769866943,102500
2011-03-28 00:00:00+00:00,7.489456495228419,7.489456495228419,7.37470926589721,7.4232563972473145,41800
2011-03-29 00:00:00+00:00,7.449736270948552,7.4541497230529785,7.361469754199776,7.4541497230529785,92200
2011-03-30 00:00:00+00:00,7.449738545372311,7.944034388838897,7.44532593370062,7.679233074188232,275600
2011-03-31 00:00:00+00:00,7.701297797229073,7.745430633607547,7.648337215083051,7.674817085266113,160300
2011-04-01 00:00:00+00:00,7.727777805252481,7.789564450708349,7.670403770089251,7.723364353179932,194100
2011-04-04 00:00:00+00:00,7.696887270448196,7.820460606119977,7.688060363105864,7.811634540557861,295600
2011-04-05 00:00:00+00:00,7.793982965154318,8.155877852363405,7.785156055275936,7.992584228515625,260600
2011-04-06 00:00:00+00:00,8.049955113420951,8.076434993559447,7.771914267516209,7.935207843780518,188000
2011-04-07 00:00:00+00:00,7.908728902519379,8.005822369073702,7.860181748352062,7.966102123260498,112300
2011-04-08 00:00:00+00:00,7.970517440034108,7.992584716076203,7.811637261433572,7.82487678527832,104100
2011-04-11 00:00:00+00:00,7.846940595092346,7.8645935663476685,7.679232738376034,7.7454328536987305,54800
2011-04-12 00:00:00+00:00,7.674820408531687,7.727781013610124,7.538006704601096,7.657167434692383,78700
2011-04-13 00:00:00+00:00,7.674817222161801,7.741018161470129,7.635096995288769,7.723364353179932,77200
2011-04-14 00:00:00+00:00,7.705712910839707,7.816046721190425,7.68364648548163,7.785153388977051,56100
2011-04-15 00:00:00+00:00,7.811631067425197,7.811631067425197,7.679230041497745,7.7939772605896,56100
2011-04-18 00:00:00+00:00,7.705712894467573,8.054368138489547,7.670406108901566,7.767500400543213,90600
2011-04-19 00:00:00+00:00,7.793980766035072,7.811634580810704,7.696887310109753,7.736607551574707,80100
2011-04-20 00:00:00+00:00,7.798393170538346,7.798393170538346,7.410018557308515,7.55124568939209,320000
2011-04-21 00:00:00+00:00,7.599792268425258,7.723366434416776,7.551245966105132,7.714539527893066,67800
2011-04-25 00:00:00+00:00,7.701301496444273,7.701301496444273,7.582140760713409,7.608620643615723,84400
2011-04-26 00:00:00+00:00,7.575425766432169,7.785111246618001,7.575425766432169,7.695883274078369,111000
2011-04-27 00:00:00+00:00,7.709268030717685,7.722651631470241,7.624501538540304,7.678037643432617,68700
2011-04-28 00:00:00+00:00,7.584348733874335,7.709267725241617,7.584348733874335,7.695883274078369,63500
2011-04-29 00:00:00+00:00,7.686960587715017,7.75388114409623,7.642346599813861,7.700345039367676,76000
2011-05-02 00:00:00+00:00,7.762804135609998,7.771727103405731,7.588810518298414,7.678037643432617,70000
2011-05-03 00:00:00+00:00,7.669117133064282,7.78511318588393,7.606657196351411,7.624503135681152,54000
2011-05-04 00:00:00+00:00,7.646809342659233,7.713730760999347,7.477277181852527,7.611118316650391,60000
2011-05-05 00:00:00+00:00,7.611118295627971,7.709269255087076,7.441586135289525,7.5620436668396,59900
2011-05-06 00:00:00+00:00,7.642347268934478,7.7449597053736134,7.472815121196062,7.553120136260986,55600
2011-05-09 00:00:00+00:00,7.56204354227566,7.615579654788601,7.4505089817756724,7.512968063354492,63000
2011-05-10 00:00:00+00:00,7.51742567350691,7.584346205128724,7.51742567350691,7.575423240661621,25900
2011-05-11 00:00:00+00:00,7.852030554554241,8.075099599564641,7.495119571973076,7.588809013366699,147000
2011-05-12 00:00:00+00:00,7.76280403137207,7.789572083458789,7.624501436159486,7.76280403137207,109000
2011-05-13 00:00:00+00:00,7.762803828012587,7.811879298003486,7.655730771529636,7.695883274078369,164800
2011-05-16 00:00:00+00:00,7.64680780408747,7.73157429290602,7.575425766432169,7.695883274078369,59700
2011-05-17 00:00:00+00:00,7.695884497269657,7.753882092979904,7.539735945977406,7.566504001617432,29300
2011-05-18 00:00:00+00:00,7.646807376695477,7.695882843943471,7.544195809668729,7.5709638595581055,46500
2011-05-19 00:00:00+00:00,7.628964255125402,7.673578250371751,7.579888775260301,7.611118316650391,39400
2011-05-20 00:00:00+00:00,7.628964853134587,7.7538830284868645,7.606657428292216,7.660194396972656,63300
2011-05-23 00:00:00+00:00,7.570964827352827,7.588810763520963,7.454968795083162,7.490660667419434,99200
2011-05-24 00:00:00+00:00,7.584349939338213,7.669116441629631,7.450508810196938,7.566504001617432,89300
2011-05-25 00:00:00+00:00,7.570962323540538,7.637883711098231,7.517426234623332,7.584346771240234,97200
2011-05-26 00:00:00+00:00,7.584346353004741,7.593269317645819,7.486196294775112,7.521887302398682,51900
2011-05-27 00:00:00+00:00,7.584346771240234,7.651267307857138,7.562040209348197,7.584346771240234,146000
2011-05-31 00:00:00+00:00,7.695883579024085,7.887723131927136,7.642346623190726,7.678037643432617,347300
2011-06-01 00:00:00+00:00,7.673578486478059,7.7449605406920785,7.584350493239929,7.6468095779418945,112200
2011-06-02 00:00:00+00:00,7.664655079283255,7.740498613922331,7.628964054214347,7.686961650848389,126300
2011-06-03 00:00:00+00:00,7.548659013153851,7.709269050968133,7.316666925409036,7.637887001037598,146700
2011-06-06 00:00:00+00:00,7.6512717011970794,7.669117641710434,7.450509976069521,7.481739521026611,62500
2011-06-07 00:00:00+00:00,7.512967476830835,7.637886481177443,7.4861994226640975,7.597733974456787,77400
2011-06-08 00:00:00+00:00,7.597731534352536,7.651267625492242,7.472812570125178,7.557579040527344,60600
2011-06-09 00:00:00+00:00,7.584347955625511,7.593270922152069,7.512965925294898,7.548656940460205,73600
2011-06-10 00:00:00+00:00,7.539733910518393,7.570963442157756,7.316664854876187,7.343432903289795,62400
2011-06-13 00:00:00+00:00,7.3880486498743245,7.477276633827316,7.307743634504855,7.316666603088379,97500
2011-06-14 00:00:00+00:00,7.388049584231296,7.401434038799295,7.227440384121443,7.338974952697754,91500
2011-06-15 00:00:00+00:00,7.276514095403645,7.356819110773113,7.227439470076507,7.316666603088379,38500
2011-06-16 00:00:00+00:00,7.338972306772584,7.4683519171863395,7.2675902766944604,7.312203407287598,37800
2011-06-17 00:00:00+00:00,7.356817819160153,7.396970319795441,7.236360317254288,7.2720513343811035,71400
2011-06-20 00:00:00+00:00,7.2631279658585255,7.307741091368274,7.227436954886233,7.289896011352539,63100
2011-06-21 00:00:00+00:00,7.316664588742928,7.38804661587674,7.2274374802961034,7.33004903793335,146600
2011-06-22 00:00:00+00:00,7.321126071806401,7.428199112507121,7.249744044672588,7.33004903793335,70800
2011-06-23 00:00:00+00:00,7.245284555282436,7.3880486488342285,7.245284555282436,7.3880486488342285,54200
2011-06-24 00:00:00+00:00,7.419275150419046,7.419275150419046,7.307740641627209,7.3612775802612305,53600
2011-06-27 00:00:00+00:00,7.379124250087316,7.379124250087316,7.245282315551175,7.294357776641846,68700
2011-06-28 00:00:00+00:00,7.294358043713258,7.410354050848581,7.240821097750459,7.307741641998291,76200
2011-06-29 00:00:00+00:00,7.347896821290216,7.450509267602047,7.316667279302736,7.446047782897949,133400
2011-06-30 00:00:00+00:00,7.450506007307106,7.6200380971706085,7.450506007307106,7.557579040527344,103100
2011-07-01 00:00:00+00:00,7.584349034400547,7.704806546819818,7.584349034400547,7.678037643432617,61700
2011-07-05 00:00:00+00:00,7.700346675950106,7.700346675950106,7.597735077627764,7.624503135681152,24200
2011-07-06 00:00:00+00:00,7.637886353156967,7.6512699545454605,7.593272362999457,7.620040416717529,15600
2011-07-07 00:00:00+00:00,7.686957547159472,7.686957547159472,7.53527055885955,7.5798845291137695,43300
2011-07-08 00:00:00+00:00,7.495121540092278,7.6289635128081645,7.441585431758802,7.597733974456787,24300
2011-07-11 00:00:00+00:00,7.526350519007372,7.597732550702988,7.47281356976519,7.504043102264404,28100
2011-07-12 00:00:00+00:00,7.4326659061292775,7.5040479842648065,7.396974867061513,7.441588878631592,26000
2011-07-13 00:00:00+00:00,7.495120135567217,7.6423456823070435,7.495120135567217,7.504043102264404,65200
2011-07-14 00:00:00+00:00,7.535272856170557,7.575425356546749,7.365740738647386,7.396970272064209,20700
2011-07-15 00:00:00+00:00,7.401431950806833,7.47727547008042,7.365740932968732,7.3925089836120605,22100
2011-07-18 00:00:00+00:00,7.396969723071792,7.562041195804878,7.330049177725207,7.379124641418457,38400
2011-07-19 00:00:00+00:00,7.450508882043402,7.941260260921235,7.450508882043402,7.7895731925964355,198700
2011-07-20 00:00:00+00:00,7.81187970379548,7.8431092405242815,7.758342747302494,7.8297247886657715,119500
2011-07-21 00:00:00+00:00,7.865417927469492,7.945722958364231,7.7226538062971954,7.887725353240967,96800
2011-07-22 00:00:00+00:00,7.9011077211603045,8.030488217561661,7.82972567174616,7.883262634277344,58700
2011-07-25 00:00:00+00:00,7.978296775602408,7.978296775602408,7.856111371930502,7.88326358795166,15600
2011-07-26 00:00:00+00:00,7.896839174690151,7.914940362135669,7.738449684563787,7.8515849113464355,78200
2011-07-27 00:00:00+00:00,7.842530859919237,7.847056370822719,7.521227354148625,7.598159313201904,120100
2011-07-28 00:00:00+00:00,7.294961549964471,7.598164064888784,7.294961549964471,7.457875728607178,132400
2011-07-29 00:00:00+00:00,7.4171469681581295,7.471452269808023,7.353791502194492,7.457875728607178,51900
2011-08-01 00:00:00+00:00,7.521232320354799,7.530282484984561,7.073216371347944,7.308537483215332,130300
2011-08-02 00:00:00+00:00,7.267804802545082,7.353787793817183,7.000806100555386,7.118466377258301,88700
2011-08-03 00:00:00+00:00,7.150146038754982,7.190874787283162,6.7881132459870175,7.073214054107666,116000
2011-08-04 00:00:00+00:00,7.01891050575233,7.12299472106489,6.83336877822876,6.83336877822876,77200
2011-08-05 00:00:00+00:00,6.846944886405028,6.878622616008556,6.697606401735975,6.83336877822876,106700
2011-08-08 00:00:00+00:00,6.724757071880094,6.883146546632987,6.561842516493352,6.579944133758545,92500
2011-08-09 00:00:00+00:00,6.656876087928655,6.83336717922822,6.394402422863617,6.688553810119629,50200
2011-08-10 00:00:00+00:00,6.616145534502465,6.7338062299026955,6.380824575278481,6.412502288818359,64300
2011-08-11 00:00:00+00:00,6.435130027229821,6.607095575814192,6.385350265106451,6.493960380554199,73200
2011-08-12 00:00:00+00:00,6.512065615085311,6.6252008732458,6.407980953157748,6.566370487213135,39600
2011-08-15 00:00:00+00:00,6.6116193262994365,6.869567813101333,6.561840005761178,6.837889671325684,32700
2011-08-16 00:00:00+00:00,6.8424165865895565,6.878619814700359,6.76548461895997,6.851467609405518,78400
2011-08-17 00:00:00+00:00,6.86051908182179,6.9012478265718435,6.783587104310929,6.865044593811035,26400
2011-08-18 00:00:00+00:00,6.715705875042015,6.846942696305707,6.706654851435145,6.7473835945129395,33300
2011-08-19 00:00:00+00:00,6.702130373981051,6.801689053151316,6.5708935409142475,6.579944133758545,16600
2011-08-22 00:00:00+00:00,6.665924850141337,6.819788769803305,6.60709493410727,6.674975872039795,19000
2011-08-23 00:00:00+00:00,6.697604048068925,6.697604048068925,6.561841719285637,6.616146564483643,62200
2011-08-24 00:00:00+00:00,6.625199821369679,6.7654872775324035,6.579945552659753,6.72023344039917,13800
2011-08-25 00:00:00+00:00,6.742858103858586,6.788112358881755,6.638773921512482,6.670451641082764,22600
2011-08-26 00:00:00+00:00,6.620673726367264,6.819791541724005,6.561843354844973,6.810740947723389,51600
2011-08-29 00:00:00+00:00,6.846944181676621,7.213502085744443,6.742859545500377,7.154672145843506,38900
2011-08-30 00:00:00+00:00,7.118468287182674,7.208976814190198,6.951028202741382,7.086790561676025,35400
2011-08-31 00:00:00+00:00,7.1003659365831435,7.199925047088383,6.874095505529069,7.077739238739014,59100
2011-09-01 00:00:00+00:00,7.055110873663879,7.127517329867432,6.810738868188628,6.99175500869751,55100
2011-09-02 00:00:00+00:00,6.855994631112488,6.928401539418975,6.801689773565107,6.806215286254883,23900
2011-09-06 00:00:00+00:00,6.74285835368629,6.78358709840086,6.521113445325387,6.584469318389893,153700
2011-09-07 00:00:00+00:00,6.625200514845805,6.625200514845805,6.236014971618166,6.507539749145508,172800
2011-09-08 00:00:00+00:00,6.457759005900354,6.4939622442473475,6.136454941888309,6.290318489074707,166600
2011-09-09 00:00:00+00:00,6.195284669798968,6.45323327371847,6.195284669798968,6.4079790115356445,51700
2011-09-12 00:00:00+00:00,6.344622563402308,6.507537104771436,6.263165076929463,6.312944412231445,96900
2011-09-13 00:00:00+00:00,6.303894994080631,6.398928602137306,6.276742349674448,6.335572719573975,67000
2011-09-14 00:00:00+00:00,6.3717759247924235,6.40345365012201,6.249590104537843,6.380826950073242,18200
2011-09-15 00:00:00+00:00,6.4170303291493065,6.42155541031258,6.222437597099133,6.308420181274414,53000
2011-09-16 00:00:00+00:00,6.30389389337386,6.394401972963347,6.281266765582346,6.299368381500244,12000
2011-09-19 00:00:00+00:00,6.231488004053062,6.33557219728018,6.1002507370815735,6.208860874176025,36700
2011-09-20 00:00:00+00:00,6.240536200366122,6.335569764090538,6.127401026007363,6.131926536560059,115600
2011-09-21 00:00:00+00:00,6.109301851630489,6.172657729903867,5.855878770113589,5.94638729095459,208800
2011-09-22 00:00:00+00:00,5.860403752521943,5.896606984953885,5.520998124790055,5.570777893066406,202800
2011-09-23 00:00:00+00:00,5.5345740983899345,5.9463866128396345,5.480269251024126,5.878505229949951,47800
2011-09-26 00:00:00+00:00,5.892081915331241,5.955437356414433,5.720116345177513,5.883030891418457,71600
2011-09-27 00:00:00+00:00,5.955436230301698,5.982588865329188,5.756318489213917,5.846826553344727,217900
2011-09-28 00:00:00+00:00,5.837775468541899,5.950910655386327,5.661284853273544,5.783470630645752,31300
2011-09-29 00:00:00+00:00,5.864928103278216,5.901131328542315,5.692962567485507,5.783470630645752,30900
2011-09-30 00:00:00+00:00,5.683911239804849,5.751792170477357,5.5888776779174805,5.5888776779174805,79100
2011-10-03 00:00:00+00:00,5.534574008663057,5.602455390452242,5.136338467770015,5.222321033477783,70900
2011-10-04 00:00:00+00:00,5.158966760689998,5.195170002888919,5.09108578946119,5.181593894958496,42900
2011-10-05 00:00:00+00:00,5.177067100074613,5.253999078595024,5.12728776226941,5.154440402984619,57500
2011-10-06 00:00:00+00:00,5.136338577666978,5.56625227855735,5.0503555785429635,5.444066047668457,273000
2011-10-07 00:00:00+00:00,5.457644344750065,5.625084453599072,5.168017965575815,5.249475479125977,67300
2011-10-10 00:00:00+00:00,5.371660189438566,5.371660189438566,4.9462719524785195,5.244948863983154,174200
2011-10-11 00:00:00+00:00,5.199695038016705,5.59340558441617,5.199695038016705,5.493846893310547,127400
2011-10-12 00:00:00+00:00,5.5119472566945715,5.584353717935789,5.091084161259306,5.158965110778809,316900
2011-10-13 00:00:00+00:00,5.127287229907144,5.616031259422321,5.0729823856917395,5.5255231857299805,158000
2011-10-14 00:00:00+00:00,5.548149524749724,5.625081484365494,5.484793666367185,5.593403339385986,359000
2011-10-17 00:00:00+00:00,5.561726593717054,5.584353720760518,5.475744028843755,5.516472339630127,126100
2011-10-18 00:00:00+00:00,5.525525967489685,5.579830839044225,5.4350178482321185,5.539102077484131,143600
2011-10-19 00:00:00+00:00,5.520591260496759,5.668670679894744,5.520591260496759,5.585375785827637,39700
2011-10-20 00:00:00+00:00,5.571492915323906,5.603885174877364,5.460433361445102,5.497453212738037,61400
2011-10-21 00:00:00+00:00,5.613138521017322,5.9000424952814985,5.566863501392557,5.751963138580322,185100
2011-10-24 00:00:00+00:00,5.742709801383796,5.895416797324481,5.742709801383796,5.876906871795654,62700
2011-10-25 00:00:00+00:00,5.821377148053133,5.872279333391618,5.682552484671019,5.793612480163574,87000
2011-10-26 00:00:00+00:00,5.863023567749386,5.9833382844325085,5.807493800352106,5.812121391296387,58400
2011-10-27 00:00:00+00:00,6.085145947574694,6.210088323169041,5.821379298624322,5.955576419830322,173000
2011-10-28 00:00:00+00:00,5.941692590641432,6.0573797502993685,5.9046727348558115,5.974084854125977,45700
2011-10-31 00:00:00+00:00,5.909300676861838,5.941692942263316,5.701063424105142,5.798240661621094,47900
2011-11-01 00:00:00+00:00,5.6270210127192435,5.812120655247115,5.617766273314069,5.6964335441589355,45800
2011-11-02 00:00:00+00:00,5.7658459680668885,5.853767983406656,5.71494379511348,5.7751007080078125,36200
2011-11-03 00:00:00+00:00,5.775099762375108,5.886159712660214,5.705687679594269,5.816747188568115,35500
2011-11-04 00:00:00+00:00,5.7843570178289605,5.853769125518341,5.696434985334984,5.761219501495361,30900
2011-11-07 00:00:00+00:00,5.747337393093862,5.950946573910964,5.645532582029594,5.876906871795654,81900
2011-11-08 00:00:00+00:00,5.941690673819798,5.941690673819798,5.775100935215768,5.826003551483154,69200
2011-11-09 00:00:00+00:00,5.677925725890358,5.728827914740046,5.659415357605232,5.664042949676514,53800
2011-11-10 00:00:00+00:00,5.73808199208768,5.839886799291546,5.65015995948758,5.719572067260742,29200
2011-11-11 00:00:00+00:00,5.751964646748317,5.895416450837893,5.742709463872133,5.756591796875,52800
2011-11-14 00:00:00+00:00,5.7241980385432045,5.807492897343264,5.640903179743146,5.751963138580322,77900
2011-11-15 00:00:00+00:00,5.724201120062025,5.807496023702369,5.691808853673683,5.784358501434326,95600
2011-11-16 00:00:00+00:00,5.73345489215024,5.784357075542905,5.566865125935294,5.636277675628662,69600
2011-11-17 00:00:00+00:00,5.617767651001313,5.710317274306233,5.5391003608642775,5.5483551025390625,48200
2011-11-18 00:00:00+00:00,5.576119594360552,5.613139439594055,5.492824721929488,5.56223726272583,55700
