"('date', '')","('open', 'CNA')","('high', 'CNA')","('low', 'CNA')","('close', 'CNA')","('volume', 'CNA')"
1973-04-25 00:00:00+00:00,1.9562913172743979,1.9886265855597862,1.9239556789398193,1.9239556789398193,32100
1973-04-26 00:00:00+00:00,1.923955301888292,1.923955301888292,1.8754522239411158,1.8916200399398804,424500
1973-04-27 00:00:00+00:00,1.8916200125783742,1.907787828343278,1.8269491195678709,1.826949119567871,76800
1973-04-30 00:00:00+00:00,1.826949182351966,1.8431169986724854,1.8107817360805711,1.8431169986724854,58800
1973-05-01 00:00:00+00:00,1.843116961992704,1.907787855938645,1.8269491459939393,1.8916200399398804,239100
1973-05-02 00:00:00+00:00,1.8916200399398804,1.923955301888292,1.8916200399398804,1.8916200399398804,71400
1973-05-03 00:00:00+00:00,1.8916210584226845,1.9239563377809923,1.875453233718872,1.875453233718872,71700
1973-05-04 00:00:00+00:00,1.8916200399398804,1.923955301888292,1.8916200399398804,1.8916200399398804,25200
1973-05-07 00:00:00+00:00,1.8916200775849192,1.8916200775849192,1.8431169986724854,1.8431169986724854,32700
1973-05-08 00:00:00+00:00,1.8431169986724854,1.859284814993005,1.8431169986724854,1.8431169986724854,45900
1973-05-09 00:00:00+00:00,1.8431169986724854,1.8916200775849192,1.8431169986724854,1.8431169986724854,33600
1973-05-10 00:00:00+00:00,1.8431174667960055,1.8431174667960055,1.7622791047599555,1.7784465551376343,72900
1973-05-11 00:00:00+00:00,1.7784464094973667,1.7784464094973667,1.713775873184204,1.713775873184204,89400
1973-05-14 00:00:00+00:00,1.713776053300275,1.7461113248552596,1.6814404116960628,1.697608232498169,75900
1973-05-15 00:00:00+00:00,1.7137755966013695,1.7784461224774843,1.7137755966013695,1.76227867603302,47400
1973-05-16 00:00:00+00:00,1.7622786760330202,1.7622786760330202,1.7622786760330202,1.76227867603302,175200
1973-05-17 00:00:00+00:00,1.762278492529175,1.7784459372901436,1.7461106777191162,1.7461106777191162,13500
1973-05-18 00:00:00+00:00,1.7461108929275286,1.7461108929275286,1.681439995765686,1.681439995765686,71700
1973-05-21 00:00:00+00:00,1.6814399776006426,1.6814399776006426,1.6491047143936157,1.6491047143936157,76800
1973-05-22 00:00:00+00:00,1.6491047322093326,1.6976078125684306,1.6491047322093326,1.681439995765686,144900
1973-05-23 00:00:00+00:00,1.68144016105038,1.68144016105038,1.649104894315487,1.6652727127075195,110700
1973-05-24 00:00:00+00:00,1.6652725490120774,1.681439995765686,1.6652725490120774,1.681439995765686,132300
1973-05-25 00:00:00+00:00,1.6976083591128452,1.746111455087498,1.6976083591128452,1.7299436330795288,92700
1973-05-29 00:00:00+00:00,1.7299436330795288,1.7946145510621507,1.7299436330795288,1.7299436330795288,92100
1973-05-30 00:00:00+00:00,1.729943076124784,1.729943076124784,1.681439995765686,1.681439995765686,76200
1973-05-31 00:00:00+00:00,1.681439995765686,1.6976078125684306,1.6491047322093326,1.681439995765686,39600
1973-06-01 00:00:00+00:00,1.6814406497693277,1.6814406497693277,1.6329375505447388,1.6329375505447388,39600
1973-06-04 00:00:00+00:00,1.6329371188419177,1.649104937658889,1.5844340324401855,1.5844340324401855,133200
1973-06-05 00:00:00+00:00,1.5844344513201496,1.6329375505447388,1.5844344513201496,1.6329375505447388,65400
1973-06-06 00:00:00+00:00,1.6329375505447388,1.6814406497693277,1.616770097502729,1.6329375505447388,68400
1973-06-07 00:00:00+00:00,1.6329368977655363,1.6652725310216951,1.6167694511865889,1.6491047143936157,118500
1973-06-08 00:00:00+00:00,1.6976076033380296,1.762278492529175,1.6976076033380296,1.7461106777191162,47100
1973-06-11 00:00:00+00:00,1.7461111413407855,1.7622789604436704,1.713775873184204,1.713775873184204,16800
1973-06-12 00:00:00+00:00,1.7137755966013695,1.7622786760330202,1.6976077801077762,1.76227867603302,36000
1973-06-13 00:00:00+00:00,1.7784460226100998,1.8592847304894962,1.7784460226100998,1.7946138381958008,49200
1973-06-14 00:00:00+00:00,1.7946138381958008,1.8431169149037954,1.762278577073507,1.7946138381958008,31500
1973-06-15 00:00:00+00:00,1.7784464094973667,1.7784464094973667,1.713775873184204,1.713775873184204,67200
1973-06-18 00:00:00+00:00,1.7137756108568014,1.7299430574357488,1.6329368977655363,1.6491047143936157,48300
1973-06-19 00:00:00+00:00,1.6491047143936157,1.7137756108568014,1.6491047143936157,1.6491047143936157,93600
1973-06-20 00:00:00+00:00,1.6491047143936157,1.6814399776006426,1.6329368977655363,1.6491047143936157,38400
1973-06-21 00:00:00+00:00,1.6491051822391372,1.6491051822391372,1.6167699098587036,1.6167699098587036,71700
1973-06-22 00:00:00+00:00,1.6167699098587036,1.6491051822391372,1.6006020886438685,1.6167699098587036,80400
1973-06-25 00:00:00+00:00,1.61676924931701,1.6329366938772925,1.6006014347076416,1.6006014347076416,21000
1973-06-26 00:00:00+00:00,1.6006014347076416,1.61676924931701,1.5844336200982732,1.6006014347076416,21900
1973-06-27 00:00:00+00:00,1.6006016345585092,1.6491047143936157,1.6006016345585092,1.6491047143936157,72300
1973-06-28 00:00:00+00:00,1.6491047143936157,1.6814399776006426,1.6329368977655363,1.6491047143936157,51600
1973-06-29 00:00:00+00:00,1.6652729609431844,1.697608232498169,1.6652729609431844,1.697608232498169,94200
1973-07-02 00:00:00+00:00,1.713775873184204,1.7461111413407855,1.713775873184204,1.713775873184204,25200
1973-07-03 00:00:00+00:00,1.713776053300275,1.713776053300275,1.6814404116960628,1.697608232498169,90600
1973-07-05 00:00:00+00:00,1.6976080540813192,1.713775873184204,1.6976080540813192,1.713775873184204,71100
1973-07-06 00:00:00+00:00,1.713775873184204,1.713775873184204,1.6976080540813192,1.713775873184204,41100
1973-07-09 00:00:00+00:00,1.713776053300275,1.713776053300275,1.697608232498169,1.697608232498169,21000
1973-07-10 00:00:00+00:00,1.7784463191558106,1.8592850405145998,1.7784463191558106,1.8107819557189941,127200
1973-07-11 00:00:00+00:00,1.8107819557189944,1.8107819557189944,1.7946141374374025,1.8107819557189941,90600
1973-07-12 00:00:00+00:00,1.8107819557189944,1.8107819557189944,1.7946141374374025,1.8107819557189941,51300
1973-07-13 00:00:00+00:00,1.8107819557189944,1.8107819557189944,1.7784463191558106,1.8107819557189941,46500
1973-07-16 00:00:00+00:00,1.8107819557189944,1.8107819557189944,1.7946141374374025,1.8107819557189941,47400
1973-07-17 00:00:00+00:00,1.8107814489283736,1.8592845201492312,1.7946136351717321,1.859284520149231,173700
1973-07-18 00:00:00+00:00,1.8592845201492312,1.8592845201492312,1.8269488926359485,1.859284520149231,50700
1973-07-19 00:00:00+00:00,1.859284814993005,1.859284814993005,1.826949182351966,1.8431169986724854,89100
1973-07-20 00:00:00+00:00,1.8431167063925897,1.8754519638568061,1.8269488926359485,1.859284520149231,55200
1973-07-23 00:00:00+00:00,1.843117222233008,1.843117222233008,1.8107819557189944,1.8107819557189941,25200
1973-07-24 00:00:00+00:00,1.8107821959914294,1.8107821959914294,1.746111284333058,1.7784465551376343,58800
1973-07-25 00:00:00+00:00,1.7946139197600517,1.8431169986724854,1.7946139197600517,1.8431169986724854,85800
1973-07-26 00:00:00+00:00,1.843117222233008,1.8592850405145998,1.7946141374374025,1.8107819557189941,67800
1973-07-27 00:00:00+00:00,1.8107819557189944,1.8107819557189944,1.7784463191558106,1.8107819557189941,19500
1973-07-30 00:00:00+00:00,1.8107819557189944,1.8107819557189944,1.7946141374374025,1.8107819557189941,99000
1973-07-31 00:00:00+00:00,1.8107821959914294,1.8107821959914294,1.778446555137634,1.7784465551376343,93600
1973-08-01 00:00:00+00:00,1.762278492529175,1.762278492529175,1.7461106777191162,1.7461106777191162,26400
1973-08-02 00:00:00+00:00,1.7137762959519072,1.7137762959519072,1.6329375505447388,1.6329375505447388,74100
1973-08-03 00:00:00+00:00,1.6329374155100176,1.6491052372643196,1.5520990468370066,1.5682668685913086,102900
1973-08-06 00:00:00+00:00,1.568266740704266,1.568266740704266,1.5035958290100098,1.5035958290100098,49800
1973-08-07 00:00:00+00:00,1.4712605380761707,1.4712605380761707,1.3742543568854169,1.4065896272659302,123900
1973-08-08 00:00:00+00:00,1.4065898710713651,1.4712607930910724,1.4065898710713651,1.4389251470565796,390900
1973-08-09 00:00:00+00:00,1.4550923305049008,1.4874275922775269,1.4550923305049008,1.4874275922775269,114600
1973-08-10 00:00:00+00:00,1.4874284236919848,1.4874284236919848,1.422757863998413,1.422757863998413,173100
1973-08-13 00:00:00+00:00,1.4389249667512862,1.4550927877426147,1.4389249667512862,1.4550927877426147,22200
1973-08-14 00:00:00+00:00,1.4389248976464433,1.4389248976464433,1.3904218070510663,1.4065896272659302,66300
1973-08-15 00:00:00+00:00,1.4065896272659302,1.4065896272659302,1.3904218070510663,1.4065896272659302,31800
1973-08-16 00:00:00+00:00,1.406589294499467,1.4712601900100708,1.406589294499467,1.4712601900100708,250200
1973-08-17 00:00:00+00:00,1.4712607930910724,1.4712607930910724,1.4065898710713651,1.4389251470565796,30900
1973-08-20 00:00:00+00:00,1.4389248976464433,1.455092717861307,1.4065896272659302,1.4065896272659302,43800
1973-08-21 00:00:00+00:00,1.4065902912641386,1.4227581191112237,1.3904224634170532,1.3904224634170532,27900
1973-08-22 00:00:00+00:00,1.390421434095008,1.40658924997314,1.3742539882659912,1.3742539882659912,29100
1973-08-23 00:00:00+00:00,1.3904222141023048,1.422757863998413,1.3904222141023048,1.422757863998413,76200
1973-08-24 00:00:00+00:00,1.4227575158091896,1.4550927877426147,1.3904218738265324,1.4550927877426147,484800
1973-08-27 00:00:00+00:00,1.455092970073826,1.455092970073826,1.4389251470565796,1.4389251470565796,12600
1973-08-28 00:00:00+00:00,1.4550923736201382,1.4712601900100708,1.4550923736201382,1.4712601900100708,38100
1973-08-29 00:00:00+00:00,1.4712606087339435,1.4712606087339435,1.4389249667512862,1.4550927877426147,145800
1973-08-30 00:00:00+00:00,1.4874275570114075,1.5359306335449219,1.4874275570114075,1.5359306335449219,41400
1973-08-31 00:00:00+00:00,1.5682665424536675,1.68144016105038,1.5682665424536675,1.6652727127075195,102600
1973-09-04 00:00:00+00:00,1.6652727859247378,1.713775873184204,1.649104966821853,1.713775873184204,100200
1973-09-05 00:00:00+00:00,1.7137760970492413,1.7137760970492413,1.6167699098587036,1.6167699098587036,83100
1973-09-06 00:00:00+00:00,1.6167699098587036,1.6329373610243019,1.6006020886438685,1.6167699098587036,68100
1973-09-07 00:00:00+00:00,1.6167696700741283,1.6167696700741283,1.5844340324401855,1.5844340324401855,35700
1973-09-10 00:00:00+00:00,1.568266301782765,1.568266301782765,1.4874275922775269,1.4874275922775269,58500
1973-09-11 00:00:00+00:00,1.48742805967604,1.48742805967604,1.4389249667512862,1.4550927877426147,96600
1973-09-12 00:00:00+00:00,1.4550927877426147,1.4712606087339435,1.4389249667512862,1.4550927877426147,29400
1973-09-13 00:00:00+00:00,1.4550927877426147,1.4712606087339435,1.4550927877426147,1.4550927877426147,30300
1973-09-14 00:00:00+00:00,1.4550927877426147,1.4712606087339435,1.4389249667512862,1.4550927877426147,27000
1973-09-17 00:00:00+00:00,1.4550922960054333,1.5359306335449219,1.4550922960054333,1.5359306335449219,463200
1973-09-18 00:00:00+00:00,1.5359303425571795,1.5682659674861554,1.5197629001417283,1.5520981550216675,130500
1973-09-19 00:00:00+00:00,1.5520990468370066,1.600602142050663,1.5520990468370066,1.5682668685913086,42600
1973-09-20 00:00:00+00:00,1.681439995765686,1.7622787097302735,1.681439995765686,1.681439995765686,232500
1973-09-21 00:00:00+00:00,1.681439995765686,1.6976078125684306,1.6491047322093326,1.681439995765686,141300
1973-09-24 00:00:00+00:00,1.6976083591128452,1.746111455087498,1.6976083591128452,1.7299436330795288,99900
1973-09-25 00:00:00+00:00,1.7299434639061604,1.778446555137634,1.7299434639061604,1.7784465551376343,57900
1973-09-26 00:00:00+00:00,1.7784461224774843,1.7784461224774843,1.7299430430458336,1.76227867603302,71100
1973-09-27 00:00:00+00:00,1.7622787097302735,1.778446156483882,1.681439995765686,1.681439995765686,88800
1973-09-28 00:00:00+00:00,1.6814404116960628,1.697608232498169,1.6652729609431844,1.697608232498169,54600
1973-10-01 00:00:00+00:00,1.6976078125684306,1.729943076124784,1.681439995765686,1.681439995765686,63600
1973-10-02 00:00:00+00:00,1.8431167063925897,1.940122848834305,1.8431167063925897,1.859284520149231,678600
1973-10-03 00:00:00+00:00,1.8592845201492312,1.9239550350776637,1.8592845201492312,1.859284520149231,319200
1973-10-04 00:00:00+00:00,1.859284814993005,1.8754522612643998,1.8431169986724854,1.8431169986724854,164100
1973-10-05 00:00:00+00:00,1.8431167063925897,1.8592845201492312,1.8431167063925897,1.859284520149231,70800
1973-10-08 00:00:00+00:00,1.8592847510976787,1.8592847510976787,1.8269491195678709,1.826949119567871,58800
1973-10-09 00:00:00+00:00,1.8107821959914294,1.8107821959914294,1.7622791047599555,1.7784465551376343,52200
1973-10-10 00:00:00+00:00,1.778446596410244,1.778446596410244,1.697608232498169,1.697608232498169,107100
1973-10-11 00:00:00+00:00,1.6976083591128452,1.7622792770954674,1.6976083591128452,1.7299436330795288,38100
1973-10-12 00:00:00+00:00,1.7299436330795288,1.7784467290541814,1.7137761811208145,1.7299436330795288,93000
1973-10-15 00:00:00+00:00,1.7299436330795288,1.746111455087498,1.7299436330795288,1.7299436330795288,54900
1973-10-16 00:00:00+00:00,1.7299433222379004,1.7622789604436704,1.713775873184204,1.713775873184204,96000
1973-10-17 00:00:00+00:00,1.713776053300275,1.7461113248552596,1.6814404116960628,1.697608232498169,328200
1973-10-18 00:00:00+00:00,1.6976080540813192,1.7299433222379004,1.681440234978434,1.713775873184204,25800
1973-10-19 00:00:00+00:00,1.713775873184204,1.7461111413407855,1.713775873184204,1.713775873184204,17700
1973-10-22 00:00:00+00:00,1.7137756293711754,1.7137756293711754,1.681439995765686,1.681439995765686,57000
1973-10-23 00:00:00+00:00,1.68144016105038,1.68144016105038,1.6652727127075195,1.6652727127075195,21600
1973-10-24 00:00:00+00:00,1.6814404116960628,1.713776053300275,1.6814404116960628,1.697608232498169,66600
1973-10-25 00:00:00+00:00,1.68144016105038,1.68144016105038,1.6652727127075195,1.6652727127075195,64800
1973-10-26 00:00:00+00:00,1.6652729609431844,1.713776053300275,1.6652729609431844,1.697608232498169,100800
1973-10-29 00:00:00+00:00,1.697607794228722,1.7137756108568014,1.6329368977655363,1.6491047143936157,106500
1973-10-30 00:00:00+00:00,1.4550923275584207,1.4550923275584207,1.3742539882659912,1.3742539882659912,336900
1973-10-31 00:00:00+00:00,1.3904222141023048,1.4550931438451988,1.3904222141023048,1.422757863998413,383700
1973-11-01 00:00:00+00:00,1.4227574474807938,1.455092717861307,1.4065896272659302,1.4065896272659302,84000
1973-11-02 00:00:00+00:00,1.4065896272659302,1.4227574474807938,1.3904218070510663,1.4065896272659302,120900
1973-11-05 00:00:00+00:00,1.4065896272659302,1.4227574474807938,1.4065896272659302,1.4065896272659302,174000
1973-11-06 00:00:00+00:00,1.4065896272659302,1.4389248976464433,1.4065896272659302,1.4065896272659302,114600
1973-11-07 00:00:00+00:00,1.406590039050359,1.4389253188971447,1.406590039050359,1.422757863998413,91200
1973-11-08 00:00:00+00:00,1.422757863998413,1.4389253188971447,1.406590039050359,1.422757863998413,173100
1973-11-09 00:00:00+00:00,1.4227581191112237,1.4389255769089202,1.3904224634170532,1.3904224634170532,117600
1973-11-12 00:00:00+00:00,1.390421434095008,1.40658924997314,1.3580861723878592,1.3742539882659912,67200
1973-11-13 00:00:00+00:00,1.3742539882659912,1.390421434095008,1.3580861723878592,1.3742539882659912,59700
1973-11-14 00:00:00+00:00,1.3742543353171102,1.3904217852290188,1.3095834255218506,1.3095834255218506,112500
1973-11-15 00:00:00+00:00,1.3095834839440803,1.3257513046264648,1.2934156632616955,1.3257513046264648,66600
1973-11-16 00:00:00+00:00,1.3257513046264648,1.358086575942009,1.3095834839440803,1.3257513046264648,59400
1973-11-19 00:00:00+00:00,1.325750986074802,1.341918432823245,1.2772479057312012,1.2772479057312012,63600
1973-11-20 00:00:00+00:00,1.2772478426253515,1.2934152885749985,1.261080026626587,1.261080026626587,103200
1973-11-21 00:00:00+00:00,1.2934156632616955,1.3419187552596246,1.2934156632616955,1.3257513046264648,232500
1973-11-23 00:00:00+00:00,1.3257511848608714,1.3257511848608714,1.2934155464172363,1.2934155464172363,79800
1973-11-26 00:00:00+00:00,1.2934153524796441,1.325750986074802,1.2772479057312012,1.2772479057312012,162000
1973-11-27 00:00:00+00:00,1.2772482126285358,1.3419187552596246,1.2772482126285358,1.3257513046264648,185700
1973-11-28 00:00:00+00:00,1.3257512454829676,1.3580865153559931,1.3095834255218506,1.3095834255218506,178200
1973-11-29 00:00:00+00:00,1.3095833656390539,1.3419186340334976,1.2934155464172363,1.2934155464172363,156300
1973-11-30 00:00:00+00:00,1.2934155464172363,1.3257511848608714,1.2934155464172363,1.2934155464172363,228900
1973-12-03 00:00:00+00:00,1.293415470718095,1.309583288993666,1.2449123859405518,1.2449123859405518,445500
1973-12-04 00:00:00+00:00,1.2449123859405518,1.2610802042161229,1.2287449377141506,1.2449123859405518,269100
1973-12-05 00:00:00+00:00,1.2449121831304268,1.2449121831304268,1.1964091062545776,1.1964091062545776,188100
1973-12-06 00:00:00+00:00,1.1964091062545776,1.2287447375378833,1.1964091062545776,1.1964091062545776,167700
1973-12-07 00:00:00+00:00,1.2125770085900214,1.2772479057312012,1.2125770085900214,1.2772479057312012,276600
1973-12-10 00:00:00+00:00,1.2772479057312012,1.2772479057312012,1.2610800889336222,1.2772479057312012,103200
1973-12-11 00:00:00+00:00,1.2772480224916938,1.293415470718095,1.2449123859405518,1.2449123859405518,147300
1973-12-12 00:00:00+00:00,1.2287447375378833,1.2287447375378833,1.1964091062545776,1.1964091062545776,159000
1973-12-13 00:00:00+00:00,1.1964091062545776,1.2287447375378833,1.1964091062545776,1.1964091062545776,119700
1973-12-14 00:00:00+00:00,1.196409267613917,1.196409267613917,1.1317387364234301,1.1479061841964722,350700
1973-12-17 00:00:00+00:00,1.1479061841964722,1.1640740020186735,1.1317387364234301,1.1479061841964722,62700
1973-12-18 00:00:00+00:00,1.1479061841964722,1.1479061841964722,1.1317387364234301,1.1479061841964722,189600
1973-12-19 00:00:00+00:00,1.1479061094398748,1.1802417429784415,1.1317386627197266,1.1317386627197266,78000
1973-12-20 00:00:00+00:00,1.1317387364234301,1.1479061841964722,1.1155709186012288,1.1479061841964722,104100
1973-12-21 00:00:00+00:00,1.1479064797349186,1.1640743017196655,1.1317390277994264,1.1640743017196655,186900
1973-12-24 00:00:00+00:00,1.1640739262091582,1.1640739262091582,1.1317386627197266,1.1317386627197266,70200
1973-12-26 00:00:00+00:00,1.1317387364234301,1.1640740020186735,1.1155709186012288,1.1479061841964722,90900
1973-12-27 00:00:00+00:00,1.1479061094398748,1.1640739262091582,1.1317386627197266,1.1317386627197266,115800
1973-12-28 00:00:00+00:00,1.1317386627197266,1.1479061094398748,1.1317386627197266,1.1317386627197266,95400
1973-12-31 00:00:00+00:00,1.1317390277994264,1.1802421237044123,1.1317390277994264,1.1640743017196655,116100
1974-01-02 00:00:00+00:00,1.1640739262091582,1.1964091896985896,1.1317386627197266,1.1317386627197266,70200
1974-01-03 00:00:00+00:00,1.1317386627197266,1.1802417429784415,1.0832355824610116,1.1317386627197266,325500
1974-01-04 00:00:00+00:00,1.1317390277994264,1.1802421237044123,1.1317390277994264,1.1640743017196655,225300
1974-01-07 00:00:00+00:00,1.1640743017196655,1.1802421237044123,1.1317390277994264,1.1640743017196655,452100
1974-01-08 00:00:00+00:00,1.1802417825777236,1.2449123117264018,1.1802417825777236,1.2287448644638062,133200
1974-01-09 00:00:00+00:00,1.2287448644638062,1.2449123117264018,1.1802417825777236,1.2287448644638062,85800
1974-01-10 00:00:00+00:00,1.2287448018470242,1.2449122482857273,1.212576985359192,1.212576985359192,27000
1974-01-11 00:00:00+00:00,1.228744764678175,1.2772478426253515,1.228744764678175,1.261080026626587,22800
1974-01-14 00:00:00+00:00,1.2610801290381453,1.2772479463498887,1.2125770471520627,1.2287448644638062,65400
1974-01-15 00:00:00+00:00,1.2287448018470242,1.2610800647735596,1.212576985359192,1.212576985359192,104100
1974-01-16 00:00:00+00:00,1.2287449377141506,1.2610802042161229,1.2287449377141506,1.2449123859405518,89700
1974-01-17 00:00:00+00:00,1.2449122106278223,1.2772478426253515,1.2449122106278223,1.261080026626587,30600
1974-01-18 00:00:00+00:00,1.2610801290381453,1.2772479463498887,1.2287448644638062,1.2287448644638062,72300
1974-01-21 00:00:00+00:00,1.2287447375378833,1.2610799987720798,1.1964091062545776,1.1964091062545776,92100
1974-01-22 00:00:00+00:00,1.2287448644638062,1.2610801290381453,1.2287448644638062,1.2287448644638062,70200
1974-01-23 00:00:00+00:00,1.2287448644638062,1.2772479463498887,1.2125770471520627,1.2287448644638062,58200
1974-01-24 00:00:00+00:00,1.2287446585351527,1.2287446585351527,1.180241584777832,1.180241584777832,54900
1974-01-25 00:00:00+00:00,1.1802421237044123,1.1964095756399047,1.1640743017196655,1.1640743017196655,69600
1974-01-28 00:00:00+00:00,1.1640743017196655,1.1802421237044123,1.1479064797349186,1.1640743017196655,26400
1974-01-29 00:00:00+00:00,1.1640743017196655,1.1964095756399047,1.1640743017196655,1.1640743017196655,47400
1974-01-30 00:00:00+00:00,1.1640740020186735,1.1640740020186735,1.1479061841964722,1.1479061841964722,53700
1974-01-31 00:00:00+00:00,1.1479061841964722,1.1640740020186735,1.1479061841964722,1.1479061841964722,21600
1974-02-01 00:00:00+00:00,1.1479061841964722,1.1479061841964722,1.1317387364234301,1.1479061841964722,65100
1974-02-04 00:00:00+00:00,1.1317387204179519,1.1317387204179519,1.1155709028244019,1.1155709028244019,42000
1974-02-05 00:00:00+00:00,1.1155709028244019,1.1317387204179519,1.0994030852308518,1.1155709028244019,151200
1974-02-06 00:00:00+00:00,1.1155709028244019,1.1317387204179519,1.1155709028244019,1.1155709028244019,18000
1974-02-07 00:00:00+00:00,1.1155709028244019,1.1155709028244019,1.1155709028244019,1.1155709028244019,42900
1974-02-08 00:00:00+00:00,1.1155710823335179,1.1155710823335179,1.0994032621383667,1.0994032621383667,27300
1974-02-11 00:00:00+00:00,1.1155709028244019,1.1317387204179519,1.1155709028244019,1.1155709028244019,24300
1974-02-12 00:00:00+00:00,1.1155710823335179,1.1155710823335179,1.0994032621383667,1.0994032621383667,50700
1974-02-13 00:00:00+00:00,1.0994032621383667,1.1155710823335179,1.083235811992429,1.0994032621383667,72000
1974-02-14 00:00:00+00:00,1.0670680919804463,1.0670680919804463,1.018564996890426,1.0347328186035156,85800
1974-02-15 00:00:00+00:00,1.0347323969964626,1.0508998420727949,1.0185645818710327,1.0185645818710327,66300
1974-02-19 00:00:00+00:00,1.018564996890426,1.0347328186035156,1.0023971751773364,1.0347328186035156,69000
