"('date', '')","('open', 'BDC')","('high', 'BDC')","('low', 'BDC')","('close', 'BDC')","('volume', 'BDC')"
2024-02-20 00:00:00+00:00,81.57837947576026,82.12655734387972,79.27604763781133,80.16309356689453,293200
2024-02-21 00:00:00+00:00,79.2860141077738,81.26940810712556,78.37903031865709,80.9803695678711,306400
2024-02-22 00:00:00+00:00,81.169752810386,82.32589952470168,80.46210977926368,82.30596923828125,239600
2024-02-23 00:00:00+00:00,82.02690094327929,83.9405278421302,81.8973274651605,83.6514892578125,342000
2024-02-26 00:00:00+00:00,83.44217409405512,85.47540521043702,83.40230592266612,85.05679321289062,422000
2024-02-27 00:00:00+00:00,85.65482342221735,86.06345894453936,83.571754819891,83.60165405273438,341500
2024-02-28 00:00:00+00:00,82.6448344320803,84.66809681409936,82.6448344320803,83.92058563232422,277400
2024-02-29 00:00:00+00:00,85.13654032169377,85.31594331359277,84.10995949185732,84.8973388671875,365200
2024-03-01 00:00:00+00:00,84.78770464202644,86.43223082677997,84.76777435553028,86.24285888671875,223600
2024-03-04 00:00:00+00:00,86.59168467503024,87.28936627694134,86.4122817035761,86.77108764648438,245200
2024-03-05 00:00:00+00:00,86.07341593602851,88.12657741628433,85.6747418106384,86.75115966796875,302000
2024-03-06 00:00:00+00:00,87.57841540800237,88.42559325181598,87.01030719706128,88.23622131347656,301200
2024-03-07 00:00:00+00:00,88.70464621925296,89.82093214509734,88.55514248570873,89.1431884765625,262400
2024-03-08 00:00:00+00:00,89.73123984565618,90.70799112259587,88.76445751348196,89.36247253417969,315400
2024-03-11 00:00:00+00:00,88.7843948873664,88.7843948873664,87.1000006233991,87.4787368774414,316300
2024-03-12 00:00:00+00:00,87.91726734726203,87.91726734726203,86.1132764062306,87.34915924072266,295200
2024-03-13 00:00:00+00:00,86.72088945112256,87.29929647966316,86.16243169027861,86.28209686279297,229600
2024-03-14 00:00:00+00:00,85.95301868575947,86.07268387032457,84.15796483311175,85.09538269042969,240600
2024-03-15 00:00:00+00:00,84.46710546477343,86.39179903263678,84.46710546477343,86.0926284790039,618400
2024-03-18 00:00:00+00:00,85.56408547948757,87.43891345117915,85.3845801071031,86.6012191772461,274500
2024-03-19 00:00:00+00:00,86.0726820155741,88.38630270445513,86.0726820155741,88.0472412109375,243400
2024-03-20 00:00:00+00:00,87.62840870512821,90.98913819451792,87.32923049629127,90.77971649169922,349500
2024-03-21 00:00:00+00:00,91.73706566152211,93.32269781432345,91.28830600778765,92.4251708984375,365700
2024-03-22 00:00:00+00:00,92.83404136163426,92.98363045182184,91.78693294715553,92.49497985839844,223800
2024-03-25 00:00:00+00:00,92.49498081751068,92.99360605102825,91.65729407724143,91.78693389892578,229200
2024-03-26 00:00:00+00:00,92.10605400227568,92.45509014503313,90.98913073703461,91.35811614990234,190600
2024-03-27 00:00:00+00:00,92.04621852068362,93.1731087772046,91.57750959722271,92.9537124633789,266400
2024-03-28 00:00:00+00:00,93.06342419892881,93.15318070787048,91.74705373232351,92.35537719726562,255400
2024-04-01 00:00:00+00:00,92.0262789527152,92.07614452326594,90.52042850141332,90.53040313720703,241200
2024-04-02 00:00:00+00:00,89.74257020225534,89.74257020225534,87.5585967849311,88.07716369628906,263900
2024-04-03 00:00:00+00:00,87.63836031709918,89.91209756579285,87.63836031709918,89.04448699951172,516800
2024-04-04 00:00:00+00:00,90.25116837119982,90.8196008400298,88.36636557411003,89.06443786621094,327100
2024-04-05 00:00:00+00:00,89.23397216605889,89.46333550512433,88.32647061924109,88.72537231445312,211300
2024-04-08 00:00:00+00:00,89.55309607909892,89.61292867315976,88.65556912609965,89.06443786621094,170700
2024-04-09 00:00:00+00:00,89.56306397461093,89.56306397461093,88.17688640369482,88.83507537841797,169600
2024-04-10 00:00:00+00:00,87.06993474598123,87.54861831183531,85.89317890535779,86.78073120117188,284200
2024-04-11 00:00:00+00:00,87.04999372790279,87.70817507634688,86.32199754304865,87.50872802734375,211000
2024-04-12 00:00:00+00:00,86.6610638258088,86.84056920741524,84.59675574154318,85.02557373046875,259600
2024-04-15 00:00:00+00:00,85.66382282615523,86.10260788961351,84.22777961522824,84.56684875488281,171700
2024-04-16 00:00:00+00:00,84.0981404847651,84.73638022640112,83.14078087231105,84.28761291503906,182000
2024-04-17 00:00:00+00:00,84.88597546596134,84.9358334318824,81.9939471478949,82.10364532470703,286700
2024-04-18 00:00:00+00:00,82.27317134636789,83.15074910169868,81.3457280195812,81.5152587890625,171500
2024-04-19 00:00:00+00:00,81.09640680210175,82.48258432768748,80.67756343647524,81.69475555419922,235700
2024-04-22 00:00:00+00:00,82.02385427994194,83.4898137439941,81.53520366139708,83.14077758789062,210000
2024-04-23 00:00:00+00:00,83.2903585344913,84.62667816282892,83.2903585344913,83.9984130859375,186000
2024-04-24 00:00:00+00:00,83.75907383128573,85.31478990511913,82.41278707402878,83.02111053466797,276200
2024-04-25 00:00:00+00:00,81.8942070131478,83.01112261121122,81.77453422403379,82.6620864868164,273800
2024-04-26 00:00:00+00:00,83.05101964593656,83.8986810413255,83.03107798382678,83.17069244384766,167100
2024-04-29 00:00:00+00:00,83.6593415331589,84.34744679390874,83.61945060124701,84.20783233642578,209200
2024-04-30 00:00:00+00:00,83.45989113583848,84.20782896026026,80.98670671538032,81.04653930664062,302900
2024-05-01 00:00:00+00:00,80.99668150753017,82.56236438536028,80.79722685557972,81.09640502929688,244700
2024-05-02 00:00:00+00:00,88.06718623608083,88.69545889917852,86.20233273366006,88.66554260253906,467700
2024-05-03 00:00:00+00:00,90.74979979649761,90.89938890026332,87.059975815172,87.98741912841797,278800
2024-05-06 00:00:00+00:00,88.66553302842509,90.06167744362581,87.18959915010608,87.53863525390625,208200
2024-05-07 00:00:00+00:00,87.84778679657599,90.6799819764069,87.55859086705277,90.16141510009766,282900
2024-05-08 00:00:00+00:00,89.57304395007264,91.34814870882073,89.11430961083353,91.20853424072266,186500
2024-05-09 00:00:00+00:00,91.59744867954886,92.09607388478149,90.96918365998583,91.57750701904297,182600
2024-05-10 00:00:00+00:00,91.8068738717888,92.60467727410834,91.30824864744335,92.24566650390625,169000
2024-05-13 00:00:00+00:00,92.74429968546875,93.2130086539142,91.79691472129612,91.81685638427734,141900
2024-05-14 00:00:00+00:00,93.01355529450173,93.02352993034198,92.07614495280106,92.7941665649414,173000
2024-05-15 00:00:00+00:00,93.55206991890674,95.13770222026025,92.79416499307949,94.88838958740234,215500
2024-05-16 00:00:00+00:00,94.95819004249758,95.1277207947202,93.11327821271568,93.12324523925781,182700
2024-05-17 00:00:00+00:00,93.6119129982569,93.97092380926678,92.37531682325933,93.24292755126953,165500
2024-05-20 00:00:00+00:00,93.25289575213299,94.9881094799933,93.25289575213299,94.17036437988281,191900
2024-05-21 00:00:00+00:00,93.5720168988995,94.639074637065,93.3725622324467,94.61912536621094,131400
2024-05-22 00:00:00+00:00,94.51940118111533,95.9554443359375,94.35984505747815,95.9554443359375,218000
2024-05-23 00:00:00+00:00,96.53384771187005,97.18205442507974,95.4169244560142,96.24464416503906,256300
2024-05-24 00:00:00+00:00,97.23192164121346,97.58095778695998,96.33439468899572,97.32167053222656,229400
2024-05-28 00:00:00+00:00,97.93996619443892,98.3288932629054,96.2446434656577,96.52387237548828,199100
2024-05-29 00:00:00+00:00,95.46679889594276,96.29451107348495,93.98089009220676,94.05069732666016,258700
2024-05-30 00:00:00+00:00,94.33989361829559,95.4368676214956,94.01079913481038,95.20750427246094,197600
2024-05-31 00:00:00+00:00,95.33714626962717,95.48673536629704,93.75152162681209,95.4269027709961,255200
2024-06-03 00:00:00+00:00,95.8557114523696,95.8557114523696,92.80412004619906,94.87840270996094,187800
2024-06-04 00:00:00+00:00,94.12049316107259,96.05516143647591,93.7614823963912,93.81134796142578,254800
2024-06-05 00:00:00+00:00,94.62910077613425,97.0823361304508,93.54210136663566,96.45407104492188,197900
2024-06-06 00:00:00+00:00,95.93549444725807,96.71335622338786,94.42965167988368,95.22744750976562,311200
2024-06-07 00:00:00+00:00,94.66899671290157,95.33715276735886,93.70166244471399,94.49946594238281,144300
2024-06-10 00:00:00+00:00,93.2828126019562,94.66899018707834,93.2828126019562,93.84127044677734,168100
2024-06-11 00:00:00+00:00,92.91382671970874,93.94099351140026,92.32545258016405,93.16313934326172,237000
2024-06-12 00:00:00+00:00,96.10503245573047,98.13942436824318,95.81582890063422,96.66349029541016,292900
2024-06-13 00:00:00+00:00,96.42401737329205,98.17010627508208,96.06482133307918,97.58142852783203,421800
2024-06-14 00:00:00+00:00,96.26439314890446,96.26439314890446,93.87972723571387,94.49834442138672,255800
2024-06-17 00:00:00+00:00,94.21895926626894,96.47391053733769,93.93958625455741,96.1346664428711,274300
2024-06-18 00:00:00+00:00,96.5337760204226,96.58366732170141,95.13690332039734,95.81538391113281,267700
2024-06-20 00:00:00+00:00,95.61582779902253,97.51158294088923,93.6602091893352,93.80986785888672,504200
2024-06-21 00:00:00+00:00,94.18901604445752,95.09697822179153,92.93183003272925,94.93733978271484,1045000
2024-06-24 00:00:00+00:00,95.57592085067114,96.63354943187765,93.9495664609591,94.00942993164062,276500
2024-06-25 00:00:00+00:00,93.75001816819166,93.75001816819166,91.2655849280712,92.99171447753906,260200
2024-06-26 00:00:00+00:00,92.36311748299816,92.9118913476734,91.39528409203119,92.85202026367188,184600
2024-06-27 00:00:00+00:00,94.0792792139771,95.57592697567765,91.88419126274314,91.92410278320312,298100
2024-06-28 00:00:00+00:00,93.09148762420728,94.04934121443557,92.48285029932103,93.59037017822266,628100
2024-07-01 00:00:00+00:00,94.268857870258,94.76774046192199,90.8165836370803,91.34540557861328,254800
2024-07-02 00:00:00+00:00,91.43520638411175,92.19351010128145,90.44742092365242,91.6646957397461,206000
2024-07-03 00:00:00+00:00,92.61256164445194,92.85202315087265,91.78441473649795,92.0937271118164,77000
2024-07-05 00:00:00+00:00,92.70235646805418,92.70235646805418,90.66691480825047,90.6868667602539,195700
2024-07-08 00:00:00+00:00,91.52499774955558,92.49282352097906,91.32544015827465,91.59484100341797,226300
2024-07-09 00:00:00+00:00,91.23564025686713,91.48508152387532,90.01836565589221,90.12812042236328,150400
2024-07-10 00:00:00+00:00,91.05604883098508,92.40303024785844,90.83653928215429,92.1236572265625,191100
2024-07-11 00:00:00+00:00,93.68017067837815,95.20675016196523,92.48285552601214,94.33869934082031,294600
2024-07-12 00:00:00+00:00,95.39632438482838,97.28209986554215,95.19677440440068,95.81538391113281,206400
2024-07-15 00:00:00+00:00,96.55372297427238,98.4993694382499,96.19453455056896,96.61359405517578,271700
2024-07-16 00:00:00+00:00,97.64130011934074,98.84859506123986,97.20228100870683,98.55924224853516,312300
2024-07-17 00:00:00+00:00,97.38187242430196,97.70115695242058,95.32647875030983,95.43623352050781,421400
2024-07-18 00:00:00+00:00,95.50608329796071,97.8009386217365,93.94957206858722,94.32872009277344,243700
2024-07-19 00:00:00+00:00,94.37858889219652,94.5282551665619,91.53496012862594,91.63473510742188,185300
2024-07-22 00:00:00+00:00,92.35314243191388,94.95731015526103,92.08374918330813,94.73780059814453,243000
2024-07-23 00:00:00+00:00,94.71784853816156,96.52380107222027,93.69015162403217,95.58590698242188,200800
2024-07-24 00:00:00+00:00,94.80763527614191,95.63578212582826,92.08374084985395,92.21344757080078,197900
2024-07-25 00:00:00+00:00,92.3531423368967,94.21896595812305,91.554934762792,92.34317016601562,252300
2024-07-26 00:00:00+00:00,94.44845611708233,94.44845611708233,91.4850922980553,91.76446533203125,342300
2024-07-29 00:00:00+00:00,92.04383348742401,93.49058988483623,91.47510766630442,91.85425567626953,159300
2024-07-30 00:00:00+00:00,92.62253767612714,92.62253767612714,88.41196766268219,89.33988952636719,222300
2024-07-31 00:00:00+00:00,91.5349677131343,94.66794950344935,90.56713435269963,92.48284912109375,302600
2024-08-01 00:00:00+00:00,92.97175660377277,102.24099572309545,92.97175660377277,100.29534912109375,837000
2024-08-02 00:00:00+00:00,96.79320099725295,99.30756586905449,94.7876908798132,99.12796783447266,625700
2024-08-05 00:00:00+00:00,94.50832002135607,97.42179254939632,93.3409365759374,95.9850082397461,418500
2024-08-06 00:00:00+00:00,95.56594232403036,98.24993294256541,94.65798001993895,96.24442291259766,384100
2024-08-07 00:00:00+00:00,97.43176065181815,99.41731101055561,90.83653292716248,91.39527893066406,400900
2024-08-08 00:00:00+00:00,92.23341647608035,95.09699769564662,91.63475127300633,94.57816314697266,257900
2024-08-09 00:00:00+00:00,94.32871800889865,94.86751210231989,93.23117786852674,94.50831604003906,147900
2024-08-12 00:00:00+00:00,94.35865189946892,94.56818167185875,92.5626715470645,94.4684066772461,147600
2024-08-13 00:00:00+00:00,95.30651175982618,98.3197663957487,94.45841301174549,97.41179656982422,252900
2024-08-14 00:00:00+00:00,97.83087234959557,98.5791961841544,95.91515754774375,98.23995208740234,227600
2024-08-15 00:00:00+00:00,99.77651345642039,101.23324963940287,98.34970900949982,100.17562103271484,410800
2024-08-16 00:00:00+00:00,99.88627475840588,102.14122624135251,99.88627475840588,101.32305908203125,372900
2024-08-19 00:00:00+00:00,101.47271402413527,104.69549884980172,101.47271402413527,104.63563537597656,252900
2024-08-20 00:00:00+00:00,104.3562478496123,104.93495343288083,102.2409907157038,103.06913757324219,216300
2024-08-21 00:00:00+00:00,104.18664312116222,104.94494682473682,103.2587211560502,104.93496704101562,119300
2024-08-22 00:00:00+00:00,104.87509807743704,105.7032449990511,103.53808878548443,103.767578125,114000
2024-08-23 00:00:00+00:00,104.58574499201214,106.78082532479165,104.17666523003835,106.45156860351562,240100
2024-08-26 00:00:00+00:00,107.22981645416542,108.07791526621574,106.11231680235545,106.31187438964844,150500
2024-08-27 00:00:00+00:00,105.96265228431588,106.95044523013708,105.373974519745,106.56131744384766,140600
2024-08-28 00:00:00+00:00,106.69103341543827,107.93823991865233,106.12230755446642,106.53138732910156,210700
2024-08-29 00:00:00+00:00,106.7508899481788,108.40718373064105,104.48596643509238,106.80078125,243700
2024-08-30 00:00:00+00:00,107.17992393009567,107.31961043343352,105.85289453604248,107.04023742675781,381500
2024-09-03 00:00:00+00:00,105.7631074957119,107.1300485122796,100.01597801354518,100.82417297363281,262500
2024-09-04 00:00:00+00:00,100.34524303559196,102.37070511661634,99.44725285839431,102.22103881835938,226900
2024-09-05 00:00:00+00:00,102.20108672521668,102.96936255711843,101.0237235194591,101.94166564941406,146300
2024-09-06 00:00:00+00:00,101.69221563473741,101.69221563473741,98.96832121563995,99.137939453125,199400
2024-09-09 00:00:00+00:00,99.10800995127819,101.06362864842474,98.47941306167645,99.23771667480469,259600
2024-09-10 00:00:00+00:00,99.29758710646468,99.36743036438965,98.08031998439294,98.96833038330078,175500
2024-09-11 00:00:00+00:00,98.24993816936924,98.96833031458108,96.47391737278677,98.82864379882812,190600
2024-09-12 00:00:00+00:00,103.08126349753748,103.85991213237271,99.52742052597257,100.75529479980469,208400
2024-09-13 00:00:00+00:00,101.91328834871433,103.66025926660882,101.5339488340852,102.86164855957031,314600
2024-09-16 00:00:00+00:00,103.22101887431532,105.11773154810469,102.8217097404352,103.16111755371094,255900
2024-09-17 00:00:00+00:00,104.2691915596456,106.76486400115161,104.2691915596456,106.10601043701172,292100
2024-09-18 00:00:00+00:00,106.7449042115253,110.14899753271655,106.31564823793587,106.52528381347656,535500
2024-09-19 00:00:00+00:00,109.07087999093197,109.95933884799214,108.57174545927171,109.93936920166016,358400
2024-09-20 00:00:00+00:00,109.86948931675595,112.67463052909646,108.66158467897893,112.23538970947266,779800
2024-09-23 00:00:00+00:00,112.18547010786688,114.66118063702174,111.8760091477931,113.7427749633789,424300
2024-09-24 00:00:00+00:00,114.2918215879989,117.0470463030163,114.2918215879989,116.35823822021484,381400
2024-09-25 00:00:00+00:00,116.44808910828803,116.47803596194433,112.86429916904156,114.55137634277344,274700
2024-09-26 00:00:00+00:00,116.66770229770314,117.68593333989766,115.95893221237583,116.70763397216797,280600
2024-09-27 00:00:00+00:00,117.48629064695126,118.05530371879763,114.98063311968205,115.66944122314453,266000
2024-09-30 00:00:00+00:00,114.98063207819423,117.05703357693362,114.98063207819423,116.92725372314453,271400
2024-10-01 00:00:00+00:00,116.95721064019554,116.99713470168601,114.17203895562686,115.89904022216797,194500
2024-10-02 00:00:00+00:00,115.30007729146911,117.06701018974788,114.56136031408253,115.29009246826172,241100
2024-10-03 00:00:00+00:00,115.17031404841661,116.1785604016301,114.37169568560854,115.51970672607422,235500
2024-10-04 00:00:00+00:00,117.3065998492874,117.90555976448091,115.95893813605485,117.25668334960938,191800
2024-10-07 00:00:00+00:00,116.42812317911222,118.20504858673637,116.07873051498542,117.20677947998047,199800
2024-10-08 00:00:00+00:00,117.83568721129562,118.63429793332983,117.10694740645285,117.80574035644531,185300
2024-10-09 00:00:00+00:00,118.18507237312562,119.25321995336016,117.77578602251403,118.21501922607422,165200
2024-10-10 00:00:00+00:00,116.69765729529337,116.80746750368964,115.45980576523125,116.07872772216797,215600
2024-10-11 00:00:00+00:00,116.1086722279313,120.34133853679616,116.04877852135866,120.30140686035156,387800
2024-10-14 00:00:00+00:00,120.59090648471664,122.53752812122607,120.16165048074423,121.67901611328125,368200
2024-10-15 00:00:00+00:00,121.2996801774791,122.81704585465262,118.32483491561668,118.46459197998047,289700
2024-10-16 00:00:00+00:00,119.22328143887195,121.74890109669123,118.62432148944346,120.26148223876953,262100
2024-10-17 00:00:00+00:00,121.23978392033672,122.57746852740412,120.0718108552524,122.01844024658203,220400
2024-10-18 00:00:00+00:00,122.01843347512153,122.14820571419943,119.21329217037948,119.68247985839844,187900
2024-10-21 00:00:00+00:00,119.25322370461512,119.87215327771298,117.08698162305565,117.67595672607422,220600
2024-10-22 00:00:00+00:00,117.05703054744481,117.45633968935863,116.21848058780694,116.31830596923828,166800
2024-10-23 00:00:00+00:00,116.25841489074382,117.65599311092951,114.96066967043384,116.36822509765625,150600
2024-10-24 00:00:00+00:00,116.74755754648851,118.30486237940856,116.69764866575548,117.33654022216797,214000
2024-10-25 00:00:00+00:00,118.40469850949988,118.79402284903775,115.9689194693644,116.3482666015625,163700
2024-10-28 00:00:00+00:00,118.06528610746152,118.58439031772448,117.29662223204278,118.29489135742188,202300
2024-10-29 00:00:00+00:00,117.67595139228177,119.95201119525638,117.14687002102565,118.76406860351562,605400
2024-10-30 00:00:00+00:00,118.11519468868549,120.38126210019664,117.24669786602429,117.47630310058594,277700
2024-10-31 00:00:00+00:00,113.40336804664786,116.62778058536539,110.977573833067,113.67290496826172,500000
2024-11-01 00:00:00+00:00,113.83261511428613,117.54617708669804,113.83261511428613,115.04051971435547,353800
2024-11-04 00:00:00+00:00,114.59130925037472,116.83741469298272,114.04225820681728,115.96891784667969,190800
2024-11-05 00:00:00+00:00,115.29009915749789,118.65426885185346,115.29009915749789,118.29489135742188,231800
2024-11-06 00:00:00+00:00,124.78363644258316,131.59183895843168,123.66557231822966,131.20249938964844,489600
2024-11-07 00:00:00+00:00,131.44208808262192,131.44208808262192,127.03972539531969,127.7784423828125,370700
2024-11-08 00:00:00+00:00,128.35743185717416,128.56705982032503,126.06141007475733,126.40082550048828,284000
2024-11-11 00:00:00+00:00,128.19771855170308,128.3674224742034,124.74370831073706,126.39085388183594,229400
2024-11-12 00:00:00+00:00,126.37088087595188,126.63043297276506,122.98674925866874,123.62564086914062,183900
2024-11-13 00:00:00+00:00,124.74370448811803,124.94336287569628,120.98023337248556,121.06008911132812,150400
2024-11-14 00:00:00+00:00,121.97850062767465,121.97850062767465,119.2831695573122,119.60261535644531,194700
2024-11-15 00:00:00+00:00,120.15166445538213,120.15166445538213,117.3265611927642,118.40469360351562,201900
2024-11-18 00:00:00+00:00,119.23326240333071,119.35304981962581,117.26667107980653,118.12518310546875,206800
2024-11-19 00:00:00+00:00,116.58784333171754,118.6842068147075,116.30832921614399,118.47457122802734,141300
2024-11-20 00:00:00+00:00,118.15512543648781,120.13169389157979,117.50624903037013,118.47457122802734,178500
2024-11-21 00:00:00+00:00,119.34307320490561,121.95853335618334,119.0136425760811,120.43118286132812,190400
2024-11-22 00:00:00+00:00,121.11000910670992,123.59569707831714,120.9003735058456,123.30619812011719,250700
2024-11-25 00:00:00+00:00,124.88346487018623,126.39085336765974,123.55576511821413,124.75369262695312,348300
2024-11-26 00:00:00+00:00,124.43423955923836,124.64387514740213,123.03666135529147,123.71548461914062,247300
2024-11-27 00:00:00+00:00,124.2146240688306,125.44249840950557,121.34958901804815,121.6590576171875,162900
2024-11-29 00:00:00+00:00,122.69726024894811,122.9568047344909,121.36956050169961,122.18814086914062,132000
2024-12-02 00:00:00+00:00,122.28795551319945,124.67381787269252,121.54923856752997,123.69551849365234,165000
2024-12-03 00:00:00+00:00,123.87521303153257,124.02495492468815,122.25802191078171,122.49760437011719,137500
2024-12-04 00:00:00+00:00,123.6056797145753,124.67382734742225,121.72893654753443,122.88692474365234,295700
2024-12-05 00:00:00+00:00,122.7072396235546,123.28623754680147,121.76887182042556,121.9385757446289,127000
2024-12-06 00:00:00+00:00,122.64734168518497,123.52581574741679,120.74064405696646,122.17815399169922,224600
2024-12-09 00:00:00+00:00,123.02667161299664,124.65385498626337,121.29967047738232,121.64906311035156,229400
2024-12-10 00:00:00+00:00,121.8786646257115,121.8786646257115,118.87388026968118,119.66251373291016,183200
2024-12-11 00:00:00+00:00,121.38951761484893,123.28623037461925,120.27146112872725,122.90689086914062,329500
2024-12-12 00:00:00+00:00,122.00807490057538,123.44616877273167,120.73976150225275,122.67718505859375,233200
2024-12-13 00:00:00+00:00,122.48744478890448,123.0467001430571,119.87091451759396,120.83963012695312,246700
2024-12-16 00:00:00+00:00,120.92950941192792,124.1851908962689,120.91952815133632,123.33631896972656,237000
2024-12-17 00:00:00+00:00,122.31766802977376,123.79570216697937,117.79366570380797,118.69247436523438,289700
2024-12-18 00:00:00+00:00,120.15053804934784,120.46013235481477,112.69043760790572,113.6391830444336,307100
2024-12-19 00:00:00+00:00,114.997384576975,116.21576883839461,113.84890723452456,114.45809936523438,311700
2024-12-20 00:00:00+00:00,113.24970294514152,115.4168250326,113.01002317077075,113.58924865722656,1023900
2024-12-23 00:00:00+00:00,113.23971078636907,114.29830341019417,112.24103619958089,113.3395767211914,243800
2024-12-24 00:00:00+00:00,112.97007548405462,114.80763312315366,112.68045893064131,114.3482437133789,97600
2024-12-26 00:00:00+00:00,113.41947506490686,115.57661587808842,112.79031280403687,115.2270736694336,139200
2024-12-27 00:00:00+00:00,114.0186721070425,114.90749185138228,111.97139384101767,113.3196029663086,161300
2024-12-30 00:00:00+00:00,111.89150321656786,112.610550148413,109.66445550372985,112.00135803222656,146500
2024-12-31 00:00:00+00:00,112.23105586958827,113.42947003659353,111.25235896678113,112.46075439453125,303900
2025-01-02 00:00:00+00:00,114.04863953334079,114.79764550475753,112.2510297735103,113.04996490478516,235000
2025-01-03 00:00:00+00:00,113.34957137027241,115.82628782406324,113.0899138310911,115.47674560546875,215100
2025-01-06 00:00:00+00:00,116.11589691018472,118.38289260724248,115.5366714102888,116.04598999023438,247100
2025-01-07 00:00:00+00:00,117.06463824066346,117.31430689153697,113.56927712843411,114.31828308105469,244800
2025-01-08 00:00:00+00:00,113.01002259552553,115.87621385167701,112.41081173372473,115.79631805419922,213500
2025-01-10 00:00:00+00:00,114.26834607766999,114.72773548005681,112.44076972825451,113.55928802490234,217000
2025-01-13 00:00:00+00:00,111.66180328223017,114.01867592021516,111.16246598806863,113.90882110595703,192200
2025-01-14 00:00:00+00:00,114.74772266455041,116.83494909592851,113.62920427602468,115.90618133544922,253800
2025-01-15 00:00:00+00:00,118.50274229070946,119.18183376492797,116.32563116324364,117.19447326660156,206300
2025-01-16 00:00:00+00:00,117.72376116866157,119.18182519590636,116.7250865511556,118.64254760742188,208300
2025-01-17 00:00:00+00:00,119.95080397362844,119.95080397362844,116.0759493603745,117.1844711303711,270400
2025-01-21 00:00:00+00:00,118.35292959739303,121.35893467320582,118.35292959739303,120.55001068115234,188600
2025-01-22 00:00:00+00:00,121.6585420989936,124.07533285464676,121.0693277295031,121.90821075439453,254300
2025-01-23 00:00:00+00:00,120.92950601746769,121.1092677537482,119.18182543335037,120.95947265625,296500
2025-01-24 00:00:00+00:00,120.92950395725089,121.74842444579711,120.08063206899797,120.77970886230469,176500
