"('date', '')","('open', 'BIP')","('high', 'BIP')","('low', 'BIP')","('close', 'BIP')","('volume', 'BIP')"
2024-01-31 00:00:00+00:00,29.145169836924868,29.33655379784303,28.406971827524323,28.60746955871582,380400
2024-02-01 00:00:00+00:00,29.391239779600596,29.40035181264171,28.324952871553887,29.0175838470459,487900
2024-02-02 00:00:00+00:00,28.935558335460037,28.935558335460037,28.15179147469283,28.60746955871582,571500
2024-02-05 00:00:00+00:00,28.233814288005917,28.67126484107491,27.841930849028873,28.343177795410156,589400
2024-02-06 00:00:00+00:00,28.343178225710396,28.71683412941384,28.242928487257373,28.662153244018555,340800
2024-02-07 00:00:00+00:00,28.73506265892369,29.035810146352382,28.18824857134224,28.242929458618164,313800
2024-02-08 00:00:00+00:00,28.07888514158809,28.270270855031146,27.641434565538347,28.02420425415039,281500
2024-02-09 00:00:00+00:00,27.84193030446993,28.543674972713948,27.84193030446993,28.388744354248047,408500
2024-02-12 00:00:00+00:00,28.252044529829817,28.962903050230032,28.252044529829817,28.798858642578125,272400
2024-02-13 00:00:00+00:00,28.160906211916064,28.233814638332213,26.976143848085144,27.067279815673828,671900
2024-02-14 00:00:00+00:00,27.450047321317243,27.969520035796073,27.231320321066708,27.94217872619629,489800
2024-02-15 00:00:00+00:00,28.20647732100387,29.081378507978535,28.088000032179714,29.0175838470459,512100
2024-02-16 00:00:00+00:00,28.798857666997005,29.172511849817017,28.643927035937935,28.962902069091797,328600
2024-02-20 00:00:00+00:00,28.935561185377935,29.263649994436236,28.798858094361684,29.026697158813477,429100
2024-02-21 00:00:00+00:00,29.455032970444428,29.6373049111041,28.93556019932063,29.008468627929688,852500
2024-02-22 00:00:00+00:00,29.07226215011051,29.400349196899107,27.94218068167427,28.051544189453125,449200
2024-02-23 00:00:00+00:00,28.09711135257805,28.32495040076252,27.650547026729363,27.90572738647461,842600
2024-02-26 00:00:00+00:00,27.668775804252082,27.769023807906894,26.40198945770905,26.57514762878418,1352000
2024-02-27 00:00:00+00:00,26.79387015662411,26.985255849842808,25.672902522100216,25.973649978637695,1351000
2024-02-28 00:00:00+00:00,25.756394960359835,25.94129264174406,25.3865960709278,25.55300521850586,1154400
2024-02-29 00:00:00+00:00,25.774883731091744,26.65315345656829,25.543760304738104,26.329580307006836,703100
2024-03-01 00:00:00+00:00,26.237130658592918,27.07842155518368,25.895068974080232,26.828807830810547,592600
2024-03-04 00:00:00+00:00,26.80107338750849,26.856542518333914,26.274112236337288,26.50523567199707,460000
2024-03-05 00:00:00+00:00,26.46825408935547,26.90276726073289,26.301846703081615,26.46825408935547,500400
2024-03-06 00:00:00+00:00,26.708622282963013,26.976726300899013,26.33882515764766,26.625417709350586,511700
2024-03-07 00:00:00+00:00,26.81956555829639,28.012161652643947,26.81956555829639,27.854997634887695,646800
2024-03-08 00:00:00+00:00,28.104609600828493,28.298754204939822,27.46670842065111,28.067630767822266,333700
2024-03-11 00:00:00+00:00,28.058382937508007,28.243280611534292,27.540666981570006,27.80876922607422,393400
2024-03-12 00:00:00+00:00,27.734811551973937,28.11385383545103,27.448218993003117,27.531423568725586,367100
2024-03-13 00:00:00+00:00,27.429728013782928,27.901220010049318,27.337278291574105,27.411237716674805,277100
2024-03-14 00:00:00+00:00,27.272564306947682,27.4297283073854,26.301846621694132,26.690134048461914,287000
2024-03-15 00:00:00+00:00,26.542212695140886,27.512932116728134,26.542212695140886,27.21709442138672,483900
2024-03-18 00:00:00+00:00,27.217094339937205,27.272563466814784,26.727112056411947,26.930500030517578,526100
2024-03-19 00:00:00+00:00,26.810316628394194,27.365013187165253,26.505233785569875,26.930500030517578,384400
2024-03-20 00:00:00+00:00,26.810319337011798,27.716322808649085,26.76409535383248,27.328035354614258,359400
2024-03-21 00:00:00+00:00,27.494442973590342,27.827261276480215,27.1893601170519,27.531423568725586,390500
2024-03-22 00:00:00+00:00,27.503687665012247,27.531423110902463,26.89352196208188,27.189359664916992,324400
2024-03-25 00:00:00+00:00,27.2078515688929,27.383505876573654,27.004461813684056,27.059932708740234,482800
2024-03-26 00:00:00+00:00,27.078423525039142,27.827262989302046,27.078423525039142,27.392749786376953,276400
2024-03-27 00:00:00+00:00,27.429729379076758,27.88273110078284,27.180115645688137,27.71632194519043,296400
2024-03-28 00:00:00+00:00,27.6053837256224,28.95514374377702,27.586893427565844,28.85344886779785,1054900
2024-04-01 00:00:00+00:00,28.918163991055483,28.918163991055483,28.07687485289591,28.1046085357666,449200
2024-04-02 00:00:00+00:00,27.54991064138911,27.947443201344015,27.29105354250256,27.3002986907959,386100
2024-04-03 00:00:00+00:00,27.096910089212503,27.586892389278454,26.79182723608928,26.828807830810547,627500
2024-04-04 00:00:00+00:00,27.226343166988386,27.337281435732955,26.153930498020294,26.301849365234375,363800
2024-04-05 00:00:00+00:00,26.209399451212697,26.930503483063514,25.784131388413,26.66240119934082,441000
2024-04-08 00:00:00+00:00,26.542213289400703,27.15238075386825,26.532969904129615,27.05068588256836,399700
2024-04-09 00:00:00+00:00,27.29105707869805,27.41124049542056,26.819565034635335,27.022953033447266,519300
2024-04-10 00:00:00+00:00,26.348073343617948,26.422032777207107,25.41433439247235,25.589988708496094,578500
2024-04-11 00:00:00+00:00,25.719416459754253,26.015254184716902,25.13698615915053,25.192455291748047,645900
2024-04-12 00:00:00+00:00,25.109249354157775,25.210944227867067,23.86118247650787,23.888917922973633,992900
2024-04-15 00:00:00+00:00,24.04608154308094,24.425123822080035,23.3249758164493,23.4728946685791,823300
2024-04-16 00:00:00+00:00,23.3342217325192,23.5283663344068,22.964424590033133,23.158567428588867,714700
2024-04-17 00:00:00+00:00,23.34346385339205,23.86117978571462,23.019890734441077,23.630056381225586,548700
2024-04-18 00:00:00+00:00,23.74099965876107,24.360410538575525,23.52836652056569,24.295696258544922,456400
2024-04-19 00:00:00+00:00,24.397390385743684,25.136986470647287,24.397390385743684,25.109251022338867,486900
2024-04-22 00:00:00+00:00,25.13698500786231,25.74715072848482,24.75794271969778,25.6639461517334,475000
2024-04-23 00:00:00+00:00,25.793376081541997,26.237132672264195,25.479048055614122,25.756397247314453,399400
2024-04-24 00:00:00+00:00,25.45131180872611,25.969027779119585,25.312636345169707,25.63620948791504,516300
2024-04-25 00:00:00+00:00,25.229437021328884,25.56225359518267,24.970578118703042,25.294151306152344,518800
2024-04-26 00:00:00+00:00,25.349618156640297,25.534517608042382,25.08151412844046,25.09075927734375,240600
2024-04-29 00:00:00+00:00,25.07227035945193,25.3773532152676,24.831901781637793,25.035289764404297,368600
2024-04-30 00:00:00+00:00,24.776430428984586,25.01679900233524,24.600777895765557,24.84114646911621,315900
2024-05-01 00:00:00+00:00,24.86888098149937,25.922805032644916,24.221736428572235,25.451313018798828,917200
2024-05-02 00:00:00+00:00,25.950539078359206,26.366561967953498,25.525272803068926,26.2926025390625,476300
2024-05-03 00:00:00+00:00,26.625421163630392,27.0784246846609,26.523728043057762,27.06917953491211,473000
2024-05-06 00:00:00+00:00,27.2818086540643,27.95668861592056,27.143134955006836,27.928953170776367,559900
2024-05-07 00:00:00+00:00,27.92895592435699,28.049141101832745,27.448220504449758,27.688589096069336,462600
2024-05-08 00:00:00+00:00,27.54991277314037,28.160078501060138,27.383505380979237,28.076875686645508,358600
2024-05-09 00:00:00+00:00,27.96593558060612,28.511387027211764,27.854995556155874,28.363468170166016,383200
2024-05-10 00:00:00+00:00,28.381960524351154,28.622327361965734,27.99367305564238,28.428184509277344,496700
2024-05-13 00:00:00+00:00,28.409692308689756,28.613082060750163,27.938200288002275,28.21554946899414,277200
2024-05-14 00:00:00+00:00,28.26177424557363,28.483652538607416,27.503689636875222,27.688589096069336,420000
2024-05-15 00:00:00+00:00,27.910466681937482,28.206304398486907,27.651607798290794,28.141590118408203,547000
2024-05-16 00:00:00+00:00,28.141590959692962,28.26177437438456,27.938201200986043,28.178569793701172,362400
2024-05-17 00:00:00+00:00,28.08612156564615,28.446675355666166,27.87348840956513,28.335735321044922,309300
2024-05-20 00:00:00+00:00,28.095363161024817,28.687040331929413,28.095363161024817,28.326486587524414,218700
2024-05-21 00:00:00+00:00,28.261776313810103,28.326490600264346,27.72556995890514,27.965938568115234,293400
2024-05-22 00:00:00+00:00,27.734813079201903,28.400447958303253,27.623873051019046,27.688589096069336,357900
2024-05-23 00:00:00+00:00,27.614626985751155,28.123097804202747,27.059930425320122,27.21709442138672,917500
2024-05-24 00:00:00+00:00,27.198606831583493,27.873486861666176,27.198606831583493,27.82726287841797,339900
2024-05-28 00:00:00+00:00,28.150836145137006,28.16932468049886,27.23558575644575,27.54067039489746,509200
2024-05-29 00:00:00+00:00,27.44822077857906,27.44822077857906,25.904316097884347,25.969030380249023,469200
2024-05-30 00:00:00+00:00,26.255623208516756,26.84730043149648,26.163173477113805,26.671646118164062,486500
2024-05-31 00:00:00+00:00,26.610696387649526,27.313938913404346,26.610696387649526,27.08890151977539,306900
2024-06-03 00:00:00+00:00,27.201418441964734,27.548350385772768,26.75134369886553,27.313936233520508,294100
2024-06-04 00:00:00+00:00,27.31394006637211,27.31394006637211,26.62945107496915,27.0513973236084,201200
2024-06-05 00:00:00+00:00,27.15453705987539,27.72650821678124,27.04201925787182,27.360822677612305,229800
2024-06-06 00:00:00+00:00,27.28581132898174,27.82027538144459,26.985761460121072,27.717132568359375,368800
2024-06-07 00:00:00+00:00,27.32331532165306,27.510847374667005,26.676333494475177,26.770097732543945,308300
2024-06-10 00:00:00+00:00,26.591943235225735,27.173289358207214,26.36690585325502,26.80760383605957,385400
2024-06-11 00:00:00+00:00,26.582566195752968,26.695083991425783,26.001218289983036,26.151243209838867,380600
2024-06-12 00:00:00+00:00,26.94825184691455,27.2764320313779,26.423164624836055,26.47942352294922,555300
2024-06-13 00:00:00+00:00,26.610695010195123,26.704461033129785,26.14186668395996,26.14186668395996,422100
2024-06-14 00:00:00+00:00,25.98246689312098,26.18875251644199,25.4855099753493,25.813690185546875,770800
2024-06-17 00:00:00+00:00,25.49488768535265,25.701171527745444,25.05418786562313,25.382368087768555,514000
2024-06-18 00:00:00+00:00,25.316731008835855,25.851195043983385,25.157329297613064,25.36361312866211,833000
2024-06-20 00:00:00+00:00,25.326109183195673,25.62615905883549,25.03543608972439,25.382368087768555,465400
2024-06-21 00:00:00+00:00,25.232340744774124,25.776181539641374,25.232340744774124,25.269847869873047,432700
2024-06-24 00:00:00+00:00,25.419874381056125,26.41379000855904,25.419874381056125,26.338777542114258,595400
2024-06-25 00:00:00+00:00,26.076231632971595,26.526308196218856,25.90745314530864,26.4512939453125,357500
2024-06-26 00:00:00+00:00,26.30127083885725,26.338777966903688,25.738678225667087,25.860572814941406,408500
2024-06-27 00:00:00+00:00,25.607402925403687,26.43254178906843,25.607402925403687,25.935583114624023,257400
2024-06-28 00:00:00+00:00,25.926210431579975,26.06685859535305,25.61678375590383,25.72930335998535,335700
2024-07-01 00:00:00+00:00,25.907453422663348,26.16062115686809,25.38236617976471,25.448001861572266,380500
2024-07-02 00:00:00+00:00,25.51363801755387,26.395035818700403,25.457379116164415,26.160621643066406,421600
2024-07-03 00:00:00+00:00,26.226259641604575,27.135787867967,26.226259641604575,26.938879013061523,302300
2024-07-05 00:00:00+00:00,27.510849611022174,27.754640584382773,26.62007496945223,26.629451751708984,666400
2024-07-08 00:00:00+00:00,26.610695514651354,26.920122144294805,26.395034909720074,26.526308059692383,330000
2024-07-09 00:00:00+00:00,26.45129561708837,26.498179526868004,25.99184403187771,26.13249397277832,196400
2024-07-10 00:00:00+00:00,26.263766091078338,27.604615545502163,26.245012526632525,27.492095947265625,743200
2024-07-11 00:00:00+00:00,27.63274190074488,28.62665927587398,27.473340192540263,28.495386123657227,527400
2024-07-12 00:00:00+00:00,28.70167511604395,29.189255291059663,28.70167511604395,29.039230346679688,370600
2024-07-15 00:00:00+00:00,29.0579816482242,29.320526174656177,28.467258699300082,28.654788970947266,442100
2024-07-16 00:00:00+00:00,29.020477116232712,29.714342896341744,28.711050460394382,29.554941177368164,420000
2024-07-17 00:00:00+00:00,29.4330408630589,29.714338923398195,28.954835770076368,29.226757049560547,678700
2024-07-18 00:00:00+00:00,29.151747162231946,29.283018528905075,28.39224573036303,28.54227066040039,669300
2024-07-19 00:00:00+00:00,28.401624154912504,28.70167403234335,28.185961740625537,28.55164909362793,299200
2024-07-22 00:00:00+00:00,28.701673484055316,29.217383977483173,28.317234362386195,29.02985191345215,410400
2024-07-23 00:00:00+00:00,28.93608701333817,29.742470578123438,28.75793173539473,29.25489044189453,295800
2024-07-24 00:00:00+00:00,28.91733396471585,29.704965768302532,28.91733396471585,29.10486602783203,391100
2024-07-25 00:00:00+00:00,28.98296712140641,29.395536551200856,28.832942199379,28.99234390258789,491300
2024-07-26 00:00:00+00:00,29.329904293539613,29.611200608052716,29.076736537414806,29.404916763305664,320500
2024-07-29 00:00:00+00:00,28.729799393509722,29.57369181542306,28.6829172760426,28.926708221435547,307100
2024-07-30 00:00:00+00:00,28.88920222809873,29.34865379333496,28.692295180899578,29.34865379333496,277000
2024-07-31 00:00:00+00:00,29.208007640734753,30.230055438003546,29.10486661353971,29.6112003326416,508800
2024-08-01 00:00:00+00:00,30.00501563853778,30.6332439365689,28.92671074671549,29.10486602783203,396600
2024-08-02 00:00:00+00:00,28.786060209191962,29.348652775063268,28.064064150968797,28.4578800201416,418500
2024-08-05 00:00:00+00:00,26.69508725762289,28.832945309796848,26.498180196884437,28.289104461669922,706000
2024-08-06 00:00:00+00:00,28.157829162367644,28.420371873417896,27.463963472760696,28.092191696166992,436400
2024-08-07 00:00:00+00:00,28.63603788933751,28.63603788933751,27.126409955553022,28.03593635559082,609000
2024-08-08 00:00:00+00:00,28.40162074022639,28.561020653563556,28.16720657811203,28.2047119140625,360600
2024-08-09 00:00:00+00:00,28.673543074783396,28.673543074783396,27.782768455254875,28.24222183227539,397700
2024-08-12 00:00:00+00:00,28.242219805761955,28.335984042404675,27.83902714982084,28.110946655273438,215700
2024-08-13 00:00:00+00:00,28.110948922263635,28.504764828611886,28.110948922263635,28.298480987548828,211100
2024-08-14 00:00:00+00:00,28.251596550007907,28.673542794809517,28.129701961753153,28.579776763916016,249400
2024-08-15 00:00:00+00:00,28.701673484055316,29.35803213128729,28.692296702009934,29.02985191345215,297000
2024-08-16 00:00:00+00:00,29.067356490080147,29.526808039343027,29.039226146413302,29.45179557800293,159800
2024-08-19 00:00:00+00:00,29.526807410681158,30.126908877063215,29.526807410681158,30.00501251220703,343700
2024-08-20 00:00:00+00:00,29.95813385541942,29.99563919540338,29.433044788137423,29.68621253967285,199900
2024-08-21 00:00:00+00:00,29.751848578296432,30.23943052293012,29.62057720414057,29.939380645751953,236500
2024-08-22 00:00:00+00:00,29.93937873320511,30.248803584395286,29.892494825117033,30.13628578186035,203000
2024-08-23 00:00:00+00:00,30.286312304782886,31.12082623984921,30.22067661844351,30.745765686035156,422700
2024-08-26 00:00:00+00:00,30.614492040677124,31.158331055242222,30.614492040677124,30.886409759521484,332600
2024-08-27 00:00:00+00:00,30.698883040369978,31.120825709105272,30.64262234866287,30.96142578125,312700
2024-08-28 00:00:00+00:00,30.717631272828847,30.970799005735227,30.342570746834348,30.492595672607422,306800
2024-08-29 00:00:00+00:00,30.586362337238434,30.755140839237047,30.37070171287946,30.473844528198242,644800
2024-08-30 00:00:00+00:00,30.383641060141695,30.84889215756051,30.260208315177568,30.526065826416016,508100
2024-09-03 00:00:00+00:00,30.497577098555233,30.497577098555233,29.49111954836788,29.595563888549805,302800
2024-09-04 00:00:00+00:00,29.4341523938863,30.212732909382954,29.4341523938863,29.87091636657715,356800
2024-09-05 00:00:00+00:00,29.671523466497433,30.10828742264136,29.64303815200741,29.79495620727539,504100
2024-09-06 00:00:00+00:00,29.718999653078253,30.12728013971838,29.348699588919175,29.510112762451172,308100
2024-09-09 00:00:00+00:00,29.624051845420723,30.507076735904374,29.624051845420723,30.22222900390625,316500
2024-09-10 00:00:00+00:00,30.241217862792997,30.241217862792997,29.74748326487656,29.937381744384766,329200
2024-09-11 00:00:00+00:00,29.728492127906577,30.592528552826128,29.671523310232626,30.39313316345215,237300
2024-09-12 00:00:00+00:00,30.488083967770777,31.579993843659945,30.2507117831846,31.428075790405273,461300
2024-09-13 00:00:00+00:00,31.817366845514922,32.12120658184086,31.418583303732692,31.513530731201172,450400
2024-09-16 00:00:00+00:00,31.598987880135095,31.98827816512429,31.37111258366034,31.807876586914062,279400
2024-09-17 00:00:00+00:00,31.864844282138257,31.93130820597904,31.086263783992933,31.295148849487305,251600
2024-09-18 00:00:00+00:00,31.314138802395654,31.447066648986052,30.649495947431486,30.924848556518555,212000
2024-09-19 00:00:00+00:00,31.636963450021387,32.02625367528829,31.12423867859318,31.836355209350586,456900
2024-09-20 00:00:00+00:00,31.722422288293433,32.26363064225914,31.561010922590075,32.083229064941406,387700
2024-09-23 00:00:00+00:00,32.09272384643555,32.282622349363756,31.845858328037757,32.09272384643555,297200
2024-09-24 00:00:00+00:00,32.06424006489477,32.54847780231459,32.054743147722476,32.206661224365234,238300
2024-09-25 00:00:00+00:00,32.2161585214215,32.36807659985563,31.94080587238067,32.2541389465332,206800
2024-09-26 00:00:00+00:00,32.60544595085401,33.507461046708876,32.49150830757086,33.2510986328125,513000
2024-09-27 00:00:00+00:00,33.137160916056814,33.62139861544583,33.137160916056814,33.41250991821289,426000
2024-09-30 00:00:00+00:00,33.23210396443274,33.68785809844639,33.137156544767684,33.270084381103516,328900
2024-10-01 00:00:00+00:00,33.630892680152826,33.630892680152826,32.65292034254858,32.74787139892578,377500
2024-10-02 00:00:00+00:00,32.757365882450344,32.947264380084455,32.13070337566658,32.54847717285156,344900
2024-10-03 00:00:00+00:00,32.06423639129066,32.39655601399383,31.92181162612517,32.368072509765625,298400
2024-10-04 00:00:00+00:00,32.42504643956923,33.175139895996416,32.42504643956923,32.91877746582031,373600
2024-10-07 00:00:00+00:00,33.01372364949083,33.01372364949083,31.902819949496557,32.358577728271484,204700
2024-10-08 00:00:00+00:00,32.377562743811936,32.576958120601084,31.64645964296203,32.073726654052734,171900
2024-10-09 00:00:00+00:00,32.06423478574862,32.387061098215014,31.88383323131612,32.19716262817383,133000
2024-10-10 00:00:00+00:00,31.997775081984713,32.092722518513774,31.49454352674561,31.807876586914062,187500
2024-10-11 00:00:00+00:00,31.76989337709137,32.472516660624834,31.76989337709137,32.32059860229492,167200
2024-10-14 00:00:00+00:00,32.33958668099205,32.6149356534347,32.24463563703599,32.3775634765625,115300
2024-10-15 00:00:00+00:00,32.36807057167304,32.63392625391701,32.14019168545533,32.42504119873047,340800
2024-10-16 00:00:00+00:00,32.453531179690316,34.07715634381215,32.453531179690316,33.963218688964844,384300
2024-10-17 00:00:00+00:00,33.782812391312774,34.64684703266049,33.71634484473627,34.580379486083984,355900
2024-10-18 00:00:00+00:00,34.65634124045379,34.65634124045379,34.16260662923599,34.447452545166016,304600
2024-10-21 00:00:00+00:00,34.41896612835876,34.53290376068927,34.23856457533445,34.31452178955078,230000
2024-10-22 00:00:00+00:00,34.181595629461945,34.295533267396735,33.678367741738775,33.88725280761719,519100
2024-10-23 00:00:00+00:00,33.72583956759288,33.868260701534965,33.01372303184644,33.34604263305664,268200
2024-10-24 00:00:00+00:00,33.3555413566121,33.65937747190616,33.23210680289507,33.56442642211914,254700
2024-10-25 00:00:00+00:00,33.77331684375373,34.23856795656828,33.45998741839894,33.896751403808594,428800
2024-10-28 00:00:00+00:00,34.04866981169635,34.46644359037524,33.62139911644951,33.66887283325195,293800
2024-10-29 00:00:00+00:00,33.3270551539357,33.60240777292791,32.7573633274801,32.947261810302734,311500
2024-10-30 00:00:00+00:00,32.73837132211609,33.346043536223064,32.73837132211609,33.21311569213867,372500
2024-10-31 00:00:00+00:00,33.137160508860894,33.298571866002995,32.39655678323224,32.510498046875,300900
2024-11-01 00:00:00+00:00,32.47252003050563,33.01372839584634,32.23514781335575,32.38706588745117,341000
2024-11-04 00:00:00+00:00,32.22564846052084,32.70988977523156,31.8743386198568,32.18767166137695,397900
2024-11-05 00:00:00+00:00,32.42504191425322,32.814332152706086,32.28261715447277,32.728878021240234,439400
2024-11-06 00:00:00+00:00,32.72888258896033,33.16564660095846,32.387066015392186,32.91877746582031,422800
2024-11-07 00:00:00+00:00,33.16564295977705,33.75432498184066,32.40605266969301,32.48200988769531,437800
2024-11-08 00:00:00+00:00,32.73836968732431,32.80483360604762,32.08322379333223,32.55796813964844,258400
2024-11-11 00:00:00+00:00,32.51999087080052,33.43149923468454,32.51999087080052,33.06119918823242,462400
2024-11-12 00:00:00+00:00,32.804835947567604,33.04220813766869,32.4915065400805,33.03271484375,275800
2024-11-13 00:00:00+00:00,32.852311092472064,32.97574565086575,32.28261926021439,32.719383239746094,384800
2024-11-14 00:00:00+00:00,32.75736793949095,33.118174745451824,32.206662623971035,32.33009719848633,360600
2024-11-15 00:00:00+00:00,32.4915053153349,32.67190686908722,32.11170837668448,32.47251510620117,362600
2024-11-18 00:00:00+00:00,32.39655864181852,33.06120156314915,32.39655864181852,32.61494064331055,240100
2024-11-19 00:00:00+00:00,32.33008861911728,32.70988553744941,31.741406655513128,32.57695770263672,387600
2024-11-20 00:00:00+00:00,32.41555041887655,32.56746849777296,31.940805969573702,32.4630241394043,245100
2024-11-21 00:00:00+00:00,32.22564678314615,33.327053585260416,32.149689566799715,33.099178314208984,323800
2024-11-22 00:00:00+00:00,33.04220794348097,33.25109662858619,32.76685533529903,32.9852409362793,237600
2024-11-25 00:00:00+00:00,33.23210956217075,33.839781843214155,33.05170798561489,33.48847198486328,287600
2024-11-26 00:00:00+00:00,33.203625641491556,33.469481355627025,32.56746624007997,33.07069778442383,411300
2024-11-27 00:00:00+00:00,33.24160009686767,33.77331510963839,33.070695451275434,33.56442642211914,261600
2024-11-29 00:00:00+00:00,34.06869029004156,34.06869029004156,33.38673742721693,33.588443756103516,328000
2024-12-02 00:00:00+00:00,33.61725580617777,33.95342689864351,33.27147773164724,33.75172424316406,383200
2024-12-03 00:00:00+00:00,33.6172520039727,34.097498461172314,33.38673209236143,33.53080749511719,253800
2024-12-04 00:00:00+00:00,33.521206976027614,33.58844119252819,33.098587713463985,33.27147674560547,353500
2024-12-05 00:00:00+00:00,33.194638509845966,33.78053614639981,33.13700761235333,33.54041290283203,241600
2024-12-06 00:00:00+00:00,33.857378074636586,33.857378074636586,32.87767478003213,33.05056381225586,372000
2024-12-09 00:00:00+00:00,33.04095790547006,33.367525644749335,32.44544965714392,32.5126838684082,220400
2024-12-10 00:00:00+00:00,32.51269049107593,33.338715156568114,32.05165423535737,33.13701248168945,475400
2024-12-11 00:00:00+00:00,33.57883159558436,33.57883159558436,32.35900514780559,32.5126838684082,485600
2024-12-12 00:00:00+00:00,32.407032721989054,32.52229084643293,31.936389579192845,32.070858001708984,393300
2024-12-13 00:00:00+00:00,32.03244376050624,32.31098764183005,31.369704833485507,31.427335739135742,671600
2024-12-16 00:00:00+00:00,31.312070683577968,31.475356400673647,30.96629627747371,31.081554412841797,291300
2024-12-17 00:00:00+00:00,30.956690652868495,31.21602421681005,30.668543469819063,31.2064208984375,783800
2024-12-18 00:00:00+00:00,30.918270089525432,31.148790034643383,28.910841292081333,29.218198776245117,540300
2024-12-19 00:00:00+00:00,29.35266448869527,30.044220595765974,29.29503542377103,29.77528190612793,652000
2024-12-20 00:00:00+00:00,29.391086418961056,30.33236912737084,29.314247051580566,30.121061325073242,745200
2024-12-23 00:00:00+00:00,29.976985350692356,30.80300990866555,29.573580053444044,30.764589309692383,402400
2024-12-24 00:00:00+00:00,30.610913613661637,30.80301112009738,30.49565364420414,30.735776901245117,151300
2024-12-26 00:00:00+00:00,30.418813509701042,30.937478779219223,30.399603209942402,30.706960678100586,151000
2024-12-27 00:00:00+00:00,30.514862596362065,30.908664573952297,30.159479385563692,30.389997482299805,183700
2024-12-30 00:00:00+00:00,30.293949473693935,30.89905741312377,29.91935596567384,30.457231521606445,294300
2024-12-31 00:00:00+00:00,30.409209661543965,30.82222196405941,30.2363206203054,30.534074783325195,239000
2025-01-02 00:00:00+00:00,30.80300956163495,30.879850758715584,30.293949454940556,30.601306915283203,509200
2025-01-03 00:00:00+00:00,30.495650725783175,30.851032086276742,30.322761704139868,30.69735336303711,404900
2025-01-06 00:00:00+00:00,30.687751900221865,31.446542245065064,30.687751900221865,31.28325653076172,285800
2025-01-07 00:00:00+00:00,31.283258077115182,31.734690979220844,31.17760325628278,31.417726516723633,179700
2025-01-08 00:00:00+00:00,31.42733434618484,31.66745761309887,31.11997685765411,31.446544647216797,367600
2025-01-10 00:00:00+00:00,30.78380060568521,31.283257416534425,30.00580177124378,30.284345626831055,356800
2025-01-13 00:00:00+00:00,30.14987478259207,30.24592444930592,29.698443730630494,29.967382431030273,230200
2025-01-14 00:00:00+00:00,30.20750514775447,30.38039234638877,29.976985218918774,30.169084548950195,239700
2025-01-15 00:00:00+00:00,30.50525799983481,30.735776100751043,29.61199921378753,29.967382431030273,264400
2025-01-16 00:00:00+00:00,30.063430909387815,30.063430909387815,29.611999847761393,29.698444366455078,335400
2025-01-17 00:00:00+00:00,29.708049316745463,30.111456457271405,29.640815098656983,29.986591339111328,273000
2025-01-21 00:00:00+00:00,30.6781470994339,31.65784857243405,30.409208398456297,31.148788452148438,433200
2025-01-22 00:00:00+00:00,31.360097560445904,31.36970087818154,30.70696020272841,31.0527400970459,363500
2025-01-23 00:00:00+00:00,30.947086207759373,32.37821875252862,30.947086207759373,32.27256393432617,521000
2025-01-24 00:00:00+00:00,32.28217267550785,32.46466503980849,31.917184282916296,32.042049407958984,528300
