"('date', '')","('open', 'ATLC')","('high', 'ATLC')","('low', 'ATLC')","('close', 'ATLC')","('volume', 'ATLC')"
2024-02-06 00:00:00+00:00,33.08000183105469,33.52000045776367,32.75,32.7599983215332,6000
2024-02-07 00:00:00+00:00,32.70000076293945,32.70000076293945,32.0099983215332,32.04999923706055,4800
2024-02-08 00:00:00+00:00,31.31999969482422,32.650001525878906,31.31999969482422,32.279998779296875,6600
2024-02-09 00:00:00+00:00,31.709999084472656,32.47999954223633,31.1299991607666,32.47999954223633,8600
2024-02-12 00:00:00+00:00,32.09000015258789,33.25,31.270000457763672,32.310001373291016,14100
2024-02-13 00:00:00+00:00,31.399999618530273,32.5,30.270000457763672,30.68000030517578,18800
2024-02-14 00:00:00+00:00,31.549999237060547,33.58000183105469,30.860000610351562,33.5,16100
2024-02-15 00:00:00+00:00,31.760000228881836,35.0,31.760000228881836,34.529998779296875,10900
2024-02-16 00:00:00+00:00,34.4900016784668,34.540000915527344,32.77000045776367,33.439998626708984,18100
2024-02-20 00:00:00+00:00,33.060001373291016,33.959999084472656,33.0,33.209999084472656,10400
2024-02-21 00:00:00+00:00,33.5099983215332,34.0,33.29999923706055,33.70000076293945,6300
2024-02-22 00:00:00+00:00,33.5099983215332,34.189998626708984,33.0099983215332,34.119998931884766,14900
2024-02-23 00:00:00+00:00,33.5099983215332,33.599998474121094,33.0,33.0,6300
2024-02-26 00:00:00+00:00,33.0,33.70000076293945,33.0,33.060001373291016,9900
2024-02-27 00:00:00+00:00,33.599998474121094,33.619998931884766,32.380001068115234,33.560001373291016,7300
2024-02-28 00:00:00+00:00,33.2400016784668,33.369998931884766,32.79999923706055,32.79999923706055,10500
2024-02-29 00:00:00+00:00,33.150001525878906,33.97999954223633,32.81999969482422,33.150001525878906,22300
2024-03-01 00:00:00+00:00,32.619998931884766,33.220001220703125,32.619998931884766,33.0,21400
2024-03-04 00:00:00+00:00,32.869998931884766,33.220001220703125,31.790000915527344,31.959999084472656,13300
2024-03-05 00:00:00+00:00,30.68000030517578,31.559999465942383,30.31999969482422,30.31999969482422,21600
2024-03-06 00:00:00+00:00,30.989999771118164,31.18000030517578,30.690000534057617,31.100000381469727,14000
2024-03-07 00:00:00+00:00,30.959999084472656,31.399999618530273,30.760000228881836,30.920000076293945,12400
2024-03-08 00:00:00+00:00,31.100000381469727,31.139999389648438,30.65999984741211,30.75,11200
2024-03-11 00:00:00+00:00,31.170000076293945,31.389999389648438,30.780000686645508,31.010000228881836,16600
2024-03-12 00:00:00+00:00,30.5,31.190000534057617,30.299999237060547,30.350000381469727,14100
2024-03-13 00:00:00+00:00,30.350000381469727,30.700000762939453,30.030000686645508,30.079999923706055,11900
2024-03-14 00:00:00+00:00,29.84000015258789,30.389999389648438,29.799999237060547,30.010000228881836,14000
2024-03-15 00:00:00+00:00,30.0,30.639999389648438,29.729999542236328,30.110000610351562,36500
2024-03-18 00:00:00+00:00,30.139999389648438,31.0,29.799999237060547,29.8799991607666,16400
2024-03-19 00:00:00+00:00,29.75,30.489999771118164,29.670000076293945,29.940000534057617,15200
2024-03-20 00:00:00+00:00,29.770000457763672,31.0,29.450000762939453,30.989999771118164,20700
2024-03-21 00:00:00+00:00,31.31999969482422,32.290000915527344,30.940000534057617,31.1299991607666,21100
2024-03-22 00:00:00+00:00,30.559999465942383,30.600000381469727,30.110000610351562,30.110000610351562,4300
2024-03-25 00:00:00+00:00,30.34000015258789,30.690000534057617,29.010000228881836,29.350000381469727,9000
2024-03-26 00:00:00+00:00,29.75,29.940000534057617,28.65999984741211,28.65999984741211,7900
2024-03-27 00:00:00+00:00,28.989999771118164,30.5,28.989999771118164,30.5,7000
2024-03-28 00:00:00+00:00,30.399999618530273,30.690000534057617,29.559999465942383,29.59000015258789,7000
2024-04-01 00:00:00+00:00,29.59000015258789,29.59000015258789,28.729999542236328,29.0,6500
2024-04-02 00:00:00+00:00,29.0,29.010000228881836,28.530000686645508,28.68000030517578,11000
2024-04-03 00:00:00+00:00,28.610000610351562,29.309999465942383,28.540000915527344,28.760000228881836,8600
2024-04-04 00:00:00+00:00,29.110000610351562,29.5,28.600000381469727,28.860000610351562,15700
2024-04-05 00:00:00+00:00,29.5,29.75,28.829999923706055,28.850000381469727,15600
2024-04-08 00:00:00+00:00,28.850000381469727,29.6200008392334,28.68000030517578,28.68000030517578,6700
2024-04-09 00:00:00+00:00,28.56999969482422,29.299999237060547,28.209999084472656,28.209999084472656,9000
2024-04-10 00:00:00+00:00,27.959999084472656,28.200000762939453,26.260000228881836,27.65999984741211,11000
2024-04-11 00:00:00+00:00,27.280000686645508,27.649999618530273,26.75,27.450000762939453,8700
2024-04-12 00:00:00+00:00,27.959999084472656,28.260000228881836,26.860000610351562,27.329999923706055,16800
2024-04-15 00:00:00+00:00,27.209999084472656,27.34000015258789,26.149999618530273,26.149999618530273,7600
2024-04-16 00:00:00+00:00,26.010000228881836,26.649999618530273,26.0,26.110000610351562,8500
2024-04-17 00:00:00+00:00,26.110000610351562,26.350000381469727,25.5,25.549999237060547,9100
2024-04-18 00:00:00+00:00,26.030000686645508,26.030000686645508,24.5,24.5,26500
2024-04-19 00:00:00+00:00,24.40999984741211,24.950000762939453,23.780000686645508,24.34000015258789,22000
2024-04-22 00:00:00+00:00,24.079999923706055,24.290000915527344,23.209999084472656,23.450000762939453,26200
2024-04-23 00:00:00+00:00,24.020000457763672,24.799999237060547,23.90999984741211,24.260000228881836,15100
2024-04-24 00:00:00+00:00,24.0,25.6299991607666,24.0,24.8799991607666,10800
2024-04-25 00:00:00+00:00,24.889999389648438,26.559999465942383,24.8799991607666,26.100000381469727,13200
2024-04-26 00:00:00+00:00,25.579999923706055,27.309999465942383,25.579999923706055,27.110000610351562,5000
2024-04-29 00:00:00+00:00,26.93000030517578,27.5,26.93000030517578,27.450000762939453,14200
2024-04-30 00:00:00+00:00,27.59000015258789,27.6200008392334,26.450000762939453,26.450000762939453,21800
2024-05-01 00:00:00+00:00,26.469999313354492,27.010000228881836,26.309999465942383,26.760000228881836,9600
2024-05-02 00:00:00+00:00,26.760000228881836,27.299999237060547,26.1299991607666,26.809999465942383,18400
2024-05-03 00:00:00+00:00,27.219999313354492,28.350000381469727,26.81999969482422,27.030000686645508,12500
2024-05-06 00:00:00+00:00,27.049999237060547,27.950000762939453,27.049999237060547,27.450000762939453,5500
2024-05-07 00:00:00+00:00,28.329999923706055,28.729999542236328,27.809999465942383,27.81999969482422,18100
2024-05-08 00:00:00+00:00,27.850000381469727,28.190000534057617,27.600000381469727,28.190000534057617,9900
2024-05-09 00:00:00+00:00,28.6200008392334,28.920000076293945,27.209999084472656,28.920000076293945,15000
2024-05-10 00:00:00+00:00,28.639999389648438,28.90999984741211,28.139999389648438,28.90999984741211,8800
2024-05-13 00:00:00+00:00,28.90999984741211,30.75,28.0,28.15999984741211,22100
2024-05-14 00:00:00+00:00,28.43000030517578,28.649999618530273,27.06999969482422,27.200000762939453,16600
2024-05-15 00:00:00+00:00,27.270000457763672,27.270000457763672,25.110000610351562,25.3700008392334,35700
2024-05-16 00:00:00+00:00,25.299999237060547,25.299999237060547,23.100000381469727,23.940000534057617,69100
2024-05-17 00:00:00+00:00,24.239999771118164,25.100000381469727,24.0,24.15999984741211,23100
2024-05-20 00:00:00+00:00,24.020000457763672,25.520000457763672,24.020000457763672,24.899999618530273,31100
2024-05-21 00:00:00+00:00,24.899999618530273,25.5,24.899999618530273,25.350000381469727,19500
2024-05-22 00:00:00+00:00,24.93000030517578,25.1299991607666,24.239999771118164,24.899999618530273,13600
2024-05-23 00:00:00+00:00,24.899999618530273,25.25,24.75,24.979999542236328,23500
2024-05-24 00:00:00+00:00,24.84000015258789,25.889999389648438,24.84000015258789,25.479999542236328,15100
2024-05-28 00:00:00+00:00,25.389999389648438,27.299999237060547,25.389999389648438,26.8799991607666,38800
2024-05-29 00:00:00+00:00,26.389999389648438,26.989999771118164,25.43000030517578,25.690000534057617,19400
2024-05-30 00:00:00+00:00,25.690000534057617,26.510000228881836,25.690000534057617,26.040000915527344,14300
2024-05-31 00:00:00+00:00,25.969999313354492,26.579999923706055,25.139999389648438,25.700000762939453,131500
2024-06-03 00:00:00+00:00,25.969999313354492,26.5,25.700000762939453,26.200000762939453,21700
2024-06-04 00:00:00+00:00,26.200000762939453,26.450000762939453,26.110000610351562,26.450000762939453,11500
2024-06-05 00:00:00+00:00,25.90999984741211,27.030000686645508,25.90999984741211,26.950000762939453,9800
2024-06-06 00:00:00+00:00,26.950000762939453,27.020000457763672,26.030000686645508,26.440000534057617,11300
2024-06-07 00:00:00+00:00,26.709999084472656,26.84000015258789,26.459999084472656,26.6200008392334,15600
2024-06-10 00:00:00+00:00,26.469999313354492,26.65999984741211,26.110000610351562,26.65999984741211,12500
2024-06-11 00:00:00+00:00,26.579999923706055,26.969999313354492,26.1299991607666,26.969999313354492,9200
2024-06-12 00:00:00+00:00,27.0,27.510000228881836,26.93000030517578,26.979999542236328,16400
2024-06-13 00:00:00+00:00,26.40999984741211,26.729999542236328,26.399999618530273,26.65999984741211,6800
2024-06-14 00:00:00+00:00,26.31999969482422,26.68000030517578,25.790000915527344,26.5,21400
2024-06-17 00:00:00+00:00,26.3799991607666,27.829999923706055,26.290000915527344,27.530000686645508,23400
2024-06-18 00:00:00+00:00,26.260000228881836,27.709999084472656,26.260000228881836,27.540000915527344,15400
2024-06-20 00:00:00+00:00,27.3700008392334,27.739999771118164,27.190000534057617,27.290000915527344,6100
2024-06-21 00:00:00+00:00,27.09000015258789,28.0,26.989999771118164,27.760000228881836,25900
2024-06-24 00:00:00+00:00,27.899999618530273,28.06999969482422,27.18000030517578,27.450000762939453,11000
2024-06-25 00:00:00+00:00,26.799999237060547,26.799999237060547,25.75,26.1200008392334,14700
2024-06-26 00:00:00+00:00,26.530000686645508,26.639999389648438,26.239999771118164,26.239999771118164,14500
2024-06-27 00:00:00+00:00,26.420000076293945,27.049999237060547,26.420000076293945,26.90999984741211,20000
2024-06-28 00:00:00+00:00,27.0,28.420000076293945,27.0,28.18000030517578,141700
2024-07-01 00:00:00+00:00,28.040000915527344,28.700000762939453,27.68000030517578,28.520000457763672,33600
2024-07-02 00:00:00+00:00,28.860000610351562,30.18000030517578,28.729999542236328,30.100000381469727,13400
2024-07-03 00:00:00+00:00,30.350000381469727,30.350000381469727,29.690000534057617,30.350000381469727,11400
2024-07-05 00:00:00+00:00,30.239999771118164,30.510000228881836,29.520000457763672,30.299999237060547,30300
2024-07-08 00:00:00+00:00,30.530000686645508,30.84000015258789,30.3700008392334,30.81999969482422,16300
2024-07-09 00:00:00+00:00,30.899999618530273,31.530000686645508,30.559999465942383,31.270000457763672,39600
2024-07-10 00:00:00+00:00,31.139999389648438,32.540000915527344,31.139999389648438,32.08000183105469,39900
2024-07-11 00:00:00+00:00,32.63999938964844,33.40999984741211,32.36000061035156,33.220001220703125,19100
2024-07-12 00:00:00+00:00,33.59000015258789,33.939998626708984,33.380001068115234,33.5,16200
2024-07-15 00:00:00+00:00,33.93000030517578,34.380001068115234,33.150001525878906,33.650001525878906,17400
2024-07-16 00:00:00+00:00,34.119998931884766,36.02000045776367,34.119998931884766,35.77000045776367,26400
2024-07-17 00:00:00+00:00,35.720001220703125,36.04999923706055,33.95000076293945,35.18000030517578,34000
2024-07-18 00:00:00+00:00,35.52000045776367,35.52000045776367,33.66999816894531,34.20000076293945,11800
2024-07-19 00:00:00+00:00,34.209999084472656,34.209999084472656,32.810001373291016,33.29999923706055,11200
2024-07-22 00:00:00+00:00,33.59000015258789,34.5,33.0099983215332,34.2400016784668,11000
2024-07-23 00:00:00+00:00,34.11000061035156,35.349998474121094,34.11000061035156,35.09000015258789,15400
2024-07-24 00:00:00+00:00,35.09000015258789,35.45000076293945,34.630001068115234,34.630001068115234,13200
2024-07-25 00:00:00+00:00,34.86000061035156,36.0,34.29999923706055,35.9900016784668,12600
2024-07-26 00:00:00+00:00,36.0,36.130001068115234,35.38999938964844,35.560001373291016,28100
2024-07-29 00:00:00+00:00,36.029998779296875,36.33000183105469,34.83000183105469,35.29999923706055,13700
2024-07-30 00:00:00+00:00,35.41999816894531,35.540000915527344,35.41999816894531,35.540000915527344,4600
2024-07-31 00:00:00+00:00,36.290000915527344,36.77000045776367,35.7400016784668,35.77000045776367,15100
2024-08-01 00:00:00+00:00,35.599998474121094,36.060001373291016,33.119998931884766,34.20000076293945,30400
2024-08-02 00:00:00+00:00,32.970001220703125,34.0,30.190000534057617,30.3700008392334,37100
2024-08-05 00:00:00+00:00,27.739999771118164,29.350000381469727,25.440000534057617,29.030000686645508,38700
2024-08-06 00:00:00+00:00,28.959999084472656,30.6200008392334,28.959999084472656,30.260000228881836,12200
2024-08-07 00:00:00+00:00,30.350000381469727,31.229999542236328,28.989999771118164,28.989999771118164,26500
2024-08-08 00:00:00+00:00,30.170000076293945,30.799999237060547,29.799999237060547,30.799999237060547,18500
2024-08-09 00:00:00+00:00,31.190000534057617,31.190000534057617,30.200000762939453,30.469999313354492,7100
2024-08-12 00:00:00+00:00,30.93000030517578,31.399999618530273,30.93000030517578,31.200000762939453,12800
2024-08-13 00:00:00+00:00,32.20000076293945,32.59000015258789,32.20000076293945,32.47999954223633,4800
2024-08-14 00:00:00+00:00,32.0099983215332,32.630001068115234,31.25,31.770000457763672,20100
2024-08-15 00:00:00+00:00,32.52000045776367,33.22999954223633,31.489999771118164,32.91999816894531,7800
2024-08-16 00:00:00+00:00,32.650001525878906,33.459999084472656,31.889999389648438,32.83000183105469,76200
2024-08-19 00:00:00+00:00,33.029998779296875,33.959999084472656,33.029998779296875,33.959999084472656,4900
2024-08-20 00:00:00+00:00,33.31999969482422,33.31999969482422,32.880001068115234,32.900001525878906,5800
2024-08-21 00:00:00+00:00,32.93000030517578,33.36000061035156,32.380001068115234,32.86000061035156,7400
2024-08-22 00:00:00+00:00,32.61000061035156,33.619998931884766,31.829999923706055,33.310001373291016,16500
2024-08-23 00:00:00+00:00,33.61000061035156,35.56999969482422,33.61000061035156,34.970001220703125,23300
2024-08-26 00:00:00+00:00,35.45000076293945,35.45000076293945,34.720001220703125,34.75,9700
2024-08-27 00:00:00+00:00,34.75,35.279998779296875,34.75,34.779998779296875,5900
2024-08-28 00:00:00+00:00,34.779998779296875,35.099998474121094,34.040000915527344,34.720001220703125,20400
2024-08-29 00:00:00+00:00,35.09000015258789,36.0,34.75,35.380001068115234,15800
2024-08-30 00:00:00+00:00,35.83000183105469,35.83000183105469,34.93000030517578,35.349998474121094,6300
2024-09-03 00:00:00+00:00,34.84000015258789,34.84000015258789,32.86000061035156,32.869998931884766,14100
2024-09-04 00:00:00+00:00,32.52000045776367,33.22999954223633,32.33000183105469,33.11000061035156,12500
2024-09-05 00:00:00+00:00,33.060001373291016,33.83000183105469,32.36000061035156,32.63999938964844,13400
2024-09-06 00:00:00+00:00,32.150001525878906,32.470001220703125,31.3799991607666,31.3799991607666,7100
2024-09-09 00:00:00+00:00,31.399999618530273,31.690000534057617,30.739999771118164,30.739999771118164,11800
2024-09-10 00:00:00+00:00,30.450000762939453,31.0,30.3799991607666,30.559999465942383,4300
2024-09-11 00:00:00+00:00,30.25,31.030000686645508,30.0,30.780000686645508,12300
2024-09-12 00:00:00+00:00,30.6200008392334,31.489999771118164,30.600000381469727,30.780000686645508,15000
2024-09-13 00:00:00+00:00,31.18000030517578,31.799999237060547,30.81999969482422,31.399999618530273,17100
2024-09-16 00:00:00+00:00,31.399999618530273,32.099998474121094,31.100000381469727,31.549999237060547,31700
2024-09-17 00:00:00+00:00,33.13999938964844,34.2400016784668,32.5099983215332,34.22999954223633,23300
2024-09-18 00:00:00+00:00,34.060001373291016,35.83000183105469,34.060001373291016,34.47999954223633,8700
2024-09-19 00:00:00+00:00,35.59000015258789,35.599998474121094,34.849998474121094,35.54999923706055,8900
2024-09-20 00:00:00+00:00,35.0,35.4900016784668,34.5,34.9900016784668,41900
2024-09-23 00:00:00+00:00,35.0,35.099998474121094,33.900001525878906,34.41999816894531,10100
2024-09-24 00:00:00+00:00,34.41999816894531,34.630001068115234,34.08000183105469,34.630001068115234,7800
2024-09-25 00:00:00+00:00,34.400001525878906,34.400001525878906,33.84000015258789,34.20000076293945,6600
2024-09-26 00:00:00+00:00,34.619998931884766,34.970001220703125,33.79999923706055,34.060001373291016,7700
2024-09-27 00:00:00+00:00,35.18000030517578,35.18000030517578,34.68000030517578,34.81999969482422,4400
2024-09-30 00:00:00+00:00,34.52000045776367,35.09000015258789,34.52000045776367,35.08000183105469,4700
2024-10-01 00:00:00+00:00,34.25,34.54999923706055,33.790000915527344,34.2400016784668,10100
2024-10-02 00:00:00+00:00,33.75,34.650001525878906,33.75,34.4900016784668,8900
2024-10-03 00:00:00+00:00,34.029998779296875,34.29999923706055,33.40999984741211,34.20000076293945,11400
2024-10-04 00:00:00+00:00,34.599998474121094,35.09000015258789,34.279998779296875,34.91999816894531,4800
2024-10-07 00:00:00+00:00,34.88999938964844,34.88999938964844,34.150001525878906,34.349998474121094,5900
2024-10-08 00:00:00+00:00,34.650001525878906,35.16999816894531,34.38999938964844,35.16999816894531,7300
2024-10-09 00:00:00+00:00,34.959999084472656,35.61000061035156,34.869998931884766,34.97999954223633,7900
2024-10-10 00:00:00+00:00,34.459999084472656,34.95000076293945,34.380001068115234,34.52000045776367,6000
2024-10-11 00:00:00+00:00,35.279998779296875,35.59000015258789,34.790000915527344,35.58000183105469,9400
2024-10-14 00:00:00+00:00,35.9900016784668,36.0,35.540000915527344,35.63999938964844,13500
2024-10-15 00:00:00+00:00,35.939998626708984,36.27000045776367,35.33000183105469,35.68000030517578,27900
2024-10-16 00:00:00+00:00,35.790000915527344,36.59000015258789,35.2599983215332,36.279998779296875,26100
2024-10-17 00:00:00+00:00,36.5,37.4900016784668,36.349998474121094,37.40999984741211,23300
2024-10-18 00:00:00+00:00,37.61000061035156,37.61000061035156,36.79999923706055,37.38999938964844,14800
2024-10-21 00:00:00+00:00,37.38999938964844,37.38999938964844,36.7400016784668,36.810001373291016,15000
2024-10-22 00:00:00+00:00,36.900001525878906,37.16999816894531,36.79999923706055,36.91999816894531,14200
2024-10-23 00:00:00+00:00,36.5,37.060001373291016,35.36000061035156,37.0099983215332,25100
2024-10-24 00:00:00+00:00,37.0099983215332,37.43000030517578,36.70000076293945,36.86000061035156,8200
2024-10-25 00:00:00+00:00,37.279998779296875,37.790000915527344,36.22999954223633,36.439998626708984,6400
2024-10-28 00:00:00+00:00,36.630001068115234,37.45000076293945,36.630001068115234,37.189998626708984,10900
2024-10-29 00:00:00+00:00,37.709999084472656,37.95000076293945,36.939998626708984,37.650001525878906,9700
2024-10-30 00:00:00+00:00,37.709999084472656,38.540000915527344,37.47999954223633,37.61000061035156,11500
2024-10-31 00:00:00+00:00,38.27000045776367,38.27000045776367,37.189998626708984,37.189998626708984,12300
2024-11-01 00:00:00+00:00,37.099998474121094,37.4900016784668,36.869998931884766,37.279998779296875,5700
2024-11-04 00:00:00+00:00,36.86000061035156,37.70000076293945,36.86000061035156,37.2400016784668,13600
2024-11-05 00:00:00+00:00,37.61000061035156,38.0,37.2400016784668,37.900001525878906,15700
2024-11-06 00:00:00+00:00,38.0,41.77000045776367,37.9900016784668,41.77000045776367,52300
2024-11-07 00:00:00+00:00,41.959999084472656,42.54999923706055,41.59000015258789,42.209999084472656,20900
2024-11-08 00:00:00+00:00,42.33000183105469,44.79999923706055,42.0,44.66999816894531,46900
2024-11-11 00:00:00+00:00,45.0099983215332,45.630001068115234,43.13999938964844,44.16999816894531,77600
2024-11-12 00:00:00+00:00,43.86000061035156,44.900001525878906,43.119998931884766,44.5,29700
2024-11-13 00:00:00+00:00,44.599998474121094,46.619998931884766,44.599998474121094,46.18000030517578,53100
2024-11-14 00:00:00+00:00,46.709999084472656,49.529998779296875,46.70000076293945,49.20000076293945,37000
2024-11-15 00:00:00+00:00,49.150001525878906,49.150001525878906,47.25,48.58000183105469,57200
2024-11-18 00:00:00+00:00,48.75,51.47999954223633,48.75,49.59000015258789,68700
2024-11-19 00:00:00+00:00,49.0,51.47999954223633,48.849998474121094,50.70000076293945,29300
2024-11-20 00:00:00+00:00,50.93000030517578,53.290000915527344,50.5,51.470001220703125,53600
2024-11-21 00:00:00+00:00,52.130001068115234,54.5,52.09000015258789,54.29999923706055,36700
2024-11-22 00:00:00+00:00,54.65999984741211,56.41999816894531,53.65999984741211,55.15999984741211,67900
2024-11-25 00:00:00+00:00,55.959999084472656,57.93000030517578,55.959999084472656,57.0099983215332,77500
2024-11-26 00:00:00+00:00,57.09000015258789,57.439998626708984,55.369998931884766,57.220001220703125,45700
2024-11-27 00:00:00+00:00,57.79999923706055,58.9900016784668,57.2400016784668,58.72999954223633,35400
2024-11-29 00:00:00+00:00,59.0,59.0,57.310001373291016,58.2599983215332,25200
2024-12-02 00:00:00+00:00,59.16999816894531,59.59000015258789,57.18000030517578,59.150001525878906,68100
2024-12-03 00:00:00+00:00,59.650001525878906,64.44000244140625,59.400001525878906,62.27000045776367,78400
2024-12-04 00:00:00+00:00,62.290000915527344,64.20999908447266,60.970001220703125,64.0999984741211,79600
2024-12-05 00:00:00+00:00,64.69999694824219,64.69999694824219,60.0,60.79999923706055,91000
2024-12-06 00:00:00+00:00,60.66999816894531,64.0,60.66999816894531,63.20000076293945,60700
2024-12-09 00:00:00+00:00,63.58000183105469,63.869998931884766,60.279998779296875,61.22999954223633,77300
2024-12-10 00:00:00+00:00,61.22999954223633,61.5,59.47999954223633,60.25,69100
2024-12-11 00:00:00+00:00,61.11000061035156,62.56999969482422,60.56999969482422,61.97999954223633,88100
2024-12-12 00:00:00+00:00,61.380001068115234,62.0099983215332,60.2599983215332,60.79999923706055,33700
2024-12-13 00:00:00+00:00,60.5,60.9900016784668,59.68000030517578,60.38999938964844,44400
2024-12-16 00:00:00+00:00,59.9900016784668,61.0,58.5,59.79999923706055,48500
2024-12-17 00:00:00+00:00,59.95000076293945,60.2599983215332,58.5099983215332,58.68000030517578,49100
2024-12-18 00:00:00+00:00,59.38999938964844,59.5,55.0,56.63999938964844,71000
2024-12-19 00:00:00+00:00,56.849998474121094,58.13999938964844,55.22999954223633,57.54999923706055,48200
2024-12-20 00:00:00+00:00,56.43000030517578,59.25,56.41999816894531,57.5,103400
2024-12-23 00:00:00+00:00,57.43000030517578,58.279998779296875,55.349998474121094,56.310001373291016,52300
2024-12-24 00:00:00+00:00,56.13999938964844,57.540000915527344,55.130001068115234,57.540000915527344,24500
2024-12-26 00:00:00+00:00,57.150001525878906,59.47999954223633,57.150001525878906,59.349998474121094,44400
2024-12-27 00:00:00+00:00,59.5,59.95000076293945,56.779998779296875,57.0,29300
2024-12-30 00:00:00+00:00,57.349998474121094,57.689998626708984,55.400001525878906,56.619998931884766,54100
2024-12-31 00:00:00+00:00,56.95000076293945,56.95000076293945,55.38999938964844,55.779998779296875,34900
2025-01-02 00:00:00+00:00,55.790000915527344,57.939998626708984,54.650001525878906,54.84000015258789,41900
2025-01-03 00:00:00+00:00,55.029998779296875,60.529998779296875,54.599998474121094,55.72999954223633,69900
2025-01-06 00:00:00+00:00,55.849998474121094,56.0099983215332,54.540000915527344,54.93000030517578,54000
2025-01-07 00:00:00+00:00,55.0,56.40999984741211,54.459999084472656,56.08000183105469,78500
2025-01-08 00:00:00+00:00,55.7400016784668,56.84000015258789,55.5099983215332,55.97999954223633,39500
2025-01-10 00:00:00+00:00,55.04999923706055,55.04999923706055,52.45000076293945,53.4900016784668,49500
2025-01-13 00:00:00+00:00,52.689998626708984,54.7599983215332,52.689998626708984,54.75,52600
2025-01-14 00:00:00+00:00,54.84000015258789,56.7599983215332,54.84000015258789,56.720001220703125,42400
2025-01-15 00:00:00+00:00,58.4900016784668,59.40999984741211,58.34000015258789,59.04999923706055,45700
2025-01-16 00:00:00+00:00,59.540000915527344,60.2599983215332,59.18000030517578,59.61000061035156,47200
2025-01-17 00:00:00+00:00,59.9900016784668,60.88999938964844,58.43000030517578,58.61000061035156,70600
2025-01-21 00:00:00+00:00,59.06999969482422,59.959999084472656,58.099998474121094,58.90999984741211,70000
2025-01-22 00:00:00+00:00,58.70000076293945,59.2599983215332,57.88999938964844,58.970001220703125,106600
2025-01-23 00:00:00+00:00,58.47999954223633,59.25,57.09000015258789,58.310001373291016,47400
2025-01-24 00:00:00+00:00,58.43000030517578,58.5099983215332,56.560001373291016,57.099998474121094,43200
2025-01-27 00:00:00+00:00,56.0,57.5,55.90999984741211,57.36000061035156,52900
2025-01-28 00:00:00+00:00,57.15999984741211,58.47999954223633,57.0,58.08000183105469,81800
2025-01-29 00:00:00+00:00,58.2599983215332,61.0,57.95000076293945,60.9900016784668,176600
2025-01-30 00:00:00+00:00,61.16999816894531,62.90999984741211,59.75,59.97999954223633,44100
2025-01-31 00:00:00+00:00,60.02000045776367,60.47999954223633,58.79999923706055,59.470001220703125,43100
2025-02-03 00:00:00+00:00,58.08000183105469,58.08000183105469,55.29999923706055,56.0,76100
2025-02-04 00:00:00+00:00,56.06999969482422,56.689998626708984,55.75,56.16999816894531,110500
2025-02-05 00:00:00+00:00,57.66999816894531,58.599998474121094,55.88999938964844,58.56999969482422,79200
