"('date', '')","('open', 'CASS')","('high', 'CASS')","('low', 'CASS')","('close', 'CASS')","('volume', 'CASS')"
1996-07-02 00:00:00+00:00,2.241875171661377,2.241875171661377,2.241875171661377,2.241875171661377,3321
1996-07-03 00:00:00+00:00,2.241875171661377,2.241875171661377,2.241875171661377,2.241875171661377,0
1996-07-05 00:00:00+00:00,2.241875171661377,2.241875171661377,2.241875171661377,2.241875171661377,0
1996-07-08 00:00:00+00:00,2.241875171661377,2.241875171661377,2.241875171661377,2.241875171661377,0
1996-07-09 00:00:00+00:00,2.241875171661377,2.241875171661377,2.241875171661377,2.241875171661377,0
1996-07-10 00:00:00+00:00,2.241875171661377,2.241875171661377,2.241875171661377,2.241875171661377,0
1996-07-11 00:00:00+00:00,2.241875171661377,2.241875171661377,2.241875171661377,2.241875171661377,4151
1996-07-12 00:00:00+00:00,2.241875171661377,2.241875171661377,2.241875171661377,2.241875171661377,6641
1996-07-15 00:00:00+00:00,2.241875171661377,2.241875171661377,2.241875171661377,2.241875171661377,0
1996-07-16 00:00:00+00:00,2.241875171661377,2.241875171661377,2.241875171661377,2.241875171661377,0
1996-07-17 00:00:00+00:00,2.241875171661377,2.241875171661377,2.241875171661377,2.241875171661377,0
1996-07-18 00:00:00+00:00,2.241875171661377,2.241875171661377,2.241875171661377,2.241875171661377,0
1996-07-19 00:00:00+00:00,2.241875171661377,2.241875171661377,2.241875171661377,2.241875171661377,0
1996-07-22 00:00:00+00:00,2.241875171661377,2.241875171661377,2.241875171661377,2.241875171661377,0
1996-07-23 00:00:00+00:00,2.288581371307373,2.288581371307373,2.2730128442120194,2.288581371307373,14943
1996-07-24 00:00:00+00:00,2.280796861250622,2.288581371307373,2.280796861250622,2.288581371307373,21584
1996-07-25 00:00:00+00:00,2.257446050643921,2.257446050643921,2.257446050643921,2.257446050643921,8301
1996-07-26 00:00:00+00:00,2.288581371307373,2.288581371307373,2.288581371307373,2.288581371307373,1660
1996-07-29 00:00:00+00:00,2.288581371307373,2.288581371307373,2.288581371307373,2.288581371307373,0
1996-07-30 00:00:00+00:00,2.288581371307373,2.288581371307373,2.288581371307373,2.288581371307373,0
1996-07-31 00:00:00+00:00,2.288581371307373,2.288581371307373,2.288581371307373,2.288581371307373,0
1996-08-01 00:00:00+00:00,2.288581371307373,2.288581371307373,2.288581371307373,2.288581371307373,0
1996-08-02 00:00:00+00:00,2.319719076156616,2.319719076156616,2.319719076156616,2.319719076156616,830
1996-08-05 00:00:00+00:00,2.319719076156616,2.319719076156616,2.319719076156616,2.319719076156616,0
1996-08-06 00:00:00+00:00,2.319719076156616,2.319719076156616,2.319719076156616,2.319719076156616,0
1996-08-07 00:00:00+00:00,2.241875171661377,2.241875171661377,2.241875171661377,2.241875171661377,1660
1996-08-08 00:00:00+00:00,2.241875171661377,2.241875171661377,2.241875171661377,2.241875171661377,0
1996-08-09 00:00:00+00:00,2.241875171661377,2.241875171661377,2.241875171661377,2.241875171661377,0
1996-08-12 00:00:00+00:00,2.241875171661377,2.241875171661377,2.241875171661377,2.241875171661377,0
1996-08-13 00:00:00+00:00,2.241875171661377,2.241875171661377,2.241875171661377,2.241875171661377,0
1996-08-14 00:00:00+00:00,2.241875171661377,2.241875171661377,2.241875171661377,2.241875171661377,0
1996-08-15 00:00:00+00:00,2.335287570953369,2.335287570953369,2.335287570953369,2.335287570953369,830
1996-08-16 00:00:00+00:00,2.335287570953369,2.335287570953369,2.335287570953369,2.335287570953369,0
1996-08-19 00:00:00+00:00,2.335287570953369,2.335287570953369,2.335287570953369,2.335287570953369,0
1996-08-20 00:00:00+00:00,2.241877020274833,2.257446050643921,2.241877020274833,2.257446050643921,14943
1996-08-21 00:00:00+00:00,2.2885809917096047,2.2885809917096047,2.241875171661377,2.241875171661377,29885
1996-08-22 00:00:00+00:00,2.241875171661377,2.241875171661377,2.241875171661377,2.241875171661377,0
1996-08-23 00:00:00+00:00,2.241875171661377,2.241875171661377,2.241875171661377,2.241875171661377,0
1996-08-26 00:00:00+00:00,2.241875171661377,2.241875171661377,2.241875171661377,2.241875171661377,0
1996-08-27 00:00:00+00:00,2.241875171661377,2.241875171661377,2.241875171661377,2.241875171661377,0
1996-08-28 00:00:00+00:00,2.241875171661377,2.241875171661377,2.241875171661377,2.241875171661377,0
1996-08-29 00:00:00+00:00,2.241875171661377,2.241875171661377,2.241875171661377,2.241875171661377,1660
1996-08-30 00:00:00+00:00,2.241875171661377,2.241875171661377,2.241875171661377,2.241875171661377,0
1996-09-03 00:00:00+00:00,2.2454936504364014,2.2454936504364014,2.2454936504364014,2.2454936504364014,2490
1996-09-04 00:00:00+00:00,2.2454936504364014,2.2454936504364014,2.2454936504364014,2.2454936504364014,0
1996-09-05 00:00:00+00:00,2.2766802310943604,2.2766802310943604,2.2766802310943604,2.2766802310943604,830
1996-09-06 00:00:00+00:00,2.2454936504364014,2.2454936504364014,2.2454936504364014,2.2454936504364014,6641
1996-09-09 00:00:00+00:00,2.2454936504364014,2.2454936504364014,2.2454936504364014,2.2454936504364014,1660
1996-09-10 00:00:00+00:00,2.2454936504364014,2.2454936504364014,2.2454936504364014,2.2454936504364014,0
1996-09-11 00:00:00+00:00,2.2454936504364014,2.2454936504364014,2.2454936504364014,2.2454936504364014,0
1996-09-12 00:00:00+00:00,2.2454936504364014,2.2454936504364014,2.2454936504364014,2.2454936504364014,0
1996-09-13 00:00:00+00:00,2.2454936504364014,2.2454936504364014,2.2454936504364014,2.2454936504364014,0
1996-09-16 00:00:00+00:00,2.2922747135162354,2.2922747135162354,2.2922747135162354,2.2922747135162354,4151
1996-09-17 00:00:00+00:00,2.2922747135162354,2.2922747135162354,2.2922747135162354,2.2922747135162354,0
1996-09-18 00:00:00+00:00,2.2454936504364014,2.2454936504364014,2.2454936504364014,2.2454936504364014,1660
1996-09-19 00:00:00+00:00,2.2766802310943604,2.2766802310943604,2.2766802310943604,2.2766802310943604,9132
1996-09-20 00:00:00+00:00,2.2766802310943604,2.2766802310943604,2.2766802310943604,2.2766802310943604,0
1996-09-23 00:00:00+00:00,2.3332090377807617,2.3332090377807617,2.3332090377807617,2.3332090377807617,2490
1996-09-24 00:00:00+00:00,2.3234626094743076,2.3390560150146484,2.3234626094743076,2.3390560150146484,33206
1996-09-25 00:00:00+00:00,2.292274810766008,2.354649667461894,2.292274810766008,2.3390560150146484,19923
1996-09-26 00:00:00+00:00,2.3390560150146484,2.3390560150146484,2.3390560150146484,2.3390560150146484,0
1996-09-27 00:00:00+00:00,2.3390560150146484,2.3390560150146484,2.3390560150146484,2.3390560150146484,19923
1996-09-30 00:00:00+00:00,2.3390560150146484,2.3390560150146484,2.3390560150146484,2.3390560150146484,0
1996-10-01 00:00:00+00:00,2.3390560150146484,2.3390560150146484,2.3390560150146484,2.3390560150146484,0
1996-10-02 00:00:00+00:00,2.3390560150146484,2.3390560150146484,2.3390560150146484,2.3390560150146484,0
1996-10-03 00:00:00+00:00,2.3390547079358943,2.354648351669312,2.3390547079358943,2.3546483516693115,7471
1996-10-04 00:00:00+00:00,2.354648351669312,2.354648351669312,2.354648351669312,2.3546483516693115,0
1996-10-07 00:00:00+00:00,2.3390560150146484,2.3390560150146484,2.3390560150146484,2.3390560150146484,1660
1996-10-08 00:00:00+00:00,2.3390560150146484,2.3390560150146484,2.3390560150146484,2.3390560150146484,0
1996-10-09 00:00:00+00:00,2.3390560150146484,2.3390560150146484,2.3390560150146484,2.3390560150146484,7471
1996-10-10 00:00:00+00:00,2.354648351669312,2.354648351669312,2.354648351669312,2.3546483516693115,4151
1996-10-11 00:00:00+00:00,2.354648351669312,2.354648351669312,2.354648351669312,2.3546483516693115,0
1996-10-14 00:00:00+00:00,2.354648351669312,2.354648351669312,2.354648351669312,2.3546483516693115,0
1996-10-15 00:00:00+00:00,2.354648351669312,2.354648351669312,2.354648351669312,2.3546483516693115,0
1996-10-16 00:00:00+00:00,2.354648351669312,2.354648351669312,2.354648351669312,2.3546483516693115,0
1996-10-17 00:00:00+00:00,2.354648351669312,2.354648351669312,2.354648351669312,2.3546483516693115,0
1996-10-18 00:00:00+00:00,2.354648351669312,2.354648351669312,2.354648351669312,2.3546483516693115,0
1996-10-21 00:00:00+00:00,2.354648351669312,2.354648351669312,2.354648351669312,2.3546483516693115,0
1996-10-22 00:00:00+00:00,2.354648351669312,2.354648351669312,2.354648351669312,2.3546483516693115,0
1996-10-23 00:00:00+00:00,2.354648351669312,2.354648351669312,2.354648351669312,2.3546483516693115,0
1996-10-24 00:00:00+00:00,2.354648351669312,2.354648351669312,2.354648351669312,2.3546483516693115,0
1996-10-25 00:00:00+00:00,2.354648351669312,2.354648351669312,2.354648351669312,2.3546483516693115,0
1996-10-28 00:00:00+00:00,2.354648351669312,2.354648351669312,2.354648351669312,2.3546483516693115,0
1996-10-29 00:00:00+00:00,2.354648351669312,2.354648351669312,2.354648351669312,2.3546483516693115,0
1996-10-30 00:00:00+00:00,2.354648351669312,2.354648351669312,2.354648351669312,2.3546483516693115,0
1996-10-31 00:00:00+00:00,2.354648351669312,2.354648351669312,2.354648351669312,2.3546483516693115,0
1996-11-01 00:00:00+00:00,2.354648351669312,2.354648351669312,2.354648351669312,2.3546483516693115,0
1996-11-04 00:00:00+00:00,2.354648351669312,2.354648351669312,2.354648351669312,2.3546483516693115,0
1996-11-05 00:00:00+00:00,2.354648351669312,2.354648351669312,2.354648351669312,2.3546483516693115,0
1996-11-06 00:00:00+00:00,2.354648351669312,2.354648351669312,2.354648351669312,2.3546483516693115,0
1996-11-07 00:00:00+00:00,2.354648351669312,2.354648351669312,2.354648351669312,2.3546483516693115,0
1996-11-08 00:00:00+00:00,2.354648351669312,2.354648351669312,2.354648351669312,2.3546483516693115,0
1996-11-11 00:00:00+00:00,2.354648351669312,2.354648351669312,2.354648351669312,2.3546483516693115,0
1996-11-12 00:00:00+00:00,2.448211908340454,2.448211908340454,2.448211908340454,2.448211908340454,830
1996-11-13 00:00:00+00:00,2.448211908340454,2.448211908340454,2.448211908340454,2.448211908340454,0
1996-11-14 00:00:00+00:00,2.448211908340454,2.448211908340454,2.448211908340454,2.448211908340454,0
1996-11-15 00:00:00+00:00,2.448211908340454,2.448211908340454,2.448211908340454,2.448211908340454,0
1996-11-18 00:00:00+00:00,2.4482105867000468,2.4482105867000468,2.3702423561657944,2.4326171875,16603
1996-11-19 00:00:00+00:00,2.3546491739791326,2.401430368423462,2.3546491739791326,2.401430368423462,168519
1996-11-20 00:00:00+00:00,2.401430368423462,2.401430368423462,2.401430368423462,2.401430368423462,0
1996-11-21 00:00:00+00:00,2.401430368423462,2.401430368423462,2.401430368423462,2.401430368423462,0
1996-11-22 00:00:00+00:00,2.401430368423462,2.401430368423462,2.401430368423462,2.401430368423462,0
1996-11-25 00:00:00+00:00,2.370243787765503,2.370243787765503,2.370243787765503,2.370243787765503,830
1996-11-26 00:00:00+00:00,2.4170243740081787,2.4170243740081787,2.4170243740081787,2.4170243740081787,4981
1996-11-27 00:00:00+00:00,2.4170243740081787,2.4170243740081787,2.4170243740081787,2.4170243740081787,0
1996-11-29 00:00:00+00:00,2.4170243740081787,2.4170243740081787,2.4170243740081787,2.4170243740081787,0
1996-12-02 00:00:00+00:00,2.4170243740081787,2.4170243740081787,2.4170243740081787,2.4170243740081787,0
1996-12-03 00:00:00+00:00,2.46410870552063,2.46410870552063,2.46410870552063,2.46410870552063,2490
1996-12-04 00:00:00+00:00,2.448413610458374,2.448413610458374,2.448413610458374,2.448413610458374,2490
1996-12-05 00:00:00+00:00,2.448413610458374,2.448413610458374,2.448413610458374,2.448413610458374,0
1996-12-06 00:00:00+00:00,2.448413610458374,2.448413610458374,2.448413610458374,2.448413610458374,0
1996-12-09 00:00:00+00:00,2.448413610458374,2.448413610458374,2.448413610458374,2.448413610458374,0
1996-12-10 00:00:00+00:00,2.448413610458374,2.448413610458374,2.448413610458374,2.448413610458374,0
1996-12-11 00:00:00+00:00,2.448413610458374,2.448413610458374,2.448413610458374,2.448413610458374,0
1996-12-12 00:00:00+00:00,2.448413610458374,2.448413610458374,2.448413610458374,2.448413610458374,0
1996-12-13 00:00:00+00:00,2.448413610458374,2.448413610458374,2.448413610458374,2.448413610458374,0
1996-12-16 00:00:00+00:00,2.448413610458374,2.448413610458374,2.448413610458374,2.448413610458374,0
1996-12-17 00:00:00+00:00,2.4013285636901855,2.4013285636901855,2.4013285636901855,2.4013285636901855,2490
1996-12-18 00:00:00+00:00,2.4013285636901855,2.4013285636901855,2.4013285636901855,2.4013285636901855,0
1996-12-19 00:00:00+00:00,2.4013285636901855,2.4013285636901855,2.4013285636901855,2.4013285636901855,0
1996-12-20 00:00:00+00:00,2.4484137785803717,2.4798038390037846,2.4013285636901855,2.4013285636901855,27395
1996-12-23 00:00:00+00:00,2.4013285636901855,2.4013285636901855,2.4013285636901855,2.4013285636901855,0
1996-12-24 00:00:00+00:00,2.432719230651856,2.432719230651856,2.432719230651856,2.4327192306518555,4981
1996-12-26 00:00:00+00:00,2.432719230651856,2.432719230651856,2.432719230651856,2.4327192306518555,0
1996-12-27 00:00:00+00:00,2.432719230651856,2.432719230651856,2.432719230651856,2.4327192306518555,0
1996-12-30 00:00:00+00:00,2.432719230651856,2.432719230651856,2.432719230651856,2.4327192306518555,0
1996-12-31 00:00:00+00:00,2.432719230651856,2.432719230651856,2.432719230651856,2.4327192306518555,0
1997-01-02 00:00:00+00:00,2.4170236587524414,2.4170236587524414,2.4170236587524414,2.4170236587524414,830
1997-01-03 00:00:00+00:00,2.4170236587524414,2.4170236587524414,2.4170236587524414,2.4170236587524414,0
1997-01-06 00:00:00+00:00,2.448413610458374,2.448413610458374,2.448413610458374,2.448413610458374,4151
1997-01-07 00:00:00+00:00,2.479804277420044,2.479804277420044,2.479804277420044,2.479804277420044,4981
1997-01-08 00:00:00+00:00,2.479804277420044,2.479804277420044,2.479804277420044,2.479804277420044,0
1997-01-09 00:00:00+00:00,2.479804277420044,2.479804277420044,2.479804277420044,2.479804277420044,0
1997-01-10 00:00:00+00:00,2.448413610458374,2.448413610458374,2.448413610458374,2.448413610458374,8301
1997-01-13 00:00:00+00:00,2.448413610458374,2.448413610458374,2.448413610458374,2.448413610458374,0
1997-01-14 00:00:00+00:00,2.479804277420044,2.479804277420044,2.479804277420044,2.479804277420044,8301
1997-01-15 00:00:00+00:00,2.479804277420044,2.479804277420044,2.479804277420044,2.479804277420044,0
1997-01-16 00:00:00+00:00,2.479804277420044,2.479804277420044,2.479804277420044,2.479804277420044,0
1997-01-17 00:00:00+00:00,2.479804277420044,2.479804277420044,2.479804277420044,2.479804277420044,0
1997-01-20 00:00:00+00:00,2.479804277420044,2.479804277420044,2.479804277420044,2.479804277420044,0
