"('date', '')","('open', 'BFST')","('high', 'BFST')","('low', 'BFST')","('close', 'BFST')","('volume', 'BFST')"
2024-02-16 00:00:00+00:00,21.397341632960547,21.745109406343374,21.23311816692275,21.551904678344727,62800
2024-02-20 00:00:00+00:00,21.339382434310494,21.62435841451436,21.339382434310494,21.600208282470703,37400
2024-02-21 00:00:00+00:00,21.49394134503174,21.49394134503174,21.0495731050127,21.213794708251953,43800
2024-02-22 00:00:00+00:00,21.146175829865072,21.20413835270759,20.788749485020247,20.972291946411133,44600
2024-02-23 00:00:00+00:00,20.991613409399783,21.39734186863626,20.779089680289957,21.117197036743164,26200
2024-02-26 00:00:00+00:00,21.07855432237584,21.233117361899986,20.914330862564338,21.020593643188477,27900
2024-02-27 00:00:00+00:00,21.07855618641546,21.358702871912666,20.981953817535842,21.146177291870117,26600
2024-02-28 00:00:00+00:00,21.11719435261677,21.329718054713517,20.822558005765323,20.9046688079834,28000
2024-02-29 00:00:00+00:00,21.28142058704312,21.696807626112143,21.136516117618278,21.687149047851562,76600
2024-03-01 00:00:00+00:00,21.416663556225664,21.687149820581215,20.962634817789464,21.146177291870117,41600
2024-03-04 00:00:00+00:00,21.07855284852038,21.547073065744996,20.991610914550108,21.09787368774414,27600
2024-03-05 00:00:00+00:00,21.097873967389912,21.832049284794227,21.097873967389912,21.73544692993164,39500
2024-03-06 00:00:00+00:00,21.764430704339805,21.764430704339805,21.03025530209112,21.378021240234375,57100
2024-03-07 00:00:00+00:00,21.561561886083748,21.899669188431176,21.513261632549785,21.57122230529785,26600
2024-03-08 00:00:00+00:00,21.80306711829879,21.94796972329461,21.516160218362202,21.706464767456055,28300
2024-03-11 00:00:00+00:00,21.551902670078043,21.841709735070978,21.493941994094126,21.609865188598633,30200
2024-03-12 00:00:00+00:00,21.561564233985568,21.58088507451768,21.3297196752105,21.397340774536133,22700
2024-03-13 00:00:00+00:00,21.310396056657446,21.706464023250568,21.310396056657446,21.619522094726562,45200
2024-03-14 00:00:00+00:00,21.48428200980871,21.48428200980871,20.75010667649684,20.933650970458984,45700
2024-03-15 00:00:00+00:00,20.740447002371287,21.10753560349603,20.363699823486687,20.51826286315918,240300
2024-03-18 00:00:00+00:00,20.50859803549374,20.9433076427375,20.315395198691473,20.373355865478516,37000
2024-03-19 00:00:00+00:00,20.5762234016345,20.832219931401845,20.383020524634027,20.701807022094727,38200
2024-03-20 00:00:00+00:00,20.61486602588231,21.580885982699524,20.556905344383594,21.42632293701172,39800
2024-03-21 00:00:00+00:00,21.435979960330826,21.74510600271356,21.285280738288762,21.629182815551758,43600
2024-03-22 00:00:00+00:00,21.73544802510278,21.774089706009498,20.846709632152663,20.952972412109375,35200
2024-03-25 00:00:00+00:00,21.06889450399206,21.46496253440479,20.817729096955745,21.039915084838867,23600
2024-03-26 00:00:00+00:00,21.19447561349786,21.19447561349786,20.59554250740781,20.643844604492188,36400
2024-03-27 00:00:00+00:00,20.84670987114586,21.6581667541221,20.84670987114586,21.590545654296875,52600
2024-03-28 00:00:00+00:00,21.474620418757063,21.730616927109573,21.213794621961647,21.52292251586914,98700
2024-04-01 00:00:00+00:00,21.51326443772046,21.600206379447428,20.856370585799713,20.972291946411133,40800
2024-04-02 00:00:00+00:00,20.711466290884626,20.837048061826458,19.95797013762367,20.16083526611328,47800
2024-04-03 00:00:00+00:00,19.986949458835333,20.22845440014666,19.764763512501194,20.035249710083008,53000
2024-04-04 00:00:00+00:00,20.30573888906692,20.537583445662126,19.967631553080963,20.131855010986328,37300
2024-04-05 00:00:00+00:00,19.996611816397557,20.296077456748584,19.996611816397557,20.16083526611328,30900
2024-04-08 00:00:00+00:00,20.112534756562024,20.750107766407055,20.109636446171347,20.402341842651367,37300
2024-04-09 00:00:00+00:00,20.585883223483716,20.808069197254156,20.576222803533984,20.682485580444336,31300
2024-04-10 00:00:00+00:00,19.996611629272362,20.238116591739242,19.281755318938153,19.465299606323242,68700
2024-04-11 00:00:00+00:00,19.344546961770728,19.571562214184713,19.204473642513733,19.52326011657715,32500
2024-04-12 00:00:00+00:00,19.378357384042765,19.706804275512695,19.378357384042765,19.706804275512695,28300
2024-04-15 00:00:00+00:00,19.861368958509722,19.871029378774843,19.484621780853793,19.571563720703125,30200
2024-04-16 00:00:00+00:00,19.320398488549017,19.764766769367988,19.180325157298206,19.51360321044922,35200
2024-04-17 00:00:00+00:00,19.436320791001517,19.7116363093233,19.426660371099757,19.484621047973633,43400
2024-04-18 00:00:00+00:00,19.494283602751192,20.025593857776567,19.494283602751192,19.871030807495117,54400
2024-04-19 00:00:00+00:00,19.793748061602177,20.469962746781587,19.793748061602177,20.334718704223633,74900
2024-04-22 00:00:00+00:00,20.66316371154175,21.03991270067281,20.66316371154175,20.837047576904297,53100
2024-04-23 00:00:00+00:00,21.09787282432146,21.43598012675375,21.06889156667187,21.194475173950195,50900
2024-04-24 00:00:00+00:00,21.001271504409107,21.36836008248976,20.798408218525054,21.291078567504883,48200
2024-04-25 00:00:00+00:00,21.17515698532123,21.17515698532123,20.89018103165042,21.030254364013672,49600
2024-04-26 00:00:00+00:00,20.779086894682816,20.779086894682816,19.851706893949398,19.957969665527344,64600
2024-04-29 00:00:00+00:00,20.025591090277974,20.09321218511389,19.668164776849093,19.84204864501953,47000
2024-04-30 00:00:00+00:00,19.687483020513316,19.764764532017857,19.50394058227539,19.50394058227539,46300
2024-05-01 00:00:00+00:00,19.610203117082545,20.18015500211688,19.610203117082545,19.996612548828125,55900
2024-05-02 00:00:00+00:00,20.218794871437872,20.663163098594655,20.06423184959755,20.1898136138916,51700
2024-05-03 00:00:00+00:00,20.286415100097656,20.48927836668112,20.15600221049265,20.286415100097656,81000
2024-05-06 00:00:00+00:00,20.479624050856895,20.67282693886159,20.21879821738685,20.614866256713867,66200
2024-05-07 00:00:00+00:00,20.711468795170894,20.909502816490335,20.45064295951986,20.55690574645996,45900
2024-05-08 00:00:00+00:00,20.334718718608073,20.740447161495368,20.334718718608073,20.711467742919922,132500
2024-05-09 00:00:00+00:00,20.624525036439536,20.875690429144054,20.614864616427436,20.750106811523438,58700
2024-05-10 00:00:00+00:00,20.62452344774174,21.049572682849316,20.35403723584845,20.383018493652344,60500
2024-05-13 00:00:00+00:00,20.595545869431234,20.595545869431234,20.39268255617119,20.440982818603516,23300
2024-05-14 00:00:00+00:00,20.722990140482224,20.85913493494652,20.499326209673765,20.654918670654297,51000
2024-05-15 00:00:00+00:00,20.800787710578312,20.81051247186694,20.596573287942775,20.693819046020508,43800
2024-05-16 00:00:00+00:00,20.72298946265132,20.97485574758477,20.579067461096535,20.76188850402832,72000
2024-05-17 00:00:00+00:00,20.713266301617807,21.160596037950587,20.713266301617807,21.15087127685547,58700
2024-05-20 00:00:00+00:00,21.092526579729338,21.252980516103094,20.713268280029297,20.713268280029297,35200
2024-05-21 00:00:00+00:00,20.645194632450043,20.93693189810393,20.645194632450043,20.917482376098633,24100
2024-05-22 00:00:00+00:00,20.898032149303095,21.092523653179754,20.664643457536172,20.839685440063477,53000
2024-05-23 00:00:00+00:00,20.868859043626866,20.868859043626866,20.139518645190183,20.392356872558594,57800
2024-05-24 00:00:00+00:00,20.518776334302114,20.752165032635126,20.265938114072558,20.431255340576172,36000
2024-05-28 00:00:00+00:00,20.596573092394795,20.654919804764056,20.314560582127704,20.460430145263672,35600
2024-05-29 00:00:00+00:00,19.964477697789892,20.05686014344684,19.760261430010754,19.828332901000977,40900
2024-05-30 00:00:00+00:00,20.061722531694365,20.55767422821144,20.013100580094253,20.509052276611328,52600
2024-05-31 00:00:00+00:00,20.761890821930056,21.03417672273411,20.626719791228446,20.8591365814209,119700
2024-06-03 00:00:00+00:00,21.04389957797604,21.04389957797604,20.1881410525514,20.23676300048828,39600
2024-06-04 00:00:00+00:00,20.01310076845334,20.081172243257594,19.701915823743285,20.003376007080078,28200
2024-06-05 00:00:00+00:00,20.110347049966713,20.110347049966713,19.710667322816438,20.032550811767578,26400
2024-06-06 00:00:00+00:00,19.925580288690536,20.071448003462834,19.779712573918236,20.032550811767578,26500
2024-06-07 00:00:00+00:00,19.818609250605267,20.168693240808366,19.73109010786307,20.003376007080078,31400
2024-06-10 00:00:00+00:00,19.867231867331185,19.867231867331185,19.53659741968116,19.711639404296875,43600
2024-06-11 00:00:00+00:00,19.497700035061737,19.70191631942092,19.371281843645956,19.66301727294922,41600
2024-06-12 00:00:00+00:00,20.363185401253855,20.4993283551586,18.44745001086412,19.964479446411133,49200
2024-06-13 00:00:00+00:00,19.906128446115027,19.906128446115027,19.429626310812964,19.565771102905273,21000
2024-06-14 00:00:00+00:00,19.390731282472565,19.48311373522777,19.079546331288064,19.176790237426758,32300
2024-06-17 00:00:00+00:00,19.10871663378062,19.565771102905273,18.866575105489904,19.565771102905273,25000
2024-06-18 00:00:00+00:00,19.784571024618707,20.04227253157394,19.721362865855955,19.857505798339844,30300
2024-06-20 00:00:00+00:00,19.69219069140539,19.959615132302275,19.67274116902526,19.721364974975586,16500
2024-06-21 00:00:00+00:00,19.71164001490799,19.71164001490799,19.3323817515561,19.48797607421875,105800
2024-06-24 00:00:00+00:00,19.750537982474572,19.993651454924365,19.562855464951557,19.682466506958008,29200
2024-06-25 00:00:00+00:00,19.50742462940055,19.867233386943873,19.50742462940055,19.799161911010742,43200
2024-06-26 00:00:00+00:00,19.653290346606127,20.168691526735206,19.653290346606127,19.867231369018555,38100
2024-06-27 00:00:00+00:00,19.993653029565063,20.45556903456052,19.92558154868739,20.440982818603516,28500
2024-06-28 00:00:00+00:00,20.499327906234893,21.18977113193571,20.484741691438426,21.16059684753418,288500
2024-07-01 00:00:00+00:00,21.228667308949305,21.228667308949305,20.72299086566271,20.917482376098633,36300
2024-07-02 00:00:00+00:00,20.995277404785156,21.102247914868727,20.74243919764751,20.995277404785156,44700
2024-07-03 00:00:00+00:00,20.907756883449775,20.907756883449775,20.4215299791835,20.654918670654297,19400
2024-07-05 00:00:00+00:00,20.57712620571686,20.611161946859262,19.964481010344823,19.983928680419922,44200
2024-07-08 00:00:00+00:00,20.25621051537482,20.41666626632985,20.120067590788665,20.304832458496094,31400
2024-07-09 00:00:00+00:00,20.275660503239934,20.62574258238374,20.227036704186432,20.58684539794922,11800
2024-07-10 00:00:00+00:00,20.664643483294864,21.07307415809821,20.529472462922712,21.024452209472656,29500
2024-07-11 00:00:00+00:00,21.316188234177847,22.303228287645755,21.199492957332257,22.27891731262207,117500
2024-07-12 00:00:00+00:00,22.59010080864895,22.59010080864895,22.05525197288863,22.123323440551758,72000
2024-07-15 00:00:00+00:00,22.40533876366691,22.765145668252853,22.103876718971147,22.619277954101562,103000
2024-07-16 00:00:00+00:00,22.8526662222989,24.000162099592217,22.560930799682346,23.63062858581543,166700
2024-07-17 00:00:00+00:00,23.377792328999636,24.31134717002029,21.46205698492454,23.747323989868164,159100
2024-07-18 00:00:00+00:00,23.484760010257865,23.951537411190174,22.917819239970534,23.13467788696289,87400
2024-07-19 00:00:00+00:00,23.163850295765453,23.620904790084353,22.935323048606005,22.94991111755371,53100
2024-07-22 00:00:00+00:00,22.98880898385669,23.679252198778073,22.677624040999724,23.397239685058594,164000
2024-07-23 00:00:00+00:00,23.08605590840494,24.31134807390689,22.993673453455212,24.243276596069336,113600
2024-07-24 00:00:00+00:00,24.08768503677592,24.69060545334365,23.9272292430516,24.000164031982422,158500
2024-07-25 00:00:00+00:00,24.194651259509936,25.030962173990716,24.194651259509936,24.525285720825195,104700
2024-07-26 00:00:00+00:00,24.739226960698588,25.945069536363572,24.59530309059717,25.497739791870117,130600
2024-07-29 00:00:00+00:00,25.507464360472788,25.507464360472788,24.63225625545035,24.710052490234375,66200
2024-07-30 00:00:00+00:00,24.933718765421602,25.235180826362733,24.500977053035875,24.807300567626953,134700
2024-07-31 00:00:00+00:00,24.78784762412618,25.560948484435784,22.337263555053276,24.719776153564453,116000
2024-08-01 00:00:00+00:00,24.70032730316751,25.05041128106397,23.387514240864295,23.504209518432617,88900
2024-08-02 00:00:00+00:00,22.531757282902003,22.619278283629548,22.069841302353,22.230297088623047,96900
2024-08-05 00:00:00+00:00,21.150871688862473,21.675997669376823,20.791062940568356,21.248117446899414,81800
2024-08-06 00:00:00+00:00,21.218941441741514,21.578750160847544,20.966103233279405,21.296737670898438,78100
2024-08-07 00:00:00+00:00,21.627374908769117,21.695446386244075,20.859137278226292,20.936933517456055,43200
2024-08-08 00:00:00+00:00,21.218943039087787,21.228667800315527,20.8785838153511,21.13142204284668,48700
2024-08-09 00:00:00+00:00,21.08279744054574,21.08279744054574,20.65491727437,20.86885643005371,46000
2024-08-12 00:00:00+00:00,20.995279912557987,21.267567673108385,20.397220984835506,20.863998413085938,66800
2024-08-13 00:00:00+00:00,21.121696314086144,21.30646305933239,20.78133896074894,21.257841110229492,67000
2024-08-14 00:00:00+00:00,21.393982482973733,21.393982482973733,20.7910603423379,20.985551834106445,61300
2024-08-15 00:00:00+00:00,21.563051274713406,21.93499594709489,21.465170508217117,21.641355514526367,60000
2024-08-16 00:00:00+00:00,21.53368505951922,22.096498029433832,21.53368505951922,21.964359283447266,192100
2024-08-19 00:00:00+00:00,22.11117927195986,22.350985171373374,21.99861705247104,22.3363037109375,51300
2024-08-20 00:00:00+00:00,22.33630076929037,22.33630076929037,21.837110644090885,22.21884536743164,55600
2024-08-21 00:00:00+00:00,22.42439576255122,22.473335207646763,22.160118278426904,22.395030975341797,75500
2024-08-22 00:00:00+00:00,22.414609199370695,22.585901004030827,22.140545298986968,22.38524627685547,44800
2024-08-23 00:00:00+00:00,22.453761000513488,24.078575253649316,22.453761000513488,23.628324508666992,116400
2024-08-26 00:00:00+00:00,23.824084419686077,23.88281212440203,23.324894262300305,23.716415405273438,51200
2024-08-27 00:00:00+00:00,23.589172614160248,23.667476845676887,23.24267596964207,23.598960876464844,52100
2024-08-28 00:00:00+00:00,23.530443384495072,24.000268743190475,23.5010785994816,23.765356063842773,45600
2024-08-29 00:00:00+00:00,24.068789288936955,24.068789288936955,23.579387313752257,23.794723510742188,59400
2024-08-30 00:00:00+00:00,24.029635119915245,24.181350397274812,23.667478720556684,23.90239143371582,42700
2024-09-03 00:00:00+00:00,23.647899438618147,23.824084419686077,22.791446121586887,23.716415405273438,56600
2024-09-04 00:00:00+00:00,23.706629330653765,23.93175564218992,23.412988913060857,23.42277717590332,52200
2024-09-05 00:00:00+00:00,23.618535092383084,23.833873125216183,23.290636712452834,23.65768814086914,52200
2024-09-06 00:00:00+00:00,23.716416947846948,23.81919090451455,23.305319254256343,23.550020217895508,75300
2024-09-09 00:00:00+00:00,23.628326313172263,24.284125022070004,23.496187558365964,24.15688133239746,110600
2024-09-10 00:00:00+00:00,24.010058589836937,24.372214960976653,23.882813046632062,24.284122467041016,73400
2024-09-11 00:00:00+00:00,24.07857532817879,24.098151853438658,23.403200142074937,24.010059356689453,52300
2024-09-12 00:00:00+00:00,24.21560584787494,24.362426044854132,23.69879755967933,24.33306312561035,69000
2024-09-13 00:00:00+00:00,24.470098644085684,25.1846250764321,24.460310380597605,25.08674430847168,77300
2024-09-16 00:00:00+00:00,25.18462357688266,25.556570099601633,24.890983157405795,25.331443786621094,136500
2024-09-17 00:00:00+00:00,25.63487283877211,26.055758784516172,25.370595356525353,25.576143264770508,107800
2024-09-18 00:00:00+00:00,25.52720376093185,26.28088315659309,25.067166633838436,25.497838973999023,132900
2024-09-19 00:00:00+00:00,26.085122561076577,26.192791583361238,25.292291955224627,26.0655460357666,67900
2024-09-20 00:00:00+00:00,25.90893764351361,25.95787895693284,25.15526008605957,25.15526008605957,360900
2024-09-23 00:00:00+00:00,25.165047335267246,25.223776913362073,24.69326537957931,25.037803649902344,61900
2024-09-24 00:00:00+00:00,24.998652608415263,25.0769568460714,24.753951632374804,24.89098358154297,84600
2024-09-25 00:00:00+00:00,24.930132292623565,24.939920554724146,24.66585668358834,24.793100357055664,62200
2024-09-26 00:00:00+00:00,25.086740752392625,25.233562816981213,24.66585668358834,24.793100357055664,72500
2024-09-27 00:00:00+00:00,25.106318643267723,25.184622877414782,24.597340187851753,24.695220947265625,32500
2024-09-30 00:00:00+00:00,24.63649075827813,25.292289353336848,24.460305782453393,25.125892639160156,62100
2024-10-01 00:00:00+00:00,24.930131204893414,24.930131204893414,24.010057010624102,24.068784713745117,59900
2024-10-02 00:00:00+00:00,24.088363516248954,24.313487955280017,23.587214925900636,23.628324508666992,32900
2024-10-03 00:00:00+00:00,23.471715984207783,23.735993472998928,23.29553099168035,23.550020217895508,47600
2024-10-04 00:00:00+00:00,23.980694202850437,24.09325642099666,23.79472094956007,23.84366226196289,47500
2024-10-07 00:00:00+00:00,23.775147084605972,23.779062016344756,23.550020773883627,23.64790153503418,26200
2024-10-08 00:00:00+00:00,23.76535962779401,23.80451081342989,23.41298962246959,23.45214080810547,31100
2024-10-09 00:00:00+00:00,23.35425853384585,23.931752907109537,23.35425853384585,23.921964645385742,102500
2024-10-10 00:00:00+00:00,23.67726496401412,24.058997856971644,23.53044476417816,24.049209594726562,67800
2024-10-11 00:00:00+00:00,24.127514538081932,24.890982213456912,24.127514538081932,24.68543243408203,65000
2024-10-14 00:00:00+00:00,24.695222106474834,25.135684611052742,24.55819015701517,24.969287872314453,50600
2024-10-15 00:00:00+00:00,25.11610678511697,25.899149122821864,24.949710054989655,25.145471572875977,92300
2024-10-16 00:00:00+00:00,25.488054436006113,25.938303333599695,25.47924443920821,25.72296714782715,85200
2024-10-17 00:00:00+00:00,25.762116091393892,26.271094522845775,25.517415137840498,26.241729736328125,54500
2024-10-18 00:00:00+00:00,26.271093447163086,26.359185936188926,25.50273263381995,25.517414093017578,45000
2024-10-21 00:00:00+00:00,25.517414824089435,25.527203086141633,24.592445529737855,24.636491775512695,50400
2024-10-22 00:00:00+00:00,24.528823683075466,24.90077018737793,24.528823683075466,24.90077018737793,36700
2024-10-23 00:00:00+00:00,24.675645226127124,24.89098327723911,24.352640016379418,24.80289077758789,42300
2024-10-24 00:00:00+00:00,24.97907412259831,25.008437042590582,24.470095684303953,24.509248733520508,42100
2024-10-25 00:00:00+00:00,25.390171763283245,25.566356750629566,24.90076985039686,25.41953468322754,75200
2024-10-28 00:00:00+00:00,25.752326943426713,26.241728833699693,25.674022715659838,25.977453231811523,72400
2024-10-29 00:00:00+00:00,25.762116999633534,26.231942398958846,25.644661583262298,25.89914894104004,71200
2024-10-30 00:00:00+00:00,25.859997081130647,27.132441304400064,25.859997081130647,26.554946899414062,141700
2024-10-31 00:00:00+00:00,26.55494865420901,26.564736917117308,25.63487434387207,25.63487434387207,77700
2024-11-01 00:00:00+00:00,25.791481922957306,25.967666915361814,25.46847672585578,25.752328872680664,101000
2024-11-04 00:00:00+00:00,25.536992970433683,25.87467963154565,25.409747422591924,25.458688735961914,93400
2024-11-05 00:00:00+00:00,25.468477054784575,25.60550899868222,25.155260116206968,25.5369930267334,91300
2024-11-06 00:00:00+00:00,26.52558459731348,29.05089844506243,26.496219809845172,28.933441162109375,302200
2024-11-07 00:00:00+00:00,28.630012212301484,28.70831644453012,27.48481164913262,27.63163185119629,131700
2024-11-08 00:00:00+00:00,27.85675554121291,28.512554168701172,27.475022652662464,28.512554168701172,112300
2024-11-11 00:00:00+00:00,28.83556017735915,29.65286235305772,28.83556017735915,29.227083206176758,116000
2024-11-12 00:00:00+00:00,29.197718183078432,29.655798778912114,28.835559944423732,28.91386604309082,100400
2024-11-13 00:00:00+00:00,28.89428874507545,29.207505663680045,26.68219192378037,27.974212646484375,168500
2024-11-14 00:00:00+00:00,28.209126616580445,28.277642587271902,27.651208721612658,28.101457595825195,147700
2024-11-15 00:00:00+00:00,28.278507235276585,28.78997981639718,27.59982253633074,27.73752784729004,88400
2024-11-18 00:00:00+00:00,27.747362476997136,27.956870563402138,27.56047977807753,27.65884017944336,64700
2024-11-19 00:00:00+00:00,27.26539771941098,27.540806459389557,24.716889911909014,27.35392189025879,65100
2024-11-20 00:00:00+00:00,27.334251803642843,27.535889779522794,26.81294299660436,27.216218948364258,69400
2024-11-21 00:00:00+00:00,27.442445603146933,27.89490267727052,27.196545549577394,27.491626739501953,70700
2024-11-22 00:00:00+00:00,27.50146149827177,28.130966920465557,27.30474257814191,27.914573669433594,92400
2024-11-25 00:00:00+00:00,28.239161650255838,28.903092929911907,28.052278957672844,28.47522735595703,196500
2024-11-26 00:00:00+00:00,28.426046586566432,28.63260361270942,28.09654140638051,28.36703109741211,108400
2024-11-27 00:00:00+00:00,28.622767789383527,28.79489708354302,28.22932806268426,28.248998641967773,88400
2024-11-29 00:00:00+00:00,28.435882062904728,28.6827651765389,27.796542298428232,28.03260612487793,63500
2024-12-02 00:00:00+00:00,27.904740482055413,28.4162111965825,27.580152468036715,28.13096809387207,87200
2024-12-03 00:00:00+00:00,28.101457448689764,28.12604707850657,27.526052231488833,27.589984893798828,53100
2024-12-04 00:00:00+00:00,27.678509447169123,28.06211480670984,27.349004275687836,28.03260612487793,117300
2024-12-05 00:00:00+00:00,28.0719518031481,28.248998270784988,27.7375275708308,27.81621551513672,89900
2024-12-06 00:00:00+00:00,28.03260664584842,28.056213216538957,27.55064275671469,27.885066986083984,92400
2024-12-09 00:00:00+00:00,28.00309852047741,28.273590090839207,27.693265791629777,27.727691650390625,89600
2024-12-10 00:00:00+00:00,27.50146319341497,28.327687586665682,27.491628841460575,27.97359275817871,89900
2024-12-11 00:00:00+00:00,28.347358888509092,28.553915916445842,27.973591619194455,28.298179626464844,136100
2024-12-12 00:00:00+00:00,28.170310295452502,28.485062072329516,27.806379256964174,27.826051712036133,70800
2024-12-13 00:00:00+00:00,27.69818216109402,27.69818216109402,27.157202788256214,27.412939071655273,82500
2024-12-16 00:00:00+00:00,27.530970355770645,27.609658299537188,27.245727263142637,27.32441520690918,124100
2024-12-17 00:00:00+00:00,27.11785889444225,27.398184818729806,26.420486669628172,26.576879501342773,158900
2024-12-18 00:00:00+00:00,26.793269760255704,26.901466384767687,24.944102172637688,25.2490177154541,190700
2024-12-19 00:00:00+00:00,25.6818037414246,26.144095194584846,25.101479429974162,25.39655876159668,198900
2024-12-20 00:00:00+00:00,25.150658295889496,25.996555118077833,25.071970350295366,25.509672164916992,473400
2024-12-23 00:00:00+00:00,25.435903673049623,25.593279566724117,25.23623181195635,25.39655876159668,83700
2024-12-24 00:00:00+00:00,25.376885905198563,25.612951618051735,25.209673786300918,25.514591217041016,26000
2024-12-26 00:00:00+00:00,25.38672131143818,25.770326675360355,25.29819714099987,25.750654220581055,34300
2024-12-27 00:00:00+00:00,25.583443715082275,25.839180015081258,25.003119395097787,25.288362503051758,55200
2024-12-30 00:00:00+00:00,25.190002014730286,25.426065840342137,24.924429507391263,25.308032989501953,47400
2024-12-31 00:00:00+00:00,25.278526306152344,25.59327807515772,25.012953797528358,25.278526306152344,85900
2025-01-02 00:00:00+00:00,25.43590274037493,25.750654516182713,24.57033348083496,24.57033348083496,99900
2025-01-03 00:00:00+00:00,24.835905810039662,24.835905810039662,24.137550547181153,24.629350662231445,96600
2025-01-06 00:00:00+00:00,24.570333665500396,24.99328207094661,24.49164572095705,24.521154403686523,109700
2025-01-07 00:00:00+00:00,24.530990222734818,24.688366109200643,23.901484800802958,24.088369369506836,141700
2025-01-08 00:00:00+00:00,23.842469953121746,24.098206244518334,23.67525783474969,23.901485443115234,59600
2025-01-10 00:00:00+00:00,23.468702186252468,23.468702186252468,22.5736261232961,22.957229614257812,67900
2025-01-13 00:00:00+00:00,22.632641071867646,23.212965346228497,22.632641071867646,23.114604949951172,72300
2025-01-14 00:00:00+00:00,23.301489789895847,24.25558133007296,23.301489789895847,24.137550354003906,131600
2025-01-15 00:00:00+00:00,24.61951519916367,25.1359049607851,24.393285713404694,24.95393943786621,148100
2025-01-16 00:00:00+00:00,24.727710755031545,24.845743615610942,24.41295896157805,24.71787452697754,101200
2025-01-17 00:00:00+00:00,24.855580188427776,25.190004442627963,24.688368061327683,25.16049575805664,119900
2025-01-21 00:00:00+00:00,25.33754259546261,25.770327229571876,25.332623543627726,25.593278884887695,144600
2025-01-22 00:00:00+00:00,25.406394406332005,25.42606686160695,24.9342667361448,25.022790908813477,123700
2025-01-23 00:00:00+00:00,24.865415018751076,25.53426161348198,24.791644249504316,25.022790908813477,176600
2025-01-24 00:00:00+00:00,25.91786867723609,27.23589324951172,25.81950827051562,27.23589324951172,250300
