"('date', '')","('open', 'AU')","('high', 'AU')","('low', 'AU')","('close', 'AU')","('volume', 'AU')"
2024-03-28 00:00:00+00:00,21.263299943892292,21.37787440411521,20.843189340442425,21.19646453857422,1857500
2024-04-01 00:00:00+00:00,21.7693404447703,21.845724025164547,20.976860115256923,21.16781997680664,1666700
2024-04-02 00:00:00+00:00,21.568832434578844,21.79798315669568,21.501997034935773,21.788434982299805,2626100
2024-04-03 00:00:00+00:00,21.69295706817721,22.275383012360244,21.57838260707354,22.151260375976562,2580900
2024-04-04 00:00:00+00:00,22.31357567955019,22.657300883466753,22.017587709704635,22.0557804107666,2418100
2024-04-05 00:00:00+00:00,22.447246645103903,23.029672592399468,22.13216414369265,22.86735725402832,2981000
2024-04-08 00:00:00+00:00,23.115600431505527,23.27791575515445,22.47588913250291,22.485435485839844,2830300
2024-04-09 00:00:00+00:00,23.354301300764195,23.411590352389204,22.036684072568793,22.409053802490234,2442800
2024-04-10 00:00:00+00:00,22.06532668721017,22.54272448263313,21.874366840589758,21.998491287231445,2698500
2024-04-11 00:00:00+00:00,22.342216721765535,23.182437871326847,22.13216234493925,23.163341522216797,3782000
2024-04-12 00:00:00+00:00,24.070398172775946,24.347289793589695,22.514082018638987,22.77187728881836,5165800
2024-04-15 00:00:00+00:00,23.526164878174487,23.65028933590896,22.609561903188677,22.733684539794922,3863100
2024-04-16 00:00:00+00:00,22.53317637064885,22.600011770812834,22.008037701551128,22.23719024658203,2911000
2024-04-17 00:00:00+00:00,22.695493707409092,23.33520688463481,22.456794787864094,22.77187728881836,2984300
2024-04-18 00:00:00+00:00,22.90554608925263,22.9628333149961,22.351764717390918,22.638202667236328,2051000
2024-04-19 00:00:00+00:00,22.18944947138447,22.77187536872597,22.14171041995205,22.762327194213867,3024500
2024-04-22 00:00:00+00:00,21.30149079078241,21.416067071957073,20.67132579714228,21.034149169921875,4175800
2024-04-23 00:00:00+00:00,20.88138201928729,21.463806137251815,20.804998438843015,21.110532760620117,2356100
2024-04-24 00:00:00+00:00,20.738161156298467,21.034149123205548,20.680873926402473,20.929121017456055,1693100
2024-04-25 00:00:00+00:00,20.995956593499766,21.94120408955805,20.9100248373919,21.750246047973633,2250000
2024-04-26 00:00:00+00:00,22.46634296318128,22.800519993641693,22.323122154551697,22.77187728881836,2449300
2024-04-29 00:00:00+00:00,23.201532479950757,23.90808283045366,23.05831350338377,23.678930282592773,3549300
2024-04-30 00:00:00+00:00,22.16080665031985,22.619109956468698,21.87436867746401,21.95075225830078,2853600
2024-05-01 00:00:00+00:00,22.113065758817438,22.9819296016031,21.931654086472545,22.399503707885742,2027700
2024-05-02 00:00:00+00:00,21.778886873590803,22.160804744937426,21.57838067405685,22.093969345092773,1419000
2024-05-03 00:00:00+00:00,21.979393055450263,22.17989923820981,21.435159906671025,22.074872970581055,1619300
2024-05-06 00:00:00+00:00,22.781423543238066,23.115600545521144,22.647750921196756,22.762327194213867,1372900
2024-05-07 00:00:00+00:00,22.418600111196916,22.58091543503035,22.2753811363152,22.504531860351562,1358500
2024-05-08 00:00:00+00:00,22.00803583616351,22.676393423409916,21.960296788986444,22.31357192993164,1012400
2024-05-09 00:00:00+00:00,22.676395526172726,23.086957926027086,22.56181925274413,22.95328712463379,1387200
2024-05-10 00:00:00+00:00,23.793506453348986,23.94627360384175,23.26836960117112,23.277915954589844,1809000
2024-05-13 00:00:00+00:00,23.21108059929689,23.478424023746257,22.895998123148175,23.182437896728516,1169900
2024-05-14 00:00:00+00:00,23.163343438631976,23.28746607586039,22.88645181701194,23.239727020263672,770800
2024-05-15 00:00:00+00:00,23.478424104725132,23.908082856013525,23.048765353436735,23.698026657104492,1217800
2024-05-16 00:00:00+00:00,23.640741279648527,23.650289454993736,23.144247088467136,23.516616821289062,1802700
2024-05-17 00:00:00+00:00,24.01311116395169,24.328193667818233,23.82215311922763,24.2613582611084,1661000
2024-05-20 00:00:00+00:00,24.519153635126337,24.757852557865295,24.385482821153563,24.691017150878906,1294200
2024-05-21 00:00:00+00:00,24.73875413401256,24.834234059333134,24.0799446525415,24.242259979248047,1641600
2024-05-22 00:00:00+00:00,24.03220744812191,24.194522787307804,23.35430156524144,23.583454132080078,1337700
2024-05-23 00:00:00+00:00,23.468875685301786,23.57390378366066,22.51408008895732,22.609560012817383,2690900
2024-05-24 00:00:00+00:00,23.048765213500577,23.325656811789358,23.001026161926415,23.2015323638916,1207400
2024-05-28 00:00:00+00:00,23.72667118089975,23.86989015761985,23.554807680384393,23.698026657104492,1064200
2024-05-29 00:00:00+00:00,23.335206925001973,23.573905844959892,22.95328901729495,23.010576248168945,1107900
2024-05-30 00:00:00+00:00,22.915094534367647,24.032205465763194,22.857807307947592,23.554807662963867,1896300
2024-05-31 00:00:00+00:00,23.25882144393479,23.497520344398396,22.638202845826942,23.096506118774414,2209200
2024-06-03 00:00:00+00:00,23.363847717133773,23.526163042261928,22.972381666141413,23.287464141845703,1209200
2024-06-04 00:00:00+00:00,22.485437431550352,22.54272648329771,21.836177901900985,22.447246551513672,2188300
2024-06-05 00:00:00+00:00,22.47589105340715,22.60001368980421,21.988945040843493,22.428150177001953,1539600
2024-06-06 00:00:00+00:00,22.600012055026145,23.650287585301577,22.600012055026145,23.487972259521484,1575700
2024-06-07 00:00:00+00:00,22.37086093842618,22.475889035962023,21.587928846939516,21.8361759185791,3265500
2024-06-10 00:00:00+00:00,21.71205137089649,21.721599545275932,21.129625481646794,21.568832397460938,1983700
2024-06-11 00:00:00+00:00,21.406516990065338,21.559284137272293,21.14872174623058,21.377872467041016,1521000
2024-06-12 00:00:00+00:00,22.619108045089252,22.743230670537205,22.017585803342836,22.246736526489258,2514000
2024-06-13 00:00:00+00:00,22.093971218849074,22.256286555578114,21.435163517826687,21.58793067932129,1969200
2024-06-14 00:00:00+00:00,22.218093823109722,22.256284699734714,21.68340698133534,21.988943099975586,1384400
2024-06-17 00:00:00+00:00,21.74069974242403,22.0653304442768,21.330137277073273,21.645219802856445,1333300
2024-06-18 00:00:00+00:00,21.740697870564198,22.065328544466478,21.568834358365553,21.817081451416016,2161600
2024-06-20 00:00:00+00:00,22.456794719463396,22.73368451830554,22.256286680669643,22.64775276184082,2155900
2024-06-21 00:00:00+00:00,23.09650797447971,23.09650797447971,22.571369258590284,22.8482608795166,5795800
2024-06-24 00:00:00+00:00,23.239725032034404,23.382944007699983,22.78142358145333,22.790971755981445,1196200
2024-06-25 00:00:00+00:00,23.010574343586953,23.277915946289923,23.00102616904355,23.077409744262695,1355100
2024-06-26 00:00:00+00:00,22.896000030497238,23.61209679241033,22.876903679775445,23.478425979614258,1355900
2024-06-27 00:00:00+00:00,23.87943836233236,24.070396391157274,23.726671210821188,23.850793838500977,1333200
2024-06-28 00:00:00+00:00,24.232711734690326,24.299548957011574,23.88898655410727,23.9940128326416,1334800
2024-07-01 00:00:00+00:00,24.11813926158875,24.423673589914372,23.955823922024738,23.97492027282715,1072200
2024-07-02 00:00:00+00:00,23.860344042938785,24.52870175350421,23.850795867516048,24.36638641357422,1194200
2024-07-03 00:00:00+00:00,24.729206126056777,25.206603934749488,24.700563423057208,24.891521453857422,1177300
2024-07-05 00:00:00+00:00,26.381002698949686,27.765457103671555,26.065920210988402,27.526758193969727,3953400
2024-07-08 00:00:00+00:00,26.90614130617632,27.1352920402155,26.543317944768177,26.99207305908203,1577300
2024-07-09 00:00:00+00:00,26.829757752982015,27.202127468499118,26.82020957808053,27.078004837036133,1051700
2024-07-10 00:00:00+00:00,27.30715558488535,27.784553403428355,27.30715558488535,27.421730041503906,1460600
2024-07-11 00:00:00+00:00,27.994607851219055,28.023252376002475,27.364442875009043,27.736812591552734,1520700
2024-07-12 00:00:00+00:00,27.48856736454474,27.927772485039746,27.38353926132717,27.832292556762695,1449800
2024-07-15 00:00:00+00:00,27.383539200371782,28.023252350937415,27.058908537629332,27.650880813598633,1477600
2024-07-16 00:00:00+00:00,28.04234888443018,28.47200583184215,27.603141940908237,28.46245765686035,1949500
2024-07-17 00:00:00+00:00,28.62477484147691,28.72980295194444,27.459924735247597,27.63178825378418,1455400
2024-07-18 00:00:00+00:00,27.78455337809305,27.84184060635009,27.211675632138192,27.335798263549805,1304300
2024-07-19 00:00:00+00:00,26.486032546408946,27.135293914940235,26.41919713867101,26.887046813964844,874600
2024-07-22 00:00:00+00:00,26.447839813476232,27.04936026212807,26.304619011347945,26.90614128112793,972400
2024-07-23 00:00:00+00:00,26.84885400299208,27.001621158591707,26.57196239526267,26.80111312866211,686700
2024-07-24 00:00:00+00:00,26.801113063237654,27.22122365067516,26.39055065064284,26.4191951751709,632800
2024-07-25 00:00:00+00:00,25.60761842189116,25.999084483227062,25.282987763057275,25.874961853027344,867800
2024-07-26 00:00:00+00:00,26.170948000037654,26.275976101807416,25.846317341047605,25.884510040283203,1020800
2024-07-29 00:00:00+00:00,26.037277145855576,26.218687003498076,25.693550137896093,25.91315269470215,898800
2024-07-30 00:00:00+00:00,26.113660824030124,26.237783454535375,25.703098412075,26.056373596191406,688900
2024-07-31 00:00:00+00:00,27.669977021845003,27.67952519671541,26.190044518366676,26.81066131591797,1962500
2024-08-01 00:00:00+00:00,27.001621093362584,27.29760722898081,26.35235977306856,26.48603057861328,1127700
2024-08-02 00:00:00+00:00,27.202127221452578,27.3548943762326,25.817674653617612,26.161399841308594,1455000
2024-08-05 00:00:00+00:00,24.423670082892087,25.578973644751272,23.917627786060805,25.426204681396484,1597400
2024-08-06 00:00:00+00:00,26.266426139896634,26.925235587861888,26.123207169763667,26.619699478149414,1528300
2024-08-07 00:00:00+00:00,26.90614116537907,26.963428393307044,25.865413782192064,26.4191951751709,1455800
2024-08-08 00:00:00+00:00,26.619701760093864,28.529293048572363,26.552866356377624,28.38607406616211,3484400
2024-08-09 00:00:00+00:00,28.76799003088501,28.825279076910707,27.965963418933754,28.45290756225586,1524100
2024-08-12 00:00:00+00:00,28.414716638657527,28.6820600562809,27.975509725499702,28.290592193603516,1630700
2024-08-13 00:00:00+00:00,27.937321010958783,29.932844070393564,27.937321010958783,29.38861083984375,2934000
2024-08-14 00:00:00+00:00,28.95895204214837,29.579568851504852,28.87302028780828,29.503185272216797,2373200
2024-08-15 00:00:00+00:00,29.69414503599383,29.69414503599383,28.968500124514918,29.025787353515625,1781500
2024-08-16 00:00:00+00:00,29.350418203579974,30.219282103567174,29.350418203579974,30.04741859436035,2167600
2024-08-19 00:00:00+00:00,29.426801854504617,30.247926702205973,29.379062800110525,30.104707717895508,1181200
2024-08-20 00:00:00+00:00,30.55346109775551,30.878091767609416,30.247926778158465,30.639392852783203,1373600
2024-08-21 00:00:00+00:00,30.47707758570028,31.097694401404336,30.314762250412002,30.897188186645508,1897000
2024-08-22 00:00:00+00:00,29.875554840652637,29.99012929144992,29.283580774439802,29.407703399658203,2411600
2024-08-23 00:00:00+00:00,29.694145213833828,29.951940477573217,29.254938265856183,29.77052879333496,1377900
2024-08-26 00:00:00+00:00,29.98058322957751,30.04741863410675,29.71324161146054,29.87555694580078,765000
2024-08-27 00:00:00+00:00,29.08307657098579,29.359968202155834,28.901666696558827,29.30268096923828,1061400
2024-08-28 00:00:00+00:00,28.214208773316212,28.62477116573765,28.090086148716455,28.596128463745117,1724400
2024-08-29 00:00:00+00:00,28.92076303514442,29.31222913197681,28.767994045551205,29.149913787841797,876700
2024-08-30 00:00:00+00:00,28.83254116833894,29.00565211859038,28.351678232905616,28.534406661987305,979800
2024-09-03 00:00:00+00:00,27.87081463452445,27.94775262898984,27.226458242996888,27.707321166992188,1264300
2024-09-04 00:00:00+00:00,27.438039779663086,27.793877324954106,27.322631867947887,27.438039779663086,1290500
2024-09-05 00:00:00+00:00,27.9573713773704,28.21703780836465,27.76502729964421,27.774642944335938,1175400
2024-09-06 00:00:00+00:00,28.13048043382684,28.274738940977176,27.22645764302019,27.428421020507812,1222200
2024-09-09 00:00:00+00:00,27.89005022287502,27.918902659332396,27.341866770610505,27.697704315185547,1047900
2024-09-10 00:00:00+00:00,26.139709489889533,26.399375915527344,25.418415086015525,26.399375915527344,4366200
2024-09-11 00:00:00+00:00,25.726166408095626,26.370522798980662,25.629993456523167,26.351287841796875,2243100
2024-09-12 00:00:00+00:00,26.033917824951256,27.072581644001577,26.014682868181737,26.880237579345703,3475300
2024-09-13 00:00:00+00:00,27.46688910949998,27.563062059083265,26.928323159918612,27.514976501464844,3260600
2024-09-16 00:00:00+00:00,27.284162521362305,27.48612406456274,26.812915251868404,27.284162521362305,1691500
2024-09-17 00:00:00+00:00,27.024496665343143,27.16875517551196,26.437843311730596,26.582101821899414,2147300
2024-09-18 00:00:00+00:00,26.649423016304496,27.601533243226044,26.158944436109977,26.22626495361328,1800800
2024-09-19 00:00:00+00:00,26.8802381744391,26.918706254483332,26.274349863210748,26.524398803710938,1756100
2024-09-20 00:00:00+00:00,26.9956461986673,27.034116115836483,26.6301911572931,26.957178115844727,3178900
2024-09-23 00:00:00+00:00,27.495742190217086,27.97660511507664,27.33224872239098,27.447656631469727,2567800
2024-09-24 00:00:00+00:00,27.274543773344433,27.7457891865555,26.832148959621048,27.649616241455078,1969400
2024-09-25 00:00:00+00:00,27.755406650602573,28.005455573999917,27.476505293385642,27.563060760498047,2317000
2024-09-26 00:00:00+00:00,27.591916974887006,28.342062013515516,27.38033609991252,28.02469253540039,2787700
2024-09-27 00:00:00+00:00,27.505359616707082,27.668853084223336,26.591719327466887,26.61095428466797,2172200
2024-09-30 00:00:00+00:00,25.937744753922807,25.937744753922807,25.466499321356174,25.61075782775879,3007400
2024-10-01 00:00:00+00:00,26.35128721279516,26.55325058971113,25.966597250034308,26.130090713500977,3009100
2024-10-02 00:00:00+00:00,26.207029365099924,26.283967359586907,25.85118999413107,25.91851234436035,1746100
2024-10-03 00:00:00+00:00,25.42803256316977,25.543438640547905,25.158748658709907,25.27415657043457,2406400
2024-10-04 00:00:00+00:00,25.25492093244468,25.54343795246454,25.07219250811398,25.2260684967041,2780500
2024-10-07 00:00:00+00:00,25.197217284200846,25.254920319936048,24.83176044440289,24.947168350219727,2469500
2024-10-08 00:00:00+00:00,24.293196365862386,24.639418275595435,24.26434392860244,24.62980079650879,2272500
2024-10-09 00:00:00+00:00,24.41821803721683,24.870230347605695,24.360515001505256,24.860612869262695,1118700
2024-10-10 00:00:00+00:00,25.139511820290522,25.918511038873707,25.033723229665924,25.735782623291016,3056900
2024-10-11 00:00:00+00:00,26.303202944133766,26.389758419289304,25.899278004856757,26.13970947265625,3432600
2024-10-14 00:00:00+00:00,25.860809334347348,26.29358673095703,25.793488813618424,26.29358673095703,1490100
2024-10-15 00:00:00+00:00,26.24549923504325,26.630189206826312,26.130091326335094,26.495546340942383,2198200
2024-10-16 00:00:00+00:00,26.88985383131876,27.22645824500965,26.687892283712113,26.92832374572754,3457000
2024-10-17 00:00:00+00:00,27.774642357814646,28.399765641677,27.54382836880941,28.390148162841797,3742900
2024-10-18 00:00:00+00:00,28.43823370227418,29.486515048054326,28.370913184822584,29.169145584106445,3000600
2024-10-21 00:00:00+00:00,29.8038858027692,29.890441281626003,29.25570232624053,29.49613380432129,2700800
2024-10-22 00:00:00+00:00,29.515368756827097,30.255896315062284,29.476898839855608,30.246280670166016,2321000
2024-10-23 00:00:00+00:00,29.169144914689227,29.467279414138467,28.6978994689964,28.97679901123047,1687300
2024-10-24 00:00:00+00:00,29.303786595223983,29.313404074044477,28.303592644397195,28.82292366027832,2125700
2024-10-25 00:00:00+00:00,28.515171062393026,28.717134444588616,28.20741908413926,28.370912551879883,1564100
2024-10-28 00:00:00+00:00,27.880432151672718,28.149716049847125,27.54382773754133,27.591915130615234,2654300
2024-10-29 00:00:00+00:00,27.697702426888156,28.149714728838415,27.476505932167957,28.015071868896484,4702900
2024-10-30 00:00:00+00:00,28.1016286018151,28.1016286018151,27.380334216235536,27.534210205078125,2491400
2024-10-31 00:00:00+00:00,27.226459505541527,27.226459505541527,26.408992129972646,26.735979080200195,2614700
2024-11-01 00:00:00+00:00,27.20722448268425,27.25531004021856,26.207028743721967,26.245498657226562,1855200
2024-11-04 00:00:00+00:00,26.28396667072995,26.380139619904774,25.658845252613233,26.101238250732422,1703100
2024-11-05 00:00:00+00:00,26.322435997524806,26.53401501351709,25.90889360933164,26.08200454711914,1592400
2024-11-06 00:00:00+00:00,24.543244662248373,25.43765001555827,24.408601792985184,25.245304107666016,2635700
2024-11-07 00:00:00+00:00,26.774448377140494,27.062965404505256,26.11085701298572,26.514781951904297,3019100
2024-11-08 00:00:00+00:00,26.64942299265057,26.726362823267802,25.947363547387063,26.601337432861328,1854800
2024-11-11 00:00:00+00:00,25.004872664162626,25.120280575878926,23.908505757417156,24.148937225341797,2906700
2024-11-12 00:00:00+00:00,23.225679380688486,23.76424535397135,23.14874138450522,23.687307357788086,3078000
2024-11-13 00:00:00+00:00,23.793097855630997,23.87003585202513,23.187211363320504,23.196828842163086,1900800
2024-11-14 00:00:00+00:00,22.388978323890484,23.206443824368495,22.215867378357476,23.09103775024414,3081000
2024-11-15 00:00:00+00:00,23.23529817722668,23.398791657681492,22.81213825704718,22.91792869567871,1485000
2024-11-18 00:00:00+00:00,23.966208122846272,24.02391115991017,23.677691103180297,23.87003517150879,2640200
2024-11-19 00:00:00+00:00,24.33166314243527,24.38936801385922,23.629603715895545,24.18740463256836,3296900
2024-11-20 00:00:00+00:00,23.600753784179688,23.812332815698092,23.100655890394528,23.600753784179688,5592400
2024-11-21 00:00:00+00:00,24.235492706298828,24.235492706298828,23.485345865831025,24.235492706298828,6510700
2024-11-22 00:00:00+00:00,24.677885726039552,25.216451700682885,24.53362721212483,24.956787109375,3615500
2024-11-25 00:00:00+00:00,24.629800167041175,24.629800167041175,24.139319752236823,24.235492706298828,3785100
2024-11-26 00:00:00+00:00,24.331663131713867,24.495156598650055,24.043146112107173,24.331663131713867,5430600
2024-11-27 00:00:00+00:00,24.37013504761023,24.72597261206196,23.42764408284769,23.8411865234375,13383100
2024-11-29 00:00:00+00:00,24.168169705263022,24.322047528237032,23.956590679486784,23.985443115234375,8113900
2024-12-02 00:00:00+00:00,23.80271526923625,23.908505701868183,23.571901280686447,23.687307357788086,4379300
2024-12-03 00:00:00+00:00,24.52400971618831,25.19721855978307,24.418219283362884,24.697120666503906,4812000
2024-12-04 00:00:00+00:00,25.158747360509988,25.158747360509988,24.475922907274832,24.860612869262695,5458400
2024-12-05 00:00:00+00:00,24.75482176475989,24.774056720919788,24.389366769453687,24.66826629638672,5323700
2024-12-06 00:00:00+00:00,24.197022773569024,24.41821928371031,23.898888267102656,23.975826263427734,2464500
2024-12-09 00:00:00+00:00,25.17798098927316,25.235684021941392,24.50477221554057,24.53362464904785,4054000
2024-12-10 00:00:00+00:00,24.802909823322768,24.94716832971542,24.581711490217835,24.774057388305664,1990900
2024-12-11 00:00:00+00:00,25.216449815063907,26.178175615042115,25.187599215046248,26.110855102539062,3276400
2024-12-12 00:00:00+00:00,25.331860883483547,25.726168363997083,24.716356881578832,24.764442443847656,6016300
2024-12-13 00:00:00+00:00,24.427836123951913,24.427836123951913,23.74501165371054,23.985443115234375,2962300
2024-12-16 00:00:00+00:00,23.831567066787716,23.870035146674805,23.494962654629962,23.610368728637695,3342400
2024-12-17 00:00:00+00:00,23.052568493870872,23.216061965501723,22.571705557820902,23.196828842163086,3543400
2024-12-18 00:00:00+00:00,23.177594499057395,23.177594499057395,22.196633643261027,22.263954162597656,2707800
2024-12-19 00:00:00+00:00,22.388978304287345,22.706347759371152,22.187014923226844,22.36974334716797,2274600
2024-12-20 00:00:00+00:00,22.648642255522102,23.06218465030764,22.571704263539658,22.985246658325195,5970200
2024-12-23 00:00:00+00:00,22.446680710349085,22.83137067019105,22.312039682991003,22.754432678222656,1627100
2024-12-24 00:00:00+00:00,22.927543646815305,22.98524668227566,22.48514881669547,22.78328514099121,756800
2024-12-26 00:00:00+00:00,22.840987491052243,22.956395392856276,22.677494033531907,22.735197067260742,832200
2024-12-27 00:00:00+00:00,22.09084323606235,22.43706514663679,22.023522716638784,22.379362106323242,1737500
2024-12-30 00:00:00+00:00,21.94658405414631,22.196633000402286,21.590746509573727,22.013904571533203,1368400
2024-12-31 00:00:00+00:00,21.89849788751153,22.215867342358955,21.89849788751153,22.196632385253906,1573100
2025-01-02 00:00:00+00:00,22.812136380361157,23.456492769809483,22.812136380361157,23.40840721130371,2497500
2025-01-03 00:00:00+00:00,23.216062557224923,23.273767431751182,22.898693084716797,22.898693084716797,1692300
2025-01-06 00:00:00+00:00,23.12950583526556,23.235296265191586,22.629409790039062,22.629409790039062,1671200
2025-01-07 00:00:00+00:00,23.32185239509154,23.94697384499788,23.31223491625033,23.514198303222656,2178400
2025-01-08 00:00:00+00:00,23.87003520379231,24.25472517531605,23.668073656622276,24.216257095336914,2459400
2025-01-10 00:00:00+00:00,25.120278616336723,25.235684684704083,24.822142298637207,24.98563575744629,3204800
2025-01-13 00:00:00+00:00,24.552862161590543,24.812526752811547,24.293195736023016,24.466306686401367,2491900
2025-01-14 00:00:00+00:00,24.78367611568843,25.601143472240636,24.754823679217225,25.389562606811523,3618900
2025-01-15 00:00:00+00:00,25.90889548369032,26.14932695148981,25.408797590424207,26.13970947265625,3403700
2025-01-16 00:00:00+00:00,26.56286737749934,26.56286737749934,25.841573028194844,25.937744140625,2769600
