"('date', '')","('open', 'ACTU')","('high', 'ACTU')","('low', 'ACTU')","('close', 'ACTU')","('volume', 'ACTU')"
2024-09-10 00:00:00+00:00,8.119999885559082,8.25,8.104999542236328,8.199999809265137,32500
2024-09-11 00:00:00+00:00,8.270000457763672,8.399999618530273,8.079999923706055,8.079999923706055,74300
2024-09-12 00:00:00+00:00,8.100000381469727,8.220000267028809,7.5,7.949999809265137,99700
2024-09-13 00:00:00+00:00,7.949999809265137,8.170000076293945,7.949999809265137,8.010000228881836,20600
2024-09-16 00:00:00+00:00,7.875,8.369999885559082,7.875,8.369999885559082,25400
2024-09-17 00:00:00+00:00,8.359999656677246,8.460000038146973,8.0,8.020000457763672,39900
2024-09-18 00:00:00+00:00,8.020000457763672,8.225000381469727,8.0,8.0,11700
2024-09-19 00:00:00+00:00,8.100000381469727,8.1899995803833,8.0,8.1899995803833,4600
2024-09-20 00:00:00+00:00,8.0,8.199999809265137,7.010000228881836,7.309999942779541,109800
2024-09-23 00:00:00+00:00,7.320000171661377,7.699999809265137,6.050000190734863,6.659999847412109,55100
2024-09-24 00:00:00+00:00,6.940000057220459,6.989999771118164,6.510000228881836,6.519999980926514,24700
2024-09-25 00:00:00+00:00,6.519999980926514,6.610000133514404,5.510000228881836,5.800000190734863,36000
2024-09-26 00:00:00+00:00,6.550000190734863,6.550000190734863,5.730000019073486,6.070000171661377,47400
2024-09-27 00:00:00+00:00,6.190000057220459,6.590000152587891,6.190000057220459,6.269999980926514,68700
2024-09-30 00:00:00+00:00,6.5,7.800000190734863,6.46999979019165,7.449999809265137,51500
2024-10-01 00:00:00+00:00,7.46999979019165,7.5,6.730000019073486,6.920000076293945,39800
2024-10-02 00:00:00+00:00,6.909999847412109,7.400000095367432,6.900000095367432,7.099999904632568,8900
2024-10-03 00:00:00+00:00,7.019999980926514,7.199999809265137,6.860000133514404,7.007999897003174,22700
2024-10-04 00:00:00+00:00,6.949999809265137,7.5,6.364999771118164,7.460000038146973,79800
2024-10-07 00:00:00+00:00,7.289999961853027,7.5,6.800000190734863,7.130000114440918,95300
2024-10-08 00:00:00+00:00,7.019999980926514,7.300000190734863,6.920000076293945,6.949999809265137,27000
2024-10-09 00:00:00+00:00,7.119999885559082,7.25,6.880000114440918,6.900000095367432,23600
2024-10-10 00:00:00+00:00,7.199999809265137,7.46999979019165,6.900000095367432,7.159999847412109,16400
2024-10-11 00:00:00+00:00,7.480000019073486,7.480000019073486,7.150000095367432,7.349999904632568,23500
2024-10-14 00:00:00+00:00,7.489999771118164,7.96999979019165,7.28000020980835,7.932000160217285,33700
2024-10-15 00:00:00+00:00,8.050000190734863,8.34000015258789,8.038999557495117,8.329999923706055,17900
2024-10-16 00:00:00+00:00,8.199999809265137,8.5,7.809999942779541,8.079999923706055,20100
2024-10-17 00:00:00+00:00,7.929999828338623,8.015000343322754,7.210000038146973,7.440000057220459,37700
2024-10-18 00:00:00+00:00,7.53000020980835,7.53000020980835,7.159999847412109,7.260000228881836,19600
2024-10-21 00:00:00+00:00,7.449999809265137,7.630000114440918,6.77400016784668,7.090000152587891,37000
2024-10-22 00:00:00+00:00,7.177000045776367,7.650000095367432,6.827000141143799,7.650000095367432,34300
2024-10-23 00:00:00+00:00,7.599999904632568,8.244000434875488,7.449999809265137,7.710000038146973,42300
2024-10-24 00:00:00+00:00,7.789999961853027,8.5,7.59499979019165,8.489999771118164,73400
2024-10-25 00:00:00+00:00,8.5,8.899999618530273,8.359999656677246,8.520000457763672,35300
2024-10-28 00:00:00+00:00,8.600000381469727,9.869999885559082,8.125,9.229999542236328,109700
2024-10-29 00:00:00+00:00,8.9399995803833,9.125,8.800000190734863,8.9399995803833,28600
2024-10-30 00:00:00+00:00,8.550999641418457,8.90999984741211,8.390000343322754,8.5600004196167,36000
2024-10-31 00:00:00+00:00,8.550000190734863,9.0,8.100000381469727,8.130000114440918,70500
2024-11-01 00:00:00+00:00,8.0,8.399999618530273,7.28000020980835,7.829999923706055,115100
2024-11-04 00:00:00+00:00,8.170000076293945,9.390000343322754,8.09000015258789,8.770000457763672,35600
2024-11-05 00:00:00+00:00,8.760000228881836,9.010000228881836,8.600000381469727,8.800000190734863,26700
2024-11-06 00:00:00+00:00,8.989999771118164,9.390000343322754,8.329999923706055,8.699999809265137,91200
2024-11-07 00:00:00+00:00,8.399999618530273,9.024999618530273,8.399999618530273,8.75,80300
2024-11-08 00:00:00+00:00,8.920000076293945,9.135000228881836,8.140000343322754,8.760000228881836,56800
2024-11-11 00:00:00+00:00,8.84000015258789,9.114999771118164,8.3100004196167,8.970000267028809,42400
2024-11-12 00:00:00+00:00,9.0,9.390000343322754,8.5600004196167,9.020000457763672,75300
2024-11-13 00:00:00+00:00,9.220000267028809,9.390000343322754,8.529999732971191,8.5600004196167,74700
2024-11-14 00:00:00+00:00,8.729999542236328,8.979999542236328,8.369999885559082,8.550000190734863,48600
2024-11-15 00:00:00+00:00,8.399999618530273,8.680000305175781,8.350000381469727,8.680000305175781,35200
2024-11-18 00:00:00+00:00,8.6899995803833,9.380000114440918,8.67300033569336,8.960000038146973,88200
2024-11-19 00:00:00+00:00,8.970000267028809,9.050000190734863,8.579000473022461,8.899999618530273,43700
2024-11-20 00:00:00+00:00,8.800000190734863,8.9350004196167,8.579999923706055,8.579999923706055,39800
2024-11-21 00:00:00+00:00,8.862000465393066,9.0,8.729999542236328,9.0,79400
2024-11-22 00:00:00+00:00,8.92199993133545,9.0,8.75,8.979999542236328,31500
2024-11-25 00:00:00+00:00,8.880000114440918,9.720000267028809,8.880000114440918,9.149999618530273,63900
2024-11-26 00:00:00+00:00,9.09000015258789,9.09000015258789,8.609999656677246,9.0,80500
2024-11-27 00:00:00+00:00,9.34000015258789,9.34000015258789,8.600000381469727,8.680000305175781,54100
2024-11-29 00:00:00+00:00,8.6899995803833,8.6899995803833,7.889999866485596,8.130000114440918,19100
2024-12-02 00:00:00+00:00,8.149999618530273,9.09000015258789,7.869999885559082,8.920000076293945,55000
2024-12-03 00:00:00+00:00,8.970000267028809,9.010000228881836,8.199999809265137,8.350000381469727,73200
2024-12-04 00:00:00+00:00,8.678000450134277,8.899999618530273,8.486000061035156,8.770000457763672,20000
2024-12-05 00:00:00+00:00,8.824999809265137,9.15999984741211,8.529999732971191,8.760000228881836,67900
2024-12-06 00:00:00+00:00,8.960000038146973,9.34000015258789,8.649999618530273,8.949999809265137,59800
2024-12-09 00:00:00+00:00,8.8100004196167,9.199999809265137,7.730000019073486,8.260000228881836,89600
2024-12-10 00:00:00+00:00,8.369999885559082,8.847000122070312,8.029999732971191,8.380000114440918,36900
2024-12-11 00:00:00+00:00,8.569999694824219,8.949999809265137,7.940000057220459,7.96999979019165,82800
2024-12-12 00:00:00+00:00,7.929999828338623,8.404000282287598,7.690000057220459,8.289999961853027,45200
2024-12-13 00:00:00+00:00,8.069999694824219,8.680000305175781,7.619999885559082,8.619999885559082,33900
2024-12-16 00:00:00+00:00,8.805000305175781,9.079999923706055,8.510000228881836,8.6899995803833,73400
2024-12-17 00:00:00+00:00,9.899999618530273,10.09000015258789,7.53000020980835,7.659999847412109,360600
2024-12-18 00:00:00+00:00,7.71999979019165,8.800000190734863,7.010000228881836,7.119999885559082,69000
2024-12-19 00:00:00+00:00,7.300000190734863,7.804999828338623,7.0,7.050000190734863,82700
2024-12-20 00:00:00+00:00,7.324999809265137,7.7170000076293945,6.625,6.769999980926514,68700
2024-12-23 00:00:00+00:00,6.940000057220459,7.103000164031982,6.269999980926514,6.829999923706055,87200
2024-12-24 00:00:00+00:00,6.309999942779541,7.590000152587891,6.309999942779541,7.53000020980835,55600
2024-12-26 00:00:00+00:00,7.28000020980835,8.489999771118164,6.942999839782715,8.399999618530273,78900
2024-12-27 00:00:00+00:00,8.5,8.930000305175781,8.003000259399414,8.84000015258789,76700
2024-12-30 00:00:00+00:00,9.020000457763672,9.020000457763672,7.71999979019165,7.980000019073486,21800
2024-12-31 00:00:00+00:00,7.699999809265137,8.180000305175781,7.474999904632568,7.960000038146973,52500
2025-01-02 00:00:00+00:00,7.949999809265137,7.960000038146973,7.599999904632568,7.960000038146973,43200
2025-01-03 00:00:00+00:00,8.050000190734863,8.5,7.809000015258789,8.329999923706055,20600
2025-01-06 00:00:00+00:00,8.619999885559082,8.670999526977539,8.020000457763672,8.279999732971191,56900
2025-01-07 00:00:00+00:00,8.5,8.5,7.849999904632568,8.109999656677246,42700
2025-01-08 00:00:00+00:00,7.949999809265137,8.479999542236328,7.690000057220459,8.0,10200
2025-01-10 00:00:00+00:00,7.769999980926514,8.449999809265137,7.769999980926514,8.300000190734863,46700
2025-01-13 00:00:00+00:00,7.989999771118164,8.270000457763672,7.868000030517578,8.079999923706055,14800
2025-01-14 00:00:00+00:00,8.265999794006348,8.265999794006348,7.6479997634887695,7.650000095367432,28100
2025-01-15 00:00:00+00:00,7.650000095367432,8.75,7.650000095367432,8.479999542236328,88500
2025-01-16 00:00:00+00:00,8.670000076293945,8.899999618530273,8.289999961853027,8.550000190734863,33400
2025-01-17 00:00:00+00:00,8.289999961853027,9.140000343322754,8.260000228881836,8.619999885559082,28900
2025-01-21 00:00:00+00:00,8.869999885559082,9.5,8.704000473022461,9.449999809265137,27500
2025-01-22 00:00:00+00:00,9.550000190734863,11.12600040435791,9.21500015258789,10.0,57200
2025-01-23 00:00:00+00:00,10.0,11.729999542236328,9.65999984741211,11.0,148300
2025-01-24 00:00:00+00:00,11.0,11.0,9.692000389099121,10.109999656677246,40100
2025-01-27 00:00:00+00:00,10.0600004196167,10.800000190734863,9.675000190734863,10.180000305175781,30300
2025-01-28 00:00:00+00:00,9.920000076293945,10.069999694824219,9.279999732971191,9.289999961853027,16600
2025-01-29 00:00:00+00:00,9.609999656677246,9.609999656677246,8.4399995803833,8.789999961853027,13200
2025-01-30 00:00:00+00:00,8.579999923706055,9.170000076293945,8.569999694824219,8.829999923706055,9600
2025-01-31 00:00:00+00:00,9.029999732971191,9.789999961853027,8.75,9.029999732971191,18100
2025-02-03 00:00:00+00:00,8.864999771118164,9.949999809265137,8.864999771118164,9.359999656677246,10900
2025-02-04 00:00:00+00:00,9.005000114440918,9.710000038146973,9.005000114440918,9.260000228881836,9900
2025-02-05 00:00:00+00:00,9.09000015258789,9.510000228881836,8.850000381469727,9.4399995803833,21900
2025-02-06 00:00:00+00:00,9.449999809265137,9.5,8.821000099182129,8.821000099182129,10600
2025-02-07 00:00:00+00:00,8.8100004196167,8.920000076293945,8.390000343322754,8.8100004196167,15100
2025-02-10 00:00:00+00:00,8.800000190734863,9.010000228881836,8.279999732971191,8.75,32900
2025-02-11 00:00:00+00:00,8.470000267028809,8.595000267028809,7.820000171661377,8.039999961853027,26600
2025-02-12 00:00:00+00:00,8.199999809265137,8.609999656677246,7.75,7.989999771118164,24700
2025-02-13 00:00:00+00:00,7.889999866485596,8.039999961853027,7.650000095367432,7.730000019073486,21600
2025-02-14 00:00:00+00:00,7.659999847412109,7.892000198364258,7.130000114440918,7.760000228881836,52000
2025-02-18 00:00:00+00:00,7.5,7.829999923706055,7.5,7.550000190734863,14600
2025-02-19 00:00:00+00:00,7.440000057220459,7.960000038146973,7.360000133514404,7.960000038146973,13900
2025-02-20 00:00:00+00:00,7.789999961853027,7.989999771118164,7.599999904632568,7.829999923706055,12900
2025-02-21 00:00:00+00:00,7.75,7.800000190734863,6.71999979019165,7.690000057220459,20400
2025-02-24 00:00:00+00:00,7.293000221252441,7.460000038146973,7.150000095367432,7.340000152587891,9100
2025-02-25 00:00:00+00:00,7.989999771118164,7.989999771118164,6.900000095367432,7.059999942779541,39200
2025-02-26 00:00:00+00:00,7.230000019073486,7.63100004196167,7.0,7.03000020980835,15900
2025-02-27 00:00:00+00:00,7.25,7.684000015258789,6.599999904632568,6.929999828338623,48400
2025-02-28 00:00:00+00:00,7.119999885559082,7.260000228881836,6.830999851226807,7.239999771118164,24000
2025-03-03 00:00:00+00:00,7.239999771118164,7.335000038146973,6.230000019073486,6.510000228881836,38600
2025-03-04 00:00:00+00:00,6.320000171661377,7.449999809265137,6.019999980926514,7.019999980926514,27600
2025-03-05 00:00:00+00:00,7.28000020980835,7.369999885559082,6.875,7.050000190734863,15800
2025-03-06 00:00:00+00:00,7.011000156402588,7.021999835968018,6.550000190734863,6.940000057220459,19700
2025-03-07 00:00:00+00:00,6.900000095367432,7.03000020980835,6.099999904632568,6.949999809265137,44200
2025-03-10 00:00:00+00:00,7.010000228881836,7.489999771118164,7.010000228881836,7.28000020980835,35000
2025-03-11 00:00:00+00:00,7.25,7.25,6.914999961853027,7.090000152587891,18100
2025-03-12 00:00:00+00:00,7.25,7.75,7.050000190734863,7.510000228881836,26600
2025-03-13 00:00:00+00:00,7.309999942779541,7.5,7.25,7.449999809265137,34700
2025-03-14 00:00:00+00:00,7.329999923706055,7.5,7.25,7.25,16900
2025-03-17 00:00:00+00:00,7.480000019073486,7.489999771118164,7.289999961853027,7.400000095367432,10500
2025-03-18 00:00:00+00:00,7.380000114440918,7.474999904632568,7.2789998054504395,7.460000038146973,13200
2025-03-19 00:00:00+00:00,7.271999835968018,7.489999771118164,7.260000228881836,7.349999904632568,26100
2025-03-20 00:00:00+00:00,7.300000190734863,7.340000152587891,6.789999961853027,6.989999771118164,118900
2025-03-21 00:00:00+00:00,6.619999885559082,6.880000114440918,6.599999904632568,6.75,17700
2025-03-24 00:00:00+00:00,6.760000228881836,7.429999828338623,6.670000076293945,7.199999809265137,57500
2025-03-25 00:00:00+00:00,7.269999980926514,8.369999885559082,7.0879998207092285,7.619999885559082,78900
2025-03-26 00:00:00+00:00,7.619999885559082,8.369999885559082,7.110000133514404,8.0,92100
2025-03-27 00:00:00+00:00,7.800000190734863,7.989999771118164,7.289999961853027,7.579999923706055,19600
2025-03-28 00:00:00+00:00,7.349999904632568,7.918000221252441,6.989999771118164,7.900000095367432,35100
2025-03-31 00:00:00+00:00,7.489999771118164,7.974999904632568,6.769999980926514,6.769999980926514,28000
2025-04-01 00:00:00+00:00,7.300000190734863,7.300000190734863,6.699999809265137,6.699999809265137,8500
2025-04-02 00:00:00+00:00,6.099999904632568,7.179999828338623,6.099999904632568,6.909999847412109,15900
2025-04-03 00:00:00+00:00,6.59499979019165,7.309999942779541,6.349999904632568,7.21999979019165,59400
2025-04-04 00:00:00+00:00,7.25,7.25,6.639999866485596,6.889999866485596,24700
2025-04-07 00:00:00+00:00,6.789999961853027,7.144999980926514,6.5,6.820000171661377,11500
2025-04-08 00:00:00+00:00,7.059999942779541,7.170000076293945,6.829999923706055,6.96999979019165,18000
2025-04-09 00:00:00+00:00,6.760000228881836,7.46999979019165,6.505000114440918,7.385000228881836,21200
2025-04-10 00:00:00+00:00,7.400000095367432,7.409999847412109,6.420000076293945,7.110000133514404,100300
2025-04-11 00:00:00+00:00,6.885000228881836,7.938000202178955,6.849999904632568,7.659999847412109,49500
2025-04-14 00:00:00+00:00,8.149999618530273,8.149999618530273,7.309999942779541,8.0,31000
2025-04-15 00:00:00+00:00,7.875,8.100000381469727,7.739999771118164,7.949999809265137,51400
2025-04-16 00:00:00+00:00,8.039999961853027,8.260000228881836,7.889999866485596,8.229999542236328,68500
2025-04-17 00:00:00+00:00,8.069999694824219,8.229999542236328,7.920000076293945,8.0,52000
2025-04-21 00:00:00+00:00,8.0,8.399999618530273,7.590000152587891,8.369999885559082,79500
2025-04-22 00:00:00+00:00,8.369999885559082,8.739999771118164,7.994999885559082,8.520000457763672,290300
2025-04-23 00:00:00+00:00,8.520000457763672,9.399999618530273,8.210000038146973,9.0,96500
2025-04-24 00:00:00+00:00,8.819999694824219,9.119999885559082,8.680000305175781,9.039999961853027,48000
2025-04-25 00:00:00+00:00,9.0,9.0,8.539999961853027,8.949999809265137,130000
2025-04-28 00:00:00+00:00,8.975000381469727,9.114999771118164,8.899999618530273,9.050000190734863,23200
2025-04-29 00:00:00+00:00,9.079999923706055,9.229999542236328,8.824999809265137,9.15999984741211,33700
2025-04-30 00:00:00+00:00,8.949999809265137,9.460000038146973,8.880000114440918,9.199999809265137,25300
2025-05-01 00:00:00+00:00,9.100000381469727,9.595000267028809,9.069999694824219,9.5,39700
2025-05-02 00:00:00+00:00,9.630000114440918,10.529999732971191,9.5,10.529999732971191,43900
2025-05-05 00:00:00+00:00,10.329999923706055,10.621000289916992,9.609999656677246,9.890000343322754,40300
2025-05-06 00:00:00+00:00,10.079999923706055,10.279999732971191,8.069999694824219,9.210000038146973,192500
2025-05-07 00:00:00+00:00,8.600000381469727,9.3100004196167,8.600000381469727,9.300000190734863,19600
2025-05-08 00:00:00+00:00,9.25,10.069999694824219,9.050000190734863,9.899999618530273,93400
2025-05-09 00:00:00+00:00,9.850000381469727,10.40999984741211,9.850000381469727,10.350000381469727,23100
2025-05-12 00:00:00+00:00,10.479999542236328,10.739999771118164,10.005000114440918,10.449999809265137,51600
2025-05-13 00:00:00+00:00,10.149999618530273,10.444999694824219,9.40999984741211,9.640000343322754,49900
2025-05-14 00:00:00+00:00,9.670000076293945,10.010000228881836,9.274999618530273,9.649999618530273,30400
2025-05-15 00:00:00+00:00,9.779999732971191,10.0,9.609999656677246,9.760000228881836,10900
2025-05-16 00:00:00+00:00,9.789999961853027,10.699999809265137,9.789999961853027,10.550000190734863,63700
2025-05-19 00:00:00+00:00,10.25,10.664999961853027,10.25,10.260000228881836,16000
2025-05-20 00:00:00+00:00,10.25,10.680000305175781,10.25,10.600000381469727,65300
2025-05-21 00:00:00+00:00,10.520000457763672,11.319999694824219,10.520000457763672,10.979999542236328,131200
2025-05-22 00:00:00+00:00,10.989999771118164,11.0,9.743000030517578,10.100000381469727,106600
2025-05-23 00:00:00+00:00,9.9399995803833,10.399999618530273,9.789999961853027,10.329999923706055,46700
2025-05-27 00:00:00+00:00,10.460000038146973,10.61299991607666,10.3100004196167,10.3100004196167,18700
2025-05-28 00:00:00+00:00,10.449999809265137,11.069999694824219,10.449999809265137,10.789999961853027,55000
2025-05-29 00:00:00+00:00,10.9399995803833,11.04699993133545,10.550000190734863,10.569999694824219,33200
2025-05-30 00:00:00+00:00,10.6899995803833,11.989999771118164,10.592000007629395,11.899999618530273,276700
2025-06-02 00:00:00+00:00,11.699999809265137,11.699999809265137,9.357999801635742,10.59000015258789,172200
2025-06-03 00:00:00+00:00,10.899999618530273,10.899999618530273,9.75,9.75,88700
2025-06-04 00:00:00+00:00,9.979999542236328,9.979999542236328,9.079999923706055,9.109999656677246,63300
2025-06-05 00:00:00+00:00,9.130000114440918,9.329999923706055,8.369999885559082,9.09000015258789,59600
2025-06-06 00:00:00+00:00,9.199999809265137,9.350000381469727,8.869999885559082,8.960000038146973,36700
2025-06-09 00:00:00+00:00,9.095000267028809,9.350000381469727,8.649999618530273,8.710000038146973,35800
2025-06-10 00:00:00+00:00,8.920000076293945,9.006999969482422,8.600000381469727,8.600000381469727,18700
2025-06-11 00:00:00+00:00,8.65999984741211,8.817000389099121,8.319999694824219,8.670000076293945,19900
2025-06-12 00:00:00+00:00,8.539999961853027,9.248000144958496,8.239999771118164,8.609999656677246,59500
2025-06-13 00:00:00+00:00,8.630000114440918,9.005000114440918,8.600000381469727,8.649999618530273,26200
2025-06-16 00:00:00+00:00,8.75,8.878999710083008,8.369999885559082,8.369999885559082,20900
2025-06-17 00:00:00+00:00,8.010000228881836,8.649999618530273,7.638999938964844,7.769999980926514,57700
2025-06-18 00:00:00+00:00,7.820000171661377,8.100000381469727,7.309999942779541,7.489999771118164,59400
2025-06-20 00:00:00+00:00,8.039999961853027,8.899999618530273,7.269999980926514,7.46999979019165,507400
2025-06-23 00:00:00+00:00,7.349999904632568,7.369999885559082,6.860000133514404,7.050000190734863,84100
2025-06-24 00:00:00+00:00,7.289999961853027,7.289999961853027,6.650000095367432,6.75,97000
2025-06-25 00:00:00+00:00,6.510000228881836,6.71999979019165,6.224999904632568,6.440000057220459,53000
2025-06-26 00:00:00+00:00,6.739999771118164,6.739999771118164,5.690000057220459,5.820000171661377,77000
2025-06-27 00:00:00+00:00,6.5,6.5,5.5,5.960000038146973,967600
2025-06-30 00:00:00+00:00,5.880000114440918,6.75,5.599999904632568,6.110000133514404,248900
2025-07-01 00:00:00+00:00,6.380000114440918,6.389999866485596,5.800000190734863,6.130000114440918,260800
2025-07-02 00:00:00+00:00,6.099999904632568,6.869999885559082,6.03000020980835,6.739999771118164,131200
2025-07-03 00:00:00+00:00,6.760000228881836,6.790999889373779,6.260000228881836,6.590000152587891,54000
2025-07-07 00:00:00+00:00,6.590000152587891,6.745999813079834,6.010000228881836,6.010000228881836,71500
2025-07-08 00:00:00+00:00,6.070000171661377,6.53000020980835,5.699999809265137,6.239999771118164,128000
2025-07-09 00:00:00+00:00,6.239999771118164,6.610000133514404,6.031000137329102,6.610000133514404,68000
2025-07-10 00:00:00+00:00,6.619999885559082,6.638000011444092,6.159999847412109,6.179999828338623,34800
2025-07-11 00:00:00+00:00,6.179999828338623,6.289999961853027,6.019999980926514,6.139999866485596,24400
2025-07-14 00:00:00+00:00,6.159999847412109,6.300000190734863,6.03000020980835,6.199999809265137,65300
2025-07-15 00:00:00+00:00,6.199999809265137,6.260000228881836,5.96999979019165,5.96999979019165,45600
2025-07-16 00:00:00+00:00,6.0,6.320000171661377,5.920000076293945,6.230000019073486,46700
2025-07-17 00:00:00+00:00,7.269999980926514,7.329999923706055,6.0,6.260000228881836,622000
2025-07-18 00:00:00+00:00,6.179999828338623,6.204999923706055,5.760000228881836,5.760000228881836,87200
2025-07-21 00:00:00+00:00,5.699999809265137,5.97599983215332,5.46999979019165,5.659999847412109,77700
2025-07-22 00:00:00+00:00,5.610000133514404,6.289999961853027,5.581999778747559,6.260000228881836,92600
2025-07-23 00:00:00+00:00,6.320000171661377,6.699999809265137,6.21999979019165,6.599999904632568,153900
2025-07-24 00:00:00+00:00,6.599999904632568,7.099999904632568,6.452000141143799,6.989999771118164,123500
2025-07-25 00:00:00+00:00,7.010000228881836,7.28000020980835,6.489999771118164,7.260000228881836,100400
2025-07-28 00:00:00+00:00,7.190000057220459,7.21999979019165,6.579999923706055,6.860000133514404,68200
2025-07-29 00:00:00+00:00,6.869999885559082,6.96999979019165,6.59499979019165,6.769999980926514,43100
2025-07-30 00:00:00+00:00,6.900000095367432,7.300000190734863,6.699999809265137,7.269999980926514,105000
2025-07-31 00:00:00+00:00,7.269999980926514,7.329999923706055,6.769999980926514,7.25,71700
2025-08-01 00:00:00+00:00,7.25,7.329999923706055,6.769999980926514,7.260000228881836,58600
2025-08-04 00:00:00+00:00,7.260000228881836,7.320000171661377,6.925000190734863,7.070000171661377,17400
2025-08-05 00:00:00+00:00,7.039999961853027,7.329999923706055,6.808000087738037,7.309999942779541,43600
2025-08-06 00:00:00+00:00,7.599999904632568,8.430000305175781,7.5,8.170000076293945,174400
2025-08-07 00:00:00+00:00,8.199999809265137,8.40999984741211,7.760000228881836,8.069999694824219,39700
2025-08-08 00:00:00+00:00,8.055000305175781,8.331000328063965,7.760000228881836,8.020000457763672,115900
2025-08-11 00:00:00+00:00,7.949999809265137,8.279999732971191,7.760000228881836,8.010000228881836,24700
2025-08-12 00:00:00+00:00,8.109999656677246,8.670000076293945,7.789000034332275,8.670000076293945,68300
2025-08-13 00:00:00+00:00,8.619999885559082,8.699999809265137,8.359999656677246,8.529999732971191,173100
2025-08-14 00:00:00+00:00,8.989999771118164,8.989999771118164,8.098999977111816,8.220000267028809,26500
2025-08-15 00:00:00+00:00,7.980000019073486,8.234999656677246,7.760000228881836,8.119999885559082,43400
2025-08-18 00:00:00+00:00,8.119999885559082,8.569999694824219,8.029999732971191,8.25,36600
2025-08-19 00:00:00+00:00,8.260000228881836,8.449999809265137,7.885000228881836,7.96999979019165,35700
2025-08-20 00:00:00+00:00,8.25,8.25,7.599999904632568,7.675000190734863,26400
2025-08-21 00:00:00+00:00,7.599999904632568,7.664999961853027,7.460000038146973,7.664999961853027,16900
2025-08-22 00:00:00+00:00,7.710000038146973,8.359999656677246,7.48799991607666,8.359999656677246,58800
2025-08-25 00:00:00+00:00,8.149999618530273,8.454999923706055,7.96999979019165,7.980000019073486,40800
2025-08-26 00:00:00+00:00,8.359999656677246,8.399999618530273,8.149999618530273,8.1899995803833,45800
2025-08-27 00:00:00+00:00,8.100000381469727,8.3100004196167,8.029999732971191,8.050000190734863,30600
2025-08-28 00:00:00+00:00,7.869999885559082,8.300000190734863,7.735000133514404,8.220000267028809,41400
2025-08-29 00:00:00+00:00,8.220000267028809,8.550000190734863,8.020000457763672,8.4399995803833,41100
2025-09-02 00:00:00+00:00,8.460000038146973,9.055000305175781,8.460000038146973,8.699999809265137,90100
2025-09-03 00:00:00+00:00,8.75,9.149999618530273,8.300000190734863,8.609999656677246,78400
2025-09-04 00:00:00+00:00,8.65999984741211,9.220000267028809,8.550000190734863,8.720000267028809,86000
2025-09-05 00:00:00+00:00,8.59000015258789,8.800000190734863,8.140000343322754,8.239999771118164,76500
2025-09-08 00:00:00+00:00,8.239999771118164,8.300000190734863,7.550000190734863,7.940000057220459,91200
2025-09-09 00:00:00+00:00,7.989999771118164,8.550000190734863,7.639999866485596,8.510000228881836,44300
2025-09-10 00:00:00+00:00,6.400000095367432,7.0,6.309999942779541,6.880000114440918,482900
2025-09-11 00:00:00+00:00,6.980000019073486,7.085000038146973,6.795000076293945,6.960000038146973,103900
2025-09-12 00:00:00+00:00,6.980000019073486,6.980000019073486,6.599999904632568,6.670000076293945,66900
2025-09-15 00:00:00+00:00,6.739999771118164,7.130000114440918,6.599999904632568,7.0,110700
2025-09-16 00:00:00+00:00,6.96999979019165,7.139999866485596,6.889999866485596,7.039999961853027,24600
2025-09-17 00:00:00+00:00,7.050000190734863,7.170000076293945,6.889999866485596,6.920000076293945,43600
