"('date', '')","('open', 'CION')","('high', 'CION')","('low', 'CION')","('close', 'CION')","('volume', 'CION')"
2021-11-03 00:00:00+00:00,7.217919289183746,7.332489323899849,7.217919289183746,7.3210320472717285,176200
2021-11-04 00:00:00+00:00,7.246562885695043,7.44133225811976,7.246562885695043,7.435603618621826,91300
2021-11-05 00:00:00+00:00,7.475702743621653,7.527259400923876,7.36113269756842,7.389774799346924,52300
2021-11-08 00:00:00+00:00,7.4184170176854245,7.504344956982299,7.217919585285465,7.229376316070557,81400
2021-11-09 00:00:00+00:00,7.217921173525906,7.235106546641556,7.160635868056192,7.183549880981445,90900
2021-11-10 00:00:00+00:00,7.1835490707950616,7.217920359463005,6.948680328222261,7.000236988067627,116400
2021-11-11 00:00:00+00:00,7.154905337718436,7.246561365201337,7.046063941660745,7.212190628051758,59000
2021-11-12 00:00:00+00:00,7.160635154728874,7.19500644384934,7.040336462276905,7.143449783325195,62100
2021-11-15 00:00:00+00:00,7.103349081113132,7.24656176860584,7.103349081113132,7.235105037689209,65600
2021-11-16 00:00:00+00:00,7.177820312882983,7.440759164481715,7.166936117177626,7.3783183097839355,63500
2021-11-17 00:00:00+00:00,7.4527893913273875,7.733486165477727,7.447060751941514,7.567359447479248,99800
2021-11-18 00:00:00+00:00,7.561630282225248,7.802227656568545,7.4757028826653915,7.7850422859191895,92300
2021-11-19 00:00:00+00:00,7.796500520595851,7.905342497088256,7.733487118525061,7.870971202850342,54700
2021-11-22 00:00:00+00:00,7.905342256659831,8.065740350161072,7.825142936752625,7.996998310089111,43700
2021-11-23 00:00:00+00:00,7.819413747216396,7.819413747216396,7.716300967512733,7.744943618774414,112900
2021-11-24 00:00:00+00:00,7.733484525653907,8.15739391668574,7.733484525653907,8.077195167541504,75700
2021-11-26 00:00:00+00:00,8.134481836923715,8.392264606237417,7.9626264752768705,8.352165222167969,25800
2021-11-29 00:00:00+00:00,8.420906212557508,8.426634851374562,8.228428646596852,8.346435546875,95500
2021-11-30 00:00:00+00:00,8.194787792985961,8.43392385697794,8.16562473625154,8.317272186279297,109100
2021-12-01 00:00:00+00:00,8.282277407576705,8.486418273141966,8.282277407576705,8.311440467834473,88600
2021-12-02 00:00:00+00:00,8.253114099829247,8.544743581183482,8.253114099829247,8.358100891113281,93300
2021-12-03 00:00:00+00:00,8.369766957235177,8.38143184810893,7.932322702806281,7.99064826965332,72900
2021-12-06 00:00:00+00:00,8.037310088049963,8.737220883373697,8.037310088049963,8.626401901245117,483100
2021-12-07 00:00:00+00:00,8.603072783761098,8.801380991164725,8.247284889221191,8.247284889221191,233100
2021-12-08 00:00:00+00:00,8.311439987924404,8.783879979351616,8.212285922516704,8.667227745056152,155500
2021-12-09 00:00:00+00:00,8.673059902843876,8.68472534800888,8.474751784951112,8.5855712890625,131400
2021-12-10 00:00:00+00:00,8.515580905556355,8.643897474261022,7.9381541214290285,8.031476020812988,206200
2021-12-13 00:00:00+00:00,7.932322064395801,8.019810685744652,7.4132213906724385,7.582366466522217,173900
2021-12-14 00:00:00+00:00,7.494880464032186,7.611532185337427,7.436554325259925,7.535708427429199,154800
2021-12-15 00:00:00+00:00,7.494236321772074,7.612722727084481,7.3935232162475595,7.393523216247559,183400
2021-12-16 00:00:00+00:00,7.40537245709845,7.4823883984504835,7.168400764465332,7.168400764465332,265900
2021-12-17 00:00:00+00:00,7.138779163360597,7.251340576142188,7.020293317015478,7.138779163360596,274400
2021-12-20 00:00:00+00:00,7.097306896246857,7.3342790939169396,6.996594376094374,7.198019981384277,159800
2021-12-21 00:00:00+00:00,7.198022220571606,7.529783174521169,7.198022220571606,7.41129732131958,157100
2021-12-22 00:00:00+00:00,7.470538943909511,7.506084977501995,7.3461286738133715,7.4290690422058105,83500
2021-12-23 00:00:00+00:00,7.517932900244523,7.766753427910773,7.431438215339638,7.636419296264648,68000
2021-12-27 00:00:00+00:00,7.671965155861031,8.062376596468354,7.648267988440794,7.956331729888916,135900
2021-12-28 00:00:00+00:00,7.944483692897036,8.134061052046196,7.944483692897036,7.991878032684326,73800
2021-12-29 00:00:00+00:00,7.974103999465108,8.08666539690473,7.612722076122111,7.713435173034668,113700
2021-12-30 00:00:00+00:00,7.671963063152934,7.814146028890614,7.557624247414261,7.660114765167236,135200
2021-12-31 00:00:00+00:00,7.63049583835832,7.820073192235395,7.63049583835832,7.7430572509765625,59500
2022-01-03 00:00:00+00:00,7.820072983423431,7.820072983423431,7.574214647309616,7.6897382736206055,100700
2022-01-04 00:00:00+00:00,7.671964760964987,7.700993690688201,7.476462998564756,7.606797695159912,96800
2022-01-05 00:00:00+00:00,7.553479313529552,7.600873648337209,7.423144610315977,7.488312244415283,101600
2022-01-06 00:00:00+00:00,7.4349946933266,7.517934510321467,7.412482295860814,7.464616298675537,75600
2022-01-07 00:00:00+00:00,7.4646154307490225,7.612722875287813,7.423144962088318,7.5534796714782715,71700
2022-01-10 00:00:00+00:00,7.494236320880725,7.583101124854462,7.405372081892042,7.512009620666504,85300
2022-01-11 00:00:00+00:00,7.464613046031705,7.719357385065495,7.452764183061123,7.660114765167236,92000
2022-01-12 00:00:00+00:00,7.642344875204061,7.932635932467731,7.606799400427374,7.7489824295043945,129700
2022-01-13 00:00:00+00:00,7.707509087079796,7.808222162390207,7.6186443097550836,7.660114765167236,50800
2022-01-14 00:00:00+00:00,7.6127216467644185,7.68381314087225,7.482386958407576,7.577175617218018,69200
2022-01-18 00:00:00+00:00,7.51201017839432,7.636420461206327,7.482388574870491,7.600874423980713,79800
2022-01-19 00:00:00+00:00,7.571252108014468,7.642343610791007,7.44091796875,7.44091796875,79200
2022-01-20 00:00:00+00:00,7.535707812521907,7.6038371093348704,7.434402023925867,7.464616298675537,80200
2022-01-21 00:00:00+00:00,7.440917908398317,7.565328178494457,7.369825841213348,7.4290690422058105,179600
2022-01-24 00:00:00+00:00,7.411294723215606,7.500158940718274,7.06472337097934,7.387597560882568,157400
2022-01-25 00:00:00+00:00,7.405373310994048,7.417222179484509,7.257265844774167,7.3698272705078125,83800
2022-01-26 00:00:00+00:00,7.494236078861899,7.494236078861899,7.155366530010916,7.26318883895874,95400
2022-01-27 00:00:00+00:00,7.269113875080677,7.461653445968221,7.091384823113298,7.168400764465332,79800
2022-01-28 00:00:00+00:00,7.20987075392814,7.286886696182785,7.132854811673495,7.2276434898376465,57600
2022-01-31 00:00:00+00:00,7.1802482995113674,7.452765999417897,7.1802482995113674,7.40537166595459,45100
2022-02-01 00:00:00+00:00,7.363901823265013,7.470538791902594,7.292810322511617,7.357977390289307,76700
2022-02-02 00:00:00+00:00,7.3105830564537095,7.429068891042703,7.233567122724607,7.357977390289307,95300
2022-02-03 00:00:00+00:00,7.2572644058881375,7.375750242375018,7.2572644058881375,7.26318883895874,58000
2022-02-04 00:00:00+00:00,7.263189526641748,7.29873499846076,7.168400848477595,7.2276434898376465,77200
2022-02-07 00:00:00+00:00,7.168398668055729,7.414256939130351,7.168398668055729,7.387597560882568,60500
2022-02-08 00:00:00+00:00,7.304659770945594,7.4409189258662565,7.304659770945594,7.41129732131958,39600
2022-02-09 00:00:00+00:00,7.464614807386319,7.642343274002885,7.452765941619872,7.452765941619873,45300
2022-02-10 00:00:00+00:00,7.405371700009559,7.577176300850381,7.310583032647041,7.541630268096924,89500
2022-02-11 00:00:00+00:00,7.494234924104365,7.55347811571177,7.3165064792520464,7.346127510070801,52400
2022-02-14 00:00:00+00:00,7.3461300154333244,7.405373227245343,7.280962934428215,7.340206146240234,43800
2022-02-15 00:00:00+00:00,7.3698266412431614,7.429069848666755,7.203946451436235,7.417221546173096,58900
2022-02-16 00:00:00+00:00,7.352053166540545,7.470539004501443,7.346128733396239,7.44091796875,32300
2022-02-17 00:00:00+00:00,7.3698259600558815,7.390561476227141,7.310583323093137,7.334280490875244,35500
2022-02-18 00:00:00+00:00,7.304658623478003,7.369825691255693,7.257264289642406,7.357977390289307,47600
2022-02-22 00:00:00+00:00,7.263188258452516,7.298733724065111,7.109156400837962,7.115080833435059,77100
2022-02-23 00:00:00+00:00,7.109155814146728,7.150033604714217,6.9728972655683545,6.996594429016113,57700
2022-02-24 00:00:00+00:00,6.866259849113207,7.097307054899808,6.7922061416205874,7.085458755493164,55100
2022-02-25 00:00:00+00:00,7.132853569340456,7.245414963809234,7.055837640499718,7.144702434539795,46100
2022-02-28 00:00:00+00:00,7.073611465159352,7.218757261330259,7.073611465159352,7.126930236816406,29900
2022-03-01 00:00:00+00:00,7.115081913167728,7.115081913167728,6.848488620677059,6.990671634674072,57500
2022-03-02 00:00:00+00:00,7.085459653935945,7.32183921766288,7.055245949882172,7.192097187042236,56200
2022-03-03 00:00:00+00:00,7.192098284540998,7.423145554881919,7.132855076000444,7.23356819152832,49000
2022-03-04 00:00:00+00:00,7.227643757677243,7.429069988732996,7.227643757677243,7.23356819152832,57200
2022-03-07 00:00:00+00:00,7.280960665892127,7.45276524863549,7.073610054139635,7.186172008514404,110700
2022-03-08 00:00:00+00:00,7.180249483837647,7.583101949708163,7.180249483837647,7.41129732131958,82800
2022-03-09 00:00:00+00:00,7.476463200531448,7.701586568009942,7.476463200531448,7.541630268096924,78500
2022-03-10 00:00:00+00:00,7.109157593703399,7.686776874185834,7.109157593703399,7.500161170959473,91800
2022-03-11 00:00:00+00:00,7.500160240051982,7.944482534509896,7.464614772886956,7.938558101654053,101100
2022-03-14 00:00:00+00:00,7.861543431576614,8.353260102513342,7.861543431576614,8.276244163513184,79700
2022-03-15 00:00:00+00:00,8.341410696350508,8.690944333446556,8.151833360292322,8.323637962341309,116700
2022-03-16 00:00:00+00:00,8.299940422294153,8.797581472065495,8.299940422294153,8.50136661529541,117300
2022-03-17 00:00:00+00:00,8.442122982497969,8.679094629696905,8.442122982497969,8.578381538391113,97000
2022-03-18 00:00:00+00:00,8.560608561202018,8.744262006266105,8.513214233118052,8.720564842224121,490800
2022-03-21 00:00:00+00:00,8.637623184874872,8.73241182676891,8.483591359304624,8.519137382507324,97800
2022-03-22 00:00:00+00:00,8.42851077441263,8.66897997445884,8.380175274188405,8.464762687683105,189700
2022-03-23 00:00:00+00:00,8.507055976438641,8.875614304072196,8.428510645722387,8.797069549560547,95900
2022-03-24 00:00:00+00:00,8.905821501173252,9.050827956742461,8.839360353088473,9.04478645324707,137300
2022-03-25 00:00:00+00:00,8.929991035515009,8.990410692227224,8.821236460119392,8.954158782958984,79400
2022-03-28 00:00:00+00:00,8.942075310616827,9.111249544867743,8.942075310616827,9.050829887390137,138800
2022-03-29 00:00:00+00:00,9.06291393455915,9.117291510359234,8.899781207158902,8.954158782958984,121500
2022-03-30 00:00:00+00:00,8.917909066979075,8.990412322458011,8.857489399310968,8.923951148986816,99000
2022-03-31 00:00:00+00:00,8.857489264834241,8.978328022131198,8.83332151337485,8.942076683044434,149900
2022-04-01 00:00:00+00:00,8.942075017617526,9.062913752408736,8.458719502248153,8.537264823913574,182600
2022-04-04 00:00:00+00:00,8.428509827067538,8.905823270286286,8.350568942552158,8.52518081665039,162000
2022-04-05 00:00:00+00:00,8.349966431316453,8.362654458412507,7.751814113053846,8.090163230895996,588800
2022-04-06 00:00:00+00:00,7.89077760854157,8.093182716882929,7.28054124295066,7.407422065734863,632900
2022-04-07 00:00:00+00:00,7.401379776427969,7.594721757630834,7.298666704862808,7.492008686065674,403100
2022-04-08 00:00:00+00:00,7.340958983709261,7.540343015035377,7.340958983709261,7.401378631591797,287200
2022-04-11 00:00:00+00:00,7.353044033050538,7.4859669287452375,7.220121137355838,7.353044033050537,256300
2022-04-12 00:00:00+00:00,7.316792911587994,7.431590153553577,7.1536607469587405,7.268457412719727,238900
2022-04-13 00:00:00+00:00,7.238246364125869,7.395336997121381,7.156680583636027,7.244288444519043,186400
2022-04-14 00:00:00+00:00,7.220121673008314,7.310751162516616,7.12949275970459,7.12949275970459,178100
2022-04-18 00:00:00+00:00,7.123449663838254,7.156680529545045,6.984485273072571,7.081156253814697,206600
2022-04-19 00:00:00+00:00,7.056990596795844,7.165745194209022,6.954277505313361,7.0146965980529785,211400
2022-04-20 00:00:00+00:00,6.960318959599098,7.056989960226095,6.918024964671327,7.026780128479004,210200
2022-04-21 00:00:00+00:00,7.056988292100086,7.147617189713945,6.803226687335906,6.839478015899658,185400
2022-04-22 00:00:00+00:00,6.797185075626286,6.875730394533621,6.693868148274207,6.779059410095215,176500
2022-04-25 00:00:00+00:00,6.7005156872634934,6.809270858764648,6.646138101512915,6.809270858764648,195300
2022-04-26 00:00:00+00:00,6.73072572350712,6.73072572350712,6.5017356482683235,6.585718631744385,223400
2022-04-27 00:00:00+00:00,6.64613736907869,6.785101782944858,6.561549958765854,6.6884307861328125,255300
2022-04-28 00:00:00+00:00,6.700514523607127,6.978443909906041,6.6219691996308505,6.9482340812683105,181300
2022-04-29 00:00:00+00:00,6.845521205897516,6.996569777212473,6.724078025490465,6.7669758796691895,203300
2022-05-02 00:00:00+00:00,6.736765301280853,6.8576046058635205,6.5978009076970965,6.6823883056640625,217400
2022-05-03 00:00:00+00:00,6.65822048267088,6.911981521216,6.62378131583701,6.863646030426025,97900
2022-05-04 00:00:00+00:00,6.803227595252674,6.984485990874498,6.773017766614944,6.9482340812683105,154200
2022-05-05 00:00:00+00:00,6.9603175104294195,6.984485255554334,6.682388153390651,6.869688034057617,161200
2022-05-06 00:00:00+00:00,6.8576041275745165,6.875729791515925,6.694471423488439,6.742806911468506,105100
2022-05-09 00:00:00+00:00,6.652179229986613,6.69447264563919,6.446148641869259,6.495088577270508,174600
2022-05-10 00:00:00+00:00,6.495088945076476,6.745829565024267,6.319872615187713,6.458837032318115,172600
2022-05-11 00:00:00+00:00,6.40445893874269,6.621968649702833,6.344039286484841,6.356123447418213,135300
2022-05-12 00:00:00+00:00,6.271537252303629,6.4709213363076925,6.011733504453951,6.223201751708984,283800
2022-05-13 00:00:00+00:00,6.313830399705487,6.410501396736811,6.162781822792893,6.259452819824219,238700
2022-05-16 00:00:00+00:00,6.26549453006609,6.603843575838908,6.199033367594893,6.507172584533691,141200
2022-05-17 00:00:00+00:00,6.543423655268807,6.797185285351631,6.543423655268807,6.754891872406006,157500
2022-05-18 00:00:00+00:00,6.83947887298792,6.880563986070837,6.59175931734292,6.628011226654053,136100
2022-05-19 00:00:00+00:00,6.525298252522814,6.718640235167929,6.495088423683374,6.567591667175293,176000
2022-05-20 00:00:00+00:00,6.5434244446178855,6.712598693012821,6.374250196222951,6.458837032318115,103400
2022-05-23 00:00:00+00:00,6.483004835565848,6.766976329867511,6.483004835565848,6.6642632484436035,169600
2022-05-24 00:00:00+00:00,6.615926874528054,6.655199823169259,6.458836232372305,6.597801208496094,129600
2022-05-25 00:00:00+00:00,6.53738099143437,6.839478088283714,6.53738099143437,6.658220291137695,143800
2022-05-26 00:00:00+00:00,6.658222573229907,6.905942185359044,6.658222573229907,6.785102844238281,136200
2022-05-27 00:00:00+00:00,6.797186320839727,6.990528325135911,6.797186320839727,6.905941486358643,114200
2022-05-31 00:00:00+00:00,6.980265001478159,6.980265001478159,6.695356213853045,6.806841850280762,173100
2022-06-01 00:00:00+00:00,6.782066649856815,6.856390598351157,6.614837913413103,6.788260459899902,166500
2022-06-02 00:00:00+00:00,6.751098788838518,6.812416096083043,6.639613151550292,6.639613151550293,112800
2022-06-03 00:00:00+00:00,6.55290112054378,6.698452115314327,6.4847709807802945,6.515739440917969,123900
2022-06-06 00:00:00+00:00,6.484771494347814,6.58387010209718,6.298341692145597,6.416640758514404,290600
2022-06-07 00:00:00+00:00,6.41044771156246,6.528127163772587,6.243218363465937,6.490964889526367,252600
2022-06-08 00:00:00+00:00,6.552900696328469,6.5882047031594855,6.2370234865867875,6.249411106109619,208100
2022-06-09 00:00:00+00:00,6.237023030527087,6.422833175063395,6.137924444287501,6.329928398132324,171700
2022-06-10 00:00:00+00:00,6.230829924143167,6.416639481352728,6.18747384887665,6.385671615600586,219600
2022-06-13 00:00:00+00:00,6.24631582164197,6.363995284266108,5.784887506849004,5.896373748779297,355900
2022-06-14 00:00:00+00:00,5.859209733070046,5.859209733070046,5.605269449050256,5.685787200927734,274900
2022-06-15 00:00:00+00:00,5.679593746340529,5.853016289320802,5.45042809544804,5.549526691436768,113500
2022-06-16 00:00:00+00:00,5.425654728778295,5.425654728778295,5.11906815347507,5.27081298828125,260600
2022-06-17 00:00:00+00:00,5.3451352897237925,5.382296965102749,5.085001199374376,5.239842891693115,236400
2022-06-21 00:00:00+00:00,5.227455772479611,5.444234398717516,5.184100283501724,5.196487903594971,163800
2022-06-22 00:00:00+00:00,5.122163645679238,5.195867972489899,4.917772356542705,4.985902786254883,168600
2022-06-23 00:00:00+00:00,4.967321787032991,5.0664203758869055,4.862029093370071,4.942546844482422,175600
2022-06-24 00:00:00+00:00,4.967321905953104,5.215068384019061,4.961128096332906,5.072613716125488,192400
2022-06-27 00:00:00+00:00,5.171714511915519,5.624471740573927,5.171714511915519,5.5061726570129395,172100
2022-06-28 00:00:00+00:00,5.586689953772285,5.729144063170688,5.363717482471368,5.425654411315918,132600
2022-06-29 00:00:00+00:00,5.419460325282037,5.47520344027854,5.301780875258319,5.376104831695557,102500
2022-06-30 00:00:00+00:00,5.314167677315263,5.462815583793136,5.233649913637847,5.388491630554199,88200
2022-07-01 00:00:00+00:00,5.345135677861673,5.530945840271632,5.340180511803375,5.469008922576904,114200
2022-07-05 00:00:00+00:00,5.3761042330397055,5.444234371185303,5.20887490667201,5.444234371185303,208800
2022-07-06 00:00:00+00:00,5.227455853403139,5.315406067269137,4.923966244511296,5.010677814483643,997800
2022-07-07 00:00:00+00:00,5.004484406340392,5.499978034732116,5.004484406340392,5.462815761566162,923300
2022-07-08 00:00:00+00:00,5.345135192506913,5.512363910019036,5.218165054368803,5.264617443084717,384700
2022-07-11 00:00:00+00:00,5.140745333985488,5.146939144682079,4.923966684999176,5.0540337562561035,403200
2022-07-12 00:00:00+00:00,5.0044842088607915,5.128357463402045,4.94874109664866,5.041646480560303,410200
2022-07-13 00:00:00+00:00,4.94874109664866,5.109776622889424,4.94874109664866,5.041646480560303,232000
2022-07-14 00:00:00+00:00,4.930160720623326,5.128357946562169,4.849642949917089,5.122164726257324,480200
2022-07-15 00:00:00+00:00,5.1035824801052625,5.252230375873555,5.019348790638076,5.078807830810547,288000
2022-07-18 00:00:00+00:00,5.078809078853069,5.2088761672809545,5.078809078853069,5.165520668029785,260600
2022-07-19 00:00:00+00:00,5.171713408268312,5.425653721008267,5.159325787805751,5.314167499542236,297000
2022-07-20 00:00:00+00:00,5.314168493853112,5.346375604272796,5.150036036059597,5.190295219421387,219200
2022-07-21 00:00:00+00:00,5.134550050824023,5.34203792426294,5.072613142968714,5.32036018371582,192200
2022-07-22 00:00:00+00:00,5.307973419954135,5.37610414769237,5.233649472973154,5.345135688781738,194900
2022-07-25 00:00:00+00:00,5.524752320327189,5.797273473003637,5.462815399381778,5.599076271057129,299500
2022-07-26 00:00:00+00:00,5.630044775832786,5.630044775832786,5.376104461171998,5.43184757232666,233300
2022-07-27 00:00:00+00:00,5.537140223418221,5.617657997076653,5.413266952664612,5.580496311187744,206700
2022-07-28 00:00:00+00:00,5.543332966322949,5.741530752006735,5.543332966322949,5.648625373840332,179800
2022-07-29 00:00:00+00:00,5.5866891610673655,5.815854820196564,5.543333080758317,5.784886360168457,301300
2022-08-01 00:00:00+00:00,5.797274040992096,5.834436315335171,5.623232445618774,5.778693199157715,244200
2022-08-02 00:00:00+00:00,5.71675558678499,5.803467156073785,5.636238418264116,5.667206287384033,213000
2022-08-03 00:00:00+00:00,5.73533698699298,5.803467125643497,5.637477032588079,5.766305446624756,208200
2022-08-04 00:00:00+00:00,5.685787495885282,5.8468224173199435,5.642431417594911,5.815854549407959,236800
2022-08-05 00:00:00+00:00,5.822048121643667,5.93972815327269,5.766305601617253,5.8839850425720215,226400
2022-08-08 00:00:00+00:00,5.93972870710986,6.1069574641304945,5.877791780406331,5.902566432952881,307100
2022-08-09 00:00:00+00:00,5.840627624791025,5.92114535915556,5.6888828683373465,5.803465366363525,246700
2022-08-10 00:00:00+00:00,5.797273374427287,5.958308893607717,5.797273374427287,5.908759593963623,247200
2022-08-11 00:00:00+00:00,5.8220487340339035,6.181281495585926,5.8220487340339035,6.082182884216309,229600
2022-08-12 00:00:00+00:00,6.100762879691969,6.521931878797707,6.100762879691969,6.385671615600586,417700
2022-08-15 00:00:00+00:00,6.385672737662569,6.39496286275096,6.267992700699179,6.298961162567139,223500
2022-08-16 00:00:00+00:00,6.243218785443188,6.429028987884521,6.243218785443188,6.4290289878845215,248300
2022-08-17 00:00:00+00:00,6.410446728678141,6.410446728678141,6.274185864900001,6.305154323577881,240000
2022-08-18 00:00:00+00:00,6.305155025245072,6.552901540890065,6.280380373680572,6.521933078765869,227100
2022-08-19 00:00:00+00:00,6.354704355479695,6.540514538343145,6.348510544893579,6.478577613830566,236600
2022-08-22 00:00:00+00:00,6.379478247079799,6.41354301989628,6.305154300924453,6.348509788513184,233800
2022-08-23 00:00:00+00:00,6.311348245130482,6.582631359037178,6.311348245130482,6.521933078765869,204700
2022-08-24 00:00:00+00:00,6.4661901393274865,6.720131063049639,6.4661901393274865,6.676774978637695,202500
2022-08-25 00:00:00+00:00,6.732517473210046,6.7913574883402,6.655096618287197,6.720130443572998,174400
2022-08-26 00:00:00+00:00,6.658194164937344,6.663149331674182,6.5188363763782355,6.552901744842529,175700
2022-08-29 00:00:00+00:00,6.534320974592675,6.559095627198718,6.459997016774546,6.490964889526367,186800
2022-08-30 00:00:00+00:00,6.447607821623292,6.5188348566487235,6.298959942263912,6.329928398132324,368300
2022-08-31 00:00:00+00:00,6.342704601931787,6.368254242850736,6.1255323495449785,6.163856506347656,355800
2022-09-01 00:00:00+00:00,6.036108022980053,6.042495585202658,5.7486744236289,5.921134948730469,476600
2022-09-02 00:00:00+00:00,5.965846806516653,6.202181131956954,5.927522041429709,6.0424957275390625,200300
2022-09-06 00:00:00+00:00,6.016945760294484,6.272442149821269,6.016945760294484,6.048882961273193,397800
2022-09-07 00:00:00+00:00,6.004171496511302,6.259668531796769,5.979899853807377,6.246893405914307,199500
2022-09-08 00:00:00+00:00,6.278830445891829,6.368254497256299,6.112757468708464,6.310767650604248,325800
2022-09-09 00:00:00+00:00,6.297992108715912,6.4768401996217,6.253280390565202,6.464065074920654,175900
2022-09-12 00:00:00+00:00,6.483226924568697,6.579038528998917,6.470452409468872,6.489614486694336,235300
2022-09-13 00:00:00+00:00,6.419352835498095,6.4512900355058305,6.342703920970381,6.361865997314453,322500
2022-09-14 00:00:00+00:00,6.329928965663979,6.62375011707736,6.329928965663979,6.534326076507568,272600
2022-09-15 00:00:00+00:00,6.470452421081111,6.668461974119645,6.470452421081111,6.610975742340088,192900
2022-09-16 00:00:00+00:00,6.534326627929526,6.534326627929526,6.240506060872511,6.33631706237793,386600
2022-09-19 00:00:00+00:00,6.259667835410938,6.45129043826921,6.259667835410938,6.393803596496582,197800
2022-09-20 00:00:00+00:00,6.342703283628836,6.355477796857439,6.144693150798901,6.170242786407471,130600
2022-09-21 00:00:00+00:00,6.176630619158472,6.214954769680601,6.068044510760128,6.131918907165527,279000
2022-09-22 00:00:00+00:00,6.131918250910738,6.183017518905717,5.863646789361436,5.8700337409973145,263400
2022-09-23 00:00:00+00:00,5.76783640048116,5.786999086814535,5.601764049652062,5.7103495597839355,304100
2022-09-26 00:00:00+00:00,5.665638808395701,5.797858199030741,5.365430038701121,5.422916889190674,389900
2022-09-27 00:00:00+00:00,5.486789479986074,5.681605828775877,5.4676274059063505,5.512339115142822,246900
2022-09-28 00:00:00+00:00,5.569827263729959,5.761449877297673,5.493178340133173,5.678413391113281,236400
2022-09-29 00:00:00+00:00,5.588989731758804,5.601764857824135,5.1610327549948645,5.250456809997559,268700
2022-09-30 00:00:00+00:00,5.23768058262313,5.499564520381575,5.224906068395391,5.429303169250488,291700
2022-10-03 00:00:00+00:00,5.493177312685718,5.595375858366151,5.371816082826667,5.403753280639648,257900
2022-10-04 00:00:00+00:00,5.557051354526893,5.854066272279174,5.518727202711288,5.799773216247559,279000
2022-10-05 00:00:00+00:00,5.659250008852073,5.75506160845376,5.5953762182690365,5.633700370788574,189000
2022-10-06 00:00:00+00:00,5.601765338648693,5.684801228594526,5.525115793980617,5.588990211486816,168800
2022-10-07 00:00:00+00:00,5.499565186347709,5.56343959267546,5.327105263905156,5.416528701782227,278000
2022-10-10 00:00:00+00:00,5.397366022229687,5.46124042144126,5.339879184769556,5.346266746520996,141300
2022-10-11 00:00:00+00:00,5.3207188608849805,5.435692573668369,5.2376823582249346,5.33988094329834,182600
2022-10-12 00:00:00+00:00,5.33349254991861,5.521921368752057,5.314329863522649,5.410141468048096,201700
2022-10-13 00:00:00+00:00,5.36543037829772,5.697576375859335,5.295169006114267,5.691188812255859,189000
2022-10-14 00:00:00+00:00,5.6911882256406265,5.8189364387846165,5.499565601348877,5.499565601348877,255500
2022-10-17 00:00:00+00:00,5.608151912689209,5.774224899619685,5.55705262581084,5.608151912689209,162000
2022-10-18 00:00:00+00:00,5.710350085399476,5.767836931388142,5.608151518820296,5.697575569152832,223700
2022-10-19 00:00:00+00:00,5.6209259033203125,5.717375894417787,5.525114302917695,5.6209259033203125,181100
2022-10-20 00:00:00+00:00,5.525114557758853,5.7212083299270216,5.51872760475856,5.576213836669922,216000
2022-10-21 00:00:00+00:00,5.525114156572137,5.710349181462437,5.525114156572137,5.614538192749023,166700
