"('date', '')","('open', 'BFH')","('high', 'BFH')","('low', 'BFH')","('close', 'BFH')","('volume', 'BFH')"
2024-02-20 00:00:00+00:00,35.88337391408539,37.3764801855598,35.54181114976394,36.82022476196289,652800
2024-02-21 00:00:00+00:00,37.63021080779499,37.77659165041502,35.47349732180414,35.727230072021484,914900
2024-02-22 00:00:00+00:00,35.756501283390016,36.10782122063034,35.47349314253378,35.81505584716797,581100
2024-02-23 00:00:00+00:00,35.951682009369044,36.303001971717876,35.61012300303766,35.89312744140625,413400
2024-02-26 00:00:00+00:00,35.64915632862187,36.18589723824505,35.522293679723695,35.854095458984375,581600
2024-02-27 00:00:00+00:00,36.24444845017901,36.80070383238648,35.99071942710935,36.3225212097168,604500
2024-02-28 00:00:00+00:00,35.785778843950865,36.86901414098262,35.785778843950865,36.53721237182617,490000
2024-02-29 00:00:00+00:00,37.0739558418944,37.70828027929867,36.78118670786178,37.35696029663086,771200
2024-03-01 00:00:00+00:00,37.43503305843001,37.649729430663484,37.02515850441284,37.35696029663086,832000
2024-03-04 00:00:00+00:00,37.3179218324905,37.669238037786045,36.33227384305223,36.49817657470703,592700
2024-03-05 00:00:00+00:00,36.137101809085074,37.87418355577864,36.01023915349425,36.89829635620117,1224900
2024-03-06 00:00:00+00:00,37.152020531891715,37.483822285268374,36.31275705436759,36.654319763183594,536300
2024-03-07 00:00:00+00:00,36.81046329641696,37.19105867694943,36.2834833590425,36.53721237182617,577900
2024-03-08 00:00:00+00:00,36.94708373212311,38.24501155255953,36.74214834827214,37.98152160644531,2080800
2024-03-11 00:00:00+00:00,37.474067734804784,37.85466312447863,35.46373888248759,35.61988067626953,1062000
2024-03-12 00:00:00+00:00,35.678430641710804,36.01023237602748,35.0050662181988,35.795536041259766,984000
2024-03-13 00:00:00+00:00,35.61012484616869,37.56189920671538,35.61012484616869,37.49358367919922,1488000
2024-03-14 00:00:00+00:00,37.51309701996988,37.796105159114255,36.18589375345416,36.69335174560547,959400
2024-03-15 00:00:00+00:00,36.107822386293755,37.05443405633799,35.87360784633453,36.29323959350586,1187600
2024-03-18 00:00:00+00:00,36.11757537301127,37.522855002125716,35.92240095582394,37.44478225708008,793800
2024-03-19 00:00:00+00:00,37.522855143118576,38.53777849624519,37.44478239777958,38.186458587646484,692600
2024-03-20 00:00:00+00:00,38.06935209377445,39.474631825035786,37.65948132063233,39.19162368774414,971800
2024-03-21 00:00:00+00:00,39.621020019205254,39.87475278353504,36.79094928795593,37.5619010925293,1109400
2024-03-22 00:00:00+00:00,37.3081643848526,37.356957996615826,34.69278658903314,34.7318229675293,1047500
2024-03-25 00:00:00+00:00,34.74157760962233,35.34663026304356,34.16580409924644,34.839168548583984,458300
2024-03-26 00:00:00+00:00,34.95627674144135,36.38107105952873,34.95627674144135,36.078548431396484,1058400
2024-03-27 00:00:00+00:00,36.53721157621392,36.83973791649991,35.756502643056024,36.71287155151367,559400
2024-03-28 00:00:00+00:00,36.37131262262622,37.04467338068834,36.02974990438387,36.342037200927734,405600
2024-04-01 00:00:00+00:00,36.468901668121404,36.5860108062025,34.93675914401035,35.11241912841797,670900
2024-04-02 00:00:00+00:00,34.9269948260223,35.31734737230572,33.91207150480151,34.14628601074219,720700
2024-04-03 00:00:00+00:00,33.9999030643764,35.092895456727426,33.9999030643764,34.53664016723633,527500
2024-04-04 00:00:00+00:00,35.87360684916626,36.068785006588,34.55616080131849,34.751338958740234,774900
2024-04-05 00:00:00+00:00,34.60495157066799,34.80988694392476,33.84376091416378,34.62446975708008,699200
2024-04-08 00:00:00+00:00,34.790375769763536,36.31275722671783,34.790375769763536,35.59060287475586,553400
2024-04-09 00:00:00+00:00,35.27832345123363,35.70771247518778,34.91724251013267,35.31735610961914,407700
2024-04-10 00:00:00+00:00,34.321946869947695,34.99531133872923,33.9120760826144,34.526885986328125,487600
2024-04-11 00:00:00+00:00,34.380504202586906,34.79037874562818,33.570519795539035,34.097496032714844,602200
2024-04-12 00:00:00+00:00,33.80472722548365,33.98038719442665,33.209435522145014,33.453407287597656,469700
2024-04-15 00:00:00+00:00,33.84376631497298,34.09749533339348,32.926433743497014,32.97522735595703,682700
2024-04-16 00:00:00+00:00,32.594627179034894,32.88739253350373,32.018853702070366,32.73125076293945,872800
2024-04-17 00:00:00+00:00,33.35582139573268,33.35582139573268,31.325974439618083,31.45284080505371,666600
2024-04-18 00:00:00+00:00,31.677297852834563,33.04354143202502,31.47236243277027,32.39945602416992,886000
2024-04-19 00:00:00+00:00,32.458002837194634,34.009663452595966,32.458002837194634,33.64858627319336,984600
2024-04-22 00:00:00+00:00,33.775450846944906,34.00966165041699,33.07281099110147,33.39485549926758,1391600
2024-04-23 00:00:00+00:00,33.258236717358244,35.102662882831986,33.258236717358244,34.98555374145508,787900
2024-04-24 00:00:00+00:00,34.68302450442037,34.966032624860375,33.9218301210744,34.67326354980469,942400
2024-04-25 00:00:00+00:00,32.7702890934433,36.02974828330243,32.7702890934433,35.76626205444336,1445500
2024-04-26 00:00:00+00:00,35.71746751250179,37.95224993638033,35.61988028846829,36.078548431396484,1000100
2024-04-29 00:00:00+00:00,36.35179140238856,37.171536646008676,35.932159687040546,37.09346389770508,554000
2024-04-30 00:00:00+00:00,36.7323899669432,36.976361742730774,35.84433285198498,36.01999282836914,768600
2024-05-01 00:00:00+00:00,35.678430026858514,38.137665711287575,35.43445827708635,37.45454406738281,1014500
2024-05-02 00:00:00+00:00,39.28921132912589,40.38220751477469,38.03031985318252,40.216304779052734,1171900
2024-05-03 00:00:00+00:00,40.78232336164358,40.78232336164358,39.123314524353084,39.82595443725586,766000
2024-05-06 00:00:00+00:00,40.20654260572204,40.39195978383712,39.2306556673439,39.416072845458984,702000
2024-05-07 00:00:00+00:00,39.503911904163104,40.28462088987501,38.99645013277185,39.015968322753906,512500
2024-05-08 00:00:00+00:00,38.60609750127294,39.10379831631613,38.60609750127294,39.015968322753906,1248000
2024-05-09 00:00:00+00:00,39.15331103893777,39.53591608695286,38.60392722449215,39.496673583984375,601500
2024-05-10 00:00:00+00:00,39.69288309837379,40.006815643247414,39.065018008626545,39.918521881103516,720300
2024-05-13 00:00:00+00:00,40.88975280550791,40.987855321290084,39.78117641378811,40.713165283203125,1037400
2024-05-14 00:00:00+00:00,41.105582831074,41.203685346856176,40.13435145839768,40.713165283203125,1244400
2024-05-15 00:00:00+00:00,40.99766911288262,41.59610420821562,40.8210815850017,41.360652923583984,994800
2024-05-16 00:00:00+00:00,41.39008163557622,41.54704790629505,38.182079969287294,39.79098892211914,1603000
2024-05-17 00:00:00+00:00,39.94795600312717,40.938804905443185,39.39857217328223,40.772029876708984,681200
2024-05-20 00:00:00+00:00,41.046719408787276,41.262549436102255,40.644493103027344,40.644493103027344,740300
2024-05-21 00:00:00+00:00,40.55620018908857,41.87079414751074,40.37961266166088,41.723636627197266,582300
2024-05-22 00:00:00+00:00,41.370458595931886,41.919842390889265,40.80145729255722,40.860321044921875,1292700
2024-05-23 00:00:00+00:00,40.74259577253729,41.03691080811561,39.89890065427121,40.37961196899414,1161100
2024-05-24 00:00:00+00:00,40.713164102752344,41.15463289571422,40.556197836629345,41.085960388183594,362000
2024-05-28 00:00:00+00:00,41.24292588833777,41.40970090570879,40.42866082506729,40.66411209106445,353400
2024-05-29 00:00:00+00:00,39.98719212480217,40.10491962923498,38.82956827018024,39.938140869140625,710200
2024-05-30 00:00:00+00:00,40.29131820679487,40.67392326220132,39.634023110044545,40.37961196899414,396200
2024-05-31 00:00:00+00:00,40.693541182317986,40.9878524514287,39.76155237815838,40.968231201171875,631000
2024-06-03 00:00:00+00:00,41.19387640929844,41.203685163884664,40.06567877095793,40.5169563293457,446900
2024-06-04 00:00:00+00:00,40.25207325866775,40.64449078736095,39.761553218986705,40.20302200317383,485600
2024-06-05 00:00:00+00:00,40.350183228955714,40.85051206887586,39.526109336685685,40.566009521484375,529600
2024-06-06 00:00:00+00:00,40.46790106159966,40.99766357366593,40.18339855596732,40.320743560791016,433300
2024-06-07 00:00:00+00:00,39.83022929639912,40.54639191183221,39.67326301932215,40.36980438232422,450900
2024-06-10 00:00:00+00:00,39.73212675306736,40.02643805461584,39.3397091894219,39.44762420654297,434200
2024-06-11 00:00:00+00:00,38.603930458637365,39.241608086999655,37.69156277122491,37.789669036865234,773900
2024-06-12 00:00:00+00:00,38.96691662056708,40.12454431671282,38.486205292219964,39.44762420654297,677800
2024-06-13 00:00:00+00:00,39.378950982144886,39.575159760419446,38.00549701896535,39.48686599731445,634900
2024-06-14 00:00:00+00:00,38.91785552932732,39.33970303441488,38.44695677205134,38.54506301879883,692400
2024-06-17 00:00:00+00:00,38.4763924997114,40.0264338544792,38.4763924997114,39.87928009033203,765800
2024-06-18 00:00:00+00:00,40.15397140109648,40.78183646332597,39.673260107743346,40.065677642822266,853300
2024-06-20 00:00:00+00:00,41.04672140560794,43.7151519008743,40.63468258272296,43.19519805908203,1777300
2024-06-21 00:00:00+00:00,43.22462832001006,43.56799085938633,42.61638076115639,43.126522064208984,1520700
2024-06-24 00:00:00+00:00,43.14614415463108,44.22529053520805,43.06766289083464,43.185386657714844,793300
2024-06-25 00:00:00+00:00,42.94993791156862,42.998992914498466,42.37112405528663,42.53790283203125,937200
2024-06-26 00:00:00+00:00,42.528088071402486,42.74391809722045,41.7040142138088,42.55752182006836,618000
2024-06-27 00:00:00+00:00,42.292641731045414,42.53790177008662,41.65496413258979,42.18472671508789,506600
2024-06-28 00:00:00+00:00,42.71448383078076,44.5980788932075,42.67524133138752,43.715145111083984,1056600
2024-07-01 00:00:00+00:00,43.901549235764605,44.66675939918669,43.72496169922545,44.47055435180664,663000
2024-07-02 00:00:00+00:00,44.11737401193079,45.34367412351552,43.87211398961385,44.54903030395508,770300
2024-07-03 00:00:00+00:00,44.9708801269966,45.12784639956109,44.29396377825679,44.52941131591797,273100
2024-07-05 00:00:00+00:00,44.26452734521424,44.499978610969556,43.8132498067517,44.058509826660156,335600
2024-07-08 00:00:00+00:00,44.34301774692819,44.63732905817817,43.83287639432159,44.0781364440918,539800
2024-07-09 00:00:00+00:00,44.1075624399727,45.57912260472388,43.803442401041586,45.16708755493164,914100
2024-07-10 00:00:00+00:00,45.00031076710202,45.44177958439541,43.98003185225541,45.31424331665039,813500
2024-07-11 00:00:00+00:00,45.63798838185463,46.089265954215946,44.91201702174936,45.775333404541016,859500
2024-07-12 00:00:00+00:00,45.902867680501295,47.32537658957353,45.67722890411165,46.55035400390625,748200
2024-07-15 00:00:00+00:00,47.864946640814665,48.41432669324557,47.188026587110976,48.208309173583984,786600
2024-07-16 00:00:00+00:00,49.01276453712412,50.74920603545744,48.84598950952312,50.62166976928711,1152900
2024-07-17 00:00:00+00:00,49.87607945161266,51.190673351594086,49.65044067490173,50.60205078125,485100
2024-07-18 00:00:00+00:00,50.50394312096283,51.62232821895609,49.86626931120802,49.954559326171875,759800
2024-07-19 00:00:00+00:00,49.758355282414264,50.1409603242716,49.16972897447365,49.74854278564453,542200
2024-07-22 00:00:00+00:00,49.611197801006554,49.738734062496135,48.48300018352314,49.28745651245117,572000
2024-07-23 00:00:00+00:00,49.2874561180235,51.05332754408124,49.2874561180235,50.64128875732422,837600
2024-07-24 00:00:00+00:00,50.09191263791561,50.78845026337302,49.31689000219024,49.35613250732422,934400
2024-07-25 00:00:00+00:00,51.30839693721778,51.92645325357088,50.003615538662366,51.32801818847656,1206700
2024-07-26 00:00:00+00:00,52.14228031039714,54.03568791194967,51.62232653752991,53.95720291137695,1346600
2024-07-29 00:00:00+00:00,54.173036290402315,54.39867506752847,51.897023525405956,52.08341979980469,697000
2024-07-30 00:00:00+00:00,52.86824996885055,53.85910255768101,52.50526618260747,53.37839126586914,1157900
2024-07-31 00:00:00+00:00,53.407824879243485,54.624316322375726,53.005598563970224,53.54517364501953,656000
2024-08-01 00:00:00+00:00,53.51574068130257,53.92777949993885,49.54252872967423,49.81721878051758,1538100
2024-08-02 00:00:00+00:00,48.44375951532322,48.74787954071848,45.03954928815572,45.48101806640625,2350600
2024-08-05 00:00:00+00:00,42.78315702767091,44.37244085517523,41.93946198888134,43.6759033203125,1433400
2024-08-06 00:00:00+00:00,43.646475577945075,44.98068696675558,43.44045431329869,43.65628433227539,1344000
2024-08-07 00:00:00+00:00,44.49997957360624,45.14746589047634,43.724956995760984,44.31357955932617,590700
2024-08-08 00:00:00+00:00,45.09841382472626,47.364614021924666,44.912013813790686,46.825042724609375,869100
2024-08-09 00:00:00+00:00,49.01258027886428,51.32821125959124,49.01258027886428,50.35268783569336,2140200
2024-08-12 00:00:00+00:00,50.45122982079865,50.539913772252916,48.88448251771304,49.19980239868164,1101700
2024-08-13 00:00:00+00:00,49.82059043534826,50.58918218115366,49.39687863729925,50.342838287353516,615900
2024-08-14 00:00:00+00:00,50.805960342700445,51.761771987957395,50.61873659859669,51.64352798461914,656000
2024-08-15 00:00:00+00:00,53.07232476678383,54.057700261870316,52.46139301232478,52.67817306518555,1172800
2024-08-16 00:00:00+00:00,52.63875835796942,54.09711743219156,52.57963823260184,53.4763298034668,742600
2024-08-19 00:00:00+00:00,53.49603682440968,54.66863231680013,53.377789057934756,54.52082824707031,894300
2024-08-20 00:00:00+00:00,54.21536402179722,54.983955759425434,53.9394600665275,54.34346389770508,789400
2024-08-21 00:00:00+00:00,54.45184978856527,55.01351729529996,53.387646177546934,53.71281814575195,773600
2024-08-22 00:00:00+00:00,53.939455428149785,54.81643900390855,53.673403597485475,53.781795501708984,787600
2024-08-23 00:00:00+00:00,54.22521429077206,55.94962147074372,54.22521429077206,55.703277587890625,773300
2024-08-26 00:00:00+00:00,56.03830637037107,56.59997013209956,55.43722668457862,55.47664260864258,885500
2024-08-27 00:00:00+00:00,55.01351982145692,56.36348329849007,55.01351982145692,56.27479934692383,679000
2024-08-28 00:00:00+00:00,55.75254965521773,57.03353710078869,55.75254965521773,56.75762939453125,645500
2024-08-29 00:00:00+00:00,57.151780038040215,58.206131541477525,56.944852081420024,57.743003845214844,673900
2024-08-30 00:00:00+00:00,57.64446971181427,58.78750520018788,57.25031798799878,57.31929397583008,731500
2024-09-03 00:00:00+00:00,56.43245728930386,57.851396705208735,56.097429457351545,56.6689453125,972200
2024-09-04 00:00:00+00:00,56.9941174115998,57.94993282163271,55.81166609423202,55.96932601928711,925600
2024-09-05 00:00:00+00:00,56.67880262539272,57.457250219424516,55.368251327168856,55.8905029296875,610500
2024-09-06 00:00:00+00:00,56.097429118510455,57.33900063006418,54.619365826279704,54.70804977416992,789800
2024-09-09 00:00:00+00:00,55.013520355515254,55.44708425687607,51.68294984747363,53.12159729003906,2474400
2024-09-10 00:00:00+00:00,51.8997275839751,51.978559430990536,46.5589939926882,47.19948959350586,2728400
2024-09-11 00:00:00+00:00,46.77577741380529,46.982705372090486,45.1696142542145,46.08601379394531,2019000
2024-09-12 00:00:00+00:00,46.52943446923131,47.76115390131465,46.42104255778247,46.70680236816406,1622800
2024-09-13 00:00:00+00:00,47.10095255774961,48.49033199246518,46.90387668751777,47.39656448364258,1238400
2024-09-16 00:00:00+00:00,47.445834198212566,48.933749623605394,47.445834198212566,48.57901382446289,753500
2024-09-17 00:00:00+00:00,49.042142005455716,51.61397281497745,49.042142005455716,51.50558090209961,1133600
2024-09-18 00:00:00+00:00,51.80118664230692,53.298957763975004,51.003031181740994,51.63367462158203,1078700
2024-09-19 00:00:00+00:00,53.092038609072596,53.56501844803977,51.76177928799965,52.28403091430664,1284500
2024-09-20 00:00:00+00:00,52.07709963338602,52.52051941093195,51.278947792713,51.702659606933594,1340800
2024-09-23 00:00:00+00:00,51.91943866531443,52.41212646203603,49.95854333935184,50.08664321899414,1151600
2024-09-24 00:00:00+00:00,50.05707906661902,50.10634709418593,46.18455270908902,46.312652587890625,2163100
2024-09-25 00:00:00+00:00,46.55899059219015,46.81518655845998,45.42580730701766,45.829811096191406,945200
2024-09-26 00:00:00+00:00,45.94806281539236,46.33235867734945,45.4258112193525,45.91849899291992,840400
2024-09-27 00:00:00+00:00,46.55899609379241,46.74621610053885,45.48493656264801,46.046600341796875,652700
2024-09-30 00:00:00+00:00,45.544055475456005,47.0024107215625,45.09077990199537,46.8841667175293,1396300
2024-10-01 00:00:00+00:00,46.54914619349535,46.89402615878946,45.18932677807486,45.77069854736328,584500
2024-10-02 00:00:00+00:00,45.42580983742461,46.214113258278516,44.79517010786891,45.81996154785156,579900
2024-10-03 00:00:00+00:00,45.40610537807693,46.627968907452164,45.080929654977695,46.49001693725586,493000
2024-10-04 00:00:00+00:00,48.03705663910021,48.50018433672815,47.00241309403991,47.633052825927734,661600
2024-10-07 00:00:00+00:00,46.94328788407256,47.59363555908203,46.74621203369501,47.59363555908203,625000
2024-10-08 00:00:00+00:00,47.26847017449627,48.234137840838244,46.361922640252764,47.76115798950195,446400
2024-10-09 00:00:00+00:00,47.672469694092115,49.3673130674167,47.524661859477526,49.13082504272461,592400
2024-10-10 00:00:00+00:00,48.92389861102846,49.170242503815295,47.90895921668826,48.441062927246094,418400
2024-10-11 00:00:00+00:00,48.628281529097215,50.21473675428329,48.628281529097215,50.066932678222656,709800
2024-10-14 00:00:00+00:00,49.94868605947108,50.441373842196256,49.318046299008365,50.017662048339844,434900
2024-10-15 00:00:00+00:00,50.48078810858151,51.88002332018692,49.77131652191345,50.61874008178711,737200
2024-10-16 00:00:00+00:00,52.165780693821,52.50080853393918,51.09172118511062,52.353004455566406,1303300
2024-10-17 00:00:00+00:00,52.3628535404031,52.44168538478767,51.56470179001015,52.037681579589844,590800
2024-10-18 00:00:00+00:00,51.6238180767339,51.6238180767339,50.126046974952814,50.401954650878906,711900
2024-10-21 00:00:00+00:00,50.40195676457538,50.539908728869214,48.93374566121437,49.308189392089844,564900
2024-10-22 00:00:00+00:00,49.150534207969294,50.204885761233236,48.90419031685324,49.95854187011719,502300
2024-10-23 00:00:00+00:00,49.830439876927564,50.38225152278824,49.357460077150975,50.26400375366211,1016800
2024-10-24 00:00:00+00:00,49.8895636791003,50.76654729133625,48.243984604451036,49.32789993286133,1044500
2024-10-25 00:00:00+00:00,49.34760816368105,50.88479157907875,48.26369282935493,48.65784454345703,741900
2024-10-28 00:00:00+00:00,48.51003688904854,50.66800794646189,48.49032892738015,50.50049591064453,647700
2024-10-29 00:00:00+00:00,49.633365233681985,50.23444491858114,49.16038542234562,49.367313385009766,427700
2024-10-30 00:00:00+00:00,49.26878235045818,51.505585520238164,49.26878235045818,50.2245979309082,425200
2024-10-31 00:00:00+00:00,50.76654692785747,51.12128271429157,49.0027238558153,49.120967864990234,524100
2024-11-01 00:00:00+00:00,49.042141106586705,50.451228430353304,48.82535728480434,50.007808685302734,555000
2024-11-04 00:00:00+00:00,49.89941661561465,50.894648013439806,49.623512667976485,49.889564514160156,429200
2024-11-05 00:00:00+00:00,50.145763453323035,52.46139835808241,50.03737153639304,51.9884147644043,749100
2024-11-06 00:00:00+00:00,58.30466982273225,62.0885121067326,58.13715778255059,61.85202407836914,2725800
2024-11-07 00:00:00+00:00,60.81738068500951,61.950560322153834,59.01414160833586,59.36887741088867,1333200
2024-11-08 00:00:00+00:00,59.64574510894216,60.34780785155308,58.29105997127407,58.40971755981445,679200
2024-11-11 00:00:00+00:00,59.73474356703427,60.98065776703081,58.67670421016333,58.90413284301758,954500
2024-11-12 00:00:00+00:00,58.439381005916324,59.37876269753583,57.677991355168054,57.98452377319336,569700
2024-11-13 00:00:00+00:00,58.06363115337318,59.17111077737224,55.65090297173289,55.66079330444336,782700
2024-11-14 00:00:00+00:00,56.24419997346123,56.89682238385547,55.690458260498275,56.06621170043945,664200
2024-11-15 00:00:00+00:00,56.45185695184195,57.8559826006583,56.31342245373973,57.84609603881836,666600
2024-11-18 00:00:00+00:00,57.85598230798231,58.67670650266102,56.76827945234685,57.02537155151367,542200
2024-11-19 00:00:00+00:00,56.09587478787485,57.48022717518744,55.78933859255451,56.94626235961914,554200
2024-11-20 00:00:00+00:00,57.17368945914241,57.74720804699227,56.18486742937923,56.54084396362305,491300
2024-11-21 00:00:00+00:00,57.015480046641144,57.539554533386074,55.38392213258231,56.16509246826172,906200
2024-11-22 00:00:00+00:00,56.82760291731955,58.073517007656896,56.82760291731955,57.420894622802734,543000
2024-11-25 00:00:00+00:00,58.33061706426827,59.586417805949786,57.98452706766239,58.24162292480469,912500
2024-11-26 00:00:00+00:00,58.113075079771086,58.49871509398195,57.50000643595014,57.91530990600586,634700
2024-11-27 00:00:00+00:00,58.29106051284458,58.79535809786905,57.015479165,57.30223846435547,412600
2024-11-29 00:00:00+00:00,58.60748560366422,59.131560103203604,57.411011782574704,58.17240524291992,252400
2024-12-02 00:00:00+00:00,59.8138499228876,60.288484073750894,58.14273817557926,59.74462890625,591000
2024-12-03 00:00:00+00:00,60.11049606795822,61.35641024811099,59.358989163311136,60.46647262573242,718700
2024-12-04 00:00:00+00:00,60.53568906232569,61.26741529059614,59.42820561469203,60.426918029785156,486200
2024-12-05 00:00:00+00:00,60.65434547038534,61.39596201733068,59.892952029541306,61.26741409301758,421700
2024-12-06 00:00:00+00:00,61.475066498695256,62.54299614865886,60.733449943572815,62.483665466308594,600600
2024-12-09 00:00:00+00:00,62.74076430061162,64.51075302955668,62.49355877048475,63.71969985961914,1306800
2024-12-10 00:00:00+00:00,63.591143101547964,64.5404113564944,62.95829759825034,63.610923767089844,922900
2024-12-11 00:00:00+00:00,64.0756678472395,65.8159891145535,63.92734304020024,65.60833740234375,995000
2024-12-12 00:00:00+00:00,65.3710337451723,65.96432553365672,64.93594957969701,65.28203582763672,893600
2024-12-13 00:00:00+00:00,65.28202945203813,65.48968872463585,64.47119566000401,64.54041290283203,665800
2024-12-16 00:00:00+00:00,64.57996422539401,65.87532621188717,63.99656285013126,65.59844970703125,815800
2024-12-17 00:00:00+00:00,64.67885943581392,65.52923953085934,63.70981042463872,64.38220977783203,733400
2024-12-18 00:00:00+00:00,64.85683796907075,65.61823521137615,59.705079501350816,60.01161193847656,886300
2024-12-19 00:00:00+00:00,62.711092113199804,64.42175756581932,59.91272769491029,60.73344802856445,1084300
2024-12-20 00:00:00+00:00,60.051164077329396,62.463888578982896,59.329324416245235,62.0584716796875,1300100
2024-12-23 00:00:00+00:00,61.13887365537838,62.454005117062074,60.66423571708577,61.59373092651367,427300
2024-12-24 00:00:00+00:00,61.742051756340096,62.3155703959839,61.00043516704301,62.24635314941406,171500
2024-12-26 00:00:00+00:00,61.415739336044716,62.879195546159494,61.11909346962603,62.612213134765625,222700
2024-12-27 00:00:00+00:00,61.89037727679217,62.75065147384421,60.911441708241384,61.237754821777344,307100
2024-12-30 00:00:00+00:00,60.34780957178493,61.2773047293408,59.714964052121175,60.71367645263672,661600
2024-12-31 00:00:00+00:00,60.990548206857945,61.76182824762676,60.268708517307665,60.377479553222656,320100
2025-01-02 00:00:00+00:00,60.30825912154793,61.020208440014244,59.42820431929271,59.794071197509766,656200
2025-01-03 00:00:00+00:00,60.24893078223701,61.257529775669695,59.32932592857947,61.18831253051758,400500
2025-01-06 00:00:00+00:00,61.92003479382859,62.4342227048274,60.82244173112505,61.08942413330078,473100
2025-01-07 00:00:00+00:00,61.08942374619008,61.70249612006723,58.795356940613466,58.99312210083008,726000
2025-01-08 00:00:00+00:00,58.52837646904114,58.93379336342095,57.78675992283002,58.61737060546875,447500
2025-01-10 00:00:00+00:00,57.895534155338886,58.113076227984585,56.40241441942104,56.55073547363281,517800
2025-01-13 00:00:00+00:00,55.75967697234949,56.95615079425592,55.136718000358634,56.89682388305664,643900
2025-01-14 00:00:00+00:00,58.01418537852096,58.87446324106141,57.460447468350495,58.45915603637695,409400
2025-01-15 00:00:00+00:00,60.5455763065643,61.34652355989857,60.1599362937927,60.792781829833984,597000
2025-01-16 00:00:00+00:00,60.21926912704351,61.02021263691317,59.52709288276749,60.18960189819336,466800
2025-01-17 00:00:00+00:00,61.00043168553457,61.128979609852024,60.2785920324635,60.842220306396484,427200
2025-01-21 00:00:00+00:00,61.6827254752649,63.07696452654542,61.22786442907253,63.037410736083984,573100
2025-01-22 00:00:00+00:00,63.15607162532694,64.42176658162576,62.90886608015118,64.34265899658203,572200
2025-01-23 00:00:00+00:00,64.23388047997103,65.16337563580768,63.65047908240628,64.11521911621094,518600
