"('date', '')","('open', 'AISP')","('high', 'AISP')","('low', 'AISP')","('close', 'AISP')","('volume', 'AISP')"
2024-02-20 00:00:00+00:00,1.659999966621399,1.690000057220459,1.5499999523162842,1.600000023841858,84300
2024-02-21 00:00:00+00:00,1.569000005722046,1.6399999856948853,1.4700000286102295,1.5399999618530273,181200
2024-02-22 00:00:00+00:00,1.559999942779541,1.590000033378601,1.5299999713897705,1.559999942779541,54000
2024-02-23 00:00:00+00:00,1.5399999618530273,1.600000023841858,1.4270000457763672,1.4900000095367432,100000
2024-02-26 00:00:00+00:00,1.5,1.5199999809265137,1.4299999475479126,1.440000057220459,70400
2024-02-27 00:00:00+00:00,1.4900000095367432,1.6200000047683716,1.4500000476837158,1.600000023841858,207000
2024-02-28 00:00:00+00:00,1.649999976158142,1.659999966621399,1.524999976158142,1.6100000143051147,106900
2024-02-29 00:00:00+00:00,1.6100000143051147,1.6100000143051147,1.5,1.5299999713897705,87700
2024-03-01 00:00:00+00:00,1.5399999618530273,1.5700000524520874,1.4500000476837158,1.4900000095367432,114500
2024-03-04 00:00:00+00:00,1.4900000095367432,1.7000000476837158,1.4900000095367432,1.649999976158142,196500
2024-03-05 00:00:00+00:00,3.299999952316284,5.96999979019165,2.630000114440918,4.949999809265137,217603600
2024-03-06 00:00:00+00:00,8.930000305175781,9.315999984741211,6.28000020980835,6.920000076293945,67979100
2024-03-07 00:00:00+00:00,5.550000190734863,5.989999771118164,4.760000228881836,5.5,6495000
2024-03-08 00:00:00+00:00,5.619999885559082,6.960000038146973,5.519999980926514,6.800000190734863,5346600
2024-03-11 00:00:00+00:00,6.619999885559082,7.820000171661377,6.25,6.869999885559082,4204900
2024-03-12 00:00:00+00:00,7.489999771118164,7.699999809265137,6.900000095367432,7.650000095367432,2485200
2024-03-13 00:00:00+00:00,7.5,10.180000305175781,7.159999847412109,10.069999694824219,7385500
2024-03-14 00:00:00+00:00,9.069999694824219,10.050000190734863,8.050000190734863,9.930000305175781,3195900
2024-03-15 00:00:00+00:00,9.5,10.979999542236328,9.359999656677246,10.75,4738300
2024-03-18 00:00:00+00:00,10.859999656677246,13.869999885559082,10.803999900817871,13.470000267028809,5881800
2024-03-19 00:00:00+00:00,11.890000343322754,14.319000244140625,10.899999618530273,12.770000457763672,4318400
2024-03-20 00:00:00+00:00,12.670000076293945,12.994999885559082,8.600000381469727,10.3100004196167,4086800
2024-03-21 00:00:00+00:00,9.800000190734863,10.25,8.5,8.670000076293945,2400500
2024-03-22 00:00:00+00:00,8.369999885559082,9.489999771118164,7.400000095367432,9.399999618530273,2126200
2024-03-25 00:00:00+00:00,8.899999618530273,9.211999893188477,8.149999618530273,8.3100004196167,1665700
2024-03-26 00:00:00+00:00,8.239999771118164,8.729999542236328,8.039999961853027,8.670000076293945,817500
2024-03-27 00:00:00+00:00,8.359999656677246,8.359999656677246,7.650000095367432,7.650000095367432,697900
2024-03-28 00:00:00+00:00,7.460000038146973,7.89900016784668,6.5,6.590000152587891,932500
2024-04-01 00:00:00+00:00,6.570000171661377,8.260000228881836,6.150000095367432,8.100000381469727,2912100
2024-04-02 00:00:00+00:00,7.78000020980835,9.779999732971191,7.289999961853027,8.9399995803833,2696200
2024-04-03 00:00:00+00:00,9.210000038146973,11.039999961853027,9.100000381469727,10.989999771118164,3896700
2024-04-04 00:00:00+00:00,11.050000190734863,11.699999809265137,9.59000015258789,9.640000343322754,2273700
2024-04-05 00:00:00+00:00,9.729999542236328,10.319999694824219,9.402999877929688,9.789999961853027,1023100
2024-04-08 00:00:00+00:00,9.600000381469727,10.0,9.057000160217285,9.9399995803833,1094700
2024-04-09 00:00:00+00:00,9.899999618530273,9.9399995803833,8.199999809265137,8.220000267028809,1101900
2024-04-10 00:00:00+00:00,8.279999732971191,9.489999771118164,8.25,8.579999923706055,1183900
2024-04-11 00:00:00+00:00,8.619999885559082,9.0,8.399999618530273,8.640000343322754,485500
2024-04-12 00:00:00+00:00,8.5,8.789999961853027,7.900000095367432,7.960000038146973,418800
2024-04-15 00:00:00+00:00,7.889999866485596,9.260000228881836,7.809999942779541,9.0,1274200
2024-04-16 00:00:00+00:00,8.770000457763672,8.829999923706055,8.0,8.079999923706055,661800
2024-04-17 00:00:00+00:00,8.180000305175781,8.4399995803833,7.980000019073486,8.149999618530273,312300
2024-04-18 00:00:00+00:00,8.199999809265137,8.3100004196167,7.570000171661377,7.610000133514404,446700
2024-04-19 00:00:00+00:00,7.659999847412109,7.800000190734863,6.610000133514404,6.670000076293945,555700
2024-04-22 00:00:00+00:00,6.730000019073486,7.769999980926514,6.71999979019165,7.429999828338623,780400
2024-04-23 00:00:00+00:00,7.369999885559082,8.15999984741211,7.309999942779541,7.929999828338623,521800
2024-04-24 00:00:00+00:00,7.889999866485596,7.927000045776367,7.159999847412109,7.179999828338623,395600
2024-04-25 00:00:00+00:00,7.179999828338623,7.699999809265137,6.929999828338623,7.300000190734863,465600
2024-04-26 00:00:00+00:00,7.199999809265137,7.820000171661377,7.199999809265137,7.429999828338623,411500
2024-04-29 00:00:00+00:00,7.349999904632568,7.599999904632568,7.130000114440918,7.130000114440918,281400
2024-04-30 00:00:00+00:00,7.130000114440918,7.489999771118164,6.883999824523926,7.360000133514404,381300
2024-05-01 00:00:00+00:00,7.260000228881836,7.260000228881836,6.61899995803833,6.820000171661377,479800
2024-05-02 00:00:00+00:00,6.900000095367432,7.0329999923706055,6.639999866485596,6.650000095367432,216000
2024-05-03 00:00:00+00:00,6.809999942779541,6.875999927520752,5.980000019073486,6.039999961853027,537100
2024-05-06 00:00:00+00:00,6.159999847412109,6.960000038146973,6.159999847412109,6.690000057220459,430500
2024-05-07 00:00:00+00:00,6.679999828338623,6.710000038146973,6.25,6.360000133514404,278100
2024-05-08 00:00:00+00:00,6.260000228881836,6.579999923706055,6.061999797821045,6.309999942779541,253600
2024-05-09 00:00:00+00:00,5.699999809265137,5.735000133514404,4.980000019073486,5.329999923706055,1083500
2024-05-10 00:00:00+00:00,5.360000133514404,5.47599983215332,5.099999904632568,5.289999961853027,337600
2024-05-13 00:00:00+00:00,5.230000019073486,5.489999771118164,5.170000076293945,5.489999771118164,408600
2024-05-14 00:00:00+00:00,5.420000076293945,6.300000190734863,5.260000228881836,6.03000020980835,736000
2024-05-15 00:00:00+00:00,5.590000152587891,5.900000095367432,5.211999893188477,5.340000152587891,736600
2024-05-16 00:00:00+00:00,5.420000076293945,5.519999980926514,5.175000190734863,5.349999904632568,353600
2024-05-17 00:00:00+00:00,5.190000057220459,5.260000228881836,4.28000020980835,4.360000133514404,705300
2024-05-20 00:00:00+00:00,4.590000152587891,4.800000190734863,4.429999828338623,4.440000057220459,364600
2024-05-21 00:00:00+00:00,4.5,4.849999904632568,4.5,4.710000038146973,223100
2024-05-22 00:00:00+00:00,4.760000228881836,4.880000114440918,4.550000190734863,4.639999866485596,193000
2024-05-23 00:00:00+00:00,4.590000152587891,4.630000114440918,3.809999942779541,3.869999885559082,580600
2024-05-24 00:00:00+00:00,4.010000228881836,4.099999904632568,3.881999969482422,3.9800000190734863,170400
2024-05-28 00:00:00+00:00,4.0,4.0,3.6500000953674316,3.8499999046325684,348600
2024-05-29 00:00:00+00:00,3.8499999046325684,4.190000057220459,3.759999990463257,3.8299999237060547,321400
2024-05-30 00:00:00+00:00,3.9000000953674316,4.440000057220459,3.9000000953674316,4.230000019073486,403900
2024-05-31 00:00:00+00:00,4.199999809265137,4.380000114440918,4.070000171661377,4.170000076293945,177100
2024-06-03 00:00:00+00:00,4.179999828338623,4.21999979019165,3.700000047683716,3.7899999618530273,427800
2024-06-04 00:00:00+00:00,3.7200000286102295,3.809999942779541,3.509999990463257,3.569999933242798,240300
2024-06-05 00:00:00+00:00,3.5899999141693115,3.640000104904175,3.380000114440918,3.4000000953674316,266800
2024-06-06 00:00:00+00:00,3.4000000953674316,3.569999933242798,3.380000114440918,3.509999990463257,173000
2024-06-07 00:00:00+00:00,3.390000104904175,3.819999933242798,3.390000104904175,3.4700000286102295,322900
2024-06-10 00:00:00+00:00,3.390000104904175,3.4000000953674316,3.009999990463257,3.140000104904175,332700
2024-06-11 00:00:00+00:00,3.680000066757202,5.380000114440918,3.640000104904175,4.619999885559082,96582300
2024-06-12 00:00:00+00:00,4.489999771118164,4.599999904632568,4.050000190734863,4.380000114440918,3662700
2024-06-13 00:00:00+00:00,4.340000152587891,4.679999828338623,3.8299999237060547,4.019999980926514,2111700
2024-06-14 00:00:00+00:00,3.9000000953674316,3.924999952316284,3.6500000953674316,3.7699999809265137,715000
2024-06-17 00:00:00+00:00,3.6700000762939453,4.139999866485596,3.5899999141693115,4.010000228881836,763600
2024-06-18 00:00:00+00:00,4.230000019073486,4.849999904632568,3.9800000190734863,4.670000076293945,2457000
2024-06-20 00:00:00+00:00,4.619999885559082,5.5,4.28000020980835,5.269999980926514,2252200
2024-06-21 00:00:00+00:00,5.300000190734863,5.349999904632568,4.25,4.340000152587891,1418700
2024-06-24 00:00:00+00:00,4.340000152587891,4.340000152587891,3.619999885559082,3.9700000286102295,1437200
2024-06-25 00:00:00+00:00,4.150000095367432,4.480000019073486,3.8299999237060547,3.869999885559082,732900
2024-06-26 00:00:00+00:00,3.9100000858306885,3.9200000762939453,3.319999933242798,3.4100000858306885,1044400
2024-06-27 00:00:00+00:00,3.4200000762939453,3.4800000190734863,3.2699999809265137,3.3399999141693115,544600
2024-06-28 00:00:00+00:00,3.3299999237060547,3.5999999046325684,3.2899999618530273,3.5899999141693115,1258000
2024-07-01 00:00:00+00:00,3.559999942779541,3.8299999237060547,3.4200000762939453,3.7899999618530273,661100
2024-07-02 00:00:00+00:00,3.809999942779541,3.809999942779541,3.6700000762939453,3.7300000190734863,342900
2024-07-03 00:00:00+00:00,3.7899999618530273,3.819999933242798,3.619999885559082,3.7799999713897705,353000
2024-07-05 00:00:00+00:00,3.809999942779541,3.819999933242798,3.5199999809265137,3.7799999713897705,540900
2024-07-08 00:00:00+00:00,3.6500000953674316,3.940000057220459,3.5,3.9100000858306885,550400
2024-07-09 00:00:00+00:00,3.8399999141693115,4.309999942779541,3.7200000286102295,3.9600000381469727,960300
2024-07-10 00:00:00+00:00,3.9800000190734863,4.119999885559082,3.680000066757202,3.740000009536743,475600
2024-07-11 00:00:00+00:00,3.7899999618530273,3.9600000381469727,3.7200000286102295,3.799999952316284,438400
2024-07-12 00:00:00+00:00,3.809999942779541,3.9600000381469727,3.7699999809265137,3.7899999618530273,418800
2024-07-15 00:00:00+00:00,3.8399999141693115,4.026000022888184,3.8399999141693115,3.950000047683716,350200
2024-07-16 00:00:00+00:00,3.950000047683716,4.25,3.8499999046325684,4.230000019073486,340300
2024-07-17 00:00:00+00:00,4.150000095367432,4.189000129699707,3.9000000953674316,4.050000190734863,329800
2024-07-18 00:00:00+00:00,4.099999904632568,4.400000095367432,4.070000171661377,4.170000076293945,491800
2024-07-19 00:00:00+00:00,4.289999961853027,4.289999961853027,4.070000171661377,4.190000057220459,404700
2024-07-22 00:00:00+00:00,4.179999828338623,4.215000152587891,3.859999895095825,3.9200000762939453,423200
2024-07-23 00:00:00+00:00,3.809999942779541,3.8499999046325684,3.569999933242798,3.680000066757202,418500
2024-07-24 00:00:00+00:00,3.6500000953674316,3.7899999618530273,3.4700000286102295,3.619999885559082,316300
2024-07-25 00:00:00+00:00,3.5799999237060547,3.8499999046325684,3.4800000190734863,3.740000009536743,313500
2024-07-26 00:00:00+00:00,3.75,3.950000047683716,3.75,3.869999885559082,255700
2024-07-29 00:00:00+00:00,3.8399999141693115,3.859999895095825,3.5299999713897705,3.569999933242798,868400
2024-07-30 00:00:00+00:00,3.8299999237060547,3.869999885559082,3.569999933242798,3.7799999713897705,846200
2024-07-31 00:00:00+00:00,3.890000104904175,4.199999809265137,3.799999952316284,3.9800000190734863,758800
2024-08-01 00:00:00+00:00,3.940000057220459,4.03000020980835,3.6700000762939453,3.680000066757202,338600
2024-08-02 00:00:00+00:00,3.6500000953674316,3.6500000953674316,3.3299999237060547,3.380000114440918,378700
2024-08-05 00:00:00+00:00,3.0,3.309999942779541,3.0,3.1600000858306885,299100
2024-08-06 00:00:00+00:00,3.2200000286102295,3.2899999618530273,3.119999885559082,3.1700000762939453,194800
2024-08-07 00:00:00+00:00,3.190000057220459,3.369999885559082,3.069999933242798,3.0899999141693115,311300
2024-08-08 00:00:00+00:00,3.049999952316284,3.119999885559082,2.7799999713897705,3.009999990463257,266100
2024-08-09 00:00:00+00:00,3.0199999809265137,3.0899999141693115,3.015000104904175,3.0350000858306885,146900
2024-08-12 00:00:00+00:00,3.009999990463257,3.0299999713897705,2.7899999618530273,2.819999933242798,314900
2024-08-13 00:00:00+00:00,2.859999895095825,2.999000072479248,2.740000009536743,2.8299999237060547,255600
2024-08-14 00:00:00+00:00,2.8299999237060547,2.9000000953674316,2.434999942779541,2.5199999809265137,721600
2024-08-15 00:00:00+00:00,3.1649999618530273,3.2300000190734863,2.700000047683716,2.859999895095825,10848500
2024-08-16 00:00:00+00:00,2.8499999046325684,3.799999952316284,2.740000009536743,3.569999933242798,3503200
2024-08-19 00:00:00+00:00,3.609999895095825,4.119999885559082,3.4700000286102295,3.7100000381469727,1561200
2024-08-20 00:00:00+00:00,3.8499999046325684,3.8949999809265137,3.4800000190734863,3.700000047683716,1522200
2024-08-21 00:00:00+00:00,3.7100000381469727,3.880000114440918,3.630000114440918,3.825000047683716,751800
2024-08-22 00:00:00+00:00,3.8499999046325684,3.880000114440918,3.450000047683716,3.4700000286102295,853300
2024-08-23 00:00:00+00:00,3.4700000286102295,3.549999952316284,3.0999999046325684,3.390000104904175,994400
2024-08-26 00:00:00+00:00,3.3299999237060547,3.390000104904175,3.1700000762939453,3.25,408700
2024-08-27 00:00:00+00:00,3.240000009536743,3.240000009536743,3.009999990463257,3.049999952316284,416500
2024-08-28 00:00:00+00:00,3.059999942779541,3.0799999237060547,2.880000114440918,2.950000047683716,440200
2024-08-29 00:00:00+00:00,3.0199999809265137,3.069999933242798,2.640000104904175,2.6500000953674316,919200
2024-08-30 00:00:00+00:00,2.880000114440918,3.2799999713897705,2.8610000610351562,3.109999895095825,3153000
2024-09-03 00:00:00+00:00,3.0399999618530273,3.0399999618530273,2.8010001182556152,3.0,643700
2024-09-04 00:00:00+00:00,2.950000047683716,3.130000114440918,2.9000000953674316,2.9600000381469727,306500
2024-09-05 00:00:00+00:00,2.9600000381469727,3.0299999713897705,2.8499999046325684,2.880000114440918,239500
2024-09-06 00:00:00+00:00,2.859999895095825,2.884999990463257,2.700000047683716,2.755000114440918,342800
2024-09-09 00:00:00+00:00,2.759999990463257,2.869999885559082,2.7100000381469727,2.7300000190734863,284300
2024-09-10 00:00:00+00:00,2.7699999809265137,2.859999895095825,2.630000114440918,2.740000009536743,279300
2024-09-11 00:00:00+00:00,2.740000009536743,2.7899999618530273,2.6500000953674316,2.75,259700
2024-09-12 00:00:00+00:00,2.7200000286102295,2.8399999141693115,2.7039999961853027,2.759999990463257,242300
2024-09-13 00:00:00+00:00,2.759999990463257,2.8499999046325684,2.680000066757202,2.7200000286102295,347900
2024-09-16 00:00:00+00:00,2.7300000190734863,2.740000009536743,2.5899999141693115,2.619999885559082,441700
2024-09-17 00:00:00+00:00,2.700000047683716,2.759999990463257,2.549999952316284,2.5999999046325684,401700
2024-09-18 00:00:00+00:00,2.5999999046325684,2.690000057220459,2.440000057220459,2.559999942779541,479000
2024-09-19 00:00:00+00:00,2.5899999141693115,2.609999895095825,2.440000057220459,2.4800000190734863,391300
2024-09-20 00:00:00+00:00,2.4800000190734863,2.5,2.380000114440918,2.4800000190734863,762000
2024-09-23 00:00:00+00:00,2.5,2.5399999618530273,2.319999933242798,2.4000000953674316,346300
2024-09-24 00:00:00+00:00,2.4200000762939453,2.430000066757202,2.2699999809265137,2.3299999237060547,370500
2024-09-25 00:00:00+00:00,2.3299999237060547,2.359999895095825,2.2200000286102295,2.259999990463257,305600
2024-09-26 00:00:00+00:00,2.2699999809265137,2.369999885559082,2.2200000286102295,2.359999895095825,376100
2024-09-27 00:00:00+00:00,2.390000104904175,2.549999952316284,2.3499999046325684,2.4600000381469727,416200
2024-09-30 00:00:00+00:00,2.4600000381469727,2.4600000381469727,2.259999990463257,2.299999952316284,420900
2024-10-01 00:00:00+00:00,2.5,2.5299999713897705,2.0999999046325684,2.2100000381469727,1078600
2024-10-02 00:00:00+00:00,2.1700000762939453,2.2290000915527344,2.109999895095825,2.1700000762939453,348700
2024-10-03 00:00:00+00:00,2.200000047683716,2.25,2.049999952316284,2.125,417900
2024-10-04 00:00:00+00:00,2.130000114440918,2.1700000762939453,2.0399999618530273,2.1500000953674316,338700
2024-10-07 00:00:00+00:00,2.200000047683716,2.200000047683716,2.0899999141693115,2.140000104904175,409300
2024-10-08 00:00:00+00:00,2.1700000762939453,2.2300000190734863,2.0299999713897705,2.0399999618530273,716500
2024-10-09 00:00:00+00:00,2.0899999141693115,2.2300000190734863,2.0299999713897705,2.0799999237060547,551900
2024-10-10 00:00:00+00:00,2.0799999237060547,2.140000104904175,2.0199999809265137,2.109999895095825,356700
2024-10-11 00:00:00+00:00,2.1500000953674316,2.5399999618530273,2.140000104904175,2.299999952316284,1677900
2024-10-14 00:00:00+00:00,2.369999885559082,2.5,1.9900000095367432,2.1600000858306885,1365300
2024-10-15 00:00:00+00:00,2.180000066757202,2.200000047683716,2.0959999561309814,2.119999885559082,420600
2024-10-16 00:00:00+00:00,2.119999885559082,2.180000066757202,2.0999999046325684,2.180000066757202,245200
2024-10-17 00:00:00+00:00,2.1600000858306885,2.188999891281128,2.049999952316284,2.049999952316284,490700
2024-10-18 00:00:00+00:00,2.059999942779541,2.130000114440918,2.0,2.0799999237060547,630800
2024-10-21 00:00:00+00:00,2.109999895095825,2.109999895095825,2.0350000858306885,2.069999933242798,269800
2024-10-22 00:00:00+00:00,2.069999933242798,2.0799999237060547,1.9500000476837158,2.0,549800
2024-10-23 00:00:00+00:00,1.9900000095367432,2.009999990463257,1.9199999570846558,2.009999990463257,605700
2024-10-24 00:00:00+00:00,2.0,2.0199999809265137,1.9500000476837158,2.0199999809265137,168500
2024-10-25 00:00:00+00:00,1.9800000190734863,2.009999990463257,1.9600000381469727,1.9700000286102295,276400
2024-10-28 00:00:00+00:00,1.9800000190734863,2.0999999046325684,1.9700000286102295,2.0399999618530273,381100
2024-10-29 00:00:00+00:00,2.0399999618530273,2.25,2.0399999618530273,2.2200000286102295,698600
2024-10-30 00:00:00+00:00,2.190000057220459,2.2200000286102295,2.0399999618530273,2.069999933242798,433200
2024-10-31 00:00:00+00:00,2.049999952316284,2.0999999046325684,1.899999976158142,1.899999976158142,476200
2024-11-01 00:00:00+00:00,1.9500000476837158,1.9759999513626099,1.899999976158142,1.940000057220459,288400
2024-11-04 00:00:00+00:00,1.909999966621399,2.0399999618530273,1.9040000438690186,2.0199999809265137,280900
2024-11-05 00:00:00+00:00,2.0199999809265137,2.119999885559082,2.0199999809265137,2.119999885559082,323900
2024-11-06 00:00:00+00:00,2.2300000190734863,2.359999895095825,2.180000066757202,2.299999952316284,802600
2024-11-07 00:00:00+00:00,2.25,2.390000104904175,2.0799999237060547,2.3499999046325684,533600
2024-11-08 00:00:00+00:00,2.3399999141693115,2.759999990463257,2.2200000286102295,2.75,1288200
2024-11-11 00:00:00+00:00,3.0999999046325684,3.3499999046325684,2.950000047683716,3.180000066757202,2643600
2024-11-12 00:00:00+00:00,3.130000114440918,3.5,3.049999952316284,3.069999933242798,2463000
2024-11-13 00:00:00+00:00,3.4000000953674316,4.400000095367432,3.130000114440918,3.740000009536743,6258800
2024-11-14 00:00:00+00:00,3.9200000762939453,4.150000095367432,3.3399999141693115,3.694999933242798,2395200
2024-11-15 00:00:00+00:00,3.3499999046325684,3.4079999923706055,2.5999999046325684,2.8499999046325684,2426100
2024-11-18 00:00:00+00:00,2.9000000953674316,2.9200000762939453,2.5,2.6600000858306885,1476100
2024-11-19 00:00:00+00:00,2.5899999141693115,2.805000066757202,2.5399999618530273,2.7200000286102295,1285700
2024-11-20 00:00:00+00:00,2.690000057220459,2.7699999809265137,2.549999952316284,2.559999942779541,790500
2024-11-21 00:00:00+00:00,2.549999952316284,2.640000104904175,2.25,2.440000057220459,1601200
2024-11-22 00:00:00+00:00,2.3499999046325684,2.549999952316284,2.2880001068115234,2.440000057220459,746400
2024-11-25 00:00:00+00:00,2.5,2.880000114440918,2.4700000286102295,2.7300000190734863,1818800
2024-11-26 00:00:00+00:00,2.6700000762939453,2.6700000762939453,2.5199999809265137,2.5299999713897705,908100
2024-11-27 00:00:00+00:00,2.569999933242798,2.6449999809265137,2.4800000190734863,2.5999999046325684,657700
2024-11-29 00:00:00+00:00,2.6600000858306885,3.2300000190734863,2.6500000953674316,3.119999885559082,2926300
2024-12-02 00:00:00+00:00,3.680000066757202,3.940000057220459,3.1700000762939453,3.2300000190734863,3947700
2024-12-03 00:00:00+00:00,3.240000009536743,3.309999942779541,2.9700000286102295,3.0,1196300
2024-12-04 00:00:00+00:00,3.059999942779541,3.3299999237060547,2.9049999713897705,2.9800000190734863,1566000
2024-12-05 00:00:00+00:00,3.005000114440918,3.0510001182556152,2.8299999237060547,2.9000000953674316,1086600
2024-12-06 00:00:00+00:00,3.119999885559082,3.546999931335449,3.0,3.4100000858306885,3090700
2024-12-09 00:00:00+00:00,3.8499999046325684,3.950000047683716,3.312000036239624,3.359999895095825,2725000
2024-12-10 00:00:00+00:00,3.319999933242798,3.7850000858306885,3.1600000858306885,3.549999952316284,2470600
2024-12-11 00:00:00+00:00,3.7200000286102295,3.819999933242798,3.328000068664551,3.5,2195700
2024-12-12 00:00:00+00:00,3.430000066757202,3.4549999237060547,2.890000104904175,2.950000047683716,2089500
2024-12-13 00:00:00+00:00,2.9200000762939453,3.190000057220459,2.8499999046325684,3.1700000762939453,1174200
2024-12-16 00:00:00+00:00,3.190000057220459,3.2049999237060547,2.9100000858306885,3.0,1520600
2024-12-17 00:00:00+00:00,3.069999933242798,3.200000047683716,2.9600000381469727,3.1600000858306885,1255100
2024-12-18 00:00:00+00:00,3.200000047683716,4.400000095367432,3.1700000762939453,3.609999895095825,8080500
2024-12-19 00:00:00+00:00,4.059999942779541,5.449999809265137,3.9100000858306885,4.21999979019165,14237600
2024-12-20 00:00:00+00:00,4.210000038146973,4.889999866485596,4.210000038146973,4.369999885559082,6012600
2024-12-23 00:00:00+00:00,4.71999979019165,5.880000114440918,4.670000076293945,5.710000038146973,6834400
2024-12-24 00:00:00+00:00,5.789999961853027,6.159999847412109,5.0,5.539999961853027,4750400
2024-12-26 00:00:00+00:00,5.800000190734863,6.21999979019165,5.420000076293945,5.760000228881836,5798400
2024-12-27 00:00:00+00:00,6.159999847412109,6.539999961853027,5.175000190734863,5.610000133514404,5556800
2024-12-30 00:00:00+00:00,5.449999809265137,7.199999809265137,5.320000171661377,6.889999866485596,6927500
2024-12-31 00:00:00+00:00,7.5,7.659999847412109,5.989999771118164,6.260000228881836,5795200
2025-01-02 00:00:00+00:00,6.25,6.349999904632568,5.400000095367432,5.96999979019165,3526300
2025-01-03 00:00:00+00:00,5.800000190734863,6.179999828338623,5.429999828338623,5.889999866485596,3144100
2025-01-06 00:00:00+00:00,6.0,6.409999847412109,5.25,5.329999923706055,4465000
2025-01-07 00:00:00+00:00,5.400000095367432,5.550000190734863,4.760000228881836,4.889999866485596,3306200
2025-01-08 00:00:00+00:00,4.639999866485596,4.704999923706055,4.239999771118164,4.550000190734863,2804400
2025-01-10 00:00:00+00:00,4.539999961853027,4.809999942779541,4.400000095367432,4.619999885559082,1525200
2025-01-13 00:00:00+00:00,4.139999866485596,4.400000095367432,3.859999895095825,4.170000076293945,1789700
2025-01-14 00:00:00+00:00,4.440000057220459,4.929999828338623,4.440000057220459,4.690000057220459,1868400
2025-01-15 00:00:00+00:00,4.849999904632568,5.170000076293945,4.639999866485596,5.130000114440918,2281700
2025-01-16 00:00:00+00:00,5.230000019073486,5.5929999351501465,5.090000152587891,5.340000152587891,1778600
2025-01-17 00:00:00+00:00,5.360000133514404,5.440000057220459,4.795000076293945,5.070000171661377,1762100
