"('date', '')","('open', 'ADTN')","('high', 'ADTN')","('low', 'ADTN')","('close', 'ADTN')","('volume', 'ADTN')"
2024-02-15 00:00:00+00:00,6.480000019073486,6.639999866485596,6.389999866485596,6.570000171661377,749300
2024-02-16 00:00:00+00:00,6.46999979019165,6.579999923706055,6.460000038146973,6.46999979019165,530100
2024-02-20 00:00:00+00:00,6.340000152587891,6.409999847412109,6.239999771118164,6.360000133514404,553900
2024-02-21 00:00:00+00:00,6.309999942779541,6.329999923706055,6.010000228881836,6.139999866485596,660400
2024-02-22 00:00:00+00:00,6.130000114440918,6.25,6.059999942779541,6.170000076293945,614000
2024-02-23 00:00:00+00:00,6.159999847412109,6.179999828338623,6.050000190734863,6.110000133514404,711300
2024-02-26 00:00:00+00:00,6.050000190734863,6.329999923706055,6.050000190734863,6.309999942779541,1002400
2024-02-27 00:00:00+00:00,6.130000114440918,6.610000133514404,5.78000020980835,6.239999771118164,1191300
2024-02-28 00:00:00+00:00,6.130000114440918,6.130000114440918,5.900000095367432,5.909999847412109,1046100
2024-02-29 00:00:00+00:00,6.070000171661377,6.090000152587891,5.659999847412109,5.690000057220459,1947100
2024-03-01 00:00:00+00:00,5.630000114440918,5.840000152587891,5.429999828338623,5.809999942779541,1443200
2024-03-04 00:00:00+00:00,5.840000152587891,6.150000095367432,5.75,6.050000190734863,1038600
2024-03-05 00:00:00+00:00,5.980000019073486,6.190000057220459,5.760000228881836,6.010000228881836,817400
2024-03-06 00:00:00+00:00,6.090000152587891,6.289999961853027,6.0,6.199999809265137,491100
2024-03-07 00:00:00+00:00,6.239999771118164,6.349999904632568,6.170000076293945,6.309999942779541,630000
2024-03-08 00:00:00+00:00,6.360000133514404,6.489999771118164,6.099999904632568,6.110000133514404,549700
2024-03-11 00:00:00+00:00,6.059999942779541,6.179999828338623,6.039999961853027,6.079999923706055,463100
2024-03-12 00:00:00+00:00,6.099999904632568,6.170000076293945,5.869999885559082,5.889999866485596,578900
2024-03-13 00:00:00+00:00,5.840000152587891,5.849999904632568,5.539999961853027,5.550000190734863,963000
2024-03-14 00:00:00+00:00,5.5,5.619999885559082,5.349999904632568,5.440000057220459,954700
2024-03-15 00:00:00+00:00,5.449999809265137,5.610000133514404,5.429999828338623,5.570000171661377,1918700
2024-03-18 00:00:00+00:00,5.46999979019165,5.579999923706055,5.320000171661377,5.329999923706055,1157300
2024-03-19 00:00:00+00:00,5.300000190734863,5.420000076293945,5.210000038146973,5.409999847412109,913200
2024-03-20 00:00:00+00:00,5.369999885559082,5.46999979019165,5.260000228881836,5.449999809265137,694400
2024-03-21 00:00:00+00:00,5.5,5.579999923706055,5.409999847412109,5.460000038146973,772700
2024-03-22 00:00:00+00:00,5.460000038146973,5.480000019073486,5.269999980926514,5.329999923706055,622100
2024-03-25 00:00:00+00:00,5.320000171661377,5.380000114440918,5.25,5.309999942779541,480200
2024-03-26 00:00:00+00:00,5.349999904632568,5.349999904632568,5.190000057220459,5.199999809265137,595700
2024-03-27 00:00:00+00:00,5.28000020980835,5.349999904632568,5.25,5.320000171661377,465300
2024-03-28 00:00:00+00:00,5.320000171661377,5.489999771118164,5.320000171661377,5.440000057220459,662500
2024-04-01 00:00:00+00:00,5.46999979019165,5.699999809265137,5.400000095367432,5.5,610200
2024-04-02 00:00:00+00:00,5.449999809265137,5.460000038146973,5.199999809265137,5.21999979019165,633800
2024-04-03 00:00:00+00:00,5.21999979019165,5.349999904632568,5.150000095367432,5.340000152587891,591700
2024-04-04 00:00:00+00:00,5.380000114440918,5.559999942779541,5.119999885559082,5.130000114440918,815600
2024-04-05 00:00:00+00:00,5.119999885559082,5.150000095367432,5.019999980926514,5.03000020980835,678700
2024-04-08 00:00:00+00:00,5.079999923706055,5.090000152587891,4.989999771118164,5.050000190734863,652900
2024-04-09 00:00:00+00:00,5.079999923706055,5.260000228881836,5.050000190734863,5.130000114440918,644000
2024-04-10 00:00:00+00:00,5.0,5.050000190734863,4.860000133514404,4.940000057220459,995800
2024-04-11 00:00:00+00:00,4.949999809265137,5.03000020980835,4.880000114440918,4.949999809265137,583300
2024-04-12 00:00:00+00:00,4.909999847412109,4.929999828338623,4.699999809265137,4.71999979019165,800100
2024-04-15 00:00:00+00:00,4.739999771118164,4.820000171661377,4.610000133514404,4.679999828338623,1095600
2024-04-16 00:00:00+00:00,4.619999885559082,4.730000019073486,4.610000133514404,4.630000114440918,728100
2024-04-17 00:00:00+00:00,4.650000095367432,4.820000171661377,4.639999866485596,4.650000095367432,577300
2024-04-18 00:00:00+00:00,4.630000114440918,4.789999961853027,4.599999904632568,4.730000019073486,529600
2024-04-19 00:00:00+00:00,4.690000057220459,4.820000171661377,4.639999866485596,4.690000057220459,666500
2024-04-22 00:00:00+00:00,4.699999809265137,4.769999980926514,4.679999828338623,4.739999771118164,440300
2024-04-23 00:00:00+00:00,4.710000038146973,4.860000133514404,4.670000076293945,4.78000020980835,575600
2024-04-24 00:00:00+00:00,4.75,4.809999942779541,4.710000038146973,4.75,478600
2024-04-25 00:00:00+00:00,4.71999979019165,4.71999979019165,4.53000020980835,4.570000171661377,483600
2024-04-26 00:00:00+00:00,4.599999904632568,4.599999904632568,4.429999828338623,4.429999828338623,532400
2024-04-29 00:00:00+00:00,4.460000038146973,4.590000152587891,4.460000038146973,4.539999961853027,431900
2024-04-30 00:00:00+00:00,4.46999979019165,4.5,4.349999904632568,4.380000114440918,620000
2024-05-01 00:00:00+00:00,4.360000133514404,4.650000095367432,4.340000152587891,4.53000020980835,524500
2024-05-02 00:00:00+00:00,4.539999961853027,4.619999885559082,4.539999961853027,4.619999885559082,482900
2024-05-03 00:00:00+00:00,4.679999828338623,4.929999828338623,4.639999866485596,4.739999771118164,514400
2024-05-06 00:00:00+00:00,4.710000038146973,4.809999942779541,4.670000076293945,4.710000038146973,733400
2024-05-07 00:00:00+00:00,5.090000152587891,5.730000019073486,4.760000228881836,5.389999866485596,2913500
2024-05-08 00:00:00+00:00,5.400000095367432,5.710000038146973,5.380000114440918,5.46999979019165,1096300
2024-05-09 00:00:00+00:00,5.449999809265137,5.489999771118164,5.340000152587891,5.369999885559082,754400
2024-05-10 00:00:00+00:00,5.409999847412109,5.5,5.260000228881836,5.460000038146973,715300
2024-05-13 00:00:00+00:00,5.519999980926514,5.659999847412109,5.5,5.539999961853027,903200
2024-05-14 00:00:00+00:00,5.590000152587891,5.849999904632568,5.590000152587891,5.829999923706055,709400
2024-05-15 00:00:00+00:00,5.849999904632568,5.869999885559082,5.340000152587891,5.380000114440918,1182500
2024-05-16 00:00:00+00:00,5.400000095367432,5.510000228881836,5.320000171661377,5.369999885559082,586100
2024-05-17 00:00:00+00:00,5.380000114440918,5.389999866485596,5.150000095367432,5.269999980926514,737100
2024-05-20 00:00:00+00:00,5.25,5.449999809265137,5.210000038146973,5.269999980926514,606100
2024-05-21 00:00:00+00:00,5.260000228881836,5.349999904632568,5.190000057220459,5.340000152587891,426700
2024-05-22 00:00:00+00:00,5.349999904632568,5.409999847412109,5.300000190734863,5.329999923706055,565700
2024-05-23 00:00:00+00:00,5.320000171661377,5.320000171661377,5.119999885559082,5.21999979019165,785700
2024-05-24 00:00:00+00:00,5.230000019073486,5.309999942779541,5.170000076293945,5.269999980926514,530800
2024-05-28 00:00:00+00:00,5.329999923706055,5.710000038146973,5.25,5.659999847412109,865200
2024-05-29 00:00:00+00:00,5.539999961853027,5.610000133514404,5.389999866485596,5.550000190734863,792700
2024-05-30 00:00:00+00:00,5.639999866485596,5.639999866485596,5.440000057220459,5.570000171661377,653000
2024-05-31 00:00:00+00:00,5.610000133514404,5.659999847412109,5.480000019073486,5.550000190734863,2494900
2024-06-03 00:00:00+00:00,5.570000171661377,5.630000114440918,5.369999885559082,5.599999904632568,696600
2024-06-04 00:00:00+00:00,5.570000171661377,5.570000171661377,5.349999904632568,5.409999847412109,806200
2024-06-05 00:00:00+00:00,5.480000019073486,5.630000114440918,5.329999923706055,5.349999904632568,665200
2024-06-06 00:00:00+00:00,5.28000020980835,5.409999847412109,5.25,5.320000171661377,1369300
2024-06-07 00:00:00+00:00,5.269999980926514,5.389999866485596,5.25,5.340000152587891,1530700
2024-06-10 00:00:00+00:00,5.170000076293945,5.170000076293945,4.639999866485596,5.039999961853027,4664200
2024-06-11 00:00:00+00:00,5.0,5.119999885559082,4.909999847412109,5.119999885559082,1638900
2024-06-12 00:00:00+00:00,5.28000020980835,5.440000057220459,5.199999809265137,5.21999979019165,1264300
2024-06-13 00:00:00+00:00,5.230000019073486,5.25,5.039999961853027,5.070000171661377,1723200
2024-06-14 00:00:00+00:00,5.0,5.039999961853027,4.889999866485596,5.03000020980835,1186700
2024-06-17 00:00:00+00:00,5.0,5.059999942779541,4.71999979019165,4.929999828338623,1511800
2024-06-18 00:00:00+00:00,4.960000038146973,5.0,4.849999904632568,4.96999979019165,1236400
2024-06-20 00:00:00+00:00,4.96999979019165,5.210000038146973,4.920000076293945,5.199999809265137,1548900
2024-06-21 00:00:00+00:00,5.210000038146973,5.690000057220459,5.210000038146973,5.289999961853027,15358700
2024-06-24 00:00:00+00:00,5.349999904632568,5.46999979019165,5.059999942779541,5.130000114440918,1486900
2024-06-25 00:00:00+00:00,5.099999904632568,5.150000095367432,4.869999885559082,4.920000076293945,1895900
2024-06-26 00:00:00+00:00,4.889999866485596,4.96999979019165,4.820000171661377,4.820000171661377,1440000
2024-06-27 00:00:00+00:00,4.860000133514404,5.0,4.769999980926514,4.989999771118164,1002000
2024-06-28 00:00:00+00:00,5.050000190734863,5.400000095367432,5.050000190734863,5.260000228881836,2458200
2024-07-01 00:00:00+00:00,5.28000020980835,5.349999904632568,5.099999904632568,5.119999885559082,1212300
2024-07-02 00:00:00+00:00,5.119999885559082,5.139999866485596,5.019999980926514,5.130000114440918,571600
2024-07-03 00:00:00+00:00,5.130000114440918,5.150000095367432,5.070000171661377,5.119999885559082,443800
2024-07-05 00:00:00+00:00,5.170000076293945,5.210000038146973,5.079999923706055,5.190000057220459,573100
2024-07-08 00:00:00+00:00,5.260000228881836,5.400000095367432,5.210000038146973,5.230000019073486,548200
2024-07-09 00:00:00+00:00,5.190000057220459,5.239999771118164,5.110000133514404,5.199999809265137,549400
2024-07-10 00:00:00+00:00,5.230000019073486,5.269999980926514,5.099999904632568,5.239999771118164,404400
2024-07-11 00:00:00+00:00,5.289999961853027,5.510000228881836,5.289999961853027,5.5,640800
2024-07-12 00:00:00+00:00,5.550000190734863,5.849999904632568,5.5,5.78000020980835,668700
2024-07-15 00:00:00+00:00,5.809999942779541,5.940000057220459,5.690000057220459,5.900000095367432,634500
2024-07-16 00:00:00+00:00,6.010000228881836,6.230000019073486,5.980000019073486,6.230000019073486,1311100
2024-07-17 00:00:00+00:00,6.159999847412109,6.440000057220459,6.090000152587891,6.349999904632568,900700
2024-07-18 00:00:00+00:00,6.320000171661377,6.489999771118164,6.199999809265137,6.199999809265137,963500
2024-07-19 00:00:00+00:00,6.199999809265137,6.28000020980835,6.079999923706055,6.230000019073486,490900
2024-07-22 00:00:00+00:00,6.21999979019165,6.269999980926514,5.929999828338623,6.170000076293945,675400
2024-07-23 00:00:00+00:00,6.090000152587891,6.150000095367432,5.989999771118164,6.090000152587891,544600
2024-07-24 00:00:00+00:00,6.039999961853027,6.179999828338623,5.96999979019165,6.130000114440918,487400
2024-07-25 00:00:00+00:00,6.150000095367432,6.320000171661377,6.099999904632568,6.130000114440918,700800
2024-07-26 00:00:00+00:00,6.260000228881836,6.53000020980835,6.130000114440918,6.480000019073486,884800
2024-07-29 00:00:00+00:00,6.480000019073486,6.510000228881836,6.320000171661377,6.440000057220459,552400
2024-07-30 00:00:00+00:00,6.5,6.769999980926514,6.449999809265137,6.730000019073486,891800
2024-07-31 00:00:00+00:00,6.760000228881836,6.920000076293945,6.590000152587891,6.769999980926514,931600
2024-08-01 00:00:00+00:00,6.760000228881836,6.800000190734863,6.320000171661377,6.420000076293945,615800
2024-08-02 00:00:00+00:00,6.21999979019165,6.239999771118164,5.920000076293945,6.079999923706055,776900
2024-08-05 00:00:00+00:00,5.78000020980835,5.880000114440918,5.610000133514404,5.760000228881836,807800
2024-08-06 00:00:00+00:00,5.320000171661377,5.489999771118164,4.619999885559082,4.679999828338623,2329900
2024-08-07 00:00:00+00:00,4.730000019073486,4.96999979019165,4.630000114440918,4.699999809265137,1227300
2024-08-08 00:00:00+00:00,4.769999980926514,4.929999828338623,4.730000019073486,4.900000095367432,835200
2024-08-09 00:00:00+00:00,4.889999866485596,4.920000076293945,4.71999979019165,4.78000020980835,649900
2024-08-12 00:00:00+00:00,4.829999923706055,4.829999923706055,4.670000076293945,4.710000038146973,382900
2024-08-13 00:00:00+00:00,4.71999979019165,4.909999847412109,4.710000038146973,4.869999885559082,503400
2024-08-14 00:00:00+00:00,4.860000133514404,4.869999885559082,4.71999979019165,4.75,415400
2024-08-15 00:00:00+00:00,4.940000057220459,5.170000076293945,4.900000095367432,5.150000095367432,595000
2024-08-16 00:00:00+00:00,5.159999847412109,5.389999866485596,5.159999847412109,5.320000171661377,509100
2024-08-19 00:00:00+00:00,5.369999885559082,5.539999961853027,5.320000171661377,5.429999828338623,615900
2024-08-20 00:00:00+00:00,5.429999828338623,5.449999809265137,5.329999923706055,5.420000076293945,299300
2024-08-21 00:00:00+00:00,5.409999847412109,5.489999771118164,5.329999923706055,5.440000057220459,317700
2024-08-22 00:00:00+00:00,5.389999866485596,5.409999847412109,5.28000020980835,5.289999961853027,294000
2024-08-23 00:00:00+00:00,5.360000133514404,5.599999904632568,5.340000152587891,5.590000152587891,425900
2024-08-26 00:00:00+00:00,5.53000020980835,5.599999904632568,5.449999809265137,5.510000228881836,396900
2024-08-27 00:00:00+00:00,5.480000019073486,5.480000019073486,5.349999904632568,5.349999904632568,235400
2024-08-28 00:00:00+00:00,5.329999923706055,5.440000057220459,5.309999942779541,5.389999866485596,252900
2024-08-29 00:00:00+00:00,5.429999828338623,5.869999885559082,5.360000133514404,5.730000019073486,499500
2024-08-30 00:00:00+00:00,5.730000019073486,5.730000019073486,5.519999980926514,5.579999923706055,461800
2024-09-03 00:00:00+00:00,5.559999942779541,5.610000133514404,5.389999866485596,5.389999866485596,307200
2024-09-04 00:00:00+00:00,5.380000114440918,5.400000095367432,5.199999809265137,5.210000038146973,586000
2024-09-05 00:00:00+00:00,5.21999979019165,5.269999980926514,5.090000152587891,5.190000057220459,390300
2024-09-06 00:00:00+00:00,5.199999809265137,5.210000038146973,5.019999980926514,5.050000190734863,412900
2024-09-09 00:00:00+00:00,5.03000020980835,5.170000076293945,5.0,5.03000020980835,272900
2024-09-10 00:00:00+00:00,5.019999980926514,5.019999980926514,4.929999828338623,4.989999771118164,356100
2024-09-11 00:00:00+00:00,5.0,5.190000057220459,4.96999979019165,5.179999828338623,420800
2024-09-12 00:00:00+00:00,5.199999809265137,5.340000152587891,5.119999885559082,5.25,300000
2024-09-13 00:00:00+00:00,5.360000133514404,5.46999979019165,5.349999904632568,5.440000057220459,578500
2024-09-16 00:00:00+00:00,5.460000038146973,5.46999979019165,5.260000228881836,5.429999828338623,322700
2024-09-17 00:00:00+00:00,5.429999828338623,5.900000095367432,5.420000076293945,5.599999904632568,758300
2024-09-18 00:00:00+00:00,5.610000133514404,5.829999923706055,5.489999771118164,5.5,629100
2024-09-19 00:00:00+00:00,5.690000057220459,5.900000095367432,5.579999923706055,5.840000152587891,643400
2024-09-20 00:00:00+00:00,5.650000095367432,5.880000114440918,5.650000095367432,5.739999771118164,1220300
2024-09-23 00:00:00+00:00,5.789999961853027,5.929999828338623,5.599999904632568,5.619999885559082,265000
2024-09-24 00:00:00+00:00,5.630000114440918,6.050000190734863,5.630000114440918,6.019999980926514,549300
2024-09-25 00:00:00+00:00,6.010000228881836,6.010000228881836,5.75,5.789999961853027,476200
2024-09-26 00:00:00+00:00,5.920000076293945,6.050000190734863,5.889999866485596,5.920000076293945,447900
2024-09-27 00:00:00+00:00,6.03000020980835,6.090000152587891,5.869999885559082,5.909999847412109,283000
2024-09-30 00:00:00+00:00,5.849999904632568,5.949999809265137,5.840000152587891,5.929999828338623,268600
2024-10-01 00:00:00+00:00,5.889999866485596,5.900000095367432,5.699999809265137,5.860000133514404,529500
2024-10-02 00:00:00+00:00,5.820000171661377,5.96999979019165,5.809999942779541,5.949999809265137,185900
2024-10-03 00:00:00+00:00,5.889999866485596,5.909999847412109,5.730000019073486,5.849999904632568,325200
2024-10-04 00:00:00+00:00,5.980000019073486,6.099999904632568,5.809999942779541,5.880000114440918,377000
2024-10-07 00:00:00+00:00,5.829999923706055,5.920000076293945,5.670000076293945,5.78000020980835,232800
2024-10-08 00:00:00+00:00,5.809999942779541,5.829999923706055,5.690000057220459,5.800000190734863,953400
2024-10-09 00:00:00+00:00,5.78000020980835,5.920000076293945,5.730000019073486,5.840000152587891,526200
2024-10-10 00:00:00+00:00,5.800000190734863,5.820000171661377,5.679999828338623,5.75,317200
2024-10-11 00:00:00+00:00,5.760000228881836,5.929999828338623,5.760000228881836,5.909999847412109,264700
2024-10-14 00:00:00+00:00,5.929999828338623,5.96999979019165,5.829999923706055,5.949999809265137,282000
2024-10-15 00:00:00+00:00,6.010000228881836,6.199999809265137,5.920000076293945,6.119999885559082,671900
2024-10-16 00:00:00+00:00,6.150000095367432,6.269999980926514,6.130000114440918,6.159999847412109,439300
2024-10-17 00:00:00+00:00,6.179999828338623,6.329999923706055,6.150000095367432,6.309999942779541,414100
2024-10-18 00:00:00+00:00,6.329999923706055,6.489999771118164,6.289999961853027,6.320000171661377,428800
2024-10-21 00:00:00+00:00,6.320000171661377,6.360000133514404,6.21999979019165,6.260000228881836,309000
2024-10-22 00:00:00+00:00,6.239999771118164,6.369999885559082,6.170000076293945,6.289999961853027,387700
2024-10-23 00:00:00+00:00,6.230000019073486,6.300000190734863,6.050000190734863,6.110000133514404,278900
2024-10-24 00:00:00+00:00,6.199999809265137,6.289999961853027,6.079999923706055,6.179999828338623,294600
2024-10-25 00:00:00+00:00,6.230000019073486,6.420000076293945,6.21999979019165,6.289999961853027,327900
2024-10-28 00:00:00+00:00,6.360000133514404,6.449999809265137,6.329999923706055,6.360000133514404,250700
2024-10-29 00:00:00+00:00,6.380000114440918,6.460000038146973,6.340000152587891,6.449999809265137,650000
2024-10-30 00:00:00+00:00,6.420000076293945,6.489999771118164,6.360000133514404,6.380000114440918,349000
2024-10-31 00:00:00+00:00,6.409999847412109,6.409999847412109,6.070000171661377,6.079999923706055,287300
2024-11-01 00:00:00+00:00,6.159999847412109,6.380000114440918,6.139999866485596,6.179999828338623,413600
2024-11-04 00:00:00+00:00,6.179999828338623,6.400000095367432,6.179999828338623,6.199999809265137,334800
2024-11-05 00:00:00+00:00,6.170000076293945,6.380000114440918,6.019999980926514,6.190000057220459,581100
2024-11-06 00:00:00+00:00,6.489999771118164,6.610000133514404,6.269999980926514,6.329999923706055,1289700
2024-11-07 00:00:00+00:00,6.25,7.579999923706055,6.190000057220459,7.550000190734863,1982700
2024-11-08 00:00:00+00:00,7.800000190734863,8.15999984741211,7.730000019073486,8.079999923706055,1834000
2024-11-11 00:00:00+00:00,8.149999618530273,8.260000228881836,7.980000019073486,8.170000076293945,1000200
2024-11-12 00:00:00+00:00,7.920000076293945,8.199999809265137,7.889999866485596,8.069999694824219,1040200
2024-11-13 00:00:00+00:00,8.100000381469727,8.289999961853027,7.980000019073486,7.989999771118164,837200
2024-11-14 00:00:00+00:00,8.069999694824219,8.100000381469727,7.889999866485596,7.96999979019165,794000
2024-11-15 00:00:00+00:00,8.010000228881836,8.020000457763672,7.630000114440918,7.75,540300
2024-11-18 00:00:00+00:00,7.75,7.909999847412109,7.630000114440918,7.730000019073486,686000
2024-11-19 00:00:00+00:00,7.610000133514404,7.920000076293945,7.579999923706055,7.920000076293945,465000
2024-11-20 00:00:00+00:00,7.889999866485596,7.929999828338623,7.610000133514404,7.730000019073486,756600
2024-11-21 00:00:00+00:00,7.849999904632568,8.229999542236328,7.78000020980835,8.15999984741211,904900
2024-11-22 00:00:00+00:00,8.229999542236328,8.720000267028809,8.15999984741211,8.619999885559082,1253200
2024-11-25 00:00:00+00:00,8.6899995803833,9.050000190734863,8.619999885559082,8.680000305175781,748100
2024-11-26 00:00:00+00:00,8.619999885559082,8.720000267028809,8.350000381469727,8.569999694824219,822500
2024-11-27 00:00:00+00:00,8.630000114440918,8.670000076293945,8.270000457763672,8.390000343322754,590700
2024-11-29 00:00:00+00:00,8.539999961853027,8.539999961853027,8.369999885559082,8.5,195400
2024-12-02 00:00:00+00:00,8.579999923706055,8.649999618530273,8.279999732971191,8.649999618530273,482500
2024-12-03 00:00:00+00:00,8.640000343322754,8.770000457763672,8.520000457763672,8.630000114440918,481600
2024-12-04 00:00:00+00:00,8.670000076293945,8.829999923706055,8.59000015258789,8.770000457763672,476300
2024-12-05 00:00:00+00:00,8.770000457763672,8.819999694824219,8.390000343322754,8.399999618530273,441400
2024-12-06 00:00:00+00:00,8.470000267028809,8.529999732971191,8.279999732971191,8.430000305175781,316500
2024-12-09 00:00:00+00:00,8.539999961853027,8.739999771118164,8.479999542236328,8.579999923706055,510000
2024-12-10 00:00:00+00:00,8.600000381469727,8.720000267028809,8.329999923706055,8.5600004196167,470600
2024-12-11 00:00:00+00:00,8.630000114440918,8.819999694824219,8.420000076293945,8.670000076293945,451900
2024-12-12 00:00:00+00:00,8.899999618530273,9.210000038146973,8.729999542236328,8.859999656677246,775500
2024-12-13 00:00:00+00:00,8.649999618530273,8.800000190734863,8.470000267028809,8.539999961853027,641700
2024-12-16 00:00:00+00:00,8.489999771118164,8.789999961853027,8.300000190734863,8.609999656677246,811000
2024-12-17 00:00:00+00:00,8.529999732971191,8.579999923706055,8.319999694824219,8.399999618530273,375400
2024-12-18 00:00:00+00:00,8.460000038146973,8.869999885559082,8.029999732971191,8.119999885559082,919000
2024-12-19 00:00:00+00:00,8.149999618530273,8.550000190734863,8.119999885559082,8.390000343322754,522600
2024-12-20 00:00:00+00:00,8.319999694824219,8.539999961853027,8.0600004196167,8.1899995803833,1199000
2024-12-23 00:00:00+00:00,8.210000038146973,8.4399995803833,8.210000038146973,8.279999732971191,737100
2024-12-24 00:00:00+00:00,8.3100004196167,8.4399995803833,8.210000038146973,8.399999618530273,178700
2024-12-26 00:00:00+00:00,8.350000381469727,8.510000228881836,8.289999961853027,8.489999771118164,256600
2024-12-27 00:00:00+00:00,8.399999618530273,8.399999618530273,8.140000343322754,8.210000038146973,277000
2024-12-30 00:00:00+00:00,8.109999656677246,8.420000076293945,8.109999656677246,8.300000190734863,589800
2024-12-31 00:00:00+00:00,8.399999618530273,8.4399995803833,8.239999771118164,8.329999923706055,781700
2025-01-02 00:00:00+00:00,8.420000076293945,8.729999542236328,8.34000015258789,8.699999809265137,870200
2025-01-03 00:00:00+00:00,8.760000228881836,9.109999656677246,8.649999618530273,9.039999961853027,877600
2025-01-06 00:00:00+00:00,9.300000190734863,9.880000114440918,9.25,9.670000076293945,1466200
2025-01-07 00:00:00+00:00,9.760000228881836,9.850000381469727,9.420000076293945,9.640000343322754,965400
2025-01-08 00:00:00+00:00,9.75,10.710000038146973,9.75,10.489999771118164,1896700
2025-01-10 00:00:00+00:00,10.220000267028809,10.319999694824219,9.869999885559082,10.170000076293945,1037000
2025-01-13 00:00:00+00:00,9.920000076293945,10.039999961853027,9.59000015258789,10.010000228881836,695500
2025-01-14 00:00:00+00:00,10.09000015258789,10.34000015258789,9.819999694824219,9.9399995803833,1160300
2025-01-15 00:00:00+00:00,10.270000457763672,10.40999984741211,10.09000015258789,10.130000114440918,914100
2025-01-16 00:00:00+00:00,10.260000228881836,10.300000190734863,9.970000267028809,10.130000114440918,868500
2025-01-17 00:00:00+00:00,10.199999809265137,10.3100004196167,9.90999984741211,10.1899995803833,943900
2025-01-21 00:00:00+00:00,10.399999618530273,10.880000114440918,10.319999694824219,10.460000038146973,1933800
2025-01-22 00:00:00+00:00,10.739999771118164,11.229999542236328,10.380000114440918,10.479999542236328,1625400
2025-01-23 00:00:00+00:00,10.390000343322754,10.550000190734863,10.300000190734863,10.34000015258789,1054400
2025-01-24 00:00:00+00:00,10.359999656677246,10.4399995803833,10.100000381469727,10.3100004196167,972400
2025-01-27 00:00:00+00:00,10.09000015258789,10.220000267028809,9.300000190734863,9.489999771118164,1027000
2025-01-28 00:00:00+00:00,9.670000076293945,9.710000038146973,9.4399995803833,9.630000114440918,602000
