"('date', '')","('open', 'CNP')","('high', 'CNP')","('low', 'CNP')","('close', 'CNP')","('volume', 'CNP')"
1970-03-12 00:00:00+00:00,0.37984657287597656,0.3831591974008646,0.37984657287597656,0.37984657287597656,18861
1970-03-13 00:00:00+00:00,0.37984657287597656,0.37984657287597656,0.3732213238262005,0.37984657287597656,20285
1970-03-16 00:00:00+00:00,0.3787425862671202,0.3787425862671202,0.36770050834255785,0.3710131347179413,15302
1970-03-17 00:00:00+00:00,0.3710131347179413,0.37322153231476546,0.3710131347179413,0.3710131347179413,14591
1970-03-18 00:00:00+00:00,0.3710131624040178,0.37542998790740967,0.3710131624040178,0.37542998790740967,13523
1970-03-19 00:00:00+00:00,0.3754299721298477,0.37984679744762107,0.37322154448088696,0.3776383697986603,14947
1970-03-20 00:00:00+00:00,0.3776383856690309,0.37874261452999086,0.37542998790740967,0.37542998790740967,36299
1970-03-23 00:00:00+00:00,0.37542991982130464,0.37874254584312445,0.37322149248004344,0.3787425458431244,8897
1970-03-24 00:00:00+00:00,0.37874237469439065,0.3809507710575625,0.37874237469439065,0.37984657287597656,10320
1970-03-25 00:00:00+00:00,0.3820550877545951,0.39088873590778594,0.3820550877545951,0.3886803388595581,60498
1970-03-26 00:00:00+00:00,0.38868049475097205,0.39088889268494104,0.38868049475097205,0.38978469371795654,100000
1970-03-30 00:00:00+00:00,0.3897846114239175,0.3930972376056379,0.38868041269005915,0.3908888101577759,29537
1970-03-31 00:00:00+00:00,0.39088843887328595,0.3930968642234802,0.38868004350320856,0.3930968642234802,29893
1970-04-01 00:00:00+00:00,0.3930970506754243,0.3953054470929779,0.3930970506754243,0.39420124888420105,18505
1970-04-02 00:00:00+00:00,0.39420136146026746,0.39420136146026746,0.3886803388595581,0.3886803388595581,16726
1970-04-03 00:00:00+00:00,0.38868006270926714,0.38868006270926714,0.38426324177074467,0.38757583498954773,22776
1970-04-06 00:00:00+00:00,0.38536767666152927,0.38536767666152927,0.3765340293483514,0.3831592798233032,49466
1970-04-07 00:00:00+00:00,0.3831592950357737,0.38757608888758455,0.3798466696667775,0.3809508681297302,13879
1970-04-08 00:00:00+00:00,0.382054940284865,0.3875759607545107,0.382054940284865,0.38426336646080017,18505
1970-04-09 00:00:00+00:00,0.384263381026876,0.38868020356604444,0.38205495476722723,0.3820549547672272,29537
1970-04-10 00:00:00+00:00,0.38205495476722723,0.3875759754461554,0.3809507566274674,0.3820549547672272,16726
1970-04-13 00:00:00+00:00,0.38205496923914833,0.3842633955824505,0.37984657287597656,0.37984657287597656,16370
1970-04-14 00:00:00+00:00,0.37984657287597656,0.37984657287597656,0.3765339483510885,0.37984657287597656,15658
1970-04-15 00:00:00+00:00,0.37984657287597656,0.37984657287597656,0.3743255519879167,0.37984657287597656,8897
1970-04-16 00:00:00+00:00,0.3754299598917368,0.3754299598917368,0.3710131347179413,0.3710131347179413,13523
1970-04-17 00:00:00+00:00,0.36659624654321915,0.36659624654321915,0.3555542004964205,0.356658399105072,22064
1970-04-20 00:00:00+00:00,0.3566582874795053,0.3621793087749562,0.35334566271018175,0.35776248574256897,9253
1970-04-21 00:00:00+00:00,0.35776248574256897,0.36770033007040703,0.35776248574256897,0.35776248574256897,16726
1970-04-22 00:00:00+00:00,0.3544497709310158,0.3544497709310158,0.34892875103809073,0.3533455729484558,55516
1970-04-23 00:00:00+00:00,0.3533457732989756,0.356658399105072,0.3533457732989756,0.356658399105072,73665
1970-04-24 00:00:00+00:00,0.3555544018745423,0.3555544018745423,0.35334597342629254,0.35555440187454224,3559
1970-04-27 00:00:00+00:00,0.3555544018745423,0.3577628003426331,0.3555544018745423,0.35555440187454224,13879
1970-04-28 00:00:00+00:00,0.3555539988937008,0.3566581968762608,0.3533455729484558,0.3533455729484558,27758
1970-04-29 00:00:00+00:00,0.3533455729484558,0.3566581968762608,0.34672035507297067,0.3533455729484558,56584
1970-04-30 00:00:00+00:00,0.3533455729484558,0.35776239485882083,0.3533455729484558,0.3533455729484558,35231
1970-05-01 00:00:00+00:00,0.353345653811919,0.353345653811919,0.3423036114990877,0.3434078097343445,46619
1970-05-04 00:00:00+00:00,0.34230358093499585,0.34230358093499585,0.3356783621348855,0.3389909565448761,84698
1970-05-05 00:00:00+00:00,0.3389910310167531,0.3411994577553717,0.33567843587902885,0.33678263425827026,46619
1970-05-06 00:00:00+00:00,0.33678294289477184,0.34009554106824574,0.33347031474113464,0.33347031474113464,27758
1970-05-07 00:00:00+00:00,0.33347017265563006,0.3389911972391762,0.327949148072084,0.3345743715763092,18861
1970-05-08 00:00:00+00:00,0.33457426763102416,0.3356784961887928,0.33126167189814154,0.33236587047576904,7117
1970-05-11 00:00:00+00:00,0.33503723144531256,0.338376482091347,0.33503723144531256,0.3350372314453125,6762
1970-05-12 00:00:00+00:00,0.33503733754320336,0.3372634851981221,0.333924263715744,0.333924263715744,9609
1970-05-13 00:00:00+00:00,0.33392412037070507,0.3350371937203507,0.32947179675102234,0.32947179675102234,16370
1970-05-14 00:00:00+00:00,0.3294719381847932,0.333924263715744,0.3250196126538424,0.333924263715744,5694
1970-05-15 00:00:00+00:00,0.33392412037070507,0.33726334041964184,0.32947179675102234,0.32947179675102234,27758
1970-05-18 00:00:00+00:00,0.3316981411227767,0.33615046739578247,0.3316981411227767,0.33615046739578247,3203
1970-05-19 00:00:00+00:00,0.33615026706999623,0.33726334041964184,0.32947179675102234,0.32947179675102234,34164
1970-05-20 00:00:00+00:00,0.32501942418940305,0.32501942418940305,0.3205671012401581,0.3205671012401581,27758
1970-05-21 00:00:00+00:00,0.3205671012401581,0.3227932476042326,0.3138886017057427,0.3205671012401581,41637
1970-05-22 00:00:00+00:00,0.3205671012401581,0.3205671012401581,0.3172278514729504,0.3205671012401581,16726
1970-05-25 00:00:00+00:00,0.32056710630666146,0.32056710630666146,0.31611478328704834,0.31611478328704834,17082
1970-05-26 00:00:00+00:00,0.31611478328704834,0.31611478328704834,0.3116624602674352,0.31611478328704834,13879
1970-05-27 00:00:00+00:00,0.31611482589197404,0.32947179675102234,0.31166250227229125,0.32947179675102234,25267
1970-05-28 00:00:00+00:00,0.3294717307045005,0.33281095008405104,0.3216801583766937,0.3216801583766937,10676
1970-05-29 00:00:00+00:00,0.3216802612400757,0.3294718360593866,0.3183410105716418,0.3227933347225189,24555
1970-06-01 00:00:00+00:00,0.3227930488861515,0.3283584415912628,0.318340728677847,0.3283584415912628,14591
1970-06-02 00:00:00+00:00,0.32835872901357593,0.3294718327057933,0.32279333143690403,0.325019508600235,23843
1970-06-03 00:00:00+00:00,0.32501947313133955,0.32947179675102234,0.32279329621094793,0.32947179675102234,40925
1970-06-04 00:00:00+00:00,0.33392415797033564,0.3450549531623122,0.33392415797033564,0.3350372314453125,20996
1970-06-05 00:00:00+00:00,0.3350371937203507,0.33726334041964184,0.32056714951165677,0.32947179675102234,34164
1970-06-08 00:00:00+00:00,0.3272456720454369,0.3272456720454369,0.32390645146369934,0.32390645146369934,10676
1970-06-09 00:00:00+00:00,0.3227933410069684,0.3227933410069684,0.3183410167694092,0.3183410167694092,19573
1970-06-10 00:00:00+00:00,0.3205671012401581,0.3227932476042326,0.3205671012401581,0.3205671012401581,20996
1970-06-11 00:00:00+00:00,0.31945403310703224,0.31945403310703224,0.31611478328704834,0.31611478328704834,8185
1970-06-12 00:00:00+00:00,0.3172278514729504,0.3205671012401581,0.3172278514729504,0.3205671012401581,39146
1970-06-15 00:00:00+00:00,0.31611485215581303,0.31611485215581303,0.30275788018702454,0.3094363510608673,23132
1970-06-16 00:00:00+00:00,0.309436383908354,0.31277563481029713,0.30721023678779596,0.307210236787796,12100
1970-06-17 00:00:00+00:00,0.3072100815956439,0.3138885498046875,0.3038708323805766,0.3138885498046875,25979
1970-06-18 00:00:00+00:00,0.3138887618453599,0.3227934122868201,0.31166261434555054,0.31166261434555054,22776
1970-06-19 00:00:00+00:00,0.31166261434555054,0.31945419103710604,0.31166261434555054,0.31166261434555054,24199
1970-06-22 00:00:00+00:00,0.31166244930997855,0.31834091849404783,0.30943627276789193,0.31277552247047424,19217
1970-06-23 00:00:00+00:00,0.31277568809545525,0.3150018658163759,0.31166261434555054,0.31166261434555054,18505
1970-06-24 00:00:00+00:00,0.31277552852370544,0.3205671012401581,0.31277552852370544,0.3205671012401581,28114
1970-06-25 00:00:00+00:00,0.3205671012401581,0.32501942418940305,0.3205671012401581,0.3205671012401581,9253
1970-06-26 00:00:00+00:00,0.3205671939987411,0.3205671939987411,0.3183410167694092,0.3183410167694092,5694
1970-06-29 00:00:00+00:00,0.31834092465498764,0.3205671012401581,0.31834092465498764,0.3205671012401581,21352
1970-06-30 00:00:00+00:00,0.32056729677854245,0.32390654858261386,0.317228044974471,0.31945422291755676,28826
1970-07-01 00:00:00+00:00,0.31945416641047725,0.32724571228027344,0.31722798886117193,0.32724571228027344,32384
1970-07-02 00:00:00+00:00,0.3272460072913686,0.3406029939651489,0.32613293262383763,0.3406029939651489,10320
1970-07-06 00:00:00+00:00,0.34060275927230765,0.3417158331728734,0.33392428564779786,0.33837661147117615,21708
1970-07-07 00:00:00+00:00,0.3383764759436679,0.3428287697626854,0.3383764759436679,0.33948954939842224,6762
1970-07-08 00:00:00+00:00,0.34060261407547676,0.3461680114269256,0.34060261407547676,0.34616801142692566,8897
1970-07-09 00:00:00+00:00,0.3528465139790931,0.3595249847860159,0.3528465139790931,0.3561857342720032,65480
1970-07-10 00:00:00+00:00,0.35618565860936824,0.3606379816085676,0.35618565860936824,0.35729873180389404,19573
1970-07-13 00:00:00+00:00,0.35729924394794116,0.35952542374904095,0.35507309436798096,0.35507309436798096,30961
1970-07-14 00:00:00+00:00,0.35618565860936824,0.35841183521951603,0.35618565860936824,0.35729873180389404,7117
1970-07-15 00:00:00+00:00,0.3572991016052679,0.35841220617294317,0.3528468042190768,0.3584122061729431,27046
1970-07-16 00:00:00+00:00,0.35841220617294317,0.3606383548660387,0.35841220617294317,0.3584122061729431,20285
1970-07-17 00:00:00+00:00,0.3584121082680479,0.3584121082680479,0.3450551290947236,0.347281277179718,16370
1970-07-20 00:00:00+00:00,0.351733624501461,0.35952520370483404,0.351733624501461,0.359525203704834,47331
1970-07-21 00:00:00+00:00,0.3584119113550459,0.3584119113550459,0.35507266084103317,0.3561857342720032,34875
1970-07-22 00:00:00+00:00,0.3561857342720032,0.3584119113550459,0.3561857342720032,0.3561857342720032,17794
1970-07-23 00:00:00+00:00,0.3584119488019895,0.3728819955797408,0.3584119488019895,0.37176889181137085,65480
1970-07-24 00:00:00+00:00,0.37176889484869297,0.3773343230726944,0.3673166006232615,0.3695427477359772,25623
1970-07-27 00:00:00+00:00,0.3662033239999269,0.3662033239999269,0.3650902509689331,0.3650902509689331,9609
1970-07-28 00:00:00+00:00,0.3650902509689331,0.37065564634499376,0.3650902509689331,0.3650902509689331,102847
1970-07-29 00:00:00+00:00,0.3650904666068793,0.3684297178932561,0.3606381416320801,0.3606381416320801,26690
1970-07-30 00:00:00+00:00,0.3606380582169859,0.3606380582169859,0.3561857342720032,0.3561857342720032,34520
1970-07-31 00:00:00+00:00,0.3561858130055133,0.36286431550979614,0.3528465919744812,0.36286431550979614,21708
1970-08-03 00:00:00+00:00,0.36286431550979614,0.36397738918680683,0.3606381379346654,0.36286431550979614,4270
1970-08-04 00:00:00+00:00,0.36063820375531314,0.36063820375531314,0.35062047839164734,0.35062047839164734,13523
1970-08-05 00:00:00+00:00,0.3506206253048538,0.35841220617294317,0.3506206253048538,0.3584122061729431,8541
1970-08-06 00:00:00+00:00,0.3584119113550459,0.3584119113550459,0.35395958741006317,0.3561857342720032,18505
1970-08-07 00:00:00+00:00,0.3561860272587201,0.35841220617294317,0.3539598785656246,0.3584122061729431,28470
1970-08-10 00:00:00+00:00,0.3611033271743616,0.3611033271743616,0.3577390012893209,0.35886043310165405,34164
1970-08-11 00:00:00+00:00,0.3588607621787664,0.3588607621787664,0.3554964636566885,0.35773932933807373,13167
1970-08-12 00:00:00+00:00,0.3588606393367996,0.36222496715530017,0.3588606393367996,0.36110353469848633,9253
1970-08-13 00:00:00+00:00,0.36110356164667834,0.36446785926818853,0.3599820986581138,0.3644678592681885,13879
1970-08-14 00:00:00+00:00,0.36334639961211407,0.36334639961211407,0.3588606393367996,0.36110353469848633,12811
1970-08-17 00:00:00+00:00,0.36446770815163326,0.3700749294253918,0.36446770815163326,0.3678320348262787,11388
1970-08-18 00:00:00+00:00,0.3678321557456885,0.3678321557456885,0.3611035306325097,0.36558929085731506,26335
1970-08-19 00:00:00+00:00,0.36558899300982134,0.36895328760147095,0.36558899300982134,0.36895328760147095,8897
1970-08-20 00:00:00+00:00,0.3723178789052376,0.3812893984617092,0.3723178789052376,0.37456074357032776,19573
1970-08-21 00:00:00+00:00,0.37456074357032776,0.37792507101601847,0.37456074357032776,0.37456074357032776,22776
1970-08-24 00:00:00+00:00,0.38128915355302595,0.38577491044998174,0.38128915355302595,0.3857749104499817,26690
1970-08-25 00:00:00+00:00,0.3846534508213041,0.3846534508213041,0.36895328760147095,0.36895328760147095,25623
1970-08-26 00:00:00+00:00,0.36895337573480724,0.37456056517500164,0.36446761809304357,0.37231770157814026,8185
1970-08-27 00:00:00+00:00,0.3723178789052376,0.3756822063509283,0.3711964465726925,0.37456074357032776,10676
1970-08-28 00:00:00+00:00,0.374560682200599,0.3790464412438676,0.37119638575418545,0.37680357694625854,12100
1970-08-31 00:00:00+00:00,0.376803459219904,0.380167785063237,0.37231770157814026,0.37231770157814026,6762
1970-09-01 00:00:00+00:00,0.3723178789052376,0.3756822063509283,0.3678321191270018,0.37456074357032776,16726
1970-09-02 00:00:00+00:00,0.3745603559116641,0.37568181753158575,0.37007463122407347,0.3756818175315857,6762
1970-09-03 00:00:00+00:00,0.3756820274214733,0.380167785063237,0.37231770157814026,0.37231770157814026,30249
1970-09-04 00:00:00+00:00,0.37231761211099956,0.3768033686748454,0.36783185554715375,0.3711961805820465,17438
1970-09-08 00:00:00+00:00,0.3678317659173473,0.3678317659173473,0.35886025497574964,0.36334601044654846,42705
1970-09-09 00:00:00+00:00,0.36334648842550765,0.36334648842550765,0.35998215978465864,0.3622250556945801,6406
1970-09-10 00:00:00+00:00,0.36222496307669644,0.36558929085731506,0.35886063529607776,0.36558929085731506,54093
1970-09-11 00:00:00+00:00,0.3655891706752141,0.37343922565198867,0.363346276076101,0.3678320348262787,15302
1970-09-14 00:00:00+00:00,0.3678317659173473,0.3700746588767599,0.36334601044654846,0.36334601044654846,335231
1970-09-15 00:00:00+00:00,0.36334601044654846,0.365588903405961,0.36334601044654846,0.36334601044654846,8897
1970-09-16 00:00:00+00:00,0.36334601044654846,0.365588903405961,0.35886025497574964,0.36334601044654846,16370
1970-09-17 00:00:00+00:00,0.36334639961211407,0.3644678320689279,0.3566177744231719,0.36110353469848633,372598
1970-09-18 00:00:00+00:00,0.3633463955208831,0.3667107233015018,0.3633463955208831,0.36558929085731506,14591
1970-09-21 00:00:00+00:00,0.3633461907990278,0.3633461907990278,0.35886043310165405,0.35886043310165405,51601
1970-09-22 00:00:00+00:00,0.3588607621787664,0.3588607621787664,0.3554964636566885,0.35773932933807373,7829
1970-09-23 00:00:00+00:00,0.3577393293380738,0.36110365830822094,0.35437500036792663,0.35773932933807373,16014
1970-09-24 00:00:00+00:00,0.3577391491507016,0.36334634097798296,0.3532533895992657,0.3599820137023926,13523
1970-09-25 00:00:00+00:00,0.363346276076101,0.3678320348262787,0.363346276076101,0.3678320348262787,45196
1970-09-28 00:00:00+00:00,0.36783218733775985,0.36783218733775985,0.36446785926818853,0.3644678592681885,3915
1970-09-29 00:00:00+00:00,0.36446753103123775,0.37119618111060443,0.36110323643958814,0.36895328760147095,16014
1970-09-30 00:00:00+00:00,0.3678320054207114,0.3678320054207114,0.3667105734348297,0.3667105734348297,4982
1970-10-01 00:00:00+00:00,0.3667104534899656,0.3700747787952423,0.3667104534899656,0.3700747787952423,24199
1970-10-02 00:00:00+00:00,0.37007474958005454,0.3723176126411543,0.36895328760147095,0.36895328760147095,10676
1970-10-05 00:00:00+00:00,0.3689534049723537,0.37343916296958923,0.3689534049723537,0.37343916296958923,66192
1970-10-06 00:00:00+00:00,0.37231761211099956,0.37231761211099956,0.37119618058204656,0.3711961805820465,30961
1970-10-07 00:00:00+00:00,0.3700749294253918,0.3700749294253918,0.363346276076101,0.3678320348262787,49466
1970-10-08 00:00:00+00:00,0.36783218733775985,0.3700750828668278,0.36446785926818853,0.3644678592681885,19929
1970-10-09 00:00:00+00:00,0.36446767901502014,0.3711963318264027,0.3633462470291384,0.3667105734348297,24555
1970-10-12 00:00:00+00:00,0.3667104245403712,0.36895328760147095,0.36558899300982134,0.36895328760147095,45196
1970-10-13 00:00:00+00:00,0.3678320348262787,0.3678320348262787,0.3655891706752141,0.3678320348262787,22420
1970-10-14 00:00:00+00:00,0.3667105734348297,0.3667105734348297,0.3633462470291384,0.3667105734348297,37367
1970-10-15 00:00:00+00:00,0.365588903405961,0.365588903405961,0.3611031479351622,0.36334601044654846,16014
1970-10-16 00:00:00+00:00,0.36446770815163326,0.3700749294253918,0.36446770815163326,0.3678320348262787,15302
1970-10-19 00:00:00+00:00,0.3667106682535734,0.3667106682535734,0.3599820137023926,0.3599820137023926,6406
1970-10-20 00:00:00+00:00,0.3633461281846889,0.3711962104143225,0.3633461281846889,0.3700747787952423,9964
1970-10-21 00:00:00+00:00,0.3700747787952423,0.374560505271563,0.3700747787952423,0.3700747787952423,33808
1970-10-22 00:00:00+00:00,0.37007514570720573,0.37007514570720573,0.3622250556945801,0.3622250556945801,4982
1970-10-23 00:00:00+00:00,0.3622245791908553,0.365588903405961,0.3599816862314428,0.36334601044654846,13879
1970-10-26 00:00:00+00:00,0.36334601044654846,0.365588903405961,0.35886025497574964,0.36334601044654846,9964
1970-10-27 00:00:00+00:00,0.3633463955208831,0.36558929085731506,0.3633463955208831,0.36558929085731506,41993
1970-10-28 00:00:00+00:00,0.36110347642629204,0.36110347642629204,0.35661771687485616,0.3599820137023926,8897
1970-10-29 00:00:00+00:00,0.35886031363737114,0.35886031363737114,0.3498888012292322,0.3521316945552826,20996
1970-10-30 00:00:00+00:00,0.35213181177961406,0.35886043310165405,0.34876748589457335,0.35886043310165405,17794
1970-11-02 00:00:00+00:00,0.35886043310165405,0.3622247589866947,0.35886043310165405,0.35886043310165405,10320
1970-11-03 00:00:00+00:00,0.3588605814265471,0.36334634097798296,0.35661771687485616,0.3599820137023926,6050
1970-11-04 00:00:00+00:00,0.36110356164667834,0.36783218733775985,0.36110356164667834,0.3644678592681885,507829
1970-11-05 00:00:00+00:00,0.3644678279650698,0.3678321557456885,0.3599820677402645,0.36558929085731506,70463
1970-11-06 00:00:00+00:00,0.3705599501278518,0.3773384738306365,0.3705599501278518,0.3750789761543274,13167
1970-11-09 00:00:00+00:00,0.375079092611762,0.37620884180068975,0.3683005668043286,0.3762088418006897,19217
1970-11-10 00:00:00+00:00,0.3762088327550725,0.3795981109142303,0.3762088327550725,0.37959811091423035,7473
1970-11-11 00:00:00+00:00,0.3841170163843392,0.39767409404648546,0.3841170163843392,0.3931550681591034,30961
1970-11-12 00:00:00+00:00,0.39315530353501055,0.39428505301475525,0.3897660244219017,0.39428505301475525,19929
1970-11-13 00:00:00+00:00,0.39089549032416876,0.39089549032416876,0.3829872190291839,0.3886359930038452,33808
1970-11-16 00:00:00+00:00,0.38976600766181946,0.392025537198023,0.38976600766181946,0.38976600766181946,4270
1970-11-17 00:00:00+00:00,0.38976579107510273,0.39428481696248485,0.3886360422717213,0.3931550681591034,28114
1970-11-18 00:00:00+00:00,0.3897660135984496,0.3897660135984496,0.3773386776447296,0.3773386776447296,37011
1970-11-19 00:00:00+00:00,0.37959819733929057,0.386376724527042,0.37959819733929057,0.38072794675827026,15658
1970-11-20 00:00:00+00:00,0.38185748810372,0.3931550681591034,0.38185748810372,0.3931550681591034,14591
1970-11-23 00:00:00+00:00,0.3954148590564728,0.3976743890130505,0.3954148590564728,0.3954148590564728,37011
1970-11-24 00:00:00+00:00,0.3954147072742451,0.39767423636348953,0.393155208858868,0.3965444564819336,31673
1970-11-25 00:00:00+00:00,0.3965443145692477,0.39767409404648546,0.392025319355722,0.3931550681591034,9253
1970-11-27 00:00:00+00:00,0.3931552319171174,0.3988040089607238,0.39202548264316994,0.3988040089607239,14235
1970-11-30 00:00:00+00:00,0.3976743519306183,0.3976743519306183,0.3931553231127333,0.3976743519306183,14591
1970-12-01 00:00:00+00:00,0.3976741252579852,0.4055823981761933,0.3942848479079767,0.40558239817619324,36655
1970-12-02 00:00:00+00:00,0.405582669608145,0.40897194922639335,0.40219342066377595,0.404452919960022,46263
1970-12-03 00:00:00+00:00,0.40897188960500386,0.4202694457869944,0.40897188960500386,0.41462066769599915,25267
1970-12-04 00:00:00+00:00,0.414620565973332,0.414620565973332,0.4044527617693263,0.4078420400619507,16370
1970-12-07 00:00:00+00:00,0.40784195318350414,0.414620477650925,0.40558242457845667,0.40671220421791077,28470
1970-12-08 00:00:00+00:00,0.40558262935650974,0.40558262935650974,0.39541482218473767,0.3976743519306183,17438
1970-12-09 00:00:00+00:00,0.3988037632481881,0.40219303965568537,0.3988037632481881,0.4021930396556854,15302
1970-12-10 00:00:00+00:00,0.40332295105076577,0.4089717268943786,0.40332295105076577,0.40897172689437866,11032
1970-12-11 00:00:00+00:00,0.41123168799622634,0.415750719894177,0.41123168799622634,0.41349121928215027,76868
1970-12-14 00:00:00+00:00,0.41010156304793677,0.41010156304793677,0.3976742596867764,0.3988040089607239,16014
1970-12-15 00:00:00+00:00,0.4010636403417736,0.404452919960022,0.4010636403417736,0.404452919960022,10320
1970-12-16 00:00:00+00:00,0.4044525368114501,0.4044525368114501,0.3988037632481881,0.4021930396556854,7473
1970-12-17 00:00:00+00:00,0.40219338074850325,0.4044528798205076,0.3976743519306183,0.3976743519306183,11032
1970-12-18 00:00:00+00:00,0.39993373427044965,0.4134908167670797,0.39993373427044965,0.4078420400619507,56940
1970-12-21 00:00:00+00:00,0.40784204006195063,0.408971789268203,0.4021932633568216,0.4078420400619507,56228
1970-12-22 00:00:00+00:00,0.40784204006195063,0.414620565973332,0.40784204006195063,0.4078420400619507,22064
1970-12-23 00:00:00+00:00,0.40784204006195063,0.4134908167670797,0.4067122908556983,0.4078420400619507,17794
