"('date', '')","('open', 'BLFY')","('high', 'BLFY')","('low', 'BLFY')","('close', 'BLFY')","('volume', 'BLFY')"
2024-01-31 00:00:00+00:00,9.9399995803833,10.039999961853027,9.539999961853027,9.539999961853027,72000
2024-02-01 00:00:00+00:00,9.539999961853027,9.630000114440918,9.220000267028809,9.489999771118164,88200
2024-02-02 00:00:00+00:00,9.3100004196167,9.510000228881836,9.3100004196167,9.40999984741211,46900
2024-02-05 00:00:00+00:00,9.300000190734863,9.380000114440918,9.09000015258789,9.09000015258789,50800
2024-02-06 00:00:00+00:00,9.039999961853027,9.270000457763672,8.989999771118164,9.140000343322754,49900
2024-02-07 00:00:00+00:00,9.140000343322754,9.149999618530273,8.6899995803833,8.970000267028809,82000
2024-02-08 00:00:00+00:00,9.041000366210938,9.057000160217285,8.819999694824219,8.829999923706055,70800
2024-02-09 00:00:00+00:00,8.873000144958496,9.09000015258789,8.770000457763672,8.989999771118164,125900
2024-02-12 00:00:00+00:00,8.9399995803833,9.65999984741211,8.9399995803833,9.539999961853027,79400
2024-02-13 00:00:00+00:00,9.260000228881836,9.404999732971191,8.890000343322754,8.9399995803833,66900
2024-02-14 00:00:00+00:00,9.069999694824219,9.105999946594238,8.899999618530273,9.050000190734863,46600
2024-02-15 00:00:00+00:00,9.149999618530273,9.630000114440918,9.149999618530273,9.569999694824219,47400
2024-02-16 00:00:00+00:00,9.470000267028809,9.579999923706055,9.243000030517578,9.399999618530273,48000
2024-02-20 00:00:00+00:00,9.260000228881836,9.510000228881836,9.260000228881836,9.300000190734863,40400
2024-02-21 00:00:00+00:00,9.28499984741211,9.420000076293945,9.1899995803833,9.390000343322754,31200
2024-02-22 00:00:00+00:00,9.329999923706055,9.329999923706055,9.140000343322754,9.180000305175781,34500
2024-02-23 00:00:00+00:00,9.15999984741211,9.324999809265137,9.15999984741211,9.180000305175781,19800
2024-02-26 00:00:00+00:00,9.109999656677246,9.270000457763672,9.109999656677246,9.140000343322754,20200
2024-02-27 00:00:00+00:00,9.140000343322754,9.220000267028809,9.0,9.010000228881836,33200
2024-02-28 00:00:00+00:00,9.130000114440918,9.430000305175781,9.100000381469727,9.270000457763672,59500
2024-02-29 00:00:00+00:00,9.420000076293945,9.579999923706055,9.3100004196167,9.420000076293945,34700
2024-03-01 00:00:00+00:00,9.140000343322754,9.1899995803833,8.939000129699707,8.989999771118164,33700
2024-03-04 00:00:00+00:00,8.949999809265137,9.154999732971191,8.859999656677246,8.899999618530273,26300
2024-03-05 00:00:00+00:00,8.869999885559082,9.135000228881836,8.869999885559082,9.050000190734863,39100
2024-03-06 00:00:00+00:00,9.079999923706055,9.09000015258789,8.890000343322754,8.979999542236328,28500
2024-03-07 00:00:00+00:00,9.079999923706055,9.130000114440918,8.934000015258789,8.989999771118164,23200
2024-03-08 00:00:00+00:00,9.140000343322754,9.225000381469727,8.857999801635742,9.069999694824219,36900
2024-03-11 00:00:00+00:00,9.010000228881836,9.09000015258789,8.90999984741211,8.930000305175781,32500
2024-03-12 00:00:00+00:00,8.970000267028809,9.0600004196167,8.850000381469727,8.989999771118164,49600
2024-03-13 00:00:00+00:00,8.949999809265137,9.15999984741211,8.899999618530273,8.979999542236328,29900
2024-03-14 00:00:00+00:00,8.930000305175781,8.930000305175781,8.630000114440918,8.75,59100
2024-03-15 00:00:00+00:00,8.65999984741211,9.010000228881836,8.65999984741211,9.0,172900
2024-03-18 00:00:00+00:00,8.970000267028809,9.039999961853027,8.829999923706055,8.880000114440918,47000
2024-03-19 00:00:00+00:00,8.90999984741211,9.170000076293945,8.850000381469727,9.029999732971191,40700
2024-03-20 00:00:00+00:00,8.979999542236328,9.460000038146973,8.979999542236328,9.34000015258789,36700
2024-03-21 00:00:00+00:00,9.350000381469727,9.479999542236328,9.069999694824219,9.260000228881836,69600
2024-03-22 00:00:00+00:00,9.270000457763672,9.329999923706055,9.079999923706055,9.130000114440918,62700
2024-03-25 00:00:00+00:00,9.069999694824219,9.1899995803833,9.069999694824219,9.100000381469727,25900
2024-03-26 00:00:00+00:00,9.170000076293945,9.170000076293945,9.0,9.0,31500
2024-03-27 00:00:00+00:00,9.079999923706055,9.289999961853027,9.079999923706055,9.270000457763672,36800
2024-03-28 00:00:00+00:00,9.3149995803833,9.4399995803833,9.239999771118164,9.359999656677246,35000
2024-04-01 00:00:00+00:00,9.3100004196167,9.369999885559082,9.204999923706055,9.289999961853027,51300
2024-04-02 00:00:00+00:00,9.210000038146973,9.210000038146973,8.850000381469727,8.970000267028809,40200
2024-04-03 00:00:00+00:00,8.869999885559082,8.994999885559082,8.819999694824219,8.920000076293945,35300
2024-04-04 00:00:00+00:00,8.979999542236328,9.100000381469727,8.90999984741211,8.920000076293945,59700
2024-04-05 00:00:00+00:00,8.920000076293945,8.949999809265137,8.829999923706055,8.84000015258789,24700
2024-04-08 00:00:00+00:00,8.920000076293945,9.020000457763672,8.8100004196167,8.859999656677246,80500
2024-04-09 00:00:00+00:00,8.920000076293945,9.020000457763672,8.8100004196167,9.020000457763672,24200
2024-04-10 00:00:00+00:00,8.800000190734863,8.84000015258789,8.460000038146973,8.640000343322754,84000
2024-04-11 00:00:00+00:00,8.824999809265137,8.824999809265137,8.489999771118164,8.5600004196167,35300
2024-04-12 00:00:00+00:00,8.4350004196167,8.550000190734863,8.430000305175781,8.489999771118164,26700
2024-04-15 00:00:00+00:00,8.460000038146973,8.460000038146973,8.270000457763672,8.300000190734863,34900
2024-04-16 00:00:00+00:00,7.940000057220459,8.138999938964844,7.9039998054504395,7.920000076293945,29900
2024-04-17 00:00:00+00:00,8.020000457763672,8.121999740600586,7.929999828338623,7.960000038146973,49100
2024-04-18 00:00:00+00:00,8.0,8.029999732971191,7.940000057220459,8.020000457763672,65400
2024-04-19 00:00:00+00:00,7.989999771118164,8.470000267028809,7.989999771118164,8.430000305175781,104600
2024-04-22 00:00:00+00:00,8.489999771118164,8.550000190734863,8.390000343322754,8.420000076293945,35700
2024-04-23 00:00:00+00:00,8.600000381469727,8.845000267028809,8.579999923706055,8.59000015258789,53400
2024-04-24 00:00:00+00:00,8.979999542236328,8.979999542236328,8.5,8.680000305175781,56200
2024-04-25 00:00:00+00:00,8.59000015258789,8.600000381469727,8.480999946594238,8.529999732971191,34300
2024-04-26 00:00:00+00:00,8.505999565124512,8.779999732971191,8.505999565124512,8.779999732971191,46600
2024-04-29 00:00:00+00:00,8.8100004196167,8.885000228881836,8.630000114440918,8.649999618530273,24100
2024-04-30 00:00:00+00:00,8.600000381469727,8.680000305175781,8.5,8.539999961853027,40600
2024-05-01 00:00:00+00:00,8.569999694824219,8.90999984741211,8.569999694824219,8.829999923706055,60900
2024-05-02 00:00:00+00:00,8.850000381469727,8.989999771118164,8.850000381469727,8.989999771118164,67900
2024-05-03 00:00:00+00:00,9.119999885559082,9.15999984741211,9.0,9.050000190734863,27000
2024-05-06 00:00:00+00:00,9.125,9.204999923706055,9.029999732971191,9.149999618530273,32400
2024-05-07 00:00:00+00:00,9.234999656677246,9.380000114440918,9.234999656677246,9.279999732971191,38200
2024-05-08 00:00:00+00:00,9.1899995803833,9.265999794006348,9.1899995803833,9.210000038146973,19000
2024-05-09 00:00:00+00:00,9.194999694824219,9.300000190734863,9.119999885559082,9.300000190734863,44000
2024-05-10 00:00:00+00:00,9.319999694824219,9.319999694824219,9.0600004196167,9.09000015258789,32300
2024-05-13 00:00:00+00:00,9.149999618530273,9.225000381469727,8.989999771118164,9.039999961853027,35000
2024-05-14 00:00:00+00:00,9.140000343322754,9.29800033569336,9.119999885559082,9.149999618530273,60000
2024-05-15 00:00:00+00:00,9.220000267028809,9.220000267028809,9.09000015258789,9.100000381469727,43900
2024-05-16 00:00:00+00:00,9.079999923706055,9.399999618530273,9.055000305175781,9.380000114440918,52100
2024-05-17 00:00:00+00:00,9.399999618530273,9.710000038146973,9.319999694824219,9.670000076293945,85100
2024-05-20 00:00:00+00:00,9.630000114440918,9.75,9.5600004196167,9.609999656677246,34000
2024-05-21 00:00:00+00:00,9.609999656677246,9.699999809265137,9.5600004196167,9.670000076293945,19800
2024-05-22 00:00:00+00:00,9.65999984741211,9.65999984741211,9.609999656677246,9.630000114440918,22100
2024-05-23 00:00:00+00:00,9.699999809265137,9.699999809265137,9.210000038146973,9.279999732971191,61200
2024-05-24 00:00:00+00:00,9.319999694824219,9.369999885559082,9.229999542236328,9.319999694824219,17800
2024-05-28 00:00:00+00:00,9.25,9.329999923706055,9.100000381469727,9.170000076293945,35700
2024-05-29 00:00:00+00:00,9.0,9.255000114440918,8.979999542236328,8.979999542236328,28100
2024-05-30 00:00:00+00:00,8.899999618530273,9.210000038146973,8.899999618530273,9.109999656677246,34000
2024-05-31 00:00:00+00:00,9.109999656677246,9.229999542236328,9.100000381469727,9.1899995803833,25600
2024-06-03 00:00:00+00:00,9.220000267028809,9.220000267028809,8.84000015258789,8.84000015258789,41100
2024-06-04 00:00:00+00:00,8.789999961853027,9.210000038146973,8.760000228881836,8.850000381469727,34000
2024-06-05 00:00:00+00:00,8.880000114440918,9.0,8.869999885559082,8.989999771118164,19500
2024-06-06 00:00:00+00:00,8.920000076293945,9.069999694824219,8.90999984741211,9.010000228881836,18300
2024-06-07 00:00:00+00:00,8.930000305175781,9.039999961853027,8.741000175476074,8.989999771118164,21000
2024-06-10 00:00:00+00:00,8.890000343322754,8.890000343322754,8.640000343322754,8.710000038146973,25800
2024-06-11 00:00:00+00:00,8.609999656677246,8.70300006866455,8.579999923706055,8.600000381469727,34800
2024-06-12 00:00:00+00:00,8.859999656677246,9.199999809265137,8.800000190734863,8.890000343322754,37200
2024-06-13 00:00:00+00:00,8.859999656677246,8.989999771118164,8.720000267028809,8.9399995803833,25600
2024-06-14 00:00:00+00:00,8.789999961853027,8.789999961853027,8.680000305175781,8.710000038146973,19900
2024-06-17 00:00:00+00:00,8.649999618530273,8.890000343322754,8.649999618530273,8.890000343322754,22600
2024-06-18 00:00:00+00:00,8.8100004196167,9.020000457763672,8.800000190734863,8.979999542236328,54500
2024-06-20 00:00:00+00:00,8.890000343322754,8.960000038146973,8.449999809265137,8.710000038146973,58300
2024-06-21 00:00:00+00:00,8.699999809265137,8.800000190734863,8.34000015258789,8.380000114440918,272800
2024-06-24 00:00:00+00:00,8.420000076293945,8.6899995803833,8.420000076293945,8.5600004196167,58000
2024-06-25 00:00:00+00:00,8.510000228881836,8.59000015258789,8.380000114440918,8.399999618530273,42500
2024-06-26 00:00:00+00:00,8.300000190734863,8.75,8.300000190734863,8.630000114440918,58300
2024-06-27 00:00:00+00:00,8.630000114440918,8.880000114440918,8.630000114440918,8.869999885559082,21000
2024-06-28 00:00:00+00:00,8.930000305175781,9.329999923706055,8.930000305175781,9.069999694824219,149900
2024-07-01 00:00:00+00:00,9.0,9.15999984741211,8.989999771118164,9.055000305175781,53000
2024-07-02 00:00:00+00:00,9.109999656677246,9.220000267028809,9.109999656677246,9.199999809265137,23200
2024-07-03 00:00:00+00:00,9.199999809265137,9.25,9.119999885559082,9.119999885559082,11000
2024-07-05 00:00:00+00:00,9.109999656677246,9.130000114440918,8.819999694824219,8.9399995803833,42600
2024-07-08 00:00:00+00:00,9.0,9.050000190734863,8.920000076293945,8.970000267028809,15700
2024-07-09 00:00:00+00:00,8.920000076293945,9.210000038146973,8.920000076293945,9.069999694824219,17700
2024-07-10 00:00:00+00:00,9.0,9.239999771118164,8.90999984741211,9.220000267028809,34400
2024-07-11 00:00:00+00:00,9.359999656677246,9.649999618530273,9.239999771118164,9.649999618530273,109200
2024-07-12 00:00:00+00:00,9.649999618530273,9.944999694824219,9.5,9.760000228881836,60500
2024-07-15 00:00:00+00:00,9.899999618530273,10.100000381469727,9.770000457763672,9.899999618530273,120500
2024-07-16 00:00:00+00:00,9.9399995803833,10.350000381469727,9.789999961853027,10.319999694824219,199900
2024-07-17 00:00:00+00:00,10.25,10.75,10.010000228881836,10.65999984741211,171200
2024-07-18 00:00:00+00:00,10.550000190734863,10.920000076293945,10.489999771118164,10.5600004196167,104500
2024-07-19 00:00:00+00:00,10.539999961853027,10.739999771118164,10.539999961853027,10.65999984741211,64800
2024-07-22 00:00:00+00:00,10.630000114440918,11.0,10.569999694824219,10.970000267028809,102000
2024-07-23 00:00:00+00:00,10.949999809265137,11.300000190734863,10.949999809265137,11.079999923706055,147700
2024-07-24 00:00:00+00:00,11.069999694824219,11.279999732971191,10.779999732971191,10.800000190734863,90700
2024-07-25 00:00:00+00:00,10.869999885559082,11.399999618530273,10.869999885559082,11.270000457763672,165600
2024-07-26 00:00:00+00:00,11.380000114440918,11.479999542236328,11.220000267028809,11.399999618530273,71600
2024-07-29 00:00:00+00:00,11.399999618530273,11.399999618530273,11.140000343322754,11.180000305175781,55800
2024-07-30 00:00:00+00:00,11.199999809265137,11.369999885559082,11.039999961853027,11.279999732971191,103900
2024-07-31 00:00:00+00:00,11.3100004196167,11.479999542236328,11.15999984741211,11.289999961853027,85400
2024-08-01 00:00:00+00:00,11.289999961853027,11.3100004196167,10.789999961853027,10.90999984741211,95200
2024-08-02 00:00:00+00:00,10.510000228881836,10.619999885559082,9.619999885559082,10.449999809265137,45400
2024-08-05 00:00:00+00:00,10.029999732971191,10.239999771118164,9.666000366210938,10.109999656677246,86300
2024-08-06 00:00:00+00:00,10.09000015258789,10.15999984741211,10.010000228881836,10.020000457763672,48200
2024-08-07 00:00:00+00:00,10.180000305175781,10.359999656677246,9.829999923706055,9.869999885559082,39000
2024-08-08 00:00:00+00:00,9.979999542236328,10.100000381469727,9.494999885559082,10.010000228881836,41400
2024-08-09 00:00:00+00:00,10.029999732971191,10.029999732971191,9.880000114440918,9.930000305175781,30500
2024-08-12 00:00:00+00:00,9.928000450134277,9.928000450134277,9.710000038146973,9.729999542236328,25200
2024-08-13 00:00:00+00:00,9.850000381469727,9.930000305175781,9.770000457763672,9.920000076293945,16600
2024-08-14 00:00:00+00:00,9.989999771118164,9.989999771118164,9.789999961853027,9.90999984741211,35200
2024-08-15 00:00:00+00:00,10.149999618530273,10.460000038146973,10.145000457763672,10.34000015258789,55700
2024-08-16 00:00:00+00:00,10.34000015258789,10.600000381469727,10.34000015258789,10.430000305175781,39100
2024-08-19 00:00:00+00:00,10.09000015258789,10.503999710083008,10.09000015258789,10.460000038146973,23400
2024-08-20 00:00:00+00:00,10.402999877929688,10.404999732971191,10.289999961853027,10.289999961853027,30000
2024-08-21 00:00:00+00:00,10.157999992370605,10.350000381469727,10.157999992370605,10.270000457763672,31000
2024-08-22 00:00:00+00:00,10.210000038146973,10.3100004196167,10.119999885559082,10.279999732971191,26600
2024-08-23 00:00:00+00:00,10.319999694824219,10.960000038146973,10.25,10.800000190734863,48500
2024-08-26 00:00:00+00:00,10.899999618530273,11.010000228881836,10.489999771118164,10.59000015258789,114100
2024-08-27 00:00:00+00:00,10.430000305175781,10.819999694824219,10.380000114440918,10.729999542236328,29400
2024-08-28 00:00:00+00:00,10.640000343322754,10.920000076293945,10.640000343322754,10.869999885559082,40400
2024-08-29 00:00:00+00:00,11.0,11.0600004196167,10.835000038146973,10.960000038146973,47000
2024-08-30 00:00:00+00:00,10.899999618530273,11.069999694824219,10.59000015258789,11.069999694824219,40000
2024-09-03 00:00:00+00:00,10.079999923706055,10.944999694824219,10.079999923706055,10.720000267028809,32300
2024-09-04 00:00:00+00:00,10.720000267028809,10.880000114440918,10.460000038146973,10.670000076293945,50700
2024-09-05 00:00:00+00:00,10.789999961853027,10.84000015258789,10.539999961853027,10.649999618530273,21700
2024-09-06 00:00:00+00:00,10.640000343322754,10.640000343322754,10.430000305175781,10.489999771118164,32600
2024-09-09 00:00:00+00:00,10.319999694824219,10.640000343322754,10.319999694824219,10.4399995803833,39000
2024-09-10 00:00:00+00:00,10.4399995803833,10.5600004196167,10.199999809265137,10.550000190734863,37600
2024-09-11 00:00:00+00:00,10.40999984741211,10.479999542236328,10.210000038146973,10.430000305175781,22100
2024-09-12 00:00:00+00:00,10.5,10.5600004196167,10.25,10.470000267028809,23100
2024-09-13 00:00:00+00:00,10.600000381469727,10.760000228881836,10.079999923706055,10.760000228881836,31600
2024-09-16 00:00:00+00:00,10.8100004196167,10.819999694824219,10.670000076293945,10.779999732971191,28900
2024-09-17 00:00:00+00:00,10.890000343322754,11.069999694824219,10.800000190734863,10.859999656677246,49600
2024-09-18 00:00:00+00:00,10.869999885559082,11.3100004196167,10.550000190734863,10.90999984741211,50800
2024-09-19 00:00:00+00:00,11.119999885559082,11.25,10.9350004196167,11.220000267028809,46100
2024-09-20 00:00:00+00:00,11.09000015258789,11.130000114440918,9.979999542236328,10.949999809265137,147400
2024-09-23 00:00:00+00:00,10.970000267028809,11.079999923706055,10.600000381469727,10.704999923706055,43000
2024-09-24 00:00:00+00:00,10.710000038146973,10.710000038146973,9.640000343322754,10.569999694824219,40000
2024-09-25 00:00:00+00:00,10.5600004196167,10.5600004196167,10.399999618530273,10.470000267028809,27800
2024-09-26 00:00:00+00:00,10.619999885559082,10.649999618530273,10.460000038146973,10.529999732971191,32600
2024-09-27 00:00:00+00:00,10.680000305175781,10.680000305175781,10.390000343322754,10.4399995803833,29000
2024-09-30 00:00:00+00:00,10.430000305175781,10.4350004196167,10.029999732971191,10.25,53300
2024-10-01 00:00:00+00:00,10.510000228881836,10.510000228881836,9.699999809265137,9.84000015258789,45500
2024-10-02 00:00:00+00:00,9.8100004196167,9.888999938964844,9.741000175476074,9.800000190734863,22300
2024-10-03 00:00:00+00:00,9.720000267028809,9.819999694824219,9.579999923706055,9.609999656677246,23700
2024-10-04 00:00:00+00:00,9.800000190734863,9.859999656677246,9.687000274658203,9.8100004196167,14900
2024-10-07 00:00:00+00:00,9.760000228881836,10.050000190734863,9.720000267028809,9.760000228881836,16900
2024-10-08 00:00:00+00:00,9.760000228881836,9.760000228881836,9.609999656677246,9.609999656677246,31700
2024-10-09 00:00:00+00:00,9.609999656677246,9.845000267028809,9.5,9.569999694824219,56400
2024-10-10 00:00:00+00:00,9.479999542236328,9.600000381469727,9.350000381469727,9.470000267028809,70500
2024-10-11 00:00:00+00:00,9.470000267028809,10.0,9.470000267028809,9.979999542236328,99100
2024-10-14 00:00:00+00:00,9.970000267028809,10.199999809265137,9.916999816894531,10.130000114440918,31300
2024-10-15 00:00:00+00:00,10.140000343322754,10.529999732971191,10.039999961853027,10.40999984741211,43100
2024-10-16 00:00:00+00:00,10.539999961853027,10.625,10.449000358581543,10.59000015258789,36400
2024-10-17 00:00:00+00:00,10.619999885559082,10.649999618530273,10.300000190734863,10.579999923706055,27000
2024-10-18 00:00:00+00:00,10.579999923706055,10.59000015258789,10.381999969482422,10.420000076293945,35200
2024-10-21 00:00:00+00:00,10.470000267028809,10.470000267028809,9.970000267028809,9.970000267028809,89700
2024-10-22 00:00:00+00:00,9.90999984741211,10.100000381469727,9.779000282287598,10.039999961853027,109500
2024-10-23 00:00:00+00:00,9.65999984741211,10.00100040435791,9.619999885559082,9.90999984741211,81600
2024-10-24 00:00:00+00:00,9.829999923706055,9.96500015258789,9.829999923706055,9.859999656677246,28200
2024-10-25 00:00:00+00:00,9.930000305175781,9.930000305175781,9.640000343322754,9.65999984741211,40100
2024-10-28 00:00:00+00:00,9.720000267028809,10.09000015258789,9.720000267028809,10.0,32100
2024-10-29 00:00:00+00:00,9.920000076293945,10.149999618530273,9.920000076293945,10.079999923706055,54700
2024-10-30 00:00:00+00:00,10.305999755859375,10.369999885559082,10.050999641418457,10.069999694824219,34000
2024-10-31 00:00:00+00:00,10.079999923706055,10.119999885559082,9.829999923706055,9.829999923706055,25500
2024-11-01 00:00:00+00:00,9.930000305175781,10.133999824523926,9.899999618530273,9.949999809265137,39300
2024-11-04 00:00:00+00:00,10.024999618530273,10.079999923706055,9.880000114440918,10.029999732971191,30700
2024-11-05 00:00:00+00:00,10.039999961853027,10.279999732971191,9.994999885559082,10.279999732971191,44300
2024-11-06 00:00:00+00:00,11.0,11.279999732971191,10.850000381469727,11.069999694824219,186800
2024-11-07 00:00:00+00:00,11.020000457763672,11.109999656677246,10.800000190734863,10.890000343322754,73000
2024-11-08 00:00:00+00:00,10.970000267028809,10.970000267028809,10.800000190734863,10.859999656677246,54200
2024-11-11 00:00:00+00:00,10.949999809265137,11.279999732971191,10.854999542236328,11.119999885559082,116900
2024-11-12 00:00:00+00:00,11.010000228881836,11.100000381469727,10.789999961853027,11.0600004196167,85000
2024-11-13 00:00:00+00:00,11.050000190734863,11.380000114440918,11.029999732971191,11.239999771118164,89000
2024-11-14 00:00:00+00:00,11.300000190734863,11.319999694824219,11.0649995803833,11.170000076293945,45400
2024-11-15 00:00:00+00:00,11.239999771118164,11.25,11.130000114440918,11.239999771118164,48500
2024-11-18 00:00:00+00:00,11.25,11.25,10.470000267028809,11.130000114440918,25900
2024-11-19 00:00:00+00:00,11.039999961853027,11.199999809265137,11.039999961853027,11.170000076293945,23700
2024-11-20 00:00:00+00:00,11.140000343322754,11.15999984741211,10.850000381469727,11.0600004196167,43100
2024-11-21 00:00:00+00:00,11.130000114440918,11.25,10.345000267028809,11.199999809265137,30800
2024-11-22 00:00:00+00:00,11.220000267028809,11.359999656677246,11.1899995803833,11.289999961853027,49600
2024-11-25 00:00:00+00:00,11.34000015258789,11.380000114440918,10.970000267028809,11.229999542236328,71700
2024-11-26 00:00:00+00:00,11.229999542236328,11.380000114440918,11.199999809265137,11.25,44700
2024-11-27 00:00:00+00:00,11.319999694824219,11.324999809265137,11.15999984741211,11.21500015258789,28400
2024-11-29 00:00:00+00:00,10.765000343322754,11.154999732971191,10.765000343322754,11.09000015258789,16600
2024-12-02 00:00:00+00:00,11.039999961853027,11.24899959564209,11.0,11.130000114440918,59100
2024-12-03 00:00:00+00:00,11.149999618530273,11.199999809265137,10.954999923706055,10.989999771118164,40100
2024-12-04 00:00:00+00:00,11.079999923706055,11.109999656677246,10.930000305175781,11.0,37200
2024-12-05 00:00:00+00:00,10.925000190734863,11.0,10.850000381469727,10.869999885559082,43100
2024-12-06 00:00:00+00:00,10.979999542236328,10.979999542236328,10.789999961853027,10.859999656677246,25800
2024-12-09 00:00:00+00:00,10.970000267028809,10.970000267028809,10.585000038146973,10.59000015258789,35800
2024-12-10 00:00:00+00:00,10.5,10.779999732971191,10.460000038146973,10.579999923706055,58600
2024-12-11 00:00:00+00:00,10.720000267028809,10.930000305175781,10.699999809265137,10.84000015258789,37500
2024-12-12 00:00:00+00:00,10.84000015258789,10.84000015258789,10.609999656677246,10.699999809265137,29700
2024-12-13 00:00:00+00:00,10.659000396728516,10.659000396728516,10.4399995803833,10.600000381469727,26600
2024-12-16 00:00:00+00:00,10.609999656677246,10.649999618530273,10.489999771118164,10.529999732971191,58500
2024-12-17 00:00:00+00:00,10.479999542236328,10.600000381469727,10.420000076293945,10.4399995803833,47000
2024-12-18 00:00:00+00:00,10.529999732971191,10.65999984741211,9.8100004196167,10.020000457763672,82600
2024-12-19 00:00:00+00:00,9.899999618530273,10.399999618530273,9.899999618530273,9.930000305175781,53500
2024-12-20 00:00:00+00:00,9.819999694824219,10.170000076293945,9.760000228881836,9.930000305175781,194200
2024-12-23 00:00:00+00:00,9.9399995803833,10.020000457763672,9.729999542236328,9.770000457763672,60200
2024-12-24 00:00:00+00:00,9.729999542236328,9.869999885559082,9.729999542236328,9.869999885559082,21200
2024-12-26 00:00:00+00:00,9.829999923706055,9.920000076293945,9.789999961853027,9.899999618530273,30600
2024-12-27 00:00:00+00:00,9.819999694824219,9.850000381469727,9.65999984741211,9.760000228881836,43800
2024-12-30 00:00:00+00:00,9.649999618530273,9.890000343322754,9.630000114440918,9.789999961853027,35000
2024-12-31 00:00:00+00:00,9.880000114440918,9.960000038146973,9.539999961853027,9.8100004196167,49900
2025-01-02 00:00:00+00:00,9.829999923706055,9.90999984741211,9.470000267028809,9.479999542236328,56800
2025-01-03 00:00:00+00:00,9.510000228881836,9.520000457763672,9.3100004196167,9.359999656677246,48000
2025-01-06 00:00:00+00:00,9.34000015258789,9.569999694824219,9.260000228881836,9.369999885559082,69700
2025-01-07 00:00:00+00:00,9.369999885559082,9.477999687194824,9.0,9.0600004196167,68700
2025-01-08 00:00:00+00:00,9.010000228881836,9.279999732971191,8.975000381469727,9.25,40300
2025-01-10 00:00:00+00:00,9.079999923706055,9.079999923706055,8.760000228881836,8.869999885559082,71000
2025-01-13 00:00:00+00:00,8.739999771118164,9.119999885559082,8.739999771118164,8.989999771118164,48100
2025-01-14 00:00:00+00:00,9.020000457763672,9.220000267028809,8.970000267028809,9.1899995803833,57800
2025-01-15 00:00:00+00:00,9.460000038146973,9.520000457763672,9.329999923706055,9.369999885559082,45200
2025-01-16 00:00:00+00:00,9.289999961853027,9.39799976348877,9.175000190734863,9.369999885559082,51300
2025-01-17 00:00:00+00:00,9.40999984741211,9.470000267028809,9.329999923706055,9.40999984741211,36500
2025-01-21 00:00:00+00:00,9.5,9.65999984741211,9.454999923706055,9.539999961853027,32500
2025-01-22 00:00:00+00:00,9.470000267028809,9.6850004196167,9.329999923706055,9.380000114440918,30500
2025-01-23 00:00:00+00:00,9.329999923706055,9.670000076293945,9.21500015258789,9.670000076293945,61200
2025-01-24 00:00:00+00:00,9.609999656677246,9.694999694824219,9.510000228881836,9.59000015258789,53600
2025-01-27 00:00:00+00:00,9.529999732971191,10.029999732971191,9.461999893188477,9.949999809265137,54800
2025-01-28 00:00:00+00:00,9.979999542236328,10.0,9.789999961853027,9.789999961853027,44100
2025-01-29 00:00:00+00:00,9.789999961853027,9.789999961853027,9.460000038146973,9.779999732971191,54900
