"('date', '')","('open', 'CIO')","('high', 'CIO')","('low', 'CIO')","('close', 'CIO')","('volume', 'CIO')"
2014-05-12 00:00:00+00:00,5.4877159318944075,5.500897296913567,5.461354039885526,5.4833221435546875,18800
2014-05-13 00:00:00+00:00,5.509687336500039,5.514081127137994,5.465750268150358,5.4745378494262695,45700
2014-05-14 00:00:00+00:00,5.474536725497264,5.5052924156188965,5.470142935761358,5.5052924156188965,11100
2014-05-15 00:00:00+00:00,5.487718369437643,5.5052931115881805,5.487718369437643,5.492112159729004,6100
2014-05-16 00:00:00+00:00,5.507488305995331,5.5096852004626,5.4877166748046875,5.4877166748046875,25900
2014-05-19 00:00:00+00:00,5.492112592963154,5.496506383601109,5.430600781076589,5.4745378494262695,16900
2014-05-20 00:00:00+00:00,5.514079899910046,5.514079899910046,5.465749051679049,5.470142841339111,19300
2014-05-21 00:00:00+00:00,5.478930155267971,5.492111104594848,5.4657487869262695,5.4657487869262695,7100
2014-05-22 00:00:00+00:00,5.465748476576824,5.465748476576824,5.434992790222168,5.434992790222168,12500
2014-05-23 00:00:00+00:00,5.452567837599393,5.478930155267971,5.439386888272516,5.4657487869262695,1700
2014-05-27 00:00:00+00:00,5.492112504911846,5.492112504911846,5.430600694011458,5.439388275146484,18300
2014-05-28 00:00:00+00:00,5.465749966670352,5.483324709237849,5.43060048153536,5.443781852722168,18600
2014-05-29 00:00:00+00:00,5.4042406361193445,5.448177299769782,5.369091137592964,5.430602550506592,46800
2014-05-30 00:00:00+00:00,5.417421678417859,5.4877206765749795,5.417421678417859,5.45696496963501,89700
2014-06-02 00:00:00+00:00,5.474536365820737,5.492111104594848,5.433235750652319,5.4657487869262695,15700
2014-06-03 00:00:00+00:00,5.470142841339111,5.514079899910046,5.434993362088301,5.470142841339111,121600
2014-06-04 00:00:00+00:00,5.492110463739225,5.492110463739225,5.448173412423401,5.4877166748046875,16700
2014-06-05 00:00:00+00:00,5.492113155207149,5.553624973390862,5.4481760823595,5.509687900543213,37600
2014-06-06 00:00:00+00:00,5.50968690187954,5.536049224612798,5.463113814229874,5.492112159729004,37400
2014-06-09 00:00:00+00:00,5.492112159729004,5.536049224612798,5.492112159729004,5.492112159729004,21600
2014-06-10 00:00:00+00:00,5.492112159729004,5.547033281326294,5.478931207869827,5.492112159729004,25500
2014-06-11 00:00:00+00:00,5.492112159729004,5.540442595889253,5.471461848177496,5.492112159729004,14700
2014-06-12 00:00:00+00:00,5.529898227038278,5.544836527789545,5.492112299991417,5.5360493659973145,26600
2014-06-13 00:00:00+00:00,5.54483555105877,5.610741138458252,5.518473651310851,5.610741138458252,37900
2014-06-16 00:00:00+00:00,5.610740851123553,5.689826965332031,5.6063470617189655,5.689826965332031,150900
2014-06-17 00:00:00+00:00,5.751339049274281,5.760126209510677,5.59316597487075,5.619528293609619,60500
2014-06-18 00:00:00+00:00,5.601953983306885,5.628316304065462,5.536048809932753,5.601953983306885,54000
2014-06-19 00:00:00+00:00,5.60634570297853,5.681038428694891,5.4305979405222065,5.4833221435546875,45400
2014-06-20 00:00:00+00:00,5.492112168436022,5.562411137149619,5.232884407043457,5.232884407043457,249700
2014-06-23 00:00:00+00:00,5.338333187168342,5.461356808969118,5.30977438650937,5.439388275146484,71400
2014-06-24 00:00:00+00:00,5.460476823872497,5.623921938811653,5.448174129433733,5.566803932189941,89900
2014-06-25 00:00:00+00:00,5.579985882703166,5.663466222362236,5.478931219869974,5.58437967300415,55500
2014-06-26 00:00:00+00:00,5.606347348828652,5.667858727583692,5.509686072051649,5.610741138458252,79800
2014-06-27 00:00:00+00:00,5.628317571114164,5.751340784647844,5.487719193774991,5.531656265258789,87600
2014-06-30 00:00:00+00:00,5.6634654756842595,5.711795905578423,5.4965052373932615,5.571197986602783,72000
2014-07-01 00:00:00+00:00,5.5502461834645285,5.728567603807843,5.5502461834645285,5.639406681060791,20800
2014-07-02 00:00:00+00:00,5.661695818916027,5.661695818916027,5.5368711463751605,5.599283695220947,35500
2014-07-03 00:00:00+00:00,5.626032712709049,5.728567603807843,5.617116875524817,5.639406681060791,28100
2014-07-07 00:00:00+00:00,5.69290399872893,5.697361705210739,5.56362073228731,5.670613765716553,34400
2014-07-08 00:00:00+00:00,5.710734544339193,5.728566640860949,5.603741540057944,5.683986186981201,40000
2014-07-09 00:00:00+00:00,5.701818208195444,5.701818208195444,5.5814516645510315,5.608199596405029,16600
2014-07-10 00:00:00+00:00,5.594824953587966,5.72856587212944,5.572534729639276,5.72410774230957,71600
2014-07-11 00:00:00+00:00,5.746399761628707,5.8489342286170025,5.6929034625281885,5.782063961029053,70100
2014-07-14 00:00:00+00:00,5.8444742713914355,5.8444742713914355,5.639404976334684,5.72410774230957,91200
2014-07-15 00:00:00+00:00,5.755315721693825,5.759773853001681,5.617117052356696,5.679529190063477,25200
2014-07-16 00:00:00+00:00,5.661696255655795,5.706276711863224,5.601512767320988,5.6884446144104,23800
2014-07-17 00:00:00+00:00,5.706275062016339,5.7954355235016255,5.706275062016339,5.737481117248535,37700
2014-07-18 00:00:00+00:00,5.746397375972372,5.799893652863544,5.683984840357364,5.737481117248535,14400
2014-07-21 00:00:00+00:00,5.750856442650106,5.786520635693616,5.652780124355808,5.683986186981201,10300
2014-07-22 00:00:00+00:00,5.692904362805873,5.826644919131547,5.608201556972029,5.661697864532471,31100
2014-07-23 00:00:00+00:00,5.71965193675892,5.7820645041474314,5.603743065244898,5.76869010925293,35900
2014-07-24 00:00:00+00:00,5.729903664187356,5.729903664187356,5.608199596405029,5.608199596405029,8600
2014-07-25 00:00:00+00:00,5.7776053339948295,5.7776053339948295,5.572535992466049,5.5948262214660645,33100
2014-07-28 00:00:00+00:00,5.594826401926354,5.617116631645338,5.5725361722073705,5.612658500671387,28300
2014-07-29 00:00:00+00:00,5.65723846961793,5.6929030918468415,5.581452369689941,5.581452369689941,22400
2014-07-30 00:00:00+00:00,5.603741400377234,5.675069784686301,5.572535338529693,5.599283695220947,17900
2014-07-31 00:00:00+00:00,5.599286085509149,5.733026650606021,5.572537717399243,5.576995849609375,21800
2014-08-01 00:00:00+00:00,5.572535629524074,5.612657954080763,5.501207241490282,5.55916166305542,17100
2014-08-04 00:00:00+00:00,5.57699338837,5.617115710252628,5.416504100839485,5.501206874847412,42900
2014-08-05 00:00:00+00:00,5.50120801350197,5.706277370452881,5.50120801350197,5.706277370452881,78900
2014-08-06 00:00:00+00:00,5.648323481811749,5.648323481811749,5.572536945343018,5.572536945343018,10700
2014-08-07 00:00:00+00:00,5.572536107845022,5.634948665307162,5.532413779844416,5.581452369689941,31700
2014-08-08 00:00:00+00:00,5.630491079596918,5.63940691715441,5.536872446913803,5.590368747711182,68900
2014-08-11 00:00:00+00:00,5.599284352296219,5.621574156145478,5.555595435432068,5.5948262214660645,3800
2014-08-12 00:00:00+00:00,5.5948271781545555,5.639407218626802,5.572536945343018,5.572536945343018,112000
2014-08-13 00:00:00+00:00,5.634947282540306,5.634947282540306,5.403129633267612,5.5680766105651855,34400
2014-08-14 00:00:00+00:00,5.532413665296172,5.5948262214660645,5.443253174446867,5.5948262214660645,43200
2014-08-15 00:00:00+00:00,5.478918766880624,5.617117881774902,5.478918766880624,5.617117881774902,22900
2014-08-18 00:00:00+00:00,5.581452369689941,5.617116566768088,5.559162140228408,5.581452369689941,12700
2014-08-19 00:00:00+00:00,5.5279559527777655,5.639406681060791,5.5279559527777655,5.639406681060791,44900
2014-08-20 00:00:00+00:00,5.639406563910292,5.755315420952989,5.576994429464824,5.697360992431641,19400
2014-08-21 00:00:00+00:00,5.724110435928416,5.7285685678461675,5.657239732614719,5.661697864532471,31000
2014-08-22 00:00:00+00:00,5.706275630482634,5.737481688823617,5.6438630886500105,5.6572370529174805,17100
2014-08-25 00:00:00+00:00,5.666155401722611,5.73748380431647,5.630491200425681,5.6750712394714355,41500
2014-08-26 00:00:00+00:00,5.737482660372699,5.764231018587695,5.68844449965439,5.701818466186523,29900
2014-08-27 00:00:00+00:00,5.746400291916272,5.8489347683666235,5.710736089224773,5.8355607986450195,44200
2014-08-28 00:00:00+00:00,5.83555882080566,5.83555882080566,5.7776044047866915,5.804352760314941,32100
2014-08-29 00:00:00+00:00,5.835559475520933,5.835559475520933,5.666154338570927,5.733024597167969,43700
2014-09-02 00:00:00+00:00,5.7731472203116745,5.8346682355284125,5.66169650013133,5.715192794799805,50600
2014-09-03 00:00:00+00:00,5.683985810585254,5.768688157166888,5.572535108416916,5.60374116897583,70100
2014-09-04 00:00:00+00:00,5.643866132157811,5.728568943546776,5.572537717399243,5.576995849609375,58400
2014-09-05 00:00:00+00:00,5.572534909255446,5.826642365069279,5.572534909255446,5.741940021514893,70700
2014-09-08 00:00:00+00:00,5.750858062815977,5.765569557219803,5.643865453542852,5.746400356292725,30900
2014-09-09 00:00:00+00:00,5.848933928715848,5.848933928715848,5.733025074032496,5.75531530380249,77800
2014-09-10 00:00:00+00:00,5.786521423242548,5.786521423242548,5.634948794753862,5.643864631652832,78800
2014-09-11 00:00:00+00:00,5.666154861450195,5.7062771903712495,5.585910203608089,5.666154861450195,34000
2014-09-12 00:00:00+00:00,5.666154090459446,5.728566640860949,5.591705098109885,5.683986186981201,39100
2014-09-15 00:00:00+00:00,5.715191888546269,5.7285662789556895,5.665262191499977,5.692902088165283,34800
2014-09-16 00:00:00+00:00,5.724109288967526,5.728567419991985,5.692903222097858,5.710735321044922,29900
2014-09-17 00:00:00+00:00,5.741941336081779,5.889056257354734,5.706277138509594,5.82218599319458,37200
2014-09-18 00:00:00+00:00,5.840018391342312,5.9113467901430035,5.7468453196595055,5.782063961029053,98300
2014-09-19 00:00:00+00:00,5.8346691939523865,5.9247212409973145,5.799896532933381,5.9247212409973145,74000
2014-09-22 00:00:00+00:00,5.893515170269038,6.004965908756685,5.844476573237944,5.9247212409973145,47800
2014-09-23 00:00:00+00:00,5.92917816973958,5.9826744623429295,5.826643290053437,5.8756818771362305,72200
2014-09-24 00:00:00+00:00,5.884599196749508,6.071836480636383,5.799896818396325,5.951469898223877,55100
2014-09-25 00:00:00+00:00,5.947011770468288,5.969302004308219,5.822187056175865,5.929179668426514,38100
2014-09-26 00:00:00+00:00,5.8979713416953565,5.960383892059326,5.840017346897541,5.960383892059326,16900
2014-09-29 00:00:00+00:00,5.96038590575235,6.071836652887176,5.911347730067337,6.067378520965576,45000
2014-09-30 00:00:00+00:00,6.045088830322101,6.138707476759087,5.906889714095742,6.054004669189453,66500
2014-10-01 00:00:00+00:00,6.069879617596582,6.069879617596582,5.956466322273711,6.042660236358643,59700
2014-10-02 00:00:00+00:00,6.0154419684754386,6.092563052633132,5.951930360158092,5.99729585647583,59700
2014-10-03 00:00:00+00:00,6.019979259565298,6.019979259565298,5.933784893711754,5.947394371032715,42400
2014-10-06 00:00:00+00:00,5.974613826768618,6.024515532608897,5.9337849617004395,5.9337849617004395,14300
2014-10-07 00:00:00+00:00,5.965542047074359,6.065345916382351,5.933786447464469,6.033590316772461,28400
2014-10-08 00:00:00+00:00,5.974615094031815,6.083491802215576,5.9473957006670854,6.083491802215576,22100
2014-10-09 00:00:00+00:00,6.1696858462954935,6.178758688490494,6.019980272658751,6.056272506713867,31600
2014-10-10 00:00:00+00:00,6.047199654873769,6.06988241090423,6.010907418280067,6.060809135437012,16500
2014-10-13 00:00:00+00:00,6.019978318450675,6.088026127054918,5.9927589354265285,6.065343379974365,5700
2014-10-14 00:00:00+00:00,6.029050941706302,6.169683622457553,5.956466499758844,6.119781494140625,14700
2014-10-15 00:00:00+00:00,6.010906529718357,6.092564266301934,5.93378543019776,5.938322067260742,63100
2014-10-16 00:00:00+00:00,5.933784189800389,6.029051385020748,5.933784189800389,6.006368637084961,22000
2014-10-17 00:00:00+00:00,6.1696849689819695,6.1696849689819695,5.992760028643389,6.029052257537842,24200
2014-10-20 00:00:00+00:00,5.979151101273601,6.119783393023681,5.897493362426758,6.01090669631958,41400
2014-10-21 00:00:00+00:00,5.961005841871229,6.033590316772461,5.961005841871229,6.033590316772461,19900
2014-10-22 00:00:00+00:00,6.001833438873291,6.010906713276329,5.924712769635146,6.001833438873291,38000
2014-10-23 00:00:00+00:00,6.029052883750386,6.029052883750386,5.883883953094482,5.883883953094482,30500
2014-10-24 00:00:00+00:00,5.847590715970568,6.02451521165716,5.765932990184469,6.015442371368408,30900
2014-10-27 00:00:00+00:00,5.965540133813451,5.997296155876184,5.897492318577159,5.92471170425415,9400
2014-10-28 00:00:00+00:00,5.902030227437042,5.970078057344406,5.811299643348042,5.847591876983643,12000
2014-10-29 00:00:00+00:00,5.906567292741923,5.9201767731819155,5.833982387574269,5.852128505706787,12400
2014-10-30 00:00:00+00:00,5.879346932852357,5.879346932852357,5.802225835305942,5.856664180755615,9800
2014-10-31 00:00:00+00:00,5.874810702385315,5.983687400817871,5.874810702385315,5.983687400817871,31700
2014-11-03 00:00:00+00:00,5.970076973653979,6.010905837242148,5.965540337113634,5.967355251312256,5600
2014-11-04 00:00:00+00:00,5.9836873058247875,6.01090669631958,5.947395073590087,6.01090669631958,25100
2014-11-05 00:00:00+00:00,5.9900377506083275,6.069880560243487,5.951930610957207,6.051734447479248,10000
2014-11-06 00:00:00+00:00,6.010906365392419,6.124319693041333,5.951931383098483,5.979150772094727,18400
2014-11-07 00:00:00+00:00,6.024516580194458,6.024516580194458,5.716032585464325,5.806763172149658,28600
2014-11-10 00:00:00+00:00,5.852125970087815,5.947393157165402,5.806760910731161,5.8929548263549805,9700
2014-11-11 00:00:00+00:00,5.920176249858055,6.001833557917359,5.886605739593506,5.886605739593506,16400
2014-11-12 00:00:00+00:00,5.8657390647701595,6.05173690427155,5.8203735481240315,6.038127422332764,18600
2014-11-13 00:00:00+00:00,6.038126182671691,6.056272299077117,5.974614558933929,5.983687400817871,10300
2014-11-14 00:00:00+00:00,5.925164247796024,5.970529739790074,5.888418190628096,5.8929548263549805,19200
2014-11-17 00:00:00+00:00,5.933785594661458,6.01090669631958,5.933785594661458,6.01090669631958,24600
2014-11-18 00:00:00+00:00,6.0018320009703165,6.033588021135391,5.988222525263818,6.006368637084961,12100
2014-11-19 00:00:00+00:00,6.029051385020748,6.033588021135391,5.983685889149174,6.006368637084961,28900
2014-11-20 00:00:00+00:00,6.010906774617882,6.088027877280586,5.9791511791582534,5.99276065826416,45700
2014-11-21 00:00:00+00:00,5.924710095894802,6.04719621659676,5.811296812863898,5.838515758514404,49500
2014-11-24 00:00:00+00:00,5.8566633093005525,5.9655399839993555,5.747786634601749,5.96100378036499,37200
2014-11-25 00:00:00+00:00,5.929249034707362,6.006370137370067,5.897493439247733,5.99276065826416,19300
2014-11-26 00:00:00+00:00,6.02451521165716,6.033588484583379,5.95193075879728,6.015442371368408,13300
2014-11-28 00:00:00+00:00,6.015442840112092,6.033588954741068,6.010906203295473,6.019979476928711,13400
2014-12-01 00:00:00+00:00,6.019979007831517,6.033588484583379,6.0109057349052994,6.015442371368408,17500
2014-12-02 00:00:00+00:00,5.979151257516009,6.024516332676062,5.942859024332949,5.97461462020874,27700
2014-12-03 00:00:00+00:00,5.879347748998925,5.879347748998925,5.6026193463894245,5.775007247924805,134500
2014-12-04 00:00:00+00:00,5.716033935546875,5.829447303850284,5.661595138040092,5.716033935546875,57400
2014-12-05 00:00:00+00:00,5.6615913799704325,5.7976874181237825,5.6615913799704325,5.702420234680176,1012600
2014-12-08 00:00:00+00:00,5.7160318059292585,5.8067623802410315,5.702421895304364,5.765933513641357,108800
2014-12-09 00:00:00+00:00,5.756859369117317,5.761396005306077,5.7160309413307955,5.743249893188477,72700
2014-12-10 00:00:00+00:00,5.743250514117622,5.743250514117622,5.67520269447902,5.7114949226379395,144900
2014-12-11 00:00:00+00:00,5.716032672994423,5.738714995534919,5.675203800201416,5.675203800201416,81300
2014-12-12 00:00:00+00:00,5.720567924771131,5.738714039362604,5.625300715006524,5.670666217803955,239000
2014-12-15 00:00:00+00:00,5.69334896920267,5.720567924771131,5.670666217803955,5.670666217803955,91300
2014-12-16 00:00:00+00:00,5.706958446986901,5.711495083794143,5.670666217803955,5.670666217803955,21000
2014-12-17 00:00:00+00:00,5.697885369635027,5.784079302209421,5.6842754597779015,5.729640960693359,67500
2014-12-18 00:00:00+00:00,5.784078144158635,5.974612517636029,5.779541508447889,5.906564712524414,134700
2014-12-19 00:00:00+00:00,5.915638136158877,6.006368696156916,5.915638136158877,5.99729585647583,120300
2014-12-22 00:00:00+00:00,5.997295540005396,6.006368379207718,5.929247299119616,5.951930046081543,51500
2014-12-23 00:00:00+00:00,5.970077982901471,6.115246915633712,5.929249112411142,5.97461462020874,122800
2014-12-24 00:00:00+00:00,5.947395237554182,6.029052978652252,5.929249120936561,5.970077991485596,50400
2014-12-26 00:00:00+00:00,5.974613810720016,5.974613810720016,5.897492717495613,5.9428582191467285,22200
2014-12-29 00:00:00+00:00,5.911102143085165,5.970077121659305,5.906565939069833,5.947394371032715,89800
2014-12-30 00:00:00+00:00,5.9519315625556475,5.9519315625556475,5.879347099893844,5.929248809814453,66600
2014-12-31 00:00:00+00:00,5.959275889613683,5.959275889613683,5.876123499902916,5.913080215454102,32800
2015-01-02 00:00:00+00:00,5.931556883624475,5.963893890380859,5.894600178600415,5.963893890380859,30700
2015-01-05 00:00:00+00:00,5.959273658919665,6.010089454200117,5.936176050765244,5.9869914054870605,107600
2015-01-06 00:00:00+00:00,5.977750913094979,5.996229260563643,5.936174961709399,5.9731316566467285,26700
2015-01-07 00:00:00+00:00,5.996232372100351,5.996232372100351,5.945417000332288,5.9823737144470215,32000
2015-01-08 00:00:00+00:00,6.023949445434022,6.056286456480836,5.9754439288637995,5.991612434387207,92700
2015-01-09 00:00:00+00:00,5.973133864973606,6.010090573574198,5.94079641452905,5.959274768829346,56600
2015-01-12 00:00:00+00:00,6.005469520773496,6.005469520773496,5.959273425159483,5.996230125427246,42000
2015-01-13 00:00:00+00:00,5.982371707632722,5.996230360637102,5.876121300334749,5.9869914054870605,79000
2015-01-14 00:00:00+00:00,5.973133483124015,5.982372439404177,5.827616066822924,5.936176776885986,53700
2015-01-15 00:00:00+00:00,5.982370610101783,5.991610004115393,5.940794218157649,5.9731316566467285,41300
2015-01-16 00:00:00+00:00,6.000850934189251,6.042427339828228,5.931557218496757,5.950035572052002,37000
2015-01-20 00:00:00+00:00,6.0054692889079675,6.014708683897493,5.9454145431518555,5.9454145431518555,34300
2015-01-21 00:00:00+00:00,5.950034240646619,6.010088986402731,5.9454145431518555,5.9454145431518555,34800
2015-01-22 00:00:00+00:00,5.936175588720932,5.982371241992755,5.936175588720932,5.9454145431518555,14200
2015-01-23 00:00:00+00:00,5.954656528761985,5.954656528761985,5.908460414833574,5.917699813842773,14200
2015-01-26 00:00:00+00:00,5.895064004394198,5.936178716982273,5.880743198948783,5.894602298736572,25200
2015-01-27 00:00:00+00:00,5.93155574798584,5.93155574798584,5.866881306296779,5.93155574798584,31800
2015-01-28 00:00:00+00:00,5.962510037349638,5.962510037349638,5.885362898878046,5.894602298736572,42000
2015-01-29 00:00:00+00:00,5.922318898756203,5.940797255672806,5.872427379137251,5.9038405418396,31200
2015-01-30 00:00:00+00:00,5.913080215454102,5.926938873646096,5.866884100735719,5.913080215454102,68200
2015-02-02 00:00:00+00:00,5.94079641452905,6.0470472821747885,5.885823497723125,5.959274768829346,98100
2015-02-03 00:00:00+00:00,5.9777531231296415,5.9777531231296415,5.903839705928458,5.959274768829346,41900
2015-02-04 00:00:00+00:00,6.005470293672596,6.005470293672596,5.913078531112445,5.963893890380859,41200
2015-02-05 00:00:00+00:00,5.96389468166227,6.014710488231532,5.96389468166227,5.991612434387207,60100
2015-02-06 00:00:00+00:00,6.005471782137058,6.005471782137058,5.802209854125977,5.802209854125977,156000
2015-02-09 00:00:00+00:00,5.876123153352518,5.9038404681018495,5.816068383983933,5.866883754730225,39000
2015-02-10 00:00:00+00:00,5.889980873951402,5.89922027110421,5.797589105216846,5.825306415557861,39000
2015-02-11 00:00:00+00:00,5.829927510369822,5.876123626080167,5.806829452514648,5.806829452514648,37500
2015-02-12 00:00:00+00:00,5.829925210147494,5.880740564932408,5.783729553222656,5.783729553222656,45100
2015-02-13 00:00:00+00:00,5.783730208303389,5.801284269154348,5.7098163558464226,5.714436054229736,58100
2015-02-17 00:00:00+00:00,5.714436094679056,5.783730249243203,5.709816396263041,5.732914447784424,38500
2015-02-18 00:00:00+00:00,5.732915502335861,5.74169275471736,5.683023983829851,5.728295803070068,50500
2015-02-19 00:00:00+00:00,5.728296449048763,5.765253166225169,5.682100772857666,5.682100772857666,36400
2015-02-20 00:00:00+00:00,5.682100569740451,5.751394301829475,5.682100569740451,5.709817886352539,33700
2015-02-23 00:00:00+00:00,5.705198187858643,5.769872215344667,5.68671983135424,5.728295803070068,45200
2015-02-24 00:00:00+00:00,5.760633321246351,5.760633321246351,5.68671989440918,5.68671989440918,28100
2015-02-25 00:00:00+00:00,5.714436073202181,5.7375341246367535,5.668240410891725,5.6728596687316895,38000
2015-02-26 00:00:00+00:00,5.7047357787044914,5.7929700040429575,5.672860472022336,5.7606329917907715,23100
2015-02-27 00:00:00+00:00,5.779112135535489,5.922319301231703,5.779112135535489,5.806829452514648,27600
2015-03-02 00:00:00+00:00,5.80682887484294,5.88074230017943,5.789736516387537,5.811448574066162,22500
2015-03-03 00:00:00+00:00,5.82530818808997,5.899222066126927,5.769873109981381,5.871504306793213,10700
2015-03-04 00:00:00+00:00,5.81144872107863,5.913079903766657,5.81144872107863,5.885362148284912,23000
2015-03-05 00:00:00+00:00,5.889982560235899,5.903841219374099,5.714437929102985,5.756014347076416,32400
2015-03-06 00:00:00+00:00,5.756013632087879,5.788350646246518,5.612806036919039,5.765252590179443,102600
2015-03-09 00:00:00+00:00,5.802210430042293,5.811449389225901,5.714437894724468,5.7375359535217285,46300
2015-03-10 00:00:00+00:00,5.70519893554086,5.848406107077987,5.640524459020296,5.7375359535217285,87400
2015-03-11 00:00:00+00:00,5.7652539883594764,5.926939979482045,5.737536666804049,5.7467756271362305,41900
2015-03-12 00:00:00+00:00,5.756013505063794,5.834546629623507,5.732915449506449,5.811448574066162,31600
2015-03-13 00:00:00+00:00,5.820686254985982,5.829925210147494,5.774490157502507,5.783729553222656,38500
2015-03-16 00:00:00+00:00,5.783731569267271,5.880742614792319,5.783731569267271,5.839166641235352,40300
2015-03-17 00:00:00+00:00,5.834547756788647,5.848406416576875,5.779112677076881,5.843786716461182,31100
2015-03-18 00:00:00+00:00,5.83916745690434,5.91770059663572,5.820689097000418,5.843786716461182,39000
2015-03-19 00:00:00+00:00,5.880280530479746,5.91307968971299,5.829926866836668,5.8345465660095215,23700
2015-03-20 00:00:00+00:00,5.899221485422634,5.954656558074336,5.862264329762705,5.876123428344727,56400
2015-03-23 00:00:00+00:00,5.936177416334753,5.986992782746233,5.908459663391113,5.908459663391113,30800
2015-03-24 00:00:00+00:00,5.940797218689624,5.940797218689624,5.857644833361945,5.885362148284912,24800
2015-03-25 00:00:00+00:00,5.922319856192562,6.005472696039636,5.82623264902748,5.843786716461182,26600
2015-03-26 00:00:00+00:00,5.821612007756286,5.913079940577291,5.77911174279222,5.9038405418396,35900
2015-03-27 00:00:00+00:00,5.940797976352702,5.940797976352702,5.848406180561609,5.894602298736572,25400
2015-03-30 00:00:00+00:00,5.9361793280764035,5.996233671103724,5.880743804336159,5.9685163497924805,28300
2015-03-31 00:00:00+00:00,5.975571092269732,6.079085049410889,5.975571092269732,5.989686489105225,25500
2015-04-01 00:00:00+00:00,5.980277843017087,6.0602658592657574,5.980277843017087,6.022624492645264,33500
2015-04-02 00:00:00+00:00,6.046149193326811,6.177893948920496,6.046149193326811,6.140252590179443,119300
2015-04-06 00:00:00+00:00,6.154368547200256,6.234356553979131,6.116727185036129,6.159073829650879,73400
2015-04-07 00:00:00+00:00,6.173189801641367,6.323755264282227,6.159074401698906,6.323755264282227,111800
2015-04-08 00:00:00+00:00,6.328461406339284,6.351987375250987,6.206126726974855,6.239063262939453,37000
2015-04-09 00:00:00+00:00,6.243767277148163,6.276703357696533,6.160955919311627,6.276703357696533,23100
2015-04-10 00:00:00+00:00,6.2720004543786105,6.323757236119788,6.243769645690918,6.243769645690918,31300
2015-04-13 00:00:00+00:00,6.262588039358282,6.2955241203308105,6.1826000295217565,6.2955241203308105,24700
2015-04-14 00:00:00+00:00,6.300229825982864,6.300229825982864,6.220241810775637,6.229651927947998,44600
2015-04-15 00:00:00+00:00,6.165190884036313,6.300229720265666,6.165190884036313,6.257883071899414,43200
2015-04-16 00:00:00+00:00,6.281409544700172,6.295524945721827,6.163780155838524,6.210831642150879,40600
2015-04-17 00:00:00+00:00,6.23435471149609,6.23435471149609,6.1402513338968125,6.177892684936523,50800
2015-04-20 00:00:00+00:00,6.173189649504859,6.2098900474271685,6.069675672130105,6.093201637268066,17800
2015-04-21 00:00:00+00:00,6.1167273460351845,6.215536036496879,6.022623938147962,6.196715354919434,35500
2015-04-22 00:00:00+00:00,6.210831973409236,6.210831973409236,6.027330404179027,6.206126689910889,32400
2015-04-23 00:00:00+00:00,6.149664233544227,6.149664233544227,6.057913454905156,6.079086780548096,38300
2015-04-24 00:00:00+00:00,6.032033300255396,6.1967145800045556,6.032033300255396,6.107316017150879,27000
2015-04-27 00:00:00+00:00,6.168483615369009,6.187304295442797,6.114374216246922,6.163778781890869,25200
2015-04-28 00:00:00+00:00,6.13084312680066,6.290819154530733,6.1214330097862,6.257883071899414,29300
2015-04-29 00:00:00+00:00,6.20141986199062,6.234355938452296,6.102611183885202,6.107316017150879,28500
2015-04-30 00:00:00+00:00,6.116727041417094,6.1402530043973975,6.069675115456486,6.074380397796631,66400
