"('date', '')","('open', 'BBWI')","('high', 'BBWI')","('low', 'BBWI')","('close', 'BBWI')","('volume', 'BBWI')"
2024-03-21 00:00:00+00:00,46.2989323826542,46.94518654766464,46.23141340062351,46.559364318847656,1666700
2024-03-22 00:00:00+00:00,46.07708395982938,46.25070525132827,44.813507600478275,45.093231201171875,1831400
2024-03-25 00:00:00+00:00,45.2379149171361,45.69125611057798,44.79421403574482,45.141456604003906,1867400
2024-03-26 00:00:00+00:00,45.35366618198947,46.607594954011624,45.31508285250969,46.27964401245117,2360800
2024-03-27 00:00:00+00:00,46.501486790971754,47.707188089303365,46.183183561556554,47.69754409790039,1805000
2024-03-28 00:00:00+00:00,47.79400009216673,48.392026922921566,47.552859825627536,48.247344970703125,2257400
2024-04-01 00:00:00+00:00,48.23770150548194,48.55600845123171,47.4274699920838,48.43061447143555,2512900
2024-04-02 00:00:00+00:00,47.842233338348635,47.996562980878444,46.34716423643316,46.540077209472656,2053600
2024-04-03 00:00:00+00:00,46.42432918844896,46.675113468512016,44.69776384654379,44.832801818847656,2444500
2024-04-04 00:00:00+00:00,45.57551027595202,45.758775553496825,43.501702516459815,43.56922149658203,3331500
2024-04-05 00:00:00+00:00,43.694614956214274,44.0707931780873,43.405247376274126,43.87788391113281,5388200
2024-04-08 00:00:00+00:00,44.00327613331965,45.758777032245234,44.00327613331965,45.093231201171875,3440400
2024-04-09 00:00:00+00:00,44.97748889251405,45.112526869109274,43.7910790816303,44.504852294921875,2952300
2024-04-10 00:00:00+00:00,43.68497158003489,44.29264240261658,43.28950168999397,43.76213455200195,1903900
2024-04-11 00:00:00+00:00,43.897171045830724,44.76527744838187,43.43418219097289,44.58201217651367,2484700
2024-04-12 00:00:00+00:00,44.09973508333498,44.65917861324109,43.385958243652134,43.617454528808594,2437000
2024-04-15 00:00:00+00:00,44.18654663846133,44.66882720289964,42.87474291446773,43.00978088378906,2130100
2024-04-16 00:00:00+00:00,43.03871617842334,43.11588283424898,41.67868514532026,42.14167404174805,2614300
2024-04-17 00:00:00+00:00,42.55643154670575,42.63359819514892,41.48576821636079,41.65938949584961,1959000
2024-04-18 00:00:00+00:00,41.96805400827726,42.73005819969161,41.678686399242714,42.3056526184082,2554300
2024-04-19 00:00:00+00:00,42.26706822753739,42.80722378247232,42.15132192273301,42.43104553222656,2198000
2024-04-22 00:00:00+00:00,42.701115578987725,43.2026877366225,41.861948545785395,42.382808685302734,2437600
2024-04-23 00:00:00+00:00,42.61430968244624,44.032215676559105,42.61430968244624,43.530643463134766,1981800
2024-04-24 00:00:00+00:00,43.511353009372755,44.061152557170594,43.144818751004635,43.983985900878906,2181600
2024-04-25 00:00:00+00:00,43.41489468900815,44.02256922902475,42.459981234205046,43.983985900878906,1655700
2024-04-26 00:00:00+00:00,43.94540497410512,44.80386376308433,43.94540497410512,44.40839385986328,1542300
2024-04-29 00:00:00+00:00,44.909964670466145,45.344014207650375,44.02256657417123,44.73634338378906,2632900
2024-04-30 00:00:00+00:00,44.582019481607446,44.90032276169366,43.68497727848704,43.810367584228516,2038300
2024-05-01 00:00:00+00:00,43.54993859849328,43.95505252653078,41.89089219717654,42.27671813964844,4544700
2024-05-02 00:00:00+00:00,42.83616170877293,42.83616170877293,41.20605464482235,42.27671813964844,2926600
2024-05-03 00:00:00+00:00,42.701122831332235,44.40839651953989,42.701122831332235,44.340877532958984,2584800
2024-05-06 00:00:00+00:00,44.784574825596984,45.942048950201816,44.784574825596984,45.70090866088867,3404700
2024-05-07 00:00:00+00:00,46.04814967964413,46.44361959331152,45.4211834772284,45.54657745361328,2740000
2024-05-08 00:00:00+00:00,45.35366077983144,46.096373226061594,45.01606220635862,45.932395935058594,2118700
2024-05-09 00:00:00+00:00,45.8648759309957,47.01270590383281,45.7877129624609,46.83908462524414,2047900
2024-05-10 00:00:00+00:00,46.974126345902306,47.38888791361618,45.729841642760675,45.8648796081543,1698200
2024-05-13 00:00:00+00:00,46.241059110169395,46.588301704658946,45.39224796753795,46.12531280517578,3356300
2024-05-14 00:00:00+00:00,46.81979982471522,47.71684200238286,46.35681090713011,46.954837799072266,2155300
2024-05-15 00:00:00+00:00,47.263487231821415,48.66210136539938,46.97411967854861,48.0833625793457,2808500
2024-05-16 00:00:00+00:00,47.93868801559712,48.199119957450385,47.17668385382371,47.215267181396484,2322900
2024-05-17 00:00:00+00:00,47.81329405037341,48.45955190906734,47.321369502001666,48.38238525390625,1963500
2024-05-20 00:00:00+00:00,48.22805159982401,48.9707640360023,47.736127092489475,48.874305725097656,1707800
2024-05-21 00:00:00+00:00,48.71033414567598,49.01899339441662,47.96762167854743,48.23769760131836,1159800
2024-05-22 00:00:00+00:00,48.10265959570985,48.29557254587252,46.63652632578548,46.974124908447266,1598800
2024-05-23 00:00:00+00:00,47.11881020068024,47.35995048559571,46.47255600327096,46.59794998168945,1385600
2024-05-24 00:00:00+00:00,47.01271261883914,47.01271261883914,46.32787139791721,46.56901168823242,1216900
2024-05-28 00:00:00+00:00,46.636524013885165,47.14774385839993,46.308573118718606,46.83908462524414,1533200
2024-05-29 00:00:00+00:00,46.723341064797026,47.33101562324559,46.45326511860158,46.964481353759766,1322900
2024-05-30 00:00:00+00:00,47.08022754723318,49.057577021459544,47.08022754723318,48.91289138793945,2728700
2024-05-31 00:00:00+00:00,49.192614308170405,50.22469435321644,48.5945874782158,50.099300384521484,4666000
2024-06-03 00:00:00+00:00,50.24399104786489,51.11209756498644,49.800293796673344,49.973915100097656,6708100
2024-06-04 00:00:00+00:00,45.787714887483816,47.45640508673427,42.76863772677214,43.56922149658203,11471100
2024-06-05 00:00:00+00:00,43.70426585391761,45.623740430190274,43.69461818215256,45.54657745361328,5540600
2024-06-06 00:00:00+00:00,45.720196423651586,45.79735939630185,44.30229046605661,44.7266960144043,3307200
2024-06-07 00:00:00+00:00,44.12607763479761,45.00763031508591,43.88389279191129,44.407012939453125,3351800
2024-06-10 00:00:00+00:00,44.05826656377968,44.91075825299849,43.99045510280804,44.20357894897461,2737100
2024-06-11 00:00:00+00:00,44.04858020783598,44.271389818831764,42.98296468667877,43.302650451660156,3162700
2024-06-12 00:00:00+00:00,44.126078281184526,44.55232597599475,42.304847201275585,42.33391189575195,3053000
2024-06-13 00:00:00+00:00,42.27578835576036,42.72140760899121,41.897980567349535,42.41141128540039,3006000
2024-06-14 00:00:00+00:00,42.159539568748706,42.84734366297546,41.73329555868865,41.90766525268555,2215400
2024-06-17 00:00:00+00:00,41.68485963219119,41.73329956370029,40.12518844106541,40.79362106323242,4908200
2024-06-18 00:00:00+00:00,40.696740760193116,40.95830084288204,40.04768713294279,40.251121520996094,3386600
2024-06-20 00:00:00+00:00,40.29955806406089,41.016426854991906,39.90237505292883,40.97767639160156,3004600
2024-06-21 00:00:00+00:00,41.04548776433295,41.29736208036738,40.07674835439529,40.609554290771484,4158800
2024-06-24 00:00:00+00:00,40.78392848912669,41.026113346414725,40.1930005415199,40.20268630981445,2499800
2024-06-25 00:00:00+00:00,40.40612038021689,41.04548825053138,39.64081535039342,39.66019058227539,3508500
2024-06-26 00:00:00+00:00,39.42769386064252,39.931438786238914,38.75926131732832,38.798011779785156,3087500
2024-06-27 00:00:00+00:00,38.546142405045565,38.63332910065519,37.23834197090124,37.809898376464844,3861600
2024-06-28 00:00:00+00:00,37.62583883467111,38.313642928908536,37.26740628767306,37.82927322387695,3508100
2024-07-01 00:00:00+00:00,38.03270442447649,38.04239388721542,37.005843100986546,37.238338470458984,2540900
2024-07-02 00:00:00+00:00,37.12208951006584,37.37396379636077,36.753967543029404,36.928340911865234,2207100
2024-07-03 00:00:00+00:00,37.034903585544505,37.38365033037189,36.40522524778148,36.5214729309082,1551800
2024-07-05 00:00:00+00:00,36.356788030537075,36.49241095351624,35.45586010452119,35.83367156982422,4222000
2024-07-08 00:00:00+00:00,36.36647937270785,36.72491192987771,36.11460504949295,36.298667907714844,3202400
2024-07-09 00:00:00+00:00,36.240540328500096,36.59897286705033,35.843357327553214,36.017730712890625,2135600
2024-07-10 00:00:00+00:00,36.26960658266111,36.26960658266111,34.971495467870696,35.397743225097656,2590500
2024-07-11 00:00:00+00:00,35.6011752163327,36.734598612670396,35.6011752163327,36.25022888183594,3816200
2024-07-12 00:00:00+00:00,36.59897349957471,36.657099194174236,35.649609327134414,36.1727294921875,2664800
2024-07-15 00:00:00+00:00,36.327726920329525,36.34710215147407,35.552736151785325,35.64960861206055,3102600
2024-07-16 00:00:00+00:00,35.92085925382345,37.461151374834905,35.513986778210025,37.45146560668945,3454800
2024-07-17 00:00:00+00:00,36.812094119869364,38.4589517011635,36.78303312284417,38.18770217895508,4008500
2024-07-18 00:00:00+00:00,37.99396384009545,39.776444642933654,37.441782628469554,37.49990463256836,4406100
2024-07-19 00:00:00+00:00,37.52896533002024,37.65489878911022,36.25022594442356,36.395538330078125,2913000
2024-07-22 00:00:00+00:00,36.65710021044286,36.74428690703551,35.494612154356766,36.308353424072266,2790000
2024-07-23 00:00:00+00:00,36.22116421210307,36.356787131729384,35.75616976104967,35.87241744995117,2532200
2024-07-24 00:00:00+00:00,34.53555965003824,34.87461694774009,33.12119737639543,33.27619552612305,4856100
2024-07-25 00:00:00+00:00,33.71213449992656,33.75088496756859,31.978089875150115,32.09434127807617,5859600
2024-07-26 00:00:00+00:00,32.55933022712817,33.42150765953741,32.46245407461472,33.10182189941406,3773800
2024-07-29 00:00:00+00:00,33.15026562586301,34.29337848850985,33.07276469496257,34.03181838989258,2958200
2024-07-30 00:00:00+00:00,34.177120637274854,35.64960478725127,34.06087295832719,35.465545654296875,3123800
2024-07-31 00:00:00+00:00,35.581801981801014,36.49241579654563,35.572116212637425,35.60117721557617,3284200
2024-08-01 00:00:00+00:00,35.746487683862846,36.085545017932766,33.47963719129426,34.03181838989258,3006300
2024-08-02 00:00:00+00:00,32.937134365009754,33.02432104497031,31.987770347354285,32.16214370727539,4421100
2024-08-05 00:00:00+00:00,30.709037534733934,30.796224222350187,29.80810966118177,30.25372886657715,7346600
2024-08-06 00:00:00+00:00,30.65091285522307,31.05778530933131,30.20529363513337,30.6702880859375,6136500
2024-08-07 00:00:00+00:00,31.048096764873897,31.1837196884402,29.49811521633398,29.60467529296875,3933100
2024-08-08 00:00:00+00:00,29.88561032909361,30.89309832639496,29.69186171344302,30.825286865234375,3247500
2024-08-09 00:00:00+00:00,30.757475362655583,30.989972592488968,30.17623136421026,30.45716667175293,2300600
2024-08-12 00:00:00+00:00,30.428104280738737,30.602477667655666,30.03092127619407,30.340917587280273,2912100
2024-08-13 00:00:00+00:00,30.573414988089855,31.164344766438894,30.321542522021506,30.612165451049805,3111500
2024-08-14 00:00:00+00:00,30.71872374922792,30.970596200705472,30.089043544395864,30.418415069580078,2767500
2024-08-15 00:00:00+00:00,31.619652163476534,32.61745252313283,31.309655863477538,31.88121223449707,4033700
2024-08-16 00:00:00+00:00,31.74558681143853,33.227756734877055,31.55183821535805,32.65620040893555,3599500
2024-08-19 00:00:00+00:00,32.656208436208594,33.42151354635141,32.656208436208594,33.18901443481445,3898000
2024-08-20 00:00:00+00:00,33.03401047155297,33.32463523392023,31.890897738946986,32.17183303833008,3592100
2024-08-21 00:00:00+00:00,32.4430815360224,33.69275245348826,32.31714438937411,33.52806854248047,3518700
2024-08-22 00:00:00+00:00,33.49901129285149,33.63463422189985,32.50120716616433,32.97589111328125,3257200
2024-08-23 00:00:00+00:00,33.44363462064271,34.729927973952925,33.28772038743203,34.690948486328125,3332400
2024-08-26 00:00:00+00:00,34.63248182869863,35.226905984840556,33.716482486202516,34.262184143066406,5043000
2024-08-27 00:00:00+00:00,33.999073201824444,34.18422387614097,33.5020978343855,33.83341598510742,7204700
2024-08-28 00:00:00+00:00,33.02461355907164,33.51184598978627,31.026961336599335,31.465471267700195,10274100
2024-08-29 00:00:00+00:00,31.66036452098976,31.689597276873343,29.955049179753384,30.208410263061523,5041200
2024-08-30 00:00:00+00:00,30.383816045026233,30.393560917116673,29.419096011804193,29.97454071044922,5164100
2024-09-03 00:00:00+00:00,30.023261869010167,30.695643144013705,29.643221167707576,29.71143341064453,6996700
2024-09-04 00:00:00+00:00,29.458072313555057,29.87709250133313,28.66875629625463,28.756458282470703,10955100
2024-09-05 00:00:00+00:00,28.902626136142228,29.58475224707741,28.639520191183447,28.65900993347168,7738300
2024-09-06 00:00:00+00:00,28.551820190730833,28.82467102576675,27.752759287907956,27.85995101928711,5835900
2024-09-09 00:00:00+00:00,28.00612010946466,28.01586498119108,26.817273638505174,26.836763381958008,6597800
2024-09-10 00:00:00+00:00,26.797784154966692,26.797784154966692,25.979233508450715,26.027956008911133,8005900
2024-09-11 00:00:00+00:00,25.920765349274205,26.407997773664157,25.54072279437199,26.300806045532227,6155800
2024-09-12 00:00:00+00:00,26.388507471540976,26.719825661798293,25.949997555422712,26.56391143798828,6355000
2024-09-13 00:00:00+00:00,27.00241870970353,27.509140851662757,26.456718942248113,26.515186309814453,4164700
2024-09-16 00:00:00+00:00,26.476209165807848,28.483606169436513,26.476209165807848,28.171777725219727,6891100
2024-09-17 00:00:00+00:00,28.317946976210713,28.873391622842785,28.269224478965285,28.415393829345703,4261000
2024-09-18 00:00:00+00:00,28.532330942041877,29.691942753571723,28.532330942041877,28.95134925842285,4203600
2024-09-19 00:00:00+00:00,29.721176293518006,30.13045158239746,28.6102870202641,29.155986785888672,4266200
2024-09-20 00:00:00+00:00,29.058543461512414,29.165735196904972,28.220503040030934,28.532333374023438,9059400
2024-09-23 00:00:00+00:00,28.610286793872934,29.88683514677786,28.395903350805177,29.565261840820312,6054100
2024-09-24 00:00:00+00:00,29.750413162594466,29.974539636713132,29.23394611216758,29.30215835571289,3131700
2024-09-25 00:00:00+00:00,29.2729244427064,29.877091597649475,28.951349263877916,29.750411987304688,4058900
2024-09-26 00:00:00+00:00,30.013518308184974,30.98798321245909,29.984285550589103,30.929515838623047,4114500
2024-09-27 00:00:00+00:00,31.212105976139423,31.826019833538744,31.065936629639992,31.56291389465332,3913400
2024-09-30 00:00:00+00:00,31.504449817503474,31.816278266505364,30.45202601415585,31.104917526245117,55121800
2024-10-01 00:00:00+00:00,30.880791336975395,31.280319914517797,29.652965414068756,30.296112060546875,5105800
2024-10-02 00:00:00+00:00,30.29611131972725,30.422790928177758,29.24368939134807,29.448326110839844,4331300
2024-10-03 00:00:00+00:00,29.039052623344862,29.078032110617325,28.201014092073617,28.814926147460938,3708200
2024-10-04 00:00:00+00:00,29.36062350100635,30.081729086029657,28.863648090393674,29.155986785888672,4786500
2024-10-07 00:00:00+00:00,29.165731112597797,29.38985756553757,28.60054161551608,29.019561767578125,3314900
2024-10-08 00:00:00+00:00,28.697989277313308,29.51653986296371,28.561562940608834,28.824668884277344,3001700
2024-10-09 00:00:00+00:00,28.814925238078796,29.11700882032982,28.532331398848925,28.853904724121094,3430700
2024-10-10 00:00:00+00:00,28.66875462270338,30.51049250844018,28.561562899442382,30.42279052734375,5556700
2024-10-11 00:00:00+00:00,30.31560340128128,31.14389707301381,30.07198717814953,30.627431869506836,4852000
2024-10-14 00:00:00+00:00,31.08542951347925,31.15364175816402,29.964795265521918,30.237646102905273,3780300
2024-10-15 00:00:00+00:00,30.081730013541172,31.377768158512904,29.984283159156888,30.315601348876953,3136200
2024-10-16 00:00:00+00:00,30.588452884491364,31.923468768358507,30.403305890091534,31.64087677001953,4215600
2024-10-17 00:00:00+00:00,31.49470267030126,31.84551060010347,30.841811166860552,31.202363967895508,2449700
2024-10-18 00:00:00+00:00,31.484959615122424,31.523935382712395,30.841811125140318,31.124406814575195,1627300
2024-10-21 00:00:00+00:00,30.987979915265836,31.104916509139898,29.487305088854036,29.78938865661621,5139700
2024-10-22 00:00:00+00:00,29.740668406992267,29.740668406992267,28.649266930072553,29.058542251586914,5034300
2024-10-23 00:00:00+00:00,29.194963401856462,29.44832446322624,28.454371817722084,28.71747589111328,3385700
2024-10-24 00:00:00+00:00,28.98058593734325,29.370371526076806,28.65901259430753,29.185224533081055,3728700
2024-10-25 00:00:00+00:00,29.370370975969383,29.838115532333084,28.980585394536515,29.6042423248291,5231500
2024-10-28 00:00:00+00:00,29.604241161714807,29.78939000261275,28.66875580303,28.69799041748047,4518100
2024-10-29 00:00:00+00:00,28.49335270140298,28.8051811637949,27.869695776619146,28.103567123413086,4165000
2024-10-30 00:00:00+00:00,28.064585958306523,28.746712072987613,28.025608332160132,28.093820571899414,2912000
2024-10-31 00:00:00+00:00,27.957395097568593,28.09381957219255,27.27526900716068,27.655309677124023,4074500
2024-11-01 00:00:00+00:00,27.674802095346138,28.542077098509324,27.616334723230455,28.1815242767334,4339400
2024-11-04 00:00:00+00:00,28.249733197557653,30.646917476045083,28.181520961672618,30.481258392333984,7814900
2024-11-05 00:00:00+00:00,30.305854176536347,30.861298788116013,30.188917588425042,30.812576293945312,4249600
2024-11-06 00:00:00+00:00,30.734621851814097,31.562915476367216,30.24738943330324,30.939258575439453,8226100
2024-11-07 00:00:00+00:00,31.163385041879845,31.533682720788835,30.607940382160535,30.939258575439453,4734100
2024-11-08 00:00:00+00:00,29.565264048176807,30.14019846518398,28.96109501621116,29.233945846557617,9932700
2024-11-11 00:00:00+00:00,29.682196081697903,31.00746876722014,29.38985739337108,30.705385208129883,13807400
2024-11-12 00:00:00+00:00,30.822320667264556,31.095171479146554,30.374067753434232,30.754108428955078,3414200
2024-11-13 00:00:00+00:00,30.9684926508863,31.28031923728099,30.5884501071816,30.802833557128906,2739400
2024-11-14 00:00:00+00:00,30.95874663860672,31.12440572625845,30.442279633893907,30.52998161315918,4546300
2024-11-15 00:00:00+00:00,30.539729237462712,30.773600583707633,29.857603083598512,30.734622955322266,3106100
2024-11-18 00:00:00+00:00,30.92951308103749,31.08542730312895,30.03300537468956,30.64691925048828,3991400
2024-11-19 00:00:00+00:00,30.44228131677951,30.481260802449608,29.34113686761774,29.662710189819336,4626300
2024-11-20 00:00:00+00:00,29.370369887854324,30.01351653805229,29.05854143426067,29.73092269897461,4069200
2024-11-21 00:00:00+00:00,29.643220832551275,30.101218643266996,29.009819051327007,29.964794158935547,5367600
2024-11-22 00:00:00+00:00,30.465024791552807,30.857362154871133,30.07268742823448,30.121728897094727,6853600
2024-11-25 00:00:00+00:00,35.82043474451048,36.8208963923396,34.143191867984065,35.094608306884766,29582200
2024-11-26 00:00:00+00:00,35.21231290978442,35.30058904906449,34.02548842799146,34.555145263671875,8740400
2024-11-27 00:00:00+00:00,35.01614118868322,35.99698545872128,34.96709972350611,35.212310791015625,5967800
2024-11-29 00:00:00+00:00,35.231921854500484,36.095065797823885,35.231921854500484,35.54579544067383,3250200
2024-12-02 00:00:00+00:00,36.29124060652367,37.36036108757001,35.97737071682422,36.79146957397461,6615300
2024-12-03 00:00:00+00:00,36.53645034296083,36.96802048996013,36.183345794677734,36.183345794677734,3985500
2024-12-04 00:00:00+00:00,36.01660432240795,37.419211987448016,35.78120004128884,37.37016677856445,4856600
2024-12-05 00:00:00+00:00,37.28188889510283,37.68403489439818,36.06564410087376,36.0754508972168,4576500
2024-12-06 00:00:00+00:00,36.86012976344411,37.0170646982601,35.732157347087636,35.89889907836914,5625800
2024-12-09 00:00:00+00:00,36.29123769166324,38.7923898112774,36.00679195771181,38.43928527832031,6570200
2024-12-10 00:00:00+00:00,38.43928826587052,38.72373402192944,37.546720067801424,37.79193115234375,4506700
2024-12-11 00:00:00+00:00,37.79192698886547,38.22350084475364,37.46825033857314,37.605567932128906,3930000
2024-12-12 00:00:00+00:00,38.09599294294734,38.09599294294734,36.61491968921414,36.68357849121094,2815700
2024-12-13 00:00:00+00:00,36.7914669861355,37.58595219321835,36.48740765653971,37.48786926269531,3182000
2024-12-16 00:00:00+00:00,37.360360763023266,39.4299429026174,37.34074342738443,37.88020706176758,4863300
2024-12-17 00:00:00+00:00,37.880203531402785,38.08618366560143,37.28188794586506,37.92924499511719,3743800
2024-12-18 00:00:00+00:00,38.11561129769621,39.00817948915639,37.59576499963537,37.742889404296875,3831300
2024-12-19 00:00:00+00:00,38.09599459907307,38.301971014017745,36.92879117276234,37.84097671508789,3385400
2024-12-20 00:00:00+00:00,37.78212416583305,39.33185626672544,37.448636942862656,38.517757415771484,8581000
2024-12-23 00:00:00+00:00,38.29216356904091,38.67469225935927,37.31131923832751,38.24312210083008,2819900
2024-12-24 00:00:00+00:00,38.26273625334172,38.46871640943264,37.85078342440836,38.34120559692383,981100
2024-12-26 00:00:00+00:00,38.40005694956458,38.46871575321559,37.438826215202056,37.46825408935547,2780000
2024-12-27 00:00:00+00:00,37.29170016538043,37.94886404036299,37.075913225356786,37.44863510131836,2752800
2024-12-30 00:00:00+00:00,36.90917183570857,38.351010403773046,36.8405130344495,38.13522720336914,3019800
2024-12-31 00:00:00+00:00,38.35100896518462,38.96894189496094,37.76250390743264,38.0273323059082,2361200
2025-01-02 00:00:00+00:00,38.507941734763165,39.155298758595706,36.79146438079257,37.18380355834961,2901700
2025-01-03 00:00:00+00:00,37.26227471002936,37.281888302403615,36.39913072223071,36.97782897949219,3324300
2025-01-06 00:00:00+00:00,37.389782535328216,37.54671746890767,35.73215706554366,35.849857330322266,4220900
2025-01-07 00:00:00+00:00,36.18334630402322,37.15438382547084,35.7223482770949,36.14411163330078,3432700
2025-01-08 00:00:00+00:00,35.908713356608544,36.291242066214146,35.437908503122856,36.261817932128906,2213500
2025-01-10 00:00:00+00:00,36.242200347200175,36.35009382693927,35.379056250911795,35.71254348754883,3799100
2025-01-13 00:00:00+00:00,35.428093831482244,36.17353756876685,34.829778230710744,36.0754508972168,3541000
2025-01-14 00:00:00+00:00,36.2912387013315,37.39959379581068,35.74196455238076,36.085262298583984,3152600
2025-01-15 00:00:00+00:00,36.95821317410353,37.02687197512483,35.84005128132914,36.22257995605469,4276100
