"('date', '')","('open', 'BC')","('high', 'BC')","('low', 'BC')","('close', 'BC')","('volume', 'BC')"
2024-03-07 00:00:00+00:00,85.18668697549992,86.409835196511,85.18668697549992,86.24610900878906,388100
2024-03-08 00:00:00+00:00,87.58482567230729,89.5399288659131,86.55430297355342,86.92028045654297,832400
2024-03-11 00:00:00+00:00,86.91064400540337,87.97969176887608,85.71639516390597,86.88175201416016,482400
2024-03-12 00:00:00+00:00,86.29426031145113,86.92028042118623,85.53340600551617,86.14016723632812,454200
2024-03-13 00:00:00+00:00,86.09201427018223,86.94917771885925,85.50451923035915,86.02459716796875,688700
2024-03-14 00:00:00+00:00,86.0631130993499,86.29425637544796,81.5846707929439,81.96028137207031,741100
2024-03-15 00:00:00+00:00,81.49799700064796,84.66661524743249,81.49799700064796,84.25247955322266,2026800
2024-03-18 00:00:00+00:00,84.01170153367325,84.69550560198017,82.71150314467276,83.7901840209961,742100
2024-03-19 00:00:00+00:00,83.24120974543183,86.04384296609936,83.24120974543183,85.87049102783203,747900
2024-03-20 00:00:00+00:00,86.12089610852682,88.88501166914888,86.12089610852682,88.73091125488281,1146500
2024-03-21 00:00:00+00:00,89.52065988455358,90.95569247582877,89.52065988455358,90.51266479492188,893400
2024-03-22 00:00:00+00:00,90.38746183147391,90.43562005209938,88.56719278010613,88.86575317382812,734700
2024-03-25 00:00:00+00:00,89.44362849149503,89.95407333390267,89.24137717740409,89.55919647216797,555000
2024-03-26 00:00:00+00:00,90.54155062567676,90.54155062567676,89.53028690577938,89.81922149658203,460100
2024-03-27 00:00:00+00:00,90.55118224697935,92.33293342565078,90.52229025561276,92.1788330078125,632900
2024-03-28 00:00:00+00:00,92.14994107757676,93.0841546545821,91.95732290306348,92.95894622802734,748700
2024-04-01 00:00:00+00:00,92.80485884797938,92.94932616167797,91.85138633422908,92.33293914794922,530600
2024-04-02 00:00:00+00:00,91.20610329011748,91.66839724115125,89.69402769406597,90.43562316894531,780000
2024-04-03 00:00:00+00:00,90.05037202816736,91.26388712040094,90.05037202816736,90.70528411865234,702500
2024-04-04 00:00:00+00:00,91.86101041386013,91.86101041386013,89.26062820666753,89.93479919433594,1142000
2024-04-05 00:00:00+00:00,89.86739016022912,90.72455364200586,89.65550573140102,90.20448303222656,752900
2024-04-08 00:00:00+00:00,91.20608842786385,91.20608842786385,88.75980691015879,89.81922149658203,797200
2024-04-09 00:00:00+00:00,89.95406308136192,90.56081695447982,89.2991509898436,90.19483947753906,483900
2024-04-10 00:00:00+00:00,87.63297304581974,88.2878851220222,86.86249300481893,87.39219665527344,757900
2024-04-11 00:00:00+00:00,87.56555360320883,87.56555360320883,85.24447308147282,85.34078216552734,880300
2024-04-12 00:00:00+00:00,84.40657392088521,84.88812671931468,83.26047590929103,83.93465423583984,618400
2024-04-15 00:00:00+00:00,83.24121845058953,84.57030155168145,82.06622842670943,82.3262710571289,656200
2024-04-16 00:00:00+00:00,81.84470996766619,82.69224017634157,81.363157209755,81.78691864013672,591300
2024-04-17 00:00:00+00:00,81.39206287277338,81.84472371691918,79.60068572457392,79.76441192626953,729100
2024-04-18 00:00:00+00:00,79.74514157050281,80.44820449916087,78.65682760873987,79.05170440673828,594100
2024-04-19 00:00:00+00:00,78.67610607219349,81.16091316497149,78.67610607219349,80.84309387207031,885700
2024-04-22 00:00:00+00:00,81.46909205641647,82.34552160281257,81.07422261584351,81.78691864013672,713000
2024-04-23 00:00:00+00:00,81.78691573320464,83.75165179739957,81.39204630666643,83.17378997802734,718900
2024-04-24 00:00:00+00:00,83.42419747304466,84.14652656702812,82.74039347915637,82.9522705078125,913900
2024-04-25 00:00:00+00:00,80.71787657589884,80.90086898803712,76.17201704757171,77.04844665527344,1799100
2024-04-26 00:00:00+00:00,76.81730862526275,79.09023854484253,76.81730862526275,78.08860778808594,682400
2024-04-29 00:00:00+00:00,78.96502923137132,79.50437338543131,78.20417489532075,79.08060455322266,502200
2024-04-30 00:00:00+00:00,78.46422016843086,79.23470029625118,77.58779048108622,77.66484069824219,465700
2024-05-01 00:00:00+00:00,77.67446546022775,78.89760629742678,76.71135989307777,77.36627197265625,616600
2024-05-02 00:00:00+00:00,78.21379746795098,78.9168677222769,76.89434027598321,78.15601348876953,504800
2024-05-03 00:00:00+00:00,79.76440143417463,80.11112002034271,78.08859983297042,78.32937622070312,523800
2024-05-06 00:00:00+00:00,79.27320774854759,80.29410452870015,78.71461216836393,78.83981323242188,439100
2024-05-07 00:00:00+00:00,79.22507160267419,80.24596122457298,78.63757657741583,78.67610168457031,561700
2024-05-08 00:00:00+00:00,78.14638785314861,78.95540037865305,78.14638785314861,78.66646575927734,843900
2024-05-09 00:00:00+00:00,78.72425189501327,81.09349085572732,78.72425189501327,80.71788024902344,741700
2024-05-10 00:00:00+00:00,81.04699691200008,81.63744355313081,79.71121228293393,80.71788787841797,596400
2024-05-13 00:00:00+00:00,81.43416602924583,82.78930641224386,80.68884288030344,80.73724365234375,565800
2024-05-14 00:00:00+00:00,82.04398332965886,82.36340331665195,81.08570121391662,81.45352935791016,409400
2024-05-15 00:00:00+00:00,82.2956384643879,82.2956384643879,80.1758192641492,80.22421264648438,423500
2024-05-16 00:00:00+00:00,79.87575521990969,79.95319350074372,78.72389217841747,78.7529296875,642000
2024-05-17 00:00:00+00:00,78.62709048358205,78.89811705560285,77.930160792717,78.83036041259766,433500
2024-05-20 00:00:00+00:00,78.98524478728267,79.6918562446496,78.22055830613165,78.95620727539062,484200
2024-05-21 00:00:00+00:00,78.6174086411233,79.07234926503979,77.89144144591705,78.33670043945312,424700
2024-05-22 00:00:00+00:00,78.89812445601599,79.401458510563,77.43650829418539,78.3270263671875,583000
2024-05-23 00:00:00+00:00,78.8206858003751,78.8206858003751,76.26528162961723,76.66213989257812,678200
2024-05-24 00:00:00+00:00,77.2719649729136,77.2816392202446,76.4782409813953,76.92350006103516,550400
2024-05-28 00:00:00+00:00,76.94285579153939,77.32035821452266,75.51028438763406,75.53932189941406,472800
2024-05-29 00:00:00+00:00,74.29064940578675,75.19084910114947,74.13577284597686,74.72622680664062,486600
2024-05-30 00:00:00+00:00,75.01661746095498,78.19151312158611,75.01661746095498,77.9979248046875,601800
2024-05-31 00:00:00+00:00,78.45286573801611,81.01794417773792,78.33670831653173,79.88543701171875,1248300
2024-06-03 00:00:00+00:00,80.9308393388016,80.9308393388016,77.82370002189322,79.26595306396484,750400
2024-06-04 00:00:00+00:00,78.07535466130038,79.06266678682853,75.13276677542886,75.23924255371094,827000
2024-06-05 00:00:00+00:00,75.20053109534628,75.84906007660867,74.43584469366581,75.54899597167969,763200
2024-06-06 00:00:00+00:00,75.13277429607383,75.6264267157915,74.56167621131145,74.7552719116211,581800
2024-06-07 00:00:00+00:00,73.67115051491979,74.77462004518128,73.57435636724985,74.70686340332031,628500
2024-06-10 00:00:00+00:00,73.58403815206174,74.92950426673592,73.49692562570918,74.54232025146484,596400
2024-06-11 00:00:00+00:00,74.18418111225579,74.18418111225579,72.90647890441642,73.21622467041016,653700
2024-06-12 00:00:00+00:00,75.21020480956432,76.29431857103357,73.6324386308828,73.72923278808594,638800
2024-06-13 00:00:00+00:00,73.5356367346858,73.99057734907485,72.21921565748686,72.75159454345703,572200
2024-06-14 00:00:00+00:00,71.99658225741582,72.38376622924245,70.71888031983194,72.0933837890625,800100
2024-06-17 00:00:00+00:00,71.74492646052799,73.2936551249784,71.29966743105605,72.38377380371094,554200
2024-06-18 00:00:00+00:00,72.27729018983095,72.39344759643302,71.14478316891072,71.39645385742188,636100
2024-06-20 00:00:00+00:00,71.03831497892713,71.84172051098749,70.67049422945264,71.32870483398438,916700
2024-06-21 00:00:00+00:00,70.52529926457301,71.85140210408159,70.42850510791212,71.79331970214844,1383200
2024-06-24 00:00:00+00:00,72.267616274616,73.59371159434139,72.14177723732583,72.89678192138672,485800
2024-06-25 00:00:00+00:00,72.32570615214806,72.8967969051993,69.63478843895287,69.7606201171875,774500
2024-06-26 00:00:00+00:00,69.68317397727061,70.19618964946683,68.76361841974014,69.02496337890625,1055700
2024-06-27 00:00:00+00:00,68.99592581137041,68.99592581137041,67.66983036964514,68.71521759033203,1360100
2024-06-28 00:00:00+00:00,69.00560778059692,70.47689815557598,69.00560778059692,70.43817901611328,1127800
2024-07-01 00:00:00+00:00,70.56402559586842,70.7963330725147,68.24092867464101,68.55067443847656,723000
2024-07-02 00:00:00+00:00,68.32803334792055,68.43450913432541,67.23424536066779,67.54399108886719,856000
2024-07-03 00:00:00+00:00,67.44719695490356,68.47322829521742,67.37944030761719,67.37944030761719,519200
2024-07-05 00:00:00+00:00,67.07937612879267,67.65046681452348,66.83738704807541,67.23424530029297,1047200
2024-07-08 00:00:00+00:00,67.66014873859672,68.73458085242886,67.46655304223196,68.71521759033203,943200
2024-07-09 00:00:00+00:00,68.27964771785798,68.599075113353,67.10842131929783,67.31169128417969,580100
2024-07-10 00:00:00+00:00,67.69886793086147,69.08304577503999,67.42784134065936,68.95720672607422,873800
2024-07-11 00:00:00+00:00,70.93183229785585,73.88410179265767,70.72856237303802,73.6421127319336,1202300
2024-07-12 00:00:00+00:00,74.32936858689955,76.28463715359678,74.0486603607793,74.83270263671875,1057100
2024-07-15 00:00:00+00:00,75.21021294876502,77.78498064154891,74.590721413719,76.06201934814453,885900
2024-07-16 00:00:00+00:00,76.74926043930903,79.90480023117777,76.4782338409131,79.7112045288086,948000
2024-07-17 00:00:00+00:00,78.77228565187423,80.05966937870221,78.21087657751247,79.10139465332031,960700
2024-07-18 00:00:00+00:00,78.63677195110418,80.65980456649031,76.51695256244477,76.75894165039062,917500
2024-07-19 00:00:00+00:00,76.42015832371997,76.61375404353346,74.95854940996664,75.42316436767578,750500
2024-07-22 00:00:00+00:00,75.8877791421253,75.96521742232787,73.54532655290373,75.4715576171875,694500
2024-07-23 00:00:00+00:00,72.96454658824699,75.19084913451675,72.19018594361638,74.69718933105469,1064700
2024-07-24 00:00:00+00:00,74.45519961778578,75.36508093710651,70.80600747920333,71.15447235107422,1665000
2024-07-25 00:00:00+00:00,72.45153843555474,77.72690549207,71.94820433349045,76.4879150390625,2739800
2024-07-26 00:00:00+00:00,75.48123969772288,77.46554579150916,75.37476390804079,77.41715240478516,1573600
2024-07-29 00:00:00+00:00,78.54965985868964,81.02762576978685,77.9204867495661,79.07235717773438,1324700
2024-07-30 00:00:00+00:00,79.4208147487305,80.70819097271803,78.54965263048763,80.35005187988281,959600
2024-07-31 00:00:00+00:00,80.54364736583037,81.47288457989151,78.84004211425781,78.84004211425781,767100
2024-08-01 00:00:00+00:00,78.73356554103609,79.324019502156,74.83270265309102,75.10372924804688,844700
2024-08-02 00:00:00+00:00,72.99359162731851,75.32636258200068,71.44485556513052,74.85206604003906,957800
2024-08-05 00:00:00+00:00,71.78366080012596,74.33906548379494,70.7479402092084,73.11943817138672,706900
2024-08-06 00:00:00+00:00,73.16781607463753,74.40680639111866,72.30633552425822,72.38377380371094,528700
2024-08-07 00:00:00+00:00,73.55499988601603,74.61975037835907,71.44485477867987,71.55133056640625,579500
2024-08-08 00:00:00+00:00,72.7903139548818,74.08737929315045,71.95787091007735,73.72923278808594,631200
2024-08-09 00:00:00+00:00,73.66147593760674,74.15513573838642,71.94819646655368,72.25794219970703,503100
2024-08-12 00:00:00+00:00,72.55799864731844,73.01293926034573,71.25125920420857,72.0933837890625,513900
2024-08-13 00:00:00+00:00,72.5676882378823,74.1744919275814,72.14178508366095,73.77763366699219,476800
2024-08-14 00:00:00+00:00,74.14544596033876,74.14544596033876,71.48356631996491,71.68683624267578,316700
2024-08-15 00:00:00+00:00,73.66147637916897,74.91982258166554,73.60340136164234,74.23257446289062,395000
2024-08-16 00:00:00+00:00,74.11641705509605,75.3166808553424,73.81635295126468,74.43584442138672,315700
2024-08-19 00:00:00+00:00,74.73590067323944,75.30699869705367,73.84538270161461,73.91313934326172,633200
2024-08-20 00:00:00+00:00,73.65178670533538,74.84237612906766,73.19685347618635,73.27428436279297,382400
2024-08-21 00:00:00+00:00,74.25738505955346,75.46434531303296,73.40083381936192,75.13340759277344,329100
2024-08-22 00:00:00+00:00,75.05555267194688,75.53249548328384,74.16006608809514,74.3839340209961,390100
2024-08-23 00:00:00+00:00,74.79272430017787,78.88082684319903,73.88750970991386,78.41361236572266,459800
2024-08-26 00:00:00+00:00,78.91003212881226,80.42846629598743,78.91003212881226,79.81525421142578,1045100
2024-08-27 00:00:00+00:00,78.99763196485459,78.99763196485459,77.54732516022911,78.29681396484375,471500
2024-08-28 00:00:00+00:00,77.60574577347417,78.46229713751184,76.77838650095511,77.56681060791016,410300
2024-08-29 00:00:00+00:00,77.87827468784326,78.28708273553987,76.51557376939863,76.7297134399414,381100
2024-08-30 00:00:00+00:00,77.33319205095854,77.45973318319611,76.21383771149657,76.94385528564453,371700
2024-09-03 00:00:00+00:00,76.359831713159,77.07038538624921,74.8900684127747,75.13340759277344,451400
2024-09-04 00:00:00+00:00,74.43259043191574,76.02889487718421,74.3936552715284,75.98995971679688,272200
2024-09-05 00:00:00+00:00,76.5739760436817,76.5739760436817,74.46179361491377,74.55912780761719,317100
2024-09-06 00:00:00+00:00,74.19899577403194,75.26968682136913,73.40084345589439,73.47870635986328,259000
2024-09-09 00:00:00+00:00,73.65390851920748,74.0724522473299,72.76815767781353,73.64418029785156,517500
2024-09-10 00:00:00+00:00,73.6733793463213,73.6733793463213,71.89213460124252,72.77788543701172,470200
2024-09-11 00:00:00+00:00,72.3690815144105,73.95565795898438,71.79480452791032,73.95565795898438,549900
2024-09-12 00:00:00+00:00,73.88751037272436,74.27684711030469,72.90441803025287,73.79016876220703,326500
2024-09-13 00:00:00+00:00,74.8122031698852,77.71280223368505,74.58832784159962,77.04119110107422,1130100
2024-09-16 00:00:00+00:00,77.33318620504166,78.18000920044285,76.74917367509563,78.03400421142578,840500
2024-09-17 00:00:00+00:00,78.63748823156178,80.63286499940466,78.36494954530986,79.77631378173828,718100
2024-09-18 00:00:00+00:00,80.14620047297277,82.42385939221765,79.01711037434916,80.04886627197266,528900
2024-09-19 00:00:00+00:00,82.0929060436724,82.20971152894505,80.82754670410449,82.1707763671875,615400
2024-09-20 00:00:00+00:00,81.99557638956708,82.14158139770639,80.21433905386166,80.73021697998047,1386600
2024-09-23 00:00:00+00:00,81.46995514414633,81.57702497829115,79.32857331349484,79.35777282714844,685600
2024-09-24 00:00:00+00:00,80.04886221593885,80.99301951265936,79.6303184893346,80.61341094970703,519800
2024-09-25 00:00:00+00:00,80.51607380380764,80.84701154353985,78.66669444177343,78.79322814941406,546300
2024-09-26 00:00:00+00:00,80.32140073246094,81.72303691589663,80.32140073246094,80.73994445800781,961900
2024-09-27 00:00:00+00:00,81.97610146367894,83.5626701919499,81.3239542648917,82.27783966064453,794900
2024-09-30 00:00:00+00:00,81.80090114512929,82.81319304369087,81.1487539129987,81.58676147460938,531700
2024-10-01 00:00:00+00:00,81.38235694588025,81.38235694588025,79.38697267509431,80.22406005859375,410000
2024-10-02 00:00:00+00:00,79.64005117242574,80.0975300456537,78.7834998823353,79.54271697998047,417600
2024-10-03 00:00:00+00:00,78.82243698579258,79.90285620250364,78.18975358013213,79.88339233398438,517500
2024-10-04 00:00:00+00:00,81.2655538565687,81.6256985313656,79.5329800110213,80.18512725830078,279700
2024-10-07 00:00:00+00:00,79.86392579755343,79.87365401842656,77.64466612821725,78.92949676513672,421300
2024-10-08 00:00:00+00:00,78.60829783867123,79.0073702680894,77.72253957946876,78.25788879394531,523900
2024-10-09 00:00:00+00:00,78.31628855014431,80.51607703434682,78.31628855014431,79.73738861083984,539900
2024-10-10 00:00:00+00:00,79.08523598002054,79.45510887181524,78.34548277030846,78.70562744140625,797200
2024-10-11 00:00:00+00:00,78.9294972127825,80.66207850786753,78.9294972127825,80.29219818115234,411000
2024-10-14 00:00:00+00:00,79.88339420289455,81.02221990405289,79.19231174938504,80.97355651855469,381500
2024-10-15 00:00:00+00:00,81.10008766430876,83.10520028075291,80.90541927623335,81.13902282714844,532400
2024-10-16 00:00:00+00:00,82.05397944110159,83.03706444109451,81.15848556055779,81.65489959716797,584700
2024-10-17 00:00:00+00:00,81.53810023194778,82.1123846362641,80.56474337985941,81.92744445800781,569300
2024-10-18 00:00:00+00:00,82.56012040789153,82.56012040789153,81.45049429125714,81.8009033203125,372900
2024-10-21 00:00:00+00:00,81.21688663840169,81.27528566491551,79.27017320930192,79.37724304199219,674700
2024-10-22 00:00:00+00:00,77.70307072413861,78.40388876861469,76.14570141759324,76.71997833251953,923800
2024-10-23 00:00:00+00:00,76.17490212691759,77.01198953471733,74.5007273113181,74.95820617675781,1002000
2024-10-24 00:00:00+00:00,75.66875192203882,78.3941538017211,74.04324792630132,77.82960510253906,1080800
2024-10-25 00:00:00+00:00,77.83933136306702,80.24352344198017,77.81013185216877,78.60828399658203,1113900
2024-10-28 00:00:00+00:00,79.44537843106663,80.31166532073473,78.74456040209414,79.86392211914062,490100
2024-10-29 00:00:00+00:00,79.21176905555635,80.67180416975444,78.72509068415698,80.5842056274414,435300
2024-10-30 00:00:00+00:00,80.19486368917015,81.4894299755874,79.20204305122755,79.42591094970703,617800
2024-10-31 00:00:00+00:00,79.68872566925545,79.98072826010352,77.55707185328549,77.61547088623047,500000
2024-11-01 00:00:00+00:00,78.13134128950982,79.1144336641097,77.547328737931,78.73482513427734,582700
2024-11-04 00:00:00+00:00,78.83215312761273,80.13645490223824,78.3941456048757,78.4622802734375,358600
2024-11-05 00:00:00+00:00,77.73227277731051,79.57191649108803,77.61546729070835,79.41617584228516,437500
2024-11-06 00:00:00+00:00,82.5309213015012,84.39002886796074,80.50633744052477,83.6600112915039,1120900
2024-11-07 00:00:00+00:00,83.96174848455678,84.43869117383255,81.09034185063794,81.30448150634766,445400
2024-11-08 00:00:00+00:00,81.46996179057328,82.0442461683939,80.01966222718855,81.615966796875,355400
2024-11-11 00:00:00+00:00,82.32650675753942,82.95919006156169,80.78860147726915,81.09033966064453,472600
2024-11-12 00:00:00+00:00,80.60367483800827,80.60367483800827,78.13134765627461,78.25788879394531,455700
2024-11-13 00:00:00+00:00,78.87108690301447,80.10725398742099,78.66668290091016,79.48430633544922,266300
2024-11-14 00:00:00+00:00,80.02938415710263,80.79833679410747,78.34547390181729,78.72508239746094,271200
2024-11-15 00:00:00+00:00,79.08523710675084,79.53298032723586,77.5960024454126,78.0632095336914,416800
2024-11-18 00:00:00+00:00,77.81987310106771,78.63749667372204,77.24559615425974,77.77120971679688,357700
2024-11-19 00:00:00+00:00,77.05091929527025,77.67386698399588,76.26249532506887,77.41105651855469,420700
2024-11-20 00:00:00+00:00,77.127292615095,77.1860016898954,75.51272586814572,76.7652359008789,574700
2024-11-21 00:00:00+00:00,76.95116383948846,79.5638223865928,76.42275972902648,79.38768768310547,448100
2024-11-22 00:00:00+00:00,80.1117967511934,81.442590556285,79.26047782034031,80.60105895996094,542400
2024-11-25 00:00:00+00:00,81.96120146104849,85.76766057669865,81.10988259087583,83.97695922851562,979300
2024-11-26 00:00:00+00:00,81.88292185598986,82.84187905008345,78.31130631311444,79.00605773925781,661200
2024-11-27 00:00:00+00:00,79.86716577654647,81.21752678734082,78.7125066633575,78.88864135742188,373700
2024-11-29 00:00:00+00:00,79.240905873178,80.2683519707538,78.64400541697037,78.78099822998047,207000
2024-12-02 00:00:00+00:00,78.99627548608242,79.3876792607079,78.17431113516231,78.19388580322266,482100
2024-12-03 00:00:00+00:00,78.1547443470555,78.79077921696862,77.22514171351975,77.80247497558594,620000
2024-12-04 00:00:00+00:00,77.7437567705375,78.30151535248638,76.79459442027583,77.19578552246094,456600
2024-12-05 00:00:00+00:00,77.31320670533137,78.12537619706907,75.77692385947138,75.97262573242188,454900
2024-12-06 00:00:00+00:00,76.32490017521485,77.3425664067502,74.80818442910339,75.16045379638672,593300
2024-12-09 00:00:00+00:00,75.58121934676336,77.08814775445154,75.46380120171519,76.08026885986328,698500
2024-12-10 00:00:00+00:00,76.12919827848228,76.12919827848228,73.91773113208099,74.89625549316406,613700
2024-12-11 00:00:00+00:00,75.76714271841921,76.45210679527429,73.88837770857509,74.18193054199219,666700
2024-12-12 00:00:00+00:00,74.25042334950979,74.72011831197105,73.26211915304555,73.35997009277344,506500
2024-12-13 00:00:00+00:00,73.1642644726038,73.69266853269353,71.27571212407055,72.00960540771484,598400
2024-12-16 00:00:00+00:00,71.70626905696503,72.20531860676526,70.3754752345304,70.8549575805664,705600
2024-12-17 00:00:00+00:00,70.56139947699839,71.59863301663921,69.38717311006725,69.88621520996094,876500
2024-12-18 00:00:00+00:00,70.2580483995284,71.72583486359476,66.48094396808716,66.5005111694336,929700
2024-12-19 00:00:00+00:00,66.73535761569472,68.3107824148313,65.3360674980004,65.4045639038086,875500
2024-12-20 00:00:00+00:00,65.04251218995965,66.60814959549236,64.97401578676597,65.31649780273438,1805500
2024-12-23 00:00:00+00:00,64.7489490002368,65.7274732679105,63.95634673239637,64.43582153320312,665000
2024-12-24 00:00:00+00:00,64.25968747142439,64.69024054222986,63.79977986679995,64.57281494140625,261500
2024-12-26 00:00:00+00:00,64.06398775635444,64.81744819005061,63.79978201200459,64.32818603515625,508600
2024-12-27 00:00:00+00:00,63.71172640233375,64.80767645441763,62.62556368492934,63.31052780151367,507700
2024-12-30 00:00:00+00:00,62.75276568019943,63.476879095191194,61.725319562519566,63.11482238769531,901500
2024-12-31 00:00:00+00:00,63.71172419459069,63.848717013160474,62.79190887086613,63.290958404541016,757000
2025-01-02 00:00:00+00:00,64.10313579884077,64.73917815457479,62.34178888535403,62.37114715576172,533600
2025-01-03 00:00:00+00:00,62.468996447457776,63.57473003989187,61.79381597036489,63.11482238769531,555800
2025-01-06 00:00:00+00:00,63.604083361734325,65.99168518767338,63.604083361734325,64.81745147705078,1103100
2025-01-07 00:00:00+00:00,64.74895874041505,66.07975254188624,63.89764727742678,64.38690948486328,547100
2025-01-08 00:00:00+00:00,63.71171907328575,63.99549202195527,62.28307446193264,63.74107360839844,471500
2025-01-10 00:00:00+00:00,62.85062462893936,62.85062462893936,61.29476697233881,61.999305725097656,763500
2025-01-13 00:00:00+00:00,61.96994978154818,63.114821496023495,61.324120117660506,62.909332275390625,417000
2025-01-14 00:00:00+00:00,63.37902306648308,64.39668935381685,63.056115683392086,64.38690948486328,443800
2025-01-15 00:00:00+00:00,66.11888765222977,66.85278088832773,65.54156188996244,65.84490203857422,510900
2025-01-16 00:00:00+00:00,65.57092635230188,66.40267065269533,64.73918205190841,66.1286849975586,488900
2025-01-17 00:00:00+00:00,66.53965622591424,66.83321651901262,65.40456438918544,66.00146484375,731300
2025-01-21 00:00:00+00:00,66.70600919724049,67.78238458674576,66.53966183438628,67.7628173828125,547200
2025-01-22 00:00:00+00:00,67.43011848081387,67.64538757294302,66.0601828583138,66.07975006103516,692100
2025-01-23 00:00:00+00:00,66.67664999378322,67.89980545663593,65.78619669891165,66.93106842041016,854600
