"('date', '')","('open', 'D')","('high', 'D')","('low', 'D')","('close', 'D')","('volume', 'D')"
1980-03-17 00:00:00+00:00,0.3814833164215088,0.39654186687383647,0.3814833164215088,0.3814833164215088,375600
1980-03-18 00:00:00+00:00,0.38148332262257484,0.39654187331968144,0.38148332262257484,0.3915223181247711,429000
1980-03-19 00:00:00+00:00,0.3915223181247711,0.39654187331968144,0.3915223181247711,0.3915223181247711,223200
1980-03-20 00:00:00+00:00,0.39152213205654945,0.4015611227877839,0.39152213205654945,0.39654168486595154,207300
1980-03-21 00:00:00+00:00,0.39654168486595154,0.4015611227877839,0.39152213205654945,0.39654168486595154,305700
1980-03-24 00:00:00+00:00,0.39654166917496053,0.39654166917496053,0.38650256395339966,0.38650256395339966,385500
1980-03-25 00:00:00+00:00,0.38650256395339966,0.3915221165641801,0.3814831262301844,0.38650256395339966,206700
1980-03-26 00:00:00+00:00,0.3865027629298608,0.39654187331968144,0.3865027629298608,0.3915223181247711,131700
1980-03-27 00:00:00+00:00,0.3865025828780017,0.3865025828780017,0.3714440391959033,0.3764635920524597,380400
1980-03-28 00:00:00+00:00,0.3764637613081921,0.386502756647203,0.3764637613081921,0.3814833164215088,234000
1980-03-31 00:00:00+00:00,0.38148332262257484,0.3915223181247711,0.38148332262257484,0.3915223181247711,172200
1980-04-01 00:00:00+00:00,0.3915222489871282,0.41160035133361816,0.3915222489871282,0.41160035133361816,1267800
1980-04-02 00:00:00+00:00,0.41160035133361816,0.4216393450630611,0.41160035133361816,0.41160035133361816,236400
1980-04-03 00:00:00+00:00,0.4116001554683635,0.4216391444206238,0.4116001554683635,0.4216391444206238,199500
1980-04-07 00:00:00+00:00,0.4216393450630611,0.4216393450630611,0.40658079702509464,0.41160035133361816,250200
1980-04-08 00:00:00+00:00,0.4065806269645691,0.4065806269645691,0.39654163743413545,0.4065806269645691,513600
1980-04-09 00:00:00+00:00,0.40658060354845865,0.4216391444206238,0.4015610516285538,0.4216391444206238,222900
1980-04-10 00:00:00+00:00,0.4216394671078386,0.4366980195045471,0.4216394671078386,0.4366980195045471,970200
1980-04-11 00:00:00+00:00,0.43669777370493856,0.44171732664108276,0.43669777370493856,0.44171732664108276,209100
1980-04-14 00:00:00+00:00,0.4417175752659957,0.4417175752659957,0.4316784637430985,0.4366980195045471,156600
1980-04-15 00:00:00+00:00,0.4366979533101965,0.4366979533101965,0.42665895819664,0.42665895819664,151500
1980-04-16 00:00:00+00:00,0.4316784637430985,0.4417175752659957,0.4316784637430985,0.4366980195045471,350100
1980-04-17 00:00:00+00:00,0.43669777370493856,0.44673676468965434,0.43669777370493856,0.44171732664108276,300300
1980-04-18 00:00:00+00:00,0.44171732664108276,0.45677587056194274,0.44171732664108276,0.44171732664108276,306900
1980-04-21 00:00:00+00:00,0.44171758027705516,0.45175657702620237,0.44171758027705516,0.44673702120780945,212100
1980-04-22 00:00:00+00:00,0.44673676468965434,0.44673676468965434,0.44171732664108276,0.44171732664108276,275400
1980-04-23 00:00:00+00:00,0.44171758027705516,0.45175657702620237,0.44171758027705516,0.44673702120780945,490800
1980-04-24 00:00:00+00:00,0.4467368342314709,0.4567759416665088,0.4417173954015425,0.45175638794898987,412500
1980-04-25 00:00:00+00:00,0.45175638794898987,0.45175638794898987,0.4467368342314709,0.45175638794898987,951300
1980-04-28 00:00:00+00:00,0.45175657702620237,0.45677613284459523,0.44673702120780945,0.44673702120780945,237600
1980-04-29 00:00:00+00:00,0.4467368342314709,0.4567759416665088,0.4467368342314709,0.45175638794898987,187800
1980-04-30 00:00:00+00:00,0.45175638794898987,0.45175638794898987,0.4467368342314709,0.45175638794898987,185400
1980-05-01 00:00:00+00:00,0.45175632092663937,0.45677587389945984,0.44673676795381884,0.45677587389945984,141300
1980-05-02 00:00:00+00:00,0.4567761275931397,0.4617955684661865,0.45175657183245554,0.4617955684661865,503100
1980-05-05 00:00:00+00:00,0.4617953519973012,0.46681490540504456,0.4567759134771413,0.46681490540504456,233400
1980-05-06 00:00:00+00:00,0.4668151242268707,0.4668151242268707,0.4617955684661865,0.4617955684661865,310200
1980-05-07 00:00:00+00:00,0.4668150024993296,0.47685399651527405,0.4668150024993296,0.47685399651527405,513600
1980-05-08 00:00:00+00:00,0.4768538973329478,0.4768538973329478,0.46681490540504456,0.46681490540504456,322800
1980-05-09 00:00:00+00:00,0.4668151242268707,0.47183467998755485,0.4617955684661865,0.4617955684661865,166200
1980-05-12 00:00:00+00:00,0.4617955684661865,0.4668151242268707,0.4567761275931397,0.4617955684661865,176400
1980-05-13 00:00:00+00:00,0.4617953519973012,0.4718344588127879,0.4567759134771413,0.46681490540504456,157200
1980-05-14 00:00:00+00:00,0.4668151382356882,0.48187369108200073,0.4668151382356882,0.48187369108200073,300900
1980-05-15 00:00:00+00:00,0.48187369108200073,0.48187369108200073,0.476854135170683,0.48187369108200073,183900
1980-05-16 00:00:00+00:00,0.47685399651527405,0.47685399651527405,0.4668150024993296,0.47685399651527405,191700
1980-05-19 00:00:00+00:00,0.47685388939678186,0.47685388939678186,0.4668148976359552,0.4718344509601593,155700
1980-05-20 00:00:00+00:00,0.47183467998755485,0.47183467998755485,0.4617955684661865,0.4617955684661865,310800
1980-05-21 00:00:00+00:00,0.46179534431175107,0.4718344509601593,0.46179534431175107,0.4718344509601593,365100
1980-05-22 00:00:00+00:00,0.4718344509601593,0.4718344509601593,0.46179534431175107,0.4718344509601593,984000
1980-05-23 00:00:00+00:00,0.4567759416665088,0.4567759416665088,0.4417173954015425,0.45175638794898987,532500
1980-05-27 00:00:00+00:00,0.45175657702620237,0.45175657702620237,0.44171758027705516,0.44673702120780945,404100
1980-05-28 00:00:00+00:00,0.44673702120780945,0.45175657702620237,0.44171758027705516,0.44673702120780945,657600
1980-05-29 00:00:00+00:00,0.4467368342314709,0.4567759416665088,0.4467368342314709,0.45175638794898987,1818900
1980-05-30 00:00:00+00:00,0.45175632092663937,0.45677587389945984,0.44673676795381884,0.45677587389945984,523500
1980-06-02 00:00:00+00:00,0.4567759416665088,0.4567759416665088,0.45175638794898987,0.45175638794898987,219000
1980-06-03 00:00:00+00:00,0.45175638794898987,0.4567759416665088,0.4467368342314709,0.45175638794898987,243000
1980-06-04 00:00:00+00:00,0.45175638794898987,0.4567759416665088,0.4467368342314709,0.45175638794898987,242100
1980-06-05 00:00:00+00:00,0.45175632092663937,0.46179531198470686,0.45175632092663937,0.45677587389945984,452100
1980-06-06 00:00:00+00:00,0.4567759134771413,0.46681490540504456,0.45175636006939796,0.46681490540504456,666000
1980-06-09 00:00:00+00:00,0.46681490540504456,0.4718344588127879,0.4617953519973012,0.46681490540504456,176400
1980-06-10 00:00:00+00:00,0.46681490540504456,0.4718344588127879,0.4617953519973012,0.46681490540504456,452700
1980-06-11 00:00:00+00:00,0.4668151242268707,0.4668151242268707,0.4266590228043093,0.4617955684661865,254700
1980-06-12 00:00:00+00:00,0.4617955684661865,0.4668151242268707,0.4567761275931397,0.4617955684661865,229200
1980-06-13 00:00:00+00:00,0.46179544804755374,0.4818735509670499,0.4567760084833852,0.47685399651527405,644700
1980-06-16 00:00:00+00:00,0.476854135170683,0.4868932469933185,0.47183469414700596,0.48187369108200073,423300
1980-06-17 00:00:00+00:00,0.48187334542358906,0.4919123351573944,0.48187334542358906,0.4919123351573944,285300
1980-06-18 00:00:00+00:00,0.4919125270062386,0.4919125270062386,0.4818735333571654,0.48689308762550354,557400
1980-06-19 00:00:00+00:00,0.4868932469933185,0.4868932469933185,0.48187369108200073,0.48187369108200073,450900
1980-06-20 00:00:00+00:00,0.4818735333571654,0.4919125270062386,0.4768539790888272,0.48689308762550354,266100
1980-06-23 00:00:00+00:00,0.4868932469933185,0.4868932469933185,0.48187369108200073,0.48187369108200073,299700
1980-06-24 00:00:00+00:00,0.4818735333571654,0.4919125270062386,0.4818735333571654,0.48689308762550354,291600
1980-06-25 00:00:00+00:00,0.4868932469933185,0.4919126880169955,0.48187369108200073,0.48187369108200073,195000
1980-06-26 00:00:00+00:00,0.48187369108200073,0.4868932469933185,0.48187369108200073,0.48187369108200073,233100
1980-06-27 00:00:00+00:00,0.48187369108200073,0.4868932469933185,0.476854135170683,0.48187369108200073,156300
1980-06-30 00:00:00+00:00,0.4818735509670499,0.4818735509670499,0.4718345569511055,0.47685399651527405,173400
1980-07-01 00:00:00+00:00,0.47685399651527405,0.47685399651527405,0.4718345569511055,0.47685399651527405,297300
1980-07-02 00:00:00+00:00,0.47685388939678186,0.481873442720986,0.4718344509601593,0.4718344509601593,294000
1980-07-03 00:00:00+00:00,0.4718345569511055,0.47685399651527405,0.4718345569511055,0.47685399651527405,195300
1980-07-07 00:00:00+00:00,0.47685388939678186,0.47685388939678186,0.46179534431175107,0.4718344509601593,266700
1980-07-08 00:00:00+00:00,0.4718345569511055,0.47685399651527405,0.4718345569511055,0.47685399651527405,224400
1980-07-09 00:00:00+00:00,0.47685388939678186,0.47685388939678186,0.4668148976359552,0.4718344509601593,248400
1980-07-10 00:00:00+00:00,0.4718345569511055,0.47685399651527405,0.4668150024993296,0.47685399651527405,166200
1980-07-11 00:00:00+00:00,0.4768538973329478,0.4768538973329478,0.4617953519973012,0.46681490540504456,582600
1980-07-14 00:00:00+00:00,0.46681490540504456,0.46681490540504456,0.4617953519973012,0.46681490540504456,223500
1980-07-15 00:00:00+00:00,0.4668151242268707,0.4668151242268707,0.4567761275931397,0.4617955684661865,657900
1980-07-16 00:00:00+00:00,0.4617955684661865,0.47183467998755485,0.4567761275931397,0.4617955684661865,379500
1980-07-17 00:00:00+00:00,0.46179538049643726,0.46179538049643726,0.4467368342314709,0.45175638794898987,392700
1980-07-18 00:00:00+00:00,0.45175638794898987,0.45175638794898987,0.4467368342314709,0.45175638794898987,305100
1980-07-21 00:00:00+00:00,0.45175657702620237,0.45175657702620237,0.44171758027705516,0.44673702120780945,347700
1980-07-22 00:00:00+00:00,0.44673702120780945,0.45175657702620237,0.44171758027705516,0.44673702120780945,363900
1980-07-23 00:00:00+00:00,0.44673676795381884,0.45677587389945984,0.44673676795381884,0.45677587389945984,361800
1980-07-24 00:00:00+00:00,0.45677587389945984,0.45677587389945984,0.45175632092663937,0.45677587389945984,158400
1980-07-25 00:00:00+00:00,0.45677587389945984,0.45677587389945984,0.44673676795381884,0.45677587389945984,365400
1980-07-28 00:00:00+00:00,0.45677587389945984,0.45677587389945984,0.45175632092663937,0.45677587389945984,422100
1980-07-29 00:00:00+00:00,0.4567759416665088,0.4567759416665088,0.45175638794898987,0.45175638794898987,223800
1980-07-30 00:00:00+00:00,0.45175632092663937,0.45677587389945984,0.45175632092663937,0.45677587389945984,173100
1980-07-31 00:00:00+00:00,0.45677587389945984,0.45677587389945984,0.44673676795381884,0.45677587389945984,306000
1980-08-01 00:00:00+00:00,0.4567759416665088,0.4567759416665088,0.4467368342314709,0.45175638794898987,161400
1980-08-04 00:00:00+00:00,0.45175638794898987,0.45175638794898987,0.4467368342314709,0.45175638794898987,200700
1980-08-05 00:00:00+00:00,0.45175638794898987,0.4567759416665088,0.4467368342314709,0.45175638794898987,295800
1980-08-06 00:00:00+00:00,0.45175638794898987,0.45175638794898987,0.4417173954015425,0.45175638794898987,371400
1980-08-07 00:00:00+00:00,0.45175638794898987,0.4567759416665088,0.4467368342314709,0.45175638794898987,513300
1980-08-08 00:00:00+00:00,0.45175632092663937,0.45677587389945984,0.45175632092663937,0.45677587389945984,143700
1980-08-11 00:00:00+00:00,0.4567759416665088,0.4567759416665088,0.4467368342314709,0.45175638794898987,143400
1980-08-12 00:00:00+00:00,0.45175638794898987,0.4567759416665088,0.45175638794898987,0.45175638794898987,183900
1980-08-13 00:00:00+00:00,0.45175636006939796,0.46681490540504456,0.45175636006939796,0.46681490540504456,530100
1980-08-14 00:00:00+00:00,0.4668151242268707,0.4668151242268707,0.4567761275931397,0.4617955684661865,159300
1980-08-15 00:00:00+00:00,0.4617955684661865,0.4617955684661865,0.4567761275931397,0.4617955684661865,184200
1980-08-18 00:00:00+00:00,0.46179531198470686,0.46179531198470686,0.45175632092663937,0.45677587389945984,232500
1980-08-19 00:00:00+00:00,0.45677587389945984,0.46179531198470686,0.45677587389945984,0.45677587389945984,320400
1980-08-20 00:00:00+00:00,0.4567761275931397,0.4617955684661865,0.44673701607177135,0.4617955684661865,262200
1980-08-21 00:00:00+00:00,0.4617953519973012,0.46681490540504456,0.45175636006939796,0.46681490540504456,812400
1980-08-22 00:00:00+00:00,0.4668151242268707,0.4668151242268707,0.4567761275931397,0.4617955684661865,467700
1980-08-25 00:00:00+00:00,0.44673702120780945,0.44673702120780945,0.44171758027705516,0.44673702120780945,444600
1980-08-26 00:00:00+00:00,0.44673702120780945,0.44673702120780945,0.44171758027705516,0.44673702120780945,237000
1980-08-27 00:00:00+00:00,0.44673702120780945,0.44673702120780945,0.44171758027705516,0.44673702120780945,138300
1980-08-28 00:00:00+00:00,0.44673676468965434,0.44673676468965434,0.44171732664108276,0.44171732664108276,177600
1980-08-29 00:00:00+00:00,0.4417175752659957,0.4417175752659957,0.4366980195045471,0.4366980195045471,769500
1980-09-02 00:00:00+00:00,0.4366980195045471,0.44673701613980704,0.4366980195045471,0.4366980195045471,152100
1980-09-03 00:00:00+00:00,0.43669784168402354,0.45175638794898987,0.43669784168402354,0.45175638794898987,265500
1980-09-04 00:00:00+00:00,0.45175638794898987,0.45175638794898987,0.4417173954015425,0.45175638794898987,189600
1980-09-05 00:00:00+00:00,0.45175631762579854,0.45175631762579854,0.44171732664108276,0.44171732664108276,95400
1980-09-08 00:00:00+00:00,0.44171732664108276,0.44673676468965434,0.44171732664108276,0.44171732664108276,125100
1980-09-09 00:00:00+00:00,0.44171758027705516,0.44673702120780945,0.44171758027705516,0.44673702120780945,158400
1980-09-10 00:00:00+00:00,0.44673702120780945,0.44673702120780945,0.44171758027705516,0.44673702120780945,122700
1980-09-11 00:00:00+00:00,0.44673702120780945,0.44673702120780945,0.44171758027705516,0.44673702120780945,117000
1980-09-12 00:00:00+00:00,0.44673676468965434,0.44673676468965434,0.43669777370493856,0.44171732664108276,326700
1980-09-15 00:00:00+00:00,0.44171758027705516,0.44673702120780945,0.44171758027705516,0.44673702120780945,177600
1980-09-16 00:00:00+00:00,0.4467368342314709,0.45175638794898987,0.4467368342314709,0.45175638794898987,543000
1980-09-17 00:00:00+00:00,0.44673676468965434,0.44673676468965434,0.44171732664108276,0.44171732664108276,466800
1980-09-18 00:00:00+00:00,0.44171732664108276,0.44673676468965434,0.44171732664108276,0.44171732664108276,1552800
1980-09-19 00:00:00+00:00,0.44171732664108276,0.44673676468965434,0.43669777370493856,0.44171732664108276,278400
1980-09-22 00:00:00+00:00,0.4417175752659957,0.4417175752659957,0.4316784637430985,0.4366980195045471,857100
1980-09-23 00:00:00+00:00,0.43669777370493856,0.44171732664108276,0.41160023879936286,0.44171732664108276,201000
1980-09-24 00:00:00+00:00,0.441717463728068,0.441717463728068,0.4316783547401428,0.4316783547401428,172200
1980-09-25 00:00:00+00:00,0.4316783547401428,0.4366979092341054,0.4266589151337885,0.4316783547401428,361500
1980-09-26 00:00:00+00:00,0.43167839830960836,0.43167839830960836,0.42665895819664,0.42665895819664,158700
1980-09-29 00:00:00+00:00,0.42665869634052866,0.4316781333728841,0.4216391444206238,0.4216391444206238,222000
1980-09-30 00:00:00+00:00,0.4266589151337885,0.4316783547401428,0.4266589151337885,0.4316783547401428,150000
1980-10-01 00:00:00+00:00,0.4316783547401428,0.4316783547401428,0.4266589151337885,0.4316783547401428,638400
1980-10-02 00:00:00+00:00,0.4316784637430985,0.4366980195045471,0.4266590228692872,0.4366980195045471,445800
1980-10-03 00:00:00+00:00,0.4366980195045471,0.4417175752659957,0.4316784637430985,0.4366980195045471,128400
1980-10-06 00:00:00+00:00,0.4366980195045471,0.44673701613980704,0.4366980195045471,0.4366980195045471,167700
1980-10-07 00:00:00+00:00,0.4366980195045471,0.4417175752659957,0.4366980195045471,0.4366980195045471,1071600
1980-10-08 00:00:00+00:00,0.4366980195045471,0.4417175752659957,0.4316784637430985,0.4366980195045471,1178100
1980-10-09 00:00:00+00:00,0.4366979533101965,0.4366979533101965,0.42665895819664,0.42665895819664,1018500
1980-10-10 00:00:00+00:00,0.42665895819664,0.43167839830960836,0.4216394031960518,0.42665895819664,1022100
1980-10-13 00:00:00+00:00,0.4266589151337885,0.4366979092341054,0.4166198061458633,0.4316783547401428,480000
1980-10-14 00:00:00+00:00,0.4316783547401428,0.4366979092341054,0.4266589151337885,0.4316783547401428,340500
1980-10-15 00:00:00+00:00,0.4316783547401428,0.4316783547401428,0.4266589151337885,0.4316783547401428,233400
1980-10-16 00:00:00+00:00,0.4316781333728841,0.4316781333728841,0.4216391444206238,0.4216391444206238,700200
1980-10-17 00:00:00+00:00,0.4216394031960518,0.42665895819664,0.4216394031960518,0.42665895819664,202500
1980-10-20 00:00:00+00:00,0.42665869634052866,0.42665869634052866,0.4216391444206238,0.4216391444206238,262500
1980-10-21 00:00:00+00:00,0.4216394031960518,0.42665895819664,0.4216394031960518,0.42665895819664,618600
1980-10-22 00:00:00+00:00,0.42665869634052866,0.42665869634052866,0.41661959250071895,0.4216391444206238,221400
1980-10-23 00:00:00+00:00,0.4216391444206238,0.42665869634052866,0.41661959250071895,0.4216391444206238,340200
1980-10-24 00:00:00+00:00,0.4216394031960518,0.43167839830960836,0.4216394031960518,0.42665895819664,252300
1980-10-27 00:00:00+00:00,0.42665895819664,0.43167839830960836,0.4216394031960518,0.42665895819664,171600
1980-10-28 00:00:00+00:00,0.42665869634052866,0.42665869634052866,0.41661959250071895,0.4216391444206238,125400
1980-10-29 00:00:00+00:00,0.4216391444206238,0.42665869634052866,0.4216391444206238,0.4216391444206238,897000
1980-10-30 00:00:00+00:00,0.42163936199182367,0.4266589165018816,0.41661980748176575,0.41661980748176575,264900
1980-10-31 00:00:00+00:00,0.4166198481954636,0.42665895819664,0.4166198481954636,0.42665895819664,263700
1980-11-03 00:00:00+00:00,0.42665895819664,0.43167839830960836,0.4116004080824953,0.42665895819664,606300
1980-11-05 00:00:00+00:00,0.42665869634052866,0.43669768529278896,0.4216391444206238,0.4216391444206238,240900
1980-11-06 00:00:00+00:00,0.42163936199182367,0.4266589165018816,0.41661980748176575,0.41661980748176575,382800
1980-11-07 00:00:00+00:00,0.4216394031960518,0.42665895819664,0.4216394031960518,0.42665895819664,304200
1980-11-10 00:00:00+00:00,0.4266587209129924,0.43167815823443123,0.4065806269645691,0.4065806269645691,517200
1980-11-11 00:00:00+00:00,0.41661980748176575,0.4266589165018816,0.41661980748176575,0.41661980748176575,322800
1980-11-12 00:00:00+00:00,0.42163922978407864,0.44171732664108276,0.42163922978407864,0.44171732664108276,674400
1980-11-13 00:00:00+00:00,0.441717463728068,0.441717463728068,0.4266589151337885,0.4316783547401428,741900
1980-11-14 00:00:00+00:00,0.4316784637430985,0.4366980195045471,0.4266590228692872,0.4366980195045471,537300
1980-11-17 00:00:00+00:00,0.4366979092341054,0.4366979092341054,0.4266589151337885,0.4316783547401428,669600
