"('date', '')","('open', 'CASH')","('high', 'CASH')","('low', 'CASH')","('close', 'CASH')","('volume', 'CASH')"
1993-10-21 00:00:00+00:00,1.8912182988149464,1.8912182988149464,1.8321171998977661,1.8321171998977661,19350
1993-10-22 00:00:00+00:00,1.832116512631268,1.891217589378357,1.832116512631268,1.891217589378357,113850
1993-10-25 00:00:00+00:00,1.8616677493563563,1.8616677493563563,1.8025672845194325,1.8321171998977661,19350
1993-10-26 00:00:00+00:00,1.8616669887006947,1.9207674293898598,1.8616669887006947,1.8764421939849854,129600
1993-10-27 00:00:00+00:00,1.9207682609558105,1.9207682609558105,1.8321172445020217,1.9207682609558105,26100
1993-10-28 00:00:00+00:00,1.920767493671883,1.920767493671883,1.891217589378357,1.891217589378357,29250
1993-10-29 00:00:00+00:00,1.9207682609558105,1.9207682609558105,1.9207682609558105,1.9207682609558105,3150
1993-11-01 00:00:00+00:00,1.8321172566957624,1.9207682737395722,1.8321172566957624,1.8468925952911377,11250
1993-11-02 00:00:00+00:00,1.9207682609558105,1.9207682609558105,1.861667794680042,1.9207682609558105,9000
1993-11-03 00:00:00+00:00,1.861667794680042,1.9207682609558105,1.861667794680042,1.9207682609558105,8550
1993-11-04 00:00:00+00:00,1.9207683401889262,1.9207683401889262,1.8616678714752195,1.8616678714752197,27900
1993-11-05 00:00:00+00:00,1.832116512631268,1.891217589378357,1.832116512631268,1.891217589378357,12600
1993-11-08 00:00:00+00:00,1.891217589378357,1.891217589378357,1.891217589378357,1.891217589378357,9000
1993-11-09 00:00:00+00:00,1.9207683401889262,1.9207683401889262,1.8616678714752195,1.8616678714752197,66600
1993-11-10 00:00:00+00:00,1.8616678714752195,1.8616678714752195,1.8616678714752195,1.8616678714752197,0
1993-11-11 00:00:00+00:00,1.8616678714752195,1.8616678714752195,1.8616678714752195,1.8616678714752197,0
1993-11-12 00:00:00+00:00,1.8321171998977661,1.8321171998977661,1.8321171998977661,1.8321171998977661,4500
1993-11-15 00:00:00+00:00,1.920767493671883,1.9503180320454276,1.832116512631268,1.891217589378357,74250
1993-11-16 00:00:00+00:00,1.9503181408413046,1.9798681735992432,1.891217694877395,1.9798681735992432,54450
1993-11-17 00:00:00+00:00,2.00941801071167,2.00941801071167,2.00941801071167,2.00941801071167,900
1993-11-18 00:00:00+00:00,2.00941801071167,2.00941801071167,2.00941801071167,2.00941801071167,0
1993-11-19 00:00:00+00:00,1.8912171526716488,2.00941801071167,1.8912171526716488,2.00941801071167,10800
1993-11-22 00:00:00+00:00,1.9503192288223554,1.9503192288223554,1.9355440139770506,1.9355440139770508,4950
1993-11-23 00:00:00+00:00,1.8912183448580622,1.9207682609558105,1.8912183448580622,1.9207682609558105,10350
1993-11-24 00:00:00+00:00,1.891217589378357,1.891217589378357,1.891217589378357,1.891217589378357,1800
1993-11-26 00:00:00+00:00,1.891217589378357,1.891217589378357,1.891217589378357,1.891217589378357,0
1993-11-29 00:00:00+00:00,1.8616678714752195,1.8616678714752195,1.8616678714752195,1.8616678714752197,450
1993-11-30 00:00:00+00:00,1.861667794680042,1.9207682609558105,1.861667794680042,1.9207682609558105,2700
1993-12-01 00:00:00+00:00,1.8912183448580622,1.9207682609558105,1.876443006361025,1.9207682609558105,6300
1993-12-02 00:00:00+00:00,1.8764421939849856,1.8764421939849856,1.8764421939849856,1.8764421939849854,11250
1993-12-03 00:00:00+00:00,1.8616678714752195,1.8616678714752195,1.8616678714752195,1.8616678714752197,450
1993-12-06 00:00:00+00:00,1.8616677493563563,1.8616677493563563,1.8321171998977661,1.8321171998977661,27000
1993-12-07 00:00:00+00:00,1.8321171998977661,1.8321171998977661,1.8321171998977661,1.8321171998977661,6750
1993-12-08 00:00:00+00:00,1.8616678714752195,1.8616678714752195,1.8616678714752195,1.8616678714752197,2700
1993-12-09 00:00:00+00:00,1.8616678714752195,1.8616678714752195,1.8616678714752195,1.8616678714752197,2700
1993-12-10 00:00:00+00:00,1.7730168104171753,1.8025673611317157,1.7730168104171753,1.7730168104171753,13500
1993-12-13 00:00:00+00:00,1.8173425730809576,1.8173425730809576,1.7730168104171753,1.7730168104171753,1800
1993-12-14 00:00:00+00:00,1.7730161716438992,1.8321166177002879,1.7434661388397215,1.7434661388397217,22950
1993-12-15 00:00:00+00:00,1.802567958831787,1.802567958831787,1.802567958831787,1.802567958831787,900
1993-12-16 00:00:00+00:00,1.7730161510508,1.8025666907758005,1.713915705680847,1.7139157056808472,17100
1993-12-17 00:00:00+00:00,1.713915705680847,1.713915705680847,1.713915705680847,1.7139157056808472,0
1993-12-20 00:00:00+00:00,1.7139163430683777,1.7730168104171753,1.7139163430683777,1.7730168104171753,27900
1993-12-21 00:00:00+00:00,1.713916911373309,1.802567958831787,1.713916911373309,1.802567958831787,900
1993-12-22 00:00:00+00:00,1.802567958831787,1.802567958831787,1.802567958831787,1.802567958831787,0
1993-12-23 00:00:00+00:00,1.713915705680847,1.713915705680847,1.713915705680847,1.7139157056808472,6300
1993-12-27 00:00:00+00:00,1.802567958831787,1.802567958831787,1.802567958831787,1.802567958831787,450
1993-12-28 00:00:00+00:00,1.7139157255875108,1.7434661388397215,1.7139157255875108,1.7434661388397217,24750
1993-12-29 00:00:00+00:00,1.6843656732198848,1.713915705680847,1.6843656732198848,1.7139157056808472,6300
1993-12-30 00:00:00+00:00,1.6843662261962893,1.6843662261962893,1.6843662261962893,1.684366226196289,2700
1993-12-31 00:00:00+00:00,1.7730161716438992,1.7730161716438992,1.7434661388397215,1.7434661388397217,7200
1994-01-03 00:00:00+00:00,1.8025672845194325,1.8321171998977661,1.8025672845194325,1.8321171998977661,22500
1994-01-04 00:00:00+00:00,1.7730168104171753,1.7730168104171753,1.7730168104171753,1.7730168104171753,30150
1994-01-05 00:00:00+00:00,1.8616677738591845,1.8616677738591845,1.8173425197601316,1.8173425197601318,23400
1994-01-06 00:00:00+00:00,1.7730168104171753,1.8173425730809576,1.7730168104171753,1.7730168104171753,25200
1994-01-07 00:00:00+00:00,1.7877922058105469,1.7877922058105469,1.7877922058105469,1.7877922058105469,2250
1994-01-10 00:00:00+00:00,1.7877922058105469,1.7877922058105469,1.7877922058105469,1.7877922058105469,0
1994-01-11 00:00:00+00:00,1.7730168104171753,1.7730168104171753,1.7730168104171753,1.7730168104171753,1800
1994-01-12 00:00:00+00:00,1.7730168104171753,1.7730168104171753,1.7730168104171753,1.7730168104171753,0
1994-01-13 00:00:00+00:00,1.7730168104171753,1.7730168104171753,1.7730168104171753,1.7730168104171753,0
1994-01-14 00:00:00+00:00,1.7730168513645106,1.8616678714752195,1.7730168513645106,1.8616678714752197,3150
1994-01-17 00:00:00+00:00,1.7730168104171753,1.7730168104171753,1.7730168104171753,1.7730168104171753,1350
1994-01-18 00:00:00+00:00,1.7730168104171753,1.7730168104171753,1.7730168104171753,1.7730168104171753,0
1994-01-19 00:00:00+00:00,1.7730168104171753,1.7730168104171753,1.7730168104171753,1.7730168104171753,0
1994-01-20 00:00:00+00:00,1.8616678284805133,1.8616678284805133,1.7730168104171753,1.7730168104171753,5850
1994-01-21 00:00:00+00:00,1.7730168104171753,1.7730168104171753,1.7730168104171753,1.7730168104171753,0
1994-01-24 00:00:00+00:00,1.8616678714752195,1.8616678714752195,1.8616678714752195,1.8616678714752197,5400
1994-01-25 00:00:00+00:00,1.7730173983187965,1.802567958831787,1.7730173983187965,1.802567958831787,3150
1994-01-26 00:00:00+00:00,1.7877926151672425,1.817343175680233,1.7730173983187965,1.802567958831787,348750
1994-01-27 00:00:00+00:00,1.7730169923452306,1.832117465758287,1.7730169923452306,1.7877922058105469,28350
1994-01-28 00:00:00+00:00,1.8321171998977661,1.8321171998977661,1.8321171998977661,1.8321171998977661,9900
1994-01-31 00:00:00+00:00,1.773016758396867,1.8173425197601316,1.773016758396867,1.8173425197601318,7650
1994-02-01 00:00:00+00:00,1.8173425197601316,1.8173425197601316,1.8173425197601316,1.8173425197601318,0
1994-02-02 00:00:00+00:00,1.832117885264284,1.832117885264284,1.7730173983187965,1.802567958831787,36450
1994-02-03 00:00:00+00:00,1.802567546091933,1.802567546091933,1.7730169923452306,1.7877922058105469,553500
1994-02-04 00:00:00+00:00,1.7730173983187965,1.802567958831787,1.7730173983187965,1.802567958831787,23850
1994-02-07 00:00:00+00:00,1.7730168104171753,1.7877920223664172,1.7730168104171753,1.7730168104171753,28800
1994-02-08 00:00:00+00:00,1.7434661388397215,1.7434661388397215,1.7434661388397215,1.7434661388397217,18000
1994-02-09 00:00:00+00:00,1.7730173983187965,1.802567958831787,1.7730173983187965,1.802567958831787,26550
1994-02-10 00:00:00+00:00,1.802567958831787,1.802567958831787,1.802567958831787,1.802567958831787,0
1994-02-11 00:00:00+00:00,1.7286909322136161,1.8025667117121211,1.7286909322136161,1.7434661388397217,650250
1994-02-14 00:00:00+00:00,1.7434661388397215,1.8025667117121211,1.7434661388397215,1.7434661388397217,30600
1994-02-15 00:00:00+00:00,1.713915705680847,1.713915705680847,1.713915705680847,1.7139157056808472,1350
1994-02-16 00:00:00+00:00,1.713915705680847,1.713915705680847,1.713915705680847,1.7139157056808472,0
1994-02-17 00:00:00+00:00,1.713915705680847,1.743466118589838,1.713915705680847,1.7139157056808472,9450
1994-02-18 00:00:00+00:00,1.7139163430683777,1.7730168104171753,1.7139163430683777,1.7730168104171753,27000
1994-02-22 00:00:00+00:00,1.7730158734826824,1.7730158734826824,1.7139154373649854,1.7582411766052246,22500
1994-02-23 00:00:00+00:00,1.7139157255875108,1.7434661388397215,1.7139157255875108,1.7434661388397217,21150
1994-02-24 00:00:00+00:00,1.6843672511460261,1.7286925315856934,1.6843672511460261,1.7286925315856934,76500
1994-02-25 00:00:00+00:00,1.6843672511460261,1.7286925315856934,1.6843672511460261,1.7286925315856934,67500
1994-02-28 00:00:00+00:00,1.7286925315856934,1.7286925315856934,1.7286925315856934,1.7286925315856934,0
1994-03-01 00:00:00+00:00,1.6991416215896606,1.6991416215896606,1.6991416215896606,1.6991416215896606,900
1994-03-02 00:00:00+00:00,1.6991409302372729,1.6991409302372729,1.6843662261962893,1.684366226196289,18900
1994-03-03 00:00:00+00:00,1.6843662261962893,1.6843662261962893,1.6843662261962893,1.684366226196289,0
1994-03-04 00:00:00+00:00,1.6843656732198848,1.7286909121353424,1.6843656732198848,1.7139157056808472,85950
1994-03-07 00:00:00+00:00,1.6991409302372729,1.7139162683585123,1.6843662261962893,1.684366226196289,1350
1994-03-08 00:00:00+00:00,1.7434661388397215,1.8025667117121211,1.7139157255875108,1.7434661388397217,83700
1994-03-09 00:00:00+00:00,1.7434667669668615,1.7730168104171753,1.7434667669668615,1.7730168104171753,11700
1994-03-10 00:00:00+00:00,1.7434661388397215,1.7434661388397215,1.7434661388397215,1.7434661388397217,2250
1994-03-11 00:00:00+00:00,1.743467345070201,1.802567958831787,1.743467345070201,1.802567958831787,6300
1994-03-14 00:00:00+00:00,1.713916911373309,1.802567958831787,1.713916911373309,1.802567958831787,11700
1994-03-15 00:00:00+00:00,1.802567958831787,1.802567958831787,1.802567958831787,1.802567958831787,2700
1994-03-16 00:00:00+00:00,1.802567958831787,1.802567958831787,1.802567958831787,1.802567958831787,0
1994-03-17 00:00:00+00:00,1.7434661388397215,1.7434661388397215,1.7434661388397215,1.7434661388397217,1350
1994-03-18 00:00:00+00:00,1.802567958831787,1.802567958831787,1.802567958831787,1.802567958831787,900
1994-03-21 00:00:00+00:00,1.802567958831787,1.802567958831787,1.802567958831787,1.802567958831787,0
1994-03-22 00:00:00+00:00,1.802567958831787,1.802567958831787,1.802567958831787,1.802567958831787,0
1994-03-23 00:00:00+00:00,1.802567958831787,1.802567958831787,1.802567958831787,1.802567958831787,0
1994-03-24 00:00:00+00:00,1.7286909121353424,1.7286909121353424,1.713915705680847,1.7139157056808472,1800
1994-03-25 00:00:00+00:00,1.7139162683585123,1.7434666909688887,1.6843662261962893,1.684366226196289,69750
1994-03-28 00:00:00+00:00,1.6548156767698614,1.6843662261962893,1.6548156767698614,1.684366226196289,25200
1994-03-29 00:00:00+00:00,1.713915705680847,1.713915705680847,1.713915705680847,1.7139157056808472,4500
1994-03-30 00:00:00+00:00,1.7139162683585123,1.7139162683585123,1.6843662261962893,1.684366226196289,4050
1994-03-31 00:00:00+00:00,1.6252661097762189,1.6548160314559937,1.5661649982558863,1.6548160314559937,32850
1994-04-04 00:00:00+00:00,1.53661596483668,1.6548169880441796,1.53661596483668,1.5957164764404297,5850
1994-04-05 00:00:00+00:00,1.5661649982558863,1.6548160314559937,1.5661649982558863,1.6548160314559937,4950
1994-04-06 00:00:00+00:00,1.5957155540160526,1.6548160314559937,1.5957155540160526,1.6548160314559937,32400
1994-04-07 00:00:00+00:00,1.5957164764404297,1.5957164764404297,1.5957164764404297,1.5957164764404297,1350
1994-04-08 00:00:00+00:00,1.6548160314559937,1.6548160314559937,1.6252661097762189,1.6548160314559937,3600
1994-04-11 00:00:00+00:00,1.5957164764404297,1.5957164764404297,1.5957164764404297,1.5957164764404297,11250
1994-04-12 00:00:00+00:00,1.6031024243452583,1.6400399982287943,1.6031024243452583,1.6104899644851685,19800
1994-04-13 00:00:00+00:00,1.6104899644851685,1.6104899644851685,1.6104899644851685,1.6104899644851685,0
1994-04-14 00:00:00+00:00,1.6548155106773907,1.6548155106773907,1.6252655982971191,1.6252655982971191,2700
1994-04-15 00:00:00+00:00,1.6252655982971191,1.6252655982971191,1.6252655982971191,1.6252655982971191,0
1994-04-18 00:00:00+00:00,1.610490261658868,1.6252655982971191,1.610490261658868,1.6252655982971191,49500
1994-04-19 00:00:00+00:00,1.6252655982971191,1.6252655982971191,1.566164505376192,1.6252655982971191,93150
1994-04-20 00:00:00+00:00,1.6548152462791936,1.6548152462791936,1.566164255142212,1.566164255142212,2250
1994-04-21 00:00:00+00:00,1.610490261658868,1.6252655982971191,1.610490261658868,1.6252655982971191,18900
1994-04-22 00:00:00+00:00,1.625265298397019,1.625265298397019,1.6104899644851685,1.6104899644851685,13050
1994-04-25 00:00:00+00:00,1.6104899644851685,1.6104899644851685,1.6104899644851685,1.6104899644851685,0
1994-04-26 00:00:00+00:00,1.6104899644851685,1.6104899644851685,1.6104899644851685,1.6104899644851685,0
1994-04-28 00:00:00+00:00,1.6843662261962893,1.6843662261962893,1.6843662261962893,1.684366226196289,9450
1994-04-29 00:00:00+00:00,1.713915705680847,1.713915705680847,1.713915705680847,1.7139157056808472,1800
1994-05-02 00:00:00+00:00,1.713915705680847,1.713915705680847,1.6548151334948844,1.7139157056808472,22950
1994-05-03 00:00:00+00:00,1.7139157255875108,1.7434661388397215,1.7139157255875108,1.7434661388397217,16650
1994-05-04 00:00:00+00:00,1.6843662261962893,1.6843662261962893,1.6843662261962893,1.684366226196289,2250
1994-05-05 00:00:00+00:00,1.713915705680847,1.713915705680847,1.713915705680847,1.7139157056808472,1350
1994-05-06 00:00:00+00:00,1.713915705680847,1.713915705680847,1.713915705680847,1.7139157056808472,0
1994-05-09 00:00:00+00:00,1.7730161510508,1.7730161510508,1.713915705680847,1.7139157056808472,24750
1994-05-10 00:00:00+00:00,1.713915705680847,1.713915705680847,1.713915705680847,1.7139157056808472,0
1994-05-11 00:00:00+00:00,1.7730168104171753,1.7730168104171753,1.7730168104171753,1.7730168104171753,9000
1994-05-12 00:00:00+00:00,1.7730161510508,1.7730161510508,1.713915705680847,1.7139157056808472,18000
1994-05-13 00:00:00+00:00,1.7730168104171753,1.7730168104171753,1.7730168104171753,1.7730168104171753,9000
1994-05-16 00:00:00+00:00,1.7730161716438992,1.7730161716438992,1.684365692783333,1.7434661388397217,18900
1994-05-17 00:00:00+00:00,1.6843656732198848,1.713915705680847,1.6843656732198848,1.7139157056808472,9450
1994-05-18 00:00:00+00:00,1.7730168104171753,1.7730168104171753,1.7730168104171753,1.7730168104171753,2250
1994-05-19 00:00:00+00:00,1.684365692783333,1.7434661388397215,1.684365692783333,1.7434661388397217,4500
1994-05-20 00:00:00+00:00,1.6843654095301215,1.7582411766052246,1.6843654095301215,1.7582411766052246,6750
1994-05-23 00:00:00+00:00,1.7582411766052246,1.7582411766052246,1.7582411766052246,1.7582411766052246,0
1994-05-24 00:00:00+00:00,1.7139162683585123,1.7582420290901282,1.6843662261962893,1.684366226196289,17100
1994-05-25 00:00:00+00:00,1.6843662261962893,1.6843662261962893,1.6843662261962893,1.684366226196289,0
1994-05-26 00:00:00+00:00,1.7730168104171753,1.7730168104171753,1.7730168104171753,1.7730168104171753,450
1994-05-27 00:00:00+00:00,1.7434661388397215,1.7434661388397215,1.7434661388397215,1.7434661388397217,4950
1994-05-31 00:00:00+00:00,1.7434661388397215,1.7434661388397215,1.7434661388397215,1.7434661388397217,4500
1994-06-01 00:00:00+00:00,1.743466118589838,1.743466118589838,1.713915705680847,1.7139157056808472,21600
1994-06-02 00:00:00+00:00,1.7139163430683777,1.7730168104171753,1.684366299618064,1.7730168104171753,13050
1994-06-03 00:00:00+00:00,1.6843662261962893,1.6843662261962893,1.6843662261962893,1.684366226196289,22500
1994-06-06 00:00:00+00:00,1.7434661388397215,1.7434661388397215,1.7434661388397215,1.7434661388397217,4500
1994-06-07 00:00:00+00:00,1.7582430989938564,1.7582430989938564,1.713917311289676,1.7286925315856934,67050
1994-06-08 00:00:00+00:00,1.7139157255875108,1.7434661388397215,1.7139157255875108,1.7434661388397217,9900
1994-06-09 00:00:00+00:00,1.758241472281838,1.758241472281838,1.7434661388397215,1.7434661388397217,5400
1994-06-10 00:00:00+00:00,1.713915705680847,1.743466118589838,1.713915705680847,1.7139157056808472,40050
1994-06-13 00:00:00+00:00,1.713915705680847,1.713915705680847,1.713915705680847,1.7139157056808472,0
1994-06-14 00:00:00+00:00,1.7139160963341642,1.7139160963341642,1.6252655982971191,1.6252655982971191,5850
1994-06-15 00:00:00+00:00,1.7139162683585123,1.7139162683585123,1.6843662261962893,1.684366226196289,14400
1994-06-16 00:00:00+00:00,1.68436658721616,1.713916635712013,1.6548160314559937,1.6548160314559937,64800
1994-06-17 00:00:00+00:00,1.713916635712013,1.713916635712013,1.6548160314559937,1.6548160314559937,40500
1994-06-20 00:00:00+00:00,1.6252655982971191,1.6252655982971191,1.6252655982971191,1.6252655982971191,450
1994-06-21 00:00:00+00:00,1.6843662261962893,1.6843662261962893,1.6843662261962893,1.684366226196289,9000
1994-06-22 00:00:00+00:00,1.713916635712013,1.713916635712013,1.6548160314559937,1.6548160314559937,16200
1994-06-23 00:00:00+00:00,1.6548155106773907,1.6548155106773907,1.6252655982971191,1.6252655982971191,2250
1994-06-24 00:00:00+00:00,1.6548160314559937,1.6548160314559937,1.6548160314559937,1.6548160314559937,2250
1994-06-27 00:00:00+00:00,1.713915705680847,1.713915705680847,1.713915705680847,1.7139157056808472,2700
1994-06-28 00:00:00+00:00,1.6548151334948844,1.713915705680847,1.6548151334948844,1.7139157056808472,37350
1994-06-29 00:00:00+00:00,1.713915705680847,1.713915705680847,1.713915705680847,1.7139157056808472,0
1994-06-30 00:00:00+00:00,1.713915705680847,1.713915705680847,1.713915705680847,1.7139157056808472,18000
1994-07-01 00:00:00+00:00,1.7286909322136161,1.7434661388397215,1.7286909322136161,1.7434661388397217,73350
1994-07-05 00:00:00+00:00,1.7730178120253606,1.7730178120253606,1.7286925315856934,1.7286925315856934,13500
1994-07-06 00:00:00+00:00,1.7730168104171753,1.7730168104171753,1.7434667669668615,1.7730168104171753,29700
1994-07-07 00:00:00+00:00,1.7139163430683777,1.7730168104171753,1.7139163430683777,1.7730168104171753,24750
1994-07-08 00:00:00+00:00,1.7139163430683777,1.8173425730809576,1.7139163430683777,1.7730168104171753,27900
1994-07-11 00:00:00+00:00,1.8321171998977661,1.8321171998977661,1.8321171998977661,1.8321171998977661,3600
1994-07-12 00:00:00+00:00,1.7434661388397215,1.8321166177002879,1.7434661388397215,1.7434661388397217,8550
1994-07-13 00:00:00+00:00,1.8025672845194325,1.8321171998977661,1.7434666928664575,1.8321171998977661,3600
1994-07-14 00:00:00+00:00,1.8321171998977661,1.8321171998977661,1.8321171998977661,1.8321171998977661,4500
1994-07-15 00:00:00+00:00,1.832117885264284,1.832117885264284,1.7730173983187965,1.802567958831787,8100
1994-07-18 00:00:00+00:00,1.802567958831787,1.802567958831787,1.802567958831787,1.802567958831787,18000
1994-07-19 00:00:00+00:00,1.802567958831787,1.802567958831787,1.802567958831787,1.802567958831787,0
1994-07-20 00:00:00+00:00,1.802567958831787,1.802567958831787,1.802567958831787,1.802567958831787,0
1994-07-21 00:00:00+00:00,1.832117465758287,1.832117465758287,1.7730169923452306,1.7877922058105469,115200
1994-07-22 00:00:00+00:00,1.7877922058105469,1.7877922058105469,1.7877922058105469,1.7877922058105469,0
1994-07-25 00:00:00+00:00,1.802567958831787,1.802567958831787,1.802567958831787,1.802567958831787,450
1994-07-26 00:00:00+00:00,1.802567958831787,1.802567958831787,1.802567958831787,1.802567958831787,0
1994-07-27 00:00:00+00:00,1.8321171998977661,1.8321171998977661,1.8321171998977661,1.8321171998977661,3600
1994-07-28 00:00:00+00:00,1.802567958831787,1.802567958831787,1.802567958831787,1.802567958831787,7200
1994-07-29 00:00:00+00:00,1.7730168104171753,1.7730168104171753,1.7730168104171753,1.7730168104171753,2700
1994-08-01 00:00:00+00:00,1.8321171998977661,1.8321171998977661,1.8321171998977661,1.8321171998977661,450
1994-08-02 00:00:00+00:00,1.8321172777659729,1.8321172777659729,1.7730168104171753,1.7730168104171753,3150
1994-08-03 00:00:00+00:00,1.773016758396867,1.8173425197601316,1.773016758396867,1.8173425197601318,7650
1994-08-04 00:00:00+00:00,1.7730168104171753,1.7730168104171753,1.7730168104171753,1.7730168104171753,450
1994-08-05 00:00:00+00:00,1.7730168104171753,1.7730168104171753,1.7730168104171753,1.7730168104171753,0
1994-08-08 00:00:00+00:00,1.7730168104171753,1.7730168104171753,1.7730168104171753,1.7730168104171753,0
1994-08-09 00:00:00+00:00,1.7877922058105469,1.7877922058105469,1.7877922058105469,1.7877922058105469,450
1994-08-10 00:00:00+00:00,1.7877922058105469,1.7877922058105469,1.7877922058105469,1.7877922058105469,0
1994-08-11 00:00:00+00:00,1.7434661388397215,1.7434661388397215,1.7434661388397215,1.7434661388397217,450
1994-08-12 00:00:00+00:00,1.7434661388397215,1.7434661388397215,1.7434661388397215,1.7434661388397217,0
1994-08-15 00:00:00+00:00,1.7434661388397215,1.7434661388397215,1.7434661388397215,1.7434661388397217,0
1994-08-16 00:00:00+00:00,1.7434661388397215,1.7434661388397215,1.7434661388397215,1.7434661388397217,0
1994-08-17 00:00:00+00:00,1.7434661388397215,1.7434661388397215,1.7434661388397215,1.7434661388397217,0
1994-08-18 00:00:00+00:00,1.7877922058105469,1.7877922058105469,1.7877922058105469,1.7877922058105469,450
1994-08-19 00:00:00+00:00,1.7434658456478185,1.7582411766052246,1.7434658456478185,1.7582411766052246,900
1994-08-22 00:00:00+00:00,1.7582411766052246,1.7582411766052246,1.7582411766052246,1.7582411766052246,0
1994-08-23 00:00:00+00:00,1.7434661388397215,1.8025667117121211,1.7434661388397215,1.7434661388397217,31500
1994-08-24 00:00:00+00:00,1.8321172777659729,1.8468926165312713,1.7730168104171753,1.7730168104171753,42300
1994-08-25 00:00:00+00:00,1.8912182988149464,1.8912182988149464,1.7730167350608423,1.8321171998977661,32400
1994-08-26 00:00:00+00:00,1.891217589378357,1.891217589378357,1.891217589378357,1.891217589378357,1350
1994-08-29 00:00:00+00:00,1.891217589378357,1.891217589378357,1.891217589378357,1.891217589378357,0
1994-08-30 00:00:00+00:00,1.891217589378357,1.891217589378357,1.891217589378357,1.891217589378357,0
1994-08-31 00:00:00+00:00,1.8395048689664266,1.8395048689664266,1.7877919463821117,1.8321171998977661,31500
1994-09-01 00:00:00+00:00,1.8321171998977661,1.8321171998977661,1.8321171998977661,1.8321171998977661,0
1994-09-02 00:00:00+00:00,1.8912182988149464,1.8912182988149464,1.8321171998977661,1.8321171998977661,3150
1994-09-06 00:00:00+00:00,1.891218422872222,1.891218422872222,1.8616678714752195,1.8616678714752197,11700
1994-09-07 00:00:00+00:00,1.8616677493563563,1.8616677493563563,1.8321171998977661,1.8321171998977661,6300
1994-09-08 00:00:00+00:00,1.846892538035087,1.846892538035087,1.8321171998977661,1.8321171998977661,4500
1994-09-09 00:00:00+00:00,1.8321171998977661,1.8321171998977661,1.8321171998977661,1.8321171998977661,0
1994-09-12 00:00:00+00:00,1.8025673082443945,1.8173425197601316,1.8025673082443945,1.8173425197601318,45000
1994-09-13 00:00:00+00:00,1.7877922058105469,1.7877922058105469,1.7877922058105469,1.7877922058105469,1350
1994-09-14 00:00:00+00:00,1.7877922058105469,1.7877922058105469,1.7877922058105469,1.7877922058105469,0
1994-09-15 00:00:00+00:00,1.7877922058105469,1.7877922058105469,1.7877922058105469,1.7877922058105469,0
1994-09-16 00:00:00+00:00,1.802567958831787,1.802567958831787,1.802567958831787,1.802567958831787,2250
1994-09-19 00:00:00+00:00,1.802567958831787,1.802567958831787,1.802567958831787,1.802567958831787,900
1994-09-20 00:00:00+00:00,1.802567958831787,1.802567958831787,1.802567958831787,1.802567958831787,0
