"('date', '')","('open', 'ACDC')","('high', 'ACDC')","('low', 'ACDC')","('close', 'ACDC')","('volume', 'ACDC')"
2024-04-23 00:00:00+00:00,8.010000228881836,8.305000305175781,7.889999866485596,8.25,915300
2024-04-24 00:00:00+00:00,8.260000228881836,8.319999694824219,8.029999732971191,8.100000381469727,709100
2024-04-25 00:00:00+00:00,8.050000190734863,8.119999885559082,7.704999923706055,8.100000381469727,693300
2024-04-26 00:00:00+00:00,8.100000381469727,8.300000190734863,7.929999828338623,8.229999542236328,591900
2024-04-29 00:00:00+00:00,8.220000267028809,8.359999656677246,8.010000228881836,8.010000228881836,564500
2024-04-30 00:00:00+00:00,7.869999885559082,7.889999866485596,7.25,7.269999980926514,1457400
2024-05-01 00:00:00+00:00,7.21999979019165,7.369999885559082,6.815000057220459,6.829999923706055,1307600
2024-05-02 00:00:00+00:00,6.909999847412109,6.980000019073486,6.739999771118164,6.864999771118164,1062600
2024-05-03 00:00:00+00:00,6.929999828338623,7.170000076293945,6.929999828338623,6.960000038146973,893500
2024-05-06 00:00:00+00:00,6.940000057220459,7.389999866485596,6.940000057220459,7.369999885559082,1145700
2024-05-07 00:00:00+00:00,7.369999885559082,7.570000171661377,7.269999980926514,7.340000152587891,863800
2024-05-08 00:00:00+00:00,7.199999809265137,7.329999923706055,7.039999961853027,7.090000152587891,1431700
2024-05-09 00:00:00+00:00,7.940000057220459,8.503999710083008,7.769999980926514,8.25,3184700
2024-05-10 00:00:00+00:00,8.239999771118164,8.4399995803833,7.789999961853027,7.940000057220459,1143000
2024-05-13 00:00:00+00:00,7.840000152587891,8.130000114440918,7.7789998054504395,7.920000076293945,1138100
2024-05-14 00:00:00+00:00,7.829999923706055,8.720000267028809,7.829999923706055,8.710000038146973,1557200
2024-05-15 00:00:00+00:00,8.710000038146973,9.050000190734863,8.390000343322754,8.949999809265137,1832900
2024-05-16 00:00:00+00:00,8.869999885559082,8.984999656677246,8.479999542236328,8.550000190734863,574000
2024-05-17 00:00:00+00:00,8.34000015258789,9.039999961853027,8.090999603271484,9.010000228881836,2169000
2024-05-20 00:00:00+00:00,9.039999961853027,9.34000015258789,8.90999984741211,9.239999771118164,1445000
2024-05-21 00:00:00+00:00,9.149999618530273,9.65999984741211,9.125,9.529999732971191,1294600
2024-05-22 00:00:00+00:00,9.600000381469727,9.729999542236328,9.3100004196167,9.470000267028809,1792200
2024-05-23 00:00:00+00:00,9.5,9.640000343322754,9.069999694824219,9.399999618530273,1096900
2024-05-24 00:00:00+00:00,9.460000038146973,9.569999694824219,9.1850004196167,9.1899995803833,1044800
2024-05-28 00:00:00+00:00,9.399999618530273,9.65999984741211,9.395000457763672,9.635000228881836,1097400
2024-05-29 00:00:00+00:00,9.579999923706055,9.65999984741211,9.25,9.34000015258789,1162400
2024-05-30 00:00:00+00:00,9.329999923706055,9.5600004196167,9.270000457763672,9.300000190734863,508300
2024-05-31 00:00:00+00:00,9.479999542236328,9.75,9.380000114440918,9.619999885559082,824500
2024-06-03 00:00:00+00:00,9.6899995803833,9.6899995803833,8.930000305175781,9.149999618530273,1139200
2024-06-04 00:00:00+00:00,9.010000228881836,9.0600004196167,8.65999984741211,8.75,1058400
2024-06-05 00:00:00+00:00,8.8100004196167,8.979999542236328,8.6899995803833,8.699999809265137,733500
2024-06-06 00:00:00+00:00,8.65999984741211,8.859999656677246,8.65999984741211,8.8100004196167,412300
2024-06-07 00:00:00+00:00,8.75,8.819999694824219,8.649999618530273,8.729999542236328,438300
2024-06-10 00:00:00+00:00,8.8100004196167,9.039999961853027,8.680000305175781,8.869999885559082,478600
2024-06-11 00:00:00+00:00,8.720000267028809,8.880000114440918,8.59000015258789,8.819999694824219,478600
2024-06-12 00:00:00+00:00,8.979999542236328,9.180000305175781,8.770000457763672,8.850000381469727,397100
2024-06-13 00:00:00+00:00,8.779999732971191,8.850000381469727,8.229999542236328,8.229999542236328,654800
2024-06-14 00:00:00+00:00,8.140000343322754,8.140000343322754,7.619999885559082,7.679999828338623,988200
2024-06-17 00:00:00+00:00,7.670000076293945,7.760000228881836,7.420000076293945,7.639999866485596,782700
2024-06-18 00:00:00+00:00,7.710000038146973,7.789999961853027,7.389999866485596,7.409999847412109,743600
2024-06-20 00:00:00+00:00,7.380000114440918,7.480000019073486,7.269999980926514,7.420000076293945,849200
2024-06-21 00:00:00+00:00,7.429999828338623,7.465000152587891,7.099999904632568,7.170000076293945,1121500
2024-06-24 00:00:00+00:00,7.190000057220459,7.519999980926514,7.170000076293945,7.5,989200
2024-06-25 00:00:00+00:00,7.5,7.519999980926514,7.360000133514404,7.389999866485596,556900
2024-06-26 00:00:00+00:00,7.340000152587891,7.360000133514404,7.150000095367432,7.25,473800
2024-06-27 00:00:00+00:00,7.320000171661377,7.380000114440918,7.184999942779541,7.329999923706055,567100
2024-06-28 00:00:00+00:00,7.420000076293945,7.599999904632568,7.28000020980835,7.409999847412109,1105700
2024-07-01 00:00:00+00:00,7.449999809265137,7.590000152587891,7.269999980926514,7.28000020980835,386700
2024-07-02 00:00:00+00:00,7.329999923706055,7.460000038146973,7.070000171661377,7.269999980926514,673000
2024-07-03 00:00:00+00:00,7.28000020980835,7.659999847412109,7.28000020980835,7.659999847412109,293600
2024-07-05 00:00:00+00:00,7.670000076293945,7.670000076293945,7.289999961853027,7.340000152587891,379400
2024-07-08 00:00:00+00:00,7.320000171661377,7.510000228881836,7.110000133514404,7.190000057220459,606900
2024-07-09 00:00:00+00:00,7.179999828338623,7.340000152587891,6.980000019073486,7.324999809265137,631200
2024-07-10 00:00:00+00:00,7.349999904632568,7.789999961853027,7.324999809265137,7.650000095367432,644400
2024-07-11 00:00:00+00:00,7.71999979019165,8.0649995803833,7.690000057220459,7.980000019073486,849500
2024-07-12 00:00:00+00:00,8.119999885559082,8.180000305175781,7.849999904632568,7.909999847412109,359800
2024-07-15 00:00:00+00:00,7.889999866485596,8.1899995803833,7.579999923706055,8.100000381469727,732900
2024-07-16 00:00:00+00:00,8.050000190734863,8.569999694824219,7.880000114440918,8.5,794200
2024-07-17 00:00:00+00:00,8.569999694824219,8.90999984741211,8.460000038146973,8.569999694824219,725500
2024-07-18 00:00:00+00:00,8.5600004196167,8.670000076293945,8.0600004196167,8.15999984741211,831500
2024-07-19 00:00:00+00:00,7.980000019073486,7.980000019073486,7.519999980926514,7.53000020980835,569400
2024-07-22 00:00:00+00:00,7.5,7.71999979019165,7.329999923706055,7.519999980926514,467500
2024-07-23 00:00:00+00:00,7.400000095367432,7.579999923706055,7.260000228881836,7.559999942779541,592000
2024-07-24 00:00:00+00:00,7.599999904632568,7.679999828338623,7.139999866485596,7.289999961853027,863500
2024-07-25 00:00:00+00:00,7.320000171661377,8.350000381469727,7.309999942779541,8.3100004196167,1344400
2024-07-26 00:00:00+00:00,8.399999618530273,8.619999885559082,8.170000076293945,8.350000381469727,961800
2024-07-29 00:00:00+00:00,8.3100004196167,8.366000175476074,7.96999979019165,7.980000019073486,825200
2024-07-30 00:00:00+00:00,7.860000133514404,8.630000114440918,7.829999923706055,8.460000038146973,647800
2024-07-31 00:00:00+00:00,8.59000015258789,9.489999771118164,8.520000457763672,9.289999961853027,1576200
2024-08-01 00:00:00+00:00,9.239999771118164,9.399999618530273,8.239999771118164,8.470000267028809,702000
2024-08-02 00:00:00+00:00,8.039999961853027,8.079999923706055,7.590000152587891,7.739999771118164,610500
2024-08-05 00:00:00+00:00,7.349999904632568,7.420000076293945,7.070000171661377,7.389999866485596,751100
2024-08-06 00:00:00+00:00,7.400000095367432,7.550000190734863,7.139999866485596,7.159999847412109,498400
2024-08-07 00:00:00+00:00,7.440000057220459,7.590000152587891,7.139999866485596,7.199999809265137,879500
2024-08-08 00:00:00+00:00,6.5,6.690000057220459,6.019999980926514,6.105000019073486,2198200
2024-08-09 00:00:00+00:00,6.110000133514404,6.173999786376953,5.599999904632568,5.769999980926514,1394800
2024-08-12 00:00:00+00:00,5.800000190734863,6.258999824523926,5.590000152587891,5.980000019073486,1414100
2024-08-13 00:00:00+00:00,6.010000228881836,6.349999904632568,5.75,6.309999942779541,1473500
2024-08-14 00:00:00+00:00,6.309999942779541,6.315000057220459,5.980000019073486,6.179999828338623,872600
2024-08-15 00:00:00+00:00,6.360000133514404,6.559999942779541,6.289999961853027,6.440000057220459,1031600
2024-08-16 00:00:00+00:00,6.5,6.724999904632568,6.400000095367432,6.53000020980835,845900
2024-08-19 00:00:00+00:00,6.559999942779541,6.849999904632568,6.510000228881836,6.590000152587891,789500
2024-08-20 00:00:00+00:00,6.53000020980835,6.71999979019165,6.389999866485596,6.510000228881836,1012900
2024-08-21 00:00:00+00:00,6.599999904632568,6.639999866485596,6.199999809265137,6.349999904632568,1118100
2024-08-22 00:00:00+00:00,6.349999904632568,6.349999904632568,6.059999942779541,6.110000133514404,760700
2024-08-23 00:00:00+00:00,6.25,6.820000171661377,6.25,6.5,1247400
2024-08-26 00:00:00+00:00,6.679999828338623,6.940000057220459,6.610000133514404,6.75,701000
2024-08-27 00:00:00+00:00,6.690000057220459,6.885000228881836,6.53000020980835,6.860000133514404,643800
2024-08-28 00:00:00+00:00,6.730000019073486,6.75,6.610000133514404,6.710000038146973,521500
2024-08-29 00:00:00+00:00,6.800000190734863,6.986999988555908,6.71999979019165,6.769999980926514,542800
2024-08-30 00:00:00+00:00,6.739999771118164,6.900000095367432,6.684999942779541,6.849999904632568,359300
2024-09-03 00:00:00+00:00,6.690000057220459,6.690000057220459,6.335000038146973,6.570000171661377,1604100
2024-09-04 00:00:00+00:00,6.53000020980835,6.650000095367432,6.114999771118164,6.159999847412109,698700
2024-09-05 00:00:00+00:00,6.340000152587891,6.389999866485596,6.070000171661377,6.25,866800
2024-09-06 00:00:00+00:00,6.25,6.480000019073486,6.119999885559082,6.440000057220459,971400
2024-09-09 00:00:00+00:00,6.46999979019165,6.485000133514404,6.21999979019165,6.360000133514404,587500
2024-09-10 00:00:00+00:00,6.409999847412109,6.769999980926514,6.320000171661377,6.690000057220459,1833500
2024-09-11 00:00:00+00:00,6.679999828338623,6.789999961853027,5.760000228881836,5.840000152587891,1594800
2024-09-12 00:00:00+00:00,5.920000076293945,6.235000133514404,5.864999771118164,6.119999885559082,1361200
2024-09-13 00:00:00+00:00,6.21999979019165,6.389999866485596,6.010000228881836,6.199999809265137,708800
2024-09-16 00:00:00+00:00,6.239999771118164,6.369999885559082,6.045000076293945,6.230000019073486,643900
2024-09-17 00:00:00+00:00,6.340000152587891,6.625,6.28000020980835,6.5,1191100
2024-09-18 00:00:00+00:00,6.440000057220459,6.760000228881836,6.349999904632568,6.389999866485596,683900
2024-09-19 00:00:00+00:00,6.650000095367432,6.650000095367432,6.382999897003174,6.5,496100
2024-09-20 00:00:00+00:00,6.440000057220459,6.599999904632568,6.199999809265137,6.440000057220459,726300
2024-09-23 00:00:00+00:00,6.46999979019165,6.6579999923706055,6.349999904632568,6.610000133514404,450200
2024-09-24 00:00:00+00:00,6.610000133514404,6.739999771118164,6.489999771118164,6.599999904632568,560400
2024-09-25 00:00:00+00:00,6.559999942779541,6.559999942779541,6.400000095367432,6.46999979019165,553500
2024-09-26 00:00:00+00:00,6.389999866485596,6.53000020980835,6.210000038146973,6.420000076293945,941300
2024-09-27 00:00:00+00:00,6.53000020980835,6.699999809265137,6.429999828338623,6.690000057220459,995100
2024-09-30 00:00:00+00:00,6.690000057220459,6.909999847412109,6.659999847412109,6.789999961853027,1119500
2024-10-01 00:00:00+00:00,6.769999980926514,7.309999942779541,6.679999828338623,7.170000076293945,1146200
2024-10-02 00:00:00+00:00,7.400000095367432,7.630000114440918,7.130000114440918,7.46999979019165,801100
2024-10-03 00:00:00+00:00,7.320000171661377,7.710000038146973,7.190000057220459,7.619999885559082,632200
2024-10-04 00:00:00+00:00,7.75,7.75,7.385000228881836,7.389999866485596,465300
2024-10-07 00:00:00+00:00,7.440000057220459,7.650000095367432,7.369999885559082,7.619999885559082,477000
2024-10-08 00:00:00+00:00,7.440000057220459,7.474999904632568,6.940000057220459,7.199999809265137,836000
2024-10-09 00:00:00+00:00,7.090000152587891,7.369999885559082,7.059999942779541,7.090000152587891,343700
2024-10-10 00:00:00+00:00,7.139999866485596,7.485000133514404,7.070000171661377,7.349999904632568,661800
2024-10-11 00:00:00+00:00,7.119999885559082,7.329999923706055,6.800000190734863,7.309999942779541,924600
2024-10-14 00:00:00+00:00,7.130000114440918,7.159999847412109,6.820000171661377,6.980000019073486,542500
2024-10-15 00:00:00+00:00,6.78000020980835,7.050000190734863,6.650000095367432,6.78000020980835,504100
2024-10-16 00:00:00+00:00,6.860000133514404,7.010000228881836,6.809999942779541,6.960000038146973,411600
2024-10-17 00:00:00+00:00,6.619999885559082,6.619999885559082,6.269999980926514,6.579999923706055,565000
2024-10-18 00:00:00+00:00,6.510000228881836,6.579999923706055,6.110000133514404,6.239999771118164,594300
2024-10-21 00:00:00+00:00,6.360000133514404,6.360000133514404,5.800000190734863,5.809999942779541,827600
2024-10-22 00:00:00+00:00,5.829999923706055,5.97599983215332,5.644999980926514,5.670000076293945,543500
2024-10-23 00:00:00+00:00,5.639999866485596,5.735000133514404,5.25,5.340000152587891,761300
2024-10-24 00:00:00+00:00,5.429999828338623,5.53000020980835,5.159999847412109,5.525000095367432,586100
2024-10-25 00:00:00+00:00,5.579999923706055,5.989999771118164,5.519999980926514,5.909999847412109,602600
2024-10-28 00:00:00+00:00,5.71999979019165,5.949999809265137,5.71999979019165,5.909999847412109,501800
2024-10-29 00:00:00+00:00,5.849999904632568,6.135000228881836,5.849999904632568,5.960000038146973,417200
2024-10-30 00:00:00+00:00,5.960000038146973,6.210000038146973,5.869999885559082,6.130000114440918,557800
2024-10-31 00:00:00+00:00,6.199999809265137,6.260000228881836,5.934999942779541,5.954999923706055,398600
2024-11-01 00:00:00+00:00,5.96999979019165,6.050000190734863,5.809999942779541,5.960000038146973,466200
2024-11-04 00:00:00+00:00,6.0,6.364999771118164,6.0,6.239999771118164,767800
2024-11-05 00:00:00+00:00,6.539999961853027,7.460000038146973,6.320000171661377,6.71999979019165,1412700
2024-11-06 00:00:00+00:00,7.199999809265137,7.744999885559082,7.052999973297119,7.460000038146973,1944700
2024-11-07 00:00:00+00:00,7.510000228881836,7.510000228881836,7.107999801635742,7.139999866485596,660500
2024-11-08 00:00:00+00:00,7.059999942779541,7.130000114440918,6.840000152587891,6.96999979019165,406700
2024-11-11 00:00:00+00:00,6.96999979019165,7.449999809265137,6.920000076293945,7.429999828338623,526500
2024-11-12 00:00:00+00:00,7.460000038146973,7.586999893188477,7.21999979019165,7.239999771118164,521500
2024-11-13 00:00:00+00:00,7.230000019073486,7.28000020980835,6.894000053405762,7.010000228881836,872300
2024-11-14 00:00:00+00:00,7.119999885559082,7.175000190734863,6.650000095367432,6.710000038146973,874200
2024-11-15 00:00:00+00:00,6.710000038146973,6.769999980926514,6.420000076293945,6.429999828338623,568100
2024-11-18 00:00:00+00:00,6.519999980926514,6.860000133514404,6.489999771118164,6.829999923706055,503300
2024-11-19 00:00:00+00:00,6.760000228881836,6.96999979019165,6.690000057220459,6.75,344600
2024-11-20 00:00:00+00:00,6.760000228881836,7.159999847412109,6.760000228881836,7.139999866485596,522600
2024-11-21 00:00:00+00:00,7.260000228881836,7.78000020980835,7.25,7.550000190734863,790200
2024-11-22 00:00:00+00:00,7.53000020980835,7.900000095367432,7.409999847412109,7.75,565300
2024-11-25 00:00:00+00:00,7.800000190734863,7.900000095367432,7.599999904632568,7.869999885559082,467800
2024-11-26 00:00:00+00:00,7.849999904632568,8.579999923706055,7.75,8.4399995803833,683000
2024-11-27 00:00:00+00:00,8.8100004196167,9.460000038146973,8.579999923706055,9.130000114440918,972300
2024-11-29 00:00:00+00:00,9.34000015258789,9.390000343322754,8.90999984741211,9.069999694824219,243600
2024-12-02 00:00:00+00:00,9.100000381469727,9.149999618530273,8.760000228881836,8.84000015258789,785900
2024-12-03 00:00:00+00:00,8.890000343322754,8.975000381469727,8.612000465393066,8.800000190734863,556900
2024-12-04 00:00:00+00:00,8.729999542236328,8.869999885559082,8.260000228881836,8.359999656677246,448700
2024-12-05 00:00:00+00:00,8.300000190734863,8.520000457763672,8.170000076293945,8.25,305400
2024-12-06 00:00:00+00:00,7.980000019073486,7.980000019073486,7.159999847412109,7.409999847412109,786200
2024-12-09 00:00:00+00:00,7.5,7.920000076293945,7.5,7.690000057220459,282300
2024-12-10 00:00:00+00:00,7.75,8.194000244140625,7.534999847412109,7.900000095367432,345500
2024-12-11 00:00:00+00:00,8.0600004196167,8.210000038146973,7.760000228881836,8.029999732971191,366300
2024-12-12 00:00:00+00:00,8.0,8.25,7.860000133514404,7.949999809265137,418400
2024-12-13 00:00:00+00:00,7.949999809265137,7.980000019073486,7.710000038146973,7.730000019073486,279900
2024-12-16 00:00:00+00:00,7.639999866485596,7.679999828338623,7.329999923706055,7.389999866485596,304000
2024-12-17 00:00:00+00:00,7.309999942779541,7.53000020980835,7.159999847412109,7.5,430900
2024-12-18 00:00:00+00:00,7.539999961853027,7.710000038146973,6.949999809265137,6.960000038146973,392900
2024-12-19 00:00:00+00:00,7.170000076293945,7.269999980926514,7.059999942779541,7.139999866485596,508000
2024-12-20 00:00:00+00:00,7.039999961853027,7.329999923706055,6.900000095367432,6.989999771118164,460000
2024-12-23 00:00:00+00:00,6.909999847412109,7.25,6.864999771118164,7.179999828338623,287300
2024-12-24 00:00:00+00:00,7.199999809265137,7.349999904632568,7.03000020980835,7.349999904632568,201100
2024-12-26 00:00:00+00:00,7.360000133514404,7.465000152587891,7.204999923706055,7.440000057220459,251400
2024-12-27 00:00:00+00:00,7.46999979019165,7.614999771118164,7.260000228881836,7.329999923706055,199700
2024-12-30 00:00:00+00:00,7.360000133514404,7.889999866485596,7.25,7.860000133514404,513600
2024-12-31 00:00:00+00:00,7.900000095367432,8.130000114440918,7.730000019073486,7.760000228881836,332900
2025-01-02 00:00:00+00:00,7.960000038146973,8.510000228881836,7.885000228881836,8.270000457763672,512400
2025-01-03 00:00:00+00:00,8.300000190734863,8.479999542236328,8.100000381469727,8.210000038146973,303600
2025-01-06 00:00:00+00:00,8.229999542236328,8.295000076293945,7.630000114440918,7.670000076293945,455200
2025-01-07 00:00:00+00:00,7.670000076293945,8.020000457763672,7.590000152587891,7.900000095367432,315100
2025-01-08 00:00:00+00:00,7.849999904632568,7.900000095367432,7.619999885559082,7.630000114440918,236800
2025-01-10 00:00:00+00:00,7.900000095367432,8.130000114440918,7.599999904632568,7.789999961853027,312800
2025-01-13 00:00:00+00:00,7.769999980926514,8.15999984741211,7.670000076293945,8.020000457763672,614900
2025-01-14 00:00:00+00:00,8.010000228881836,8.600000381469727,7.96999979019165,8.529999732971191,553800
2025-01-15 00:00:00+00:00,8.670000076293945,8.970000267028809,8.470000267028809,8.970000267028809,465300
2025-01-16 00:00:00+00:00,8.890000343322754,9.300000190734863,8.609999656677246,9.220000267028809,435800
2025-01-17 00:00:00+00:00,9.270000457763672,9.345000267028809,8.880000114440918,8.90999984741211,441500
2025-01-21 00:00:00+00:00,8.960000038146973,9.399999618530273,8.739999771118164,9.020000457763672,598600
2025-01-22 00:00:00+00:00,8.930000305175781,9.03499984741211,8.60200023651123,8.6899995803833,433000
2025-01-23 00:00:00+00:00,8.619999885559082,8.86299991607666,8.420000076293945,8.649999618530273,538400
2025-01-24 00:00:00+00:00,8.649999618530273,8.75,8.390000343322754,8.5,279000
2025-01-27 00:00:00+00:00,8.40999984741211,8.4350004196167,7.510000228881836,7.554999828338623,388800
2025-01-28 00:00:00+00:00,7.539999961853027,7.769999980926514,7.460000038146973,7.599999904632568,350900
2025-01-29 00:00:00+00:00,7.570000171661377,7.730000019073486,7.40500020980835,7.519999980926514,254000
