"('date', '')","('open', 'CHCO')","('high', 'CHCO')","('low', 'CHCO')","('close', 'CHCO')","('volume', 'CHCO')"
1987-07-29 00:00:00+00:00,3.354573965072632,3.354573965072632,3.354573965072632,3.354573965072632,0
1987-07-30 00:00:00+00:00,3.354573965072632,3.354573965072632,3.354573965072632,3.354573965072632,0
1987-07-31 00:00:00+00:00,3.354573965072632,3.354573965072632,3.354573965072632,3.354573965072632,0
1987-08-03 00:00:00+00:00,3.6792123317718506,4.328485296179329,3.6792123317718506,3.6792123317718506,898
1987-08-04 00:00:00+00:00,3.6792123317718506,3.6792123317718506,3.6792123317718506,3.6792123317718506,0
1987-08-05 00:00:00+00:00,3.6792123317718506,4.436697405404643,3.6792123317718506,3.6792123317718506,299
1987-08-06 00:00:00+00:00,3.6792123317718506,3.6792123317718506,3.6792123317718506,3.6792123317718506,0
1987-08-07 00:00:00+00:00,3.6792123317718506,3.6792123317718506,3.6792123317718506,3.6792123317718506,0
1987-08-10 00:00:00+00:00,4.003846645355225,4.6531192330358815,4.003846645355225,4.003846645355225,3594
1987-08-11 00:00:00+00:00,4.003846645355225,4.003846645355225,4.003846645355225,4.003846645355225,0
1987-08-12 00:00:00+00:00,4.003846645355225,4.003846645355225,4.003846645355225,4.003846645355225,0
1987-08-13 00:00:00+00:00,4.003846645355225,4.003846645355225,4.003846645355225,4.003846645355225,0
1987-08-14 00:00:00+00:00,4.003846645355225,4.003846645355225,4.003846645355225,4.003846645355225,0
1987-08-17 00:00:00+00:00,4.003846645355225,4.761330970418002,4.003846645355225,4.003846645355225,299
1987-08-18 00:00:00+00:00,4.003846645355225,4.003846645355225,4.003846645355225,4.003846645355225,0
1987-08-19 00:00:00+00:00,4.003846645355225,4.761330970418002,4.003846645355225,4.003846645355225,299
1987-08-20 00:00:00+00:00,4.003846645355225,4.761330970418002,4.003846645355225,4.003846645355225,299
1987-08-21 00:00:00+00:00,4.003846645355225,4.003846645355225,4.003846645355225,4.003846645355225,0
1987-08-24 00:00:00+00:00,4.003846645355225,4.003846645355225,4.003846645355225,4.003846645355225,0
1987-08-25 00:00:00+00:00,4.220271587371826,4.761331928423798,4.220271587371826,4.220271587371826,599
1987-08-26 00:00:00+00:00,4.220271587371826,4.869543996634192,4.220271587371826,4.220271587371826,898
1987-08-27 00:00:00+00:00,4.220271587371826,4.220271587371826,4.220271587371826,4.220271587371826,0
1987-08-28 00:00:00+00:00,4.220271587371826,4.220271587371826,4.220271587371826,4.220271587371826,0
1987-08-31 00:00:00+00:00,4.220271587371826,4.220271587371826,4.220271587371826,4.220271587371826,0
1987-09-01 00:00:00+00:00,4.220271587371826,4.220271587371826,4.220271587371826,4.220271587371826,0
1987-09-02 00:00:00+00:00,4.220271587371826,4.220271587371826,4.220271587371826,4.220271587371826,0
1987-09-03 00:00:00+00:00,4.220271587371826,4.220271587371826,4.220271587371826,4.220271587371826,0
1987-09-04 00:00:00+00:00,4.220271587371826,4.220271587371826,4.220271587371826,4.220271587371826,0
1987-09-08 00:00:00+00:00,4.220271587371826,4.220271587371826,4.220271587371826,4.220271587371826,0
1987-09-09 00:00:00+00:00,4.761333873694976,4.977758407592773,4.761333873694976,4.977758407592773,599
1987-09-10 00:00:00+00:00,4.977758407592773,4.977758407592773,4.977758407592773,4.977758407592773,0
1987-09-11 00:00:00+00:00,4.436696529388428,4.436696529388428,4.436696529388428,4.436696529388428,299
1987-09-14 00:00:00+00:00,4.436696529388428,4.436696529388428,4.436696529388428,4.436696529388428,0
1987-09-15 00:00:00+00:00,4.869544982910156,4.869544982910156,4.869544982910156,4.869544982910156,299
1987-09-16 00:00:00+00:00,4.869544982910156,4.869544982910156,4.869544982910156,4.869544982910156,0
1987-09-17 00:00:00+00:00,4.869544982910156,4.869544982910156,4.869544982910156,4.869544982910156,0
1987-09-18 00:00:00+00:00,4.869544982910156,4.869544982910156,4.869544982910156,4.869544982910156,0
1987-09-21 00:00:00+00:00,4.869544982910156,4.869544982910156,4.869544982910156,4.869544982910156,0
1987-09-22 00:00:00+00:00,4.869544982910156,4.869544982910156,4.869544982910156,4.869544982910156,0
1987-09-23 00:00:00+00:00,4.869544982910156,4.869544982910156,4.869544982910156,4.869544982910156,0
1987-09-24 00:00:00+00:00,4.869544982910156,4.869544982910156,4.869544982910156,4.869544982910156,0
1987-09-25 00:00:00+00:00,4.869544982910156,4.869544982910156,4.869544982910156,4.869544982910156,0
1987-09-28 00:00:00+00:00,4.869544982910156,4.869544982910156,4.869544982910156,4.869544982910156,0
1987-09-29 00:00:00+00:00,5.085968494415283,5.085968494415283,5.085968494415283,5.085968494415283,299
1987-09-30 00:00:00+00:00,4.977758407592773,4.977758407592773,4.977758407592773,4.977758407592773,299
1987-10-01 00:00:00+00:00,4.977758407592773,4.977758407592773,4.977758407592773,4.977758407592773,0
1987-10-02 00:00:00+00:00,7.466639995574952,7.466639995574952,7.466639995574952,7.466639995574951,0
1987-10-05 00:00:00+00:00,5.194184303283691,5.194184303283691,5.194184303283691,5.194184303283691,1398
1987-10-06 00:00:00+00:00,5.194184303283691,5.194184303283691,5.194184303283691,5.194184303283691,0
1987-10-07 00:00:00+00:00,5.194184303283691,5.194184303283691,5.194184303283691,5.194184303283691,0
1987-10-08 00:00:00+00:00,5.194184303283691,5.194184303283691,5.194184303283691,5.194184303283691,0
1987-10-09 00:00:00+00:00,5.194184303283691,5.194184303283691,5.194184303283691,5.194184303283691,0
1987-10-12 00:00:00+00:00,5.194184303283691,5.194184303283691,5.194184303283691,5.194184303283691,0
1987-10-13 00:00:00+00:00,5.194184303283691,5.194184303283691,5.194184303283691,5.194184303283691,0
1987-10-14 00:00:00+00:00,4.057953357696533,4.057953357696533,4.057953357696533,4.057953357696533,200
1987-10-15 00:00:00+00:00,4.057953357696533,4.057953357696533,4.057953357696533,4.057953357696533,0
1987-10-16 00:00:00+00:00,4.057953357696533,4.057953357696533,4.057953357696533,4.057953357696533,0
1987-10-19 00:00:00+00:00,4.057953357696533,4.057953357696533,4.057953357696533,4.057953357696533,0
1987-10-20 00:00:00+00:00,4.057953357696533,4.057953357696533,4.057953357696533,4.057953357696533,0
1987-10-21 00:00:00+00:00,4.057953357696533,4.057953357696533,4.057953357696533,4.057953357696533,0
1987-10-22 00:00:00+00:00,4.057953357696533,4.057953357696533,4.057953357696533,4.057953357696533,0
1987-10-23 00:00:00+00:00,4.057953357696533,4.057953357696533,4.057953357696533,4.057953357696533,0
1987-10-26 00:00:00+00:00,4.057953357696533,4.057953357696533,4.057953357696533,4.057953357696533,0
1987-10-27 00:00:00+00:00,4.057953357696533,4.057953357696533,4.057953357696533,4.057953357696533,0
1987-10-28 00:00:00+00:00,4.057953357696533,4.057953357696533,4.057953357696533,4.057953357696533,0
1987-10-29 00:00:00+00:00,5.031860828399658,5.031860828399658,5.031860828399658,5.031860828399658,200
1987-10-30 00:00:00+00:00,5.031860828399658,5.031860828399658,5.031860828399658,5.031860828399658,0
1987-11-02 00:00:00+00:00,5.031860828399658,5.031860828399658,5.031860828399658,5.031860828399658,0
1987-11-03 00:00:00+00:00,5.031860828399658,5.031860828399658,5.031860828399658,5.031860828399658,0
1987-11-04 00:00:00+00:00,4.707225799560547,4.707225799560547,4.707225799560547,4.707225799560547,998
1987-11-05 00:00:00+00:00,4.707225799560547,4.707225799560547,4.707225799560547,4.707225799560547,0
1987-11-06 00:00:00+00:00,4.707225799560547,4.707225799560547,4.707225799560547,4.707225799560547,0
1987-11-09 00:00:00+00:00,5.356500148773194,5.356500148773194,5.356500148773194,5.356500148773193,200
1987-11-10 00:00:00+00:00,5.356500148773194,5.356500148773194,5.356500148773194,5.356500148773193,200
1987-11-11 00:00:00+00:00,5.356500148773194,5.356500148773194,5.356500148773194,5.356500148773193,0
1987-11-12 00:00:00+00:00,5.437657833099365,5.437657833099365,5.437657833099365,5.437657833099365,399
1987-11-13 00:00:00+00:00,5.437657833099365,5.437657833099365,5.437657833099365,5.437657833099365,0
1987-11-16 00:00:00+00:00,4.707225799560547,4.707225799560547,4.707225799560547,4.707225799560547,399
1987-11-17 00:00:00+00:00,4.707225799560547,4.707225799560547,4.707225799560547,4.707225799560547,0
1987-11-18 00:00:00+00:00,4.707225799560547,4.707225799560547,4.707225799560547,4.707225799560547,0
1987-11-19 00:00:00+00:00,4.707225799560547,4.707225799560547,4.707225799560547,4.707225799560547,0
1987-11-20 00:00:00+00:00,4.707225799560547,4.707225799560547,4.707225799560547,4.707225799560547,0
1987-11-23 00:00:00+00:00,4.707225799560547,4.707225799560547,4.707225799560547,4.707225799560547,0
1987-11-24 00:00:00+00:00,4.707226499755107,5.51881742477417,4.707226499755107,5.51881742477417,3993
1987-11-25 00:00:00+00:00,5.51881742477417,5.51881742477417,5.51881742477417,5.51881742477417,0
1987-11-27 00:00:00+00:00,5.51881742477417,5.51881742477417,5.51881742477417,5.51881742477417,0
1987-11-30 00:00:00+00:00,5.51881742477417,5.51881742477417,5.51881742477417,5.51881742477417,0
1987-12-01 00:00:00+00:00,5.51881742477417,5.51881742477417,5.51881742477417,5.51881742477417,0
1987-12-02 00:00:00+00:00,5.51881742477417,5.51881742477417,5.51881742477417,5.51881742477417,0
1987-12-03 00:00:00+00:00,5.51881742477417,5.51881742477417,5.51881742477417,5.51881742477417,0
1987-12-04 00:00:00+00:00,5.51881742477417,5.51881742477417,5.51881742477417,5.51881742477417,0
1987-12-07 00:00:00+00:00,5.51881742477417,5.51881742477417,5.51881742477417,5.51881742477417,0
1987-12-08 00:00:00+00:00,5.51881742477417,5.51881742477417,5.51881742477417,5.51881742477417,0
1987-12-09 00:00:00+00:00,5.51881742477417,5.51881742477417,5.51881742477417,5.51881742477417,0
1987-12-10 00:00:00+00:00,5.51881742477417,5.51881742477417,5.51881742477417,5.51881742477417,0
1987-12-11 00:00:00+00:00,5.51881742477417,5.51881742477417,5.51881742477417,5.51881742477417,0
1987-12-14 00:00:00+00:00,5.51881742477417,5.51881742477417,5.51881742477417,5.51881742477417,0
1987-12-15 00:00:00+00:00,4.707225799560547,4.707225799560547,4.707225799560547,4.707225799560547,399
1987-12-16 00:00:00+00:00,4.7564311027526855,4.7564311027526855,4.7564311027526855,4.7564311027526855,0
1987-12-17 00:00:00+00:00,4.7564311027526855,4.7564311027526855,4.7564311027526855,4.7564311027526855,0
1987-12-18 00:00:00+00:00,4.7564311027526855,4.7564311027526855,4.7564311027526855,4.7564311027526855,0
1987-12-21 00:00:00+00:00,4.7564311027526855,4.7564311027526855,4.7564311027526855,4.7564311027526855,0
1987-12-22 00:00:00+00:00,4.7564311027526855,4.7564311027526855,4.7564311027526855,4.7564311027526855,0
1987-12-23 00:00:00+00:00,4.7564311027526855,4.7564311027526855,4.7564311027526855,4.7564311027526855,0
1987-12-24 00:00:00+00:00,4.7564311027526855,4.7564311027526855,4.7564311027526855,4.7564311027526855,0
1987-12-28 00:00:00+00:00,4.7564311027526855,4.7564311027526855,4.7564311027526855,4.7564311027526855,0
1987-12-29 00:00:00+00:00,4.7564311027526855,4.7564311027526855,4.7564311027526855,4.7564311027526855,0
1987-12-30 00:00:00+00:00,4.7564311027526855,4.7564311027526855,4.7564311027526855,4.7564311027526855,0
1987-12-31 00:00:00+00:00,5.4124908447265625,5.4124908447265625,5.4124908447265625,5.4124908447265625,1997
1988-01-04 00:00:00+00:00,5.576502323150635,5.576502323150635,5.576502323150635,5.576502323150635,200
1988-01-05 00:00:00+00:00,5.576505021864628,5.576505021864628,4.920445442199707,4.920445442199707,399
1988-01-06 00:00:00+00:00,4.920445442199707,4.920445442199707,4.920445442199707,4.920445442199707,0
1988-01-07 00:00:00+00:00,5.248476028442383,5.248476028442383,5.248476028442383,5.248476028442383,998
1988-01-08 00:00:00+00:00,5.248476028442383,5.248476028442383,5.248476028442383,5.248476028442383,0
1988-01-11 00:00:00+00:00,5.248476028442383,5.248476028442383,5.248476028442383,5.248476028442383,0
1988-01-12 00:00:00+00:00,5.248476028442383,5.248476028442383,5.248476028442383,5.248476028442383,0
1988-01-13 00:00:00+00:00,5.248476028442383,5.248476028442383,5.248476028442383,5.248476028442383,0
1988-01-14 00:00:00+00:00,5.248476028442383,5.248476028442383,5.248476028442383,5.248476028442383,0
1988-01-15 00:00:00+00:00,5.248476028442383,5.248476028442383,5.248476028442383,5.248476028442383,0
1988-01-18 00:00:00+00:00,5.248476028442383,5.248476028442383,5.248476028442383,5.248476028442383,0
1988-01-19 00:00:00+00:00,4.7564311027526855,4.7564311027526855,4.7564311027526855,4.7564311027526855,200
1988-01-20 00:00:00+00:00,4.7564311027526855,4.7564311027526855,4.7564311027526855,4.7564311027526855,0
1988-01-21 00:00:00+00:00,4.7564311027526855,4.7564311027526855,4.7564311027526855,4.7564311027526855,0
1988-01-22 00:00:00+00:00,5.576502323150635,5.576502323150635,5.576502323150635,5.576502323150635,799
1988-01-25 00:00:00+00:00,5.576502323150635,5.576502323150635,5.576502323150635,5.576502323150635,0
1988-01-26 00:00:00+00:00,5.576502323150635,5.576502323150635,5.576502323150635,5.576502323150635,0
1988-01-27 00:00:00+00:00,5.576502323150635,5.576502323150635,5.576502323150635,5.576502323150635,0
1988-01-28 00:00:00+00:00,4.7564311027526855,4.7564311027526855,4.7564311027526855,4.7564311027526855,200
1988-01-29 00:00:00+00:00,4.7564311027526855,4.7564311027526855,4.7564311027526855,4.7564311027526855,0
1988-02-01 00:00:00+00:00,5.576502323150635,5.576502323150635,5.576502323150635,5.576502323150635,799
1988-02-02 00:00:00+00:00,4.7564311027526855,4.7564311027526855,4.7564311027526855,4.7564311027526855,200
1988-02-03 00:00:00+00:00,4.7564311027526855,4.7564311027526855,4.7564311027526855,4.7564311027526855,0
1988-02-04 00:00:00+00:00,4.7564311027526855,4.7564311027526855,4.7564311027526855,4.7564311027526855,0
1988-02-05 00:00:00+00:00,5.576502323150635,5.576502323150635,5.576502323150635,5.576502323150635,399
1988-02-08 00:00:00+00:00,5.576505702148511,5.576505702148511,5.248476028442383,5.248476028442383,599
1988-02-09 00:00:00+00:00,5.248476028442383,5.248476028442383,5.248476028442383,5.248476028442383,0
1988-02-10 00:00:00+00:00,5.248476028442383,5.248476028442383,5.248476028442383,5.248476028442383,0
1988-02-11 00:00:00+00:00,5.248476028442383,5.248476028442383,5.248476028442383,5.248476028442383,0
1988-02-12 00:00:00+00:00,5.4124908447265625,5.4124908447265625,5.4124908447265625,5.4124908447265625,399
1988-02-16 00:00:00+00:00,5.4124908447265625,5.4124908447265625,5.4124908447265625,5.4124908447265625,0
1988-02-17 00:00:00+00:00,5.4124908447265625,5.4124908447265625,5.4124908447265625,5.4124908447265625,0
1988-02-18 00:00:00+00:00,5.576502323150635,5.576502323150635,5.576502323150635,5.576502323150635,1198
1988-02-19 00:00:00+00:00,5.576502323150635,5.576502323150635,5.576502323150635,5.576502323150635,399
1988-02-22 00:00:00+00:00,5.576502323150635,5.576502323150635,5.576502323150635,5.576502323150635,0
1988-02-23 00:00:00+00:00,5.576502323150635,5.576502323150635,5.576502323150635,5.576502323150635,0
1988-02-24 00:00:00+00:00,5.576502323150635,5.576502323150635,5.576502323150635,5.576502323150635,0
1988-02-25 00:00:00+00:00,5.576502323150635,5.576502323150635,5.576502323150635,5.576502323150635,2196
1988-02-26 00:00:00+00:00,4.838436603546143,4.838436603546143,4.756429065868504,4.838436603546143,68280
1988-02-29 00:00:00+00:00,4.838436603546143,5.576503193501115,4.838436603546143,4.838436603546143,31944
1988-03-01 00:00:00+00:00,4.838436603546143,4.838436603546143,4.838436603546143,4.838436603546143,6588
1988-03-02 00:00:00+00:00,4.838436603546143,4.838436603546143,4.838436603546143,4.838436603546143,5391
1988-03-03 00:00:00+00:00,4.838436603546143,4.838436603546143,4.838436603546143,4.838436603546143,2595
1988-03-04 00:00:00+00:00,5.271708965301514,5.6011906972157455,5.271708965301514,5.271708965301514,1797
1988-03-07 00:00:00+00:00,5.271708965301514,5.271708965301514,5.271708965301514,5.271708965301514,0
1988-03-08 00:00:00+00:00,5.271708965301514,5.271708965301514,5.271708965301514,5.271708965301514,0
1988-03-09 00:00:00+00:00,5.601188659667969,5.601188659667969,5.601188659667969,5.601188659667969,1198
1988-03-10 00:00:00+00:00,5.601188659667969,5.601188659667969,5.601188659667969,5.601188659667969,0
1988-03-11 00:00:00+00:00,5.601188659667969,5.601188659667969,5.601188659667969,5.601188659667969,200
1988-03-14 00:00:00+00:00,5.601188659667969,5.601188659667969,5.601188659667969,5.601188659667969,0
1988-03-15 00:00:00+00:00,5.601188659667969,5.601188659667969,5.601188659667969,5.601188659667969,0
1988-03-16 00:00:00+00:00,5.436448535097781,5.436448535097781,4.942225456237793,4.942225456237793,599
1988-03-17 00:00:00+00:00,4.942225456237793,4.942225456237793,4.942225456237793,4.942225456237793,0
1988-03-18 00:00:00+00:00,4.942225456237793,4.942225456237793,4.942225456237793,4.942225456237793,0
1988-03-21 00:00:00+00:00,4.942225456237793,4.942225456237793,4.942225456237793,4.942225456237793,0
1988-03-22 00:00:00+00:00,4.942225456237793,4.942225456237793,4.942225456237793,4.942225456237793,0
1988-03-23 00:00:00+00:00,5.02459716796875,5.436449775367234,5.02459716796875,5.02459716796875,3194
1988-03-24 00:00:00+00:00,5.106967038888782,5.436449016054924,5.106967038888782,5.3540778160095215,3594
1988-03-25 00:00:00+00:00,5.354076746432506,5.436447930022724,5.106966018676758,5.106966018676758,2196
1988-03-28 00:00:00+00:00,5.106966018676758,5.106966018676758,5.106966018676758,5.106966018676758,0
1988-03-29 00:00:00+00:00,5.436450004577637,5.436450004577637,5.436450004577637,5.436450004577637,200
1988-03-30 00:00:00+00:00,5.436450004577637,5.436450004577637,5.436450004577637,5.436450004577637,399
1988-03-31 00:00:00+00:00,5.436450004577637,5.436450004577637,5.436450004577637,5.436450004577637,200
1988-04-04 00:00:00+00:00,5.436450004577637,5.436450004577637,5.436450004577637,5.436450004577637,200
1988-04-05 00:00:00+00:00,5.3540778160095215,5.3540778160095215,5.3540778160095215,5.3540778160095215,200
1988-04-06 00:00:00+00:00,5.3540778160095215,5.3540778160095215,5.3540778160095215,5.3540778160095215,0
1988-04-07 00:00:00+00:00,5.436450004577637,5.436450004577637,5.436450004577637,5.436450004577637,200
1988-04-08 00:00:00+00:00,5.436450004577637,5.436450004577637,5.436450004577637,5.436450004577637,200
1988-04-11 00:00:00+00:00,5.436450004577637,5.436450004577637,5.436450004577637,5.436450004577637,0
1988-04-12 00:00:00+00:00,5.436450004577637,5.436450004577637,5.436450004577637,5.436450004577637,0
1988-04-13 00:00:00+00:00,5.436450004577637,5.436450004577637,5.436450004577637,5.436450004577637,0
1988-04-14 00:00:00+00:00,5.436450144927081,5.436450144927081,5.271708965301514,5.271708965301514,998
1988-04-15 00:00:00+00:00,5.436450004577637,5.436450004577637,5.436450004577637,5.436450004577637,399
1988-04-18 00:00:00+00:00,5.436450004577637,5.436450004577637,5.436450004577637,5.436450004577637,0
1988-04-19 00:00:00+00:00,5.436450004577637,5.436450004577637,5.436450004577637,5.436450004577637,1797
1988-04-20 00:00:00+00:00,5.436450004577637,5.436450004577637,5.436450004577637,5.436450004577637,0
1988-04-21 00:00:00+00:00,5.436450004577637,5.436450004577637,5.436450004577637,5.436450004577637,0
1988-04-22 00:00:00+00:00,5.106966018676758,5.106966018676758,5.106966018676758,5.106966018676758,1997
1988-04-25 00:00:00+00:00,5.106966018676758,5.106966018676758,5.106966018676758,5.106966018676758,0
1988-04-26 00:00:00+00:00,5.106966018676758,5.6011884151932225,5.106966018676758,5.106966018676758,599
1988-04-27 00:00:00+00:00,5.106966018676758,5.106966018676758,5.106966018676758,5.106966018676758,0
1988-04-28 00:00:00+00:00,5.106966018676758,5.106966018676758,5.106966018676758,5.106966018676758,0
1988-04-29 00:00:00+00:00,5.106966018676758,5.106966018676758,5.106966018676758,5.106966018676758,0
1988-05-02 00:00:00+00:00,5.1893391609191895,5.436450967759052,5.1893391609191895,5.1893391609191895,599
1988-05-03 00:00:00+00:00,5.1893391609191895,5.1893391609191895,5.1893391609191895,5.1893391609191895,0
1988-05-04 00:00:00+00:00,5.1893391609191895,5.1893391609191895,5.1893391609191895,5.1893391609191895,0
1988-05-05 00:00:00+00:00,5.1893391609191895,5.1893391609191895,5.1893391609191895,5.1893391609191895,0
1988-05-06 00:00:00+00:00,5.601188659667969,5.601188659667969,5.601188659667969,5.601188659667969,200
1988-05-09 00:00:00+00:00,5.601188659667969,5.601188659667969,5.601188659667969,5.601188659667969,0
1988-05-10 00:00:00+00:00,5.601188659667969,5.601188659667969,5.601188659667969,5.601188659667969,399
1988-05-11 00:00:00+00:00,5.271708965301514,5.271708965301514,5.271708965301514,5.271708965301514,3993
1988-05-12 00:00:00+00:00,5.271708965301514,5.271708965301514,5.271708965301514,5.271708965301514,0
1988-05-13 00:00:00+00:00,5.271708965301514,5.271708965301514,5.271708965301514,5.271708965301514,0
1988-05-16 00:00:00+00:00,5.271708965301514,5.271708965301514,5.271708965301514,5.271708965301514,0
1988-05-17 00:00:00+00:00,5.271708965301514,5.271708965301514,5.271708965301514,5.271708965301514,0
1988-05-18 00:00:00+00:00,5.1893362612620075,5.1893362612620075,5.106966018676758,5.106966018676758,1997
1988-05-19 00:00:00+00:00,5.106966018676758,5.106966018676758,5.106966018676758,5.106966018676758,0
1988-05-20 00:00:00+00:00,5.106966018676758,5.106966018676758,5.106966018676758,5.106966018676758,0
1988-05-23 00:00:00+00:00,5.106966018676758,5.106966018676758,5.106966018676758,5.106966018676758,0
1988-05-24 00:00:00+00:00,5.3540778160095215,5.601189534135417,5.3540778160095215,5.3540778160095215,4392
1988-05-25 00:00:00+00:00,5.3540778160095215,5.3540778160095215,5.3540778160095215,5.3540778160095215,0
1988-05-26 00:00:00+00:00,5.436448167307052,5.601188659667969,5.436448167307052,5.601188659667969,998
1988-05-27 00:00:00+00:00,5.601188659667969,5.601188659667969,5.601188659667969,5.601188659667969,0
1988-05-31 00:00:00+00:00,5.106966018676758,5.106966018676758,5.106966018676758,5.106966018676758,399
1988-06-01 00:00:00+00:00,5.106966018676758,5.106966018676758,5.106966018676758,5.106966018676758,0
1988-06-02 00:00:00+00:00,5.106966018676758,5.106966018676758,5.106966018676758,5.106966018676758,0
1988-06-03 00:00:00+00:00,5.106966018676758,5.106966018676758,5.106966018676758,5.106966018676758,0
1988-06-06 00:00:00+00:00,5.601188659667969,5.601188659667969,5.601188659667969,5.601188659667969,399
1988-06-07 00:00:00+00:00,5.457314968109131,5.457314968109131,5.457314968109131,5.457314968109131,399
1988-06-08 00:00:00+00:00,5.457314968109131,5.457314968109131,5.457314968109131,5.457314968109131,0
1988-06-09 00:00:00+00:00,5.622686386108398,5.622686386108398,5.622686386108398,5.622686386108398,399
1988-06-10 00:00:00+00:00,5.457314968109131,5.457314968109131,5.457314968109131,5.457314968109131,399
1988-06-13 00:00:00+00:00,5.457314968109131,5.457314968109131,5.457314968109131,5.457314968109131,0
1988-06-14 00:00:00+00:00,5.457314968109131,5.457314968109131,5.457314968109131,5.457314968109131,0
1988-06-15 00:00:00+00:00,5.457314968109131,5.457314968109131,5.457314968109131,5.457314968109131,0
1988-06-16 00:00:00+00:00,5.457314968109131,5.457314968109131,5.457314968109131,5.457314968109131,0
1988-06-17 00:00:00+00:00,5.457314968109131,5.457314968109131,5.457314968109131,5.457314968109131,0
1988-06-20 00:00:00+00:00,5.457314968109131,5.457314968109131,5.457314968109131,5.457314968109131,0
1988-06-21 00:00:00+00:00,5.457314968109131,5.457314968109131,5.457314968109131,5.457314968109131,0
1988-06-22 00:00:00+00:00,5.457314968109131,5.457314968109131,5.457314968109131,5.457314968109131,0
1988-06-23 00:00:00+00:00,5.457314968109131,5.457314968109131,5.457314968109131,5.457314968109131,0
1988-06-24 00:00:00+00:00,5.291943073272705,5.291943073272705,5.291943073272705,5.291943073272705,200
1988-06-27 00:00:00+00:00,5.291943073272705,5.291943073272705,5.291943073272705,5.291943073272705,0
1988-06-28 00:00:00+00:00,5.291943073272705,5.291943073272705,5.291943073272705,5.291943073272705,0
1988-06-29 00:00:00+00:00,5.291943073272705,5.291943073272705,5.291943073272705,5.291943073272705,0
1988-06-30 00:00:00+00:00,5.291943073272705,5.291943073272705,5.291943073272705,5.291943073272705,0
1988-07-01 00:00:00+00:00,5.457314968109131,5.457314968109131,5.457314968109131,5.457314968109131,399
1988-07-05 00:00:00+00:00,5.374627113342285,5.374627113342285,5.374627113342285,5.374627113342285,200
1988-07-06 00:00:00+00:00,5.539999485015869,5.622686185481272,5.539999485015869,5.539999485015869,799
1988-07-07 00:00:00+00:00,5.540001062372624,5.6226877863807045,5.457314968109131,5.457314968109131,1997
1988-07-08 00:00:00+00:00,5.457314968109131,5.457314968109131,5.457314968109131,5.457314968109131,0
1988-07-11 00:00:00+00:00,5.291943073272705,5.291943073272705,5.291943073272705,5.291943073272705,399
1988-07-12 00:00:00+00:00,5.539999485015869,5.622686185481272,5.539999485015869,5.539999485015869,998
1988-07-13 00:00:00+00:00,5.539999485015869,5.539999485015869,5.539999485015869,5.539999485015869,0
1988-07-14 00:00:00+00:00,5.622686386108398,5.622686386108398,5.622686386108398,5.622686386108398,399
1988-07-15 00:00:00+00:00,5.622686386108398,5.622686386108398,5.622686386108398,5.622686386108398,0
1988-07-18 00:00:00+00:00,5.622686386108398,5.788059792940012,5.457313609021216,5.622686386108398,2995
