"('date', '')","('open', 'AHR')","('high', 'AHR')","('low', 'AHR')","('close', 'AHR')","('volume', 'AHR')"
2024-03-07 00:00:00+00:00,12.926687381368088,13.076128709818954,12.823945800002683,12.889327049255371,327900
2024-03-08 00:00:00+00:00,12.870647370015119,12.936028624003196,12.805267006767686,12.89866828918457,365100
2024-03-11 00:00:00+00:00,12.908006610062564,13.020087605012478,12.795925615112653,12.936027526855469,703900
2024-03-12 00:00:00+00:00,12.95470730554837,13.001407943005919,12.795925672637045,12.90800666809082,478400
2024-03-13 00:00:00+00:00,12.842626552094528,12.992067882182225,12.795925913756975,12.851966857910156,435200
2024-03-14 00:00:00+00:00,12.936027687081411,12.936027687081411,12.739885720804505,12.889327049255371,543800
2024-03-15 00:00:00+00:00,12.87998747748252,13.066789148690624,12.639947129563463,12.693185806274414,5803900
2024-03-18 00:00:00+00:00,12.693184963774547,12.973387897358778,12.68384465814894,12.917346954345703,940200
2024-03-19 00:00:00+00:00,12.90800638876235,13.206889927578501,12.842626032180952,12.98272705078125,991800
2024-03-20 00:00:00+00:00,12.90800687730168,13.155519636319937,12.795925880031314,13.113489151000977,715800
2024-03-21 00:00:00+00:00,13.169530583601624,13.38435228032132,13.076129303707466,13.244251251220703,890400
2024-03-22 00:00:00+00:00,13.468413172293134,13.617854506623832,12.786585970983554,13.010748863220215,1071400
2024-03-25 00:00:00+00:00,13.029430058054148,13.683236415055939,13.010750334520749,13.608515739440918,1410400
2024-03-26 00:00:00+00:00,13.823337675003772,13.87003831766831,13.281612357872739,13.533794403076172,1146300
2024-03-27 00:00:00+00:00,13.600321838196015,13.89494744147033,13.514785080349096,13.647841453552246,751000
2024-03-28 00:00:00+00:00,13.638338897666317,14.161061949170614,13.543297848459018,14.018501281738281,1381300
2024-04-01 00:00:00+00:00,14.161062364999252,14.161062364999252,13.590818772146545,13.771395683288574,2652900
2024-04-02 00:00:00+00:00,13.714370993518653,13.862634591101791,13.343711999560805,13.400736808776855,1208600
2024-04-03 00:00:00+00:00,13.467265667132388,13.714371675390272,13.163135753201846,13.286687850952148,2321100
2024-04-04 00:00:00+00:00,13.457761052717101,13.505281577205174,13.068094383396405,13.134622573852539,977200
2024-04-05 00:00:00+00:00,13.08710447483883,13.201153203021331,12.897022354822605,12.94454288482666,482300
2024-04-08 00:00:00+00:00,13.020574442829307,13.087103542647622,12.849501815930378,12.954046249389648,593900
2024-04-09 00:00:00+00:00,12.963549906261202,13.191647335298631,12.925533668088296,13.106110572814941,584800
2024-04-10 00:00:00+00:00,12.973053968229667,12.973053968229667,12.440826605820954,12.526363372802734,823300
2024-04-11 00:00:00+00:00,12.545370247830247,12.70693948495781,12.393305296740447,12.602395057678223,655100
2024-04-12 00:00:00+00:00,12.526363322574339,12.963550535989215,12.374298362495887,12.954046249389648,1606800
2024-04-15 00:00:00+00:00,12.954045450545033,12.954045450545033,12.554874501765674,12.592890739440918,642400
2024-04-16 00:00:00+00:00,12.53586636790295,12.592891179598295,12.174712550554082,12.355289459228516,872800
2024-04-17 00:00:00+00:00,12.355289491095643,12.5738826393379,12.33628091835529,12.36479377746582,696700
2024-04-18 00:00:00+00:00,12.402810827180447,12.78772538654318,12.27925781542898,12.754461288452148,1165100
2024-04-19 00:00:00+00:00,12.7544598932585,12.887517177446355,12.388553041525844,12.554874420166016,868600
2024-04-22 00:00:00+00:00,12.535865929738751,12.611899311467841,12.374297599402917,12.592890739440918,404700
2024-04-23 00:00:00+00:00,12.649917230283213,13.03863315355563,12.649917230283213,12.94454288482666,733400
2024-04-24 00:00:00+00:00,12.906525817240354,13.12511987873713,12.906525817240354,13.011070251464844,412200
2024-04-25 00:00:00+00:00,12.925534390578624,13.030078824803113,12.687932662122241,13.011070251464844,300100
2024-04-26 00:00:00+00:00,13.020575508952996,13.22966529937045,12.935038735310458,13.001567840576172,317200
2024-04-29 00:00:00+00:00,13.001566304416132,13.315200499796466,13.001566304416132,13.182143211364746,426800
2024-04-30 00:00:00+00:00,13.17263861634627,13.315200187691207,13.04908561706543,13.04908561706543,229700
2024-05-01 00:00:00+00:00,13.106110765858467,13.419744961999191,13.025326145253818,13.19164752960205,954800
2024-05-02 00:00:00+00:00,13.25817686586601,13.324705969178435,13.201152956031024,13.277185440063477,245900
2024-05-03 00:00:00+00:00,13.448256566625492,13.462512995673567,13.030077951379933,13.04908561706543,727600
2024-05-06 00:00:00+00:00,13.10611194322941,13.31520172823275,13.049087126818058,13.305697441101074,540300
2024-05-07 00:00:00+00:00,13.429248496824036,13.44825616193755,13.224910885176953,13.296191215515137,673000
2024-05-08 00:00:00+00:00,13.277183098416597,13.33420699819449,13.049084780169379,13.09660530090332,558900
2024-05-09 00:00:00+00:00,13.248670839659308,13.552801642245605,13.096605891555454,13.353216171264648,892900
2024-05-10 00:00:00+00:00,13.334208472231726,13.492926249543089,13.305696519190908,13.315200805664062,618100
2024-05-13 00:00:00+00:00,13.457761637561166,13.552802690667585,13.334208631074286,13.391233444213867,592100
2024-05-14 00:00:00+00:00,13.305697441101074,13.600323997532087,13.172640140393728,13.305697441101074,724600
2024-05-15 00:00:00+00:00,13.61933180555756,13.866437835251581,13.453010404556633,13.828421592712402,1506500
2024-05-16 00:00:00+00:00,13.790404898880542,13.866437381470728,13.562307451109985,13.619331359863281,773600
2024-05-17 00:00:00+00:00,13.533793990864195,13.828420527634457,13.533793990864195,13.780900001525879,529600
2024-05-20 00:00:00+00:00,13.733378360099929,13.923459542718685,13.676354458503587,13.704866409301758,696300
2024-05-21 00:00:00+00:00,13.647843045992817,13.752388387283508,13.486273797069629,13.49577808380127,619400
2024-05-22 00:00:00+00:00,13.57180942366782,13.638338518816314,13.357968428459465,13.400736808776855,612400
2024-05-23 00:00:00+00:00,13.419743940203716,13.467264461596173,12.99206106042871,13.163134574890137,849900
2024-05-24 00:00:00+00:00,13.2581769118214,13.31520172823275,13.144128185377406,13.305697441101074,715700
2024-05-28 00:00:00+00:00,13.448257287313005,13.59081886629777,13.305696614706893,13.372224807739258,1037800
2024-05-29 00:00:00+00:00,13.305696614706893,13.476770146937149,13.201152181887652,13.372224807739258,801300
2024-05-30 00:00:00+00:00,13.391232018961222,13.628833720060241,13.372223447811594,13.600321769714355,675700
2024-05-31 00:00:00+00:00,13.65734637373757,13.951972897079711,13.505281422223666,13.932964324951172,2251400
2024-06-03 00:00:00+00:00,14.161062013816334,14.208582538636918,13.8284201528295,14.03750991821289,874700
2024-06-04 00:00:00+00:00,13.980484485551353,14.208581906894123,13.818915252172246,14.189574241638184,1022800
2024-06-05 00:00:00+00:00,14.227590228705202,14.246597893627385,13.980484240066865,14.075525283813477,790500
2024-06-06 00:00:00+00:00,14.066021660307124,14.080277183075184,13.875940470244585,13.96147632598877,465200
2024-06-07 00:00:00+00:00,13.84742843242466,13.999493393484688,13.818916478820572,13.894948959350586,643300
2024-06-10 00:00:00+00:00,13.866437456229708,14.199079342760491,13.866437456229708,14.104039192199707,1021600
2024-06-11 00:00:00+00:00,14.018500690391168,14.256102397007968,13.951972502579611,14.180069923400879,713300
2024-06-12 00:00:00+00:00,14.332134787035216,14.579240778006513,14.142053604125977,14.142053604125977,526400
2024-06-13 00:00:00+00:00,14.1990784147635,14.351144277203963,14.04701345870167,14.113542556762695,956400
2024-06-14 00:00:00+00:00,14.018502188429844,14.218087679571111,13.923461133075458,13.989990234375,498000
2024-06-17 00:00:00+00:00,13.885444153459881,14.137302302284278,13.885444153459881,14.094533920288086,1086700
2024-06-18 00:00:00+00:00,14.113543132601544,14.161062753525712,13.894949069559955,13.942469596862793,1050200
2024-06-20 00:00:00+00:00,13.894947841539873,13.989988887745929,13.761890558127114,13.818915367126465,1072000
2024-06-21 00:00:00+00:00,13.86643577487997,14.294118666492308,13.609825496085415,14.189574241638184,3654000
2024-06-24 00:00:00+00:00,14.151558860587174,14.275111864547897,14.06602209581601,14.161062240600586,1414500
2024-06-25 00:00:00+00:00,14.180069589939457,14.208581540276978,13.752386709362412,14.02800464630127,1506000
2024-06-26 00:00:00+00:00,13.95197340960135,14.237094750974466,13.809411832536155,14.17056655883789,1541800
2024-06-27 00:00:00+00:00,14.112569888827794,14.245962219367582,13.870916301154956,13.996575355529785,2133200
2024-06-28 00:00:00+00:00,13.996575322245453,14.180232564667822,13.899914440507349,14.122235298156738,11954500
2024-07-01 00:00:00+00:00,14.141567204256441,14.286558979339537,13.924078619796571,14.267227172851562,1361900
2024-07-02 00:00:00+00:00,14.325224217783155,14.62487506866455,14.325224217783155,14.62487506866455,1075000
2024-07-03 00:00:00+00:00,14.615209340254477,14.86652930072957,14.615209340254477,14.711871147155762,605100
2024-07-05 00:00:00+00:00,14.644207598535424,14.895527560468313,14.605543059917695,14.856863021850586,479300
2024-07-08 00:00:00+00:00,14.934191032076882,15.132346893564431,14.837530153356388,14.972855567932129,915900
2024-07-09 00:00:00+00:00,15.001855211050204,15.127514265808996,14.895527042174681,14.914859771728516,1027900
2024-07-10 00:00:00+00:00,15.001855850219727,15.040520389139454,14.755369068918212,15.001855850219727,669400
2024-07-11 00:00:00+00:00,15.224176181044246,15.60888938982347,15.180678461065868,15.45616340637207,588900
2024-07-12 00:00:00+00:00,15.543158924742556,15.659153459826939,15.446497119450669,15.465829849243164,638100
2024-07-15 00:00:00+00:00,15.58182329046305,15.949135912381687,15.45616239930398,15.70748233795166,971600
2024-07-16 00:00:00+00:00,15.87180665413434,16.152123838441085,15.784811220877314,16.07479476928711,1424700
2024-07-17 00:00:00+00:00,16.094127613537008,16.1617903190758,15.630153195267757,15.823476791381836,1318200
2024-07-18 00:00:00+00:00,15.813812823365351,16.0168009707391,15.625323302612374,15.765480995178223,715400
2024-07-19 00:00:00+00:00,15.717149203022153,15.958802785152868,15.630153765961454,15.910470962524414,605300
2024-07-22 00:00:00+00:00,15.949135551702303,16.123126416344505,15.862140119381204,16.04579734802246,900900
2024-07-23 00:00:00+00:00,16.065130076020576,16.22945457666372,15.978134643699477,16.04579734802246,1125200
2024-07-24 00:00:00+00:00,16.045798207412535,16.229455445890213,15.881473697968405,15.900806427001953,647800
2024-07-25 00:00:00+00:00,15.900806909749836,16.268119554186274,15.852475085698611,15.968469619750977,683400
2024-07-26 00:00:00+00:00,16.09412748237613,16.364780145996036,15.958802072401394,16.06513023376465,685000
2024-07-29 00:00:00+00:00,16.065131188154094,16.1714575121635,15.891140311467108,15.939470291137695,625900
2024-07-30 00:00:00+00:00,15.939469726453325,16.065130619017964,15.755812491604498,15.862140655517578,608600
2024-07-31 00:00:00+00:00,15.862141142770305,15.987802039194989,15.369167609035348,15.407832145690918,670500
2024-08-01 00:00:00+00:00,15.56249118212633,15.755812943171119,15.398166671219467,15.533492088317871,967000
2024-08-02 00:00:00+00:00,15.359503550245773,15.78481349178041,15.349837184752056,15.601156234741211,1018600
2024-08-05 00:00:00+00:00,14.84719685524434,15.436832229342262,14.296226942116418,15.14684772491455,3297200
2024-08-06 00:00:00+00:00,15.81381062239948,16.480773165517448,15.29183801265101,16.113460540771484,5433100
2024-08-07 00:00:00+00:00,16.0747972292425,16.461444477852137,15.746150017797458,15.881475448608398,2131800
2024-08-08 00:00:00+00:00,15.813810867787723,16.258452570099358,15.794478138903607,16.152124404907227,1788200
2024-08-09 00:00:00+00:00,16.132793597981934,16.219789034712115,15.86214092330242,16.16179084777832,1216600
2024-08-12 00:00:00+00:00,16.084462810741332,16.56777000427246,15.987802846971611,16.56777000427246,1466100
2024-08-13 00:00:00+00:00,16.55810356598271,17.167071659596143,16.432444507435044,17.080076217651367,2081400
2024-08-14 00:00:00+00:00,17.138069535131823,17.534381214531667,17.03174322551474,17.447385787963867,1943200
2024-08-15 00:00:00+00:00,17.534382095135694,18.075687408447266,17.40872305248824,18.075687408447266,2637600
2024-08-16 00:00:00+00:00,18.046690472739872,18.529997660715047,17.872699590081513,18.37533950805664,2649800
2024-08-19 00:00:00+00:00,18.28834336546853,18.703987826176764,18.278677000839206,18.539663314819336,1771700
2024-08-20 00:00:00+00:00,18.69432118178831,19.53527461157876,18.61699210958148,19.02297019958496,2521900
2024-08-21 00:00:00+00:00,18.84898168829423,19.25495982917355,18.819982591206156,19.090635299682617,1406200
2024-08-22 00:00:00+00:00,18.87798068283445,19.612607878705038,18.87798068283445,19.602941513061523,2116200
2024-08-23 00:00:00+00:00,19.602939037296803,20.30856704711914,19.515943601163034,20.30856704711914,1461600
2024-08-26 00:00:00+00:00,20.424560702853643,20.656549772674982,20.269902552086478,20.443893432617188,1748200
2024-08-27 00:00:00+00:00,20.29890203062912,20.73387924018228,20.05724843502639,20.231239318847656,4619500
2024-08-28 00:00:00+00:00,20.231237818959762,20.579219560803885,20.173241476542568,20.289234161376953,2082500
2024-08-29 00:00:00+00:00,20.289235411138538,20.289235411138538,19.728599150117383,19.931589126586914,1856200
2024-08-30 00:00:00+00:00,19.834927569552832,20.24090568391224,19.80592847435908,20.231239318847656,1370800
2024-09-03 00:00:00+00:00,19.873588556771924,20.53572064856308,19.47727685991099,20.385894775390625,1705100
2024-09-04 00:00:00+00:00,20.424561425135515,21.091525876199164,20.424561425135515,21.072193145751953,1375100
2024-09-05 00:00:00+00:00,21.168853215449396,21.913146683492933,21.15918685101981,21.352510452270508,2117900
2024-09-06 00:00:00+00:00,21.55550018593072,21.69855980904608,21.144689807145852,21.313846588134766,1479200
2024-09-09 00:00:00+00:00,21.31384713751115,21.777823458428315,21.139858091296734,21.652162551879883,1697800
2024-09-10 00:00:00+00:00,21.652160599842972,22.20313047235966,21.603830620863462,22.164466857910156,1457800
2024-09-11 00:00:00+00:00,22.048473824262878,22.47378467410819,21.797153860430225,22.10647201538086,1688000
2024-09-12 00:00:00+00:00,22.05813836305571,22.947423606189016,21.88511541845728,22.899093627929688,2197400
2024-09-13 00:00:00+00:00,23.063418681339364,23.84637577843959,23.063418681339364,23.759380340576172,1608100
2024-09-16 00:00:00+00:00,24.097696207589102,24.262020721975407,23.508060860025786,23.566057205200195,1881600
2024-09-17 00:00:00+00:00,23.653054078754707,24.088031303109545,23.082751426232,23.498395919799805,2363600
2024-09-18 00:00:00+00:00,23.411398265659678,24.34901533997295,22.8778271145157,23.711050033569336,2886500
2024-09-19 00:00:00+00:00,24.155692205617108,25.054643839419022,23.778713201895226,24.561670303344727,10755400
2024-09-20 00:00:00+00:00,25.28407101621419,25.694083059157773,24.771556428032202,25.069303512573242,12981100
2024-09-23 00:00:00+00:00,25.479317166437408,26.133383993867447,25.079067511352314,25.410982131958008,8265400
2024-09-24 00:00:00+00:00,25.40121891065246,25.781943726071322,25.33288387834548,25.57693862915039,2017600
2024-09-25 00:00:00+00:00,25.45979345305378,25.92837816312462,25.45979345305378,25.820995330810547,2095000
2024-09-26 00:00:00+00:00,25.85027733920395,25.945946379181507,25.41586020453901,25.537887573242188,2656000
2024-09-27 00:00:00+00:00,25.72337217254147,25.76241996605259,25.328002789547323,25.498842239379883,3665900
2024-09-30 00:00:00+00:00,25.381694437345683,25.615986777943917,25.030254995453323,25.47931671142578,3853500
2024-10-01 00:00:00+00:00,25.401219194597218,25.479316641248193,24.625125003882523,24.776437759399414,2113700
2024-10-02 00:00:00+00:00,24.532382210553823,24.756913991637557,24.24927967386816,24.483572006225586,2154200
2024-10-03 00:00:00+00:00,24.3371401308447,24.522622263443612,24.161420411749937,24.47381019592285,1174700
2024-10-04 00:00:00+00:00,24.581194177895064,24.610479555578113,24.170206449697552,24.45428466796875,1063300
2024-10-07 00:00:00+00:00,24.2883283655363,24.454285673191865,24.03451305923015,24.34690284729004,1183200
2024-10-08 00:00:00+00:00,24.444527403674346,24.542147825064305,24.0345153030699,24.249282836914062,1228700
2024-10-09 00:00:00+00:00,24.11261022860626,24.141895607155917,23.60497589785897,23.80021858215332,1791800
2024-10-10 00:00:00+00:00,23.644025148247426,23.780697083872163,23.097342991718783,23.624502182006836,1800900
2024-10-11 00:00:00+00:00,23.75140956092116,24.063799360961163,23.634262454911116,23.995464324951172,1354800
2024-10-14 00:00:00+00:00,23.907602906589712,24.20534999726673,23.805100359238924,24.11260986328125,651200
2024-10-15 00:00:00+00:00,24.161419417772848,24.509929931374746,24.161419417772848,24.337139129638672,1230200
2024-10-16 00:00:00+00:00,24.366425794773786,24.844774752130252,24.366425794773786,24.80572509765625,1193200
2024-10-17 00:00:00+00:00,24.786199369438524,24.854534400294032,24.383020825401086,24.483572006225586,1391800
2024-10-18 00:00:00+00:00,24.65929333171357,24.92287292107868,24.48357360547016,24.61048126220703,1160000
2024-10-21 00:00:00+00:00,24.571431146747706,24.610478936673108,23.956414025001052,24.005224227905273,933900
2024-10-22 00:00:00+00:00,23.79045939065079,24.45428678958835,23.673312283785283,24.298091888427734,1095600
2024-10-23 00:00:00+00:00,24.190708067970526,25.09859019557842,24.190708067970526,25.07906723022461,1281000
2024-10-24 00:00:00+00:00,25.17669064850071,25.420745415413712,25.147403406154712,25.274311065673828,958600
2024-10-25 00:00:00+00:00,25.391457515161616,25.47931737793301,25.010732684478945,25.25478744506836,998600
2024-10-28 00:00:00+00:00,25.381695300898215,25.625750063406855,25.31336026531421,25.3426456451416,1056400
2024-10-29 00:00:00+00:00,25.254786231705708,25.78194352101682,24.92287162429169,25.73313331604004,2011500
2024-10-30 00:00:00+00:00,25.733135563023797,26.49458525429419,25.698968044158594,26.338390350341797,1310000
2024-10-31 00:00:00+00:00,26.016238417178467,26.562920587084374,25.840518682782605,25.96742820739746,1276200
2024-11-01 00:00:00+00:00,26.09433340924564,26.162668441290904,25.518364050592737,25.547651290893555,1181600
2024-11-04 00:00:00+00:00,25.518365902353562,25.5769403872057,24.83501367032294,25.05954360961914,1417600
2024-11-05 00:00:00+00:00,24.961920423625465,25.420744561686483,24.678817871748915,25.196212768554688,1014900
2024-11-06 00:00:00+00:00,25.62574781908142,26.084570062097175,23.631333189537607,24.55190658569336,2825200
2024-11-07 00:00:00+00:00,24.649528868204236,25.84051533528229,24.649528868204236,25.6843204498291,1658200
2024-11-08 00:00:00+00:00,25.59646124622819,26.01721139256284,25.089804469302297,25.45979118347168,1382300
2024-11-11 00:00:00+00:00,25.56717690744378,26.006474353584583,25.284072495095014,25.840517044067383,1562600
2024-11-12 00:00:00+00:00,25.625749302393306,26.543395703531452,25.25478689367236,25.293834686279297,2239500
2024-11-13 00:00:00+00:00,25.820993070706646,27.109601841604967,25.557413496116546,26.162668228149414,2346900
2024-11-14 00:00:00+00:00,26.143146246194952,26.328626520924974,25.489079422804274,25.59646224975586,1900600
2024-11-15 00:00:00+00:00,25.596462925710785,26.592206807674128,25.48908009592342,26.533634185791016,2176000
2024-11-18 00:00:00+00:00,26.660540672994603,27.070552732154823,26.387200541547788,26.797212600708008,1323500
2024-11-19 00:00:00+00:00,26.680065967296223,27.66604740925656,26.553158312900745,27.43175506591797,2317600
2024-11-20 00:00:00+00:00,27.265799757654683,27.597714400574166,26.860667937447896,27.002220153808594,1930900
2024-11-21 00:00:00+00:00,26.953408001798973,27.9442697209586,26.82649848524265,27.675809860229492,1989400
2024-11-22 00:00:00+00:00,27.636759547998754,27.997961399618454,27.50985189645074,27.900339126586914,2157100
2024-11-25 00:00:00+00:00,28.066296173842716,28.45678340038514,27.919863696638053,28.27130126953125,11481600
2024-11-26 00:00:00+00:00,28.251778787405826,28.817985741064035,28.154156513604754,28.66179084777832,1684200
2024-11-27 00:00:00+00:00,28.866796493530273,29.10108883789491,28.70083918352324,28.866796493530273,1044300
2024-11-29 00:00:00+00:00,29.062039778825678,29.276807286306695,28.871677373696375,29.10108757019043,927000
2024-12-02 00:00:00+00:00,28.691075736310598,28.88143814287566,27.949149074885003,28.27130126953125,2022700
2024-12-03 00:00:00+00:00,28.2517800637955,28.505597242349513,27.67581067053641,28.212730407714844,1752300
2024-12-04 00:00:00+00:00,28.22249041208888,28.476307568971894,27.964768662329192,28.03700828552246,1258800
2024-12-05 00:00:00+00:00,27.96867420157289,28.33963846725793,27.812479309281294,28.144393920898438,1473500
2024-12-06 00:00:00+00:00,28.15415619292963,28.329875911372117,27.490326973031348,27.871051788330078,1467900
2024-12-09 00:00:00+00:00,27.812479529920736,28.139513868368788,27.17305540441127,27.529376983642578,1777900
2024-12-10 00:00:00+00:00,27.27555952784903,27.729501514246262,27.011979949555798,27.19746208190918,2122200
2024-12-11 00:00:00+00:00,26.80697352670842,27.500090002537156,26.494583736697166,27.402467727661133,2046100
2024-12-12 00:00:00+00:00,27.343895837627276,27.98820026222624,27.31363291298777,27.666048049926758,1901900
2024-12-13 00:00:00+00:00,27.500088544104617,27.82224073071754,27.412228687574736,27.792953491210938,1528900
2024-12-16 00:00:00+00:00,27.753906811970996,28.222491490902232,27.500089645385742,27.500089645385742,1862200
2024-12-17 00:00:00+00:00,27.33413282748789,27.973556962161606,27.187700345452924,27.675809860229492,1649600
2024-12-18 00:00:00+00:00,27.636760106033726,28.28106451426555,26.611730873480372,26.7288761138916,1530100
2024-12-19 00:00:00+00:00,26.88507369264961,27.324371150600893,26.56291961669922,26.56291961669922,1991900
2024-12-20 00:00:00+00:00,26.396963729393597,27.304845872316914,25.986951658206593,27.090078353881836,17109400
2024-12-23 00:00:00+00:00,26.64101817440147,27.480565272533916,26.546324809494912,27.43175506591797,1484300
2024-12-24 00:00:00+00:00,27.509851748098544,27.87105173578042,27.34389444343688,27.841766357421875,618700
2024-12-26 00:00:00+00:00,27.77343222364413,28.04677236111207,27.52937746548202,27.94915008544922,781400
2024-12-27 00:00:00+00:00,27.73438217546393,27.880814655887594,27.46104017988042,27.802717208862305,1435600
2024-12-30 00:00:00+00:00,27.607476030812403,27.724621276756338,27.158414289387018,27.656286239624023,1462400
2024-12-31 00:00:00+00:00,27.78432344889472,28.17828913963408,27.655301544959542,27.99115562438965,1860300
2025-01-02 00:00:00+00:00,28.0404012876455,28.0404012876455,26.976698021690762,27.331266403198242,1314300
2025-01-03 00:00:00+00:00,27.37066320330201,27.843419783923387,27.37066320330201,27.74492835998535,1489400
2025-01-06 00:00:00+00:00,27.715380897452878,28.010855174898342,27.31156774232167,27.331266403198242,1102500
2025-01-07 00:00:00+00:00,27.37066156382937,27.62673662073492,27.075187309713844,27.232772827148438,851800
2025-01-08 00:00:00+00:00,27.04564056966192,27.941910824490055,26.966847807306085,27.90251350402832,1110300
2025-01-10 00:00:00+00:00,27.035794072889818,27.33520582898874,26.523640160206224,26.809263229370117,1164400
2025-01-13 00:00:00+00:00,26.61228223114866,26.769867761279485,26.001636892965948,26.72062110900879,1235300
2025-01-14 00:00:00+00:00,26.76986721474913,27.03579349587866,26.631980348341664,26.957000732421875,719100
2025-01-15 00:00:00+00:00,27.675983365606818,27.754776124599044,27.31846002409278,27.498699188232422,705000
2025-01-16 00:00:00+00:00,27.567644116000302,28.335874966858228,27.483927626893866,28.266931533813477,767500
2025-01-17 00:00:00+00:00,28.306326951863355,28.42451703595835,27.40020923569392,27.479001998901367,1651200
2025-01-21 00:00:00+00:00,27.597192739458784,27.833571034703915,27.297779105007667,27.5085506439209,1611300
2025-01-22 00:00:00+00:00,27.538095992408277,27.87296570435324,27.222924940828936,27.823720932006836,1205900
2025-01-23 00:00:00+00:00,27.64643519955316,28.316174585983756,27.518397671473213,28.276777267456055,982400
2025-01-24 00:00:00+00:00,28.15858934916135,28.719987993793733,28.119192030241678,28.463911056518555,782200
2025-01-27 00:00:00+00:00,28.345721970784126,29.16319752713673,28.330947037367345,28.946516036987305,1101000
2025-01-28 00:00:00+00:00,28.759385747023654,29.419275820352993,28.759385747023654,29.18289566040039,1052300
2025-01-29 00:00:00+00:00,29.015460238859234,29.350329933876285,27.86311684423694,28.020702362060547,1236900
2025-01-30 00:00:00+00:00,28.30632700297644,28.621498056375327,27.991155949577557,28.355573654174805,1347900
2025-01-31 00:00:00+00:00,28.36541988871394,28.43436519743327,27.715379149329447,27.863117218017578,1451500
2025-02-03 00:00:00+00:00,27.360813448673028,28.5870259280511,27.099810897500348,28.424516677856445,1395200
2025-02-04 00:00:00+00:00,28.30632525287687,28.473760099463966,27.941909449378077,28.18813705444336,969000
2025-02-05 00:00:00+00:00,28.424515555365904,29.094254947027235,28.370345181251007,28.89727210998535,1262000
2025-02-06 00:00:00+00:00,28.976066152966293,29.340483854070207,28.5131589075451,28.95636749267578,2087900
2025-02-07 00:00:00+00:00,28.926819222498573,29.10410151618274,28.631344975889952,28.857873916625977,1043400
2025-02-10 00:00:00+00:00,28.759384317764717,28.848026403699787,27.98130420312743,28.0699462890625,1704500
2025-02-11 00:00:00+00:00,28.00100495120043,28.237383238475484,26.83881029650569,27.203227996826172,2029400
2025-02-12 00:00:00+00:00,26.760017882389075,27.429757311002874,26.209452907689915,27.04564094543457,1348800
2025-02-13 00:00:00+00:00,27.02594176193665,28.138889681599082,26.83880826090757,27.981304168701172,1943700
2025-02-14 00:00:00+00:00,27.882814568137604,28.12904218288625,27.587342181866276,27.71537971496582,1000200
2025-02-18 00:00:00+00:00,27.54794442609973,27.882814127147046,27.410057565162926,27.607040405273438,1033900
2025-02-19 00:00:00+00:00,27.39035834458303,27.85326744579375,27.118523984507,27.232772827148438,1115200
2025-02-20 00:00:00+00:00,27.094886895593753,27.48885070265254,26.76001718995188,27.44945526123047,1389800
2025-02-21 00:00:00+00:00,27.52824934998676,27.582417849733027,26.671376384570927,26.897905349731445,1507500
2025-02-24 00:00:00+00:00,26.96684869125248,27.547946037137425,26.799413830937024,27.331266403198242,1178500
2025-02-25 00:00:00+00:00,27.370662988848636,28.493460328669034,27.262322235508897,28.43436622619629,1413000
