"('date', '')","('open', 'AZTA')","('high', 'AZTA')","('low', 'AZTA')","('close', 'AZTA')","('volume', 'AZTA')"
2024-02-02 00:00:00+00:00,65.26000213623047,66.41999816894531,64.97000122070312,66.0999984741211,287900
2024-02-05 00:00:00+00:00,65.12999725341797,65.95999908447266,64.08999633789062,65.62999725341797,311500
2024-02-06 00:00:00+00:00,65.9000015258789,67.26000213623047,65.9000015258789,66.72000122070312,431800
2024-02-07 00:00:00+00:00,66.83999633789062,66.98999786376953,64.69999694824219,65.05000305175781,744400
2024-02-08 00:00:00+00:00,64.0,64.77999877929688,61.880001068115234,64.04000091552734,655500
2024-02-09 00:00:00+00:00,63.869998931884766,66.94000244140625,63.869998931884766,65.12999725341797,481000
2024-02-12 00:00:00+00:00,64.83000183105469,66.05000305175781,64.66000366210938,65.93000030517578,294100
2024-02-13 00:00:00+00:00,63.5,65.44000244140625,63.060001373291016,63.84000015258789,482200
2024-02-14 00:00:00+00:00,64.88999938964844,66.02999877929688,64.5,65.61000061035156,341600
2024-02-15 00:00:00+00:00,66.33000183105469,66.44999694824219,64.58999633789062,64.66000366210938,315800
2024-02-16 00:00:00+00:00,63.88999938964844,66.0,63.650001525878906,64.16000366210938,319400
2024-02-20 00:00:00+00:00,63.470001220703125,64.43000030517578,62.83000183105469,64.11000061035156,384800
2024-02-21 00:00:00+00:00,63.560001373291016,63.7400016784668,62.33000183105469,63.31999969482422,550200
2024-02-22 00:00:00+00:00,63.5099983215332,64.1500015258789,62.61000061035156,63.380001068115234,450800
2024-02-23 00:00:00+00:00,63.619998931884766,64.05999755859375,62.90999984741211,63.369998931884766,508400
2024-02-26 00:00:00+00:00,63.130001068115234,64.63999938964844,63.040000915527344,64.33999633789062,392200
2024-02-27 00:00:00+00:00,64.61000061035156,65.30000305175781,64.08000183105469,65.11000061035156,303400
2024-02-28 00:00:00+00:00,64.5199966430664,66.0,64.5199966430664,65.20999908447266,451200
2024-02-29 00:00:00+00:00,65.66999816894531,65.9000015258789,65.01000213623047,65.1500015258789,479400
2024-03-01 00:00:00+00:00,65.45999908447266,67.3499984741211,65.01000213623047,67.30000305175781,348800
2024-03-04 00:00:00+00:00,67.55000305175781,67.55000305175781,65.69999694824219,66.11000061035156,393700
2024-03-05 00:00:00+00:00,65.43000030517578,66.12999725341797,65.0199966430664,65.13999938964844,370300
2024-03-06 00:00:00+00:00,65.4800033569336,65.95999908447266,64.11000061035156,64.91000366210938,365600
2024-03-07 00:00:00+00:00,65.0,67.22000122070312,65.0,67.13999938964844,358600
2024-03-08 00:00:00+00:00,67.5,67.7699966430664,65.23999786376953,65.38999938964844,292000
2024-03-11 00:00:00+00:00,65.2300033569336,65.51000213623047,64.79000091552734,65.13999938964844,317900
2024-03-12 00:00:00+00:00,64.9800033569336,65.29000091552734,64.25,64.69000244140625,363400
2024-03-13 00:00:00+00:00,64.51000213623047,65.08999633789062,63.70000076293945,64.11000061035156,407700
2024-03-14 00:00:00+00:00,64.11000061035156,64.30999755859375,59.02000045776367,59.2599983215332,790300
2024-03-15 00:00:00+00:00,59.11000061035156,60.84000015258789,58.400001525878906,59.5099983215332,1951100
2024-03-18 00:00:00+00:00,59.5,59.720001220703125,58.09000015258789,58.18000030517578,758200
2024-03-19 00:00:00+00:00,57.88999938964844,59.40999984741211,57.58000183105469,58.70000076293945,708600
2024-03-20 00:00:00+00:00,58.5,59.25,57.66999816894531,58.689998626708984,562900
2024-03-21 00:00:00+00:00,59.470001220703125,60.18000030517578,59.18000030517578,59.22999954223633,396800
2024-03-22 00:00:00+00:00,59.27000045776367,59.4900016784668,58.380001068115234,59.310001373291016,516500
2024-03-25 00:00:00+00:00,59.029998779296875,59.290000915527344,57.630001068115234,57.81999969482422,393100
2024-03-26 00:00:00+00:00,58.16999816894531,58.38999938964844,57.619998931884766,58.38999938964844,346600
2024-03-27 00:00:00+00:00,58.77000045776367,59.709999084472656,58.540000915527344,59.43000030517578,331900
2024-03-28 00:00:00+00:00,59.709999084472656,61.16999816894531,59.400001525878906,60.279998779296875,367300
2024-04-01 00:00:00+00:00,60.150001525878906,60.59000015258789,58.66999816894531,59.040000915527344,484700
2024-04-02 00:00:00+00:00,58.119998931884766,59.04999923706055,57.56999969482422,58.81999969482422,377000
2024-04-03 00:00:00+00:00,58.20000076293945,59.16999816894531,58.20000076293945,59.0099983215332,275800
2024-04-04 00:00:00+00:00,59.380001068115234,60.06999969482422,57.95000076293945,58.16999816894531,287300
2024-04-05 00:00:00+00:00,57.91999816894531,58.33000183105469,57.41999816894531,57.47999954223633,449200
2024-04-08 00:00:00+00:00,57.619998931884766,57.709999084472656,56.529998779296875,56.720001220703125,634400
2024-04-09 00:00:00+00:00,57.150001525878906,58.119998931884766,57.040000915527344,57.810001373291016,490800
2024-04-10 00:00:00+00:00,56.2400016784668,56.81999969482422,55.810001373291016,56.33000183105469,378900
2024-04-11 00:00:00+00:00,56.540000915527344,56.599998474121094,55.599998474121094,56.38999938964844,355200
2024-04-12 00:00:00+00:00,56.119998931884766,56.119998931884766,54.689998626708984,54.75,335600
2024-04-15 00:00:00+00:00,54.869998931884766,55.27000045776367,53.220001220703125,53.54999923706055,447600
2024-04-16 00:00:00+00:00,53.209999084472656,53.209999084472656,51.93000030517578,52.18000030517578,562400
2024-04-17 00:00:00+00:00,52.54999923706055,52.54999923706055,51.09000015258789,51.16999816894531,434900
2024-04-18 00:00:00+00:00,50.709999084472656,51.41999816894531,50.08000183105469,50.4900016784668,424600
2024-04-19 00:00:00+00:00,50.52000045776367,50.939998626708984,50.11000061035156,50.650001525878906,436800
2024-04-22 00:00:00+00:00,50.90999984741211,51.650001525878906,50.439998626708984,50.90999984741211,409800
2024-04-23 00:00:00+00:00,51.2400016784668,53.02000045776367,51.2400016784668,52.540000915527344,479100
2024-04-24 00:00:00+00:00,52.209999084472656,53.20000076293945,52.029998779296875,52.09000015258789,357600
2024-04-25 00:00:00+00:00,51.560001373291016,51.66999816894531,50.75,51.5,347000
2024-04-26 00:00:00+00:00,51.68000030517578,52.47999954223633,51.65999984741211,52.18000030517578,282100
2024-04-29 00:00:00+00:00,52.34000015258789,54.41999816894531,52.34000015258789,53.209999084472656,458100
2024-04-30 00:00:00+00:00,53.029998779296875,53.29999923706055,52.22999954223633,52.459999084472656,324100
2024-05-01 00:00:00+00:00,52.619998931884766,53.630001068115234,52.099998474121094,52.099998474121094,441100
2024-05-02 00:00:00+00:00,52.83000183105469,52.959999084472656,51.900001525878906,52.56999969482422,430100
2024-05-03 00:00:00+00:00,53.61000061035156,54.400001525878906,53.25,53.41999816894531,373400
2024-05-06 00:00:00+00:00,53.84000015258789,55.36000061035156,53.70000076293945,55.349998474121094,535400
2024-05-07 00:00:00+00:00,55.650001525878906,56.18000030517578,54.97999954223633,55.130001068115234,553400
2024-05-08 00:00:00+00:00,54.540000915527344,55.15999984741211,54.0099983215332,54.06999969482422,823100
2024-05-09 00:00:00+00:00,51.150001525878906,52.869998931884766,47.95000076293945,52.5099983215332,1343200
2024-05-10 00:00:00+00:00,52.54999923706055,53.5099983215332,50.84000015258789,51.599998474121094,588700
2024-05-13 00:00:00+00:00,51.90999984741211,52.90999984741211,51.29999923706055,51.34000015258789,480500
2024-05-14 00:00:00+00:00,51.65999984741211,52.02000045776367,50.849998474121094,51.25,581400
2024-05-15 00:00:00+00:00,52.130001068115234,52.54999923706055,51.060001373291016,51.599998474121094,478100
2024-05-16 00:00:00+00:00,51.33000183105469,51.66999816894531,50.84000015258789,51.34000015258789,364300
2024-05-17 00:00:00+00:00,51.25,51.4900016784668,50.40999984741211,50.869998931884766,388800
2024-05-20 00:00:00+00:00,50.97999954223633,51.52000045776367,50.709999084472656,51.47999954223633,422300
2024-05-21 00:00:00+00:00,51.150001525878906,52.119998931884766,51.040000915527344,51.54999923706055,490700
2024-05-22 00:00:00+00:00,51.27000045776367,51.72999954223633,50.83000183105469,51.0099983215332,448200
2024-05-23 00:00:00+00:00,51.2400016784668,51.31999969482422,50.08000183105469,50.27000045776367,398400
2024-05-24 00:00:00+00:00,50.7400016784668,50.95000076293945,49.779998779296875,50.939998626708984,378800
2024-05-28 00:00:00+00:00,51.08000183105469,51.709999084472656,50.83000183105469,51.08000183105469,444700
2024-05-29 00:00:00+00:00,50.349998474121094,50.939998626708984,49.900001525878906,50.900001525878906,377100
2024-05-30 00:00:00+00:00,50.900001525878906,51.75,50.779998779296875,50.95000076293945,532400
2024-05-31 00:00:00+00:00,51.09000015258789,51.47999954223633,50.02000045776367,50.5099983215332,635100
2024-06-03 00:00:00+00:00,51.22999954223633,51.560001373291016,50.34000015258789,50.95000076293945,392800
2024-06-04 00:00:00+00:00,50.529998779296875,51.36000061035156,50.2400016784668,50.29999923706055,358500
2024-06-05 00:00:00+00:00,50.790000915527344,52.90999984741211,50.349998474121094,52.58000183105469,862500
2024-06-06 00:00:00+00:00,52.290000915527344,53.72999954223633,52.290000915527344,53.29999923706055,716700
2024-06-07 00:00:00+00:00,52.869998931884766,54.099998474121094,52.470001220703125,53.95000076293945,564800
2024-06-10 00:00:00+00:00,53.29999923706055,55.380001068115234,53.29999923706055,54.939998626708984,580300
2024-06-11 00:00:00+00:00,54.63999938964844,55.16999816894531,52.900001525878906,54.95000076293945,494400
2024-06-12 00:00:00+00:00,56.150001525878906,56.63999938964844,55.619998931884766,56.209999084472656,396000
2024-06-13 00:00:00+00:00,56.09000015258789,56.25,54.2400016784668,54.7599983215332,383200
2024-06-14 00:00:00+00:00,54.13999938964844,54.400001525878906,52.52000045776367,53.90999984741211,449900
2024-06-17 00:00:00+00:00,53.650001525878906,54.68000030517578,53.459999084472656,54.290000915527344,473900
2024-06-18 00:00:00+00:00,54.38999938964844,56.09000015258789,53.959999084472656,56.029998779296875,743700
2024-06-20 00:00:00+00:00,55.779998779296875,57.040000915527344,55.290000915527344,56.72999954223633,721400
2024-06-21 00:00:00+00:00,56.939998626708984,57.060001373291016,56.220001220703125,56.66999816894531,1010300
2024-06-24 00:00:00+00:00,56.790000915527344,57.2599983215332,54.880001068115234,54.959999084472656,660700
2024-06-25 00:00:00+00:00,54.810001373291016,54.880001068115234,53.36000061035156,54.119998931884766,635800
2024-06-26 00:00:00+00:00,53.810001373291016,54.400001525878906,53.40999984741211,54.099998474121094,441000
2024-06-27 00:00:00+00:00,54.040000915527344,54.18000030517578,52.029998779296875,52.099998474121094,555900
2024-06-28 00:00:00+00:00,52.189998626708984,53.459999084472656,52.09000015258789,52.619998931884766,969100
2024-07-01 00:00:00+00:00,52.7599983215332,52.939998626708984,50.88999938964844,51.040000915527344,506500
2024-07-02 00:00:00+00:00,51.290000915527344,51.95000076293945,50.79999923706055,51.529998779296875,419700
2024-07-03 00:00:00+00:00,51.529998779296875,53.029998779296875,51.470001220703125,51.95000076293945,323300
2024-07-05 00:00:00+00:00,51.93000030517578,52.5099983215332,51.130001068115234,52.2599983215332,373100
2024-07-08 00:00:00+00:00,52.470001220703125,52.959999084472656,51.79999923706055,52.45000076293945,403900
2024-07-09 00:00:00+00:00,52.33000183105469,52.54999923706055,51.369998931884766,51.689998626708984,390300
2024-07-10 00:00:00+00:00,51.56999969482422,51.779998779296875,50.0099983215332,50.529998779296875,521500
2024-07-11 00:00:00+00:00,51.7599983215332,53.2599983215332,51.72999954223633,52.81999969482422,734700
2024-07-12 00:00:00+00:00,53.22999954223633,53.93000030517578,52.869998931884766,53.66999816894531,407200
2024-07-15 00:00:00+00:00,53.939998626708984,54.95000076293945,53.150001525878906,53.38999938964844,431300
2024-07-16 00:00:00+00:00,53.939998626708984,57.400001525878906,53.709999084472656,57.189998626708984,450200
2024-07-17 00:00:00+00:00,56.61000061035156,56.84000015258789,55.209999084472656,55.27000045776367,442600
2024-07-18 00:00:00+00:00,55.02000045776367,56.099998474121094,53.15999984741211,53.83000183105469,401900
2024-07-19 00:00:00+00:00,53.720001220703125,54.02000045776367,52.849998474121094,53.439998626708984,452600
2024-07-22 00:00:00+00:00,53.95000076293945,57.790000915527344,53.310001373291016,57.77000045776367,430600
2024-07-23 00:00:00+00:00,57.91999816894531,58.959999084472656,57.84000015258789,58.04999923706055,365600
2024-07-24 00:00:00+00:00,57.65999984741211,58.22999954223633,56.81999969482422,56.9900016784668,380800
2024-07-25 00:00:00+00:00,56.900001525878906,60.470001220703125,56.08000183105469,59.119998931884766,503700
2024-07-26 00:00:00+00:00,60.06999969482422,61.529998779296875,59.70000076293945,60.220001220703125,292200
2024-07-29 00:00:00+00:00,60.040000915527344,60.959999084472656,59.7400016784668,60.650001525878906,377700
2024-07-30 00:00:00+00:00,60.70000076293945,62.45000076293945,60.70000076293945,61.9900016784668,375200
2024-07-31 00:00:00+00:00,62.20000076293945,63.58000183105469,61.13999938964844,62.290000915527344,525600
2024-08-01 00:00:00+00:00,62.04999923706055,62.7599983215332,58.66999816894531,59.86000061035156,553000
2024-08-02 00:00:00+00:00,57.9900016784668,58.34000015258789,55.27000045776367,56.7400016784668,473600
2024-08-05 00:00:00+00:00,53.810001373291016,57.0,53.61000061035156,55.880001068115234,569400
2024-08-06 00:00:00+00:00,56.130001068115234,59.720001220703125,55.11000061035156,58.34000015258789,663700
2024-08-07 00:00:00+00:00,60.599998474121094,60.599998474121094,52.79999923706055,53.130001068115234,760500
2024-08-08 00:00:00+00:00,53.79999923706055,56.369998931884766,53.54999923706055,55.88999938964844,579400
2024-08-09 00:00:00+00:00,56.279998779296875,56.279998779296875,54.59000015258789,55.27000045776367,578300
2024-08-12 00:00:00+00:00,55.349998474121094,55.349998474121094,54.09000015258789,54.400001525878906,377200
2024-08-13 00:00:00+00:00,55.02000045776367,55.2599983215332,54.18000030517578,54.310001373291016,496800
2024-08-14 00:00:00+00:00,54.619998931884766,54.619998931884766,50.529998779296875,50.540000915527344,496800
2024-08-15 00:00:00+00:00,51.5,52.52000045776367,51.20000076293945,51.650001525878906,827100
2024-08-16 00:00:00+00:00,51.18000030517578,51.779998779296875,49.650001525878906,50.38999938964844,724000
2024-08-19 00:00:00+00:00,50.5,50.66999816894531,49.95000076293945,50.45000076293945,581800
2024-08-20 00:00:00+00:00,50.43000030517578,51.189998626708984,49.869998931884766,49.900001525878906,542800
2024-08-21 00:00:00+00:00,50.369998931884766,50.369998931884766,49.209999084472656,49.400001525878906,597700
2024-08-22 00:00:00+00:00,49.54999923706055,49.59000015258789,47.65999984741211,47.79999923706055,786900
2024-08-23 00:00:00+00:00,48.02000045776367,49.9900016784668,47.810001373291016,49.2400016784668,746600
2024-08-26 00:00:00+00:00,49.4900016784668,50.029998779296875,49.040000915527344,49.58000183105469,759800
2024-08-27 00:00:00+00:00,49.38999938964844,49.84000015258789,48.70000076293945,49.11000061035156,545900
2024-08-28 00:00:00+00:00,48.90999984741211,49.2599983215332,48.560001373291016,48.66999816894531,493800
2024-08-29 00:00:00+00:00,49.119998931884766,49.81999969482422,48.72999954223633,49.310001373291016,584100
2024-08-30 00:00:00+00:00,49.58000183105469,49.91999816894531,48.880001068115234,49.52000045776367,485400
2024-09-03 00:00:00+00:00,48.900001525878906,49.75,47.45000076293945,47.88999938964844,547100
2024-09-04 00:00:00+00:00,47.2599983215332,48.279998779296875,47.040000915527344,47.25,529300
2024-09-05 00:00:00+00:00,47.439998626708984,47.689998626708984,46.9900016784668,47.2599983215332,584900
2024-09-06 00:00:00+00:00,47.400001525878906,48.40999984741211,47.0099983215332,47.810001373291016,674100
2024-09-09 00:00:00+00:00,47.810001373291016,47.849998474121094,46.0,46.150001525878906,862400
2024-09-10 00:00:00+00:00,46.119998931884766,46.900001525878906,45.65999984741211,45.84000015258789,1030400
2024-09-11 00:00:00+00:00,45.650001525878906,46.15999984741211,45.209999084472656,46.09000015258789,869000
2024-09-12 00:00:00+00:00,46.31999969482422,47.650001525878906,45.939998626708984,46.91999816894531,765300
2024-09-13 00:00:00+00:00,47.56999969482422,48.650001525878906,47.209999084472656,48.52000045776367,717200
2024-09-16 00:00:00+00:00,48.58000183105469,48.970001220703125,47.560001373291016,48.040000915527344,885800
2024-09-17 00:00:00+00:00,48.38999938964844,49.47999954223633,47.97999954223633,49.08000183105469,599700
2024-09-18 00:00:00+00:00,49.060001373291016,50.599998474121094,48.459999084472656,49.33000183105469,664100
2024-09-19 00:00:00+00:00,50.439998626708984,51.2599983215332,49.31999969482422,49.5,711900
2024-09-20 00:00:00+00:00,49.029998779296875,49.380001068115234,48.16999816894531,49.27000045776367,1924400
2024-09-23 00:00:00+00:00,49.27000045776367,49.790000915527344,48.38999938964844,49.09000015258789,537400
2024-09-24 00:00:00+00:00,49.20000076293945,49.5,48.56999969482422,48.97999954223633,470600
2024-09-25 00:00:00+00:00,48.900001525878906,49.06999969482422,46.630001068115234,46.790000915527344,649000
2024-09-26 00:00:00+00:00,47.540000915527344,49.279998779296875,47.290000915527344,49.18000030517578,602200
2024-09-27 00:00:00+00:00,49.72999954223633,50.33000183105469,48.88999938964844,49.380001068115234,304000
2024-09-30 00:00:00+00:00,49.130001068115234,49.54999923706055,47.97999954223633,48.439998626708984,558300
2024-10-01 00:00:00+00:00,48.06999969482422,48.06999969482422,46.83000183105469,47.5,360200
2024-10-02 00:00:00+00:00,46.93000030517578,47.81999969482422,46.720001220703125,47.720001220703125,337900
2024-10-03 00:00:00+00:00,47.41999816894531,47.83000183105469,47.060001373291016,47.439998626708984,272000
2024-10-04 00:00:00+00:00,47.86000061035156,48.630001068115234,47.77000045776367,48.27000045776367,237900
2024-10-07 00:00:00+00:00,48.040000915527344,48.040000915527344,46.41999816894531,47.27000045776367,339500
2024-10-08 00:00:00+00:00,46.970001220703125,47.380001068115234,45.59000015258789,45.689998626708984,390500
2024-10-09 00:00:00+00:00,45.52000045776367,45.68000030517578,43.709999084472656,44.560001373291016,888400
2024-10-10 00:00:00+00:00,44.13999938964844,44.599998474121094,43.65999984741211,44.400001525878906,352200
2024-10-11 00:00:00+00:00,44.45000076293945,45.59000015258789,44.45000076293945,45.290000915527344,348000
2024-10-14 00:00:00+00:00,45.5,45.779998779296875,44.68000030517578,45.5099983215332,280400
2024-10-15 00:00:00+00:00,45.349998474121094,46.33000183105469,44.97999954223633,45.0,301900
2024-10-16 00:00:00+00:00,45.040000915527344,45.54999923706055,43.86000061035156,43.97999954223633,303100
2024-10-17 00:00:00+00:00,44.20000076293945,44.7599983215332,43.41999816894531,43.5099983215332,364500
2024-10-18 00:00:00+00:00,43.68000030517578,44.279998779296875,43.45000076293945,44.13999938964844,285300
2024-10-21 00:00:00+00:00,43.86000061035156,43.90999984741211,43.18000030517578,43.7400016784668,358300
2024-10-22 00:00:00+00:00,43.400001525878906,43.970001220703125,43.15999984741211,43.63999938964844,496300
2024-10-23 00:00:00+00:00,43.54999923706055,43.54999923706055,41.209999084472656,41.529998779296875,458900
2024-10-24 00:00:00+00:00,41.79999923706055,41.79999923706055,40.2400016784668,40.81999969482422,514900
2024-10-25 00:00:00+00:00,40.9900016784668,41.47999954223633,40.58000183105469,40.869998931884766,283000
2024-10-28 00:00:00+00:00,41.45000076293945,42.34000015258789,41.43000030517578,41.90999984741211,398800
2024-10-29 00:00:00+00:00,41.810001373291016,42.4900016784668,41.439998626708984,41.790000915527344,276400
2024-10-30 00:00:00+00:00,41.36000061035156,42.91999816894531,41.279998779296875,42.11000061035156,316400
2024-10-31 00:00:00+00:00,41.86000061035156,42.06999969482422,40.939998626708984,41.09000015258789,407100
2024-11-01 00:00:00+00:00,41.619998931884766,42.38999938964844,41.18000030517578,41.220001220703125,498000
2024-11-04 00:00:00+00:00,42.41999816894531,45.439998626708984,42.099998474121094,44.900001525878906,796000
2024-11-05 00:00:00+00:00,44.11000061035156,46.20000076293945,43.86000061035156,46.16999816894531,601500
2024-11-06 00:00:00+00:00,48.130001068115234,48.470001220703125,46.34000015258789,46.52000045776367,509800
2024-11-07 00:00:00+00:00,46.7599983215332,47.40999984741211,45.119998931884766,45.5,432600
2024-11-08 00:00:00+00:00,45.470001220703125,45.849998474121094,44.7599983215332,44.779998779296875,351000
2024-11-11 00:00:00+00:00,45.27000045776367,46.36000061035156,44.720001220703125,45.84000015258789,602100
2024-11-12 00:00:00+00:00,45.2400016784668,47.119998931884766,45.2400016784668,45.9900016784668,877200
2024-11-13 00:00:00+00:00,47.86000061035156,50.810001373291016,44.08000183105469,44.5099983215332,1193700
2024-11-14 00:00:00+00:00,45.20000076293945,45.40999984741211,41.939998626708984,42.630001068115234,770400
2024-11-15 00:00:00+00:00,42.279998779296875,43.04999923706055,41.34000015258789,41.5099983215332,525200
2024-11-18 00:00:00+00:00,41.47999954223633,41.47999954223633,38.81999969482422,40.369998931884766,1097000
2024-11-19 00:00:00+00:00,39.970001220703125,40.95000076293945,39.0099983215332,40.90999984741211,668500
2024-11-20 00:00:00+00:00,44.43000030517578,46.0099983215332,43.52000045776367,44.650001525878906,1942900
2024-11-21 00:00:00+00:00,44.84000015258789,46.459999084472656,44.41999816894531,45.529998779296875,1347000
2024-11-22 00:00:00+00:00,45.470001220703125,46.439998626708984,44.709999084472656,45.15999984741211,10017800
2024-11-25 00:00:00+00:00,45.470001220703125,47.349998474121094,45.310001373291016,45.58000183105469,1459100
2024-11-26 00:00:00+00:00,45.25,46.40999984741211,44.970001220703125,45.7599983215332,802500
2024-11-27 00:00:00+00:00,45.91999816894531,47.4900016784668,45.91999816894531,47.11000061035156,557600
2024-11-29 00:00:00+00:00,47.220001220703125,47.54999923706055,46.09000015258789,46.209999084472656,445400
2024-12-02 00:00:00+00:00,45.869998931884766,47.279998779296875,45.72999954223633,47.209999084472656,655400
2024-12-03 00:00:00+00:00,47.06999969482422,47.099998474121094,45.33000183105469,46.970001220703125,585600
2024-12-04 00:00:00+00:00,46.650001525878906,47.47999954223633,46.09000015258789,46.93000030517578,589400
2024-12-05 00:00:00+00:00,46.47999954223633,47.15999984741211,44.65999984741211,45.0,784400
2024-12-06 00:00:00+00:00,45.31999969482422,46.63999938964844,44.83000183105469,45.59000015258789,352500
2024-12-09 00:00:00+00:00,45.650001525878906,47.459999084472656,45.58000183105469,46.84000015258789,478400
2024-12-10 00:00:00+00:00,46.939998626708984,47.2400016784668,45.790000915527344,46.36000061035156,326100
2024-12-11 00:00:00+00:00,46.52000045776367,47.189998626708984,45.720001220703125,45.90999984741211,347200
2024-12-12 00:00:00+00:00,45.5099983215332,46.77000045776367,44.099998474121094,45.939998626708984,385800
2024-12-13 00:00:00+00:00,45.9900016784668,46.400001525878906,44.439998626708984,44.93000030517578,561700
2024-12-16 00:00:00+00:00,44.84000015258789,45.56999969482422,44.0,44.4900016784668,610000
2024-12-17 00:00:00+00:00,44.5,46.41999816894531,43.970001220703125,46.310001373291016,761100
2024-12-18 00:00:00+00:00,47.47999954223633,50.79999923706055,47.40999984741211,49.650001525878906,1745500
2024-12-19 00:00:00+00:00,49.369998931884766,50.060001373291016,48.790000915527344,49.5,1249700
2024-12-20 00:00:00+00:00,49.70000076293945,51.25,49.27000045776367,50.43000030517578,2585500
2024-12-23 00:00:00+00:00,50.599998474121094,51.0099983215332,49.4900016784668,50.029998779296875,538300
2024-12-24 00:00:00+00:00,49.9900016784668,50.88999938964844,49.66999816894531,50.25,180900
2024-12-26 00:00:00+00:00,50.0,51.790000915527344,49.5,51.56999969482422,325700
2024-12-27 00:00:00+00:00,51.560001373291016,52.099998474121094,50.77000045776367,51.29999923706055,262900
2024-12-30 00:00:00+00:00,50.66999816894531,50.779998779296875,48.9900016784668,49.95000076293945,389600
2024-12-31 00:00:00+00:00,50.33000183105469,51.5,49.95000076293945,50.0,328200
2025-01-02 00:00:00+00:00,50.43000030517578,51.459999084472656,49.790000915527344,50.040000915527344,315700
2025-01-03 00:00:00+00:00,50.119998931884766,50.63999938964844,49.279998779296875,50.52000045776367,490800
2025-01-06 00:00:00+00:00,50.959999084472656,53.0,50.959999084472656,51.88999938964844,517000
2025-01-07 00:00:00+00:00,51.959999084472656,53.790000915527344,51.779998779296875,51.91999816894531,381700
2025-01-08 00:00:00+00:00,51.720001220703125,52.22999954223633,51.0,51.810001373291016,367500
2025-01-10 00:00:00+00:00,51.18000030517578,52.560001373291016,50.0,51.70000076293945,426900
2025-01-13 00:00:00+00:00,51.40999984741211,52.5099983215332,50.970001220703125,52.27000045776367,394500
2025-01-14 00:00:00+00:00,52.220001220703125,53.470001220703125,50.470001220703125,51.439998626708984,358100
2025-01-15 00:00:00+00:00,52.060001373291016,53.0099983215332,51.45000076293945,52.29999923706055,359200
2025-01-16 00:00:00+00:00,52.09000015258789,53.189998626708984,50.790000915527344,53.0,319600
2025-01-17 00:00:00+00:00,53.38999938964844,53.38999938964844,52.470001220703125,52.630001068115234,372100
2025-01-21 00:00:00+00:00,53.0,54.130001068115234,52.060001373291016,53.83000183105469,456900
2025-01-22 00:00:00+00:00,53.83000183105469,54.77000045776367,53.060001373291016,53.97999954223633,391300
2025-01-23 00:00:00+00:00,53.939998626708984,54.95000076293945,53.2400016784668,54.75,465400
2025-01-24 00:00:00+00:00,54.59000015258789,54.970001220703125,54.060001373291016,54.15999984741211,301900
2025-01-27 00:00:00+00:00,53.75,54.689998626708984,53.720001220703125,54.4900016784668,401800
2025-01-28 00:00:00+00:00,54.54999923706055,55.2599983215332,53.560001373291016,54.25,321500
2025-01-29 00:00:00+00:00,54.150001525878906,54.150001525878906,52.630001068115234,53.400001525878906,503700
