"('date', '')","('open', 'BCRX')","('high', 'BCRX')","('low', 'BCRX')","('close', 'BCRX')","('volume', 'BCRX')"
2024-03-26 00:00:00+00:00,5.010000228881836,5.150000095367432,4.989999771118164,5.010000228881836,3160000
2024-03-27 00:00:00+00:00,5.039999961853027,5.210000038146973,4.96999979019165,5.150000095367432,2990400
2024-03-28 00:00:00+00:00,5.199999809265137,5.340000152587891,5.059999942779541,5.079999923706055,3491400
2024-04-01 00:00:00+00:00,5.039999961853027,5.090000152587891,4.909999847412109,5.050000190734863,4874800
2024-04-02 00:00:00+00:00,4.949999809265137,5.010000228881836,4.679999828338623,4.690000057220459,4211000
2024-04-03 00:00:00+00:00,4.710000038146973,4.769999980926514,4.599999904632568,4.730000019073486,3058500
2024-04-04 00:00:00+00:00,4.760000228881836,4.840000152587891,4.579999923706055,4.599999904632568,2736600
2024-04-05 00:00:00+00:00,4.559999942779541,4.659999847412109,4.449999809265137,4.599999904632568,1784500
2024-04-08 00:00:00+00:00,4.619999885559082,4.670000076293945,4.539999961853027,4.610000133514404,1604600
2024-04-09 00:00:00+00:00,4.610000133514404,4.880000114440918,4.610000133514404,4.800000190734863,1973600
2024-04-10 00:00:00+00:00,4.639999866485596,4.909999847412109,4.559999942779541,4.869999885559082,2915100
2024-04-11 00:00:00+00:00,4.929999828338623,5.119999885559082,4.820000171661377,5.099999904632568,3304100
2024-04-12 00:00:00+00:00,5.099999904632568,5.159999847412109,4.699999809265137,4.769999980926514,4525500
2024-04-15 00:00:00+00:00,4.78000020980835,4.789999961853027,4.590000152587891,4.670000076293945,2496700
2024-04-16 00:00:00+00:00,4.610000133514404,4.71999979019165,4.539999961853027,4.610000133514404,1979300
2024-04-17 00:00:00+00:00,4.650000095367432,4.789999961853027,4.570000171661377,4.579999923706055,4055100
2024-04-18 00:00:00+00:00,4.599999904632568,4.710000038146973,4.489999771118164,4.5,2959900
2024-04-19 00:00:00+00:00,4.5,4.590000152587891,4.269999980926514,4.429999828338623,4693500
2024-04-22 00:00:00+00:00,4.429999828338623,4.570000171661377,4.389999866485596,4.409999847412109,2557500
2024-04-23 00:00:00+00:00,4.440000057220459,4.630000114440918,4.369999885559082,4.380000114440918,4236600
2024-04-24 00:00:00+00:00,4.369999885559082,4.420000076293945,4.179999828338623,4.210000038146973,4410000
2024-04-25 00:00:00+00:00,4.150000095367432,4.170000076293945,4.03000020980835,4.159999847412109,2735500
2024-04-26 00:00:00+00:00,4.210000038146973,4.260000228881836,4.110000133514404,4.159999847412109,2310900
2024-04-29 00:00:00+00:00,4.199999809265137,4.349999904632568,4.139999866485596,4.269999980926514,3025300
2024-04-30 00:00:00+00:00,4.199999809265137,4.260000228881836,4.110000133514404,4.130000114440918,2938000
2024-05-01 00:00:00+00:00,4.179999828338623,4.769999980926514,4.150000095367432,4.570000171661377,5163800
2024-05-02 00:00:00+00:00,4.610000133514404,4.679999828338623,4.409999847412109,4.480000019073486,2532200
2024-05-03 00:00:00+00:00,4.590000152587891,4.670000076293945,4.420000076293945,4.449999809265137,2737200
2024-05-06 00:00:00+00:00,5.0,5.46999979019165,4.75,5.269999980926514,8898700
2024-05-07 00:00:00+00:00,5.389999866485596,5.699999809265137,5.230000019073486,5.260000228881836,6215900
2024-05-08 00:00:00+00:00,5.179999828338623,5.420000076293945,5.039999961853027,5.099999904632568,3789400
2024-05-09 00:00:00+00:00,5.139999866485596,5.349999904632568,5.059999942779541,5.340000152587891,3357100
2024-05-10 00:00:00+00:00,5.380000114440918,5.78000020980835,5.230000019073486,5.320000171661377,3502000
2024-05-13 00:00:00+00:00,5.46999979019165,5.690000057220459,5.340000152587891,5.630000114440918,3309700
2024-05-14 00:00:00+00:00,5.71999979019165,6.0,5.349999904632568,5.360000133514404,2730600
2024-05-15 00:00:00+00:00,5.929999828338623,6.559999942779541,5.900000095367432,6.360000133514404,10487300
2024-05-16 00:00:00+00:00,6.400000095367432,6.590000152587891,6.150000095367432,6.46999979019165,5106000
2024-05-17 00:00:00+00:00,6.429999828338623,6.559999942779541,6.21999979019165,6.28000020980835,4378800
2024-05-20 00:00:00+00:00,6.210000038146973,6.420000076293945,6.050000190734863,6.130000114440918,3621500
2024-05-21 00:00:00+00:00,6.050000190734863,6.480000019073486,6.019999980926514,6.420000076293945,3348300
2024-05-22 00:00:00+00:00,6.590000152587891,6.889999866485596,6.550000190734863,6.659999847412109,4821500
2024-05-23 00:00:00+00:00,6.670000076293945,6.670000076293945,6.28000020980835,6.329999923706055,3325600
2024-05-24 00:00:00+00:00,6.380000114440918,6.449999809265137,6.110000133514404,6.130000114440918,2147600
2024-05-28 00:00:00+00:00,6.199999809265137,6.289999961853027,5.96999979019165,6.190000057220459,3690600
2024-05-29 00:00:00+00:00,6.110000133514404,6.230000019073486,6.050000190734863,6.150000095367432,3061900
2024-05-30 00:00:00+00:00,6.289999961853027,6.590000152587891,6.179999828338623,6.570000171661377,4173500
2024-05-31 00:00:00+00:00,6.630000114440918,6.820000171661377,6.429999828338623,6.460000038146973,3831900
2024-06-03 00:00:00+00:00,6.659999847412109,6.989999771118164,6.5,6.789999961853027,3899300
2024-06-04 00:00:00+00:00,6.769999980926514,6.900000095367432,6.670000076293945,6.739999771118164,2682000
2024-06-05 00:00:00+00:00,6.75,6.860000133514404,6.650000095367432,6.789999961853027,2857100
2024-06-06 00:00:00+00:00,6.75,6.760000228881836,6.409999847412109,6.440000057220459,3516100
2024-06-07 00:00:00+00:00,6.340000152587891,6.429999828338623,6.130000114440918,6.309999942779541,3291200
2024-06-10 00:00:00+00:00,6.25,6.559999942779541,6.099999904632568,6.519999980926514,3286500
2024-06-11 00:00:00+00:00,6.449999809265137,6.5,6.230000019073486,6.480000019073486,2610600
2024-06-12 00:00:00+00:00,6.690000057220459,6.760000228881836,6.21999979019165,6.300000190734863,2446900
2024-06-13 00:00:00+00:00,6.300000190734863,6.400000095367432,6.110000133514404,6.230000019073486,2614000
2024-06-14 00:00:00+00:00,6.130000114440918,6.199999809265137,6.0,6.170000076293945,2941100
2024-06-17 00:00:00+00:00,6.119999885559082,6.25,5.989999771118164,6.239999771118164,3520100
2024-06-18 00:00:00+00:00,6.21999979019165,6.230000019073486,6.0,6.0,2547000
2024-06-20 00:00:00+00:00,5.980000019073486,6.199999809265137,5.920000076293945,6.150000095367432,2500400
2024-06-21 00:00:00+00:00,6.179999828338623,6.550000190734863,6.179999828338623,6.420000076293945,15477000
2024-06-24 00:00:00+00:00,6.460000038146973,6.579999923706055,6.239999771118164,6.269999980926514,2244300
2024-06-25 00:00:00+00:00,6.260000228881836,6.28000020980835,6.059999942779541,6.079999923706055,1783100
2024-06-26 00:00:00+00:00,6.010000228881836,6.239999771118164,6.0,6.179999828338623,2353600
2024-06-27 00:00:00+00:00,6.210000038146973,6.28000020980835,6.070000171661377,6.110000133514404,1737200
2024-06-28 00:00:00+00:00,6.150000095367432,6.210000038146973,6.019999980926514,6.179999828338623,8094600
2024-07-01 00:00:00+00:00,6.199999809265137,6.730000019073486,6.170000076293945,6.670000076293945,4007000
2024-07-02 00:00:00+00:00,6.659999847412109,6.820000171661377,6.539999961853027,6.550000190734863,2712100
2024-07-03 00:00:00+00:00,6.630000114440918,6.75,6.409999847412109,6.409999847412109,1371100
2024-07-05 00:00:00+00:00,6.400000095367432,6.550000190734863,6.360000133514404,6.519999980926514,1404400
2024-07-08 00:00:00+00:00,6.590000152587891,6.650000095367432,6.389999866485596,6.420000076293945,3662700
2024-07-09 00:00:00+00:00,6.420000076293945,6.570000171661377,6.389999866485596,6.480000019073486,1863100
2024-07-10 00:00:00+00:00,6.5,6.519999980926514,6.360000133514404,6.489999771118164,2312900
2024-07-11 00:00:00+00:00,6.659999847412109,7.159999847412109,6.639999866485596,7.039999961853027,4149100
2024-07-12 00:00:00+00:00,7.139999866485596,7.230000019073486,7.0,7.150000095367432,2437200
2024-07-15 00:00:00+00:00,7.210000038146973,7.440000057220459,7.150000095367432,7.179999828338623,3270500
2024-07-16 00:00:00+00:00,7.269999980926514,7.639999866485596,7.260000228881836,7.630000114440918,3156700
2024-07-17 00:00:00+00:00,7.340000152587891,7.659999847412109,7.260000228881836,7.269999980926514,4225800
2024-07-18 00:00:00+00:00,7.269999980926514,7.309999942779541,7.039999961853027,7.050000190734863,2817000
2024-07-19 00:00:00+00:00,7.090000152587891,7.28000020980835,7.019999980926514,7.139999866485596,1629700
2024-07-22 00:00:00+00:00,7.199999809265137,7.449999809265137,7.119999885559082,7.420000076293945,2087800
2024-07-23 00:00:00+00:00,7.360000133514404,7.610000133514404,7.289999961853027,7.46999979019165,2359800
2024-07-24 00:00:00+00:00,7.369999885559082,7.570000171661377,7.320000171661377,7.400000095367432,1538300
2024-07-25 00:00:00+00:00,7.420000076293945,7.75,7.369999885559082,7.550000190734863,3031300
2024-07-26 00:00:00+00:00,7.690000057220459,7.869999885559082,7.519999980926514,7.849999904632568,2359600
2024-07-29 00:00:00+00:00,7.869999885559082,7.929999828338623,7.480000019073486,7.519999980926514,2782200
2024-07-30 00:00:00+00:00,7.5,7.619999885559082,7.340000152587891,7.400000095367432,2310400
2024-07-31 00:00:00+00:00,7.480000019073486,7.489999771118164,7.25,7.28000020980835,2105600
2024-08-01 00:00:00+00:00,7.28000020980835,7.369999885559082,7.010000228881836,7.110000133514404,2147000
2024-08-02 00:00:00+00:00,6.550000190734863,7.110000133514404,6.550000190734863,7.019999980926514,3767700
2024-08-05 00:00:00+00:00,6.679999828338623,7.610000133514404,6.489999771118164,7.510000228881836,6365800
2024-08-06 00:00:00+00:00,7.599999904632568,7.900000095367432,7.360000133514404,7.869999885559082,3850900
2024-08-07 00:00:00+00:00,8.0,8.0,7.340000152587891,7.440000057220459,3933300
2024-08-08 00:00:00+00:00,7.53000020980835,7.96999979019165,7.369999885559082,7.96999979019165,2532400
2024-08-09 00:00:00+00:00,7.989999771118164,8.09000015258789,7.610000133514404,7.630000114440918,2179100
2024-08-12 00:00:00+00:00,7.670000076293945,7.75,7.46999979019165,7.730000019073486,2495900
2024-08-13 00:00:00+00:00,7.760000228881836,7.929999828338623,7.699999809265137,7.889999866485596,1404400
2024-08-14 00:00:00+00:00,7.980000019073486,7.980000019073486,7.78000020980835,7.860000133514404,1304200
2024-08-15 00:00:00+00:00,7.940000057220459,8.039999961853027,7.570000171661377,7.630000114440918,2019700
2024-08-16 00:00:00+00:00,7.610000133514404,7.670000076293945,7.5,7.639999866485596,1483500
2024-08-19 00:00:00+00:00,7.650000095367432,7.860000133514404,7.610000133514404,7.860000133514404,1517700
2024-08-20 00:00:00+00:00,7.809999942779541,7.840000152587891,7.639999866485596,7.820000171661377,1555200
2024-08-21 00:00:00+00:00,7.860000133514404,8.050000190734863,7.829999923706055,8.010000228881836,1838400
2024-08-22 00:00:00+00:00,8.010000228881836,8.020000457763672,7.820000171661377,7.929999828338623,2038800
2024-08-23 00:00:00+00:00,7.940000057220459,8.149999618530273,7.880000114440918,8.100000381469727,2232000
2024-08-26 00:00:00+00:00,8.15999984741211,8.270000457763672,7.989999771118164,8.229999542236328,2016700
2024-08-27 00:00:00+00:00,8.199999809265137,8.25,7.980000019073486,8.229999542236328,1498500
2024-08-28 00:00:00+00:00,8.25,8.630000114440918,8.1899995803833,8.550000190734863,2177600
2024-08-29 00:00:00+00:00,8.569999694824219,8.84000015258789,8.489999771118164,8.630000114440918,1706900
2024-08-30 00:00:00+00:00,8.65999984741211,8.819999694824219,8.5600004196167,8.6899995803833,1743600
2024-09-03 00:00:00+00:00,8.609999656677246,8.880000114440918,8.239999771118164,8.25,2350800
2024-09-04 00:00:00+00:00,8.210000038146973,8.34000015258789,8.010000228881836,8.279999732971191,2829200
2024-09-05 00:00:00+00:00,8.3100004196167,8.3100004196167,8.0,8.130000114440918,1181700
2024-09-06 00:00:00+00:00,8.149999618530273,8.25,7.909999847412109,7.980000019073486,1287000
2024-09-09 00:00:00+00:00,8.0,8.010000228881836,7.630000114440918,7.670000076293945,1615800
2024-09-10 00:00:00+00:00,7.670000076293945,7.909999847412109,7.550000190734863,7.71999979019165,1424900
2024-09-11 00:00:00+00:00,7.679999828338623,7.769999980926514,7.550000190734863,7.730000019073486,1381700
2024-09-12 00:00:00+00:00,7.760000228881836,7.800000190734863,7.570000171661377,7.75,1205600
2024-09-13 00:00:00+00:00,7.860000133514404,7.96999979019165,7.820000171661377,7.920000076293945,1004600
2024-09-16 00:00:00+00:00,7.949999809265137,8.050000190734863,7.789999961853027,7.909999847412109,1850200
2024-09-17 00:00:00+00:00,7.989999771118164,8.010000228881836,7.889999866485596,7.920000076293945,1367400
2024-09-18 00:00:00+00:00,7.940000057220459,8.239999771118164,7.909999847412109,7.960000038146973,1754200
2024-09-19 00:00:00+00:00,8.170000076293945,8.300000190734863,8.0,8.149999618530273,1925000
2024-09-20 00:00:00+00:00,8.149999618530273,8.1899995803833,7.96999979019165,8.109999656677246,3631700
2024-09-23 00:00:00+00:00,8.149999618530273,8.149999618530273,7.670000076293945,7.789999961853027,2129500
2024-09-24 00:00:00+00:00,7.820000171661377,7.829999923706055,7.570000171661377,7.630000114440918,1905500
2024-09-25 00:00:00+00:00,7.639999866485596,7.639999866485596,7.480000019073486,7.550000190734863,1882800
2024-09-26 00:00:00+00:00,7.639999866485596,7.679999828338623,7.539999961853027,7.579999923706055,1300300
2024-09-27 00:00:00+00:00,7.639999866485596,7.760000228881836,7.550000190734863,7.619999885559082,1643000
2024-09-30 00:00:00+00:00,7.570000171661377,7.889999866485596,7.480000019073486,7.599999904632568,2770800
2024-10-01 00:00:00+00:00,7.579999923706055,7.579999923706055,7.260000228881836,7.380000114440918,1926400
2024-10-02 00:00:00+00:00,7.329999923706055,7.5,7.239999771118164,7.380000114440918,1561700
2024-10-03 00:00:00+00:00,7.329999923706055,7.440000057220459,7.28000020980835,7.420000076293945,1071100
2024-10-04 00:00:00+00:00,7.550000190734863,7.630000114440918,7.440000057220459,7.579999923706055,1049900
2024-10-07 00:00:00+00:00,7.570000171661377,7.619999885559082,7.349999904632568,7.440000057220459,995200
2024-10-08 00:00:00+00:00,7.510000228881836,7.519999980926514,7.179999828338623,7.199999809265137,1578600
2024-10-09 00:00:00+00:00,7.170000076293945,7.25,7.039999961853027,7.25,1303400
2024-10-10 00:00:00+00:00,7.179999828338623,7.210000038146973,7.010000228881836,7.119999885559082,2423100
2024-10-11 00:00:00+00:00,7.079999923706055,7.46999979019165,7.079999923706055,7.429999828338623,1985300
2024-10-14 00:00:00+00:00,7.449999809265137,7.46999979019165,7.239999771118164,7.460000038146973,1477100
2024-10-15 00:00:00+00:00,7.489999771118164,7.71999979019165,7.389999866485596,7.480000019073486,1329600
2024-10-16 00:00:00+00:00,7.510000228881836,7.630000114440918,7.389999866485596,7.570000171661377,1034100
2024-10-17 00:00:00+00:00,7.590000152587891,7.590000152587891,7.420000076293945,7.489999771118164,1099000
2024-10-18 00:00:00+00:00,7.539999961853027,7.630000114440918,7.440000057220459,7.619999885559082,1264800
2024-10-21 00:00:00+00:00,7.579999923706055,7.659999847412109,7.449999809265137,7.519999980926514,1597600
2024-10-22 00:00:00+00:00,7.440000057220459,8.170000076293945,7.440000057220459,7.949999809265137,2939200
2024-10-23 00:00:00+00:00,7.920000076293945,8.119999885559082,7.880000114440918,8.0600004196167,1701700
2024-10-24 00:00:00+00:00,8.079999923706055,8.239999771118164,7.96999979019165,8.180000305175781,1829000
2024-10-25 00:00:00+00:00,8.1899995803833,8.229999542236328,7.949999809265137,7.949999809265137,1443100
2024-10-28 00:00:00+00:00,7.989999771118164,8.229999542236328,7.980000019073486,8.149999618530273,1484300
2024-10-29 00:00:00+00:00,8.109999656677246,8.170000076293945,8.0,8.119999885559082,1120000
2024-10-30 00:00:00+00:00,8.020000457763672,8.369999885559082,7.96999979019165,8.369999885559082,1438700
2024-10-31 00:00:00+00:00,8.3100004196167,8.380000114440918,7.989999771118164,8.010000228881836,1963200
2024-11-01 00:00:00+00:00,8.029999732971191,8.4399995803833,8.0,8.430000305175781,2888400
2024-11-04 00:00:00+00:00,7.769999980926514,7.960000038146973,6.849999904632568,7.349999904632568,11279300
2024-11-05 00:00:00+00:00,7.380000114440918,7.440000057220459,7.03000020980835,7.059999942779541,4087800
2024-11-06 00:00:00+00:00,7.190000057220459,7.739999771118164,7.099999904632568,7.730000019073486,3501600
2024-11-07 00:00:00+00:00,7.699999809265137,7.880000114440918,7.510000228881836,7.670000076293945,2337000
2024-11-08 00:00:00+00:00,7.550000190734863,7.840000152587891,7.519999980926514,7.78000020980835,1573300
2024-11-11 00:00:00+00:00,7.869999885559082,8.25,7.869999885559082,8.1899995803833,1825800
2024-11-12 00:00:00+00:00,8.15999984741211,8.239999771118164,7.78000020980835,7.820000171661377,1695700
2024-11-13 00:00:00+00:00,7.920000076293945,8.0,7.630000114440918,7.639999866485596,1308100
2024-11-14 00:00:00+00:00,7.679999828338623,7.739999771118164,7.400000095367432,7.449999809265137,1876400
2024-11-15 00:00:00+00:00,7.5,7.519999980926514,6.929999828338623,7.03000020980835,2831500
2024-11-18 00:00:00+00:00,7.050000190734863,7.139999866485596,6.920000076293945,7.059999942779541,1712900
2024-11-19 00:00:00+00:00,7.059999942779541,7.320000171661377,7.0,7.210000038146973,1591200
2024-11-20 00:00:00+00:00,7.159999847412109,7.510000228881836,7.090000152587891,7.300000190734863,1643100
2024-11-21 00:00:00+00:00,7.300000190734863,7.510000228881836,7.019999980926514,7.489999771118164,1947900
2024-11-22 00:00:00+00:00,7.460000038146973,7.659999847412109,7.420000076293945,7.599999904632568,1977400
2024-11-25 00:00:00+00:00,7.599999904632568,7.690000057220459,7.239999771118164,7.269999980926514,3860300
2024-11-26 00:00:00+00:00,7.269999980926514,7.539999961853027,7.170000076293945,7.489999771118164,1432100
2024-11-27 00:00:00+00:00,7.539999961853027,7.630000114440918,7.429999828338623,7.5,1056300
2024-11-29 00:00:00+00:00,7.5,7.53000020980835,7.360000133514404,7.5,773900
2024-12-02 00:00:00+00:00,7.449999809265137,7.519999980926514,7.210000038146973,7.380000114440918,1438800
2024-12-03 00:00:00+00:00,7.320000171661377,7.429999828338623,7.139999866485596,7.190000057220459,1883700
2024-12-04 00:00:00+00:00,7.199999809265137,7.559999942779541,7.110000133514404,7.329999923706055,1804800
2024-12-05 00:00:00+00:00,7.389999866485596,7.929999828338623,7.340000152587891,7.840000152587891,2770500
2024-12-06 00:00:00+00:00,7.889999866485596,8.15999984741211,7.599999904632568,7.610000133514404,1686900
2024-12-09 00:00:00+00:00,7.599999904632568,7.800000190734863,7.550000190734863,7.730000019073486,1434100
2024-12-10 00:00:00+00:00,7.75,8.0,7.679999828338623,7.929999828338623,1770400
2024-12-11 00:00:00+00:00,7.900000095367432,8.069999694824219,7.829999923706055,7.860000133514404,1466200
2024-12-12 00:00:00+00:00,7.829999923706055,7.900000095367432,7.579999923706055,7.599999904632568,1440000
2024-12-13 00:00:00+00:00,7.559999942779541,7.630000114440918,7.440000057220459,7.53000020980835,1597300
2024-12-16 00:00:00+00:00,7.409999847412109,7.539999961853027,7.210000038146973,7.460000038146973,2605900
2024-12-17 00:00:00+00:00,7.230000019073486,7.619999885559082,7.199999809265137,7.489999771118164,1560100
2024-12-18 00:00:00+00:00,7.46999979019165,7.590000152587891,7.150000095367432,7.309999942779541,2341900
2024-12-19 00:00:00+00:00,7.340000152587891,7.480000019073486,7.21999979019165,7.389999866485596,2017500
2024-12-20 00:00:00+00:00,7.25,7.599999904632568,7.25,7.570000171661377,5070800
2024-12-23 00:00:00+00:00,7.570000171661377,7.820000171661377,7.380000114440918,7.78000020980835,1523700
2024-12-24 00:00:00+00:00,7.730000019073486,7.840000152587891,7.599999904632568,7.670000076293945,753900
2024-12-26 00:00:00+00:00,7.650000095367432,7.829999923706055,7.619999885559082,7.71999979019165,1240500
2024-12-27 00:00:00+00:00,7.650000095367432,7.789999961853027,7.590000152587891,7.710000038146973,998000
2024-12-30 00:00:00+00:00,7.650000095367432,7.710000038146973,7.480000019073486,7.53000020980835,1447800
2024-12-31 00:00:00+00:00,7.599999904632568,7.699999809265137,7.460000038146973,7.519999980926514,1513800
2025-01-02 00:00:00+00:00,7.590000152587891,8.100000381469727,7.480000019073486,7.829999923706055,3106800
2025-01-03 00:00:00+00:00,7.869999885559082,8.020000457763672,7.690000057220459,7.699999809265137,1267100
2025-01-06 00:00:00+00:00,7.639999866485596,8.069999694824219,7.639999866485596,7.829999923706055,1629600
2025-01-07 00:00:00+00:00,7.829999923706055,8.229999542236328,7.800000190734863,8.140000343322754,1747500
2025-01-08 00:00:00+00:00,8.109999656677246,8.289999961853027,7.989999771118164,8.050000190734863,2145500
2025-01-10 00:00:00+00:00,8.489999771118164,8.489999771118164,7.53000020980835,7.670000076293945,4744000
2025-01-13 00:00:00+00:00,7.769999980926514,8.0,7.539999961853027,7.929999828338623,2690600
2025-01-14 00:00:00+00:00,7.96999979019165,8.020000457763672,7.21999979019165,7.230000019073486,2528900
2025-01-15 00:00:00+00:00,7.449999809265137,7.46999979019165,7.159999847412109,7.230000019073486,2365600
2025-01-16 00:00:00+00:00,7.210000038146973,7.28000020980835,6.980000019073486,7.059999942779541,2519100
2025-01-17 00:00:00+00:00,7.039999961853027,7.489999771118164,6.960000038146973,7.449999809265137,3964000
2025-01-21 00:00:00+00:00,7.5,7.789999961853027,7.409999847412109,7.610000133514404,3125200
2025-01-22 00:00:00+00:00,7.590000152587891,7.670000076293945,7.460000038146973,7.619999885559082,1829500
2025-01-23 00:00:00+00:00,7.579999923706055,7.75,7.449999809265137,7.730000019073486,2861100
2025-01-24 00:00:00+00:00,7.639999866485596,7.849999904632568,7.550000190734863,7.639999866485596,2197200
