"('date', '')","('open', 'ARRY')","('high', 'ARRY')","('low', 'ARRY')","('close', 'ARRY')","('volume', 'ARRY')"
2024-02-13 00:00:00+00:00,15.029999732971191,15.270000457763672,14.329999923706055,14.40999984741211,5973900
2024-02-14 00:00:00+00:00,14.729999542236328,15.039999961853027,14.538999557495117,15.020000457763672,4187900
2024-02-15 00:00:00+00:00,15.300000190734863,15.604999542236328,14.890000343322754,15.199999809265137,3688800
2024-02-16 00:00:00+00:00,14.90999984741211,15.069999694824219,14.630000114440918,14.65999984741211,4454000
2024-02-20 00:00:00+00:00,14.399999618530273,14.489999771118164,14.074999809265137,14.25,3873500
2024-02-21 00:00:00+00:00,13.899999618530273,14.010000228881836,13.640000343322754,13.779999732971191,3670500
2024-02-22 00:00:00+00:00,13.75,13.760000228881836,13.100000381469727,13.170000076293945,4582400
2024-02-23 00:00:00+00:00,13.09000015258789,13.699999809265137,13.0600004196167,13.399999618530273,5577300
2024-02-26 00:00:00+00:00,13.329999923706055,13.75,13.039999961853027,13.399999618530273,9513700
2024-02-27 00:00:00+00:00,13.770000457763672,14.050000190734863,13.329999923706055,13.640000343322754,13847900
2024-02-28 00:00:00+00:00,13.0,14.739999771118164,12.970000267028809,14.100000381469727,17989000
2024-02-29 00:00:00+00:00,14.09000015258789,14.25,13.149999618530273,13.640000343322754,8625500
2024-03-01 00:00:00+00:00,13.680000305175781,14.25,13.3100004196167,14.140000343322754,9277100
2024-03-04 00:00:00+00:00,14.130000114440918,14.208000183105469,13.100000381469727,13.319999694824219,4995100
2024-03-05 00:00:00+00:00,13.069999694824219,13.404999732971191,12.829999923706055,12.869999885559082,4620700
2024-03-06 00:00:00+00:00,13.130000114440918,13.295000076293945,12.734999656677246,13.154999732971191,3338000
2024-03-07 00:00:00+00:00,13.270000457763672,13.420000076293945,13.0600004196167,13.220000267028809,4781900
2024-03-08 00:00:00+00:00,13.470000267028809,13.510000228881836,12.609999656677246,12.8100004196167,5449800
2024-03-11 00:00:00+00:00,12.829999923706055,13.380000114440918,12.600000381469727,12.649999618530273,4343600
2024-03-12 00:00:00+00:00,12.59000015258789,12.609999656677246,11.975000381469727,12.170000076293945,6408200
2024-03-13 00:00:00+00:00,12.029999732971191,12.345000267028809,11.904999732971191,11.979999542236328,4971900
2024-03-14 00:00:00+00:00,11.970000267028809,12.006999969482422,11.5600004196167,11.90999984741211,4360500
2024-03-15 00:00:00+00:00,11.739999771118164,12.145000457763672,11.704999923706055,11.729999542236328,6909200
2024-03-18 00:00:00+00:00,11.6899995803833,12.020000457763672,11.380000114440918,11.9399995803833,5438500
2024-03-19 00:00:00+00:00,11.800000190734863,12.385000228881836,11.699999809265137,12.34000015258789,5239600
2024-03-20 00:00:00+00:00,12.300000190734863,13.645000457763672,12.166000366210938,13.319999694824219,8478100
2024-03-21 00:00:00+00:00,13.319999694824219,14.5,13.319999694824219,14.029999732971191,9496600
2024-03-22 00:00:00+00:00,13.949999809265137,14.079999923706055,13.59000015258789,13.6899995803833,5830600
2024-03-25 00:00:00+00:00,13.619999885559082,14.050000190734863,13.489999771118164,13.800000190734863,4278600
2024-03-26 00:00:00+00:00,14.0,14.489999771118164,13.8100004196167,14.119999885559082,6835500
2024-03-27 00:00:00+00:00,14.270000457763672,15.244999885559082,14.1899995803833,15.100000381469727,5054300
2024-03-28 00:00:00+00:00,15.020000457763672,15.350000381469727,14.579999923706055,14.90999984741211,4538000
2024-04-01 00:00:00+00:00,15.020000457763672,15.119999885559082,14.600000381469727,14.6899995803833,3304600
2024-04-02 00:00:00+00:00,14.880000114440918,14.880000114440918,14.109999656677246,14.1899995803833,5936200
2024-04-03 00:00:00+00:00,14.069999694824219,14.510000228881836,13.854999542236328,14.399999618530273,6285200
2024-04-04 00:00:00+00:00,14.65999984741211,14.949999809265137,14.130000114440918,14.260000228881836,3883500
2024-04-05 00:00:00+00:00,14.210000038146973,14.25,13.720000267028809,13.800000190734863,5691100
2024-04-08 00:00:00+00:00,14.010000228881836,14.125,13.8149995803833,14.0,3008800
2024-04-09 00:00:00+00:00,14.140000343322754,14.710000038146973,14.020000457763672,14.529999732971191,2756800
2024-04-10 00:00:00+00:00,14.0,14.300000190734863,13.210000038146973,14.279999732971191,5266800
2024-04-11 00:00:00+00:00,14.390000343322754,14.4399995803833,13.760000228881836,14.180000305175781,2843200
2024-04-12 00:00:00+00:00,14.039999961853027,14.265000343322754,12.859999656677246,12.9399995803833,5998100
2024-04-15 00:00:00+00:00,12.75,12.920000076293945,12.081000328063965,12.140000343322754,5399400
2024-04-16 00:00:00+00:00,12.0,12.050000190734863,11.25,11.399999618530273,8311700
2024-04-17 00:00:00+00:00,11.420000076293945,11.664999961853027,11.079999923706055,11.170000076293945,6450100
2024-04-18 00:00:00+00:00,11.199999809265137,11.3149995803833,10.819999694824219,10.970000267028809,6522700
2024-04-19 00:00:00+00:00,10.869999885559082,11.300000190734863,10.829999923706055,11.270000457763672,8209700
2024-04-22 00:00:00+00:00,11.329999923706055,11.84000015258789,11.079999923706055,11.6899995803833,5812000
2024-04-23 00:00:00+00:00,11.670000076293945,12.380000114440918,11.59000015258789,11.9399995803833,5668300
2024-04-24 00:00:00+00:00,11.869999885559082,12.274999618530273,11.600000381469727,12.229999542236328,5425400
2024-04-25 00:00:00+00:00,11.720000267028809,12.125,11.619999885559082,11.9399995803833,3543300
2024-04-26 00:00:00+00:00,11.90999984741211,13.029999732971191,11.90999984741211,12.399999618530273,4200500
2024-04-29 00:00:00+00:00,12.5600004196167,12.890000343322754,12.430000305175781,12.529999732971191,4099900
2024-04-30 00:00:00+00:00,12.220000267028809,12.789999961853027,12.069999694824219,12.34000015258789,3994200
2024-05-01 00:00:00+00:00,12.380000114440918,13.180000305175781,12.28499984741211,12.460000038146973,6324800
2024-05-02 00:00:00+00:00,12.739999771118164,13.100000381469727,12.395000457763672,13.0600004196167,6354000
2024-05-03 00:00:00+00:00,13.569999694824219,13.979999542236328,13.350000381469727,13.460000038146973,4562100
2024-05-06 00:00:00+00:00,13.5600004196167,13.9399995803833,13.45300006866455,13.739999771118164,3932000
2024-05-07 00:00:00+00:00,13.829999923706055,13.899999618530273,13.289999961853027,13.390000343322754,3407500
2024-05-08 00:00:00+00:00,12.859999656677246,12.9399995803833,12.3100004196167,12.510000228881836,7311600
2024-05-09 00:00:00+00:00,12.34000015258789,12.680000305175781,12.210000038146973,12.510000228881836,10414800
2024-05-10 00:00:00+00:00,14.850000381469727,14.850000381469727,12.520000457763672,12.760000228881836,15078300
2024-05-13 00:00:00+00:00,12.979999542236328,13.260000228881836,12.635000228881836,12.65999984741211,5337100
2024-05-14 00:00:00+00:00,13.130000114440918,13.5,12.359999656677246,12.619999885559082,5101900
2024-05-15 00:00:00+00:00,13.170000076293945,13.600000381469727,12.130000114440918,12.239999771118164,8040900
2024-05-16 00:00:00+00:00,12.1899995803833,12.350000381469727,11.164999961853027,11.34000015258789,9652500
2024-05-17 00:00:00+00:00,11.3100004196167,11.329999923706055,10.850000381469727,10.960000038146973,5760900
2024-05-20 00:00:00+00:00,10.920000076293945,11.0,10.595000267028809,10.739999771118164,4161400
2024-05-21 00:00:00+00:00,10.630000114440918,11.125,10.595000267028809,11.109999656677246,4761200
2024-05-22 00:00:00+00:00,11.010000228881836,13.039999961853027,11.0,12.979999542236328,15548800
2024-05-23 00:00:00+00:00,12.9399995803833,12.979999542236328,12.380999565124512,12.789999961853027,4504300
2024-05-24 00:00:00+00:00,12.9399995803833,14.039999961853027,12.829999923706055,13.59000015258789,9222800
2024-05-28 00:00:00+00:00,13.710000038146973,13.890000343322754,13.225000381469727,13.489999771118164,4785300
2024-05-29 00:00:00+00:00,13.149999618530273,14.0600004196167,13.079999923706055,13.8100004196167,3982800
2024-05-30 00:00:00+00:00,14.0,14.300000190734863,13.449999809265137,14.1899995803833,3478300
2024-05-31 00:00:00+00:00,14.430000305175781,14.6899995803833,13.510000228881836,14.180000305175781,5276400
2024-06-03 00:00:00+00:00,14.119999885559082,14.444999694824219,13.739999771118164,13.819999694824219,3371700
2024-06-04 00:00:00+00:00,13.680000305175781,13.914999961853027,13.489999771118164,13.5600004196167,3494200
2024-06-05 00:00:00+00:00,13.579999923706055,14.09000015258789,13.359999656677246,13.899999618530273,3780000
2024-06-06 00:00:00+00:00,13.720000267028809,14.0600004196167,13.5,13.699999809265137,1957100
2024-06-07 00:00:00+00:00,13.430000305175781,13.640000343322754,13.130000114440918,13.4399995803833,2828900
2024-06-10 00:00:00+00:00,13.140000343322754,14.270000457763672,13.140000343322754,13.989999771118164,3992100
2024-06-11 00:00:00+00:00,12.899999618530273,13.475000381469727,12.279999732971191,13.140000343322754,11137300
2024-06-12 00:00:00+00:00,13.930000305175781,14.100000381469727,12.994999885559082,13.130000114440918,5204200
2024-06-13 00:00:00+00:00,13.140000343322754,13.729999542236328,12.649999618530273,12.979999542236328,5391400
2024-06-14 00:00:00+00:00,12.930000305175781,13.010000228881836,12.385000228881836,12.420000076293945,2919100
2024-06-17 00:00:00+00:00,12.380000114440918,12.670000076293945,12.100000381469727,12.399999618530273,3073500
2024-06-18 00:00:00+00:00,12.270000457763672,12.829999923706055,12.220000267028809,12.819999694824219,2952600
2024-06-20 00:00:00+00:00,12.520000457763672,12.614999771118164,12.149999618530273,12.329999923706055,2929900
2024-06-21 00:00:00+00:00,12.25,12.265000343322754,11.109999656677246,11.289999961853027,8121300
2024-06-24 00:00:00+00:00,11.210000038146973,11.454999923706055,10.914999961853027,10.960000038146973,4956700
2024-06-25 00:00:00+00:00,10.920000076293945,10.960000038146973,10.539999961853027,10.710000038146973,6108000
2024-06-26 00:00:00+00:00,10.609999656677246,10.710000038146973,10.25,10.390000343322754,3756700
2024-06-27 00:00:00+00:00,10.4399995803833,10.680000305175781,10.229999542236328,10.600000381469727,3980900
2024-06-28 00:00:00+00:00,10.6899995803833,10.850000381469727,10.050000190734863,10.260000228881836,8604100
2024-07-01 00:00:00+00:00,10.430000305175781,10.520000457763672,9.520000457763672,9.569999694824219,7341600
2024-07-02 00:00:00+00:00,9.569999694824219,10.170000076293945,9.34000015258789,9.630000114440918,6335800
2024-07-03 00:00:00+00:00,9.789999961853027,10.199999809265137,9.600000381469727,10.109999656677246,5882000
2024-07-05 00:00:00+00:00,10.149999618530273,10.298999786376953,9.604999542236328,9.619999885559082,3720400
2024-07-08 00:00:00+00:00,9.720000267028809,9.835000038146973,9.520000457763672,9.699999809265137,3627000
2024-07-09 00:00:00+00:00,9.670000076293945,9.670000076293945,9.369999885559082,9.4399995803833,5464300
2024-07-10 00:00:00+00:00,9.489999771118164,10.0600004196167,9.460000038146973,9.899999618530273,4691500
2024-07-11 00:00:00+00:00,10.430000305175781,10.859999656677246,10.199999809265137,10.819999694824219,6260400
2024-07-12 00:00:00+00:00,11.75,12.0600004196167,11.300000190734863,11.760000228881836,9125200
2024-07-15 00:00:00+00:00,11.390000343322754,11.479999542236328,10.725000381469727,11.130000114440918,6173900
2024-07-16 00:00:00+00:00,11.229999542236328,11.869999885559082,11.050000190734863,11.729999542236328,6982300
2024-07-17 00:00:00+00:00,11.430000305175781,11.720000267028809,10.975000381469727,11.199999809265137,5497500
2024-07-18 00:00:00+00:00,11.210000038146973,11.5,10.680000305175781,10.699999809265137,4768800
2024-07-19 00:00:00+00:00,10.699999809265137,10.704999923706055,10.350000381469727,10.520000457763672,2756200
2024-07-22 00:00:00+00:00,11.149999618530273,11.229999542236328,10.5,10.84000015258789,4797000
2024-07-23 00:00:00+00:00,10.765000343322754,11.125,10.670000076293945,10.949999809265137,2437100
2024-07-24 00:00:00+00:00,10.890000343322754,11.440999984741211,10.760000228881836,11.119999885559082,5877800
2024-07-25 00:00:00+00:00,11.119999885559082,11.600000381469727,10.960000038146973,11.15999984741211,3112500
2024-07-26 00:00:00+00:00,11.460000038146973,11.6850004196167,11.149999618530273,11.220000267028809,3238100
2024-07-29 00:00:00+00:00,11.149999618530273,11.229999542236328,10.470000267028809,10.670000076293945,2871600
2024-07-30 00:00:00+00:00,10.670000076293945,10.819999694824219,10.210000038146973,10.430000305175781,4056000
2024-07-31 00:00:00+00:00,10.5,10.949999809265137,10.354999542236328,10.520000457763672,4676600
2024-08-01 00:00:00+00:00,10.5,10.789999961853027,10.104999542236328,10.289999961853027,4410200
2024-08-02 00:00:00+00:00,9.779999732971191,9.779999732971191,8.890000343322754,9.40999984741211,8089800
2024-08-05 00:00:00+00:00,9.010000228881836,9.260000228881836,8.5,8.869999885559082,5105900
2024-08-06 00:00:00+00:00,8.979999542236328,9.104999542236328,8.710000038146973,8.979999542236328,5256800
2024-08-07 00:00:00+00:00,9.0600004196167,9.34000015258789,8.59000015258789,8.65999984741211,8200600
2024-08-08 00:00:00+00:00,8.609999656677246,9.289999961853027,8.430000305175781,8.989999771118164,9383300
2024-08-09 00:00:00+00:00,7.940000057220459,8.0,6.755000114440918,7.099999904632568,26501100
2024-08-12 00:00:00+00:00,7.110000133514404,7.179999828338623,6.824999809265137,7.03000020980835,7628700
2024-08-13 00:00:00+00:00,7.019999980926514,7.090000152587891,6.800000190734863,7.010000228881836,7958100
2024-08-14 00:00:00+00:00,7.010000228881836,7.039999961853027,6.550000190734863,6.590000152587891,6420200
2024-08-15 00:00:00+00:00,6.670000076293945,7.019999980926514,6.429999828338623,6.5,12258800
2024-08-16 00:00:00+00:00,6.5,6.864999771118164,6.449999809265137,6.550000190734863,6871100
2024-08-19 00:00:00+00:00,6.579999923706055,6.764999866485596,6.519999980926514,6.690000057220459,5779700
2024-08-20 00:00:00+00:00,6.71999979019165,6.854000091552734,6.349999904632568,6.369999885559082,6262200
2024-08-21 00:00:00+00:00,6.349999904632568,6.760000228881836,6.309999942779541,6.739999771118164,4462400
2024-08-22 00:00:00+00:00,6.710000038146973,6.739999771118164,6.489999771118164,6.559999942779541,4122000
2024-08-23 00:00:00+00:00,6.630000114440918,6.960000038146973,6.579999923706055,6.920000076293945,4667900
2024-08-26 00:00:00+00:00,7.059999942779541,7.449999809265137,6.880000114440918,6.889999866485596,6384100
2024-08-27 00:00:00+00:00,6.78000020980835,6.855000019073486,6.550000190734863,6.590000152587891,6038700
2024-08-28 00:00:00+00:00,6.550000190734863,6.590000152587891,6.25,6.519999980926514,3888500
2024-08-29 00:00:00+00:00,6.630000114440918,6.889999866485596,6.449999809265137,6.849999904632568,3945100
2024-08-30 00:00:00+00:00,6.900000095367432,6.900000095367432,6.619999885559082,6.710000038146973,4229000
2024-09-03 00:00:00+00:00,6.659999847412109,6.829999923706055,6.289999961853027,6.360000133514404,5065600
2024-09-04 00:00:00+00:00,6.449999809265137,6.909999847412109,6.331999778747559,6.880000114440918,7722900
2024-09-05 00:00:00+00:00,6.920000076293945,6.940000057220459,6.539999961853027,6.550000190734863,5544700
2024-09-06 00:00:00+00:00,6.539999961853027,6.715000152587891,6.360000133514404,6.380000114440918,4314700
2024-09-09 00:00:00+00:00,6.369999885559082,6.380000114440918,5.994999885559082,6.010000228881836,6333000
2024-09-10 00:00:00+00:00,6.019999980926514,6.039999961853027,5.559999942779541,5.690000057220459,7330600
2024-09-11 00:00:00+00:00,5.880000114440918,6.639999866485596,5.875,6.599999904632568,13524700
2024-09-12 00:00:00+00:00,6.590000152587891,6.880000114440918,6.324999809265137,6.679999828338623,6263800
2024-09-13 00:00:00+00:00,6.820000171661377,6.955999851226807,6.664999961853027,6.820000171661377,4356900
2024-09-16 00:00:00+00:00,6.860000133514404,7.130000114440918,6.699999809265137,6.980000019073486,3561500
2024-09-17 00:00:00+00:00,7.010000228881836,7.465000152587891,6.869999885559082,7.210000038146973,6051100
2024-09-18 00:00:00+00:00,7.170000076293945,7.460000038146973,6.809999942779541,6.829999923706055,5099200
2024-09-19 00:00:00+00:00,7.099999904632568,7.190000057220459,6.579999923706055,6.619999885559082,7107300
2024-09-20 00:00:00+00:00,6.53000020980835,6.550000190734863,6.309999942779541,6.409999847412109,6465500
2024-09-23 00:00:00+00:00,6.480000019073486,6.534999847412109,6.21999979019165,6.369999885559082,3640000
2024-09-24 00:00:00+00:00,6.460000038146973,6.510000228881836,6.28000020980835,6.349999904632568,3585600
2024-09-25 00:00:00+00:00,6.320000171661377,6.349999904632568,6.039999961853027,6.039999961853027,3905000
2024-09-26 00:00:00+00:00,6.230000019073486,6.579999923706055,6.199999809265137,6.449999809265137,3589400
2024-09-27 00:00:00+00:00,6.590000152587891,6.949999809265137,6.570000171661377,6.730000019073486,4657500
2024-09-30 00:00:00+00:00,6.610000133514404,6.809999942779541,6.510000228881836,6.599999904632568,3120300
2024-10-01 00:00:00+00:00,6.599999904632568,6.809999942779541,6.25,6.800000190734863,6030300
2024-10-02 00:00:00+00:00,6.739999771118164,6.739999771118164,6.300000190734863,6.409999847412109,4300900
2024-10-03 00:00:00+00:00,6.380000114440918,6.510000228881836,6.250999927520752,6.320000171661377,2759900
2024-10-04 00:00:00+00:00,6.480000019073486,6.539999961853027,6.269999980926514,6.449999809265137,4321400
2024-10-07 00:00:00+00:00,6.460000038146973,6.75,6.3480000495910645,6.460000038146973,3238500
2024-10-08 00:00:00+00:00,6.400000095367432,6.570000171661377,6.230000019073486,6.440000057220459,4985300
2024-10-09 00:00:00+00:00,6.46999979019165,7.150000095367432,6.440000057220459,6.909999847412109,6237700
2024-10-10 00:00:00+00:00,6.639999866485596,6.71999979019165,6.429999828338623,6.519999980926514,6254600
2024-10-11 00:00:00+00:00,6.480000019073486,7.190000057220459,6.46999979019165,7.159999847412109,6070000
2024-10-14 00:00:00+00:00,7.099999904632568,7.130000114440918,6.670000076293945,6.730000019073486,4694700
2024-10-15 00:00:00+00:00,6.610000133514404,7.065000057220459,6.599999904632568,7.059999942779541,6044100
2024-10-16 00:00:00+00:00,7.150000095367432,7.25,6.769999980926514,6.869999885559082,4290500
2024-10-17 00:00:00+00:00,6.920000076293945,6.920000076293945,6.630000114440918,6.679999828338623,3212400
2024-10-18 00:00:00+00:00,6.760000228881836,6.889999866485596,6.619999885559082,6.809999942779541,3811700
2024-10-21 00:00:00+00:00,6.800000190734863,6.840000152587891,6.519999980926514,6.739999771118164,5521700
2024-10-22 00:00:00+00:00,6.730000019073486,6.755000114440918,6.550000190734863,6.579999923706055,3840700
2024-10-23 00:00:00+00:00,6.5,6.545000076293945,6.150000095367432,6.25,4915900
2024-10-24 00:00:00+00:00,6.260000228881836,6.375,6.010000228881836,6.170000076293945,5381700
2024-10-25 00:00:00+00:00,6.230000019073486,6.599999904632568,6.150000095367432,6.440000057220459,8298000
2024-10-28 00:00:00+00:00,6.550000190734863,6.920000076293945,6.429999828338623,6.670000076293945,6191900
2024-10-29 00:00:00+00:00,6.539999961853027,6.650000095367432,6.429999828338623,6.480000019073486,3384600
2024-10-30 00:00:00+00:00,6.380000114440918,6.630000114440918,6.210000038146973,6.21999979019165,6269200
2024-10-31 00:00:00+00:00,6.349999904632568,6.755000114440918,6.260000228881836,6.53000020980835,9668200
2024-11-01 00:00:00+00:00,6.639999866485596,6.795000076293945,6.511000156402588,6.699999809265137,4973000
2024-11-04 00:00:00+00:00,6.880000114440918,7.729000091552734,6.869999885559082,7.510000228881836,12659500
2024-11-05 00:00:00+00:00,7.309999942779541,7.639999866485596,7.289999961853027,7.610000133514404,6747700
2024-11-06 00:00:00+00:00,6.650000095367432,6.739999771118164,5.909999847412109,5.940000057220459,23804000
2024-11-07 00:00:00+00:00,5.960000038146973,6.369999885559082,5.940000057220459,6.199999809265137,19864800
2024-11-08 00:00:00+00:00,6.210000038146973,6.71999979019165,5.855000019073486,6.039999961853027,19670400
2024-11-11 00:00:00+00:00,6.039999961853027,6.78000020980835,5.760000228881836,6.679999828338623,9483400
2024-11-12 00:00:00+00:00,6.539999961853027,6.619999885559082,6.244999885559082,6.590000152587891,10581000
2024-11-13 00:00:00+00:00,6.59499979019165,7.210000038146973,6.519999980926514,6.710000038146973,7770400
2024-11-14 00:00:00+00:00,6.800000190734863,7.784999847412109,6.730000019073486,7.630000114440918,9949500
2024-11-15 00:00:00+00:00,7.71999979019165,7.75,6.840000152587891,6.849999904632568,7535400
2024-11-18 00:00:00+00:00,6.860000133514404,6.864999771118164,6.369999885559082,6.369999885559082,4992700
2024-11-19 00:00:00+00:00,6.283999919891357,6.300000190734863,5.980000019073486,6.099999904632568,6394500
2024-11-20 00:00:00+00:00,6.144999980926514,6.650000095367432,6.090000152587891,6.369999885559082,5954300
2024-11-21 00:00:00+00:00,6.329999923706055,6.59499979019165,6.21999979019165,6.329999923706055,4407200
2024-11-22 00:00:00+00:00,6.320000171661377,6.639999866485596,6.239999771118164,6.630000114440918,4249800
2024-11-25 00:00:00+00:00,6.900000095367432,7.244999885559082,6.699999809265137,7.019999980926514,4113500
2024-11-26 00:00:00+00:00,6.940000057220459,6.974999904632568,6.53000020980835,6.659999847412109,4594200
2024-11-27 00:00:00+00:00,6.75,7.03000020980835,6.695000171661377,7.0,4948600
2024-11-29 00:00:00+00:00,6.980000019073486,7.019999980926514,6.710000038146973,6.710000038146973,3011800
2024-12-02 00:00:00+00:00,6.769999980926514,6.880000114440918,6.5,6.679999828338623,5555900
2024-12-03 00:00:00+00:00,6.579999923706055,6.849999904632568,6.309999942779541,6.340000152587891,5089600
2024-12-04 00:00:00+00:00,6.320000171661377,6.440000057220459,6.119999885559082,6.190000057220459,6586900
2024-12-05 00:00:00+00:00,6.210000038146973,6.380000114440918,5.960000038146973,5.96999979019165,5510800
2024-12-06 00:00:00+00:00,6.019999980926514,6.054999828338623,5.610000133514404,5.619999885559082,7305800
2024-12-09 00:00:00+00:00,5.690000057220459,6.190000057220459,5.494999885559082,6.099999904632568,8639900
2024-12-10 00:00:00+00:00,6.059999942779541,6.059999942779541,5.710000038146973,5.860000133514404,8471200
2024-12-11 00:00:00+00:00,5.900000095367432,6.050000190734863,5.639999866485596,5.699999809265137,5800900
2024-12-12 00:00:00+00:00,5.690000057220459,5.71999979019165,5.46999979019165,5.510000228881836,5942100
2024-12-13 00:00:00+00:00,5.449999809265137,5.650000095367432,5.389999866485596,5.53000020980835,4932300
2024-12-16 00:00:00+00:00,5.46999979019165,5.46999979019165,5.150000095367432,5.159999847412109,5793000
2024-12-17 00:00:00+00:00,5.210000038146973,5.53000020980835,5.195000171661377,5.46999979019165,9283000
2024-12-18 00:00:00+00:00,5.46999979019165,5.940000057220459,5.309999942779541,5.380000114440918,6041300
2024-12-19 00:00:00+00:00,5.579999923706055,5.605000019073486,5.329999923706055,5.340000152587891,7150600
2024-12-20 00:00:00+00:00,5.300000190734863,5.804999828338623,5.255000114440918,5.630000114440918,7284900
2024-12-23 00:00:00+00:00,5.699999809265137,6.125,5.639999866485596,6.099999904632568,5224700
2024-12-24 00:00:00+00:00,6.019999980926514,6.070000171661377,5.860000133514404,5.900000095367432,2260400
2024-12-26 00:00:00+00:00,5.840000152587891,6.0,5.800000190734863,5.909999847412109,3163000
2024-12-27 00:00:00+00:00,5.914999961853027,6.079999923706055,5.815000057220459,6.03000020980835,3275700
2024-12-30 00:00:00+00:00,6.010000228881836,6.164999961853027,5.815000057220459,6.159999847412109,3398700
2024-12-31 00:00:00+00:00,6.25,6.329999923706055,6.025000095367432,6.039999961853027,3966300
2025-01-02 00:00:00+00:00,6.150000095367432,6.769999980926514,6.139999866485596,6.739999771118164,7381300
2025-01-03 00:00:00+00:00,6.829999923706055,6.940000057220459,6.710000038146973,6.730000019073486,5353900
2025-01-06 00:00:00+00:00,6.940000057220459,7.159999847412109,6.610000133514404,6.639999866485596,7169400
2025-01-07 00:00:00+00:00,6.78000020980835,7.139999866485596,6.699999809265137,6.929999828338623,6281000
2025-01-08 00:00:00+00:00,6.769999980926514,6.78000020980835,6.34499979019165,6.53000020980835,5898600
2025-01-10 00:00:00+00:00,6.329999923706055,6.610000133514404,6.260000228881836,6.429999828338623,5057300
2025-01-13 00:00:00+00:00,6.360000133514404,6.65500020980835,6.052000045776367,6.610000133514404,5062400
2025-01-14 00:00:00+00:00,6.71999979019165,6.949999809265137,6.650000095367432,6.75,4609000
2025-01-15 00:00:00+00:00,7.0,7.179999828338623,6.659999847412109,6.690000057220459,3261100
2025-01-16 00:00:00+00:00,6.650000095367432,7.264999866485596,6.590000152587891,7.159999847412109,8213100
2025-01-17 00:00:00+00:00,7.21999979019165,7.300000190734863,7.0,7.150000095367432,6043200
2025-01-21 00:00:00+00:00,7.090000152587891,7.170000076293945,6.364999771118164,6.820000171661377,6972200
2025-01-22 00:00:00+00:00,6.909999847412109,6.909999847412109,6.25,6.385000228881836,5983100
2025-01-23 00:00:00+00:00,6.360000133514404,6.985000133514404,6.260000228881836,6.96999979019165,4754200
