"('date', '')","('open', 'CRC')","('high', 'CRC')","('low', 'CRC')","('close', 'CRC')","('volume', 'CRC')"
2020-12-11 00:00:00+00:00,19.533269336307058,19.904383213770416,17.88588544582126,18.10312271118164,709100
2020-12-14 00:00:00+00:00,18.447082992921747,18.492341839763746,16.564358125506534,16.781597137451172,260000
2020-12-15 00:00:00+00:00,16.781596114572505,18.193639247454367,16.781596114572505,18.184587478637695,220900
2020-12-16 00:00:00+00:00,18.03070834610242,19.551370766181243,17.83157463926281,18.917760848999023,96900
2020-12-17 00:00:00+00:00,19.053535006994416,19.35223644768467,18.845349520608405,19.008277893066406,138800
2020-12-18 00:00:00+00:00,19.05353781395379,19.2798268698271,18.64621854925091,18.990177154541016,153100
2020-12-21 00:00:00+00:00,18.492338280797323,19.008276950361136,18.103120905105843,18.673368453979492,127000
2020-12-22 00:00:00+00:00,18.148375957859326,18.51948975619535,16.935466856705705,17.71390151977539,208300
2020-12-23 00:00:00+00:00,17.876833049735996,19.352236739266846,17.750111747669663,19.297927856445312,59800
2020-12-24 00:00:00+00:00,19.107845903345815,19.46085623135817,18.736732038910194,19.297927856445312,47300
2020-12-28 00:00:00+00:00,19.55137337198328,20.28454937707875,18.963022214154858,19.922487258911133,112000
2020-12-29 00:00:00+00:00,19.913437730108324,20.112571485887926,18.754837095198724,18.82724952697754,118800
2020-12-30 00:00:00+00:00,18.763885102588,20.995094975351524,18.736731525145917,20.56514549255371,74700
2020-12-31 00:00:00+00:00,20.682817216212683,21.47030205586569,20.366012236138655,21.352632522583008,53500
2021-01-04 00:00:00+00:00,21.470303008431255,23.262513476826513,21.01772493865991,21.298324584960938,141600
2021-01-05 00:00:00+00:00,21.48841022437015,22.284948730345604,21.27117292086283,21.723751068115234,101800
2021-01-06 00:00:00+00:00,21.61512587441773,24.38490465096996,21.2983226357304,22.610797882080078,133700
2021-01-07 00:00:00+00:00,22.59269764435899,22.8959258653683,22.18537839525711,22.493131637573242,120100
2021-01-08 00:00:00+00:00,22.800883047872343,22.990965003557402,21.93193227866675,22.17632484436035,81200
2021-01-11 00:00:00+00:00,22.031502709246354,22.832566177531533,21.723749453867356,22.547441482543945,65900
2021-01-12 00:00:00+00:00,22.692266766063526,23.253464397109855,22.36188494410142,23.05432891845703,121800
2021-01-13 00:00:00+00:00,23.28061540234865,23.43449201588784,22.402614564182887,22.900449752807617,69600
2021-01-14 00:00:00+00:00,22.90950033843409,23.66983159825462,22.800882573573013,23.126737594604492,120100
2021-01-15 00:00:00+00:00,22.665109380983864,23.19914988713433,22.556489890265386,22.592695236206055,105300
2021-01-19 00:00:00+00:00,22.74657167463113,23.054324881893475,22.23968475003065,22.339252471923828,104800
2021-01-20 00:00:00+00:00,22.257793092114817,22.800887206107237,22.18538065867907,22.465978622436523,178600
2021-01-21 00:00:00+00:00,22.55649159374016,22.62890401753835,22.23968659220495,22.375459671020508,127900
2021-01-22 00:00:00+00:00,22.1853777059684,22.882348364056188,22.1853777059684,22.375459671020508,142200
2021-01-25 00:00:00+00:00,22.26684080125964,22.529335177174474,21.72374678631218,22.17632484436035,137700
2021-01-26 00:00:00+00:00,22.248740673748372,22.411669075842838,21.533668130215325,21.66944122314453,171900
2021-01-27 00:00:00+00:00,21.379789465748782,21.940985323568896,20.320756679241633,20.709972381591797,194900
2021-01-28 00:00:00+00:00,21.062981464423235,21.506507716834207,20.22118607102048,20.97246551513672,186800
2021-01-29 00:00:00+00:00,21.081084922200617,22.017921282014274,20.7461764290041,20.900053024291992,151800
2021-02-01 00:00:00+00:00,21.108240383862952,21.71469505164573,20.13972361436992,20.438425064086914,221700
2021-02-02 00:00:00+00:00,20.881952708862546,21.126345290786034,20.21213734564321,20.24834442138672,146100
2021-02-03 00:00:00+00:00,20.320753861946287,21.3861225663075,20.31170209433983,21.044878005981445,138900
2021-02-04 00:00:00+00:00,21.244016942950918,21.66038972309264,21.244016942950918,21.497461318969727,87700
2021-02-05 00:00:00+00:00,21.678493943969443,21.741854608352998,21.370740665721918,21.723751068115234,133900
2021-02-08 00:00:00+00:00,21.778054639660418,22.438819885253906,21.642281573958375,22.438819885253906,204900
2021-02-09 00:00:00+00:00,22.402618844574896,22.981918334960938,22.185381535680133,22.981918334960938,241600
2021-02-10 00:00:00+00:00,22.99096988267783,23.506908702113037,22.818989700716546,23.22631072998047,304700
2021-02-11 00:00:00+00:00,23.108637995047946,23.579317898545813,22.6651116721384,22.8099365234375,138900
2021-02-12 00:00:00+00:00,22.809935331102203,23.330399073737205,22.637955181756222,23.036224365234375,297200
2021-02-16 00:00:00+00:00,23.751297256608034,25.190495678543,23.371131603145056,23.932329177856445,528300
2021-02-17 00:00:00+00:00,23.9413796899904,25.434886919333195,23.88706908059738,24.086204528808594,416900
2021-02-18 00:00:00+00:00,24.14956709057608,24.466372097972975,23.316823338264893,23.73319435119629,592900
2021-02-19 00:00:00+00:00,23.62457165401247,23.923273061271733,23.25345783670393,23.534055709838867,482100
2021-02-22 00:00:00+00:00,23.479750327807956,24.445551400587178,23.081481150048653,23.63362693786621,1032000
2021-02-23 00:00:00+00:00,24.05905339578142,24.05905339578142,23.11769178023772,23.52501106262207,463500
2021-02-24 00:00:00+00:00,23.59741730544271,24.846533587278994,21.696589306853653,23.86896514892578,1831700
2021-02-25 00:00:00+00:00,24.34870186538718,24.57499091938975,23.54311338560153,23.642681121826172,370900
2021-02-26 00:00:00+00:00,23.55216339046169,23.986637927249166,22.65605901091939,23.787504196166992,370500
2021-03-01 00:00:00+00:00,24.203873125104597,24.891791946060412,23.6698309052369,23.75129508972168,384900
2021-03-02 00:00:00+00:00,23.751299087946553,24.135991518648957,23.63362953857605,23.85991859436035,330000
2021-03-03 00:00:00+00:00,24.122408864987822,24.31249253700573,23.661685448469868,23.678882598876953,566900
2021-03-04 00:00:00+00:00,23.914228830074208,24.231033871289576,23.353031180511394,23.77845573425293,594600
2021-03-05 00:00:00+00:00,24.04094791079403,24.891795212367796,23.3258754188101,23.98663902282715,637200
2021-03-08 00:00:00+00:00,24.004738187558786,24.004738187558786,23.090530395507812,23.090530395507812,485800
2021-03-09 00:00:00+00:00,23.117690023607285,23.64720556840552,22.628904850148825,22.637956619262695,201000
2021-03-10 00:00:00+00:00,22.7013152376788,23.144841525732318,22.176324761365624,22.601747512817383,498900
2021-03-11 00:00:00+00:00,22.83709152261017,24.004743900995333,22.746575553313498,23.796558380126953,248500
2021-03-12 00:00:00+00:00,23.08148585878633,23.579321137710107,22.855196781739405,23.22631072998047,285800
2021-03-15 00:00:00+00:00,23.46164956101599,23.46164956101599,21.769006650531367,22.15822410583496,325500
2021-03-16 00:00:00+00:00,21.886674170996503,22.29399336890112,21.723745801255376,21.76900291442871,305200
2021-03-17 00:00:00+00:00,21.787107837184386,22.08580929190823,21.180653159236186,21.651334762573242,246900
2021-03-18 00:00:00+00:00,21.497458807937782,21.56081946292944,20.75523103269546,20.845746994018555,354600
2021-03-19 00:00:00+00:00,20.845745100505702,21.98624196610416,20.827641564595833,21.841415405273438,210600
2021-03-22 00:00:00+00:00,21.841417950652758,22.665111666062128,21.316427433222167,21.99529457092285,290300
2021-03-23 00:00:00+00:00,21.73279988854024,21.76900523765316,20.755231292213928,20.782384872436523,282700
2021-03-24 00:00:00+00:00,21.00867681598485,21.488410274717925,20.818594822388814,21.262121200561523,365000
2021-03-25 00:00:00+00:00,21.153501262199658,21.54271697998047,20.049209587605297,21.54271697998047,346600
2021-03-26 00:00:00+00:00,21.8323628647954,22.364593983908605,21.587970337330436,22.04054832458496,130700
2021-03-29 00:00:00+00:00,21.850470155218993,22.158223401893775,21.27117073863043,21.82331657409668,227600
2021-03-30 00:00:00+00:00,21.91383183146851,22.29399752288369,21.497460788058252,21.95003890991211,212300
2021-03-31 00:00:00+00:00,21.950037255133413,22.149170992215264,21.44315028027609,21.778057098388672,156400
2021-04-01 00:00:00+00:00,21.986241741444108,22.185375455073224,21.452199522697462,21.624177932739258,140300
2021-04-05 00:00:00+00:00,21.796163502617674,22.16727744524875,21.008676766761102,21.723751068115234,120600
2021-04-06 00:00:00+00:00,21.868572291350393,22.08580955864149,21.497458410588727,21.832366943359375,110500
2021-04-07 00:00:00+00:00,21.886676665056545,22.185378134803912,21.805212470902866,21.8504695892334,272400
2021-04-08 00:00:00+00:00,21.732802062050627,22.049607099102392,21.370739902469424,21.88667869567871,136800
2021-04-09 00:00:00+00:00,21.877626479473435,22.15822443161724,21.72374984898518,21.95003890991211,169700
2021-04-12 00:00:00+00:00,22.0858123903972,22.149173052341585,21.723750231823193,21.922883987426758,107200
2021-04-13 00:00:00+00:00,21.968140257120712,22.891399947926022,21.497458643010354,22.61985206604004,881100
2021-04-14 00:00:00+00:00,22.628901242124076,22.855190254545317,22.34830335012722,22.35735511779785,729500
2021-04-15 00:00:00+00:00,22.493131383083117,22.493131383083117,22.01339798691258,22.31209945678711,127100
2021-04-16 00:00:00+00:00,22.32115030574532,22.32115030574532,21.714695622032604,21.868572235107422,85000
2021-04-19 00:00:00+00:00,21.895726945887933,22.131067743398454,21.253065205292227,21.678489685058594,86200
2021-04-20 00:00:00+00:00,21.37978613350284,21.741848199286302,20.682815577839605,20.791433334350586,160200
2021-04-21 00:00:00+00:00,20.655659368855112,21.524610015042942,20.5741951918235,21.23495864868164,166400
2021-04-22 00:00:00+00:00,21.271169994005817,21.7056445412379,21.10824160718169,21.63323211669922,160100
2021-04-23 00:00:00+00:00,21.61513082702346,21.950039404377097,19.723355823391266,20.320758819580078,533100
2021-04-26 00:00:00+00:00,20.320753781257824,21.090135033822115,19.895329337684295,20.19403076171875,252500
2021-04-27 00:00:00+00:00,20.239289599571325,20.592299902580734,20.017525610214047,20.19403076171875,140500
2021-04-28 00:00:00+00:00,20.194032093850193,21.379787827085895,20.194032093850193,21.352632522583008,308600
2021-04-29 00:00:00+00:00,21.53366693720865,21.759955988369995,21.035829988784627,21.54271697998047,162100
2021-04-30 00:00:00+00:00,21.36168398199334,21.778054952996655,21.316425141809358,21.452199935913086,139500
2021-05-03 00:00:00+00:00,21.787108924954463,22.167274588715276,21.406943261193653,21.741851806640625,138300
2021-05-04 00:00:00+00:00,21.732800037688175,22.131069239353884,21.15350063631871,21.741851806640625,179200
2021-05-05 00:00:00+00:00,21.814267042855437,22.15460531237204,21.542719118634825,21.723751068115234,208800
2021-05-06 00:00:00+00:00,21.778059962379906,21.778059962379906,21.1535033622146,21.723751068115234,112200
2021-05-07 00:00:00+00:00,21.497459546306565,22.59269770923368,21.497459546306565,22.56554412841797,202000
2021-05-10 00:00:00+00:00,22.82803865575587,23.73319485231722,21.63323275252663,21.787109375,214500
2021-05-11 00:00:00+00:00,21.361686954303412,22.330203825175246,21.2123353505875,22.22158432006836,251100
2021-05-12 00:00:00+00:00,22.26683926832901,22.691357333248543,21.642281107813883,22.149168014526367,358500
2021-05-13 00:00:00+00:00,22.619848782595284,23.74224204270097,22.619848782595284,23.40733528137207,628200
2021-05-14 00:00:00+00:00,23.162944177074145,23.389233196602852,21.361683788799436,21.841415405273438,1076100
2021-05-17 00:00:00+00:00,21.877624545511946,22.873296670863656,21.75995500386917,22.800884246826172,544000
2021-05-18 00:00:00+00:00,23.470698678166034,26.50297205262962,23.081481266846307,25.977981567382812,1771500
2021-05-19 00:00:00+00:00,25.552557013538873,26.466764907647324,25.525403434695445,25.905569076538086,782300
2021-05-20 00:00:00+00:00,25.83315626258105,26.955549634174545,25.42583532164264,26.430559158325195,731300
2021-05-21 00:00:00+00:00,26.647800891302683,27.154687915655995,26.502976027201736,26.693058013916016,605600
2021-05-24 00:00:00+00:00,27.109424029986666,27.661568039208564,26.285732173482792,27.136577606201172,726100
2021-05-25 00:00:00+00:00,27.06416447053877,27.370108335789382,26.09564781188965,26.09564781188965,786200
2021-05-26 00:00:00+00:00,26.113756131682006,27.25425312536723,25.787899354500972,26.964603424072266,699200
2021-05-27 00:00:00+00:00,27.227100647021075,27.625369890901236,26.79262604994194,26.946502685546875,1161400
2021-05-28 00:00:00+00:00,27.453383062445575,27.878805786516278,26.06849367761397,26.258577346801758,360200
2021-06-01 00:00:00+00:00,26.439608033863866,27.743033260921706,26.439608033863866,27.154682159423828,1081300
2021-06-02 00:00:00+00:00,27.317616619691375,27.77924652650617,26.810729589765717,26.946502685546875,973600
2021-06-03 00:00:00+00:00,26.783574493936367,26.991760024226714,26.493924760236997,26.702110290527344,1046400
2021-06-04 00:00:00+00:00,26.774518530045075,28.180225558522586,26.774518530045075,27.797344207763672,1289800
2021-06-07 00:00:00+00:00,28.503368992251037,30.856775495638686,28.240874587754856,29.58050537109375,1853100
2021-06-08 00:00:00+00:00,29.200334019526238,29.85204751093595,28.78396304574624,29.716276168823242,630500
2021-06-09 00:00:00+00:00,30.00592661460657,30.00592661460657,29.50808798868762,29.66196632385254,1397200
2021-06-10 00:00:00+00:00,29.725330100626977,30.078340470373558,29.173184259578456,29.435680389404297,1123200
2021-06-11 00:00:00+00:00,29.43568275000619,30.594281687811034,28.965001068298672,30.123600006103516,1375900
2021-06-14 00:00:00+00:00,30.214111238013704,30.775307046761284,29.842997379389207,29.89730453491211,1558400
2021-06-15 00:00:00+00:00,29.824893678129047,30.087389771358016,29.517140471249398,29.643861770629883,1203500
2021-06-16 00:00:00+00:00,29.951615161658157,30.060232925666885,29.36326232189267,29.508087158203125,2026100
2021-06-17 00:00:00+00:00,29.372319288853927,29.671019038414755,27.14563414605435,28.575780868530273,2082500
2021-06-18 00:00:00+00:00,27.93312079689441,29.81584389148578,27.93312079689441,29.499040603637695,2533500
2021-06-21 00:00:00+00:00,29.508086976781396,30.25031468992118,29.32705852217867,29.643861770629883,2700300
2021-06-22 00:00:00+00:00,29.408525793660488,29.675545209244593,28.87448178314707,29.41757583618164,2178100
2021-06-23 00:00:00+00:00,29.462829863130715,30.060232740850452,28.756809222070057,29.643861770629883,1068200
2021-06-24 00:00:00+00:00,29.71627169801415,30.23221031679179,29.16412601229522,29.81583595275879,865000
2021-06-25 00:00:00+00:00,29.797735192781037,30.78435541493962,29.598603211861146,30.07833480834961,12212600
2021-06-28 00:00:00+00:00,29.861100333920817,29.89730395259879,27.065977251094107,27.154682159423828,628800
2021-06-29 00:00:00+00:00,27.1637399613589,27.36830512714038,26.39435678397797,26.52107810974121,538400
2021-06-30 00:00:00+00:00,26.62969272013336,27.290456263477317,26.277587049979694,27.281404495239258,595700
2021-07-01 00:00:00+00:00,27.815446782369513,28.04173580935224,27.380972264910255,27.74303436279297,419800
2021-07-02 00:00:00+00:00,27.62536625699825,27.704114745779485,26.973652720658837,27.236148834228516,321600
2021-07-06 00:00:00+00:00,27.227097868405153,27.299510293861747,25.534455049490727,25.760744094848633,419800
2021-07-07 00:00:00+00:00,25.588768061426382,26.05039796439116,24.93705444479443,25.769798278808594,358300
2021-07-08 00:00:00+00:00,25.40772895721982,26.321936735672036,25.000409788063617,26.023235321044922,280000
2021-07-09 00:00:00+00:00,26.27668584085777,26.946501240377334,26.01418970683671,26.530128479003906,199700
2021-07-12 00:00:00+00:00,26.231427790892084,26.93745028957322,25.914622757133294,26.792625427246094,323100
2021-07-13 00:00:00+00:00,26.548228422363472,26.86050665626455,25.95987730091518,26.249526977539062,225000
2021-07-14 00:00:00+00:00,26.493921836968557,27.018912352984763,25.552558579864517,25.65212631225586,262400
2021-07-15 00:00:00+00:00,25.480145954756715,25.61591903557741,24.792227055290358,25.081876754760742,299200
2021-07-16 00:00:00+00:00,25.281008010635166,25.48919348167655,23.534056609183324,23.905170440673828,496400
2021-07-19 00:00:00+00:00,23.21725777171209,23.56121811803442,22.583649424271236,22.88235092163086,529200
2021-07-20 00:00:00+00:00,22.818989095286643,23.805609583150265,22.52028759056775,22.963815689086914,268300
2021-07-21 00:00:00+00:00,23.32587572389114,24.339649702624786,23.32587572389114,24.240083694458008,202200
2021-07-22 00:00:00+00:00,24.2310322525658,24.2310322525658,23.343979577580082,23.570268630981445,311100
2021-07-23 00:00:00+00:00,23.534055734703756,23.950426661314992,23.009065329679824,23.92327308654785,259900
2021-07-26 00:00:00+00:00,24.104307712231616,25.05472271338273,23.685221005248316,24.928001403808594,162600
2021-07-27 00:00:00+00:00,24.529733150320073,24.955155939070384,24.104308635121335,24.520681381225586,262600
2021-07-28 00:00:00+00:00,24.801276471495566,25.706432559699408,24.59309098555626,25.42583465576172,255000
2021-07-29 00:00:00+00:00,25.860312842345067,26.0775501272419,25.425838272551402,25.670230865478516,410300
2021-07-30 00:00:00+00:00,25.57066434763114,25.842210535079662,25.13618975713409,25.44394302368164,293200
2021-08-02 00:00:00+00:00,25.434886149199155,26.24952627449736,25.00041164589987,25.244802474975586,376200
2021-08-03 00:00:00+00:00,25.253856782558728,25.462042287186208,23.923277834978453,25.290063858032227,370900
2021-08-04 00:00:00+00:00,24.710760625910353,25.027565603462687,23.887068720143223,24.22197723388672,302700
2021-08-05 00:00:00+00:00,24.321544652619234,25.688328815458796,24.321544652619234,24.819379806518555,266900
2021-08-06 00:00:00+00:00,26.937447505081863,28.13225335899927,26.52107477409492,27.38097381591797,1110200
2021-08-09 00:00:00+00:00,26.937448629872357,27.51403234010041,26.484870531372717,27.082273483276367,428900
2021-08-10 00:00:00+00:00,27.109429622589516,27.71588436224668,26.883140566395774,26.991758346557617,248800
2021-08-11 00:00:00+00:00,26.792622525579944,27.371921912149773,26.25858025616775,27.236148834228516,218600
2021-08-12 00:00:00+00:00,27.30855876071849,27.471487129906745,26.919341373535037,27.154682159423828,300300
2021-08-13 00:00:00+00:00,26.973656268833956,27.29046130995571,26.819779633229025,26.946502685546875,311700
2021-08-16 00:00:00+00:00,26.566331301058955,27.17278594389424,26.186165678289846,26.59348487854004,268300
2021-08-17 00:00:00+00:00,26.19521963607788,27.208993563910653,26.19521963607788,26.738313674926758,352700
2021-08-18 00:00:00+00:00,26.674952372687436,27.18184108355375,25.987033459181802,26.014188766479492,246400
2021-08-19 00:00:00+00:00,25.434890807436616,25.78790119021285,24.719816545819757,25.50730323791504,719800
2021-08-20 00:00:00+00:00,25.344371396150507,26.421507663892424,25.217650091633207,25.869361877441406,585700
2021-08-23 00:00:00+00:00,26.475815105438233,27.39002294531262,26.475815105438233,27.154682159423828,555500
2021-08-24 00:00:00+00:00,27.598211478112304,27.87428438681411,27.435283090914623,27.706830978393555,1163500
2021-08-25 00:00:00+00:00,27.82450026254451,27.82450026254451,27.43528283595562,27.525798797607422,640400
2021-08-26 00:00:00+00:00,27.34476856038385,28.65272074768165,27.199943703390403,28.231822967529297,960600
2021-08-27 00:00:00+00:00,28.675346792310698,30.784358803069086,28.675346792310698,30.31368064880371,915800
2021-08-30 00:00:00+00:00,30.52187019491084,30.721002224158966,29.987827863346247,30.286527633666992,870000
2021-08-31 00:00:00+00:00,30.295571072861186,31.264087673405424,30.042125056202906,30.983488082885742,1224500
2021-09-01 00:00:00+00:00,30.838675532270624,32.63088463071528,30.693850659251783,32.03348159790039,944300
2021-09-02 00:00:00+00:00,32.35028597987883,33.680863322929746,32.06968629859337,33.33690643310547,1698000
2021-09-03 00:00:00+00:00,33.427420435396506,33.91620563684969,32.94768873002415,33.26449203491211,1645800
2021-09-07 00:00:00+00:00,33.590345677553294,34.785151533499366,33.282592444785564,34.694637298583984,2408400
2021-09-08 00:00:00+00:00,35.536425657528206,36.2424497374872,34.1424879390836,34.27825927734375,1468000
2021-09-09 00:00:00+00:00,34.56791997876336,35.617901213187274,34.28732371837004,35.30109786987305,1583600
2021-09-10 00:00:00+00:00,35.554531911358815,36.106677706692295,34.721789923764916,35.59979248046875,1332700
2021-09-13 00:00:00+00:00,36.16099343247583,38.342419890304136,36.142889892850626,38.33336639404297,1185100
2021-09-14 00:00:00+00:00,38.57775041704213,39.18420677442486,37.36484115517303,37.46440887451172,1017400
2021-09-15 00:00:00+00:00,38.15233656793478,40.351866488386364,38.11612948995193,38.197593688964844,2216500
2021-09-16 00:00:00+00:00,37.971304834949194,38.794996872551465,37.717858740604406,38.17043685913086,1725200
2021-09-17 00:00:00+00:00,38.69542953579925,40.17083518432628,37.88531428087756,38.92171859741211,6727400
2021-09-20 00:00:00+00:00,37.46441093558111,38.30620639625065,36.94847222780255,37.11140060424805,1400400
2021-09-21 00:00:00+00:00,37.563984809067975,37.90794515485376,36.52305372838074,37.65449905395508,1130800
2021-09-22 00:00:00+00:00,38.70447723658067,38.921716241856345,37.75406392590541,38.06181716918945,1436800
2021-09-23 00:00:00+00:00,38.1613801915968,38.90360790090504,37.99845182097826,38.57775115966797,636200
2021-09-24 00:00:00+00:00,38.31526075930959,38.953394037435594,37.23812275140983,37.373897552490234,1177000
2021-09-27 00:00:00+00:00,38.16138143743436,38.67732014360452,36.44158344826945,36.57735824584961,1169000
2021-09-28 00:00:00+00:00,36.957523801623324,37.491562565341404,36.667870684078075,37.00278091430664,1234000
2021-09-29 00:00:00+00:00,36.867008800466735,37.42820463486326,36.55925557781768,37.057090759277344,764400
2021-09-30 00:00:00+00:00,36.89416161802187,38.161381556398716,36.65882254809868,37.11140060424805,1251200
2021-10-01 00:00:00+00:00,37.24718272545134,38.713534948865,36.8760687845597,37.96225357055664,2105900
2021-10-04 00:00:00+00:00,38.025608585501104,38.604911425640516,37.01183465782638,37.0751953125,1131200
2021-10-05 00:00:00+00:00,37.30148284205546,37.76311439645121,36.622615752682414,37.40105056762695,1924100
2021-10-06 00:00:00+00:00,36.49589878328258,36.9484768966198,34.80325760621248,35.527381896972656,892200
2021-10-07 00:00:00+00:00,35.6721989707537,37.13855077116855,35.26487806705617,36.93941879272461,715400
2021-10-08 00:00:00+00:00,36.966581884742254,37.41010997247553,36.4325395519518,36.51400375366211,383700
2021-10-11 00:00:00+00:00,36.95752617683346,37.47346489095399,36.495894620264615,36.55020523071289,323700
2021-10-12 00:00:00+00:00,36.35106689080563,37.09329457681784,36.034263653933216,37.02993392944336,285800
2021-10-13 00:00:00+00:00,36.64977887239811,38.758791184888075,36.64977887239811,38.40578079223633,1211200
2021-10-14 00:00:00+00:00,39.11180090914881,39.401450634215585,38.41483017917653,38.82215118408203,576700
2021-10-15 00:00:00+00:00,39.57342456171398,39.57342456171398,38.369565328899945,38.4600830078125,587400
2021-10-18 00:00:00+00:00,38.758786445718314,39.12085029041694,38.14327998146869,38.53249740600586,1180500
2021-10-19 00:00:00+00:00,38.36052915632993,38.767850226458386,37.80385645167144,38.541561126708984,531500
2021-10-20 00:00:00+00:00,38.26095355078412,41.112193550959255,38.24285001217037,40.31565856933594,1399300
2021-10-21 00:00:00+00:00,40.1617698375928,40.632451361209874,37.93508695705113,39.772552490234375,1231400
2021-10-22 00:00:00+00:00,40.15272003429464,40.641505094734256,39.10273923014438,39.45574951171875,745900
2021-10-25 00:00:00+00:00,40.15273340776576,40.736559626704725,39.22947358150628,40.34281539916992,1038000
2021-10-26 00:00:00+00:00,40.31565430157434,41.053355294283634,40.13462238749759,40.2703971862793,708700
2021-10-27 00:00:00+00:00,39.81782525704188,40.34734083858967,38.89547011977155,38.966976165771484,350400
2021-10-28 00:00:00+00:00,38.84930301769474,40.52384408404864,38.84930301769474,40.31565856933594,475300
2021-10-29 00:00:00+00:00,40.36091474504867,42.225537743872685,40.36091474504867,41.75485610961914,1149500
2021-11-01 00:00:00+00:00,42.08071444650565,42.70346168109636,41.338483164864535,41.646236419677734,462900
2021-11-02 00:00:00+00:00,41.28417160562716,41.714119385842174,40.822540046109125,41.238914489746094,324200
2021-11-03 00:00:00+00:00,40.56005133947582,41.41994698357672,40.351865823848456,40.99452590942383,471400
2021-11-04 00:00:00+00:00,41.8453753880948,42.162182165237766,40.33376602255495,40.6777229309082,448900
2021-11-05 00:00:00+00:00,41.32038129451739,42.07165913379938,40.958317438761874,41.465206146240234,544400
2021-11-08 00:00:00+00:00,41.854422896466744,42.32510106717666,41.003573885259854,41.56476974487305,439200
2021-11-09 00:00:00+00:00,41.29322298166811,41.6009762136569,40.170831278812535,41.15745162963867,513200
2021-11-10 00:00:00+00:00,41.00357539442,41.555721231913296,38.81309903579067,40.098419189453125,640700
2021-11-11 00:00:00+00:00,41.284175503716185,42.40656727628889,40.18893731265666,41.06693649291992,1375900
2021-11-12 00:00:00+00:00,40.70487452063143,40.73202810110519,39.12085120558845,39.329036712646484,556900
2021-11-15 00:00:00+00:00,39.2385215339784,40.57815580469394,38.29716167071203,40.161781311035156,406300
2021-11-16 00:00:00+00:00,40.18893143603932,40.26134212711854,39.27472185927701,39.890228271484375,703400
