"('date', '')","('open', 'AROC')","('high', 'AROC')","('low', 'AROC')","('close', 'AROC')","('volume', 'AROC')"
2024-02-01 00:00:00+00:00,15.525634088289161,15.695107642729972,15.34674513684571,15.619786262512207,1388100
2024-02-02 00:00:00+00:00,15.544463220562298,15.572709408550649,15.299668312072754,15.299668312072754,867900
2024-02-05 00:00:00+00:00,15.218820362097429,15.218820362097429,14.885908303831595,15.057120323181152,671700
2024-02-06 00:00:00+00:00,15.10467768953722,15.180771710573698,14.981024678574876,15.000048637390137,724100
2024-02-07 00:00:00+00:00,15.038095301454495,15.142724351191092,14.97151235424733,15.076142311096191,910600
2024-02-08 00:00:00+00:00,15.038095814804606,15.409054851808634,15.038095814804606,15.380518913269043,825500
2024-02-09 00:00:00+00:00,15.409055170730317,15.551731237932064,15.37100725189005,15.513683319091797,928100
2024-02-12 00:00:00+00:00,15.542217495078658,15.846593554373193,15.542217495078658,15.703917503356934,1293900
2024-02-13 00:00:00+00:00,15.475637821096788,15.608801913808291,15.266377887721918,15.390031814575195,1272300
2024-02-14 00:00:00+00:00,15.589777598089723,15.694407562390886,15.390031463578037,15.46612548828125,991300
2024-02-15 00:00:00+00:00,15.542218007990076,16.322182139228158,15.542218007990076,16.217552185058594,1895300
2024-02-16 00:00:00+00:00,16.15097082056801,16.636070881652504,16.027318717573714,16.502906799316406,1223500
2024-02-20 00:00:00+00:00,16.33169354195408,16.807281587073042,16.322181563344774,16.778745651245117,2486700
2024-02-21 00:00:00+00:00,16.97849568767322,18.47184204501523,16.97849568767322,17.577735900878906,3113500
2024-02-22 00:00:00+00:00,17.59675771820837,18.2720918733227,17.549199639254333,18.062833786010742,2076700
2024-02-23 00:00:00+00:00,17.863088294911808,18.034298473600217,17.282870277645785,17.492128372192383,1356600
2024-02-26 00:00:00+00:00,17.45408239756865,17.482616520445447,17.045076370239258,17.045076370239258,1596900
2024-02-27 00:00:00+00:00,17.102148699575668,17.206778668606386,16.826308527892053,16.968984603881836,1246000
2024-02-28 00:00:00+00:00,17.121170293816686,17.368476304656532,16.988006216527726,17.073612213134766,1017300
2024-02-29 00:00:00+00:00,17.19726672509609,17.425548810012994,17.19726672509609,17.37799072265625,1288000
2024-03-01 00:00:00+00:00,17.520664496819816,17.691876491567243,17.273358483765143,17.463594436645508,1302900
2024-03-04 00:00:00+00:00,17.539688454952753,17.720410614542146,17.406522562246696,17.463594436645508,1270300
2024-03-05 00:00:00+00:00,17.37799072265625,17.596760827256855,17.206778705412386,17.37799072265625,1360600
2024-03-06 00:00:00+00:00,17.46359686294834,17.701390929974433,17.311408805189618,17.339942932128906,1437200
2024-03-07 00:00:00+00:00,17.339943615340925,17.53969158291,17.035567487830747,17.197267532348633,1119200
2024-03-08 00:00:00+00:00,17.292382097776272,17.311406055530625,16.911912013811474,17.10214614868164,1014000
2024-03-11 00:00:00+00:00,17.04507764177876,17.225801628453056,16.8928895943345,17.178241729736328,753700
2024-03-12 00:00:00+00:00,17.244824178414714,17.644318265887335,17.244824178414714,17.511154174804688,1183100
2024-03-13 00:00:00+00:00,17.720413808365535,18.19600196205916,17.587249705883266,18.01527976989746,2309200
2024-03-14 00:00:00+00:00,18.08185906819725,18.167465067966678,17.47310690470314,17.777482986450195,1501100
2024-03-15 00:00:00+00:00,17.701386882751834,17.92015693898259,17.606268914844094,17.806015014648438,2058100
2024-03-18 00:00:00+00:00,17.834551882818932,17.967715956325495,17.55870994287027,17.60626983642578,1148900
2024-03-19 00:00:00+00:00,17.454081757140948,18.06283387916948,17.29238174794906,18.034297943115234,1168400
2024-03-20 00:00:00+00:00,17.901136319385817,18.443306479030547,17.844066253692866,18.348190307617188,1093900
2024-03-21 00:00:00+00:00,18.443306215353143,18.82377815246582,18.405260110176666,18.82377815246582,1496400
2024-03-22 00:00:00+00:00,18.88085014923671,19.15669033622033,18.35770208929045,18.405261993408203,1383000
2024-03-25 00:00:00+00:00,18.424283791974318,18.528911940299956,18.13892984344395,18.452817916870117,1420800
2024-03-26 00:00:00+00:00,18.538423474515223,18.757193559840733,18.348189327624397,18.55744743347168,1428700
2024-03-27 00:00:00+00:00,18.566958222258293,18.633540260111435,18.291116277753048,18.3957462310791,1041900
2024-03-28 00:00:00+00:00,18.690614633453293,19.052062656981228,18.595496637039368,18.709638595581055,2063900
2024-04-01 00:00:00+00:00,18.776218128251806,18.89987205125786,18.481354011754096,18.833288192749023,976400
2024-04-02 00:00:00+00:00,18.98547669525812,19.622764842440215,18.833288643473562,19.575206756591797,2182500
2024-04-03 00:00:00+00:00,19.537159826485627,19.93665208489701,19.432529864963826,19.76544189453125,1640100
2024-04-04 00:00:00+00:00,19.85104660920694,20.35516879644071,19.803486714225315,20.04128074645996,2382500
2024-04-05 00:00:00+00:00,20.288588655923462,20.288588655923462,19.85104846650252,20.05079460144043,1585000
2024-04-08 00:00:00+00:00,20.107859684654635,20.24102555584502,19.746413609650354,19.870065689086914,1918400
2024-04-09 00:00:00+00:00,19.851045178103984,19.955673311071717,19.365945169610235,19.508621215820312,1141000
2024-04-10 00:00:00+00:00,19.204246064683563,19.774952090431892,19.05205803304727,19.727392196655273,1427000
2024-04-11 00:00:00+00:00,19.72739310727888,19.822511084998354,19.261317012100427,19.537158966064453,1130800
2024-04-12 00:00:00+00:00,19.679834778045816,19.81299885664375,18.975964654532525,19.147174835205078,828500
2024-04-15 00:00:00+00:00,19.280341749228256,19.499111836862074,18.89035965762898,18.92840576171875,882300
2024-04-16 00:00:00+00:00,18.861824005942562,18.861824005942562,18.091371790597453,18.44330596923828,1623000
2024-04-17 00:00:00+00:00,18.528909505323316,18.71914544601037,18.129415481260008,18.138927459716797,1064500
2024-04-18 00:00:00+00:00,18.234049885182568,18.471843962029382,17.95820788521235,18.01527976989746,1051000
2024-04-19 00:00:00+00:00,17.977229692141467,18.605005834637943,17.8916236895988,18.49086570739746,1271900
2024-04-22 00:00:00+00:00,18.528913432243055,18.681101491356877,18.291119363099615,18.547937393188477,1086400
2024-04-23 00:00:00+00:00,18.443303679499248,19.01400969247464,18.319651586896374,18.975963592529297,1000900
2024-04-24 00:00:00+00:00,18.975964028071637,19.13766403855565,18.738170001726,18.871334075927734,959500
2024-04-25 00:00:00+00:00,18.662077061363256,19.16619926516502,18.595493206200707,19.06157112121582,1042700
2024-04-26 00:00:00+00:00,19.19473641615642,19.432530471234223,19.023524406224453,19.213760375976562,1044000
2024-04-29 00:00:00+00:00,19.07108081683133,19.451552722924575,19.061570651981054,19.147174835205078,1016500
2024-04-30 00:00:00+00:00,19.137664941308145,19.156687085502522,18.215022914461017,18.253070831298828,1754000
2024-05-01 00:00:00+00:00,19.3944836987872,19.556183738373736,18.05332529395617,18.547937393188477,1905200
2024-05-02 00:00:00+00:00,18.880849064395747,19.21376111719247,18.823778996958367,19.052061080932617,2092900
2024-05-03 00:00:00+00:00,19.213760250636398,19.27083031549987,18.85231227331021,19.223270416259766,1559700
2024-05-06 00:00:00+00:00,19.391096887765215,19.515768667831527,19.151345434423693,19.208887100219727,1079300
2024-05-07 00:00:00+00:00,19.477407506019095,19.81305990564518,19.32396672261719,19.34314727783203,1831100
2024-05-08 00:00:00+00:00,19.24724456018973,19.410275606200376,19.22806400673948,19.333555221557617,1154300
2024-05-09 00:00:00+00:00,19.333554424446465,19.7267466081743,19.30478359545729,19.52535629272461,1439700
2024-05-10 00:00:00+00:00,19.669209269064744,19.745929660255563,19.18970636683252,19.352737426757812,1264500
2024-05-13 00:00:00+00:00,19.47740436314954,19.515765467389286,18.92118115578007,19.02667236328125,1156400
2024-05-14 00:00:00+00:00,18.978725924510876,19.24724638159199,18.796514307806962,19.208887100219727,2147500
2024-05-15 00:00:00+00:00,19.208887486919593,19.26642732471555,18.959545750925827,19.180116653442383,1692200
2024-05-16 00:00:00+00:00,19.180115409100985,19.582897905858438,19.13216585224157,19.534948348999023,1632200
2024-05-17 00:00:00+00:00,19.640436469752895,19.784286960186513,19.36232576546899,19.755517959594727,1257400
2024-05-20 00:00:00+00:00,19.841831973934216,20.541905820440856,19.83224169572965,20.44600486755371,3377900
2024-05-21 00:00:00+00:00,20.446003314782352,20.724115874117963,20.119941197223966,20.158302307128906,1691700
2024-05-22 00:00:00+00:00,20.091170794854264,20.091170794854264,18.566351536327158,18.92118263244629,2866300
2024-05-23 00:00:00+00:00,19.04585724120081,19.1801174782176,18.691024263024026,18.729385375976562,1318400
2024-05-24 00:00:00+00:00,18.777335153701152,19.007496346584567,18.681434199376756,18.978727340698242,1125200
2024-05-28 00:00:00+00:00,19.093804423442116,19.22806464372514,18.844462707803416,18.892414093017578,1322700
2024-05-29 00:00:00+00:00,18.825281861219032,19.13216523434651,18.71020219680973,18.777332305908203,1771000
2024-05-30 00:00:00+00:00,18.786921104509407,18.988311415957966,18.75815027609184,18.882822036743164,1499900
2024-05-31 00:00:00+00:00,18.93077539195747,19.496588993749086,18.834874440454765,19.4102783203125,2023900
2024-06-03 00:00:00+00:00,19.707566769818644,19.755518153205276,18.508809622526556,18.67184066772461,1288700
2024-06-04 00:00:00+00:00,18.527990683967413,18.527990683967413,17.904637316113188,17.97176742553711,1665700
2024-06-05 00:00:00+00:00,17.981357783252484,18.412911101713863,17.875866565593412,18.364959716796875,1266000
2024-06-06 00:00:00+00:00,18.27864721107106,18.33618886717268,17.97176569516158,18.096437454223633,1001100
2024-06-07 00:00:00+00:00,18.09643877222335,18.269058265626064,17.933407726377798,18.134798049926758,819400
2024-06-10 00:00:00+00:00,18.125207613079034,18.575941468930147,17.952586292043136,18.547170639038086,1172600
2024-06-11 00:00:00+00:00,18.35537024074471,18.623892520521824,18.26905957328629,18.441680908203125,934900
2024-06-12 00:00:00+00:00,18.700612390540265,18.844462889251215,18.470451226771075,18.48004150390625,994500
2024-06-13 00:00:00+00:00,18.39372960173636,18.432088878538785,17.827916092924458,18.029306411743164,962400
2024-06-14 00:00:00+00:00,17.933409561635926,18.0005396763555,17.684067828992912,17.741607666015625,1327000
2024-06-17 00:00:00+00:00,17.77996699486796,18.05807770357044,17.703244780982303,18.000537872314453,1224100
2024-06-18 00:00:00+00:00,18.029310051060886,18.39373331461497,17.99095076651542,18.307422637939453,1135600
2024-06-20 00:00:00+00:00,18.336191014998597,18.422499850944646,18.09643957396605,18.211519241333008,872400
2024-06-21 00:00:00+00:00,18.22110799255571,18.28823809775771,18.02930612412869,18.18274688720703,2392400
2024-06-24 00:00:00+00:00,18.182750039525423,18.87323542224464,18.1731615906841,18.758153915405273,1099700
2024-06-25 00:00:00+00:00,18.76774151844671,18.873232732250635,18.633481303902244,18.815692901611328,1039800
2024-06-26 00:00:00+00:00,18.681433740920944,19.02667643635284,18.6238939014018,19.007495880126953,1218700
2024-06-27 00:00:00+00:00,19.055446444156384,19.323966903037583,18.97872605173912,19.199296951293945,825200
2024-06-28 00:00:00+00:00,19.362327112519036,19.55412717005478,19.15134467132386,19.391096115112305,8000800
2024-07-01 00:00:00+00:00,19.496585289973815,19.688387156542543,19.160932938057627,19.400684356689453,1196000
2024-07-02 00:00:00+00:00,19.439046946048872,19.697978936941475,19.400685838142575,19.563716888427734,801900
2024-07-03 00:00:00+00:00,19.53495035814895,20.100762138084924,19.53495035814895,20.052812576293945,864900
2024-07-05 00:00:00+00:00,19.985681643724515,19.99527192152362,19.189706877983213,19.314376831054688,658200
2024-07-08 00:00:00+00:00,19.31437841481638,19.573310449149094,19.218479287278587,19.467819213867188,874600
2024-07-09 00:00:00+00:00,19.27601666777654,19.33355650278218,19.007494389152928,19.112985610961914,1482600
2024-07-10 00:00:00+00:00,19.199295343694597,19.70756721496582,19.093804127019457,19.70756721496582,908600
2024-07-11 00:00:00+00:00,19.851419984559566,20.628214138812915,19.755519042626954,20.609033584594727,1369500
2024-07-12 00:00:00+00:00,20.81042696953086,21.011817313191592,20.676164911265268,20.79124641418457,1272800
2024-07-15 00:00:00+00:00,21.05017967987945,21.961234163286612,20.93509817009361,21.625581741333008,1591600
2024-07-16 00:00:00+00:00,21.606401325614712,22.229754729584474,21.59681104811876,22.143444061279297,1290200
2024-07-17 00:00:00+00:00,22.143442488667162,22.479094860554124,21.798199839965342,21.855741500854492,1072300
2024-07-18 00:00:00+00:00,21.855742387143316,22.306474440770018,21.711890058245245,22.057132720947266,912900
2024-07-19 00:00:00+00:00,21.961233397008,22.316066363071386,21.759843048357943,21.942052841186523,835600
2024-07-22 00:00:00+00:00,21.970822957499383,22.459916140025644,21.711890949839873,22.392786026000977,992500
2024-07-23 00:00:00+00:00,21.395418127477292,21.510499624227936,20.762474468244587,21.13648796081543,8386600
2024-07-24 00:00:00+00:00,21.26115904521805,21.337879437444773,20.628215352057982,20.79124641418457,5321600
2024-07-25 00:00:00+00:00,20.752883997220742,20.97345671150245,20.474773278838708,20.484363555908203,2119200
2024-07-26 00:00:00+00:00,20.628215174457885,21.14607736024008,20.484364668916076,20.935096740722656,2037000
2024-07-29 00:00:00+00:00,20.99263354876879,21.24197524267918,20.59944137006806,20.7432918548584,2097700
2024-07-30 00:00:00+00:00,20.6473944364261,21.030996370230838,20.609033328466477,20.62821388244629,2163300
2024-07-31 00:00:00+00:00,20.139123834129673,20.30215490976278,18.940366463050523,19.880191802978516,3558500
2024-08-01 00:00:00+00:00,19.391098111980916,19.60208057490278,18.230701882544853,18.729385375976562,3261200
2024-08-02 00:00:00+00:00,18.221109999285254,18.53758183663282,17.703245994993758,17.914228439331055,3000400
2024-08-05 00:00:00+00:00,16.936038571882005,17.329230717421844,16.562026977138743,17.099069595336914,2668600
2024-08-06 00:00:00+00:00,17.18134972974305,18.43002335686215,17.036155594233378,18.129953384399414,2326100
2024-08-07 00:00:00+00:00,18.342906424132476,18.497780414148114,17.858924743772715,17.868602752685547,2023400
2024-08-08 00:00:00+00:00,18.07187430388321,18.507458513377635,17.946039891275607,18.39130210876465,1897500
2024-08-09 00:00:00+00:00,18.3913044441524,18.54617843914051,18.139633740735814,18.333227157592773,1302700
2024-08-12 00:00:00+00:00,18.226751449681178,18.478422164916992,18.19771188191575,18.478422164916992,1449200
2024-08-13 00:00:00+00:00,18.48810227203715,18.517139993953375,17.955721266566616,18.178354263305664,1054300
2024-08-14 00:00:00+00:00,18.294508287241623,18.468741998416714,18.226751143172134,18.25579071044922,1178800
2024-08-15 00:00:00+00:00,18.642972407199117,18.904322927666453,18.400981594820486,18.720409393310547,1249200
2024-08-16 00:00:00+00:00,18.623614679618797,19.13663592106581,18.439701125704797,18.981761932373047,1162300
2024-08-19 00:00:00+00:00,19.001120407668,19.11727682604688,18.82688854946514,18.89464569091797,973000
2024-08-20 00:00:00+00:00,19.06887944361897,19.06887944361897,18.565538039776172,18.613935470581055,780600
2024-08-21 00:00:00+00:00,18.662334503110024,18.846246214753823,18.536498230676248,18.65265464782715,665700
2024-08-22 00:00:00+00:00,18.681690397070497,18.846244227036635,18.594573554956458,18.66233253479004,771600
2024-08-23 00:00:00+00:00,18.87528577032602,19.533501159254314,18.807528629626393,19.465744018554688,999200
2024-08-26 00:00:00+00:00,19.9690855170818,20.278835377447546,19.727094650268555,19.727094650268555,1058900
2024-08-27 00:00:00+00:00,19.552860077756737,19.698054208552033,19.436703665374374,19.57221794128418,611000
2024-08-28 00:00:00+00:00,19.427024889504917,19.562539172941456,19.07855747924679,19.155996322631836,1159900
2024-08-29 00:00:00+00:00,19.388305845197284,19.620616819021595,19.165672879819247,19.35926628112793,901800
2024-08-30 00:00:00+00:00,19.252788180188855,19.63997495172324,19.19471090295604,19.58189582824707,1469700
2024-09-03 00:00:00+00:00,19.204393013073908,19.368946856435425,18.362264086166466,18.439701080322266,1222900
2024-09-04 00:00:00+00:00,18.44938333908369,18.652656629128725,18.246111895282464,18.371946334838867,768000
2024-09-05 00:00:00+00:00,18.64297400455888,19.04951867803812,18.604254585063938,18.75912857055664,1302700
2024-09-06 00:00:00+00:00,18.90432408669973,19.243109767806228,18.391302868355833,18.555856704711914,1287600
2024-09-09 00:00:00+00:00,18.672013860704013,18.80752813856501,17.887962219881906,17.90732192993164,1923200
2024-09-10 00:00:00+00:00,17.98475973412338,18.178353150855212,17.79116631739155,18.062196731567383,1618300
2024-09-11 00:00:00+00:00,17.936362614606328,18.420344318598737,17.83956590455911,18.284828186035156,1613900
2024-09-12 00:00:00+00:00,18.362263423960883,18.79784765428084,18.362263423960883,18.536497116088867,1357000
2024-09-13 00:00:00+00:00,18.7397708286572,18.88496496021835,18.6139345607256,18.74945068359375,930800
2024-09-16 00:00:00+00:00,18.96240097852528,19.136634665937947,18.730090010722876,18.884963989257812,1058800
2024-09-17 00:00:00+00:00,19.030159702708264,19.51414138761182,19.02047984746096,19.47542381286621,887400
2024-09-18 00:00:00+00:00,19.475421889017383,20.20139434465867,19.456062180435193,19.746450424194336,1155400
2024-09-19 00:00:00+00:00,20.27883381744151,20.414348101634097,19.959405971670655,20.211074829101562,1271200
2024-09-20 00:00:00+00:00,20.27883369481762,20.472425264458742,20.017483137246288,20.23043441772461,6649900
2024-09-23 00:00:00+00:00,20.230434370310878,20.675698487304814,20.230434370310878,20.511144638061523,927700
2024-09-24 00:00:00+00:00,20.70473550922883,20.811212068750613,20.259473253489684,20.336910247802734,1047000
2024-09-25 00:00:00+00:00,20.462745347260913,20.462745347260913,20.114279784461495,20.240114212036133,860000
2024-09-26 00:00:00+00:00,20.007802615202593,20.133637038964554,19.397986514097795,19.514141082763672,1107600
2024-09-27 00:00:00+00:00,20.00780294566768,20.123959362495672,19.678695251939256,19.736772537231445,1612000
2024-09-30 00:00:00+00:00,19.630298860327947,19.83357029272529,19.252791870349913,19.59157943725586,1909700
2024-10-01 00:00:00+00:00,19.51414136280993,20.01748275756836,19.417344656703523,20.01748275756836,1350800
2024-10-02 00:00:00+00:00,20.42402944689141,20.520826162479704,20.027164574598803,20.27883529663086,903200
2024-10-03 00:00:00+00:00,20.24011446727174,20.49178517183832,20.0174833292395,20.47242546081543,1002100
2024-10-04 00:00:00+00:00,20.878971341950084,21.111282348632812,20.64666033526736,21.111282348632812,1029200
2024-10-07 00:00:00+00:00,21.062882562600638,21.169359121115292,20.70473531338817,20.908008575439453,1145300
2024-10-08 00:00:00+00:00,20.762813347978742,20.762813347978742,20.394986263191825,20.520822525024414,934500
2024-10-09 00:00:00+00:00,20.327228948627514,20.61761719511053,20.20139453414979,20.540180206298828,821000
2024-10-10 00:00:00+00:00,20.443387496533752,20.598261490381127,20.298191511838652,20.511144638061523,621100
2024-10-11 00:00:00+00:00,20.443388053112173,20.791853625634047,20.443388053112173,20.695056915283203,756100
2024-10-14 00:00:00+00:00,20.491784017409397,20.74345470779781,20.40466716895789,20.636978149414062,1231900
2024-10-15 00:00:00+00:00,20.017482415480956,20.530501810463573,19.891646145820015,20.336910247802734,966500
2024-10-16 00:00:00+00:00,20.714416015365163,21.14032042059516,20.5692218772451,20.78217315673828,1432800
2024-10-17 00:00:00+00:00,20.646657549400576,20.90800808899586,20.424026428816525,20.433706283569336,797900
2024-10-18 00:00:00+00:00,20.41434765314678,20.41434765314678,19.99812310799236,20.007802963256836,739800
2024-10-21 00:00:00+00:00,20.23043395300891,20.298191093139025,19.736772415462003,19.756132125854492,779500
2024-10-22 00:00:00+00:00,19.852930934907967,19.930367938438454,19.669017359181638,19.727094650268555,731100
2024-10-23 00:00:00+00:00,19.581897554232587,19.74645139276578,19.543179981412518,19.610937118530273,851300
2024-10-24 00:00:00+00:00,19.707734861763996,19.717414717041603,19.20439346479017,19.465744018554688,1244700
2024-10-25 00:00:00+00:00,19.833567509034665,19.978761632689224,19.533499407316118,19.7174129486084,1182300
2024-10-28 00:00:00+00:00,19.330227253274487,19.86260819851973,19.204392831303682,19.823888778686523,1376100
2024-10-29 00:00:00+00:00,19.86260942552701,19.86260942552701,19.47542443449448,19.649656295776367,963000
2024-10-30 00:00:00+00:00,19.6206177037236,19.843248832896663,19.436704148811963,19.50446128845215,1204500
2024-10-31 00:00:00+00:00,19.50446220718097,19.639978339088216,19.29151092310341,19.37862777709961,736700
2024-11-01 00:00:00+00:00,19.485101249475633,19.62061737271336,19.097916282175458,19.281829833984375,777800
2024-11-04 00:00:00+00:00,19.31086948429056,19.60125774948927,19.291509774279028,19.543180465698242,617800
2024-11-05 00:00:00+00:00,19.620617004195445,19.901325407874424,19.591577439852024,19.881967544555664,1103100
2024-11-06 00:00:00+00:00,20.960757438920595,22.532570822682672,20.531195036365297,22.298263549804688,2749500
2024-11-07 00:00:00+00:00,22.454469212840504,22.454469212840504,21.761310404865018,22.03466796875,1057100
2024-11-08 00:00:00+00:00,21.97609120870145,22.210398485757494,21.780834213433724,22.08348274230957,1251600
2024-11-11 00:00:00+00:00,22.415416835724002,23.16715385282796,22.298264127305224,23.05000114440918,1547800
2024-11-12 00:00:00+00:00,23.440512536365326,24.123908279534884,22.747351895342135,23.645530700683594,1953100
2024-11-13 00:00:00+00:00,23.801735833705788,23.86031404887778,23.04023765755682,23.098814010620117,1545200
2024-11-14 00:00:00+00:00,23.098815602385194,23.1866810690894,22.366604621256055,22.708303451538086,1219600
2024-11-15 00:00:00+00:00,22.825455342989656,22.96213598744108,22.40565595977878,22.66925048828125,1049800
2024-11-18 00:00:00+00:00,23.010949729685716,23.538142520609366,22.776642443311466,23.391698837280273,1194500
2024-11-19 00:00:00+00:00,22.94260956061964,23.967704136569797,22.94260956061964,23.957942962646484,1257900
2024-11-20 00:00:00+00:00,23.96770256817098,24.075094095387144,23.508851077344058,23.7431583404541,1124800
2024-11-21 00:00:00+00:00,23.967703277920823,25.236869984986164,23.840787538268618,25.129478454589844,1404100
2024-11-22 00:00:00+00:00,25.227107457904882,25.73477415096603,25.08066564393574,25.246633529663086,1504400
2024-11-25 00:00:00+00:00,25.451651620845627,25.627382541927666,24.778017044067383,24.778017044067383,1458200
2024-11-26 00:00:00+00:00,24.885408659124028,24.904934730888943,24.40703107353577,24.641338348388672,1169600
2024-11-27 00:00:00+00:00,24.582761333560335,24.85611888247698,24.26058860654525,24.328927993774414,1189300
2024-11-29 00:00:00+00:00,24.797542230054894,25.031849495759122,24.514421648953025,25.012325286865234,927200
2024-12-02 00:00:00+00:00,24.973272802131003,25.207580064619634,24.52418434788828,24.787778854370117,1054800
2024-12-03 00:00:00+00:00,25.01232648291701,25.412601647065863,24.738967062136137,25.30521011352539,3278900
2024-12-04 00:00:00+00:00,25.236871582655898,25.56880736843232,24.895172760579136,25.207582473754883,1006100
2024-12-05 00:00:00+00:00,25.139240857752394,25.65667056324193,24.992799050420217,25.588329315185547,734900
2024-12-06 00:00:00+00:00,25.588331385045905,25.617620493725003,24.758493789001154,24.846359252929688,1268700
2024-12-09 00:00:00+00:00,24.934223522680984,25.139241687289434,24.446082907393812,24.719440460205078,1730400
2024-12-10 00:00:00+00:00,24.738966781802013,25.40283832324085,24.641338285335944,25.080665588378906,2509500
2024-12-11 00:00:00+00:00,25.22710627181539,26.40840562601582,25.22710627181539,26.02765655517578,2124500
2024-12-12 00:00:00+00:00,25.851926158909897,26.056946182615054,25.23686981201172,25.23686981201172,1350300
2024-12-13 00:00:00+00:00,25.266156978363345,25.5590424595894,25.01232550158619,25.37354850769043,678900
2024-12-16 00:00:00+00:00,25.256396675256326,25.66643487341636,25.256396675256326,25.578569412231445,1112500
2024-12-17 00:00:00+00:00,25.285684622133473,25.344260977178287,24.6120500217375,24.9830379486084,988300
2024-12-18 00:00:00+00:00,25.109952656170773,25.188055080369256,23.118339908055116,23.206205368041992,1703700
2024-12-19 00:00:00+00:00,23.76268580530258,23.98723004619258,23.381936713175307,23.460039138793945,1452600
2024-12-20 00:00:00+00:00,23.215967752084527,24.270351380218493,22.981660486066826,23.967702865600586,3893200
2024-12-23 00:00:00+00:00,23.743161109395036,24.02628358248878,23.567430176041512,23.94818115234375,1222400
2024-12-24 00:00:00+00:00,24.04580504087801,24.26058809577187,23.752921426888253,24.211772918701172,508100
2024-12-26 00:00:00+00:00,24.16296096436532,24.328928851534194,23.86031429791926,24.231300354003906,622700
2024-12-27 00:00:00+00:00,24.104384778909544,24.328929021320157,23.64553139594757,23.957942962646484,1016100
2024-12-30 00:00:00+00:00,23.957943694502017,24.504660694235696,23.69434729991106,24.299640655517578,638400
2024-12-31 00:00:00+00:00,24.42655826570231,24.826833444699496,24.260590372305277,24.299640655517578,1007500
2025-01-02 00:00:00+00:00,24.592525939204187,25.041614433728395,24.35821865569911,24.709678649902344,772500
2025-01-03 00:00:00+00:00,24.934223749013302,25.49070375755456,24.758492827977392,25.383312225341797,1352300
2025-01-06 00:00:00+00:00,25.578569301117785,25.890979000814276,25.08066564393574,25.246633529663086,1470800
2025-01-07 00:00:00+00:00,25.246632109966566,25.451650265572823,24.63157391893062,24.75849151611328,1088600
2025-01-08 00:00:00+00:00,24.592525397681978,24.778017495887692,24.33869204728031,24.729204177856445,901100
2025-01-10 00:00:00+00:00,25.432125680639462,25.72501117132675,25.11971598025998,25.412601470947266,1399000
2025-01-13 00:00:00+00:00,25.39307654598874,26.330305689455813,25.383313509647362,26.310781478881836,1723400
2025-01-14 00:00:00+00:00,26.261965847753153,27.97045807397271,26.261965847753153,27.902118682861328,2287800
2025-01-15 00:00:00+00:00,28.175476756164727,28.614802190255404,27.950930659158033,28.185239791870117,1700000
2025-01-16 00:00:00+00:00,28.068086072399367,29.08341947109139,28.04856000039943,28.85887336730957,1332700
2025-01-17 00:00:00+00:00,29.034604344611715,29.288437694752616,28.75148374852564,29.02484130859375,1140800
