"('date', '')","('open', 'BRY')","('high', 'BRY')","('low', 'BRY')","('close', 'BRY')","('volume', 'BRY')"
2018-08-23 00:00:00+00:00,7.964745634942546,8.132851600646973,7.7386724189253195,8.132851600646973,1272500
2018-08-24 00:00:00+00:00,8.26038041488534,9.425528942925379,8.25458352402219,8.961788177490234,1283500
2018-08-27 00:00:00+00:00,8.950192599047456,9.251624229556747,8.857444575143623,9.118298530578613,595900
2018-08-28 00:00:00+00:00,9.129894201194867,9.303796505626739,9.095113408615326,9.26901626586914,570600
2018-08-29 00:00:00+00:00,9.240034757797787,9.33858027016413,9.095115764682362,9.274815559387207,447500
2018-08-30 00:00:00+00:00,9.280610552752048,9.535668238024602,9.176268722156733,9.43712329864502,401300
2018-08-31 00:00:00+00:00,9.564651615020459,9.564651615020459,9.419732651156512,9.500886917114258,516600
2018-09-04 00:00:00+00:00,9.500886778690889,9.55305769337332,9.112504469790274,9.187862396240234,667000
2018-09-05 00:00:00+00:00,9.205251658640403,9.448714983090005,9.205251658640403,9.425528526306152,659500
2018-09-06 00:00:00+00:00,9.437125122771638,9.564653437236224,8.909619529438366,9.095115661621094,749600
2018-09-07 00:00:00+00:00,9.100912256030174,9.332782966490152,8.961790161447425,9.12989616394043,449800
2018-09-10 00:00:00+00:00,9.199455922041501,9.454513059700096,9.077723968135311,9.234236717224121,394800
2018-09-11 00:00:00+00:00,9.216847334439546,9.500888415738885,9.106709147771944,9.355969429016113,456000
2018-09-12 00:00:00+00:00,9.350170411348834,9.69797612154762,9.042942936949071,9.100910186767578,655600
2018-09-13 00:00:00+00:00,9.100907576851112,9.409906852418894,9.100907576851112,9.334115028381348,420400
2018-09-14 00:00:00+00:00,9.32828725057272,9.485702364810573,9.141721683484224,9.188363075256348,381800
2018-09-17 00:00:00+00:00,9.18836438266529,9.386590603906974,9.18836438266529,9.287477493286133,532300
2018-09-18 00:00:00+00:00,9.380760494808861,9.70725029079444,9.363269553016915,9.526515007019043,730700
2018-09-19 00:00:00+00:00,9.52651400257958,9.753890661807757,9.474042294754838,9.538174629211426,705600
2018-09-20 00:00:00+00:00,9.549833641298237,9.608135659370964,9.380759012107685,9.544004440307617,552400
2018-09-21 00:00:00+00:00,9.544004253679077,9.608135471488367,9.159211942740171,9.328287124633789,2803700
2018-09-24 00:00:00+00:00,9.404077996465043,9.835512209973462,9.38658817160549,9.823851585388184,1206600
2018-09-25 00:00:00+00:00,9.905474662780762,9.946285740639773,9.765550490684808,9.905474662780762,813200
2018-09-26 00:00:00+00:00,9.882154190098394,9.882154190098394,9.602304743327824,9.759719848632812,368500
2018-09-27 00:00:00+00:00,9.818022104831421,10.004587665927374,9.730569637070001,9.963776588439941,297200
2018-09-28 00:00:00+00:00,9.957947306421053,10.2844370721346,9.911305911319117,10.272777557373047,284000
2018-10-01 00:00:00+00:00,10.465173035370835,10.48266286282755,9.98709736454758,10.220305442810059,477000
2018-10-02 00:00:00+00:00,10.301925509169571,10.50015166819296,10.226133677551596,10.453510284423828,254100
2018-10-03 00:00:00+00:00,10.494322848887897,10.505983474493314,10.167833116065443,10.366059303283691,225300
2018-10-04 00:00:00+00:00,10.371890219304865,10.488493146085158,10.10953168801678,10.336908340454102,172200
2018-10-05 00:00:00+00:00,10.38354800912758,10.65756712119167,10.0220775505156,10.634245872497559,311500
2018-10-08 00:00:00+00:00,10.774172378209572,10.814983460305893,10.196984691378907,10.214475631713867,493100
2018-10-09 00:00:00+00:00,10.261116808508413,10.535134862469754,9.911305793396586,10.48266315460205,323200
2018-10-10 00:00:00+00:00,10.529303894113378,10.552625145945331,9.63145682693459,9.637287139892578,555000
2018-10-11 00:00:00+00:00,9.619794591130793,9.748058118685947,9.334115976109105,9.450718879699707,621400
2018-10-12 00:00:00+00:00,9.608136968343688,9.736401647981634,9.106741657445381,9.287477493286133,406900
2018-10-15 00:00:00+00:00,9.351607709994948,9.514852011354499,9.153380977747661,9.485701560974121,199800
2018-10-16 00:00:00+00:00,9.526513352296666,9.847172778654166,9.182532674267392,9.800531387329102,494300
2018-10-17 00:00:00+00:00,9.765550705403983,9.765550705403983,9.444891276302593,9.70724868774414,272600
2018-10-18 00:00:00+00:00,9.689758972598316,9.841342663436029,9.433230759147907,9.497363090515137,471700
2018-10-19 00:00:00+00:00,9.4973646012835,9.81219377112819,9.456552403545938,9.514854431152344,259600
2018-10-22 00:00:00+00:00,9.479872851596124,9.561495016078684,9.246665317051953,9.409910202026367,335300
2018-10-23 00:00:00+00:00,9.20585108444952,9.351606091166191,8.937662872907234,9.165040016174316,1100100
2018-10-24 00:00:00+00:00,9.147550463449573,9.31662562956785,8.675306283192294,8.72194766998291,465100
2018-10-25 00:00:00+00:00,8.745270090494833,8.92017560350659,8.529553494983743,8.908514976501465,230000
2018-10-26 00:00:00+00:00,8.768589682757888,8.780250308292581,8.512062037096149,8.576193809509277,193600
2018-10-29 00:00:00+00:00,8.547042682153313,8.80357088023679,8.033986841995574,8.249703407287598,354700
2018-10-30 00:00:00+00:00,8.08645767058002,8.290514144465687,7.969854209506421,8.13892936706543,430500
2018-10-31 00:00:00+00:00,8.10394945383749,8.308005963053022,8.09811969678133,8.162251472473145,201200
2018-11-01 00:00:00+00:00,8.203063412715462,8.459591654420473,8.103950304239795,8.238044738769531,430100
2018-11-02 00:00:00+00:00,8.30800455326109,8.442098394955645,8.010665309491653,8.074797630310059,518500
2018-11-05 00:00:00+00:00,8.16225248742986,8.68113873857983,8.121441402915696,8.523723602294922,209100
2018-11-06 00:00:00+00:00,8.529550574152003,8.71028578276664,8.208890669437741,8.465418815612793,173900
2018-11-07 00:00:00+00:00,8.582025929566182,8.686968801432208,8.308007287896793,8.65198802947998,171100
2018-11-08 00:00:00+00:00,8.407119990313134,8.58785526724251,7.5267626364682,8.17391300201416,373400
2018-11-09 00:00:00+00:00,8.05730666630933,8.191401063550838,7.538421125529526,8.13892936706543,254700
2018-11-12 00:00:00+00:00,8.226382260234102,8.36630697695384,7.678345686113186,7.695836067199707,521200
2018-11-13 00:00:00+00:00,7.6491959896273265,7.888233277426729,7.246913819722599,7.34019660949707,459400
2018-11-14 00:00:00+00:00,7.468460479608062,7.701667446430397,7.421818530234328,7.596724033355713,429300
2018-11-15 00:00:00+00:00,7.515100838644605,7.853251172000887,7.421817508745294,7.6375346183776855,202300
2018-11-16 00:00:00+00:00,7.637534544969117,7.9348732448836925,7.614213851720735,7.7308173179626465,341200
2018-11-19 00:00:00+00:00,7.5850653391012415,7.806612275780123,7.5092729221314105,7.625876426696777,188100
2018-11-20 00:00:00+00:00,7.485950646785151,7.707497536868643,7.14196996365576,7.3343658447265625,260200
2018-11-21 00:00:00+00:00,7.4276484215460306,8.156420846486007,7.4101580390300565,7.9756855964660645,311200
2018-11-23 00:00:00+00:00,7.771628624945298,7.853251331764247,7.462629291145818,7.544251441955566,120400
2018-11-26 00:00:00+00:00,7.55008028486596,7.812438179705106,7.415986459773831,7.573400974273682,313000
2018-11-27 00:00:00+00:00,7.497610560352442,7.660855985013807,7.30521468329584,7.462629795074463,176800
2018-11-28 00:00:00+00:00,7.4451398849487305,7.538422672955946,7.311045460181403,7.4451398849487305,254200
2018-11-29 00:00:00+00:00,7.485951421496099,7.625875612026475,7.2993858341222655,7.468461036682129,310400
2018-11-30 00:00:00+00:00,7.357685165651765,7.544250698850813,7.0836666217588045,7.223591327667236,546900
2018-12-03 00:00:00+00:00,7.450967622888622,7.789117915776537,7.421816620534329,7.666684150695801,488000
2018-12-04 00:00:00+00:00,7.759967526109289,7.8649103569384655,7.386835916469085,7.555911064147949,640900
2018-12-06 00:00:00+00:00,7.351857462730921,7.386838790624331,6.774669722559734,7.130310535430908,397600
2018-12-07 00:00:00+00:00,7.287723633716185,7.503440186553082,7.141969161041861,7.1711201667785645,99700
2018-12-10 00:00:00+00:00,6.932082968916969,7.04285612427824,6.500649304224019,6.611423015594482,352500
2018-12-11 00:00:00+00:00,6.617252917741905,6.90876184705196,5.958442670780083,5.9817633628845215,790800
2018-12-12 00:00:00+00:00,6.145008460817449,6.541460798937665,5.987593921628598,6.226631164550781,775500
2018-12-13 00:00:00+00:00,6.232461597389355,6.284933301484885,5.795198137938928,6.069216728210449,683200
2018-12-14 00:00:00+00:00,6.075114352254742,6.499782689619296,6.039725089768844,6.151790618896484,847900
2018-12-17 00:00:00+00:00,6.157688864310282,6.20487473898271,5.561974157425356,5.609159469604492,435400
2018-12-18 00:00:00+00:00,5.6150582433009255,5.6150582433009255,5.367335052420394,5.461705684661865,344600
2018-12-19 00:00:00+00:00,5.461705799454635,5.591465140267238,5.272963968511426,5.331945896148682,350900
2018-12-20 00:00:00+00:00,5.154999502099003,5.4204169910527416,4.641858873456918,4.665451526641846,548200
2018-12-21 00:00:00+00:00,4.683146003022206,5.078323071486982,4.683146003022206,4.895480155944824,1096100
2018-12-24 00:00:00+00:00,4.865990187484082,5.00754613066704,4.683146953582764,4.683146953582764,207000
2018-12-26 00:00:00+00:00,4.742128160047702,5.166796512997825,4.700840873129969,5.160898208618164,461300
2018-12-27 00:00:00+00:00,5.1491014395386125,5.284759623580707,5.013443817989766,5.125508785247803,248900
2018-12-28 00:00:00+00:00,5.1432038300193685,5.208083490363232,4.966258637044067,5.013443946838379,411900
2018-12-31 00:00:00+00:00,5.013443974086216,5.178592559263883,4.983953014681173,5.160898208618164,277800
2019-01-02 00:00:00+00:00,5.048833554769652,5.538381599143582,4.954462366251493,5.302454471588135,287200
2019-01-03 00:00:00+00:00,5.296555922457048,5.55607569454456,5.09012032817586,5.267065525054932,276900
2019-01-04 00:00:00+00:00,5.385029949458272,5.6917345352331985,5.385029949458272,5.6858367919921875,225900
2019-01-07 00:00:00+00:00,5.679938359734114,6.257958808988612,5.650447394212412,6.033828258514404,284600
2019-01-08 00:00:00+00:00,6.216671175482329,6.4408017036298375,5.986642342319361,6.193078517913818,766000
2019-01-09 00:00:00+00:00,6.316939817289586,6.747505938534314,6.311041512548159,6.346430778503418,655000
2019-01-10 00:00:00+00:00,6.2520616951885835,6.546970255103263,6.098709109034525,6.216672420501709,687600
2019-01-11 00:00:00+00:00,6.151790651158421,6.151790651158421,5.8804748456544855,6.063317775726318,535300
2019-01-14 00:00:00+00:00,6.0279289967833565,6.334633498457941,5.9512527307414,6.163586616516113,398100
2019-01-15 00:00:00+00:00,6.193077564898839,6.29924478886637,5.7507148816917795,5.827391147613525,756900
2019-01-16 00:00:00+00:00,5.933559861223799,6.092810174662252,5.827392610602576,5.915864944458008,805700
2019-01-17 00:00:00+00:00,5.874576390396034,6.34053172237804,5.78020577568979,6.263855457305908,512200
2019-01-18 00:00:00+00:00,6.370024070297797,6.541070987405632,6.198977153189962,6.4525980949401855,267000
2019-01-22 00:00:00+00:00,6.417208346062996,6.487986311047964,6.0043366024040505,6.039725303649902,709400
2019-01-23 00:00:00+00:00,6.0987070760283775,6.22256865240298,5.915863582335106,6.081012725830078,757200
2019-01-24 00:00:00+00:00,6.06921600061624,6.169484920633165,5.6563442748076795,6.163586616516113,3640900
2019-01-25 00:00:00+00:00,6.216671211642818,6.688524928250975,6.12819888586962,6.45849609375,968900
2019-01-28 00:00:00+00:00,6.411310373528248,6.653135240366603,6.305143139309148,6.594153881072998,1581000
2019-01-29 00:00:00+00:00,6.629543304443359,6.824182879996896,6.570561938741491,6.629543304443359,705200
2019-01-30 00:00:00+00:00,6.706218384729754,7.001126847888458,6.6059494622563335,6.900857925415039,476200
2019-01-31 00:00:00+00:00,6.971636173064194,7.166275721678139,6.771098319948426,6.953941822052002,728300
2019-02-01 00:00:00+00:00,7.012924508746716,7.402203648531164,6.771099060174756,7.154480457305908,1630100
2019-02-04 00:00:00+00:00,7.095496514887994,7.290136029480179,6.98343156140799,7.136784076690674,668400
2019-02-05 00:00:00+00:00,7.136786354829928,7.178073367318688,6.93624847275305,6.9421467781066895,320100
2019-02-06 00:00:00+00:00,6.948044073050141,7.0954983224251045,6.8182847385953655,6.883164405822754,585300
2019-02-07 00:00:00+00:00,6.8123865060457245,6.841877468732905,6.482088736437287,6.487987041473389,711000
2019-02-08 00:00:00+00:00,6.4820880628288355,6.558764332850097,6.010234396348219,6.334633827209473,1191200
2019-02-11 00:00:00+00:00,6.263856531578074,6.387718125246002,6.063318659687779,6.281550884246826,1647800
2019-02-12 00:00:00+00:00,6.352329614319348,6.558765235088233,6.293347686960612,6.405412673950195,1333700
2019-02-13 00:00:00+00:00,6.429006423027717,6.830082247122597,6.429006423027717,6.824183940887451,1006300
2019-02-14 00:00:00+00:00,6.800590292581018,7.0188225292040425,6.700321351092958,6.735710620880127,826700
2019-02-15 00:00:00+00:00,6.800589952236663,7.071905798715409,6.800589952236663,7.048313140869141,488600
2019-02-19 00:00:00+00:00,7.0424140659455245,7.119090336187392,6.9421457029296825,7.024719715118408,378600
2019-02-20 00:00:00+00:00,6.98933153730047,7.0954982127134185,6.965738880265001,7.0129241943359375,642900
2019-02-21 00:00:00+00:00,7.007026145443725,7.178073055823109,6.9126555138541805,7.018822193145752,356600
2019-02-22 00:00:00+00:00,7.124989332107442,7.484777500473688,7.042414749411586,7.4729814529418945,1004000
2019-02-25 00:00:00+00:00,7.443490278391245,7.697111761775228,7.343221346006568,7.555555820465088,877400
2019-02-26 00:00:00+00:00,7.531962540537654,7.761990785515414,7.431693616447202,7.49067497253418,1088000
2019-02-27 00:00:00+00:00,7.555554839098158,7.685314153865108,7.443489311580149,7.508368968963623,1530000
2019-02-28 00:00:00+00:00,7.573249188840335,7.649925454380753,7.325526042476905,7.508368968963623,1230000
2019-03-01 00:00:00+00:00,7.50836931156236,7.69711111323287,7.408100950119393,7.520165920257568,853900
2019-03-04 00:00:00+00:00,7.573250172505528,7.797380694159905,7.467082935276268,7.555555820465088,718100
2019-03-05 00:00:00+00:00,7.5909458489124795,7.720705765665534,7.372713594028446,7.461185932159424,1177400
2019-03-06 00:00:00+00:00,7.449388225946202,7.526064497768287,7.130887092027772,7.189868450164795,885500
2019-03-07 00:00:00+00:00,7.130887740028337,7.29013804021236,6.782895614171889,7.018822193145752,1301500
2019-03-08 00:00:00+00:00,6.889063835144043,7.060110769835435,6.747507305146046,6.889063835144043,1100900
2019-03-11 00:00:00+00:00,6.906756159741051,7.113192306859141,6.877265201225146,6.971635818481445,1038100
2019-03-12 00:00:00+00:00,7.018821993562559,7.195767204008111,6.959840631742921,7.071905612945557,586000
2019-03-13 00:00:00+00:00,7.1485822771054774,7.272443874883016,6.718016118755633,6.847775459289551,2226300
2019-03-14 00:00:00+00:00,6.835856468623882,7.0802069519559,6.835856468623882,6.972930908203125,1948800
2019-03-15 00:00:00+00:00,6.931211112382338,7.07424542572494,6.812015851263503,7.0444464683532715,6436600
2019-03-18 00:00:00+00:00,7.056366586873322,7.229199865137002,7.032527533608258,7.115963935852051,1383800
2019-03-19 00:00:00+00:00,7.229199804039502,7.419912228548211,7.169601887196602,7.223239898681641,1906700
2019-03-20 00:00:00+00:00,7.223238705029107,7.419911002395245,7.133842412905504,7.2887959480285645,954100
2019-03-21 00:00:00+00:00,7.276877624920397,7.425871842819367,7.080205302763184,7.098084449768066,513800
2019-03-22 00:00:00+00:00,7.074246253781862,7.098085308796045,6.603424490975807,6.62726354598999,664200
2019-03-25 00:00:00+00:00,6.567666987384345,6.7166612413445925,6.502109151886333,6.537868022918701,589600
2019-03-26 00:00:00+00:00,6.621303708313403,6.823935962204095,6.5140282438290855,6.794137001037598,725700
2019-03-27 00:00:00+00:00,6.800095943299323,6.871613098943437,6.645141821886493,6.7166595458984375,529100
2019-03-28 00:00:00+00:00,6.6511029681893445,7.151723719492704,6.6511029681893445,6.978890419006348,973500
2019-03-29 00:00:00+00:00,7.15768378833966,7.2530400158278505,6.853735386945091,6.877574443817139,952600
2019-04-01 00:00:00+00:00,6.96697003284283,7.282838213663099,6.96697003284283,7.217280387878418,654300
2019-04-02 00:00:00+00:00,7.217278171266912,7.384152068951303,7.2113188357813875,7.229197978973389,447800
2019-04-03 00:00:00+00:00,7.306677746197935,7.390114157758167,7.008689262927558,7.026568412780762,640500
2019-04-04 00:00:00+00:00,7.044446440385584,7.1815214164039105,6.99676833612734,7.098084449768066,529800
2019-04-05 00:00:00+00:00,7.121924106232081,7.431832378575941,7.121924106232081,7.324556350708008,824800
2019-04-08 00:00:00+00:00,7.330517443314997,7.497390849399572,7.330517443314997,7.4199137687683105,629900
2019-04-09 00:00:00+00:00,7.402033923628499,7.479510996998566,7.300717794480559,7.354355812072754,280200
2019-04-10 00:00:00+00:00,7.413951580148851,7.6106244586723175,7.360314142407324,7.586784839630127,581700
2019-04-11 00:00:00+00:00,7.545068331282591,7.705982385615768,7.503350125359735,7.634465217590332,655600
2019-04-12 00:00:00+00:00,7.837095988306019,7.920532958712475,7.568906497641651,7.610625267028809,648900
2019-04-15 00:00:00+00:00,7.604666914972767,7.694063240665127,7.407994543755193,7.449712753295898,292300
2019-04-16 00:00:00+00:00,7.497389455404797,7.568906616143808,7.396073335599229,7.479510307312012,223200
2019-04-17 00:00:00+00:00,7.521226850904257,7.527186755077261,7.3960717051098985,7.491427898406982,155800
2019-04-18 00:00:00+00:00,7.491429830102147,7.5450678447544695,7.354355408984339,7.521228790283203,212100
2019-04-22 00:00:00+00:00,7.598706484084203,7.771539785301204,7.521229408591348,7.69406270980835,428600
2019-04-23 00:00:00+00:00,7.717901229858399,7.890734519063781,7.705981986655217,7.717901229858398,727200
2019-04-24 00:00:00+00:00,7.765579575300069,7.765579575300069,7.473551003352489,7.62254524230957,371700
2019-04-25 00:00:00+00:00,7.6106268511394415,7.6106268511394415,6.567667061627701,6.955051898956299,2671100
2019-04-26 00:00:00+00:00,6.883534989071848,6.955052166326371,6.776258939006063,6.889494895935059,391800
2019-04-29 00:00:00+00:00,6.889493708435193,6.943131155854926,6.668981739448711,6.710700511932373,322600
2019-04-30 00:00:00+00:00,6.7762574328517395,6.8120162977149015,6.585545002562539,6.770297527313232,461300
2019-05-01 00:00:00+00:00,6.728579874242566,6.883534020678688,6.573625727806445,6.585545539855957,218800
2019-05-02 00:00:00+00:00,6.508068620963144,6.5855456960184116,6.388873339481168,6.484229564666748,329200
2019-05-03 00:00:00+00:00,6.597464802647773,6.74049970581662,6.478269523647003,6.692821025848389,382200
2019-05-06 00:00:00+00:00,6.597464050483256,6.78817704350958,6.496147932791482,6.734539031982422,438200
2019-05-07 00:00:00+00:00,6.639184161081107,6.680902370312225,6.484230000554136,6.537868022918701,281400
2019-05-08 00:00:00+00:00,6.537868153384117,6.710701468692235,6.537868153384117,6.597465515136719,543200
2019-05-09 00:00:00+00:00,6.597465980814242,6.972931602992746,6.418673314568498,6.817977428436279,597600
2019-05-10 00:00:00+00:00,6.788178493866888,6.889494633205795,6.579586308553143,6.841815948486328,322400
2019-05-13 00:00:00+00:00,6.782217911374908,6.93717205825987,6.633223670531965,6.692821025848389,251900
2019-05-14 00:00:00+00:00,6.728579325279439,7.020607876251746,6.704740271493289,6.770297527313232,573500
2019-05-15 00:00:00+00:00,6.69282151192208,6.704741324871809,6.472310087663785,6.615345001220703,509500
2019-05-16 00:00:00+00:00,6.63918281965319,7.08020558585982,6.555745849681182,6.734539031982422,978000
2019-05-17 00:00:00+00:00,6.657063312413304,6.663023218980028,6.418672733424097,6.537868022918701,756500
2019-05-20 00:00:00+00:00,6.514029395783714,6.668982998189583,6.454431462911295,6.591506481170654,484500
2019-05-21 00:00:00+00:00,6.627262737237011,6.9192912676152565,6.597463780013799,6.853734016418457,483900
2019-05-22 00:00:00+00:00,6.800096405754008,6.883533377197028,6.585544924230645,6.603424072265625,545100
2019-05-23 00:00:00+00:00,6.430592858298236,6.5855470400326634,6.275638676563808,6.311397552490234,722800
2019-05-24 00:00:00+00:00,6.406752214601944,6.5140282475148705,6.317355899419779,6.442511081695557,720700
2019-05-28 00:00:00+00:00,6.460390207540615,6.603424538658555,6.412712097167968,6.412712097167969,670400
2019-05-29 00:00:00+00:00,6.299477292137414,6.627264786199697,6.204121054235953,6.591506481170654,563700
2019-05-30 00:00:00+00:00,6.6034244543971425,6.6511025641614046,6.40079220371508,6.406752109527588,636900
2019-05-31 00:00:00+00:00,6.251797968609788,6.508068234868619,6.251797968609788,6.406752109527588,732400
2019-06-03 00:00:00+00:00,6.37695261846194,6.5676656100252915,6.37695261846194,6.430590629577637,559500
2019-06-04 00:00:00+00:00,6.5021097854044765,6.657063961029053,6.388874391443766,6.657063961029053,545600
2019-06-05 00:00:00+00:00,6.627262752304585,6.657061709595548,6.174320192911895,6.2279582023620605,340400
2019-06-06 00:00:00+00:00,6.257759348682878,6.3769546511746595,5.989569775984362,6.162403106689453,498400
2019-06-07 00:00:00+00:00,6.210078741603674,6.227957887727869,6.037245480088968,6.156440734863281,344500
2019-06-10 00:00:00+00:00,6.227960983537861,6.317357895332086,6.078966698915577,6.222001075744629,591900
2019-06-11 00:00:00+00:00,6.305437469679591,6.323316622961349,6.108765078476143,6.162403106689453,391600
2019-06-12 00:00:00+00:00,6.180280752861742,6.180280752861742,5.965729260696584,6.073004722595215,10484300
2019-06-13 00:00:00+00:00,6.320266396595861,6.332328250283051,6.133312265571136,6.265989780426025,548100
2019-06-14 00:00:00+00:00,6.2720217245966206,6.434853339871632,6.175529171162978,6.338360786437988,407500
2019-06-17 00:00:00+00:00,6.338359914355139,6.56752998479946,6.3142367793157845,6.4951605796813965,623100
2019-06-18 00:00:00+00:00,6.501191466797268,6.712269347108089,6.452945192750387,6.603714942932129,417300
2019-06-19 00:00:00+00:00,6.603715105089955,6.664023236699932,6.465007207584361,6.591653823852539,399300
2019-06-20 00:00:00+00:00,6.718300657969292,6.772577288009092,6.61577717599247,6.688146591186523,430700
2019-06-21 00:00:00+00:00,6.651961271988556,6.778607886194184,6.609745925633666,6.627838134765625,323200
2019-06-24 00:00:00+00:00,6.5856216208286416,6.603713826752986,6.296143450334853,6.380574703216553,381000
2019-06-25 00:00:00+00:00,6.3866054415937255,6.3866054415937255,6.205681662271756,6.265989780426025,661500
2019-06-26 00:00:00+00:00,6.344392294741343,6.573561842523692,6.320268579036846,6.386607646942139,1148400
2019-06-27 00:00:00+00:00,6.362483163259775,6.483098840615129,6.187590287309282,6.21774435043335,1689000
2019-06-28 00:00:00+00:00,6.259960186538377,6.573560972350545,6.259960186538377,6.392637729644775,3291500
2019-07-01 00:00:00+00:00,6.537375415043797,6.567529475288857,6.241866889952103,6.404697895050049,906400
2019-07-02 00:00:00+00:00,6.5011908471035404,6.5011908471035404,6.024758504948419,6.054912567138672,635900
2019-07-03 00:00:00+00:00,6.085066743209281,6.39263714805234,5.964451067331878,6.103158950805664,985100
2019-07-05 00:00:00+00:00,6.030791049958806,6.29614560309493,6.030791049958806,6.284084320068359,333500
2019-07-08 00:00:00+00:00,6.205683919523312,6.422792188595997,6.139345425536365,6.169498920440674,954000
2019-07-09 00:00:00+00:00,6.151405221156625,6.211713346665781,6.042851400437418,6.103158950805664,477900
2019-07-10 00:00:00+00:00,6.193621744040517,6.302175575362879,6.115221403277109,6.241868019104004,520500
2019-07-11 00:00:00+00:00,6.278052219737555,6.314237212348621,6.187590600921309,6.229805946350098,306100
2019-07-12 00:00:00+00:00,6.2478975896701865,6.356451982538609,6.181559113551092,6.314236640930176,527800
2019-07-15 00:00:00+00:00,6.350420455672996,6.39263636843732,6.205681662271756,6.265989780426025,516600
2019-07-16 00:00:00+00:00,6.2780526988962615,6.392638038292659,6.223775493407547,6.272021770477295,455300
2019-07-17 00:00:00+00:00,6.27202101257194,6.3021750758819906,6.139344054233188,6.151405334472656,629800
2019-07-18 00:00:00+00:00,6.1815595600507525,6.193621415747769,6.073005159341347,6.139344215393066,227100
2019-07-19 00:00:00+00:00,6.121251434454213,6.199651771095399,6.10315922604192,6.1815595626831055,268600
2019-07-22 00:00:00+00:00,6.1634685665444415,6.314238341630179,6.133314496499084,6.169498920440674,495200
2019-07-23 00:00:00+00:00,6.205683390005153,6.344391870321668,6.16346804062843,6.278052806854248,314400
2019-07-24 00:00:00+00:00,6.2720217245966206,6.446914621480344,6.2720217245966206,6.338360786437988,412500
2019-07-25 00:00:00+00:00,6.380574514750131,6.45294391145075,6.223773867661701,6.265989780426025,421700
2019-07-26 00:00:00+00:00,6.284082054554736,6.362482378956536,6.199650803243371,6.3323283195495605,361600
2019-07-29 00:00:00+00:00,6.308205392516909,6.314236319622907,5.578479891776222,5.668941497802734,717200
2019-07-30 00:00:00+00:00,5.699096995482925,5.982544314399681,5.614666295269303,5.976513385772705,562600
2019-07-31 00:00:00+00:00,5.952389716158217,6.14537481390197,5.898112513632547,5.910174369812012,440100
2019-08-01 00:00:00+00:00,5.849866766172989,5.849866766172989,5.343280263819603,5.451834678649902,514900
2019-08-02 00:00:00+00:00,5.445802152241418,5.566417813808618,5.307094285224349,5.4216790199279785,347800
2019-08-05 00:00:00+00:00,5.301064231474927,5.397556776621534,5.150294485898119,5.313126087188721,490400
