"('date', '')","('open', 'ANIP')","('high', 'ANIP')","('low', 'ANIP')","('close', 'ANIP')","('volume', 'ANIP')"
2024-02-14 00:00:00+00:00,55.43000030517578,56.689998626708984,55.400001525878906,56.099998474121094,59700
2024-02-15 00:00:00+00:00,56.31999969482422,57.56999969482422,56.31999969482422,57.54999923706055,85000
2024-02-16 00:00:00+00:00,57.97999954223633,59.720001220703125,57.630001068115234,59.720001220703125,79800
2024-02-20 00:00:00+00:00,59.630001068115234,60.31999969482422,57.970001220703125,58.369998931884766,92200
2024-02-21 00:00:00+00:00,58.41999816894531,58.41999816894531,57.290000915527344,57.630001068115234,76100
2024-02-22 00:00:00+00:00,57.38999938964844,58.59000015258789,57.04999923706055,58.150001525878906,78000
2024-02-23 00:00:00+00:00,58.099998474121094,59.25,57.58000183105469,59.130001068115234,73700
2024-02-26 00:00:00+00:00,59.130001068115234,61.47999954223633,59.130001068115234,60.25,144000
2024-02-27 00:00:00+00:00,60.130001068115234,60.810001373291016,59.560001373291016,59.939998626708984,102200
2024-02-28 00:00:00+00:00,59.61000061035156,60.81999969482422,58.959999084472656,60.279998779296875,114900
2024-02-29 00:00:00+00:00,64.5,70.5,63.66999816894531,67.66999816894531,804700
2024-03-01 00:00:00+00:00,68.23999786376953,69.20999908447266,65.79000091552734,67.16999816894531,226800
2024-03-04 00:00:00+00:00,67.0,67.75,64.9800033569336,66.41999816894531,215400
2024-03-05 00:00:00+00:00,66.58999633789062,66.77999877929688,64.44999694824219,65.33999633789062,132300
2024-03-06 00:00:00+00:00,66.04000091552734,66.25,64.70999908447266,65.80999755859375,160800
2024-03-07 00:00:00+00:00,66.56999969482422,67.12999725341797,65.52999877929688,66.70999908447266,195300
2024-03-08 00:00:00+00:00,67.18000030517578,67.91000366210938,66.41999816894531,67.41999816894531,176900
2024-03-11 00:00:00+00:00,66.20999908447266,66.76000213623047,65.08000183105469,66.12999725341797,268300
2024-03-12 00:00:00+00:00,65.75,67.3499984741211,65.5,66.54000091552734,228200
2024-03-13 00:00:00+00:00,66.54000091552734,67.9800033569336,65.68000030517578,66.2300033569336,178700
2024-03-14 00:00:00+00:00,65.91999816894531,66.79000091552734,65.5,66.05000305175781,107400
2024-03-15 00:00:00+00:00,65.88999938964844,67.33999633789062,65.5,66.0,332100
2024-03-18 00:00:00+00:00,66.04000091552734,67.88999938964844,65.81999969482422,67.62000274658203,209000
2024-03-19 00:00:00+00:00,67.1500015258789,68.66999816894531,67.13999938964844,67.87000274658203,212200
2024-03-20 00:00:00+00:00,67.58000183105469,68.93000030517578,67.58000183105469,68.16000366210938,112700
2024-03-21 00:00:00+00:00,68.58000183105469,69.45999908447266,68.33000183105469,69.31999969482422,188300
2024-03-22 00:00:00+00:00,69.93000030517578,70.45999908447266,69.36000061035156,69.58000183105469,145900
2024-03-25 00:00:00+00:00,70.80999755859375,70.80999755859375,69.0,69.5999984741211,117900
2024-03-26 00:00:00+00:00,69.62999725341797,70.20999908447266,69.0999984741211,69.55000305175781,90400
2024-03-27 00:00:00+00:00,69.8499984741211,70.30999755859375,69.48999786376953,69.69000244140625,110800
2024-03-28 00:00:00+00:00,69.69000244140625,70.05000305175781,69.0,69.12999725341797,252200
2024-04-01 00:00:00+00:00,69.0199966430664,69.0199966430664,66.5,67.87000274658203,203900
2024-04-02 00:00:00+00:00,67.4800033569336,67.4800033569336,66.47000122070312,66.72000122070312,173600
2024-04-03 00:00:00+00:00,66.58999633789062,67.3499984741211,66.47000122070312,67.23999786376953,177300
2024-04-04 00:00:00+00:00,67.68000030517578,68.31999969482422,66.94000244140625,67.94000244140625,160100
2024-04-05 00:00:00+00:00,68.0,68.4000015258789,67.30999755859375,67.6500015258789,203200
2024-04-08 00:00:00+00:00,68.38999938964844,68.38999938964844,67.1500015258789,67.58999633789062,117700
2024-04-09 00:00:00+00:00,67.37000274658203,67.5999984741211,66.75,67.05000305175781,152800
2024-04-10 00:00:00+00:00,66.0999984741211,67.0999984741211,65.5199966430664,66.95999908447266,171000
2024-04-11 00:00:00+00:00,67.41999816894531,68.12000274658203,66.63999938964844,68.11000061035156,136600
2024-04-12 00:00:00+00:00,67.79000091552734,68.16999816894531,66.41000366210938,66.87999725341797,95000
2024-04-15 00:00:00+00:00,66.83000183105469,67.30999755859375,65.6500015258789,66.30000305175781,111900
2024-04-16 00:00:00+00:00,66.0999984741211,66.58000183105469,65.5199966430664,65.55999755859375,99000
2024-04-17 00:00:00+00:00,65.55999755859375,66.05999755859375,65.0199966430664,65.4800033569336,123200
2024-04-18 00:00:00+00:00,65.30000305175781,65.97000122070312,64.43000030517578,64.58000183105469,184200
2024-04-19 00:00:00+00:00,64.19999694824219,65.77999877929688,64.19999694824219,65.4800033569336,207300
2024-04-22 00:00:00+00:00,65.9800033569336,66.37000274658203,65.18000030517578,65.62000274658203,95300
2024-04-23 00:00:00+00:00,65.9000015258789,66.9000015258789,65.51000213623047,66.13999938964844,85900
2024-04-24 00:00:00+00:00,66.02999877929688,66.19000244140625,65.1500015258789,65.43000030517578,83400
2024-04-25 00:00:00+00:00,65.05000305175781,65.27999877929688,64.29000091552734,64.94999694824219,82900
2024-04-26 00:00:00+00:00,64.83000183105469,65.5999984741211,64.68000030517578,65.36000061035156,67200
2024-04-29 00:00:00+00:00,65.33999633789062,65.75,65.01000213623047,65.5,75500
2024-04-30 00:00:00+00:00,65.4800033569336,66.5,64.91999816894531,66.0,114000
2024-05-01 00:00:00+00:00,65.91000366210938,67.30000305175781,65.68000030517578,66.5199966430664,124800
2024-05-02 00:00:00+00:00,66.95999908447266,67.87000274658203,66.77999877929688,67.11000061035156,126700
2024-05-03 00:00:00+00:00,67.72000122070312,67.93000030517578,66.6500015258789,67.25,108700
2024-05-06 00:00:00+00:00,67.38999938964844,67.9000015258789,67.02999877929688,67.36000061035156,116800
2024-05-07 00:00:00+00:00,67.41999816894531,67.73999786376953,66.69999694824219,66.72000122070312,149600
2024-05-08 00:00:00+00:00,66.61000061035156,67.37999725341797,65.27999877929688,65.62000274658203,161300
2024-05-09 00:00:00+00:00,65.94000244140625,66.70999908447266,65.5,65.87999725341797,187700
2024-05-10 00:00:00+00:00,70.0,70.0,64.05000305175781,68.05000305175781,305700
2024-05-13 00:00:00+00:00,67.69000244140625,69.5999984741211,67.23999786376953,67.33999633789062,140100
2024-05-14 00:00:00+00:00,67.5,67.97000122070312,65.43000030517578,66.02999877929688,155500
2024-05-15 00:00:00+00:00,66.12999725341797,66.56999969482422,64.5999984741211,64.81999969482422,150900
2024-05-16 00:00:00+00:00,64.9000015258789,64.9000015258789,63.22999954223633,63.77000045776367,132100
2024-05-17 00:00:00+00:00,63.86000061035156,64.51000213623047,61.279998779296875,61.43000030517578,153400
2024-05-20 00:00:00+00:00,61.5,62.47999954223633,61.31999969482422,61.72999954223633,140900
2024-05-21 00:00:00+00:00,61.61000061035156,62.459999084472656,61.13999938964844,61.709999084472656,89200
2024-05-22 00:00:00+00:00,61.599998474121094,62.70000076293945,61.369998931884766,61.65999984741211,98600
2024-05-23 00:00:00+00:00,61.61000061035156,61.779998779296875,59.439998626708984,60.36000061035156,116100
2024-05-24 00:00:00+00:00,60.18000030517578,61.88999938964844,60.029998779296875,61.31999969482422,93900
2024-05-28 00:00:00+00:00,61.720001220703125,63.5,61.66999816894531,63.22999954223633,158200
2024-05-29 00:00:00+00:00,62.58000183105469,63.70000076293945,61.7400016784668,63.08000183105469,154100
2024-05-30 00:00:00+00:00,63.459999084472656,64.11000061035156,62.790000915527344,63.459999084472656,70200
2024-05-31 00:00:00+00:00,63.619998931884766,64.95999908447266,63.11000061035156,64.9000015258789,175100
2024-06-03 00:00:00+00:00,64.91000366210938,65.48999786376953,63.290000915527344,63.439998626708984,202200
2024-06-04 00:00:00+00:00,63.099998474121094,64.88999938964844,62.27000045776367,64.76000213623047,128400
2024-06-05 00:00:00+00:00,64.91000366210938,67.2699966430664,64.36000061035156,67.0,196400
2024-06-06 00:00:00+00:00,66.61000061035156,69.08999633789062,66.61000061035156,68.81999969482422,222900
2024-06-07 00:00:00+00:00,68.55999755859375,68.68000030517578,66.5199966430664,66.73999786376953,303900
2024-06-10 00:00:00+00:00,65.68000030517578,65.80000305175781,64.18000030517578,64.9800033569336,196600
2024-06-11 00:00:00+00:00,64.5999984741211,65.16999816894531,63.4900016784668,64.93000030517578,143500
2024-06-12 00:00:00+00:00,65.73999786376953,66.51000213623047,63.43000030517578,64.20999908447266,133800
2024-06-13 00:00:00+00:00,63.79999923706055,64.58000183105469,62.56999969482422,63.2400016784668,135700
2024-06-14 00:00:00+00:00,62.72999954223633,63.119998931884766,62.04999923706055,62.619998931884766,91800
2024-06-17 00:00:00+00:00,62.54999923706055,62.66999816894531,60.689998626708984,61.779998779296875,108900
2024-06-18 00:00:00+00:00,61.81999969482422,62.36000061035156,60.33000183105469,60.7400016784668,156900
2024-06-20 00:00:00+00:00,60.189998626708984,60.72999954223633,59.29999923706055,59.38999938964844,169000
2024-06-21 00:00:00+00:00,59.47999954223633,59.869998931884766,58.43000030517578,58.529998779296875,324200
2024-06-24 00:00:00+00:00,58.939998626708984,62.95000076293945,58.7599983215332,62.81999969482422,236500
2024-06-25 00:00:00+00:00,62.83000183105469,64.94999694824219,62.83000183105469,64.19000244140625,203900
2024-06-26 00:00:00+00:00,65.29000091552734,65.79000091552734,63.2400016784668,65.48999786376953,224000
2024-06-27 00:00:00+00:00,65.7300033569336,65.9000015258789,62.599998474121094,63.09000015258789,158900
2024-06-28 00:00:00+00:00,63.5099983215332,64.69000244140625,62.86000061035156,63.68000030517578,675500
2024-07-01 00:00:00+00:00,63.5,64.16000366210938,62.79999923706055,63.439998626708984,150900
2024-07-02 00:00:00+00:00,63.029998779296875,63.599998474121094,62.40999984741211,62.63999938964844,104900
2024-07-03 00:00:00+00:00,62.380001068115234,62.40999984741211,60.63999938964844,60.81999969482422,81900
2024-07-05 00:00:00+00:00,60.959999084472656,61.56999969482422,60.560001373291016,61.439998626708984,129300
2024-07-08 00:00:00+00:00,61.689998626708984,62.45000076293945,61.290000915527344,62.36000061035156,106800
2024-07-09 00:00:00+00:00,62.54999923706055,62.70000076293945,61.2599983215332,61.34000015258789,111200
2024-07-10 00:00:00+00:00,61.7400016784668,62.65999984741211,61.58000183105469,62.380001068115234,73300
2024-07-11 00:00:00+00:00,63.279998779296875,64.43000030517578,63.209999084472656,64.25,106300
2024-07-12 00:00:00+00:00,64.91000366210938,65.25,63.380001068115234,63.5,153500
2024-07-15 00:00:00+00:00,63.16999816894531,64.3499984741211,62.470001220703125,63.220001220703125,151900
2024-07-16 00:00:00+00:00,63.689998626708984,64.94000244140625,63.25,64.2300033569336,304100
2024-07-17 00:00:00+00:00,63.79999923706055,64.19999694824219,62.33000183105469,62.97999954223633,191100
2024-07-18 00:00:00+00:00,62.91999816894531,64.01000213623047,61.02000045776367,61.349998474121094,125200
2024-07-19 00:00:00+00:00,61.4900016784668,62.400001525878906,61.16999816894531,62.189998626708984,131600
2024-07-22 00:00:00+00:00,62.5,62.5,61.060001373291016,62.06999969482422,120200
2024-07-23 00:00:00+00:00,62.099998474121094,65.11000061035156,62.0,64.7300033569336,292500
2024-07-24 00:00:00+00:00,64.30999755859375,64.69999694824219,63.06999969482422,63.2599983215332,144300
2024-07-25 00:00:00+00:00,63.58000183105469,63.58000183105469,61.5,62.029998779296875,138200
2024-07-26 00:00:00+00:00,62.63999938964844,63.38999938964844,61.720001220703125,63.25,179300
2024-07-29 00:00:00+00:00,63.45000076293945,64.0199966430664,62.720001220703125,63.529998779296875,109700
2024-07-30 00:00:00+00:00,64.08999633789062,64.73999786376953,63.439998626708984,64.37999725341797,233400
2024-07-31 00:00:00+00:00,64.5199966430664,66.51000213623047,64.41000366210938,65.72000122070312,194700
2024-08-01 00:00:00+00:00,65.86000061035156,65.87999725341797,63.369998931884766,63.849998474121094,123700
2024-08-02 00:00:00+00:00,62.52000045776367,62.779998779296875,60.61000061035156,61.0099983215332,145400
2024-08-05 00:00:00+00:00,59.27000045776367,60.130001068115234,58.18000030517578,59.15999984741211,182400
2024-08-06 00:00:00+00:00,60.79999923706055,65.69000244140625,59.900001525878906,63.290000915527344,286700
2024-08-07 00:00:00+00:00,53.5099983215332,58.599998474121094,52.77000045776367,57.0099983215332,1630200
2024-08-08 00:00:00+00:00,56.95000076293945,57.45000076293945,56.16999816894531,56.43000030517578,2134100
2024-08-09 00:00:00+00:00,56.43000030517578,58.9900016784668,56.08000183105469,57.900001525878906,743300
2024-08-12 00:00:00+00:00,57.900001525878906,59.70000076293945,57.18000030517578,59.68000030517578,574200
2024-08-13 00:00:00+00:00,59.619998931884766,59.84000015258789,58.81999969482422,58.95000076293945,122000
2024-08-14 00:00:00+00:00,59.22999954223633,59.81999969482422,58.209999084472656,59.20000076293945,312300
2024-08-15 00:00:00+00:00,60.13999938964844,61.189998626708984,58.84000015258789,61.099998474121094,184100
2024-08-16 00:00:00+00:00,60.880001068115234,61.189998626708984,59.63999938964844,60.02000045776367,175900
2024-08-19 00:00:00+00:00,60.16999816894531,61.58000183105469,59.560001373291016,61.22999954223633,230200
2024-08-20 00:00:00+00:00,61.06999969482422,61.47999954223633,59.88999938964844,61.189998626708984,214000
2024-08-21 00:00:00+00:00,61.5,61.5,60.29999923706055,61.349998474121094,224800
2024-08-22 00:00:00+00:00,61.06999969482422,61.20000076293945,59.70000076293945,60.52000045776367,152900
2024-08-23 00:00:00+00:00,61.0099983215332,62.0,60.34000015258789,61.68000030517578,102300
2024-08-26 00:00:00+00:00,62.349998474121094,63.540000915527344,61.34000015258789,63.290000915527344,391100
2024-08-27 00:00:00+00:00,63.380001068115234,63.61000061035156,61.90999984741211,63.25,367100
2024-08-28 00:00:00+00:00,63.380001068115234,63.779998779296875,61.900001525878906,62.720001220703125,519800
2024-08-29 00:00:00+00:00,63.349998474121094,63.5099983215332,62.029998779296875,62.45000076293945,509700
2024-08-30 00:00:00+00:00,62.81999969482422,64.20999908447266,62.349998474121094,63.75,365600
2024-09-03 00:00:00+00:00,63.43000030517578,63.599998474121094,61.81999969482422,63.029998779296875,487000
2024-09-04 00:00:00+00:00,62.959999084472656,63.41999816894531,62.2599983215332,62.939998626708984,334600
2024-09-05 00:00:00+00:00,63.099998474121094,63.720001220703125,60.5099983215332,60.7599983215332,405700
2024-09-06 00:00:00+00:00,60.79999923706055,61.650001525878906,60.060001373291016,60.5099983215332,409900
2024-09-09 00:00:00+00:00,60.22999954223633,60.29999923706055,57.83000183105469,58.47999954223633,529400
2024-09-10 00:00:00+00:00,58.58000183105469,58.810001373291016,54.540000915527344,55.47999954223633,616600
2024-09-11 00:00:00+00:00,53.5099983215332,55.560001373291016,52.529998779296875,54.31999969482422,657200
2024-09-12 00:00:00+00:00,54.5,56.220001220703125,54.41999816894531,56.150001525878906,532600
2024-09-13 00:00:00+00:00,56.81999969482422,58.779998779296875,56.279998779296875,58.5099983215332,662700
2024-09-16 00:00:00+00:00,58.66999816894531,59.060001373291016,55.91999816894531,56.20000076293945,374200
2024-09-17 00:00:00+00:00,57.04999923706055,61.72999954223633,57.0,60.060001373291016,552100
2024-09-18 00:00:00+00:00,60.459999084472656,62.88999938964844,60.349998474121094,61.04999923706055,364500
2024-09-19 00:00:00+00:00,62.060001373291016,62.11000061035156,60.09000015258789,60.380001068115234,225000
2024-09-20 00:00:00+00:00,60.459999084472656,61.16999816894531,59.29999923706055,59.65999984741211,1287200
2024-09-23 00:00:00+00:00,59.45000076293945,60.540000915527344,59.45000076293945,60.08000183105469,477600
2024-09-24 00:00:00+00:00,60.11000061035156,60.91999816894531,58.5099983215332,58.52000045776367,150400
2024-09-25 00:00:00+00:00,58.54999923706055,58.83000183105469,57.099998474121094,57.279998779296875,297500
2024-09-26 00:00:00+00:00,58.0099983215332,58.58000183105469,57.439998626708984,58.29999923706055,165200
2024-09-27 00:00:00+00:00,58.58000183105469,59.08000183105469,58.0,58.779998779296875,184600
2024-09-30 00:00:00+00:00,58.70000076293945,60.189998626708984,58.70000076293945,59.65999984741211,263200
2024-10-01 00:00:00+00:00,59.68000030517578,59.68000030517578,58.560001373291016,59.47999954223633,217500
2024-10-02 00:00:00+00:00,59.40999984741211,59.68000030517578,57.04999923706055,57.5,197700
2024-10-03 00:00:00+00:00,57.27000045776367,57.689998626708984,56.619998931884766,56.790000915527344,115700
2024-10-04 00:00:00+00:00,57.61000061035156,58.29999923706055,57.439998626708984,57.83000183105469,74400
2024-10-07 00:00:00+00:00,57.70000076293945,57.77000045776367,55.66999816894531,55.84000015258789,220800
2024-10-08 00:00:00+00:00,56.060001373291016,57.099998474121094,55.61000061035156,56.790000915527344,405000
2024-10-09 00:00:00+00:00,56.7599983215332,57.7400016784668,56.65999984741211,56.72999954223633,222900
2024-10-10 00:00:00+00:00,56.220001220703125,56.220001220703125,54.93000030517578,55.099998474121094,132600
2024-10-11 00:00:00+00:00,56.099998474121094,57.459999084472656,55.95000076293945,57.13999938964844,114600
2024-10-14 00:00:00+00:00,57.189998626708984,58.70000076293945,57.189998626708984,58.5,207200
2024-10-15 00:00:00+00:00,58.5099983215332,59.43000030517578,57.75,58.599998474121094,165000
2024-10-16 00:00:00+00:00,58.790000915527344,59.939998626708984,58.58000183105469,59.65999984741211,136000
2024-10-17 00:00:00+00:00,60.13999938964844,60.70000076293945,59.06999969482422,60.119998931884766,138700
2024-10-18 00:00:00+00:00,60.209999084472656,60.63999938964844,59.38999938964844,60.310001373291016,140500
2024-10-21 00:00:00+00:00,60.310001373291016,60.349998474121094,59.18000030517578,59.279998779296875,128500
2024-10-22 00:00:00+00:00,58.95000076293945,60.13999938964844,58.279998779296875,60.08000183105469,322600
2024-10-23 00:00:00+00:00,60.06999969482422,60.06999969482422,58.400001525878906,59.040000915527344,295300
2024-10-24 00:00:00+00:00,59.16999816894531,59.81999969482422,58.439998626708984,59.279998779296875,156500
2024-10-25 00:00:00+00:00,60.689998626708984,61.150001525878906,58.15999984741211,58.31999969482422,155500
2024-10-28 00:00:00+00:00,58.5,59.93000030517578,57.880001068115234,57.970001220703125,191300
2024-10-29 00:00:00+00:00,57.38999938964844,59.25,57.119998931884766,59.0099983215332,156900
2024-10-30 00:00:00+00:00,58.619998931884766,60.439998626708984,58.13999938964844,58.5099983215332,140000
2024-10-31 00:00:00+00:00,58.15999984741211,58.470001220703125,57.119998931884766,57.25,110700
2024-11-01 00:00:00+00:00,57.45000076293945,58.93000030517578,57.45000076293945,58.189998626708984,241100
2024-11-04 00:00:00+00:00,58.04999923706055,58.04999923706055,55.79999923706055,56.0099983215332,783900
2024-11-05 00:00:00+00:00,55.599998474121094,57.68000030517578,55.54999923706055,57.310001373291016,165300
2024-11-06 00:00:00+00:00,59.040000915527344,60.13999938964844,57.709999084472656,58.400001525878906,364700
2024-11-07 00:00:00+00:00,58.83000183105469,59.91999816894531,57.95000076293945,58.380001068115234,381300
2024-11-08 00:00:00+00:00,61.58000183105469,62.27000045776367,57.79999923706055,61.439998626708984,348400
2024-11-11 00:00:00+00:00,61.529998779296875,62.33000183105469,59.560001373291016,61.7400016784668,324700
2024-11-12 00:00:00+00:00,61.65999984741211,62.90999984741211,60.720001220703125,61.0,299900
2024-11-13 00:00:00+00:00,61.36000061035156,63.22999954223633,59.58000183105469,59.83000183105469,445500
2024-11-14 00:00:00+00:00,59.79999923706055,59.90999984741211,58.0099983215332,58.90999984741211,255600
2024-11-15 00:00:00+00:00,59.0,59.31999969482422,56.02000045776367,56.58000183105469,293100
2024-11-18 00:00:00+00:00,56.72999954223633,57.20000076293945,54.849998474121094,55.25,234000
2024-11-19 00:00:00+00:00,54.459999084472656,56.0099983215332,53.93000030517578,55.689998626708984,216200
2024-11-20 00:00:00+00:00,55.36000061035156,56.2400016784668,54.47999954223633,55.099998474121094,365200
2024-11-21 00:00:00+00:00,55.599998474121094,56.380001068115234,54.75,55.86000061035156,181900
2024-11-22 00:00:00+00:00,56.45000076293945,57.13999938964844,55.9900016784668,56.90999984741211,131800
2024-11-25 00:00:00+00:00,57.369998931884766,59.16999816894531,57.369998931884766,58.63999938964844,356400
2024-11-26 00:00:00+00:00,58.13999938964844,58.83000183105469,56.59000015258789,57.86000061035156,196900
2024-11-27 00:00:00+00:00,57.790000915527344,59.560001373291016,57.5,59.38999938964844,228700
2024-11-29 00:00:00+00:00,59.33000183105469,59.33000183105469,56.709999084472656,57.22999954223633,224900
2024-12-02 00:00:00+00:00,57.18000030517578,58.540000915527344,56.29999923706055,57.869998931884766,357500
2024-12-03 00:00:00+00:00,57.88999938964844,58.11000061035156,56.130001068115234,56.869998931884766,247700
2024-12-04 00:00:00+00:00,56.599998474121094,57.66999816894531,56.20000076293945,56.86000061035156,213700
2024-12-05 00:00:00+00:00,56.709999084472656,57.08000183105469,55.79999923706055,55.9900016784668,300800
2024-12-06 00:00:00+00:00,56.09000015258789,57.47999954223633,55.970001220703125,56.970001220703125,403200
2024-12-09 00:00:00+00:00,57.220001220703125,58.79999923706055,56.33000183105469,58.029998779296875,276100
2024-12-10 00:00:00+00:00,58.40999984741211,59.34000015258789,57.25,59.15999984741211,243200
2024-12-11 00:00:00+00:00,59.970001220703125,60.90999984741211,58.47999954223633,59.16999816894531,254400
2024-12-12 00:00:00+00:00,59.11000061035156,59.689998626708984,56.540000915527344,56.560001373291016,292300
2024-12-13 00:00:00+00:00,56.2400016784668,56.849998474121094,55.65999984741211,56.59000015258789,229600
2024-12-16 00:00:00+00:00,56.310001373291016,57.33000183105469,55.45000076293945,56.36000061035156,315300
2024-12-17 00:00:00+00:00,56.209999084472656,56.900001525878906,55.290000915527344,55.83000183105469,217700
2024-12-18 00:00:00+00:00,55.97999954223633,56.25,53.72999954223633,53.880001068115234,198800
2024-12-19 00:00:00+00:00,54.119998931884766,54.779998779296875,52.5,54.2599983215332,393400
2024-12-20 00:00:00+00:00,53.689998626708984,54.560001373291016,53.0,53.349998474121094,1066300
2024-12-23 00:00:00+00:00,53.38999938964844,54.400001525878906,52.790000915527344,54.209999084472656,164200
2024-12-24 00:00:00+00:00,54.06999969482422,54.33000183105469,53.33000183105469,54.15999984741211,43800
2024-12-26 00:00:00+00:00,54.0,55.58000183105469,52.88999938964844,55.5,248000
2024-12-27 00:00:00+00:00,55.209999084472656,55.369998931884766,53.66999816894531,54.40999984741211,248900
2024-12-30 00:00:00+00:00,54.0099983215332,54.45000076293945,53.150001525878906,54.209999084472656,150600
2024-12-31 00:00:00+00:00,54.599998474121094,55.380001068115234,54.209999084472656,55.279998779296875,246100
2025-01-02 00:00:00+00:00,55.599998474121094,56.630001068115234,54.959999084472656,55.439998626708984,156400
2025-01-03 00:00:00+00:00,55.439998626708984,55.88999938964844,54.650001525878906,55.5,101800
2025-01-06 00:00:00+00:00,55.5,55.91999816894531,54.349998474121094,54.599998474121094,164400
2025-01-07 00:00:00+00:00,54.43000030517578,55.130001068115234,53.93000030517578,54.380001068115234,181600
2025-01-08 00:00:00+00:00,54.400001525878906,54.68000030517578,53.630001068115234,54.15999984741211,185000
2025-01-10 00:00:00+00:00,53.630001068115234,55.209999084472656,53.0,55.040000915527344,141400
2025-01-13 00:00:00+00:00,53.91999816894531,54.970001220703125,52.7400016784668,53.93000030517578,478200
2025-01-14 00:00:00+00:00,54.11000061035156,54.4900016784668,53.36000061035156,54.15999984741211,264000
2025-01-15 00:00:00+00:00,55.27000045776367,56.9900016784668,54.75,56.54999923706055,265900
2025-01-16 00:00:00+00:00,56.43000030517578,57.93000030517578,56.02000045776367,57.5,172300
2025-01-17 00:00:00+00:00,57.939998626708984,58.58000183105469,57.56999969482422,58.459999084472656,302500
2025-01-21 00:00:00+00:00,58.880001068115234,59.2599983215332,57.97999954223633,58.349998474121094,154700
2025-01-22 00:00:00+00:00,58.290000915527344,58.40999984741211,57.119998931884766,58.15999984741211,112400
2025-01-23 00:00:00+00:00,57.650001525878906,58.95000076293945,57.16999816894531,58.689998626708984,76300
2025-01-24 00:00:00+00:00,58.689998626708984,58.689998626708984,57.36000061035156,58.63999938964844,89100
2025-01-27 00:00:00+00:00,58.540000915527344,60.779998779296875,58.439998626708984,60.41999816894531,159000
2025-01-28 00:00:00+00:00,60.099998474121094,60.790000915527344,58.939998626708984,59.119998931884766,91200
2025-01-29 00:00:00+00:00,59.25,59.84000015258789,58.939998626708984,59.349998474121094,97800
2025-01-30 00:00:00+00:00,59.61000061035156,60.9900016784668,59.36000061035156,59.560001373291016,138600
2025-01-31 00:00:00+00:00,59.4900016784668,59.4900016784668,58.02000045776367,58.63999938964844,119700
