"('date', '')","('open', 'BSAC')","('high', 'BSAC')","('low', 'BSAC')","('close', 'BSAC')","('volume', 'BSAC')"
1994-12-02 00:00:00+00:00,1.5812676818354048,1.5918799404005304,1.570655107498169,1.570655107498169,2600
1994-12-05 00:00:00+00:00,1.5918806791305542,1.5918806791305542,1.5918806791305542,1.5918806791305542,1300
1994-12-06 00:00:00+00:00,1.5918801145878756,1.6024926900863647,1.5918801145878756,1.6024926900863647,13520
1994-12-07 00:00:00+00:00,1.6024927690764241,1.6555555439270586,1.6024927690764241,1.63433039188385,57460
1994-12-08 00:00:00+00:00,1.6449431479146976,1.6555557250976562,1.6449431479146976,1.6555557250976562,10660
1994-12-09 00:00:00+00:00,1.6449433129568427,1.6449433129568427,1.62371826171875,1.62371826171875,2080
1994-12-12 00:00:00+00:00,1.63433039188385,1.63433039188385,1.63433039188385,1.63433039188385,5720
1994-12-13 00:00:00+00:00,1.6343303042244337,1.655555455129204,1.6343303042244337,1.6449428796768188,88920
1994-12-14 00:00:00+00:00,1.6449433129568427,1.6449433129568427,1.62371826171875,1.62371826171875,48620
1994-12-15 00:00:00+00:00,1.63433039188385,1.63433039188385,1.63433039188385,1.63433039188385,195260
1994-12-16 00:00:00+00:00,1.6237184169169196,1.6237184169169196,1.5918806791305542,1.5918806791305542,15600
1994-12-19 00:00:00+00:00,1.6024926900863647,1.6024926900863647,1.6024926900863647,1.6024926900863647,32500
1994-12-20 00:00:00+00:00,1.6024926900863647,1.6024926900863647,1.6024926900863647,1.6024926900863647,1560
1994-12-21 00:00:00+00:00,1.6024926900863647,1.6024926900863647,1.6024926900863647,1.6024926900863647,40300
1994-12-22 00:00:00+00:00,1.5918798748268281,1.5918798748268281,1.4645295143127441,1.4645295143127441,372060
1994-12-23 00:00:00+00:00,1.485754896431585,1.5069799423217773,1.485754896431585,1.5069799423217773,44720
1994-12-27 00:00:00+00:00,1.5069799423217773,1.5069799423217773,1.49636736674799,1.5069799423217773,23660
1994-12-28 00:00:00+00:00,1.5069802554549325,1.5175928332338915,1.485755205154419,1.485755205154419,56680
1994-12-29 00:00:00+00:00,1.4751428365707397,1.4751428365707397,1.4751428365707397,1.4751428365707397,1560
1994-12-30 00:00:00+00:00,1.453917384147644,1.453917384147644,1.453917384147644,1.453917384147644,13780
1995-01-03 00:00:00+00:00,1.453917384147644,1.4645299612866742,1.453917384147644,1.453917384147644,200720
1995-01-04 00:00:00+00:00,1.432692527770996,1.432692527770996,1.432692527770996,1.432692527770996,2600
1995-01-05 00:00:00+00:00,1.432692527770996,1.432692527770996,1.4220799507643427,1.432692527770996,127140
1995-01-06 00:00:00+00:00,1.432692527770996,1.432692527770996,1.432692527770996,1.432692527770996,25740
1995-01-09 00:00:00+00:00,1.4326925456417774,1.453917384147644,1.4326925456417774,1.453917384147644,14040
1995-01-10 00:00:00+00:00,1.4326921407002962,1.4326921407002962,1.337179183959961,1.337179183959961,61100
1995-01-11 00:00:00+00:00,1.3265667692835288,1.3265667692835288,1.1673789801151526,1.2522791624069214,162760
1995-01-12 00:00:00+00:00,1.2628918308911101,1.3902422189712524,1.2628918308911101,1.3902422189712524,134160
1995-01-13 00:00:00+00:00,1.4114669605844612,1.4645295143127441,1.4114669605844612,1.4645295143127441,19500
1995-01-16 00:00:00+00:00,1.4645295143127441,1.4751420882128203,1.4539169404126682,1.4645295143127441,88920
1995-01-17 00:00:00+00:00,1.464530257286773,1.4857554158547064,1.464530257286773,1.4751428365707397,155220
1995-01-18 00:00:00+00:00,1.4751420882128203,1.4751420882128203,1.4539169404126682,1.4645295143127441,56160
1995-01-19 00:00:00+00:00,1.4645300495965012,1.485755205154419,1.4645300495965012,1.485755205154419,73840
1995-01-20 00:00:00+00:00,1.4751420882128203,1.4751420882128203,1.4645295143127441,1.4645295143127441,2600
1995-01-23 00:00:00+00:00,1.464530257286773,1.4751428365707397,1.4220802559231636,1.4751428365707397,15080
1995-01-24 00:00:00+00:00,1.4963675737380981,1.506980150779906,1.4963675737380981,1.4963675737380981,30940
1995-01-25 00:00:00+00:00,1.49636736674799,1.5388176690431394,1.49636736674799,1.5069799423217773,37960
1995-01-26 00:00:00+00:00,1.5069799423217773,1.5175925178955647,1.5069799423217773,1.5069799423217773,1820
1995-01-27 00:00:00+00:00,1.5175925493240356,1.5175925493240356,1.5175925493240356,1.5175925493240356,3640
1995-01-30 00:00:00+00:00,1.5069801645853969,1.5069801645853969,1.453917384147644,1.453917384147644,112320
1995-01-31 00:00:00+00:00,1.4751428365707397,1.4751428365707397,1.4751428365707397,1.4751428365707397,1820
1995-02-01 00:00:00+00:00,1.496367690273906,1.5388180017471313,1.496367690273906,1.5388180017471313,121680
1995-02-02 00:00:00+00:00,1.538817222348438,1.5600422620773315,1.5175920773621927,1.5600422620773315,74360
1995-02-03 00:00:00+00:00,1.5600422620773315,1.5600422620773315,1.5600422620773315,1.5600422620773315,2600
1995-02-06 00:00:00+00:00,1.5494304743580325,1.5494304743580325,1.528205423878825,1.5388180017471313,80860
1995-02-07 00:00:00+00:00,1.528205093469352,1.528205093469352,1.5069799423217773,1.5069799423217773,1560
1995-02-08 00:00:00+00:00,1.5282050371170044,1.5282050371170044,1.5282050371170044,1.5282050371170044,3120
1995-02-09 00:00:00+00:00,1.5282050371170044,1.5282050371170044,1.5282050371170044,1.5282050371170044,2600
1995-02-10 00:00:00+00:00,1.5175925493240356,1.5175925493240356,1.5069799735304679,1.5175925493240356,27040
1995-02-13 00:00:00+00:00,1.5175925493240356,1.5175925493240356,1.5069799735304679,1.5175925493240356,7020
1995-02-14 00:00:00+00:00,1.4963675737380981,1.4963675737380981,1.4963675737380981,1.4963675737380981,67600
1995-02-15 00:00:00+00:00,1.5069799423217773,1.5069799423217773,1.5069799423217773,1.5069799423217773,1560
1995-02-16 00:00:00+00:00,1.4751425384257044,1.4751425384257044,1.4326925456417774,1.453917384147644,28080
1995-02-17 00:00:00+00:00,1.4326925878795769,1.4326925878795769,1.411467432975769,1.411467432975769,46800
1995-02-21 00:00:00+00:00,1.3902422189712524,1.3902422189712524,1.3902422189712524,1.3902422189712524,5980
1995-02-22 00:00:00+00:00,1.3796294313320059,1.3796294313320059,1.3159540891647339,1.3159540891647339,215020
1995-02-23 00:00:00+00:00,1.3477919808219598,1.4326923774526281,1.3477919808219598,1.4220798015594482,39780
1995-02-24 00:00:00+00:00,1.464530257286773,1.4857554158547064,1.464530257286773,1.4751428365707397,34320
1995-02-27 00:00:00+00:00,1.453917384147644,1.453917384147644,1.453917384147644,1.453917384147644,780
1995-02-28 00:00:00+00:00,1.453917384147644,1.453917384147644,1.453917384147644,1.453917384147644,0
1995-03-01 00:00:00+00:00,1.4539173660121134,1.4751425200254205,1.432692527770996,1.432692527770996,4680
1995-03-02 00:00:00+00:00,1.432692527770996,1.432692527770996,1.432692527770996,1.432692527770996,0
1995-03-03 00:00:00+00:00,1.3584042821904576,1.3584042821904576,1.294729255795303,1.3159540891647339,131560
1995-03-06 00:00:00+00:00,1.3159543081073903,1.3265668844438379,1.294729471206665,1.294729471206665,33280
1995-03-07 00:00:00+00:00,1.2628917953063679,1.2628917953063679,1.2310540676116943,1.2310540676116943,52780
1995-03-08 00:00:00+00:00,1.2310542001358469,1.2416667771765255,1.1886039972305298,1.1886039972305298,14040
1995-03-09 00:00:00+00:00,1.1886041535751517,1.1992167320117697,1.093091368675232,1.093091368675232,84240
1995-03-10 00:00:00+00:00,1.1249289560160463,1.1886039972305298,1.1249289560160463,1.1886039972305298,166660
1995-03-13 00:00:00+00:00,1.2098289902390653,1.220441460609436,1.2098289902390653,1.220441460609436,16120
1995-03-14 00:00:00+00:00,1.231054342648504,1.3690173338615867,1.231054342648504,1.3584047555923462,185640
1995-03-15 00:00:00+00:00,1.3584042269814975,1.3902419493998548,1.337179183959961,1.337179183959961,26260
1995-03-16 00:00:00+00:00,1.3159542188440647,1.3159542188440647,1.2416666105575414,1.3053419589996338,87620
1995-03-17 00:00:00+00:00,1.3159545477727927,1.3690173338615867,1.3159545477727927,1.3584047555923462,84500
1995-03-20 00:00:00+00:00,1.3584044514577542,1.4220798015594482,1.33717940492878,1.4220798015594482,9100
1995-03-21 00:00:00+00:00,1.4220800542528782,1.485755205154419,1.4008550039523646,1.485755205154419,27040
1995-03-22 00:00:00+00:00,1.4857549272007171,1.5175925493240356,1.4857549272007171,1.5175925493240356,67340
1995-03-23 00:00:00+00:00,1.5282053212766318,1.5706555246423872,1.5282053212766318,1.5494303703308105,93340
1995-03-24 00:00:00+00:00,1.5812678337097168,1.6024926686506367,1.5812678337097168,1.5812678337097168,119600
1995-03-27 00:00:00+00:00,1.5600422620773315,1.5600422620773315,1.5494296895842088,1.5600422620773315,217360
1995-03-28 00:00:00+00:00,1.5600430522263387,1.5600430522263387,1.4645300619263923,1.5388180017471313,175760
1995-03-29 00:00:00+00:00,1.5388177009111712,1.5388177009111712,1.4963673977369003,1.5175925493240356,92300
1995-03-30 00:00:00+00:00,1.5175924619345542,1.5388176122994546,1.5175924619345542,1.5282050371170044,102700
1995-03-31 00:00:00+00:00,1.5069799423217773,1.5069799423217773,1.49636736674799,1.5069799423217773,79300
1995-04-03 00:00:00+00:00,1.5069799423217773,1.5069799423217773,1.5069799423217773,1.5069799423217773,0
1995-04-04 00:00:00+00:00,1.5069802554549325,1.5069802554549325,1.485755205154419,1.485755205154419,140660
1995-04-05 00:00:00+00:00,1.50697950486907,1.5600422620773315,1.50697950486907,1.5600422620773315,102960
1995-04-06 00:00:00+00:00,1.5600426829966563,1.6555554401759078,1.5282050621844459,1.5812678337097168,554060
1995-04-07 00:00:00+00:00,1.581268415640689,1.5918806791305542,1.5600432571164455,1.5918806791305542,18200
1995-04-10 00:00:00+00:00,1.5918801145878756,1.6024926900863647,1.581267854861531,1.6024926900863647,113880
1995-04-11 00:00:00+00:00,1.6024926900863647,1.6024926900863647,1.5918801145878756,1.6024926900863647,14040
1995-04-12 00:00:00+00:00,1.6024926900863647,1.6024926900863647,1.5918801145878756,1.6024926900863647,44200
1995-04-13 00:00:00+00:00,1.6024926900863647,1.6024926900863647,1.5706552793630417,1.6024926900863647,9360
1995-04-17 00:00:00+00:00,1.5918800932941066,1.5918800932941066,1.5812678337097168,1.5812678337097168,780
1995-04-18 00:00:00+00:00,1.5812678337097168,1.5812678337097168,1.5600426829966563,1.5812678337097168,10920
1995-04-19 00:00:00+00:00,1.5812674070635768,1.5812674070635768,1.5600422620773315,1.5600422620773315,120120
1995-04-20 00:00:00+00:00,1.5494304743580325,1.5494304743580325,1.5388180017471313,1.5388180017471313,1300
1995-04-21 00:00:00+00:00,1.538817222348438,1.5600422620773315,1.5282046498553152,1.5600422620773315,188240
1995-04-24 00:00:00+00:00,1.570655107498169,1.570655107498169,1.570655107498169,1.570655107498169,4940
1995-04-25 00:00:00+00:00,1.5706548345704543,1.5706548345704543,1.5600422620773315,1.5600422620773315,174980
1995-04-26 00:00:00+00:00,1.570655107498169,1.5918799404005304,1.570655107498169,1.570655107498169,257660
1995-04-27 00:00:00+00:00,1.570655630094645,1.5918804700590423,1.5388180017471313,1.5388180017471313,303420
1995-04-28 00:00:00+00:00,1.5494303703308105,1.5494303703308105,1.5494303703308105,1.5494303703308105,4420
1995-05-01 00:00:00+00:00,1.5600422620773315,1.5600422620773315,1.5600422620773315,1.5600422620773315,780
1995-05-02 00:00:00+00:00,1.5600426829966563,1.5812678337097168,1.549430107640126,1.5812678337097168,44460
1995-05-03 00:00:00+00:00,1.5812678337097168,1.5812678337097168,1.5812678337097168,1.5812678337097168,0
1995-05-04 00:00:00+00:00,1.6024931052232483,1.6343307347090918,1.6024931052232483,1.62371826171875,62920
1995-05-05 00:00:00+00:00,1.644943206420914,1.6767809391021729,1.644943206420914,1.6767809391021729,54860
1995-05-08 00:00:00+00:00,1.6873932792947381,1.7404558471702223,1.6873932792947381,1.7192310094833374,8580
1995-05-09 00:00:00+00:00,1.7404558076777634,1.7722934318865455,1.7404558076777634,1.7616809606552124,69940
1995-05-10 00:00:00+00:00,1.7616809606552124,1.7616809606552124,1.7086183939837642,1.7616809606552124,49140
1995-05-11 00:00:00+00:00,1.7616807652669793,1.8253560066223145,1.7616807652669793,1.8253560066223145,11960
1995-05-12 00:00:00+00:00,1.825356103234017,1.8784186668287637,1.825356103234017,1.8678061962127686,41860
1995-05-15 00:00:00+00:00,1.8678061789376414,1.878418649455483,1.8571937084197998,1.8571937084197998,30160
1995-05-16 00:00:00+00:00,1.8571936272999818,1.8784185674085874,1.8253560066223145,1.8253560066223145,60320
1995-05-17 00:00:00+00:00,1.8147435106705407,1.8147435106705407,1.751068164966511,1.772293210029602,91520
1995-05-18 00:00:00+00:00,1.7935183859446469,1.8359686871913765,1.7935183859446469,1.8253560066223145,268580
1995-05-19 00:00:00+00:00,1.825356086351506,1.8678061789376414,1.825356086351506,1.8571937084197998,150800
1995-05-22 00:00:00+00:00,1.8571937255967732,1.8890311374447588,1.846581254980778,1.8678061962127686,4420
1995-05-23 00:00:00+00:00,1.8784188632532877,1.8996440172195435,1.8784188632532877,1.8996440172195435,2080
1995-05-24 00:00:00+00:00,1.8996435590094398,1.9314811770219242,1.846581002665127,1.910256028175354,63700
1995-05-25 00:00:00+00:00,1.8996438185755247,1.8996438185755247,1.835968784364783,1.8678061962127686,44460
1995-05-26 00:00:00+00:00,1.8571936272999818,1.8571936272999818,1.8041308559989495,1.8253560066223145,34840
1995-05-30 00:00:00+00:00,1.8253555979186937,1.8465807437896729,1.8253555979186937,1.8465807437896729,65260
1995-05-31 00:00:00+00:00,1.8359688482131997,1.8359688482131997,1.7935185432434082,1.7935185432434082,3380
1995-06-01 00:00:00+00:00,1.793518796968574,1.804131269454956,1.751068591250834,1.804131269454956,144300
1995-06-02 00:00:00+00:00,1.804131269454956,1.804131269454956,1.804131269454956,1.804131269454956,4940
1995-06-05 00:00:00+00:00,1.825356052000967,1.8359687328338623,1.825356052000967,1.8359687328338623,5200
1995-06-06 00:00:00+00:00,1.8359690337350008,1.9314817032814926,1.8359690337350008,1.92086923122406,24960
1995-06-07 00:00:00+00:00,1.910256323931468,1.910256323931468,1.846581288562731,1.889031171798706,114920
1995-06-08 00:00:00+00:00,1.889031171798706,1.889031171798706,1.8678062301807186,1.889031171798706,2600
1995-06-09 00:00:00+00:00,1.8678061962127686,1.8678061962127686,1.8571937255967732,1.8678061962127686,69420
1995-06-12 00:00:00+00:00,1.8571937084197998,1.8571937084197998,1.846581237901958,1.8571937084197998,9620
1995-06-13 00:00:00+00:00,1.8465812031519926,1.8465812031519926,1.8359687328338623,1.8359687328338623,86580
1995-06-14 00:00:00+00:00,1.8253564249425278,1.8253564249425278,1.804131269454956,1.804131269454956,42640
1995-06-15 00:00:00+00:00,1.804131269454956,1.8147439524561457,1.793518796968574,1.804131269454956,2600
1995-06-16 00:00:00+00:00,1.7935185432434082,1.7935185432434082,1.7722933907585126,1.7935185432434082,1560
1995-06-19 00:00:00+00:00,1.7722934318865455,1.7722934318865455,1.7616809606552124,1.7616809606552124,18200
1995-06-20 00:00:00+00:00,1.7616807401267456,1.772293210029602,1.7616807401267456,1.772293210029602,116740
1995-06-21 00:00:00+00:00,1.772293210029602,1.772293210029602,1.7616807401267456,1.772293210029602,45760
1995-06-22 00:00:00+00:00,1.8041304828275708,1.814743161201477,1.8041304828275708,1.814743161201477,2080
1995-06-23 00:00:00+00:00,1.8147435365680118,1.8253560066223145,1.8147435365680118,1.8253560066223145,13000
1995-06-26 00:00:00+00:00,1.8253560066223145,1.8253560066223145,1.8253560066223145,1.8253560066223145,0
1995-06-27 00:00:00+00:00,1.846581448076093,1.8996440172195435,1.846581448076093,1.8996440172195435,14040
1995-06-28 00:00:00+00:00,1.8996440765943956,1.92086923122406,1.8890313940221637,1.92086923122406,5200
1995-06-29 00:00:00+00:00,1.920869009764543,1.9314814805984497,1.910256328415861,1.9314814805984497,1820
1995-06-30 00:00:00+00:00,1.9527071714401245,1.9527071714401245,1.9527071714401245,1.9527071714401245,780
1995-07-03 00:00:00+00:00,1.9527066327810385,1.9527066327810385,1.9314814805984497,1.9314814805984497,13000
1995-07-05 00:00:00+00:00,1.910256028175354,1.910256028175354,1.910256028175354,1.910256028175354,3380
1995-07-06 00:00:00+00:00,1.910256328415861,1.9314814805984497,1.8465812928976448,1.9314814805984497,165620
1995-07-07 00:00:00+00:00,1.9102560642000548,1.9102560642000548,1.867805976221108,1.8784184455871582,158600
1995-07-10 00:00:00+00:00,1.8784188632532877,1.9208691711857993,1.846581448076093,1.8996440172195435,87620
1995-07-11 00:00:00+00:00,1.8996440765943956,1.9314817032814926,1.8996440765943956,1.92086923122406,113360
1995-07-12 00:00:00+00:00,1.910256323931468,1.910256323931468,1.889031171798706,1.889031171798706,274820
1995-07-13 00:00:00+00:00,1.8996435590094398,1.910256028175354,1.8996435590094398,1.910256028175354,2600
1995-07-14 00:00:00+00:00,1.910256028175354,1.9314811770219242,1.910256028175354,1.910256028175354,2600
1995-07-17 00:00:00+00:00,1.910256028175354,1.910256028175354,1.910256028175354,1.910256028175354,0
1995-07-18 00:00:00+00:00,1.8996440172195435,1.8996440172195435,1.8890313349790193,1.8996440172195435,2600
1995-07-19 00:00:00+00:00,1.8996440172195435,1.9102564889452749,1.8890313349790193,1.8996440172195435,9100
1995-07-20 00:00:00+00:00,1.8996440765943956,1.92086923122406,1.8996440765943956,1.92086923122406,55900
1995-07-21 00:00:00+00:00,1.9102560642000548,1.9102560642000548,1.867805976221108,1.8784184455871582,61100
1995-07-24 00:00:00+00:00,1.8784184455871584,1.8784184455871584,1.8784184455871584,1.8784184455871582,0
1995-07-25 00:00:00+00:00,1.8571932114678062,1.8571932114678062,1.8465807437896729,1.8465807437896729,12480
1995-07-26 00:00:00+00:00,1.8359687328338623,1.8359687328338623,1.8359687328338623,1.8359687328338623,2860
1995-07-27 00:00:00+00:00,1.83596866099101,1.83596866099101,1.772293210029602,1.772293210029602,96980
1995-07-28 00:00:00+00:00,1.7722933907585126,1.814743695728304,1.7722933907585126,1.7935185432434082,137800
1995-07-31 00:00:00+00:00,1.793518796968574,1.8147439524561457,1.772293641481002,1.804131269454956,173940
1995-08-01 00:00:00+00:00,1.793519013351246,1.793519013351246,1.740456223487854,1.740456223487854,203060
1995-08-02 00:00:00+00:00,1.76168116899462,1.804131269454956,1.76168116899462,1.804131269454956,13000
1995-08-03 00:00:00+00:00,1.804131269454956,1.804131269454956,1.740456013507048,1.804131269454956,25740
1995-08-04 00:00:00+00:00,1.814743161201477,1.8253556290606672,1.814743161201477,1.814743161201477,2860
1995-08-07 00:00:00+00:00,1.825356052000967,1.8359687328338623,1.825356052000967,1.8359687328338623,6500
1995-08-08 00:00:00+00:00,1.8253561667133629,1.8253561667133629,1.7722933907585126,1.7935185432434082,19760
1995-08-09 00:00:00+00:00,1.7935185432434082,1.7935185432434082,1.7935185432434082,1.7935185432434082,4940
1995-08-10 00:00:00+00:00,1.7722938553029226,1.7722938553029226,1.7298436444636924,1.740456223487854,187460
1995-08-11 00:00:00+00:00,1.7404555403755484,1.751068115234375,1.7404555403755484,1.751068115234375,15080
1995-08-14 00:00:00+00:00,1.751068115234375,1.751068115234375,1.7298429655167218,1.751068115234375,3120
1995-08-15 00:00:00+00:00,1.751068115234375,1.751068115234375,1.751068115234375,1.751068115234375,0
1995-08-16 00:00:00+00:00,1.7404558163334125,1.7404558163334125,1.708618402481079,1.708618402481079,15860
1995-08-17 00:00:00+00:00,1.7298436444636924,1.740456223487854,1.7298436444636924,1.740456223487854,137540
1995-08-18 00:00:00+00:00,1.751068164966511,1.772293210029602,1.751068164966511,1.772293210029602,15860
1995-08-21 00:00:00+00:00,1.7722933907585126,1.8041310142284672,1.7510683435310057,1.7935185432434082,36660
1995-08-22 00:00:00+00:00,1.8041309008499415,1.8359687328338623,1.8041309008499415,1.8359687328338623,4160
1995-08-23 00:00:00+00:00,1.8359687328338623,1.857193673470123,1.825356052000967,1.8359687328338623,197600
1995-08-24 00:00:00+00:00,1.8359682761115395,1.8465807437896729,1.8253555979186937,1.8465807437896729,10660
1995-08-25 00:00:00+00:00,1.8465807437896729,1.8465807437896729,1.8465807437896729,1.8465807437896729,0
1995-08-28 00:00:00+00:00,1.8571937084197998,1.8571937084197998,1.8571937084197998,1.8571937084197998,1560
1995-08-29 00:00:00+00:00,1.8678062301807186,1.889031171798706,1.8678062301807186,1.889031171798706,5460
1995-08-30 00:00:00+00:00,1.8890313349790193,1.8996440172195435,1.867806391527556,1.8996440172195435,107900
1995-08-31 00:00:00+00:00,1.899644361574841,2.005769729614258,1.899644361574841,2.005769729614258,64480
1995-09-01 00:00:00+00:00,2.005769729614258,2.005769729614258,1.9951572559647655,2.005769729614258,780
1995-09-05 00:00:00+00:00,1.9845449924468994,1.9845449924468994,1.9633198323856782,1.9845449924468994,19240
1995-09-06 00:00:00+00:00,1.9845445764263006,2.0163819940717667,1.9633194208145142,1.9633194208145142,30420
1995-09-07 00:00:00+00:00,1.9633194208145142,1.9633194208145142,1.9527069482660255,1.9633194208145142,22620
1995-09-08 00:00:00+00:00,1.952706857911157,1.952706857911157,1.9102565486518281,1.92086923122406,41340
1995-09-11 00:00:00+00:00,1.8996435948340045,1.8996435948340045,1.8784184455871584,1.8784184455871582,19760
1995-09-12 00:00:00+00:00,1.8784184455871584,1.8890309149532085,1.867805976221108,1.8784184455871582,30420
1995-09-13 00:00:00+00:00,1.8784184455871584,1.8890309149532085,1.857193506855058,1.8784184455871582,127660
1995-09-14 00:00:00+00:00,1.889031171798706,1.889031171798706,1.889031171798706,1.889031171798706,9360
1995-09-15 00:00:00+00:00,1.8890309149532085,1.8996435948340045,1.8784184455871584,1.8784184455871582,1820
1995-09-18 00:00:00+00:00,1.8678061962127686,1.8678061962127686,1.8678061962127686,1.8678061962127686,520
1995-09-19 00:00:00+00:00,1.867805976221108,1.8784184455871584,1.867805976221108,1.8784184455871582,13520
1995-09-20 00:00:00+00:00,1.8784184455871584,1.8784184455871584,1.8784184455871584,1.8784184455871582,0
1995-09-21 00:00:00+00:00,1.8784184101628696,1.910256028175354,1.8678059409969554,1.910256028175354,14560
1995-09-22 00:00:00+00:00,1.910256028175354,1.910256028175354,1.8890308793287838,1.910256028175354,8060
1995-09-25 00:00:00+00:00,1.910256028175354,1.910256028175354,1.910256028175354,1.910256028175354,0
1995-09-26 00:00:00+00:00,1.9102557603731853,1.9102557603731853,1.8465807437896729,1.8465807437896729,43160
1995-09-27 00:00:00+00:00,1.8359687328338623,1.8359687328338623,1.825356052000967,1.8359687328338623,2600
1995-09-28 00:00:00+00:00,1.8571937255967732,1.8784186668287637,1.8571937255967732,1.8678061962127686,8840
1995-09-29 00:00:00+00:00,1.8784189219647311,1.92086923122406,1.8784189219647311,1.92086923122406,8060
1995-10-02 00:00:00+00:00,1.9102562891915198,1.9102562891915198,1.8678061962127686,1.8678061962127686,86580
1995-10-03 00:00:00+00:00,1.8678061962127686,1.8890311374447588,1.846581254980778,1.8678061962127686,54860
1995-10-04 00:00:00+00:00,1.8678061962127686,1.8784186668287637,1.8678061962127686,1.8678061962127686,30940
1995-10-05 00:00:00+00:00,1.8678062301807186,1.889031171798706,1.8678062301807186,1.889031171798706,109980
1995-10-06 00:00:00+00:00,1.889031171798706,1.889031171798706,1.889031171798706,1.889031171798706,51740
1995-10-09 00:00:00+00:00,1.889031171798706,1.889031171798706,1.889031171798706,1.889031171798706,0
1995-10-10 00:00:00+00:00,1.8890313349790193,1.8996440172195435,1.8784188632532877,1.8996440172195435,1300
1995-10-11 00:00:00+00:00,1.9102565486518281,1.92086923122406,1.9102565486518281,1.92086923122406,520
1995-10-12 00:00:00+00:00,1.910256323931468,1.910256323931468,1.889031171798706,1.889031171798706,29380
1995-10-13 00:00:00+00:00,1.8890313349790193,1.8996440172195435,1.8890313349790193,1.8996440172195435,70200
1995-10-16 00:00:00+00:00,1.8996440765943956,1.92086923122406,1.8996440765943956,1.92086923122406,31200
1995-10-17 00:00:00+00:00,1.92086870785601,1.92086870785601,1.910256028175354,1.910256028175354,41600
1995-10-18 00:00:00+00:00,1.8890309149532085,1.8890309149532085,1.8784184455871584,1.8784184455871582,7540
1995-10-19 00:00:00+00:00,1.8571932114678062,1.8571932114678062,1.8465807437896729,1.8465807437896729,68120
1995-10-20 00:00:00+00:00,1.8465807437896729,1.8465807437896729,1.8465807437896729,1.8465807437896729,0
1995-10-23 00:00:00+00:00,1.846581288562731,1.889031171798706,1.8359688177537374,1.889031171798706,19760
1995-10-24 00:00:00+00:00,1.8890309149532085,1.8890309149532085,1.8784184455871584,1.8784184455871582,13260
1995-10-25 00:00:00+00:00,1.8784184455871584,1.8784184455871584,1.8784184455871584,1.8784184455871582,3640
1995-10-26 00:00:00+00:00,1.8784187009897124,1.889031171798706,1.857193759371725,1.889031171798706,21320
1995-10-27 00:00:00+00:00,1.889031171798706,1.889031171798706,1.889031171798706,1.889031171798706,0
1995-10-30 00:00:00+00:00,1.878418649455483,1.878418649455483,1.8571937084197998,1.8571937084197998,1300
