"('date', '')","('open', 'BELFA')","('high', 'BELFA')","('low', 'BELFA')","('close', 'BELFA')","('volume', 'BELFA')"
2024-03-18 00:00:00+00:00,65.70984250816737,67.2331149146111,65.68993377685547,65.68993377685547,10200
2024-03-19 00:00:00+00:00,66.40676154883585,67.82052452878759,65.7098420202952,67.4521484375,4300
2024-03-20 00:00:00+00:00,67.1634269471768,70.56838989257812,67.12360188633627,70.56838989257812,6400
2024-03-21 00:00:00+00:00,69.6424775660368,72.33061218261719,69.6424775660368,72.33061218261719,7300
2024-03-22 00:00:00+00:00,72.33061414619189,72.33061414619189,69.6524376210013,70.1004638671875,23500
2024-03-25 00:00:00+00:00,70.0606388055807,70.11041443569883,68.90573480654479,70.1004638671875,12400
2024-03-26 00:00:00+00:00,70.5683918786919,71.63368759963375,69.02521060592123,71.1856689453125,10700
2024-03-27 00:00:00+00:00,71.17570810703324,71.68346813314872,69.48318481445312,69.48318481445312,13100
2024-03-28 00:00:00+00:00,69.69227389365695,71.5440977790711,69.69227389365695,70.49871063232422,6000
2024-04-01 00:00:00+00:00,69.74203053670888,70.49868375290247,69.74203053670888,70.47877502441406,9600
2024-04-02 00:00:00+00:00,70.09050548043837,71.41466029021154,69.33384450401743,70.6878662109375,9000
2024-04-03 00:00:00+00:00,71.71332860630739,72.47994765885585,70.48874038906149,71.23544311523438,10700
2024-04-04 00:00:00+00:00,71.82285766265393,71.88259146009563,71.08611297607422,71.08611297607422,7600
2024-04-05 00:00:00+00:00,71.86267980694822,71.86267980694822,70.88698477852907,71.1856689453125,5300
2024-04-08 00:00:00+00:00,70.85711501062586,71.85271873176721,70.85711501062586,71.28522491455078,3500
2024-04-09 00:00:00+00:00,71.0861092298882,71.18566808566241,70.48874849938906,70.6878662109375,9100
2024-04-10 00:00:00+00:00,69.26415083665135,69.6922607421875,68.99534117310708,69.6922607421875,5000
2024-04-11 00:00:00+00:00,69.49314675955054,70.10046567194576,69.45332169691842,70.09050750732422,6400
2024-04-12 00:00:00+00:00,68.35667737225897,70.12040351936342,67.90827654290479,69.25348663330078,6100
2024-04-15 00:00:00+00:00,69.19370561268073,69.80154261112895,68.24707060743053,69.35313415527344,2700
2024-04-16 00:00:00+00:00,69.35312088490761,70.8976259334315,66.96163238494547,69.20365142822266,3800
2024-04-17 00:00:00+00:00,70.23001125540561,70.24993697051252,69.01433737089012,69.2634506225586,8500
2024-04-18 00:00:00+00:00,69.08408514799956,69.59227068102639,68.24706071315248,68.96450805664062,7400
2024-04-19 00:00:00+00:00,68.77518329390084,69.74174392841033,68.77518329390084,69.06415557861328,7300
2024-04-22 00:00:00+00:00,69.0342665268723,70.14033002759655,69.0342665268723,69.76168060302734,13000
2024-04-23 00:00:00+00:00,70.0008271753016,71.1467497100259,70.0008271753016,70.32965850830078,8300
2024-04-24 00:00:00+00:00,70.32964943498769,70.82787589864898,69.75170491258079,70.81790924072266,10000
2024-04-25 00:00:00+00:00,69.80153560430098,71.19656372070312,69.80153560430098,71.19656372070312,2600
2024-04-26 00:00:00+00:00,70.34957484851444,71.24638399974698,67.65915499714929,68.74528503417969,14000
2024-04-29 00:00:00+00:00,68.80508921494474,69.75171661376953,68.75526351928711,69.75171661376953,12600
2024-04-30 00:00:00+00:00,70.08054795950885,70.08054795950885,69.21363103046897,69.75171661376953,3700
2024-05-01 00:00:00+00:00,68.7652301788854,70.73820304865367,68.74529685968882,69.75171661376953,13600
2024-05-02 00:00:00+00:00,69.75171825664995,70.56880950927734,67.18086738777326,70.56880950927734,10600
2024-05-03 00:00:00+00:00,70.29976037902871,71.4955009072765,69.89121101043878,70.94744873046875,5700
2024-05-06 00:00:00+00:00,70.54887615829811,71.13677978515625,70.23001149914911,71.13677978515625,7300
2024-05-07 00:00:00+00:00,70.74815495782006,71.99372106623238,70.74815495782006,71.22645568847656,4300
2024-05-08 00:00:00+00:00,70.7481677103939,71.40583038330078,70.7481677103939,71.40583038330078,2300
2024-05-09 00:00:00+00:00,71.0570529832341,71.79443359375,71.0570529832341,71.79443359375,3100
2024-05-10 00:00:00+00:00,71.73465250704761,72.36242279024472,70.9574203491211,70.9574203491211,1900
2024-05-13 00:00:00+00:00,70.987313668506,72.64142939263009,70.64852327816745,70.6983413696289,4400
2024-05-14 00:00:00+00:00,70.84780097915791,71.9040462422686,70.74815720778246,71.24638366699219,4600
2024-05-15 00:00:00+00:00,71.97380105870492,76.687019329236,71.7545801898741,76.1190414428711,17600
2024-05-16 00:00:00+00:00,76.12901357151024,77.21514373306611,75.70053846137046,76.46780395507812,6300
2024-05-17 00:00:00+00:00,76.23862247211727,76.7268823218759,73.6578052044409,73.74748992919922,7900
2024-05-20 00:00:00+00:00,73.48840459575125,75.46138476924659,73.129680927843,74.53468322753906,12900
2024-05-21 00:00:00+00:00,74.48486234485064,75.63078482446882,73.8969587192754,75.31192016601562,4400
2024-05-22 00:00:00+00:00,75.31191787496479,76.398047971478,74.77383235475656,75.29198455810547,8800
2024-05-23 00:00:00+00:00,75.29199095524491,76.55749060168284,74.93326724462734,75.94965362548828,5800
2024-05-24 00:00:00+00:00,76.41797921047453,77.28488841196067,75.85000133275398,76.77670288085938,8800
2024-05-28 00:00:00+00:00,76.77670264216468,78.11194594263164,76.2386171382603,77.74325561523438,10400
2024-05-29 00:00:00+00:00,76.87634914601293,82.18744536907137,76.87634914601293,81.70914459228516,14500
2024-05-30 00:00:00+00:00,82.57606850977771,83.4031187787224,80.76252422950101,83.07429504394531,16200
2024-05-31 00:00:00+00:00,83.20383013172894,85.60528564453125,82.4066646464197,85.60528564453125,101300
2024-06-03 00:00:00+00:00,85.60527809035929,85.60527809035929,83.30346656575885,84.27002716064453,21900
2024-06-04 00:00:00+00:00,83.71202022749675,83.71202022749675,80.46358125796463,81.30059814453125,21000
2024-06-05 00:00:00+00:00,81.15113350318381,82.70559772650164,81.15113350318381,82.07783508300781,6900
2024-06-06 00:00:00+00:00,82.44652287716346,83.02446746826172,82.05790679750545,83.02446746826172,4800
2024-06-07 00:00:00+00:00,81.3504172828096,82.91484809200469,81.04151930465196,81.41020202636719,9400
2024-06-10 00:00:00+00:00,81.77889235041502,82.00807987127342,80.28421294281465,81.41020202636719,6900
2024-06-11 00:00:00+00:00,81.21091414048432,83.42304087086826,80.87212379196266,82.0080795288086,6600
2024-06-12 00:00:00+00:00,82.15754961377533,84.80811833338078,82.15754961377533,84.41950225830078,6900
2024-06-13 00:00:00+00:00,83.7219710329021,84.65863921089073,83.40310640244486,84.56896209716797,6500
2024-06-14 00:00:00+00:00,83.25364543117905,84.47927827907932,81.50985280182022,82.40665435791016,7400
2024-06-17 00:00:00+00:00,82.89493153365076,84.90776334650151,81.46003671113003,83.7618408203125,9900
2024-06-18 00:00:00+00:00,82.02801628125992,83.73195011583307,82.02801628125992,83.07429504394531,35600
2024-06-20 00:00:00+00:00,83.17392861232936,83.7319398292982,80.05502602610635,80.41374969482422,13100
2024-06-21 00:00:00+00:00,80.32407271269396,80.41374982885658,78.23152304324033,80.21446228027344,29800
2024-06-24 00:00:00+00:00,80.31409960730032,80.43367668825069,77.7332903293612,78.02226257324219,27400
2024-06-25 00:00:00+00:00,77.90269753354875,79.18812284370539,76.79663407137518,77.1254653930664,10700
2024-06-26 00:00:00+00:00,77.22510429967673,79.38740539550781,75.23219838226571,79.38740539550781,19200
2024-06-27 00:00:00+00:00,81.46002960205078,81.46002960205078,77.23507117397374,81.46002960205078,31100
2024-06-28 00:00:00+00:00,81.21091229676165,83.44296469013,79.71623292933658,80.62300872802734,242600
2024-07-01 00:00:00+00:00,79.61660212758835,82.55613565475262,79.00876514430348,81.90843963623047,10400
2024-07-02 00:00:00+00:00,81.09133768725468,83.56254432856703,79.48704784236628,81.57960510253906,11400
2024-07-03 00:00:00+00:00,80.78243267843712,81.62941608501094,79.75608745380855,79.81587219238281,9200
2024-07-05 00:00:00+00:00,80.51341313054121,80.51341313054121,78.30128604289392,79.14826965332031,22400
2024-07-08 00:00:00+00:00,78.96889067252427,82.53619380443587,78.96889067252427,81.20094299316406,8600
2024-07-09 00:00:00+00:00,81.31056573199294,82.17748260498047,81.31056573199294,82.17748260498047,6300
2024-07-10 00:00:00+00:00,81.70914060760384,82.42658793662919,80.99169327857851,82.0080795288086,9800
2024-07-11 00:00:00+00:00,82.307015282561,83.16396546036754,82.2870895678289,82.8152084350586,8000
2024-07-12 00:00:00+00:00,81.94828812783156,85.57537624208663,81.94828812783156,82.31697845458984,19400
2024-07-15 00:00:00+00:00,82.76571261776314,84.36119471291936,82.76571261776314,83.61331176757812,12100
2024-07-16 00:00:00+00:00,83.37398655548914,86.52506256103516,83.1446324513304,86.52506256103516,21300
2024-07-17 00:00:00+00:00,83.76288615854344,84.979443579532,82.07765422869615,82.466552734375,41500
2024-07-18 00:00:00+00:00,82.75573517531687,83.79280039477558,80.77135464208816,81.17022705078125,9400
2024-07-19 00:00:00+00:00,81.22007833928258,81.23005224129163,79.62459637145112,80.1530990600586,20400
2024-07-22 00:00:00+00:00,80.18303084523248,83.46373748779297,79.77418449790834,83.46373748779297,14300
2024-07-23 00:00:00+00:00,83.66317042205368,86.0264755684491,82.47652709371809,85.68743896484375,30600
2024-07-24 00:00:00+00:00,84.26147877129038,84.26147877129038,80.4123739252986,81.71867370605469,31600
2024-07-25 00:00:00+00:00,83.52357090564175,89.74595498793833,83.52357090564175,89.18753814697266,18100
2024-07-26 00:00:00+00:00,89.28724963615849,90.98244787545275,89.28724963615849,90.5038070678711,6900
2024-07-29 00:00:00+00:00,90.50380550319674,92.75742051499414,89.23738618898707,90.84284210205078,14100
2024-07-30 00:00:00+00:00,90.69326492263893,90.69326492263893,87.58207687189656,89.17755889892578,46300
2024-07-31 00:00:00+00:00,89.91547045438737,93.48536682128906,89.91547045438737,93.48536682128906,10900
2024-08-01 00:00:00+00:00,89.35705571789855,89.35705571789855,87.27295126880479,88.95818328857422,7400
2024-08-02 00:00:00+00:00,87.2131223580288,87.2131223580288,82.84548869248044,83.1147232055664,7200
2024-08-05 00:00:00+00:00,78.12883575077022,80.66166687011719,76.44361137733351,80.66166687011719,9900
2024-08-06 00:00:00+00:00,81.3596817334744,82.66598900088177,79.77417368329087,80.72148895263672,21400
2024-08-07 00:00:00+00:00,80.21293635398885,80.81124115205525,79.99355615286424,80.61180114746094,24500
2024-08-08 00:00:00+00:00,80.74144712050656,82.6360855102539,80.74144712050656,82.6360855102539,11200
2024-08-09 00:00:00+00:00,81.76853959368911,81.97794591629082,80.8511382924266,80.87107849121094,6500
2024-08-12 00:00:00+00:00,80.77136249542237,81.06054482964537,79.54483105081162,79.77418518066406,6500
2024-08-13 00:00:00+00:00,81.02064953595124,83.06486589046324,80.8112432316321,82.79562377929688,4700
2024-08-14 00:00:00+00:00,82.56627880177363,83.00503161555294,81.87822406927029,82.7557373046875,6100
2024-08-15 00:00:00+00:00,84.82986455843397,84.82986455843397,82.65601794636378,84.03211975097656,3900
2024-08-16 00:00:00+00:00,84.31134126901246,84.31134126901246,83.044921875,83.044921875,3500
2024-08-19 00:00:00+00:00,84.20165403500839,84.96947721209303,83.86260979535739,84.26148223876953,2700
2024-08-20 00:00:00+00:00,84.11189495922824,84.50079345703125,83.21443396127579,84.50079345703125,28000
2024-08-21 00:00:00+00:00,84.04209876743583,85.75724488234003,84.04209876743583,85.63758087158203,2500
2024-08-22 00:00:00+00:00,85.4182038027746,85.75724040376163,83.66316977593912,84.46090698242188,8500
2024-08-23 00:00:00+00:00,84.88968806326444,87.25300064822228,84.56062538564888,86.74443817138672,8600
2024-08-26 00:00:00+00:00,86.74444357922096,86.74444357922096,85.20878975913335,85.95667266845703,10200
2024-08-27 00:00:00+00:00,85.95667117657048,85.95667117657048,84.56062918968307,85.6974105834961,4700
2024-08-28 00:00:00+00:00,85.68744357231938,85.75724567727724,84.94953451878516,85.46806335449219,8900
2024-08-29 00:00:00+00:00,86.29571690323132,86.29571690323132,85.15893548933944,85.75724029541016,6600
2024-08-30 00:00:00+00:00,85.75724181460572,87.55216387247343,85.07916099361776,85.91679382324219,29900
2024-09-03 00:00:00+00:00,85.00936505928549,88.92827216340034,83.70306522720021,85.15894317626953,25500
2024-09-04 00:00:00+00:00,85.06918779287368,86.25583114135621,84.86975538829144,86.24585723876953,10400
2024-09-05 00:00:00+00:00,85.298539690494,85.75724029541016,83.81274777371571,85.75724029541016,10700
2024-09-06 00:00:00+00:00,86.74443747958215,86.74443747958215,83.23437728609888,83.5235595703125,21000
2024-09-09 00:00:00+00:00,83.52356861867659,86.35554835786995,83.52356861867659,84.38114166259766,37600
2024-09-10 00:00:00+00:00,84.38114587939997,86.99374553682132,84.38114587939997,86.35555267333984,6500
2024-09-11 00:00:00+00:00,86.4153792653818,87.50229875483804,86.16608496693496,87.09345245361328,12900
2024-09-12 00:00:00+00:00,88.58922497885978,89.38696983767761,88.57925868382219,88.85846710205078,8700
2024-09-13 00:00:00+00:00,88.6291075954882,90.92261821929004,88.34989919423057,89.44679260253906,16700
2024-09-16 00:00:00+00:00,87.63193472059935,90.72319030761719,87.63193472059935,90.72319030761719,3300
2024-09-17 00:00:00+00:00,90.7231826913313,91.36137547443796,90.12487030029297,90.12487030029297,7900
2024-09-18 00:00:00+00:00,89.2473683707102,91.49101729623085,88.81858182729634,90.67333221435547,9700
2024-09-19 00:00:00+00:00,92.73748845150533,102.20069885253906,92.26881390551448,102.20069885253906,34800
2024-09-20 00:00:00+00:00,100.38583430937975,102.66937117891126,99.76758926876538,101.71208190917969,32500
2024-09-23 00:00:00+00:00,100.71489719371891,101.08385549652488,90.64340899591868,100.21630859375,13300
2024-09-24 00:00:00+00:00,99.338793924886,101.10379419516904,97.62364794914629,99.65789031982422,17500
2024-09-25 00:00:00+00:00,98.57096700139004,99.64792022843741,98.0424642902997,99.6080322265625,10900
2024-09-26 00:00:00+00:00,99.99692839250636,101.57247019429408,99.87727199754312,100.21630859375,6800
2024-09-27 00:00:00+00:00,100.07670377738029,100.07670377738029,97.30455239590177,98.1920394897461,15500
2024-09-30 00:00:00+00:00,97.37435592540044,99.14933013916016,96.93559551917369,99.14933013916016,19900
2024-10-01 00:00:00+00:00,99.08950094945683,102.70925144102515,97.92279784529038,102.21066284179688,13100
2024-10-02 00:00:00+00:00,103.16796032799819,104.67370014884067,102.50982728022802,103.43720245361328,13300
2024-10-03 00:00:00+00:00,103.38732452306431,103.38732452306431,100.71488952636719,100.71488952636719,16500
2024-10-04 00:00:00+00:00,101.66221251470537,102.21066301794498,100.01687622070312,100.01687622070312,12700
2024-10-07 00:00:00+00:00,99.71772229445385,100.00690460205078,99.40859978985574,100.00690460205078,5100
2024-10-08 00:00:00+00:00,100.00690223350679,101.04396743375048,100.00690223350679,100.9143295288086,4900
2024-10-09 00:00:00+00:00,100.99410472725079,103.70642790510311,100.9143287260532,101.68215942382812,12800
2024-10-10 00:00:00+00:00,101.71207822062394,101.71207822062394,100.56532287597656,100.56532287597656,3600
2024-10-11 00:00:00+00:00,101.46278362300963,104.08535701124214,101.452809720463,103.25770568847656,12300
2024-10-14 00:00:00+00:00,102.70925957760055,104.32468950590267,102.70925957760055,104.13522338867188,16100
2024-10-15 00:00:00+00:00,105.15292346486436,105.36245015416247,102.63859558105469,102.63859558105469,17800
2024-10-16 00:00:00+00:00,102.89800541578249,105.31256738975311,102.89800541578249,104.76380157470703,11900
2024-10-17 00:00:00+00:00,104.94339326274005,105.15291994502458,103.67625353304831,104.66402435302734,12800
2024-10-18 00:00:00+00:00,104.23499252894489,104.84362092293065,102.68847625985347,104.63409423828125,11500
2024-10-21 00:00:00+00:00,104.92343916024798,104.92343916024798,102.59867882504062,103.75606536865234,12000
2024-10-22 00:00:00+00:00,103.11750810732461,104.13521783531588,102.48892806043486,103.30708312988281,11500
2024-10-23 00:00:00+00:00,101.77054752878625,102.83814022288327,100.70295483468925,101.73063659667969,14500
2024-10-24 00:00:00+00:00,100.73288364970703,105.22276063598166,99.63535968661958,102.95787048339844,14500
2024-10-25 00:00:00+00:00,103.07760462937014,104.31482076510879,103.07760462937014,103.11751556396484,7900
2024-10-28 00:00:00+00:00,101.18188107199717,102.43904121141325,101.18188107199717,102.04991912841797,3900
2024-10-29 00:00:00+00:00,99.65531434706502,102.45899834813034,99.65531434706502,101.91023254394531,7900
2024-10-30 00:00:00+00:00,102.30933330367024,103.19733060601683,101.74061584472656,101.74061584472656,9900
2024-10-31 00:00:00+00:00,100.82268870171369,101.15194057368356,100.07437584429047,101.12200927734375,5300
2024-11-01 00:00:00+00:00,100.1741440269863,100.77279275855118,96.78179106514321,98.73738098144531,14300
2024-11-04 00:00:00+00:00,97.74961695990193,98.50790946556269,96.86161963063071,97.7895278930664,10400
2024-11-05 00:00:00+00:00,97.48021670402262,99.13648611821327,97.43033374846057,98.06889343261719,12400
2024-11-06 00:00:00+00:00,100.70295965848254,106.68946274105421,100.70295965848254,102.76830291748047,34500
2024-11-07 00:00:00+00:00,102.29935951252395,103.8458758621301,101.52111532552867,101.9800796508789,9400
2024-11-08 00:00:00+00:00,103.50663395214556,104.49441242044776,102.61863662287104,103.01773834228516,13700
2024-11-11 00:00:00+00:00,103.11751218460087,103.16740275426736,101.69072867158641,102.42906951904297,10100
2024-11-12 00:00:00+00:00,100.47347218267002,101.61090714230536,98.30835542724417,98.54781341552734,17900
2024-11-13 00:00:00+00:00,98.53783662233843,98.53783662233843,93.46926250688678,93.62889862060547,13500
2024-11-14 00:00:00+00:00,93.67878738124215,93.77856090192097,91.62342392877781,92.51142120361328,28300
2024-11-15 00:00:00+00:00,92.68104283817516,93.01030232834223,90.79529501228323,91.3939437866211,9200
2024-11-18 00:00:00+00:00,91.8030266569485,91.8030266569485,89.63790226258354,89.80752563476562,6500
2024-11-19 00:00:00+00:00,88.84968398312309,92.02253083880352,88.52042449521471,91.60346984863281,16500
2024-11-20 00:00:00+00:00,91.77308343324357,94.9259706801997,91.40391305171147,93.98808288574219,10100
2024-11-21 00:00:00+00:00,95.78404263310392,95.97361765339612,92.36175830536938,93.83843231201172,13900
2024-11-22 00:00:00+00:00,94.74639204639341,96.22306622118221,94.61668721429524,95.69425964355469,10000
2024-11-25 00:00:00+00:00,97.17091366548138,98.10880150459904,95.81397247314453,95.81397247314453,12900
2024-11-26 00:00:00+00:00,96.50242135223661,96.50242135223661,94.97586443531517,95.65433502197266,10200
2024-11-27 00:00:00+00:00,94.60670041839386,95.82395722464372,94.41712539086022,95.68427276611328,11200
2024-11-29 00:00:00+00:00,96.35275679331001,96.71194754990381,95.5246221260392,96.44255828857422,4600
2024-12-02 00:00:00+00:00,95.4348301862312,99.5655163589366,95.4348301862312,99.49567413330078,7400
2024-12-03 00:00:00+00:00,98.74737055979543,101.58097839355469,97.55006536387961,101.58097839355469,11900
2024-12-04 00:00:00+00:00,101.87032290774744,103.22726417514974,99.4856998596431,100.13423919677734,6600
2024-12-05 00:00:00+00:00,98.49792291852114,99.515625,97.72965083041379,99.515625,6000
2024-12-06 00:00:00+00:00,99.03671348645715,99.58547167597136,97.4004033295456,98.62763214111328,10000
2024-12-09 00:00:00+00:00,98.5777414071929,99.58546381855155,97.49018952560479,98.0489273071289,3700
2024-12-10 00:00:00+00:00,97.6797733450258,100.42358716026679,96.80174805232018,98.98682403564453,6300
2024-12-11 00:00:00+00:00,99.93469133604897,100.92246217592349,98.33828448456723,99.1863784790039,6900
2024-12-12 00:00:00+00:00,98.44804076100203,99.05666917963543,97.65981694650577,98.13874053955078,9500
2024-12-13 00:00:00+00:00,97.90924596158061,100.72290184112879,97.90924596158061,100.10430145263672,10800
2024-12-16 00:00:00+00:00,99.77505566548501,100.80273752088229,99.4757274535955,100.72291564941406,9100
2024-12-17 00:00:00+00:00,101.72065103984801,102.9379077554351,101.53108363866568,102.26941680908203,17000
2024-12-18 00:00:00+00:00,101.58097197595248,102.39912704930164,93.79852294921875,93.79852294921875,10200
2024-12-19 00:00:00+00:00,93.68877108607285,96.20309893264752,92.99034118652344,92.99034118652344,6800
2024-12-20 00:00:00+00:00,91.88283067772505,97.68974531318892,90.6057113837433,96.27293395996094,12400
2024-12-23 00:00:00+00:00,95.78404244087838,95.78404244087838,92.29191589355469,92.29191589355469,3400
2024-12-24 00:00:00+00:00,90.92499847224265,92.59124755859375,90.8252249467217,92.59124755859375,4000
2024-12-26 00:00:00+00:00,92.66108860548543,92.66108860548543,91.37398958965994,92.62117767333984,5400
2024-12-27 00:00:00+00:00,92.62118029013206,92.6710632475494,88.10137176513672,88.10137176513672,6200
2024-12-30 00:00:00+00:00,87.90180685736759,92.05245208740234,85.876374806187,92.05245208740234,12200
2024-12-31 00:00:00+00:00,91.05470325447368,92.2320490260372,89.87735748291016,89.87735748291016,30600
2025-01-02 00:00:00+00:00,89.87735980196734,90.29641315209119,86.65462259091412,88.46055603027344,12100
2025-01-03 00:00:00+00:00,87.22334233824368,88.94945396268585,87.22334233824368,88.40068817138672,5400
2025-01-06 00:00:00+00:00,87.80204218859113,89.51817423114345,87.80204218859113,89.29866790771484,9000
2025-01-07 00:00:00+00:00,88.11134649998047,89.51817839526989,85.51719665527344,85.51719665527344,15900
2025-01-08 00:00:00+00:00,84.88860160924459,85.70675659179688,84.26999365181,85.70675659179688,5200
2025-01-10 00:00:00+00:00,84.54937412775335,84.90856491201284,83.07270767000405,83.47180938720703,8200
2025-01-13 00:00:00+00:00,83.30217704202765,83.32213631246454,81.5860451715573,83.3121566772461,7300
2025-01-14 00:00:00+00:00,83.30218964859195,85.75665503981735,82.57383602427704,85.50721740722656,17300
2025-01-15 00:00:00+00:00,86.6654175773262,86.85511779785156,85.62702920801664,86.85511779785156,13900
2025-01-16 00:00:00+00:00,86.06634697090107,86.06634697090107,84.77835377269825,84.89816284179688,7500
2025-01-17 00:00:00+00:00,85.05791151493598,89.25139617919922,83.75992417632055,89.25139617919922,8700
2025-01-21 00:00:00+00:00,88.19304583348844,91.35812890843951,88.19304583348844,88.47261047363281,12300
2025-01-22 00:00:00+00:00,87.63390844113351,90.25983547674007,87.63390844113351,88.45263671875,16000
2025-01-23 00:00:00+00:00,87.4841429313133,88.27291890533093,87.25449620771234,87.66386413574219,4900
2025-01-24 00:00:00+00:00,86.96494786817172,87.86355392041624,86.73530875444338,87.16464233398438,18000
