"('date', '')","('open', 'CBOE')","('high', 'CBOE')","('low', 'CBOE')","('close', 'CBOE')","('volume', 'CBOE')"
2010-07-20 00:00:00+00:00,20.99521844780115,21.36327566555019,20.80318919223712,20.867198944091797,490100
2010-07-21 00:00:00+00:00,20.891194781018456,21.66731290124205,20.891194781018456,21.291255950927734,854200
2010-07-22 00:00:00+00:00,21.52330441788192,22.083391024839226,21.403286295280566,21.627321243286133,322600
2010-07-23 00:00:00+00:00,21.515291805625253,21.75532945198049,21.30725978922902,21.723323822021484,233300
2010-07-26 00:00:00+00:00,21.60331222246278,21.7153289085935,20.891203530152538,21.203250885009766,631200
2010-07-27 00:00:00+00:00,21.131238649965702,22.123390533373165,21.003219150565563,21.755334854125977,537900
2010-07-28 00:00:00+00:00,21.643311273236407,21.77933214833731,21.259252870402943,21.723323822021484,131300
2010-07-29 00:00:00+00:00,21.60331196392472,21.77133699110996,21.04322548774819,21.339271545410156,296200
2010-07-30 00:00:00+00:00,21.17925115041613,21.75534057532912,21.05923302893033,21.283267974853516,220100
2010-08-02 00:00:00+00:00,21.71533475481891,22.107394787940137,21.347278957807955,22.035385131835938,356600
2010-08-03 00:00:00+00:00,21.87535206815858,22.107386829238333,21.723328346415656,21.803340911865234,254100
2010-08-04 00:00:00+00:00,21.843345477583462,22.003370601493945,21.323266114043413,21.371273040771484,412500
2010-08-05 00:00:00+00:00,21.011222310654887,21.011222310654887,19.394974088424604,19.843042373657227,1554200
2010-08-06 00:00:00+00:00,19.402976918516302,19.490990910420386,18.49883887174116,19.04292106628418,1221700
2010-08-09 00:00:00+00:00,19.20294977800514,19.354973557726083,18.826892560920008,19.178945541381836,436800
2010-08-10 00:00:00+00:00,19.114929243261702,19.114929243261702,18.402820587158203,18.402820587158203,396600
2010-08-11 00:00:00+00:00,18.290806594531077,18.53884422027779,17.906746513820604,18.362817764282227,578900
2010-08-12 00:00:00+00:00,18.354819040580036,18.842892952870695,18.16278973517028,18.650863647460938,515200
2010-08-13 00:00:00+00:00,18.482833155803192,18.69086522383504,18.242795449868222,18.402820587158203,322000
2010-08-16 00:00:00+00:00,18.23479461669922,18.57884604956009,18.186786162345182,18.23479461669922,190700
2010-08-17 00:00:00+00:00,18.298809626359304,18.52284303999945,17.970757865033196,18.49884033203125,329500
2010-08-18 00:00:00+00:00,18.306807706252116,18.546845445054657,18.002761735104524,18.49083709716797,361500
2010-08-19 00:00:00+00:00,18.746873564052688,18.922899994181414,18.242795449868222,18.402820587158203,655000
2010-08-20 00:00:00+00:00,18.33081125915241,18.410823835790286,18.106776349788948,18.29880714416504,326700
2010-08-23 00:00:00+00:00,18.226794157029474,18.56284572444818,18.226794157029474,18.402820587158203,279500
2010-08-24 00:00:00+00:00,18.002759659376785,18.138780571181034,17.002606344966964,17.434673309326172,762400
2010-08-25 00:00:00+00:00,17.03461520034135,17.466680720178008,17.002609555702193,17.338661193847656,242700
2010-08-26 00:00:00+00:00,17.410673752346547,17.82673800905448,17.002610907434526,17.026615142822266,213900
2010-08-27 00:00:00+00:00,17.090616733756367,17.138623655448793,16.202480288827587,16.698556900024414,378500
2010-08-30 00:00:00+00:00,16.69856202377949,16.938598232006406,16.282497838480715,16.498531341552734,273200
2010-08-31 00:00:00+00:00,16.41051911149371,16.786576284975922,16.330506524806623,16.730567932128906,110300
2010-09-01 00:00:00+00:00,16.93155951091603,17.67924972514032,16.843124105728602,17.38178253173828,257000
2010-09-02 00:00:00+00:00,17.518456701694316,17.614931965767152,16.907441073261882,17.421979904174805,143800
2010-09-03 00:00:00+00:00,17.486287329122597,18.032985293269483,17.3254932690397,17.82395362854004,233400
2010-09-07 00:00:00+00:00,17.872196197509766,17.872196197509766,17.454132751926252,17.872196197509766,188100
2010-09-08 00:00:00+00:00,17.864160215396772,18.15358905336689,17.53453360924039,17.72748565673828,263000
2010-09-09 00:00:00+00:00,18.09730495768735,18.09730495768735,17.29333761989642,17.526487350463867,214400
2010-09-10 00:00:00+00:00,17.518454697014874,17.888279056051967,17.446097490516923,17.639049530029297,136100
2010-09-13 00:00:00+00:00,17.831996568353656,17.831996568353656,17.172743568219822,17.550607681274414,237700
2010-09-14 00:00:00+00:00,17.34157298173715,18.217897388952753,17.301375233439327,17.82395362854004,375100
2010-09-15 00:00:00+00:00,17.606882489726384,18.137500752696116,17.606882489726384,17.960628509521484,245800
2010-09-16 00:00:00+00:00,17.960635772716405,18.217905151716494,17.695326533941756,17.928476333618164,327700
2010-09-17 00:00:00+00:00,17.928471364221195,18.370654328579388,17.888273609936828,18.057106018066406,404600
2010-09-20 00:00:00+00:00,17.92044007713438,18.00887547797608,17.22098753042416,17.57473373413086,379500
2010-09-21 00:00:00+00:00,17.631016412789798,17.67121419468556,17.18883314470098,17.301389694213867,298500
2010-09-22 00:00:00+00:00,17.37373970687289,17.558651880248753,17.04411312530845,17.14862823486328,256100
2010-09-23 00:00:00+00:00,16.931554500005223,17.06018917261439,16.545650482177734,16.545650482177734,319600
2010-09-24 00:00:00+00:00,16.722519685400687,16.843116010465966,16.50544967386432,16.569766998291016,237000
2010-09-27 00:00:00+00:00,16.609963989839613,17.132542418539344,16.384852597939247,16.939590454101562,397100
2010-09-28 00:00:00+00:00,16.90743557262719,17.261180137069864,16.754681331854204,17.132545471191406,204900
2010-09-29 00:00:00+00:00,17.164714775782425,17.261190063950956,16.690373597520484,16.706453323364258,298300
2010-09-30 00:00:00+00:00,16.859202522793904,16.88332210641532,15.757767606010312,16.240148544311523,1710100
2010-10-01 00:00:00+00:00,16.280344272718256,16.626050593984214,15.942677811649943,16.56173324584961,480700
2010-10-04 00:00:00+00:00,16.537609121779287,16.63408588419882,16.095427666517875,16.392894744873047,271400
2010-10-05 00:00:00+00:00,16.45721989708068,16.827045873104982,16.33662503682485,16.74664878845215,385200
2010-10-06 00:00:00+00:00,16.722529203022244,16.96372045698075,16.52153725811358,16.74664878845215,179400
2010-10-07 00:00:00+00:00,16.746645430055782,16.835082358783318,16.33662176065522,16.56173324584961,176900
2010-10-08 00:00:00+00:00,16.537610572288234,16.875276970204045,16.481333094876643,16.76272201538086,168900
2010-10-11 00:00:00+00:00,16.802918226608547,17.229021497436126,16.537609047946955,16.93155288696289,279200
2010-10-12 00:00:00+00:00,16.931554211669976,17.99279100934641,16.883316593624563,17.872196197509766,608600
2010-10-13 00:00:00+00:00,18.073188839247507,18.330458191152676,17.76768186722169,17.856117248535156,714000
2010-10-14 00:00:00+00:00,17.928477367026513,18.36262061919829,17.832002111063815,18.19378662109375,287000
2010-10-15 00:00:00+00:00,18.242026602125705,18.242026602125705,17.86416082119596,18.073192596435547,250500
2010-10-18 00:00:00+00:00,18.049077974614633,18.885203700860785,17.96868088680616,18.652053833007812,467600
2010-10-19 00:00:00+00:00,18.65204507596092,18.893234692702045,18.547528450845896,18.595766067504883,432900
2010-10-20 00:00:00+00:00,18.65204424142729,19.230900215774412,18.418892960022543,19.07814598083496,394200
2010-10-21 00:00:00+00:00,19.19874647722349,19.343460897087056,18.828922100635786,19.22286605834961,243700
2010-10-22 00:00:00+00:00,19.32738248899317,19.785643791028374,19.287183187575533,19.729366302490234,454800
2010-10-25 00:00:00+00:00,19.79367947111287,20.08310671296337,19.49621083723054,19.592687606811523,329600
2010-10-26 00:00:00+00:00,19.777603656569788,19.8981984922578,19.2952227803712,19.480134963989258,161600
2010-10-27 00:00:00+00:00,19.29522355554247,19.464056025599103,19.214826484038394,19.43189811706543,228400
2010-10-28 00:00:00+00:00,19.43994149901361,19.488179137275438,18.941480792151804,19.29522705078125,166400
2010-10-29 00:00:00+00:00,19.230901701808595,19.447973284004885,19.230901701808595,19.303258895874023,195000
2010-11-01 00:00:00+00:00,19.319339465332227,19.697203636106668,18.595767492759023,18.965593338012695,269800
2010-11-02 00:00:00+00:00,19.045989160581787,19.415813448434733,18.676163339282635,19.383655548095703,279600
2010-11-03 00:00:00+00:00,19.34346468904308,19.49621899922689,18.973640239957604,19.29522705078125,229500
2010-11-04 00:00:00+00:00,19.657005007588765,19.657005007588765,19.134424931905944,19.303258895874023,456600
2010-11-05 00:00:00+00:00,19.3675809708524,20.099191415708457,19.279144037920368,19.81780242919922,474200
2010-11-08 00:00:00+00:00,19.833876766859873,20.09918596019662,19.27913880499351,19.994670867919922,587400
2010-11-09 00:00:00+00:00,20.099185572851724,20.24389995432764,19.74543947740461,20.034868240356445,499300
2010-11-10 00:00:00+00:00,20.09918519971184,20.243899578501146,19.7856384012991,19.970550537109375,159100
2010-11-11 00:00:00+00:00,19.777603880123703,20.04291313501484,19.576611973889612,19.866039276123047,145900
2010-11-12 00:00:00+00:00,19.761521633272324,19.930355610317324,19.375617590664262,19.415815353393555,127000
2010-11-15 00:00:00+00:00,19.37561527773029,19.697201941514766,19.335415986353375,19.568567276000977,136700
2010-11-16 00:00:00+00:00,19.39169720159741,20.05095032075853,19.359537764835235,19.77760124206543,482000
2010-11-17 00:00:00+00:00,19.898198821868252,19.922318402784008,19.560532356280504,19.616809844970703,120000
2010-11-18 00:00:00+00:00,19.737404578808956,19.938396485043043,19.60876988149486,19.866039276123047,142100
2010-11-19 00:00:00+00:00,19.86604331089098,20.34038442861723,19.5122985881554,20.11527442932129,327900
2010-11-22 00:00:00+00:00,20.018797352993786,20.05899666193676,19.769567771334735,19.938400268554688,151000
2010-11-23 00:00:00+00:00,19.697206054908616,20.01879278585048,19.697206054908616,19.849960327148438,104600
2010-11-24 00:00:00+00:00,19.68916254501906,19.68916254501906,18.571648287116073,19.198741912841797,533700
2010-11-26 00:00:00+00:00,19.078146390356817,19.75347914164787,18.780679305529898,18.893234252929688,95700
2010-11-29 00:00:00+00:00,18.893236136307227,19.17462506630319,18.668124685621194,18.997751235961914,198700
2010-11-30 00:00:00+00:00,18.917362464494932,19.158552185741613,18.828925517762617,19.126394271850586,397000
2010-12-01 00:00:00+00:00,19.336307496000227,19.643104171855665,19.295938499229926,19.304012298583984,350500
2010-12-02 00:00:00+00:00,19.30400518588079,19.65117073059082,19.30400518588079,19.65117073059082,177900
2010-12-03 00:00:00+00:00,19.433190073318087,19.739988290118028,19.384748816951696,19.69961929321289,162200
2010-12-06 00:00:00+00:00,19.69961591686745,20.313210705382673,19.538144576681034,20.038707733154297,192900
2010-12-07 00:00:00+00:00,20.23246882581075,20.23246882581075,19.691536824781345,20.014482498168945,133900
2010-12-08 00:00:00+00:00,19.949899590653228,19.998342383725173,19.42511498506454,19.562366485595703,231300
2010-12-09 00:00:00+00:00,19.659255354209854,19.699622818418888,18.811524746539668,18.99721908569336,305300
2010-12-10 00:00:00+00:00,18.94877234699522,19.09409765185046,18.48857657490011,18.54509162902832,388600
2010-12-13 00:00:00+00:00,18.504718503867394,18.803442821206744,18.222141779880282,18.577381134033203,436100
2010-12-14 00:00:00+00:00,18.528942108154297,18.908401357762717,18.286732798683854,18.528942108154297,376600
2010-12-15 00:00:00+00:00,18.367469519134563,18.892254054554513,18.197924385811586,18.456279754638672,411200
2010-12-16 00:00:00+00:00,18.50472405510696,18.69849061370413,17.76195147719126,17.794246673583984,861100
2010-12-17 00:00:00+00:00,17.71350234042377,17.988005227935606,17.58432469217338,17.850753784179688,636300
2010-12-20 00:00:00+00:00,17.850764916840188,18.020310108436338,17.600481719836353,17.92342758178711,429200
2010-12-21 00:00:00+00:00,17.963795044570954,18.004162507354803,17.77810225189327,17.92342758178711,486300
2010-12-22 00:00:00+00:00,17.899200746170948,18.012230839587065,17.770023056575525,17.84268569946289,504300
2010-12-23 00:00:00+00:00,17.778095683755947,18.205996174888387,17.77002188619805,18.10103988647461,406200
2010-12-27 00:00:00+00:00,17.996083607208178,18.262512767076426,17.996083607208178,18.109113693237305,237500
2010-12-28 00:00:00+00:00,17.963784633194685,18.730778300916707,17.963784633194685,18.601600646972656,481400
2010-12-29 00:00:00+00:00,18.690412377859676,18.690412377859676,18.27058416393179,18.319026947021484,192400
2010-12-30 00:00:00+00:00,18.17371079611035,18.54509641328841,18.165636994877765,18.351329803466797,339200
2010-12-31 00:00:00+00:00,18.286733081396232,18.561236045754875,18.286733081396232,18.456279754638672,269700
2011-01-03 00:00:00+00:00,18.585456146397565,19.25556591515518,18.472424525457683,19.174829483032227,576400
2011-01-04 00:00:00+00:00,19.126391734724592,19.49777723446699,19.07794894264717,19.231348037719727,505600
2011-01-05 00:00:00+00:00,19.1425342942153,19.328228550073906,18.795370253949503,19.174829483032227,502000
2011-01-06 00:00:00+00:00,18.98106545918952,19.182905796007887,18.77922512237115,19.053728103637695,310900
2011-01-07 00:00:00+00:00,19.0537177353589,19.255557962343808,18.997202718190124,19.223262786865234,288900
2011-01-10 00:00:00+00:00,19.053725789886194,19.739983159718246,18.908400518637126,19.586584091186523,343700
2011-01-11 00:00:00+00:00,19.707690763990815,19.748058216206477,19.29593628372877,19.360525131225586,372300
2011-01-12 00:00:00+00:00,19.417032851467045,19.5704318838424,19.14252996823495,19.328224182128906,379400
2011-01-13 00:00:00+00:00,19.32015760831503,19.376672657178,18.835740483901663,19.005287170410156,303700
2011-01-14 00:00:00+00:00,18.916477572899755,19.287863072329696,18.85996252210995,19.215200424194336,299400
2011-01-18 00:00:00+00:00,19.158680555332264,19.304005815056232,18.932620409023208,19.045650482177734,204500
2011-01-19 00:00:00+00:00,18.99721650865134,19.11024662503973,18.666198419296908,18.73078727722168,299500
2011-01-20 00:00:00+00:00,18.682343157711845,18.851889860224734,18.48857659763978,18.569313049316406,201700
2011-01-21 00:00:00+00:00,18.633903220374602,18.755007136493568,18.48857790506391,18.73078727722168,250000
2011-01-24 00:00:00+00:00,18.650047302246094,18.851887637681834,18.528943408968562,18.650047302246094,157400
2011-01-25 00:00:00+00:00,18.56930763495676,18.601602822178812,18.407834778685075,18.52086639404297,107300
2011-01-26 00:00:00+00:00,18.569306788590026,18.754999486895315,18.53701160283995,18.722705841064453,249900
2011-01-27 00:00:00+00:00,18.787302300073023,18.803449899503796,18.464358011056692,18.690418243408203,211700
2011-01-28 00:00:00+00:00,18.577386825627144,18.633901879755353,18.28673621591666,18.54509162902832,324500
2011-01-31 00:00:00+00:00,18.577381134033203,18.577381134033203,18.10911170625314,18.577381134033203,495700
2011-02-01 00:00:00+00:00,18.63389839764788,18.658119790570755,18.4885731199495,18.528942108154297,324300
2011-02-02 00:00:00+00:00,18.456276417948978,18.86803079004633,18.343244809582384,18.771146774291992,364700
2011-02-03 00:00:00+00:00,18.746929361156212,19.2878615090322,18.746929361156212,19.199052810668945,443600
2011-02-04 00:00:00+00:00,19.239421234659005,19.441261575576505,19.190979984016295,19.360525131225586,430800
2011-02-07 00:00:00+00:00,19.37666965615448,19.651172599476883,19.37666965615448,19.618877410888672,305800
2011-02-08 00:00:00+00:00,19.505848649699985,19.76420401619888,19.392818561836584,19.75613021850586,388000
2011-02-09 00:00:00+00:00,19.764208011582728,22.26702882535127,19.715766755551527,20.59579086303711,5430700
2011-02-10 00:00:00+00:00,20.991393080690216,21.911784438377033,20.329357083763245,21.693798065185547,2210500
2011-02-11 00:00:00+00:00,21.879488606631753,21.952151237090177,20.789550689674666,21.249746322631836,1090700
2011-02-14 00:00:00+00:00,21.395079451620827,22.767594598447456,21.273975536293733,22.476943969726562,1706300
2011-02-15 00:00:00+00:00,22.525375187191838,22.525375187191838,21.104419415609097,21.160934448242188,1408300
2011-02-16 00:00:00+00:00,21.241672525923207,21.556544437882796,20.789550689674666,21.249746322631836,793200
2011-02-17 00:00:00+00:00,21.403138363506237,22.15398427214167,21.249739356170704,22.049026489257812,833900
2011-02-18 00:00:00+00:00,22.137845258624264,22.40427440618209,21.645354409533997,21.887563705444336,860200
2011-02-22 00:00:00+00:00,21.782603765818674,21.782603765818674,20.910653773070326,20.9671688079834,653600
2011-02-23 00:00:00+00:00,21.19323668180596,22.040965533110338,20.70881953538075,21.30626678466797,1291800
2011-02-24 00:00:00+00:00,21.39507513858426,22.307392759381944,21.177087210987814,22.218584060668945,958700
2011-02-25 00:00:00+00:00,22.945209759767778,23.817159961155678,22.61419172756901,23.760644912719727,2222900
2011-02-28 00:00:00+00:00,23.817161264488984,24.035149211744688,23.292376663255364,23.88982391357422,1035900
2011-03-01 00:00:00+00:00,23.88981039710231,23.88981039710231,22.43656131746199,22.501150131225586,1093700
2011-03-02 00:00:00+00:00,22.63079995244068,22.80905847001317,22.2418714347564,22.355308532714844,861300
2011-03-03 00:00:00+00:00,22.614587123621384,23.17367265848706,22.557868592418096,22.784744262695312,768800
2011-03-04 00:00:00+00:00,22.85767444606416,22.85767444606416,22.379617436099526,22.630800247192383,412400
2011-03-07 00:00:00+00:00,22.760445271131754,23.084552404509363,22.517365307464726,22.99542236328125,519500
2011-03-08 00:00:00+00:00,22.93059632491925,23.092650631748864,22.606489256724426,23.044034957885742,418800
2011-03-09 00:00:00+00:00,23.07645099042077,23.092656734479327,22.760446708602952,23.00352668762207,426100
2011-03-10 00:00:00+00:00,22.68751005869821,22.841461452540717,21.79621471158513,21.836729049682617,1441000
2011-03-11 00:00:00+00:00,21.796221602159694,22.598387204515856,21.796221602159694,22.501155853271484,415100
2011-03-14 00:00:00+00:00,22.12032932241001,22.728030694404403,21.885352262213726,22.647005081176758,507200
2011-03-15 00:00:00+00:00,22.00689040458424,22.525461704515084,21.909659058579397,22.330997467041016,720200
2011-03-16 00:00:00+00:00,22.282384609886623,22.719930358594663,22.177050380826117,22.444438934326172,491800
2011-03-17 00:00:00+00:00,22.606493177811902,22.736136027576336,22.444440388338702,22.541671752929688,427700
2011-03-18 00:00:00+00:00,22.68751292935855,22.792847130812053,22.395815840003976,22.509254455566406,711300
2011-03-21 00:00:00+00:00,22.687513928932216,22.94679955513145,22.51735831628806,22.80095100402832,394200
2011-03-22 00:00:00+00:00,22.809056143782676,23.351936057232745,22.776646210013322,23.295217514038086,491300
2011-03-23 00:00:00+00:00,23.311434105612786,23.578822751908586,23.06024966101286,23.48969268798828,529200
2011-03-24 00:00:00+00:00,23.497786497458435,23.74086642924634,23.279013631570614,23.700353622436523,466400
2011-03-25 00:00:00+00:00,23.732771217823675,23.757078289985266,23.49779255049556,23.570716857910156,201900
2011-03-28 00:00:00+00:00,23.66793459553282,23.70034606701985,23.17367201906777,23.230390548706055,192500
2011-03-29 00:00:00+00:00,23.26280911573216,23.497787734904207,23.108859205375918,23.246604919433594,147100
2011-03-30 00:00:00+00:00,23.343835570792702,23.56260844156366,23.01162560205068,23.505889892578125,202300
2011-03-31 00:00:00+00:00,23.497786929071847,23.578814089644315,23.343835478530615,23.473478317260742,254200
2011-04-01 00:00:00+00:00,23.700354336285322,23.821894305840026,22.177050190572928,22.29048728942871,1516100
2011-04-04 00:00:00+00:00,22.225666059972152,22.687518875520922,22.04740599399573,22.444438934326172,513600
2011-04-05 00:00:00+00:00,22.25807653455592,22.50115802707957,22.201357983273116,22.33910369873047,326900
2011-04-06 00:00:00+00:00,22.35531257981219,22.403928266957735,21.771919697671155,21.85294532775879,549700
2011-04-07 00:00:00+00:00,21.85294731906446,22.363417489735152,21.836743118849252,21.885358810424805,304100
2011-04-08 00:00:00+00:00,22.079817895032104,22.17705080062933,21.70709510541604,21.780017852783203,187400
2011-04-11 00:00:00+00:00,21.861046474820352,22.071716496446996,21.658479324656046,21.788122177124023,234100
2011-04-12 00:00:00+00:00,21.747601719684777,21.86914165796181,21.561240377962385,21.698986053466797,217200
2011-04-13 00:00:00+00:00,21.804322458240854,21.877246737670234,21.504524016555024,21.755706787109375,109500
2011-04-14 00:00:00+00:00,21.6746788602385,22.07171017540024,21.601754583426725,21.893451690673828,174600
2011-04-15 00:00:00+00:00,21.893453710193118,22.16084223467961,21.885350840303904,22.01499366760254,175000
2011-04-18 00:00:00+00:00,21.820536115170793,22.063616104499467,21.682790375760575,21.81243324279785,177900
2011-04-19 00:00:00+00:00,21.82053522530911,21.877253784141775,21.577453700428645,21.609865188598633,164500
2011-04-20 00:00:00+00:00,21.877246737670234,21.950171017099613,21.56934542655177,21.755706787109375,195500
2011-04-21 00:00:00+00:00,21.877251489544246,21.99879146650434,21.67468434612254,21.95827865600586,152700
2011-04-25 00:00:00+00:00,21.877246183951474,22.07981327824732,21.585549073616885,21.73139762878418,192100
2011-04-26 00:00:00+00:00,21.739510122400315,21.99879587061418,21.65848293971724,21.763818740844727,124800
2011-04-27 00:00:00+00:00,21.869149881350538,22.031204223632812,21.67468559789065,22.031204223632812,143400
2011-04-28 00:00:00+00:00,22.014998113672945,22.266180949108996,21.893458131717743,22.160846710205078,236300
2011-04-29 00:00:00+00:00,22.14463468660342,22.14463468660342,21.512624796033236,21.73139762878418,149000
2011-05-02 00:00:00+00:00,21.73139762878418,21.83673338327802,21.37487911009349,21.73139762878418,193000
2011-05-03 00:00:00+00:00,21.731392807613712,21.836728538738523,21.488312966572355,21.715187072753906,194600
2011-05-04 00:00:00+00:00,21.674689052465077,21.877256239871294,21.01026892504709,21.29386329650879,413400
2011-05-05 00:00:00+00:00,21.058880127004603,21.561247324659128,21.026470187572027,21.33437156677246,267600
2011-05-06 00:00:00+00:00,21.423501604775197,21.65847868842151,21.131804422558723,21.33437156677246,237000
2011-05-09 00:00:00+00:00,21.28575063951903,21.909657660861665,21.11559347666909,21.73139762878418,297200
2011-05-10 00:00:00+00:00,21.71518866919325,21.917755733441187,21.593648739737297,21.844831466674805,238400
2011-05-11 00:00:00+00:00,21.852946409392445,22.282389379250827,21.65037923321744,21.90156364440918,297200
2011-05-12 00:00:00+00:00,21.836745078834056,22.258083686081573,21.561253559403887,22.006900787353516,255100
2011-05-13 00:00:00+00:00,21.97449052266537,22.120337608386162,21.796230397675924,21.828641891479492,151800
2011-05-16 00:00:00+00:00,21.88535401174625,22.55787685536347,21.88535401174625,22.395822525024414,588600
2011-05-17 00:00:00+00:00,22.412027737528536,23.04403775635816,22.4039248666566,22.71993064880371,704500
2011-05-18 00:00:00+00:00,22.68752618667753,23.019736267916674,22.509267608721064,22.57408905029297,434100
2011-05-19 00:00:00+00:00,22.695615507701067,22.99541391640147,22.655101164995504,22.728025436401367,610600
2011-05-20 00:00:00+00:00,22.69562113915308,23.06834391174284,22.69562113915308,22.82526397705078,530700
2011-05-23 00:00:00+00:00,22.590285893490588,22.736134475887912,22.322897340917013,22.630800247192383,409600
2011-05-24 00:00:00+00:00,21.958276526975126,22.282383615932147,21.48021799121433,21.585552215576172,752200
2011-05-25 00:00:00+00:00,21.480223965080246,21.54504540089914,20.904932369905723,20.994062423706055,781300
2011-05-26 00:00:00+00:00,20.93735183042871,21.107507584674384,20.759093200438166,20.832015991210938,294400
2011-05-27 00:00:00+00:00,21.018363669607464,21.07508221287215,20.6699479947365,20.961645126342773,371300
2011-05-31 00:00:00+00:00,21.02646875488301,21.488321564946535,20.823901624471667,21.32626724243164,1484800
2011-06-01 00:00:00+00:00,21.310008487125415,21.31814071271798,20.455980523488797,20.472248077392578,258000
2011-06-02 00:00:00+00:00,20.47224054524935,20.740648880471692,20.33396949065852,20.71624755859375,312900
2011-06-03 00:00:00+00:00,20.49664819205862,20.93586126188428,20.358377094799586,20.765056610107422,324900
2011-06-06 00:00:00+00:00,20.5698475411605,20.89519079429729,19.951694584521096,19.984228134155273,852000
2011-06-07 00:00:00+00:00,20.089974974691856,20.089974974691856,19.341684369891873,19.813432693481445,707700
2011-06-08 00:00:00+00:00,19.016326859355814,19.699548332277214,19.0081946370656,19.317270278930664,706800
2011-06-09 00:00:00+00:00,19.357934043640057,19.976086765298,19.300999189903923,19.894750595092773,324100
2011-06-10 00:00:00+00:00,19.878491025042962,20.114364288356462,19.4148767218415,19.732086181640625,363200
2011-06-13 00:00:00+00:00,19.870367595255402,20.08184119567276,19.740230233669294,19.813432693481445,572600
2011-06-14 00:00:00+00:00,19.951691184186174,20.016759823723987,19.642613982862507,19.68328285217285,601400
2011-06-15 00:00:00+00:00,19.610084026588087,19.610084026588087,19.260339443324362,19.333541870117188,976600
2011-06-16 00:00:00+00:00,19.284737394716075,19.390474912912637,18.97566171742533,19.032596588134766,1178500
2011-06-17 00:00:00+00:00,19.170871579242128,19.5043486485682,19.122070473120047,19.349811553955078,1270300
2011-06-20 00:00:00+00:00,19.27660699402477,19.341675645467394,19.04073216294588,19.333541870117188,415900
2011-06-21 00:00:00+00:00,19.455537805569115,19.91101818792656,19.43113648904056,19.756481170654297,745500
2011-06-22 00:00:00+00:00,19.723948549644167,19.97608931321797,19.57754373487273,19.821552276611328,623800
2011-06-23 00:00:00+00:00,19.667015585483465,19.789019092440412,19.520610756591626,19.61008071899414,639500
2011-06-24 00:00:00+00:00,19.561280816182176,19.74835454117953,19.195270244023483,19.60194969177246,4107000
2011-06-27 00:00:00+00:00,19.577547384639825,19.715818451994796,19.276605477158302,19.292871475219727,767900
2011-06-28 00:00:00+00:00,19.423004300785298,19.732081463251507,19.056993831159787,19.61821174621582,414300
2011-06-29 00:00:00+00:00,19.658883570987847,19.886624608686873,19.30100524070621,19.83782196044922,532800
2011-06-30 00:00:00+00:00,19.80528723636627,20.33397014999436,19.699549722825367,20.00862693786621,531800
2011-07-01 00:00:00+00:00,19.951696506276086,20.146902476960477,19.86222652128606,20.106233596801758,455600
