"('date', '')","('open', 'AGI')","('high', 'AGI')","('low', 'AGI')","('close', 'AGI')","('volume', 'AGI')"
2024-03-01 00:00:00+00:00,11.86532606623475,12.291922538911818,11.666909432242559,12.212555885314941,3763700
2024-03-04 00:00:00+00:00,12.351448177629988,12.778044689044492,12.30184377809629,12.738361358642578,3419900
2024-03-05 00:00:00+00:00,12.966538324023281,13.214559338307582,12.698676120581279,12.728438377380371,3375100
2024-03-06 00:00:00+00:00,12.87725173114776,13.224481559894494,12.857410540258751,13.155035972595215,2603900
2024-03-07 00:00:00+00:00,13.343532573270453,13.393136973508497,13.18479924940891,13.38321590423584,2161800
2024-03-08 00:00:00+00:00,13.512185955752704,13.581631543216595,13.204640400305324,13.254243850708008,2190100
2024-03-11 00:00:00+00:00,13.293927322225942,13.799890469247087,13.224481734012318,13.651078224182129,5763400
2024-03-12 00:00:00+00:00,13.323691427093827,13.551870344405442,13.2344036955805,13.532029151916504,2127400
2024-03-13 00:00:00+00:00,13.536997921245504,13.825230587453383,13.497241724108642,13.72584056854248,3016300
2024-03-14 00:00:00+00:00,13.576754276436358,13.68608453073238,13.368034002072383,13.507181167602539,1681300
2024-03-15 00:00:00+00:00,13.51712045396809,13.666205958001278,13.467424970002854,13.507181167602539,5802000
2024-03-18 00:00:00+00:00,13.536996205629638,13.58669168271817,13.24876357595102,13.29845905303955,1825000
2024-03-19 00:00:00+00:00,13.179191853049913,13.189131139078059,12.98041087179944,13.049983978271484,1573600
2024-03-20 00:00:00+00:00,13.030103920613723,13.656264651059102,12.990347728896351,13.517118453979492,2350600
2024-03-21 00:00:00+00:00,13.725841407620464,13.874926919031857,13.517121122926975,13.536998748779297,3119400
2024-03-22 00:00:00+00:00,13.417729377746582,13.566814880576539,13.358094607897092,13.417729377746582,1481700
2024-03-25 00:00:00+00:00,13.467424504085889,13.775534787858481,13.467424504085889,13.556876182556152,1548200
2024-03-26 00:00:00+00:00,13.676143220848976,13.745716319388782,13.44754440757731,13.517118453979492,1664300
2024-03-27 00:00:00+00:00,13.566813678813913,14.5507811330633,13.55687534127144,14.461329460144043,5788400
2024-03-28 00:00:00+00:00,14.630294516924273,14.769440730619262,14.491147355366794,14.660111427307129,2804900
2024-04-01 00:00:00+00:00,14.908587167012012,14.988099556073747,14.292365677852342,14.431512832641602,4294800
2024-04-02 00:00:00+00:00,14.54084300994873,14.580599206883733,14.30230582833872,14.54084300994873,2557500
2024-04-03 00:00:00+00:00,14.45139201407628,14.848954002248751,14.421575101928982,14.769441604614258,2506900
2024-04-04 00:00:00+00:00,14.729685859625704,14.769442059667858,14.401696972312283,14.421575546264648,2616600
2024-04-05 00:00:00+00:00,14.421574447335747,14.888709525269569,14.361939677885417,14.7396240234375,2267000
2024-04-08 00:00:00+00:00,14.898649487735948,15.176943827319226,14.560721323858074,14.769441604614258,2955800
2024-04-09 00:00:00+00:00,15.276332902859362,15.355845295561803,14.83901474299594,14.968222618103027,3725800
2024-04-10 00:00:00+00:00,14.520964236813908,15.097429558333694,14.381818023396194,15.067612648010254,3120100
2024-04-11 00:00:00+00:00,15.226636422403008,15.395600482786325,14.898647587038315,15.276331901550293,2389000
2024-04-12 00:00:00+00:00,15.624200847751032,15.912433517780638,14.958283825982196,15.117308616638184,5405700
2024-04-15 00:00:00+00:00,15.246516659894278,15.326029056076937,14.620355829058932,14.898649215698242,3899200
2024-04-16 00:00:00+00:00,14.600476397663192,14.948343821406747,14.481207810401466,14.789319038391113,2119500
2024-04-17 00:00:00+00:00,14.918527302359054,15.167003769295631,14.719746318382292,14.848953247070312,2084400
2024-04-18 00:00:00+00:00,15.047735010805468,15.097429545347627,14.799258546644719,14.968222618103027,1515000
2024-04-19 00:00:00+00:00,14.898648227158596,15.306149467522262,14.898648227158596,15.206759452819824,3174400
2024-04-22 00:00:00+00:00,14.709806817247067,15.017917100942663,14.620355138799155,14.670050621032715,2965400
2024-04-23 00:00:00+00:00,14.58059927954562,15.06761293139203,14.540843082412495,15.037796020507812,3047000
2024-04-24 00:00:00+00:00,14.908586551121493,15.186879901340955,14.84895178785755,15.107367515563965,2574600
2024-04-25 00:00:00+00:00,14.918526926039572,15.316088883964605,14.222793025739529,14.88870906829834,5810700
2024-04-26 00:00:00+00:00,14.9980391897235,15.256454934102276,14.868831317534111,15.206759452819824,2257900
2024-04-29 00:00:00+00:00,15.236576952861466,15.475114134825587,14.878771179915283,15.345906257629395,1992300
2024-04-30 00:00:00+00:00,14.86883110744371,15.04773445838772,14.600476081027693,14.620354652404785,2669000
2024-05-01 00:00:00+00:00,14.769440669837673,15.20675977701146,14.550782064113267,14.868831634521484,2554600
2024-05-02 00:00:00+00:00,14.670050653016348,14.998039509465444,14.63029445671532,14.868831634521484,1863000
2024-05-03 00:00:00+00:00,14.91852645990802,15.057672666902898,14.709806201553253,14.938404083251953,1616100
2024-05-06 00:00:00+00:00,15.306148790252815,15.39560046303066,15.12724639255955,15.176941871643066,1355600
2024-05-07 00:00:00+00:00,15.10736849025492,15.335967325009213,15.08749086645942,15.206759452819824,1129700
2024-05-08 00:00:00+00:00,15.047734483219893,15.465175004203152,14.958282807600272,15.22663688659668,1386800
2024-05-09 00:00:00+00:00,15.345904982342736,15.663955479726535,15.316088074040714,15.584443092346191,2306400
2024-05-10 00:00:00+00:00,15.783224339826102,15.842858157484404,15.524808602340283,15.554625511169434,2191400
2024-05-13 00:00:00+00:00,15.5148695595342,15.624199806722489,15.256454765867462,15.326027870178223,1569400
2024-05-14 00:00:00+00:00,15.47511380913623,15.693773361932683,15.375723792674194,15.683834075927734,1592900
2024-05-15 00:00:00+00:00,15.822980820830187,16.101275134484645,15.55462579291963,16.031700134277344,2071000
2024-05-16 00:00:00+00:00,15.922372289762462,16.270239718980864,15.813042038821685,16.180788040161133,2550300
2024-05-17 00:00:00+00:00,16.44914121384821,17.005729860002667,16.349752144493824,16.985851287841797,3721900
2024-05-20 00:00:00+00:00,16.985853952324675,17.174696626025742,16.806950566263165,17.105121612548828,1804000
2024-05-21 00:00:00+00:00,16.99579097681187,17.184633625366732,16.836766187205153,17.14487648010254,2526400
2024-05-22 00:00:00+00:00,16.916277603554818,16.995789993759104,16.329873014901366,16.4392032623291,2640400
2024-05-23 00:00:00+00:00,16.369628159002744,16.62804389946973,16.22054266527465,16.449140548706055,3802400
2024-05-24 00:00:00+00:00,16.548531140624426,16.72743448739737,16.439202792049187,16.4888973236084,1312200
2024-05-28 00:00:00+00:00,16.896399517028104,17.09518144610666,16.707556873975975,16.995790481567383,1741100
2024-05-29 00:00:00+00:00,16.78707064758576,16.985852593018713,16.628045849529453,16.647924423217773,1384400
2024-05-30 00:00:00+00:00,16.647923854918503,16.936157476384526,16.647923854918503,16.707557678222656,1955200
2024-05-31 00:00:00+00:00,16.787069096177742,16.946093879537482,16.4193249955552,16.608165740966797,1535900
2024-06-03 00:00:00+00:00,16.63798354719877,16.826826187750278,16.598228299344473,16.81688690185547,1384100
2024-06-04 00:00:00+00:00,16.478958185629224,16.508776042266522,15.99194456823596,16.270238876342773,1801800
2024-06-05 00:00:00+00:00,16.329873692896474,16.598228731874535,16.240422013237122,16.568410873413086,1490400
2024-06-06 00:00:00+00:00,16.568410441660042,16.896399293289008,16.53859258397561,16.81688690185547,2304600
2024-06-07 00:00:00+00:00,16.30005581951994,16.319934391809383,15.803102886633814,15.862737655639648,2782800
2024-06-10 00:00:00+00:00,15.912432314359103,16.10127494987823,15.693772769812592,16.051578521728516,2212600
2024-06-11 00:00:00+00:00,15.942250600123774,15.97206656209081,15.683833906105622,15.803102493286133,1273100
2024-06-12 00:00:00+00:00,16.091336685393017,16.190727652274834,15.733529962908486,15.842859268188477,1397100
2024-06-13 00:00:00+00:00,15.738334897750109,15.93742812318705,15.101235627000516,15.180872917175293,5542500
2024-06-14 00:00:00+00:00,15.409830071219801,15.429739868674503,15.061417159925085,15.240601539611816,1939600
2024-06-17 00:00:00+00:00,15.101236247904442,15.32023927956532,14.941961661006141,15.230647087097168,1676800
2024-06-18 00:00:00+00:00,15.141054915796174,15.559151181664424,15.091281369983015,15.399876594543457,1967900
2024-06-20 00:00:00+00:00,15.569105414167423,15.857790828303102,15.509376971878385,15.817972183227539,2289300
2024-06-21 00:00:00+00:00,15.758243712201516,15.798062357204465,15.47951319718087,15.64874267578125,5162700
2024-06-24 00:00:00+00:00,15.72838035303065,15.877700038130216,15.45960378062974,15.618878364562988,1892100
2024-06-25 00:00:00+00:00,15.529286442168848,15.628832578086417,15.429739356899917,15.549195289611816,1089300
2024-06-26 00:00:00+00:00,15.429739565690108,15.788107368675124,15.409829768626365,15.778153419494629,1524900
2024-06-27 00:00:00+00:00,15.917518927281275,16.02702091742177,15.698516845703125,15.698516845703125,1193600
2024-06-28 00:00:00+00:00,15.808017135548676,15.89760932346167,15.509376825622486,15.60892391204834,1029200
2024-07-01 00:00:00+00:00,15.698515674986794,15.778152962231067,15.469557762145996,15.469557762145996,647200
2024-07-02 00:00:00+00:00,15.429739742954494,15.688561411648385,15.280420060666456,15.519331932067871,2273900
2024-07-03 00:00:00+00:00,15.8179718273196,16.226112218147335,15.748288487991717,16.017065048217773,1008900
2024-07-05 00:00:00+00:00,16.25597832715558,16.693984400578405,16.206205729615597,16.494890213012695,1931000
2024-07-08 00:00:00+00:00,16.405299913555268,16.664121627807617,16.315707708671642,16.664121627807617,1012300
2024-07-09 00:00:00+00:00,16.674072594599348,16.83334716599483,16.564570614751457,16.624300003051758,1079700
2024-07-10 00:00:00+00:00,16.793532105690005,17.14194409855877,16.74375760763521,17.03244400024414,1224100
2024-07-11 00:00:00+00:00,17.42067247972517,17.540129355015292,16.803482105014325,17.440582275390625,1890200
2024-07-12 00:00:00+00:00,17.28130850137962,17.589902753560626,17.221579111639265,17.55008316040039,1849000
2024-07-15 00:00:00+00:00,17.709358939734845,17.739221734731025,17.370900005958838,17.48040008544922,1293500
2024-07-16 00:00:00+00:00,17.579948340044027,17.828815108049973,17.50031105023023,17.709360122680664,1866800
2024-07-17 00:00:00+00:00,17.769087985685655,17.798950783298967,17.18176224905511,17.19171714782715,1729100
2024-07-18 00:00:00+00:00,17.201671119775444,17.24148881401542,16.833347479866532,17.042396545410156,1755900
2024-07-19 00:00:00+00:00,16.574527450757927,17.032443321088188,16.51479995417672,16.96276092529297,1327900
2024-07-22 00:00:00+00:00,16.893075526223758,17.122034395769617,16.743755845182722,17.0722599029541,1930600
2024-07-23 00:00:00+00:00,17.09217205759662,17.141944658574495,16.89307785627909,17.062307357788086,961100
2024-07-24 00:00:00+00:00,17.201674058191568,17.56999586231508,17.052352457851907,17.062307357788086,1408600
2024-07-25 00:00:00+00:00,16.624302328674936,16.684029826628034,16.255978644107824,16.275888442993164,2206000
2024-07-26 00:00:00+00:00,16.52475377897426,16.59443617023883,16.295796808047037,16.435161590576172,1574700
2024-07-29 00:00:00+00:00,16.564572084718048,16.813438861946157,16.34557000429033,16.803483963012695,1020500
2024-07-30 00:00:00+00:00,16.88312077963788,16.88312077963788,16.47497942839046,16.644208908081055,1417100
2024-07-31 00:00:00+00:00,16.972712463439574,17.1021242433688,16.793529989134274,16.952804565429688,1643700
2024-08-01 00:00:00+00:00,17.66954022578307,18.117501160002323,16.97271252782039,17.291263580322266,4175800
2024-08-02 00:00:00+00:00,17.34103775024414,17.898498820077236,17.12203566177115,17.34103775024414,4548000
2024-08-05 00:00:00+00:00,16.275886866153392,17.241489234107895,15.668651349901126,16.86321258544922,3930100
2024-08-06 00:00:00+00:00,16.70393881587533,17.420674452681194,16.604391724976583,17.141942977905273,1941500
2024-08-07 00:00:00+00:00,17.400764933787098,17.420674732026676,16.56457239475359,16.584482192993164,1375100
2024-08-08 00:00:00+00:00,16.783578414778965,17.30121994090701,16.554619504643934,17.131990432739258,1906400
2024-08-09 00:00:00+00:00,17.331082730526916,17.410720025664027,17.07226104665557,17.301218032836914,1307800
2024-08-12 00:00:00+00:00,17.50031142109165,18.177229348205316,17.360946635639824,17.998044967651367,2446900
2024-08-13 00:00:00+00:00,17.918408390270976,18.59532634436256,17.918408390270976,18.406187057495117,2707600
2024-08-14 00:00:00+00:00,18.326546850927848,18.3962292353591,17.9980428252501,18.386274337768555,1296800
2024-08-15 00:00:00+00:00,18.36636778589259,18.446005073744637,17.94827154999365,18.356412887573242,1430200
2024-08-16 00:00:00+00:00,18.66500837721826,19.182651731901796,18.475869094025654,19.093059539794922,3157100
2024-08-19 00:00:00+00:00,19.063194123354698,19.590792357103908,19.003466630438695,19.49124526977539,3044600
2024-08-20 00:00:00+00:00,19.760020436119873,20.148251960625107,19.660473355843433,19.819747924804688,3062000
2024-08-21 00:00:00+00:00,19.799840815356703,19.859570210847945,19.59079362724602,19.76002311706543,1823200
2024-08-22 00:00:00+00:00,19.411607618574166,19.650519484496904,19.242378142874383,19.371788024902344,2088500
2024-08-23 00:00:00+00:00,19.65052189278115,19.809796489582993,19.38174529866443,19.53106689453125,1826400
2024-08-26 00:00:00+00:00,19.68038306963541,19.730155660214926,19.312059443758088,19.48128890991211,1234400
2024-08-27 00:00:00+00:00,19.27224529859398,19.421564996521326,19.083106001911087,19.401655197143555,1986000
2024-08-28 00:00:00+00:00,19.152786349531937,19.162741248154532,18.744644999519412,19.02337646484375,2754200
2024-08-29 00:00:00+00:00,19.043283587064554,19.361834633893164,19.013420791116932,19.08310317993164,1146700
2024-08-30 00:00:00+00:00,19.053241183569682,19.192607879638672,18.953695984709928,19.192607879638672,1441600
2024-09-03 00:00:00+00:00,18.814328315238107,18.973602903616833,18.177229961723217,18.366369247436523,2797300
2024-09-04 00:00:00+00:00,18.157322046762697,18.525645757280017,18.087639644457465,18.197141647338867,1995300
2024-09-05 00:00:00+00:00,18.50573380152201,18.545551498757323,18.207094426797244,18.286731719970703,2508800
2024-09-06 00:00:00+00:00,18.306638328059822,18.35641281947189,17.86863419584988,18.017953872680664,1714100
2024-09-09 00:00:00+00:00,18.027909899292663,18.20709428218547,17.988090303670784,18.077682495117188,919100
2024-09-10 00:00:00+00:00,18.11750271221849,18.645099081386594,18.077683115230688,18.615236282348633,1453900
2024-09-11 00:00:00+00:00,18.515689315887872,18.8541482977997,18.485824617941688,18.824283599853516,1867100
2024-09-12 00:00:00+00:00,19.23794763403648,20.135055556826654,19.138270665918725,19.99550437927246,6898700
2024-09-13 00:00:00+00:00,20.39421787421895,20.832803756813334,20.38425169841988,20.62347984313965,4357300
2024-09-16 00:00:00+00:00,20.703222832294887,20.733125162520782,20.34437965985362,20.61351203918457,2428900
2024-09-17 00:00:00+00:00,20.42412323086988,20.703223699032744,20.12508850879398,20.374284744262695,2078600
2024-09-18 00:00:00+00:00,20.434090248557734,21.07203196987959,20.085215156753733,20.135055541992188,2667800
2024-09-19 00:00:00+00:00,20.55370442289566,20.58360675158725,19.95563313325298,20.234731674194336,2345400
2024-09-20 00:00:00+00:00,20.51383314692352,20.763029371692376,20.32444348375862,20.753061294555664,6361500
2024-09-23 00:00:00+00:00,20.85273986620405,21.35113230860738,20.733124843492085,20.972354888916016,3222800
2024-09-24 00:00:00+00:00,21.072030492356564,21.09196664505407,20.7430915777124,20.8128662109375,2067800
2024-09-25 00:00:00+00:00,20.902578948751387,20.96238741242884,20.454026878468547,20.603544235229492,3431200
2024-09-26 00:00:00+00:00,20.613512902166693,20.693255621468026,20.244701637137783,20.374284744262695,3550800
2024-09-27 00:00:00+00:00,20.135054190605253,20.224764976797136,19.756274893080377,19.905792236328125,2799400
2024-09-30 00:00:00+00:00,19.85595457822828,19.935697291345008,19.556919879344605,19.875890731811523,2673400
2024-10-01 00:00:00+00:00,20.015440518636193,20.244700587084196,19.80611660428357,20.135055541992188,3575000
2024-10-02 00:00:00+00:00,20.06527873399886,20.264636469850835,19.836018668620483,20.075246810913086,2138100
2024-10-03 00:00:00+00:00,19.845987072633857,19.915761710967182,19.51704813390796,19.646629333496094,1884700
2024-10-04 00:00:00+00:00,19.60675839930325,19.905793098754543,19.477177203198693,19.527015686035156,2041500
2024-10-07 00:00:00+00:00,19.43730409387182,19.457240246670235,19.07846094836501,19.347593307495117,1695100
2024-10-08 00:00:00+00:00,19.14823691833627,19.447273527534353,19.078462279888278,19.437305450439453,1781400
2024-10-09 00:00:00+00:00,19.307723746836736,19.33762607612488,18.899040201474946,19.108366012573242,2548100
2024-10-10 00:00:00+00:00,19.18810948493492,19.507080351398965,18.958849412315928,19.497112274169922,2571100
2024-10-11 00:00:00+00:00,19.696470837217845,19.875892432385797,19.45724267739938,19.536985397338867,2344000
2024-10-14 00:00:00+00:00,19.437303535315476,19.796146670510456,19.437303535315476,19.576852798461914,1353200
2024-10-15 00:00:00+00:00,19.536985655628147,19.636664532174418,19.30772557042323,19.596792221069336,1991000
2024-10-16 00:00:00+00:00,19.885857984786952,20.17492459490377,19.67653218326717,19.905792236328125,2522200
2024-10-17 00:00:00+00:00,20.08521489736293,20.384251501282865,19.96560177676798,20.00547218322754,1515000
2024-10-18 00:00:00+00:00,20.274604183699857,21.05209705814016,20.25466803022841,20.922513961791992,3030900
2024-10-21 00:00:00+00:00,21.23151843575181,21.3810376975435,20.66335132483583,20.723159790039062,3002900
2024-10-22 00:00:00+00:00,21.072030190742662,21.36109869707041,21.00225555851628,21.31125831604004,2421600
2024-10-23 00:00:00+00:00,20.93248284267619,21.301294091201378,20.763029334091588,21.032161712646484,1513600
2024-10-24 00:00:00+00:00,21.131840857205116,21.201615496726085,20.553705685324676,21.022193908691406,2445100
2024-10-25 00:00:00+00:00,20.85273962553236,21.002256976284453,20.583607253448843,20.703222274780273,1583000
2024-10-28 00:00:00+00:00,20.653383573553228,20.753062449250137,20.38425308075292,20.434091567993164,2258600
2024-10-29 00:00:00+00:00,20.623479524593545,20.992288862383855,20.36431522984606,20.98232078552246,1648400
2024-10-30 00:00:00+00:00,21.00225749709824,21.032161728476726,20.513833125214127,20.892610549926758,1682100
2024-10-31 00:00:00+00:00,20.553705830007864,20.653382800758706,19.975570654057773,20.11511993408203,2228000
2024-11-01 00:00:00+00:00,20.27460538121056,20.533769687998088,20.045345306396484,20.045345306396484,2604700
2024-11-04 00:00:00+00:00,20.154990354533105,20.32444386661663,19.865923716988476,20.045345306396484,1693600
2024-11-05 00:00:00+00:00,20.125088285034725,20.304509876771938,19.865923974882794,20.105152130126953,1423300
2024-11-06 00:00:00+00:00,18.96881697743329,19.6366629240183,18.649844218364397,19.377498626708984,3968200
2024-11-07 00:00:00+00:00,19.00868681864146,19.766243534115954,18.510294392767417,19.676532745361328,4466400
2024-11-08 00:00:00+00:00,19.44727491322922,19.696471154709013,18.99872091807901,19.317691802978516,2409200
2024-11-11 00:00:00+00:00,18.430552389915565,18.689716689489103,17.732804107571084,18.121549606323242,5577000
2024-11-12 00:00:00+00:00,17.892290388922508,18.031839671785686,17.613189921979757,17.882322311401367,2826000
2024-11-13 00:00:00+00:00,17.942127802444627,18.201292098848114,17.663027352190962,17.712867736816406,3921900
2024-11-14 00:00:00+00:00,17.692932402337888,17.82251360593249,17.42380001654561,17.682964324951172,3779000
2024-11-15 00:00:00+00:00,17.682964087255105,17.88232182987694,17.373961297285966,17.48360824584961,2127700
2024-11-18 00:00:00+00:00,17.972032232526168,18.3109392468725,17.8922895174574,18.261098861694336,1721800
2024-11-19 00:00:00+00:00,18.470425156277948,18.76945987024106,18.251131258236413,18.729589462280273,1880300
2024-11-20 00:00:00+00:00,18.649845123291016,18.73955591906704,18.550168151287764,18.649845123291016,1243800
2024-11-21 00:00:00+00:00,18.80933025889368,18.928943371779305,18.600004459519614,18.799362182617188,1773000
2024-11-22 00:00:00+00:00,18.93891309434704,18.95884924863301,18.70965302370739,18.8093318939209,2050200
2024-11-25 00:00:00+00:00,18.0717078519073,18.37074443701276,18.02186937166446,18.241161346435547,3318400
2024-11-26 00:00:00+00:00,18.330873762603385,18.330873762603385,18.081677536787826,18.320905685424805,2147100
2024-11-27 00:00:00+00:00,18.51029534413539,18.580069983149347,18.310939504269275,18.390682220458984,1748000
2024-11-29 00:00:00+00:00,18.590039352808972,18.86913982948575,18.590039352808972,18.759492874145508,1166100
2024-12-02 00:00:00+00:00,18.689714712945072,18.729587016916412,18.400646212801128,18.470422744750977,1910600
2024-12-03 00:00:00+00:00,18.71962103143344,19.70643785033358,18.71962103143344,19.29775619506836,2646100
2024-12-04 00:00:00+00:00,19.178141407705876,19.666565784630986,19.15820525324779,19.497112274169922,1580600
2024-12-05 00:00:00+00:00,19.53204373419664,19.711694929275197,19.21266467790114,19.422256469726562,1263800
2024-12-06 00:00:00+00:00,19.422256972799875,19.422256972799875,18.88330527725368,19.023033142089844,1445700
2024-12-09 00:00:00+00:00,19.482140232531016,20.00113211785666,19.44221690120633,19.50210189819336,2324000
2024-12-10 00:00:00+00:00,19.711694953792723,19.98117174674573,19.462179827795346,19.482141494750977,1544500
2024-12-11 00:00:00+00:00,19.611889430293786,20.4103390126269,19.552006330304867,20.340473175048828,1820100
2024-12-12 00:00:00+00:00,19.91130879778818,20.110919766238403,19.512083053588867,19.512083053588867,1850200
2024-12-13 00:00:00+00:00,19.31247130638979,19.43223750190063,18.963149746126017,19.07293701171875,2234800
2024-12-16 00:00:00+00:00,19.142800619865618,19.15278145326458,18.793479065499227,19.062955856323242,3354800
2024-12-17 00:00:00+00:00,18.76353561298956,19.14279964830391,18.743575850853983,19.03301239013672,2954200
2024-12-18 00:00:00+00:00,18.89328642769281,19.02303346098005,17.915187550144648,18.024972915649414,4170800
2024-12-19 00:00:00+00:00,18.23456631759033,18.454138948606992,17.945127850493947,18.07487678527832,3090000
2024-12-20 00:00:00+00:00,18.12477849172989,18.51402147678945,18.03495289461625,18.294448852539062,5239600
2024-12-23 00:00:00+00:00,18.184662227981892,18.39425592983304,18.074876863821192,18.314411163330078,2557900
2024-12-24 00:00:00+00:00,18.34435079294837,18.35433162619072,18.164701505533923,18.284467697143555,1758400
2024-12-26 00:00:00+00:00,18.454137779358724,18.593865635366274,18.304429090257887,18.394254684448242,1978500
2024-12-27 00:00:00+00:00,18.14474079655511,18.334372830868165,17.985051263549185,18.314411163330078,2292200
2024-12-30 00:00:00+00:00,18.08485632876431,18.20462251762907,17.765475383276716,18.03495216369629,1581800
2024-12-31 00:00:00+00:00,17.975071390434206,18.484082517962545,17.95510972182929,18.404237747192383,1775600
2025-01-02 00:00:00+00:00,18.68369309432326,19.222646713256836,18.68369309432326,19.222646713256836,2878900
2025-01-03 00:00:00+00:00,19.222645727945864,19.352392757159254,19.082917865154617,19.13282012939453,1436100
2025-01-06 00:00:00+00:00,19.112858291884105,19.262566986918838,18.64377053980212,18.653751373291016,1515900
2025-01-07 00:00:00+00:00,19.00307423598247,19.262568309919043,18.613829317778666,18.693674087524414,2182000
2025-01-08 00:00:00+00:00,18.93320669558279,19.31247074553471,18.73359574097852,19.292509078979492,1576100
2025-01-10 00:00:00+00:00,19.771577724142556,19.891345820246976,19.38233474318948,19.47216033935547,2247800
2025-01-13 00:00:00+00:00,19.232626237858458,19.282528501258568,18.92322611309993,19.122838973999023,1995200
2025-01-14 00:00:00+00:00,19.182723147179036,19.801521527768426,19.06295694683879,19.512083053588867,2163000
2025-01-15 00:00:00+00:00,19.831463006180524,19.831463006180524,19.21266465752719,19.36237335205078,1949700
